date,qu,fb,af,qd
2014-12-10,26.75,5083.59,42260.68,0.00
2014-12-11,43.07,5083.67,42346.10,0.00
2014-12-12,32.35,5083.73,42410.26,0.00
2014-12-13,37.67,5083.80,42484.97,0.00
2014-12-14,38.02,5083.87,42560.38,0.00
2014-12-15,37.82,5083.94,42635.39,0.00
2014-12-16,16.15,5083.97,42667.43,0.00
2014-12-17,32.52,5084.03,42731.93,0.00
2014-12-18,32.53,5084.09,42796.45,0.00
2014-12-19,32.60,5084.15,42861.11,0.00
2014-12-20,48.81,5084.24,42957.93,0.00
2014-12-21,49.21,5084.33,43055.53,0.00
2014-12-22,32.51,5084.39,43120.01,0.00
2014-12-23,16.53,5084.42,43152.79,0.00
2014-12-24,43.80,5084.50,43239.67,0.00
2014-12-25,32.91,5084.56,43304.95,0.00
2014-12-26,27.35,5084.61,43359.19,0.00
2014-12-27,27.36,5084.66,43413.45,0.00
2014-12-28,33.04,5084.72,43478.99,0.00
2014-12-29,33.09,5084.78,43544.63,0.00
2014-12-30,33.14,5084.84,43610.37,0.00
2014-12-31,22.12,5084.88,43654.25,0.00
2015-01-01,16.49,5084.91,43686.95,0.00
2015-01-02,22.16,5084.95,43730.91,0.00
2015-01-03,27.88,5085.00,43786.21,0.00
2015-01-04,33.33,5085.06,43852.32,0.00
2015-01-05,27.67,5085.11,43907.20,0.00
2015-01-06,33.42,5085.17,43973.48,0.00
2015-01-07,50.10,5085.26,44072.86,0.00
2015-01-08,11.18,5085.28,44095.03,0.00
2015-01-09,39.28,5085.35,44172.95,0.00
2015-01-10,27.89,5085.40,44228.27,0.00
2015-01-11,39.13,5085.47,44305.89,0.00
2015-01-12,33.72,5085.53,44372.78,0.00
2015-01-13,33.77,5085.59,44439.77,0.00
2015-01-14,28.06,5085.64,44495.43,0.00
2015-01-15,22.58,5085.68,44540.21,0.00
2015-01-16,45.21,5085.76,44629.89,0.00
2015-01-17,28.42,5085.81,44686.27,0.00
2015-01-18,28.22,5085.86,44742.24,0.00
2015-01-19,39.59,5085.93,44820.76,0.00
2015-01-20,22.74,5085.97,44865.86,0.00
2015-01-21,34.08,5086.03,44933.45,0.00
2015-01-22,17.12,5086.06,44967.41,0.00
2015-01-23,28.22,5086.11,45023.38,0.00
2015-01-24,16.90,5086.14,45056.91,0.00
2015-01-25,28.55,5086.19,45113.54,0.00
2015-01-26,28.31,5086.24,45169.70,0.00
2015-01-27,34.18,5086.30,45237.49,0.00
2015-01-28,45.67,5086.38,45328.08,0.00
2015-01-29,39.90,5086.45,45407.23,0.00
2015-01-30,34.36,5086.51,45475.38,0.00
2015-01-31,28.82,5086.56,45532.54,0.00
2015-02-01,40.09,5086.63,45612.05,0.00
2015-02-02,34.52,5086.69,45680.51,0.00
2015-02-03,80.75,5086.83,45840.68,0.00
2015-02-04,80.76,5086.97,46000.86,0.00
2015-02-05,69.67,5087.09,46139.05,0.00
2015-02-06,63.94,5087.20,46265.88,0.00
2015-02-07,64.37,5087.31,46393.55,0.00
2015-02-08,70.01,5087.43,46532.42,0.00
2015-02-09,88.28,5087.58,46707.53,0.00
2015-02-10,88.33,5087.73,46882.73,0.00
2015-02-11,64.97,5087.84,47011.59,0.00
2015-02-12,71.20,5087.96,47152.82,0.00
2015-02-13,52.00,5088.05,47255.96,0.00
2015-02-14,56.80,5088.15,47368.63,0.00
2015-02-15,68.35,5088.27,47504.21,0.00
2015-02-16,57.08,5088.37,47617.42,0.00
2015-02-17,45.51,5088.45,47707.69,0.00
2015-02-18,45.86,5088.53,47798.66,0.00
2015-02-19,57.46,5088.63,47912.63,0.00
2015-02-20,51.67,5088.72,48015.11,0.00
2015-02-21,23.08,5088.76,48060.89,0.00
2015-02-22,40.55,5088.83,48141.32,0.00
2015-02-23,23.14,5088.87,48187.22,0.00
2015-02-24,34.46,5088.93,48255.57,0.00
2015-02-25,52.34,5089.02,48359.38,0.00
2015-02-26,28.90,5089.07,48416.70,0.00
2015-02-27,29.23,5089.12,48474.68,0.00
2015-02-28,28.97,5089.17,48532.14,0.00
2015-03-01,29.00,5089.22,48589.67,0.00
2015-03-02,41.00,5089.29,48670.99,0.00
2015-03-03,23.39,5089.33,48717.39,0.00
2015-03-04,23.39,5089.37,48763.79,0.00
2015-03-05,29.15,5089.42,48821.60,0.00
2015-03-06,35.21,5089.48,48891.44,0.00
2015-03-07,23.47,5089.52,48938.00,0.00
2015-03-08,35.30,5089.58,49008.01,0.00
2015-03-09,29.29,5089.63,49066.11,0.00
2015-03-10,41.12,5089.70,49147.68,0.00
2015-03-11,35.42,5089.76,49217.94,0.00
2015-03-12,35.47,5089.82,49288.29,0.00
2015-03-13,53.18,5089.91,49393.77,0.00
2015-03-14,59.35,5090.01,49511.48,0.00
2015-03-15,71.06,5090.13,49652.43,0.00
2015-03-16,59.41,5090.23,49770.27,0.00
2015-03-17,113.07,5090.42,49994.55,0.00
2015-03-18,83.74,5090.56,50160.65,0.00
2015-03-19,107.83,5090.74,50374.52,0.00
2015-03-20,96.47,5090.90,50565.86,0.00
2015-03-21,90.63,5091.05,50745.62,0.00
2015-03-22,103.13,5091.22,50950.18,0.00
2015-03-23,103.52,5091.39,51155.50,0.00
2015-03-24,92.00,5091.54,51337.97,0.00
2015-03-25,141.28,5091.77,51618.20,0.00
2015-03-26,73.83,5091.89,51764.63,0.00
2015-03-27,85.87,5092.03,51934.96,0.00
2015-03-28,83.07,5092.17,52099.73,0.00
2015-03-29,148.86,5092.42,52394.99,0.00
2015-03-30,155.54,5092.68,52703.50,0.00
2015-03-31,120.50,5092.88,52942.50,0.00
2015-04-01,105.98,5093.01,53098.17,27.50
2015-04-02,115.17,5093.20,53326.61,0.00
2015-04-03,85.29,5093.34,53495.79,0.00
2015-04-04,54.84,5093.43,53604.57,0.00
2015-04-05,79.73,5093.56,53762.71,0.00
2015-04-06,67.40,5093.67,53896.40,0.00
2015-04-07,79.90,5093.80,54054.87,0.00
2015-04-08,67.74,5093.91,54189.23,0.00
2015-04-09,92.88,5094.06,54373.45,0.00
2015-04-10,80.24,5094.19,54532.60,0.00
2015-04-11,80.51,5094.32,54692.28,0.00
2015-04-12,62.19,5094.42,54815.64,0.00
2015-04-13,80.89,5094.55,54976.09,0.00
2015-04-14,43.89,5094.62,55063.14,0.00
2015-04-15,93.82,5094.77,55249.23,0.00
2015-04-16,68.96,5094.88,55386.01,0.00
2015-04-17,81.74,5095.01,55548.13,0.00
2015-04-18,57.01,5095.10,55661.20,0.00
2015-04-19,101.02,5095.26,55861.58,0.00
2015-04-20,63.49,5095.36,55987.52,0.00
2015-04-21,76.44,5095.48,56139.13,0.00
2015-04-22,57.27,5095.57,56252.72,0.00
2015-04-23,70.21,5095.68,56391.98,0.00
2015-04-24,77.47,5095.77,56506.77,19.60
2015-04-25,63.70,5095.77,56506.77,63.70
2015-04-26,115.37,5095.85,56608.67,64.00
2015-04-27,108.61,5095.92,56697.75,63.70
2015-04-28,89.45,5095.96,56748.82,63.70
2015-04-29,76.61,5095.98,56774.43,63.70
2015-04-30,70.09,5095.99,56786.90,63.80
2015-05-01,57.41,5095.98,56774.43,63.70
2015-05-02,50.79,5095.96,56748.82,63.70
2015-05-03,76.61,5095.98,56774.43,63.70
2015-05-04,50.79,5095.96,56748.82,63.70
2015-05-05,95.75,5096.01,56812.40,63.70
2015-05-06,83.11,5096.04,56850.90,63.70
2015-05-07,102.25,5096.10,56927.36,63.70
2015-05-08,101.98,5096.16,57003.29,63.70
2015-05-09,96.79,5096.21,57067.54,64.40
2015-05-10,83.58,5096.24,57105.59,64.40
2015-05-11,64.20,5096.24,57105.59,64.20
2015-05-12,71.10,5096.25,57118.69,64.50
2015-05-13,64.50,5096.25,57118.69,64.50
2015-05-14,51.50,5096.23,57093.11,64.40
2015-05-15,90.40,5096.27,57144.29,64.60
2015-05-16,136.01,5096.38,57284.93,65.10
2015-05-17,208.07,5096.60,57567.91,65.40
2015-05-18,208.38,5096.82,57851.71,65.30
2015-05-19,190.84,5097.06,58163.60,33.60
2015-05-20,201.13,5097.35,58542.31,10.20
2015-05-21,202.19,5097.64,58922.91,10.30
2015-05-22,210.82,5097.94,59320.24,10.50
2015-05-23,183.95,5098.20,59664.28,10.50
2015-05-24,218.49,5098.51,60076.83,10.50
2015-05-25,206.37,5098.80,60465.34,10.50
2015-05-26,207.68,5099.09,60856.44,10.50
2015-05-27,236.39,5099.42,61304.49,10.50
2015-05-28,217.14,5099.72,61714.36,10.50
2015-05-29,224.88,5100.03,62139.38,10.60
2015-05-30,191.05,5100.30,62497.50,10.50
2015-05-31,192.17,5100.57,62857.63,10.60
2015-06-01,166.06,5100.80,63165.98,10.60
2015-06-02,126.05,5100.97,63394.77,10.70
2015-06-03,133.28,5101.15,63638.30,10.50
2015-06-04,133.95,5101.33,63882.76,10.70
2015-06-05,116.11,5101.44,64032.34,40.70
2015-06-06,134.95,5101.55,64182.19,59.40
2015-06-07,128.40,5101.65,64319.05,59.40
2015-06-08,114.50,5101.73,64428.74,59.20
2015-06-09,86.69,5101.77,64483.66,59.00
2015-06-10,100.98,5101.83,64566.13,59.40
2015-06-11,100.77,5101.89,64647.98,59.50
2015-06-12,87.68,5101.93,64703.09,59.90
2015-06-13,45.51,5101.91,64675.53,59.40
2015-06-14,59.50,5101.91,64675.53,59.50
2015-06-15,45.61,5101.89,64647.98,59.50
2015-06-16,52.84,5101.88,64634.57,59.60
2015-06-17,53.24,5101.87,64621.16,60.00
2015-06-18,39.21,5101.84,64579.52,60.20
2015-06-19,11.57,5101.77,64483.66,59.90
2015-06-20,39.45,5101.74,64442.11,60.40
2015-06-21,12.17,5101.67,64346.45,60.40
2015-06-22,32.77,5101.63,64291.65,60.40
2015-06-23,32.80,5101.59,64236.90,60.40
2015-06-24,4.66,5101.51,64127.53,59.80
2015-06-25,25.26,5101.46,64059.62,59.50
2015-06-26,11.20,5101.39,63963.82,59.50
2015-06-27,25.35,5101.34,63896.09,59.50
2015-06-28,11.64,5101.27,63801.17,59.50
2015-06-29,32.00,5101.23,63746.83,59.40
2015-06-30,-9.68,5101.13,63611.20,58.70
2015-07-01,11.09,5101.06,63516.77,58.70
2015-07-02,10.81,5100.99,63421.79,58.70
2015-07-03,-9.34,5100.89,63286.84,58.70
2015-07-04,-2.23,5100.80,63165.98,58.70
2015-07-05,-2.62,5100.71,63045.35,58.20
2015-07-06,3.96,5100.62,62924.88,64.70
2015-07-07,1.20,5100.52,62790.99,68.70
2015-07-08,20.69,5100.45,62697.16,68.00
2015-07-09,-12.48,5100.33,62537.73,67.90
2015-07-10,27.43,5100.27,62457.86,67.70
2015-07-11,40.28,5100.23,62404.66,67.10
2015-07-12,-6.46,5100.12,62258.96,67.00
2015-07-13,19.76,5100.05,62165.86,66.70
2015-07-14,19.39,5099.98,62072.42,66.50
2015-07-15,-9.93,5099.87,61921.03,66.40
2015-07-16,17.83,5099.80,61824.29,66.60
2015-07-17,-9.82,5099.69,61673.51,66.20
2015-07-18,18.00,5099.62,61577.90,66.20
2015-07-19,3.92,5099.53,61454.37,66.20
2015-07-20,4.11,5099.44,61331.82,65.90
2015-07-21,4.41,5099.35,61209.45,66.10
2015-07-22,3.59,5099.26,61086.66,65.50
2015-07-23,24.24,5099.20,61005.22,65.30
2015-07-24,-2.84,5099.10,60870.27,65.20
2015-07-25,17.49,5099.03,60775.24,65.40
2015-07-26,-2.78,5098.93,60640.20,65.30
2015-07-27,11.47,5098.85,60533.03,65.50
2015-07-28,11.23,5098.77,60425.39,65.50
2015-07-29,4.28,5098.68,60304.17,65.40
2015-07-30,11.57,5098.60,60197.60,65.30
2015-07-31,-2.04,5098.50,60063.84,65.40
2015-08-01,-1.92,5098.40,59930.31,65.40
2015-08-02,5.25,5098.31,59810.80,65.50
2015-08-03,5.11,5098.22,59690.82,65.60
2015-08-04,-20.54,5098.09,59518.77,66.20
2015-08-05,33.01,5098.04,59452.93,66.20
2015-08-06,12.70,5097.96,59346.82,66.20
2015-08-07,19.06,5097.89,59253.52,66.10
2015-08-08,32.82,5097.84,59187.52,66.10
2015-08-09,11.95,5097.76,59081.50,65.40
2015-08-10,18.90,5097.69,58989.26,65.40
2015-08-11,25.46,5097.63,58910.04,65.40
2015-08-12,5.85,5097.54,58791.72,65.50
2015-08-13,5.55,5097.45,58673.01,65.40
2015-08-14,-0.39,5097.35,58542.31,65.50
2015-08-15,19.80,5097.28,58450.28,66.20
2015-08-16,6.92,5097.19,58332.89,66.10
2015-08-17,-19.45,5097.06,58163.60,65.90
2015-08-18,0.56,5096.96,58033.41,66.20
2015-08-19,0.74,5096.86,57903.57,66.20
2015-08-20,0.99,5096.76,57774.02,66.30
2015-08-21,-17.83,5096.63,57606.36,66.70
2015-08-22,-11.49,5096.51,57451.66,66.50
2015-08-23,1.70,5096.41,57323.13,66.50
2015-08-24,-17.37,5096.28,57156.77,66.50
2015-08-25,-4.19,5096.17,57016.37,66.60
2015-08-26,-3.78,5096.06,56876.38,66.80
2015-08-27,9.07,5095.97,56761.28,67.10
2015-08-28,3.04,5095.87,56634.22,67.10
2015-08-29,22.13,5095.80,56544.63,67.30
2015-08-30,-34.55,5095.64,56341.23,68.00
2015-08-31,10.61,5095.55,56227.40,68.00
2015-09-01,-8.32,5095.43,56075.62,68.20
2015-09-02,-7.71,5095.31,55924.85,68.30
2015-09-03,-7.74,5095.19,55773.82,68.40
2015-09-04,11.72,5095.10,55661.20,68.50
2015-09-05,-13.14,5094.97,55498.08,69.10
2015-09-06,0.20,5094.86,55361.02,69.30
2015-09-07,0.81,5094.75,55224.37,69.70
2015-09-08,0.93,5094.64,55087.38,70.00
2015-09-09,7.91,5094.54,54964.02,70.10
2015-09-10,23.78,5094.16,54495.49,260.00
2015-09-11,9.12,5093.60,53811.43,354.00
2015-09-12,10.71,5093.04,53134.50,352.00
2015-09-13,19.87,5092.49,52477.72,351.00
2015-09-14,-4.18,5091.90,51777.20,349.00
2015-09-15,22.64,5091.37,51131.86,348.00
2015-09-16,43.68,5090.87,50530.23,347.00
2015-09-17,27.18,5090.34,49899.84,345.00
2015-09-18,53.58,5089.85,49323.80,344.00
2015-09-19,31.28,5089.32,48705.52,343.00
2015-09-20,40.07,5088.80,48106.66,342.00
2015-09-21,37.26,5088.27,47504.21,341.00
2015-09-22,26.67,5087.73,46882.73,340.00
2015-09-23,16.33,5087.18,46242.72,339.00
2015-09-24,9.52,5086.61,45589.21,339.00
2015-09-25,25.51,5086.06,44967.41,339.00
2015-09-26,16.72,5085.49,44328.18,339.00
2015-09-27,15.71,5084.91,43686.95,339.00
2015-09-28,31.57,5084.35,43077.18,339.00
2015-09-29,34.16,5083.79,42474.52,338.00
2015-09-30,32.27,5083.22,41868.11,338.00
2015-10-01,20.54,5082.72,41343.56,285.00
2015-10-02,86.66,5082.41,41021.57,249.00
2015-10-03,52.85,5082.03,40630.52,250.00
2015-10-04,61.25,5081.68,40256.14,250.00
2015-10-05,51.76,5081.31,39862.93,250.00
2015-10-06,29.36,5081.17,39714.88,104.00
2015-10-07,26.31,5081.13,39672.65,47.60
2015-10-08,31.79,5081.10,39641.30,47.60
2015-10-09,31.64,5081.07,39609.45,47.70
2015-10-10,32.70,5081.04,39578.11,48.50
2015-10-11,-13.85,5080.92,39452.07,49.70
2015-10-12,28.07,5080.88,39410.16,49.20
2015-10-13,14.40,5080.88,39410.16,14.40
2015-10-14,21.13,5080.92,39452.07,0.00
2015-10-15,21.18,5080.96,39494.07,0.00
2015-10-16,21.18,5081.00,39536.07,0.00
2015-10-17,15.76,5081.03,39567.33,0.00
2015-10-18,31.85,5081.09,39630.50,0.00
2015-10-19,26.45,5081.14,39682.97,0.00
2015-10-20,48.04,5081.23,39778.25,0.00
2015-10-21,32.01,5081.29,39841.75,0.00
2015-10-22,21.36,5081.33,39884.12,0.00
2015-10-23,26.63,5081.38,39936.93,0.00
2015-10-24,26.63,5081.43,39989.75,0.00
2015-10-25,26.96,5081.48,40043.23,0.00
2015-10-26,21.46,5081.52,40085.80,0.00
2015-10-27,21.52,5081.56,40128.48,0.00
2015-10-28,16.00,5081.59,40160.21,0.00
2015-10-29,32.33,5081.65,40224.33,0.00
2015-10-30,32.36,5081.71,40288.51,0.00
2015-10-31,26.89,5081.76,40341.85,0.00
2015-11-01,27.17,5081.81,40395.75,0.00
2015-11-02,26.96,5081.86,40449.23,0.00
2015-11-03,54.28,5081.96,40556.89,0.00
2015-11-04,42.43,5082.04,40641.05,0.00
2015-11-05,51.52,5082.14,40743.23,0.00
2015-11-06,26.07,5082.19,40794.93,0.00
2015-11-07,25.85,5082.24,40846.20,0.00
2015-11-08,31.20,5082.30,40908.09,0.00
2015-11-09,36.61,5082.37,40980.70,0.00
2015-11-10,25.96,5082.42,41032.20,0.00
2015-11-11,36.44,5082.49,41104.48,0.00
2015-11-12,20.95,5082.53,41146.03,0.00
2015-11-13,20.94,5082.57,41187.57,0.00
2015-11-14,26.35,5082.62,41239.83,0.00
2015-11-15,26.13,5082.67,41291.66,0.00
2015-11-16,31.55,5082.73,41354.23,0.00
2015-11-17,15.66,5082.76,41385.30,0.00
2015-11-18,31.64,5082.82,41448.05,0.00
2015-11-19,15.95,5082.85,41479.69,0.00
2015-11-20,42.02,5082.93,41563.03,0.00
2015-11-21,21.15,5082.97,41604.99,0.00
2015-11-22,10.59,5082.99,41626.00,0.00
2015-11-23,26.64,5083.04,41678.83,0.00
2015-11-24,26.41,5083.09,41731.21,0.00
2015-11-25,31.88,5083.15,41794.45,0.00
2015-11-26,37.14,5083.22,41868.11,0.00
2015-11-27,10.64,5083.24,41889.22,0.00
2015-11-28,10.67,5083.26,41910.38,0.00
2015-11-29,26.81,5083.31,41963.56,0.00
2015-11-30,21.38,5083.35,42005.97,0.00
2015-12-01,15.91,5083.38,42037.53,0.00
2015-12-02,10.68,5083.40,42058.72,0.00
2015-12-03,26.65,5083.45,42111.58,0.00
2015-12-04,21.46,5083.49,42154.14,0.00
2015-12-05,26.97,5083.54,42207.63,0.00
2015-12-06,26.75,5083.59,42260.68,0.00
2015-12-07,53.83,5083.69,42367.45,0.00
2015-12-08,0.00,5083.69,42367.45,0.00
2015-12-09,75.63,5083.83,42517.45,0.00
2015-12-10,16.10,5083.86,42549.39,0.00
2015-12-11,70.38,5083.99,42688.98,0.00
2015-12-12,43.33,5084.07,42774.93,0.00
2015-12-13,43.45,5084.15,42861.11,0.00
2015-12-14,37.92,5084.22,42936.33,0.00
2015-12-15,32.68,5084.28,43001.15,0.00
2015-12-16,27.42,5084.33,43055.53,0.00
2015-12-17,16.23,5084.36,43087.73,0.00
2015-12-18,32.80,5084.42,43152.79,0.00
2015-12-19,27.25,5084.47,43206.83,0.00
2015-12-20,43.86,5084.55,43293.83,0.00
2015-12-21,21.96,5084.59,43337.39,0.00
2015-12-22,43.99,5084.67,43424.65,0.00
2015-12-23,27.40,5084.72,43478.99,0.00
2015-12-24,33.09,5084.78,43544.63,0.00
2015-12-25,27.76,5084.83,43599.70,0.00
2015-12-26,22.12,5084.87,43643.57,0.00
2015-12-27,10.80,5084.89,43664.99,0.00
2015-12-28,33.23,5084.95,43730.91,0.00
2015-12-29,16.76,5084.98,43764.15,0.00
2015-12-30,38.75,5085.05,43841.01,0.00
2015-12-31,22.24,5085.09,43885.12,0.00
2016-01-01,27.69,5085.14,43940.04,0.00
2016-01-02,16.86,5085.17,43973.48,0.00
2016-01-03,27.77,5085.22,44028.56,0.00
2016-01-04,28.04,5085.27,44084.18,0.00
2016-01-05,27.84,5085.32,44139.40,0.00
2016-01-06,33.60,5085.38,44206.04,0.00
2016-01-07,27.89,5085.43,44261.36,0.00
2016-01-08,28.21,5085.48,44317.32,0.00
2016-01-09,33.73,5085.54,44384.23,0.00
2016-01-10,33.78,5085.60,44451.24,0.00
2016-01-11,28.05,5085.65,44506.87,0.00
2016-01-12,22.58,5085.69,44551.65,0.00
2016-01-13,22.60,5085.73,44596.48,0.00
2016-01-14,28.16,5085.78,44652.34,0.00
2016-01-15,28.44,5085.83,44708.75,0.00
2016-01-16,45.11,5085.91,44798.23,0.00
2016-01-17,39.94,5085.98,44877.44,0.00
2016-01-18,39.56,5086.05,44955.90,0.00
2016-01-19,22.68,5086.09,45000.89,0.00
2016-01-20,45.44,5086.17,45091.01,0.00
2016-01-21,22.75,5086.21,45136.13,0.00
2016-01-22,22.75,5086.25,45181.25,0.00
2016-01-23,28.35,5086.30,45237.49,0.00
2016-01-24,40.10,5086.37,45317.03,0.00
2016-01-25,28.44,5086.42,45373.44,0.00
2016-01-26,17.04,5086.45,45407.23,0.00
2016-01-27,40.23,5086.52,45487.02,0.00
2016-01-28,17.08,5086.55,45520.89,0.00
2016-01-29,74.58,5086.68,45668.82,0.00
2016-01-30,40.46,5086.75,45749.07,0.00
2016-01-31,28.71,5086.80,45806.02,0.00
2016-02-01,29.02,5086.85,45863.59,0.00
2016-02-02,17.22,5086.88,45897.74,0.00
2016-02-03,34.73,5086.94,45966.63,0.00
2016-02-04,23.19,5086.98,46012.63,0.00
2016-02-05,23.22,5087.02,46058.68,0.00
2016-02-06,34.85,5087.08,46127.81,0.00
2016-02-07,28.95,5087.13,46185.23,0.00
2016-02-08,34.97,5087.19,46254.60,0.00
2016-02-09,23.31,5087.23,46300.84,0.00
2016-02-10,29.06,5087.28,46358.47,0.00
2016-02-11,29.40,5087.33,46416.79,0.00
2016-02-12,29.13,5087.38,46474.57,0.00
2016-02-13,29.17,5087.43,46532.42,0.00
2016-02-14,29.48,5087.48,46590.90,0.00
2016-02-15,58.80,5087.58,46707.53,0.00
2016-02-16,58.66,5087.68,46823.88,0.00
2016-02-17,70.94,5087.80,46964.59,0.00
2016-02-18,27.36,5087.85,47018.85,0.00
2016-02-19,37.99,5087.91,47094.20,0.00
2016-02-20,64.69,5088.02,47222.51,0.00
2016-02-21,45.40,5088.10,47312.55,0.00
2016-02-22,51.02,5088.19,47413.75,0.00
2016-02-23,34.19,5088.25,47481.57,0.00
2016-02-24,39.80,5088.32,47560.52,0.00
2016-02-25,45.72,5088.40,47651.20,0.00
2016-02-26,40.21,5088.47,47730.95,0.00
2016-02-27,45.62,5088.55,47821.44,0.00
2016-02-28,57.46,5088.65,47935.41,0.00
2016-02-29,40.47,5088.72,48015.68,0.00
2016-03-01,45.87,5088.80,48106.66,0.00
2016-03-02,40.62,5088.87,48187.22,0.00
2016-03-03,34.73,5088.93,48256.11,0.00
2016-03-04,46.12,5089.01,48347.59,0.00
2016-03-05,52.43,5089.10,48451.58,0.00
2016-03-06,81.56,5089.24,48613.36,0.00
2016-03-07,75.84,5089.37,48763.79,0.00
2016-03-08,70.37,5089.49,48903.36,0.00
2016-03-09,93.82,5089.65,49089.44,0.00
2016-03-10,53.27,5089.74,49195.09,0.00
2016-03-11,70.68,5089.86,49335.29,0.00
2016-03-12,71.16,5089.98,49476.43,0.00
2016-03-13,106.69,5090.16,49688.04,0.00
2016-03-14,154.53,5090.42,49994.55,0.00
2016-03-15,95.74,5090.58,50184.45,0.00
2016-03-16,84.09,5090.72,50351.24,0.00
2016-03-17,71.98,5090.84,50494.02,0.00
2016-03-18,78.69,5090.97,50650.10,0.00
2016-03-19,66.51,5091.08,50782.02,0.00
2016-03-20,60.73,5091.18,50902.48,0.00
2016-03-21,97.17,5091.34,51095.21,0.00
2016-03-22,73.36,5091.46,51240.72,0.00
2016-03-23,110.43,5091.64,51459.76,0.00
2016-03-24,85.91,5091.78,51630.16,0.00
2016-03-25,61.75,5091.88,51752.64,0.00
2016-03-26,86.14,5092.02,51923.50,0.00
2016-03-27,65.10,5092.13,52052.62,0.00
2016-03-28,77.16,5092.26,52205.67,0.00
2016-03-29,89.59,5092.41,52383.37,0.00
2016-03-30,65.67,5092.52,52513.63,0.00
2016-03-31,84.00,5092.66,52680.24,0.00
2016-04-01,102.20,5092.83,52882.96,0.00
2016-04-02,114.70,5093.02,53110.47,0.00
2016-04-03,145.51,5093.26,53399.09,0.00
2016-04-04,195.59,5093.58,53787.04,0.00
2016-04-05,246.24,5093.98,54275.45,0.00
2016-04-06,241.38,5094.37,54754.22,0.00
2016-04-07,274.69,5094.81,55299.06,0.00
2016-04-08,334.39,5095.34,55962.32,0.00
2016-04-09,416.04,5095.99,56787.52,0.00
2016-04-10,569.38,5096.87,57916.86,0.00
2016-04-11,701.00,5097.93,59307.28,0.00
2016-04-12,753.72,5099.05,60802.27,0.00
2016-04-13,881.54,5100.34,62550.78,0.00
2016-04-14,1057.70,5101.89,64648.69,0.00
2016-04-15,989.07,5103.35,66610.48,0.00
2016-04-16,764.84,5104.44,68127.51,0.00
2016-04-17,649.13,5105.33,69415.04,0.00
2016-04-18,629.68,5106.13,70584.85,39.90
2016-04-19,618.75,5106.98,71806.38,2.89
2016-04-20,753.06,5107.99,73285.55,7.31
2016-04-21,757.71,5109.03,74779.19,4.67
2016-04-22,709.04,5109.99,76185.55,0.00
2016-04-23,702.84,5110.90,77579.62,0.00
2016-04-24,676.31,5111.76,78921.07,0.00
2016-04-25,592.99,5112.53,80092.90,2.19
2016-04-26,543.43,5112.91,80672.92,251.00
2016-04-27,442.54,5112.94,80719.62,419.00
2016-04-28,404.60,5112.89,80641.48,444.00
2016-04-29,376.36,5112.85,80578.73,408.00
2016-04-30,379.72,5112.86,80594.04,372.00
2016-05-01,394.92,5112.89,80641.48,371.00
2016-05-02,354.20,5112.87,80610.15,370.00
2016-05-03,322.59,5112.81,80516.12,370.00
2016-05-04,301.29,5112.72,80379.83,370.00
2016-05-05,285.08,5112.61,80213.38,369.00
2016-05-06,300.86,5112.52,80078.22,369.00
2016-05-07,369.00,5112.52,80078.22,369.00
2016-05-08,368.57,5112.55,80122.98,346.00
2016-05-09,305.83,5112.53,80092.90,321.00
2016-05-10,312.60,5112.52,80078.22,320.00
2016-05-11,274.50,5112.46,79987.97,320.00
2016-05-12,250.43,5112.43,79943.20,273.00
2016-05-13,227.62,5112.58,80168.56,114.00
2016-05-14,244.17,5112.75,80424.77,115.00
2016-05-15,185.55,5112.84,80562.72,116.00
2016-05-16,224.24,5112.92,80688.16,161.00
2016-05-17,211.86,5112.94,80719.62,196.00
2016-05-18,197.00,5112.94,80719.62,197.00
2016-05-19,212.82,5112.96,80750.99,197.00
2016-05-20,293.19,5113.08,80939.80,198.00
2016-05-21,319.54,5113.16,81065.82,256.00
2016-05-22,303.00,5113.16,81065.82,303.00
2016-05-23,256.56,5113.06,80908.26,336.00
2016-05-24,244.03,5112.92,80688.16,355.00
2016-05-25,242.13,5112.93,80704.28,234.00
2016-05-26,208.34,5112.89,80641.48,240.00
2016-05-27,193.58,5112.83,80547.42,241.00
2016-05-28,180.16,5112.75,80424.77,242.00
2016-05-29,158.43,5112.64,80259.02,242.00
2016-05-30,152.85,5112.52,80078.22,244.00
2016-05-31,135.40,5112.49,80033.39,158.00
2016-06-01,132.16,5112.54,80108.29,94.40
2016-06-02,103.11,5112.55,80122.98,95.70
2016-06-03,126.20,5112.59,80183.27,95.80
2016-06-04,119.30,5112.62,80228.88,96.30
2016-06-05,96.50,5112.62,80228.88,96.50
2016-06-06,60.37,5112.60,80198.67,75.60
2016-06-07,108.66,5112.66,80289.24,63.00
2016-06-08,84.83,5112.69,80334.13,62.20
2016-06-09,62.10,5112.69,80334.13,62.10
2016-06-10,62.10,5112.69,80334.13,62.10
2016-06-11,62.50,5112.69,80334.13,62.50
2016-06-12,70.48,5112.70,80349.56,62.70
2016-06-13,77.56,5112.72,80379.83,62.30
2016-06-14,61.90,5112.72,80379.83,61.90
2016-06-15,84.76,5112.75,80424.77,62.10
2016-06-16,61.90,5112.75,80424.77,61.90
2016-06-17,61.10,5112.75,80424.77,61.10
2016-06-18,45.57,5112.73,80394.57,60.80
2016-06-19,45.84,5112.71,80364.30,61.10
