date,qu,fb,mm,mx,mn,af,qj,qd
2018-05-17,-21.51,2505.30,61.70,74.10,55.60,15320.00,0.00,
2018-05-18,-26.95,2505.13,66.34,80.10,57.20,15211.00,0.00,
2018-05-19,-16.87,2504.99,66.36,79.40,49.70,15122.00,0.00,
2018-05-20,-20.40,2504.84,64.64,73.20,57.70,15026.00,0.00,
2018-05-21,-10.34,2504.71,68.58,81.60,56.50,14944.00,0.00,
2018-05-22,-19.42,2504.55,71.56,83.90,55.60,14844.00,0.00,
2018-05-23,2.68,2504.43,67.36,79.80,57.80,14768.00,0.00,
2018-05-24,-12.44,2504.26,71.04,82.90,57.20,14662.00,0.00,
2018-05-25,-12.44,2504.09,70.80,83.60,60.40,14556.00,0.00,
2018-05-26,-17.99,2503.90,64.67,76.40,52.30,14439.00,0.00,
2018-05-27,-24.54,2503.69,70.38,82.30,58.00,14309.00,0.00,
2018-05-28,-14.46,2503.51,74.29,86.20,61.10,14199.00,0.00,
2018-05-29,-26.06,2503.29,72.39,84.60,57.70,14064.00,0.00,
2018-05-30,-12.90,2503.13,65.54,77.10,51.20,13967.00,0.00,
2018-05-31,-18.98,2502.94,61.13,69.20,52.60,13852.00,0.00,
2018-06-01,-2.33,2502.81,60.97,73.80,47.80,13774.00,0.00,
2018-06-02,-3.38,2502.66,66.77,81.80,48.40,13684.00,0.00,
2018-06-03,-3.38,2502.51,73.91,90.70,54.40,13594.00,0.00,
2018-06-04,-9.95,2502.33,73.03,84.60,62.40,13487.00,0.00,
2018-06-05,-8.47,2502.14,70.24,85.10,54.10,13375.00,0.00,
2018-06-06,-6.52,2501.93,75.88,88.70,57.50,13251.00,0.00,
2018-06-07,-12.06,2501.70,74.89,88.60,65.00,13116.00,0.00,
2018-06-08,-11.10,2501.45,73.29,85.70,56.20,12971.00,0.00,
2018-06-09,-10.70,2501.16,63.11,74.80,52.40,12803.00,0.00,
2018-06-10,-21.29,2500.83,56.08,64.80,43.80,12614.00,0.00,
2018-06-11,-13.71,2500.53,62.92,72.90,53.40,12444.00,0.00,
2018-06-12,-9.66,2500.25,65.47,80.10,44.40,12286.00,0.00,
2018-06-13,-12.15,2499.97,73.84,91.00,53.60,12129.00,0.00,
2018-06-14,-16.69,2499.67,66.47,78.10,53.80,11963.00,0.00,
2018-06-15,-5.10,2499.41,69.40,80.60,58.50,11820.00,0.00,
2018-06-16,-16.73,2499.09,67.03,75.00,54.10,11646.00,0.00,
2018-06-17,-7.65,2498.80,60.69,64.90,56.10,11490.00,0.00,
2018-06-18,7.51,2498.58,62.11,74.40,55.80,11372.00,0.00,
2018-06-19,-5.10,2498.31,68.91,80.30,58.30,11229.00,0.00,
2018-06-20,2.47,2498.07,71.71,84.60,58.10,11103.00,0.00,
2018-06-21,15.61,2497.89,72.19,83.90,60.30,11009.00,0.00,
2018-06-22,9.55,2497.68,75.01,89.30,59.80,10901.00,0.00,
2018-06-23,7.03,2497.46,70.80,79.00,63.10,10788.00,0.00,
2018-06-24,5.01,2497.23,74.19,86.70,56.60,10671.00,0.00,
2018-06-25,10.01,2497.00,74.77,90.00,58.90,10554.00,0.00,
2018-06-26,1.94,2496.73,71.59,84.70,58.70,10419.00,0.00,
2018-06-27,1.90,2496.44,76.39,91.60,56.60,10276.00,0.00,
2018-06-28,-18.72,2496.09,73.11,83.20,62.70,10104.00,0.00,
2018-06-29,-6.68,2495.75,69.83,82.30,59.50,9940.00,0.00,
2018-06-30,-2.18,2495.41,73.62,86.60,58.70,9777.00,0.00,
2018-07-01,-2.68,2495.06,76.46,88.00,62.60,9613.00,0.00,
2018-07-02,-5.18,2494.71,70.96,82.00,60.10,9450.00,0.00,
2018-07-03,-15.73,2494.33,66.43,79.60,56.10,9276.00,0.00,
2018-07-04,-7.66,2493.98,73.03,90.20,55.00,9118.00,0.00,
2018-07-05,-7.58,2493.67,83.33,98.30,64.20,8980.00,0.00,
2018-07-06,-10.64,2493.32,80.72,88.40,72.20,8826.00,0.00,
2018-07-07,0.44,2493.01,80.49,92.20,64.60,8692.00,0.00,
2018-07-08,-5.61,2492.67,82.51,97.00,66.40,8546.00,0.00,
2018-07-09,-2.56,2492.35,83.53,98.20,64.50,8412.00,0.00,
2018-07-10,-6.07,2492.02,80.74,90.50,68.70,8275.00,0.00,
2018-07-11,-9.01,2491.72,78.99,90.90,65.50,8152.00,0.00,
2018-07-12,-3.97,2491.44,83.61,97.70,69.30,8039.00,0.00,
2018-07-13,-2.48,2491.15,83.86,99.30,65.80,7923.00,0.00,
2018-07-14,-1.54,2490.82,87.45,99.70,73.20,7793.00,0.00,
2018-07-15,1.48,2490.50,85.68,101.50,68.80,7669.00,0.00,
2018-07-16,-0.56,2490.15,86.55,99.90,70.90,7535.00,0.00,
2018-07-17,8.53,2489.85,82.87,98.30,66.30,7423.00,0.00,
2018-07-18,8.02,2489.54,86.40,101.40,68.70,7308.00,0.00,
2018-07-19,13.57,2489.26,83.25,98.40,65.20,7204.00,0.00,
2018-07-20,3.92,2488.88,84.89,99.70,67.90,7065.00,0.00,
2018-07-21,1.40,2488.48,81.49,97.10,63.60,6921.00,0.00,
2018-07-22,2.41,2488.08,80.14,97.80,60.90,6779.00,0.00,
2018-07-23,2.38,2487.66,83.99,98.60,64.10,6631.00,0.00,
2018-07-24,4.88,2487.23,87.79,101.20,69.80,6482.00,0.00,
2018-07-25,3.87,2486.79,89.87,106.00,70.60,6331.00,0.00,
2018-07-26,1.85,2486.33,87.06,101.00,68.70,6176.00,0.00,
2018-07-27,-2.18,2485.84,86.33,99.20,68.50,6013.00,0.00,
2018-07-28,-1.20,2485.32,88.19,102.10,66.20,5844.00,0.00,
2018-07-29,24.00,2484.95,87.14,100.50,65.70,5725.00,0.00,
2018-07-30,32.57,2484.63,84.00,97.80,66.70,5623.00,0.00,
2018-07-31,30.59,2484.32,84.48,98.50,69.10,5525.00,0.00,
2018-08-01,18.03,2483.96,90.12,102.80,76.90,5412.00,0.00,
2018-08-02,10.97,2483.55,85.10,97.30,71.40,5285.00,0.00,
2018-08-03,13.49,2483.15,79.44,90.80,65.20,5163.00,0.00,
2018-08-04,18.03,2482.78,75.85,87.70,59.60,5050.00,0.00,
2018-08-05,25.09,2482.45,79.80,93.30,66.80,4951.00,0.00,
2018-08-06,28.62,2482.14,79.99,94.00,63.40,4859.00,0.00,
2018-08-07,24.08,2481.80,83.95,97.90,67.00,4758.00,0.00,
2018-08-08,25.09,2481.46,82.95,98.30,66.50,4659.00,0.00,
2018-08-09,26.60,2481.13,86.00,110.50,67.90,4563.00,0.00,
2018-08-10,27.10,2480.80,87.21,105.70,69.00,4468.00,0.00,
2018-08-11,24.58,2480.45,86.57,99.20,73.70,4368.00,0.00,
2018-08-12,22.57,2480.08,77.51,94.80,62.30,4264.00,0.00,
2018-08-13,23.07,2479.71,80.82,95.10,62.40,4161.00,0.00,
2018-08-14,17.52,2479.30,80.11,94.00,62.70,4047.00,0.00,
2018-08-15,14.50,2478.86,82.37,98.60,60.50,3927.00,0.00,
2018-08-16,9.96,2478.38,87.46,98.80,73.70,3798.00,0.00,
2018-08-17,11.47,2477.91,81.40,97.30,62.20,3672.00,0.00,
2018-08-18,8.95,2477.41,78.53,94.80,62.50,3541.00,0.00,
2018-08-19,9.46,2476.91,77.39,91.50,61.50,3411.00,0.00,
2018-08-20,2.90,2476.35,79.79,87.20,67.80,3268.00,0.00,
2018-08-21,12.48,2475.86,71.96,85.50,56.70,3144.00,0.00,
2018-08-22,15.00,2475.38,72.56,84.70,57.60,3025.00,0.00,
2018-08-23,9.46,2474.85,74.80,90.60,59.60,2895.00,0.00,
2018-08-24,19.54,2474.39,74.93,88.50,60.70,2785.00,0.00,
2018-08-25,6.43,2473.81,71.40,87.70,54.00,2649.00,0.00,
2018-08-26,2.40,2473.18,67.71,74.90,59.90,2505.00,0.00,
2018-08-27,12.48,2472.62,65.02,73.60,57.50,2381.00,0.00,
2018-08-28,22.57,2472.14,64.13,78.40,46.60,2277.00,0.00,
2018-08-29,19.54,2471.62,67.80,85.00,48.20,2167.00,0.00,
2018-08-30,25.59,2471.14,75.22,88.30,61.50,2069.00,0.00,
2018-08-31,27.10,2470.67,72.04,84.20,60.20,1974.00,0.00,
2018-09-01,31.64,2470.23,70.57,86.60,53.20,1888.00,0.00,
2018-09-02,37.69,2469.84,71.96,89.30,53.70,1814.00,0.00,
2018-09-03,38.70,2469.46,72.95,92.50,54.90,1742.00,0.00,
2018-09-04,35.72,2469.10,75.90,90.70,57.60,1676.00,0.00,
2018-09-05,39.76,2468.78,75.40,91.50,56.60,1618.00,0.00,
2018-09-06,38.75,2468.44,79.88,93.40,63.50,1558.00,0.00,
2018-09-07,34.21,2468.04,77.89,90.10,61.80,1489.00,0.00,
2018-09-08,35.72,2467.65,76.74,88.80,68.80,1423.00,0.00,
2018-09-09,35.72,2467.25,70.86,88.30,54.40,1357.00,0.00,
2018-09-10,7.77,2466.92,68.72,86.00,54.00,1303.00,0.00,
2018-09-11,13.40,2466.76,64.42,74.60,52.20,1278.00,0.00,
2018-09-12,15.90,2466.61,62.71,76.70,49.60,1254.00,0.00,
2018-09-13,19.43,2466.50,64.33,76.20,50.90,1237.00,0.00,
2018-09-14,24.45,2466.42,62.59,82.20,45.90,1224.00,0.00,
2018-09-15,24.95,2466.34,62.77,78.30,51.80,1212.00,0.00,
2018-09-16,24.95,2466.26,62.35,76.60,45.60,1200.00,0.00,
2018-09-17,20.45,2466.18,63.92,78.00,47.30,1187.00,0.00,
2018-09-18,19.96,2466.11,65.34,80.50,48.30,1177.00,0.00,
2018-09-19,11.42,2465.99,64.28,77.60,45.70,1158.00,0.00,
2018-09-20,3.86,2465.76,62.51,77.90,47.50,1124.00,0.00,
2018-09-21,4.35,2465.51,60.57,75.90,44.50,1087.00,0.00,
2018-09-22,4.35,2465.25,64.06,82.60,47.80,1050.00,0.00,
2018-09-23,2.83,2464.97,63.87,74.50,56.70,1010.00,0.00,
2018-09-24,0.82,2464.66,59.34,73.30,42.80,966.00,0.00,
2018-09-25,2.33,2464.36,59.54,77.30,41.90,925.00,0.00,
2018-09-26,1.32,2464.05,59.10,78.00,43.10,882.00,0.00,
2018-09-27,0.31,2463.72,62.98,82.00,46.90,837.00,0.00,
2018-09-28,-0.70,2463.37,65.18,80.90,49.80,790.00,0.00,
2018-09-29,-0.19,2463.02,62.60,77.60,49.80,744.00,0.00,
2018-09-30,-0.19,2462.67,63.65,72.60,55.50,698.00,0.00,
2018-10-01,-21.18,2462.34,56.72,68.20,42.20,656.00,0.00,
2018-10-02,-11.09,2462.17,62.95,74.20,52.60,634.00,0.00,
2018-10-03,0.50,2462.18,60.70,68.70,49.30,635.00,0.00,
2018-10-04,3.53,2462.23,54.04,61.20,47.50,642.00,0.00,
2018-10-05,0.50,2462.24,49.79,57.80,40.70,643.00,0.00,
2018-10-06,0.00,2462.24,51.48,60.60,45.90,643.00,0.00,
2018-10-07,0.50,2462.25,54.74,64.50,45.60,644.00,0.00,
2018-10-08,1.51,2462.27,52.24,65.00,38.40,647.00,0.00,
2018-10-09,1.01,2462.29,51.52,55.50,47.50,649.00,0.00,
2018-10-10,1.51,2462.31,51.60,59.00,46.60,652.00,0.00,
2018-10-11,-6.55,2462.21,50.96,69.10,37.50,639.00,0.00,
2018-10-12,0.00,2462.21,49.31,65.40,36.10,639.00,0.00,
2018-10-13,-0.50,2462.20,51.80,62.00,40.00,638.00,0.00,
2018-10-14,0.00,2462.20,46.85,61.10,33.60,638.00,0.00,
2018-10-15,0.00,2462.20,46.15,66.60,31.10,638.00,0.00,
2018-10-16,0.00,2462.20,47.72,63.40,34.80,638.00,0.00,
2018-10-17,0.50,2462.21,49.62,68.50,34.80,639.00,0.00,
2018-10-18,0.00,2462.21,51.45,70.30,37.10,639.00,0.00,
2018-10-19,0.50,2462.22,52.93,71.90,39.10,640.00,0.00,
2018-10-20,0.00,2462.22,51.88,70.10,37.60,640.00,0.00,
2018-10-21,1.01,2462.23,52.33,72.40,38.00,642.00,0.00,
2018-10-22,0.00,2462.23,52.96,72.30,38.20,642.00,0.00,
2018-10-23,0.50,2462.24,57.51,70.10,48.70,643.00,0.00,
2018-10-24,0.50,2462.25,56.36,66.60,45.30,644.00,0.00,
2018-10-25,0.00,2462.25,53.36,63.00,41.30,644.00,0.00,
2018-10-26,0.00,2462.25,54.80,68.00,43.10,644.00,0.00,
2018-10-27,1.01,2462.26,55.44,72.50,46.80,646.00,0.00,
2018-10-28,0.50,2462.27,51.41,61.10,44.70,647.00,0.00,
2018-10-29,0.00,2462.27,49.05,58.80,40.20,647.00,0.00,
2018-10-30,0.00,2462.27,44.56,62.20,32.90,647.00,0.00,
2018-10-31,0.50,2462.28,42.92,50.00,35.30,648.00,0.00,
2018-11-01,0.50,2462.29,47.92,58.90,41.40,649.00,0.00,
2018-11-02,0.00,2462.29,50.10,68.00,36.10,649.00,0.00,
2018-11-03,0.00,2462.29,51.78,62.20,42.70,649.00,0.00,
2018-11-04,1.01,2462.30,52.53,64.10,44.40,651.00,0.00,
2018-11-05,-1.01,2462.29,48.51,56.50,36.90,649.00,0.00,
2018-11-06,0.00,2462.29,43.09,53.70,34.30,649.00,0.00,
2018-11-07,0.00,2462.29,40.35,54.00,28.50,649.00,0.00,
2018-11-08,0.00,2462.29,37.42,53.50,26.30,649.00,0.00,
2018-11-09,0.00,2462.29,33.33,42.60,20.80,649.00,0.00,
2018-11-10,0.00,2462.29,38.44,51.70,26.60,649.00,0.00,
2018-11-11,0.00,2462.29,36.74,56.00,22.90,649.00,0.00,
2018-11-12,0.00,2462.29,32.10,45.80,20.90,649.00,0.00,
2018-11-13,0.00,2462.29,31.49,43.50,20.50,649.00,0.00,
2018-11-14,1.01,2462.30,33.84,52.50,20.30,651.00,0.00,
2018-11-15,0.00,2462.30,36.39,51.60,25.10,651.00,0.00,
2018-11-16,0.50,2462.31,41.08,58.80,26.50,652.00,0.00,
2018-11-17,0.00,2462.31,42.45,57.70,28.70,652.00,0.00,
2018-11-18,0.00,2462.31,32.42,48.80,20.70,652.00,0.00,
2018-11-19,-5.33,2462.63,30.48,44.10,20.50,693.00,26.00,
2018-11-20,-7.35,2462.91,29.88,47.40,19.00,730.00,26.00,
2018-11-21,-11.38,2463.13,27.82,38.80,18.50,759.00,26.00,
2018-11-22,-0.31,2463.47,39.75,51.30,28.60,804.00,23.00,
2018-11-23,4.23,2463.87,38.93,44.50,33.20,858.00,23.00,
2018-11-24,3.70,2464.23,39.84,47.70,30.90,907.00,21.00,
2018-11-25,5.73,2464.63,32.93,46.60,25.60,962.00,22.00,
2018-11-26,4.72,2465.01,29.85,36.20,22.40,1015.00,22.00,
2018-11-27,5.73,2465.39,34.99,39.20,31.70,1070.00,22.00,
2018-11-28,3.71,2465.74,33.54,37.50,26.80,1121.00,22.00,
2018-11-29,6.23,2466.10,38.46,43.10,34.40,1175.00,21.00,
2018-11-30,6.75,2466.48,40.30,46.70,36.00,1234.00,23.00,
2018-12-01,7.75,2466.87,34.95,37.40,33.30,1295.00,23.00,
2018-12-02,6.24,2467.23,36.16,42.80,33.10,1353.00,23.00,
2018-12-03,8.25,2467.59,34.39,46.30,27.30,1413.00,22.00,
2018-12-04,6.74,2467.93,28.26,32.30,24.40,1470.00,22.00,
2018-12-05,0.69,2468.19,25.52,37.90,16.30,1515.00,22.00,
2018-12-06,-9.39,2468.35,23.50,28.30,16.90,1542.00,23.00,
2018-12-07,-0.81,2468.61,25.95,30.90,22.70,1588.00,24.00,
2018-12-08,0.20,2468.88,28.69,31.90,25.90,1636.00,24.00,
2018-12-09,4.73,2469.18,32.41,38.70,28.70,1691.00,23.00,
2018-12-10,1.70,2469.45,30.74,37.30,26.10,1740.00,23.00,
2018-12-11,12.28,2469.81,33.03,36.60,29.90,1808.00,22.00,
2018-12-12,4.73,2470.10,35.45,44.20,26.40,1863.00,23.00,
2018-12-13,0.69,2470.33,28.10,38.30,22.40,1908.00,22.00,
2018-12-14,0.68,2470.55,30.42,35.00,22.20,1951.00,21.00,
2018-12-15,2.70,2470.80,31.91,41.80,25.20,2000.00,22.00,
2018-12-16,0.19,2471.03,33.15,39.30,27.00,2046.00,23.00,
2018-12-17,15.32,2471.40,37.41,43.30,33.90,2122.00,23.00,
2018-12-18,20.85,2471.81,39.07,44.80,35.60,2207.00,22.00,
2018-12-19,13.29,2472.14,40.45,49.20,32.90,2277.00,22.00,
2018-12-20,13.80,2472.47,35.74,45.10,29.30,2348.00,22.00,
2018-12-21,7.75,2472.74,37.32,44.40,31.80,2407.00,22.00,
2018-12-22,4.72,2472.98,30.11,37.70,22.90,2460.00,22.00,
2018-12-23,4.23,2473.22,32.14,34.60,28.80,2514.00,23.00,
2018-12-24,14.81,2473.55,33.82,36.10,31.50,2589.00,23.00,
2018-12-25,8.27,2473.83,36.82,43.40,31.70,2653.00,24.00,
2018-12-26,8.75,2474.09,30.73,39.00,24.70,2714.00,22.00,
2018-12-27,8.75,2474.35,32.11,43.80,24.60,2775.00,22.00,
2018-12-28,-1.33,2474.52,30.27,44.00,21.10,2816.00,22.00,
2018-12-29,5.73,2474.75,30.63,33.00,28.70,2871.00,22.00,
2018-12-30,9.76,2475.01,35.79,42.10,30.30,2934.00,22.00,
2018-12-31,-4.86,2475.15,32.60,39.20,26.80,2968.00,22.00,
2019-01-01,7.18,2475.32,26.14,35.60,17.50,3010.00,14.00,
2019-01-02,7.17,2475.48,23.74,29.50,18.70,3050.00,13.00,
2019-01-03,4.14,2475.62,23.51,32.60,16.60,3084.00,13.00,
2019-01-04,9.69,2475.80,26.23,35.40,19.10,3129.00,13.00,
2019-01-05,9.20,2475.99,27.27,34.60,19.10,3177.00,15.00,
2019-01-06,14.24,2476.22,36.56,46.70,26.90,3235.00,15.00,
2019-01-07,13.23,2476.44,34.27,43.30,25.80,3291.00,15.00,
2019-01-08,13.23,2476.66,33.03,38.90,24.00,3347.00,15.00,
2019-01-09,15.75,2476.90,37.01,42.00,33.10,3408.00,15.00,
2019-01-10,16.26,2477.14,37.90,55.80,30.00,3470.00,15.00,
2019-01-11,11.22,2477.34,31.94,45.60,24.40,3522.00,15.00,
2019-01-12,10.21,2477.53,32.88,40.20,24.80,3572.00,15.00,
2019-01-13,14.75,2477.76,27.64,31.50,21.90,3633.00,16.00,
2019-01-14,11.73,2477.97,29.14,35.80,22.10,3688.00,16.00,
2019-01-15,5.68,2478.13,26.47,30.80,18.90,3731.00,16.00,
2019-01-16,5.72,2478.33,29.46,35.40,21.50,3784.00,21.00,
2019-01-17,18.33,2478.62,40.52,47.30,34.50,3862.00,21.00,
2019-01-18,17.32,2478.90,41.36,52.00,36.40,3938.00,21.00,
2019-01-19,26.40,2479.25,35.18,38.20,32.80,4034.00,22.00,
2019-01-20,26.40,2479.60,38.18,44.10,34.90,4130.00,22.00,
2019-01-21,21.87,2479.92,37.44,43.30,30.50,4219.00,23.00,
2019-01-22,21.41,2480.27,31.98,39.80,26.40,4317.00,28.00,
2019-01-23,30.99,2480.68,34.85,43.40,30.70,4434.00,28.00,
2019-01-24,29.99,2481.09,38.51,54.00,31.50,4551.00,29.00,
2019-01-25,24.45,2481.46,36.34,51.00,28.40,4659.00,30.00,
2019-01-26,3.86,2481.76,36.78,53.10,27.60,4746.00,40.00,
2019-01-27,-0.67,2482.03,37.56,51.70,29.60,4826.00,41.00,
2019-01-28,-4.69,2482.28,36.92,50.50,28.20,4900.00,42.00,
2019-01-29,-14.70,2482.52,32.81,48.90,22.70,4972.00,51.00,
2019-01-30,-18.72,2482.74,30.27,44.00,21.80,5038.00,52.00,
2019-01-31,-21.73,2482.95,31.35,43.20,23.00,5102.00,54.00,
2019-02-01,-22.22,2483.17,31.73,40.70,21.60,5169.00,56.00,
2019-02-02,-12.62,2483.47,37.59,42.70,33.70,5261.00,59.00,
2019-02-03,-13.62,2483.77,44.02,56.10,36.30,5353.00,60.00,
2019-02-04,8.58,2484.21,40.04,45.60,35.40,5491.00,61.00,
2019-02-05,33.29,2484.81,34.20,39.30,30.30,5680.00,62.00,
2019-02-06,40.35,2485.44,28.76,33.50,21.10,5883.00,62.00,
2019-02-07,22.70,2486.03,23.84,32.20,15.00,6076.00,74.60,
2019-02-08,3.64,2486.49,25.13,32.10,20.50,6230.00,74.00,
2019-02-09,-8.49,2486.85,30.90,35.20,26.80,6352.00,70.00,
2019-02-10,-2.46,2487.23,29.72,35.40,24.20,6482.00,68.00,
2019-02-11,2.52,2487.59,36.52,41.70,24.90,6606.00,60.00,
2019-02-12,8.44,2487.89,33.86,38.40,27.20,6712.00,45.00,
2019-02-13,13.48,2488.22,36.29,42.00,33.00,6828.00,45.00,
2019-02-14,59.37,2488.80,39.02,43.90,36.30,7037.00,46.00,
2019-02-15,6.38,2489.38,40.45,46.20,34.00,7248.00,100.00,
2019-02-16,-37.87,2490.11,36.30,45.00,31.70,7520.00,175.00,
2019-02-17,-34.78,2490.87,34.72,42.00,30.90,7812.00,182.00,
2019-02-18,-49.25,2491.62,32.54,38.00,29.20,8111.00,200.00,
2019-02-19,-44.21,2492.37,31.65,39.80,26.20,8420.00,200.00,
2019-02-20,-42.87,2493.01,33.37,45.30,28.90,8692.00,180.00,
2019-02-21,30.93,2493.52,31.95,40.00,28.50,8914.00,81.00,
2019-02-22,22.79,2493.95,29.36,41.50,18.40,9104.00,73.00,
2019-02-23,24.27,2494.36,34.66,45.80,28.80,9289.00,69.00,
2019-02-24,16.71,2494.73,39.40,49.00,31.00,9459.00,69.00,
2019-02-25,23.72,2495.10,41.68,53.70,33.40,9631.00,63.00,
2019-02-26,138.67,2495.94,33.31,40.30,28.60,10031.00,63.00,
2019-02-27,90.27,2496.56,33.52,42.60,29.00,10335.00,63.00,
2019-02-28,60.52,2497.05,38.22,47.00,30.60,10580.00,63.00,
2019-03-01,71.09,2497.33,35.62,45.30,29.00,10721.00,0.00,
2019-03-02,41.34,2497.49,35.56,47.70,22.70,10803.00,0.00,
2019-03-03,23.19,2497.58,34.63,44.90,25.40,10849.00,0.00,
2019-03-04,28.74,2497.69,36.40,47.20,28.50,10906.00,0.00,
2019-03-05,33.78,2497.82,39.26,44.70,34.00,10973.00,0.00,
2019-03-06,44.37,2497.99,39.70,45.80,35.10,11061.00,0.00,
2019-03-07,111.42,2498.41,40.95,47.80,35.60,11282.00,0.00,
2019-03-08,177.97,2499.07,36.00,45.00,27.90,11635.00,0.00,
2019-03-09,98.82,2499.43,31.81,38.50,24.20,11831.00,0.00,
2019-03-10,66.55,2499.67,38.19,49.90,32.00,11963.00,0.00,
2019-03-11,52.94,2499.86,37.47,51.80,24.30,12068.00,0.00,
2019-03-12,55.96,2500.06,34.89,41.50,28.40,12179.00,0.00,
2019-03-13,39.83,2500.20,38.64,45.80,32.60,12258.00,0.00,
2019-03-14,42.35,2500.35,38.14,51.70,23.60,12342.00,0.00,
2019-03-15,39.83,2500.49,40.93,58.50,27.50,12421.00,0.00,
2019-03-16,39.83,2500.63,42.15,60.10,27.40,12500.00,0.00,
2019-03-17,63.02,2500.85,45.44,64.30,28.90,12625.00,0.00,
2019-03-18,104.36,2501.21,46.55,63.30,33.70,12832.00,0.00,
2019-03-19,175.95,2501.81,47.86,64.00,32.00,13181.00,0.00,
2019-03-20,241.50,2502.62,49.42,65.70,34.80,13660.00,0.00,
2019-03-21,259.14,2503.47,52.39,66.90,35.50,14174.00,0.00,
2019-03-22,286.87,2504.39,54.83,64.00,45.30,14743.00,0.00,
2019-03-23,724.33,2506.01,50.93,59.20,42.30,15783.00,0.00,
2019-03-24,1275.74,2508.51,46.47,57.00,40.60,17520.00,0.00,
2019-03-25,987.72,2508.91,48.29,61.60,36.30,17813.00,60.00,
2019-03-26,565.96,2509.22,50.40,57.90,45.60,18043.00,0.00,
2019-03-27,697.55,2509.87,47.83,57.00,42.80,18534.00,0.00,
2019-03-28,733.17,2510.85,47.26,53.80,42.60,19294.00,0.00,
2019-03-29,578.06,2511.17,46.92,59.00,36.50,19548.00,0.00,
2019-03-30,548.30,2511.71,49.62,63.60,37.60,19981.00,0.00,
2019-03-31,535.70,2512.21,48.97,63.00,34.70,20389.00,0.00,
2019-04-01,336.34,2512.60,50.78,61.50,41.50,20711.00,0.00,
2019-04-02,317.18,2512.94,50.11,53.90,47.30,20995.00,0.00,
2019-04-03,348.44,2513.35,52.88,63.70,45.10,21341.00,0.00,
2019-04-04,373.14,2513.81,53.94,64.20,43.40,21734.00,0.00,
2019-04-05,310.12,2514.12,53.68,61.70,47.60,22002.00,0.00,
2019-04-06,318.51,2514.26,48.42,59.10,37.60,22124.00,0.00,
2019-04-07,309.94,2514.38,58.55,67.00,50.80,22229.00,0.00,
2019-04-08,406.75,2514.72,54.49,58.10,51.40,22528.00,0.00,
2019-04-09,662.75,2515.06,49.84,53.00,46.50,22829.00,0.00,
2019-04-10,520.95,2514.91,47.61,53.10,43.50,22696.00,0.00,
2019-04-11,381.74,2515.11,48.13,53.80,43.10,22874.00,0.00,
2019-04-12,340.35,2515.34,49.28,59.90,41.40,23079.00,0.00,
2019-04-13,282.38,2515.44,50.46,61.90,34.70,23169.00,0.00,
2019-04-14,250.61,2515.47,47.35,52.90,41.30,23196.00,0.00,
2019-04-15,336.33,2515.69,45.81,51.70,39.20,23395.00,0.00,
2019-04-16,183.99,2515.82,50.65,62.20,40.70,23512.00,0.00,
2019-04-17,187.16,2515.73,52.60,63.60,41.60,23431.00,0.00,
2019-04-18,191.70,2515.65,56.51,70.70,41.20,23359.00,0.00,
2019-04-19,242.91,2515.76,61.97,77.70,47.10,23458.00,0.00,
2019-04-20,136.34,2515.85,56.06,64.30,51.40,23540.00,0.00,
2019-04-21,62.73,2515.78,57.59,67.10,51.30,23476.00,0.00,
2019-04-22,228.46,2515.77,61.11,74.50,47.70,23467.00,0.00,
2019-04-23,137.42,2515.88,62.79,77.20,49.90,23567.00,0.00,
2019-04-24,136.80,2515.96,60.76,71.40,52.60,23640.00,0.00,
2019-04-25,51.81,2515.91,57.57,69.90,38.50,23594.00,0.00,
2019-04-26,64.92,2515.89,57.37,68.80,46.30,23576.00,0.00,
2019-04-27,40.31,2515.84,54.55,68.60,40.70,23531.00,0.00,
2019-04-28,81.23,2515.90,47.93,57.00,37.90,23585.00,0.00,
2019-04-29,41.34,2515.99,47.75,57.50,30.50,23667.00,0.00,
2019-04-30,9.08,2516.01,48.74,59.90,30.80,23685.00,0.00,
2019-05-01,39.54,2516.02,49.74,64.20,32.10,23694.00,0.00,
2019-05-02,26.85,2515.98,54.83,68.40,38.30,23658.00,0.00,
2019-05-03,22.81,2515.93,56.61,72.10,36.30,23612.00,0.00,
2019-05-04,15.70,2515.85,61.94,76.20,45.90,23540.00,0.00,
2019-05-05,15.20,2515.77,64.63,83.50,49.90,23467.00,0.00,
2019-05-06,4.09,2515.66,67.34,77.90,59.10,23368.00,0.00,
2019-05-07,-1.42,2515.55,65.72,75.40,50.90,23268.00,0.00,
2019-05-08,12.70,2515.47,64.73,76.00,53.30,23196.00,0.00,
2019-05-09,-2.41,2515.36,64.42,73.90,56.30,23097.00,5.00,
2019-05-10,-7.41,2515.25,61.19,76.20,42.20,22999.00,15.00,
2019-05-11,-7.84,2515.16,65.42,82.40,44.10,22918.00,25.00,
2019-05-12,-7.33,2515.07,69.86,88.30,50.20,22838.00,25.00,
2019-05-13,4.82,2515.02,73.16,86.40,55.80,22794.00,25.00,
2019-05-14,3.77,2514.96,69.19,78.40,56.10,22740.00,25.00,
2019-05-15,15.39,2514.93,61.45,68.70,55.80,22713.00,15.00,
2019-05-16,41.08,2514.95,53.91,57.50,49.40,22731.00,10.00,
2019-05-17,19.76,2515.02,51.88,56.60,48.50,22794.00,45.00,
2019-05-18,23.37,2515.12,56.23,66.20,44.70,22883.00,45.00,
