date,qu,qd,qt,mm,mx,mn
1983-10-28,11897.80,14200.00,,,,
1983-10-29,12140.18,14200.00,,,,
1983-10-30,7360.00,14200.00,,,,
1983-10-31,6650.02,11500.00,,,,
1983-11-01,9305.22,9090.00,,,,
1983-11-02,8308.69,8610.00,,,,
1983-11-03,9012.00,8640.00,,,,
1983-11-04,7593.90,8710.00,,,,
1983-11-05,9484.72,8710.00,,,,
1983-11-06,8539.28,8660.00,,,,
1983-11-07,10430.10,8700.00,,,,
1983-11-08,9242.59,9570.00,,,,
1983-11-09,10293.41,10300.00,,,,
1983-11-10,11258.59,10600.00,,,,
1983-11-11,10797.41,10600.00,,,,
1983-11-12,10082.62,10600.00,,,,
1983-11-13,9840.43,10500.00,,,,
1983-11-14,14809.63,10600.00,,,,
1983-11-15,12223.70,10800.00,,,,
1983-11-16,10578.43,11000.00,,,,
1983-11-17,13457.41,11100.00,,,,
1983-11-18,9600.22,11100.00,,,,
1983-11-19,11913.38,11100.00,,,,
1983-11-20,11377.15,11100.00,,,,
1983-11-21,13347.34,11100.00,,,,
1983-11-22,8099.84,11100.00,,,,
1983-11-23,10062.02,11100.00,,,,
1983-11-24,11256.99,11100.00,,,,
1983-11-25,12870.98,11000.00,,,,
1983-11-26,11674.34,11000.00,,,,
1983-11-27,12617.87,10900.00,,,,
1983-11-28,11631.48,9910.00,,,,
1983-11-29,11014.60,9280.00,,,,
1983-11-30,11282.08,9290.00,,,,
1983-12-01,9564.14,9300.00,,,,
1983-12-02,10302.72,9300.00,,,,
1983-12-03,11998.36,9310.00,,,,
1983-12-04,10545.40,9340.00,,,,
1983-12-05,13160.30,8520.00,,,,
1983-12-06,9258.68,9430.00,,,,
1983-12-07,11071.19,9540.00,,,,
1983-12-08,11698.56,9580.00,,,,
1983-12-09,12288.01,9470.00,,,,
1983-12-10,11318.35,9480.00,,,,
1983-12-11,11010.39,9450.00,,,,
1983-12-12,12559.85,9480.00,,,,
1983-12-13,12238.92,9450.00,,,,
1983-12-14,12986.43,9510.00,,,,
1983-12-15,10026.27,9470.00,,,,
1983-12-16,13731.67,12500.00,,,,
1983-12-17,10860.26,12700.00,,,,
1983-12-18,12358.70,12700.00,,,,
1983-12-19,9875.08,12700.00,,,,
1983-12-20,10663.99,12700.00,,,,
1983-12-21,7475.20,12700.00,,,,
1983-12-22,7347.45,12700.00,,,,
1983-12-23,7548.70,11300.00,,,,
1983-12-24,7099.63,9930.00,,,,
1983-12-25,7481.45,10600.00,,,,
1983-12-26,8703.81,10700.00,,,,
1983-12-27,10738.23,10800.00,,,,
1983-12-28,11226.26,10800.00,,,,
1983-12-29,11176.64,10700.00,,,,
1983-12-30,11319.97,10700.00,,,,
1983-12-31,10621.11,10800.00,,,,
1984-01-01,10850.20,11000.00,,,,
1984-01-02,11017.06,11400.00,,,,
1984-01-03,12670.42,11300.00,,,,
1984-01-04,11416.38,11600.00,,,,
1984-01-05,11698.03,12100.00,,,,
1984-01-06,11740.92,12800.00,,,,
1984-01-07,11138.71,12800.00,,,,
1984-01-08,11695.09,12900.00,,,,
1984-01-09,12155.01,12900.00,,,,
1984-01-10,11408.56,12900.00,,,,
1984-01-11,11148.98,12900.00,,,,
1984-01-12,10815.82,12800.00,,,,
1984-01-13,11364.60,12900.00,,,,
1984-01-14,11391.24,12900.00,,,,
1984-01-15,10667.51,12900.00,,,,
1984-01-16,10202.68,12900.00,,,,
1984-01-17,10200.03,12900.00,,,,
1984-01-18,10209.97,12800.00,,,,
1984-01-19,10194.34,12800.00,,,,
1984-01-20,10185.50,12800.00,,,,
1984-01-21,10168.15,12800.00,,,,
1984-01-22,10150.74,12800.00,,,,
1984-01-23,10147.93,12900.00,,,,
1984-01-24,10089.22,12900.00,,,,
1984-01-25,10140.95,13000.00,,,,
1984-01-26,10117.75,12900.00,,,,
1984-01-27,10148.55,12900.00,,,,
1984-01-28,10158.05,12900.00,,,,
1984-01-29,10145.57,12900.00,,,,
1984-01-30,10145.13,12800.00,,,,
1984-01-31,10136.56,12800.00,,,,
1984-02-01,8607.46,12800.00,,,,
1984-02-02,10339.89,11400.00,,,,
1984-02-03,10207.88,10600.00,,,,
1984-02-04,10025.22,10600.00,,,,
1984-02-05,10052.77,10600.00,,,,
1984-02-06,8237.00,9220.00,,,,
1984-02-07,7443.39,6110.00,,,,
1984-02-08,8296.91,4570.00,,,,
1984-02-09,8669.87,4860.00,,,,
1984-02-10,8041.91,4930.00,,,,
1984-02-11,8484.77,4920.00,,,,
1984-02-12,7675.76,4990.00,,,,
1984-02-13,6756.81,4960.00,,,,
1984-02-14,6684.77,4950.00,,,,
1984-02-15,9098.52,4480.00,,,,
1984-02-16,6579.12,3450.00,,,,
1984-02-17,7228.96,3480.00,,,,
1984-02-18,6645.92,3590.00,,,,
1984-02-19,3560.86,3610.00,,,,
1984-02-20,6977.47,3600.00,,,,
1984-02-21,6516.32,3410.00,,,,
1984-02-22,6695.48,3260.00,,,,
1984-02-23,9617.38,3240.00,,,,
1984-02-24,7490.79,3200.00,,,,
1984-02-25,6006.06,3190.00,,,,
1984-02-26,7243.71,3210.00,,,,
1984-02-27,6761.82,3180.00,,,,
1984-02-28,7248.33,3160.00,,,,
1984-02-29,6526.86,3170.00,,,,
1984-03-01,6580.55,3150.00,,,,
1984-03-02,6285.17,3110.00,,,,
1984-03-03,8335.45,3130.00,,,,
1984-03-04,6077.54,3130.00,,,,
1984-03-05,6573.33,3130.00,,,,
1984-03-06,6822.12,3170.00,,,,
1984-03-07,5977.98,3160.00,,,,
1984-03-08,5950.16,3190.00,,,,
1984-03-09,8238.95,3150.00,,,,
1984-03-10,6415.91,3130.00,,,,
1984-03-11,6714.81,1280.00,,,,
1984-03-12,7308.07,1280.00,,,,
1984-03-13,8149.43,1290.00,,,,
1984-03-14,7067.01,3290.00,,,,
1984-03-15,9695.71,3250.00,,,,
1984-03-16,8483.71,2970.00,,,,
1984-03-17,8965.04,2770.00,,,,
1984-03-18,8363.22,2720.00,,,,
1984-03-19,8453.96,2790.00,,,,
1984-03-20,8042.41,3520.00,,,,
1984-03-21,8896.14,4110.00,,,,
1984-03-22,8358.96,4090.00,,,,
1984-03-23,10093.77,4760.00,,,,
1984-03-24,10977.88,5300.00,,,,
1984-03-25,11787.37,5260.00,,,,
1984-03-26,11785.01,6920.00,,,,
1984-03-27,12759.76,10700.00,,,,
1984-03-28,12796.25,12300.00,,,,
1984-03-29,14130.33,12200.00,,,,
1984-03-30,13011.94,12200.00,,,,
1984-03-31,13032.52,12200.00,,,,
1984-04-01,13888.36,12200.00,,,,
1984-04-02,12461.23,12200.00,,,,
1984-04-03,11110.15,12300.00,,,,
1984-04-04,12764.21,12200.00,,,,
1984-04-05,13858.13,12000.00,,,,
1984-04-06,11958.24,12600.00,,,,
1984-04-07,15029.77,13100.00,,,,
1984-04-08,14040.75,14100.00,,,,
1984-04-09,14245.64,14300.00,,,,
1984-04-10,17445.65,14200.00,,,,
1984-04-11,17155.59,14200.00,,,,
1984-04-12,15001.99,14200.00,,,,
1984-04-13,17077.64,14300.00,,,,
1984-04-14,16493.15,14200.00,,,,
1984-04-15,17042.06,14200.00,,,,
1984-04-16,17854.03,14100.00,,,,
1984-04-17,17311.91,14100.00,,,,
1984-04-18,18105.28,14100.00,,,,
1984-04-19,17140.10,12600.00,,,,
1984-04-20,25410.06,9500.00,,,,
1984-04-21,20746.48,9690.00,,,,
1984-04-22,21756.82,9740.00,,,,
1984-04-23,18031.55,13100.00,,,,
1984-04-24,19197.79,18500.00,,,,
1984-04-25,20657.69,19600.00,,,,
1984-04-26,22992.22,19700.00,,,,
1984-04-27,18428.44,19700.00,,,,
1984-04-28,18318.49,19000.00,,,,
1984-04-29,18392.49,18900.00,,,,
1984-04-30,18264.53,19000.00,,,,
1984-05-01,20282.08,19000.00,,,,
1984-05-02,21157.13,19500.00,,,,
1984-05-03,19568.89,19800.00,,,,
1984-05-04,19681.54,19900.00,,,,
1984-05-05,21213.84,19900.00,,,,
1984-05-06,21173.90,19900.00,,,,
1984-05-07,22575.02,19900.00,,,,
1984-05-08,20542.01,19900.00,,,,
1984-05-09,18857.78,20000.00,,,,
1984-05-10,18570.47,19700.00,,,,
1984-05-11,20343.20,19200.00,,,,
1984-05-12,22035.00,18300.00,,,,
1984-05-13,24514.93,17900.00,,,,
1984-05-14,22990.78,17900.00,,,,
1984-05-15,24273.60,19300.00,,,,
1984-05-16,28612.21,21000.00,,,,
1984-05-17,30131.41,22500.00,,,,
1984-05-18,31991.92,23300.00,,,,
1984-05-19,31387.72,23900.00,,,,
1984-05-20,29292.45,24700.00,,,,
1984-05-21,25287.46,25400.00,,,,
1984-05-22,31341.68,25700.00,,,,
1984-05-23,26180.35,25800.00,,,,
1984-05-24,27885.66,25800.00,,,,
1984-05-25,26415.67,25900.00,,,,
1984-05-26,24779.84,25700.00,,,,
1984-05-27,23798.28,25800.00,,,,
1984-05-28,23739.80,25800.00,,,,
1984-05-29,22719.21,25800.00,,,,
1984-05-30,21210.46,24900.00,,,,
1984-05-31,23508.83,23200.00,,,,
1984-06-01,22371.14,23300.00,,,,
1984-06-02,24827.12,23400.00,,,,
1984-06-03,27449.07,23300.00,,,,
1984-06-04,27988.41,23300.00,,,,
1984-06-05,26619.29,23300.00,,,,
1984-06-06,24772.72,24600.00,,,,
1984-06-07,29450.66,25400.00,,,,
1984-06-08,30007.83,25500.00,,,,
1984-06-09,33819.79,25500.00,,,,
1984-06-10,29770.47,25600.00,,,,
1984-06-11,31655.81,26000.00,,,,
1984-06-12,30821.47,26300.00,,,,
1984-06-13,35605.28,27200.00,,,,
1984-06-14,27597.87,27600.00,,,,
1984-06-15,28934.22,27600.00,,,,
1984-06-16,27163.12,27700.00,,,,
1984-06-17,27769.84,27800.00,,,,
1984-06-18,26507.74,27700.00,,,,
1984-06-19,28408.83,28000.00,,,,
1984-06-20,23727.53,28300.00,,,,
1984-06-21,25536.03,28300.00,,,,
1984-06-22,24537.20,28400.00,,,,
1984-06-23,25064.74,28300.00,,,,
1984-06-24,22771.86,27400.00,,,,
1984-06-25,21958.50,24900.00,,,,
1984-06-26,22153.13,22800.00,,,,
1984-06-27,19974.64,20900.00,,,,
1984-06-28,20478.69,20500.00,,,,
1984-06-29,20747.55,20300.00,,,,
1984-06-30,19290.07,19000.00,,,,
1984-07-01,20936.98,18700.00,,,,
1984-07-02,19090.46,18500.00,,,,
1984-07-03,20503.25,18400.00,,,,
1984-07-04,19215.74,18800.00,,,,
1984-07-05,20284.68,19700.00,,,,
1984-07-06,17018.16,20100.00,,,,
1984-07-07,17774.02,19500.00,,,,
1984-07-08,18470.35,19300.00,,,,
1984-07-09,20093.21,19100.00,,,,
1984-07-10,17216.10,18500.00,,,,
1984-07-11,16858.45,17600.00,,,,
1984-07-12,14732.92,15700.00,,,,
1984-07-13,13856.60,14300.00,,,,
1984-07-14,13549.24,14000.00,,,,
1984-07-15,13411.37,13600.00,,,,
1984-07-16,13126.20,13100.00,,,,
1984-07-17,13487.05,13200.00,,,,
1984-07-18,10618.15,13700.00,,,,
1984-07-19,10048.01,14700.00,,,,
1984-07-20,10539.38,14900.00,,,,
1984-07-21,10234.08,14200.00,,,,
1984-07-22,10231.27,12900.00,,,,
1984-07-23,11151.10,12300.00,,,,
1984-07-24,11624.15,11900.00,,,,
1984-07-25,12927.71,11700.00,,,,
1984-07-26,14681.49,11700.00,,,,
1984-07-27,13393.72,12500.00,,,,
1984-07-28,12463.97,13600.00,,,,
1984-07-29,16178.60,14500.00,,,,
1984-07-30,12155.41,15000.00,,,,
1984-07-31,11299.15,15600.00,,,,
1984-08-01,11527.25,16100.00,,,,
1984-08-02,13274.47,15500.00,,,,
1984-08-03,15487.30,14500.00,,,,
1984-08-04,11866.98,14100.00,,,,
1984-08-05,13328.94,13400.00,,,,
1984-08-06,9039.78,11600.00,,,,
1984-08-07,9646.08,10700.00,,,,
1984-08-08,8776.82,10700.00,,,,
1984-08-09,9653.58,10700.00,,,,
1984-08-10,8623.64,10700.00,,,,
1984-08-11,5469.56,11200.00,,,,
1984-08-12,7548.30,10900.00,,,,
1984-08-13,7342.40,11000.00,,,,
1984-08-14,8848.57,11400.00,,,,
1984-08-15,8101.53,11800.00,,,,
1984-08-16,9795.43,12100.00,,,,
1984-08-17,9826.86,11700.00,,,,
1984-08-18,9400.90,11600.00,,,,
1984-08-19,8034.66,11800.00,,,,
1984-08-20,10672.13,11700.00,,,,
1984-08-21,10705.56,11700.00,,,,
1984-08-22,9514.44,11700.00,,,,
1984-08-23,9434.98,12600.00,,,,
1984-08-24,9088.79,12600.00,,,,
1984-08-25,6875.43,12400.00,,,,
1984-08-26,6409.73,12400.00,,,,
1984-08-27,8017.27,12500.00,,,,
1984-08-28,7625.57,12200.00,,,,
1984-08-29,7543.47,12100.00,,,,
1984-08-30,8525.71,11700.00,,,,
1984-08-31,5473.77,11600.00,,,,
1984-09-01,9136.81,11500.00,,,,
1984-09-02,8086.24,10900.00,,,,
1984-09-03,8399.91,9920.00,,,,
1984-09-04,5762.06,9600.00,,,,
1984-09-05,3739.57,9860.00,,,,
1984-09-06,9227.16,10000.00,,,,
1984-09-07,7610.96,10400.00,,,,
1984-09-08,8082.01,9450.00,,,,
1984-09-09,8126.02,9250.00,,,,
1984-09-10,10142.29,9540.00,,,,
1984-09-11,7384.24,9850.00,,,,
1984-09-12,9476.91,9740.00,,,,
1984-09-13,9581.60,9520.00,,,,
1984-09-14,8226.42,9000.00,,,,
1984-09-15,9833.27,8840.00,,,,
1984-09-16,4733.36,8810.00,,,,
1984-09-17,8048.40,8760.00,,,,
1984-09-18,6719.05,8870.00,,,,
1984-09-19,7266.81,8870.00,,,,
1984-09-20,27918.19,8930.00,,,,
1984-09-21,-18536.28,9000.00,,,,
1984-09-22,10761.48,8670.00,,,,
1984-09-23,4042.54,8170.00,,,,
1984-09-24,11291.75,8040.00,,,,
1984-09-25,11632.91,8040.00,,,,
1984-09-26,10424.79,7850.00,,,,
1984-09-27,14103.15,7630.00,,,,
1984-09-28,10330.38,7230.00,,,,
1984-09-29,11687.03,7100.00,,,,
1984-09-30,11541.75,7090.00,,,,
1984-10-01,13366.99,7110.00,,,,
1984-10-02,9007.18,7070.00,,,,
1984-10-03,7931.84,7130.00,,,,
1984-10-04,8022.83,10900.00,,,,
1984-10-05,7490.34,11000.00,,,,
1984-10-06,6965.42,11000.00,,,,
1984-10-07,6722.64,11000.00,,,,
1984-10-08,6414.93,11200.00,,,,
1984-10-09,5521.08,11500.00,,,,
1984-10-10,5811.22,12400.00,,,,
1984-10-11,3214.50,12500.00,,,,
1984-10-12,7666.28,12400.00,,,,
1984-10-13,3083.12,12900.00,,,,
1984-10-14,9123.55,12900.00,,,,
1984-10-15,9204.92,14000.00,,,,
1984-10-16,7910.21,14100.00,,,,
1984-10-17,6813.38,13500.00,,,,
1984-10-18,6055.08,12900.00,,,,
1984-10-19,10976.20,13600.00,,,,
1984-10-20,8254.80,14000.00,,,,
1984-10-21,9345.94,14100.00,,,,
1984-10-22,9000.99,14300.00,,,,
1984-10-23,7630.49,14500.00,,,,
1984-10-24,10649.39,14400.00,,,,
1984-10-25,7828.19,14300.00,,,,
1984-10-26,6981.09,14500.00,,,,
1984-10-27,11304.09,14500.00,,,,
1984-10-28,9052.41,14500.00,,,,
1984-10-29,8938.54,14500.00,,,,
1984-10-30,7725.73,14400.00,,,,
1984-10-31,7689.83,14400.00,,,,
1984-11-01,9364.60,14600.00,,,,
1984-11-02,7666.35,13200.00,,,,
1984-11-03,8451.65,12500.00,,,,
1984-11-04,10225.21,12500.00,,,,
1984-11-05,7636.01,12600.00,,,,
1984-11-06,7454.97,12600.00,,,,
1984-11-07,10042.63,12500.00,,,,
1984-11-08,8552.31,12500.00,,,,
1984-11-09,10371.78,12600.00,,,,
1984-11-10,8630.97,12700.00,,,,
1984-11-11,11833.48,12600.00,,,,
1984-11-12,9950.81,12600.00,,,,
1984-11-13,9424.21,11000.00,,,,
1984-11-14,8332.87,10100.00,,,,
1984-11-15,13293.02,10300.00,,,,
1984-11-16,8462.74,11400.00,,,,
1984-11-17,10479.45,12200.00,,,,
1984-11-18,9443.48,12100.00,,,,
1984-11-19,10942.88,12100.00,,,,
1984-11-20,9638.78,12100.00,,,,
1984-11-21,8657.62,12700.00,,,,
1984-11-22,10806.20,12700.00,,,,
1984-11-23,8589.42,12700.00,,,,
1984-11-24,10189.93,12800.00,,,,
1984-11-25,10354.01,12800.00,,,,
1984-11-26,10231.43,12800.00,,,,
1984-11-27,5125.19,12800.00,,,,
1984-11-28,7169.53,12900.00,,,,
1984-11-29,8449.84,12800.00,,,,
1984-11-30,6120.74,12800.00,,,,
1984-12-01,9491.70,12800.00,,,,
1984-12-02,9525.72,12800.00,,,,
1984-12-03,6846.24,12800.00,,,,
1984-12-04,9440.80,12900.00,,,,
1984-12-05,10465.93,12900.00,,,,
1984-12-06,10076.38,11300.00,,,,
1984-12-07,5699.80,2470.00,,,,
1984-12-08,5707.48,2470.00,,,,
1984-12-09,10625.27,2500.00,,,,
1984-12-10,11127.73,1960.00,,,,
1984-12-11,11300.38,990.00,,,,
1984-12-12,11529.28,990.00,,,,
1984-12-13,7845.53,1050.00,,,,
1984-12-14,10595.93,4020.00,,,,
1984-12-15,9345.60,4020.00,,,,
1984-12-16,8316.78,4930.00,,,,
1984-12-17,9856.09,5860.00,,,,
1984-12-18,11283.76,7620.00,,,,
1984-12-19,8930.20,8310.00,,,,
1984-12-20,9733.39,9170.00,,,,
1984-12-21,10902.14,9930.00,,,,
1984-12-22,10831.01,10100.00,,,,
1984-12-23,10834.18,10100.00,,,,
1984-12-24,11972.28,9930.00,,,,
1984-12-25,12332.64,10700.00,,,,
1984-12-26,11183.76,10700.00,,,,
1984-12-27,11844.93,11600.00,,,,
1984-12-28,11958.78,12000.00,,,,
1984-12-29,11705.96,12000.00,,,,
1984-12-30,11887.96,11900.00,,,,
1984-12-31,12094.27,12100.00,,,,
1985-01-01,11959.06,11100.00,,,,
1985-01-02,10906.39,9880.00,,,,
1985-01-03,11053.91,10400.00,,,,
1985-01-04,11803.59,10700.00,,,,
1985-01-05,11168.97,10800.00,,,,
1985-01-06,10965.82,10800.00,,,,
1985-01-07,11054.18,11300.00,,,,
1985-01-08,12711.03,11400.00,,,,
1985-01-09,12489.48,11400.00,,,,
1985-01-10,13194.89,11100.00,,,,
1985-01-11,11353.78,11000.00,,,,
1985-01-12,11442.15,11200.00,,,,
1985-01-13,9430.56,11300.00,,,,
1985-01-14,9831.82,11300.00,,,,
1985-01-15,9604.63,11400.00,,,,
1985-01-16,10470.58,11300.00,,,,
1985-01-17,10929.28,11300.00,,,,
1985-01-18,11690.87,11300.00,,,,
1985-01-19,10431.27,11200.00,,,,
1985-01-20,11520.52,11200.00,,,,
1985-01-21,11761.68,11300.00,,,,
1985-01-22,11152.95,11200.00,,,,
1985-01-23,11227.72,11200.00,,,,
1985-01-24,10053.32,11200.00,,,,
1985-01-25,9394.93,11200.00,,,,
1985-01-26,8869.80,11200.00,,,,
1985-01-27,8839.58,11200.00,,,,
1985-01-28,8654.56,11200.00,,,,
1985-01-29,9043.48,11200.00,,,,
1985-01-30,9962.12,11200.00,,,,
1985-01-31,8313.82,11200.00,,,,
1985-02-01,8356.56,11200.00,,,,
1985-02-02,8499.24,11200.00,,,,
1985-02-03,8473.01,11200.00,,,,
1985-02-04,8388.48,11200.00,,,,
1985-02-05,8443.59,11100.00,,,,
1985-02-06,7680.05,10100.00,,,,
1985-02-07,6904.26,9030.00,,,,
1985-02-08,6838.72,9170.00,,,,
1985-02-09,10643.23,9060.00,,,,
1985-02-10,10590.10,9040.00,,,,
1985-02-11,10251.55,9000.00,,,,
1985-02-12,10166.46,9010.00,,,,
1985-02-13,10699.26,8850.00,,,,
1985-02-14,10781.03,8830.00,,,,
1985-02-15,10522.88,8840.00,,,,
1985-02-16,10408.06,8860.00,,,,
1985-02-17,10697.48,8850.00,,,,
1985-02-18,10402.17,8850.00,,,,
1985-02-19,9849.97,8270.00,,,,
1985-02-20,10835.77,7740.00,,,,
1985-02-21,10996.07,7640.00,,,,
1985-02-22,9818.74,7650.00,,,,
1985-02-23,9036.52,7680.00,,,,
1985-02-24,9415.22,7700.00,,,,
1985-02-25,10012.01,7600.00,,,,
1985-02-26,9482.42,6860.00,,,,
1985-02-27,9874.38,6680.00,,,,
1985-02-28,9605.42,6610.00,,,,
1985-03-01,10016.51,5010.00,,,,
1985-03-02,10444.78,3860.00,,,,
1985-03-03,8642.84,3890.00,,,,
1985-03-04,7326.33,4240.00,,,,
1985-03-05,7383.05,4400.00,,,,
1985-03-06,7942.12,4350.00,,,,
1985-03-07,10524.96,4400.00,,,,
1985-03-08,11300.34,5260.00,,,,
1985-03-09,13171.94,7030.00,,,,
1985-03-10,9471.64,9620.00,,,,
1985-03-11,8091.91,9640.00,,,,
1985-03-12,9539.02,9670.00,,,,
1985-03-13,9136.23,9680.00,,,,
1985-03-14,8654.25,9740.00,,,,
1985-03-15,7980.51,9770.00,,,,
1985-03-16,8243.71,9600.00,,,,
1985-03-17,7743.31,4710.00,,,,
1985-03-18,8959.02,4300.00,,,,
1985-03-19,8730.04,4100.00,,,,
1985-03-20,8803.63,4100.00,,,,
1985-03-21,10601.35,4880.00,,,,
1985-03-22,10733.30,6280.00,,,,
1985-03-23,11368.37,8510.00,,,,
1985-03-24,10271.75,9290.00,,,,
1985-03-25,10798.73,9310.00,,,,
1985-03-26,10970.18,9890.00,,,,
1985-03-27,8713.83,10600.00,,,,
1985-03-28,12396.91,11100.00,,,,
1985-03-29,10513.30,11100.00,,,,
1985-03-30,9078.02,11100.00,,,,
1985-03-31,10155.27,11000.00,,,,
1985-04-01,10514.47,11000.00,,,,
1985-04-02,10790.00,11000.00,,,,
1985-04-03,10252.05,11600.00,,,,
1985-04-04,11477.05,12300.00,,,,
1985-04-05,16594.10,12300.00,,,,
1985-04-06,13615.73,12300.00,,,,
1985-04-07,15780.62,12500.00,,,,
1985-04-08,14820.09,12400.00,,,,
1985-04-09,14356.91,12400.00,,,,
1985-04-10,15503.48,12500.00,,,,
1985-04-11,15413.24,12500.00,,,,
1985-04-12,15200.29,12400.00,,,,
1985-04-13,15019.53,12500.00,,,,
1985-04-14,14744.97,12500.00,,,,
1985-04-15,15403.54,12500.00,,,,
1985-04-16,12415.71,12600.00,,,,
1985-04-17,16275.13,12500.00,,,,
1985-04-18,14696.04,12600.00,,,,
1985-04-19,14761.90,12700.00,,,,
1985-04-20,14979.20,12700.00,,,,
1985-04-21,17189.57,12600.00,,,,
1985-04-22,14321.77,12500.00,,,,
1985-04-23,15382.36,12500.00,,,,
1985-04-24,15440.03,12500.00,,,,
1985-04-25,16475.63,12500.00,,,,
1985-04-26,11482.33,12600.00,,,,
1985-04-27,11265.63,12500.00,,,,
1985-04-28,11682.13,12500.00,,,,
1985-04-29,11514.78,11800.00,,,,
1985-04-30,12246.47,10800.00,,,,
1985-05-01,12255.95,10500.00,,,,
1985-05-02,13989.40,10500.00,,,,
1985-05-03,11707.75,10700.00,,,,
1985-05-04,15578.93,11200.00,,,,
1985-05-05,21869.67,12900.00,,,,
1985-05-06,21702.00,14000.00,,,,
1985-05-07,22876.48,14000.00,,,,
1985-05-08,20952.11,14900.00,,,,
1985-05-09,20291.04,18700.00,,,,
1985-05-10,25430.77,22200.00,,,,
1985-05-11,21742.24,23000.00,,,,
1985-05-12,21759.57,22700.00,,,,
1985-05-13,21501.56,22600.00,,,,
1985-05-14,21875.78,22700.00,,,,
1985-05-15,22030.55,22600.00,,,,
1985-05-16,19913.06,21000.00,,,,
1985-05-17,15209.24,18900.00,,,,
1985-05-18,12259.31,17100.00,,,,
1985-05-19,12396.61,17100.00,,,,
1985-05-20,12384.75,16400.00,,,,
1985-05-21,11607.35,15400.00,,,,
1985-05-22,7802.96,11800.00,,,,
1985-05-23,7206.52,10800.00,,,,
1985-05-24,7298.40,11200.00,,,,
1985-05-25,11587.85,11600.00,,,,
1985-05-26,13263.34,12200.00,,,,
1985-05-27,12007.41,11900.00,,,,
1985-05-28,17028.02,11800.00,,,,
1985-05-29,14519.64,13900.00,,,,
1985-05-30,17163.13,15300.00,,,,
1985-05-31,25465.52,16800.00,,,,
1985-06-01,19781.13,17700.00,,,,
1985-06-02,16348.01,17200.00,,,,
1985-06-03,14337.05,16300.00,,,,
1985-06-04,13556.60,14700.00,,,,
1985-06-05,11197.21,12300.00,,,,
1985-06-06,10627.91,11200.00,,,,
1985-06-07,9624.74,11600.00,,,,
1985-06-08,10147.91,12100.00,,,,
1985-06-09,11096.31,12300.00,,,,
1985-06-10,14902.17,12400.00,,,,
1985-06-11,17948.75,15300.00,,,,
1985-06-12,10364.96,13200.00,,,,
1985-06-13,9840.21,11900.00,,,,
1985-06-14,7804.09,12100.00,,,,
1985-06-15,6171.74,12200.00,,,,
1985-06-16,7811.97,12200.00,,,,
1985-06-17,8944.00,12300.00,,,,
1985-06-18,7713.56,11900.00,,,,
1985-06-19,4262.00,11900.00,,,,
1985-06-20,7958.24,12700.00,,,,
1985-06-21,5937.80,12600.00,,,,
1985-06-22,6430.62,13600.00,,,,
1985-06-23,4844.05,13900.00,,,,
1985-06-24,4852.49,14100.00,,,,
1985-06-25,7846.82,13700.00,,,,
1985-06-26,4992.20,13200.00,,,,
1985-06-27,11703.45,12700.00,,,,
1985-06-28,3276.33,12400.00,,,,
1985-06-29,3098.70,12000.00,,,,
1985-06-30,4838.82,12300.00,,,,
1985-07-01,4635.86,12900.00,,,,
1985-07-02,4122.06,12900.00,,,,
1985-07-03,3241.18,13300.00,,,,
1985-07-04,2216.56,13800.00,,,,
1985-07-05,2557.83,14000.00,,,,
1985-07-06,2948.13,13600.00,,,,
1985-07-07,3542.79,13400.00,,,,
1985-07-08,5305.88,13400.00,,,,
1985-07-09,3999.56,13600.00,,,,
1985-07-10,4006.86,13600.00,,,,
1985-07-11,3905.16,13800.00,,,,
1985-07-12,4022.19,13500.00,,,,
1985-07-13,3517.43,13100.00,,,,
1985-07-14,3191.76,13100.00,,,,
1985-07-15,5459.69,13000.00,,,,
1985-07-16,5774.86,13100.00,,,,
1985-07-17,3290.68,13100.00,,,,
1985-07-18,3779.71,13100.00,,,,
1985-07-19,4626.20,12700.00,,,,
1985-07-20,3544.80,12700.00,,,,
1985-07-21,5168.43,12600.00,,,,
1985-07-22,3393.98,12500.00,,,,
1985-07-23,3563.94,12100.00,,,,
1985-07-24,4269.12,12100.00,,,,
1985-07-25,4931.33,12300.00,,,,
1985-07-26,3666.33,12200.00,,,,
1985-07-27,4683.88,11000.00,,,,
1985-07-28,7796.26,10800.00,,,,
1985-07-29,3348.09,11400.00,,,,
1985-07-30,3992.04,11600.00,,,,
1985-07-31,4101.80,11500.00,,,,
1985-08-01,4556.28,11300.00,,,,
1985-08-02,4859.04,11500.00,,,,
1985-08-03,9058.54,11800.00,,,,
1985-08-04,5620.49,11800.00,,,,
1985-08-05,4861.45,11800.00,,,,
1985-08-06,5651.78,11500.00,,,,
1985-08-07,3442.45,11400.00,,,,
1985-08-08,2868.63,11900.00,,,,
1985-08-09,2964.95,12000.00,,,,
1985-08-10,2720.70,12100.00,,,,
1985-08-11,3041.83,12500.00,,,,
1985-08-12,4352.29,12600.00,,,,
1985-08-13,5475.01,12100.00,,,,
1985-08-14,3322.49,12000.00,,,,
1985-08-15,3668.88,12000.00,,,,
1985-08-16,4965.34,12100.00,,,,
1985-08-17,4219.95,12200.00,,,,
1985-08-18,4494.41,12100.00,,,,
1985-08-19,3787.29,12200.00,,,,
1985-08-20,4808.53,11900.00,,,,
1985-08-21,3333.33,12000.00,,,,
1985-08-22,4245.52,12300.00,,,,
