date,qu,af,mx,mn,mm,qd,fb
1992-11-23,70.00,4660.00,28.98,14.69,21.23,70.00,3396.20
1992-11-24,62.92,4645.97,26.60,8.25,15.72,70.00,3396.18
1992-11-25,59.39,4624.91,23.80,13.57,18.34,70.00,3396.15
1992-11-26,48.87,4583.00,29.82,10.21,20.06,70.00,3396.09
1992-11-27,77.07,4597.02,32.90,22.96,27.01,70.00,3396.11
1992-11-28,62.93,4583.00,34.03,27.72,30.41,70.00,3396.09
1992-11-29,66.47,4576.00,29.68,25.06,27.03,70.00,3396.08
1992-11-30,59.41,4555.00,34.59,21.56,30.29,70.00,3396.05
1992-12-01,57.94,4541.00,27.58,16.79,23.09,65.00,3396.03
1992-12-02,50.41,4520.00,31.92,9.65,22.19,61.00,3396.00
1992-12-03,46.88,4492.00,23.94,0.82,10.23,61.00,3395.96
1992-12-04,43.35,4457.00,23.10,0.12,8.81,61.00,3395.91
1992-12-05,42.38,4420.07,22.82,6.43,12.84,61.00,3395.85
1992-12-06,50.90,4402.03,21.56,13.29,15.84,60.00,3395.82
1992-12-07,52.94,4390.00,30.10,15.81,20.73,59.00,3395.80
1992-12-08,77.19,4426.09,29.40,18.33,23.01,59.00,3395.86
1992-12-09,64.99,4437.97,29.40,22.12,26.19,59.00,3395.88
1992-12-10,58.00,4437.97,30.66,25.34,27.75,58.00,3395.88
1992-12-11,52.01,4426.09,27.44,19.74,23.76,58.00,3395.86
1992-12-12,48.90,4408.04,29.12,20.72,24.83,58.00,3395.83
1992-12-13,48.90,4390.00,33.47,19.74,27.24,58.00,3395.80
1992-12-14,40.35,4355.00,37.67,28.56,34.11,58.00,3395.75
1992-12-15,58.00,4355.00,31.36,15.67,25.56,58.00,3395.75
1992-12-16,57.00,4355.00,21.70,9.79,17.15,57.00,3395.75
1992-12-17,49.94,4341.00,24.36,19.46,20.90,57.00,3395.73
1992-12-18,53.47,4334.00,25.20,9.51,19.48,57.00,3395.72
1992-12-19,57.00,4334.00,30.52,23.94,27.94,57.00,3395.72
1992-12-20,64.06,4348.00,31.50,25.76,29.86,57.00,3395.74
1992-12-21,53.47,4341.00,32.76,29.40,30.57,57.00,3395.73
1992-12-22,49.94,4327.00,40.47,31.08,35.30,57.00,3395.71
1992-12-23,57.00,4327.00,40.61,31.78,35.19,57.00,3395.71
1992-12-24,39.32,4291.93,36.83,21.14,30.32,57.00,3395.66
1992-12-25,53.46,4284.91,34.45,16.79,25.60,57.00,3395.65
1992-12-26,46.47,4264.03,34.45,19.74,29.49,57.00,3395.62
1992-12-27,43.87,4238.00,24.08,12.17,20.18,57.00,3395.58
1992-12-28,51.97,4232.00,25.62,18.33,22.46,55.00,3395.57
1992-12-29,45.92,4214.00,24.22,12.87,18.16,55.00,3395.54
1992-12-30,39.37,4183.00,22.82,13.15,17.73,55.00,3395.49
1992-12-31,44.41,4162.00,21.00,12.87,16.84,55.00,3395.46
1993-01-01,38.87,4130.00,21.42,2.22,13.43,55.00,3395.42
1993-01-02,43.92,4110.00,23.38,0.96,10.98,54.00,3395.38
1993-01-03,33.83,4070.00,28.00,12.87,24.26,54.00,3395.33
1993-01-04,37.87,4040.00,25.20,9.93,19.88,53.00,3395.28
1993-01-05,37.87,4010.00,21.84,-3.94,12.96,53.00,3395.24
1993-01-06,37.87,3980.00,14.97,-15.29,-0.35,53.00,3395.20
1993-01-07,31.83,3940.00,11.75,-13.61,-0.75,52.00,3395.14
1993-01-08,36.87,3910.00,18.89,0.54,11.03,52.00,3395.09
1993-01-09,40.92,3890.00,18.89,5.03,12.49,51.00,3395.06
1993-01-10,30.83,3850.00,17.07,5.73,9.90,51.00,3395.00
1993-01-11,40.92,3830.00,15.25,-2.68,4.70,51.00,3394.97
1993-01-12,36.88,3802.00,18.61,-6.04,6.65,51.00,3394.92
1993-01-13,45.97,3796.00,19.74,13.99,17.20,49.00,3394.91
1993-01-14,40.93,3780.00,26.18,18.47,22.00,49.00,3394.89
1993-01-15,32.87,3750.00,28.56,15.67,20.35,48.00,3394.85
1993-01-16,35.92,3730.00,23.80,14.69,20.33,46.00,3394.81
1993-01-17,30.87,3700.00,29.54,16.51,21.73,46.00,3394.77
1993-01-18,34.92,3680.00,26.60,19.03,21.75,45.00,3394.74
1993-01-19,34.92,3660.00,20.72,19.60,20.20,45.00,3394.71
1993-01-20,37.93,3643.99,33.05,20.02,26.58,46.00,3394.69
1993-01-21,37.90,3625.94,31.08,26.46,28.10,47.00,3394.66
1993-01-22,34.94,3602.03,26.60,12.03,22.43,47.00,3394.62
1993-01-23,40.94,3590.00,20.86,5.17,15.34,47.00,3394.60
1993-01-24,66.12,3625.94,39.49,17.07,29.47,48.00,3394.66
1993-01-25,102.96,3727.02,40.47,33.47,36.90,52.00,3394.81
1993-01-26,266.25,4148.00,42.43,30.94,35.61,54.00,3395.44
1993-01-27,257.63,4540.00,39.07,29.26,32.13,60.00,3396.03
1993-01-28,225.33,4860.00,35.85,29.40,31.91,64.00,3396.50
1993-01-29,194.04,5110.00,38.09,21.00,28.40,68.00,3396.87
1993-01-30,166.79,5300.00,32.62,25.62,28.01,71.00,3397.15
1993-01-31,133.50,5420.00,34.17,23.52,26.39,73.00,3397.32
1993-02-01,122.38,5510.00,38.65,19.32,26.40,77.00,3397.45
1993-02-02,117.33,5590.00,30.38,21.14,24.11,77.00,3397.56
1993-02-03,110.25,5650.00,29.82,21.84,24.50,80.00,3397.65
1993-02-04,97.13,5680.00,40.61,22.82,28.28,82.00,3397.70
1993-02-05,102.17,5720.00,40.05,15.95,27.10,82.00,3397.75
1993-02-06,93.60,5743.00,44.25,24.50,34.38,82.00,3397.79
1993-02-07,89.07,5757.02,42.29,23.24,31.39,82.00,3397.81
1993-02-08,76.46,5750.00,44.25,33.33,36.54,80.00,3397.80
1993-02-09,87.08,5764.03,39.35,30.38,34.03,80.00,3397.82
1993-02-10,76.46,5757.02,40.05,27.30,32.41,80.00,3397.81
1993-02-11,72.93,5743.00,38.51,29.40,32.77,80.00,3397.79
1993-02-12,69.41,5722.00,37.67,26.32,31.30,80.00,3397.76
1993-02-13,69.41,5701.00,39.35,22.26,31.81,80.00,3397.73
1993-02-14,72.94,5687.00,41.59,13.71,26.28,80.00,3397.71
1993-02-15,58.78,5644.91,27.44,10.91,18.46,80.00,3397.65
1993-02-16,44.75,5575.00,18.89,6.43,11.86,80.00,3397.55
1993-02-17,56.31,5530.00,24.50,4.74,13.66,79.00,3397.48
1993-02-18,58.83,5490.00,26.18,6.57,16.50,79.00,3397.42
1993-02-19,63.87,5460.00,24.36,18.05,20.36,79.00,3397.37
1993-02-20,53.79,5410.00,30.24,17.49,22.54,79.00,3397.31
1993-02-21,58.83,5370.00,28.14,13.99,21.27,79.00,3397.25
1993-02-22,58.83,5330.00,34.17,14.41,21.89,79.00,3397.19
1993-02-23,58.83,5290.00,27.58,8.11,16.64,79.00,3397.13
1993-02-24,56.83,5250.00,37.11,-4.78,18.03,77.00,3397.07
1993-02-25,55.32,5207.00,37.53,-3.94,15.73,77.00,3397.01
1993-02-26,52.30,5158.00,39.91,-3.94,14.75,77.00,3396.94
1993-02-27,52.36,5109.12,46.35,3.20,21.29,77.00,3396.87
1993-02-28,47.21,5054.00,44.67,7.97,23.15,75.00,3396.79
1993-03-01,53.82,5012.00,36.83,15.95,27.06,75.00,3396.72
1993-03-02,47.72,4957.90,44.39,17.07,30.21,75.00,3396.64
1993-03-03,60.94,4930.00,39.63,29.26,32.64,75.00,3396.60
1993-03-04,84.08,4944.03,37.11,29.40,34.38,77.00,3396.62
1993-03-05,81.99,4957.90,42.85,35.15,37.39,75.00,3396.64
1993-03-06,85.61,4978.95,48.88,26.60,35.38,75.00,3396.67
1993-03-07,87.61,5000.00,56.86,23.10,36.38,77.00,3396.70
1993-03-08,92.13,5030.00,49.44,22.54,35.74,77.00,3396.75
1993-03-09,95.66,5067.02,52.66,14.55,29.90,77.00,3396.81
1993-03-10,105.22,5122.98,47.90,17.77,29.64,77.00,3396.89
1993-03-11,98.18,5165.00,44.67,12.17,27.62,77.00,3396.95
1993-03-12,100.18,5207.00,41.03,25.20,32.71,79.00,3397.01
1993-03-13,100.18,5249.00,46.49,15.53,30.38,79.00,3397.07
1993-03-14,136.47,5361.00,38.37,31.08,34.37,80.00,3397.23
1993-03-15,220.06,5630.88,37.11,27.30,33.63,84.00,3397.63
1993-03-16,200.52,5862.00,38.65,19.32,27.86,84.00,3397.96
1993-03-17,177.76,6044.00,34.45,27.44,31.13,86.00,3398.22
1993-03-18,191.86,6250.00,40.61,32.62,35.94,88.00,3398.51
1993-03-19,183.79,6440.00,49.58,29.54,37.35,88.00,3398.79
1993-03-20,189.83,6640.00,39.07,31.92,35.51,89.00,3399.06
1993-03-21,181.75,6820.00,48.32,30.10,38.13,91.00,3399.32
1993-03-22,237.70,7107.00,44.25,28.14,36.11,93.00,3399.71
1993-03-23,640.92,8175.94,39.07,28.56,34.63,102.00,3401.17
1993-03-24,500.29,8958.00,42.43,25.20,31.32,106.00,3402.21
1993-03-25,352.06,9442.08,44.39,19.03,30.80,108.00,3402.84
1993-03-26,365.06,9946.00,46.63,20.86,32.83,111.00,3403.48
1993-03-27,279.39,10280.00,50.70,21.84,34.38,111.00,3403.90
1993-03-28,250.13,10552.00,46.91,22.96,33.59,113.00,3404.24
1993-03-29,228.21,10842.00,40.47,26.60,34.09,82.00,3404.59
1993-03-30,213.26,11144.00,44.81,25.62,31.65,61.00,3404.96
1993-03-31,188.05,11396.00,43.13,22.54,33.89,61.00,3405.27
1993-04-01,247.52,11760.00,47.34,33.89,38.29,64.00,3405.70
1993-04-02,243.50,12116.04,41.03,33.05,36.01,64.00,3406.12
1993-04-03,284.20,12546.85,39.77,30.24,34.64,67.00,3406.63
1993-04-04,270.76,12951.00,42.43,26.74,33.27,67.00,3407.09
1993-04-05,261.61,13337.00,44.25,26.46,33.97,67.00,3407.53
1993-04-06,243.96,13688.00,39.77,24.36,32.50,67.00,3407.92
1993-04-07,230.35,14012.00,54.20,28.42,38.85,67.00,3408.28
1993-04-08,269.65,14408.00,42.43,32.48,36.06,70.00,3408.72
1993-04-09,312.99,14886.00,42.15,31.92,35.40,72.00,3409.24
1993-04-10,304.42,15347.00,36.27,29.26,33.05,72.00,3409.73
1993-04-11,255.01,15710.00,37.11,31.22,33.67,72.00,3410.11
1993-04-12,228.29,16020.00,43.13,27.72,34.40,72.00,3410.44
1993-04-13,218.21,16310.00,43.83,26.74,34.37,72.00,3410.74
1993-04-14,203.08,16570.00,52.24,23.38,37.60,72.00,3411.01
1993-04-15,218.21,16860.00,44.39,33.19,37.47,72.00,3411.30
1993-04-16,203.08,17120.00,49.30,26.74,37.02,72.00,3411.56
1993-04-17,224.32,17420.15,44.67,32.48,37.50,73.00,3411.86
1993-04-18,208.98,17689.85,42.43,28.42,36.29,73.00,3412.14
1993-04-19,214.24,17970.00,54.62,25.76,37.55,73.00,3412.41
1993-04-20,193.94,18209.88,48.32,27.86,38.66,73.00,3412.65
1993-04-21,234.38,18526.00,50.98,32.20,40.55,75.00,3412.96
1993-04-22,220.20,18814.00,43.27,34.17,38.58,75.00,3413.24
1993-04-23,261.53,19180.00,46.35,33.61,38.79,77.00,3413.60
1993-04-24,263.54,19550.00,45.09,35.01,39.16,77.00,3413.95
1993-04-25,332.08,20050.00,44.67,33.05,37.76,80.00,3414.42
1993-04-26,357.29,20600.00,39.35,32.90,35.70,80.00,3414.94
1993-04-27,312.50,21057.19,44.11,31.36,36.91,82.00,3415.37
1993-04-28,315.33,21520.00,46.07,32.06,38.20,82.00,3415.80
1993-04-29,348.20,22048.00,47.20,36.41,41.59,82.00,3416.28
1993-04-30,427.84,22730.00,50.14,34.59,41.42,84.00,3416.90
1993-05-01,445.98,23444.00,45.79,34.17,40.92,86.00,3417.54
1993-05-02,445.43,24156.92,49.30,32.62,40.20,86.00,3418.17
1993-05-03,440.45,24856.00,44.39,32.34,38.59,88.00,3418.78
1993-05-04,425.87,25526.16,50.28,34.45,42.21,88.00,3419.36
1993-05-05,389.51,26124.21,67.09,36.13,48.82,88.00,3419.87
1993-05-06,572.01,26872.00,44.95,35.43,41.34,195.00,3420.51
1993-05-07,508.71,27268.12,42.29,32.20,36.60,309.00,3420.84
1993-05-08,456.09,27544.00,44.95,35.15,38.45,317.00,3421.07
1993-05-09,427.85,27748.00,61.21,30.66,45.06,325.00,3421.24
1993-05-10,478.20,28036.00,72.41,38.09,54.26,333.00,3421.48
1993-05-11,757.38,28861.88,80.82,39.91,60.42,341.00,3422.16
1993-05-12,1470.49,30166.00,87.12,46.63,59.90,813.00,3423.22
1993-05-13,1565.38,30743.94,68.49,43.27,53.14,1274.00,3423.68
1993-05-14,1352.21,30903.03,66.53,38.09,52.31,1272.00,3423.81
1993-05-15,1234.18,30830.00,64.43,37.53,50.80,1271.00,3423.75
1993-05-16,1153.11,30616.00,70.31,37.25,54.89,1261.00,3423.58
1993-05-17,1100.82,30318.12,77.74,38.23,54.72,1251.00,3423.34
1993-05-18,1160.20,30140.00,64.57,40.33,49.24,1250.00,3423.20
1993-05-19,1219.61,30067.82,76.48,43.27,56.85,1256.00,3423.14
1993-05-20,1175.44,29912.00,59.66,43.97,50.70,1254.00,3423.01
1993-05-21,1169.84,29874.00,51.82,42.29,45.70,1189.00,3422.98
1993-05-22,1009.30,29585.00,55.60,37.11,46.67,1155.00,3422.75
1993-05-23,826.94,28970.00,64.99,33.05,49.46,1137.00,3422.25
1993-05-24,719.90,28706.00,71.85,46.77,56.30,853.00,3422.03
1993-05-25,710.15,28982.00,70.45,42.71,52.40,571.00,3422.26
1993-05-26,625.19,29268.00,72.97,43.27,57.76,481.00,3422.49
1993-05-27,713.09,29770.00,63.17,40.75,51.22,460.00,3422.90
1993-05-28,681.41,30115.94,59.66,43.69,50.47,507.00,3423.18
1993-05-29,738.05,30481.00,60.78,39.21,49.69,554.00,3423.47
1993-05-30,608.96,30592.00,59.66,43.97,51.06,553.00,3423.56
1993-05-31,670.94,30818.00,52.94,47.06,50.15,557.00,3423.74
1993-06-01,638.29,30981.22,57.98,42.15,48.00,556.00,3423.87
1993-06-02,535.86,30955.16,53.08,41.87,46.94,549.00,3423.85
1993-06-03,489.95,30842.00,53.78,43.69,48.22,547.00,3423.76
1993-06-04,476.85,30704.84,53.92,40.89,47.38,546.00,3423.65
1993-06-05,488.11,30592.00,56.58,44.53,49.30,545.00,3423.56
1993-06-06,488.04,30481.00,60.36,42.71,51.19,544.00,3423.47
1993-06-07,478.07,30354.21,51.68,42.29,47.26,542.00,3423.37
1993-06-08,433.56,30153.00,58.12,41.45,49.82,535.00,3423.21
1993-06-09,466.95,30020.00,51.12,39.63,46.27,534.00,3423.10
1993-06-10,452.84,29861.00,54.90,36.69,45.31,533.00,3422.97
1993-06-11,402.94,29710.15,46.21,36.97,41.36,479.00,3422.85
1993-06-12,366.46,29598.00,58.40,38.37,47.20,423.00,3422.76
1993-06-13,329.30,29424.06,71.57,33.89,52.32,417.00,3422.62
1993-06-14,353.77,29376.00,61.63,49.44,53.73,378.00,3422.58
1993-06-15,355.28,29459.85,57.42,42.71,50.01,313.00,3422.65
1993-06-16,332.26,29507.97,70.87,45.37,56.25,308.00,3422.69
1993-06-17,320.62,29533.00,77.74,41.45,57.96,308.00,3422.71
1993-06-18,313.55,29546.00,75.22,45.23,59.21,307.00,3422.72
1993-06-19,292.89,29520.00,69.75,50.84,59.67,306.00,3422.70
1993-06-20,292.87,29495.94,80.54,41.73,56.86,305.00,3422.68
1993-06-21,238.69,29412.03,51.96,38.79,47.41,281.00,3422.61
1993-06-22,234.89,29388.00,44.53,37.11,40.83,247.00,3422.59
1993-06-23,216.75,29328.00,51.26,34.45,44.30,247.00,3422.54
1993-06-24,195.75,29268.00,64.15,36.97,51.49,226.00,3422.49
1993-06-25,194.95,29256.00,79.42,41.31,56.77,201.00,3422.48
1993-06-26,207.05,29268.00,74.23,47.62,60.07,201.00,3422.49
1993-06-27,170.75,29208.00,53.36,44.39,47.85,201.00,3422.44
1993-06-28,180.84,29170.00,51.54,39.21,45.95,200.00,3422.41
1993-06-29,181.82,29133.94,58.40,41.31,47.92,200.00,3422.38
1993-06-30,169.88,29082.13,62.33,42.29,52.59,196.00,3422.34
1993-07-01,157.62,29006.00,62.47,42.01,50.96,196.00,3422.28
1993-07-02,147.60,28910.00,55.46,45.23,50.20,196.00,3422.20
1993-07-03,153.55,28825.79,54.34,46.35,50.89,196.00,3422.13
1993-07-04,141.65,28718.00,63.31,44.67,52.24,196.00,3422.04
1993-07-05,121.92,28579.00,64.43,45.79,52.33,192.00,3421.93
1993-07-06,117.90,28432.03,64.43,40.05,52.12,192.00,3421.81
1993-07-07,131.49,28312.00,67.93,38.37,53.97,192.00,3421.71
1993-07-08,113.35,28156.00,72.97,39.49,57.03,192.00,3421.58
1993-07-09,107.30,27988.00,63.17,40.89,52.21,192.00,3421.44
1993-07-10,106.30,27820.00,71.43,38.93,55.02,191.00,3421.30
1993-07-11,100.18,27639.85,50.56,43.83,47.34,191.00,3421.15
1993-07-12,112.42,27484.00,58.54,42.71,50.11,191.00,3421.02
1993-07-13,112.34,27327.97,55.60,39.91,46.43,191.00,3420.89
1993-07-14,100.26,27148.00,55.04,44.39,49.82,191.00,3420.74
1993-07-15,100.30,26980.00,57.98,44.11,50.32,185.00,3420.60
1993-07-16,120.45,26848.00,54.20,46.07,48.52,187.00,3420.49
1993-07-17,113.01,26707.19,54.76,45.51,49.85,184.00,3420.37
1993-07-18,102.73,26546.00,69.47,39.21,53.82,184.00,3420.23
1993-07-19,123.40,26425.79,54.48,44.67,49.78,184.00,3420.13
1993-07-20,117.55,26294.00,50.98,45.09,47.95,184.00,3420.02
1993-07-21,104.31,26135.94,63.17,46.07,53.73,184.00,3419.88
1993-07-22,95.33,25968.00,61.35,48.74,54.39,180.00,3419.74
1993-07-23,95.30,25800.00,60.64,48.60,53.46,180.00,3419.60
1993-07-24,94.29,25630.00,61.49,47.90,53.32,180.00,3419.45
1993-07-25,94.29,25460.00,65.27,45.51,53.22,180.00,3419.30
1993-07-26,101.31,25303.91,76.06,41.03,56.89,180.00,3419.17
1993-07-27,101.57,24950.00,77.32,41.03,57.93,280.00,3418.86
1993-07-28,93.29,24780.00,69.05,48.18,58.86,179.00,3418.72
1993-07-29,107.41,24638.00,54.34,40.75,46.80,179.00,3418.59
1993-07-30,113.46,24508.00,65.13,39.49,50.03,179.00,3418.48
1993-07-31,112.53,24376.16,74.37,40.47,54.90,179.00,3418.36
1993-08-01,106.34,24238.00,79.70,42.99,55.44,176.00,3418.24
1993-08-02,71.14,24032.00,85.58,47.34,60.54,175.00,3418.06
1993-08-03,83.24,23850.00,81.66,50.84,61.64,175.00,3417.90
1993-08-04,68.14,23644.00,80.26,46.91,61.50,172.00,3417.72
1993-08-05,76.71,23455.00,85.44,48.46,61.31,172.00,3417.55
1993-08-06,53.52,23220.00,79.42,48.18,58.85,172.00,3417.34
1993-08-07,51.00,22980.00,77.18,47.06,60.45,172.00,3417.12
1993-08-08,41.96,22730.00,70.59,48.74,58.79,168.00,3416.90
1993-08-09,45.96,22487.95,69.05,49.16,57.69,168.00,3416.68
1993-08-10,57.11,22268.00,67.79,48.18,57.42,168.00,3416.48
1993-08-11,42.72,21480.00,74.79,40.05,56.23,440.00,3415.76
1993-08-12,58.47,21233.00,77.88,42.99,56.44,183.00,3415.53
1993-08-13,51.45,20980.00,71.43,41.87,55.90,179.00,3415.30
1993-08-14,45.40,20715.00,57.70,44.95,50.66,179.00,3415.05
1993-08-15,62.07,20483.08,69.19,37.25,51.58,179.00,3414.83
1993-08-16,58.50,20250.03,56.30,50.14,53.44,176.00,3414.61
1993-08-17,48.53,19997.19,73.67,43.83,57.82,176.00,3414.37
1993-08-18,56.36,19759.88,77.04,45.09,58.87,176.00,3414.15
1993-08-19,51.06,19520.00,82.92,45.79,59.27,172.00,3413.92
1993-08-20,40.92,19260.00,78.30,57.28,64.20,172.00,3413.67
1993-08-21,56.04,19030.00,60.22,52.52,54.70,172.00,3413.45
1993-08-22,51.00,18790.00,74.09,44.39,58.38,172.00,3413.22
1993-08-23,41.45,18537.00,58.96,42.01,51.62,169.00,3412.97
1993-08-24,39.43,18280.00,52.66,39.35,44.94,169.00,3412.72
1993-08-25,52.04,18050.00,62.47,33.89,46.73,168.00,3412.49
1993-08-26,33.92,17790.00,59.24,35.29,46.62,165.00,3412.24
1993-08-27,44.00,17550.00,67.37,42.71,54.11,165.00,3412.00
1993-08-28,44.00,17310.00,60.36,39.77,48.90,165.00,3411.75
1993-08-29,44.00,17070.00,70.03,35.15,50.32,165.00,3411.51
1993-08-30,41.00,16830.00,73.53,36.13,52.96,162.00,3411.27
1993-08-31,46.04,16600.00,75.92,35.15,55.61,162.00,3411.04
1993-09-01,76.37,16430.15,82.36,46.77,59.95,162.00,3410.86
1993-09-02,35.90,16180.02,81.66,43.83,58.19,162.00,3410.61
1993-09-03,49.06,15961.96,83.06,44.39,59.10,159.00,3410.38
1993-09-04,36.03,15718.04,80.12,47.62,61.02,159.00,3410.12
1993-09-05,28.96,15460.12,80.68,42.15,56.54,159.00,3409.85
1993-09-06,29.90,15210.00,84.32,43.55,58.53,156.00,3409.58
1993-09-07,29.96,14960.00,85.30,42.01,60.18,156.00,3409.32
1993-09-08,35.00,14720.00,51.12,43.55,47.53,156.00,3409.06
1993-09-09,32.00,14480.00,87.40,50.56,63.41,153.00,3408.80
1993-09-10,35.02,14246.00,85.44,45.93,63.89,153.00,3408.54
1993-09-11,28.41,13985.00,59.80,44.81,53.74,160.00,3408.25
1993-09-12,46.56,13760.00,66.11,35.99,48.22,160.00,3408.00
1993-09-13,44.56,13535.00,70.59,34.03,49.45,158.00,3407.75
1993-09-14,43.56,13310.00,58.40,36.55,45.57,157.00,3407.50
1993-09-15,44.07,13086.00,63.73,35.85,48.48,157.00,3407.24
1993-09-16,37.02,12852.00,63.73,36.41,48.09,155.00,3406.98
1993-09-17,41.07,12628.00,67.51,33.47,48.31,154.00,3406.72
1993-09-18,39.07,12404.00,60.36,36.55,47.78,152.00,3406.46
1993-09-19,43.60,12189.00,48.04,40.33,44.45,152.00,3406.21
1993-09-20,34.55,11962.00,46.07,30.24,39.09,149.00,3405.94
1993-09-21,39.07,11743.96,63.31,26.32,40.49,149.00,3405.68
1993-09-22,39.11,11526.00,66.81,27.30,42.23,149.00,3405.42
1993-09-23,40.10,11315.94,74.51,28.28,47.09,146.00,3405.17
1993-09-24,41.16,11108.00,67.51,28.84,47.48,146.00,3404.92
1993-09-25,37.09,10897.92,74.23,37.95,51.54,143.00,3404.66
1993-09-26,42.21,10698.00,77.60,33.33,50.03,143.00,3404.41
1993-09-27,34.09,10487.92,82.78,34.17,54.32,140.00,3404.16
1993-09-28,35.17,10280.00,82.64,36.41,54.47,140.00,3403.90
1993-09-29,46.16,10087.92,84.74,35.01,57.01,143.00,3403.66
1993-09-30,34.05,9842.08,75.36,52.10,62.40,158.00,3403.34
1993-10-01,30.00,9578.00,80.82,38.09,55.73,163.00,3403.01
1993-10-02,35.97,9331.98,80.40,36.97,53.61,160.00,3402.69
1993-10-03,35.05,9086.14,82.08,35.99,52.52,159.00,3402.37
1993-10-04,28.87,8832.00,79.28,37.81,53.74,157.00,3402.04
1993-10-05,17.48,8468.00,76.48,35.57,53.46,201.00,3401.56
1993-10-06,28.02,7994.00,57.98,41.17,48.41,267.00,3400.93
1993-10-07,32.14,7544.03,49.30,38.79,41.71,259.00,3400.32
1993-10-08,7.92,7059.90,53.64,37.95,45.73,252.00,3399.65
1993-10-09,47.47,6676.04,53.36,34.17,46.61,241.00,3399.12
1993-10-10,24.75,6261.00,62.05,28.28,41.95,234.00,3398.53
1993-10-11,25.84,5862.00,50.14,31.50,40.76,227.00,3397.96
1993-10-12,33.46,5492.00,56.16,37.95,44.70,220.00,3397.42
1993-10-13,26.49,5130.00,53.78,44.11,47.04,209.00,3396.90
1993-10-14,20.06,4769.12,54.48,38.93,45.05,202.00,3396.37
1993-10-15,22.05,4437.97,47.34,41.73,44.35,189.00,3395.88
1993-10-16,48.11,4220.00,50.56,39.35,43.53,158.00,3395.55
1993-10-17,58.76,4162.00,49.02,30.80,39.25,88.00,3395.46
1993-10-18,36.29,4112.98,52.66,29.68,40.41,61.00,3395.39
1993-10-19,20.19,4036.00,59.10,32.34,43.56,59.00,3395.28
1993-10-20,27.73,3973.99,55.04,28.14,38.47,59.00,3395.19
1993-10-21,33.81,3926.01,58.40,32.34,41.88,58.00,3395.11
1993-10-22,28.26,3871.00,55.46,33.19,43.89,56.00,3395.03
1993-10-23,39.36,3838.00,57.28,42.01,50.36,56.00,3394.98
1993-10-24,23.72,3775.97,51.12,28.14,39.48,55.00,3394.88
1993-10-25,26.78,3720.00,57.42,25.20,36.65,55.00,3394.80
1993-10-26,21.24,3657.00,58.26,24.92,36.74,53.00,3394.71
1993-10-27,39.37,3631.96,62.89,28.42,43.07,52.00,3394.67
1993-10-28,20.26,3569.00,56.30,43.13,48.27,52.00,3394.57
1993-10-29,26.30,3520.00,59.80,30.94,44.32,51.00,3394.50
1993-10-30,24.80,3472.00,54.76,25.76,36.42,49.00,3394.42
1993-10-31,28.89,3432.10,46.77,33.61,40.46,49.00,3394.36
1993-11-01,24.24,3383.00,51.96,25.90,36.15,49.00,3394.29
1993-11-02,37.41,3362.00,54.90,31.78,43.81,48.00,3394.26
1993-11-03,18.73,3301.96,42.57,28.56,36.84,49.00,3394.17
1993-11-04,11.72,3230.00,47.34,25.06,31.68,48.00,3394.06
1993-11-05,10.66,3148.00,47.62,23.24,31.51,52.00,3393.93
1993-11-06,7.58,3048.00,52.38,24.36,33.75,58.00,3393.78
1993-11-07,10.63,2960.00,46.35,20.44,28.77,55.00,3393.64
1993-11-08,7.62,2870.00,47.20,19.18,27.98,53.00,3393.51
1993-11-09,10.67,2790.00,38.37,21.70,28.45,51.00,3393.38
1993-11-10,12.71,2720.00,46.63,20.16,29.18,48.00,3393.28
1993-11-11,14.75,2660.00,47.06,19.32,28.47,45.00,3393.18
1993-11-12,13.75,2600.00,46.77,20.44,29.43,44.00,3393.09
1993-11-13,10.75,2540.00,41.03,19.03,30.07,41.00,3393.00
1993-11-14,7.75,2480.00,42.29,15.39,30.33,38.00,3392.90
1993-11-15,37.00,2480.00,39.49,30.66,35.08,37.00,3392.90
1993-11-16,35.00,2480.00,35.99,25.34,30.66,35.00,3392.90
1993-11-17,34.00,2480.00,32.48,25.48,28.98,34.00,3392.90
1993-11-18,37.00,2480.00,35.15,22.26,27.83,37.00,3392.90
1993-11-19,35.00,2480.00,39.21,23.52,28.74,35.00,3392.90
1993-11-20,33.00,2480.00,37.53,20.72,33.03,33.00,3392.90
1993-11-21,34.00,2480.00,35.15,24.78,31.40,34.00,3392.90
1993-11-22,33.00,2480.00,25.34,13.99,20.76,33.00,3392.90
1993-11-23,31.00,2480.00,21.70,0.96,11.24,31.00,3392.90
1993-11-24,29.00,2480.00,24.36,-1.56,6.45,29.00,3392.90
1993-11-25,28.00,2480.00,21.98,-5.48,4.77,28.00,3392.90
1993-11-26,27.00,2480.00,23.80,-2.54,8.57,27.00,3392.90
1993-11-27,25.00,2480.00,25.62,15.67,21.11,25.00,3392.90
1993-11-28,25.00,2480.00,26.32,20.16,23.43,25.00,3392.90
1993-11-29,29.00,2480.00,32.06,23.94,27.39,29.00,3392.90
1993-11-30,31.00,2480.00,33.19,24.64,30.56,31.00,3392.90
1993-12-01,41.00,2480.00,36.83,33.33,34.52,41.00,3392.90
1993-12-02,75.25,2540.00,36.55,30.80,34.19,45.00,3392.99
1993-12-03,78.25,2600.00,40.89,33.33,37.02,48.00,3393.09
