date,qu,qd,fb,af
1983-07-10,0.00,0.00,7210.04,15194.15
1983-07-11,0.00,0.00,7210.04,15194.15
1983-07-12,0.00,0.00,7210.04,15194.15
1983-07-13,0.00,0.00,7210.04,15194.15
1983-07-14,0.00,0.00,7210.04,15194.15
1983-07-15,0.00,0.00,7210.04,15194.15
1983-07-16,0.00,0.00,7210.04,15194.15
1983-07-17,0.00,0.00,7210.04,15194.15
1983-07-18,0.00,0.00,7210.04,15194.15
1983-07-19,0.00,0.00,7210.04,15194.15
1983-07-20,0.00,0.00,7210.04,15194.15
1983-07-21,0.00,0.00,7210.04,15194.15
1983-07-22,0.00,0.00,7210.04,15194.15
1983-07-23,0.00,0.00,7210.04,15194.15
1983-07-24,0.00,0.00,7210.04,15194.15
1983-07-25,36.90,40.00,7210.02,15188.00
1983-07-26,15.97,19.00,7210.00,15182.00
1983-07-27,-3.03,0.00,7209.98,15176.00
1983-07-28,-3.53,0.00,7209.96,15169.00
1983-07-29,-3.03,0.00,7209.94,15163.00
1983-07-30,-3.03,0.00,7209.92,15157.00
1983-07-31,-3.03,0.00,7209.90,15151.00
1983-08-01,-20.83,0.00,7209.77,15109.69
1983-08-02,0.00,0.00,7209.77,15109.69
1983-08-03,0.00,0.00,7209.77,15109.69
1983-08-04,0.00,0.00,7209.77,15109.69
1983-08-05,42.58,0.00,7210.04,15194.15
1983-08-06,0.00,0.00,7210.04,15194.15
1983-08-07,0.00,0.00,7210.04,15194.15
1983-08-08,0.00,0.00,7210.04,15194.15
1983-08-09,0.00,0.00,7210.04,15194.15
1983-08-10,0.00,0.00,7210.04,15194.15
1983-08-11,0.00,0.00,7210.04,15194.15
1983-08-12,0.00,0.00,7210.04,15194.15
1983-08-13,0.00,0.00,7210.04,15194.15
1983-08-14,0.00,0.00,7210.04,15194.15
1983-08-15,0.00,0.00,7210.04,15194.15
1983-08-16,0.00,0.00,7210.04,15194.15
1983-08-17,0.00,0.00,7210.04,15194.15
1983-08-18,0.00,0.00,7210.04,15194.15
1983-08-19,0.00,0.00,7210.04,15194.15
1983-08-20,42.00,0.00,7210.31,15277.45
1983-08-21,0.00,0.00,7210.31,15277.45
1983-08-22,-24.00,18.00,7210.04,15194.15
1983-08-23,18.00,18.00,7210.04,15194.15
1983-08-24,-24.58,18.00,7209.77,15109.69
1983-08-25,18.00,18.00,7209.77,15109.69
1983-08-26,7.52,50.00,7209.50,15025.44
1983-08-27,7.77,50.00,7209.23,14941.68
1983-08-28,-35.44,50.00,7208.68,14772.21
1983-08-29,50.00,50.00,7208.68,14772.21
1983-08-30,-35.57,50.00,7208.14,14602.48
1983-08-31,7.54,50.00,7207.87,14518.26
1983-09-01,7.79,50.00,7207.60,14434.53
1983-09-02,8.03,50.00,7207.33,14351.28
1983-09-03,8.35,50.00,7207.06,14268.66
1983-09-04,8.51,50.00,7206.79,14186.37
1983-09-05,8.75,50.00,7206.52,14104.55
1983-09-06,-31.79,50.00,7205.98,13942.33
1983-09-07,9.53,50.00,7205.71,13862.06
1983-09-08,9.69,50.00,7205.43,13782.11
1983-09-09,9.93,50.00,7205.16,13702.63
1983-09-10,-33.09,50.00,7204.62,13537.82
1983-09-11,8.13,50.00,7204.35,13454.78
1983-09-12,8.31,50.00,7204.08,13372.09
1983-09-13,8.57,50.00,7203.81,13289.92
1983-09-14,-32.10,50.00,7203.27,13127.08
1983-09-15,9.39,50.00,7203.00,13046.54
1983-09-16,9.58,50.00,7202.73,12966.36
1983-09-17,9.83,50.00,7202.45,12886.69
1983-09-18,10.07,50.00,7202.18,12807.49
1983-09-19,10.32,50.00,7201.91,12728.78
1983-09-20,20.63,60.00,7201.64,12650.69
1983-09-21,-18.15,60.00,7201.10,12495.68
1983-09-22,-17.19,60.00,7200.56,12342.58
1983-09-23,21.82,60.00,7200.29,12266.86
1983-09-24,0.00,0.00,7200.29,12266.86
1983-09-25,0.00,0.00,7200.29,12266.86
1983-09-26,0.00,0.00,7200.29,12266.86
1983-09-27,0.00,0.00,7200.29,12266.86
1983-09-28,0.00,0.00,7200.29,12266.86
1983-09-29,38.18,0.00,7200.56,12342.58
1983-09-30,0.00,0.00,7200.56,12342.58
1983-10-01,0.00,0.00,7200.56,12342.58
1983-10-02,38.47,0.00,7200.83,12418.89
1983-10-03,0.00,0.00,7200.83,12418.89
1983-10-04,0.00,0.00,7200.83,12418.89
1983-10-05,0.00,0.00,7200.83,12418.89
1983-10-06,38.71,0.00,7201.10,12495.68
1983-10-07,0.00,0.00,7201.10,12495.68
1983-10-08,0.00,0.00,7201.10,12495.68
1983-10-09,0.00,0.00,7201.10,12495.68
1983-10-10,0.00,0.00,7201.10,12495.68
1983-10-11,38.96,0.00,7201.37,12572.96
1983-10-12,0.00,0.00,7201.37,12572.96
1983-10-13,0.00,0.00,7201.37,12572.96
1983-10-14,0.00,0.00,7201.37,12572.96
1983-10-15,39.19,0.00,7201.64,12650.69
1983-10-16,0.00,0.00,7201.64,12650.69
1983-10-17,0.00,0.00,7201.64,12650.69
1983-10-18,0.00,0.00,7201.64,12650.69
1983-10-19,0.00,0.00,7201.64,12650.69
1983-10-20,0.00,0.00,7201.64,12650.69
1983-10-21,0.00,0.00,7201.64,12650.69
1983-10-22,0.00,0.00,7201.64,12650.69
1983-10-23,8.22,0.00,7201.64,12667.00
1983-10-24,7.56,0.00,7201.69,12682.00
1983-10-25,8.07,0.00,7201.74,12698.00
1983-10-26,7.56,0.00,7201.79,12713.00
1983-10-27,7.96,0.00,7201.91,12728.78
1983-10-28,0.00,0.00,7201.91,12728.78
1983-10-29,39.68,0.00,7202.18,12807.49
1983-10-30,0.00,0.00,7202.18,12807.49
1983-10-31,0.00,0.00,7202.18,12807.49
1983-11-01,0.00,0.00,7202.18,12807.49
1983-11-02,0.00,0.00,7202.18,12807.49
1983-11-03,0.00,0.00,7202.18,12807.49
1983-11-04,0.00,0.00,7202.18,12807.49
1983-11-05,39.93,0.00,7202.45,12886.69
1983-11-06,0.00,0.00,7202.45,12886.69
1983-11-07,40.17,0.00,7202.73,12966.36
1983-11-08,0.00,0.00,7202.73,12966.36
1983-11-09,0.00,0.00,7202.73,12966.36
1983-11-10,0.00,0.00,7202.73,12966.36
1983-11-11,40.42,0.00,7203.00,13046.54
1983-11-12,0.00,0.00,7203.00,13046.54
1983-11-13,40.61,0.00,7203.27,13127.08
1983-11-14,0.00,0.00,7203.27,13127.08
1983-11-15,0.00,0.00,7203.27,13127.08
1983-11-16,0.00,0.00,7203.27,13127.08
1983-11-17,40.92,0.00,7203.54,13208.24
1983-11-18,0.00,0.00,7203.54,13208.24
1983-11-19,0.00,0.00,7203.54,13208.24
1983-11-20,0.00,0.00,7203.54,13208.24
1983-11-21,0.00,0.00,7203.54,13208.24
1983-11-22,0.00,0.00,7203.54,13208.24
1983-11-23,41.18,0.00,7203.81,13289.92
1983-11-24,0.00,0.00,7203.81,13289.92
1983-11-25,0.00,0.00,7203.81,13289.92
1983-11-26,0.00,0.00,7203.81,13289.92
1983-11-27,0.00,0.00,7203.81,13289.92
1983-11-28,0.00,0.00,7203.81,13289.92
1983-11-29,0.00,0.00,7203.81,13289.92
1983-11-30,41.43,0.00,7204.08,13372.09
1983-12-01,0.00,0.00,7204.08,13372.09
1983-12-02,0.00,0.00,7204.08,13372.09
1983-12-03,0.00,0.00,7204.08,13372.09
1983-12-04,0.00,0.00,7204.08,13372.09
1983-12-05,41.69,0.00,7204.35,13454.78
1983-12-06,0.00,0.00,7204.35,13454.78
1983-12-07,0.00,0.00,7204.35,13454.78
1983-12-08,0.00,0.00,7204.35,13454.78
1983-12-09,0.00,0.00,7204.35,13454.78
1983-12-10,41.87,0.00,7204.62,13537.82
1983-12-11,0.00,0.00,7204.62,13537.82
1983-12-12,0.00,0.00,7204.62,13537.82
1983-12-13,0.00,0.00,7204.62,13537.82
1983-12-14,42.21,0.00,7204.89,13621.54
1983-12-15,0.00,0.00,7204.89,13621.54
1983-12-16,0.00,0.00,7204.89,13621.54
1983-12-17,0.00,0.00,7204.89,13621.54
1983-12-18,0.00,0.00,7204.89,13621.54
1983-12-19,0.00,0.00,7204.89,13621.54
1983-12-20,0.00,0.00,7204.89,13621.54
1983-12-21,0.00,0.00,7204.89,13621.54
1983-12-22,0.00,0.00,7204.89,13621.54
1983-12-23,0.00,0.00,7204.89,13621.54
1983-12-24,40.88,0.00,7205.16,13702.63
1983-12-25,0.00,0.00,7205.16,13702.63
1983-12-26,0.00,0.00,7205.16,13702.63
1983-12-27,0.00,0.00,7205.16,13702.63
1983-12-28,0.00,0.00,7205.16,13702.63
1983-12-29,0.00,0.00,7205.16,13702.63
1983-12-30,0.00,0.00,7205.16,13702.63
1983-12-31,40.07,0.00,7205.43,13782.11
1984-01-01,0.00,0.00,7205.43,13782.11
1984-01-02,0.00,0.00,7205.43,13782.11
1984-01-03,0.00,0.00,7205.43,13782.11
1984-01-04,0.00,0.00,7205.43,13782.11
1984-01-05,0.00,0.00,7205.43,13782.11
1984-01-06,0.00,0.00,7205.43,13782.11
1984-01-07,0.00,0.00,7205.43,13782.11
1984-01-08,0.00,0.00,7205.43,13782.11
1984-01-09,0.00,0.00,7205.43,13782.11
1984-01-10,0.00,0.00,7205.43,13782.11
1984-01-11,0.00,0.00,7205.43,13782.11
1984-01-12,0.00,0.00,7205.43,13782.11
1984-01-13,0.00,0.00,7205.43,13782.11
1984-01-14,0.00,0.00,7205.43,13782.11
1984-01-15,0.00,0.00,7205.43,13782.11
1984-01-16,0.00,0.00,7205.43,13782.11
1984-01-17,0.00,0.00,7205.43,13782.11
1984-01-18,40.31,0.00,7205.71,13862.06
1984-01-19,0.00,0.00,7205.71,13862.06
1984-01-20,0.00,0.00,7205.71,13862.06
1984-01-21,0.00,0.00,7205.71,13862.06
1984-01-22,0.00,0.00,7205.71,13862.06
1984-01-23,0.00,0.00,7205.71,13862.06
1984-01-24,0.00,0.00,7205.71,13862.06
1984-01-25,40.47,0.00,7205.98,13942.33
1984-01-26,0.00,0.00,7205.98,13942.33
1984-01-27,0.00,0.00,7205.98,13942.33
1984-01-28,0.00,0.00,7205.98,13942.33
1984-01-29,0.00,0.00,7205.98,13942.33
1984-01-30,0.00,0.00,7205.98,13942.33
1984-01-31,0.00,0.00,7205.98,13942.33
1984-02-01,0.00,0.00,7205.98,13942.33
1984-02-02,0.00,0.00,7205.98,13942.33
1984-02-03,0.00,0.00,7205.98,13942.33
1984-02-04,0.00,0.00,7205.98,13942.33
1984-02-05,0.00,0.00,7205.98,13942.33
1984-02-06,0.00,0.00,7205.98,13942.33
1984-02-07,0.00,0.00,7205.98,13942.33
1984-02-08,0.00,0.00,7205.98,13942.33
1984-02-09,0.00,0.00,7205.98,13942.33
1984-02-10,0.00,0.00,7205.98,13942.33
1984-02-11,0.00,0.00,7205.98,13942.33
1984-02-12,0.00,0.00,7205.98,13942.33
1984-02-13,0.00,0.00,7205.98,13942.33
1984-02-14,40.77,0.00,7206.25,14023.20
1984-02-15,0.00,0.00,7206.25,14023.20
1984-02-16,0.00,0.00,7206.25,14023.20
1984-02-17,0.00,0.00,7206.25,14023.20
1984-02-18,0.00,0.00,7206.25,14023.20
1984-02-19,0.00,0.00,7206.25,14023.20
1984-02-20,0.00,0.00,7206.25,14023.20
1984-02-21,0.00,0.00,7206.25,14023.20
1984-02-22,0.00,0.00,7206.25,14023.20
1984-02-23,0.00,0.00,7206.25,14023.20
1984-02-24,0.00,0.00,7206.25,14023.20
1984-02-25,0.00,0.00,7206.25,14023.20
1984-02-26,0.00,0.00,7206.25,14023.20
1984-02-27,0.00,0.00,7206.25,14023.20
1984-02-28,0.00,0.00,7206.25,14023.20
1984-02-29,0.00,0.00,7206.25,14023.20
1984-03-01,0.00,0.00,7206.25,14023.20
1984-03-02,0.00,0.00,7206.25,14023.20
1984-03-03,41.01,0.00,7206.52,14104.55
1984-03-04,0.00,0.00,7206.52,14104.55
1984-03-05,0.00,0.00,7206.52,14104.55
1984-03-06,0.00,0.00,7206.52,14104.55
1984-03-07,0.00,0.00,7206.52,14104.55
1984-03-08,0.00,0.00,7206.52,14104.55
1984-03-09,0.23,0.00,7206.52,14105.00
1984-03-10,-0.23,0.00,7206.52,14104.55
1984-03-11,0.00,0.00,7206.52,14104.55
1984-03-12,0.00,0.00,7206.52,14104.55
1984-03-13,0.00,0.00,7206.52,14104.55
1984-03-14,0.00,0.00,7206.52,14104.55
1984-03-15,0.00,0.00,7206.52,14104.55
1984-03-16,0.00,0.00,7206.52,14104.55
1984-03-17,0.00,0.00,7206.52,14104.55
1984-03-18,0.00,0.00,7206.52,14104.55
1984-03-19,0.00,0.00,7206.52,14104.55
1984-03-20,41.25,0.00,7206.79,14186.37
1984-03-21,0.00,0.00,7206.79,14186.37
1984-03-22,0.00,0.00,7206.79,14186.37
1984-03-23,0.00,0.00,7206.79,14186.37
1984-03-24,0.00,0.00,7206.79,14186.37
1984-03-25,0.00,0.00,7206.79,14186.37
1984-03-26,0.00,0.00,7206.79,14186.37
1984-03-27,0.00,0.00,7206.79,14186.37
1984-03-28,0.00,0.00,7206.79,14186.37
1984-03-29,0.00,0.00,7206.79,14186.37
1984-03-30,0.00,0.00,7206.79,14186.37
1984-03-31,0.00,0.00,7206.79,14186.37
1984-04-01,0.00,0.00,7206.79,14186.37
1984-04-02,41.49,0.00,7207.06,14268.66
1984-04-03,0.00,0.00,7207.06,14268.66
1984-04-04,0.00,0.00,7207.06,14268.66
1984-04-05,0.00,0.00,7207.06,14268.66
1984-04-06,0.00,0.00,7207.06,14268.66
1984-04-07,0.00,0.00,7207.06,14268.66
1984-04-08,0.00,0.00,7207.06,14268.66
1984-04-09,0.00,0.00,7207.06,14268.66
1984-04-10,0.00,0.00,7207.06,14268.66
1984-04-11,0.00,0.00,7207.06,14268.66
1984-04-12,0.00,0.00,7207.06,14268.66
1984-04-13,0.00,0.00,7207.06,14268.66
1984-04-14,0.00,0.00,7207.06,14268.66
1984-04-15,0.00,0.00,7207.06,14268.66
1984-04-16,0.00,0.00,7207.06,14268.66
1984-04-17,0.00,0.00,7207.06,14268.66
1984-04-18,41.65,0.00,7207.33,14351.28
1984-04-19,0.00,0.00,7207.33,14351.28
1984-04-20,0.00,0.00,7207.33,14351.28
1984-04-21,0.00,0.00,7207.33,14351.28
1984-04-22,0.00,0.00,7207.33,14351.28
1984-04-23,0.00,0.00,7207.33,14351.28
1984-04-24,41.97,0.00,7207.60,14434.53
1984-04-25,0.00,0.00,7207.60,14434.53
1984-04-26,0.00,0.00,7207.60,14434.53
1984-04-27,0.00,0.00,7207.60,14434.53
1984-04-28,0.00,0.00,7207.60,14434.53
1984-04-29,0.00,0.00,7207.60,14434.53
1984-04-30,0.00,0.00,7207.60,14434.53
1984-05-01,0.00,0.00,7207.60,14434.53
1984-05-02,42.21,0.00,7207.87,14518.26
1984-05-03,0.00,0.00,7207.87,14518.26
1984-05-04,0.00,0.00,7207.87,14518.26
1984-05-05,0.00,0.00,7207.87,14518.26
1984-05-06,42.46,0.00,7208.14,14602.48
1984-05-07,0.00,0.00,7208.14,14602.48
1984-05-08,0.00,0.00,7208.14,14602.48
1984-05-09,0.00,0.00,7208.14,14602.48
1984-05-10,0.00,0.00,7208.14,14602.48
1984-05-11,0.00,0.00,7208.14,14602.48
1984-05-12,42.70,0.00,7208.41,14687.18
1984-05-13,0.00,0.00,7208.41,14687.18
1984-05-14,42.87,0.00,7208.68,14772.21
1984-05-15,0.00,0.00,7208.68,14772.21
1984-05-16,43.20,0.00,7208.96,14857.90
1984-05-17,42.24,0.00,7209.23,14941.68
1984-05-18,42.23,0.00,7209.50,15025.44
1984-05-19,0.00,0.00,7209.50,15025.44
1984-05-20,42.48,0.00,7209.77,15109.69
1984-05-21,42.58,0.00,7210.04,15194.15
1984-05-22,50.00,50.00,7210.04,15194.15
1984-05-23,50.00,50.00,7210.04,15194.15
1984-05-24,50.00,50.00,7210.04,15194.15
1984-05-25,50.00,50.00,7210.04,15194.15
1984-05-26,7.42,50.00,7209.77,15109.69
1984-05-27,50.00,50.00,7209.77,15109.69
1984-05-28,7.52,50.00,7209.50,15025.44
1984-05-29,50.00,50.00,7209.50,15025.44
1984-05-30,50.00,50.00,7209.50,15025.44
1984-05-31,92.48,50.00,7209.77,15109.69
1984-06-01,50.00,50.00,7209.77,15109.69
1984-06-02,50.00,50.00,7209.77,15109.69
1984-06-03,50.00,50.00,7209.77,15109.69
1984-06-04,50.00,50.00,7209.77,15109.69
1984-06-05,50.00,50.00,7209.77,15109.69
1984-06-06,7.52,50.00,7209.50,15025.44
1984-06-07,50.00,50.00,7209.50,15025.44
1984-06-08,50.00,50.00,7209.50,15025.44
1984-06-09,7.77,50.00,7209.23,14941.68
1984-06-10,50.00,50.00,7209.23,14941.68
1984-06-11,50.00,50.00,7209.23,14941.68
1984-06-12,0.00,0.00,7209.23,14941.68
1984-06-13,42.23,0.00,7209.50,15025.44
1984-06-14,42.48,0.00,7209.77,15109.69
1984-06-15,117.58,75.00,7210.04,15194.15
1984-06-16,32.42,75.00,7209.77,15109.69
1984-06-17,75.00,75.00,7209.77,15109.69
1984-06-18,0.00,0.00,7209.77,15109.69
1984-06-19,42.58,0.00,7210.04,15194.15
1984-06-20,42.00,0.00,7210.31,15277.45
1984-06-21,42.31,0.00,7210.58,15361.37
1984-06-22,-84.31,0.00,7210.04,15194.15
1984-06-23,14.94,100.00,7209.50,15025.44
1984-06-24,28.53,113.00,7208.96,14857.90
1984-06-25,6.80,50.00,7208.68,14772.21
1984-06-26,50.00,50.00,7208.68,14772.21
1984-06-27,50.00,50.00,7208.68,14772.21
1984-06-28,50.00,50.00,7208.68,14772.21
1984-06-29,0.00,0.00,7208.68,14772.21
1984-06-30,43.20,0.00,7208.96,14857.90
1984-07-01,42.24,0.00,7209.23,14941.68
1984-07-02,39.00,39.00,7209.23,14941.68
1984-07-03,40.00,40.00,7209.23,14941.68
1984-07-04,24.03,40.00,7209.12,14910.00
1984-07-05,-12.27,14.00,7208.96,14857.90
1984-07-06,14.00,14.00,7208.96,14857.90
1984-07-07,14.00,14.00,7208.96,14857.90
1984-07-08,14.00,14.00,7208.96,14857.90
1984-07-09,0.00,0.00,7208.96,14857.90
1984-07-10,42.24,0.00,7209.23,14941.68
1984-07-11,0.00,0.00,7209.23,14941.68
1984-07-12,42.23,0.00,7209.50,15025.44
1984-07-13,0.00,0.00,7209.50,15025.44
1984-07-14,0.00,0.00,7209.50,15025.44
1984-07-15,0.00,0.00,7209.50,15025.44
1984-07-16,0.00,0.00,7209.50,15025.44
1984-07-17,0.00,0.00,7209.50,15025.44
1984-07-18,0.00,0.00,7209.50,15025.44
1984-07-19,0.00,0.00,7209.50,15025.44
1984-07-20,42.48,0.00,7209.77,15109.69
1984-07-21,0.00,0.00,7209.77,15109.69
1984-07-22,0.00,0.00,7209.77,15109.69
1984-07-23,0.00,0.00,7209.77,15109.69
1984-07-24,0.00,0.00,7209.77,15109.69
1984-07-25,42.58,0.00,7210.04,15194.15
1984-07-26,0.00,0.00,7210.04,15194.15
1984-07-27,0.00,0.00,7210.04,15194.15
1984-07-28,0.00,0.00,7210.04,15194.15
1984-07-29,0.00,0.00,7210.04,15194.15
1984-07-30,15.00,15.00,7210.04,15194.15
1984-07-31,-27.58,15.00,7209.77,15109.69
1984-08-01,40.00,40.00,7209.77,15109.69
1984-08-02,-2.48,40.00,7209.50,15025.44
1984-08-03,0.00,0.00,7209.50,15025.44
1984-08-04,0.00,0.00,7209.50,15025.44
1984-08-05,0.00,0.00,7209.50,15025.44
1984-08-06,0.00,0.00,7209.50,15025.44
1984-08-07,0.00,0.00,7209.50,15025.44
1984-08-08,0.00,0.00,7209.50,15025.44
1984-08-09,0.00,0.00,7209.50,15025.44
1984-08-10,0.00,0.00,7209.50,15025.44
1984-08-11,0.00,0.00,7209.50,15025.44
1984-08-12,0.00,0.00,7209.50,15025.44
1984-08-13,0.00,0.00,7209.50,15025.44
1984-08-14,0.00,0.00,7209.50,15025.44
1984-08-15,0.00,0.00,7209.50,15025.44
1984-08-16,42.48,0.00,7209.77,15109.69
1984-08-17,0.00,0.00,7209.77,15109.69
1984-08-18,0.00,0.00,7209.77,15109.69
1984-08-19,0.00,0.00,7209.77,15109.69
1984-08-20,0.00,0.00,7209.77,15109.69
1984-08-21,7.52,50.00,7209.50,15025.44
1984-08-22,7.77,50.00,7209.23,14941.68
1984-08-23,7.76,50.00,7208.96,14857.90
1984-08-24,6.80,50.00,7208.68,14772.21
1984-08-25,-35.57,50.00,7208.14,14602.48
1984-08-26,7.54,50.00,7207.87,14518.26
1984-08-27,7.79,50.00,7207.60,14434.53
1984-08-28,16.37,100.00,7207.06,14268.66
1984-08-29,17.26,100.00,7206.52,14104.55
1984-08-30,-22.26,100.00,7205.71,13862.06
1984-08-31,19.62,100.00,7205.16,13702.63
1984-09-01,-24.96,100.00,7204.35,13454.78
1984-09-02,-24.30,100.00,7203.54,13208.24
1984-09-03,18.48,100.00,7203.00,13046.54
1984-09-04,-20.52,100.00,7202.18,12807.49
1984-09-05,-18.24,100.00,7201.37,12572.96
1984-09-06,22.32,100.00,7200.83,12418.89
1984-09-07,23.35,100.00,7200.29,12266.86
1984-09-08,0.00,0.00,7200.29,12266.86
1984-09-09,0.00,0.00,7200.29,12266.86
1984-09-10,0.00,0.00,7200.29,12266.86
1984-09-11,0.00,0.00,7200.29,12266.86
1984-09-12,0.00,0.00,7200.29,12266.86
1984-09-13,0.00,0.00,7200.29,12266.86
1984-09-14,0.00,0.00,7200.29,12266.86
1984-09-15,0.00,0.00,7200.29,12266.86
1984-09-16,0.00,0.00,7200.29,12266.86
1984-09-17,0.00,0.00,7200.29,12266.86
1984-09-18,0.00,0.00,7200.29,12266.86
1984-09-19,0.00,0.00,7200.29,12266.86
1984-09-20,0.00,0.00,7200.29,12266.86
1984-09-21,38.18,0.00,7200.56,12342.58
1984-09-22,0.00,0.00,7200.56,12342.58
1984-09-23,0.00,0.00,7200.56,12342.58
1984-09-24,0.00,0.00,7200.56,12342.58
1984-09-25,0.00,0.00,7200.56,12342.58
1984-09-26,0.00,0.00,7200.56,12342.58
1984-09-27,0.00,0.00,7200.56,12342.58
1984-09-28,0.00,0.00,7200.56,12342.58
1984-09-29,0.00,0.00,7200.56,12342.58
1984-09-30,0.00,0.00,7200.56,12342.58
1984-10-01,0.00,0.00,7200.56,12342.58
1984-10-02,0.00,0.00,7200.56,12342.58
1984-10-03,0.00,0.00,7200.56,12342.58
1984-10-04,0.00,0.00,7200.56,12342.58
1984-10-05,0.00,0.00,7200.56,12342.58
1984-10-06,-38.18,0.00,7200.29,12266.86
1984-10-07,0.00,0.00,7200.29,12266.86
1984-10-08,0.00,0.00,7200.29,12266.86
1984-10-09,38.18,0.00,7200.56,12342.58
1984-10-10,0.00,0.00,7200.56,12342.58
1984-10-11,0.00,0.00,7200.56,12342.58
1984-10-12,0.00,0.00,7200.56,12342.58
1984-10-13,0.00,0.00,7200.56,12342.58
1984-10-14,0.00,0.00,7200.56,12342.58
1984-10-15,0.00,0.00,7200.56,12342.58
1984-10-16,0.00,0.00,7200.56,12342.58
1984-10-17,0.00,0.00,7200.56,12342.58
1984-10-18,0.00,0.00,7200.56,12342.58
1984-10-19,0.00,0.00,7200.56,12342.58
1984-10-20,0.00,0.00,7200.56,12342.58
1984-10-21,0.00,0.00,7200.56,12342.58
1984-10-22,0.00,0.00,7200.56,12342.58
1984-10-23,0.00,0.00,7200.56,12342.58
1984-10-24,0.00,0.00,7200.56,12342.58
1984-10-25,38.47,0.00,7200.83,12418.89
1984-10-26,0.00,0.00,7200.83,12418.89
1984-10-27,0.00,0.00,7200.83,12418.89
1984-10-28,0.00,0.00,7200.83,12418.89
1984-10-29,0.00,0.00,7200.83,12418.89
1984-10-30,0.00,0.00,7200.83,12418.89
1984-10-31,0.00,0.00,7200.83,12418.89
1984-11-01,0.00,0.00,7200.83,12418.89
1984-11-02,38.71,0.00,7201.10,12495.68
1984-11-03,0.00,0.00,7201.10,12495.68
1984-11-04,0.00,0.00,7201.10,12495.68
1984-11-05,0.00,0.00,7201.10,12495.68
1984-11-06,0.00,0.00,7201.10,12495.68
1984-11-07,0.00,0.00,7201.10,12495.68
1984-11-08,0.00,0.00,7201.10,12495.68
1984-11-09,0.00,0.00,7201.10,12495.68
1984-11-10,0.00,0.00,7201.10,12495.68
1984-11-11,38.96,0.00,7201.37,12572.96
1984-11-12,0.00,0.00,7201.37,12572.96
1984-11-13,0.00,0.00,7201.37,12572.96
1984-11-14,0.00,0.00,7201.37,12572.96
1984-11-15,0.00,0.00,7201.37,12572.96
1984-11-16,0.00,0.00,7201.37,12572.96
1984-11-17,0.00,0.00,7201.37,12572.96
1984-11-18,0.00,0.00,7201.37,12572.96
1984-11-19,0.00,0.00,7201.37,12572.96
1984-11-20,0.00,0.00,7201.37,12572.96
1984-11-21,0.00,0.00,7201.37,12572.96
1984-11-22,0.00,0.00,7201.37,12572.96
1984-11-23,0.00,0.00,7201.37,12572.96
1984-11-24,0.00,0.00,7201.37,12572.96
1984-11-25,0.00,0.00,7201.37,12572.96
1984-11-26,0.00,0.00,7201.37,12572.96
1984-11-27,0.00,0.00,7201.37,12572.96
1984-11-28,39.19,0.00,7201.64,12650.69
1984-11-29,0.00,0.00,7201.64,12650.69
1984-11-30,0.00,0.00,7201.64,12650.69
1984-12-01,0.00,0.00,7201.64,12650.69
1984-12-02,0.00,0.00,7201.64,12650.69
1984-12-03,0.00,0.00,7201.64,12650.69
1984-12-04,0.00,0.00,7201.64,12650.69
1984-12-05,0.00,0.00,7201.64,12650.69
1984-12-06,0.00,0.00,7201.64,12650.69
1984-12-07,0.00,0.00,7201.64,12650.69
1984-12-08,0.00,0.00,7201.64,12650.69
1984-12-09,0.00,0.00,7201.64,12650.69
1984-12-10,0.00,0.00,7201.64,12650.69
1984-12-11,39.37,0.00,7201.91,12728.78
1984-12-12,0.00,0.00,7201.91,12728.78
1984-12-13,0.00,0.00,7201.91,12728.78
1984-12-14,0.00,0.00,7201.91,12728.78
1984-12-15,0.00,0.00,7201.91,12728.78
1984-12-16,0.00,0.00,7201.91,12728.78
1984-12-17,0.00,0.00,7201.91,12728.78
1984-12-18,0.00,0.00,7201.91,12728.78
1984-12-19,0.00,0.00,7201.91,12728.78
1984-12-20,0.00,0.00,7201.91,12728.78
1984-12-21,0.00,0.00,7201.91,12728.78
1984-12-22,39.68,0.00,7202.18,12807.49
1984-12-23,0.00,0.00,7202.18,12807.49
1984-12-24,0.00,0.00,7202.18,12807.49
1984-12-25,0.00,0.00,7202.18,12807.49
1984-12-26,0.00,0.00,7202.18,12807.49
1984-12-27,0.00,0.00,7202.18,12807.49
1984-12-28,39.93,0.00,7202.45,12886.69
1984-12-29,0.00,0.00,7202.45,12886.69
1984-12-30,0.00,0.00,7202.45,12886.69
1984-12-31,0.00,0.00,7202.45,12886.69
1985-01-01,0.00,0.00,7202.45,12886.69
1985-01-02,0.00,0.00,7202.45,12886.69
1985-01-03,0.00,0.00,7202.45,12886.69
1985-01-04,0.00,0.00,7202.45,12886.69
1985-01-05,0.00,0.00,7202.45,12886.69
1985-01-06,0.00,0.00,7202.45,12886.69
1985-01-07,0.00,0.00,7202.45,12886.69
1985-01-08,0.00,0.00,7202.45,12886.69
1985-01-09,0.00,0.00,7202.45,12886.69
1985-01-10,0.00,0.00,7202.45,12886.69
1985-01-11,0.00,0.00,7202.45,12886.69
1985-01-12,0.00,0.00,7202.45,12886.69
1985-01-13,0.00,0.00,7202.45,12886.69
1985-01-14,0.00,0.00,7202.45,12886.69
1985-01-15,0.00,0.00,7202.45,12886.69
1985-01-16,0.00,0.00,7202.45,12886.69
1985-01-17,40.17,0.00,7202.73,12966.36
