date,fb,af
1984-04-02,3401.19,169430.53
1984-04-03,3401.05,168836.80
1984-04-04,3400.99,168582.42
1984-04-05,3401.16,169302.94
1984-04-06,3401.32,169984.70
1984-04-07,3401.35,170112.66
1984-04-08,3401.47,170625.27
1984-04-09,3401.64,171354.17
1984-04-10,3401.60,171183.33
1984-04-11,3401.61,171226.44
1984-04-12,3401.70,171612.73
1984-04-13,3401.86,172303.80
1984-04-14,3402.03,173040.22
1984-04-15,3402.44,174829.19
1984-04-16,3403.00,177303.47
1984-04-17,3403.48,179451.98
1984-04-18,3403.90,181352.89
1984-04-19,3404.15,182494.31
1984-04-20,3404.17,182586.06
1984-04-21,3404.08,182174.70
1984-04-22,3404.02,181900.41
1984-04-23,3404.02,181900.41
1984-04-24,3404.01,181854.80
1984-04-25,3403.90,181352.89
1984-04-26,3403.76,180717.38
1984-04-27,3403.57,179858.20
1984-04-28,3403.33,178778.28
1984-04-29,3403.07,177615.70
1984-04-30,3402.96,177125.50
1984-05-01,3403.02,177392.77
1984-05-02,3403.25,178419.41
1984-05-03,3403.42,179181.95
1984-05-04,3403.66,180264.16
1984-05-05,3403.83,181035.63
1984-05-06,3403.97,181672.09
1984-05-07,3404.05,182037.52
1984-05-08,3404.18,182631.86
1984-05-09,3404.32,183275.16
1984-05-10,3404.46,183919.84
1984-05-11,3404.51,184150.81
1984-05-12,3404.54,184289.78
1984-05-13,3404.51,184150.81
1984-05-14,3404.49,184058.47
1984-05-15,3404.48,184012.13
1984-05-16,3404.45,183873.55
1984-05-17,3404.40,183642.75
1984-05-18,3404.31,183229.19
1984-05-19,3404.25,182953.31
1984-05-20,3404.27,183045.11
1984-05-21,3404.39,183596.52
1984-05-22,3404.74,185216.73
1984-05-23,3404.87,185822.53
1984-05-24,3405.03,186564.06
1984-05-25,3405.16,187148.73
1984-05-26,3405.26,187600.47
1984-05-27,3405.36,188053.30
1984-05-28,3405.42,188324.66
1984-05-29,3405.55,188915.94
1984-05-30,3405.70,189599.45
1984-05-31,3405.84,190240.44
1984-06-01,3405.99,190928.75
1984-06-02,3406.07,191297.45
1984-06-03,3406.05,191205.16
1984-06-04,3406.01,191020.91
1984-06-05,3406.07,191297.45
1984-06-06,3406.10,191435.80
1984-06-07,3406.11,191481.98
1984-06-08,3406.06,191251.30
1984-06-09,3406.00,190974.64
1984-06-10,3405.97,190836.63
1984-06-11,3405.96,190790.78
1984-06-12,3405.95,190744.56
1984-06-13,3405.95,190744.56
1984-06-14,3405.92,190606.73
1984-06-15,3405.88,190423.03
1984-06-16,3405.83,190194.55
1984-06-17,3405.81,190102.97
1984-06-18,3405.76,189873.77
1984-06-19,3405.67,189462.25
1984-06-20,3405.61,189189.25
1984-06-21,3405.54,188870.36
1984-06-22,3405.51,188733.69
1984-06-23,3405.50,188688.34
1984-06-24,3405.48,188597.13
1984-06-25,3405.43,188369.92
1984-06-26,3405.30,187781.44
1984-06-27,3405.26,187600.47
1984-06-28,3405.21,187374.47
1984-06-29,3405.10,186879.06
1984-06-30,3404.97,186288.66
1984-07-01,3404.82,185589.28
1984-07-02,3404.66,184920.00
1984-07-03,3404.50,184104.64
1984-07-04,3404.31,183320.00
1984-07-05,3404.16,182540.09
1984-07-06,3404.00,181809.02
1984-07-07,3403.83,181035.63
1984-07-08,3403.68,180354.61
1984-07-09,3403.52,179632.45
1984-07-10,3403.25,178419.41
1984-07-11,3402.94,177036.67
1984-07-12,3402.79,176371.86
1984-07-13,3402.57,175401.00
1984-07-14,3402.30,174216.53
1984-07-15,3402.10,173344.63
1984-07-16,3402.24,173954.38
1984-07-17,3402.05,173127.03
1984-07-18,3401.83,172174.03
1984-07-19,3401.66,171440.48
1984-07-20,3401.46,170582.31
1984-07-21,3401.24,169643.47
1984-07-22,3401.03,168751.97
1984-07-23,3400.85,167991.81
1984-07-24,3400.68,167275.94
1984-07-25,3400.52,166605.98
1984-07-26,3400.31,165730.44
1984-07-27,3400.10,164859.66
1984-07-28,3399.88,163915.42
1984-07-29,3399.68,163035.81
1984-07-30,3399.47,162117.33
1984-07-31,3399.24,161117.19
1984-08-01,3399.04,160252.75
1984-08-02,3398.84,159392.66
1984-08-03,3398.64,158536.42
1984-08-04,3398.48,157855.70
1984-08-05,3398.32,157177.92
1984-08-06,3398.11,156292.44
1984-08-07,3397.92,155494.66
1984-08-08,3397.69,154535.38
1984-08-09,3397.45,153540.55
1984-08-10,3397.24,152675.70
1984-08-11,3397.01,151733.81
1984-08-12,3396.74,150635.30
1984-08-13,3396.50,149665.59
1984-08-14,3396.26,148702.27
1984-08-15,3395.99,147625.70
1984-08-16,3395.77,146754.42
1984-08-17,3395.48,145686.84
1984-08-18,3395.22,144619.28
1984-08-19,3394.95,143551.70
1984-08-20,3394.68,142484.14
1984-08-21,3394.41,141416.56
1984-08-22,3394.14,140349.00
1984-08-23,3393.87,139281.44
1984-08-24,3393.60,138213.86
1984-08-25,3393.32,137146.30
1984-08-26,3393.05,136078.70
1984-08-27,3392.77,135011.14
1984-08-28,3392.49,133943.56
1984-08-29,3392.21,132876.00
1984-08-30,3391.93,131808.44
1984-08-31,3391.65,130740.86
1984-09-01,3391.47,130058.80
1984-09-02,3391.29,129376.74
1984-09-03,3391.11,128694.68
1984-09-04,3390.93,128012.61
1984-09-05,3390.75,127330.55
1984-09-06,3390.56,126648.49
1984-09-07,3390.38,125966.43
1984-09-08,3390.19,125284.37
1984-09-09,3390.01,124602.31
1984-09-10,3389.82,123920.24
1984-09-11,3389.64,123238.18
1984-09-12,3389.45,122556.12
1984-09-13,3389.26,121874.06
1984-09-14,3389.08,121192.00
1984-09-15,3388.89,120509.94
1984-09-16,3388.70,119827.87
1984-09-17,3388.51,119145.81
1984-09-18,3388.32,118463.75
1984-09-19,3388.17,117781.69
1984-09-20,3388.02,117243.09
1984-09-21,3387.85,116635.40
1984-09-22,3387.71,116136.48
1984-09-23,3387.57,115640.58
1984-09-24,3387.45,115216.55
1984-09-25,3387.33,114794.95
1984-09-26,3387.26,114549.22
1984-09-27,3387.07,113885.75
1984-09-28,3386.89,113259.92
1984-09-29,3386.81,112983.75
1984-09-30,3386.73,112707.28
1984-10-01,3386.63,112362.77
1984-10-02,3386.55,112088.79
1984-10-03,3386.47,111814.62
1984-10-04,3386.42,111643.49
1984-10-05,3386.36,111439.46
1984-10-06,3386.31,111269.02
1984-10-07,3386.25,111064.83
1984-10-08,3386.18,110827.09
1984-10-09,3386.12,110624.55
1984-10-10,3386.04,110353.96
1984-10-11,3385.95,110050.34
1984-10-12,3385.90,109882.02
1984-10-13,3385.85,109714.79
1984-10-14,3385.81,109580.52
1984-10-15,3385.94,110016.55
1984-10-16,3385.93,109982.98
1984-10-17,3385.92,109949.31
1984-10-18,3385.92,109949.31
1984-10-19,3385.94,110016.55
1984-10-20,3385.95,110050.34
1984-10-21,3385.97,110117.73
1984-10-22,3386.01,110252.66
1984-10-23,3386.08,110489.17
1984-10-24,3386.15,110725.35
1984-10-25,3386.22,110962.98
1984-10-26,3386.28,111166.98
1984-10-27,3386.35,111405.46
1984-10-28,3386.41,111609.42
1984-10-29,3386.47,111814.62
1984-10-30,3386.54,112054.38
1984-10-31,3386.59,112226.23
1984-11-01,3386.66,112466.13
1984-11-02,3386.74,112741.79
1984-11-03,3386.81,112983.75
1984-11-04,3386.89,113259.92
1984-11-05,3386.95,113468.15
1984-11-06,3387.04,113781.20
1984-11-07,3387.09,113955.49
1984-11-08,3387.18,114269.02
1984-11-09,3387.25,114514.27
1984-11-10,3387.37,114935.71
1984-11-11,3387.49,115357.83
1984-11-12,3387.63,115852.30
1984-11-13,3387.74,116243.30
1984-11-14,3387.89,116777.31
1984-11-15,3388.00,117171.21
1984-11-16,3388.08,117458.63
1984-11-17,3388.17,117781.69
1984-11-18,3388.25,118070.60
1984-11-19,3388.34,118396.24
1984-11-20,3388.45,118794.92
1984-11-21,3388.57,119232.13
1984-11-22,3388.66,119560.05
1984-11-23,3388.79,120036.93
1984-11-24,3388.92,120514.67
1984-11-25,3389.06,121032.40
1984-11-26,3389.16,121402.55
1984-11-27,3389.27,121812.06
1984-11-28,3389.35,122110.75
1984-11-29,3389.43,122409.35
1984-11-30,3389.54,122822.25
1984-12-01,3389.62,123123.30
1984-12-02,3389.68,123348.71
1984-12-03,3389.74,123575.48
1984-12-04,3389.79,123764.78
1984-12-05,3389.83,123916.55
1984-12-06,3389.86,124030.28
1984-12-07,3389.90,124181.42
1984-12-08,3389.94,124333.58
1984-12-09,3390.01,124597.80
1984-12-10,3390.12,124991.50
1984-12-11,3390.20,125277.67
1984-12-12,3390.31,125673.52
1984-12-13,3390.38,125925.22
1984-12-14,3390.46,126214.37
1984-12-15,3390.54,126504.18
1984-12-16,3390.60,126722.02
1984-12-17,3390.66,126939.37
1984-12-18,3390.74,127230.85
1984-12-19,3390.79,127413.47
1984-12-20,3390.87,127706.16
1984-12-21,3390.92,127888.37
1984-12-22,3390.97,128071.93
1984-12-23,3391.06,128402.74
1984-12-24,3391.13,128659.91
1984-12-25,3391.21,128955.47
1984-12-26,3391.28,129214.60
1984-12-27,3391.36,129511.30
1984-12-28,3391.42,129733.45
1984-12-29,3391.50,130031.34
1984-12-30,3391.57,130292.64
1984-12-31,3391.64,130553.47
1985-01-01,3391.70,130778.27
1985-01-02,3391.76,131003.46
1985-01-03,3391.80,131153.97
1985-01-04,3391.86,131379.80
1985-01-05,3391.91,131567.25
1985-01-06,3391.97,131793.80
1985-01-07,3392.03,132020.73
1985-01-08,3392.10,132286.03
1985-01-09,3392.17,132550.84
1985-01-10,3392.23,132779.22
1985-01-11,3392.29,133007.84
1985-01-12,3392.35,133236.88
1985-01-13,3392.39,133388.94
1985-01-14,3392.44,133580.14
1985-01-15,3392.48,133733.48
1985-01-16,3392.55,134002.22
1985-01-17,3392.60,134194.56
1985-01-18,3392.68,134501.80
1985-01-19,3392.73,134694.73
1985-01-20,3392.79,134926.66
1985-01-21,3392.86,135197.80
1985-01-22,3392.93,135468.56
1985-01-23,3392.99,135701.83
1985-01-24,3393.04,135896.48
1985-01-25,3393.10,136130.48
1985-01-26,3393.12,136360.00
1985-01-27,3393.18,136590.00
1985-01-28,3393.24,136830.00
1985-01-29,3393.30,137060.00
1985-01-30,3393.36,137290.00
1985-01-31,3393.44,137520.00
1985-02-01,3393.48,137760.00
1985-02-02,3393.54,137990.00
1985-02-03,3393.60,138220.00
1985-02-04,3393.66,138450.00
1985-02-05,3393.73,138730.00
1985-02-06,3393.80,139000.00
1985-02-07,3393.85,139086.94
1985-02-08,3393.86,139126.88
1985-02-09,3393.89,139245.67
1985-02-10,3393.90,139285.66
1985-02-11,3393.93,139405.39
1985-02-12,3393.98,139605.48
1985-02-13,3394.00,139685.66
1985-02-14,3394.04,139845.88
1985-02-15,3394.05,139885.89
1985-02-16,3394.05,139885.89
1985-02-17,3394.06,139926.17
1985-02-18,3394.06,139926.17
1985-02-19,3394.06,139926.17
1985-02-20,3394.05,139885.89
1985-02-21,3394.04,139845.88
1985-02-22,3394.10,140086.67
1985-02-23,3394.22,140568.58
1985-02-24,3394.37,141174.48
1985-02-25,3394.49,141660.13
1985-02-26,3394.54,141863.33
1985-02-27,3394.53,141822.75
1985-02-28,3394.53,141822.75
1985-03-01,3394.60,142107.73
1985-03-02,3394.59,142066.95
1985-03-03,3394.57,141985.41
1985-03-04,3394.56,141944.66
1985-03-05,3394.53,141822.75
1985-03-06,3394.63,142228.95
1985-03-07,3394.69,142473.86
1985-03-08,3394.77,142801.00
1985-03-09,3394.85,143129.05
1985-03-10,3394.98,143662.66
1985-03-11,3395.16,144364.89
1985-03-12,3395.37,145183.77
1985-03-13,3395.58,146006.31
1985-03-14,3395.80,146873.02
1985-03-15,3396.07,147944.22
1985-03-16,3396.39,149222.92
1985-03-17,3396.77,150757.03
1985-03-18,3397.19,152410.00
1985-03-19,3397.60,154162.22
1985-03-20,3398.09,156360.00
1985-03-21,3398.61,158409.47
1985-03-22,3398.86,159478.72
1985-03-23,3399.09,160468.55
1985-03-24,3399.43,161942.72
1985-03-25,3399.71,163167.72
1985-03-26,3399.96,164269.08
1985-03-27,3400.06,164694.19
1985-03-28,3400.17,165148.88
1985-03-29,3400.26,165522.42
1985-03-30,3400.37,165980.52
1985-03-31,3400.59,166899.23
1985-04-01,3400.99,168582.42
1985-04-02,3401.48,170668.23
1985-04-03,3401.99,172866.36
1985-04-04,3402.50,175092.98
1985-04-05,3402.87,176726.63
1985-04-06,3403.12,177838.94
1985-04-07,3403.32,178733.44
1985-04-08,3403.36,178913.19
1985-04-09,3403.24,178374.50
1985-04-10,3403.15,177971.70
1985-04-11,3402.99,177460.00
1985-04-12,3403.04,177481.72
1985-04-13,3403.08,177660.30
1985-04-14,3403.09,177704.78
1985-04-15,3403.06,177570.98
1985-04-16,3403.07,177615.64
1985-04-17,3403.13,177882.42
1985-04-18,3403.22,178285.02
1985-04-19,3403.33,178778.20
1985-04-20,3403.43,179226.70
1985-04-21,3403.56,179812.89
1985-04-22,3403.57,179858.11
1985-04-23,3403.63,180128.27
1985-04-24,3403.73,180581.33
1985-04-25,3403.78,180808.30
1985-04-26,3403.83,181035.55
1985-04-27,3403.87,181217.52
1985-04-28,3403.89,181307.47
1985-04-29,3403.90,181352.86
1985-04-30,3403.84,181080.88
1985-05-01,3403.76,180717.41
1985-05-02,3403.63,180128.27
1985-05-03,3403.49,179497.09
1985-05-04,3403.32,178733.45
1985-05-05,3403.14,177927.16
1985-05-06,3402.95,177081.13
1985-05-07,3402.75,176194.83
1985-05-08,3402.53,175224.81
1985-05-09,3402.33,174347.80
1985-05-10,3402.14,173517.83
1985-05-11,3401.93,172605.95
1985-05-12,3401.72,171699.06
1985-05-13,3401.51,170796.73
1985-05-14,3401.33,170027.36
1985-05-15,3401.14,169217.78
1985-05-16,3401.03,168751.91
1985-05-17,3400.90,168201.77
1985-05-18,3400.77,167654.53
1985-05-19,3400.63,167065.97
1985-05-20,3400.50,166522.25
1985-05-21,3400.40,166104.63
1985-05-22,3400.26,165522.41
1985-05-23,3400.08,164776.80
1985-05-24,3399.90,164003.75
1985-05-25,3399.72,163211.56
1985-05-26,3399.54,162423.20
1985-05-27,3399.37,161682.31
1985-05-28,3399.22,161030.36
1985-05-29,3399.10,160511.92
1985-05-30,3398.97,159950.70
1985-05-31,3398.84,159392.69
1985-06-01,3398.69,158750.14
1985-06-02,3398.51,157983.33
1985-06-03,3398.37,157389.66
1985-06-04,3398.22,156755.19
1985-06-05,3398.06,156082.13
1985-06-06,3397.90,155410.94
1985-06-07,3397.73,154701.88
1985-06-08,3397.56,153996.20
1985-06-09,3397.41,153375.23
1985-06-10,3397.20,152511.27
1985-06-11,3396.99,151652.00
1985-06-12,3396.73,150594.70
1985-06-13,3396.45,149464.20
1985-06-14,3396.16,148302.28
1985-06-15,3395.89,147228.58
1985-06-16,3395.59,146045.70
1985-06-17,3395.30,144910.20
1985-06-18,3394.98,143662.64
1985-06-19,3394.66,142351.42
1985-06-20,3394.32,140972.27
1985-06-21,3393.97,139565.41
1985-06-22,3393.64,138251.95
1985-06-23,3393.30,136912.52
1985-06-24,3392.94,135507.33
1985-06-25,3392.59,134156.03
1985-06-26,3392.23,132779.14
1985-06-27,3391.93,131642.81
1985-06-28,3391.59,130367.41
1985-06-29,3391.24,129066.38
1985-06-30,3390.91,127851.73
1985-07-01,3390.57,126613.06
1985-07-02,3390.24,125421.50
1985-07-03,3389.89,124143.38
1985-07-04,3389.46,122521.69
1985-07-05,3389.04,120958.23
1985-07-06,3388.62,119414.71
1985-07-07,3388.23,117998.25
1985-07-08,3387.82,116528.20
1985-07-09,3387.43,115146.11
1985-07-10,3387.04,113781.16
1985-07-11,3386.67,112500.41
1985-07-12,3386.30,111234.95
1985-07-13,3385.93,109983.00
1985-07-14,3385.55,108712.55
1985-07-15,3385.18,107488.87
1985-07-16,3384.79,106154.99
1985-07-17,3384.40,104786.23
1985-07-18,3384.02,103470.44
1985-07-19,3383.64,102170.27
1985-07-20,3383.26,100887.33
1985-07-21,3382.87,99587.25
1985-07-22,3382.47,98270.48
1985-07-23,3382.09,97036.40
1985-07-24,3381.69,95753.34
1985-07-25,3381.32,94582.45
1985-07-26,3380.94,93393.96
1985-07-27,3380.57,92251.91
1985-07-28,3380.16,91001.84
1985-07-29,3379.82,89901.67
1985-07-30,3379.52,88881.44
1985-07-31,3379.17,87705.73
1985-08-01,3378.82,86546.34
1985-08-02,3378.51,85531.68
1985-08-03,3378.20,84528.91
1985-08-04,3377.89,83537.81
1985-08-05,3377.60,82622.09
1985-08-06,3377.32,81746.72
1985-08-07,3377.05,80911.45
1985-08-08,3376.78,80084.72
1985-08-09,3376.52,79296.55
1985-08-10,3376.25,78486.32
1985-08-11,3375.99,77713.98
1985-08-12,3375.70,76861.32
1985-08-13,3375.36,75874.19
1985-08-14,3375.03,74927.53
1985-08-15,3374.69,73834.19
1985-08-16,3374.35,72745.06
1985-08-17,3374.00,71639.91
1985-08-18,3373.66,70582.37
1985-08-19,3373.29,69450.02
1985-08-20,3372.93,68364.97
1985-08-21,3372.56,67268.13
1985-08-22,3372.20,66217.23
1985-08-23,3371.81,65097.86
1985-08-24,3371.44,64052.73
1985-08-25,3371.08,63052.69
1985-08-26,3370.71,62040.46
1985-08-27,3370.30,60938.34
1985-08-28,3369.85,59700.84
1985-08-29,3369.47,58591.70
1985-08-30,3369.05,57390.32
1985-08-31,3368.70,56407.53
1985-09-01,3368.28,55250.99
1985-09-02,3368.03,54573.69
1985-09-03,3367.68,53639.18
1985-09-04,3367.26,52539.36
1985-09-05,3367.04,51972.27
1985-09-06,3366.55,50929.57
1985-09-07,3366.21,49886.86
1985-09-08,3366.11,49641.69
1985-09-09,3366.03,49445.97
1985-09-10,3365.79,48863.96
1985-09-11,3365.52,48217.34
1985-09-12,3365.39,47908.79
1985-09-13,3365.00,46996.01
1985-09-14,3364.96,46889.52
1985-09-15,3364.94,46836.37
1985-09-16,3364.91,46756.73
1985-09-17,3364.90,46730.25
1985-09-18,3364.74,46308.77
1985-09-19,3364.58,45891.04
1985-09-20,3364.47,45605.64
1985-09-21,3364.04,44656.97
1985-09-22,3363.72,43708.30
1985-09-23,3363.72,43708.30
1985-09-24,3363.71,43683.50
1985-09-25,3363.71,43683.50
1985-09-26,3363.71,43683.50
1985-09-27,3363.88,44106.12
1985-09-28,3363.75,43782.70
1985-09-29,3363.63,43485.77
1985-09-30,3363.53,43240.43
1985-10-01,3363.42,42971.51
1985-10-02,3363.33,42753.34
1985-10-03,3363.24,42535.66
1985-10-04,3363.17,42367.12
1985-10-05,3363.11,42223.77
1985-10-06,3363.05,42080.34
1985-10-07,3362.98,41913.60
1985-10-08,3362.93,41794.95
1985-10-09,3362.93,41794.95
1985-10-10,3362.92,41771.23
1985-10-11,3362.93,41794.95
1985-10-12,3362.98,41913.60
1985-10-13,3363.04,42056.50
1985-10-14,3363.11,42223.77
1985-10-15,3363.19,42415.20
1985-10-16,3363.28,42632.26
1985-10-17,3363.34,42777.56
1985-10-18,3363.40,42922.80
1985-10-19,3363.48,43117.97
1985-10-20,3363.56,43314.08
1985-10-21,3363.63,43485.77
1985-10-22,3363.73,43733.07
1985-10-23,3363.80,43907.05
1985-10-24,3363.89,44131.11
1985-10-25,3363.99,44382.14
1985-10-26,3364.08,44609.26
1985-10-27,3364.18,44862.32
1985-10-28,3364.26,45066.36
1985-10-29,3364.32,45219.96
1985-10-30,3364.41,45450.72
1985-10-31,3364.49,45657.44
1985-11-01,3364.56,45839.02
1985-11-02,3364.64,46046.85
1985-11-03,3364.71,46230.03
1985-11-04,3364.81,46492.94
1985-11-05,3364.86,46624.98
1985-11-06,3364.94,46836.37
1985-11-07,3365.02,47042.47
1985-11-08,3365.10,47228.68
1985-11-09,3365.18,47415.05
1985-11-10,3365.29,47673.34
1985-11-11,3365.36,47838.40
1985-11-12,3365.40,47932.41
1985-11-13,3365.45,48050.91
1985-11-14,3365.50,48169.71
1985-11-15,3365.56,48312.67
1985-11-16,3365.64,48503.32
1985-11-17,3365.69,48623.24
1985-11-18,3365.76,48791.59
1985-11-19,3365.82,48936.39
1985-11-20,3365.92,49178.07
1985-11-21,3365.95,49250.96
1985-11-22,3366.04,49470.35
1985-11-23,3366.09,49592.66
1985-11-24,3366.15,49739.24
1985-11-25,3366.21,49886.86
1985-11-26,3366.26,50010.19
1985-11-27,3366.33,50183.35
1985-11-28,3366.42,50406.27
1985-11-29,3366.50,50605.80
1985-11-30,3366.59,50831.21
1985-12-01,3366.69,51082.26
1985-12-02,3366.81,51385.91
1985-12-03,3366.89,51588.68
1985-12-04,3366.97,51792.89
1985-12-05,3367.06,52023.59
1985-12-06,3367.16,52280.52
1985-12-07,3367.17,52530.00
1985-12-08,3367.26,52750.00
1985-12-09,3367.43,52981.64
1985-12-10,3367.39,53090.00
1985-12-11,3367.52,53217.64
1985-12-12,3367.56,53322.86
1985-12-13,3367.56,53322.86
1985-12-14,3367.60,53428.29
1985-12-15,3367.73,53771.74
1985-12-16,3367.65,53770.00
1985-12-17,3367.73,53771.74
1985-12-18,3367.74,53798.32
1985-12-19,3367.74,53798.32
1985-12-20,3367.75,53824.90
1985-12-21,3367.75,53824.90
1985-12-22,3367.67,53825.00
1985-12-23,3367.75,53824.90
1985-12-24,3367.75,53824.90
1985-12-25,3367.75,53824.90
1985-12-26,3367.67,53840.00
1985-12-27,3367.69,53880.00
1985-12-28,3367.70,53910.00
1985-12-29,3367.80,53957.98
1985-12-30,3367.82,54011.32
1985-12-31,3367.86,54118.11
1986-01-01,3368.13,54843.21
1986-01-02,3368.16,54924.50
1986-01-03,3368.26,55196.42
1986-01-04,3368.27,55223.70
1986-01-05,3368.33,55387.53
1986-01-06,3368.47,55771.13
1986-01-07,3368.47,55771.13
1986-01-08,3368.50,55853.86
1986-01-09,3368.79,56658.79
1986-01-10,3368.93,57051.19
1986-01-11,3368.98,57341.97
1986-01-12,3369.09,57632.76
1986-01-13,3369.19,57923.54
1986-01-14,3369.30,58214.32
1986-01-15,3369.40,58505.10
1986-01-16,3369.51,58795.89
1986-01-17,3369.62,59086.67
1986-01-18,3369.74,59377.45
1986-01-19,3370.07,60328.61
1986-01-20,3370.19,60645.66
1986-01-21,3370.21,60698.75
1986-01-22,3370.28,60885.04
1986-01-23,3370.44,61312.23
1986-01-24,3370.47,61392.80
1986-01-25,3370.48,61419.70
1986-01-26,3370.59,61716.12
1986-01-27,3370.65,61877.74
1986-01-28,3370.77,62203.61
1986-01-29,3370.89,62530.52
1986-01-30,3371.04,62942.43
1986-01-31,3371.23,63467.34
1986-02-01,3371.46,64108.88
1986-02-02,3371.75,64927.11
1986-02-03,3371.99,65612.06
1986-02-04,3372.26,66391.37
1986-02-05,3372.45,66945.04
1986-02-06,3372.78,67918.31
1986-02-07,3372.89,68245.35
1986-02-08,3372.92,68335.02
1986-02-09,3372.93,68364.97
1986-02-10,3372.93,68364.97
1986-02-11,3373.27,69389.20
1986-02-12,3373.38,69723.40
1986-02-13,3373.55,70244.13
1986-02-14,3373.74,70830.02
1986-02-15,3374.05,71796.84
1986-02-16,3374.68,73801.85
1986-02-17,3375.99,77713.98
1986-02-18,3377.88,83506.09
1986-02-19,3379.25,87973.27
1986-02-20,3379.93,90278.14
1986-02-21,3380.56,92221.22
1986-02-22,3381.37,94740.01
1986-02-23,3383.37,101257.43
1986-02-24,3385.91,109915.64
1986-02-25,3387.55,115569.91
1986-02-26,3388.93,120551.59
1986-02-27,3390.18,125205.90
1986-02-28,3391.27,129177.53
1986-03-01,3392.27,132931.58
1986-03-02,3393.20,136520.42
1986-03-03,3394.04,139845.80
1986-03-04,3394.77,142801.02
1986-03-05,3395.48,145613.56
1986-03-06,3396.16,148302.28
1986-03-07,3396.87,151163.58
1986-03-08,3398.20,156670.70
1986-03-09,3399.59,162642.16
1986-03-10,3400.49,166480.56
1986-03-11,3401.15,169260.34
1986-03-12,3401.12,169133.83
1986-03-13,3400.98,168540.06
1986-03-14,3400.92,168286.38
1986-03-15,3400.87,168076.05
1986-03-16,3400.79,167738.67
1986-03-17,3400.73,167486.19
1986-03-18,3400.69,167317.83
1986-03-19,3400.73,167486.19
1986-03-20,3400.84,167949.50
1986-03-21,3401.07,168921.52
1986-03-22,3401.38,170239.94
1986-03-23,3401.66,171440.42
1986-03-24,3401.98,172822.89
1986-03-25,3402.23,173910.55
1986-03-26,3402.24,173954.28
1986-03-27,3402.23,173910.55
1986-03-28,3402.27,174085.36
1986-03-29,3402.34,174391.64
1986-03-30,3402.44,174829.13
1986-03-31,3402.28,174129.13
1986-04-01,3402.27,174085.36
1986-04-02,3402.21,173823.13
1986-04-03,3402.20,173779.42
1986-04-04,3402.29,174172.72
1986-04-05,3402.42,174741.42
1986-04-06,3402.53,175224.81
1986-04-07,3402.64,175708.56
1986-04-08,3402.85,176637.81
