date,qu,qd,mm,mx,mn
2008-07-13,54.03,353.00,78.55,97.80,54.30
2008-07-14,47.48,352.00,78.65,96.20,55.60
2008-07-15,40.44,350.00,80.53,95.90,62.20
2008-07-16,48.59,340.00,77.52,91.60,60.20
2008-07-17,37.55,334.00,78.07,93.60,63.60
2008-07-18,38.45,347.00,74.31,90.20,54.30
2008-07-19,38.42,351.00,75.28,94.20,51.60
2008-07-20,25.82,350.00,81.29,100.30,59.90
2008-07-21,47.52,347.00,79.12,97.40,64.30
2008-07-22,80.40,335.00,70.74,83.70,61.60
2008-07-23,33.07,327.00,75.29,98.10,55.20
2008-07-24,37.20,315.00,74.04,95.10,50.60
2008-07-25,34.34,296.00,80.16,98.40,61.80
2008-07-26,36.47,282.00,77.64,92.70,57.20
2008-07-27,27.43,278.00,77.22,93.40,55.70
2008-07-28,37.45,286.00,76.62,95.30,55.40
2008-07-29,37.41,290.00,75.91,90.20,55.90
2008-07-30,28.77,299.00,72.88,90.60,53.10
2008-07-31,25.62,313.00,77.06,95.30,57.70
2008-08-01,29.49,333.00,77.61,92.00,56.40
2008-08-02,32.47,339.00,75.69,90.90,57.80
2008-08-03,24.95,334.00,76.44,92.50,57.30
2008-08-04,20.87,339.00,79.61,98.30,58.50
2008-08-05,24.85,345.00,81.71,101.00,60.60
2008-08-06,23.84,346.00,81.28,99.70,65.40
2008-08-07,31.92,344.00,82.98,100.50,66.10
2008-08-08,28.90,343.00,78.76,97.40,64.30
2008-08-09,15.29,343.00,73.85,90.50,55.30
2008-08-10,22.88,340.00,70.74,85.90,53.80
2008-08-11,22.51,324.00,71.57,90.20,52.20
2008-08-12,15.95,324.00,77.73,96.70,59.70
2008-08-13,16.99,321.00,79.75,97.90,59.90
2008-08-14,15.48,320.00,80.67,100.90,58.90
2008-08-15,16.43,327.00,80.65,98.50,62.80
2008-08-16,12.89,329.00,80.03,100.90,59.10
2008-08-17,11.39,327.00,82.14,102.70,57.90
2008-08-18,20.98,326.00,76.29,96.90,56.60
2008-08-19,14.44,324.00,71.62,84.40,58.30
2008-08-20,15.41,329.00,71.63,84.10,60.50
2008-08-21,13.00,316.00,69.52,82.20,59.90
2008-08-22,17.05,314.00,64.89,86.00,46.70
2008-08-23,11.52,312.00,70.63,94.20,45.50
2008-08-24,18.10,308.00,77.14,99.00,53.10
2008-08-25,25.69,305.00,71.60,91.40,56.50
2008-08-26,16.56,312.00,64.58,107.30,42.00
2008-08-27,18.05,315.00,64.82,85.90,43.70
2008-08-28,22.10,312.00,64.70,86.50,42.30
2008-08-29,27.28,296.00,55.26,100.10,17.60
2008-08-30,33.38,290.00,40.54,76.00,6.00
2008-08-31,17.26,288.00,23.01,60.80,-5.49
2008-09-01,27.37,285.00,26.39,58.30,1.70
2008-09-02,27.45,275.00,57.15,76.00,1.10
2008-09-03,34.11,263.00,62.04,84.40,37.70
2008-09-04,37.18,257.00,63.68,84.60,43.40
2008-09-05,33.69,253.00,64.52,87.00,45.10
2008-09-06,34.22,250.00,67.93,87.80,47.60
2008-09-07,32.22,247.00,66.99,83.10,53.00
2008-09-08,30.70,249.00,64.32,85.80,33.30
2008-09-09,32.65,257.00,66.68,90.50,45.20
2008-09-10,32.70,250.00,64.54,84.70,45.60
2008-09-11,36.32,240.00,62.95,82.20,44.40
2008-09-12,34.93,225.00,64.92,91.90,39.00
2008-09-13,36.05,212.00,66.78,90.30,46.10
2008-09-14,36.61,205.00,67.59,93.30,45.10
2008-09-15,30.58,202.00,68.88,95.10,46.50
2008-09-16,33.16,195.00,67.71,96.40,44.70
2008-09-17,35.20,192.00,65.78,89.70,44.80
2008-09-18,34.64,199.00,67.95,91.70,47.10
2008-09-19,40.69,199.00,67.15,85.10,52.60
2008-09-20,53.98,177.00,55.45,59.60,50.10
2008-09-21,50.13,155.00,53.81,64.30,45.10
2008-09-22,44.79,131.00,56.02,109.00,39.60
2008-09-23,42.52,101.00,51.02,70.60,34.40
2008-09-24,43.76,84.60,75.87,109.70,52.60
2008-09-25,38.97,78.80,60.72,80.80,46.90
2008-09-26,39.98,78.80,58.05,82.60,38.60
2008-09-27,40.28,79.10,61.29,85.90,41.60
2008-09-28,39.47,78.80,58.50,82.50,40.60
2008-09-29,39.28,78.10,60.97,83.60,39.90
2008-09-30,38.58,76.90,67.74,91.00,50.00
2008-10-01,38.39,76.20,67.14,90.90,47.60
2008-10-02,43.98,70.20,59.76,71.00,52.20
2008-10-03,48.52,57.60,54.19,67.10,47.40
2008-10-04,66.51,52.90,52.40,62.00,28.30
2008-10-05,66.51,52.90,50.18,63.20,40.80
2008-10-06,30.81,17.20,53.78,70.80,41.40
2008-10-07,54.75,0.80,53.76,69.90,40.80
2008-10-08,58.26,0.28,45.61,63.40,33.10
2008-10-09,58.33,0.35,38.88,50.80,26.60
2008-10-10,57.83,0.35,39.07,45.60,30.70
2008-10-11,60.85,0.35,37.97,49.50,24.30
2008-10-12,52.28,0.35,45.29,60.20,33.30
2008-10-13,59.84,0.35,45.78,68.00,26.60
2008-10-14,59.84,0.35,47.62,69.20,29.90
2008-10-15,60.35,0.35,49.35,67.20,36.40
2008-10-16,59.84,0.35,52.01,73.00,38.80
2008-10-17,59.84,0.35,50.87,72.60,34.80
2008-10-18,58.33,0.35,53.71,75.40,37.00
2008-10-19,56.82,0.35,54.07,74.90,17.30
2008-10-20,56.82,0.35,52.78,71.20,15.20
2008-10-21,52.28,0.35,43.50,60.60,15.30
2008-10-22,55.79,0.33,41.07,62.50,23.10
2008-10-23,56.78,0.31,41.42,67.40,22.90
2008-10-24,59.78,0.29,43.40,68.30,24.40
2008-10-25,57.24,0.27,49.35,74.30,33.70
2008-10-26,56.71,0.24,47.33,69.10,27.60
2008-10-27,57.69,0.21,47.97,74.40,27.70
2008-10-28,58.68,0.20,46.58,71.20,30.30
2008-10-29,57.16,0.19,,,30.80
2008-10-30,58.66,0.18,,,
2008-10-31,55.12,0.17,,,
2008-11-01,58.65,0.17,46.30,52.60,40.80
2008-11-02,63.18,0.16,48.49,59.40,38.70
2008-11-03,67.20,0.15,42.56,52.80,34.90
2008-11-04,58.62,0.14,40.91,47.20,32.80
2008-11-05,66.68,0.13,36.64,45.20,26.10
2008-11-06,58.11,0.13,39.85,44.80,36.70
2008-11-07,73.73,0.12,,,35.80
2008-11-08,69.70,0.12,,,
2008-11-09,65.65,0.11,44.61,54.40,36.80
2008-11-10,57.07,0.10,40.56,52.60,31.20
2008-11-11,74.71,0.09,38.25,42.00,32.10
2008-11-12,76.72,0.09,52.65,63.00,41.80
2008-11-13,72.18,0.08,51.68,61.60,35.30
2008-11-14,70.65,0.07,37.36,55.00,26.80
2008-11-15,63.60,0.07,38.48,57.90,25.80
2008-11-16,64.59,0.06,,,
2008-11-17,59.55,0.06,37.83,55.70,27.50
2008-11-18,68.63,0.06,37.89,55.20,26.00
2008-11-19,55.52,0.06,38.92,55.20,26.00
2008-11-20,62.07,0.06,37.45,54.80,26.40
2008-11-21,59.05,0.06,35.87,50.60,22.70
2008-11-22,57.54,0.06,32.33,44.40,25.00
2008-11-23,57.54,0.06,38.34,108.20,20.40
2008-11-24,52.49,0.06,32.24,47.80,22.90
2008-11-25,62.07,0.06,33.69,49.00,24.70
2008-11-26,65.10,0.06,36.24,49.00,27.00
2008-11-27,54.01,0.06,33.13,52.20,20.50
2008-11-28,66.61,0.06,36.97,54.70,21.40
2008-11-29,64.09,0.06,45.77,66.90,33.60
2008-11-30,61.57,0.06,47.58,,30.60
2008-12-01,62.59,0.07,,,31.80
2008-12-02,65.61,0.07,42.54,55.50,32.90
2008-12-03,91.83,0.07,37.32,54.30,25.30
2008-12-04,38.40,0.08,37.18,77.90,24.40
2008-12-05,35.87,0.07,65.93,109.00,35.50
2008-12-06,68.13,0.07,98.92,108.30,86.80
2008-12-07,65.61,0.07,107.36,110.00,96.80
2008-12-08,63.09,0.07,107.37,109.80,102.10
2008-12-09,49.98,0.07,106.40,109.90,90.30
2008-12-10,61.06,0.06,79.91,109.90,29.50
2008-12-11,65.11,0.07,31.06,50.60,21.40
2008-12-12,62.08,0.07,28.02,36.40,17.40
2008-12-13,38.39,0.07,27.58,34.30,22.00
2008-12-14,66.62,0.07,26.92,38.10,19.40
2008-12-15,45.94,0.06,24.28,26.20,21.80
2008-12-16,28.29,0.06,18.88,52.20,1.60
2008-12-17,14.68,0.06,20.76,95.40,-4.49
2008-12-18,32.32,0.05,18.39,36.50,3.40
2008-12-19,39.38,0.05,18.01,30.40,5.00
2008-12-20,65.59,0.05,21.50,30.60,12.70
2008-12-21,73.15,0.05,24.11,26.90,20.40
2008-12-22,70.13,0.05,52.36,102.70,7.80
2008-12-23,67.10,0.05,46.44,107.80,11.30
2008-12-24,68.11,0.05,18.88,26.70,10.90
2008-12-25,48.95,0.05,22.00,33.10,0.00
2008-12-26,57.53,0.05,12.49,28.00,-4.09
2008-12-27,84.75,0.05,31.73,39.10,21.20
2008-12-28,89.79,0.05,40.96,46.40,35.20
2008-12-29,82.74,0.06,40.42,50.80,30.70
2008-12-30,99.89,0.06,29.89,35.20,24.60
2008-12-31,72.16,0.06,33.61,43.60,25.90
2009-01-01,89.31,0.07,41.63,51.60,34.20
2009-01-02,82.25,0.07,38.55,46.10,24.30
2009-01-03,53.51,0.07,24.59,36.60,14.80
2009-01-04,37.88,0.07,20.11,30.40,11.20
2009-01-05,66.61,0.06,23.55,33.20,19.30
2009-01-06,83.75,0.06,37.45,47.10,24.00
2009-01-07,114.01,0.07,43.83,49.30,36.80
2009-01-08,98.38,0.07,43.01,51.10,34.60
2009-01-09,81.75,0.07,33.15,42.20,25.80
2009-01-10,69.13,0.06,33.73,45.60,23.00
2009-01-11,73.68,0.07,42.30,51.10,34.00
2009-01-12,83.26,0.07,42.78,69.80,31.20
2009-01-13,83.26,0.07,35.52,56.40,26.10
2009-01-14,71.16,0.07,45.44,71.80,21.10
2009-01-15,62.08,0.07,82.33,109.50,26.00
2009-01-16,58.05,0.07,25.68,29.40,22.10
2009-01-17,58.55,0.07,26.56,30.70,23.30
2009-01-18,66.11,0.06,27.00,31.10,24.00
2009-01-19,65.60,0.06,26.25,32.20,23.10
2009-01-20,66.11,0.06,25.92,29.30,23.70
2009-01-21,65.60,0.06,26.00,31.20,22.00
2009-01-22,66.10,0.05,30.17,34.60,27.10
2009-01-23,65.59,0.05,32.77,41.40,22.20
2009-01-24,66.10,0.05,36.20,42.90,32.60
2009-01-25,65.59,0.05,32.10,40.50,24.90
2009-01-26,66.10,0.05,23.51,35.70,13.60
2009-01-27,65.59,0.05,21.82,30.20,9.80
2009-01-28,66.09,0.04,33.67,48.10,22.40
2009-01-29,65.58,0.04,30.76,50.80,18.30
2009-01-30,66.09,0.04,29.39,48.70,16.80
2009-01-31,65.58,0.04,28.24,37.80,22.40
2009-02-01,66.09,0.04,26.45,43.70,12.30
2009-02-02,65.58,0.04,29.35,45.60,19.10
2009-02-03,66.08,0.03,28.47,46.80,14.90
2009-02-04,65.57,0.03,30.98,50.20,17.30
2009-02-05,66.08,0.03,31.22,40.40,22.30
2009-02-06,66.08,0.03,36.30,50.20,28.50
2009-02-07,65.57,0.03,36.05,53.50,25.80
2009-02-08,66.08,0.03,31.04,46.90,17.40
2009-02-09,65.57,0.03,31.79,43.10,19.00
2009-02-10,66.08,0.03,22.21,30.00,10.90
2009-02-11,65.57,0.03,28.94,41.50,18.60
2009-02-12,66.08,0.03,28.79,35.40,20.20
2009-02-13,65.57,0.03,29.69,35.90,23.20
2009-02-14,66.08,0.03,29.58,40.60,20.80
2009-02-15,65.57,0.03,29.96,33.80,24.20
2009-02-16,66.08,0.03,33.89,42.30,27.70
2009-02-17,65.57,0.03,35.13,48.10,27.70
2009-02-18,66.08,0.03,33.88,51.10,21.30
2009-02-19,65.57,0.03,34.27,50.70,20.50
2009-02-20,66.08,0.03,33.66,45.10,22.30
2009-02-21,65.57,0.03,34.51,47.70,22.00
2009-02-22,66.08,0.03,36.77,44.20,29.20
2009-02-23,65.57,0.03,39.41,47.50,33.20
2009-02-24,66.08,0.03,46.47,55.80,39.50
2009-02-25,65.57,0.03,42.04,51.70,34.00
2009-02-26,66.08,0.03,35.79,43.50,25.10
2009-02-27,68.60,0.03,29.90,44.70,17.70
2009-02-28,69.10,0.03,35.45,44.80,27.70
2009-03-01,80.19,0.03,37.69,40.50,35.60
2009-03-02,85.74,0.03,42.07,59.20,30.80
2009-03-03,205.24,0.04,38.60,46.60,33.00
2009-03-04,125.07,0.04,37.63,53.20,31.40
2009-03-05,104.40,0.04,33.44,36.90,27.60
2009-03-06,98.86,0.04,30.49,42.80,18.60
2009-03-07,61.03,0.03,31.93,51.90,17.50
2009-03-08,94.31,0.03,30.48,37.60,23.00
2009-03-09,55.49,0.03,26.39,38.40,14.50
2009-03-10,83.72,0.03,30.18,38.10,24.00
2009-03-11,62.04,0.03,29.97,46.30,17.40
2009-03-12,78.68,0.03,34.18,52.50,21.50
2009-03-13,78.68,0.03,36.98,57.40,21.20
2009-03-14,85.23,0.03,39.32,54.50,25.40
2009-03-15,85.23,0.03,47.79,57.90,38.10
2009-03-16,183.04,0.03,45.84,53.10,39.60
2009-03-17,155.82,0.03,42.16,57.50,32.50
2009-03-18,150.78,0.03,45.07,62.80,29.50
2009-03-19,146.24,0.03,47.26,65.10,32.10
2009-03-20,164.89,0.03,50.31,68.50,33.40
2009-03-21,183.55,0.03,43.89,60.20,34.90
2009-03-22,220.86,0.03,40.73,53.10,34.60
2009-03-23,168.93,0.03,37.85,51.20,26.10
2009-03-24,151.28,0.03,43.02,52.60,33.80
2009-03-25,134.14,0.03,41.98,51.10,36.70
2009-03-26,123.05,0.03,39.84,53.00,24.50
2009-03-27,123.05,0.03,40.59,61.10,21.90
2009-03-28,117.50,0.03,46.23,58.40,32.60
2009-03-29,142.71,0.03,36.22,43.50,27.90
2009-03-30,125.06,0.03,37.10,54.00,20.70
2009-03-31,132.12,0.03,40.05,54.00,27.80
2009-04-01,119.52,0.03,36.22,42.80,24.50
2009-04-02,107.91,0.02,43.58,54.80,36.20
2009-04-03,121.02,0.02,37.05,46.30,29.10
2009-04-04,121.52,0.02,38.69,58.40,18.70
2009-04-05,128.08,0.02,45.88,65.40,25.30
2009-04-06,129.09,0.02,50.82,68.60,34.60
2009-04-07,142.70,0.02,51.86,71.10,28.90
2009-04-08,182.53,0.02,51.79,60.10,46.80
2009-04-09,210.76,0.02,46.91,58.70,38.10
2009-04-10,211.28,0.03,44.57,51.70,36.10
2009-04-11,274.30,0.03,47.75,60.10,36.30
2009-04-12,262.70,0.03,47.78,61.60,31.40
2009-04-13,244.55,0.03,49.58,59.60,39.70
2009-04-14,260.68,0.03,39.34,47.80,28.30
2009-04-15,213.80,0.03,44.35,52.70,37.30
2009-04-16,201.70,0.03,48.02,64.90,29.90
2009-04-17,210.27,0.03,49.12,69.40,27.30
2009-04-18,225.41,0.05,51.45,68.60,32.80
2009-04-19,216.69,60.40,58.51,79.40,37.50
2009-04-20,266.74,117.00,63.75,85.60,40.00
2009-04-21,299.98,121.00,67.45,87.50,46.60
2009-04-22,338.78,123.00,64.67,81.70,45.00
2009-04-23,352.50,171.00,50.21,58.70,42.10
2009-04-24,334.40,225.00,44.95,60.10,28.40
2009-04-25,298.30,262.00,45.36,63.00,25.70
2009-04-26,260.38,275.00,46.31,61.10,27.80
2009-04-27,255.76,285.00,46.91,59.90,33.70
2009-04-28,247.46,313.00,43.92,51.80,36.50
2009-04-29,226.72,321.00,40.73,57.30,25.50
2009-04-30,225.72,320.00,44.22,58.40,31.20
2009-05-01,205.04,321.00,48.19,57.60,36.90
2009-05-02,210.11,318.00,52.73,63.50,46.10
2009-05-03,236.94,244.00,49.72,57.90,41.80
2009-05-04,262.53,198.00,44.60,52.70,36.70
2009-05-05,301.13,164.00,54.49,67.70,43.40
2009-05-06,301.94,128.00,51.07,64.80,44.80
2009-05-07,303.13,106.00,47.08,57.20,36.80
2009-05-08,272.92,89.40,48.22,63.50,30.90
2009-05-09,259.40,90.00,52.66,67.50,36.90
2009-05-10,247.89,92.10,56.82,72.60,36.20
2009-05-11,233.77,92.10,57.80,71.60,40.40
2009-05-12,230.49,111.00,48.65,55.30,40.20
2009-05-13,241.25,151.00,46.91,61.10,28.00
2009-05-14,233.00,173.00,58.17,72.20,48.20
2009-05-15,238.62,224.00,55.04,72.40,35.60
2009-05-16,241.13,286.00,63.00,84.50,42.60
2009-05-17,252.57,305.00,70.54,92.40,48.40
2009-05-18,274.75,305.00,73.91,94.10,51.60
2009-05-19,341.81,304.00,66.10,75.40,54.30
2009-05-20,354.43,302.00,55.36,71.00,36.20
2009-05-21,324.69,302.00,61.45,80.50,42.20
2009-05-22,286.88,302.00,68.64,87.70,50.50
2009-05-23,317.13,302.00,68.48,84.70,50.40
2009-05-24,296.44,304.00,67.04,81.60,51.60
2009-05-25,297.44,305.00,67.44,84.10,48.50
2009-05-26,281.31,304.00,68.50,85.10,50.60
2009-05-27,260.13,305.00,70.12,87.70,48.80
2009-05-28,245.00,305.00,74.60,92.90,55.00
2009-05-29,252.57,305.00,74.42,95.70,59.10
2009-05-30,267.69,305.00,72.45,91.50,57.60
2009-05-31,252.57,305.00,68.18,84.40,60.60
2009-06-01,237.95,305.00,68.41,81.90,58.80
2009-06-02,230.89,305.00,61.82,66.90,55.00
2009-06-03,215.76,305.00,68.24,86.10,54.90
2009-06-04,201.65,305.00,65.40,81.20,55.10
2009-06-05,202.27,291.00,61.89,76.20,52.10
2009-06-06,261.00,261.00,61.25,74.10,52.60
2009-06-07,171.52,230.00,61.82,75.20,48.10
2009-06-08,167.82,190.00,62.10,75.30,48.20
2009-06-09,130.44,138.00,62.73,75.50,51.80
2009-06-10,143.18,121.00,60.30,72.30,50.30
2009-06-11,143.18,121.00,61.16,73.50,51.70
2009-06-12,142.68,121.00,60.42,71.20,53.50
2009-06-13,157.80,121.00,59.30,67.50,54.70
2009-06-14,195.11,121.00,59.36,67.50,55.50
2009-06-15,179.99,121.00,62.91,74.00,54.30
2009-06-16,150.75,121.00,67.54,80.40,52.90
2009-06-17,157.80,121.00,67.19,78.40,58.10
2009-06-18,127.38,142.00,67.09,79.80,51.60
2009-06-19,132.82,155.00,63.10,72.20,57.70
2009-06-20,125.25,155.00,61.14,77.50,45.10
2009-06-21,169.62,155.00,52.68,59.90,46.10
2009-06-22,140.38,155.00,54.39,70.20,38.40
2009-06-23,125.76,155.00,62.44,80.50,46.50
2009-06-24,100.89,175.00,71.41,91.80,51.70
2009-06-25,111.15,214.00,72.52,88.70,52.40
2009-06-26,87.05,263.00,69.41,84.10,52.80
2009-06-27,87.87,285.00,67.70,88.10,47.50
2009-06-28,79.27,289.00,74.61,93.40,53.20
2009-06-29,77.27,286.00,77.24,93.90,55.70
2009-06-30,76.79,284.00,76.17,92.90,54.10
2009-07-01,65.39,321.00,75.85,93.50,56.40
2009-07-02,58.67,340.00,76.20,93.60,63.60
2009-07-03,81.87,340.00,74.22,94.10,59.80
2009-07-04,72.33,335.00,77.32,95.40,58.10
2009-07-05,67.35,328.00,79.27,93.90,65.90
2009-07-06,57.81,323.00,72.11,84.60,58.40
2009-07-07,35.16,318.00,66.44,81.40,50.30
2009-07-08,21.13,308.00,65.49,79.90,49.10
2009-07-09,31.26,302.00,66.70,82.00,56.70
2009-07-10,24.12,312.00,73.03,90.10,55.00
2009-07-11,33.15,318.00,72.35,87.90,55.80
2009-07-12,30.12,318.00,73.75,87.50,63.50
2009-07-13,39.20,318.00,65.23,80.60,50.90
2009-07-14,36.17,318.00,68.35,89.60,45.50
2009-07-15,32.64,318.00,77.01,96.70,55.90
2009-07-16,37.52,338.00,81.86,101.10,59.90
2009-07-17,41.90,357.00,83.51,103.50,62.70
2009-07-18,28.69,369.00,85.45,104.70,63.20
2009-07-19,50.37,369.00,82.59,98.90,63.50
2009-07-20,44.67,387.00,78.18,98.20,52.50
2009-07-21,48.16,392.00,83.20,102.00,63.40
2009-07-22,48.66,392.00,84.94,104.10,64.40
2009-07-23,37.07,392.00,83.11,98.40,61.10
2009-07-24,48.17,391.00,78.64,97.50,55.60
2009-07-25,36.08,389.00,81.69,99.20,60.20
2009-07-26,50.72,387.00,78.65,95.80,59.00
2009-07-27,31.56,387.00,77.71,93.60,58.90
2009-07-28,38.62,387.00,80.48,96.70,59.90
2009-07-29,57.80,384.00,76.62,98.20,66.80
2009-07-30,31.12,380.00,77.12,98.10,55.70
2009-07-31,37.22,374.00,81.84,101.70,60.00
2009-08-01,30.70,369.00,85.62,104.90,68.60
2009-08-02,-105.41,368.00,83.44,102.20,65.50
2009-08-03,34.60,385.00,80.88,99.60,65.70
2009-08-04,105.53,404.00,80.05,100.20,59.70
2009-08-05,74.82,399.00,75.54,95.00,60.80
2009-08-06,78.37,396.00,59.42,65.00,54.20
2009-08-07,75.38,392.00,55.68,58.60,52.30
2009-08-08,69.39,385.00,63.77,79.80,49.90
2009-08-09,45.25,378.00,68.96,86.40,52.30
2009-08-10,42.80,369.00,73.49,92.30,56.20
2009-08-11,44.84,367.00,75.30,96.80,53.00
2009-08-12,31.64,378.00,74.88,90.00,56.70
2009-08-13,57.26,389.00,68.48,81.20,60.20
2009-08-14,35.97,403.00,62.91,72.70,52.80
2009-08-15,46.99,411.00,61.28,79.30,43.00
2009-08-16,28.35,409.00,65.97,84.10,46.70
2009-08-17,42.53,402.00,70.00,87.40,52.30
2009-08-18,39.64,386.00,72.71,93.80,52.00
2009-08-19,37.19,377.00,76.80,99.70,54.20
2009-08-20,37.82,362.00,81.69,103.80,59.20
2009-08-21,28.37,346.00,80.56,99.30,60.60
2009-08-22,22.96,330.00,77.41,96.10,56.80
2009-08-23,300.46,299.00,72.23,89.50,57.90
2009-08-24,92.94,91.40,68.97,92.30,44.80
2009-08-25,51.38,50.00,72.09,93.70,50.00
2009-08-26,50.76,49.30,70.75,95.00,47.20
2009-08-27,50.36,48.90,75.05,102.30,48.10
2009-08-28,48.56,47.10,76.10,96.90,54.30
2009-08-29,47.25,46.80,73.46,86.70,59.20
2009-08-30,49.16,47.70,66.79,83.20,49.80
2009-08-31,51.36,49.90,70.25,91.90,48.80
2009-09-01,48.06,46.60,72.66,93.10,51.30
2009-09-02,45.96,44.50,71.43,95.30,48.50
2009-09-03,44.46,43.00,71.33,92.00,52.30
2009-09-04,42.26,40.80,71.08,92.80,47.40
2009-09-05,42.26,40.80,70.04,90.20,49.80
2009-09-06,42.66,41.20,64.99,76.10,53.60
2009-09-07,41.76,40.30,58.06,74.30,39.50
2009-09-08,43.66,42.20,59.01,81.60,37.60
2009-09-09,43.66,42.20,63.69,91.20,41.40
2009-09-10,43.36,41.90,70.41,96.40,45.20
2009-09-11,43.66,42.20,72.75,99.20,48.30
2009-09-12,43.66,42.20,72.33,98.30,49.50
2009-09-13,43.56,42.10,69.90,93.10,45.80
2009-09-14,43.66,42.20,69.71,84.90,61.20
2009-09-15,43.66,42.20,69.66,89.90,50.00
2009-09-16,43.66,42.20,72.32,93.40,50.20
2009-09-17,43.66,42.20,72.85,90.10,59.80
2009-09-18,43.66,42.20,68.23,91.80,45.60
2009-09-19,43.66,42.20,67.24,83.10,47.50
2009-09-20,43.66,42.20,59.54,77.50,40.40
2009-09-21,43.66,42.20,56.69,81.60,35.70
2009-09-22,43.66,42.20,62.51,92.50,35.40
2009-09-23,43.66,42.20,67.50,96.70,42.60
2009-09-24,43.66,42.20,68.89,98.40,42.60
2009-09-25,43.66,42.20,69.91,96.50,45.60
2009-09-26,43.86,42.40,67.42,95.10,40.70
2009-09-27,45.16,43.70,62.65,89.70,37.80
2009-09-28,45.16,43.70,63.79,89.00,39.50
2009-09-29,45.86,44.40,53.08,69.20,38.70
2009-09-30,48.06,46.60,44.34,57.20,33.90
2009-10-01,46.40,46.40,42.52,68.30,24.60
2009-10-02,49.11,48.10,48.44,69.00,31.70
2009-10-03,48.90,48.90,43.54,48.20,38.60
2009-10-04,48.18,50.70,39.17,41.90,34.60
2009-10-05,51.39,52.40,46.44,59.00,38.30
2009-10-06,57.85,51.30,43.94,63.90,25.30
2009-10-07,91.54,50.20,46.81,71.00,26.40
2009-10-08,64.58,54.50,47.70,69.40,28.50
2009-10-09,30.91,54.10,45.76,65.30,28.10
2009-10-10,57.43,53.90,41.22,47.50,30.70
2009-10-11,65.59,54.50,39.49,57.20,27.00
2009-10-12,17.07,20.10,41.14,58.10,28.00
2009-10-13,4.67,0.13,40.40,52.20,30.90
2009-10-14,-10.96,0.13,52.25,62.10,44.70
2009-10-15,20.80,0.13,53.09,68.10,44.10
2009-10-16,7.69,0.13,54.52,72.90,39.90
2009-10-17,-4.41,0.13,54.20,72.80,40.00
2009-10-18,6.17,0.12,54.11,71.60,42.80
2009-10-19,0.12,0.12,51.98,63.30,42.30
2009-10-20,7.67,0.11,46.49,61.60,33.10
2009-10-21,1.62,0.11,44.00,53.00,36.50
2009-10-22,238.57,0.10,50.39,65.40,37.80
2009-10-23,54.05,0.10,51.48,63.30,43.60
2009-10-24,57.06,0.09,48.84,61.60,37.20
2009-10-25,57.05,0.08,41.16,57.70,24.90
2009-10-26,56.04,0.08,45.56,55.10,41.20
2009-10-27,55.03,0.08,38.87,48.20,30.90
2009-10-28,55.03,0.08,33.54,47.30,20.00
2009-10-29,58.56,0.08,32.88,38.10,25.90
2009-10-30,62.60,0.08,43.85,64.70,31.40
2009-10-31,65.12,0.08,46.56,66.60,32.90
2009-11-01,61.59,0.08,43.78,61.00,31.30
2009-11-02,57.55,0.07,38.44,57.70,25.10
2009-11-03,56.03,0.07,39.32,59.70,25.00
2009-11-04,57.55,0.07,40.88,61.60,24.10
2009-11-05,57.55,0.07,43.43,60.10,29.10
2009-11-06,53.51,0.07,49.58,58.10,32.30
2009-11-07,56.54,0.07,37.89,51.80,25.60
2009-11-08,56.54,0.07,40.56,56.90,26.40
2009-11-09,55.53,0.07,38.46,54.30,20.50
2009-11-10,54.52,0.07,42.22,58.60,30.60
2009-11-11,54.02,0.07,38.62,45.60,32.50
2009-11-12,59.06,0.07,33.58,42.40,26.50
2009-11-13,49.98,0.07,28.03,34.30,21.30
2009-11-14,48.47,0.07,26.59,41.70,13.90
2009-11-15,40.91,0.07,26.30,37.00,15.50
2009-11-16,58.55,0.07,32.46,44.00,20.90
2009-11-17,65.61,0.07,36.22,45.00,27.50
2009-11-18,58.55,0.07,37.32,48.40,24.30
2009-11-19,54.52,0.07,31.86,45.40,21.60
2009-11-20,58.05,0.07,36.86,48.20,26.10
2009-11-21,58.55,0.07,35.51,46.70,27.80
2009-11-22,57.05,0.08,34.83,46.00,26.70
2009-11-23,44.45,0.08,28.33,44.90,15.90
2009-11-24,48.98,0.08,29.89,45.80,19.50
2009-11-25,54.53,0.08,29.97,48.30,18.80
2009-11-26,55.03,0.08,28.46,41.40,18.00
2009-11-27,73.18,0.08,32.97,37.10,28.30
2009-11-28,51.51,0.08,30.58,47.90,19.40
2009-11-29,49.99,0.08,30.00,48.80,20.00
2009-11-30,55.54,0.08,30.71,48.80,18.80
2009-12-01,55.54,0.08,31.74,47.10,21.10
2009-12-02,46.46,0.08,30.58,46.90,20.50
2009-12-03,23.27,0.08,23.86,39.20,11.20
2009-12-04,31.34,0.08,24.29,45.20,12.20
2009-12-05,31.34,0.08,25.33,36.50,14.90
2009-12-06,29.29,0.05,18.52,25.00,11.50
2009-12-07,18.68,0.03,13.75,25.10,4.90
2009-12-08,21.20,0.02,6.93,23.90,-3.99
2009-12-09,21.20,0.02,6.07,25.10,-5.39
2009-12-10,32.29,0.02,6.84,23.90,-5.19
2009-12-11,40.35,0.02,10.59,29.00,-3.79
2009-12-12,46.40,0.02,18.18,27.10,9.80
2009-12-13,57.50,0.02,23.69,43.70,9.90
