date,qu,fb,mm,mx,mn,af,qd
2000-10-31,390.00,6760.80,36.26,50.44,25.59,643587.31,390.00
2000-11-01,150.37,6760.78,29.38,36.36,22.61,643106.06,393.00
2000-11-02,275.62,6760.77,23.75,35.50,15.14,642871.25,394.00
2000-11-03,158.37,6760.75,22.21,39.43,10.65,642390.00,401.00
2000-11-04,164.37,6760.73,29.51,47.92,13.33,641908.75,407.00
2000-11-05,287.62,6760.72,26.89,33.85,22.53,641673.94,406.00
2000-11-06,275.72,6760.71,21.54,29.60,15.14,641427.44,400.00
2000-11-07,37.02,6760.68,18.07,36.29,4.92,640711.44,398.00
2000-11-08,154.37,6760.66,15.87,24.81,4.68,640230.19,397.00
2000-11-09,514.35,6760.67,22.53,31.88,15.77,640464.94,396.00
2000-11-10,277.65,6760.66,18.89,29.84,13.64,640230.19,396.00
2000-11-11,153.34,6760.64,15.00,27.01,4.13,639748.88,396.00
2000-11-12,273.72,6760.63,11.36,21.19,3.42,639502.38,398.00
2000-11-13,157.37,6760.61,9.13,25.12,0.43,639021.13,400.00
2000-11-14,157.37,6760.59,13.20,25.20,-1.05,638539.88,400.00
2000-11-15,281.61,6760.58,17.44,23.71,11.36,638305.06,400.00
2000-11-16,275.72,6760.57,12.69,27.24,-0.81,638058.56,400.00
2000-11-17,157.37,6760.55,13.53,24.02,3.81,637577.31,400.00
2000-11-18,282.65,6760.54,13.40,24.26,2.79,637342.56,401.00
2000-11-19,158.34,6760.52,12.27,30.78,0.43,636861.25,401.00
2000-11-20,278.72,6760.51,13.52,33.93,2.56,636614.75,403.00
2000-11-21,166.29,6760.49,16.65,39.12,4.99,636145.25,403.00
2000-11-22,276.72,6760.48,18.57,38.64,6.49,635898.75,401.00
2000-11-23,158.34,6760.46,15.70,41.16,2.16,635417.44,401.00
2000-11-24,403.00,6760.46,17.12,34.24,6.25,635417.44,403.00
2000-11-25,285.65,6760.45,16.40,31.49,5.70,635182.69,404.00
2000-11-26,405.00,6760.45,23.41,29.76,16.79,635182.69,405.00
2000-11-27,765.01,6760.48,27.06,32.59,22.84,635898.75,404.00
2000-11-28,158.34,6760.46,12.67,30.39,1.30,635417.44,401.00
2000-11-29,527.28,6760.47,13.73,27.40,-1.91,635663.94,403.00
2000-11-30,519.38,6760.48,25.11,31.49,17.89,635898.75,401.00
2000-12-01,281.62,6760.47,13.53,30.47,4.21,635663.94,400.00
2000-12-02,275.72,6760.46,8.35,27.64,-3.88,635417.44,400.00
2000-12-03,282.65,6760.45,13.92,28.89,2.40,635182.69,401.00
2000-12-04,276.72,6760.44,16.19,33.22,2.40,634936.19,401.00
2000-12-05,281.65,6760.43,23.42,32.75,10.89,634701.44,400.00
2000-12-06,275.72,6760.42,14.36,35.03,3.42,634454.94,400.00
2000-12-07,281.65,6760.41,13.68,28.74,4.76,634220.19,400.00
2000-12-08,275.69,6760.40,15.25,26.30,5.62,633973.63,400.00
2000-12-09,1009.57,6760.45,25.83,30.47,14.82,635182.69,400.00
2000-12-10,400.00,6760.45,22.12,27.64,13.49,635182.69,400.00
2000-12-11,400.00,6760.45,9.57,18.52,-3.64,635182.69,400.00
2000-12-12,275.72,6760.44,3.50,20.72,-4.67,634936.19,400.00
2000-12-13,402.00,6760.44,13.52,22.61,0.43,634936.19,402.00
2000-12-14,647.63,6760.46,23.86,28.89,20.25,635417.44,405.00
2000-12-15,889.29,6760.50,20.56,28.03,5.70,636380.00,404.00
2000-12-16,647.63,6760.52,9.25,19.15,-7.26,636861.25,405.00
2000-12-17,647.66,6760.54,21.04,25.75,16.08,637342.56,405.00
2000-12-18,162.34,6760.52,13.89,28.11,-0.50,636861.25,405.00
2000-12-19,405.00,6760.52,10.36,26.85,-4.67,636861.25,405.00
2000-12-20,281.72,6760.51,7.70,21.11,-8.28,636614.75,406.00
2000-12-21,408.00,6760.51,1.00,11.91,-12.06,636614.75,408.00
2000-12-22,775.94,6760.54,19.51,28.19,7.51,637342.56,409.00
2000-12-23,527.35,6760.55,23.26,29.29,16.00,637577.31,409.00
2000-12-24,651.63,6760.57,23.66,31.57,16.55,638058.56,409.00
2000-12-25,409.00,6760.57,12.13,30.15,-2.23,638058.56,409.00
2000-12-26,409.00,6760.57,5.85,22.45,-3.96,638058.56,409.00
2000-12-27,290.65,6760.56,7.75,25.04,-3.57,637823.81,409.00
2000-12-28,409.00,6760.56,6.91,27.01,-4.43,637823.81,409.00
2000-12-29,409.00,6760.56,5.81,18.20,-5.14,637823.81,409.00
2000-12-30,409.00,6760.56,14.45,22.45,4.13,637823.81,409.00
2000-12-31,284.72,6760.55,9.61,23.23,-0.03,637577.31,409.00
2001-01-01,409.00,6760.55,14.22,29.29,0.59,637577.31,409.00
2001-01-02,409.00,6760.55,3.70,21.98,-9.62,637577.31,409.00
2001-01-03,166.37,6760.53,11.72,32.12,1.06,637096.06,409.00
2001-01-04,409.00,6760.53,12.14,35.03,-3.17,637096.06,409.00
2001-01-05,409.00,6760.53,12.37,31.73,-2.86,637096.06,409.00
2001-01-06,286.62,6760.52,12.87,36.91,-1.36,636861.25,405.00
2001-01-07,275.72,6760.51,1.76,25.36,-11.74,636614.75,400.00
2001-01-08,400.00,6760.51,-3.24,21.03,-18.11,636614.75,400.00
2001-01-09,282.65,6760.50,7.36,25.91,-9.23,636380.00,401.00
2001-01-10,523.35,6760.51,22.18,31.33,9.08,636614.75,405.00
2001-01-11,286.65,6760.50,9.76,21.43,-4.51,636380.00,405.00
2001-01-12,647.63,6760.52,21.31,28.82,15.14,636861.25,405.00
2001-01-13,405.00,6760.52,18.01,25.75,9.87,636861.25,405.00
2001-01-14,404.00,6760.52,15.70,27.64,7.59,636861.25,404.00
2001-01-15,405.00,6760.52,7.31,23.08,-8.60,636861.25,405.00
2001-01-16,162.37,6760.50,-3.78,23.16,-17.95,636380.00,405.00
2001-01-17,405.00,6760.50,-7.35,9.63,-23.53,636380.00,405.00
2001-01-18,290.65,6760.49,11.08,22.76,-3.01,636145.25,409.00
2001-01-19,520.35,6760.50,13.92,21.98,-1.76,636380.00,402.00
2001-01-20,272.65,6760.49,14.25,31.25,-3.33,636145.25,391.00
2001-01-21,391.00,6760.49,2.28,21.74,-10.56,636145.25,391.00
2001-01-22,266.72,6760.48,7.56,25.28,-4.51,635898.75,391.00
2001-01-23,393.00,6760.48,8.09,33.30,-7.97,635898.75,393.00
2001-01-24,396.00,6760.48,6.30,26.06,-10.80,635898.75,396.00
2001-01-25,396.00,6760.48,15.23,27.56,3.81,635898.75,396.00
2001-01-26,277.62,6760.47,9.71,28.03,-5.22,635663.94,396.00
2001-01-27,396.00,6760.47,1.84,29.29,-16.07,635663.94,396.00
2001-01-28,275.72,6760.46,4.38,34.32,-14.02,635417.44,400.00
2001-01-29,281.65,6760.45,0.32,25.04,-19.37,635182.69,400.00
2001-01-30,403.00,6760.45,9.94,25.83,0.12,635182.69,403.00
2001-01-31,407.00,6760.45,8.19,17.73,-2.07,635182.69,407.00
2001-02-01,284.72,6760.44,15.94,26.06,7.20,634936.19,409.00
2001-02-02,528.28,6760.45,20.69,29.05,6.25,635182.69,404.00
2001-02-03,391.00,6760.45,25.15,34.79,17.26,635182.69,391.00
2001-02-04,263.72,6760.44,25.66,37.54,5.94,634936.19,388.00
2001-02-05,754.91,6760.47,31.29,37.54,22.21,635663.94,388.00
2001-02-06,631.66,6760.49,14.88,22.05,0.20,636145.25,389.00
2001-02-07,265.72,6760.48,14.29,23.08,2.32,635898.75,390.00
2001-02-08,391.00,6760.48,-4.83,15.69,-21.49,635898.75,391.00
2001-02-09,515.28,6760.49,-6.45,11.60,-24.79,636145.25,391.00
2001-02-10,267.72,6760.48,12.88,25.91,3.81,635898.75,392.00
2001-02-11,518.28,6760.49,13.22,29.21,-4.90,636145.25,394.00
2001-02-12,514.35,6760.50,9.13,24.49,-8.91,636380.00,396.00
2001-02-13,277.65,6760.49,18.03,30.47,-0.18,636145.25,396.00
2001-02-14,396.00,6760.49,7.52,27.09,-9.54,636145.25,396.00
2001-02-15,396.00,6760.49,14.81,27.64,-1.84,636145.25,396.00
2001-02-16,396.00,6760.49,26.58,37.54,14.51,636145.25,396.00
2001-02-17,396.00,6760.49,21.74,37.86,5.31,636145.25,396.00
2001-02-18,396.00,6760.49,23.32,39.74,5.62,636145.25,396.00
2001-02-19,396.00,6760.49,28.78,38.25,22.45,636145.25,396.00
2001-02-20,999.64,6760.54,28.16,35.97,23.00,637342.56,396.00
2001-02-21,638.63,6760.56,28.46,34.79,24.89,637823.81,396.00
2001-02-22,397.00,6760.56,28.98,39.74,17.73,637823.81,397.00
2001-02-23,518.35,6760.57,26.13,39.12,16.00,638058.56,400.00
2001-02-24,400.00,6760.57,22.04,35.66,7.27,638058.56,400.00
2001-02-25,642.67,6760.59,15.75,26.61,1.46,638539.88,400.00
2001-02-26,280.61,6760.58,19.46,36.84,-0.73,638305.06,399.00
2001-02-27,400.00,6760.58,8.33,32.59,-9.93,638305.06,400.00
2001-02-28,400.00,6760.58,6.13,35.18,-17.87,638305.06,400.00
2001-03-01,400.00,6760.58,8.10,35.26,-12.21,638305.06,400.00
2001-03-02,397.00,6760.58,10.66,29.76,-12.84,638305.06,397.00
2001-03-03,396.00,6760.58,22.63,35.26,3.97,638305.06,396.00
2001-03-04,395.00,6760.58,14.83,38.01,-8.68,638305.06,395.00
2001-03-05,391.00,6760.58,31.55,45.88,21.66,638305.06,391.00
2001-03-06,391.00,6760.58,28.32,49.89,7.82,638305.06,391.00
2001-03-07,391.00,6760.58,26.20,51.30,6.02,638305.06,391.00
2001-03-08,391.00,6760.58,25.60,49.18,5.23,638305.06,391.00
2001-03-09,266.72,6760.57,25.18,45.48,6.02,638058.56,391.00
2001-03-10,390.00,6760.57,31.32,51.77,12.86,638058.56,390.00
2001-03-11,387.00,6760.57,29.35,40.29,21.50,638058.56,387.00
2001-03-12,386.00,6760.57,28.44,35.58,24.18,638058.56,386.00
2001-03-13,267.65,6760.56,32.49,44.85,20.40,637823.81,386.00
2001-03-14,504.35,6760.57,25.79,34.08,15.14,638058.56,386.00
2001-03-15,386.00,6760.57,20.66,36.29,7.98,638058.56,386.00
2001-03-16,267.65,6760.56,23.50,43.12,10.34,637823.81,386.00
2001-03-17,386.00,6760.56,22.54,39.74,4.76,637823.81,386.00
2001-03-18,500.35,6760.57,30.46,44.70,22.05,638058.56,382.00
2001-03-19,382.00,6760.57,34.86,45.01,23.63,638058.56,382.00
2001-03-20,506.28,6760.58,41.18,47.29,36.36,638305.06,382.00
2001-03-21,500.39,6760.59,36.96,49.65,25.51,638539.88,382.00
2001-03-22,382.00,6760.59,33.58,51.93,17.42,638539.88,382.00
2001-03-23,383.00,6760.59,34.10,52.80,17.26,638539.88,383.00
2001-03-24,506.28,6760.60,33.76,49.26,21.11,638786.38,382.00
2001-03-25,625.63,6760.62,34.32,48.71,25.75,639267.63,383.00
2001-03-26,501.35,6760.63,34.88,43.68,28.89,639502.38,383.00
2001-03-27,382.00,6760.63,28.52,38.09,19.70,639502.38,382.00
2001-03-28,748.94,6760.66,33.17,44.62,21.27,640230.19,382.00
2001-03-29,500.35,6760.67,35.45,45.88,27.64,640464.94,382.00
2001-03-30,506.28,6760.68,32.43,41.87,24.26,640711.44,382.00
2001-03-31,624.63,6760.70,29.02,44.85,11.36,641192.69,382.00
2001-04-01,744.01,6760.73,38.06,48.39,27.87,641908.75,383.00
2001-04-02,624.63,6760.75,32.41,44.15,27.09,642390.00,382.00
2001-04-03,743.01,6760.78,28.90,32.67,25.28,643106.06,382.00
2001-04-04,624.63,6760.80,35.46,44.54,29.84,643587.31,382.00
2001-04-05,507.28,6760.81,36.69,47.06,27.64,643833.81,383.00
2001-04-06,383.00,6760.81,35.61,46.51,29.68,643833.81,383.00
2001-04-07,503.35,6760.82,33.51,42.10,26.61,644068.56,385.00
2001-04-08,625.67,6760.84,28.03,35.66,17.81,644549.88,383.00
2001-04-09,506.28,6760.85,20.59,37.70,1.77,644796.38,382.00
2001-04-10,382.00,6760.85,23.35,41.79,3.74,644796.38,382.00
2001-04-11,257.72,6760.84,27.10,42.73,8.93,644549.88,382.00
2001-04-12,506.28,6760.85,30.20,40.06,22.53,644796.38,382.00
2001-04-13,742.98,6760.88,28.26,36.44,22.29,645512.38,382.00
2001-04-14,624.63,6760.90,28.98,38.25,19.22,645993.63,382.00
2001-04-15,382.00,6760.90,26.80,47.61,7.27,645993.63,382.00
2001-04-16,382.00,6760.90,35.30,56.80,17.42,645993.63,382.00
2001-04-17,383.00,6760.90,41.18,64.59,22.29,645993.63,383.00
2001-04-18,752.94,6760.93,43.09,63.17,26.22,646721.44,386.00
2001-04-19,991.64,6760.98,40.01,49.02,33.45,647918.75,388.00
2001-04-20,873.09,6761.02,34.86,45.88,29.45,648884.88,386.00
2001-04-21,873.92,6761.06,35.37,47.06,27.48,649854.63,385.00
2001-04-22,628.46,6761.08,35.17,46.35,26.61,650339.50,384.00
2001-04-23,685.46,6761.10,34.39,44.30,24.41,650824.38,441.00
2001-04-24,634.24,6761.11,42.29,57.51,32.67,651060.88,515.00
2001-04-25,741.22,6761.12,42.45,65.30,24.65,651309.25,616.00
2001-04-26,1197.92,6761.16,44.59,68.83,25.28,652279.00,709.00
2001-04-27,1437.15,6761.21,45.29,67.58,29.52,653485.25,829.00
2001-04-28,1914.83,6761.29,48.87,67.42,33.93,655424.75,937.00
2001-04-29,2896.66,6761.45,44.90,53.74,34.71,659303.75,941.00
2001-04-30,3154.90,6761.62,46.22,54.05,40.06,663419.25,1080.00
2001-05-01,3249.68,6761.78,37.79,50.52,25.99,667286.38,1300.00
2001-05-02,2194.14,6761.83,28.98,42.26,17.02,668504.50,1580.00
2001-05-03,2074.46,6761.85,35.09,47.29,22.29,668989.38,1830.00
2001-05-04,2189.24,6761.86,39.88,59.87,22.61,669225.88,2070.00
2001-05-05,3033.37,6761.92,41.85,57.43,24.33,670680.50,2300.00
2001-05-06,2585.23,6761.93,38.85,49.41,28.19,670928.88,2460.00
2001-05-07,2609.24,6761.94,41.10,59.71,22.05,671165.38,2490.00
2001-05-08,3193.37,6762.00,48.24,70.17,27.64,672620.00,2460.00
2001-05-09,4302.54,6762.15,53.52,65.53,38.49,676274.63,2460.00
2001-05-10,4468.58,6762.31,48.45,61.05,29.92,680179.25,2500.00
2001-05-11,4478.55,6762.47,49.44,71.04,28.97,684083.81,2510.00
2001-05-12,4608.64,6762.64,52.11,77.17,30.62,688226.56,2520.00
2001-05-13,5110.74,6762.85,54.87,74.42,34.63,693345.38,2530.00
2001-05-14,5990.80,6763.13,57.41,68.20,42.26,700189.94,2540.00
2001-05-15,10117.59,6763.74,47.19,54.29,43.20,715180.19,2560.00
2001-05-16,8531.02,6764.22,49.84,56.96,42.42,727003.69,2570.00
2001-05-17,5557.98,6764.46,46.01,63.09,29.45,732930.25,2570.00
2001-05-18,5436.25,6764.69,47.07,59.64,35.73,738615.38,2570.00
2001-05-19,3440.22,6764.76,48.82,63.72,33.14,740341.44,2570.00
2001-05-20,4067.00,6764.88,43.14,50.83,28.19,743310.69,2570.00
2001-05-21,3069.03,6764.92,40.14,56.65,21.82,744300.50,2570.00
2001-05-22,2809.50,6764.94,49.09,67.34,29.37,744795.38,2560.00
2001-05-23,3186.81,6764.99,54.50,74.89,33.69,746038.63,2560.00
2001-05-24,3809.58,6765.09,57.14,77.01,35.50,748517.13,2560.00
2001-05-25,3806.60,6765.19,56.87,75.12,41.32,751009.56,2550.00
2001-05-26,3806.61,6765.29,53.11,73.63,37.94,753502.00,2550.00
2001-05-27,3687.85,6765.38,53.85,71.43,42.89,755739.06,2560.00
2001-05-28,3442.71,6765.45,49.91,66.08,38.49,757489.88,2560.00
2001-05-29,3175.23,6765.50,51.49,62.94,37.39,758730.00,2550.00
2001-05-30,2427.39,6765.49,49.54,63.02,33.61,758486.81,2550.00
2001-05-31,2421.28,6765.48,51.74,68.28,34.01,758231.50,2550.00
2001-06-01,2427.43,6765.47,57.09,77.40,36.68,757988.38,2550.00
2001-06-02,2288.67,6765.45,54.20,61.84,44.93,757489.88,2540.00
2001-06-03,2411.28,6765.44,41.67,48.86,34.95,757234.56,2540.00
2001-06-04,1723.45,6765.37,36.76,43.99,31.10,755495.94,2600.00
2001-06-05,2088.63,6765.32,43.79,56.25,33.61,754243.63,2720.00
2001-06-06,1288.21,6765.20,51.28,63.09,40.84,751264.88,2790.00
2001-06-07,1666.00,6765.11,51.81,70.72,32.28,749015.63,2800.00
2001-06-08,1420.79,6765.00,56.72,78.19,36.29,746280.00,2800.00
2001-06-09,1792.00,6764.92,58.16,74.02,41.00,744300.50,2790.00
2001-06-10,1909.78,6764.85,58.54,76.15,36.76,742574.44,2780.00
2001-06-11,1923.69,6764.78,58.12,67.18,43.91,740836.31,2800.00
2001-06-12,1680.28,6764.69,44.21,52.95,29.84,738615.38,2800.00
2001-06-13,2061.47,6764.63,32.96,37.31,29.21,737130.69,2810.00
2001-06-14,1313.00,6764.51,44.20,55.55,32.28,734161.44,2810.00
2001-06-15,1680.28,6764.42,50.13,63.02,36.52,731940.50,2800.00
2001-06-16,1552.47,6764.32,53.63,73.24,31.33,729466.06,2800.00
2001-06-17,1680.28,6764.23,58.35,72.76,42.73,727245.13,2800.00
2001-06-18,1292.97,6764.11,54.46,61.76,40.22,724275.81,2790.00
2001-06-19,1420.78,6764.00,51.31,70.01,31.80,721560.00,2790.00
2001-06-20,1302.68,6763.88,55.87,75.75,35.81,718609.94,2790.00
2001-06-21,1312.68,6763.76,60.11,80.55,38.72,715659.88,2800.00
2001-06-22,1439.63,6763.65,64.27,83.30,41.55,712961.63,2800.00
2001-06-23,1439.63,6763.54,64.78,81.49,46.74,710263.38,2800.00
2001-06-24,1429.63,6763.43,65.98,78.66,52.32,707565.13,2790.00
2001-06-25,1560.57,6763.33,59.90,74.97,45.01,705106.75,2800.00
2001-06-26,1013.85,6763.18,60.68,78.90,44.07,701425.13,2870.00
2001-06-27,976.89,6763.02,64.78,79.13,51.69,697491.69,2960.00
2001-06-28,1371.73,6762.89,64.02,80.39,48.71,694321.56,2970.00
2001-06-29,1031.42,6762.73,64.40,85.58,43.05,690416.94,3000.00
2001-06-30,1147.46,6762.58,64.77,86.84,43.36,686762.31,2990.00
2001-07-01,901.40,6762.41,67.66,87.55,46.51,682619.63,2990.00
2001-07-02,785.35,6762.23,66.31,87.78,43.28,678226.94,3000.00
2001-07-03,911.39,6762.06,66.67,89.04,43.05,674084.25,3000.00
2001-07-04,785.03,6761.88,68.04,89.51,47.21,669710.75,2990.00
2001-07-05,1648.48,6761.77,70.97,86.13,53.97,667049.88,2990.00
2001-07-06,191.72,6761.54,66.64,79.29,53.97,661479.75,3000.00
2001-07-07,1044.34,6761.38,61.34,72.37,52.24,657600.75,3000.00
2001-07-08,915.10,6761.21,60.96,77.32,47.53,653485.25,2990.00
2001-07-09,975.10,6761.04,62.03,79.45,49.81,649369.75,3050.00
2001-07-10,1106.89,6760.87,61.32,72.92,51.54,645277.63,3170.00
2001-07-11,833.60,6760.67,63.66,78.74,49.73,640464.94,3260.00
2001-07-12,582.59,6760.44,62.04,80.86,45.64,634936.19,3370.00
2001-07-13,1087.88,6760.25,61.32,82.67,44.15,630370.00,3390.00
2001-07-14,1077.88,6760.06,60.92,77.72,49.49,625803.81,3380.00
2001-07-15,722.25,6759.84,55.90,67.65,47.68,620532.25,3380.00
2001-07-16,581.15,6759.60,58.22,77.32,39.04,614802.31,3470.00
2001-07-17,559.12,6759.35,58.73,75.20,41.71,608830.31,3570.00
2001-07-18,536.70,6759.09,58.76,70.96,47.21,602615.50,3670.00
2001-07-19,1125.07,6758.87,59.74,76.62,46.19,597389.19,3760.00
2001-07-20,810.29,6758.62,61.05,81.88,39.59,591459.19,3800.00
2001-07-21,311.46,6758.33,63.00,83.22,40.22,584579.44,3780.00
2001-07-22,770.29,6758.08,60.49,76.93,41.40,578649.44,3760.00
2001-07-23,682.21,6757.82,61.11,81.96,38.25,572505.06,3780.00
2001-07-24,424.87,6757.53,61.68,80.55,41.40,565671.75,3870.00
