date,mm,mx,id,fb,mn,af
2012-08-17,75.33,93.20,2256.70,3145.91,58.30,102843.00
2012-08-18,77.21,95.10,2217.48,3144.14,60.50,99697.00
2012-08-19,76.58,89.90,2260.43,3142.41,66.00,96672.00
2012-08-20,77.31,93.40,2272.52,3140.77,62.70,93850.00
2012-08-21,77.25,94.90,2229.57,3139.12,62.10,91055.00
2012-08-22,73.44,89.70,2209.14,3137.34,58.10,88086.00
2012-08-23,72.24,90.40,2225.07,3135.16,55.20,84517.00
2012-08-24,66.19,81.20,2202.17,3133.02,51.20,81088.00
2012-08-25,68.08,93.10,2204.15,3130.90,47.80,77768.00
2012-08-26,77.37,98.00,2169.91,3128.82,59.60,74588.00
2012-08-27,76.79,93.70,2249.13,3126.55,62.40,71209.00
2012-08-28,74.42,94.00,2168.19,3124.18,56.80,67781.00
2012-08-29,67.84,82.90,2185.00,3121.83,52.50,64475.00
2012-08-30,69.00,89.20,2196.90,3119.51,51.40,61298.00
2012-08-31,70.87,87.00,2205.80,3117.25,54.80,58285.00
2012-09-01,72.07,84.60,2137.45,3115.02,61.00,55393.00
2012-09-02,65.69,84.30,2162.64,3112.81,47.50,52602.00
2012-09-03,67.89,88.40,2148.23,3110.63,48.30,49921.00
2012-09-04,67.91,85.60,1989.42,3110.69,50.20,49994.00
2012-09-05,69.67,91.90,1277.56,3110.87,50.60,50213.00
2012-09-06,64.81,81.70,1111.81,3110.90,54.10,50249.00
2012-09-07,66.87,87.00,1066.36,3111.03,49.00,50408.00
2012-09-08,69.11,93.10,1081.54,3111.11,49.00,50506.00
2012-09-09,73.86,93.20,1080.35,3111.17,60.10,50579.00
2012-09-10,66.00,80.10,1075.75,3112.00,51.90,51598.00
2012-09-11,59.15,73.40,1073.64,3113.57,45.30,53554.00
2012-09-12,59.64,78.50,1060.97,3115.10,42.30,55495.00
2012-09-13,62.36,84.60,1066.89,3116.61,43.20,57447.00
2012-09-14,66.37,92.20,1085.67,3118.08,45.80,59382.00
2012-09-15,68.69,89.20,1053.08,3119.52,50.70,61311.00
2012-09-16,68.24,83.00,1068.84,3120.93,51.50,63232.00
2012-09-17,65.13,81.10,1024.22,3122.25,49.10,65060.00
2012-09-18,64.82,86.10,770.47,3123.17,47.60,66349.00
2012-09-19,65.95,83.40,775.90,3124.07,48.30,67625.00
2012-09-20,64.47,81.10,770.92,3124.94,50.10,68870.00
2012-09-21,61.60,80.20,776.84,3125.81,47.70,70128.00
2012-09-22,63.50,82.50,736.91,3126.66,47.30,71370.00
2012-09-23,61.79,68.50,804.24,3127.52,54.50,72641.00
2012-09-24,58.97,74.10,745.47,3128.21,47.80,73671.00
2012-09-25,64.30,77.50,764.18,3128.57,53.70,74211.00
2012-09-26,64.74,80.80,804.06,3129.25,51.40,75239.00
2012-09-27,63.50,84.80,770.82,3129.91,47.20,76245.00
2012-09-28,65.36,83.60,696.66,3130.26,48.40,76782.00
2012-09-29,67.74,84.90,756.35,3130.63,52.00,77351.00
2012-09-30,64.62,80.10,734.04,3130.96,49.40,77861.00
2012-10-01,63.69,81.00,755.63,3131.38,49.40,78513.00
2012-10-02,61.61,79.90,700.00,3131.66,46.60,78950.00
2012-10-03,53.14,64.70,750.59,3131.94,45.90,79387.00
2012-10-04,48.50,62.80,729.69,3132.24,34.00,79858.00
2012-10-05,47.73,60.90,753.67,3132.58,34.40,80393.00
2012-10-06,45.82,60.30,737.16,3132.91,32.90,80914.00
2012-10-07,47.14,63.60,747.49,3133.25,32.00,81453.00
2012-10-08,49.20,66.70,738.45,3133.59,33.40,81994.00
2012-10-09,51.78,69.20,744.98,3133.94,36.40,82552.00
2012-10-10,54.18,73.30,723.45,3134.25,38.20,83049.00
2012-10-11,55.76,75.10,720.42,3134.57,40.30,83564.00
2012-10-12,58.11,76.60,711.74,3134.89,42.60,84080.00
2012-10-13,58.52,65.70,719.45,3135.21,50.40,84598.00
2012-10-14,57.58,76.30,729.10,3135.55,42.40,85150.00
2012-10-15,60.06,70.50,730.89,3135.88,50.90,85688.00
2012-10-16,55.22,60.90,879.00,3136.65,48.60,86949.00
2012-10-17,44.35,56.40,932.63,3137.70,33.30,88683.00
2012-10-18,47.06,62.50,873.37,3138.32,34.30,89715.00
2012-10-19,50.21,58.30,564.98,3138.68,42.40,90316.00
2012-10-20,53.36,59.20,750.86,3139.07,48.30,90971.00
2012-10-21,45.95,55.00,793.41,3139.50,34.50,91695.00
2012-10-22,42.23,47.80,816.26,3140.04,36.30,92608.00
2012-10-23,37.80,44.50,774.21,3140.60,33.20,93560.00
2012-10-24,35.90,42.70,755.90,3140.99,28.90,94226.00
2012-10-25,37.98,48.00,753.47,3141.38,33.50,94894.00
2012-10-26,37.78,47.00,738.90,3141.74,29.30,95514.00
2012-10-27,42.04,52.70,738.95,3142.10,35.40,96136.00
2012-10-28,47.87,53.40,844.09,3142.58,42.60,96968.00
2012-10-29,54.40,64.60,1078.55,3143.31,46.80,98240.00
2012-10-30,53.77,69.60,1039.26,3143.92,45.20,99310.00
2012-10-31,54.47,64.40,903.15,3144.46,45.30,100262.00
2012-11-01,53.58,63.10,918.72,3144.98,44.20,101184.00
2012-11-02,46.82,60.90,898.28,3145.54,36.30,102182.00
2012-11-03,47.32,59.60,803.97,3146.18,38.20,103327.00
2012-11-04,49.78,62.50,842.99,3146.63,40.30,104136.00
2012-11-05,49.90,66.30,830.14,3147.06,40.10,104913.00
2012-11-06,50.58,66.70,810.38,3147.48,40.50,105673.00
2012-11-07,49.65,60.80,778.63,3147.86,40.80,106364.00
2012-11-08,43.16,48.40,486.45,3148.29,38.30,107148.00
2012-11-09,34.90,38.80,520.53,3148.65,30.40,107807.00
2012-11-10,29.66,38.00,559.83,3149.05,22.80,108541.00
2012-11-11,27.48,36.10,512.80,3149.39,18.90,109167.00
2012-11-12,31.67,38.30,472.75,3149.69,25.30,109721.00
2012-11-13,38.54,46.30,549.77,3150.08,33.60,110443.00
2012-11-14,39.67,43.90,893.17,3150.45,36.80,111130.00
2012-11-15,39.96,47.90,864.31,3150.82,33.50,111820.00
2012-11-16,43.14,49.70,703.97,3151.18,36.50,112493.00
2012-11-17,45.63,54.10,767.32,3151.57,38.40,113225.00
2012-11-18,41.55,49.50,707.79,3152.02,36.00,114073.00
2012-11-19,45.66,53.80,776.64,3152.49,37.10,114963.00
2012-11-20,49.44,51.80,844.33,3152.85,47.50,115647.00
2012-11-21,46.69,56.50,1130.47,3153.39,34.00,116676.00
2012-11-22,35.50,43.50,931.60,3153.80,29.40,117462.00
2012-11-23,37.04,45.00,870.98,3154.18,30.40,118192.00
2012-11-24,40.23,43.90,387.90,3154.53,35.70,118867.00
2012-11-25,39.40,43.70,563.97,3154.95,31.10,119680.00
2012-11-26,33.64,41.40,875.22,3155.33,27.80,120418.00
2012-11-27,35.26,44.50,815.68,3155.63,27.70,121002.00
2012-11-28,38.98,46.50,964.53,3155.97,30.70,121666.00
2012-11-29,44.70,49.90,846.06,3156.31,38.10,122333.00
2012-11-30,49.34,54.80,962.17,3156.75,43.90,123197.00
2012-12-01,47.25,53.70,1395.14,3157.64,43.50,124956.00
2012-12-02,49.02,58.60,1840.62,3158.97,39.80,127609.00
2012-12-03,38.91,45.90,2346.85,3160.75,33.30,131205.00
2012-12-04,42.67,45.90,1632.80,3161.80,37.50,133350.00
2012-12-05,44.49,52.30,2313.77,3163.50,37.60,136862.00
2012-12-06,38.67,43.20,2232.17,3165.09,35.10,140190.00
2012-12-07,35.78,41.80,1676.81,3166.16,29.40,142453.00
2012-12-08,32.42,39.30,1412.10,3167.21,28.60,144695.00
2012-12-09,30.94,37.20,1241.40,3168.08,25.80,146568.00
2012-12-10,33.50,40.20,1171.56,3168.89,28.60,148324.00
2012-12-11,36.28,41.20,1108.94,3169.65,30.30,149982.00
2012-12-12,37.76,42.10,1145.93,3170.42,34.80,151674.00
2012-12-13,34.39,39.70,1011.77,3171.09,31.40,153154.00
2012-12-14,34.22,38.60,983.45,3171.73,30.90,154575.00
2012-12-15,32.75,36.30,1001.32,3172.37,30.10,156005.00
2012-12-16,32.55,36.20,1008.32,3173.00,30.70,157418.00
2012-12-17,38.78,44.50,942.16,3173.60,31.80,158772.00
2012-12-18,26.23,31.60,897.30,3174.13,19.60,159972.00
2012-12-19,23.76,31.60,770.67,3174.59,15.20,161018.00
2012-12-20,36.52,40.30,771.44,3175.07,31.40,162114.00
2012-12-21,40.72,43.50,896.97,3175.63,38.60,163397.00
2012-12-22,40.13,43.80,938.21,3176.20,31.60,164710.00
2012-12-23,32.91,36.40,916.55,3176.76,28.00,166005.00
2012-12-24,32.38,36.60,931.60,3177.31,24.60,167282.00
2012-12-25,26.24,35.00,814.81,3177.80,17.30,168424.00
2012-12-26,30.15,32.40,805.84,3178.27,27.90,169524.00
2012-12-27,28.73,36.10,848.61,3178.76,23.10,170674.00
2012-12-28,26.69,34.40,794.54,3179.22,21.70,171759.00
2012-12-29,23.65,29.70,725.85,3179.63,18.60,172728.00
2012-12-30,22.80,27.30,801.12,3180.10,19.90,173843.00
2012-12-31,20.69,27.10,699.82,3180.48,16.40,174747.00
2013-01-01,19.51,22.30,652.91,3180.85,15.70,175631.00
2013-01-02,18.55,23.00,636.63,3181.20,14.50,176468.00
2013-01-03,15.16,23.00,527.62,3181.47,9.30,177116.00
2013-01-04,15.14,23.80,601.24,3181.80,10.00,177910.00
2013-01-05,17.26,25.60,601.86,3182.14,11.20,178729.00
2013-01-06,21.22,27.20,814.49,3182.61,16.10,179867.00
2013-01-07,21.39,28.00,832.65,3183.10,14.40,181056.00
2013-01-08,30.53,35.80,861.48,3183.57,22.50,182201.00
2013-01-09,39.75,45.10,942.08,3184.12,31.50,183547.00
2013-01-10,30.00,40.80,871.74,3184.61,26.90,184750.00
2013-01-11,24.99,28.50,809.12,3185.06,14.20,185859.00
2013-01-12,12.90,19.70,660.89,3185.39,6.60,186674.00
2013-01-13,10.08,17.80,587.29,3185.66,5.10,187343.00
2013-01-14,12.61,18.10,638.40,3185.97,5.20,188113.00
2013-01-15,18.05,25.20,643.57,3186.34,11.70,189034.00
2013-01-16,14.51,22.80,704.83,3186.90,7.90,190432.00
2013-01-17,13.78,24.90,504.95,3187.03,7.30,190758.00
2013-01-18,14.18,26.60,442.89,3187.38,8.40,191636.00
2013-01-19,13.97,26.10,745.53,3187.77,7.90,192617.00
2013-01-20,13.84,24.30,695.58,3188.12,7.60,193500.00
2013-01-21,15.10,29.70,708.21,3188.48,9.20,194410.00
2013-01-22,15.72,27.90,749.02,3188.87,8.20,195400.00
2013-01-23,21.52,31.90,724.05,3189.24,12.60,196341.00
2013-01-24,34.27,38.70,921.81,3189.81,29.10,197796.00
2013-01-25,37.62,44.80,908.95,3190.32,34.00,199103.00
2013-01-26,37.48,45.50,963.39,3190.87,33.30,200518.00
2013-01-27,31.75,35.10,714.76,3191.38,26.70,201836.00
2013-01-28,27.47,32.50,628.70,3191.86,21.50,203083.00
2013-01-29,34.85,39.00,706.87,3192.32,29.10,204281.00
2013-01-30,35.35,41.60,606.51,3192.78,30.80,205484.00
2013-01-31,35.50,43.50,632.90,3193.23,30.80,206666.00
2013-02-01,35.19,44.30,584.33,3193.67,28.80,207825.00
2013-02-02,33.05,45.00,586.67,3194.09,24.20,208936.00
2013-02-03,30.97,40.10,623.65,3194.49,25.90,209996.00
2013-02-04,32.78,42.00,778.94,3195.07,27.40,211541.00
2013-02-05,35.28,42.90,593.40,3195.51,30.50,212718.00
2013-02-06,32.73,42.40,793.60,3195.94,28.10,213871.00
2013-02-07,37.89,43.70,570.72,3196.36,30.60,215003.00
2013-02-08,36.26,44.90,598.68,3196.77,30.50,216110.00
2013-02-09,37.20,42.80,810.13,3197.18,33.00,217221.00
2013-02-10,36.79,46.10,580.11,3197.56,30.00,218254.00
2013-02-11,30.25,41.70,758.70,3197.93,19.90,219263.00
2013-02-12,33.73,44.20,585.28,3198.30,24.30,220275.00
2013-02-13,37.98,46.50,637.35,3198.70,30.00,221372.00
2013-02-14,36.31,46.20,638.42,3199.09,27.10,222445.00
2013-02-15,36.85,51.60,646.75,3199.48,26.40,223521.00
2013-02-16,39.80,58.40,640.87,3199.85,26.20,224546.00
2013-02-17,34.99,42.50,749.30,3200.26,27.70,225684.00
2013-02-18,33.40,43.00,778.43,3200.66,22.30,226798.00
2013-02-19,37.50,43.00,798.03,3201.03,32.80,227832.00
2013-02-20,33.57,41.20,756.90,3201.39,26.20,228840.00
2013-02-21,33.30,41.50,767.63,3201.74,23.30,229823.00
2013-02-22,33.94,39.90,740.69,3202.04,29.30,230668.00
2013-02-23,32.60,36.40,1026.56,3202.55,30.30,232109.00
2013-02-24,29.88,40.70,793.74,3202.89,19.90,233073.00
2013-02-25,27.33,34.40,797.13,3202.96,21.30,233271.00
2013-02-26,28.79,40.30,776.06,3203.00,18.80,233385.00
2013-02-27,31.12,44.70,771.57,3203.06,20.80,233556.00
2013-02-28,36.12,46.10,792.39,3203.13,28.50,233754.00
2013-03-01,41.76,56.50,851.52,3203.23,35.10,234039.00
2013-03-02,43.20,57.10,880.34,3203.36,31.60,234409.00
2013-03-03,41.08,44.60,886.98,3203.48,34.10,234751.00
2013-03-04,35.55,46.50,895.88,3203.53,25.60,234894.00
2013-03-05,41.00,51.00,847.42,3203.58,32.60,235037.00
2013-03-06,43.64,50.90,909.57,3203.26,37.80,234124.00
2013-03-07,38.68,50.40,857.98,3202.91,27.60,233129.00
2013-03-08,39.07,51.10,854.53,3202.54,28.50,232081.00
2013-03-09,42.14,52.10,875.48,3202.19,32.00,231091.00
2013-03-10,41.92,55.30,839.67,3201.84,30.00,230105.00
2013-03-11,45.74,53.80,941.24,3201.53,39.00,229233.00
2013-03-12,45.29,62.10,1067.89,3201.29,32.80,228560.00
2013-03-13,50.04,67.90,1126.63,3201.13,37.30,228111.00
2013-03-14,48.97,64.40,1255.16,3201.04,36.60,227860.00
2013-03-15,48.69,61.00,1407.47,3201.05,38.60,227888.00
2013-03-16,44.54,57.70,1542.16,3201.15,31.90,228167.00
2013-03-17,39.04,45.90,1564.62,3201.25,33.60,228448.00
2013-03-18,37.18,49.00,1385.80,3201.00,28.20,227748.00
2013-03-19,42.33,57.80,1235.04,3200.09,25.60,225212.00
2013-03-20,44.68,52.40,1531.85,3199.77,38.70,224324.00
2013-03-21,36.83,41.90,1494.29,3199.69,32.90,224102.00
2013-03-22,32.34,37.10,1308.03,3199.34,29.00,223135.00
2013-03-23,32.11,42.50,1166.16,3198.89,22.70,221894.00
2013-03-24,34.86,46.60,1176.39,3198.43,22.90,220631.00
2013-03-25,41.92,53.30,1141.95,3197.97,29.40,219372.00
2013-03-26,45.03,53.70,1187.31,3197.71,39.50,218663.00
2013-03-27,47.82,61.20,1140.77,3197.37,34.90,217738.00
2013-03-28,51.16,63.40,1085.17,3196.87,37.40,216381.00
2013-03-29,53.36,65.70,1263.88,3196.44,41.80,215218.00
2013-03-30,51.37,67.80,1381.91,3196.12,37.00,214356.00
2013-03-31,53.24,73.60,1579.32,3195.93,35.20,213844.00
2013-04-01,54.40,67.70,1912.81,3196.28,40.50,214787.00
2013-04-02,53.30,68.40,2319.53,3196.72,38.90,215975.00
2013-04-03,53.96,70.30,2522.93,3197.24,39.70,217384.00
2013-04-04,54.88,68.50,2588.01,3197.81,44.20,218936.00
2013-04-05,51.64,62.70,2895.51,3198.55,44.10,220960.00
2013-04-06,47.46,53.00,2806.97,3199.33,43.60,223107.00
2013-04-07,45.31,53.70,3014.43,3200.13,40.50,225322.00
2013-04-08,44.25,53.90,2681.66,3200.61,34.70,226659.00
2013-04-09,48.71,61.60,2554.69,3200.83,39.00,227273.00
2013-04-10,49.29,62.80,2456.45,3200.94,34.00,227580.00
2013-04-11,48.37,57.30,2269.87,3200.99,38.30,227720.00
2013-04-12,47.26,62.30,2245.57,3201.04,31.10,227860.00
2013-04-13,46.56,56.10,2353.13,3201.08,37.30,227972.00
2013-04-14,37.65,47.70,2193.99,3201.03,26.80,227832.00
2013-04-15,38.29,48.50,2114.44,3200.82,28.80,227245.00
2013-04-16,40.88,53.20,1986.57,3200.25,31.60,225656.00
2013-04-17,41.47,51.70,1919.82,3199.50,30.20,223577.00
2013-04-18,44.39,56.20,1870.62,3198.27,29.60,220193.00
2013-04-19,45.90,53.20,2008.26,3197.09,40.90,216977.00
2013-04-20,49.43,58.30,1911.06,3195.86,43.90,213657.00
2013-04-21,49.71,61.30,1865.58,3194.60,36.80,210289.00
2013-04-22,47.73,54.80,1814.18,3193.29,41.20,206824.00
2013-04-23,43.96,53.60,1792.58,3191.97,30.70,203369.00
2013-04-24,47.88,62.80,1763.25,3190.61,33.50,199848.00
2013-04-25,52.18,69.30,1761.72,3189.26,35.00,196392.00
2013-04-26,57.40,74.10,1847.83,3187.95,39.90,193071.00
2013-04-27,59.39,75.40,1980.10,3186.75,43.50,190057.00
2013-04-28,56.17,68.90,2165.20,3185.71,42.60,187467.00
2013-04-29,52.75,65.50,2376.33,3184.84,41.60,185316.00
2013-04-30,44.30,50.40,2282.85,3183.93,34.20,183081.00
2013-05-01,46.22,58.20,2215.07,3182.67,32.50,180012.00
2013-05-02,52.14,70.50,2183.37,3181.04,33.10,176085.00
2013-05-03,56.99,73.30,2144.10,3179.39,39.50,172160.00
2013-05-04,58.16,73.30,2322.36,3177.85,46.00,168541.00
2013-05-05,58.32,76.90,2368.31,3176.37,40.80,165103.00
2013-05-06,64.19,76.80,2922.74,3175.52,46.70,163145.00
2013-05-07,,,3579.68,3175.60,,163329.00
2013-05-08,,,3878.87,3175.42,,162915.00
2013-05-09,69.36,80.30,4058.41,3175.02,57.20,162000.00
2013-05-10,65.55,83.20,4559.45,3174.71,47.40,161292.00
2013-05-11,68.06,87.90,4971.47,3174.78,49.80,161452.00
2013-05-12,71.62,92.30,5147.28,3175.02,53.10,162000.00
2013-05-13,73.05,89.20,5573.60,3175.65,54.90,163443.00
2013-05-14,65.75,79.30,5875.39,3176.47,51.90,165333.00
2013-05-15,64.34,80.30,5759.46,3176.93,48.10,166399.00
2013-05-16,60.84,68.80,5242.21,3176.86,55.10,166237.00
2013-05-17,58.16,67.00,4749.33,3176.39,51.70,165148.00
2013-05-18,55.77,65.60,4420.34,3175.67,45.00,163489.00
2013-05-19,56.59,65.90,4189.29,3174.76,46.00,161406.00
2013-05-20,58.88,73.80,4073.14,3173.74,44.30,159088.00
2013-05-21,62.93,80.10,3953.33,3172.72,45.60,156789.00
2013-05-22,48.64,59.80,4001.27,3172.41,37.70,156094.00
2013-05-23,49.83,65.90,3734.49,3172.77,32.50,156901.00
2013-05-24,56.59,72.30,3595.07,3172.69,38.80,156722.00
2013-05-25,62.38,72.60,3451.77,3172.27,52.10,155781.00
2013-05-26,57.75,74.70,3379.15,3171.81,49.30,154754.00
2013-05-27,54.98,70.00,3558.88,3171.46,44.70,153975.00
2013-05-28,53.49,62.10,3448.35,3171.03,49.10,153021.00
2013-05-29,53.04,64.80,3440.29,3170.62,44.50,152115.00
2013-05-30,53.90,64.90,3307.53,3170.98,42.90,152910.00
2013-05-31,56.28,70.00,3160.52,3170.74,41.10,152380.00
2013-06-01,62.87,80.70,3149.80,3170.49,45.70,151828.00
2013-06-02,64.00,76.80,3164.16,3170.27,49.20,151344.00
2013-06-03,62.73,74.50,3342.38,3170.05,49.00,150860.00
2013-06-04,64.09,80.60,3421.85,3169.80,46.90,150311.00
2013-06-05,68.32,84.80,3388.24,3169.52,50.00,149698.00
2013-06-06,72.56,92.00,3432.39,3169.29,53.30,149196.00
2013-06-07,74.59,88.40,3473.10,3169.12,58.10,148825.00
2013-06-08,73.21,86.10,3591.77,3169.04,57.80,148651.00
2013-06-09,74.26,92.40,3477.90,3168.85,54.50,148237.00
2013-06-10,73.54,91.60,3425.09,3168.66,59.40,147824.00
2013-06-11,71.24,85.60,3323.83,3168.37,57.40,147196.00
2013-06-12,65.87,83.30,3094.90,3167.92,50.00,146222.00
2013-06-13,62.70,70.90,3029.67,3167.37,55.20,145039.00
2013-06-14,58.82,72.20,2917.25,3166.96,48.50,144160.00
2013-06-15,64.30,85.40,2767.73,3166.20,43.80,142538.00
2013-06-16,71.78,91.60,2638.72,3165.47,51.20,140991.00
2013-06-17,73.38,92.10,2617.46,3164.54,54.30,139034.00
2013-06-18,71.26,90.10,2578.38,3163.81,55.20,137508.00
2013-06-19,56.44,69.60,2496.16,3162.82,47.40,135452.00
2013-06-20,56.78,70.00,2570.45,3161.85,44.00,133453.00
2013-06-21,58.37,69.00,2469.48,3160.81,47.50,131327.00
2013-06-22,59.16,74.80,2466.64,3159.73,43.30,129138.00
2013-06-23,69.24,89.70,2386.36,3158.60,48.00,126868.00
2013-06-24,64.63,74.30,2443.11,3157.50,56.00,124678.00
2013-06-25,61.15,70.70,2447.91,3157.14,52.90,123966.00
2013-06-26,70.51,86.80,2705.62,3156.37,58.90,122450.00
2013-06-27,77.00,95.90,2587.90,3155.49,58.70,120729.00
2013-06-28,82.21,104.20,2440.30,3154.46,60.00,118732.00
2013-06-29,85.89,102.90,2366.70,3153.37,69.10,116638.00
2013-06-30,85.90,105.90,2381.24,3152.37,66.20,114735.00
2013-07-01,90.13,110.60,2275.80,3151.23,70.10,112587.00
2013-07-02,90.13,104.90,2246.82,3150.08,73.50,110443.00
2013-07-03,85.40,99.10,2249.10,3148.94,73.20,108339.00
2013-07-04,80.44,96.20,2240.16,3147.80,65.40,106255.00
2013-07-05,76.86,92.50,2205.99,3146.64,60.30,104154.00
2013-07-06,76.31,93.20,2168.53,3145.43,57.90,101985.00
2013-07-07,79.16,96.40,2159.24,3144.79,61.60,100847.00
2013-07-08,78.37,94.70,2093.12,3143.56,62.60,98678.00
2013-07-09,80.71,98.70,2086.06,3142.24,60.50,96378.00
2013-07-10,81.86,100.50,2056.63,3140.89,62.40,94055.00
2013-07-11,76.67,87.30,2100.25,3139.35,68.40,91442.00
2013-07-12,77.23,94.50,2034.15,3137.79,59.90,88832.00
2013-07-13,73.50,91.10,2043.44,3136.06,55.10,85982.00
2013-07-14,77.05,96.00,2051.91,3134.34,57.00,83194.00
2013-07-15,81.88,102.40,2040.56,3132.64,60.10,80487.00
2013-07-16,82.31,100.80,1938.72,3130.41,66.60,77012.00
2013-07-17,81.48,96.70,2051.98,3128.40,68.50,73956.00
2013-07-18,80.48,99.60,1966.24,3126.68,59.20,71399.00
2013-07-19,82.71,102.80,1958.52,3124.96,61.30,68898.00
2013-07-20,82.87,100.20,1961.31,3123.22,62.70,66420.00
2013-07-21,80.28,98.90,1943.03,3121.48,59.70,63990.00
2013-07-22,78.83,97.80,1925.11,3120.03,57.30,62003.00
2013-07-23,79.48,98.80,1923.23,3118.76,57.30,60289.00
2013-07-24,81.36,97.80,1915.92,3117.50,66.10,58615.00
2013-07-25,83.77,100.60,1939.06,3116.23,66.50,56952.00
2013-07-26,82.64,101.40,1911.78,3114.97,64.00,55329.00
2013-07-27,82.12,95.10,1912.46,3113.72,71.60,53742.00
2013-07-28,75.88,91.80,1931.93,3112.45,59.30,52154.00
2013-07-29,75.14,91.10,1912.73,3112.05,58.10,51659.00
2013-07-30,78.22,94.80,1899.26,3112.27,59.40,51931.00
2013-07-31,77.69,97.90,1916.58,3112.34,60.00,52018.00
2013-08-01,78.14,91.20,1860.15,3112.23,68.00,51882.00
2013-08-02,69.32,83.50,1965.16,3112.20,53.00,51845.00
2013-08-03,72.78,89.90,1927.53,3112.13,53.40,51758.00
2013-08-04,78.14,98.10,1913.67,3112.02,58.90,51622.00
2013-08-05,78.80,97.30,1890.98,3111.86,58.90,51425.00
2013-08-06,78.73,94.20,1883.07,3111.73,60.90,51265.00
2013-08-07,79.92,103.00,1870.11,3111.68,60.00,51204.00
2013-08-08,82.27,98.30,2005.53,3111.66,69.80,51179.00
2013-08-09,79.99,95.60,1859.63,3111.65,65.40,51167.00
2013-08-10,78.04,96.20,1914.03,3111.57,61.20,51069.00
2013-08-11,76.94,92.00,1862.05,3111.45,65.40,50921.00
2013-08-12,75.30,89.00,1933.17,3111.45,62.70,50921.00
2013-08-13,78.52,91.70,1931.76,3111.48,66.70,50958.00
2013-08-14,72.68,95.60,1883.28,3111.45,56.80,50921.00
2013-08-15,72.67,96.40,1882.88,3111.41,53.50,50872.00
2013-08-16,72.91,93.70,1900.52,3111.34,53.90,50787.00
2013-08-17,71.68,90.30,1880.74,3111.23,54.30,50652.00
2013-08-18,75.37,95.00,1871.06,3111.09,55.20,50481.00
2013-08-19,78.36,95.30,1686.82,3112.06,61.00,51672.00
2013-08-20,78.95,96.50,968.35,3112.69,60.70,52453.00
2013-08-21,76.36,93.00,965.02,3112.87,61.00,52677.00
2013-08-22,77.30,95.30,990.51,3112.77,64.10,52552.00
2013-08-23,72.96,85.10,1013.84,3112.70,61.10,52465.00
2013-08-24,72.33,92.40,955.27,3112.61,57.30,52353.00
2013-08-25,73.11,89.70,945.80,3112.53,58.40,52254.00
2013-08-26,73.54,90.10,1033.27,3112.48,58.60,52192.00
2013-08-27,76.01,95.40,1021.26,3112.42,59.10,52117.00
2013-08-28,79.52,94.60,958.75,3112.32,66.70,51993.00
2013-08-29,79.26,95.00,987.91,3111.66,64.40,51179.00
2013-08-30,75.24,91.30,965.97,3111.53,58.70,51019.00
2013-08-31,75.71,95.10,947.10,3111.87,56.90,51438.00
2013-09-01,76.98,94.30,940.36,3112.19,60.10,51832.00
2013-09-02,76.14,92.20,959.58,3112.52,66.00,52241.00
2013-09-03,71.33,84.00,1014.40,3112.71,64.70,52478.00
2013-09-04,76.05,94.40,1009.63,3112.82,62.40,52615.00
2013-09-05,72.75,87.90,1009.61,3113.10,64.00,52964.00
2013-09-06,68.70,80.60,954.50,3113.50,61.10,53466.00
2013-09-07,67.21,84.50,930.03,3113.57,51.00,53554.00
2013-09-08,69.41,83.90,874.45,3113.61,54.10,53604.00
2013-09-09,70.22,84.30,920.67,3113.67,58.20,53679.00
2013-09-10,70.84,85.90,909.21,3113.72,55.00,53742.00
2013-09-11,73.40,89.50,893.20,3113.76,56.70,53793.00
2013-09-12,71.23,81.70,903.15,3113.81,64.00,53856.00
2013-09-13,68.11,82.30,968.49,3113.97,61.20,54058.00
2013-09-14,69.56,83.80,1077.94,3114.25,59.90,54412.00
2013-09-15,74.59,88.30,986.95,3114.46,59.60,54679.00
2013-09-16,74.70,87.20,823.48,3114.73,63.00,55022.00
2013-09-17,65.09,75.50,641.63,3114.90,57.30,55239.00
2013-09-18,56.56,64.40,665.53,3115.07,50.70,55457.00
2013-09-19,57.38,75.00,649.25,3115.25,41.60,55687.00
2013-09-20,66.41,85.70,615.96,3115.55,47.20,56073.00
2013-09-21,66.02,76.20,618.42,3115.71,56.40,56279.00
2013-09-22,58.26,65.20,675.46,3115.88,53.30,56499.00
2013-09-23,61.43,72.20,691.90,3116.07,54.20,56745.00
2013-09-24,53.15,60.30,674.74,3116.26,49.20,56991.00
2013-09-25,47.15,50.90,702.59,3116.62,44.20,57460.00
2013-09-26,47.97,56.60,763.36,3117.17,43.70,58180.00
2013-09-27,48.74,57.90,762.94,3117.73,39.10,58918.00
2013-09-28,58.52,70.00,697.13,3117.97,48.80,59236.00
2013-09-29,60.05,66.70,746.62,3118.25,52.80,59608.00
2013-09-30,53.97,59.80,1673.83,3120.62,46.40,62807.00
2013-10-01,49.75,61.60,1551.83,3122.84,41.60,65885.00
2013-10-02,46.36,55.30,1086.49,3124.34,35.30,68010.00
2013-10-03,47.44,54.40,935.73,3125.63,41.90,69866.00
2013-10-04,48.91,60.50,918.71,3126.85,39.00,71650.00
2013-10-05,47.72,63.30,838.77,3127.96,34.60,73297.00
2013-10-06,53.78,77.20,818.77,3129.04,36.30,74921.00
2013-10-07,56.36,71.40,783.48,3130.06,42.50,76475.00
