date,gain,qv,id,mm,mx,mn,fb,af
2000-12-18,330.72,,386.72,8.54,22.90,-3.59,4815.59,362654.31
2000-12-19,149.40,,203.40,18.47,27.10,6.10,4815.59,362654.31
2000-12-20,72.38,,125.38,11.19,17.70,2.10,4815.58,362499.78
2000-12-21,231.04,,283.04,24.98,37.80,17.20,4815.59,362654.31
2000-12-22,462.10,,519.10,30.89,33.00,29.40,4815.62,363272.53
2000-12-23,435.34,,495.34,31.32,35.50,29.30,4815.65,363839.22
2000-12-24,351.10,,416.10,28.62,33.90,18.70,4815.67,364251.34
2000-12-25,246.66,,310.66,7.33,18.60,1.40,4815.68,364457.44
2000-12-26,40.78,,102.78,6.43,18.60,-0.09,4815.67,364251.34
2000-12-27,44.61,,104.61,11.85,22.40,3.10,4815.66,364045.28
2000-12-28,254.21,,312.21,8.73,15.60,4.80,4815.67,364251.34
2000-12-29,151.25,,208.25,14.67,22.20,8.00,4815.67,364251.34
2000-12-30,152.66,,207.66,14.59,26.00,6.80,4815.67,364251.34
2000-12-31,151.31,,207.31,10.43,21.40,3.70,4815.67,364251.34
2001-01-01,257.14,,311.14,8.13,21.60,-1.99,4815.68,364457.44
2001-01-02,51.63,,103.63,6.89,20.80,-5.39,4815.67,364251.34
2001-01-03,338.22,,389.22,8.44,20.20,-1.99,4815.69,364611.97
2001-01-04,-232.22,,-182.22,20.11,37.20,6.60,4815.65,363839.22
2001-01-05,158.09,,207.09,22.64,41.70,9.90,4815.65,363839.22
2001-01-06,470.85,,517.85,10.13,20.90,-0.89,4815.68,364457.44
2001-01-07,55.01,,101.01,0.37,10.00,-10.39,4815.67,364251.34
2001-01-08,57.58,,102.58,10.58,26.00,-2.69,4815.66,364045.28
2001-01-09,57.62,,102.62,25.55,30.30,21.00,4815.65,363839.22
2001-01-10,367.99,,414.99,29.13,38.40,15.30,4815.67,364251.34
2001-01-11,341.99,,388.99,19.16,26.20,10.80,4815.69,364611.97
2001-01-12,261.77,,311.77,28.30,32.10,23.80,4815.70,364818.03
2001-01-13,155.92,,207.92,25.09,33.30,20.00,4815.70,364818.03
2001-01-14,258.48,,311.48,25.30,33.30,13.80,4815.71,365024.13
2001-01-15,256.37,,309.37,17.36,28.30,8.50,4815.72,365230.19
2001-01-16,45.77,,96.77,2.38,18.20,-8.79,4815.71,365024.13
2001-01-17,150.67,,200.67,1.06,15.30,-8.29,4815.71,365024.13
2001-01-18,151.64,,200.64,17.77,26.30,6.10,4815.71,365024.13
2001-01-19,256.55,,308.55,23.73,29.30,17.60,4815.72,365230.19
2001-01-20,151.39,,205.39,16.89,25.80,9.90,4815.72,365230.19
2001-01-21,150.36,,202.36,21.81,30.20,13.10,4815.72,365230.19
2001-01-22,224.62,,276.62,26.48,38.10,15.50,4815.73,365384.72
2001-01-23,147.77,,198.77,14.08,27.10,5.30,4815.73,365384.72
2001-01-24,70.90,,120.90,18.23,26.90,8.70,4815.72,365230.19
2001-01-25,331.50,,381.50,25.27,32.80,12.40,4815.74,365590.81
2001-01-26,151.12,,200.12,6.69,22.50,-4.29,4815.74,365590.81
2001-01-27,280.63,,328.63,3.30,18.00,-9.89,4815.75,365796.88
2001-01-28,80.19,,127.19,-0.71,15.60,-12.59,4815.74,365590.81
2001-01-29,183.65,,230.65,5.68,23.40,-12.49,4815.74,365590.81
2001-01-30,65.04,,112.04,13.49,24.20,1.00,4815.73,365384.72
2001-01-31,161.62,,209.62,22.10,32.30,14.50,4815.73,365384.72
2001-02-01,371.49,,418.49,17.22,23.90,9.10,4815.75,365796.88
2001-02-02,268.17,,316.17,24.61,31.90,8.80,4815.76,366002.94
2001-02-03,162.94,,211.94,28.08,39.10,23.90,4815.76,366002.94
2001-02-04,164.47,,213.47,34.80,43.30,24.50,4815.76,366002.94
2001-02-05,345.71,,394.71,33.29,41.70,21.90,4815.78,366363.56
2001-02-06,160.95,,208.95,21.64,32.10,12.40,4815.78,366363.56
2001-02-07,322.21,,369.21,18.89,29.80,5.40,4815.77,366209.00
2001-02-08,157.97,,203.97,6.53,19.60,-9.49,4815.73,365384.72
2001-02-09,397.84,,443.84,18.41,25.20,8.70,4815.71,365024.13
2001-02-10,297.89,,344.89,22.43,29.50,11.90,4815.70,364818.03
2001-02-11,159.44,,206.44,19.65,35.50,8.00,4815.70,364818.03
2001-02-12,371.04,,417.04,21.89,34.80,13.10,4815.72,365230.19
2001-02-13,167.20,,212.20,19.55,33.70,11.30,4815.72,365230.19
2001-02-14,61.36,,105.36,11.13,25.10,-7.69,4815.71,365024.13
2001-02-15,167.75,,210.75,28.72,37.00,20.50,4815.71,365024.13
2001-02-16,168.50,,211.50,32.71,45.30,26.30,4815.71,365024.13
2001-02-17,273.86,,315.86,26.47,39.20,17.80,4815.72,365230.19
2001-02-18,250.38,,292.38,33.90,44.00,25.60,4815.73,365384.72
2001-02-19,170.19,,211.19,30.17,46.30,21.30,4815.73,365384.72
2001-02-20,480.08,,521.08,30.92,36.30,26.70,4815.76,366002.94
2001-02-21,273.55,,315.55,33.32,44.00,29.50,4815.77,366209.00
2001-02-22,245.62,,289.62,32.76,45.50,22.00,4815.78,366363.56
2001-02-23,167.34,,211.34,26.89,41.60,14.90,4815.78,366363.56
2001-02-24,169.79,,212.79,25.95,39.30,18.20,4815.78,366363.56
2001-02-25,177.68,,219.68,23.36,37.50,13.50,4815.78,366363.56
2001-02-26,180.65,,221.65,21.51,39.60,6.30,4815.78,366363.56
2001-02-27,167.63,,207.63,23.27,38.50,8.40,4815.78,366363.56
2001-02-28,269.55,,308.55,15.30,31.70,-3.49,4815.79,366569.63
2001-03-01,63.31,,102.31,19.93,39.20,-0.79,4815.78,366363.56
2001-03-02,374.51,,416.51,29.93,38.50,16.00,4815.80,366775.69
2001-03-03,267.38,,310.38,19.47,38.20,-1.99,4815.81,366981.78
2001-03-04,59.83,,101.83,32.93,50.30,18.70,4815.80,366775.69
2001-03-05,162.33,,204.33,38.94,52.90,29.90,4815.80,366775.69
2001-03-06,266.65,,307.65,32.51,49.40,21.30,4815.81,366981.78
2001-03-07,161.72,,202.72,31.92,48.30,18.70,4815.81,366981.78
2001-03-08,445.16,,487.16,31.27,49.40,18.50,4815.84,367548.47
2001-03-09,358.40,,407.40,33.06,40.00,28.40,4815.86,367960.59
2001-03-10,232.31,,281.31,31.90,44.40,24.30,4815.87,368115.16
2001-03-11,256.53,,306.53,30.87,39.90,23.40,4815.88,368321.22
2001-03-12,155.64,,204.64,30.38,46.90,19.60,4815.88,368321.22
2001-03-13,466.79,,516.79,32.84,50.40,18.30,4815.91,368939.41
2001-03-14,154.67,,204.67,30.65,42.50,23.50,4815.91,368939.41
2001-03-15,337.24,,388.24,26.67,38.50,14.20,4815.93,369300.03
2001-03-16,271.47,,324.47,30.55,42.60,23.40,4815.94,369506.09
2001-03-17,277.34,,330.34,31.30,39.50,23.30,4815.95,369712.19
2001-03-18,251.99,,304.99,35.53,42.20,29.10,4815.96,369866.72
2001-03-19,873.93,,931.93,41.93,51.00,34.80,4816.03,371275.56
2001-03-20,342.84,,402.84,38.59,52.00,29.80,4816.05,371647.56
2001-03-21,573.22,,636.22,36.97,56.10,24.40,4816.09,372497.84
2001-03-22,542.48,,611.48,36.60,59.70,20.40,4816.13,373295.00
2001-03-23,427.92,,502.92,39.38,58.90,26.00,4816.16,373879.56
2001-03-24,638.78,,720.78,41.51,60.20,26.70,4816.21,374889.28
2001-03-25,1134.19,,1230.19,36.63,44.30,31.70,4816.31,376908.72
2001-03-26,706.71,,818.71,33.43,41.70,27.00,4816.37,378131.00
2001-03-27,890.39,,1011.39,31.34,44.70,20.10,4816.45,379725.28
2001-03-28,585.31,,716.31,36.09,45.50,29.70,4816.50,380735.00
2001-03-29,659.27,,796.27,37.83,50.50,29.70,4816.56,381904.16
2001-03-30,576.53,,715.53,39.14,49.10,26.80,4816.61,382913.84
2001-03-31,1084.52,,1226.52,32.28,43.70,21.20,4816.71,384933.28
2001-04-01,679.27,,826.27,37.15,49.00,28.70,4816.77,386155.56
2001-04-02,966.04,,1119.04,29.06,36.10,22.10,4816.86,387962.44
2001-04-03,454.05,,609.05,23.67,40.30,10.90,4816.90,388759.56
2001-04-04,456.38,,609.38,29.46,43.70,15.70,4816.94,389556.72
2001-04-05,458.52,,608.52,32.35,49.70,18.00,4816.98,390353.84
2001-04-06,576.58,,725.58,33.43,45.30,25.60,4817.03,391380.09
2001-04-07,797.18,,950.18,32.11,37.10,28.40,4817.10,392855.53
2001-04-08,354.53,,507.53,28.60,36.80,22.60,4817.13,393456.63
2001-04-09,469.36,,619.36,28.79,42.80,19.90,4817.17,394276.31
2001-04-10,282.36,,428.36,28.84,39.80,17.80,4817.19,394713.47
2001-04-11,663.96,,812.96,31.71,38.00,27.40,4817.25,395915.69
2001-04-12,382.46,,530.46,31.22,38.80,26.70,4817.28,396571.44
2001-04-13,468.14,,613.14,30.94,37.50,27.30,4817.32,397391.09
2001-04-14,247.89,,389.89,31.06,44.20,20.30,4817.34,397773.63
2001-04-15,384.76,,524.76,36.42,54.80,22.80,4817.37,398429.38
2001-04-16,249.23,,387.23,43.86,65.30,26.00,4817.39,398811.88
2001-04-17,468.68,,608.68,50.31,60.60,37.40,4817.43,399631.56
2001-04-18,1319.15,,1467.15,44.62,62.20,29.30,4817.55,402145.25
2001-04-19,-78.94,,89.06,38.08,49.60,31.00,4817.54,401926.69
2001-04-20,429.81,,612.81,36.65,43.30,33.20,4817.58,402746.38
2001-04-21,636.49,,832.49,37.25,48.90,31.50,4817.64,404003.22
2001-04-22,302.91,,501.91,37.94,51.40,23.50,4817.67,404604.31
2001-04-23,520.76,,723.76,42.31,52.70,33.80,4817.72,405642.56
2001-04-24,403.45,,612.45,45.98,66.80,29.60,4817.76,406462.25
2001-04-25,380.34,,611.34,50.99,70.50,32.30,4817.80,407281.94
2001-04-26,433.02,,721.02,52.83,73.40,33.60,4817.85,408320.22
2001-04-27,316.96,,724.96,54.37,72.90,37.70,4817.90,409358.47
2001-04-28,570.52,,1137.52,46.04,55.90,34.40,4817.99,411216.41
2001-04-29,614.30,,1274.30,38.06,48.10,24.90,4818.09,413343.69
2001-04-30,1857.68,,2552.68,43.76,54.50,38.00,4818.31,418003.09
2001-05-01,-9.10,,614.90,35.75,44.10,28.60,4818.35,418845.16
2001-05-02,330.57,,726.57,35.02,47.10,25.30,4818.40,419911.78
2001-05-03,435.43,,853.43,41.97,58.30,25.70,4818.46,421202.94
2001-05-04,410.79,,736.79,46.54,67.20,28.40,4818.51,422269.56
2001-05-05,523.70,,736.70,45.42,53.10,33.80,4818.56,423336.16
2001-05-06,396.02,,625.02,40.63,58.40,21.90,4818.60,424178.22
2001-05-07,354.33,,626.33,47.22,69.60,25.30,4818.64,425020.28
2001-05-08,381.31,,738.31,50.94,69.30,30.50,4818.69,426086.91
2001-05-09,340.40,,822.40,50.37,63.60,35.70,4818.75,427321.94
2001-05-10,240.20,,853.20,47.67,65.40,28.60,4818.81,428613.09
2001-05-11,259.01,,1166.01,52.94,77.70,29.10,4818.90,430521.78
2001-05-12,443.31,,1593.31,58.69,80.40,34.70,4819.03,433288.84
2001-05-13,328.11,,1738.11,58.04,69.90,47.70,4819.17,436342.78
2001-05-14,938.98,,2408.98,49.56,63.60,41.40,4819.37,440722.03
2001-05-15,1441.88,,3281.88,44.05,47.40,40.10,4819.65,446829.94
2001-05-16,870.13,,3280.13,47.02,56.20,37.20,4819.93,452937.84
2001-05-17,1046.78,,3096.78,45.71,63.00,26.80,4820.19,458679.81
2001-05-18,1220.21,,2430.21,50.54,64.60,36.70,4820.39,463100.44
2001-05-19,700.69,,1568.69,49.45,64.80,29.70,4820.51,465811.78
2001-05-20,405.36,,1299.36,48.75,58.80,40.30,4820.61,467992.63
2001-05-21,569.73,,1449.73,49.21,69.90,26.40,4820.72,470468.16
2001-05-22,452.07,,1332.07,58.27,80.80,33.60,4820.82,472707.97
2001-05-23,642.39,,1539.39,61.13,84.30,36.60,4820.94,475360.34
2001-05-24,356.82,,1337.82,64.81,88.90,42.10,4821.04,477617.34
2001-05-25,986.61,,2016.61,66.10,83.00,49.80,4821.19,481042.47
2001-05-26,723.78,,1743.78,61.79,75.40,44.70,4821.26,482604.81
2001-05-27,1000.44,,1925.44,63.13,81.20,45.40,4821.33,484227.25
2001-05-28,575.72,,1421.72,58.30,70.10,44.20,4821.36,484888.22
2001-05-29,650.58,,1302.58,50.52,63.30,41.00,4821.38,485308.88
2001-05-30,470.81,,630.81,50.84,70.10,28.20,4821.34,484407.50
2001-05-31,396.63,,508.63,57.82,79.80,37.20,4821.29,483265.81
2001-06-01,535.74,,633.74,61.27,82.00,37.20,4821.25,482364.47
2001-06-02,568.91,,628.91,54.11,63.50,44.60,4821.21,481463.09
2001-06-03,-245.37,,-194.37,40.45,51.10,35.40,4821.10,478999.41
2001-06-04,238.06,,289.06,40.87,52.50,34.90,4821.03,477377.00
2001-06-05,463.86,,515.86,42.79,53.60,33.20,4820.98,476244.47
2001-06-06,228.86,,311.86,49.33,64.30,36.70,4820.91,474711.97
2001-06-07,394.66,,517.66,55.97,73.70,39.60,4820.86,473592.09
2001-06-08,156.67,,249.67,60.32,79.20,41.10,4820.77,471588.06
2001-06-09,286.86,,371.86,58.90,73.20,41.80,4820.68,469584.03
2001-06-10,374.85,,492.85,54.27,70.00,39.30,4820.60,467815.78
2001-06-11,228.78,,469.78,49.24,61.10,43.30,4820.52,465988.59
2001-06-12,653.24,,946.24,43.07,53.60,35.00,4820.48,465104.47
2001-06-13,165.76,,547.76,46.13,61.30,33.70,4820.41,463571.97
2001-06-14,223.85,,568.85,49.84,68.00,29.60,4820.37,462687.84
2001-06-15,156.80,,392.80,52.27,69.70,33.50,4820.32,461567.97
2001-06-16,208.42,,374.42,55.74,76.50,32.60,4820.26,460212.28
2001-06-17,309.80,,420.80,57.73,73.80,44.40,4820.18,458444.03
2001-06-18,98.15,,209.15,52.10,68.80,33.00,4820.07,455968.50
2001-06-19,126.37,,237.37,56.34,75.10,35.00,4819.97,453802.16
2001-06-20,149.60,,252.60,61.56,81.60,38.10,4819.88,451843.03
2001-06-21,206.36,,305.36,65.44,88.70,42.20,4819.80,450056.75
2001-06-22,109.24,,208.24,67.79,86.00,46.50,4819.71,448097.63
2001-06-23,110.79,,208.79,65.58,82.40,45.00,4819.62,446138.47
2001-06-24,21.81,,120.81,60.58,77.80,45.80,4819.52,444006.47
2001-06-25,109.90,,207.90,52.05,66.30,34.10,4819.43,442047.34
2001-06-26,189.42,,287.42,59.72,74.50,45.20,4819.35,440261.06
2001-06-27,348.18,,445.18,57.59,67.50,51.00,4819.28,438762.91
2001-06-28,296.12,,427.12,59.58,75.30,45.80,4819.21,437207.13
2001-06-29,193.75,,343.75,63.69,82.90,44.50,4819.13,435478.47
2001-06-30,197.21,,347.21,63.38,83.50,43.40,4819.05,433749.81
2001-07-01,317.59,,442.59,65.40,84.70,46.60,4818.98,432205.91
2001-07-02,24.07,,121.07,68.75,91.00,45.70,4818.87,429904.25
2001-07-03,143.36,,240.36,71.98,96.00,47.70,4818.77,427771.03
2001-07-04,370.66,,467.66,72.64,88.90,62.40,4818.69,426086.91
2001-07-05,349.32,,442.32,65.77,72.90,57.50,4818.61,424346.66
2001-07-06,58.54,,151.54,66.74,85.10,48.40,4818.50,422045.00
2001-07-07,6.85,,99.85,64.16,81.20,47.00,4818.39,419687.22
2001-07-08,463.07,,556.07,62.62,76.70,55.40,4818.32,418227.66
2001-07-09,124.20,,216.20,66.25,83.90,50.90,4818.22,416094.41
2001-07-10,111.06,,202.06,66.81,87.00,49.90,4818.12,413961.19
2001-07-11,308.08,,398.08,67.17,84.10,50.90,4818.04,412277.06
2001-07-12,105.47,,192.47,68.41,83.70,55.10,4817.94,410178.16
2001-07-13,116.54,,203.54,64.43,78.10,51.00,4817.84,408101.63
2001-07-14,142.80,,229.80,66.62,86.30,45.90,4817.74,406079.75
2001-07-15,-217.48,,-131.48,62.27,77.30,46.20,4817.61,403347.47
2001-07-16,595.46,,680.46,55.46,63.10,47.80,4817.55,402145.25
2001-07-17,157.22,,242.22,54.02,71.10,38.10,4817.45,400068.75
2001-07-18,116.04,,201.04,56.81,72.70,44.10,4817.35,397992.22
2001-07-19,-77.31,,7.69,56.09,76.50,37.10,4817.23,395533.16
2001-07-20,527.55,,612.55,62.93,80.10,46.90,4817.17,394276.31
2001-07-21,-79.34,,3.66,61.69,78.00,42.60,4817.05,391817.25
2001-07-22,187.89,,270.89,61.29,78.10,41.40,4816.95,389769.28
2001-07-23,22.53,,105.53,64.40,82.60,43.50,4816.83,387377.84
2001-07-24,218.84,,300.84,64.84,83.30,43.10,4816.73,385358.44
2001-07-25,155.41,,237.41,64.34,84.80,44.10,4816.62,383126.44
2001-07-26,149.82,,231.82,64.42,84.80,43.90,4816.51,380894.44
2001-07-27,-43.99,,38.01,66.14,88.50,41.80,4816.39,378503.00
2001-07-28,-62.56,,19.44,62.27,76.00,44.70,4816.27,376111.56
2001-07-29,-76.54,,3.46,56.83,73.40,38.70,4816.14,373507.56
2001-07-30,493.27,,573.27,51.61,59.20,47.80,4816.07,372072.72
2001-07-31,-48.72,,31.28,54.57,69.50,44.80,4815.95,369712.19
2001-08-01,-88.74,,6.26,58.64,82.20,36.50,4815.83,367342.38
2001-08-02,50.79,,152.79,65.14,88.50,42.90,4815.73,365384.72
2001-08-03,-44.45,,56.55,67.38,89.00,43.60,4815.62,363272.53
2001-08-04,88.34,,191.34,64.73,79.20,53.10,4815.52,361314.88
2001-08-05,41.79,,147.79,63.85,85.60,41.70,4815.41,359202.69
2001-08-06,124.00,,235.00,69.55,95.10,44.40,4815.31,357245.03
2001-08-07,21.77,,139.77,67.62,91.70,47.50,4815.20,355081.31
2001-08-08,-27.35,,96.65,71.27,92.20,49.90,4815.08,352763.03
2001-08-09,-221.72,,-98.72,66.42,83.90,47.70,4814.94,350059.66
2001-08-10,425.31,,547.31,68.47,90.00,48.40,4814.87,348701.88
2001-08-11,-141.52,,-19.52,69.33,90.20,52.40,4814.74,346237.75
2001-08-12,-43.74,,83.26,68.22,92.00,47.00,4814.62,343974.75
2001-08-13,-57.19,,71.81,70.24,89.20,51.00,4814.50,341661.50
2001-08-14,78.08,,227.08,68.82,88.90,49.70,4814.39,339599.69
2001-08-15,133.08,,298.08,71.16,89.80,55.60,4814.29,337688.72
2001-08-16,-65.23,,97.77,68.76,91.50,47.00,4814.17,335375.47
2001-08-17,-20.81,,141.19,69.06,92.80,45.90,4814.05,333112.47
2001-08-18,93.96,,254.96,66.63,86.30,45.40,4813.94,331028.19
2001-08-19,-227.49,,-77.49,63.73,82.10,43.90,4813.79,328279.72
2001-08-20,135.46,,272.46,60.74,85.20,35.90,4813.68,326218.41
2001-08-21,-232.13,,-97.13,64.58,84.50,42.50,4813.53,323420.88
2001-08-22,110.31,,245.31,61.34,81.00,38.60,4813.42,321359.53
2001-08-23,-99.79,,34.21,59.11,73.10,41.60,4813.29,318954.66
2001-08-24,3.34,,136.34,60.31,78.60,42.50,4813.17,316746.09
2001-08-25,180.35,,311.35,60.51,85.80,36.40,4813.07,314881.06
2001-08-26,-165.80,,-34.80,66.35,95.30,41.30,4812.93,312314.63
2001-08-27,74.60,,204.60,69.45,90.30,49.20,4812.81,310164.00
2001-08-28,19.16,,147.16,66.59,86.40,44.40,4812.67,307631.06
2001-08-29,38.60,,166.60,67.21,88.40,45.80,4812.51,304715.78
2001-08-30,-147.86,,-21.86,65.58,90.00,41.60,4812.33,301465.94
2001-08-31,62.93,,188.93,64.78,86.90,44.50,4812.18,298741.81
2001-09-01,137.39,,262.39,64.11,84.30,43.10,4812.04,296208.88
2001-09-02,-167.41,,-44.41,63.21,84.30,42.20,4811.86,293020.72
2001-09-03,193.01,,315.01,64.30,85.90,42.90,4811.72,290549.44
2001-09-04,-104.96,,17.04,61.94,84.80,41.80,4811.55,287565.25
2001-09-05,895.38,,1016.38,54.82,73.40,39.30,4811.50,286679.31
2001-09-06,-767.18,,-648.18,49.47,66.10,38.60,4811.27,282622.69
2001-09-07,150.58,,267.58,47.53,63.60,33.30,4811.15,280477.78
2001-09-08,-179.69,,-64.69,48.05,67.60,30.00,4810.99,277683.25
2001-09-09,39.38,,153.38,52.13,76.70,29.70,4810.86,275404.00
2001-09-10,-17.29,,95.71,57.07,84.10,34.80,4810.72,273033.63
2001-09-11,74.86,,187.86,60.15,85.70,38.80,4810.60,270936.72
2001-09-12,135.79,,246.79,60.14,81.80,44.90,4810.49,269022.16
2001-09-13,659.14,,770.14,57.45,76.60,46.70,4810.44,268156.06
2001-09-14,-79.76,,30.24,58.12,76.70,47.60,4810.31,265922.41
2001-09-15,482.52,,591.52,55.86,74.90,42.00,4810.25,264873.97
2001-09-16,-20.31,,87.69,66.20,,,4810.13,262822.66
2001-09-17,-44.91,,74.09,98.79,,,4810.02,260908.09
2001-09-18,49.52,,185.52,100.83,75.00,40.00,4809.93,259393.45
2001-09-19,162.22,,296.22,97.96,75.00,39.00,4809.87,258419.30
2001-09-20,8.61,,140.61,96.81,70.00,30.00,4809.82,257577.98
2001-09-21,56.85,,186.85,98.70,,,4809.79,257046.63
2001-09-22,83.60,,211.60,98.54,77.00,32.00,4809.76,256559.55
2001-09-23,82.56,,208.56,100.33,79.00,34.00,4809.73,256072.47
2001-09-24,60.13,,185.13,104.50,85.00,33.00,4809.70,255541.11
2001-09-25,116.45,,238.45,87.37,85.00,38.00,4809.68,255231.16
2001-09-26,31.96,,152.96,95.19,75.00,34.00,4809.66,254876.92
2001-09-27,90.98,,210.98,,70.00,30.00,4809.65,254699.80
2001-09-28,122.82,,240.82,,68.00,34.00,4809.64,254566.97
2001-09-29,-164.40,,-48.40,,69.00,29.00,4809.60,253858.48
2001-09-30,,,,,68.00,32.00,4809.58,253548.53
2001-10-01,,,,,,25.00,4809.56,253194.30
2001-10-02,193.29,,303.29,,78.00,34.00,4809.56,253194.30
2001-10-03,-140.68,,-32.68,,73.00,30.00,4809.52,252530.09
2001-10-04,103.81,,209.81,-43.45,73.00,30.00,4809.51,252352.98
2001-10-05,-139.16,,-36.16,,72.00,24.00,4809.47,251688.78
2001-10-06,40.55,,142.55,,65.00,25.00,4809.45,251378.83
2001-10-07,107.43,,207.33,,70.00,25.00,4809.44,251201.70
2001-10-08,-247.77,,-150.67,,65.00,26.00,4809.39,250360.39
2001-10-09,74.41,,169.91,,59.00,28.00,4809.38,250183.28
2001-10-10,-50.59,,45.91,,49.00,17.00,4809.36,249829.03
2001-10-11,610.02,,715.02,,54.00,19.00,4809.42,250847.47
2001-10-12,-68.93,,111.07,,47.00,21.00,4809.41,250670.34
2001-10-13,260.03,,467.03,,55.00,22.00,4809.44,251201.70
2001-10-14,95.73,,287.73,,55.00,21.00,4809.45,251378.83
2001-10-15,21.95,,198.95,,55.00,21.00,4809.45,251378.83
2001-10-16,33.30,,196.30,,56.00,21.00,4809.37,251378.83
2001-10-17,112.38,,261.38,,62.00,27.00,4809.46,251511.67
2001-10-18,233.58,,369.58,,54.00,20.00,4809.48,251865.91
2001-10-19,-113.99,,12.01,,52.00,18.00,4809.46,251511.67
2001-10-20,81.45,,197.45,,63.00,26.00,4809.46,251511.67
2001-10-21,24.97,,131.97,,58.00,20.00,4809.45,251378.83
2001-10-22,-418.22,,-317.22,,62.00,20.00,4809.39,250360.39
2001-10-23,1705.76,,1808.76,,49.00,35.00,4809.58,253548.53
2001-10-24,-312.96,,-215.06,,43.00,23.00,4809.53,252707.22
2001-10-25,212.35,,304.55,,44.00,23.00,4809.54,252884.33
2001-10-26,-50.72,,38.38,,49.00,23.00,4809.52,252530.09
2001-10-27,310.80,,393.70,,64.00,23.00,4809.54,252884.33
2001-10-28,289.48,,371.78,,63.00,22.00,4809.56,253194.30
2001-10-29,368.44,,451.94,,48.00,37.00,4809.59,253681.38
2001-10-30,287.91,,377.31,,50.00,38.00,4809.61,254035.61
2001-10-31,1019.88,,1139.88,,46.00,39.00,4809.72,255895.36
2001-11-01,392.46,,535.46,,48.00,35.00,4809.76,256559.55
2001-11-02,131.24,,284.24,,48.00,35.00,4809.77,256736.67
2001-11-03,284.87,,438.87,,51.00,26.00,4809.80,257223.75
2001-11-04,224.68,,376.68,,49.00,25.00,4809.82,257577.98
2001-11-05,117.29,,266.29,,53.00,25.00,4809.83,257710.83
2001-11-06,230.86,,374.86,,58.00,24.00,4809.85,258065.06
2001-11-07,-129.18,,8.82,,48.00,23.00,4809.83,257710.83
2001-11-08,327.58,,459.58,,48.00,17.00,4809.86,258242.17
2001-11-09,-21.63,,103.37,,49.00,16.00,4809.85,258065.06
2001-11-10,74.48,,191.48,,52.00,16.00,4809.85,258065.06
2001-11-11,256.27,,369.27,,55.00,20.00,4809.87,258419.30
2001-11-12,148.77,,256.77,,57.00,20.00,4809.88,258552.14
2001-11-13,24.32,,128.32,,61.00,38.00,4809.87,258419.30
2001-11-14,339.87,,444.87,,49.00,31.00,4809.90,258906.38
2001-11-15,95.17,,199.17,,46.00,33.00,4809.90,258906.38
2001-11-16,6.88,,108.88,,57.00,29.00,4809.89,258729.25
2001-11-17,430.43,,530.23,,58.00,42.00,4809.93,259393.45
2001-11-18,9.51,,106.71,,46.00,30.00,4809.92,259216.33
2001-11-19,43.59,,138.59,,48.00,25.00,4809.91,259083.48
2001-11-20,445.31,,538.11,,49.00,24.00,4809.95,259747.69
2001-11-21,618.22,,720.22,,52.00,31.00,4810.01,260771.34
2001-11-22,1132.33,,1239.33,,43.00,30.00,4810.13,262822.66
2001-11-23,619.38,,733.38,,39.00,29.00,4810.19,263871.09
2001-11-24,351.69,,464.69,,35.00,19.00,4810.22,264372.53
2001-11-25,350.26,,464.26,,31.00,25.00,4810.25,264873.97
2001-11-26,279.00,,393.00,,32.00,18.00,4810.27,265238.63
2001-11-27,3.92,,112.92,,34.00,3.00,4810.26,265056.28
2001-11-28,474.40,,583.40,,23.00,6.00,4810.30,265831.25
2001-11-29,465.52,,584.52,,31.00,16.00,4810.35,266606.19
2001-11-30,-425.11,,-308.11,,34.00,13.00,4810.29,265603.31
2001-12-01,515.20,,633.20,,28.00,16.00,4810.34,266469.41
2001-12-02,923.53,,1045.53,,36.00,24.00,4810.44,268156.06
2001-12-03,348.21,,472.21,,34.00,23.00,4810.47,268703.06
2001-12-04,-188.24,,-67.24,,32.00,7.00,4810.44,268156.06
2001-12-05,730.58,,853.58,,28.00,24.00,4810.49,269022.16
2001-12-06,693.31,,819.31,,32.00,17.00,4810.50,269204.50
2001-12-07,341.39,,464.39,,16.00,10.00,4810.53,269705.94
2001-12-08,24.48,,141.48,,27.00,2.00,4810.52,269569.19
2001-12-09,349.48,,461.48,,28.00,8.00,4810.55,270070.59
2001-12-10,189.33,,297.33,,32.00,6.00,4810.56,270252.94
2001-12-11,186.47,,291.47,,20.00,1.00,4810.57,270435.28
2001-12-12,165.36,,268.36,,22.00,3.00,4810.58,270572.03
2001-12-13,1062.21,,1171.21,,27.00,11.00,4810.69,272486.59
2001-12-14,265.74,,382.74,,34.00,23.00,4810.68,272304.25
2001-12-15,361.40,,474.40,,32.00,7.00,4810.71,272851.28
2001-12-16,342.53,,454.53,,26.00,20.00,4810.74,273352.72
2001-12-17,431.56,,544.56,,35.00,30.00,4810.78,274036.47
2001-12-18,185.14,,296.14,,38.00,0.00,4810.79,274218.81
2001-12-19,190.92,,301.92,,32.00,0.00,4810.80,274401.16
2001-12-20,191.11,,298.11,,35.00,19.00,4810.81,274583.50
2001-12-21,169.09,,273.09,,35.00,19.00,4810.82,274720.25
2001-12-22,287.55,,388.55,,29.00,-2.00,4810.84,275084.91
2001-12-23,108.50,,205.30,,31.00,-10.00,4810.84,275084.91
2001-12-24,204.23,,297.43,,15.00,-6.00,4810.85,275267.25
