date,fb,id,af,qt
1984-01-21,6.62,13922.14,14419.75,
1984-01-22,6.61,13884.65,14389.30,
1984-01-23,6.53,13878.06,14147.43,
1984-01-24,6.48,13924.58,13997.85,
1984-01-25,6.43,13925.19,13849.47,
1984-01-26,6.42,13985.11,13819.94,
1984-01-27,6.43,14114.89,13849.47,
1984-01-28,6.41,14070.25,13790.46,
1984-01-29,6.47,14189.55,13968.07,
1984-01-30,6.41,14110.45,13790.46,
1984-01-31,6.34,14092.74,13577.70,
1984-02-01,6.30,14138.49,13455.69,
1984-02-02,6.33,14046.13,13547.19,
1984-02-03,6.03,12878.86,13306.91,
1984-02-04,5.82,12973.78,14841.67,
1984-02-05,5.66,12193.81,15226.08,
1984-02-06,5.60,11600.19,15226.47,
1984-02-07,5.38,9974.75,14581.35,
1984-02-08,4.62,5686.26,10289.64,
1984-02-09,4.20,6339.09,9276.25,
1984-02-10,4.44,6690.89,9853.24,
1984-02-11,4.60,6395.50,10241.00,
1984-02-12,4.52,6002.10,10046.82,
1984-02-13,4.56,6148.91,10143.83,
1984-02-14,4.79,6782.66,10704.49,
1984-02-15,4.67,6252.23,10411.39,
1984-02-16,4.34,4597.04,9612.13,
1984-02-17,4.11,3922.35,9061.41,
1984-02-18,4.15,4048.09,9156.79,
1984-02-19,4.11,3851.91,9061.41,
1984-02-20,4.34,4127.65,9612.13,
1984-02-21,4.57,3880.31,10168.11,
1984-02-22,4.62,4061.27,10289.64,
1984-02-23,4.54,4002.03,10095.31,
1984-02-24,4.30,3707.91,9515.96,
1984-02-25,4.37,3984.90,9684.36,
1984-02-26,4.51,4220.52,10022.59,
1984-02-27,4.46,4038.99,9901.58,
1984-02-28,4.31,3867.70,9539.99,
1984-02-29,4.33,4024.24,9588.07,
1984-03-01,4.30,3913.64,9515.96,
1984-03-02,4.22,3903.28,9324.11,
1984-03-03,4.29,4134.61,9491.94,
1984-03-04,4.31,4024.22,9539.99,
1984-03-05,4.25,3877.40,9395.98,
1984-03-06,4.21,3881.70,9300.18,
1984-03-07,4.21,3910.00,9300.18,
1984-03-08,4.23,3944.14,9348.06,
1984-03-09,4.18,3880.56,9250.00,
1984-03-10,4.16,3905.04,9180.66,
1984-03-11,4.47,4125.65,9925.76,
1984-03-12,5.53,4923.84,15130.07,
1984-03-13,5.66,1468.41,15226.08,
1984-03-14,6.03,462.41,13306.91,
1984-03-15,7.85,4565.20,18533.74,
1984-03-16,8.58,4589.66,21111.57,
1984-03-17,8.35,3416.02,20270.62,
1984-03-18,8.72,4710.78,21640.75,
1984-03-19,8.54,3967.23,20960.88,
1984-03-20,8.14,3932.10,19536.95,
1984-03-21,7.81,4043.10,18392.68,
1984-03-22,8.04,5165.25,19196.48,
1984-03-23,8.07,4901.19,19298.02,
1984-03-24,7.90,4413.51,18709.95,
1984-03-25,8.06,5089.40,19264.12,
1984-03-26,8.15,4984.88,19571.31,
1984-03-27,8.91,7977.51,22363.07,
1984-03-28,8.96,10247.22,22553.93,
1984-03-29,8.59,10842.82,21149.29,
1984-03-30,8.33,11372.22,20199.64,
1984-03-31,8.26,11826.69,19953.07,
1984-04-01,8.30,12072.86,20093.62,
1984-04-02,8.49,12745.02,20774.00,
1984-04-03,8.45,12928.90,20629.00,
1984-04-04,8.37,13157.21,20341.82,
1984-04-05,8.37,13202.00,20341.82,
1984-04-06,8.32,12912.47,20164.24,
1984-04-07,8.51,13846.73,20847.99,
1984-04-08,8.07,13120.55,19298.02,
1984-04-09,8.37,14428.25,20341.82,
1984-04-10,8.41,14657.16,20484.94,
1984-04-11,8.58,15052.93,21111.57,
1984-04-12,8.65,15170.23,21375.83,
1984-04-13,8.78,15544.30,21868.33,
1984-04-14,8.86,15703.36,22172.53,
1984-04-15,8.83,15637.44,22058.36,
1984-04-16,8.70,15250.26,21564.99,
1984-04-17,8.84,15370.92,22096.41,
1984-04-18,9.10,15160.07,23088.27,
1984-04-19,9.16,14110.89,23318.13,
1984-04-20,9.83,11553.47,25947.16,
1984-04-21,9.63,10621.42,25154.60,
1984-04-22,9.43,10202.25,24361.70,
1984-04-23,9.16,10752.87,23318.13,
1984-04-24,8.85,16023.23,22134.46,
1984-04-25,9.53,20705.19,24754.99,
1984-04-26,9.64,21142.55,25194.44,
1984-04-27,9.48,21374.43,24556.61,
1984-04-28,9.48,21019.00,24556.61,
1984-04-29,9.86,20940.61,26065.26,
1984-04-30,10.01,20406.30,26650.98,
1984-05-01,10.06,20469.77,26838.95,
1984-05-02,10.07,20666.01,26876.65,
1984-05-03,10.20,21492.66,27369.87,
1984-05-04,10.12,21574.63,27065.65,
1984-05-05,10.11,21299.91,27027.78,
1984-05-06,10.20,21778.47,27369.87,
1984-05-07,10.09,21299.40,26952.15,
1984-05-08,10.23,21772.40,27484.52,
1984-05-09,10.22,21380.71,27446.26,
1984-05-10,10.22,20862.00,27446.26,
1984-05-11,10.35,20604.09,27946.28,
1984-05-12,10.37,20188.05,28023.74,
1984-05-13,10.48,19451.03,28452.23,
1984-05-14,10.36,18869.43,27984.99,
1984-05-15,10.47,19542.84,28413.10,
1984-05-16,10.52,21383.28,28610.01,
1984-05-17,10.51,23081.98,28570.29,
1984-05-18,10.57,23587.26,28808.83,
1984-05-19,10.51,23941.74,28570.29,
1984-05-20,10.63,23816.83,29047.97,
1984-05-21,10.50,24942.16,28530.61,
1984-05-22,10.44,26242.68,28295.92,
1984-05-23,10.38,25779.33,28062.52,
1984-05-24,10.42,25702.38,28217.98,
1984-05-25,10.40,25875.77,28140.17,
1984-05-26,10.38,25766.85,28062.52,
1984-05-27,10.39,26143.56,28101.32,
1984-05-28,10.40,25837.59,28140.17,
1984-05-29,10.63,26167.68,29047.97,
1984-05-30,10.92,25846.06,30212.39,
1984-05-31,10.89,23331.94,30091.28,
1984-06-01,10.83,23851.11,29849.51,
1984-06-02,10.78,24054.65,29648.49,
1984-06-03,10.97,23690.24,30414.58,
1984-06-04,10.91,23814.70,30172.00,
1984-06-05,10.99,23872.14,30495.58,
1984-06-06,10.96,24447.76,30374.11,
1984-06-07,10.96,25486.00,30374.11,
1984-06-08,10.71,25708.64,29367.78,
1984-06-09,10.66,26266.16,29167.77,
1984-06-10,10.68,26419.31,29247.71,
1984-06-11,10.69,26241.17,29287.72,
1984-06-12,10.63,26361.13,29047.97,
1984-06-13,10.50,26466.16,28530.61,
1984-06-14,10.53,26642.06,28649.74,
1984-06-15,10.53,26665.00,28649.74,
1984-06-16,10.51,26573.95,28570.29,
1984-06-17,10.55,26728.14,28729.25,
1984-06-18,10.79,26584.70,29688.65,
1984-06-19,10.74,26292.83,29487.98,
1984-06-20,10.41,25833.08,28179.05,
1984-06-21,10.80,26971.35,29728.85,
1984-06-22,10.76,26342.01,29568.21,
1984-06-23,10.74,26250.55,29487.98,
1984-06-24,10.81,26620.71,29769.04,
1984-06-25,10.91,25631.16,30172.00,
1984-06-26,10.80,22680.58,29728.85,
1984-06-27,10.93,20189.16,30252.79,
1984-06-28,10.98,18085.98,30455.07,
1984-06-29,10.88,17784.25,30050.94,
1984-06-30,11.00,17792.60,30536.09,
1984-07-01,11.03,16833.34,30657.76,
1984-07-02,11.03,16402.42,30490.00,
1984-07-03,11.04,15986.04,30698.34,
1984-07-04,11.03,15813.76,30440.00,
1984-07-05,10.92,16584.25,30212.39,
1984-07-06,10.99,17230.77,30495.58,
1984-07-07,10.99,17310.00,30495.58,
1984-07-08,10.99,17011.00,30495.58,
1984-07-09,11.00,16627.43,30536.09,
1984-07-10,11.00,16299.00,30536.09,
1984-07-11,11.01,15307.44,30576.63,
1984-07-12,11.00,13874.56,30536.09,
1984-07-13,10.97,12360.74,30414.58,
1984-07-14,10.96,10603.59,30374.11,
1984-07-15,11.06,10703.41,30779.56,
1984-07-16,10.98,10391.41,30455.07,
1984-07-17,10.98,10170.00,30455.07,
1984-07-18,10.80,9697.86,29728.85,
1984-07-19,11.02,10358.87,30617.19,
1984-07-20,11.08,10927.85,30860.85,
1984-07-21,11.04,11326.07,30698.34,
1984-07-22,11.02,11474.09,30617.19,
1984-07-23,11.03,11301.45,30657.76,
1984-07-24,10.98,10678.81,30455.07,
1984-07-25,10.98,10150.00,30455.07,
1984-07-26,11.03,10239.19,30657.76,
1984-07-27,11.02,10561.55,30617.19,
1984-07-28,10.97,11666.29,30414.58,
1984-07-29,10.96,12995.59,30374.11,
1984-07-30,10.96,13533.53,30374.11,
1984-07-31,11.02,13979.46,30617.19,
1984-08-01,10.98,14432.65,30455.07,
1984-08-02,10.94,14550.71,30293.22,
1984-08-03,10.96,14375.12,30374.11,
1984-08-04,10.98,13689.88,30455.07,
1984-08-05,11.01,13013.22,30576.63,
1984-08-06,10.94,11370.33,30293.22,
1984-08-07,10.99,9553.99,30495.58,
1984-08-08,11.02,9301.75,30617.19,
1984-08-09,10.86,8967.05,29970.32,
1984-08-10,10.73,8997.38,29447.89,
1984-08-11,10.81,9475.88,29769.04,
1984-08-12,10.93,10013.51,30252.79,
1984-08-13,10.92,9508.68,30212.39,
1984-08-14,10.91,9570.76,30172.00,
1984-08-15,10.92,9637.01,30212.39,
1984-08-16,11.07,10286.23,30820.20,
1984-08-17,11.00,9435.42,30536.09,
1984-08-18,10.96,9881.54,30374.11,
1984-08-19,10.93,9714.30,30252.79,
1984-08-20,11.00,10044.17,30536.09,
1984-08-21,10.97,10072.07,30414.58,
1984-08-22,10.93,9903.74,30252.79,
1984-08-23,11.02,10393.72,30617.19,
1984-08-24,11.08,11003.19,30860.85,
1984-08-25,11.08,10730.35,30860.85,
1984-08-26,11.08,10667.83,30860.85,
1984-08-27,11.08,10621.83,30860.85,
1984-08-28,10.95,10392.73,30333.65,
1984-08-29,10.92,10214.87,30212.39,
1984-08-30,10.73,9873.57,29447.89,
1984-08-31,10.81,10203.08,29769.04,
1984-09-01,11.03,10904.38,30657.76,
1984-09-02,10.98,9650.81,30455.07,
1984-09-03,10.91,9781.34,30172.00,
1984-09-04,10.85,9474.22,29930.03,
1984-09-05,10.74,9204.20,29487.98,
1984-09-06,10.84,9013.54,29889.76,
1984-09-07,10.90,9465.21,30131.63,
1984-09-08,10.96,9098.50,30374.11,
1984-09-09,10.96,8407.70,30374.11,
1984-09-10,10.94,8221.51,30293.22,
1984-09-11,10.77,8259.05,29608.34,
1984-09-12,10.74,8507.86,29487.98,
1984-09-13,10.74,8472.85,29487.98,
1984-09-14,10.91,8749.38,30172.00,
1984-09-15,10.94,8462.29,30293.22,
1984-09-16,10.92,8244.07,30212.39,
1984-09-17,10.88,8137.94,30050.94,
1984-09-18,10.93,8231.85,30252.79,
1984-09-19,10.89,7839.23,30091.28,
1984-09-20,10.85,7676.37,29930.03,
1984-09-21,10.92,7703.02,30212.39,
1984-09-22,10.98,8303.72,30455.07,
1984-09-23,10.89,7638.83,30091.28,
1984-09-24,10.98,7732.56,30455.07,
1984-09-25,10.89,7618.83,30091.28,
1984-09-26,10.75,6946.93,29528.09,
1984-09-27,10.77,7000.32,29608.34,
1984-09-28,10.84,7134.87,29889.76,
1984-09-29,10.84,7083.99,29889.76,
1984-09-30,10.77,6745.40,29608.34,
1984-10-01,10.69,6688.81,29287.72,5814.49
1984-10-02,10.70,6632.21,29327.74,6612.03
1984-10-03,10.72,6611.47,29407.82,6571.10
1984-10-04,10.70,7147.38,29327.74,7187.76
1984-10-05,10.70,10554.56,29327.74,10554.56
1984-10-06,10.64,11084.20,29087.88,11205.13
1984-10-07,10.66,11059.88,29167.77,11019.61
1984-10-08,10.63,10981.85,29047.97,11042.25
1984-10-09,10.70,10830.84,29327.74,10689.79
1984-10-10,10.78,12699.43,29648.49,12537.73
1984-10-11,10.73,11499.19,29447.89,11600.33
1984-10-12,10.61,12063.61,28968.18,12305.47
1984-10-13,10.26,11917.73,27599.49,12607.78
1984-10-14,10.24,13000.45,27522.81,13039.11
1984-10-15,9.98,13407.99,26535.47,13905.77
1984-10-16,10.01,15118.21,26650.98,15059.97
1984-10-17,9.82,14630.66,25907.75,15005.37
1984-10-18,10.28,15172.51,27676.31,14280.86
1984-10-19,10.12,14472.34,27065.65,14780.22
1984-10-20,9.98,14623.95,26535.47,14891.25
1984-10-21,9.82,14582.51,25907.75,14898.98
1984-10-22,9.81,14707.23,25868.31,14727.12
1984-10-23,9.82,14703.16,25907.75,14683.27
1984-10-24,9.90,14899.67,26222.38,14741.05
1984-10-25,9.84,14751.11,25986.54,14870.01
1984-10-26,9.77,14576.20,25710.34,14715.45
1984-10-27,9.81,14815.08,25868.31,14735.44
1984-10-28,9.86,14898.38,26065.26,14799.09
1984-10-29,9.79,14911.79,25789.37,15050.89
1984-10-30,9.73,14991.97,25552.01,15111.64
1984-10-31,9.56,14561.53,24875.11,14902.80
1984-11-01,9.60,15006.87,25034.95,14926.28
1984-11-02,9.75,14677.35,25631.22,14376.73
1984-11-03,9.71,13350.74,25472.71,13430.65
1984-11-04,9.70,13333.75,25433.03,13353.76
1984-11-05,9.75,13457.30,25631.22,13357.38
1984-11-06,9.56,12890.91,24875.11,13272.12
1984-11-07,9.54,13080.62,24795.05,13120.98
1984-11-08,9.39,12893.00,24206.16,13189.90
1984-11-09,9.45,12918.82,24439.61,12801.12
1984-11-10,9.72,13788.19,25512.37,13247.34
1984-11-11,9.66,13465.23,25274.06,13585.38
1984-11-12,9.61,13465.44,25074.86,13565.88
1984-11-13,9.52,13025.11,24714.93,13206.57
1984-11-14,9.44,12988.46,24400.65,13146.91
1984-11-15,9.46,13433.15,24478.59,13393.85
1984-11-16,9.06,12581.44,22935.46,13359.44
1984-11-17,9.05,13221.10,22897.30,13240.33
1984-11-18,8.93,13329.47,22439.38,13560.34
1984-11-19,8.52,12564.38,20885.60,13347.74
1984-11-20,8.35,13294.89,20270.62,13604.94
1984-11-21,8.14,12927.21,19536.95,13297.10
1984-11-22,8.13,13500.55,19502.65,13517.84
1984-11-23,8.22,13491.11,19813.44,13334.41
1984-11-24,7.96,13205.92,18921.18,13655.77
1984-11-25,7.94,12712.58,18850.79,12748.07
1984-11-26,8.30,13880.45,20093.62,13253.85
1984-11-27,7.96,13569.60,18921.18,14160.71
1984-11-28,7.59,12844.55,17615.46,13502.85
1984-11-29,7.31,13287.49,16647.72,13775.39
1984-11-30,6.75,12664.54,14820.13,13585.95
1984-12-01,6.46,12844.33,13938.35,13288.89
1984-12-02,6.29,12973.68,13420.29,13234.87
1984-12-03,6.27,13134.79,13346.86,13171.81
1984-12-04,7.10,14289.39,15943.86,12980.06
1984-12-05,5.82,11608.80,14841.67,12164.49
1984-12-06,6.03,10061.09,13306.91,10834.86
1984-12-07,5.40,11554.13,14681.02,10861.34
1984-12-08,4.38,6656.45,9708.45,9163.45
1984-12-09,3.97,5811.87,8728.75,6305.80
1984-12-10,3.22,4488.40,6979.88,5370.12
1984-12-11,3.48,4612.26,7578.65,4310.38
1984-12-12,3.13,2754.89,6774.66,3160.24
1984-12-13,3.09,2138.78,6735.00,2158.77
1984-12-14,3.09,1998.52,6735.00,1998.52
1984-12-15,3.09,2362.67,6735.00,2362.67
1984-12-16,3.25,3315.00,7049.00,3156.69
1984-12-17,3.46,3781.41,7532.00,3537.89
1984-12-18,3.60,3836.76,7854.00,3674.42
1984-12-19,4.00,4970.20,8774.00,4506.37
1984-12-20,4.50,6643.88,9524.00,6265.75
1984-12-21,4.96,8644.15,10636.00,8083.52
1984-12-22,5.28,11228.56,13252.00,9909.66
1984-12-23,5.50,11493.53,15056.00,10584.02
1984-12-24,5.58,10738.05,15209.49,10660.67
1984-12-25,5.47,10439.70,14965.93,10562.49
1984-12-26,5.41,10460.87,14727.79,10580.93
1984-12-27,5.62,11328.10,15234.91,11072.43
1984-12-28,5.77,11594.24,15022.60,11701.27
1984-12-29,5.95,11892.73,14106.41,12354.65
1984-12-30,5.97,12613.04,13958.79,12687.47
1984-12-31,5.89,12915.71,14493.69,12646.03
1985-01-01,5.97,11533.96,13958.79,11803.64
1985-01-02,5.57,11846.06,15197.81,11221.39
1985-01-03,5.33,9663.39,14297.37,10117.36
1985-01-04,5.44,10589.13,14856.04,10307.46
1985-01-05,5.55,11168.03,15168.17,11010.67
1985-01-06,5.68,11541.02,15208.79,11520.54
1985-01-07,5.68,11576.96,15208.79,11576.96
1985-01-08,5.74,11722.52,15104.47,11775.12
1985-01-09,5.73,11783.22,15127.32,11771.70
1985-01-10,5.69,11896.86,15196.89,11861.79
1985-01-11,5.69,11852.87,15196.89,11852.87
1985-01-12,5.68,11876.56,15208.79,11870.55
1985-01-13,5.56,11777.06,15184.02,11789.55
1985-01-14,5.68,11740.22,15208.79,11727.73
1985-01-15,5.86,12251.69,14656.39,12530.19
1985-01-16,5.87,12781.89,14604.49,12808.06
1985-01-17,5.78,12180.06,14990.86,11985.26
1985-01-18,5.75,12037.24,15079.38,11992.61
1985-01-19,5.81,12030.96,14882.32,12130.31
1985-01-20,5.84,12275.95,14753.54,12340.87
1985-01-21,5.83,12408.61,14798.72,12385.83
1985-01-22,5.88,12471.52,14550.26,12596.78
1985-01-23,5.79,12607.72,14956.89,12402.71
1985-01-24,5.75,12000.25,15079.38,11938.49
1985-01-25,8.72,11988.53,21640.75,8680.50
1985-01-26,9.32,12151.77,23934.74,10995.22
1985-01-27,9.61,13632.69,25074.86,13057.88
1985-01-28,9.50,13386.57,24634.70,13608.48
1985-01-29,9.14,12648.06,23241.43,13350.50
1985-01-30,8.85,12638.69,22134.46,13196.79
1985-01-31,8.52,12386.68,20885.60,13016.31
1985-02-01,8.39,11985.34,20413.26,12223.48
1985-02-02,8.59,13062.03,21149.29,12690.95
1985-02-03,8.80,13838.22,21944.31,13437.40
1985-02-04,8.76,13712.93,21792.42,13789.51
1985-02-05,8.76,13708.82,21792.42,13708.82
1985-02-06,8.75,12744.95,21754.49,12764.07
1985-02-07,8.40,10422.06,20449.08,11080.20
1985-02-08,8.01,8956.02,19095.45,9638.48
1985-02-09,7.85,8780.02,18533.74,9063.22
1985-02-10,7.72,8702.77,18075.00,8934.05
1985-02-11,7.65,8650.53,17827.64,8775.24
1985-02-12,7.71,8875.97,18039.67,8769.07
1985-02-13,7.75,9058.41,18180.93,8987.19
1985-02-14,7.75,8963.31,18180.93,8963.31
1985-02-15,7.62,8523.42,17721.56,8755.02
1985-02-16,7.64,8754.74,17792.29,8719.08
1985-02-17,7.64,8797.00,17792.29,8797.00
1985-02-18,7.62,8731.53,17721.56,8767.19
1985-02-19,7.59,8643.35,17615.46,8696.85
1985-02-20,7.41,8155.04,16987.94,8471.42
1985-02-21,7.20,7710.44,16277.24,8068.75
1985-02-22,6.46,6945.26,13938.35,8124.45
1985-02-23,6.07,7355.21,12926.86,7865.17
1985-02-24,5.68,8748.19,15208.79,7597.72
1985-02-25,5.58,7356.27,15209.49,7355.92
1985-02-26,5.25,6814.20,13740.64,7554.74
1985-02-27,4.93,5744.34,11047.99,7101.89
1985-02-28,4.82,6920.99,10777.96,7057.14
1985-03-01,4.55,6502.89,10119.57,6834.83
1985-03-02,4.32,6071.93,9564.02,6352.02
1985-03-03,4.00,5088.31,8800.00,5473.51
1985-03-04,3.80,4639.40,8326.74,4878.00
1985-03-05,3.81,4646.25,8350.30,4634.37
1985-03-06,3.74,4382.05,8185.59,4465.09
1985-03-07,3.75,4514.14,8209.09,4502.29
1985-03-08,3.76,4449.67,8232.60,4437.82
1985-03-09,3.81,4511.25,8350.30,4451.91
1985-03-10,4.16,5612.23,9180.66,5193.59
1985-03-11,4.68,7404.50,10435.76,6771.72
1985-03-12,5.02,7944.47,11464.05,7426.04
1985-03-13,5.36,10088.99,14473.75,8571.59
1985-03-14,5.56,9480.31,15184.02,9122.21
1985-03-15,5.62,9406.65,15234.91,9380.99
1985-03-16,5.69,9567.05,15196.89,9586.22
1985-03-17,5.36,9142.10,14473.75,9506.69
1985-03-18,8.24,7344.35,19883.13,4617.12
1985-03-19,10.20,5570.15,27369.87,1795.59
1985-03-20,10.62,4685.63,29008.07,3859.71
1985-03-21,10.06,4010.18,26838.95,5103.78
1985-03-22,10.15,5611.35,27179.47,5439.67
1985-03-23,10.01,6592.68,26650.98,6859.13
1985-03-24,10.16,7955.42,27217.48,7669.81
1985-03-25,10.12,8712.75,27065.65,8789.29
1985-03-26,10.25,9895.07,27561.13,9645.27
1985-03-27,9.89,9745.91,26183.13,10440.65
1985-03-28,9.98,11890.93,26535.47,11713.29
1985-03-29,9.89,11633.59,26183.13,11811.23
1985-03-30,9.92,11582.30,26300.80,11522.97
1985-03-31,10.13,11594.66,27103.55,11189.94
1985-04-01,10.05,11661.59,26801.29,11813.98
1985-04-02,9.93,11467.48,26339.96,11700.07
1985-04-03,9.88,10871.19,26143.86,10970.06
1985-04-04,10.01,11131.51,26650.98,10875.84
1985-04-05,10.12,13296.14,27065.65,13087.08
1985-04-06,9.97,11953.63,26496.41,12240.62
1985-04-07,10.09,12050.41,26952.15,11820.64
1985-04-08,10.13,12193.21,27103.55,12116.88
1985-04-09,9.99,11921.94,26574.49,12188.67
1985-04-10,9.99,11778.89,26574.49,11778.89
1985-04-11,10.20,11694.47,27369.87,11293.47
1985-04-12,10.42,11647.00,28217.98,11219.41
1985-04-13,10.50,11741.92,28530.60,11584.31
1985-04-14,10.46,11883.33,28374.01,11962.28
1985-04-15,10.52,11645.91,28610.00,11526.93
1985-04-16,10.51,11809.42,28570.29,11829.44
1985-04-17,10.51,11468.62,28570.29,11468.62
1985-04-18,10.37,11835.29,28023.73,12110.84
1985-04-19,10.28,11562.45,27676.31,11737.61
1985-04-20,10.42,12016.78,28217.98,11743.69
1985-04-21,10.51,12839.29,30428.92,11724.60
1985-04-22,10.49,12662.87,32639.87,11548.19
1985-04-23,10.24,12066.35,34850.81,10951.67
1985-04-24,10.44,11879.46,37061.75,10764.77
1985-04-25,10.58,10912.28,37262.66,10810.99
1985-04-26,10.56,10842.21,37271.84,10837.58
1985-04-27,10.57,11293.21,37584.12,11135.77
1985-04-28,10.51,11365.13,37228.88,11544.22
1985-04-29,10.35,10205.58,35754.49,10948.92
1985-04-30,10.45,9268.04,35541.58,9375.39
1985-05-01,10.51,8916.01,35736.26,8817.86
1985-05-02,10.42,8237.74,35930.94,8139.59
1985-05-03,10.67,7967.49,36125.62,7869.34
1985-05-04,10.75,7960.76,36320.29,7862.61
1985-05-05,10.86,9037.38,36696.57,8847.67
1985-05-06,10.96,11978.95,38533.18,11052.99
1985-05-07,10.96,11147.03,38565.19,11130.89
1985-05-08,10.93,12088.64,39307.16,11714.56
1985-05-09,10.95,15116.00,41694.71,13912.28
1985-05-10,10.97,18402.75,43063.41,17712.69
1985-05-11,10.88,21103.51,43344.40,20961.84
1985-05-12,10.79,21975.10,43087.19,22104.78
1985-05-13,10.81,22232.47,43050.86,22250.79
1985-05-14,10.79,21595.92,43057.84,21592.41
1985-05-15,10.83,22180.87,43189.03,22114.73
1985-05-16,11.01,21024.01,42461.19,21390.96
1985-05-17,11.05,18498.34,41698.85,18882.69
1985-05-18,11.02,16226.40,40850.18,16654.28
1985-05-19,11.05,15526.73,40935.21,15483.86
1985-05-20,11.03,14782.40,40268.78,15118.39
1985-05-21,11.03,14235.52,39819.11,14462.23
1985-05-22,11.01,11673.22,37590.23,12796.94
1985-05-23,10.96,9253.61,37243.03,9428.66
1985-05-24,10.79,8931.46,36813.90,9147.81
1985-05-25,10.78,9430.66,36922.27,9376.02
1985-05-26,11.04,10060.64,37968.04,9533.39
1985-05-27,10.93,9915.63,37567.17,10117.73
1985-05-28,11.03,9793.40,37792.38,9679.86
1985-05-29,10.96,10725.49,39189.82,10020.94
1985-05-30,11.07,13092.99,40053.18,12657.71
1985-05-31,10.86,14673.86,40477.73,14459.82
1985-06-01,11.00,15669.79,40859.45,15477.34
1985-06-02,11.05,15660.79,40911.44,15634.58
1985-06-03,11.03,15059.35,40359.96,15337.39
1985-06-04,11.07,13398.06,39271.99,13946.58
1985-06-05,11.05,10330.04,37516.86,11214.92
1985-06-06,10.99,9014.07,37251.15,9148.03
1985-06-07,10.70,8535.33,36413.70,8957.54
1985-06-08,10.88,9315.58,37086.60,8976.33
1985-06-09,11.01,9135.30,37382.96,8985.88
1985-06-10,11.09,9154.82,37650.61,9019.88
1985-06-11,11.00,10604.78,39143.00,9852.37
1985-06-12,11.07,10898.35,37553.54,11699.70
1985-06-13,10.85,9054.76,36883.38,9392.63
1985-06-14,11.03,9123.62,37456.01,8834.92
1985-06-15,11.13,8943.74,37678.83,8831.40
1985-06-16,11.08,8750.85,37492.30,8844.89
1985-06-17,11.06,8861.18,37348.07,8933.90
1985-06-18,10.95,8717.07,37046.23,8869.25
1985-06-19,10.66,8513.77,36195.19,8942.83
1985-06-20,10.60,8951.82,36121.83,8988.80
1985-06-21,10.70,9364.51,36566.70,9140.22
1985-06-22,10.85,9655.25,37278.67,9296.29
1985-06-23,11.03,9480.98,37528.95,9354.80
1985-06-24,11.11,9614.43,37927.64,9413.42
1985-06-25,11.14,9633.59,37934.19,9630.29
1985-06-26,11.08,9682.73,37917.86,9690.96
1985-06-27,11.11,9510.24,37879.60,9529.53
1985-06-28,11.12,9371.33,37825.79,9398.45
1985-06-29,10.98,9152.30,37377.35,9378.39
1985-06-30,10.88,9243.27,37111.45,9377.33
1985-07-01,10.96,10432.16,38025.33,9971.41
1985-07-02,10.87,10377.78,37914.63,10433.59
1985-07-03,10.82,10549.34,38002.64,10504.97
1985-07-04,10.99,10863.84,38523.29,10601.35
1985-07-05,11.10,10744.54,38659.84,10675.70
1985-07-06,10.99,10573.85,38491.38,10658.78
1985-07-07,11.05,10888.33,38774.82,10745.43
1985-07-08,11.05,10688.25,38616.33,10768.15
1985-07-09,10.96,10626.79,38373.13,10749.41
1985-07-10,10.95,10780.75,38536.61,10698.33
1985-07-11,11.08,10938.61,38813.32,10799.10
1985-07-12,11.14,10939.63,38859.85,10916.17
1985-07-13,11.13,10685.78,38644.40,10794.40
1985-07-14,11.04,10730.84,38571.66,10767.51
1985-07-15,11.04,10850.92,38650.99,10810.92
1985-07-16,11.06,10887.93,38708.46,10858.96
1985-07-17,11.04,10817.27,38587.53,10878.24
1985-07-18,11.04,10771.83,38603.39,10763.83
1985-07-19,11.00,10658.82,38370.49,10776.24
1985-07-20,10.98,10658.96,38234.19,10727.68
1985-07-21,11.02,10836.39,38498.12,10703.32
1985-07-22,10.98,10585.76,38234.19,10718.82
1985-07-23,11.01,10679.65,38373.40,10609.47
1985-07-24,11.03,10421.41,38327.55,10444.52
1985-07-25,11.06,10353.21,38124.33,10455.67
1985-07-26,11.02,10064.34,37908.62,10173.09
1985-07-27,10.97,9940.84,37588.27,10102.35
1985-07-28,10.98,10171.27,37936.83,9995.53
1985-07-29,10.90,9656.95,37308.27,9973.85
1985-07-30,10.92,9816.70,37389.00,9776.00
1985-07-31,10.74,9713.10,36848.36,9985.68
1985-08-01,10.67,9698.61,36715.01,9765.84
1985-08-02,10.83,9997.15,37444.36,9629.43
1985-08-03,10.93,10054.87,37665.93,9943.17
1985-08-04,11.07,10113.85,38008.80,9940.98
1985-08-05,11.07,9974.42,38129.71,9913.46
1985-08-06,10.97,9851.07,37588.27,10124.05
1985-08-07,10.89,9728.57,37373.40,9836.90
1985-08-08,10.64,9378.66,36831.16,9652.04
1985-08-09,10.93,10551.25,37814.06,10055.71
1985-08-10,10.76,9751.61,37338.64,9991.30
1985-08-11,10.99,10354.14,38315.45,9861.66
1985-08-12,10.99,10735.89,38341.55,10722.73
1985-08-13,10.97,10265.48,37931.88,10472.02
1985-08-14,10.85,10102.66,37603.41,10268.27
1985-08-15,10.93,10333.06,37888.13,10189.51
1985-08-16,11.01,10571.14,38295.32,10365.85
1985-08-17,11.00,10517.58,38093.55,10619.31
1985-08-18,11.00,10434.48,38142.43,10409.84
1985-08-19,11.00,10468.12,38142.43,10468.12
