date,af,wz,mn,mx,mm,qv
1983-08-30,420690.91,,55.47,87.00,,
1983-08-31,420830.00,,59.79,92.00,,
1983-09-01,421017.59,,59.24,90.85,,
1983-09-02,420783.97,,51.30,77.56,,
1983-09-03,420503.19,,49.26,78.82,,
1983-09-04,420176.88,,50.04,76.30,,
1983-09-05,419848.81,,44.62,75.20,,
1983-09-06,419570.22,,47.76,88.57,,
1983-09-07,419196.66,,53.97,86.84,,
1983-09-08,418775.91,,55.39,80.94,,
1983-09-09,418355.59,,45.48,65.22,,
1983-09-10,417877.88,,39.51,76.07,,
1983-09-11,417450.09,,47.53,76.30,,
1983-09-12,417068.88,,48.94,81.41,,
1983-09-13,416688.41,,51.07,87.07,,
1983-09-14,416261.84,,54.76,78.11,,
1983-09-15,416166.97,,47.68,80.94,,
1983-09-16,416308.28,,49.41,81.41,,
1983-09-17,416451.63,,44.38,71.19,,
1983-09-18,416593.44,,42.50,77.88,,
1983-09-19,417022.75,,42.65,60.58,,
1983-09-20,417117.81,,34.16,63.72,,
1983-09-21,417259.44,,36.91,74.10,,
1983-09-22,417497.06,,44.30,79.60,,
1983-09-23,417687.44,,52.95,77.48,,
1983-09-24,417831.66,,49.41,76.85,,
1983-09-25,418068.81,,50.12,82.04,,
1983-09-26,418213.56,,53.11,78.82,,
1983-09-27,418404.66,,49.26,68.05,,
1983-09-28,418589.84,,41.08,65.61,,
1983-09-29,418823.84,,48.79,56.88,,
1983-09-30,419383.81,,47.21,56.41,,
1983-10-01,419941.72,,46.82,61.84,,
1983-10-02,420316.34,,42.18,58.77,,
1983-10-03,421017.59,,41.24,60.81,,
1983-10-04,421252.94,,43.28,70.33,,
1983-10-05,421534.66,,44.30,76.07,,
1983-10-06,421767.91,,44.70,72.61,,
1983-10-07,421862.03,,45.88,70.64,,
1983-10-08,421627.94,,46.43,73.39,,
1983-10-09,421360.00,,49.34,64.12,,
1983-10-10,421100.00,,44.38,59.08,,
1983-10-11,420829.72,,36.21,64.43,,
1983-10-12,420971.81,,39.82,66.79,,
1983-10-13,420971.81,,46.43,55.63,,
1983-10-14,421111.16,,45.72,53.27,,
1983-10-15,421204.75,,36.68,57.20,,
1983-10-16,421298.75,,35.34,61.29,,
1983-10-17,421346.56,,39.12,64.35,,
1983-10-18,421392.38,,39.59,60.26,,
1983-10-19,421534.66,,36.76,65.37,,
1983-10-20,421580.50,,41.32,67.89,,
1983-10-21,421534.66,,46.43,71.98,,
1983-10-22,421534.66,,45.25,71.27,,
1983-10-23,421580.50,,42.26,56.65,,
1983-10-24,421627.94,,35.89,62.31,,
1983-10-25,421627.94,,35.58,69.62,,
1983-10-26,421627.94,,38.25,68.20,,
1983-10-27,421627.94,,40.22,70.80,,
1983-10-28,421627.94,,39.90,69.70,,
1983-10-29,421627.94,,46.35,71.90,,
1983-10-30,421627.94,,46.98,57.12,,
1983-10-31,422095.44,,45.80,61.29,,
1983-11-01,422001.66,,49.34,60.26,,
1983-11-02,420551.31,,48.00,56.88,,
1983-11-03,418544.34,,46.58,63.02,,
1983-11-04,416308.28,,47.53,60.26,,
1983-11-05,413895.06,,44.78,57.04,,
1983-11-06,411869.59,,45.96,55.55,,
1983-11-07,410137.09,,35.81,46.43,,
1983-11-08,408130.03,,27.79,45.56,,
1983-11-09,406039.81,,31.65,40.53,,
1983-11-10,403639.16,,37.39,50.04,,
1983-11-11,402445.28,,37.78,49.65,,
1983-11-12,400614.13,,36.91,48.08,,
1983-11-13,398926.72,,32.28,41.08,,
1983-11-14,396974.50,,33.38,44.38,,
1983-11-15,394889.44,,35.18,46.90,,
1983-11-16,392825.84,,33.93,44.93,,
1983-11-17,391271.59,,35.42,41.87,,
1983-11-18,389226.88,,31.57,42.42,,
1983-11-19,387324.72,,30.78,33.93,,
1983-11-20,385344.75,,21.19,37.62,,
1983-11-21,383062.41,,18.99,35.50,,
1983-11-22,380659.97,,18.67,33.14,,
1983-11-23,378449.06,,26.61,32.90,,
1983-11-24,376689.72,,31.33,35.89,,
1983-11-25,374676.22,,28.82,40.22,,
1983-11-26,372360.09,,18.75,36.05,,
1983-11-27,370029.03,,24.10,39.19,,
1983-11-28,367843.38,,26.30,37.15,,
1983-11-29,365583.47,,16.08,30.00,,
1983-11-30,363337.78,,14.98,27.64,,
1983-12-01,361146.88,,22.76,40.61,,
1983-12-02,359142.09,,23.23,30.86,,
1983-12-03,357146.75,,27.09,32.75,,
1983-12-04,354868.59,,14.43,34.79,,
1983-12-05,352520.94,,10.50,22.45,,
1983-12-06,350546.31,,22.37,39.35,,
1983-12-07,348602.72,,34.87,42.10,,
1983-12-08,346576.69,,31.17,41.32,,
1983-12-09,344585.75,,29.29,37.31,,
1983-12-10,342726.81,,34.87,44.07,,
1983-12-11,340904.59,,34.16,38.57,,
1983-12-12,338845.41,,30.07,38.64,,
1983-12-13,336838.47,,30.47,37.46,,
1983-12-14,334762.97,,33.53,37.70,,
1983-12-15,332640.94,,19.77,39.19,,
1983-12-16,330248.16,,15.14,25.83,,
1983-12-17,327874.44,,17.26,25.83,,
1983-12-18,325544.81,,15.69,24.57,,
1983-12-19,323300.00,,11.05,26.22,,
1983-12-20,321200.00,,3.19,15.06,,
1983-12-21,318901.94,,-2.55,12.31,,
1983-12-22,316368.91,,-6.17,5.94,,
1983-12-23,313700.13,,-11.83,4.37,,
1983-12-24,311556.16,,4.76,23.47,,
1983-12-25,309451.06,,23.23,33.61,,
1983-12-26,307353.72,,30.31,37.86,,
1983-12-27,305118.69,,17.73,29.92,,
1983-12-28,302971.53,,14.11,23.86,,
1983-12-29,300701.25,,15.06,24.81,,
1983-12-30,298562.69,,24.81,32.75,,
1983-12-31,296290.69,,27.24,37.78,,
1984-01-01,293900.56,,12.15,26.93,,
1984-01-02,291372.66,,8.45,24.26,,
1984-01-03,289090.84,,24.26,35.11,,
1984-01-04,287072.91,,31.17,37.54,,
1984-01-05,284908.72,,29.05,35.18,,
1984-01-06,282798.59,,25.04,33.45,,
1984-01-07,280556.09,,22.68,33.85,,
1984-01-08,278267.69,,23.31,34.48,,
1984-01-09,276398.84,,23.39,26.30,,
1984-01-10,274073.75,,16.24,28.66,,
1984-01-11,271890.84,,19.07,39.90,,
1984-01-12,269715.53,,15.45,27.01,,
1984-01-13,267485.72,,15.77,27.79,,
1984-01-14,265298.59,,17.18,30.62,,
1984-01-15,262822.13,,7.35,23.00,,
1984-01-16,260227.55,,6.72,16.55,,
1984-01-17,257753.16,,-2.87,17.18,,
1984-01-18,255291.55,,-9.55,7.98,,
1984-01-19,252749.48,,-3.02,14.74,,
1984-01-20,250267.78,,-7.19,12.93,,
1984-01-21,247819.58,,5.54,23.71,,
1984-01-22,245562.16,,13.56,25.20,,
1984-01-23,243544.63,,13.96,36.21,,
1984-01-24,241581.39,,35.42,43.52,,
1984-01-25,239547.50,,34.16,42.42,,
1984-01-26,237700.16,,24.81,39.43,,
1984-01-27,235659.03,,24.73,42.42,,
1984-01-28,233563.80,,19.46,37.86,,
1984-01-29,231453.09,,16.79,33.77,,
1984-01-30,229240.53,,13.41,31.80,,
1984-01-31,226938.94,,13.64,35.66,,
1984-02-01,224683.08,,13.96,36.68,,
1984-02-02,223102.69,,11.76,31.02,,
1984-02-03,222268.03,,11.36,33.45,,
1984-02-04,221380.75,,11.44,31.49,,
1984-02-05,220516.03,,15.06,39.43,,
1984-02-06,219734.02,,16.39,36.68,,
1984-02-07,219027.19,,13.88,34.63,,
1984-02-08,218335.41,,13.49,34.32,,
1984-02-09,217649.41,,15.37,35.73,,
1984-02-10,217494.20,,29.29,38.41,,
1984-02-11,217494.20,,12.86,32.51,,
1984-02-12,217494.20,,28.66,33.77,,
1984-02-13,217819.41,,32.12,39.12,,
1984-02-14,218117.34,,22.68,38.57,,
1984-02-15,218267.73,,20.09,33.06,,
1984-02-16,218636.19,,30.55,40.53,,
1984-02-17,218809.13,,14.74,41.79,,
1984-02-18,218936.95,,5.86,30.94,,
1984-02-19,218936.95,,-0.35,24.41,,
1984-02-20,218936.95,,-2.08,28.66,,
1984-02-21,219200.14,,23.16,31.49,,
1984-02-22,219433.23,,12.23,36.36,,
1984-02-23,219628.73,,11.05,34.48,,
1984-02-24,219861.84,,19.07,32.75,,
1984-02-25,219997.19,,25.04,40.45,,
1984-02-26,220057.34,,9.40,34.16,,
1984-02-27,220125.02,,4.21,33.53,,
1984-02-28,220230.30,,9.32,39.51,,
1984-02-29,220358.13,,15.77,40.37,,
1984-03-01,220516.03,,25.83,45.01,,
1984-03-02,220756.64,,26.69,43.75,,
1984-03-03,220952.14,,17.26,42.18,,
1984-03-04,221117.58,,12.93,39.43,,
1984-03-05,221350.67,,11.91,41.79,,
1984-03-06,221508.58,,21.11,44.85,,
1984-03-07,221771.77,,19.62,47.06,,
1984-03-08,222245.48,,22.84,46.66,,
1984-03-09,222800.00,,,,,
1984-03-10,223561.36,,29.37,44.93,,
1984-03-11,224486.25,,35.66,46.03,,
1984-03-12,225391.84,,33.22,46.03,,
1984-03-13,226435.94,,31.10,39.67,,
1984-03-14,227571.50,,34.32,44.93,,
1984-03-15,228714.67,,33.45,40.37,,
1984-03-16,229743.53,,33.14,46.90,,
1984-03-17,230818.11,,33.22,41.55,,
1984-03-18,231723.70,,25.99,45.64,,
1984-03-19,232636.02,,33.61,50.83,,
1984-03-20,233764.81,,35.58,47.84,,
1984-03-21,235527.59,,34.16,44.23,,
1984-03-22,237151.22,,34.56,50.04,,
1984-03-23,238801.47,,29.13,47.21,,
1984-03-24,240489.84,,34.16,43.44,,
1984-03-25,242076.13,,26.69,38.41,,
1984-03-26,243450.39,,29.37,46.66,,
1984-03-27,244785.39,,29.45,50.04,,
1984-03-28,246110.61,,25.67,41.47,,
1984-03-29,247271.13,,32.35,49.65,,
1984-03-30,248511.11,,26.61,51.77,,
1984-03-31,249814.70,,29.76,47.06,,
1984-04-01,251165.98,,29.68,56.41,,
1984-04-02,252033.53,,33.45,51.14,,
1984-04-03,252677.09,,27.79,50.67,,
1984-04-04,253449.36,,31.41,53.11,,
1984-04-05,254438.83,,39.90,54.45,,
1984-04-06,255709.86,,34.56,43.75,,
1984-04-07,257077.42,,28.03,53.58,,
1984-04-08,258992.00,,34.87,42.65,,
1984-04-09,260808.84,,31.57,45.80,,
1984-04-10,262731.59,,32.67,47.61,,
1984-04-11,263880.34,,30.31,45.80,,
1984-04-12,264092.19,,31.96,48.71,,
1984-04-13,262348.66,,29.37,56.25,,
1984-04-14,260711.08,,33.77,64.20,,
1984-04-15,260026.70,,38.09,70.88,,
1984-04-16,260988.08,,39.74,72.84,,
1984-04-17,263880.34,,44.15,62.94,,
1984-04-18,266747.94,,40.45,49.49,,
1984-04-19,268910.13,,35.58,50.12,,
1984-04-20,270172.75,,39.59,54.21,,
1984-04-21,271336.38,,39.19,59.24,,
1984-04-22,273036.41,,36.99,64.43,,
1984-04-23,275705.16,,38.17,55.47,,
1984-04-24,277968.44,,31.25,50.12,,
1984-04-25,279388.22,,33.22,45.09,,
1984-04-26,279755.69,,30.07,48.94,,
1984-04-27,279463.38,,32.67,46.82,,
1984-04-28,278519.63,,31.49,50.67,,
1984-04-29,277383.81,,35.73,51.07,,
1984-04-30,276064.28,,34.79,48.00,,
1984-05-01,274460.75,,36.76,52.01,,
1984-05-02,273325.25,,42.81,56.41,,
1984-05-03,272211.16,,36.13,55.00,,
1984-05-04,271229.09,,34.40,52.72,,
1984-05-05,269925.19,,37.46,48.24,,
1984-05-06,268522.25,,29.68,52.01,,
1984-05-07,267129.00,,32.35,62.54,,
1984-05-08,265843.84,,36.99,74.02,,
1984-05-09,265420.19,,46.82,65.14,,
1984-05-10,265990.50,,46.11,57.43,,
1984-05-11,267317.38,,45.64,60.42,,
1984-05-12,270255.28,,49.10,70.48,,
1984-05-13,276097.69,,47.13,86.76,,
1984-05-14,286078.53,,48.00,73.94,,
1984-05-15,299085.53,,40.45,48.63,,
1984-05-16,309037.06,,35.50,54.13,,
1984-05-17,315721.56,,38.17,66.48,,
1984-05-18,317480.00,,39.51,70.56,,
1984-05-19,324800.00,,44.46,77.01,,
1984-05-20,332860.00,,48.94,64.20,,
1984-05-21,340010.00,,44.23,57.98,,
1984-05-22,346340.00,,38.80,72.53,,
1984-05-23,351270.00,,50.83,63.33,,
1984-05-24,356177.66,,46.27,58.22,,
1984-05-25,360591.50,,44.85,63.64,,
1984-05-26,364345.78,,46.58,65.22,,
1984-05-27,368576.38,,41.47,68.99,,
1984-05-28,373129.63,,43.68,85.82,,
1984-05-29,378732.53,,49.34,93.68,,
1984-05-30,386565.38,,60.58,84.71,,
1984-05-31,396230.84,,46.43,64.82,,
1984-06-01,403675.09,,37.78,66.55,,
1984-06-02,408587.00,,45.33,73.71,,
1984-06-03,412170.75,,47.84,66.00,,
1984-06-04,415014.88,,49.41,55.08,,
1984-06-05,416873.59,,46.90,62.94,,
1984-06-06,418004.03,,43.75,59.48,,
1984-06-07,417851.88,,44.30,56.57,,
1984-06-08,416808.38,,41.63,54.52,,
1984-06-09,415080.09,,37.07,61.13,,
1984-06-10,412716.31,,43.91,56.57,,
1984-06-11,410255.84,,41.95,63.09,,
1984-06-12,407431.66,,46.43,69.46,,
1984-06-13,404682.34,,48.55,70.88,,
1984-06-14,401782.28,,47.92,72.53,,
1984-06-15,400122.16,,52.24,80.39,,
1984-06-16,400545.13,,51.54,73.94,,
1984-06-17,402385.03,,45.72,75.60,,
1984-06-18,404320.13,,52.95,80.31,,
1984-06-19,406543.75,,56.02,84.09,,
1984-06-20,410074.00,,52.80,74.02,,
1984-06-21,413326.09,,45.33,63.64,,
1984-06-22,414362.69,,41.87,70.17,,
1984-06-23,414150.00,,49.18,84.16,,
1984-06-24,413960.00,,52.64,91.87,,
1984-06-25,414790.00,,55.86,88.17,,
1984-06-26,416014.88,,56.96,90.30,,
1984-06-27,419264.91,,56.25,87.23,,
1984-06-28,422482.34,,57.04,96.90,,
1984-06-29,425233.50,,61.92,84.48,,
1984-06-30,426904.28,,49.41,78.43,,
1984-07-01,426475.59,,48.47,83.93,,
1984-07-02,425620.00,,53.27,84.95,,
1984-07-03,425464.31,,54.68,85.74,,
1984-07-04,425240.00,,53.35,89.98,,
1984-07-05,424760.84,,54.84,97.53,,
1984-07-06,424475.06,,65.53,88.80,,
1984-07-07,424947.69,,59.08,88.41,,
1984-07-08,424947.69,,59.48,84.79,,
1984-07-09,424705.88,,54.05,80.15,,
1984-07-10,424035.38,,53.27,87.70,,
1984-07-11,423134.53,,55.15,94.86,,
1984-07-12,422004.06,,57.91,89.27,,
1984-07-13,420688.84,,52.80,86.52,,
1984-07-14,419319.28,,52.17,88.65,,
1984-07-15,417851.88,,55.23,93.36,,
1984-07-16,417004.03,,57.04,93.99,,
1984-07-17,417417.06,,55.47,96.19,,
1984-07-18,417906.22,,63.72,91.79,,
1984-07-19,418188.81,,61.36,92.03,,
1984-07-20,418471.44,,65.61,89.59,,
1984-07-21,418667.09,,61.21,80.71,,
1984-07-22,419362.75,,62.78,80.63,,
1984-07-23,420743.19,,59.79,79.60,,
1984-07-24,421406.25,,62.54,94.78,,
1984-07-25,421775.81,,65.37,97.92,,
1984-07-26,422047.56,,67.81,91.55,,
1984-07-27,422101.91,,68.13,91.24,,
1984-07-28,422612.78,,64.35,83.69,,
1984-07-29,422851.91,,61.52,87.15,,
1984-07-30,422949.75,,57.98,89.20,,
1984-07-31,422949.75,,58.14,89.43,,
1984-08-01,422949.75,,62.78,86.44,,
1984-08-02,423047.56,,60.03,88.80,,
1984-08-03,422764.94,,57.83,90.77,,
1984-08-04,422612.78,,60.03,91.00,,
1984-08-05,422384.50,,65.22,94.23,,
1984-08-06,422047.56,,60.11,86.68,,
1984-08-07,421688.84,,55.70,87.47,,
1984-08-08,421210.59,,57.20,93.05,,
1984-08-09,420775.81,,60.42,98.71,,
1984-08-10,420112.75,,63.41,93.44,,
1984-08-11,419873.63,,62.78,91.16,,
1984-08-12,419319.28,,61.99,94.31,,
1984-08-13,418851.88,,62.70,82.83,,
1984-08-14,418384.47,,56.49,90.93,,
1984-08-15,417754.03,,61.36,93.91,,
1984-08-16,417101.84,,65.77,87.31,,
1984-08-17,416775.78,,58.77,92.89,,
1984-08-18,416210.53,,62.54,94.94,,
1984-08-19,415449.66,,57.04,85.89,,
1984-08-20,414797.50,,51.62,82.99,,
1984-08-21,414134.44,,50.91,89.27,,
1984-08-22,413294.00,,54.92,88.72,,
1984-08-23,411935.41,,59.64,86.99,,
1984-08-24,409849.34,,58.53,89.67,,
1984-08-25,407656.31,,59.56,85.97,,
1984-08-26,405431.19,,57.59,88.49,,
1984-08-27,403156.94,,57.28,89.20,,
1984-08-28,400820.03,,59.48,85.50,,
1984-08-29,398525.44,,55.86,88.02,,
1984-08-30,396082.78,,65.14,91.32,,
1984-08-31,393935.88,,50.28,65.45,,
1984-09-01,391770.53,,45.56,72.92,,
1984-09-02,389469.84,,46.58,82.51,,
1984-09-03,387158.75,,52.48,87.07,,
1984-09-04,384778.94,,53.35,91.24,,
1984-09-05,381883.63,,60.26,77.17,,
1984-09-06,379479.38,,48.31,66.24,,
1984-09-07,377088.53,,48.47,66.08,,
1984-09-08,374761.53,,47.61,77.88,,
1984-09-09,372394.25,,52.40,79.76,,
1984-09-10,370157.91,,46.74,79.60,,
1984-09-11,367842.50,,51.38,74.49,,
1984-09-12,365425.50,,45.80,72.45,,
1984-09-13,362939.16,,42.97,77.17,,
1984-09-14,360472.63,,43.60,84.16,,
1984-09-15,358003.97,,54.52,85.34,,
1984-09-16,355497.63,,52.24,84.40,,
1984-09-17,353001.03,,52.64,89.98,,
1984-09-18,350010.00,,54.29,92.11,,
1984-09-19,347196.72,,55.47,93.21,,
1984-09-20,344813.34,,55.94,75.04,,
1984-09-21,342270.97,,42.26,57.67,,
1984-09-22,339812.13,,39.12,61.29,,
1984-09-23,337306.16,,35.97,53.97,,
1984-09-24,334681.06,,31.17,53.42,,
1984-09-25,332132.06,,32.20,59.40,,
1984-09-26,329675.72,,41.47,66.71,,
1984-09-27,327163.78,,39.51,64.82,,
1984-09-28,324601.94,,37.54,63.33,,
1984-09-29,322127.84,,37.86,74.97,,
1984-09-30,319653.78,,43.75,75.36,,
1984-10-01,318265.63,,54.68,71.19,,
1984-10-02,317528.50,,44.54,73.71,,
1984-10-03,316827.28,,46.11,74.81,,
1984-10-04,316000.25,,45.80,75.20,,
1984-10-05,315020.38,,48.16,69.54,,
1984-10-06,314076.44,,42.34,73.94,,
1984-10-07,313177.47,,45.01,77.40,,
1984-10-08,312224.56,,47.76,83.06,,
1984-10-09,311208.72,,52.01,75.52,,
1984-10-10,310284.78,,45.88,78.43,,
1984-10-11,309187.50,,39.35,59.32,,
1984-10-12,308453.03,,34.95,49.89,,
1984-10-13,307647.78,,41.95,53.03,,
1984-10-14,306762.88,,31.96,45.09,,
1984-10-15,305895.69,,26.46,50.20,,
1984-10-16,304948.84,,28.58,46.11,,
1984-10-17,304311.72,,33.69,43.28,,
1984-10-18,303497.63,,28.34,40.69,,
1984-10-19,302586.25,,31.57,42.34,,
1984-10-20,301634.69,,31.17,43.52,,
1984-10-21,300726.78,,29.29,45.33,,
1984-10-22,299766.47,,27.48,49.18,,
1984-10-23,298762.53,,28.34,49.26,,
1984-10-24,297854.59,,40.61,59.48,,
1984-10-25,297025.25,,34.63,58.77,,
1984-10-26,296169.72,,33.53,51.07,,
1984-10-27,295146.59,,32.67,42.34,,
1984-10-28,294209.19,,32.51,47.76,,
1984-10-29,293581.41,,32.43,46.82,,
1984-10-30,293314.81,,27.72,48.55,,
1984-10-31,293194.41,,26.85,40.84,,
1984-11-01,293013.81,,26.54,52.17,,
1984-11-02,293426.59,,41.95,50.99,,
1984-11-03,293805.00,,35.66,48.31,,
1984-11-04,293951.19,,31.17,49.41,,
1984-11-05,294028.59,,32.43,49.57,,
1984-11-06,294174.81,,39.27,46.74,,
1984-11-07,294131.81,,35.97,48.71,40.68,
1984-11-08,294174.81,,35.34,39.35,37.81,
1984-11-09,294475.81,,33.22,42.34,36.82,
1984-11-10,294923.00,,31.02,35.34,33.31,
1984-11-11,295077.81,,35.11,39.12,36.82,
1984-11-12,295301.41,,39.27,45.64,41.28,
1984-11-13,295916.56,,38.64,46.43,42.00,
1984-11-14,296449.06,,27.64,41.63,37.04,
1984-11-15,296475.28,,22.29,38.25,30.37,
1984-11-16,296641.13,,30.15,46.90,35.99,
1984-11-17,296798.28,,27.40,45.64,33.96,
1984-11-18,296903.03,,28.19,43.36,33.72,
1984-11-19,296946.69,,27.32,42.10,33.55,
1984-11-20,297130.03,,31.17,43.52,38.93,
1984-11-21,297252.25,,34.40,48.71,40.26,
1984-11-22,297479.22,,33.14,45.25,37.45,
1984-11-23,297627.63,,28.97,46.90,36.48,
1984-11-24,297976.81,,33.85,37.94,35.38,
1984-11-25,298125.22,,28.11,35.66,31.85,
1984-11-26,298125.22,,19.46,36.84,26.75,
1984-11-27,298203.81,,17.89,32.28,25.32,
1984-11-28,298430.78,,29.60,37.86,33.42,
1984-11-29,298692.69,,23.94,38.64,32.41,
1984-11-30,299041.88,,25.20,37.15,29.42,
1984-12-01,299268.88,,13.64,35.03,23.01,
1984-12-02,299233.94,,8.37,20.40,14.79,
1984-12-03,299111.72,,10.97,26.22,16.04,
1984-12-04,299085.53,,9.48,26.93,14.09,
1984-12-05,298937.13,,10.58,29.60,17.14,
1984-12-06,298963.31,,12.62,30.86,19.67,
1984-12-07,299006.97,,15.92,33.14,22.85,
1984-12-08,299233.94,,21.58,37.94,26.90,
1984-12-09,299460.00,,27.01,36.44,32.62,
1984-12-10,299801.38,,30.39,39.43,34.43,
1984-12-11,300090.00,,18.36,35.11,29.01,
1984-12-12,300299.00,,19.54,34.24,25.77,
1984-12-13,300525.97,,12.38,30.55,19.20,
1984-12-14,300421.22,,7.59,21.27,14.06,
1984-12-15,300648.19,,16.00,28.82,23.58,
1984-12-16,300901.38,,14.82,27.87,22.24,
1984-12-17,300831.53,,6.96,19.54,12.13,
1984-12-18,300831.53,,5.86,21.74,11.12,
1984-12-19,300072.03,,3.58,19.07,9.88,
1984-12-20,299085.53,,4.92,22.21,12.27,
1984-12-21,298125.22,,18.20,30.78,24.58,
1984-12-22,297400.66,,22.45,38.57,30.66,
1984-12-23,296449.06,,33.06,39.51,37.67,
1984-12-24,295715.75,,20.64,38.33,28.03,
1984-12-25,294622.00,,13.01,27.32,20.09,
1984-12-26,293805.00,,14.59,27.40,21.17,
1984-12-27,292859.00,,25.91,36.99,30.08,
1984-12-28,292179.59,,17.34,34.48,27.11,
1984-12-29,291207.81,,15.61,33.69,24.46,
1984-12-30,290416.59,,27.87,39.67,32.74,
1984-12-31,289548.00,,20.72,35.89,29.51,
1985-01-01,288430.00,,11.68,28.50,17.90,
1985-01-02,287374.50,,9.71,24.81,14.49,
1985-01-03,286298.75,,11.83,30.23,18.50,
1985-01-04,285341.63,,15.14,32.12,21.24,
1985-01-05,284274.34,,18.60,30.47,22.47,
1985-01-06,283520.50,,19.38,32.20,26.46,
1985-01-07,282639.59,,31.57,37.78,34.92,
1985-01-08,281784.09,,26.14,38.09,33.31,
1985-01-09,280886.22,,19.77,36.52,28.40,
1985-01-10,279864.25,,18.83,31.57,23.41,
1985-01-11,278837.00,,21.11,27.79,24.47,
1985-01-12,277709.53,,11.52,21.11,17.19,
1985-01-13,276431.75,,7.27,24.18,14.34,
1985-01-14,275371.09,,10.26,31.02,17.19,
1985-01-15,274268.69,,9.00,39.04,21.12,
1985-01-16,273250.97,,13.25,33.93,21.11,
1985-01-17,272277.16,,15.14,33.85,21.13,
1985-01-18,271187.81,,15.29,33.22,24.58,
1985-01-19,270329.56,,18.44,41.24,27.76,
1985-01-20,269380.50,,31.02,35.58,32.65,
1985-01-21,269050.41,,26.93,37.86,32.20,
1985-01-22,269124.69,,29.45,32.83,30.86,
1985-01-23,269099.94,,20.09,32.59,27.04,
1985-01-24,269124.69,,15.84,31.73,21.07,
1985-01-25,269124.69,,12.78,34.16,20.88,
1985-01-26,269025.66,,12.86,35.11,20.67,
1985-01-27,269025.66,,7.43,25.75,15.65,
1985-01-28,269165.94,,13.01,31.17,20.48,
1985-01-29,269165.94,,11.44,30.62,18.43,
1985-01-30,268621.28,,-0.12,21.50,9.60,
1985-01-31,267457.66,,-2.87,13.17,4.68,
1985-02-01,266318.81,,-1.22,11.52,5.27,
1985-02-02,265280.00,,6.33,21.82,11.08,
1985-02-03,264050.00,,2.16,21.11,9.39,
1985-02-04,263550.00,,-9.31,16.00,2.55,
1985-02-05,263521.88,,1.77,23.39,13.91,
1985-02-06,263619.66,,9.55,26.61,17.25,
1985-02-07,263880.34,,13.96,25.67,18.95,
1985-02-08,264059.59,,17.81,38.17,30.37,
1985-02-09,264092.19,,10.73,31.49,19.29,
1985-02-10,264157.38,,9.71,31.49,19.42,
1985-02-11,264230.69,,8.53,25.59,19.35,
1985-02-12,264532.13,,19.70,47.21,30.76,
1985-02-13,264556.59,,7.12,29.45,16.78,
1985-02-14,264597.31,,6.96,36.29,18.88,
1985-02-15,264629.91,,13.09,46.66,27.45,
1985-02-16,264670.66,,8.37,34.79,19.62,
1985-02-17,264629.91,,6.65,34.95,18.18,
1985-02-18,264629.91,,2.40,30.07,14.80,
1985-02-19,264597.31,,6.57,33.93,19.23,
1985-02-20,264695.09,,19.93,43.52,32.52,
1985-02-21,264629.91,,8.45,38.64,25.20,
1985-02-22,264882.47,,29.21,46.27,39.65,
1985-02-23,264882.47,,17.02,41.40,28.70,
1985-02-24,264955.78,,26.06,46.27,35.42,
1985-02-25,265053.56,,22.05,44.23,32.96,
1985-02-26,265020.97,,16.00,33.30,23.67,
1985-02-27,265053.56,,9.87,35.89,22.23,
1985-02-28,265094.31,,13.80,38.01,24.80,
1985-03-01,265167.63,,25.20,38.25,31.17,
1985-03-02,265265.38,,21.35,35.50,31.62,
1985-03-03,265346.88,,13.88,37.54,25.88,
1985-03-04,265265.38,,11.60,26.54,20.04,
1985-03-05,265379.44,,9.48,31.33,21.97,
1985-03-06,265379.44,,14.11,34.01,24.81,
1985-03-07,265379.44,,3.03,32.35,18.78,
1985-03-08,265379.44,,13.88,37.07,24.22,
1985-03-09,265420.19,,11.83,42.81,25.76,
1985-03-10,265452.78,,17.02,48.16,30.70,
1985-03-11,265558.69,,17.18,45.40,30.13,
1985-03-12,265591.28,,14.66,46.66,29.30,
1985-03-13,265729.78,,17.81,39.67,27.93,
1985-03-14,265917.16,,16.00,44.78,28.68,
1985-03-15,266096.41,,16.47,49.18,30.47,
1985-03-16,266417.84,,19.38,49.49,32.75,
1985-03-17,266813.97,,22.92,50.20,35.30,
1985-03-18,267317.38,,30.07,54.92,38.71,
1985-03-19,268051.84,,26.85,56.41,38.98,
1985-03-20,268835.84,,26.38,55.08,38.56,
1985-03-21,269710.63,,27.40,38.01,33.47,
1985-03-22,270403.84,,20.33,41.32,30.86,
1985-03-23,271088.78,,31.49,44.07,36.55,
1985-03-24,271691.22,,35.03,41.79,37.99,
1985-03-25,271988.31,,28.50,41.40,34.89,
1985-03-26,272491.72,,18.75,33.53,27.20,
1985-03-27,272995.13,,23.78,39.98,31.55,
1985-03-28,273325.25,,17.42,40.92,28.67,
1985-03-29,273642.31,,14.04,45.48,30.30,
1985-03-30,274018.13,,23.16,42.26,34.41,
1985-03-31,274460.75,,37.78,50.44,44.81,
1985-04-01,274390.00,,31.88,62.47,44.51,
1985-04-02,274350.00,,32.59,67.42,46.52,
1985-04-03,275020.00,,31.65,56.80,45.56,
1985-04-04,275922.28,,42.10,52.40,46.76,
1985-04-05,276982.94,,35.66,61.21,48.65,
1985-04-06,278594.81,,32.67,65.45,45.72,
1985-04-07,280590.84,,32.43,63.33,47.00,
