date,qu,af,qd,fb,mm,mn,mx,mc,pp
2012-12-20,199.00,171166.59,53.00,2246.36,34.61,29.81,38.79,,0.15
2012-12-21,157.05,171371.00,53.00,2246.41,32.30,27.81,35.07,,0.00
2012-12-22,136.68,171535.00,53.00,2246.45,35.69,34.68,38.26,,0.15
2012-12-23,136.68,171699.00,53.00,2246.49,33.84,32.72,36.69,,0.15
2012-12-24,157.35,171904.00,53.00,2246.54,36.05,32.52,39.55,,0.00
2012-12-25,136.68,172068.00,53.00,2246.58,30.75,30.01,32.21,,0.30
2012-12-26,116.57,172192.11,53.00,2246.61,31.54,30.01,35.04,,0.15
2012-12-27,138.15,172359.48,53.00,2246.65,34.52,30.60,40.38,,0.15
2012-12-28,116.92,172485.80,52.00,2246.68,29.83,26.12,35.19,,0.00
2012-12-29,74.09,172527.89,52.00,2246.69,28.65,25.78,33.97,,0.00
2012-12-30,94.83,172611.00,52.00,2246.71,25.47,19.80,29.30,,0.00
2012-12-31,73.47,172652.00,52.00,2246.72,21.39,17.59,24.40,,0.00
2013-01-01,94.14,172734.00,52.00,2246.74,23.08,21.71,24.43,,0.00
2013-01-02,94.14,172816.00,52.00,2246.76,23.19,21.91,24.35,,0.00
2013-01-03,52.89,172816.00,52.00,2246.76,24.66,23.64,26.55,,0.00
2013-01-04,73.47,172857.00,52.00,2246.77,25.26,23.40,29.18,,0.15
2013-01-05,114.81,172980.00,52.00,2246.80,27.41,24.86,29.71,,0.00
2013-01-06,73.52,173021.09,52.00,2246.81,31.96,27.62,36.73,,0.30
2013-01-07,366.91,173642.00,53.00,2246.96,38.40,30.95,46.47,,1.19
2013-01-08,242.05,174015.00,53.00,2247.05,36.46,34.27,41.79,,0.89
2013-01-09,157.35,174220.00,53.00,2247.10,35.21,32.03,38.65,,0.00
2013-01-10,138.39,174387.39,53.00,2247.14,33.29,30.28,36.06,,0.00
2013-01-11,117.67,174513.69,53.00,2247.17,28.11,19.49,39.87,,0.00
2013-01-12,75.23,174555.80,53.00,2247.18,22.87,16.21,38.14,,0.00
2013-01-13,117.12,174681.00,53.00,2247.21,21.07,12.83,29.14,,0.00
2013-01-14,157.00,174886.00,53.00,2247.26,35.13,28.41,38.61,,0.00
2013-01-15,74.26,174927.00,53.00,2247.27,39.30,32.65,51.34,,0.00
2013-01-16,94.34,175009.00,52.00,2247.29,36.80,24.62,57.98,,0.00
2013-01-17,73.51,175050.00,51.00,2247.30,26.12,24.78,31.51,,0.00
2013-01-18,94.33,175134.20,51.00,2247.32,29.06,21.57,39.16,,0.00
2013-01-19,94.05,175218.41,51.00,2247.34,26.53,17.25,38.14,,0.00
2013-01-20,94.05,175302.61,51.00,2247.36,23.74,17.59,36.49,,0.00
2013-01-21,72.84,175344.72,51.00,2247.37,18.92,16.06,25.02,,0.00
2013-01-22,72.83,175386.83,51.00,2247.38,18.96,16.29,21.32,,0.00
2013-01-23,93.53,175470.00,51.00,2247.40,24.88,21.32,31.18,,0.00
2013-01-24,154.95,175675.00,51.00,2247.45,32.36,28.00,38.02,,0.15
2013-01-25,134.28,175839.00,50.00,2247.49,33.46,28.71,38.61,,0.15
2013-01-26,93.48,175922.00,50.00,2247.51,35.13,31.70,40.30,,0.15
2013-01-27,157.48,176132.00,50.00,2247.56,35.83,34.05,40.62,,0.15
2013-01-28,136.36,176300.00,50.00,2247.60,35.96,34.37,37.79,,0.59
2013-01-29,196.85,176586.70,51.00,2247.67,41.06,37.71,43.56,,0.45
2013-01-30,114.96,176710.00,51.00,2247.70,44.20,41.28,46.53,,0.00
2013-01-31,137.50,176878.00,51.00,2247.74,43.65,41.85,45.61,,0.00
2013-02-01,116.33,177004.00,51.00,2247.77,40.74,32.22,52.88,,0.15
2013-02-02,158.78,177214.20,51.00,2247.82,35.35,29.43,49.02,,0.00
2013-02-03,116.48,177340.52,50.00,2247.85,39.27,30.60,44.07,,0.00
2013-02-04,116.48,177466.83,50.00,2247.88,40.78,37.39,48.59,,0.00
2013-02-05,198.09,177755.00,50.00,2247.95,38.52,33.79,44.82,,0.30
2013-02-06,135.48,177919.00,50.00,2247.99,40.12,36.76,45.11,,0.15
2013-02-07,179.36,178170.00,50.00,2248.05,38.07,32.21,42.97,,0.00
2013-02-08,112.73,178296.00,50.00,2248.08,35.45,30.06,41.22,,0.00
2013-02-09,112.78,178422.11,50.00,2248.11,39.05,36.45,42.31,,0.00
2013-02-10,91.65,178506.31,50.00,2248.13,39.15,32.17,50.64,,0.00
2013-02-11,112.36,178631.59,49.00,2248.16,40.31,35.56,43.68,,0.00
2013-02-12,176.45,178884.00,49.00,2248.22,43.59,41.61,45.25,,0.15
2013-02-13,134.93,179052.00,50.00,2248.26,41.98,39.63,44.94,,0.00
2013-02-14,113.93,179178.00,50.00,2248.29,42.13,38.30,46.71,,0.15
2013-02-15,113.02,179302.20,50.00,2248.32,39.38,32.76,51.93,,0.00
2013-02-16,279.19,179756.00,50.00,2248.43,37.56,31.11,46.16,,0.30
2013-02-17,92.75,179840.00,50.00,2248.45,37.59,32.97,42.38,,0.00
2013-02-18,113.93,179966.00,50.00,2248.48,34.14,29.81,40.07,,0.00
2013-02-19,156.28,180176.00,50.00,2248.53,36.71,31.07,45.66,,0.00
2013-02-20,63.05,180218.00,40.00,2248.54,35.04,30.65,40.58,,0.00
2013-02-21,215.37,180554.20,46.00,2248.62,35.01,29.49,37.96,,0.30
2013-02-22,321.97,181100.00,47.00,2248.75,36.35,33.17,41.68,,0.89
2013-02-23,216.36,181436.31,47.00,2248.83,35.29,33.01,37.65,,0.59
2013-02-24,110.47,181562.61,47.00,2248.86,36.86,33.86,41.44,,0.00
2013-02-25,237.07,181940.00,47.00,2248.95,36.10,33.97,38.67,,0.59
2013-02-26,67.98,181982.00,47.00,2248.96,37.15,34.72,44.01,,0.00
2013-02-27,152.68,182192.00,47.00,2249.01,39.87,34.60,48.18,,0.15
2013-02-28,279.83,182654.20,47.00,2249.12,36.04,35.19,39.92,,1.04
2013-03-01,153.65,182863.69,48.00,2249.17,48.12,36.90,55.47,,0.15
2013-03-02,323.98,183410.00,48.00,2249.30,42.15,35.35,53.66,,0.15
2013-03-03,260.66,183830.00,49.00,2249.40,35.93,29.18,40.59,,0.15
2013-03-04,217.40,184166.00,48.00,2249.48,34.31,22.78,45.07,,0.00
2013-03-05,217.40,184502.00,48.00,2249.56,35.26,29.89,41.81,,0.00
2013-03-06,219.10,184841.38,48.00,2249.64,37.87,34.60,42.62,,0.15
2013-03-07,220.74,185184.00,48.00,2249.72,38.98,31.73,47.47,,0.00
2013-03-08,175.04,185436.00,48.00,2249.78,38.73,30.67,52.25,,0.00
2013-03-09,68.71,185478.00,48.00,2249.79,42.26,30.61,53.07,,0.00
2013-03-10,89.33,185562.11,47.00,2249.81,41.04,35.43,44.60,,0.00
2013-03-11,195.78,185856.83,47.00,2249.88,43.72,37.08,51.23,,0.15
2013-03-12,345.46,186446.00,48.00,2250.02,45.08,39.16,50.40,,0.30
2013-03-13,540.27,187420.00,49.00,2250.25,47.65,42.38,54.45,,0.15
2013-03-14,583.85,188480.00,49.00,2250.50,46.06,40.73,57.96,,0.15
2013-03-15,738.80,189844.20,52.00,2250.82,47.39,42.46,52.44,,0.45
2013-03-16,866.98,191460.00,53.00,2251.20,41.84,33.74,47.71,,0.30
2013-03-17,653.88,192654.00,52.00,2251.48,34.30,32.13,37.39,,0.30
2013-03-18,527.46,193600.00,50.00,2251.70,36.81,33.48,41.95,,0.15
2013-03-19,349.08,194192.42,50.00,2251.84,36.57,30.01,44.47,,0.15
2013-03-20,483.47,195052.00,50.00,2252.04,37.56,33.75,46.76,,0.45
2013-03-21,397.05,195740.00,50.00,2252.20,34.25,30.83,38.75,,0.59
2013-03-22,266.03,196170.00,49.00,2252.30,32.70,27.84,39.55,,0.00
2013-03-23,223.06,196514.84,49.00,2252.38,32.74,23.56,46.92,,0.00
2013-03-24,200.53,196815.00,49.00,2252.45,34.49,23.21,45.84,,0.15
2013-03-25,179.23,197073.00,49.00,2252.51,38.23,24.47,52.25,,0.00
2013-03-26,179.28,197331.00,49.00,2252.57,44.86,35.11,57.59,,0.00
2013-03-27,157.70,197546.20,49.00,2252.62,43.06,36.84,51.89,,0.00
2013-03-28,200.78,197846.89,49.00,2252.69,44.29,33.97,58.81,,0.00
2013-03-29,201.01,198148.00,49.00,2252.76,46.55,35.13,61.09,,0.15
2013-03-30,244.58,198535.53,49.00,2252.85,47.22,32.36,67.06,,0.00
2013-03-31,309.08,199051.00,49.00,2252.97,47.72,32.87,70.72,,0.00
2013-04-01,482.79,199910.69,49.00,2253.17,51.17,37.71,65.14,,0.00
2013-04-02,614.22,201029.00,50.00,2253.43,51.94,49.26,54.80,,0.00
2013-04-03,553.85,202027.58,50.00,2253.66,49.92,38.41,64.15,,0.00
2013-04-04,662.67,203242.00,50.00,2253.94,45.51,42.93,49.73,,0.15
2013-04-05,1320.24,205758.00,52.00,2254.52,46.81,42.50,53.11,,0.59
2013-04-06,1171.79,207979.00,52.00,2255.03,42.84,38.77,46.16,,0.30
2013-04-07,1020.32,209898.00,53.00,2255.47,38.69,35.55,41.52,,0.45
2013-04-08,601.75,210988.00,53.00,2255.72,43.39,38.82,49.89,,0.00
2013-04-09,473.08,211824.00,52.00,2255.91,44.12,33.82,53.62,,0.00
2013-04-10,873.03,213452.00,53.00,2256.28,45.04,42.15,50.95,,0.59
2013-04-11,739.78,214816.00,52.00,2256.59,42.71,36.06,47.39,,0.00
2013-04-12,695.35,216092.86,52.00,2256.88,39.44,32.72,49.20,,0.30
2013-04-13,808.48,217588.00,54.00,2257.22,35.61,33.19,41.56,,1.34
2013-04-14,499.69,218468.00,55.00,2257.42,38.97,35.15,45.21,,0.45
2013-04-15,414.69,219180.00,55.00,2257.58,37.72,33.42,43.84,,0.15
2013-04-16,366.98,219798.00,55.00,2257.72,38.97,32.76,49.54,,0.00
2013-04-17,323.08,220195.11,118.00,2257.81,41.71,29.93,52.25,,0.00
2013-04-18,317.86,220465.77,183.00,2257.87,44.33,41.24,48.71,,0.15
2013-04-19,590.85,221216.00,213.00,2258.04,47.65,43.48,51.74,,0.30
2013-04-20,595.16,221974.00,214.00,2258.21,45.61,43.92,48.06,,0.00
2013-04-21,661.71,222864.00,214.00,2258.41,43.27,35.90,47.71,,0.15
2013-04-22,458.03,223350.00,214.00,2258.52,44.22,31.66,57.98,,0.00
2013-04-23,447.64,223754.11,245.00,2258.61,44.88,32.52,61.09,,0.00
2013-04-24,477.61,224150.00,279.00,2258.70,48.34,32.05,63.70,,0.15
2013-04-25,382.02,224290.00,315.00,2258.74,53.15,38.20,66.10,,0.00
2013-04-26,599.45,225040.00,216.00,2258.90,57.50,43.56,69.93,,0.00
2013-04-27,712.10,226154.45,152.00,2259.15,50.97,44.90,58.81,,0.00
2013-04-28,759.17,227360.00,154.00,2259.42,47.20,42.66,50.52,,0.30
2013-04-29,1015.64,229150.22,115.00,2259.82,38.78,35.48,46.98,,1.04
2013-04-30,596.39,229825.00,235.00,2259.97,38.37,33.46,44.62,,0.15
2013-05-01,497.26,229780.00,524.00,2259.96,44.54,31.73,59.65,,0.15
2013-05-02,410.66,229195.33,713.00,2259.83,51.58,33.86,68.75,,0.00
2013-05-03,521.31,228655.00,804.00,2259.71,56.00,40.58,71.52,,0.00
2013-05-04,656.74,228433.56,779.00,2259.66,57.06,39.32,74.35,,0.00
2013-05-05,872.64,228745.00,725.00,2259.73,58.88,38.61,77.65,,0.00
2013-05-06,995.10,229285.55,735.00,2259.85,59.29,41.24,80.21,,0.00
2013-05-07,1190.29,230050.00,816.00,2260.02,62.19,46.98,76.51,,0.00
2013-05-08,1332.02,230995.00,870.00,2260.23,62.90,51.52,75.23,,0.00
2013-05-09,1321.23,231715.98,970.00,2260.39,64.02,50.87,79.05,,0.00
2013-05-10,1220.46,232030.00,1075.00,2260.46,64.50,48.44,82.39,,0.00
2013-05-11,1290.77,232570.00,1032.00,2260.58,64.63,53.03,80.30,,0.00
2013-05-12,1262.47,233155.00,983.00,2260.71,60.51,55.45,64.19,,0.15
2013-05-13,1327.49,234010.00,912.00,2260.90,54.00,46.51,58.87,,0.45
2013-05-14,867.36,234145.00,815.00,2260.93,50.14,42.19,59.34,,0.00
2013-05-15,698.96,234325.00,617.00,2260.97,50.95,39.04,62.03,,0.00
2013-05-16,642.83,234820.00,404.00,2261.08,56.05,48.41,65.49,,0.10
2013-05-17,643.97,235450.00,338.00,2261.22,52.51,50.30,55.86,,0.00
2013-05-18,611.50,236035.55,328.00,2261.35,51.42,47.73,55.90,,0.00
2013-05-19,531.60,236485.00,317.00,2261.45,53.12,48.63,57.45,,0.00
2013-05-20,534.54,236940.00,318.00,2261.55,57.50,41.40,72.64,,0.00
2013-05-21,610.67,237574.89,304.00,2261.69,48.64,43.96,54.25,,0.00
2013-05-22,560.80,238116.11,301.00,2261.81,42.19,38.18,48.10,,0.45
2013-05-23,550.79,238575.00,333.00,2261.91,46.23,41.56,53.64,,0.15
2013-05-24,385.05,238620.00,376.00,2261.92,48.01,41.17,56.33,,0.00
2013-05-25,396.96,238620.00,412.00,2261.92,53.01,47.26,60.26,,0.00
2013-05-26,430.52,238665.00,424.00,2261.93,51.37,45.41,59.08,,0.15
2013-05-27,465.74,238665.00,481.00,2261.93,49.32,42.83,52.19,,0.15
2013-05-28,480.49,238391.66,638.00,2261.87,53.01,47.43,58.12,,0.15
2013-05-29,548.09,238437.78,548.00,2261.88,49.66,45.37,55.78,,0.15
2013-05-30,548.49,238620.00,474.00,2261.92,49.60,45.13,55.59,,0.00
2013-05-31,452.50,238665.00,451.00,2261.93,54.32,46.72,62.78,,0.00
2013-06-01,452.46,238665.00,471.00,2261.93,57.22,45.17,68.28,,0.15
2013-06-02,520.00,238755.00,496.00,2261.95,55.97,48.75,61.09,,0.00
2013-06-03,456.86,238710.00,501.00,2261.94,59.96,47.53,70.05,,0.00
2013-06-04,504.80,238620.00,573.00,2261.92,63.81,46.51,79.75,,0.00
2013-06-05,620.93,238665.00,623.00,2261.93,64.91,50.52,76.53,,0.00
2013-06-06,592.48,238620.00,643.00,2261.92,67.33,52.99,79.30,,0.00
2013-06-07,593.89,238575.00,644.00,2261.91,62.36,58.61,65.72,,0.00
2013-06-08,512.10,238575.00,535.00,2261.91,62.09,54.72,70.85,,0.00
2013-06-09,491.56,238620.00,491.00,2261.92,59.00,54.37,64.86,,0.00
2013-06-10,412.65,238620.00,435.00,2261.92,58.39,51.26,67.26,,0.00
2013-06-11,347.37,238575.00,396.00,2261.91,52.54,49.32,56.23,,0.00
2013-06-12,372.02,238620.00,373.00,2261.92,51.77,46.94,58.71,,0.15
2013-06-13,315.31,238665.00,313.00,2261.93,53.92,49.20,58.79,,0.00
2013-06-14,247.55,238620.00,293.00,2261.92,55.77,49.57,64.39,,0.00
2013-06-15,343.78,238710.00,321.00,2261.94,61.56,42.38,77.22,,0.00
2013-06-16,380.50,238845.00,336.00,2261.97,63.47,52.07,80.15,,0.15
2013-06-17,335.46,238710.00,427.00,2261.94,64.90,57.24,73.03,,0.00
2013-06-18,334.83,238530.00,451.00,2261.90,59.26,54.53,66.73,,0.00
2013-06-19,331.63,238530.00,357.00,2261.90,53.65,51.23,56.06,,0.00
2013-06-20,484.10,238935.00,305.00,2261.99,52.01,49.34,54.25,,0.15
2013-06-21,328.42,238845.00,396.00,2261.97,56.21,49.97,63.60,,0.00
2013-06-22,320.40,238665.00,435.00,2261.93,62.90,47.37,75.43,,0.15
2013-06-23,281.23,238575.00,346.00,2261.91,61.08,55.53,66.71,,0.15
2013-06-24,339.83,238620.00,335.00,2261.92,58.49,55.09,62.93,,0.15
2013-06-25,306.30,238575.00,348.00,2261.91,56.45,50.87,64.98,,0.00
2013-06-26,357.41,238665.00,330.00,2261.93,57.64,49.46,66.08,,0.00
2013-06-27,288.16,238620.00,329.00,2261.92,61.65,54.45,72.46,,0.15
2013-06-28,247.86,238575.00,286.00,2261.91,71.26,55.15,87.85,,0.00
2013-06-29,260.47,238575.00,274.00,2261.91,74.02,64.04,83.53,,0.15
2013-06-30,319.29,238665.00,287.00,2261.93,75.14,57.88,90.36,,0.00
2013-07-01,306.32,238710.00,297.00,2261.94,76.39,59.97,96.18,,0.00
2013-07-02,345.25,238800.00,314.00,2261.96,77.21,67.63,90.21,,0.00
2013-07-03,164.55,238530.00,313.00,2261.90,71.50,64.43,78.89,,0.00
2013-07-04,271.44,238620.00,231.00,2261.92,64.05,59.20,71.13,,0.00
2013-07-05,116.41,238530.00,167.00,2261.90,61.22,57.77,65.29,,0.00
2013-07-06,132.21,238530.00,137.00,2261.90,67.52,55.31,81.68,,0.00
2013-07-07,109.00,238483.89,136.00,2261.89,68.25,56.71,79.71,,0.00
2013-07-08,155.25,238530.00,136.00,2261.90,68.99,61.25,77.50,,0.00
2013-07-09,86.09,238437.78,136.00,2261.88,72.43,56.53,87.22,,0.00
2013-07-10,87.31,238346.67,137.00,2261.86,69.31,59.91,77.98,,0.00
2013-07-11,109.72,238300.56,134.00,2261.85,61.13,54.09,68.20,,0.00
2013-07-12,39.60,238116.11,134.00,2261.81,59.04,55.64,64.78,,0.00
2013-07-13,63.90,237980.00,134.00,2261.78,63.80,51.56,76.57,,0.00
2013-07-14,41.60,237800.00,133.00,2261.74,66.82,50.32,79.20,,0.00
2013-07-15,64.31,237665.00,132.00,2261.71,69.60,51.70,87.44,,0.00
2013-07-16,18.58,237440.00,132.00,2261.66,69.21,50.75,85.55,,0.14
2013-07-17,41.48,237260.00,132.00,2261.62,70.09,59.59,79.74,,0.00
2013-07-18,17.30,237032.00,131.00,2261.57,69.66,54.64,84.70,,0.00
2013-07-19,10.00,236894.00,130.00,2261.54,72.35,58.04,85.61,,0.00
2013-07-20,40.91,236575.00,130.00,2261.47,72.18,61.36,82.82,,0.00
2013-07-21,43.94,236395.00,132.00,2261.43,72.12,63.33,81.36,,0.00
2013-07-22,45.75,236215.98,133.00,2261.39,71.87,63.58,81.29,,0.00
2013-07-23,29.14,235945.33,159.00,2261.33,73.83,59.28,87.61,,0.00
2013-07-24,25.37,235630.00,180.00,2261.26,73.87,58.49,85.88,,0.00
2013-07-25,50.00,235360.00,179.00,2261.20,74.34,59.52,85.22,,0.00
2013-07-26,50.62,234910.00,201.00,2261.10,72.86,55.98,85.20,,0.00
2013-07-27,15.00,234460.00,238.00,2261.00,68.02,61.03,76.22,,0.00
2013-07-28,42.31,233965.98,237.00,2260.89,66.30,59.54,74.29,,0.00
2013-07-29,18.63,233515.00,236.00,2260.79,67.06,57.41,78.38,,0.00
2013-07-30,7.07,233064.89,235.00,2260.69,69.53,58.97,85.16,,0.00
2013-07-31,41.87,232660.00,235.00,2260.60,67.94,60.54,78.85,,0.00
2013-08-01,19.12,232210.00,234.00,2260.50,62.28,58.59,66.39,,0.00
2013-08-02,19.12,231760.00,235.00,2260.40,59.63,57.39,61.95,,0.00
2013-08-03,7.12,231310.00,237.00,2260.30,67.56,58.75,81.03,,0.00
2013-08-04,29.81,230905.00,238.00,2260.21,70.70,55.94,83.84,,0.00
2013-08-05,29.92,230500.22,239.00,2260.12,73.27,59.20,85.91,,0.00
2013-08-06,7.00,230050.00,241.00,2260.02,72.76,54.68,87.08,,0.00
2013-08-07,21.10,229600.00,257.00,2259.92,72.54,56.45,83.70,,0.00
2013-08-08,22.48,228970.00,348.00,2259.78,72.96,62.90,81.43,,0.00
2013-08-09,23.09,227990.00,529.00,2259.56,74.63,61.60,92.33,,0.59
2013-08-10,97.46,226830.00,701.00,2259.30,68.98,61.34,82.58,,0.45
2013-08-11,195.86,225666.00,808.00,2259.04,65.87,61.76,74.80,,0.30
2013-08-12,12.38,223973.56,891.00,2258.66,66.28,55.98,76.77,,0.00
2013-08-13,1.41,222194.00,926.00,2258.26,70.24,60.50,84.94,,0.00
2013-08-14,3.54,220420.66,929.00,2257.86,67.64,56.69,78.44,,0.00
2013-08-15,55.19,218776.00,920.00,2257.49,67.41,61.19,77.61,,0.00
2013-08-16,8.59,217060.00,912.00,2257.10,69.85,57.04,81.44,,0.00
2013-08-17,6.82,215344.00,914.00,2256.71,67.87,60.22,74.37,,0.00
2013-08-18,48.57,213716.44,911.00,2256.34,68.22,60.22,76.77,,0.00
2013-08-19,20.00,211912.00,908.00,2255.93,66.73,60.12,73.43,,0.00
2013-08-20,2.60,210206.00,911.00,2255.54,66.64,58.26,76.12,,0.00
2013-08-21,21.45,208543.56,908.00,2255.16,67.26,50.40,85.22,,0.00
2013-08-22,46.85,206936.00,910.00,2254.79,67.62,52.13,82.62,,0.00
2013-08-23,20.00,205195.89,913.00,2254.39,68.52,62.42,74.08,,0.00
2013-08-24,17.96,203500.00,932.00,2254.00,64.07,57.36,71.56,,0.00
2013-08-25,48.60,201856.20,940.00,2253.62,63.21,54.68,72.15,,0.00
2013-08-26,26.10,200212.00,920.00,2253.24,63.04,53.35,72.60,,0.00
2013-08-27,24.08,198621.73,890.00,2252.87,66.31,57.16,78.73,,0.00
2013-08-28,27.20,197073.00,876.00,2252.51,67.98,61.80,78.89,,0.15
2013-08-29,172.30,195740.00,911.00,2252.20,65.35,61.95,72.15,,0.15
2013-08-30,21.18,194020.00,963.00,2251.80,65.23,57.83,73.47,,0.00
2013-08-31,15.57,192226.83,993.00,2251.38,65.74,49.97,83.17,,0.00
2013-09-01,107.36,190352.00,1040.00,2250.94,69.19,53.54,88.70,,0.00
2013-09-02,124.26,188438.00,1075.00,2250.49,70.03,60.18,80.03,,0.00
2013-09-03,74.47,186403.00,1089.00,2250.01,68.51,62.90,76.06,,0.00
2013-09-04,157.43,184502.00,1108.00,2249.56,67.54,60.46,80.38,,0.00
2013-09-05,375.92,182990.00,1133.00,2249.20,65.46,58.53,77.12,,1.19
2013-09-06,190.92,181100.00,1136.00,2248.75,61.08,57.20,66.86,,0.45
2013-09-07,107.50,179052.00,1129.00,2248.26,59.72,56.22,65.16,,0.00
2013-09-08,174.66,177130.00,1132.00,2247.80,65.40,54.49,77.67,,0.00
2013-09-09,71.24,175009.00,1130.00,2247.29,69.55,58.77,80.97,,0.00
2013-09-10,101.48,172939.00,1134.00,2246.79,68.62,53.39,85.77,,0.00
2013-09-11,101.87,170797.00,1170.00,2246.27,70.05,53.31,89.46,,0.00
2013-09-12,133.63,168706.00,1174.00,2245.76,72.24,56.37,93.84,,0.00
2013-09-13,87.05,166533.00,1167.00,2245.23,72.62,64.27,83.31,,0.00
2013-09-14,157.37,164500.00,1165.00,2244.73,72.33,56.84,91.35,,0.00
2013-09-15,402.93,162960.48,1160.00,2244.35,69.10,59.91,87.91,,0.15
2013-09-16,100.00,160299.91,1155.00,2243.69,61.06,57.91,64.70,,0.00
2013-09-17,46.39,158060.30,1153.00,2243.13,56.50,54.02,60.15,,0.00
2013-09-18,155.69,156020.20,1157.00,2242.62,55.74,49.65,62.97,,0.00
2013-09-19,168.97,154000.09,1161.00,2242.11,55.67,40.46,69.97,,0.00
2013-09-20,109.33,151873.00,1153.00,2241.57,59.02,42.97,73.43,,0.00
2013-09-21,55.56,149640.00,1151.00,2241.00,59.34,55.74,66.22,,0.00
2013-09-22,174.97,147651.00,1144.00,2240.49,54.46,49.97,58.53,,0.30
2013-09-23,257.37,145906.00,1103.00,2240.04,52.85,49.50,57.00,,0.00
2013-09-24,73.49,143966.00,1013.00,2239.54,50.12,43.92,56.69,,0.00
2013-09-25,159.70,142232.00,995.00,2239.09,50.49,46.27,55.29,,0.00
2013-09-26,95.89,140428.19,1005.00,2238.62,52.37,47.81,59.24,,0.00
2013-09-27,119.13,138667.63,1004.00,2238.16,48.35,44.51,51.52,,0.30
2013-09-28,510.89,137709.00,992.00,2237.91,50.16,47.33,54.57,,1.64
2013-09-29,689.26,137214.00,936.00,2237.78,48.39,45.66,51.20,,0.74
2013-09-30,1013.38,137631.91,795.00,2237.89,44.84,40.65,49.46,,1.64
2013-10-01,524.28,137328.09,670.00,2237.81,45.11,41.13,50.16,,0.15
2013-10-02,585.25,137176.00,654.00,2237.77,45.54,39.48,52.13,,0.74
2013-10-03,346.14,136568.09,649.00,2237.61,45.15,39.95,51.78,,0.00
2013-10-04,303.15,135884.00,643.00,2237.43,45.98,36.61,60.73,,0.00
2013-10-05,235.76,135048.00,647.00,2237.21,48.95,39.44,63.41,,0.00
2013-10-06,225.13,134184.00,652.00,2236.98,48.71,39.36,64.51,,0.00
2013-10-07,530.16,133918.00,656.00,2236.91,48.65,44.54,52.21,,0.30
2013-10-08,506.22,133614.28,651.00,2236.83,44.97,38.77,48.59,,0.59
2013-10-09,497.45,133315.00,640.00,2236.75,45.27,34.96,58.06,,0.00
2013-10-10,231.26,132491.00,634.00,2236.53,49.62,44.66,56.25,,0.00
2013-10-11,225.61,132342.00,236.00,2236.49,49.05,45.03,55.86,,0.00
2013-10-12,160.26,132491.00,81.00,2236.53,48.41,43.96,54.66,,0.00
2013-10-13,177.59,132676.00,81.00,2236.58,48.82,40.65,59.04,,0.00
2013-10-14,141.20,132788.09,81.00,2236.61,45.65,36.61,61.28,,0.00
2013-10-15,237.87,133091.91,80.00,2236.69,45.16,35.17,59.69,,0.00
2013-10-16,46.29,133015.72,80.00,2236.67,48.89,39.45,62.84,,0.00
2013-10-17,103.91,133053.81,80.00,2236.68,46.99,37.63,61.28,,0.00
2013-10-18,123.11,133130.00,80.00,2236.70,46.45,36.43,63.15,,0.00
2013-10-19,84.70,133130.00,80.00,2236.70,50.39,37.00,71.19,,0.00
2013-10-20,122.01,133204.00,80.00,2236.72,50.65,38.26,70.79,,0.00
2013-10-21,103.35,133241.00,80.00,2236.73,50.98,39.20,68.65,,0.00
2013-10-22,82.08,133241.00,80.00,2236.73,49.47,39.02,67.30,,0.00
2013-10-23,80.00,133241.00,80.00,2236.73,48.48,38.22,65.10,,0.00
2013-10-24,71.89,133167.00,109.00,2236.71,47.94,38.61,65.06,,0.00
2013-10-25,107.14,133130.00,127.00,2236.70,47.68,38.53,61.95,,0.00
2013-10-26,124.65,133167.00,107.00,2236.71,46.72,38.38,61.56,,0.00
2013-10-27,24.75,133015.72,101.00,2236.67,47.15,43.99,50.40,,0.00
2013-10-28,157.60,133130.00,101.00,2236.70,46.45,37.28,52.40,,0.00
2013-10-29,30.44,133015.72,89.00,2236.67,41.76,29.42,57.43,,0.00
2013-10-30,31.00,132750.00,84.00,2236.60,48.17,39.75,55.53,,0.00
2013-10-31,131.87,132864.28,75.00,2236.63,49.84,45.45,53.23,,0.15
2013-11-01,51.79,132826.19,72.00,2236.62,50.52,43.76,57.96,,0.00
2013-11-02,243.97,133167.00,74.00,2236.71,44.70,39.14,50.24,,0.74
2013-11-03,204.31,133426.00,75.00,2236.78,38.01,34.21,40.50,,0.30
2013-11-04,74.00,133426.00,75.00,2236.78,37.32,32.87,46.20,,0.00
2013-11-05,183.47,133652.38,71.00,2236.84,38.49,34.21,45.53,,0.30
2013-11-06,143.42,133804.75,68.00,2236.88,41.20,37.55,45.94,,0.15
2013-11-07,341.94,134371.00,57.00,2237.03,39.49,35.70,45.84,,1.19
2013-11-08,276.78,134819.53,52.00,2237.15,42.70,38.57,45.61,,0.30
2013-11-09,242.22,135200.00,52.00,2237.25,37.94,34.23,41.95,,0.15
2013-11-10,184.60,135466.19,52.00,2237.32,41.55,37.43,45.11,,0.15
2013-11-11,165.63,135694.75,52.00,2237.38,46.29,43.05,49.46,,0.00
2013-11-12,241.61,136074.00,52.00,2237.48,46.89,44.66,50.20,,0.00
2013-11-13,414.27,136795.72,52.00,2237.67,48.33,42.48,50.71,,0.15
2013-11-14,204.23,137100.00,52.00,2237.75,44.32,41.60,48.83,,0.00
2013-11-15,574.07,138136.00,53.00,2238.02,40.34,37.31,43.25,,1.04
