date,qu,fb,qd
1984-05-09,479.58,,1.50
1984-05-10,499.05,,1.60
1984-05-11,546.73,,1.60
1984-05-12,685.43,,1.60
1984-05-13,939.58,,1.70
1984-05-14,1066.98,,1.70
1984-05-15,1227.97,,1.70
1984-05-16,985.89,,1.80
1984-05-17,882.08,,1.80
1984-05-18,907.39,,1.80
1984-05-19,949.90,,1.90
1984-05-20,1099.16,,1.90
1984-05-21,1227.02,,1.90
1984-05-22,1063.51,,1.80
1984-05-23,1133.77,,354.00
1984-05-24,1075.99,,1120.00
1984-05-25,977.27,,1110.00
1984-05-26,1149.57,,1120.00
1984-05-27,1193.55,,1120.00
1984-05-28,1223.25,,1120.00
1984-05-29,1401.65,,1120.00
1984-05-30,1696.80,,1130.00
1984-05-31,1835.51,,1310.00
1984-06-01,1640.53,,1430.00
1984-06-02,1399.77,,1430.00
1984-06-03,1264.36,,1430.00
1984-06-04,1264.70,,1430.00
1984-06-05,1369.82,,1430.00
1984-06-06,1314.53,,1420.00
1984-06-07,1255.46,,1420.00
1984-06-08,1121.64,,1420.00
1984-06-09,1077.81,,1420.00
1984-06-10,876.90,,1410.00
1984-06-11,895.51,,1410.00
1984-06-12,889.55,,1400.00
1984-06-13,907.58,,1560.00
1984-06-14,983.33,,1730.00
1984-06-15,1022.22,,1720.00
1984-06-16,1231.63,,1720.00
1984-06-17,1235.65,,1720.00
1984-06-18,1298.01,,1720.00
1984-06-19,1241.51,,1720.00
1984-06-20,1451.68,,1720.00
1984-06-21,1517.26,,1710.00
1984-06-22,1277.05,,1720.00
1984-06-23,1137.56,,1710.00
1984-06-24,1152.03,,1720.00
1984-06-25,1228.99,,1720.00
1984-06-26,1246.33,,1720.00
1984-06-27,1192.64,,1720.00
1984-06-28,1140.86,,1720.00
1984-06-29,1075.44,,1720.00
1984-06-30,943.90,,1720.00
1984-07-01,810.44,,1720.00
1984-07-02,686.86,,1710.00
1984-07-03,719.92,,1710.00
1984-07-04,633.08,,1700.00
1984-07-05,581.51,,1690.00
1984-07-06,588.39,,1690.00
1984-07-07,479.71,,1690.00
1984-07-08,395.02,,1680.00
1984-07-09,342.83,,1670.00
1984-07-10,358.58,,1670.00
1984-07-11,335.17,,1510.00
1984-07-12,338.29,,1160.00
1984-07-13,280.46,,1050.00
1984-07-14,281.59,,800.00
1984-07-15,223.14,,667.00
1984-07-16,310.69,,463.00
1984-07-17,120.65,,463.00
1984-07-18,120.65,,463.00
1984-07-19,286.66,,463.00
1984-07-20,260.15,,463.00
1984-07-21,234.04,,463.00
1984-07-22,274.97,,463.00
1984-07-23,286.64,,367.00
1984-07-24,265.69,,252.00
1984-07-25,215.06,,202.00
1984-07-26,324.24,,177.00
1984-07-27,319.48,,185.00
1984-07-28,275.01,,181.00
1984-07-29,276.86,,182.00
1984-07-30,226.35,,159.00
1984-07-31,211.86,,239.00
1984-08-01,180.94,,289.00
1984-08-02,183.80,,291.00
1984-08-03,160.45,,255.00
1984-08-04,186.24,,240.00
1984-08-05,173.21,,240.00
1984-08-06,163.44,,204.00
1984-08-07,183.00,,183.00
1984-08-08,164.11,,204.00
1984-08-09,153.19,,193.00
1984-08-10,137.54,,178.00
1984-08-11,166.91,,180.00
1984-08-12,127.60,,181.00
1984-08-13,127.60,,181.00
1984-08-14,144.30,,171.00
1984-08-15,181.06,,168.00
1984-08-16,171.64,,158.00
1984-08-17,133.36,,147.00
1984-08-18,136.26,,163.00
1984-08-19,110.75,,164.00
1984-08-20,124.41,,164.00
1984-08-21,110.75,,164.00
1984-08-22,129.32,,147.00
1984-08-23,136.32,,154.00
1984-08-24,137.32,,155.00
1984-08-25,139.32,,157.00
1984-08-26,140.32,,158.00
1984-08-27,141.32,,159.00
1984-08-28,132.32,,150.00
1984-08-29,149.32,,167.00
1984-08-30,150.32,,168.00
1984-08-31,149.32,,167.00
1984-09-01,146.32,,164.00
1984-09-02,146.32,,164.00
1984-09-03,122.28,,149.00
1984-09-04,118.97,,171.00
1984-09-05,121.05,,411.00
1984-09-06,179.88,,624.00
1984-09-07,116.94,,789.00
1984-09-08,193.07,,856.00
1984-09-09,158.28,,900.00
1984-09-10,100.88,,896.00
1984-09-11,83.59,,893.00
1984-09-12,118.60,,889.00
1984-09-13,90.29,,885.00
1984-09-14,137.80,,882.00
1984-09-15,134.12,,878.00
1984-09-16,119.34,,874.00
1984-09-17,98.47,,436.00
1984-09-18,93.83,,0.91
1984-09-19,117.08,,0.63
1984-09-20,94.85,,1.50
1984-09-21,118.47,,1.40
1984-09-22,83.21,,1.40
1984-09-23,71.91,,1.40
1984-09-24,72.12,,1.50
1984-09-25,95.38,,1.60
1984-09-26,84.60,,1.60
1984-09-27,96.24,,1.50
1984-09-28,72.60,,1.40
1984-09-29,108.15,,1.40
1984-09-30,96.71,,1.40
1984-10-01,73.15,,1.50
1984-10-02,96.78,,1.60
1984-10-03,73.48,,1.60
1984-10-04,85.88,,1.50
1984-10-05,61.23,,1.40
1984-10-06,73.69,,1.40
1984-10-07,85.58,,1.40
1984-10-08,86.51,,1.50
1984-10-09,86.10,,1.60
1984-10-10,74.43,,1.60
1984-10-11,123.35,,1.70
1984-10-12,99.16,,1.60
1984-10-13,160.33,,1.60
1984-10-14,111.70,,1.60
1984-10-15,75.46,,1.70
1984-10-16,62.95,,1.70
1984-10-17,75.69,,1.70
1984-10-18,63.77,,1.70
1984-10-19,87.87,,1.60
1984-10-20,75.96,,1.60
1984-10-21,63.34,,1.60
1984-10-22,76.29,,1.70
1984-10-23,76.51,,1.80
1984-10-24,88.73,,1.70
1984-10-25,77.17,,2.20
1984-10-26,166.00,,2.80
1984-10-27,153.02,,2.80
1984-10-28,128.91,,2.80
1984-10-29,66.31,,2.80
1984-10-30,91.07,,2.80
1984-10-31,40.55,,2.80
1984-11-01,104.35,,2.80
1984-11-02,244.67,,2.90
1984-11-03,130.74,,2.80
1984-11-04,92.23,,2.80
1984-11-05,105.65,,2.80
1984-11-06,157.43,,2.80
1984-11-07,28.58,,2.80
1984-11-08,156.23,,1.00
1984-11-09,91.50,,1.00
1984-11-10,183.11,,1.00
1984-11-11,131.51,,1.00
1984-11-12,118.48,,1.00
1984-11-13,184.74,,1.00
1984-11-14,79.98,,1.00
1984-11-15,90.15,,1.00
1984-11-16,88.14,,1.00
1984-11-17,77.88,,2.80
1984-11-18,78.04,,2.80
1984-11-19,103.27,,2.80
1984-11-20,128.67,,2.80
1984-11-21,103.74,,2.80
1984-11-22,91.02,,2.80
1984-11-23,78.76,,2.80
1984-11-24,142.13,,2.80
1984-11-25,53.67,,2.80
1984-11-26,53.68,,2.80
1984-11-27,181.48,,2.80
1984-11-28,143.30,,2.80
1984-11-29,54.15,,2.80
1984-11-30,169.58,,2.80
1984-12-01,66.97,,2.80
1984-12-02,80.16,,2.80
1984-12-03,67.76,,2.80
1984-12-04,80.44,,2.80
1984-12-05,54.68,,2.80
1984-12-06,105.98,,2.80
1984-12-07,68.10,,2.80
1984-12-08,54.92,,2.80
1984-12-09,198.21,,2.80
1984-12-10,186.17,,2.80
1984-12-11,55.32,,2.80
1984-12-12,107.34,,2.80
1984-12-13,42.63,,2.80
1984-12-14,121.19,,2.80
1984-12-15,147.98,,2.80
1984-12-16,55.80,,2.80
1984-12-17,82.44,,2.80
1984-12-18,55.89,,2.80
1984-12-19,56.05,,2.80
1984-12-20,136.02,,2.80
1984-12-21,82.89,,2.80
1984-12-22,96.12,,2.80
1984-12-23,83.16,,2.80
1984-12-24,42.68,,2.80
1984-12-25,83.40,,2.80
1984-12-26,97.30,,2.80
1984-12-27,123.74,,2.80
1984-12-28,83.87,,2.80
1984-12-29,111.05,,2.80
1984-12-30,97.40,,2.80
1984-12-31,43.27,,2.90
1985-01-01,57.30,,2.90
1985-01-02,84.46,,2.90
1985-01-03,71.39,,2.90
1985-01-04,70.79,,2.90
1985-01-05,98.20,,2.90
1985-01-06,85.05,,2.90
1985-01-07,85.13,,2.90
1985-01-08,71.91,,2.90
1985-01-09,43.77,,2.90
1985-01-10,74.62,,2.90
1985-01-11,74.62,,2.90
1985-01-12,74.62,,2.90
1985-01-13,74.62,,2.90
1985-01-14,74.62,,2.90
1985-01-15,57.78,,2.90
1985-01-16,58.31,,2.90
1985-01-17,100.49,,2.90
1985-01-18,72.04,,2.90
1985-01-19,58.60,,2.90
1985-01-20,100.13,,2.90
1985-01-21,73.10,,2.90
1985-01-22,58.83,,2.90
1985-01-23,72.55,,2.90
1985-01-24,73.30,,2.90
1985-01-25,58.37,,2.90
1985-01-26,73.46,,2.90
1985-01-27,72.89,,2.90
1985-01-28,73.65,,2.90
1985-01-29,59.36,,2.90
1985-01-30,58.71,,2.90
1985-01-31,73.89,,2.90
1985-02-01,73.32,,2.90
1985-02-02,87.92,,2.90
1985-02-03,31.25,,2.90
1985-02-04,59.75,,2.90
1985-02-05,96.57,,2.90
1985-02-06,55.39,,2.90
1985-02-07,200.59,,2.90
1985-02-08,187.06,,2.90
1985-02-09,69.46,,2.90
1985-02-10,55.88,,2.90
1985-02-11,134.92,,2.90
1985-02-12,69.71,,2.90
1985-02-13,56.12,,2.90
1985-02-14,82.86,,2.90
1985-02-15,55.62,,2.90
1985-02-16,56.36,,2.90
1985-02-17,56.36,,2.90
1985-02-18,56.41,,2.90
1985-02-19,123.78,,2.90
1985-02-20,42.90,,2.90
1985-02-21,56.61,,2.90
1985-02-22,83.54,,2.90
1985-02-23,56.80,,2.90
1985-02-24,69.94,,2.90
1985-02-25,29.90,,2.90
1985-02-26,56.89,,2.90
1985-02-27,70.08,,2.80
1985-02-28,70.75,,2.80
1985-03-01,111.25,,2.80
1985-03-02,43.13,,2.80
1985-03-03,29.98,,2.80
1985-03-04,97.62,,2.80
1985-03-05,57.23,,2.80
1985-03-06,57.29,,2.80
1985-03-07,30.14,,2.80
1985-03-08,16.75,,2.80
1985-03-09,138.67,,2.80
1985-03-10,71.46,,2.70
1985-03-11,57.53,,2.70
1985-03-12,57.53,,2.70
1985-03-13,70.96,,2.70
1985-03-14,57.70,,2.70
1985-03-15,71.12,,2.70
1985-03-16,57.77,,2.70
1985-03-17,85.42,,2.70
1985-03-18,72.02,,2.70
1985-03-19,58.07,,2.70
1985-03-20,57.31,,2.70
1985-03-21,155.40,,2.60
1985-03-22,85.83,,2.50
1985-03-23,141.01,,2.60
1985-03-24,114.32,,2.80
1985-03-25,45.37,,3.10
1985-03-26,44.69,,3.10
1985-03-27,199.09,,3.10
1985-03-28,73.16,,3.30
1985-03-29,73.85,,3.30
1985-03-30,87.72,,3.30
1985-03-31,87.17,,3.30
1985-04-01,74.24,,3.40
1985-04-02,88.37,,3.60
1985-04-03,117.03,,3.80
1985-04-04,46.22,,4.10
1985-04-05,174.91,,4.50
1985-04-06,118.51,,4.70
1985-04-07,175.35,,4.90
1985-04-08,205.46,,5.10
1985-04-09,235.22,,5.50
1985-04-10,322.59,,5.90
1985-04-11,337.78,,6.30
1985-04-12,343.46,,6.60
1985-04-13,402.69,,6.80
1985-04-14,489.99,,7.20
1985-04-15,497.06,,6.10
1985-04-16,499.99,,5.10
1985-04-17,490.40,,5.10
1985-04-18,578.47,,5.20
1985-04-19,498.83,,5.30
1985-04-20,472.98,,4.90
1985-04-21,390.75,,4.70
1985-04-22,349.82,,4.40
1985-04-23,350.57,,4.10
1985-04-24,251.26,,3.80
1985-04-25,294.96,,3.80
1985-04-26,267.63,,3.80
1985-04-27,283.01,,3.80
1985-04-28,313.85,,3.80
1985-04-29,374.81,,3.80
1985-04-30,497.13,,4.10
1985-05-01,592.19,,4.80
1985-05-02,662.51,,5.80
1985-05-03,739.77,,6.80
1985-05-04,776.67,,7.20
1985-05-05,725.38,,5.40
1985-05-06,717.33,,5.00
1985-05-07,710.82,,5.10
1985-05-08,851.10,,5.10
1985-05-09,785.32,,4.70
1985-05-10,762.92,,4.50
1985-05-11,675.34,,3.90
1985-05-12,589.76,,3.50
1985-05-13,593.34,,3.30
1985-05-14,598.67,,3.30
1985-05-15,587.99,,3.10
1985-05-16,637.24,,3.10
1985-05-17,791.53,,3.50
1985-05-18,799.93,,3.30
1985-05-19,883.97,,3.30
1985-05-20,917.48,,43.00
1985-05-21,697.90,,203.00
1985-05-22,901.70,,403.00
1985-05-23,927.77,,622.00
1985-05-24,1172.45,,838.00
1985-05-25,1223.40,,995.00
1985-05-26,1252.87,,1100.00
1985-05-27,1140.00,,1140.00
1985-05-28,1044.41,,1130.00
1985-05-29,1004.29,,1090.00
1985-05-30,961.92,,1050.00
1985-05-31,822.48,,960.00
1985-06-01,811.26,,887.00
1985-06-02,703.31,,825.00
1985-06-03,662.88,,754.00
1985-06-04,634.53,,710.00
1985-06-05,660.73,,691.00
1985-06-06,683.00,,683.00
1985-06-07,671.46,,687.00
1985-06-08,740.81,,695.00
1985-06-09,697.00,,697.00
1985-06-10,627.19,,673.00
1985-06-11,592.86,,638.00
1985-06-12,578.77,,609.00
1985-06-13,542.44,,588.00
1985-06-14,514.65,,562.00
1985-06-15,536.00,,536.00
1985-06-16,509.00,,509.00
1985-06-17,493.77,,509.00
1985-06-18,580.97,,706.00
1985-06-19,445.47,,726.00
1985-06-20,407.12,,748.00
1985-06-21,601.69,,911.00
1985-06-22,301.56,,916.00
1985-06-23,333.98,,929.00
1985-06-24,304.44,,940.00
1985-06-25,263.55,,954.00
1985-06-26,354.48,,950.00
1985-06-27,292.40,,943.00
1985-06-28,310.44,,940.00
1985-06-29,278.76,,933.00
1985-06-30,281.03,,929.00
1985-07-01,309.24,,924.00
1985-07-02,184.60,,919.00
1985-07-03,217.88,,915.00
1985-07-04,203.02,,909.00
1985-07-05,160.68,,904.00
1985-07-06,148.96,,899.00
1985-07-07,194.83,,894.00
1985-07-08,181.81,,889.00
1985-07-09,170.06,,884.00
1985-07-10,202.33,,881.00
1985-07-11,133.61,,875.00
1985-07-12,143.32,,870.00
1985-07-13,89.72,,865.00
1985-07-14,78.20,,859.00
1985-07-15,80.73,,853.00
1985-07-16,87.37,,850.00
1985-07-17,63.90,,846.00
1985-07-18,81.01,,840.00
1985-07-19,69.92,,834.00
1985-07-20,63.84,,832.00
1985-07-21,53.52,,829.00
1985-07-22,-3.97,,827.00
1985-07-23,18.41,,824.00
1985-07-24,12.74,,822.00
1985-07-25,21.43,,819.00
1985-07-26,16.36,,817.00
1985-07-27,24.42,,814.00
1985-07-28,20.42,,812.00
1985-07-29,16.11,,810.00
1985-07-30,101.90,,809.00
1985-07-31,24.33,,806.00
1985-08-01,-21.89,,803.00
1985-08-02,-25.22,,800.00
1985-08-03,38.19,,798.00
1985-08-04,8.26,,795.00
1985-08-05,2.76,,791.00
1985-08-06,13.88,,789.00
1985-08-07,-1.76,,785.00
1985-08-08,-75.59,,782.00
1985-08-09,-37.75,,779.00
1985-08-10,-62.94,,777.00
1985-08-11,-14.01,,774.00
1985-08-12,-2.90,,771.00
1985-08-13,7.95,,768.00
1985-08-14,4.97,,764.00
1985-08-15,-18.91,,761.00
1985-08-16,-3.86,,758.00
1985-08-17,-51.26,,754.00
1985-08-18,-15.52,,751.00
1985-08-19,-14.99,,748.00
1985-08-20,7.21,,744.00
1985-08-21,-34.11,,742.00
1985-08-22,140.43,,743.00
1985-08-23,-32.06,,737.00
1985-08-24,-28.92,,734.00
1985-08-25,-26.42,,730.00
1985-08-26,-23.19,,727.00
1985-08-27,-29.26,,724.00
1985-08-28,-14.93,,721.00
1985-08-29,-28.09,,717.00
1985-08-30,-19.44,,713.00
1985-08-31,-3.42,,711.00
1985-09-01,-89.47,,636.00
1985-09-02,49.86,,263.00
1985-09-03,76.43,,2.40
1985-09-04,76.05,,2.30
1985-09-05,39.50,,2.30
1985-09-06,105.04,,2.30
1985-09-07,161.33,,2.40
1985-09-08,190.35,,2.40
1985-09-09,249.26,,2.50
1985-09-10,173.90,,2.30
1985-09-11,156.19,,2.40
1985-09-12,88.64,,2.00
1985-09-13,147.21,,1.60
1985-09-14,98.43,,1.60
1985-09-15,109.24,,1.60
1985-09-16,69.92,,1.60
1985-09-17,158.96,,1.70
1985-09-18,149.56,,1.60
1985-09-19,110.49,,1.60
1985-09-20,101.18,,1.60
1985-09-21,101.48,,1.60
1985-09-22,61.70,,1.60
1985-09-23,91.61,,1.50
1985-09-24,70.08,,1.50
1985-09-25,77.83,,1.50
1985-09-26,183.25,,1.50
1985-09-27,59.17,,1.50
1985-09-28,49.80,,1.40
1985-09-29,78.60,,1.40
1985-09-30,68.89,,1.40
1985-10-01,69.04,,1.40
1985-10-02,79.13,,1.40
1985-10-03,50.95,,2.50
1985-10-04,59.93,,1.40
1985-10-05,79.59,,1.40
1985-10-06,70.20,,1.40
1985-10-07,129.21,,1.70
1985-10-08,70.78,,2.00
1985-10-09,71.19,,1.80
1985-10-10,81.26,,2.50
1985-10-11,92.81,,3.20
1985-10-12,72.71,,3.30
1985-10-13,83.14,,3.30
1985-10-14,73.04,,3.30
1985-10-15,93.77,,3.30
1985-10-16,73.41,,3.30
1985-10-17,73.54,,3.30
1985-10-18,84.09,,3.30
1985-10-19,73.86,,3.30
1985-10-20,74.52,,3.30
1985-10-21,125.57,,3.50
1985-10-22,166.55,,3.60
1985-10-23,198.69,,3.80
1985-10-24,200.11,,3.60
1985-10-25,158.84,,3.30
1985-10-26,169.77,,3.30
1985-10-27,160.83,,3.30
1985-10-28,129.16,,3.30
1985-10-29,119.82,,3.30
1985-10-30,140.92,,3.30
1985-10-31,109.76,,3.30
1985-11-01,88.69,,3.30
1985-11-02,131.25,,3.30
1985-11-03,121.79,,3.30
1985-11-04,153.80,,3.30
1985-11-05,101.11,,3.40
1985-11-06,144.35,,3.40
1985-11-07,144.95,,3.40
1985-11-08,156.75,,3.40
1985-11-09,102.06,,3.40
1985-11-10,124.40,,3.40
1985-11-11,47.61,,3.40
1985-11-12,158.56,,3.40
1985-11-13,88.65,,3.40
1985-11-14,87.64,,3.40
1985-11-15,108.97,,3.40
1985-11-16,119.59,,3.40
1985-11-17,98.71,,3.40
1985-11-18,77.64,,3.40
1985-11-19,67.40,,3.40
1985-11-20,131.71,,3.40
1985-11-21,67.81,,3.50
1985-11-22,78.42,,3.50
1985-11-23,68.09,,3.50
1985-11-24,111.34,,3.50
1985-11-25,68.39,,3.50
1985-11-26,90.19,,3.50
1985-11-27,100.98,,3.50
1985-11-28,123.05,,3.50
1985-11-29,80.21,,3.50
1985-11-30,91.08,,3.50
1985-12-01,101.98,,3.50
1985-12-02,201.78,,3.50
1985-12-03,91.45,,3.50
1985-12-04,81.35,,3.50
1985-12-05,92.33,,3.50
1985-12-06,125.78,,3.50
1985-12-07,108.86,,3.50
1985-12-08,84.17,,3.50
1985-12-09,97.12,,3.50
1985-12-10,59.57,,3.60
1985-12-11,60.19,,3.60
1985-12-12,104.89,,3.60
1985-12-13,59.88,,3.60
1985-12-14,83.18,,3.60
1985-12-15,82.79,,3.60
1985-12-16,86.09,,3.60
1985-12-17,68.87,,3.60
1985-12-18,83.81,,3.60
1985-12-19,72.23,,3.60
1985-12-20,71.93,,3.70
1985-12-21,72.56,,3.70
1985-12-22,84.50,,3.70
1985-12-23,84.10,,3.70
1985-12-24,73.02,,3.70
1985-12-25,84.41,,3.70
1985-12-26,61.90,,3.70
1985-12-27,73.38,,3.70
1985-12-28,72.89,,3.70
1985-12-29,73.63,,3.70
1985-12-30,62.33,,3.70
1985-12-31,108.65,,3.70
1986-01-01,167.85,,3.60
1986-01-02,97.68,,3.50
1986-01-03,73.77,,3.60
1986-01-04,50.93,,3.70
1986-01-05,193.24,,3.70
1986-01-06,62.83,,3.70
1986-01-07,51.32,,3.70
1986-01-08,99.03,,3.70
1986-01-09,111.53,,3.70
1986-01-10,74.99,,3.70
1986-01-11,63.98,,3.70
1986-01-12,51.73,,3.70
1986-01-13,75.90,,3.70
1986-01-14,99.51,,3.70
1986-01-15,112.74,,3.70
1986-01-16,208.30,,3.70
1986-01-17,106.90,,3.70
1986-01-18,95.96,,3.70
1986-01-19,84.28,,3.70
1986-01-20,72.95,,3.50
1986-01-21,61.75,,3.50
1986-01-22,96.37,,3.50
1986-01-23,96.07,,3.50
1986-01-24,50.12,,3.50
1986-01-25,73.54,,3.50
1986-01-26,62.25,,3.50
1986-01-27,108.60,,3.50
1986-01-28,97.46,,3.50
1986-01-29,121.19,,3.50
1986-01-30,73.83,,3.60
1986-01-31,98.28,,3.70
1986-02-01,110.82,,3.90
1986-02-02,145.88,,3.90
1986-02-03,99.24,,3.90
1986-02-04,75.53,,3.90
1986-02-05,111.29,,3.90
1986-02-06,51.82,,3.90
1986-02-07,51.68,,3.70
1986-02-08,75.79,,3.70
1986-02-09,100.02,,3.70
1986-02-10,63.68,,3.70
1986-02-11,88.58,,3.70
1986-02-12,124.77,,3.70
1986-02-13,124.52,,3.70
1986-02-14,137.91,,3.70
1986-02-15,198.77,,3.80
1986-02-16,236.86,,3.80
1986-02-17,189.29,,3.90
1986-02-18,239.16,,3.90
1986-02-19,153.32,,3.90
1986-02-20,128.18,,3.90
1986-02-21,116.90,,3.90
1986-02-22,217.27,,3.90
1986-02-23,180.58,,3.90
1986-02-24,155.30,,3.90
1986-02-25,191.94,,3.90
1986-02-26,160.19,,3.90
1986-02-27,190.54,,4.00
1986-02-28,195.58,,4.00
1986-03-01,210.71,,4.00
1986-03-02,185.50,,4.00
1986-03-03,220.79,,4.00
1986-03-04,220.79,,4.00
1986-03-05,225.83,,4.00
1986-03-06,225.83,,4.00
1986-03-07,407.33,,4.00
1986-03-08,462.79,,4.00
1986-03-09,367.00,,4.00
1986-03-10,367.00,,4.00
1986-03-11,306.50,,4.00
1986-03-12,296.42,,4.00
1986-03-13,281.29,,4.00
1986-03-14,230.88,,4.00
1986-03-15,240.96,,4.00
1986-03-16,210.71,,4.00
1986-03-17,200.63,,4.00
1986-03-18,190.54,,4.00
1986-03-19,170.38,,4.00
1986-03-20,195.51,,4.10
1986-03-21,216.12,,4.20
1986-03-22,195.78,,4.20
1986-03-23,226.35,,4.20
1986-03-24,261.01,,4.20
1986-03-25,201.02,,4.10
1986-03-26,239.28,,4.20
1986-03-27,247.78,,4.20
1986-03-28,266.37,,4.20
1986-03-29,316.78,,4.20
1986-03-30,407.53,,4.20
1986-03-31,382.23,,4.10
1986-04-01,366.47,,4.00
1986-04-02,352.40,,4.00
1986-04-03,326.67,,4.00
1986-04-04,346.83,,4.00
1986-04-05,372.14,,4.10
1986-04-06,392.41,,4.20
1986-04-07,468.13,,4.30
1986-04-08,508.57,,4.40
1986-04-09,513.80,,4.40
1986-04-10,611.53,,4.40
1986-04-11,560.47,,4.30
1986-04-12,535.98,,4.20
1986-04-13,468.78,,4.10
1986-04-14,442.28,,4.10
1986-04-15,458.00,,4.00
1986-04-16,370.90,,4.00
1986-04-17,359.01,,4.00
1986-04-18,347.66,,4.00
1986-04-19,364.03,,4.30
1986-04-20,421.48,,4.50
1986-04-21,593.29,,4.60
1986-04-22,813.19,,4.80
1986-04-23,880.81,,5.00
1986-04-24,833.77,,4.80
1986-04-25,755.82,,4.50
1986-04-26,658.92,,4.30
1986-04-27,650.47,,4.20
1986-04-28,585.57,,4.10
1986-04-29,551.67,,4.10
1986-04-30,513.04,,4.00
1986-05-01,502.78,,4.00
1986-05-02,578.25,,4.20
1986-05-03,757.80,,4.30
1986-05-04,854.43,,4.40
1986-05-05,744.96,,4.20
1986-05-06,707.57,,4.10
1986-05-07,607.77,,4.10
1986-05-08,582.08,,4.10
1986-05-09,623.89,,4.00
1986-05-10,590.92,,4.00
1986-05-11,493.29,,3.60
1986-05-12,540.72,,77.00
1986-05-13,564.25,,229.00
1986-05-14,580.30,,434.00
1986-05-15,561.03,,546.00
1986-05-16,556.00,,556.00
1986-05-17,598.60,,555.00
1986-05-18,673.39,,556.00
1986-05-19,806.66,,557.00
1986-05-20,929.93,,502.00
1986-05-21,1063.05,,424.00
1986-05-22,1019.15,,322.00
1986-05-23,857.09,,322.00
1986-05-24,899.44,,322.00
1986-05-25,1014.75,,325.00
1986-05-26,1178.90,,406.00
1986-05-27,1163.76,,603.00
1986-05-28,1614.13,,900.00
1986-05-29,1996.06,,1230.00
1986-05-30,2156.69,,1570.00
1986-05-31,2141.20,,1800.00
1986-06-01,2124.73,,2000.00
1986-06-02,2665.43,,2040.00
1986-06-03,2004.66,,2020.00
1986-06-04,1710.40,,1930.00
1986-06-05,1709.42,,1850.00
1986-06-06,1443.73,,1740.00
1986-06-07,1448.23,,1620.00
1986-06-08,1440.50,,1580.00
1986-06-09,1196.73,,1460.00
1986-06-10,1129.28,,1330.00
1986-06-11,1109.87,,1280.00
1986-06-12,1056.73,,1210.00
1986-06-13,1026.94,,1150.00
1986-06-14,962.22,,1100.00
1986-06-15,952.28,,1060.00
1986-06-16,850.62,,988.00
1986-06-17,871.86,,933.00
1986-06-18,886.00,,886.00
1986-06-19,808.74,,855.00
1986-06-20,769.59,,952.00
1986-06-21,408.25,,834.00
1986-06-22,689.58,,765.00
1986-06-23,599.88,,706.00
1986-06-24,471.39,,659.00
1986-06-25,449.07,,621.00
1986-06-26,409.02,,595.00
1986-06-27,403.73,,575.00
1986-06-28,379.82,,565.00
1986-06-29,309.72,,572.00
1986-06-30,347.92,,656.00
1986-07-01,-177.12,,681.00
1986-07-02,17.04,,861.00
1986-07-03,283.23,,942.00
1986-07-04,347.90,,942.00
1986-07-05,381.77,,942.00
1986-07-06,341.57,,942.00
1986-07-07,298.26,,952.00
1986-07-08,353.14,,1130.00
1986-07-09,266.25,,1200.00
1986-07-10,228.65,,1200.00
1986-07-11,271.67,,1200.00
1986-07-12,244.37,,1250.00
1986-07-13,257.15,,1350.00
1986-07-14,224.23,,1400.00
1986-07-15,173.71,,1540.00
1986-07-16,91.11,,1540.00
1986-07-17,147.39,,1530.00
1986-07-18,150.28,,1590.00
1986-07-19,183.94,,1620.00
1986-07-20,174.31,,1660.00
1986-07-21,14.09,,1690.00
1986-07-22,19.66,,1680.00
1986-07-23,33.77,,1600.00
1986-07-24,112.40,,1220.00
1986-07-25,97.25,,1210.00
1986-07-26,44.40,,1220.00
1986-07-27,20.12,,1230.00
1986-07-28,50.90,,1180.00
1986-07-29,78.32,,962.00
1986-07-30,72.79,,953.00
1986-07-31,102.73,,968.00
1986-08-01,85.32,,951.00
1986-08-02,43.26,,938.00
1986-08-03,57.19,,935.00
1986-08-04,31.73,,905.00
1986-08-05,61.47,,724.00
1986-08-06,70.31,,723.00
1986-08-07,57.32,,724.00
1986-08-08,98.24,,720.00
1986-08-09,66.54,,703.00
1986-08-10,37.00,,711.00
1986-08-11,23.44,,710.00
1986-08-12,32.78,,710.00
1986-08-13,56.30,,706.00
1986-08-14,42.74,,673.00
1986-08-15,67.13,,533.00
1986-08-16,71.87,,532.00
1986-08-17,54.98,,531.00
1986-08-18,67.67,,506.00
1986-08-19,95.42,,360.00
1986-08-20,86.80,,364.00
1986-08-21,89.86,,355.00
1986-08-22,91.33,,354.00
1986-08-23,93.75,,355.00
1986-08-24,74.67,,355.00
1986-08-25,75.43,,354.00
1986-08-26,268.75,,354.00
1986-08-27,95.97,,355.00
1986-08-28,81.08,,355.00
1986-08-29,89.55,,355.00
1986-08-30,33.62,,355.00
1986-08-31,72.61,,354.00
1986-09-01,56.95,,353.00
1986-09-02,82.33,,352.00
1986-09-03,60.51,,295.00
1986-09-04,62.95,,1.40
1986-09-05,82.28,,0.21
1986-09-06,70.62,,0.27
1986-09-07,73.71,,0.43
1986-09-08,138.35,,0.59
1986-09-09,111.87,,0.48
1986-09-10,70.78,,0.43
1986-09-11,82.50,,0.43
1986-09-12,82.50,,0.43
1986-09-13,59.05,,0.43
1986-09-14,67.88,,0.46
1986-09-15,103.09,,0.50
1986-09-16,91.35,,0.48
1986-09-17,91.42,,0.55
