date,qu,fb,mm,mx,mn,qd,af
1983-02-15,1.20,4054.87,,38.41,29.84,10.00,59622.18
1983-02-16,18.80,4054.88,,44.70,32.12,10.00,59639.63
1983-02-17,1.20,4054.87,,37.39,32.12,10.00,59622.18
1983-02-18,36.94,4054.85,,41.40,34.24,55.00,59586.36
1983-02-19,61.93,4054.79,,41.71,25.51,116.00,59479.12
1983-02-20,117.99,4054.76,,45.33,30.15,145.00,59425.54
1983-02-21,118.04,4054.73,,42.18,33.22,145.00,59372.06
1983-02-22,118.04,4054.70,,42.18,33.85,145.00,59318.58
1983-02-23,145.00,4054.70,,46.82,30.70,145.00,59318.58
1983-02-24,180.93,4054.74,,52.56,29.52,145.00,59389.84
1983-02-25,190.01,4054.79,,48.79,29.84,145.00,59479.12
1983-02-26,172.04,4054.82,,42.65,25.51,145.00,59532.75
1983-02-27,172.03,4054.85,,41.63,25.44,145.00,59586.36
1983-02-28,208.04,4054.92,,46.90,31.57,145.00,59711.40
1983-03-01,217.41,4055.00,,50.36,34.79,145.00,59855.02
1983-03-02,230.22,4055.10,,52.24,32.43,145.00,60024.05
1983-03-03,346.13,4055.10,,45.64,33.61,145.00,60422.99
1983-03-04,443.30,4054.72,,44.78,29.68,147.00,61010.69
1983-03-05,476.99,4055.07,,44.54,29.37,147.00,61665.22
1983-03-06,440.36,4055.33,,43.12,28.50,147.00,62247.10
1983-03-07,519.74,4056.81,,45.88,34.16,147.00,62986.42
1983-03-08,461.54,4057.16,,46.35,33.93,147.00,63610.30
1983-03-09,561.33,4057.61,,56.88,33.53,152.00,64422.20
1983-03-10,645.17,4058.09,,58.38,34.01,203.00,65299.24
1983-03-11,785.88,4058.64,,40.29,29.52,272.00,66318.51
1983-03-12,720.13,4059.06,,40.53,28.89,322.00,67108.19
1983-03-13,825.98,4059.56,,50.28,30.70,346.00,68060.21
1983-03-14,820.35,4060.05,,44.46,28.97,346.00,69001.06
1983-03-15,578.71,4060.30,,43.83,25.51,346.00,69462.64
1983-03-16,458.13,4060.42,,46.19,21.35,346.00,69685.05
1983-03-17,402.33,4060.48,,46.43,26.69,346.00,69796.78
1983-03-18,317.86,4060.45,,42.89,24.10,346.00,69740.96
1983-03-19,299.09,4060.40,,45.25,22.13,346.00,69647.91
1983-03-20,261.98,4060.31,,48.24,21.11,346.00,69481.26
1983-03-21,261.88,4060.22,,48.94,27.95,346.00,69314.41
1983-03-22,234.46,4060.10,,49.81,28.27,346.00,69093.18
1983-03-23,223.73,4059.97,,46.35,27.79,346.00,68850.66
1983-03-24,238.78,4059.86,,40.61,28.97,346.00,68637.99
1983-03-25,229.07,4059.74,,41.79,29.29,346.00,68406.07
1983-03-26,210.36,4059.60,,47.21,24.73,346.00,68137.04
1983-03-27,220.30,4059.47,,41.95,28.34,346.00,67887.71
1983-03-28,211.40,4059.33,,43.83,26.69,346.00,67620.73
1983-03-29,218.76,4059.26,,42.73,29.21,286.00,67487.37
1983-03-30,374.09,4059.38,,49.26,33.22,259.00,67715.65
1983-03-31,326.43,4059.45,,46.35,27.56,259.00,67849.40
1983-04-01,345.95,4059.54,,49.57,25.75,259.00,68021.87
1983-04-02,372.87,4059.63,,40.92,27.17,286.00,68194.18
1983-04-03,300.56,4059.62,,40.45,25.44,310.00,68175.45
1983-04-04,290.63,4059.60,,47.45,29.21,310.00,68137.04
1983-04-05,251.94,4059.54,,49.65,21.35,310.00,68021.87
1983-04-06,251.99,4059.48,,53.58,23.47,310.00,67906.81
1983-04-07,261.78,4059.43,,54.68,27.48,310.00,67811.16
1983-04-08,242.80,4059.36,,50.12,23.86,310.00,67677.88
1983-04-09,242.71,4059.29,,42.97,29.52,310.00,67544.41
1983-04-10,252.43,4059.23,,43.44,24.57,310.00,67430.23
1983-04-11,223.84,4059.14,,44.62,19.70,310.00,67259.34
1983-04-12,224.25,4059.05,,40.45,19.54,310.00,67089.25
1983-04-13,186.23,4058.92,,49.18,26.06,310.00,66843.75
1983-04-14,186.94,4058.79,,51.62,23.71,310.00,66599.66
1983-04-15,196.58,4058.67,,57.98,25.67,310.00,66374.70
1983-04-16,225.41,4058.58,,62.62,28.89,310.00,66206.91
1983-04-17,291.16,4058.56,,61.99,27.95,310.00,66169.55
1983-04-18,319.42,4058.57,,60.58,31.73,310.00,66188.23
1983-04-19,384.30,4058.70,,61.68,29.92,262.00,66430.80
1983-04-20,447.71,4058.93,,60.11,32.51,230.00,66862.63
1983-04-21,509.42,4059.20,,53.74,31.96,252.00,67373.22
1983-04-22,582.67,4059.52,,60.58,29.13,275.00,67983.47
1983-04-23,627.16,4059.76,,51.77,39.59,282.00,68668.08
1983-04-24,590.76,4059.76,,48.86,37.70,282.00,69280.49
1983-04-25,617.52,4060.56,,44.70,27.79,282.00,69945.98
1983-04-26,511.67,4060.74,,49.02,29.76,342.00,70282.52
1983-04-27,430.78,4060.80,,52.48,28.66,374.00,70395.14
1983-04-28,392.96,4060.82,,55.00,30.86,374.00,70432.75
1983-04-29,411.95,4060.86,,61.05,36.36,374.00,70508.02
1983-04-30,436.27,4060.93,,59.79,33.69,370.00,70639.46
1983-05-01,481.81,4061.06,,53.90,31.80,358.00,70885.04
1983-05-02,505.86,4061.29,,57.43,29.84,286.00,71321.12
1983-05-03,498.77,4061.42,,61.92,28.42,374.00,71568.59
1983-05-04,518.81,4061.57,,64.98,30.94,374.00,71855.82
1983-05-05,519.12,4061.72,,49.34,35.89,374.00,72143.66
1983-05-06,548.97,4061.90,,55.78,31.17,374.00,72490.70
1983-05-07,471.69,4062.00,,55.86,32.59,374.00,72684.46
1983-05-08,397.58,4062.02,,47.29,32.90,378.00,72723.29
1983-05-09,354.42,4062.00,,44.54,29.21,374.00,72684.46
1983-05-10,329.11,4061.95,,49.65,28.27,378.00,72587.48
1983-05-11,300.19,4061.87,,56.02,36.13,378.00,72433.14
1983-05-12,270.89,4061.76,,58.77,26.69,378.00,72220.70
1983-05-13,290.63,4061.67,,59.32,26.54,378.00,72047.41
1983-05-14,271.70,4061.56,,59.16,30.31,378.00,71836.57
1983-05-15,281.48,4061.46,,47.92,31.88,378.00,71645.13
1983-05-16,281.92,4061.36,,55.94,27.56,378.00,71454.55
1983-05-17,329.97,4061.31,,66.95,30.23,378.00,71359.28
1983-05-18,310.81,4061.24,,53.27,41.08,378.00,71226.02
1983-05-19,416.35,4061.28,,67.42,33.61,378.00,71302.08
1983-05-20,445.26,4061.35,,75.83,36.52,378.00,71435.48
1983-05-21,570.58,4061.55,,67.81,41.16,378.00,71817.45
1983-05-22,639.68,4061.82,,73.16,35.42,378.00,72336.49
1983-05-23,753.39,4062.20,,82.99,39.35,382.00,73073.13
1983-05-24,911.60,4062.70,,83.14,44.46,417.00,74054.16
1983-05-25,970.39,4063.22,,85.11,43.83,449.00,75088.33
1983-05-26,1129.15,4063.87,,84.32,46.98,467.00,76401.69
1983-05-27,1168.48,4064.52,,86.68,44.46,495.00,77737.51
1983-05-28,1212.21,4065.21,,89.83,47.84,495.00,79160.07
1983-05-29,1251.92,4065.94,,88.33,45.48,505.00,80641.57
1983-05-30,1144.50,4066.54,,81.81,45.33,520.00,81880.25
1983-05-31,1052.62,4067.04,,63.41,49.65,525.00,82926.77
1983-06-01,988.31,4067.46,,71.35,45.48,540.00,83815.98
1983-06-02,895.81,4067.79,,70.41,42.57,540.00,84521.71
1983-06-03,811.48,4068.04,,70.17,38.41,540.00,85060.18
1983-06-04,725.46,4068.21,,71.43,33.85,540.00,85428.04
1983-06-05,671.64,4068.33,,70.80,35.34,540.00,85689.14
1983-06-06,638.71,4068.42,,74.34,38.09,540.00,85884.92
1983-06-07,644.22,4068.51,,79.76,42.02,545.00,86081.72
1983-06-08,567.06,4068.53,,74.89,47.84,545.00,86125.48
1983-06-09,595.24,4068.58,,73.63,43.20,540.00,86235.05
1983-06-10,528.93,4068.57,,62.86,39.74,540.00,86213.09
1983-06-11,495.83,4068.53,,53.11,34.63,540.00,86125.48
1983-06-12,440.77,4068.44,,57.28,33.45,540.00,85928.67
1983-06-13,415.24,4068.34,,72.29,34.08,525.00,85710.96
1983-06-14,426.21,4068.25,,76.07,39.51,525.00,85515.01
1983-06-15,481.15,4068.21,,65.22,44.23,525.00,85428.04
1983-06-16,470.28,4068.16,,75.83,33.93,525.00,85319.51
1983-06-17,453.81,4068.09,,76.38,45.09,530.00,85168.38
1983-06-18,430.10,4067.98,,57.04,36.36,550.00,84930.57
1983-06-19,450.64,4067.87,,57.67,33.61,570.00,84693.82
1983-06-20,439.93,4067.75,,59.79,32.98,570.00,84435.83
1983-06-21,365.11,4067.56,,65.14,34.01,570.00,84029.44
1983-06-22,333.94,4067.34,,78.98,39.35,570.00,83561.23
1983-06-23,239.52,4067.03,,73.87,39.90,570.00,82905.73
1983-06-24,221.00,4066.70,,66.95,38.25,570.00,82213.50
1983-06-25,255.28,4066.40,,75.67,34.24,570.00,81589.27
1983-06-26,247.59,4066.09,,77.32,46.03,570.00,80949.78
1983-06-27,219.27,4065.76,,65.30,47.53,560.00,80273.95
1983-06-28,228.41,4065.48,,75.75,41.71,530.00,79675.75
1983-06-29,204.20,4065.17,,59.71,49.34,530.00,79029.53
1983-06-30,109.23,4064.74,,67.97,42.42,530.00,78194.94
1983-07-01,290.31,4064.54,,58.14,45.64,500.00,77779.03
1983-07-02,292.29,4064.39,,54.45,39.43,449.00,77468.20
1983-07-03,282.75,4064.23,,70.25,35.50,449.00,77138.44
1983-07-04,246.19,4064.03,,77.72,42.02,453.00,76728.23
1983-07-05,247.25,4063.83,,87.47,46.58,453.00,76320.13
1983-07-06,411.96,4063.79,,56.49,53.58,453.00,76238.73
1983-07-07,282.49,4063.61,,,,453.00,75900.53
1983-07-08,242.49,4063.44,,65.45,48.00,413.00,75562.32
1983-07-09,97.49,4063.26,,58.77,43.20,268.00,75224.12
1983-07-10,-5.51,4063.09,,73.32,39.27,165.00,74885.91
1983-07-11,-28.51,4062.91,,79.05,43.20,142.00,74547.71
1983-07-12,6.49,4062.74,,78.90,45.64,177.00,74209.50
1983-07-13,11.49,4062.56,,86.52,52.40,182.00,73871.30
1983-07-14,1.49,4062.39,,63.09,42.18,172.00,73533.09
1983-07-15,1.49,4062.21,,65.14,34.16,172.00,73194.89
1983-07-16,1.49,4062.03,,70.01,33.85,172.00,72856.69
1983-07-17,-13.51,4061.86,,72.84,39.51,157.00,72518.48
1983-07-18,-20.51,4061.68,,81.65,40.29,150.00,72180.28
1983-07-19,9.49,4061.51,,78.74,46.58,180.00,71842.07
1983-07-20,39.49,4061.33,,73.00,49.73,210.00,71503.87
1983-07-21,97.49,4061.16,,82.59,39.59,268.00,71165.66
1983-07-22,97.49,4060.98,,87.55,43.44,268.00,70827.46
1983-07-23,97.49,4060.81,,,,268.00,70489.25
1983-07-24,97.49,4060.63,,,,268.00,70151.05
1983-07-25,97.49,4060.46,,,,268.00,69812.84
1983-07-26,68.49,4060.28,,,,239.00,69474.64
1983-07-27,53.49,4060.10,,,,224.00,69136.44
1983-07-28,53.49,4059.93,,,,224.00,68798.23
1983-07-29,53.49,4059.75,,,,224.00,68460.03
1983-07-30,53.49,4059.58,,,,224.00,68121.82
1983-07-31,53.49,4059.40,,,,224.00,67783.62
1983-08-01,53.49,4059.23,,,,224.00,67445.41
1983-08-02,54.49,4059.05,,,,225.00,67107.21
1983-08-03,55.49,4058.88,,,,226.00,66769.00
1983-08-04,56.49,4058.70,,92.42,57.98,227.00,66430.80
1983-08-05,-8.02,4058.45,,93.68,49.18,227.00,65964.65
1983-08-06,30.84,4058.24,,94.70,50.36,227.00,65575.58
1983-08-07,-32.79,4057.96,,87.62,53.27,227.00,65060.30
1983-08-08,23.44,4057.69,,84.01,57.12,272.00,64567.29
1983-08-09,8.54,4057.19,,89.04,61.92,346.00,63897.95
1983-08-10,74.28,4056.92,,76.07,58.38,362.00,63327.27
1983-08-11,-37.75,4056.72,,73.79,51.69,300.00,62657.35
1983-08-12,25.01,4056.47,,80.47,42.73,286.00,62139.68
1983-08-13,45.10,4056.23,,87.70,46.90,265.00,61703.51
1983-08-14,72.45,4055.96,,84.32,58.22,221.00,61408.86
1983-08-15,-2.93,4055.79,,82.36,54.52,212.00,60982.55
1983-08-16,-3.68,4055.54,,82.36,53.11,212.00,60554.75
1983-08-17,-63.59,4055.29,,87.07,49.26,212.00,60008.12
1983-08-18,17.42,4054.87,,86.05,51.62,212.00,59622.18
1983-08-19,-15.62,4054.61,,79.68,49.34,218.00,59158.81
1983-08-20,7.67,4054.31,,76.07,56.88,275.00,58628.56
1983-08-21,-12.88,4053.96,,68.28,52.17,296.00,58015.91
1983-08-22,13.41,4053.64,,71.11,53.90,293.00,57461.36
1983-08-23,-0.07,4053.33,,66.08,49.34,268.00,56929.65
1983-08-24,47.64,4053.10,,70.72,46.74,245.00,56538.20
1983-08-25,23.47,4052.84,,77.95,48.00,245.00,56098.80
1983-08-26,20.50,4052.61,,81.02,45.09,215.00,55713.01
1983-08-27,-0.02,4052.39,,83.77,45.56,185.00,55346.02
1983-08-28,-9.90,4052.16,,80.94,48.79,182.00,54965.40
1983-08-29,-4.06,4052.02,,80.39,45.33,112.00,54735.19
1983-08-30,15.58,4051.97,,81.73,45.80,57.00,54653.04
1983-08-31,5.88,4051.89,,83.06,50.12,72.00,54521.90
1983-09-01,1.30,4051.77,,70.48,52.80,100.00,54326.13
1983-09-02,5.64,4051.66,,68.36,42.18,96.00,54146.90
1983-09-03,5.50,4051.57,,75.04,40.53,79.00,54001.12
1983-09-04,25.14,4051.52,,75.52,42.65,66.00,53920.07
1983-09-05,-7.66,4051.41,,70.09,35.89,82.00,53742.23
1983-09-06,23.71,4051.29,,81.18,39.82,121.00,53549.25
1983-09-07,-13.63,4051.06,,70.48,38.64,172.00,53181.05
1983-09-08,-9.39,4050.83,,64.27,42.02,175.00,52815.32
1983-09-09,-4.55,4050.64,,60.50,34.16,147.00,52514.72
1983-09-10,-11.64,4050.47,,64.75,34.71,123.00,52247.66
1983-09-11,33.93,4050.36,,70.48,45.40,123.00,52071.00
1983-09-12,17.03,4050.23,,75.44,39.67,117.00,51872.72
1983-09-13,17.41,4050.14,,82.59,42.97,88.00,51732.71
1983-09-14,-3.24,4050.00,,70.80,37.86,106.00,51516.04
1983-09-15,6.23,4049.85,,79.84,36.84,130.00,51270.54
1983-09-16,-10.98,4049.67,,76.77,39.04,137.00,50977.03
1983-09-17,-34.37,4049.46,,63.25,35.66,137.00,50637.13
1983-09-18,-33.25,4049.25,,59.24,39.43,137.00,50299.45
1983-09-19,-7.93,4049.07,,54.29,30.23,137.00,50011.98
1983-09-20,1.63,4048.91,,58.53,25.28,130.00,49757.36
1983-09-21,-2.55,4048.76,,68.76,27.56,117.00,49520.24
1983-09-22,36.46,4048.67,,74.34,34.79,108.00,49378.34
1983-09-23,3.07,4048.55,,74.10,43.52,98.00,49190.05
1983-09-24,7.94,4048.46,,75.36,40.69,79.00,49049.10
1983-09-25,17.58,4048.32,,79.13,40.06,57.00,48970.91
1983-09-26,0.73,4048.28,,78.74,45.25,32.00,48908.88
1983-09-27,-37.73,4048.22,,61.99,35.81,9.40,48815.40
1983-09-28,-23.23,4048.17,,57.28,27.79,16.00,48737.58
1983-09-29,-7.49,4048.14,,57.98,26.54,16.00,48690.98
1983-09-30,7.16,4048.13,,61.29,29.76,15.00,48675.43
1983-10-01,15.00,4048.13,,60.97,36.91,15.00,48675.43
1983-10-02,-55.32,4048.04,,58.61,35.73,15.00,48535.95
1983-10-03,15.00,4048.04,,67.03,36.13,15.00,48535.95
1983-10-04,38.39,4048.07,,70.64,43.36,15.00,48582.35
1983-10-05,15.00,4048.07,,72.45,35.34,15.00,48582.35
1983-10-06,-0.62,4048.05,,67.58,36.36,15.00,48551.37
1983-10-07,15.00,4048.05,,60.89,25.99,15.00,48551.37
1983-10-08,15.00,4048.05,,68.28,34.24,15.00,48551.37
1983-10-09,69.73,4048.12,,59.08,40.69,15.00,48659.93
1983-10-10,21.81,4048.13,,58.38,38.25,14.00,48675.43
1983-10-11,14.00,4048.13,,62.62,31.80,14.00,48675.43
1983-10-12,53.18,4048.18,,63.88,30.78,14.00,48753.15
1983-10-13,-9.52,4048.15,,55.15,32.98,14.00,48706.50
1983-10-14,21.84,4048.16,,51.85,30.47,14.00,48722.06
1983-10-15,-1.67,4048.14,,55.08,26.22,14.00,48690.98
1983-10-16,21.82,4048.15,,58.46,27.95,14.00,48706.50
1983-10-17,6.18,4048.14,,60.03,37.54,14.00,48690.98
1983-10-18,14.00,4048.14,,57.59,27.40,14.00,48690.98
1983-10-19,29.67,4048.16,,59.24,27.95,14.00,48722.06
1983-10-20,-1.67,4048.14,,63.49,34.08,14.00,48690.98
1983-10-21,29.67,4048.16,,68.83,35.03,14.00,48722.06
1983-10-22,14.00,4048.16,,58.61,41.32,14.00,48722.06
1983-10-23,14.00,4048.16,,52.40,29.29,14.00,48722.06
1983-10-24,14.00,4048.16,,56.88,27.56,14.00,48722.06
1983-10-25,6.16,4048.15,,61.21,29.84,14.00,48706.50
1983-10-26,21.84,4048.16,,64.75,29.92,14.00,48722.06
1983-10-27,21.82,4048.17,,64.43,32.12,14.00,48737.58
1983-10-28,41.05,4048.21,,67.10,35.34,14.00,48791.23
1983-10-29,41.05,4048.24,,65.53,35.50,14.00,48844.88
1983-10-30,41.05,4048.28,,59.40,41.63,14.00,48898.54
1983-10-31,41.05,4048.31,,57.59,41.87,14.00,48952.19
1983-11-01,41.05,4048.35,,56.96,34.95,14.00,49005.84
1983-11-02,41.05,4048.38,,51.46,33.85,14.00,49059.49
1983-11-03,41.05,4048.42,,59.08,45.48,14.00,49113.15
1983-11-04,41.05,4048.45,,51.38,34.71,14.00,49166.80
1983-11-05,41.05,4048.49,,52.64,31.96,14.00,49220.45
1983-11-06,41.05,4048.52,,53.03,32.12,14.00,49274.10
1983-11-07,41.05,4048.56,,42.18,26.77,14.00,49327.76
1983-11-08,41.05,4048.60,,44.38,23.31,14.00,49381.41
1983-11-09,41.05,4048.63,,37.54,29.92,14.00,49435.06
1983-11-10,41.05,4048.67,,45.96,35.50,14.00,49488.71
1983-11-11,41.05,4048.70,,50.44,33.53,14.00,49542.37
1983-11-12,41.05,4048.74,,39.51,32.20,14.00,49596.02
1983-11-13,41.05,4048.77,,37.70,29.21,14.00,49649.67
1983-11-14,41.05,4048.81,,38.88,27.79,14.00,49703.32
1983-11-15,41.05,4048.84,,42.50,33.45,14.00,49756.98
1983-11-16,41.05,4048.88,,47.68,35.66,14.00,49810.63
1983-11-17,41.05,4048.91,,46.03,31.17,14.00,49864.28
1983-11-18,41.05,4048.95,,41.95,30.31,14.00,49917.93
1983-11-19,41.05,4048.99,,34.71,28.58,14.00,49971.59
1983-11-20,41.05,4049.02,,35.66,21.50,14.00,50025.24
1983-11-21,41.05,4049.06,,36.68,17.42,14.00,50078.89
1983-11-22,41.05,4049.09,,32.59,16.63,14.00,50132.54
1983-11-23,41.05,4049.13,,35.11,26.85,14.00,50186.20
1983-11-24,41.05,4049.16,,38.33,28.74,14.00,50239.85
1983-11-25,41.05,4049.20,,37.86,23.00,14.00,50293.50
1983-11-26,41.05,4049.23,,38.41,18.75,14.00,50347.15
1983-11-27,41.05,4049.27,,41.00,29.13,14.00,50400.81
1983-11-28,41.05,4049.30,,39.82,26.38,14.00,50454.46
1983-11-29,41.05,4049.34,,31.17,13.25,14.00,50508.11
1983-11-30,30.25,4049.36,,25.59,22.76,14.00,50540.35
1983-12-01,54.64,4049.41,,31.49,22.68,14.00,50620.95
1983-12-02,38.45,4049.44,,32.12,14.35,14.00,50669.45
1983-12-03,30.30,4049.46,,29.45,19.30,14.00,50701.79
1983-12-04,14.00,4049.46,,31.17,11.36,14.00,50701.79
1983-12-05,62.97,4049.53,,31.88,20.80,14.00,50798.92
1983-12-06,63.07,4049.59,,31.96,24.96,14.00,50896.25
1983-12-07,95.74,4049.70,,37.15,28.58,14.00,51058.38
1983-12-08,22.23,4049.71,,35.89,25.91,14.00,51074.70
1983-12-09,71.55,4049.78,,36.99,28.34,14.00,51188.85
1983-12-10,55.19,4049.84,,42.18,31.57,14.00,51270.54
1983-12-11,74.23,4049.92,,34.48,31.41,14.00,51390.00
1983-12-12,54.33,4049.97,,31.88,31.65,14.00,51470.00
1983-12-13,74.50,4050.04,,35.11,31.65,14.00,51590.00
1983-12-14,93.78,4050.14,,33.85,32.12,14.00,51748.25
1983-12-15,29.68,4050.16,,32.43,18.28,14.00,51779.36
1983-12-16,-1.68,4050.14,,25.75,11.36,14.00,51748.25
1983-12-17,37.50,4050.17,,23.78,13.09,14.00,51794.86
1983-12-18,45.42,4050.20,,26.61,11.91,14.00,51857.19
1983-12-19,14.00,4050.20,,27.01,6.88,14.00,51857.19
1983-12-20,-1.70,4050.19,,10.81,-7.58,14.00,51826.04
1983-12-21,14.00,4050.19,,5.70,-9.63,14.00,51826.04
1983-12-22,45.42,4050.22,,0.91,-16.55,14.00,51888.36
1983-12-23,14.00,4050.22,,-1.69,-26.45,14.00,51888.36
1983-12-24,76.92,4050.30,,12.78,-15.92,14.00,52013.16
1983-12-25,92.70,4050.39,,26.06,12.86,14.00,52169.25
1983-12-26,45.60,4050.43,,30.39,-0.19,14.00,52231.92
1983-12-27,29.85,4050.45,,28.34,-3.02,14.00,52263.36
1983-12-28,29.84,4050.47,,18.60,-3.18,14.00,52294.77
1983-12-29,85.35,4050.55,,22.53,17.26,14.00,52436.30
1983-12-30,-9.81,4050.52,,33.85,20.72,14.00,52389.07
1983-12-31,21.96,4050.53,,33.30,13.64,14.00,52404.86
1984-01-01,7.02,4050.41,,24.41,2.95,110.00,52200.60
1984-01-02,69.60,4050.35,,27.79,1.38,117.00,52106.59
1984-01-03,93.54,4050.33,,33.06,26.14,117.00,52060.05
1984-01-04,96.16,4050.24,,36.99,27.01,167.00,51919.54
1984-01-05,65.00,4050.12,,36.29,32.83,167.00,51717.22
1984-01-06,84.77,4050.04,,35.26,31.02,155.00,51577.93
1984-01-07,66.97,4049.97,,34.32,29.76,123.00,51466.79
1984-01-08,71.16,4049.90,,35.81,26.14,125.00,51360.00
1984-01-09,63.41,4049.82,,32.51,24.81,125.00,51237.84
1984-01-10,50.95,4049.72,,31.41,24.33,125.00,51090.96
1984-01-11,75.75,4049.66,,37.78,16.32,125.00,50993.27
1984-01-12,51.53,4049.56,,32.28,19.15,125.00,50847.54
1984-01-13,59.66,4049.47,,28.66,13.41,125.00,50717.94
1984-01-14,19.21,4049.34,,22.84,5.70,125.00,50508.11
1984-01-15,-59.09,4049.17,,21.43,-7.11,66.00,50260.00
1984-01-16,-66.75,4049.05,,18.44,-5.70,24.00,50080.00
1984-01-17,-66.75,4048.94,,18.05,-14.90,24.00,49900.00
1984-01-18,-65.75,4048.82,,15.77,-14.27,25.00,49720.00
1984-01-19,-25.85,4048.74,,16.00,-6.56,35.00,49599.31
1984-01-20,61.23,4048.66,,16.55,-11.04,117.00,49488.70
1984-01-21,60.32,4048.60,,20.80,6.49,108.00,49394.12
1984-01-22,183.52,4048.71,,26.54,15.84,104.00,49551.85
1984-01-23,215.60,4048.85,,37.62,17.89,104.00,49773.21
1984-01-24,288.57,4049.09,,45.56,32.75,104.00,50139.29
1984-01-25,354.99,4049.42,,45.25,31.49,104.00,50637.13
1984-01-26,193.73,4049.54,,40.14,19.22,104.00,50815.11
1984-01-27,185.63,4049.64,,38.57,21.74,104.00,50977.03
1984-01-28,120.40,4049.67,,39.27,16.08,104.00,51009.56
1984-01-29,136.84,4049.71,,40.37,13.56,104.00,51074.70
1984-01-30,104.00,4049.71,,35.03,9.63,104.00,51074.70
1984-01-31,104.00,4049.71,,30.23,8.45,104.00,51074.70
1984-02-01,112.20,4049.72,,37.31,7.12,104.00,51090.96
1984-02-02,95.80,4049.71,,32.83,11.44,104.00,51074.70
1984-02-03,87.57,4049.69,,30.00,9.95,104.00,51042.12
1984-02-04,95.78,4049.68,,23.63,7.90,104.00,51025.81
1984-02-05,104.00,4049.68,,33.53,12.93,104.00,51025.81
1984-02-06,95.81,4049.67,,36.60,12.31,104.00,51009.56
1984-02-07,95.79,4049.66,,32.35,15.14,104.00,50993.27
1984-02-08,104.00,4049.66,,34.87,16.79,104.00,50993.27
1984-02-09,104.00,4049.66,,36.76,21.27,104.00,50993.27
1984-02-10,82.04,4049.60,,39.19,12.93,123.00,50912.02
1984-02-11,85.47,4049.50,,32.98,13.56,167.00,50750.30
1984-02-12,118.08,4049.43,,36.52,27.32,167.00,50653.26
1984-02-13,119.46,4049.39,,41.08,32.35,152.00,50588.71
1984-02-14,96.01,4049.46,,37.86,25.04,39.00,50701.79
1984-02-15,101.68,4049.57,,35.58,25.75,20.00,50863.79
1984-02-16,85.28,4049.66,,37.86,23.94,20.00,50993.27
1984-02-17,44.63,4049.69,,38.17,4.05,20.00,51042.12
1984-02-18,28.20,4049.70,,34.32,-2.16,20.00,51058.38
1984-02-19,118.71,4049.83,,38.96,-2.71,20.00,51254.16
1984-02-20,94.11,4049.92,,29.52,17.73,20.00,51401.16
1984-02-21,85.72,4050.01,,34.16,25.36,20.00,51531.52
1984-02-22,82.49,4050.08,,37.31,17.65,20.00,51655.46
1984-02-23,74.62,4050.15,,33.38,25.44,20.00,51763.80
1984-02-24,90.63,4050.23,,39.74,23.94,20.00,51903.89
1984-02-25,51.49,4050.27,,41.32,16.00,20.00,51966.35
1984-02-26,51.48,4050.31,,41.16,1.85,20.00,52028.79
1984-02-27,89.22,4050.35,,38.01,18.83,50.00,52106.59
1984-02-28,52.92,4050.36,,39.90,18.99,45.00,52122.30
1984-02-29,68.67,4050.39,,40.77,15.92,45.00,52169.25
1984-03-01,167.18,4050.48,,46.58,27.24,96.00,52310.43
1984-03-02,80.16,4050.46,,43.28,23.78,96.00,52279.02
1984-03-03,64.37,4050.42,,39.90,24.18,96.00,52216.28
1984-03-04,56.49,4050.37,,39.90,15.84,96.00,52137.91
1984-03-05,80.21,4050.35,,43.68,12.78,96.00,52106.59
1984-03-06,88.31,4050.34,,44.38,19.07,96.00,52091.34
1984-03-07,111.61,4050.36,,47.06,22.84,96.00,52122.30
1984-03-08,135.48,4050.41,,45.56,25.44,96.00,52200.60
1984-03-09,161.24,4050.49,,,,96.00,52330.00
1984-03-10,220.96,4050.64,,44.38,29.52,96.00,52577.86
1984-03-11,231.70,4050.80,,47.92,28.50,96.00,52847.01
1984-03-12,231.41,4051.00,,48.71,28.74,63.00,53181.05
1984-03-13,251.34,4051.28,,38.57,25.67,17.00,53645.86
1984-03-14,252.21,4051.56,,44.46,33.69,16.00,54114.38
1984-03-15,293.85,4051.89,,46.74,32.67,14.00,54669.46
1984-03-16,313.43,4052.25,,46.58,29.60,14.00,55263.37
1984-03-17,308.04,4052.60,,43.05,30.39,14.00,55846.59
1984-03-18,296.24,4052.93,,44.30,27.72,16.00,56402.43
1984-03-19,279.54,4053.17,,51.14,34.40,74.00,56810.12
1984-03-20,462.48,4053.60,,55.86,33.93,108.00,57513.23
1984-03-21,564.00,4054.14,,41.71,33.30,108.00,58417.70
1984-03-22,526.28,4054.64,,50.59,30.70,108.00,59247.34
1984-03-23,465.43,4055.04,,,,125.00,59922.58
1984-03-24,496.53,4055.43,,,,137.00,60635.70
1984-03-25,422.58,4055.74,,,,137.00,61202.14
1984-03-26,380.11,4055.98,,,,162.00,61634.75
1984-03-27,322.28,4056.14,,,,182.00,61913.00
1984-03-28,293.82,4056.25,,,,188.00,62122.90
1984-03-29,288.08,4056.36,,,,191.00,62315.45
1984-03-30,332.95,4056.51,,50.75,29.92,191.00,62597.00
1984-03-31,306.96,4056.64,,51.07,27.87,191.00,62827.00
1984-04-01,298.39,4056.76,,46.03,28.50,191.00,63040.00
