date,fb,mm,mx,mn,af
2014-02-27,6176.38,37.92,40.46,34.70,14323.29
2014-02-28,6176.45,34.19,40.28,29.12,14402.09
2014-03-01,6176.51,33.86,36.50,29.12,14465.88
2014-03-02,6176.54,35.17,43.34,26.42,14499.65
2014-03-03,6176.59,37.46,42.08,32.72,14555.94
2014-03-04,6176.67,34.79,41.00,30.20,14642.25
2014-03-05,6176.72,39.52,47.66,29.12,14698.54
2014-03-06,6176.80,40.92,46.22,32.36,14788.60
2014-03-07,6176.87,33.77,40.64,27.68,14863.65
2014-03-08,6176.92,37.22,52.16,21.02,14919.94
2014-03-09,6176.96,44.36,49.82,38.84,14964.97
2014-03-10,6177.04,36.48,47.12,28.04,15053.40
2014-03-11,6177.09,28.33,34.88,23.72,15112.59
2014-03-12,6177.15,30.73,47.48,17.24,15183.61
2014-03-13,6177.19,33.74,49.64,19.76,15230.96
2014-03-14,6177.22,33.39,48.38,21.74,15266.47
2014-03-15,6177.25,38.90,49.28,31.28,15298.04
2014-03-16,6177.29,43.78,58.28,24.98,15345.39
2014-03-17,6177.31,33.72,51.80,24.80,15369.06
2014-03-18,6177.33,25.92,37.76,17.06,15392.74
2014-03-19,6177.36,31.11,45.86,16.34,15428.25
2014-03-20,6177.36,35.59,48.92,24.62,15428.25
2014-03-21,6177.39,31.57,46.04,18.14,15463.76
2014-03-22,6177.40,32.25,48.56,22.46,15475.60
2014-03-23,6177.41,34.13,52.16,16.52,15487.44
2014-03-24,6177.44,38.64,57.56,20.66,15519.00
2014-03-25,6177.45,40.66,56.84,22.10,15530.84
2014-03-26,6177.48,34.63,39.02,28.94,15566.35
2014-03-27,6177.50,32.06,36.68,28.40,15590.03
2014-03-28,6177.53,36.23,45.86,22.10,15625.54
2014-03-29,6177.58,39.80,46.76,28.94,15684.73
2014-03-30,6177.62,28.29,31.82,22.10,15732.07
2014-03-31,6177.65,29.19,37.22,18.86,15763.64
2014-04-01,6177.70,28.45,32.54,25.34,15822.83
2014-04-02,6177.73,29.49,33.26,24.26,15858.34
2014-04-03,6177.77,32.18,40.10,20.66,15905.69
2014-04-04,6177.81,34.03,44.06,23.72,15953.04
2014-04-05,6177.84,33.62,41.72,26.42,15984.60
2014-04-06,6177.87,38.73,47.30,29.66,16020.12
2014-04-07,6177.90,42.95,59.90,26.24,16055.63
2014-04-08,6177.93,46.52,64.04,29.66,16091.14
2014-04-09,6177.95,47.42,61.70,34.34,16114.81
2014-04-10,6177.99,46.48,61.34,31.46,16162.16
2014-04-11,6178.03,48.66,66.02,31.10,16207.20
2014-04-12,6178.08,45.61,57.56,34.52,16269.44
2014-04-13,6178.10,37.26,47.12,29.12,16294.34
2014-04-14,6178.12,40.14,57.20,19.94,16319.24
2014-04-15,6178.16,43.16,53.96,30.38,16369.03
2014-04-16,6178.16,41.09,51.80,30.20,16369.03
2014-04-17,6178.22,48.17,65.30,28.04,16439.58
2014-04-18,6178.21,44.86,56.30,35.96,16427.13
2014-04-19,6178.25,48.33,63.14,29.30,16476.93
2014-04-20,6178.26,46.04,55.94,34.52,16489.38
2014-04-21,6178.28,48.14,62.60,26.78,16514.27
2014-04-22,6178.35,39.22,53.96,27.32,16601.41
2014-04-23,6178.39,31.65,42.98,17.42,16651.21
2014-04-24,6178.40,43.90,51.98,30.74,16659.51
2014-04-25,6178.45,38.67,41.90,35.06,16721.76
2014-04-26,6178.49,33.13,39.92,30.92,16771.55
2014-04-27,6178.53,30.75,36.86,25.16,16821.35
2014-04-28,6178.55,31.75,42.08,23.54,16846.24
2014-04-29,6178.57,36.95,51.98,21.74,16871.14
2014-04-30,6178.60,43.20,62.06,23.54,16904.34
2014-05-01,6178.60,49.79,69.98,27.14,16904.34
2014-05-02,6178.62,54.42,71.96,32.18,16929.24
2014-05-03,6178.60,59.18,70.34,41.18,16904.34
2014-05-04,6178.63,56.30,64.04,46.58,16941.69
2014-05-05,6178.64,48.37,55.40,42.08,16954.14
2014-05-06,6178.66,39.17,46.58,32.72,16979.03
2014-05-07,6178.68,37.39,44.42,31.82,17003.93
2014-05-08,6178.70,41.54,55.40,24.80,17028.83
2014-05-09,6178.77,41.75,48.92,35.24,17115.97
2014-05-10,6178.82,31.67,37.58,26.78,17174.07
2014-05-11,6178.85,39.15,50.18,28.04,17211.41
2014-05-12,6178.88,41.01,53.78,29.12,17248.76
2014-05-13,6178.89,44.95,60.98,27.86,17261.21
2014-05-14,6178.90,51.55,67.46,31.28,17273.66
2014-05-15,6178.91,56.85,73.22,36.86,17286.11
2014-05-16,6178.93,58.61,71.24,43.52,17311.01
2014-05-17,6178.95,56.48,70.70,38.12,17335.90
2014-05-18,6178.95,50.26,56.30,40.82,17335.90
2014-05-19,6178.97,45.14,52.70,35.24,17360.80
2014-05-20,6178.99,43.63,50.72,39.02,17381.55
2014-05-21,6179.01,43.40,55.76,37.22,17406.98
2014-05-22,6179.03,49.78,64.22,32.54,17432.93
2014-05-23,6179.04,56.09,72.68,34.16,17445.90
2014-05-24,6179.05,56.04,65.48,46.58,17458.88
2014-05-25,6179.06,55.11,70.52,35.96,17471.86
2014-05-26,6179.05,59.50,75.02,39.02,17458.88
2014-05-27,6179.03,61.87,77.36,40.64,17432.93
2014-05-28,6179.01,57.53,68.54,44.06,17406.98
2014-05-29,6178.96,49.14,65.12,33.26,17348.35
2014-05-30,6178.90,55.52,71.06,36.68,17273.66
2014-05-31,6178.86,56.60,69.26,43.70,17223.86
2014-06-01,6178.82,52.84,68.00,36.14,17174.07
2014-06-02,6178.76,58.92,75.74,37.04,17103.52
2014-06-03,6178.71,60.18,72.68,43.70,17041.28
2014-06-04,6178.64,58.40,72.14,43.88,16954.14
2014-06-05,6178.56,58.62,76.28,35.60,16858.69
2014-06-06,6178.49,59.02,74.30,40.10,16771.55
2014-06-07,6178.42,57.38,72.14,39.56,16684.41
2014-06-08,6178.35,57.51,70.88,44.24,16601.41
2014-06-09,6178.23,62.08,78.80,39.02,16452.03
2014-06-10,6178.12,60.85,75.20,47.30,16319.24
2014-06-11,6178.01,58.25,74.66,41.54,16182.30
2014-06-12,6177.87,63.21,80.24,42.80,16020.12
2014-06-13,6177.75,52.31,62.06,42.26,15882.01
2014-06-14,6177.65,48.89,59.54,39.56,15763.64
2014-06-15,6177.56,53.33,65.30,41.72,15661.05
2014-06-16,6177.44,44.99,53.96,36.86,15519.00
2014-06-17,6177.30,38.64,45.14,34.88,15357.23
2014-06-18,6177.16,45.48,60.26,31.64,15195.45
2014-06-19,6177.02,55.51,74.12,34.16,15033.67
2014-06-20,6176.87,62.24,77.36,45.14,14863.65
2014-06-21,6176.74,61.36,74.66,45.14,14721.05
2014-06-22,6176.59,62.62,77.00,44.60,14555.94
2014-06-23,6176.46,65.22,79.52,43.70,14409.59
2014-06-24,6176.30,64.82,77.54,48.74,14233.22
2014-06-25,6176.14,65.90,78.98,51.80,14056.85
2014-06-26,6175.98,55.59,63.50,49.46,13881.62
2014-06-27,6175.81,53.88,63.68,46.76,13703.49
2014-06-28,6175.64,57.76,73.94,40.28,13525.35
2014-06-29,6175.46,61.83,77.72,42.98,13332.97
2014-06-30,6175.27,62.62,77.54,42.98,13133.45
2014-07-01,6175.19,66.27,86.18,42.26,13051.51
2014-07-02,6175.10,71.36,88.88,52.52,12955.32
2014-07-03,6175.01,70.99,86.90,55.22,12862.69
2014-07-04,6174.91,72.14,88.16,49.82,12760.93
2014-07-05,6174.81,72.95,86.90,55.58,12663.12
2014-07-06,6174.73,73.53,90.86,49.82,12582.17
2014-07-07,6174.62,74.74,89.06,57.02,12474.24
2014-07-08,6174.59,73.46,87.08,53.42,12443.88
2014-07-09,6174.59,70.59,81.32,57.02,12443.88
2014-07-10,6174.57,69.01,81.86,50.90,12423.64
2014-07-11,6174.56,67.76,82.22,53.60,12413.53
2014-07-12,6174.55,69.02,85.46,53.24,12403.41
2014-07-13,6174.54,74.11,93.74,53.24,12393.29
2014-07-14,6174.50,78.08,93.38,58.82,12352.81
2014-07-15,6174.48,73.72,84.92,60.44,12332.58
2014-07-16,6174.45,69.95,83.48,53.42,12305.59
2014-07-17,6174.43,67.90,84.56,49.46,12285.36
2014-07-18,6174.41,69.66,86.36,50.18,12265.12
2014-07-19,6174.38,70.62,86.00,51.44,12234.76
2014-07-20,6174.36,66.68,80.24,53.06,12214.53
2014-07-21,6174.33,65.76,73.76,57.92,12184.17
2014-07-22,6174.32,68.99,85.64,48.38,12174.05
2014-07-23,6174.29,72.08,84.20,58.64,12143.70
2014-07-24,6174.26,64.90,78.26,53.78,12113.34
2014-07-25,6174.23,65.15,83.48,44.96,12086.36
2014-07-26,6174.22,68.81,86.18,46.58,12076.24
2014-07-27,6174.20,72.91,87.44,56.12,12056.00
2014-07-28,6174.20,72.23,80.78,63.68,12056.00
2014-07-29,6174.17,66.17,82.76,55.76,12025.64
2014-07-30,6174.15,67.48,81.68,51.98,12005.41
2014-07-31,6174.16,64.22,83.48,51.80,12015.53
2014-08-01,6174.12,66.89,82.58,48.56,11975.05
2014-08-02,6174.13,71.56,84.38,57.74,11985.17
2014-08-03,6174.12,69.00,83.12,54.50,11975.05
2014-08-04,6174.11,63.73,69.44,57.92,11964.93
2014-08-05,6174.18,57.72,61.70,55.04,12035.76
2014-08-06,6174.25,54.74,58.82,53.06,12106.59
2014-08-07,6174.24,59.93,73.04,51.08,12096.47
2014-08-08,6174.25,60.89,75.02,47.66,12106.59
2014-08-09,6174.25,63.83,75.56,55.22,12106.59
2014-08-10,6174.26,65.11,81.32,48.38,12113.34
2014-08-11,6174.22,65.03,78.80,50.72,12076.24
2014-08-12,6174.22,65.40,77.00,52.88,12076.24
2014-08-13,6174.24,61.37,72.14,55.94,12096.47
2014-08-14,6174.20,62.66,75.92,49.46,12056.00
2014-08-15,6174.18,63.74,76.82,48.92,12035.76
2014-08-16,6174.18,65.63,84.38,46.58,12035.76
2014-08-17,6174.16,66.76,81.68,49.28,12015.53
2014-08-18,6174.16,67.91,82.58,52.52,12015.53
2014-08-19,6174.15,62.36,75.74,49.82,12005.41
2014-08-20,6174.10,62.28,74.30,46.76,11954.81
2014-08-21,6174.11,62.44,72.68,53.96,11964.93
2014-08-22,6174.11,54.70,62.78,45.32,11964.93
2014-08-23,6174.09,50.67,62.06,38.66,11944.70
2014-08-24,6174.09,54.84,67.64,40.28,11944.70
2014-08-25,6174.08,55.34,66.56,48.56,11934.58
2014-08-26,6174.05,54.13,67.82,40.82,11904.22
2014-08-27,6174.05,57.82,76.28,41.00,11904.22
2014-08-28,6174.04,62.66,80.24,42.62,11897.47
2014-08-29,6174.01,65.98,79.34,48.38,11867.12
2014-08-30,6173.98,63.52,71.06,51.44,11837.92
2014-08-31,6174.00,55.25,68.72,42.98,11857.00
2014-09-01,6173.97,56.55,73.94,39.20,11828.38
2014-09-02,6173.96,61.07,80.24,41.00,11818.84
2014-09-03,6173.92,56.90,66.20,47.30,11780.69
2014-09-04,6173.89,50.95,65.66,32.36,11752.07
2014-09-05,6173.89,56.78,73.22,39.92,11752.07
2014-09-06,6173.88,61.04,81.14,41.90,11742.53
2014-09-07,6173.86,62.21,80.42,43.34,11723.45
2014-09-08,6173.86,61.31,74.12,47.30,11723.45
2014-09-09,6173.83,61.04,71.96,48.74,11698.02
2014-09-10,6173.81,53.03,68.54,35.24,11678.94
2014-09-11,6173.78,50.54,65.12,39.56,11650.32
2014-09-12,6173.77,52.40,74.66,31.10,11640.78
2014-09-13,6173.76,59.56,76.28,39.38,11631.24
2014-09-14,6173.74,61.55,78.44,44.42,11612.17
2014-09-15,6173.73,61.46,81.50,43.88,11602.63
2014-09-16,6173.68,63.96,81.14,46.58,11554.93
2014-09-17,6173.62,63.82,83.30,47.48,11500.88
2014-09-18,6173.58,61.67,70.88,52.34,11462.72
2014-09-19,6173.52,60.09,75.74,45.68,11405.49
2014-09-20,6173.47,62.15,79.34,44.60,11357.79
2014-09-21,6173.40,56.55,61.88,52.16,11294.20
2014-09-22,6173.37,55.81,69.80,46.58,11265.58
2014-09-23,6173.32,59.86,79.16,42.80,11217.89
2014-09-24,6173.28,63.26,80.78,45.32,11179.73
2014-09-25,6173.21,64.41,78.80,48.02,11116.14
2014-09-26,6173.18,52.67,61.52,46.40,11087.52
2014-09-27,6173.14,50.34,58.82,43.70,11049.37
2014-09-28,6173.10,49.16,56.48,39.92,11011.21
2014-09-29,6173.08,44.81,47.66,43.16,10992.13
2014-09-30,6173.05,43.57,49.10,35.78,10963.52
2014-10-01,6173.01,40.24,50.18,33.26,10928.54
2014-10-02,6172.96,42.96,60.26,28.22,10883.12
2014-10-03,6172.92,48.46,68.72,31.82,10847.24
2014-10-04,6172.89,50.10,69.08,33.62,10820.34
2014-10-05,6172.85,52.55,70.34,36.50,10784.46
2014-10-06,6172.81,53.41,72.32,36.14,10751.57
2014-10-07,6172.77,53.32,74.48,36.32,10715.69
2014-10-08,6172.73,53.53,74.48,35.06,10679.81
2014-10-09,6172.68,52.00,69.26,35.42,10634.97
2014-10-10,6172.65,48.99,65.30,34.70,10608.06
2014-10-11,6172.57,48.37,64.40,31.64,10539.29
2014-10-12,6172.55,42.07,50.18,33.26,10521.35
2014-10-13,6172.50,46.03,67.28,27.68,10476.50
2014-10-14,6172.46,53.25,67.28,35.96,10440.63
2014-10-15,6172.42,49.49,58.64,39.38,10407.74
2014-10-16,6172.44,44.00,60.26,34.16,10422.69
2014-10-17,6172.43,47.87,64.22,33.44,10416.71
2014-10-18,6172.42,48.80,69.80,31.82,10407.74
2014-10-19,6172.41,48.13,69.26,30.02,10398.77
2014-10-20,6172.38,51.74,69.62,34.88,10371.86
2014-10-21,6172.40,40.94,53.96,31.10,10389.80
2014-10-22,6172.39,42.41,55.94,26.42,10380.83
2014-10-23,6172.38,49.64,59.36,42.08,10371.86
2014-10-24,6172.37,50.61,69.44,35.42,10362.89
2014-10-25,6172.40,54.44,65.48,39.38,10389.80
2014-10-26,6172.37,37.17,43.88,30.92,10362.89
2014-10-27,6172.35,34.85,43.16,28.76,10344.95
2014-10-28,6172.35,36.59,55.94,22.28,10344.95
2014-10-29,6172.34,42.85,60.26,29.84,10335.98
2014-10-30,6172.33,45.45,64.40,27.32,10327.01
2014-10-31,6172.32,49.36,59.18,40.28,10318.04
2014-11-01,6172.34,38.45,51.44,31.82,10335.98
2014-11-02,6172.32,29.27,32.18,27.14,10318.04
2014-11-03,6172.32,31.42,38.12,25.70,10318.04
2014-11-04,6172.32,34.44,45.32,22.10,10318.04
2014-11-05,6172.31,42.59,55.76,32.00,10309.07
2014-11-06,6172.31,45.85,59.18,31.10,10309.07
2014-11-07,6172.29,45.89,56.66,33.44,10291.14
2014-11-08,6172.30,40.65,61.88,25.88,10300.11
2014-11-09,6172.29,45.63,63.86,27.50,10291.14
2014-11-10,6172.28,30.85,42.08,20.12,10282.17
2014-11-11,6172.26,23.43,36.86,14.72,10264.23
2014-11-12,6172.26,21.40,31.28,13.28,10264.23
2014-11-13,6172.27,31.53,39.38,21.92,10273.20
2014-11-14,6172.24,35.63,39.38,26.78,10246.29
2014-11-15,6172.30,18.39,26.24,4.82,10300.11
2014-11-16,6172.29,16.79,32.54,5.54,10291.14
2014-11-17,6172.29,22.31,42.44,9.50,10291.14
2014-11-18,6172.30,25.82,44.24,12.20,10300.11
2014-11-19,6172.30,28.97,44.42,18.50,10300.11
2014-11-20,6172.32,34.87,46.94,28.94,10318.04
2014-11-21,6172.31,35.55,47.84,24.44,10309.07
2014-11-22,6172.36,35.39,45.32,27.50,10353.92
2014-11-23,6172.38,27.92,32.36,23.90,10371.86
2014-11-24,6172.39,32.58,40.10,29.66,10380.83
2014-11-25,6172.40,41.27,45.68,31.64,10389.80
2014-11-26,6172.41,38.47,54.86,28.04,10398.77
2014-11-27,6172.42,50.02,55.76,32.90,10407.74
2014-11-28,6172.41,48.10,57.38,39.20,10398.77
2014-11-29,6172.43,40.63,47.48,29.84,10416.71
2014-11-30,6172.46,25.34,30.92,20.48,10440.63
2014-12-01,6172.48,35.60,43.52,27.14,10458.57
2014-12-02,6172.50,32.27,37.94,24.62,10476.50
2014-12-03,6172.52,38.33,43.34,33.44,10494.44
2014-12-04,6172.55,39.24,44.06,35.42,10521.35
2014-12-05,6172.55,34.60,41.54,28.04,10521.35
2014-12-06,6172.57,40.16,50.00,33.08,10539.29
2014-12-07,6172.58,34.23,47.66,25.70,10548.26
2014-12-08,6172.57,34.29,48.74,25.52,10539.29
2014-12-09,6172.59,35.06,45.32,30.02,10557.23
2014-12-10,6172.60,36.64,46.58,26.24,10566.20
2014-12-11,6172.59,43.48,48.20,39.38,10557.23
2014-12-12,6172.61,38.94,43.70,30.74,10575.17
2014-12-13,6172.62,28.31,30.56,25.70,10584.14
2014-12-14,6172.62,22.24,31.64,14.90,10584.14
2014-12-15,6172.64,24.94,32.54,14.90,10602.08
2014-12-16,6172.66,27.40,30.56,21.38,10617.03
2014-12-17,6172.66,20.00,29.48,15.62,10617.03
2014-12-18,6172.68,24.47,31.64,16.34,10634.97
2014-12-19,6172.70,27.96,31.46,22.28,10652.91
2014-12-20,6172.75,31.57,35.96,26.24,10697.75
2014-12-21,6172.89,40.07,43.16,36.86,10820.34
2014-12-22,6173.03,34.02,41.18,26.42,10944.44
2014-12-23,6173.10,26.77,40.46,17.06,11011.21
2014-12-24,6173.14,30.74,43.88,22.82,11049.37
2014-12-25,6173.18,20.18,22.46,19.04,11087.52
2014-12-26,6173.20,18.39,21.92,8.42,11106.60
2014-12-27,6173.22,14.86,22.28,4.28,11125.68
2014-12-28,6173.27,23.93,29.66,19.58,11170.19
2014-12-29,6173.29,15.08,21.20,7.34,11189.27
2014-12-30,6173.32,8.43,14.00,2.84,11217.89
2014-12-31,6173.33,5.68,19.40,-8.67,11227.43
2015-01-01,6173.35,10.21,23.00,1.40,11246.50
2015-01-02,6173.37,9.99,23.54,-3.09,11265.58
2015-01-03,6173.36,16.68,36.14,5.18,11256.04
2015-01-04,6173.39,24.73,36.32,11.12,11284.66
2015-01-05,6173.40,37.14,45.86,29.48,11294.20
2015-01-06,6173.42,31.89,44.96,22.82,11313.28
2015-01-07,6173.43,31.59,48.20,21.20,11322.82
2015-01-08,6173.46,31.26,46.76,20.48,11348.25
2015-01-09,6173.48,29.81,43.52,20.66,11367.33
2015-01-10,6173.51,30.31,38.48,23.00,11395.95
2015-01-11,6173.54,33.17,39.92,26.96,11424.57
2015-01-12,6173.58,31.20,34.16,28.04,11462.72
2015-01-13,6173.61,24.05,31.28,12.56,11491.34
2015-01-14,6173.62,15.23,32.90,2.66,11500.88
2015-01-15,6173.64,20.99,40.10,3.92,11519.96
2015-01-16,6173.68,34.28,40.10,29.12,11554.93
2015-01-17,6173.68,31.36,41.00,17.24,11554.93
2015-01-18,6173.75,42.46,51.08,36.14,11621.71
2015-01-19,6173.82,33.08,41.18,21.92,11688.48
2015-01-20,6173.85,24.24,35.42,17.42,11717.09
2015-01-21,6173.88,21.88,38.84,10.94,11742.53
2015-01-22,6173.91,25.17,40.28,11.48,11771.15
2015-01-23,6173.94,31.26,39.56,22.64,11799.77
2015-01-24,6173.97,32.60,44.42,23.72,11828.38
2015-01-25,6174.01,35.29,52.88,25.16,11867.12
2015-01-26,6174.04,36.56,58.46,24.26,11897.47
2015-01-27,6174.09,33.80,37.58,27.68,11944.70
2015-01-28,6174.16,35.73,43.52,27.86,12015.53
2015-01-29,6174.22,31.74,41.54,23.54,12076.24
2015-01-30,6174.27,29.68,32.00,26.96,12123.46
2015-01-31,6174.31,31.15,41.54,23.18,12163.93
2015-02-01,6174.36,31.02,45.32,19.58,12214.53
2015-02-02,6174.41,40.58,44.78,33.80,12265.12
2015-02-03,6174.48,42.80,46.04,38.66,12332.58
2015-02-04,6174.60,40.34,48.02,30.92,12454.00
2015-02-05,6174.69,40.67,49.10,29.12,12541.70
2015-02-06,6174.73,48.18,56.48,40.82,12582.17
2015-02-07,6174.83,45.70,53.06,33.98,12683.36
2015-02-08,6174.91,43.95,52.88,30.74,12760.93
2015-02-09,6175.01,39.81,47.84,32.54,12862.69
2015-02-10,6175.08,34.31,42.98,27.86,12933.94
2015-02-11,6175.14,34.14,48.74,22.82,12998.07
2015-02-12,6175.18,38.72,54.50,26.78,13040.82
2015-02-13,6175.24,39.34,60.98,25.34,13104.95
2015-02-14,6175.29,40.61,56.66,30.02,13154.83
2015-02-15,6175.32,36.46,46.40,25.88,13186.89
2015-02-16,6175.35,31.16,40.64,22.64,13218.96
2015-02-17,6175.37,31.03,50.36,17.24,13240.34
2015-02-18,6175.41,37.11,59.90,21.38,13283.09
2015-02-19,6175.44,39.34,54.32,25.52,13315.15
2015-02-20,6175.46,33.90,39.74,29.84,13332.97
2015-02-21,6175.49,28.96,33.62,23.90,13365.03
2015-02-22,6175.50,19.13,25.70,12.02,13375.72
2015-02-23,6175.50,21.99,32.00,14.36,13375.72
2015-02-24,6175.54,31.92,46.58,13.64,13418.47
2015-02-25,6175.53,37.14,42.80,30.20,13407.78
2015-02-26,6175.60,29.48,32.54,28.40,13482.60
2015-02-27,6175.63,28.96,33.98,21.92,13514.66
2015-02-28,6175.65,29.28,32.00,25.88,13532.48
2015-03-01,6175.68,27.27,37.04,16.70,13564.54
2015-03-02,6175.73,27.27,37.40,15.62,13617.98
2015-03-03,6175.74,23.27,28.40,18.32,13628.67
2015-03-04,6175.75,23.88,38.12,9.68,13639.36
2015-03-05,6175.77,29.25,49.46,12.56,13660.74
2015-03-06,6175.79,35.65,56.30,19.40,13682.11
2015-03-07,6175.81,37.67,55.76,23.36,13703.49
2015-03-08,6175.83,36.52,51.44,22.10,13724.86
2015-03-09,6175.85,36.88,58.46,21.20,13746.24
2015-03-10,6175.86,40.36,59.18,22.46,13753.37
2015-03-11,6175.89,41.85,48.38,36.14,13785.43
2015-03-12,6175.90,41.75,51.80,34.52,13796.12
2015-03-13,6175.93,42.15,59.36,24.80,13828.18
2015-03-14,6175.95,47.05,58.64,36.86,13849.56
2015-03-15,6175.96,52.63,61.70,43.16,13860.25
2015-03-16,6175.98,49.48,59.18,41.18,13881.62
2015-03-17,6176.00,44.88,54.68,36.50,13903.00
2015-03-18,6176.02,39.52,49.28,31.28,13925.52
2015-03-19,6176.04,38.97,57.92,20.84,13948.03
2015-03-20,6176.06,43.85,64.94,23.54,13966.79
2015-03-21,6176.07,46.31,53.96,36.14,13978.05
2015-03-22,6176.10,39.52,55.94,28.04,14011.82
2015-03-23,6176.12,35.90,42.62,31.82,14034.34
2015-03-24,6176.17,35.11,41.54,30.92,14090.63
2015-03-25,6176.19,35.72,46.58,23.18,14113.14
2015-03-26,6176.21,43.10,59.36,27.50,14135.66
2015-03-27,6176.26,48.39,67.46,31.64,14188.19
2015-03-28,6176.27,44.26,53.06,35.42,14199.45
2015-03-29,6176.27,43.60,62.78,25.52,14199.45
2015-03-30,6176.31,47.10,66.74,28.04,14244.48
2015-03-31,6176.31,45.39,61.16,31.28,14244.48
2015-04-01,6176.30,31.62,39.38,23.90,14233.22
2015-04-02,6176.30,29.28,37.04,22.10,14233.22
2015-04-03,6176.32,32.62,48.74,16.34,14255.74
2015-04-04,6176.35,40.13,51.62,26.24,14289.51
2015-04-05,6176.34,39.80,46.58,32.00,14278.25
2015-04-06,6176.34,35.37,44.42,26.78,14278.25
2015-04-07,6176.38,36.59,46.22,31.10,14323.29
2015-04-08,6176.39,31.99,35.24,29.48,14334.54
2015-04-09,6176.40,35.75,49.28,23.72,14345.80
2015-04-10,6176.43,40.82,56.48,25.88,14379.57
2015-04-11,6176.45,40.06,50.00,32.72,14402.09
2015-04-12,6176.46,37.22,51.44,23.00,14409.59
2015-04-13,6176.46,46.42,64.40,24.98,14409.59
2015-04-14,6176.49,32.78,51.80,23.90,14443.37
2015-04-15,6176.50,28.92,38.30,21.38,14454.62
2015-04-16,6176.50,36.72,50.18,22.10,14454.62
2015-04-17,6176.50,42.78,59.54,23.90,14454.62
2015-04-18,6176.54,46.74,58.28,32.18,14499.65
2015-04-19,6176.53,45.31,60.08,29.12,14488.40
2015-04-20,6176.55,45.28,61.16,27.86,14510.91
2015-04-21,6176.55,48.72,64.40,29.84,14510.91
2015-04-22,6176.58,46.96,61.52,35.06,14544.68
2015-04-23,6176.58,45.30,55.94,35.06,14544.68
2015-04-24,6176.62,36.78,40.46,32.72,14589.71
2015-04-25,6176.65,33.14,35.96,31.28,14619.74
2015-04-26,6176.67,34.25,41.90,27.50,14642.25
2015-04-27,6176.70,41.42,58.28,24.44,14676.02
2015-04-28,6176.70,49.57,68.36,29.48,14676.02
2015-04-29,6176.71,51.80,66.74,33.26,14687.28
2015-04-30,6176.71,49.01,63.14,37.58,14687.28
2015-05-01,6176.73,52.07,68.36,31.46,14709.80
2015-05-02,6176.71,54.81,70.52,34.34,14687.28
2015-05-03,6176.71,53.56,67.82,39.20,14687.28
2015-05-04,6176.74,52.55,67.10,35.96,14721.05
2015-05-05,6176.73,52.07,62.42,41.00,14709.80
2015-05-06,6176.73,45.05,53.24,39.38,14709.80
2015-05-07,6176.77,36.10,41.18,31.28,14754.83
2015-05-08,6176.82,41.84,52.52,36.50,14811.12
2015-05-09,6176.81,46.42,56.48,39.20,14799.86
2015-05-10,6176.82,46.66,60.44,29.66,14811.12
2015-05-11,6176.85,50.64,63.32,36.68,14841.14
2015-05-12,6176.77,51.42,62.60,41.18,14754.83
2015-05-13,6176.82,45.71,61.52,34.34,14811.12
2015-05-14,6176.80,47.57,58.28,35.96,14788.60
2015-05-15,6176.87,42.79,52.52,36.50,14863.65
2015-05-16,6176.88,41.33,45.50,35.96,14874.91
2015-05-17,6176.89,46.88,54.68,37.40,14886.17
2015-05-18,6176.93,46.10,54.32,41.72,14931.20
2015-05-19,6176.99,45.44,50.54,42.08,14998.74
2015-05-20,6177.04,46.48,51.98,42.98,15053.40
2015-05-21,6177.11,46.69,58.10,36.68,15136.26
2015-05-22,6177.13,45.70,52.70,36.32,15159.94
2015-05-23,6177.23,47.27,51.62,42.62,15274.37
2015-05-24,6177.45,48.76,58.28,41.36,15530.84
2015-05-25,6177.56,46.75,59.00,40.28,15661.05
2015-05-26,6177.71,48.95,57.02,39.38,15834.66
2015-05-27,6177.89,51.21,61.88,42.62,16043.79
2015-05-28,6177.97,52.46,65.48,37.04,16138.49
2015-05-29,6178.03,55.58,69.08,39.02,16207.20
2015-05-30,6178.07,60.85,73.40,44.78,16256.99
2015-05-31,6178.14,61.48,79.34,46.76,16344.14
2015-06-01,6178.13,58.85,69.08,47.12,16331.69
2015-06-02,6178.16,55.53,64.94,45.86,16369.03
2015-06-03,6178.11,53.75,64.58,41.00,16306.79
2015-06-04,6178.10,52.11,63.32,46.94,16294.34
2015-06-05,6178.05,51.47,64.58,40.46,16232.10
2015-06-06,6178.05,53.91,63.50,44.78,16232.10
2015-06-07,6178.01,59.48,75.02,44.96,16182.30
2015-06-08,6177.96,62.61,76.28,44.96,16126.65
2015-06-09,6177.92,66.03,81.86,48.02,16079.30
2015-06-10,6177.87,61.42,68.00,55.04,16020.12
2015-06-11,6177.80,62.36,74.12,53.06,15937.25
2015-06-12,6177.74,61.31,75.38,46.40,15870.18
2015-06-13,6177.66,62.36,77.18,44.60,15775.48
2015-06-14,6177.59,62.84,77.72,44.60,15696.56
2015-06-15,6177.49,64.77,79.70,44.24,15578.19
2015-06-16,6177.45,64.16,78.44,46.04,15530.84
2015-06-17,6177.33,65.11,81.14,45.50,15392.74
2015-06-18,6177.21,66.81,82.94,46.40,15254.64
2015-06-19,6177.08,66.53,78.62,51.80,15100.75
2015-06-20,6176.96,62.95,78.44,46.22,14964.97
2015-06-21,6176.85,64.18,78.80,46.94,14841.14
2015-06-22,6176.73,63.23,78.62,45.32,14709.80
2015-06-23,6176.61,67.03,84.56,45.50,14578.46
