date,wz,wi,wk,qu,qd
2006-07-05,47.85,47.50,48.68,8.60,178.00
2006-07-06,47.69,47.16,48.34,-2.99,177.00
2006-07-07,47.55,47.05,48.18,-2.03,183.00
2006-07-08,47.70,47.05,48.46,-0.57,189.00
2006-07-09,47.84,47.26,48.51,4.99,188.00
2006-07-10,47.91,47.41,48.58,-3.64,195.00
2006-07-11,47.71,47.16,48.29,-12.77,201.00
2006-07-12,47.87,47.45,49.20,-2.63,194.00
2006-07-13,48.08,47.67,48.67,3.02,182.00
2006-07-14,48.17,47.64,48.81,-0.93,172.00
2006-07-15,48.22,47.67,48.99,-7.96,169.00
2006-07-16,48.00,47.41,48.69,-1.50,180.00
2006-07-17,48.08,47.56,48.67,-15.16,186.00
2006-07-18,47.99,47.44,48.56,-2.61,192.00
2006-07-19,48.06,47.45,48.70,-0.64,198.00
2006-07-20,48.28,47.64,48.89,-3.13,194.00
2006-07-21,48.52,47.93,49.18,0.42,191.00
2006-07-22,48.61,48.08,49.21,-7.73,202.00
2006-07-23,48.79,48.37,49.32,3.37,201.00
2006-07-24,48.84,48.45,49.39,-11.20,195.00
2006-07-25,48.71,48.20,49.23,195.92,206.00
2006-07-26,48.66,48.02,49.17,-3.78,211.00
2006-07-27,48.75,48.11,49.35,-6.34,216.00
2006-07-28,48.66,48.20,49.16,-10.87,215.00
2006-07-29,48.62,48.09,49.20,-8.23,201.00
2006-07-30,48.58,48.22,49.15,-7.18,196.00
2006-07-31,48.65,48.11,49.21,-0.63,196.00
2006-08-01,48.75,48.20,49.30,-3.20,202.00
2006-08-02,48.87,48.31,49.45,-1.03,184.00
2006-08-03,48.93,48.27,49.61,-1.98,177.00
2006-08-04,48.99,48.38,49.68,-70.08,182.00
2006-08-05,49.09,48.55,49.71,3.51,184.00
2006-08-06,49.21,48.58,49.80,-1.06,188.00
2006-08-07,49.35,48.78,49.95,2.34,203.00
2006-08-08,49.40,49.04,49.96,3.35,203.00
2006-08-09,49.53,49.03,50.06,0.32,203.00
2006-08-10,49.47,48.97,50.15,3.37,200.00
2006-08-11,49.49,48.95,50.06,1.46,188.00
2006-08-12,49.53,48.91,50.32,-1.43,171.00
2006-08-13,49.73,48.99,50.58,3.77,153.00
2006-08-14,49.85,49.14,50.69,2.27,151.00
2006-08-15,49.97,49.51,50.67,1.17,162.00
2006-08-16,49.76,49.23,50.51,-2.43,170.00
2006-08-17,49.92,49.33,50.63,0.08,172.00
2006-08-18,50.04,49.41,50.71,2.62,169.00
2006-08-19,50.13,49.47,50.89,3.17,164.00
2006-08-20,50.14,49.48,50.89,4.61,173.00
2006-08-21,50.16,49.56,50.96,2.08,174.00
2006-08-22,50.28,49.81,51.05,-4.01,179.00
2006-08-23,50.27,49.63,51.01,1.06,175.00
2006-08-24,50.37,49.81,51.17,-2.83,158.00
2006-08-25,50.46,49.78,51.25,5.25,157.00
2006-08-26,50.63,49.98,51.38,4.25,155.00
2006-08-27,50.79,50.09,51.53,-0.81,158.00
2006-08-28,50.96,50.24,52.02,-1.20,144.00
2006-08-29,50.87,50.23,51.59,-0.23,149.00
2006-08-30,50.65,50.20,51.46,-6.95,169.00
2006-08-31,50.72,50.15,51.33,-0.05,187.00
2006-09-01,50.76,50.18,51.41,3.03,181.00
2006-09-02,50.93,50.34,51.58,0.56,175.00
2006-09-03,51.05,50.44,51.74,6.71,163.00
2006-09-04,51.41,50.90,52.04,-0.35,163.00
2006-09-05,51.42,51.02,51.86,12.65,237.00
2006-09-06,51.58,51.12,52.28,5.15,289.00
2006-09-07,51.70,51.29,52.40,10.08,303.00
2006-09-08,51.90,51.37,52.55,0.04,298.00
2006-09-09,52.06,51.67,52.72,9.25,282.00
2006-09-10,52.34,51.61,52.93,1.20,279.00
2006-09-11,52.46,51.96,53.07,6.31,271.00
2006-09-12,52.77,52.26,53.54,2.89,258.00
2006-09-13,52.99,52.57,53.64,5.46,252.00
2006-09-14,53.12,52.65,53.69,-8.64,250.00
2006-09-15,53.25,52.94,53.64,6.08,238.00
2006-09-16,53.59,53.37,53.90,-0.38,227.00
2006-09-17,53.91,53.51,54.30,0.64,226.00
2006-09-18,54.26,53.88,54.56,8.09,239.00
2006-09-19,54.64,54.45,55.04,8.12,235.00
2006-09-20,54.93,54.65,55.36,11.63,238.00
2006-09-21,55.22,55.03,55.66,-5.88,221.00
2006-09-22,55.56,55.14,56.01,-39.53,206.00
2006-09-23,55.92,55.34,56.51,2.43,192.00
2006-09-24,56.32,55.81,56.95,5.91,198.00
2006-09-25,56.75,56.01,57.39,6.84,208.00
2006-09-26,57.38,56.75,58.00,0.58,233.00
2006-09-27,58.58,57.55,59.16,5.85,266.00
2006-09-28,60.16,58.87,60.91,-0.27,274.00
2006-09-29,61.02,59.83,61.72,-1.00,180.00
2006-09-30,61.21,60.39,61.94,-4.28,150.00
2006-10-01,61.68,60.95,62.39,-4.27,149.00
2006-10-02,61.96,61.22,62.53,0.77,150.00
2006-10-03,62.04,61.64,62.51,-5.80,152.00
2006-10-04,62.05,61.79,62.44,1.25,152.00
2006-10-05,61.99,61.54,62.76,2.26,152.00
2006-10-06,61.89,61.60,62.52,-2.78,152.00
2006-10-07,61.78,61.39,62.21,1.25,152.00
2006-10-08,61.56,61.19,62.16,-3.79,152.00
2006-10-09,61.37,61.06,61.80,-3.28,152.00
2006-10-10,60.95,60.54,61.42,-7.92,164.00
2006-10-11,60.75,60.40,61.32,-3.41,167.00
2006-10-12,60.56,60.18,61.16,0.62,167.00
2006-10-13,60.43,60.08,60.98,-0.89,167.00
2006-10-14,60.32,59.98,60.85,0.12,167.00
2006-10-15,60.26,60.12,60.60,13.23,167.00
2006-10-16,60.06,59.77,60.43,2.64,167.00
2006-10-17,59.81,59.51,60.14,3.75,155.00
2006-10-18,59.46,59.22,59.88,-3.27,150.00
2006-10-19,59.45,59.22,59.95,5.31,149.00
2006-10-20,59.03,58.65,59.45,-4.27,149.00
2006-10-21,58.55,58.15,59.07,-4.76,148.00
2006-10-22,58.14,57.80,58.69,-1.23,147.00
2006-10-23,57.88,57.57,58.36,-3.24,147.00
2006-10-24,57.53,57.20,58.09,0.79,147.00
2006-10-25,57.08,56.63,57.61,-6.27,147.00
2006-10-26,56.59,56.28,57.03,-0.23,149.00
2006-10-27,56.39,55.95,56.91,-2.75,148.00
2006-10-28,56.05,55.68,56.54,0.29,147.00
2006-10-29,55.67,55.21,56.39,-8.79,147.00
2006-10-30,54.77,54.00,55.31,-5.79,148.99
2006-10-31,53.74,53.15,54.26,-3.27,150.00
2006-11-01,52.98,52.72,53.47,0.77,150.00
2006-11-02,52.66,52.45,52.78,1.28,149.00
2006-11-03,52.73,52.30,53.11,3.81,148.00
2006-11-04,52.93,52.61,53.28,-2.74,147.00
2006-11-05,52.87,52.77,53.06,8.35,147.00
2006-11-06,53.63,53.09,53.99,2.30,147.00
2006-11-07,53.77,53.48,54.03,6.82,150.00
2006-11-08,53.17,52.44,53.65,16.68,116.00
2006-11-09,52.24,51.19,52.94,22.68,36.80
2006-11-10,51.13,50.57,51.79,19.92,17.40
2006-11-11,50.97,49.89,52.98,28.63,12.50
2006-11-12,50.16,49.37,51.91,28.14,11.50
2006-11-13,50.21,49.32,52.00,25.22,11.10
2006-11-14,49.34,48.22,51.42,39.43,11.20
2006-11-15,49.42,48.66,49.95,41.55,10.80
2006-11-16,49.30,47.69,50.81,42.46,11.20
2006-11-17,48.22,47.03,50.68,37.42,11.20
2006-11-18,47.81,46.58,50.13,-61.81,11.80
2006-11-19,47.63,46.88,48.33,-61.61,12.00
2006-11-20,48.73,47.91,51.08,177.87,12.00
2006-11-21,47.58,46.81,48.48,33.68,12.00
2006-11-22,47.80,46.86,49.45,43.26,12.00
2006-11-23,47.10,46.38,48.56,52.44,11.60
2006-11-24,46.94,46.39,47.83,69.18,11.70
2006-11-25,46.18,44.97,47.91,82.08,12.00
2006-11-26,45.55,44.98,46.15,89.14,11.50
2006-11-27,45.07,44.32,46.87,87.53,11.40
2006-11-28,43.30,42.20,44.58,-95.49,11.90
2006-11-29,42.56,41.59,44.68,204.70,11.60
2006-11-30,42.46,41.53,44.19,155.49,11.80
2006-12-01,42.82,41.97,44.11,76.53,12.00
2006-12-02,41.88,41.50,42.31,66.95,12.00
2006-12-03,41.45,41.19,41.94,62.42,12.00
2006-12-04,41.42,40.81,42.26,65.24,12.30
2006-12-05,41.53,40.40,43.86,54.25,11.40
2006-12-06,40.75,40.39,41.35,55.78,10.40
2006-12-07,40.67,40.40,41.28,58.70,10.30
2006-12-08,40.37,40.10,40.69,58.60,10.20
2006-12-09,40.32,39.90,41.10,66.67,10.20
2006-12-10,40.47,39.75,41.32,76.55,10.00
2006-12-11,41.14,39.44,42.46,97.83,10.10
2006-12-12,41.90,41.32,42.46,90.02,9.86
2006-12-13,42.76,41.37,44.79,156.00,9.79
2006-12-14,42.73,41.88,43.82,276.30,10.10
2006-12-15,41.37,39.68,43.76,353.03,10.20
2006-12-16,39.63,38.61,41.65,241.71,10.30
2006-12-17,38.79,37.66,40.95,169.52,10.20
2006-12-18,38.46,37.31,40.49,129.68,10.70
2006-12-19,38.25,37.73,38.70,85.42,10.80
2006-12-20,37.84,37.23,38.27,84.45,9.83
2006-12-21,38.03,37.09,39.62,83.77,9.15
2006-12-22,38.54,37.28,40.92,70.59,9.08
2006-12-23,39.36,38.23,40.22,48.47,8.64
2006-12-24,39.02,37.52,40.42,53.88,8.50
2006-12-25,40.32,39.84,40.87,64.67,8.20
2006-12-26,39.89,39.64,40.29,119.39,8.47
2006-12-27,38.93,38.42,39.82,200.79,8.70
2006-12-28,37.99,36.61,40.18,188.11,8.63
2006-12-29,36.96,35.90,38.67,160.31,8.56
2006-12-30,37.29,36.59,37.86,134.52,8.48
2006-12-31,37.79,37.24,38.94,114.78,8.40
2007-01-01,38.03,37.49,38.99,103.12,8.34
2007-01-02,39.53,37.87,41.09,100.46,8.20
2007-01-03,39.47,38.61,40.32,248.14,8.16
2007-01-04,38.17,36.61,39.44,484.05,8.12
2007-01-05,37.61,36.28,39.17,317.56,8.00
2007-01-06,38.39,37.53,39.46,246.43,7.96
2007-01-07,39.19,37.55,40.47,207.05,7.90
2007-01-08,39.72,39.15,40.99,186.36,7.88
2007-01-09,39.65,37.86,41.92,200.59,8.00
2007-01-10,38.06,37.02,39.46,195.68,8.13
2007-01-11,36.79,35.11,37.51,170.62,8.28
2007-01-12,34.75,33.67,37.04,135.97,8.42
2007-01-13,34.50,33.24,36.14,110.41,8.57
2007-01-14,35.33,34.36,37.06,104.51,8.72
2007-01-15,34.93,33.70,36.97,78.45,8.87
2007-01-16,35.66,34.55,37.63,-14.17,9.02
2007-01-17,36.62,35.88,38.32,115.55,9.17
2007-01-18,36.68,35.84,38.29,114.88,9.00
2007-01-19,36.73,35.69,37.55,58.75,8.84
2007-01-20,38.15,37.22,40.37,58.98,8.56
2007-01-21,38.00,36.59,40.04,51.89,8.53
2007-01-22,38.93,37.43,41.90,46.20,9.40
2007-01-23,39.30,37.89,42.48,43.98,10.20
2007-01-24,38.61,37.08,41.85,47.10,10.30
2007-01-25,38.25,36.28,41.41,44.28,10.50
2007-01-26,38.40,38.20,38.85,40.85,10.60
2007-01-27,38.18,37.91,38.57,44.58,10.80
2007-01-28,38.12,37.76,38.82,37.62,10.90
2007-01-29,37.95,37.72,38.53,38.33,11.10
2007-01-30,37.97,37.70,38.40,35.00,11.30
2007-01-31,38.29,37.88,39.35,34.59,11.40
2007-02-01,37.94,36.94,38.45,32.27,11.60
2007-02-02,37.86,36.16,40.74,27.84,11.20
2007-02-03,38.61,36.40,41.04,30.03,9.86
2007-02-04,40.55,39.11,44.05,30.61,9.94
2007-02-05,39.44,38.97,40.37,30.17,10.00
2007-02-06,39.46,39.04,40.43,30.67,10.00
2007-02-07,39.36,38.59,40.59,43.78,10.00
2007-02-08,40.61,39.03,44.07,47.31,10.00
2007-02-09,41.03,39.77,44.36,64.45,10.00
2007-02-10,40.04,39.56,40.63,78.06,10.00
2007-02-11,40.05,39.45,41.29,126.56,10.10
2007-02-12,40.77,38.88,45.01,226.39,10.10
2007-02-13,40.40,38.65,44.04,227.40,10.10
2007-02-14,40.97,39.24,44.19,211.77,10.10
2007-02-15,41.45,40.50,42.90,364.63,10.70
2007-02-16,41.75,40.26,44.84,607.53,11.10
2007-02-17,42.08,39.62,46.06,483.60,11.20
2007-02-18,41.72,39.46,45.02,398.40,11.20
2007-02-19,40.27,38.67,41.71,332.35,11.20
2007-02-20,40.94,39.21,43.25,282.95,11.20
2007-02-21,40.21,38.37,42.61,247.15,11.20
2007-02-22,40.15,39.05,41.36,234.55,11.20
2007-02-23,40.24,38.75,43.13,205.30,11.20
2007-02-24,39.94,38.92,40.67,202.48,11.40
2007-02-25,40.79,39.68,43.01,181.70,12.30
2007-02-26,40.16,38.72,43.23,178.78,12.40
2007-02-27,40.09,38.17,43.72,163.65,12.40
2007-02-28,39.74,38.45,41.63,157.10,12.40
2007-03-01,39.55,38.29,42.26,133.90,12.40
2007-03-02,39.83,37.75,42.34,127.85,12.40
2007-03-03,41.02,39.50,43.31,118.78,12.40
2007-03-04,41.49,39.07,45.97,139.45,12.40
2007-03-05,41.79,39.94,44.91,168.08,12.80
2007-03-06,42.26,38.86,47.22,209.23,12.60
2007-03-07,41.90,39.75,44.21,257.23,11.20
2007-03-08,42.36,39.38,46.22,456.28,11.10
2007-03-09,42.74,40.93,45.36,399.21,11.00
2007-03-10,43.93,41.33,47.99,349.30,11.00
2007-03-11,44.61,43.10,46.99,319.45,10.90
2007-03-12,44.13,42.74,46.39,353.23,10.90
2007-03-13,43.42,41.73,46.52,331.55,10.90
2007-03-14,42.79,39.98,47.36,277.70,11.00
2007-03-15,42.12,38.71,46.47,231.93,11.10
2007-03-16,44.03,40.86,48.96,202.58,11.50
2007-03-17,44.67,40.90,50.01,176.97,11.60
2007-03-18,45.33,42.62,50.19,160.23,11.50
2007-03-19,44.66,41.43,49.23,151.56,11.40
2007-03-20,44.19,41.00,48.12,161.14,11.40
2007-03-21,43.01,39.74,48.33,138.85,11.30
2007-03-22,43.52,40.61,48.53,126.25,11.30
2007-03-23,44.76,41.43,49.10,130.69,11.20
2007-03-24,45.29,42.76,49.08,108.40,11.10
2007-03-25,44.54,41.75,47.65,140.98,10.90
2007-03-26,42.48,39.90,46.25,169.81,11.00
2007-03-27,42.55,41.50,44.69,208.03,10.90
2007-03-28,44.01,40.44,49.65,281.13,10.90
2007-03-29,44.09,40.17,49.13,341.03,10.80
2007-03-30,45.09,41.36,50.53,340.53,10.80
2007-03-31,44.96,42.87,48.85,318.75,10.70
2007-04-01,44.23,40.80,49.65,307.75,10.80
2007-04-02,42.83,40.72,47.12,265.91,10.80
2007-04-03,43.53,39.63,48.68,227.80,10.50
2007-04-04,44.54,42.39,48.01,203.60,10.50
2007-04-05,45.69,41.45,51.16,215.20,10.00
2007-04-06,46.40,42.34,51.81,154.49,9.79
2007-04-07,46.15,43.52,50.00,139.36,9.79
2007-04-08,47.47,44.58,52.38,124.25,9.80
2007-04-09,46.27,43.45,50.58,130.70,10.20
2007-04-10,45.54,42.26,51.01,109.93,10.10
2007-04-11,45.05,41.47,49.74,100.14,10.40
2007-04-12,46.15,43.42,50.86,95.20,10.50
2007-04-13,46.95,42.36,53.26,89.65,10.50
2007-04-14,45.77,44.86,47.29,106.29,10.50
2007-04-15,46.54,43.12,52.00,96.21,10.50
2007-04-16,45.80,42.06,50.42,101.25,10.50
2007-04-17,46.91,43.80,51.79,112.34,10.50
2007-04-18,45.00,43.01,48.52,123.94,10.50
2007-04-19,46.06,41.88,52.74,118.90,10.50
2007-04-20,46.58,41.99,52.95,118.90,10.50
2007-04-21,45.69,43.20,48.47,113.85,10.50
2007-04-22,46.21,45.08,47.73,136.04,10.50
2007-04-23,48.37,44.99,54.08,131.00,10.50
2007-04-24,48.24,44.77,53.50,120.41,10.50
2007-04-25,47.33,45.30,51.95,104.28,10.50
2007-04-26,47.75,43.57,53.16,104.28,10.50
2007-04-27,49.05,44.74,55.16,99.23,10.50
2007-04-28,49.71,46.14,55.09,77.05,10.50
2007-04-29,48.64,45.15,54.20,71.50,10.50
2007-04-30,48.34,43.95,54.52,66.46,10.50
2007-05-01,48.18,44.30,54.21,54.87,10.50
2007-05-02,47.33,44.99,51.70,94.19,10.50
2007-05-03,45.80,42.88,50.37,66.46,10.50
2007-05-04,46.27,43.20,50.95,55.37,10.50
2007-05-05,47.55,43.35,53.74,49.83,10.50
2007-05-06,48.24,43.51,54.29,55.37,10.50
2007-05-07,50.47,45.84,56.74,43.78,10.00
2007-05-08,50.35,45.63,56.81,43.57,9.79
2007-05-09,50.11,45.99,55.84,38.33,10.10
2007-05-10,50.26,46.30,56.22,32.68,10.50
2007-05-11,47.24,45.39,50.14,-120.81,25.40
2007-05-12,46.37,44.88,49.01,18.77,46.50
2007-05-13,45.35,44.22,47.16,17.18,67.60
2007-05-14,45.31,43.97,46.87,21.25,88.30
2007-05-15,45.52,44.40,46.99,24.26,114.00
2007-05-16,45.34,44.68,46.37,17.85,157.00
2007-05-17,45.25,44.63,46.11,22.81,167.00
2007-05-18,45.31,44.59,46.35,14.58,186.00
2007-05-19,45.15,44.73,45.60,20.37,218.00
2007-05-20,45.00,44.71,45.60,30.42,222.00
2007-05-21,45.01,44.62,45.80,19.20,177.00
2007-05-22,45.29,44.76,46.28,23.06,137.00
2007-05-23,45.46,44.61,46.52,18.52,137.00
2007-05-24,45.52,45.01,46.40,15.80,161.00
2007-05-25,45.47,44.82,46.30,29.17,190.00
2007-05-26,45.54,44.93,46.18,31.51,212.00
2007-05-27,45.51,44.96,46.22,-1.42,231.00
2007-05-28,45.43,44.87,46.03,20.60,251.00
2007-05-29,45.66,44.97,46.41,164.64,269.00
2007-05-30,45.70,45.20,46.33,16.91,270.00
2007-05-31,45.94,45.41,46.70,20.80,287.00
2007-06-01,45.91,45.42,46.51,16.20,295.00
2007-06-02,46.14,45.73,46.84,13.14,299.00
2007-06-03,46.19,45.82,46.77,14.62,302.00
2007-06-04,46.15,45.89,46.58,30.23,305.00
2007-06-05,46.13,45.81,46.92,21.61,250.00
2007-06-06,46.01,45.60,46.70,8.44,197.00
2007-06-07,46.14,45.79,47.00,12.57,185.00
2007-06-08,46.46,45.74,47.27,14.04,191.00
2007-06-09,46.30,45.96,47.04,26.24,239.00
2007-06-10,46.52,46.16,47.21,22.25,234.00
2007-06-11,46.53,46.09,47.54,22.53,200.00
2007-06-12,46.64,46.05,47.62,11.74,225.00
2007-06-13,46.72,46.35,47.54,19.52,259.00
2007-06-14,46.71,46.31,47.39,17.86,277.00
2007-06-15,46.91,46.54,47.72,22.30,289.00
2007-06-16,46.84,46.50,47.58,17.25,290.00
2007-06-17,46.92,46.48,47.45,16.73,291.00
2007-06-18,47.03,46.62,47.76,23.75,296.00
2007-06-19,47.20,46.69,48.00,21.20,299.00
2007-06-20,47.33,46.95,47.90,23.58,316.00
2007-06-21,47.34,47.02,47.98,23.47,330.00
2007-06-22,47.40,47.15,47.66,19.50,322.00
2007-06-23,47.47,47.22,47.75,16.02,316.00
2007-06-24,47.58,47.27,48.09,26.65,311.00
2007-06-25,47.70,47.36,48.78,7.83,270.00
2007-06-26,47.85,47.35,48.51,15.72,231.00
2007-06-27,48.02,47.54,48.60,7.30,213.00
2007-06-28,48.22,47.64,48.90,15.51,196.00
2007-06-29,48.32,48.00,48.91,8.65,172.00
2007-06-30,48.56,47.92,49.40,1.82,145.00
2007-07-01,48.54,47.75,49.50,6.86,145.00
2007-07-02,48.73,48.13,49.48,4.22,159.00
2007-07-03,48.86,48.21,49.52,7.15,171.00
2007-07-04,49.08,48.31,49.80,8.62,176.00
2007-07-05,49.24,48.39,50.11,9.62,176.00
2007-07-06,49.23,48.74,50.01,6.60,176.00
2007-07-07,49.25,48.63,50.14,5.57,178.00
2007-07-08,49.25,48.56,50.16,2.02,181.00
2007-07-09,49.52,48.61,50.71,-46.22,162.00
2007-07-10,49.64,48.82,50.58,3.25,154.00
2007-07-11,49.71,49.04,50.55,0.70,158.00
2007-07-12,49.70,49.14,50.64,4.67,165.00
2007-07-13,49.89,49.40,50.70,7.15,170.00
2007-07-14,49.91,49.25,51.11,3.62,170.00
2007-07-15,49.99,49.38,51.00,-2.43,170.00
2007-07-16,50.03,49.49,50.78,5.99,189.00
2007-07-17,49.98,49.57,50.75,4.41,197.00
2007-07-18,50.19,49.70,51.25,-0.11,195.00
2007-07-19,50.32,49.83,51.18,7.01,187.00
2007-07-20,50.29,49.77,50.97,1.02,180.00
2007-07-21,50.66,49.93,51.73,-2.41,168.00
2007-07-22,50.98,50.19,51.99,1.71,158.00
2007-07-23,51.29,50.69,52.44,-5.37,160.00
2007-07-24,51.21,50.66,52.23,-3.86,161.00
2007-07-25,51.31,50.41,52.79,-10.91,160.00
2007-07-26,51.48,50.83,52.34,-2.82,157.00
2007-07-27,51.60,51.01,52.47,-7.90,162.00
2007-07-28,51.89,51.16,53.06,-4.31,154.00
2007-07-29,51.98,51.38,52.95,-7.36,157.00
2007-07-30,52.03,51.37,52.97,-13.00,168.00
2007-07-31,52.22,51.51,53.38,-4.01,179.00
2007-08-01,52.44,51.83,53.32,-7.06,182.00
2007-08-02,52.76,51.97,53.94,-11.61,183.00
2007-08-03,52.99,52.55,54.06,-8.99,171.00
2007-08-04,53.22,52.13,54.62,-6.90,162.00
2007-08-05,53.50,52.78,54.66,-10.47,167.00
2007-08-06,53.75,53.18,54.81,-6.41,164.00
2007-08-07,54.11,53.50,55.14,-12.34,150.00
2007-08-08,54.42,53.60,55.54,-1.73,147.00
2007-08-09,54.49,53.74,55.52,-5.83,155.00
2007-08-10,54.72,54.00,55.63,-11.90,157.00
2007-08-11,54.92,54.08,56.01,-4.84,157.00
2007-08-12,55.25,54.61,56.13,-5.80,152.00
2007-08-13,55.50,54.60,56.56,-4.29,152.00
2007-08-14,55.93,55.01,57.12,-6.37,159.00
2007-08-15,56.29,55.40,57.28,-0.35,163.00
2007-08-16,56.60,55.99,57.42,-9.01,171.99
2007-08-17,56.82,56.20,57.75,-9.01,174.00
2007-08-18,57.06,56.39,57.88,-4.97,173.00
2007-08-19,57.25,56.82,57.88,4.09,175.00
2007-08-20,57.60,57.21,57.99,-0.40,169.00
2007-08-21,58.14,57.54,59.05,-2.27,151.00
2007-08-22,58.31,57.61,59.45,0.29,147.00
2007-08-23,58.55,57.82,59.57,-2.85,160.00
2007-08-24,58.81,58.02,59.72,-5.00,177.00
2007-08-25,59.17,58.25,60.03,-4.56,184.00
2007-08-26,59.36,58.83,60.21,-6.59,186.00
2007-08-27,59.62,58.98,60.28,-3.15,196.00
2007-08-28,60.01,59.31,60.74,-5.61,189.00
2007-08-29,60.59,59.35,62.30,-3.45,112.00
2007-08-30,60.98,59.86,62.70,-5.39,90.40
2007-08-31,61.56,60.50,63.59,3.43,72.00
2007-09-01,61.59,60.11,63.68,-1.14,63.90
2007-09-02,61.90,60.52,64.22,-0.15,54.30
2007-09-03,62.11,60.51,64.47,-4.77,51.70
2007-09-04,62.12,61.31,63.73,-1.75,52.20
2007-09-05,62.64,61.18,65.12,-4.67,51.80
2007-09-06,63.05,61.75,65.07,-4.71,56.80
2007-09-07,63.38,61.83,65.66,-41.56,62.30
2007-09-08,63.60,62.03,65.97,-8.55,58.00
2007-09-09,63.95,62.24,66.42,-4.70,55.80
2007-09-10,64.37,62.81,66.68,-7.73,55.80
2007-09-11,64.94,63.43,67.16,-1.68,55.80
2007-09-12,65.63,64.23,67.69,-7.22,55.80
2007-09-13,65.82,64.38,67.84,-4.20,55.80
2007-09-14,66.07,65.10,68.10,-1.98,55.50
2007-09-15,66.09,64.79,68.07,-5.09,54.40
2007-09-16,66.17,65.32,67.91,-7.71,54.30
2007-09-17,66.30,65.46,67.94,-2.90,69.20
2007-09-18,66.12,65.48,67.44,-7.92,78.80
2007-09-19,65.68,64.90,67.18,-6.60,77.60
2007-09-20,65.10,64.27,66.62,-8.91,77.30
2007-09-21,65.01,64.06,66.55,-3.37,77.30
2007-09-22,64.54,64.02,65.69,-7.90,77.30
2007-09-23,64.22,63.64,65.34,-4.88,77.30
2007-09-24,63.72,62.91,65.03,-7.40,77.30
2007-09-25,63.45,62.52,64.84,-3.87,77.30
2007-09-26,63.28,62.34,64.76,-3.87,77.30
2007-09-27,63.24,62.34,64.70,-3.56,76.60
2007-09-28,62.61,61.90,62.90,0.78,75.90
2007-09-29,61.99,61.33,63.29,-4.16,75.50
2007-09-30,61.50,61.14,61.91,0.88,75.50
2007-10-01,61.43,61.01,62.10,4.71,100.00
2007-10-02,61.20,60.93,61.57,4.64,109.00
2007-10-03,60.78,60.17,61.53,52.05,106.00
2007-10-04,60.22,59.92,60.96,4.17,105.00
2007-10-05,59.91,59.52,60.49,6.69,105.00
2007-10-06,59.45,59.09,60.17,2.16,104.00
2007-10-07,59.46,59.09,60.27,4.18,103.00
2007-10-08,59.40,58.95,60.11,4.18,103.00
2007-10-09,59.16,58.51,60.15,3.17,103.00
2007-10-10,59.11,58.90,59.44,7.71,103.00
2007-10-11,58.92,58.44,59.80,4.18,103.00
2007-10-12,58.72,58.49,59.24,-40.18,103.00
2007-10-13,58.69,58.28,59.56,4.18,103.00
2007-10-14,58.48,57.97,59.41,7.21,103.00
2007-10-15,58.29,57.79,59.15,7.71,103.00
2007-10-16,58.25,57.98,58.88,11.24,103.00
2007-10-17,57.85,57.33,58.48,6.70,103.00
2007-10-18,57.35,57.14,57.77,12.23,105.00
2007-10-19,57.12,56.51,57.42,9.20,106.00
2007-10-20,56.33,55.98,56.66,7.70,104.00
2007-10-21,55.79,55.35,56.43,4.68,104.00
2007-10-22,55.71,55.23,56.60,8.22,103.00
2007-10-23,55.73,55.26,56.69,6.70,103.00
2007-10-24,55.71,55.21,56.67,11.24,103.00
2007-10-25,55.30,54.79,55.95,4.18,103.00
2007-10-26,54.65,54.20,55.38,7.72,102.00
2007-10-27,54.00,53.52,54.81,7.22,101.00
2007-10-28,53.54,53.10,54.39,9.75,101.00
2007-10-29,53.44,52.98,54.16,9.22,104.00
2007-10-30,53.24,52.75,53.90,8.19,106.00
2007-10-31,52.60,52.14,53.30,-59.85,104.00
2007-11-01,52.36,51.87,53.21,9.72,104.00
2007-11-02,51.76,51.36,52.53,6.70,103.00
2007-11-03,51.47,51.02,52.28,9.73,103.00
2007-11-04,51.45,50.99,52.33,6.20,103.00
2007-11-05,51.20,50.80,51.95,7.70,104.00
2007-11-06,50.85,50.45,51.54,8.70,106.00
2007-11-07,50.62,50.30,51.14,9.70,106.00
2007-11-08,50.39,49.92,51.05,9.21,105.00
2007-11-09,50.06,49.80,50.78,8.22,103.00
2007-11-10,50.14,49.69,50.87,10.23,103.00
2007-11-11,49.71,49.23,50.44,6.20,103.00
2007-11-12,49.50,49.23,49.85,7.73,101.00
2007-11-13,48.96,48.27,49.67,5.71,101.00
2007-11-14,48.04,47.65,48.61,6.70,103.00
2007-11-15,47.83,47.65,48.27,9.22,103.00
2007-11-16,47.99,47.59,48.42,7.72,102.00
2007-11-17,48.46,48.20,49.24,11.26,101.00
2007-11-18,48.16,48.01,48.30,13.78,101.00
2007-11-19,47.68,47.32,48.05,18.42,88.00
2007-11-20,47.08,46.02,49.87,20.19,58.00
2007-11-21,46.58,45.63,49.28,25.00,25.00
2007-11-22,45.23,44.36,45.96,22.73,7.60
2007-11-23,44.34,43.38,46.70,19.39,8.30
2007-11-24,43.43,42.93,44.36,16.36,9.30
2007-11-25,42.79,42.48,43.19,18.88,9.30
2007-11-26,42.34,41.76,42.86,17.87,9.30
2007-11-27,42.18,41.61,43.27,17.37,9.30
2007-11-28,42.18,41.19,43.85,14.34,9.30
