date,qj,fb,mm,mx,mn,qd,af
2019-05-21,4.78,1802.23,52.11,56.95,48.72,16.26,2221.00
2019-05-22,5.43,1802.42,57.59,66.88,49.07,17.60,2243.00
2019-05-23,8.29,1802.56,62.50,74.00,49.15,19.41,2260.00
2019-05-24,4.59,1802.74,56.63,64.36,51.84,18.40,2283.00
2019-05-25,3.75,1803.02,55.92,63.39,50.47,15.70,2317.00
2019-05-26,4.51,1803.22,58.19,70.40,50.45,15.47,2342.00
2019-05-27,6.31,1803.30,59.45,67.80,51.09,18.10,2352.00
2019-05-28,8.54,1803.27,64.95,76.30,53.13,19.61,2348.00
2019-05-29,9.10,1803.28,66.75,77.50,56.09,22.62,2349.00
2019-05-30,9.62,1803.35,66.55,78.20,58.45,21.22,2358.00
2019-05-31,9.96,1803.38,68.21,81.20,57.27,23.99,2362.00
2019-06-01,10.90,1803.39,69.42,81.90,58.77,24.17,2363.00
2019-06-02,14.33,1803.37,71.40,85.00,60.06,26.67,2361.00
2019-06-03,12.58,1803.11,70.05,77.90,60.71,27.36,2328.00
2019-06-04,13.82,1803.15,65.86,76.20,54.37,26.88,2333.00
2019-06-05,11.32,1803.02,64.95,78.40,53.44,27.04,2317.00
2019-06-06,6.17,1803.10,54.79,60.28,50.15,18.98,2327.00
2019-06-07,5.48,1803.23,52.79,60.52,45.87,18.50,2343.00
2019-06-08,5.78,1803.40,55.13,63.82,47.57,17.56,2364.00
2019-06-09,9.83,1803.49,59.63,72.00,46.92,20.75,2375.00
2019-06-10,12.15,1803.43,67.29,77.60,55.71,25.45,2368.00
2019-06-11,13.89,1803.42,70.66,81.10,59.63,26.88,2367.00
2019-06-12,14.18,1803.40,71.47,84.00,59.10,29.16,2364.00
2019-06-13,13.93,1803.52,73.60,85.50,63.07,27.55,2379.00
2019-06-14,14.60,1803.50,71.96,79.20,64.36,29.44,2377.00
2019-06-15,13.65,1803.46,69.39,81.50,55.44,28.60,2372.00
2019-06-16,16.54,1803.33,72.10,84.40,59.20,29.45,2355.00
2019-06-17,16.12,1803.35,72.58,82.50,62.10,31.37,2358.00
2019-06-18,15.84,1803.34,71.80,79.10,61.14,29.86,2357.00
2019-06-19,11.36,1803.28,64.00,69.84,57.91,26.91,2349.00
2019-06-20,11.36,1803.16,55.46,62.48,48.94,22.90,2334.00
2019-06-21,10.12,1803.17,54.82,61.51,49.17,24.44,2336.00
2019-06-22,10.23,1803.04,59.96,72.30,49.07,25.98,2320.00
2019-06-23,12.32,1803.05,64.24,69.84,56.76,26.84,2321.00
2019-06-24,13.70,1802.78,62.47,71.80,51.40,28.90,2288.00
2019-06-25,14.68,1802.72,60.99,74.40,50.01,27.90,2280.00
2019-06-26,13.71,1802.65,62.67,76.80,54.53,25.11,2272.00
2019-06-27,9.72,1802.60,58.43,62.78,54.93,20.14,2265.00
2019-06-28,8.14,1802.60,60.74,73.40,49.48,24.11,2265.00
2019-06-29,9.02,1802.54,64.71,77.50,52.70,22.46,2258.00
2019-06-30,15.89,1802.38,69.67,82.50,55.23,27.38,2239.00
2019-07-01,13.65,1802.10,70.00,83.60,58.02,29.95,2205.00
2019-07-02,11.51,1802.09,65.51,74.40,58.02,23.93,2204.00
2019-07-03,13.44,1801.92,64.11,74.30,53.22,28.15,2183.00
2019-07-04,15.93,1801.65,67.43,79.90,54.93,28.98,2151.00
2019-07-05,13.31,1801.46,70.55,86.50,57.70,30.08,2128.00
2019-07-06,11.44,1801.32,69.52,79.80,60.06,,2112.00
2019-07-07,15.19,1801.19,66.19,75.50,57.81,,2097.00
2019-07-08,15.07,1801.00,66.49,77.50,55.14,,2075.00
2019-07-09,16.64,1800.60,69.48,82.10,56.30,,2028.00
2019-07-10,16.79,1800.48,73.36,81.20,64.90,,2014.00
2019-07-11,16.88,1800.26,74.26,83.20,65.54,,1989.00
2019-07-12,16.71,1799.91,74.31,85.50,62.75,,1950.00
2019-07-13,14.07,1799.73,75.11,87.30,62.53,,1929.00
2019-07-14,17.66,1799.52,72.54,83.10,63.07,,1906.00
2019-07-15,14.29,1799.32,69.03,80.30,59.10,,1883.00
2019-07-16,16.03,1799.24,68.82,78.20,59.20,,1874.00
2019-07-17,15.22,1798.92,69.43,78.80,58.88,,1839.00
2019-07-18,13.98,1798.73,70.93,77.90,64.36,,1818.00
2019-07-19,16.77,1798.49,64.71,73.20,55.25,,1792.00
2019-07-20,17.06,1798.19,65.32,79.30,51.17,,1759.00
2019-07-21,19.91,1797.92,70.94,88.00,52.76,,1730.00
2019-07-22,19.23,1797.52,77.61,93.30,65.22,,1688.00
2019-07-23,17.76,1797.19,78.70,96.50,65.51,,1654.00
2019-07-24,16.01,1796.86,69.77,78.60,61.35,,1619.00
2019-07-25,18.62,1796.57,69.32,86.40,53.10,,1589.00
2019-07-26,18.51,1796.27,75.60,92.80,58.88,,1559.00
2019-07-27,15.55,1795.95,76.41,86.50,64.14,,1527.00
2019-07-28,19.17,1795.67,72.03,84.20,59.53,,1499.00
2019-07-29,19.76,1795.29,73.62,89.50,58.24,,1461.00
2019-07-30,18.62,1795.12,74.25,88.00,61.78,,1444.00
2019-07-31,19.23,1794.89,74.70,89.30,61.24,,1422.00
2019-08-01,19.53,1794.68,76.99,92.50,61.77,,1402.00
2019-08-02,18.79,1794.61,77.55,88.90,64.13,,1395.00
2019-08-03,18.07,1794.48,76.01,87.20,63.69,,1382.00
2019-08-04,20.34,1794.32,78.11,92.40,62.63,,1367.00
2019-08-05,21.15,1794.16,79.68,95.20,65.00,,1352.00
2019-08-06,20.72,1793.94,81.36,97.50,66.70,,1331.00
2019-08-07,19.84,1793.78,84.13,99.10,71.20,,1316.00
2019-08-08,18.60,1793.60,81.45,93.40,68.31,,1299.00
2019-08-09,13.49,1793.60,72.74,82.30,64.90,,1299.00
2019-08-10,14.60,1793.67,72.43,81.50,64.47,,1306.00
2019-08-11,11.22,1793.76,63.80,68.98,58.77,,1314.00
2019-08-12,12.26,1793.88,67.52,80.20,57.21,,1326.00
2019-08-13,14.36,1793.93,71.94,86.80,57.28,,1330.00
2019-08-14,15.63,1793.80,74.32,88.40,60.39,,1318.00
2019-08-15,16.76,1793.85,75.61,85.40,64.25,,1323.00
2019-08-16,16.08,1793.72,71.71,81.40,61.24,,1311.00
2019-08-17,15.19,1793.71,70.05,79.10,62.00,,1310.00
2019-08-18,16.72,1793.75,72.09,89.00,57.59,,1313.00
2019-08-19,17.58,1793.64,73.90,87.30,60.17,,1303.00
2019-08-20,18.08,1793.61,77.55,95.70,61.14,,1300.00
2019-08-21,14.00,1793.62,77.10,88.90,62.94,,1301.00
2019-08-22,13.28,1793.59,68.68,78.10,60.92,,1298.00
2019-08-23,15.43,1793.61,70.67,84.40,58.56,,1300.00
2019-08-24,13.92,1793.57,74.16,84.40,64.47,,1297.00
2019-08-25,15.42,1793.56,69.85,76.90,62.21,,1296.00
2019-08-26,15.96,1793.50,67.77,79.80,55.05,,1290.00
2019-08-27,16.48,1793.49,69.02,84.90,54.18,,1289.00
2019-08-28,15.91,1793.39,74.68,93.80,57.91,,1280.00
2019-08-29,12.23,1793.38,68.15,75.20,61.67,,1279.00
2019-08-30,13.64,1793.48,73.36,87.30,60.52,,1288.00
2019-08-31,13.66,1793.41,77.04,92.10,63.29,,1282.00
2019-09-01,15.25,1793.44,76.95,88.10,64.90,,1285.00
2019-09-02,17.19,1793.20,73.86,85.20,63.50,,1263.00
2019-09-03,15.36,1793.16,74.50,90.40,60.39,,1259.00
2019-09-04,15.40,1792.96,74.07,86.20,62.53,,1241.00
2019-09-05,14.33,1792.91,72.98,86.90,58.56,,1237.00
2019-09-06,10.36,1792.86,71.76,79.00,64.15,,1232.00
2019-09-07,10.49,1792.90,70.38,83.90,56.86,,1236.00
2019-09-08,8.01,1792.91,63.16,71.60,59.02,,1237.00
2019-09-09,5.69,1793.16,60.36,68.23,54.21,,1259.00
2019-09-10,6.20,1793.06,58.83,72.40,50.23,,1250.00
2019-09-11,6.84,1793.04,61.86,73.40,51.09,,1249.00
2019-09-12,9.76,1792.80,65.13,81.40,52.06,,1227.00
2019-09-13,8.63,1792.66,67.16,77.20,57.62,,1214.00
2019-09-14,8.91,1792.52,66.48,78.60,55.06,,1201.00
2019-09-15,10.50,1792.34,65.53,81.30,55.05,,1185.00
2019-09-16,8.46,1792.22,58.65,63.39,53.02,,1175.00
2019-09-17,8.03,1792.12,60.36,70.70,51.44,,1166.00
2019-09-18,6.20,1792.01,59.06,65.38,54.20,,1157.00
2019-09-19,5.87,1792.00,56.90,66.86,50.04,,1156.00
2019-09-20,5.31,1791.88,56.51,63.88,50.57,,1145.00
2019-09-21,4.92,1791.77,60.28,70.80,51.76,,1136.00
2019-09-22,6.29,1791.73,61.44,78.20,50.77,,1132.00
2019-09-23,4.84,1791.62,60.52,68.98,54.96,,1123.00
2019-09-24,6.20,1791.38,63.56,77.10,54.96,,1102.00
2019-09-25,6.18,1791.26,60.30,69.08,52.70,,1092.00
2019-09-26,4.57,1791.23,54.05,60.87,49.58,,1090.00
2019-09-27,4.11,1791.09,57.31,66.83,49.20,,1078.00
2019-09-28,2.90,1791.10,45.22,53.02,39.77,,1079.00
2019-09-29,3.10,1791.04,40.38,44.08,37.42,,1074.00
2019-09-30,2.80,1790.98,41.75,48.77,35.60,,1069.00
2019-10-01,2.56,1790.95,45.62,52.21,41.61,,1067.00
2019-10-02,2.64,1790.96,44.71,57.00,33.98,,1068.00
2019-10-03,2.60,1790.90,48.97,55.33,43.72,,1062.00
2019-10-04,2.50,1790.79,48.57,55.33,41.15,,1053.00
2019-10-05,2.13,1790.67,51.08,59.30,44.15,,1043.00
2019-10-06,3.05,1790.63,49.79,62.59,38.91,,1040.00
2019-10-07,2.77,1790.57,58.26,71.20,43.18,,1035.00
2019-10-08,2.08,1790.47,53.64,64.91,41.14,,1027.00
2019-10-09,1.54,1790.44,35.83,40.50,31.83,,1024.00
2019-10-10,1.60,1790.33,36.41,45.20,27.68,,1015.00
2019-10-11,1.47,1790.33,41.11,55.09,31.42,,1015.00
2019-10-12,1.35,1790.25,44.99,58.50,34.63,,1009.00
2019-10-13,1.74,1790.20,46.16,54.12,38.99,,1005.00
2019-10-14,1.62,1790.15,49.26,59.02,43.95,,1001.00
2019-10-15,1.57,1790.05,49.74,61.41,38.14,,993.00
2019-10-16,1.62,1790.05,57.07,65.38,50.48,,993.00
2019-10-17,0.15,1790.02,52.07,56.46,47.25,,991.00
2019-10-18,1.18,1790.00,50.58,56.27,45.98,,989.00
2019-10-19,0.96,1790.00,43.40,47.73,39.14,,989.00
2019-10-20,1.31,1789.85,45.42,50.74,41.40,,977.00
2019-10-21,0.40,1789.99,47.93,55.12,43.01,,988.00
2019-10-22,0.74,1790.13,55.68,66.78,46.52,,999.00
2019-10-23,0.79,1790.09,47.63,54.96,39.00,,996.00
2019-10-24,0.83,1790.01,44.22,55.55,34.74,,990.00
2019-10-25,0.68,1789.88,55.91,71.60,42.99,,979.00
2019-10-26,0.62,1789.92,42.98,51.41,33.87,,983.00
2019-10-27,0.60,1789.86,36.15,44.68,29.07,,978.00
2019-10-28,0.53,1789.81,33.06,42.59,28.33,,974.00
2019-10-29,0.50,1789.85,25.21,33.12,19.54,,977.00
2019-10-30,0.52,1789.75,27.31,39.46,17.72,,969.00
2019-10-31,0.44,1789.78,33.87,43.78,28.76,,971.00
2019-11-01,0.39,1789.69,33.01,46.41,24.88,,964.00
2019-11-02,0.39,1789.61,36.37,48.13,28.95,,958.00
2019-11-03,0.39,1789.63,37.62,48.34,30.89,,959.00
2019-11-04,0.43,1789.57,40.25,54.67,31.64,,955.00
2019-11-05,0.43,1789.58,42.31,54.85,33.34,,955.00
2019-11-06,0.38,1789.54,39.95,52.49,32.59,,952.00
2019-11-07,0.44,1789.59,37.62,46.62,31.62,,956.00
2019-11-08,0.46,1789.37,41.87,53.07,33.77,,939.00
2019-11-09,0.42,1789.48,43.52,51.81,36.99,,948.00
2019-11-10,0.40,1789.43,45.07,52.97,36.31,,944.00
2019-11-11,0.39,1789.37,39.82,47.51,31.94,,939.00
2019-11-12,0.44,1789.34,41.78,50.65,36.46,,937.00
2019-11-13,0.44,1789.26,40.08,47.96,35.60,,931.00
2019-11-14,0.41,1789.39,39.57,44.95,36.24,,941.00
2019-11-15,0.39,1789.32,40.20,42.26,38.39,,935.00
2019-11-16,0.36,1789.31,43.98,50.17,36.67,,934.00
2019-11-17,0.35,1789.32,45.77,50.20,40.53,,935.00
2019-11-18,0.36,1789.33,43.82,48.49,38.93,,936.00
2019-11-19,0.36,1789.26,46.87,52.25,43.85,,931.00
2019-11-20,0.11,1789.31,41.24,45.17,35.92,,934.00
2019-11-21,0.44,1789.40,34.25,40.20,29.19,,941.00
2019-11-22,0.37,1789.35,28.85,32.37,23.27,,938.00
2019-11-23,0.37,1789.29,31.42,35.96,28.00,,933.00
2019-11-24,0.39,1789.23,41.42,50.68,30.80,,928.00
2019-11-25,0.42,1789.19,36.14,40.99,31.94,,925.00
2019-11-26,0.42,1789.20,33.46,38.67,29.08,,926.00
2019-11-27,0.34,1789.12,37.42,40.57,32.72,,920.00
2019-11-28,0.36,1789.13,31.70,37.03,24.87,,921.00
2019-11-29,0.33,1789.06,22.68,24.99,18.77,,916.00
2019-11-30,0.36,1789.05,24.50,31.45,19.54,,915.00
2019-12-01,1.69,1789.05,30.19,38.87,20.71,,915.00
2019-12-02,1.49,1789.01,39.72,45.81,34.03,,912.00
2019-12-03,1.25,1789.06,40.75,46.88,31.53,,916.00
2019-12-04,1.21,1788.94,41.34,47.73,35.06,,906.00
2019-12-05,1.37,1788.91,40.77,46.78,35.27,,904.00
2019-12-06,1.29,1788.94,37.35,44.35,31.75,,906.00
2019-12-07,1.27,1788.96,40.83,47.32,36.05,,908.00
2019-12-08,1.27,1788.89,37.75,41.73,32.74,,902.00
2019-12-09,1.23,1788.82,29.78,33.92,25.74,,897.00
2019-12-10,1.27,1788.84,31.39,40.12,27.37,,898.00
2019-12-11,1.25,1788.89,33.28,36.28,30.78,,902.00
2019-12-12,1.88,1788.83,43.41,50.76,36.07,,898.00
2019-12-13,1.51,1788.89,41.40,45.90,36.13,,902.00
2019-12-14,1.37,1788.83,36.25,39.06,34.00,,898.00
2019-12-15,1.39,1788.78,32.08,34.12,29.94,,894.00
2019-12-16,1.59,1788.78,29.65,33.70,26.29,,894.00
2019-12-17,1.66,1788.77,28.99,36.39,23.74,,893.00
2019-12-18,1.61,1788.67,30.41,37.25,24.71,,885.00
2019-12-19,1.49,1788.67,32.97,36.93,28.33,,885.00
2019-12-20,1.35,1788.66,40.74,45.94,36.29,,884.00
2019-12-21,1.33,1788.63,44.60,54.19,40.76,,882.00
2019-12-22,1.39,1788.55,38.46,45.13,33.89,,876.00
2019-12-23,1.29,1788.65,37.08,38.93,34.96,,884.00
2019-12-24,1.27,1788.52,34.98,36.91,32.41,,874.00
2019-12-25,1.33,1788.51,32.97,35.08,30.80,,873.00
2019-12-26,1.33,1788.60,31.11,32.84,27.47,,880.00
2019-12-27,1.29,1788.55,29.86,32.45,27.14,,876.00
2019-12-28,1.29,1788.52,32.36,35.96,30.05,,874.00
2019-12-29,1.33,1788.46,32.94,35.53,30.48,,869.00
2019-12-30,1.29,1788.44,33.57,35.96,31.55,,868.00
2019-12-31,1.27,1788.44,38.85,46.78,31.88,,868.00
2020-01-01,0.34,1788.48,46.82,51.30,43.01,,871.00
2020-01-02,0.33,1788.42,40.93,44.95,35.60,,866.00
2020-01-03,0.33,1788.43,42.58,49.25,35.82,,867.00
2020-01-04,0.34,1788.36,41.62,47.34,34.63,,862.00
2020-01-05,0.38,1788.38,37.03,43.02,32.41,,863.00
2020-01-06,0.35,1788.34,42.50,48.39,36.48,,860.00
2020-01-07,0.33,1788.32,44.35,48.72,37.75,,859.00
2020-01-08,0.34,1788.29,39.61,45.38,32.60,,856.00
2020-01-09,0.33,1788.26,32.73,36.50,29.62,,854.00
2020-01-10,0.36,1788.25,29.06,36.50,24.57,,853.00
2020-01-11,0.38,1788.23,36.68,41.02,33.17,,852.00
2020-01-12,0.37,1788.17,36.79,41.13,32.63,,847.00
2020-01-13,0.33,1788.20,29.37,33.81,27.47,,850.00
2020-01-14,0.33,1788.18,21.85,27.79,18.25,,848.00
2020-01-15,0.41,1788.12,21.89,31.88,15.60,,844.00
2020-01-16,0.39,1788.08,33.33,40.91,28.10,,841.00
2020-01-17,0.37,1788.08,27.61,31.21,22.96,,841.00
2020-01-18,0.38,1788.08,31.97,38.12,26.17,,841.00
2020-01-19,0.37,1788.08,35.25,41.83,31.12,,841.00
2020-01-20,0.38,1788.02,36.72,42.07,31.44,,836.00
2020-01-21,0.36,1787.92,37.49,41.86,34.03,,829.00
2020-01-22,0.38,1788.05,39.27,42.42,34.14,,839.00
2020-01-23,0.38,1787.99,40.91,47.00,37.23,,834.00
2020-01-24,0.38,1788.02,44.18,53.21,37.40,,836.00
2020-01-25,0.38,1787.90,38.91,46.35,34.64,,827.00
2020-01-26,0.38,1787.92,38.28,43.45,33.59,,829.00
2020-01-27,0.39,1787.99,39.18,49.87,31.77,,834.00
2020-01-28,0.38,1787.94,39.26,41.31,36.56,,831.00
2020-01-29,0.44,1787.96,39.94,46.14,33.90,,832.00
2020-01-30,0.39,1787.91,38.78,44.41,33.69,,828.00
2020-01-31,0.38,1787.89,46.20,51.94,38.29,,827.00
2020-02-01,0.40,1787.88,48.80,57.51,40.43,,826.00
2020-02-02,0.37,1787.85,33.63,39.90,29.94,,824.00
2020-02-03,0.35,1787.80,30.02,36.13,23.38,,820.00
2020-02-04,0.37,1787.78,30.43,33.26,26.28,,819.00
2020-02-05,0.37,1787.75,32.38,34.78,29.51,0.00,816.00
2020-02-06,0.39,1787.93,37.25,43.71,31.43,,830.00
2020-02-07,0.36,1787.94,35.51,37.78,32.74,,831.00
2020-02-08,0.34,1787.94,38.99,42.39,34.88,,831.00
2020-02-09,0.36,1787.84,36.57,41.21,32.50,,823.00
2020-02-10,0.36,1787.85,35.74,43.55,30.16,,824.00
2020-02-11,0.36,1787.88,39.45,49.77,29.29,,826.00
2020-02-12,0.36,1788.30,38.99,46.92,33.23,,857.00
2020-02-13,0.36,1788.61,39.31,53.07,29.70,,881.00
2020-02-14,0.36,1788.91,40.57,46.03,36.35,,904.00
2020-02-15,0.36,1789.15,39.76,45.38,35.83,,922.00
2020-02-16,0.36,1789.43,39.93,44.20,36.90,,944.00
2020-02-17,0.36,1789.58,36.64,42.05,33.14,,955.00
2020-02-18,0.36,1789.64,32.92,42.13,26.82,,960.00
2020-02-19,0.36,1789.57,32.15,41.03,25.21,,955.00
2020-02-20,0.36,1789.63,34.39,43.52,26.17,,959.00
2020-02-21,0.36,1789.73,37.28,47.48,27.79,,967.00
2020-02-22,0.36,1789.67,42.60,54.97,32.37,,963.00
2020-02-23,0.36,1789.56,39.79,55.71,33.98,,954.00
2020-02-24,0.43,1789.64,39.12,43.21,32.05,,960.00
2020-02-25,0.43,1789.58,35.85,45.04,28.33,,955.00
2020-02-26,0.43,1789.56,40.53,47.00,36.99,,954.00
2020-02-27,0.43,1789.45,40.66,52.73,31.75,,945.00
2020-02-28,0.43,1789.47,46.11,58.72,33.98,,947.00
2020-02-29,0.43,1789.46,43.25,49.74,35.58,,946.00
2020-03-01,0.43,1789.43,36.84,45.31,28.41,,944.00
2020-03-02,0.43,1789.42,39.69,44.63,33.65,,943.00
2020-03-03,0.43,1789.36,49.80,56.27,39.79,,938.00
2020-03-04,0.43,1789.34,46.21,52.63,35.98,,937.00
2020-03-05,0.43,1789.31,44.43,59.94,33.12,,934.00
2020-03-06,0.43,1789.25,45.79,52.65,39.66,,930.00
2020-03-07,0.43,1789.27,39.65,45.12,33.02,,931.00
2020-03-08,0.66,1789.24,36.92,45.01,29.72,,929.00
2020-03-09,0.66,1789.09,40.92,49.91,33.34,,918.00
2020-03-10,0.66,1789.13,43.20,57.14,30.65,,921.00
2020-03-11,0.66,1789.12,49.98,55.32,38.99,,920.00
2020-03-12,0.66,1789.06,39.37,48.08,29.47,,916.00
2020-03-13,0.66,1789.09,37.36,51.70,28.93,,918.00
2020-03-14,0.66,1789.14,31.78,36.54,27.56,,922.00
2020-03-15,0.66,1789.15,30.60,36.78,26.28,,922.00
2020-03-16,0.66,1789.26,36.57,43.73,30.54,,931.00
2020-03-17,0.66,1789.26,38.21,51.35,28.52,,931.00
2020-03-18,0.66,1789.23,42.60,51.14,37.06,,928.00
2020-03-19,0.66,1789.35,44.33,58.50,32.91,,938.00
2020-03-20,0.66,1789.26,46.22,59.26,35.79,,931.00
2020-03-21,0.66,1789.26,46.64,59.14,35.47,,931.00
2020-03-22,0.66,1789.38,47.06,58.38,33.96,,940.00
2020-03-23,0.66,1789.49,46.24,53.50,40.82,,948.00
2020-03-24,0.66,1789.56,42.91,49.73,36.67,,954.00
2020-03-25,0.66,1789.75,37.98,43.94,32.59,,969.00
2020-03-26,0.66,1789.95,39.33,45.98,30.57,,985.00
2020-03-27,0.66,1790.02,42.15,45.69,38.61,,991.00
2020-03-28,0.66,1790.16,46.38,54.69,39.47,,1002.00
2020-03-29,0.66,1790.24,45.78,51.27,42.13,,1008.00
2020-03-30,0.66,1790.46,42.81,48.72,39.99,,1026.00
2020-03-31,0.66,1790.85,39.41,48.61,35.16,,1058.00
2020-04-01,1.26,1791.19,36.69,42.37,32.28,,1087.00
2020-04-02,1.26,1791.53,36.86,43.41,30.98,,1115.00
2020-04-03,1.26,1791.82,40.10,48.56,32.92,,1140.00
2020-04-04,1.26,1792.20,43.21,50.98,34.31,,1173.00
2020-04-05,1.26,1792.43,46.44,54.74,38.45,,1193.00
2020-04-06,1.26,1792.71,48.37,57.13,40.93,,1218.00
2020-04-07,1.26,1792.98,50.25,61.79,38.56,,1243.00
2020-04-08,1.26,1793.14,50.58,64.15,38.13,,1257.00
2020-04-09,1.26,1793.53,52.90,69.41,38.54,,1293.00
2020-04-10,1.26,1793.95,55.40,69.10,42.19,,1332.00
2020-04-11,1.26,1794.31,51.85,58.15,40.69,,1366.00
2020-04-12,1.26,1794.63,40.45,49.37,31.06,,1397.00
2020-04-13,1.26,1794.93,41.87,53.24,29.56,,1426.00
2020-04-14,1.26,1795.29,48.21,58.45,36.73,,1461.00
2020-04-15,2.29,1795.65,47.92,52.11,42.22,1.39,1497.00
2020-04-16,3.54,1795.99,44.95,54.64,35.27,2.51,1531.00
2020-04-17,4.08,1796.23,49.58,65.01,33.19,3.85,1555.00
2020-04-18,3.90,1796.54,55.58,64.09,44.66,3.38,1586.00
2020-04-19,6.24,1796.84,54.30,64.15,44.34,4.82,1617.00
2020-04-20,6.17,1797.07,56.17,68.87,43.46,5.65,1641.00
2020-04-21,5.36,1797.35,56.04,67.58,44.96,4.97,1670.00
2020-04-22,3.66,1797.63,51.42,59.58,44.33,3.74,1699.00
2020-04-23,3.33,1797.97,53.45,60.67,48.34,2.41,1736.00
2020-04-24,3.87,1798.26,54.04,62.48,43.61,3.67,1767.00
2020-04-25,3.48,1798.53,54.08,66.03,46.92,3.19,1796.00
2020-04-26,6.77,1798.78,56.27,65.00,46.09,5.02,1823.00
2020-04-27,4.42,1799.00,58.87,70.40,47.76,4.50,1848.00
2020-04-28,7.88,1799.30,57.27,68.12,44.33,6.01,1881.00
2020-04-29,5.94,1799.56,61.22,74.20,49.69,7.13,1910.00
2020-04-30,7.57,1799.85,56.39,59.69,50.55,,1943.00
2020-05-01,6.05,1800.03,53.09,64.04,41.78,,1963.00
2020-05-02,6.05,1800.36,55.00,71.00,44.11,,2001.00
2020-05-03,6.05,1800.67,49.49,55.82,44.53,,2036.00
2020-05-04,7.56,1800.87,51.05,64.51,37.70,,2060.00
2020-05-05,6.05,1801.12,58.67,75.40,44.23,,2089.00
2020-05-06,6.05,1801.31,51.66,60.17,43.24,,2111.00
2020-05-07,6.05,1801.53,50.05,59.33,39.86,,2137.00
2020-05-08,6.05,1801.77,54.07,68.12,40.49,,2165.00
2020-05-09,6.05,1801.91,61.61,74.70,48.62,,2182.00
2020-05-10,6.05,1801.71,65.65,75.60,53.67,,2158.00
2020-05-11,6.05,1801.73,62.83,72.00,55.28,,2160.00
2020-05-12,6.05,1801.88,54.83,61.51,50.01,,2179.00
2020-05-13,6.05,1802.12,54.48,59.47,49.37,,2207.00
2020-05-14,3.53,1802.38,48.98,54.23,43.29,2.07,2239.00
2020-05-15,3.53,1802.62,53.88,61.89,45.63,3.35,2268.00
2020-05-16,3.86,1802.88,57.08,68.98,45.08,2.33,2300.00
2020-05-17,3.81,1803.13,59.54,73.00,53.23,1.91,2331.00
2020-05-18,3.02,1803.57,55.11,60.55,50.77,1.80,2385.00
2020-05-19,3.02,1803.59,54.48,58.62,51.23,1.23,2388.00
2020-05-20,2.61,1803.86,51.38,53.17,47.91,2.76,2422.00
2020-05-21,2.60,1803.80,52.28,57.35,48.13,1.92,2414.00
2020-05-22,2.86,1803.71,50.77,57.64,43.51,2.45,2403.00
2020-05-23,2.97,1803.67,53.26,58.70,47.46,2.61,2398.00
2020-05-24,4.94,1803.38,56.59,68.98,44.56,3.33,2362.00
2020-05-25,4.09,1803.48,56.51,64.59,48.72,4.17,2374.00
2020-05-26,6.21,1803.41,61.21,70.80,53.13,4.31,2365.00
2020-05-27,8.08,1803.37,63.21,72.00,54.08,7.67,2361.00
2020-05-28,9.84,1803.30,64.48,78.40,51.08,8.30,2352.00
2020-05-29,9.50,1803.30,70.66,82.80,59.31,10.15,2352.00
2020-05-30,7.26,1803.31,71.91,87.30,61.64,7.87,2353.00
2020-05-31,5.55,1803.38,59.21,66.19,50.62,4.26,2362.00
2020-06-01,20.69,1803.30,57.13,67.05,49.91,5.24,2352.00
2020-06-02,29.52,1803.44,62.73,74.60,50.87,5.84,2369.00
2020-06-03,32.35,1803.49,64.35,70.70,56.86,8.16,2375.00
2020-06-04,36.06,1803.52,62.70,69.17,53.83,8.17,2379.00
2020-06-05,23.11,1803.59,60.89,75.00,52.99,7.09,2388.00
2020-06-06,15.39,1803.63,56.64,59.36,50.98,3.78,2393.00
2020-06-07,20.39,1803.76,52.50,58.93,48.53,3.74,2409.00
2020-06-08,17.73,1803.69,55.04,63.23,49.20,4.76,2401.00
2020-06-09,18.01,1803.74,52.65,57.75,46.92,3.62,2407.00
2020-06-10,27.69,1803.62,63.21,76.00,51.65,6.22,2392.00
2020-06-11,35.78,1803.57,68.99,80.50,58.46,7.79,2385.00
2020-06-12,27.00,1803.54,68.83,77.60,61.35,7.90,2382.00
2020-06-13,14.32,1803.60,53.37,63.47,47.54,3.77,2389.00
2020-06-14,16.01,1803.60,52.05,57.32,47.97,2.97,2389.00
2020-06-15,13.65,1803.68,50.97,58.42,44.90,3.70,2399.00
2020-06-16,14.54,1803.70,54.06,61.19,50.06,2.62,2402.00
2020-06-17,14.98,1803.67,59.44,70.20,51.20,3.65,2398.00
2020-06-18,25.57,1803.59,63.84,74.80,53.45,4.49,2388.00
2020-06-19,46.24,1803.46,66.80,79.90,54.15,7.67,2372.00
2020-06-20,20.13,1803.37,63.59,69.21,58.99,5.69,2361.00
2020-06-21,27.71,1803.36,65.96,73.50,58.72,4.81,2359.00
2020-06-22,38.18,1803.23,67.55,80.00,55.12,8.81,2343.00
2020-06-23,49.93,1803.08,71.84,85.70,58.77,10.82,2325.00
2020-06-24,46.30,1802.98,72.92,85.70,62.10,9.81,2313.00
2020-06-25,53.93,1802.81,72.65,82.50,61.46,10.17,2291.00
2020-06-26,51.35,1802.70,73.98,87.20,60.80,13.61,2278.00
2020-06-27,38.06,1802.62,72.00,78.10,62.41,10.44,2268.00
2020-06-28,33.36,1802.63,57.28,62.26,51.52,7.57,2269.00
2020-06-29,19.70,1802.63,56.63,63.66,51.43,6.36,2269.00
