date,af,fb,qd,qu,mm,mn,mx,pc,pp
2005-09-04,22068.00,,760.00,155.18,,,,,
2005-09-05,20940.00,,673.00,147.35,,,,,
2005-09-06,20070.00,,543.00,152.29,,,,,
2005-09-07,19417.90,,423.00,147.93,,,,,
2005-09-08,18990.00,,323.00,128.58,,,,,
2005-09-09,18640.00,,254.00,70.28,,,,,
2005-09-10,18419.95,,230.00,117.73,,,,,
2005-09-11,18140.00,,227.00,85.36,,,,,
2005-09-12,17872.00,,223.00,87.70,,,,,
2005-09-13,17590.00,,220.00,75.74,,,,,
2005-09-14,17387.90,,209.00,106.25,,,,,
2005-09-15,17140.00,,198.00,74.89,,,,,
2005-09-16,16900.00,,198.00,79.16,,,,,
2005-09-17,16700.20,,198.00,98.09,,,,,
2005-09-18,16440.00,,198.00,67.97,,,,,
2005-09-19,16230.00,,195.00,90.69,,,,,
2005-09-20,15870.00,,195.00,14.17,,,,,
2005-09-21,15630.05,,195.00,72.92,,,,,
2005-09-22,15359.90,,192.00,55.29,,,,,
2005-09-23,15140.00,,189.00,79.10,,,,,
2005-09-24,14880.00,,189.00,57.12,,,,,
2005-09-25,14640.10,,186.00,65.05,,,,,
2005-09-26,14390.00,,186.00,59.17,,,,,
2005-09-27,14170.00,,183.00,72.08,,,,,
2005-09-28,13970.00,,180.00,79.56,,,,,
2005-09-29,14010.00,,180.00,200.17,,,,,
2005-09-30,15589.00,,183.00,980.14,,,,,
2005-10-01,17040.00,,192.00,921.00,,,,,
2005-10-02,17970.00,,186.00,655.25,,,,,
2005-10-03,18600.00,,186.00,502.88,,,,,
2005-10-04,18990.00,,186.00,381.66,,,,,
2005-10-05,19292.10,,183.00,336.11,,,,,
2005-10-06,19580.00,,186.00,330.07,,,,,
2005-10-07,19860.00,,183.00,325.31,,,,,
2005-10-08,20270.00,,183.00,390.35,,,,,
2005-10-09,20617.00,,183.00,358.81,,,,,
2005-10-10,20859.95,,183.00,305.89,,,,,
2005-10-11,21020.00,,183.00,263.69,,,,,
2005-10-12,21248.00,,183.00,298.06,,,,,
2005-10-13,21330.10,,183.00,225.19,,,,,
2005-10-14,21389.76,,183.00,213.08,,,,,
2005-10-15,21449.90,,183.00,213.32,,,,,
2005-10-16,21490.00,,183.00,203.22,,,,,
2005-10-17,21616.00,,183.00,246.53,,,,,
2005-10-18,21879.95,,174.00,314.68,,,,,
2005-10-19,22190.00,,180.00,336.80,,,,,
2005-10-20,22720.00,,183.00,450.44,,,,,
2005-10-21,23330.00,,183.00,491.37,,,,,
2005-10-22,23761.05,,180.00,398.77,,,,,
2005-10-23,24097.00,,183.00,351.11,,,,,
2005-10-24,24300.00,,183.00,285.35,,,,,
2005-10-25,24548.95,,180.00,306.53,,,,,
2005-10-26,24570.00,,180.00,190.61,,,,,
2005-10-27,24710.00,,180.00,250.80,,,,,
2005-10-28,24750.00,,180.00,200.26,,,,,
2005-10-29,24833.15,,183.00,223.85,,,,,
2005-10-30,24896.31,,183.00,214.84,,,,,
2005-10-31,25473.69,,183.00,473.19,,,,,
2005-11-01,26157.00,,180.00,525.55,,,,,
2005-11-02,26651.00,,180.00,429.06,,,,,
2005-11-03,27190.00,,183.00,454.70,,,,,
2005-11-04,27733.00,,186.00,458.90,,,,,
2005-11-05,28311.00,,189.00,480.97,,,,,
2005-11-06,28794.00,,192.00,435.42,,,,,
2005-11-07,29162.00,,192.00,377.53,,,,,
2005-11-08,29498.00,,192.00,356.60,,,,,
2005-11-09,29792.00,,183.00,331.23,,,,,
2005-11-10,30086.31,,182.00,331.38,,,,,
2005-11-11,30632.10,,182.00,459.27,,,,,
2005-11-12,31073.15,,184.00,408.29,,,,,
2005-11-13,31759.80,,184.00,532.19,,,,,
2005-11-14,32606.00,,183.00,611.31,,,,,
2005-11-15,33257.36,,183.00,514.39,,,,,
2005-11-16,33865.79,,182.00,492.75,,,,,
2005-11-17,34475.00,,185.00,495.31,,,,,
2005-11-18,35094.00,,181.00,498.94,,,,,
2005-11-19,35766.00,,181.00,524.80,,,,,
2005-11-20,36511.00,,180.00,562.68,,,,,
2005-11-21,37256.00,,183.00,561.26,,,,,
2005-11-22,37980.00,,183.00,548.02,,,,,
2005-11-23,38662.00,,186.00,528.61,,,,,
2005-11-24,39260.00,,186.00,487.49,,,,,
2005-11-25,39900.00,,186.00,508.67,,,,,
2005-11-26,40496.00,,186.00,487.56,,,,,
2005-11-27,40926.00,,189.00,405.79,,,,,
2005-11-28,41311.79,,186.00,381.55,,,,,
2005-11-29,41830.00,,186.00,447.27,,,,,
2005-11-30,42172.00,,186.00,358.43,,,,,
2005-12-01,42492.00,,186.00,347.33,,,,,
2005-12-02,42857.90,,186.00,370.47,,,,,
2005-12-03,43098.00,,186.00,307.05,,,,,
2005-12-04,43288.00,,186.00,281.99,,,,,
2005-12-05,43461.79,,186.00,274.09,,,,,
2005-12-06,43638.00,,189.00,277.84,,,,,
2005-12-07,43770.00,,189.00,255.55,,,,,
2005-12-08,43833.15,,186.00,217.03,,,,,
2005-12-09,43917.36,,183.00,225.45,,,,,
2005-12-10,44002.00,,183.00,225.67,,,,,
2005-12-11,44046.00,,183.00,205.18,,,,,
2005-12-12,44134.00,,183.00,227.37,,,,,
2005-12-13,44156.00,,183.00,194.09,,,,,
2005-12-14,44222.00,,183.00,216.28,,,,,
2005-12-15,44244.00,,183.00,194.78,,,,,
2005-12-16,44244.00,,183.00,183.00,,,,,
2005-12-17,44200.00,,183.00,161.38,,,,,
2005-12-18,44134.00,,183.00,150.98,,,,,
2005-12-19,44178.00,,183.00,205.18,,,,,
2005-12-20,44244.00,,183.00,216.28,,,,,
2005-12-21,44310.00,,183.00,216.28,,,,,
2005-12-22,44682.00,,183.00,371.32,,,,,
2005-12-23,45378.00,,186.00,537.13,,,,,
2005-12-24,47282.00,,186.00,1146.39,,,,,
2005-12-25,50436.11,,186.00,1777.37,,,,,
2005-12-26,53586.95,,186.00,1774.81,,,,,
2005-12-27,56580.00,,186.00,1694.08,,,,,
2005-12-28,59065.00,,183.00,1436.53,,,,,
2005-12-29,60995.00,,186.00,1159.68,,,,,
2005-12-30,62845.00,,189.00,1121.77,,,,,
2005-12-31,64315.00,,192.00,933.13,,,,,
2006-01-01,65540.00,,192.00,810.59,,,,,
2006-01-02,66615.00,,195.00,736.98,,,,,
2006-01-03,67642.45,,189.00,706.36,,,,,
2006-01-04,68447.88,,180.00,586.07,,,,,
2006-01-05,69244.00,,180.00,581.38,,,,,
2006-01-06,70570.00,,183.00,851.23,,,,,
2006-01-07,72357.88,,183.00,1084.39,,,,,
2006-01-08,74172.45,,183.00,1098.96,,,,,
2006-01-09,76327.88,,186.00,1273.43,,,,,
2006-01-10,79286.00,,195.00,1687.70,,,,,
2006-01-11,82960.54,,189.00,2042.25,,,,,
2006-01-12,85720.54,,180.00,1571.50,,,,,
2006-01-13,87916.00,,180.00,1287.52,,,,,
2006-01-14,89708.00,,183.00,1086.47,,,,,
2006-01-15,91136.00,,183.00,902.95,,,,,
2006-01-16,92716.50,,183.00,979.84,,,,,
2006-01-17,93882.00,,183.00,770.61,,,,,
2006-01-18,94823.50,,183.00,657.67,,,,,
2006-01-19,95731.93,,183.00,641.00,,,,,
2006-01-20,96765.00,,183.00,703.84,,,,,
2006-01-21,97546.14,,183.00,576.83,,,,,
2006-01-22,98118.00,,183.00,471.31,,,,,
2006-01-23,98785.00,,183.00,519.28,,,,,
2006-01-24,99365.00,,183.00,475.42,,,,,
2006-01-25,99886.50,,183.00,445.92,,,,,
2006-01-26,100409.07,,183.00,446.46,,,,,
2006-01-27,100960.00,,183.00,460.76,,,,,
2006-01-28,101695.00,,183.00,553.56,,,,,
2006-01-29,102600.00,,183.00,639.27,,,,,
2006-01-30,103539.85,,183.00,657.11,,,,,
2006-01-31,104480.00,,186.00,660.24,,,,,
2006-02-01,105600.00,,186.00,751.31,,,,,
2006-02-02,106520.00,,180.00,650.52,,,,,
2006-02-03,107390.00,,183.00,621.19,,,,,
2006-02-04,108190.00,,180.00,583.97,,,,,
2006-02-05,109020.00,,180.00,599.69,,,,,
2006-02-06,109680.00,,183.00,515.75,,,,,
2006-02-07,110250.00,,183.00,470.38,,,,,
2006-02-08,110880.00,,183.00,500.63,,,,,
2006-02-09,111330.00,,183.00,409.88,,,,,
2006-02-10,111780.00,,183.00,409.88,,,,,
2006-02-11,112280.00,,183.00,435.08,,,,,
2006-02-12,112600.00,,183.00,344.33,,,,,
2006-02-13,112930.00,,183.00,349.38,,,,,
2006-02-14,113330.00,,183.00,385.17,,,,,
2006-02-15,113630.00,,183.00,334.25,,,,,
2006-02-16,113900.00,,183.00,319.13,,,,,
2006-02-17,114080.00,,183.00,273.63,,,,,
2006-02-18,114300.00,,183.00,292.99,,,,,
2006-02-19,114480.00,,180.00,271.19,,,,,
2006-02-20,114660.00,,180.00,270.75,,,,,
2006-02-21,115030.00,,180.00,367.60,,,,,
2006-02-22,115240.00,,183.00,287.81,,,,,
2006-02-23,115820.00,,183.00,476.10,,,,,
2006-02-24,116000.00,,183.00,273.75,,,,,
2006-02-25,116250.00,,183.00,309.04,,,,,
2006-02-26,116400.00,,182.00,259.70,,,,,
2006-02-27,116650.00,,185.00,310.76,,,,,
2006-02-28,116986.45,,182.00,353.71,,,,,
2006-03-01,117200.00,,185.00,292.34,,,,,
2006-03-02,117441.00,,184.00,307.32,,,,,
2006-03-03,117627.00,,184.00,279.78,,,,,
2006-03-04,117843.55,,184.00,295.11,,,,,
2006-03-05,118061.00,,183.00,295.63,,,,,
2006-03-06,118278.00,,180.00,293.42,,,,,
2006-03-07,118430.22,,180.00,259.74,,,,,
2006-03-08,118764.00,,180.00,352.50,,,,,
2006-03-09,119198.00,,182.00,404.20,,,,,
2006-03-10,119353.23,,182.00,264.26,,,,,
2006-03-11,119538.92,,182.00,279.62,,,,,
2006-03-12,119663.00,,181.00,248.56,,,,,
2006-03-13,119756.00,,181.00,232.89,,,,,
2006-03-14,119880.00,,181.00,248.52,,,,,
2006-03-15,120035.38,,178.00,261.65,,,,,
2006-03-16,120190.00,,174.00,259.33,,,,,
2006-03-17,120345.00,,174.00,259.54,,,,,
2006-03-18,120469.00,,174.00,243.95,,,,,
2006-03-19,120531.00,,176.00,214.26,,,,,
2006-03-20,120624.00,,176.00,229.89,,,,,
2006-03-21,120748.00,,176.00,244.03,,,,,
2006-03-22,120872.15,,173.00,242.94,,,,,
2006-03-23,120933.55,,175.00,213.69,,,,,
2006-03-24,121151.00,,175.00,292.57,,,,,
2006-03-25,121368.00,,175.00,292.33,,,,,
2006-03-26,121616.45,,174.00,308.04,,,,,
2006-03-27,121802.00,,177.00,278.31,,,,,
2006-03-28,122112.00,,177.00,341.20,,,,,
2006-03-29,122453.23,,174.00,355.86,,,,,
2006-03-30,122918.00,,173.00,417.32,,,,,
2006-03-31,123450.00,,176.00,454.01,,,,,
2006-04-01,124447.00,,179.00,691.39,,,,,
2006-04-02,125263.00,,178.00,601.79,,,,,
2006-04-03,126048.00,,178.00,586.19,,,,,
2006-04-04,126833.00,,178.00,584.13,,,,,
2006-04-05,127742.15,,178.00,646.82,,,,,
2006-04-06,128652.08,,177.00,647.96,,,,,
2006-04-07,129794.00,,180.00,755.72,,,,,
2006-04-08,130964.30,,180.00,770.03,,,,,
2006-04-09,132296.00,,183.00,854.40,,,,,
2006-04-10,133635.84,,183.00,870.50,,,,,
2006-04-11,135044.16,,186.00,895.42,,,,,
2006-04-12,136612.08,,186.00,976.49,,,,,
2006-04-13,138223.08,,183.00,996.67,,,,,
2006-04-14,140106.92,,180.00,1130.40,,,,,
2006-04-15,141952.00,,180.00,1108.91,,,,,
2006-04-16,143588.00,,180.00,1004.77,,,,,
2006-04-17,144891.69,,180.00,837.28,,,,,
2006-04-18,146138.00,,180.00,808.35,,,,,
2006-04-19,147353.00,,180.00,793.72,,,,,
2006-04-20,148706.16,,183.00,864.86,,,,,
2006-04-21,150620.00,,183.00,1146.83,,,,,
2006-04-22,152577.00,,183.00,1169.65,,,,,
2006-04-23,154586.00,,183.00,1195.87,,,,,
2006-04-24,156762.00,,186.00,1282.36,,,,,
2006-04-25,159252.00,,186.00,1441.38,,,,,
2006-04-26,162098.17,,186.00,1620.95,,,,,
2006-04-27,165168.00,,186.00,1733.77,,,,,
2006-04-28,169346.00,,189.00,2295.02,,,,,
2006-04-29,175219.48,,189.00,3150.22,,,,,
2006-04-30,180695.00,,192.00,2951.81,,,,,
2006-05-01,185060.00,,192.00,2393.86,,,,,
2006-05-02,188430.00,,195.00,1894.21,,,,,
2006-05-03,191395.00,,189.00,1682.80,,,,,
2006-05-04,194304.00,,189.00,1650.95,,,,,
2006-05-05,197580.00,,195.00,1837.64,,,,,
2006-05-06,201092.00,,195.00,1956.63,,,,,
2006-05-07,204364.19,,308.00,1951.94,,,,,
2006-05-08,207552.91,,269.00,1867.78,,,,,
2006-05-09,210456.00,,195.00,1648.16,,,,,
2006-05-10,213110.00,,192.00,1521.62,,,,,
2006-05-11,215959.00,,192.00,1619.37,,,,,
2006-05-12,219013.00,,192.00,1722.73,,,,,
2006-05-13,221812.00,,192.00,1594.19,,,,,
2006-05-14,224818.36,,192.00,1699.58,,,,,
2006-05-15,229190.00,,195.00,2388.63,,,,,
2006-05-16,237369.53,,195.00,4309.46,,,,,
2006-05-17,249843.67,,199.00,6477.35,,,,,
2006-05-18,264010.00,,202.00,7332.96,,,,,
2006-05-19,276374.00,,206.00,6427.07,,,,,
2006-05-20,287190.00,,209.00,5650.57,,,,,
2006-05-21,295708.00,,213.00,4495.89,,,,,
2006-05-22,303691.00,,213.00,4226.98,,,,,
2006-05-23,311496.00,,213.00,4138.68,,,,,
2006-05-24,318562.00,,216.00,3767.94,,,,,
2006-05-25,325176.22,,209.00,3542.43,,,,,
2006-05-26,330472.00,,202.00,2877.72,,,,,
2006-05-27,334896.00,,202.00,2438.52,,,,,
2006-05-28,338906.00,,202.00,2230.64,,,,,
2006-05-29,342839.00,,202.00,2191.31,,,,,
2006-05-30,346974.84,,202.00,2294.16,,,,,
2006-05-31,351660.00,,202.00,2571.50,,,,,
2006-06-01,357512.00,,199.00,3154.75,,,,,
2006-06-02,365272.00,,195.00,4114.34,,,,,
2006-06-03,372685.91,,195.00,3941.51,,,,,
2006-06-04,379802.00,,199.00,3792.25,,,,,
2006-06-05,387394.00,,199.00,4033.14,,,,,
2006-06-06,394330.00,,189.00,3691.92,,,,,
2006-06-07,401220.00,,189.00,3670.49,,,,,
2006-06-08,406990.00,,195.00,3112.73,,,,,
2006-06-09,411944.00,,206.00,2709.41,,,,,
2006-06-10,416402.88,,206.00,2459.39,,,,,
2006-06-11,420748.13,,202.00,2400.84,,,,,
2006-06-12,427125.00,,223.00,3433.99,,,,,
2006-06-13,433100.00,,565.00,3609.04,,,,,
2006-06-14,434828.00,,1976.00,2812.59,,,,,
2006-06-15,434972.00,,2500.00,2473.07,,,,,
2006-06-16,435166.16,,2255.00,2267.01,,,,,
2006-06-17,435750.00,,2156.00,2360.21,,,,,
2006-06-18,435798.00,,2129.00,2066.29,,,,,
2006-06-19,435798.00,,1895.00,1811.41,,,,,
2006-06-20,435942.00,,1632.00,1627.89,,,,,
2006-06-21,436086.25,,1560.00,1552.64,,,,,
2006-06-22,436038.13,,1600.00,1574.99,,,,,
2006-06-23,435942.00,,1600.00,1550.20,,,,,
2006-06-24,436086.25,,1576.00,1645.89,,,,,
2006-06-25,436566.00,,1600.00,1845.46,,,,,
2006-06-26,435310.00,,2219.00,1600.81,,,,,
2006-06-27,435313.53,,2255.00,2267.20,,,,,
2006-06-28,435942.00,,1850.00,2167.24,,,,,
2006-06-29,436550.00,,1868.00,2173.86,,,,,
2006-06-30,436040.00,,1933.00,1675.00,,,,,
2006-07-01,434930.00,,1962.00,1402.45,,,,,
2006-07-02,433580.00,,2027.00,1339.16,,,,,
2006-07-03,432054.00,,2155.00,1373.14,,,,,
2006-07-04,430517.53,,2229.00,1446.66,,,,,
2006-07-05,429088.72,,2257.00,1523.86,,,,,
2006-07-06,427313.00,,2232.00,1324.16,,,,,
2006-07-07,424932.00,,2288.00,1074.27,,,,,
2006-07-08,422034.94,,2439.00,959.21,,,,,
2006-07-09,418857.00,,2561.00,938.31,,,,,
2006-07-10,415604.00,,2563.00,896.66,,,,,
2006-07-11,412220.00,,2615.00,885.10,,,,,
2006-07-12,408668.00,,2688.00,866.44,,,,,
2006-07-13,404985.00,,2700.00,811.69,,,,,
2006-07-14,401178.00,,2732.00,777.41,,,,,
2006-07-15,396870.00,,2894.00,688.10,,,,,
2006-07-16,392122.00,,3056.00,624.76,,,,,
2006-07-17,387256.00,,3121.00,622.07,,,,,
2006-07-18,381885.00,,3266.00,513.68,,,,,
2006-07-19,376240.00,,3423.00,531.87,,,,,
2006-07-20,370320.00,,3568.00,534.55,,,,,
2006-07-21,364250.00,,3614.00,500.34,,,,,
2006-07-22,358220.00,,3595.00,497.71,,,,,
2006-07-23,352410.00,,3542.00,557.06,,,,,
2006-07-24,346500.00,,3555.00,522.35,,,,,
2006-07-25,340420.00,,3646.00,517.99,,,,,
2006-07-26,334120.00,,3721.00,472.32,,,,,
2006-07-27,327820.00,,3711.00,464.03,,,,,
2006-07-28,321480.00,,3714.00,445.97,,,,,
2006-07-29,314850.00,,3752.00,328.06,,,,,
2006-07-30,308400.00,,3731.00,403.17,,,,,
2006-07-31,301900.00,,3649.00,291.69,,,,,
2006-08-01,295630.00,,3563.00,326.01,,,,,
2006-08-02,289150.00,,3574.00,229.88,,,,,
2006-08-03,282830.00,,3563.00,304.69,,,,,
2006-08-04,276370.00,,3530.00,197.45,,,,,
2006-08-05,269970.00,,3552.00,248.78,,,,,
2006-08-06,263460.00,,3563.00,202.72,,,,,
2006-08-07,257040.00,,3541.00,222.20,,,,,
2006-08-08,250550.00,,3541.00,197.34,,,,,
2006-08-09,244040.00,,3574.00,288.37,,,,,
2006-08-10,237640.00,,3517.00,290.60,,,,,
2006-08-11,231430.00,,3416.00,294.27,,,,,
2006-08-12,225300.00,,3359.00,269.92,,,,,
2006-08-13,219310.00,,3313.00,304.53,,,,,
2006-08-14,213330.00,,3278.00,270.55,,,,,
2006-08-15,207330.00,,3232.00,221.79,,,,,
2006-08-16,201490.00,,3186.00,258.69,,,,,
2006-08-17,195740.00,,3129.00,242.99,,,,,
2006-08-18,190220.00,,3034.00,270.95,,,,,
2006-08-19,184810.00,,2962.00,257.08,,,,,
2006-08-20,179470.00,,2930.00,254.30,,,,,
2006-08-21,174210.00,,2888.00,257.13,,,,,
2006-08-22,168930.00,,2846.00,206.89,,,,,
2006-08-23,163630.00,,2845.00,200.77,,,,,
2006-08-24,158380.00,,2823.00,202.64,,,,,
2006-08-25,153450.00,,2731.00,278.76,,,,,
2006-08-26,148470.00,,2679.00,199.86,,,,,
2006-08-27,143580.00,,2647.00,219.24,,,,,
2006-08-28,139100.00,,2435.00,213.08,,,,,
2006-08-29,135360.00,,2096.00,247.38,,,,,
2006-08-30,131720.00,,1969.00,165.47,,,,,
2006-08-31,128210.00,,1940.00,206.82,,,,,
2006-09-01,124820.00,,1822.00,123.56,,,,,
2006-09-02,121710.00,,1687.00,133.28,,,,,
2006-09-03,118830.00,,1550.00,123.52,,,,,
2006-09-04,116160.00,,1413.00,99.18,,,,,
2006-09-05,113780.00,,1252.00,91.99,,,,,
2006-09-06,111810.00,,1048.00,98.08,,,,,
2006-09-07,110220.00,,868.00,114.48,,,,,
2006-09-08,108900.00,,755.00,135.28,,,,,
2006-09-09,107650.00,,646.00,66.76,,,,,
2006-09-10,106700.00,,521.00,98.02,,,,,
2006-09-11,106110.00,,364.00,121.32,,,,,
2006-09-12,105780.00,,251.00,102.94,,,,,
2006-09-13,105428.00,,223.00,45.13,,,,,
2006-09-14,105190.00,,223.00,102.06,,,,,
2006-09-15,105012.57,,223.00,131.96,,,,,
2006-09-16,104720.00,,220.00,72.00,,,,,
2006-09-17,104421.86,,220.00,69.19,,,,,
2006-09-18,104248.14,,216.00,129.09,,,,,
2006-09-19,104010.00,,216.00,94.24,,,,,
2006-09-20,103745.00,,216.00,81.61,,,,,
2006-09-21,103480.44,,216.00,82.58,,,,,
2006-09-22,103242.00,,216.00,96.83,,,,,
2006-09-23,103068.00,,220.00,130.85,,,,,
2006-09-24,102864.65,,216.00,113.62,,,,,
2006-09-25,102630.00,,247.00,97.70,,,,,
2006-09-26,102450.00,,230.00,131.16,,,,,
2006-09-27,102275.00,,219.00,134.81,,,,,
2006-09-28,102043.50,,219.00,105.63,,,,,
2006-09-29,101811.00,,219.00,105.78,,,,,
2006-09-30,101637.00,,219.00,135.20,,,,,
2006-10-01,101340.22,,216.00,73.34,,,,,
2006-10-02,101076.00,,216.00,88.06,,,,,
2006-10-03,100815.00,,213.00,87.99,,,,,
2006-10-04,100583.50,,213.00,102.79,,,,,
2006-10-05,100322.00,,213.00,87.66,,,,,
2006-10-06,100090.00,,213.00,102.53,,,,,
2006-10-07,99771.00,,213.00,58.45,,,,,
2006-10-08,99481.00,,213.00,72.51,,,,,
2006-10-09,99190.93,,213.00,73.89,,,,,
2006-10-10,98930.00,,213.00,88.24,,,,,
2006-10-11,98610.93,,213.00,58.64,,,,,
2006-10-12,98350.00,,213.00,87.95,,,,,
2006-10-13,98060.00,,213.00,73.29,,,,,
2006-10-14,97828.00,,213.00,102.53,,,,,
2006-10-15,97658.41,,213.00,134.00,,,,,
2006-10-16,97403.00,,213.00,90.73,,,,,
2006-10-17,97141.86,,213.00,87.84,,,,,
2006-10-18,96881.00,,213.00,87.98,,,,,
2006-10-19,96649.00,,213.00,100.91,,,,,
2006-10-20,96452.00,,213.00,120.23,,,,,
2006-10-21,96310.93,,216.00,151.37,,,,,
2006-10-22,96137.21,,216.00,135.09,,,,,
2006-10-23,95934.00,,213.00,118.43,,,,,
2006-10-24,95905.00,,216.00,207.25,,,,,
2006-10-25,95760.00,,213.00,147.73,,,,,
2006-10-26,95591.59,,213.00,135.98,,,,,
2006-10-27,95393.00,,213.00,120.64,,,,,
2006-10-28,95190.00,,216.00,120.42,,,,,
2006-10-29,95219.00,,216.00,236.51,,,,,
2006-10-30,95022.00,,216.00,123.68,,,,,
2006-10-31,94852.57,,216.00,137.21,,,,,
2006-11-01,94678.14,,216.00,133.95,,,,,
2006-11-02,94649.07,,213.00,205.30,,,,,
2006-11-03,94649.07,,213.00,220.07,,,,,
2006-11-04,95564.20,,213.00,682.21,,,,,
2006-11-05,98785.00,,216.00,1847.13,,,,,
2006-11-06,124043.55,,234.00,12973.62,,,,,
2006-11-07,154552.00,,223.00,15612.72,,,,,
2006-11-08,165848.00,,220.00,5920.04,,,,,
2006-11-09,170755.42,,220.00,2684.60,,,,,
2006-11-10,174180.34,,230.00,1945.81,,,,,
2006-11-11,176890.17,,230.00,1585.71,,,,,
2006-11-12,179330.17,,237.00,1456.07,,,,,
2006-11-13,181885.00,,234.00,1512.46,,,,,
2006-11-14,183575.00,,230.00,1071.54,,,,,
2006-11-15,185660.17,,230.00,1271.18,,,,,
2006-11-16,188825.00,,230.00,1815.10,,,,,
2006-11-17,191325.00,,230.00,1480.65,,,,,
2006-11-18,193152.00,,230.00,1140.61,,,,,
2006-11-19,194870.00,,230.00,1086.97,,,,,
2006-11-20,196428.27,,230.00,1005.13,,,,,
2006-11-21,197868.00,,230.00,946.21,,,,,
2006-11-22,199092.61,,230.00,836.91,,,,,
2006-11-23,200768.27,,230.00,1064.86,,,,,
2006-11-24,201961.64,,230.00,822.78,,,,,
2006-11-25,202948.00,,230.00,717.74,,,,,
2006-11-26,203892.91,,234.00,699.15,,,,,
2006-11-27,204696.00,,230.00,624.87,,,,,
2006-11-28,205242.00,,230.00,494.78,,,,,
2006-11-29,205868.00,,230.00,535.67,,,,,
2006-11-30,206598.00,,227.00,591.11,,,,,
2006-12-01,207072.00,,223.00,461.98,,,,,
2006-12-02,207515.81,,223.00,446.76,,,,,
2006-12-03,207914.00,,223.00,423.75,,,,,
2006-12-04,208394.00,,223.00,465.00,,,,,
2006-12-05,208653.00,,223.00,353.58,,,,,
2006-12-06,208986.00,,223.00,390.89,,,,,
2006-12-07,209275.64,,223.00,369.03,,,,,
2006-12-08,209753.00,,223.00,463.67,,,,,
2006-12-09,209901.27,,223.00,297.75,,,,,
2006-12-10,210049.64,,223.00,297.81,,,,,
2006-12-11,210604.00,,223.00,502.67,,,,,
2006-12-12,211187.83,,227.00,519.90,,,,,
2006-12-13,212555.00,,223.00,915.18,,,,,
2006-12-14,213812.91,,223.00,860.69,,,,,
2006-12-15,214664.19,,220.00,652.41,,,,,
2006-12-16,215219.00,,223.00,506.20,,,,,
2006-12-17,215662.91,,223.00,449.08,,,,,
2006-12-18,215996.00,,223.00,393.51,,,,,
2006-12-19,216329.00,,220.00,392.33,,,,,
2006-12-20,216629.53,,220.00,374.59,,,,,
2006-12-21,217005.00,,220.00,412.30,,,,,
2006-12-22,217227.09,,220.00,334.97,,,,,
2006-12-23,217671.00,,220.00,447.53,,,,,
2006-12-24,218041.00,,220.00,409.54,,,,,
2006-12-25,218226.00,,220.00,316.27,,,,,
2006-12-26,218603.81,,220.00,413.48,,,,,
2006-12-27,218828.00,,216.00,334.00,,,,,
2006-12-28,218939.00,,220.00,278.65,,,,,
2006-12-29,219050.00,,220.00,278.96,,,,,
2006-12-30,219124.19,,220.00,260.40,,,,,
2006-12-31,219198.36,,220.00,260.40,,,,,
2007-01-01,219420.00,,220.00,334.74,,,,,
2007-01-02,220806.00,,220.00,923.49,,,,,
2007-01-03,223616.00,,227.00,1647.66,,,,,
2007-01-04,225837.09,,216.00,1347.36,,,,,
2007-01-05,228021.91,,209.00,1326.84,,,,,
2007-01-06,229570.00,,202.00,1005.78,,,,,
2007-01-07,231878.00,,202.00,1395.88,,,,,
2007-01-08,233549.53,,202.00,1076.39,,,,,
2007-01-09,234966.00,,202.00,937.79,,,,,
2007-01-10,236303.67,,216.00,896.06,,,,,
2007-01-11,237218.09,,223.00,684.02,,,,,
2007-01-12,237911.00,,223.00,572.34,,,,,
2007-01-13,238596.00,,223.00,568.35,,,,,
2007-01-14,239176.19,,223.00,515.51,,,,,
2007-01-15,239675.00,,223.00,474.48,,,,,
2007-01-16,240136.66,,223.00,455.75,,,,,
2007-01-17,240601.00,,220.00,455.30,,,,,
2007-01-18,241059.09,,220.00,450.46,,,,,
2007-01-19,241488.00,,220.00,436.47,,,,,
2007-01-20,241838.09,,220.00,396.01,,,,,
2007-01-21,242104.75,,220.00,353.94,,,,,
2007-01-22,242375.00,,220.00,355.75,,,,,
2007-01-23,242687.00,,220.00,376.80,,,,,
2007-01-24,242998.09,,223.00,378.11,,,,,
2007-01-25,243263.81,,223.00,356.97,,,,,
2007-01-26,243418.00,,223.00,300.74,,,,,
2007-01-27,243691.00,,223.00,360.64,,,,,
2007-01-28,243847.28,,223.00,301.79,,,,,
2007-01-29,244120.00,,223.00,360.50,,,,,
2007-01-30,244159.00,,223.00,242.77,,,,,
2007-01-31,244315.00,,223.00,301.65,,,,,
2007-02-01,244510.00,,223.00,321.31,,,,,
2007-02-02,244549.00,,223.00,242.66,,,,,
2007-02-03,244666.00,,223.00,281.99,,,,,
2007-02-04,244783.00,,223.00,281.99,,,,,
2007-02-05,244900.00,,223.00,281.99,,,,,
2007-02-06,245089.53,,223.00,318.56,,,,,
2007-02-07,245280.00,,223.00,319.03,,,,,
2007-02-08,245514.00,,223.00,340.98,,,,,
2007-02-09,245787.28,,223.00,360.78,,,,,
2007-02-10,246099.00,,223.00,380.16,,,,,
2007-02-11,246528.00,,223.00,439.29,,,,,
2007-02-12,246840.00,,223.00,380.30,,,,,
2007-02-13,247073.63,,223.00,340.79,,,,,
2007-02-14,247464.00,,223.00,419.81,,,,,
