date,id,fb,qd,af
1983-09-26,,3127.95,61.00,13807.29
1983-09-27,,3127.98,61.00,13830.25
1983-09-28,,3128.02,61.00,13853.50
1983-09-29,,3128.05,61.00,13876.75
1983-09-30,,3128.08,61.00,13900.00
1983-10-01,,3128.14,61.00,13936.00
1983-10-02,79.65,3128.19,61.00,13973.00
1983-10-03,79.35,3128.24,61.00,14009.47
1983-10-04,84.82,3128.31,61.00,14056.78
1983-10-05,57.55,3128.30,61.00,14050.02
1983-10-06,64.38,3128.31,61.00,14056.78
1983-10-07,49.76,3128.31,49.00,14056.78
1983-10-08,73.20,3128.44,31.00,14144.89
1983-10-09,73.56,3128.57,31.00,14233.72
1983-10-10,77.46,3128.71,31.00,14329.83
1983-10-11,99.00,3128.91,31.00,14468.33
1983-10-12,96.39,3129.10,31.00,14601.32
1983-10-13,89.86,3129.27,31.00,14721.17
1983-10-14,79.70,3129.41,31.00,14820.58
1983-10-15,87.39,3129.57,31.00,14935.21
1983-10-16,95.07,3129.75,31.00,15065.06
1983-10-17,95.63,3129.94,31.00,15196.02
1983-10-18,83.29,3130.09,31.00,15302.52
1983-10-19,96.51,3130.27,31.00,15435.18
1983-10-20,93.50,3130.45,31.00,15561.89
1983-10-21,101.26,3130.64,31.00,15703.94
1983-10-22,95.12,3130.82,32.00,15833.05
1983-10-23,95.73,3131.00,32.00,15963.05
1983-10-24,107.34,3131.21,32.00,16116.09
1983-10-25,104.24,3131.42,32.00,16263.18
1983-10-26,93.77,3131.59,32.00,16389.44
1983-10-27,102.06,3131.78,32.00,16531.52
1983-10-28,106.52,3131.99,32.00,16682.42
1983-10-29,99.13,3132.17,32.00,16818.65
1983-10-30,103.19,3132.37,32.00,16962.95
1983-10-31,96.42,3132.55,32.00,17093.69
1983-11-01,100.79,3132.73,32.00,17232.82
1983-11-02,97.74,3132.91,33.00,17365.64
1983-11-03,107.64,3133.11,37.00,17514.63
1983-11-04,100.73,3133.20,74.00,17581.89
1983-11-05,122.74,3133.26,110.00,17627.04
1983-11-06,108.58,3133.24,127.00,17611.98
1983-11-07,123.02,3133.25,130.00,17619.51
1983-11-08,124.16,3133.25,136.00,17619.51
1983-11-09,115.29,3133.23,134.00,17604.46
1983-11-10,142.04,3133.27,139.00,17634.55
1983-11-11,158.92,3133.32,156.00,17664.72
1983-11-12,169.81,3133.33,179.00,17672.27
1983-11-13,158.19,3133.32,176.00,17664.72
1983-11-14,154.20,3133.31,170.00,17657.17
1983-11-15,160.00,3133.31,172.00,17657.17
1983-11-16,163.61,3133.33,169.00,17672.27
1983-11-17,177.61,3133.35,183.00,17687.36
1983-11-18,167.39,3133.33,187.00,17672.27
1983-11-19,173.19,3133.32,190.00,17664.72
1983-11-20,162.20,3133.31,180.00,17657.17
1983-11-21,164.20,3133.29,182.00,17649.63
1983-11-22,-56.59,3133.26,166.00,17635.41
1983-11-23,206.54,3133.29,163.00,17653.10
1983-11-24,330.00,3133.32,181.00,17664.72
1983-11-25,182.81,3133.33,191.00,17672.27
1983-11-26,186.81,3133.34,197.00,17679.82
1983-11-27,189.80,3133.35,199.00,17687.36
1983-11-28,52.27,3133.39,207.00,17681.39
1983-11-29,-79.30,3133.36,193.00,17688.46
1983-11-30,-30.42,3133.36,191.00,17688.46
1983-12-01,329.10,3133.34,168.00,17677.85
1983-12-02,178.44,3133.33,166.00,17677.85
1983-12-03,26.29,3133.33,170.00,17670.78
1983-12-04,104.87,3133.32,146.00,17670.78
1983-12-05,225.24,3133.30,159.00,17653.10
1983-12-06,427.16,3133.28,175.00,17656.63
1983-12-07,346.13,3133.29,185.00,17649.63
1983-12-08,176.80,3133.31,198.00,17657.17
1983-12-09,194.42,3133.34,223.00,17679.82
1983-12-10,233.59,3133.41,283.00,17732.57
1983-12-11,278.29,3133.45,294.00,17762.90
1983-12-12,193.32,3133.42,278.00,17741.52
1983-12-13,340.30,3133.43,279.00,17747.73
1983-12-14,269.55,3133.44,283.00,17755.31
1983-12-15,249.35,3133.42,272.00,17740.15
1983-12-16,216.02,3133.36,253.00,17694.91
1983-12-17,198.77,3133.33,224.00,17672.27
1983-12-18,217.38,3133.35,225.00,17687.36
1983-12-19,201.75,3133.32,227.00,17664.72
1983-12-20,161.10,3133.30,177.00,17653.96
1983-12-21,117.14,3133.29,134.00,17643.20
1983-12-22,107.96,3133.27,124.00,17632.44
1983-12-23,112.13,3133.26,128.00,17621.69
1983-12-24,114.23,3133.24,131.00,17610.93
1983-12-25,114.05,3133.23,131.00,17600.17
1983-12-26,123.78,3133.21,142.00,17589.41
1983-12-27,144.09,3133.21,157.00,17589.41
1983-12-28,139.08,3133.18,164.00,17566.89
1983-12-29,179.49,3133.23,174.00,17604.46
1983-12-30,149.04,3133.24,157.00,17611.98
1983-12-31,145.29,3133.24,158.00,17611.98
1984-01-01,173.22,3133.27,176.00,17634.55
1984-01-02,195.82,3133.32,195.00,17664.72
1984-01-03,217.10,3133.34,225.00,17679.82
1984-01-04,237.72,3133.38,239.00,17709.87
1984-01-05,283.19,3133.45,275.00,17762.90
1984-01-06,328.52,3133.51,326.00,17808.48
1984-01-07,355.37,3133.54,365.00,17831.30
1984-01-08,380.48,3133.57,390.00,17854.17
1984-01-09,362.39,3133.54,394.00,17831.30
1984-01-10,347.26,3133.53,369.00,17823.68
1984-01-11,339.36,3133.53,359.00,17823.68
1984-01-12,340.29,3133.52,364.00,17816.09
1984-01-13,331.40,3133.51,354.00,17808.48
1984-01-14,304.16,3133.47,337.00,17778.07
1984-01-15,51.79,3133.45,294.00,17767.67
1984-01-16,280.08,3133.44,251.00,17757.28
1984-01-17,48.71,3133.42,250.00,17746.88
1984-01-18,-220.23,3133.41,243.00,17736.49
1984-01-19,277.09,3133.40,237.00,17726.10
1984-01-20,130.27,3133.38,245.00,17715.70
1984-01-21,841.70,3133.37,234.00,17705.31
1984-01-22,423.26,3133.36,243.00,17694.91
1984-01-23,218.72,3133.37,229.00,17702.48
1984-01-24,225.32,3133.41,226.00,17732.57
1984-01-25,345.63,3133.41,315.00,17732.07
1984-01-26,359.32,3133.41,376.00,17731.56
1984-01-27,350.86,3133.41,370.00,17731.06
1984-01-28,341.36,3133.41,361.00,17730.55
1984-01-29,340.13,3133.41,359.00,17730.05
1984-01-30,312.05,3133.41,329.00,17729.54
1984-01-31,301.37,3133.41,318.00,17729.04
1984-02-01,284.56,3133.40,302.00,17728.53
1984-02-02,263.99,3133.40,280.00,17728.03
1984-02-03,255.93,3133.40,273.00,17727.52
1984-02-04,267.09,3133.40,284.00,17727.02
1984-02-05,267.07,3133.40,284.00,17726.51
1984-02-06,257.71,3133.40,274.00,17726.01
1984-02-07,258.18,3133.40,275.00,17725.50
1984-02-08,254.31,3133.40,272.00,17725.00
1984-02-09,253.02,3133.40,268.00,17724.49
1984-02-10,250.20,3133.40,267.00,17723.99
1984-02-11,263.24,3133.40,279.00,17723.48
1984-02-12,273.51,3133.40,292.00,17722.98
1984-02-13,320.16,3133.40,343.00,17722.47
1984-02-14,373.58,3133.40,396.00,17721.97
1984-02-15,363.38,3133.40,381.00,17721.46
1984-02-16,273.44,3133.39,288.00,17720.96
1984-02-17,250.48,3133.39,266.00,17720.45
1984-02-18,229.77,3133.39,244.00,17719.95
1984-02-19,211.34,3133.39,226.00,17719.44
1984-02-20,214.40,3133.39,229.00,17718.94
1984-02-21,204.54,3133.39,218.00,17718.43
1984-02-22,194.76,3133.39,209.00,17717.93
1984-02-23,139.76,3133.39,220.00,17717.42
1984-02-24,196.82,3133.36,222.00,17694.91
1984-02-25,205.49,3133.38,213.00,17709.87
1984-02-26,204.37,3133.38,219.00,17709.87
1984-02-27,201.16,3133.37,220.00,17702.48
1984-02-28,202.85,3133.37,217.00,17702.48
1984-02-29,227.55,3133.41,227.00,17732.57
1984-03-01,236.36,3133.43,242.00,17747.73
1984-03-02,266.33,3133.48,264.00,17785.66
1984-03-03,325.34,3133.54,318.00,17831.30
1984-03-04,335.12,3133.56,341.00,17846.54
1984-03-05,333.46,3133.56,346.00,17846.54
1984-03-06,341.02,3133.57,348.00,17854.17
1984-03-07,361.70,3133.59,365.00,17869.41
1984-03-08,397.36,3133.63,394.00,17899.81
1984-03-09,485.08,3133.72,429.00,17970.00
1984-03-10,563.26,3133.85,535.00,18061.10
1984-03-11,718.62,3133.98,684.00,18161.47
1984-03-12,810.19,3134.07,791.00,18229.09
1984-03-13,989.61,3134.22,952.00,18341.07
1984-03-14,1275.06,3134.40,1210.00,18483.97
1984-03-15,1387.35,3134.70,1280.00,18704.32
1984-03-16,1295.55,3134.75,1280.00,18742.58
1984-03-17,1287.86,3134.78,1440.00,18765.60
1984-03-18,1406.27,3134.55,1670.00,18590.11
1984-03-19,1170.18,3134.37,1220.00,18453.94
1984-03-20,1237.99,3134.45,1210.00,18521.82
1984-03-21,1922.68,3134.81,1810.00,18788.63
1984-03-22,1709.23,3134.65,1750.00,18666.11
1984-03-23,1326.32,3134.47,1370.00,18536.97
1984-03-24,1097.11,3134.30,1150.00,18401.19
1984-03-25,965.46,3134.22,989.00,18341.07
1984-03-26,880.32,3134.18,898.00,18311.10
1984-03-27,941.77,3134.20,934.00,18326.09
1984-03-28,875.30,3134.15,892.00,18288.66
1984-03-29,813.98,3134.10,825.00,18251.49
1984-03-30,715.67,3134.05,733.00,18214.20
1984-03-31,706.65,3134.03,712.00,18199.30
1984-04-01,687.26,3134.01,693.00,18184.41
1984-04-02,706.04,3134.04,693.00,18206.75
1984-04-03,653.99,3134.00,665.00,18176.99
1984-04-04,623.96,3133.98,631.00,18161.47
1984-04-05,646.48,3133.99,646.00,18169.23
1984-04-06,663.24,3133.98,663.00,18161.47
1984-04-07,660.97,3133.99,657.00,18169.23
1984-04-08,704.61,3134.03,689.00,18199.30
1984-04-09,648.28,3133.99,663.00,18169.23
1984-04-10,670.88,3134.00,666.00,18176.99
1984-04-11,655.54,3134.00,656.00,18176.99
1984-04-12,712.66,3134.05,695.00,18214.20
1984-04-13,703.22,3134.05,702.00,18214.20
1984-04-14,752.04,3134.11,731.00,18258.95
1984-04-15,784.30,3134.15,770.00,18288.66
1984-04-16,848.43,3134.21,829.00,18333.59
1984-04-17,921.16,3134.24,914.00,18356.09
1984-04-18,1024.38,3134.32,1000.00,18416.25
1984-04-19,1227.09,3134.40,1200.00,18476.41
1984-04-20,1189.51,3134.36,1200.00,18446.39
1984-04-21,1147.26,3134.39,1130.00,18468.86
1984-04-22,1105.98,3134.39,1110.00,18468.86
1984-04-23,1042.30,3134.29,1080.00,18393.68
1984-04-24,1084.20,3134.29,1080.00,18400.00
1984-04-25,1106.74,3134.31,1100.00,18408.73
1984-04-26,1080.07,3134.29,1080.00,18393.68
1984-04-27,1051.06,3134.28,1050.00,18386.15
1984-04-28,989.28,3134.24,1000.00,18356.09
1984-04-29,1015.46,3134.26,1010.00,18371.12
1984-04-30,997.72,3134.25,1000.00,18363.62
1984-05-01,962.60,3134.23,967.00,18348.60
1984-05-02,958.38,3134.24,954.00,18356.09
1984-05-03,918.60,3134.19,934.00,18318.59
1984-05-04,910.81,3134.19,912.00,18318.59
1984-05-05,882.03,3134.15,892.00,18288.66
1984-05-06,814.70,3134.12,821.00,18266.42
1984-05-07,780.62,3134.11,780.00,18258.95
1984-05-08,737.66,3134.10,740.00,18251.49
1984-05-09,652.86,3133.98,686.00,18161.47
1984-05-10,470.59,3133.85,510.00,18061.10
1984-05-11,423.81,3133.80,436.00,18030.26
1984-05-12,463.19,3133.86,447.00,18068.80
1984-05-13,511.99,3133.93,491.00,18122.73
1984-05-14,630.91,3133.99,617.00,18169.23
1984-05-15,671.21,3134.00,667.00,18176.99
1984-05-16,691.40,3134.04,676.00,18206.75
1984-05-17,668.04,3134.05,664.00,18214.20
1984-05-18,673.24,3134.06,668.00,18221.65
1984-05-19,689.23,3134.07,687.00,18229.09
1984-05-20,760.82,3134.12,751.00,18266.42
1984-05-21,872.42,3134.19,851.00,18318.59
1984-05-22,861.98,3134.19,861.00,18318.59
1984-05-23,874.08,3134.21,873.00,18333.59
1984-05-24,904.32,3134.16,914.00,18296.13
1984-05-25,772.13,3134.12,786.00,18266.42
1984-05-26,1061.47,3134.37,995.00,18453.94
1984-05-27,1231.13,3134.43,1210.00,18506.67
1984-05-28,1225.59,3134.45,1220.00,18521.82
1984-05-29,1340.60,3134.55,1320.00,18590.11
1984-05-30,1810.70,3134.79,1770.00,18773.28
1984-05-31,2065.64,3134.84,2050.00,18811.72
1984-06-01,1787.43,3134.68,1820.00,18689.02
1984-06-02,1458.39,3134.51,1500.00,18567.31
1984-06-03,1212.44,3134.39,1240.00,18468.86
1984-06-04,1096.85,3134.35,1110.00,18438.85
1984-06-05,1202.44,3134.40,1190.00,18483.97
1984-06-06,1269.54,3134.45,1260.00,18521.82
1984-06-07,1299.62,3134.43,1310.00,18506.67
1984-06-08,1247.35,3134.40,1250.00,18483.97
1984-06-09,1164.81,3134.37,1180.00,18453.94
1984-06-10,1146.01,3134.37,1140.00,18453.94
1984-06-11,1179.68,3134.40,1170.00,18476.41
1984-06-12,1196.27,3134.40,1190.00,18476.41
1984-06-13,1091.68,3134.35,1100.00,18438.85
1984-06-14,1093.78,3134.37,1090.00,18453.94
1984-06-15,1094.24,3134.35,1100.00,18438.85
1984-06-16,1088.59,3134.32,1100.00,18416.25
1984-06-17,1094.04,3134.33,1090.00,18423.79
1984-06-18,1102.33,3134.35,1090.00,18438.85
1984-06-19,1127.27,3134.39,1120.00,18468.86
1984-06-20,1218.15,3134.43,1210.00,18506.67
1984-06-21,1474.21,3134.57,1440.00,18605.31
1984-06-22,1350.53,3134.49,1470.00,18552.14
1984-06-23,1264.09,3134.47,1470.00,18536.97
1984-06-24,1235.40,3134.45,1470.00,18521.82
1984-06-25,1282.07,3134.52,1470.00,18574.91
1984-06-26,1470.00,3134.51,1480.00,18567.31
1984-06-27,1448.27,3134.52,1440.00,18574.91
1984-06-28,1424.35,3134.55,1420.00,18590.11
1984-06-29,1433.55,3134.51,1450.00,18567.31
1984-06-30,1345.11,3134.45,1360.00,18521.82
1984-07-01,1133.45,3134.34,1170.00,18431.32
1984-07-02,969.08,3134.20,1050.00,18326.00
1984-07-03,944.56,3134.21,939.00,18333.59
1984-07-04,882.33,3134.16,893.00,18300.00
1984-07-05,849.79,3134.16,848.00,18296.13
1984-07-06,738.92,3134.02,787.00,18191.87
1984-07-07,684.57,3133.96,704.00,18145.97
1984-07-08,612.60,3133.92,626.00,18114.99
1984-07-09,544.25,3133.86,565.00,18068.80
1984-07-10,492.03,3133.83,499.00,18053.38
1984-07-11,471.39,3133.82,474.00,18045.67
1984-07-12,406.70,3133.73,440.00,17976.41
1984-07-13,390.98,3133.69,405.00,17945.74
1984-07-14,381.05,3133.69,380.00,17945.74
1984-07-15,349.14,3133.68,351.00,17938.07
1984-07-16,295.96,3133.63,313.00,17899.81
1984-07-17,279.05,3133.61,287.00,17884.69
1984-07-18,273.91,3133.59,281.00,17869.41
1984-07-19,265.11,3133.57,272.00,17854.17
1984-07-20,236.99,3133.51,260.00,17808.48
1984-07-21,229.39,3133.46,244.00,17770.47
1984-07-22,258.44,3133.49,226.00,17793.27
1984-07-23,250.78,3133.50,229.00,17800.87
1984-07-24,235.45,3133.47,228.00,17778.07
1984-07-25,205.02,3133.36,147.00,17694.91
1984-07-26,220.31,3133.28,104.00,17642.09
1984-07-27,239.35,3133.26,115.00,17627.04
1984-07-28,235.56,3133.23,128.00,17604.46
1984-07-29,250.74,3133.24,134.00,17611.98
1984-07-30,243.15,3133.23,128.00,17604.46
1984-07-31,239.35,3133.21,132.00,17589.41
1984-08-01,239.37,3133.19,148.00,17574.38
1984-08-02,228.04,3133.14,141.00,17536.90
1984-08-03,239.39,3133.12,131.00,17521.92
1984-08-04,243.27,3133.11,121.00,17514.63
1984-08-05,216.81,3133.03,125.00,17454.87
1984-08-06,228.17,3132.98,122.00,17417.64
1984-08-07,239.44,3132.96,117.00,17402.76
1984-08-08,239.45,3132.94,116.00,17387.90
1984-08-09,220.78,3132.87,115.00,17336.01
1984-08-10,165.27,3132.65,155.00,17174.02
1984-08-11,177.05,3132.47,175.00,17035.38
1984-08-12,188.54,3132.31,175.00,16919.54
1984-08-13,170.85,3132.11,175.00,16768.60
1984-08-14,236.12,3132.08,175.00,16747.14
1984-08-15,225.33,3132.02,175.00,16704.26
1984-08-16,213.01,3131.93,176.00,16636.95
1984-08-17,174.85,3131.73,174.00,16493.96
1984-08-18,130.59,3131.42,173.00,16263.18
1984-08-19,124.97,3131.08,173.00,16021.25
1984-08-20,137.55,3130.78,172.00,15804.27
1984-08-21,160.52,3130.55,170.00,15632.84
1984-08-22,147.29,3130.27,170.00,15435.18
1984-08-23,169.54,3130.06,169.00,15281.65
1984-08-24,167.06,3129.83,168.00,15123.20
1984-08-25,155.79,3129.58,168.00,14942.41
1984-08-26,167.65,3129.36,168.00,14785.12
1984-08-27,157.82,3129.11,167.00,14608.35
1984-08-28,169.33,3128.89,166.00,14454.40
1984-08-29,135.68,3128.57,166.00,14233.72
1984-08-30,164.56,3128.33,166.00,14070.32
1984-08-31,560.80,3129.23,168.00,14692.84
1984-09-01,621.21,3130.27,169.00,15435.18
1984-09-02,513.08,3131.00,170.00,15963.05
1984-09-03,428.16,3131.50,173.00,16322.49
1984-09-04,378.91,3131.86,173.00,16584.25
1984-09-05,347.12,3132.13,174.00,16782.95
1984-09-06,243.32,3132.12,174.00,16775.77
1984-09-07,250.57,3132.13,175.00,16782.95
1984-09-08,264.94,3132.17,175.00,16818.65
1984-09-09,236.08,3132.14,175.00,16797.11
1984-09-10,228.96,3132.10,175.00,16761.44
1984-09-11,228.92,3132.05,174.00,16725.69
1984-09-12,202.21,3131.93,173.00,16636.95
1984-09-13,212.76,3131.83,173.00,16569.15
1984-09-14,197.70,3131.70,173.00,16471.48
1984-09-15,183.07,3131.53,173.00,16344.78
1984-09-16,194.63,3131.38,173.00,16241.02
1984-09-17,191.35,3131.23,173.00,16130.74
1984-09-18,180.72,3131.05,173.00,15999.40
1984-09-19,152.20,3130.79,171.00,15811.48
1984-09-20,167.65,3130.58,170.00,15654.19
1984-09-21,161.34,3130.34,170.00,15484.39
1984-09-22,176.25,3130.14,170.00,15344.17
1984-09-23,183.33,3129.97,170.00,15217.99
1984-09-24,180.81,3129.78,169.00,15086.83
1984-09-25,203.12,3129.66,170.00,14999.90
1984-09-26,232.48,3129.62,169.00,14971.22
1984-09-27,167.74,3129.51,168.00,14892.12
1984-09-28,121.45,3129.38,168.00,14799.20
1984-09-29,128.95,3129.27,168.00,14721.17
1984-09-30,143.32,3129.20,168.00,14671.64
1984-10-01,139.94,3129.12,168.00,14615.40
1984-10-02,132.89,3129.02,168.00,14545.18
1984-10-03,94.02,3128.81,168.00,14399.00
1984-10-04,108.80,3128.64,168.00,14281.61
1984-10-05,97.93,3128.44,166.00,14144.89
1984-10-06,139.19,3128.36,166.00,14090.67
1984-10-07,118.46,3128.22,166.00,13996.00
1984-10-08,125.61,3128.11,166.00,13915.51
1984-10-09,118.62,3127.97,166.00,13821.15
1984-10-10,106.57,3127.79,166.00,13703.88
1984-10-11,117.81,3127.65,166.00,13607.92
1984-10-12,117.77,3127.51,166.00,13512.79
1984-10-13,144.49,3127.45,164.00,13472.14
1984-10-14,140.38,3127.38,164.00,13424.89
1984-10-15,143.84,3127.32,164.00,13384.68
1984-10-16,133.69,3127.23,164.00,13324.34
1984-10-17,177.62,3127.27,164.00,13351.13
1984-10-18,137.13,3127.19,164.00,13297.61
1984-10-19,147.31,3127.14,164.00,13264.27
1984-10-20,147.44,3127.09,164.00,13231.20
1984-10-21,127.37,3126.98,164.00,13158.32
1984-10-22,137.93,3126.91,164.00,13112.18
1984-10-23,130.40,3126.95,156.00,13138.54
1984-10-24,158.13,3127.39,19.00,13431.63
1984-10-25,161.36,3127.84,12.00,13731.43
1984-10-26,174.21,3128.31,12.00,14056.78
1984-10-27,179.21,3128.80,12.00,14392.08
1984-10-28,186.90,3129.30,12.00,14742.46
1984-10-29,169.01,3129.74,12.00,15057.81
1984-10-30,175.43,3130.20,12.00,15386.10
1984-10-31,159.22,3130.61,12.00,15682.70
1984-11-01,172.83,3131.06,12.00,16006.66
1984-11-02,172.21,3131.51,11.00,16329.90
1984-11-03,183.04,3131.98,11.00,16674.82
1984-11-04,176.19,3132.43,11.00,17006.31
1984-11-05,193.99,3132.92,11.00,17373.06
1984-11-06,178.04,3133.27,48.00,17634.55
1984-11-07,181.22,3133.37,142.00,17702.48
1984-11-08,182.94,3133.39,186.00,17717.42
1984-11-09,167.32,3133.36,190.00,17694.91
1984-11-10,199.31,3133.38,202.00,17709.87
1984-11-11,214.32,3133.44,202.00,17755.31
1984-11-12,216.31,3133.46,221.00,17770.47
1984-11-13,214.17,3133.46,229.00,17770.47
1984-11-14,180.37,3133.40,219.00,17724.99
1984-11-15,185.23,3133.39,202.00,17717.42
1984-11-16,182.03,3133.39,192.00,17717.42
1984-11-17,181.52,3133.38,197.00,17709.87
1984-11-18,192.75,3133.40,197.00,17724.99
1984-11-19,192.36,3133.40,204.00,17724.99
1984-11-20,202.19,3133.41,211.00,17732.57
1984-11-21,250.28,3133.45,247.00,17762.90
1984-11-22,206.91,3133.42,231.00,17740.15
1984-11-23,208.27,3133.42,221.00,17740.15
1984-11-24,214.71,3133.42,226.00,17740.15
1984-11-25,220.39,3133.42,234.00,17740.15
1984-11-26,195.24,3133.39,219.00,17717.42
1984-11-27,184.63,3133.35,211.00,17687.36
1984-11-28,151.66,3133.37,153.00,17702.48
1984-11-29,214.32,3133.43,202.00,17747.73
1984-11-30,222.67,3133.45,226.00,17762.90
1984-12-01,180.26,3133.40,211.00,17724.99
1984-12-02,128.17,3133.31,173.00,17657.17
1984-12-03,119.38,3133.27,141.00,17634.55
1984-12-04,130.98,3133.26,145.00,17627.04
1984-12-05,125.82,3133.25,139.00,17619.51
1984-12-06,136.05,3133.26,143.00,17627.04
1984-12-07,137.93,3133.28,141.00,17642.09
1984-12-08,140.09,3133.29,147.00,17649.63
1984-12-09,180.46,3133.35,173.00,17687.36
1984-12-10,165.61,3133.35,177.00,17687.36
1984-12-11,152.31,3133.33,170.00,17672.27
1984-12-12,180.51,3133.36,179.00,17694.91
1984-12-13,149.83,3133.33,173.00,17672.27
1984-12-14,136.11,3133.26,170.00,17627.04
1984-12-15,110.39,3133.25,121.00,17619.51
1984-12-16,117.16,3133.26,121.00,17627.04
1984-12-17,78.81,3133.11,145.00,17514.63
1984-12-18,-579.06,3133.05,143.00,17487.10
1984-12-19,0.82,3133.10,143.00,17496.04
1984-12-20,394.98,3133.21,135.00,17585.43
1984-12-21,779.86,3133.27,156.00,17634.55
1984-12-22,162.56,3133.32,158.00,17664.72
1984-12-23,163.00,3133.34,166.00,17679.82
1984-12-24,159.13,3133.34,170.00,17679.82
1984-12-25,159.56,3133.34,170.00,17679.82
1984-12-26,148.04,3133.33,162.00,17672.27
1984-12-27,165.70,3133.35,168.00,17687.36
1984-12-28,160.33,3133.36,166.00,17694.91
1984-12-29,162.06,3133.35,177.00,17687.36
1984-12-30,148.31,3133.34,162.00,17679.82
1984-12-31,153.96,3133.33,168.00,17672.27
1985-01-01,-634.37,3133.30,153.00,17632.36
1985-01-02,-51.24,3133.22,129.00,17611.99
1985-01-03,284.31,3133.31,133.00,17632.36
1985-01-04,638.34,3133.33,141.00,17662.92
1985-01-05,244.62,3133.30,147.00,17673.11
1985-01-06,222.57,3133.33,151.00,17673.11
1985-01-07,237.63,3133.34,153.00,17679.82
1985-01-08,148.89,3133.34,160.00,17679.82
1985-01-09,135.84,3133.32,153.00,17664.73
1985-01-10,124.89,3133.29,143.00,17649.64
1985-01-11,119.55,3133.27,137.00,17634.55
1985-01-12,149.89,3133.31,149.00,17657.17
1985-01-13,189.41,3133.36,182.00,17694.91
1985-01-14,202.68,3133.38,207.00,17709.87
1985-01-15,223.53,3133.41,225.00,17732.57
1985-01-16,230.16,3133.42,239.00,17740.15
1985-01-17,231.96,3133.42,245.00,17740.15
1985-01-18,60.59,3133.42,239.00,17713.85
1985-01-19,290.99,3133.33,207.00,17683.29
1985-01-20,201.95,3133.35,166.00,17687.36
1985-01-21,143.18,3133.35,154.00,17687.36
1985-01-22,172.31,3133.37,176.00,17702.48
1985-01-23,174.97,3133.38,182.00,17709.87
1985-01-24,192.18,3133.40,196.00,17724.99
1985-01-25,202.17,3133.41,210.00,17732.57
1985-01-26,-157.41,3133.42,204.00,17724.04
1985-01-27,19.26,3133.37,185.00,17734.23
1985-01-28,677.25,3133.39,189.00,17717.42
1985-01-29,-154.01,3133.39,205.00,17683.29
1985-01-30,137.74,3133.35,177.00,17703.67
1985-01-31,-40.71,3133.33,189.00,17683.29
1985-02-01,-10.77,3133.37,187.00,17673.11
1985-02-02,559.80,3133.35,181.00,17683.29
1985-02-03,-150.09,3133.35,188.00,17662.92
1985-02-04,-312.27,3133.30,187.00,17642.55
1985-02-05,733.28,3133.37,169.00,17693.48
1985-02-06,361.90,3133.41,187.00,17662.92
1985-02-07,603.71,3133.36,177.00,17694.91
1985-02-08,119.63,3133.36,129.00,17694.91
1985-02-09,97.95,3133.29,130.00,17649.63
1985-02-10,120.78,3133.28,134.00,17642.09
1985-02-11,126.35,3133.28,136.00,17642.09
1985-02-12,70.18,3133.25,88.00,17619.51
1985-02-13,108.06,3133.27,109.00,17634.55
1985-02-14,129.35,3133.32,123.00,17664.72
1985-02-15,110.83,3133.32,120.00,17664.72
1985-02-16,118.84,3133.32,128.00,17664.72
1985-02-17,-23.07,3133.30,125.00,17652.73
1985-02-18,33.50,3133.31,125.00,17622.17
1985-02-19,324.87,3133.29,119.00,17649.63
1985-02-20,121.27,3133.32,122.00,17664.72
1985-02-21,114.98,3133.32,124.00,17664.72
1985-02-22,128.29,3133.34,130.00,17679.82
1985-02-23,131.96,3133.35,139.00,17687.36
1985-02-24,150.99,3133.38,150.00,17709.87
1985-02-25,142.58,3133.38,153.00,17709.87
1985-02-26,148.70,3133.38,160.00,17709.87
1985-02-27,140.35,3133.36,160.00,17694.91
1985-02-28,158.41,3133.37,168.00,17702.48
1985-03-01,188.57,3133.41,191.00,17732.57
1985-03-02,186.81,3133.40,210.00,17724.99
1985-03-03,164.54,3133.38,192.00,17709.87
1985-03-04,185.78,3133.40,202.00,17724.99
1985-03-05,192.47,3133.40,215.00,17728.16
1985-03-06,101.44,3133.41,209.00,17731.33
