date,gain,id,qu,fb,qd,qt,qsd,af
1983-03-30,,,4510.90,3037.38,6800.00,,,218300.00
1983-03-31,,,5583.72,3037.74,6800.00,,,219100.00
1983-04-01,,,5305.02,3037.90,6800.00,,,219500.00
1983-04-02,,,5692.34,3038.14,6800.00,,,220100.00
1983-04-03,,,5253.34,3038.20,6800.00,,,220300.00
1983-04-04,,,4897.29,3038.05,6895.00,,,219900.00
1983-04-05,,,4540.05,3037.75,6950.00,,,219100.00
1983-04-06,,,4364.61,3037.34,6950.00,,,218100.00
1983-04-07,,,4212.56,3036.86,6950.00,,,216900.00
1983-04-08,,,4303.22,3036.34,6950.00,,,215600.00
1983-04-09,,,4426.75,3035.78,6950.00,,,214200.00
1983-04-10,,,4328.65,3035.16,6950.00,,,212600.00
1983-04-11,,,4248.47,3034.46,7150.00,,,211000.00
1983-04-12,,,4081.83,3033.82,7320.00,,,209400.00
1983-04-13,,,3999.71,3033.06,7350.00,,,207500.00
1983-04-14,,,3879.16,3032.17,7350.00,,,205300.00
1983-04-15,,,3697.62,3031.10,7480.00,,,202700.00
1983-04-16,,,4116.32,3029.91,7600.00,,,199900.00
1983-04-17,,,4623.01,3028.74,7600.00,,,197100.00
1983-04-18,,,5425.62,3027.50,7800.00,,,194200.00
1983-04-19,,,5961.02,3026.18,8000.00,,,191000.00
1983-04-20,,,7497.20,3025.03,8050.00,,,188300.00
1983-04-21,,,8778.51,3024.06,8120.00,,,186100.00
1983-04-22,,,9786.66,3023.26,8220.00,,,184300.00
1983-04-23,,,12197.33,3022.75,8250.00,,,183000.00
1983-04-24,,,17101.04,3023.07,8250.00,,,183900.00
1983-04-25,,,14174.82,3023.41,8250.00,,,184600.00
1983-04-26,,,11294.27,3023.31,8450.00,,,184400.00
1983-04-27,,,9587.80,3022.85,8650.00,,,183300.00
1983-04-28,,,8521.87,3022.22,8700.00,,,181800.00
1983-04-29,,,9036.66,3021.48,8770.00,,,180100.00
1983-04-30,,,10338.12,3020.92,8800.00,,,178900.00
1983-05-01,,,11249.48,3020.70,8670.00,,,178400.00
1983-05-02,,,11221.40,3020.80,8260.00,,,178600.00
1983-05-03,,,11315.75,3021.02,8100.00,,,179100.00
1983-05-04,,,11897.99,3021.26,8100.00,,,179600.00
1983-05-05,,,14105.78,3022.06,8100.00,,,181500.00
1983-05-06,,,14108.03,3022.98,8070.00,,,183600.00
1983-05-07,,,13122.28,3023.75,8050.00,,,185400.00
1983-05-08,,,13319.93,3024.44,8050.00,,,187100.00
1983-05-09,,,11871.68,3025.23,7850.00,,,188800.00
1983-05-10,,,9809.61,3025.98,7750.00,,,190500.00
1983-05-11,,,8689.54,3026.55,7750.00,,,191900.00
1983-05-12,,,7848.38,3027.01,7750.00,,,193000.00
1983-05-13,,,7301.64,3027.32,7820.00,,,193700.00
1983-05-14,,,7075.95,3027.52,7850.00,,,194200.00
1983-05-15,,,7225.30,3027.71,7850.00,,,194600.00
1983-05-16,,,7050.30,3027.66,8050.00,,,194500.00
1983-05-17,,,7515.06,3027.24,8520.00,,,193600.00
1983-05-18,,,8528.38,3026.54,8870.00,,,191900.00
1983-05-19,,,9440.23,3025.72,9050.00,,,189900.00
1983-05-20,,,10788.62,3024.80,9270.00,,,187800.00
1983-05-21,,,12497.39,3023.87,9450.00,,,185600.00
1983-05-22,,,14987.78,3023.04,9570.00,,,183700.00
1983-05-23,,,15728.78,3022.28,9700.00,,,182000.00
1983-05-24,,,17820.83,3021.59,9880.00,,,180300.00
1983-05-25,,,20433.37,3021.04,10000.00,,,179100.00
1983-05-26,,,21850.88,3020.75,10000.00,,,178500.00
1983-05-27,,,24049.63,3020.70,10000.00,,,178400.00
1983-05-28,,,22606.65,3020.81,10000.00,,,178600.00
1983-05-29,,,24223.56,3021.59,10000.00,,,180400.00
1983-05-30,,,24254.49,3023.10,10000.00,,,183900.00
1983-05-31,,,23011.92,3023.80,10300.00,,,185400.00
1983-06-01,,,20519.90,3023.57,10900.00,,,184900.00
1983-06-02,,,18185.93,3023.17,11000.00,,,184000.00
1983-06-03,,,17065.27,3023.68,11100.00,,,185300.00
1983-06-04,,,17483.91,3025.96,11200.00,,,190600.00
1983-06-05,,,16898.18,3028.87,11200.00,,,197500.00
1983-06-06,,,16155.52,3032.63,11200.00,,,206600.00
1983-06-07,,,15437.99,3035.75,11200.00,,,214200.00
1983-06-08,,,15769.29,3038.50,11600.00,,,221100.00
1983-06-09,,,16844.84,3041.40,12100.00,,,228400.00
1983-06-10,,,16783.24,3044.45,12200.00,,,236200.00
1983-06-11,,,17705.70,3047.90,12600.00,,,245400.00
1983-06-12,,,15531.78,3050.61,13100.00,,,252500.00
1983-06-13,,,13015.65,3051.36,13200.00,,,254500.00
1983-06-14,,,11148.51,3049.42,13200.00,,,249200.00
1983-06-15,,,10879.90,3047.81,13200.00,,,245000.00
1983-06-16,,,11256.07,3046.67,13000.00,,,242000.00
1983-06-17,,,10831.07,3045.80,12400.00,,,239600.00
1983-06-18,,,11645.38,3045.37,11900.00,,,238600.00
1983-06-19,,,10630.11,3045.23,11400.00,,,238200.00
1983-06-20,,,8843.58,3044.94,10200.00,,,237500.00
1983-06-21,,,8287.08,3044.98,9570.00,,,237600.00
1983-06-22,,,7772.30,3044.53,8440.00,,,236300.00
1983-06-23,,,8037.29,3044.62,7670.00,,,236600.00
1983-06-24,,,9716.19,3045.83,7500.00,,,239800.00
1983-06-25,,,9506.72,3047.58,7500.00,,,244400.00
1983-06-26,,,8763.16,3049.08,7500.00,,,248200.00
1983-06-27,,,9382.57,3050.07,7500.00,,,250900.00
1983-06-28,,,9603.90,3051.79,7500.00,,,255700.00
1983-06-29,,,8514.43,3053.34,7500.00,,,259800.00
1983-06-30,,,8088.82,3054.04,7500.00,,,261700.00
1983-07-01,,,8575.86,3054.80,7170.00,,,263800.00
1983-07-02,,,11268.02,3056.25,7000.00,,,267900.00
1983-07-03,,,8543.88,3057.14,7000.00,,,270300.00
1983-07-04,,,7422.94,3057.26,7000.00,,,270600.00
1983-07-05,,,6907.80,3056.72,7650.00,,,269000.00
1983-07-06,,,7269.19,3055.97,8000.00,,,267000.00
1983-07-07,,,8073.80,3056.49,8330.00,,,268500.00
1983-07-08,,,7746.08,3056.77,8500.00,,,269200.00
1983-07-09,,,7110.03,3056.62,8500.00,,,268800.00
1983-07-10,,,7151.29,3056.28,8500.00,,,267900.00
1983-07-11,,,5886.27,3055.31,7830.00,,,265200.00
1983-07-12,,,5304.93,3054.60,6830.00,,,263200.00
1983-07-13,,,5224.18,3054.82,6170.00,,,263900.00
1983-07-14,,,5294.54,3055.52,6000.00,,,265800.00
1983-07-15,,,4852.29,3055.47,5200.00,,,265600.00
1983-07-16,,,4373.12,3055.06,4800.00,,,264500.00
1983-07-17,,,3916.36,3054.64,4800.00,,,263400.00
1983-07-18,,,3752.96,3054.69,4800.00,,,263400.00
1983-07-19,,,3602.55,3054.87,4800.00,,,264000.00
1983-07-20,,,3550.83,3055.13,4730.00,,,264700.00
1983-07-21,,,3366.49,3055.36,4700.00,,,265400.00
1983-07-22,,,3493.76,3055.15,4700.00,,,264800.00
1983-07-23,,,3464.74,3054.71,4700.00,,,263400.00
1983-07-24,,,3471.53,3054.66,4700.00,,,263400.00
1983-07-25,,,3204.31,3054.82,4700.00,,,263800.00
1983-07-26,,,3059.65,3054.98,4700.00,,,264300.00
1983-07-27,,,2727.52,3055.10,4700.00,,,264600.00
1983-07-28,,,2688.63,3055.18,4700.00,,,264900.00
1983-07-29,,,2504.08,3055.25,4700.00,,,265100.00
1983-07-30,,,2383.52,3055.28,4700.00,,,265100.00
1983-07-31,,,2350.74,3055.26,4700.00,,,265100.00
1983-08-01,,,2333.15,3055.22,4700.00,,,265000.00
1983-08-02,,,2258.74,3055.14,4700.00,,,264800.00
1983-08-03,,,2202.29,3055.02,4700.00,,,264400.00
1983-08-04,,,1974.02,3054.85,4700.00,,,263900.00
1983-08-05,,,2054.66,3054.72,4670.00,,,263600.00
1983-08-06,,,1841.18,3054.50,4650.00,,,263000.00
1983-08-07,,,1777.23,3054.62,4650.00,,,263300.00
1983-08-08,,,1866.47,3054.94,4650.00,,,264100.00
1983-08-09,,,1835.22,3055.17,4650.00,,,264800.00
1983-08-10,,,2037.88,3055.34,4650.00,,,265300.00
1983-08-11,,,2368.49,3055.46,4650.00,,,265600.00
1983-08-12,,,1997.07,3055.51,4650.00,,,265700.00
1983-08-13,,,1771.65,3055.51,4650.00,,,265700.00
1983-08-14,,,1752.52,3055.41,4650.00,,,265500.00
1983-08-15,,,1726.62,3055.29,4650.00,,,265100.00
1983-08-16,,,1828.33,3055.15,4580.00,,,264700.00
1983-08-17,,,1511.50,3054.93,4550.00,,,264100.00
1983-08-18,,,1489.18,3054.95,4550.00,,,264200.00
1983-08-19,,,1545.86,3055.02,4550.00,,,264500.00
1983-08-20,,,1613.88,3055.04,4550.00,,,264400.00
1983-08-21,,,1769.83,3054.86,4550.00,,,264000.00
1983-08-22,,,1595.50,3054.89,4550.00,,,264100.00
1983-08-23,,,1574.60,3054.89,4550.00,,,264100.00
1983-08-24,,,1525.03,3054.73,4550.00,,,263600.00
1983-08-25,,,1472.75,3054.62,4550.00,,,263200.00
1983-08-26,,,1332.96,3054.71,4550.00,,,263500.00
1983-08-27,,,1195.74,3054.70,4550.00,,,263500.00
1983-08-28,,,1173.17,3054.69,4550.00,,,263400.00
1983-08-29,,,1089.21,3054.93,4550.00,,,264100.00
1983-08-30,,,1151.85,3054.95,4180.00,,,264200.00
1983-08-31,,,598.71,3054.79,3950.00,,,263900.00
1983-09-01,,,1319.44,3055.10,3920.00,,,264600.00
1983-09-02,,,1249.57,3055.24,3880.00,,,265000.00
1983-09-03,,,1184.89,3055.21,3850.00,,,264900.00
1983-09-04,,,1133.17,3054.99,3850.00,,,264300.00
1983-09-05,,,1226.10,3053.11,3850.00,,,259100.00
1983-09-06,,,1337.12,3050.44,3750.00,,,251900.00
1983-09-07,,,1245.01,3047.80,3660.00,,,244900.00
1983-09-08,,,1313.05,3045.10,3640.00,,,237900.00
1983-09-09,,,1184.30,3042.95,3570.00,,,232300.00
1983-09-10,,,1104.16,3041.01,3540.00,,,227300.00
1983-09-11,,,1126.53,3039.05,3540.00,,,222300.00
1983-09-12,,,1192.51,3037.32,3510.00,,,218000.00
1983-09-13,,,1148.23,3035.70,3500.00,,,214000.00
1983-09-14,,,1110.19,3034.08,3500.00,,,210000.00
1983-09-15,,,1195.40,3032.47,3500.00,,,206000.00
1983-09-16,,,1074.85,3030.43,3500.00,,,201100.00
1983-09-17,,,1082.46,3028.22,3500.00,,,195800.00
1983-09-18,,,1088.41,3025.98,3500.00,,,190500.00
1983-09-19,,,1221.91,3023.75,3500.00,,,185300.00
1983-09-20,,,1048.63,3021.50,3500.00,,,180100.00
1983-09-21,,,1127.39,3019.24,3500.00,,,175000.00
1983-09-22,,,1113.53,3016.92,3500.00,,,169800.00
1983-09-23,,,1130.86,3014.68,3500.00,,,164900.00
1983-09-24,,,1089.57,3012.50,3500.00,,,160100.00
1983-09-25,,,1121.04,3010.29,3500.00,,,155300.00
1983-09-26,,,1084.00,3007.99,3500.00,,,150500.00
1983-09-27,,,1091.03,3005.71,3500.00,,,145700.00
1983-09-28,,,1109.49,3003.40,3500.00,,,140900.00
1983-09-29,,,1139.74,3001.05,3500.00,,,136100.00
1983-09-30,,,1683.69,2998.79,3500.00,,,131600.00
1983-10-01,,,1613.02,2996.44,3500.00,,,126900.39
1983-10-02,,,1433.28,2994.03,3500.00,,,122208.38
1983-10-03,,,1532.17,2991.59,3500.00,,,117509.61
1983-10-04,,,1289.86,2989.13,3500.00,,,112880.00
1983-10-05,,,1202.84,2986.56,3500.00,,,108083.89
1983-10-06,,,1197.21,2983.96,3500.00,,,103346.05
1983-10-07,,,1138.97,2981.34,3500.00,,,98641.90
1983-10-08,,,1094.62,2978.68,3500.00,,,93958.57
1983-10-09,,,1203.17,2976.43,3500.00,,,90067.59
1983-10-10,,,1339.24,2974.44,3500.00,,,86704.43
1983-10-11,,,1103.16,2972.72,3170.00,,,83778.66
1983-10-12,,,1292.39,2971.15,3000.00,,,81194.18
1983-10-13,,,1256.48,2968.38,3000.00,,,76657.50
1983-10-14,,,1358.48,2965.65,2350.00,,,72322.35
1983-10-15,,,1300.80,2964.00,1500.00,,,69710.57
1983-10-16,,,1253.47,2962.29,1500.00,,,67031.05
1983-10-17,,,1242.20,2960.54,1500.00,,,64395.30
1983-10-18,,,1289.21,2959.92,600.00,,,63476.86
1983-10-19,,,1247.83,2959.89,150.00,,,63429.60
1983-10-20,,,1110.99,2959.82,150.00,,,63319.84
1983-10-21,,,1083.26,2959.79,150.00,,,63272.75
1983-10-22,,,1066.19,2959.70,150.00,,,63131.53
1983-10-23,,,1160.78,2959.79,53.00,,,63272.75
1983-10-24,,,1243.17,2959.99,0.00,,,63587.25
1983-10-25,,,1164.13,2960.14,0.00,,,63807.34
1983-10-26,,,1103.39,2960.03,188.00,,,63646.83
1983-10-27,,,1066.08,2960.06,75.00,,,63690.67
1983-10-28,,,1017.37,2959.93,150.00,,,63492.60
1983-10-29,,,1132.68,2959.87,150.00,,,63398.45
1983-10-30,,,1131.05,2959.78,150.00,,,63257.07
1983-10-31,,,1388.97,2959.71,150.00,,,63147.19
1983-11-01,,,1307.18,2959.67,150.00,,,63084.53
1983-11-02,,,1378.63,2959.69,150.00,,,63115.88
1983-11-03,,,1509.52,2959.68,150.00,,,63100.23
1983-11-04,,,1365.64,2959.62,150.00,,,63006.67
1983-11-05,,,1354.52,2959.63,150.00,,,63021.99
1983-11-06,,,1683.18,2959.64,150.00,,,63037.62
1983-11-07,,,2593.71,2959.70,150.00,,,63131.53
1983-11-08,,,1936.43,2959.83,150.00,,,63335.60
1983-11-09,,,1670.50,2959.81,150.00,,,63304.14
1983-11-10,,,1509.32,2959.79,150.00,,,63272.75
1983-11-11,,,2623.54,2959.94,150.00,,,63508.41
1983-11-12,,,2406.31,2960.10,150.00,,,63749.13
1983-11-13,,,2306.05,2960.21,150.00,,,63909.83
1983-11-14,,,1853.02,2960.28,150.00,,,64012.61
1983-11-15,,,1657.24,2960.32,150.00,,,64071.37
1983-11-16,,,1690.79,2960.35,150.00,,,64115.50
1983-11-17,,,2415.66,2960.52,150.00,,,64365.76
1983-11-18,,,2005.59,2960.70,150.00,,,64631.73
1983-11-19,,,1956.73,2960.84,150.00,,,64839.73
1983-11-20,,,1779.96,2960.92,150.00,,,64958.50
1983-11-21,,,1448.77,2960.95,150.00,,,65003.24
1983-11-22,,,1464.23,2960.94,150.00,,,64988.30
1983-11-23,,,1493.66,2960.97,150.00,,,65033.07
1983-11-24,,,1922.43,2961.07,150.00,,,65182.40
1983-11-25,,,1788.11,2961.14,150.00,,,65286.85
1983-11-26,,,1439.12,2961.17,150.00,,,65331.82
1983-11-27,,,1401.42,2961.19,150.00,,,65361.80
1983-11-28,,,1450.18,2961.21,150.00,,,65391.79
1983-11-29,,,1345.19,2961.25,106.00,,,65451.87
1983-11-30,,,1259.66,2961.22,150.00,,,65406.82
1983-12-01,,,1490.75,2961.22,150.00,,,65406.82
1983-12-02,,,1555.78,2961.26,150.00,,,65466.85
1983-12-03,,,1506.07,2961.29,150.00,,,65511.95
1983-12-04,,,1320.84,2961.32,150.00,,,65557.07
1983-12-05,,,1311.56,2961.27,135.00,,,65481.90
1983-12-06,,,1597.12,2961.26,150.00,,,65466.85
1983-12-07,,,1636.51,2961.33,150.00,,,65572.08
1983-12-08,,,1810.50,2961.49,150.00,,,65812.84
1983-12-09,,,1674.75,2961.39,389.00,,,65662.06
1983-12-10,,,2198.92,2961.61,800.00,,,65994.34
1983-12-11,,,2270.08,2962.59,800.00,,,67493.61
1983-12-12,,,2411.10,2964.96,833.00,,,71261.55
1983-12-13,,,2216.82,2968.46,900.00,,,76788.47
1983-12-14,,,2088.71,2972.63,900.00,,,83628.12
1983-12-15,,,1932.66,2977.16,900.00,,,91311.97
1983-12-16,,,1512.29,2981.24,900.00,,,98466.42
1983-12-17,,,1505.02,2984.15,1570.00,,,103695.63
1983-12-18,,,1489.12,2985.88,2500.00,,,106850.15
1983-12-19,,,1508.26,2988.25,2500.00,,,111211.20
1983-12-20,,,1247.79,2990.85,2500.00,,,116120.54
1983-12-21,,,1167.16,2993.36,2500.00,,,120899.84
1983-12-22,,,1023.67,2995.46,2830.00,,,125007.00
1983-12-23,,,1009.36,2997.31,3000.00,,,128605.57
1983-12-24,,,1503.47,2999.10,3000.00,,,132185.64
1983-12-25,,,1737.68,3001.10,3000.00,,,136233.73
1983-12-26,,,1678.61,3003.67,3000.00,,,141482.45
1983-12-27,,,1509.27,3006.18,3000.00,,,146690.33
1983-12-28,,,1315.95,3008.50,3000.00,,,151571.39
1983-12-29,,,1439.39,3010.78,3000.00,,,156438.58
1983-12-30,,,1569.59,3012.66,3330.00,,,160503.59
1983-12-31,,,1502.64,3014.30,3500.00,,,164089.81
1984-01-01,,,1299.77,3015.79,3500.00,,,167375.67
1984-01-02,,,1179.39,3017.21,3500.00,,,170527.66
1984-01-03,,,1381.55,3018.57,3500.00,,,173576.38
1984-01-04,,,1639.29,3020.32,3500.00,,,177533.91
1984-01-05,,,1591.60,3022.22,3500.00,,,181873.53
1984-01-06,,,1654.34,3023.78,3810.00,,,185470.39
1984-01-07,,,1562.49,3025.25,4750.00,,,188883.33
1984-01-08,,,1331.19,3026.66,5000.00,,,192188.89
1984-01-09,,,1461.32,3027.97,5000.00,,,195290.47
1984-01-10,,,1077.02,3029.00,5000.00,,,197733.69
1984-01-11,,,1278.14,3029.89,5000.00,,,199868.47
1984-01-12,,,1191.66,3030.51,5000.00,,,201353.84
1984-01-13,,,1272.30,3030.98,5000.00,,,202484.59
1984-01-14,,,1307.60,3031.23,5000.00,,,203088.56
1984-01-15,,,1133.69,3031.29,5000.00,,,203233.67
1984-01-16,,,776.68,3031.07,5000.00,,,202701.75
1984-01-17,,,873.37,3030.70,5000.00,,,201810.05
1984-01-18,,,745.25,3030.07,5000.00,,,200301.23
1984-01-19,,,860.31,3029.29,5000.00,,,198426.97
1984-01-20,,,880.67,3028.29,5000.00,,,196047.16
1984-01-21,,,1057.60,3027.16,5000.00,,,193366.80
1984-01-22,,,1381.79,3025.94,5000.00,,,190503.50
1984-01-23,,,1532.92,3025.14,4360.00,,,188626.09
1984-01-24,,,1639.68,3024.91,3600.00,,,188089.89
1984-01-25,,,1548.18,3024.53,3600.00,,,187207.45
1984-01-26,,,1662.36,3024.11,3600.00,,,186236.80
1984-01-27,,,1497.17,3023.57,3600.00,,,184982.14
1984-01-28,,,1409.03,3022.93,3600.00,,,183501.64
1984-01-29,,,1408.63,3022.23,3600.00,,,181896.25
1984-01-30,,,1335.98,3021.32,3600.00,,,179808.81
1984-01-31,,,1272.26,3020.29,3600.00,,,177466.20
1984-02-01,,,1365.67,3019.11,3600.00,,,174791.34
1984-02-02,,,1558.44,3017.89,3600.00,,,172054.38
1984-02-03,,,1640.19,3017.19,2670.00,,,170482.94
1984-02-04,,,1445.92,3016.68,2000.00,,,169346.86
1984-02-05,,,1412.62,3016.19,2000.00,,,168262.63
1984-02-06,,,1415.00,3015.70,2000.00,,,167175.30
1984-02-07,,,1463.15,3015.26,2000.00,,,166199.58
1984-02-08,,,1477.37,3014.86,2000.00,,,165317.33
1984-02-09,,,1383.80,3014.70,1670.00,,,164965.50
1984-02-10,,,1760.59,3014.81,1500.00,,,165207.48
1984-02-11,,,1446.24,3014.84,1500.00,,,165273.36
1984-02-12,,,1640.80,3014.98,1500.00,,,165581.31
1984-02-13,,,2037.24,3015.12,1500.00,,,165890.31
1984-02-14,,,2259.88,3015.28,1500.00,,,166243.64
1984-02-15,,,2127.18,3015.59,1500.00,,,166931.08
1984-02-16,,,2166.86,3015.90,1500.00,,,167620.70
1984-02-17,,,1913.20,3016.03,1680.00,,,167910.30
1984-02-18,,,1781.40,3015.95,1850.00,,,167732.33
1984-02-19,,,1575.12,3015.83,1850.00,,,167465.08
1984-02-20,,,1504.68,3015.68,1850.00,,,167130.83
1984-02-21,,,1933.91,3015.63,1850.00,,,167019.45
1984-02-22,,,1759.41,3015.49,1850.00,,,166708.81
1984-02-23,,,1656.49,3015.34,1850.00,,,166376.55
1984-02-24,,,1660.82,3015.17,1850.00,,,166000.30
1984-02-25,,,1631.14,3015.01,1850.00,,,165647.48
1984-02-26,,,1509.89,3014.82,1850.00,,,165229.38
1984-02-27,,,1416.29,3014.58,1850.00,,,164702.50
1984-02-28,,,1480.29,3014.34,1850.00,,,164177.47
1984-02-29,,,1600.98,3014.14,1850.00,,,163740.59
1984-03-01,,,1626.80,3013.93,1850.00,,,163281.52
1984-03-02,,,1816.61,3013.72,1850.00,,,162818.91
1984-03-03,,,1868.56,3013.57,1850.00,,,162489.59
1984-03-04,,,1878.84,3013.43,1850.00,,,162182.13
1984-03-05,,,1910.28,3013.28,1850.00,,,161854.09
1984-03-06,,,1968.28,,1850.00,,,161660.00
1984-03-07,,,2115.69,3013.12,1850.00,,,161504.70
1984-03-08,,,2454.64,3013.12,1850.00,,,161504.70
1984-03-09,,,2669.35,,1850.00,,,161680.00
1984-03-10,,,3249.81,3013.43,1850.00,,,162182.13
1984-03-11,,,3607.37,3013.80,1850.00,,,162995.23
1984-03-12,,,3748.69,3014.29,1850.00,,,164068.06
1984-03-13,,,3743.26,3014.81,1850.00,,,165207.48
1984-03-14,,,4250.66,3015.51,1850.00,,,166753.34
1984-03-15,,,4672.07,3016.38,1850.00,,,168682.14
1984-03-16,,,4597.84,3017.30,1850.00,,,170729.28
1984-03-17,,,4527.03,3018.31,1850.00,,,172994.50
1984-03-18,,,4387.99,3019.27,1850.00,,,175152.94
1984-03-19,,,4078.38,3020.14,1850.00,,,177127.19
1984-03-20,,,4428.19,3021.15,1850.00,,,179419.64
1984-03-21,,,6336.61,3022.58,1850.00,,,182697.53
1984-03-22,,,5862.69,3023.96,1850.00,,,185889.70
1984-03-23,,,5622.45,3024.48,1850.00,,,187091.63
1984-03-24,,,5362.96,3024.43,1850.00,,,186975.50
1984-03-25,,,5143.42,3024.36,1850.00,,,186814.03
1984-03-26,,,4736.69,3024.24,1850.00,,,186536.48
1984-03-27,,,4453.56,3023.41,2680.00,,,184610.64
1984-03-28,,,4229.60,3021.80,3500.00,,,180910.84
1984-03-29,,,3878.98,3020.89,3500.00,,,178826.70
1984-03-30,,,3816.64,3020.39,3500.00,,,177691.95
1984-03-31,,,3915.44,3019.91,3500.00,,,176606.50
1984-04-01,,,3989.45,3019.46,3500.00,,,175583.09
1984-04-02,,,4194.60,3019.16,3500.00,,,174903.89
1984-04-03,,,4463.03,3019.70,2510.00,,,176128.14
1984-04-04,,,4651.50,3020.93,1800.00,,,178917.80
1984-04-05,,,5125.32,3022.28,1800.00,,,182010.78
1984-04-06,,,5609.58,3023.77,1800.00,,,185447.05
1984-04-07,,,5634.62,3025.27,1800.00,,,188930.16
1984-04-08,,,6589.61,3026.98,1800.00,,,192942.03
1984-04-09,,,6468.21,3028.69,1800.00,,,196995.11
1984-04-10,,,6123.08,3030.27,1800.00,,,200778.98
1984-04-11,,,5393.79,3031.73,1800.00,,,204301.89
1984-04-12,,,4995.62,3033.15,1800.00,,,207752.44
1984-04-13,,,4883.59,3034.61,2840.00,,,211334.02
1984-04-14,,,4950.15,3034.98,5760.00,,,212244.33
1984-04-15,,,6091.19,3035.00,6800.00,,,212293.72
1984-04-16,,,9121.34,3035.44,6800.00,,,213381.89
1984-04-17,,,12993.64,3036.51,6800.00,,,216036.39
1984-04-18,,,13770.95,3037.60,7200.00,,,218757.30
1984-04-19,,,12545.99,3038.14,7730.00,,,220112.95
1984-04-20,,,10371.21,3038.24,7900.00,,,220363.09
1984-04-21,,,9649.34,3038.23,7900.00,,,220338.09
1984-04-22,,,9727.20,3038.19,7900.00,,,220238.09
1984-04-23,,,10748.36,3038.00,8230.00,,,219764.13
1984-04-24,,,10317.20,3038.21,7500.00,,,220288.09
1984-04-25,,,9447.76,3038.54,7420.00,,,221114.42
1984-04-26,,,8248.34,3037.58,8820.00,,,218707.03
1984-04-27,,,7293.81,3036.28,9050.00,,,215466.86
1984-04-28,,,6504.22,3034.82,9100.00,,,211850.39
1984-04-29,,,6277.56,3033.37,9100.00,,,208291.45
1984-04-30,,,5915.65,3032.49,9300.00,,,206145.14
1984-05-01,,,5694.86,3031.96,9400.00,,,204862.42
1984-05-02,,,6196.96,3031.42,9400.00,,,203548.67
1984-05-03,,,6509.89,3031.17,9070.00,,,202943.16
1984-05-04,,,6555.05,3030.87,9100.00,,,202219.64
1984-05-05,,,6117.12,3030.40,9100.00,,,201089.80
1984-05-06,,,5898.60,3029.82,9100.00,,,199700.23
1984-05-07,,,5678.75,3029.00,9200.00,,,197733.69
1984-05-08,,,5848.45,3027.96,9420.00,,,195266.45
1984-05-09,,,6909.11,3026.82,9570.00,,,192565.19
1984-05-10,,,8161.48,3025.67,9670.00,,,189867.97
1984-05-11,,,8884.89,3024.58,9700.00,,,187323.36
1984-05-12,,,10926.88,3023.68,9700.00,,,185237.41
1984-05-13,,,14515.95,3023.06,9700.00,,,183801.67
1984-05-14,,,19045.86,3022.82,9700.00,,,183248.77
1984-05-15,,,22541.29,3022.88,9700.00,,,183386.53
1984-05-16,,,18677.12,3022.81,9770.00,,,183225.70
1984-05-17,,,14890.10,3022.46,9860.00,,,182422.28
1984-05-18,,,11195.74,3021.98,9970.00,,,181325.73
1984-05-19,,,14072.49,3021.49,10000.00,,,180198.16
1984-05-20,,,15445.77,3021.13,10000.00,,,179373.95
1984-05-21,,,15259.26,3020.66,10200.00,,,178303.91
1984-05-22,,,14070.60,3020.09,10200.00,,,177015.06
1984-05-23,,,13271.00,3019.53,10200.00,,,175741.91
1984-05-24,,,13161.87,3018.99,10200.00,,,174520.34
1984-05-25,,,12125.55,3018.41,10200.00,,,173217.70
1984-05-26,,,11453.26,3017.75,10200.00,,,171739.30
1984-05-27,,,12007.88,3017.14,10200.00,,,170371.13
1984-05-28,,,12308.47,3016.52,10200.00,,,168992.25
1984-05-29,,,13590.09,3015.86,10400.00,,,167532.02
1984-05-30,,,16413.33,3015.19,10500.00,,,166044.47
1984-05-31,,,18365.25,3014.70,10500.00,,,164965.50
1984-06-01,,,16003.44,3014.20,10500.00,,,163871.50
1984-06-02,,,13433.73,3013.66,10500.00,,,162686.83
1984-06-03,,,11976.26,3013.08,10500.00,,,161417.39
1984-06-04,,,11237.76,3012.47,10500.00,,,160092.36
1984-06-05,,,10716.05,3012.28,10000.00,,,159682.03
1984-06-06,,,10902.75,3013.06,9000.00,,,161373.69
1984-06-07,,,10165.73,3014.15,8500.00,,,163762.45
1984-06-08,,,9413.49,3015.89,7750.00,,,167598.48
1984-06-09,,,8509.73,3018.16,7000.00,,,172659.27
1984-06-10,,,7797.93,3020.32,7000.00,,,177533.91
1984-06-11,,,7494.13,3022.80,6540.00,,,183202.64
1984-06-12,,,7153.75,3026.12,5330.00,,,190925.28
1984-06-13,,,7064.55,3030.14,4330.00,,,200467.88
1984-06-14,,,7129.73,3034.33,4000.00,,,210647.67
1984-06-15,,,7762.94,3035.97,4130.00,,,214700.13
1984-06-16,,,9049.99,3036.16,4330.00,,,215169.94
1984-06-17,,,10312.47,3036.33,4400.00,,,215590.80
1984-06-18,,,10235.74,3036.50,4470.00,,,216011.88
1984-06-19,,,10246.45,3037.60,5170.00,,,218757.30
1984-06-20,,,12512.04,3040.13,5500.00,,,225133.66
1984-06-21,,,11838.83,3043.52,5670.00,,,233806.78
1984-06-22,,,10226.58,3046.32,6250.00,,,241091.98
1984-06-23,,,8960.64,3048.57,6500.00,,,247020.31
1984-06-24,,,9226.33,3050.67,6500.00,,,252617.91
