date,gain,id,fb,af
2020-11-07,2730.71,3069.71,5570.83,554925.00
2020-11-08,2644.93,2985.93,5571.17,558388.00
2020-11-09,2758.38,3100.38,5571.53,562078.00
2020-11-10,2633.29,2975.29,5571.92,566107.00
2020-11-11,2677.83,3018.83,5572.32,570266.00
2020-11-12,2637.03,2979.03,5572.71,574354.00
2020-11-13,2536.77,2878.77,5573.08,578259.00
2020-11-14,2603.31,2947.31,5573.46,582294.00
2020-11-15,2785.28,3126.28,5573.87,586682.00
2020-11-16,2645.56,2988.56,5574.25,590777.00
2020-11-17,2531.27,2875.27,5574.61,594681.00
2020-11-18,2703.26,3049.26,5575.00,598944.00
2020-11-19,2612.45,2959.45,5575.39,603011.00
2020-11-20,2537.71,2886.71,5575.76,606900.00
2020-11-21,2291.60,2640.60,5576.08,610285.00
2020-11-22,2249.21,2599.21,5576.39,613576.00
2020-11-23,1997.08,2347.08,5576.65,616355.00
2020-11-24,2266.87,2615.87,5576.96,619683.00
2020-11-25,2330.38,2677.38,5577.28,623135.00
2020-11-26,2350.48,2695.48,5577.60,626611.00
2020-11-27,2249.63,2593.63,5577.90,629883.00
2020-11-28,2152.78,2496.78,5578.18,632951.00
2020-11-29,2127.87,2471.87,5578.46,636039.00
2020-11-30,2014.98,2357.98,5578.72,638915.00
2020-12-01,2190.95,2534.95,5579.01,642142.00
2020-12-02,2255.99,2596.99,5579.31,645500.00
2020-12-03,2037.16,2378.16,5579.57,648418.00
2020-12-04,1993.76,2334.76,5579.82,651240.00
2020-12-05,2037.64,2377.64,5580.08,654153.00
2020-12-06,1884.90,2224.90,5580.32,656769.00
2020-12-07,1956.91,2295.91,5580.57,659508.00
2020-12-08,1902.51,2241.51,5580.81,662151.00
2020-12-09,1906.03,2245.03,5581.05,664799.00
2020-12-10,2137.96,2478.96,5581.33,667909.00
2020-12-11,2201.97,2541.97,5581.62,671142.00
2020-12-12,2203.01,2542.01,5581.91,674385.00
2020-12-13,2053.20,2390.20,5582.17,677313.00
2020-12-14,294.16,633.16,5582.12,676752.00
2020-12-15,2165.66,2503.66,5582.40,679911.00
2020-12-16,2236.72,2571.72,5582.69,683203.00
2020-12-17,2319.24,2654.24,5582.99,686621.00
2020-12-18,2314.34,2648.34,5583.29,690063.00
2020-12-19,2196.92,2530.92,5583.57,693284.00
2020-12-20,2322.98,2655.98,5583.87,696759.00
2020-12-21,2396.00,2729.00,5584.18,700359.00
2020-12-22,2234.65,2567.65,5584.46,703635.00
2020-12-23,2125.21,2457.21,5584.72,706684.00
2020-12-24,1898.82,2232.82,5584.94,709280.00
2020-12-25,1813.11,2147.11,5585.15,711706.00
2020-12-26,2213.39,2548.39,5585.43,714920.00
2020-12-27,2394.41,2730.41,5585.74,718499.00
2020-12-28,1999.61,2334.61,5585.98,721285.00
2020-12-29,1687.70,2022.70,5586.17,723494.00
2020-12-30,1638.26,1973.26,5586.35,725597.00
2020-12-31,1992.69,2328.69,5586.59,728403.00
2021-01-01,2113.75,2449.75,5586.85,731463.00
2021-01-02,2062.80,2397.80,5587.10,734414.00
2021-01-03,2240.32,2576.32,5587.38,737731.00
2021-01-04,2237.88,2572.88,5587.66,741063.00
2021-01-05,2269.97,2603.97,5587.94,744415.00
2021-01-06,2105.01,2436.01,5588.19,747418.00
2021-01-07,1980.56,2337.56,5588.42,750192.00
2021-01-08,2129.60,2521.60,5588.68,753337.00
2021-01-09,2021.67,2413.67,5588.92,756258.00
2021-01-10,1847.17,2239.17,5589.13,758819.00
2021-01-11,1801.21,2193.21,5589.33,761269.00
2021-01-12,1841.25,2234.25,5589.54,763848.00
2021-01-13,2313.41,2706.41,5589.83,767425.00
2021-01-14,2011.28,2403.28,5590.07,770373.00
2021-01-15,1927.63,2321.63,5590.30,773163.00
2021-01-16,1980.69,2374.69,5590.54,776088.00
2021-01-17,2034.73,2428.73,5590.79,779144.00
2021-01-18,2053.29,2446.29,5591.04,782213.00
2021-01-19,2073.83,2464.83,5591.29,785293.00
2021-01-20,1956.85,2349.85,5591.52,788137.00
2021-01-21,2155.94,2548.94,5591.78,791362.00
2021-01-22,1964.94,2356.94,5592.01,794228.00
2021-01-23,1937.49,2354.49,5592.24,797105.00
2021-01-24,1924.53,2357.53,5592.47,799992.00
2021-01-25,1995.11,2429.11,5592.71,803019.00
2021-01-26,1682.50,2115.50,5592.90,805420.00
2021-01-27,2000.17,2433.17,5593.14,808461.00
2021-01-28,2082.27,2514.27,5593.39,811645.00
2021-01-29,2072.32,2503.32,5593.64,814841.00
2021-01-30,2100.37,2531.37,5593.89,818049.00
2021-01-31,1972.87,2403.87,5594.12,821018.00
2021-02-01,1852.81,2283.81,5594.33,823733.00
2021-02-02,1893.88,2325.88,5594.55,826583.00
2021-02-03,2244.65,2676.65,5594.82,830099.00
2021-02-04,2060.53,2491.53,5595.06,833226.00
2021-02-05,2441.11,2871.11,5595.36,837092.00
2021-02-06,2119.49,2548.49,5595.61,840330.00
2021-02-07,1920.93,2350.93,5595.83,843192.00
2021-02-08,1852.41,2281.41,5596.04,845930.00
2021-02-09,1852.95,2283.95,5596.25,848677.00
2021-02-10,1930.02,2361.02,5596.47,851561.00
2021-02-11,2062.18,2493.18,5596.71,854725.00
2021-02-12,2340.92,2771.92,5596.99,858426.00
2021-02-13,2045.29,2512.29,5597.23,861616.00
2021-02-14,2086.39,2576.39,5597.48,864949.00
2021-02-15,2164.48,2655.48,5597.74,868425.00
2021-02-16,2047.95,2538.95,5597.98,871652.00
2021-02-17,1978.42,2468.42,5598.21,874753.00
2021-02-18,1988.97,2478.97,5598.44,877865.00
2021-02-19,2137.65,2628.65,5598.69,881260.00
2021-02-20,2159.20,2649.20,5598.94,884668.00
2021-02-21,1961.53,2453.53,5599.16,887674.00
2021-02-22,2000.66,2493.66,5599.39,890833.00
2021-02-23,1951.64,2444.64,5599.61,893867.00
2021-02-24,1879.09,2372.09,5599.82,896769.00
2021-02-25,1806.54,2302.54,5600.02,899539.00
2021-02-26,2052.07,2550.07,5600.26,902798.00
2021-02-27,1987.58,2484.58,5600.49,905937.00
2021-02-28,1798.42,2293.42,5600.69,908677.00
2021-03-01,1861.01,2356.01,5600.90,911559.00
2021-03-02,1871.05,2365.05,5601.11,914451.00
2021-03-03,1816.03,2312.03,5601.31,917218.00
2021-03-04,1812.03,2308.03,5601.51,919985.00
2021-03-05,1942.76,2439.76,5601.73,923047.00
2021-03-06,1787.10,2284.10,5601.93,925832.00
2021-03-07,1975.34,2472.34,5602.15,928913.00
2021-03-08,1755.60,2252.60,5602.34,931578.00
2021-03-09,2121.10,2617.10,5602.58,934962.00
2021-03-10,1971.44,2467.44,5602.80,938067.00
2021-03-11,1819.32,2315.32,5603.00,940904.00
2021-03-12,1816.83,2312.83,5603.20,943744.00
2021-03-13,1826.39,2322.39,5603.40,946597.00
2021-03-14,1839.93,2336.93,5603.60,949461.00
2021-03-15,1989.13,2485.13,5603.82,952613.00
2021-03-16,1923.10,2419.10,5604.03,955636.00
2021-03-17,2023.25,2518.25,5604.25,958816.00
2021-03-18,2093.39,2587.39,5604.48,962149.00
2021-03-19,2010.81,2504.81,5604.70,965344.00
2021-03-20,2391.42,2884.42,5604.97,969284.00
2021-03-21,2215.89,2707.89,5605.22,972858.00
2021-03-22,2223.89,2714.89,5605.47,976432.00
2021-03-23,2157.86,2649.86,5605.71,979879.00
2021-03-24,2087.30,2578.30,5605.94,983190.00
2021-03-25,2014.23,2504.23,5606.16,986364.00
2021-03-26,2030.80,2519.80,5606.38,989555.00
2021-03-27,1950.72,2437.72,5606.59,992607.00
2021-03-28,2124.48,2610.48,5606.82,995962.00
2021-03-29,2309.52,2796.52,5607.05,999327.00
2021-03-30,2008.45,2501.45,5607.18,1001234.00
2021-03-31,1949.85,2439.85,5607.30,1002999.00
2021-04-01,2026.47,2514.47,5607.43,1004912.00
2021-04-02,2105.62,2592.62,5607.57,1006980.00
2021-04-03,2406.60,2893.60,5607.75,1009645.00
2021-04-04,2763.22,3250.22,5607.98,1013057.00
2021-04-05,3301.60,3790.60,5608.28,1017521.00
2021-04-06,3616.72,4107.72,5608.62,1022614.00
2021-04-07,3337.28,3812.28,5608.92,1027121.00
2021-04-08,3352.75,3747.75,5609.21,1031500.00
2021-04-09,3452.33,3757.33,5609.50,1035898.00
2021-04-10,3468.86,3758.86,5609.75,1039704.00
2021-04-11,3496.81,3787.81,5609.92,1042298.00
2021-04-12,3601.90,3899.90,5610.11,1045154.00
2021-04-13,3362.43,3661.43,5610.27,1047537.00
2021-04-14,3395.81,3696.81,5610.42,1049772.00
2021-04-15,3433.72,3732.72,5610.52,1051265.00
2021-04-16,3207.86,3504.86,5610.55,1051711.00
2021-04-17,3090.39,3386.39,5610.54,1051565.00
2021-04-18,3281.75,3578.75,5610.52,1051265.00
2021-04-19,3441.62,3740.62,5610.45,1050215.00
2021-04-20,3417.16,3715.16,5610.38,1049174.00
2021-04-21,3281.92,3574.92,5610.29,1047835.00
2021-04-22,3309.40,3602.40,5610.20,1046491.00
2021-04-23,3536.27,3829.27,5610.14,1045597.00
2021-04-24,3550.81,3843.81,5610.08,1044712.00
2021-04-25,3891.65,4183.65,5610.01,1043668.00
2021-04-26,3923.07,4214.07,5609.94,1042605.00
2021-04-27,3778.27,4067.27,5609.85,1041231.00
2021-04-28,3918.72,4207.72,5609.72,1039243.00
2021-04-29,4022.90,4310.90,5609.60,1037420.00
2021-04-30,4548.31,4834.31,5609.55,1036655.00
2021-05-01,5517.77,5803.77,5609.57,1036960.00
2021-05-02,6172.85,6457.85,5609.67,1038483.00
2021-05-03,6597.53,6882.53,5609.82,1040769.00
2021-05-04,6139.22,6422.22,5609.91,1042142.00
2021-05-05,6109.00,6390.00,5609.91,1042142.00
2021-05-06,6539.73,6819.73,5609.78,1040158.00
2021-05-07,7339.29,7619.29,5609.54,1036507.00
2021-05-08,8274.27,8555.27,5609.26,1032253.00
2021-05-09,8215.25,8491.25,5608.97,1027872.00
2021-05-10,7475.59,7746.59,5608.58,1022014.00
2021-05-11,6966.86,7234.86,5608.12,1015141.00
2021-05-12,6220.49,6485.49,5607.57,1006980.00
2021-05-13,5969.45,6398.45,5606.99,998448.00
2021-05-14,6371.87,7009.87,5606.42,990137.00
2021-05-15,7149.85,7951.85,5605.92,982901.00
2021-05-16,7929.54,8801.54,5605.52,977152.00
2021-05-17,8486.52,9364.52,5605.21,972718.00
2021-05-18,9350.22,10235.22,5605.02,970011.00
2021-05-19,9970.94,10866.94,5604.92,968557.00
2021-05-20,12615.23,13524.23,5605.20,972572.00
2021-05-21,11257.26,12176.26,5605.28,973715.00
2021-05-22,12497.31,13957.31,5605.62,978589.00
2021-05-23,13963.14,15833.14,5606.23,987382.00
2021-05-24,13264.79,15164.79,5606.73,994651.00
2021-05-25,11569.95,13489.95,5607.00,998598.00
2021-05-26,11112.83,13052.83,5607.21,1001678.00
2021-05-27,10796.61,13206.61,5607.44,1005063.00
2021-05-28,10371.12,13511.12,5607.71,1009052.00
2021-05-29,9812.58,13042.58,5607.93,1012310.00
2021-05-30,9951.39,13201.39,5608.17,1015883.00
2021-05-31,10072.80,13332.80,5608.44,1019915.00
2021-06-01,10286.23,13566.23,5608.74,1024410.00
2021-06-02,10947.12,14237.12,5609.10,1029839.00
2021-06-03,12383.13,15683.13,5609.53,1036351.00
2021-06-04,13665.60,16965.60,5610.06,1044415.00
2021-06-05,14399.75,17709.75,5610.70,1053955.00
2021-06-06,15110.45,18420.45,5611.44,1065103.00
2021-06-07,14728.47,18038.47,5612.11,1075295.00
2021-06-08,13327.37,16897.37,5612.64,1083422.00
2021-06-09,12304.06,16074.06,5613.06,1089916.00
2021-06-10,11900.99,15660.99,5613.40,1095194.00
2021-06-11,10922.84,14692.84,5613.59,1098155.00
2021-06-12,9855.61,13615.61,5613.63,1098781.00
2021-06-13,9123.70,12873.70,5613.57,1097737.10
2021-06-14,8890.27,12640.27,5613.48,1096230.20
2021-06-15,8810.61,12560.61,5613.38,1094565.30
2021-06-16,8921.62,12661.62,5613.28,1092902.40
2021-06-17,8600.21,12330.21,5613.15,1090780.50
2021-06-18,8399.14,12119.14,5612.98,1088041.61
2021-06-19,8000.59,11710.59,5612.77,1084690.72
2021-06-20,7325.85,11015.85,5612.47,1079961.83
2021-06-21,7349.46,11029.46,5612.17,1075259.93
2021-06-22,7083.35,10753.35,5611.82,1069812.04
2021-06-23,6747.16,10407.16,5611.41,1063479.14
2021-06-24,6780.35,10430.35,5611.00,1057192.23
2021-06-25,6428.87,10068.87,5610.54,1050188.34
2021-06-26,6235.18,9865.18,5610.05,1042780.44
2021-06-27,5809.25,9429.25,5609.50,1034309.54
2021-06-28,5695.65,9295.65,5608.93,1025573.64
2021-06-29,5193.20,8783.20,5608.30,1016019.66
2021-06-30,5396.85,8976.85,5607.69,1006849.79
2021-07-01,5002.83,8992.83,5607.05,997314.91
2021-07-02,5276.62,9466.62,5606.40,987728.05
2021-07-03,5186.94,9346.94,5605.70,977507.11
2021-07-04,5239.60,9379.60,5604.97,966954.26
2021-07-05,4882.49,9002.49,5604.20,955653.42
2021-07-06,4842.69,8952.69,5603.40,944055.45
2021-07-07,4400.62,9180.62,5602.58,932314.54
2021-07-08,4509.34,9689.34,5601.78,920987.62
2021-07-09,4387.54,9527.54,5600.86,908149.69
2021-07-10,4398.16,9518.16,5599.87,894499.77
2021-07-11,4358.41,9448.41,5598.89,880909.85
2021-07-12,3944.38,9014.38,5597.83,866459.04
2021-07-13,4153.85,9193.85,5596.78,852364.21
2021-07-14,4265.92,9405.92,5595.76,838888.35
2021-07-15,2509.88,7709.88,5594.47,822048.46
2021-07-16,3669.51,8819.51,5593.34,807409.48
2021-07-17,3500.46,8630.46,5592.16,792395.52
2021-07-18,3632.67,8732.67,5590.99,777782.65
2021-07-19,3583.00,8653.00,5589.79,763011.75
2021-07-20,3534.94,8684.94,5588.58,748105.85
2021-07-21,4105.58,9285.58,5587.43,734192.96
2021-07-22,3730.36,8870.36,5586.17,719258.15
2021-07-23,3951.36,9061.36,5584.92,704702.18
2021-07-24,3290.42,8360.42,5583.58,688954.26
2021-07-25,3512.40,8532.40,5582.24,673547.46
2021-07-26,3603.84,8593.84,5580.88,658262.52
2021-07-27,3304.97,8424.97,5579.48,642642.64
2021-07-28,3246.34,8406.34,5578.08,626985.80
2021-07-29,3384.92,8524.92,5576.76,612555.90
2021-07-30,3814.31,8914.31,5575.52,599295.04
2021-07-31,3781.75,8851.75,5574.28,585910.09
2021-08-01,3344.74,8384.74,5572.97,571797.18
2021-08-02,3719.41,8709.41,5571.69,558328.25
2021-08-03,3793.30,8913.30,5570.40,545065.39
2021-08-04,3053.03,8203.03,5569.09,531385.45
2021-08-05,3220.68,8320.68,5567.89,518930.61
2021-08-06,3244.93,8314.93,5566.68,506662.71
2021-08-07,3671.45,8701.45,5565.54,495359.81
2021-08-08,3285.84,8285.84,5564.35,483430.91
2021-08-09,2628.85,7568.85,5563.08,470674.91
2021-08-10,2950.05,7630.05,5561.83,458436.99
2021-08-11,2945.51,7215.51,5560.48,445575.20
2021-08-12,2926.99,6976.99,5559.10,432240.31
2021-08-13,2627.76,6647.76,5557.64,418252.40
2021-08-14,2790.36,6780.36,5556.16,404527.51
2021-08-15,2800.94,6750.94,5554.67,390942.60
2021-08-16,2689.06,6619.06,5553.16,376897.77
2021-08-17,2831.13,6791.13,5551.61,362995.89
2021-08-18,2962.59,6912.59,5550.03,349334.92
2021-08-19,3250.22,7170.22,5548.57,336184.95
2021-08-20,3374.14,7274.14,5547.08,323241.10
2021-08-21,3831.47,7701.47,5545.66,311343.20
2021-08-22,3930.46,7760.46,5544.27,299562.30
2021-08-23,2432.47,6242.47,5542.93,288142.42
2021-08-24,3329.91,6669.91,5541.94,279950.51
2021-08-25,3423.18,6483.18,5540.90,271586.57
2021-08-26,2463.87,5483.87,5539.85,263263.68
2021-08-27,2222.00,5232.00,5538.95,255690.79
2021-08-28,2578.36,5548.36,5538.11,248804.90
2021-08-29,2656.59,5596.59,5537.27,242094.01
2021-08-30,2682.97,5602.97,5536.42,235475.11
2021-08-31,2758.18,5648.18,5535.57,229025.22
2021-09-01,2628.01,5498.01,5534.71,222416.32
2021-09-02,2254.59,5114.59,5533.80,215106.42
2021-09-03,2268.53,5198.53,5532.89,208022.52
2021-09-04,2513.47,5463.47,5532.03,201523.62
2021-09-05,2633.04,5563.04,5531.18,195281.72
2021-09-06,2586.15,5486.15,5530.29,188946.82
2021-09-07,2232.31,5102.31,5529.36,181929.92
2021-09-08,2067.11,4997.11,5528.41,174744.03
2021-09-09,2494.48,5424.48,5527.52,168247.13
2021-09-10,2566.32,5466.32,5526.61,161833.23
2021-09-11,2689.08,5649.08,5525.73,155841.32
2021-09-12,2580.76,5550.76,5524.85,149892.42
2021-09-13,1974.48,4914.48,5523.97,143395.53
2021-09-14,2055.56,4955.56,5523.09,137158.63
2021-09-15,2211.35,5081.35,5522.22,131230.73
2021-09-16,2259.32,5159.32,5521.35,125536.82
2021-09-17,2338.98,5238.98,5520.49,120119.93
2021-09-18,2134.11,5084.11,5519.64,114495.03
2021-09-19,1826.81,4776.81,5518.80,108558.12
2021-09-20,1472.91,4392.91,5518.07,103605.22
2021-09-21,1661.87,4541.87,5517.46,99602.32
2021-09-22,1695.71,4605.71,5516.96,96400.43
2021-09-23,1912.64,4812.64,5514.75,94085.00
2021-09-24,2125.20,4985.20,5514.45,91973.00
2021-09-25,2179.48,5049.48,5514.17,90048.00
2021-09-26,2152.09,5002.09,5513.87,88029.00
2021-09-27,2138.22,4948.22,5513.55,85923.00
2021-09-28,2056.89,4896.89,5513.19,83616.00
2021-09-29,2212.67,5122.67,5512.87,81618.00
2021-09-30,2068.63,5048.63,5512.60,79969.00
2021-10-01,2134.00,4624.00,5512.34,78410.00
2021-10-02,2286.81,4106.81,5511.90,75845.00
2021-10-03,2301.30,3601.30,5511.27,72317.00
2021-10-04,2270.26,3330.26,5510.79,69739.00
2021-10-05,2486.34,3183.34,5510.46,68020.00
2021-10-06,2529.99,2838.99,5509.99,65618.00
2021-10-07,2109.04,2342.04,5509.58,62627.00
2021-10-08,2664.12,2898.12,5509.38,61215.00
2021-10-09,2850.68,3087.68,5509.23,60179.00
2021-10-10,2495.67,2733.67,5508.97,58421.00
2021-10-11,2400.82,2640.82,5508.67,56459.00
2021-10-12,2470.65,2711.65,5508.43,54935.00
2021-10-13,2454.22,2696.22,5508.40,54749.00
2021-10-14,2489.20,2778.20,5508.56,55757.00
2021-10-15,2515.30,2824.30,5508.85,57630.00
2021-10-16,2474.44,2769.44,5509.10,59295.00
2021-10-17,2397.26,2697.26,5509.32,60797.00
2021-10-18,2454.53,2760.53,5509.56,62484.00
2021-10-19,2488.02,2800.02,5509.81,64289.00
2021-10-20,2432.89,2733.89,5510.05,65943.00
2021-10-21,2110.19,2407.19,5510.25,66949.00
2021-10-22,2070.82,2371.82,5510.43,67865.00
2021-10-23,2242.18,2547.18,5510.67,69109.00
2021-10-24,2186.61,2477.61,5510.88,70215.00
2021-10-25,2296.39,2574.39,5511.21,71989.00
2021-10-26,2345.45,2623.45,5511.62,74257.00
2021-10-27,2300.25,2579.25,5512.01,76477.00
2021-10-28,2275.55,2554.55,5512.38,78648.00
2021-10-29,2244.79,2523.79,5512.73,80758.00
2021-10-30,2280.03,2562.03,5513.08,82924.00
2021-10-31,2352.53,2633.53,5513.44,85212.00
2021-11-01,2477.90,2758.90,5513.84,87828.00
2021-11-02,2491.75,2772.75,5514.31,91007.00
2021-11-03,2517.11,2798.11,5514.81,94514.00
2021-11-04,2227.58,2508.58,5515.30,97532.00
2021-11-05,2021.53,2302.53,5515.77,100179.00
2021-11-06,2053.81,2328.81,5516.24,102894.00
2021-11-07,2214.64,2491.64,5516.75,105928.00
2021-11-08,2102.21,2380.21,5517.21,108739.00
2021-11-09,2200.31,2476.31,5517.70,111814.00
2021-11-10,2232.69,2511.69,5518.19,114979.00
2021-11-11,2206.21,2484.21,5518.65,118030.00
2021-11-12,2316.13,2593.13,5519.13,121301.00
2021-11-13,2334.21,2612.21,5519.60,124592.00
2021-11-14,2358.44,2638.44,5520.08,127937.00
2021-11-15,2138.50,2419.50,5520.56,130818.00
2021-11-16,1955.73,2235.73,5520.98,133392.00
2021-11-17,2110.99,2388.99,5521.44,136270.00
2021-11-18,1883.10,2164.10,5521.82,138694.00
2021-11-19,2070.65,2353.65,5522.25,141490.00
2021-11-20,2165.43,2449.43,5522.70,144474.00
2021-11-21,2060.57,2345.57,5523.11,147250.00
2021-11-22,2059.49,2345.49,5523.51,150008.00
2021-11-23,1939.54,2225.54,5523.87,152538.00
2021-11-24,2040.30,2326.30,5524.25,155250.00
2021-11-25,1957.10,2244.10,5524.60,157793.00
2021-11-26,1977.25,2265.25,5524.95,160374.00
2021-11-27,1937.40,2225.40,5525.33,162870.00
2021-11-28,1898.54,2184.54,5525.70,165279.00
2021-11-29,1830.38,2117.38,5526.04,167529.00
2021-11-30,1920.05,2207.05,5526.40,169941.00
2021-12-01,1974.48,2261.48,5526.77,172457.00
2021-12-02,1985.13,2273.13,5527.14,175008.00
2021-12-03,1890.93,2178.93,5527.48,177390.00
2021-12-04,1950.35,2239.35,5527.83,179874.00
2021-12-05,1935.18,2222.18,5528.17,182318.00
2021-12-06,1921.03,2205.03,5528.50,184724.00
2021-12-07,2012.28,2298.28,5528.85,187311.00
2021-12-08,2064.74,2350.74,5529.21,190008.00
2021-12-09,1861.48,2145.48,5529.51,192284.00
2021-12-10,1996.58,2279.58,5529.84,194822.00
2021-12-11,1801.38,2084.38,5530.13,196953.00
2021-12-12,1874.48,2157.48,5530.46,199229.00
2021-12-13,1779.71,2063.71,5530.76,201319.00
2021-12-14,1971.79,2254.79,5531.11,203788.00
2021-12-15,1960.60,2242.60,5531.45,206213.00
2021-12-16,1874.82,2157.82,5531.76,208450.00
2021-12-17,1916.24,2198.24,5532.08,210787.00
2021-12-18,1693.48,1975.48,5532.34,212702.00
2021-12-19,1779.19,2061.19,5532.62,214787.00
2021-12-20,1787.76,2069.76,5532.90,216889.00
2021-12-21,1807.35,2090.35,5533.18,219012.00
2021-12-22,1869.26,2150.26,5533.47,221234.00
2021-12-23,2159.63,2437.63,5533.83,224026.00
2021-12-24,2255.93,2533.93,5534.21,227009.00
2021-12-25,1992.76,2271.76,5534.52,229472.00
2021-12-26,2046.20,2325.20,5534.84,232041.00
2021-12-27,1889.83,2168.83,5535.13,234280.00
2021-12-28,1734.70,2012.70,5535.40,236249.00
2021-12-29,1527.93,1807.93,5535.61,237792.00
2021-12-30,1822.45,2103.45,5535.90,239941.00
2021-12-31,1603.65,1885.65,5536.13,241658.00
2022-01-01,1429.14,1712.14,5536.31,243011.00
2022-01-02,1676.88,1963.88,5536.56,244903.00
2022-01-03,1565.98,1853.98,5536.78,246577.00
2022-01-04,1728.33,2017.33,5537.04,248575.00
2022-01-05,1969.82,2258.82,5537.36,251052.00
2022-01-06,2218.90,2509.90,5537.74,254027.00
2022-01-07,1947.23,2237.23,5538.05,256481.00
2022-01-08,2002.67,2290.67,5538.37,259041.00
2022-01-09,1819.06,2106.06,5538.64,261215.00
2022-01-10,1550.28,1840.28,5538.84,262842.00
2022-01-11,1582.15,1875.15,5539.05,264558.00
2022-01-12,1797.93,2090.93,5539.31,266702.00
2022-01-13,1765.15,2056.15,5539.56,268777.00
2022-01-14,1858.42,2149.42,5539.83,271037.00
2022-01-15,1855.47,2145.47,5540.11,273309.00
2022-01-16,1650.19,1940.19,5540.35,275154.00
2022-01-17,1615.90,1905.90,5540.58,276931.00
2022-01-18,1659.78,1950.78,5540.82,278797.00
2022-01-19,1749.50,2038.50,5541.08,280837.00
2022-01-20,1826.70,2113.70,5541.36,283046.00
2022-01-21,1805.95,2092.95,5541.63,285194.00
2022-01-22,1784.18,2070.18,5541.89,287277.00
2022-01-23,1620.90,1905.90,5542.11,289054.00
2022-01-24,1624.45,1911.45,5542.33,290842.00
2022-01-25,1754.52,2040.52,5542.58,292886.00
2022-01-26,1571.84,1857.84,5542.78,294528.00
2022-01-27,1577.90,1864.90,5542.98,296184.00
2022-01-28,1487.23,1773.23,5543.16,297678.00
2022-01-29,1441.44,1728.44,5543.33,299103.00
2022-01-30,1397.58,1685.58,5543.49,300443.00
2022-01-31,1497.18,1784.18,5543.68,302046.00
2022-02-01,1723.55,2009.55,5543.95,304338.00
2022-02-02,1613.06,1897.06,5544.19,306393.00
2022-02-03,1488.03,1772.03,5544.40,308200.00
2022-02-04,1572.80,1856.80,5544.63,310191.00
2022-02-05,1578.85,1861.85,5544.86,312196.00
2022-02-06,1736.29,2017.29,5545.14,314545.00
2022-02-07,1683.43,1962.43,5545.42,316807.00
2022-02-08,1415.11,1695.11,5545.63,318513.00
2022-02-09,1615.35,1894.35,5545.89,320636.00
2022-02-10,1614.93,1891.93,5546.15,322778.00
2022-02-11,1667.82,1941.82,5546.42,325015.00
2022-02-12,1686.38,1956.38,5546.69,327267.00
2022-02-13,1520.55,1790.55,5546.92,329198.00
2022-02-14,1531.59,1800.59,5547.15,331139.00
2022-02-15,1618.85,1886.85,5547.40,333263.00
2022-02-16,1624.91,1891.91,5547.65,335401.00
2022-02-17,1630.46,1896.46,5547.90,337552.00
2022-02-18,1541.30,1805.30,5548.13,339544.00
2022-02-19,1581.22,1845.22,5548.37,341637.00
2022-02-20,1667.99,1930.99,5548.63,343914.00
2022-02-21,1629.19,1892.19,5548.88,346120.00
2022-02-22,1506.65,1770.65,5549.10,348075.00
2022-02-23,1419.43,1685.43,5549.30,349857.00
2022-02-24,1468.85,1735.85,5549.51,351741.00
2022-02-25,1473.89,1740.89,5549.72,353635.00
2022-02-26,1285.42,1552.42,5549.89,355175.00
2022-02-27,1431.20,1699.20,5550.10,357022.00
2022-02-28,1436.74,1704.74,5550.32,358880.00
2022-03-01,1475.65,1742.65,5550.55,360835.00
2022-03-02,1562.40,1826.40,5550.80,362972.00
2022-03-03,1556.61,1819.61,5551.04,365038.00
2022-03-04,1542.06,1804.06,5551.25,366853.00
2022-03-05,1550.60,1813.60,5551.46,368677.00
2022-03-06,1646.37,1907.37,5551.69,370685.00
2022-03-07,1558.18,1820.18,5551.90,372528.00
2022-03-08,1690.82,1954.82,5552.14,374644.00
2022-03-09,1602.14,1865.14,5552.36,376598.00
2022-03-10,1306.57,1569.57,5552.51,377934.00
2022-03-11,1409.33,1675.33,5552.68,379454.00
2022-03-12,1540.00,1807.00,5552.88,381253.00
2022-03-13,1538.03,1802.03,5553.08,383060.00
2022-03-14,1504.68,1766.68,5553.27,384783.00
2022-03-15,1526.08,1789.08,5553.47,386602.00
2022-03-16,1590.51,1852.51,5553.68,388525.00
2022-03-17,1493.80,1756.80,5553.87,390276.00
2022-03-18,1545.19,1808.19,5554.07,392121.00
2022-03-19,1542.75,1805.75,5554.27,393981.00
2022-03-20,1651.54,1914.54,5554.49,396031.00
2022-03-21,1618.70,1881.70,5554.70,398000.00
2022-03-22,1536.46,1799.46,5554.89,399790.00
2022-03-23,1573.15,1836.15,5555.09,401627.00
2022-03-24,1626.63,1889.63,5555.31,403578.00
2022-03-25,1796.15,2060.15,5555.57,405893.00
2022-03-26,1943.83,2207.83,5555.86,408493.00
2022-03-27,2186.78,2450.78,5556.20,411561.00
2022-03-28,2420.30,2685.30,5556.59,415112.00
2022-03-29,2664.83,2928.83,5557.03,419152.00
2022-03-30,2814.18,3078.18,5557.50,423514.00
2022-03-31,2842.85,3106.85,5557.97,427917.00
2022-04-01,2619.56,2883.56,5558.39,431891.00
2022-04-02,2630.24,2892.24,5558.81,435908.00
2022-04-03,2807.57,3070.57,5559.26,440245.00
2022-04-04,3093.31,3357.31,5559.76,445119.00
2022-04-05,2599.41,2862.41,5560.08,448218.00
