date,qu,qt,fb,mm,mx,mn,qd,af
2000-02-15,798.07,9.40,2648.12,46.67,55.63,38.88,9.40,461767.25
2000-02-16,1697.86,9.40,2648.44,39.54,48.31,30.86,9.40,465116.25
2000-02-17,1697.96,9.50,2648.76,40.63,53.66,29.60,9.50,468465.25
2000-02-18,1176.36,9.80,2648.98,36.12,53.27,23.63,9.80,470779.09
2000-02-19,806.57,10.00,2649.13,35.27,51.62,21.43,10.00,472359.06
2000-02-20,861.62,10.00,2649.29,42.55,53.58,31.41,10.00,474048.22
2000-02-21,644.84,10.00,2649.41,46.85,60.50,39.12,10.00,475307.41
2000-02-22,598.41,10.00,2649.52,48.79,59.95,38.01,10.00,476474.50
2000-02-23,645.84,11.00,2649.64,44.29,50.36,39.74,11.00,477733.69
2000-02-24,652.59,10.00,2649.76,40.60,49.18,29.13,10.00,479008.25
2000-02-25,1016.46,10.00,2649.95,38.86,50.36,27.48,10.00,481004.53
2000-02-26,1252.48,11.00,2650.18,44.12,48.47,39.82,11.00,483466.97
2000-02-27,1192.83,11.00,2650.40,46.32,53.58,41.55,11.00,485811.09
2000-02-28,652.79,11.00,2650.52,46.77,55.23,36.84,11.00,487084.06
2000-02-29,1623.31,11.00,2650.82,39.76,45.56,33.22,11.00,490282.03
2000-03-01,1637.21,11.00,2651.12,43.56,56.02,34.87,11.00,493507.56
2000-03-02,1584.12,12.00,2651.41,40.98,51.69,31.17,12.00,496625.81
2000-03-03,1149.62,12.00,2651.62,45.03,57.98,33.38,12.00,498882.25
2000-03-04,1261.21,13.00,2651.85,46.65,69.38,31.02,13.00,501358.03
2000-03-05,1098.03,13.00,2652.05,48.45,55.39,44.07,13.00,503510.16
2000-03-06,1497.30,13.00,2652.32,45.39,52.80,40.53,13.00,506454.22
2000-03-07,2151.66,13.00,2652.71,43.87,50.52,38.57,13.00,510696.19
2000-03-08,2706.16,13.00,2653.20,43.58,54.29,39.12,13.00,516038.00
2000-03-09,2118.40,13.00,2653.58,45.38,51.30,41.08,13.00,520214.00
2000-03-10,1949.00,13.00,2653.93,45.00,54.13,33.06,13.00,524054.00
2000-03-11,1913.30,13.00,2654.27,46.61,54.92,34.16,13.00,527823.19
2000-03-12,1574.91,13.00,2654.55,41.48,54.13,30.07,13.00,530921.19
2000-03-13,1184.43,13.00,2654.76,45.08,62.86,27.79,13.00,533244.69
2000-03-14,909.04,242.00,2654.88,54.18,62.15,44.70,157.00,534567.75
2000-03-15,1028.21,353.00,2655.00,45.74,56.88,34.24,234.00,535907.00
2000-03-16,1151.66,361.00,2655.14,40.89,45.01,36.13,253.00,537475.25
2000-03-17,1432.66,362.00,2655.33,43.57,55.86,33.45,253.00,539598.88
2000-03-18,1209.29,361.00,2655.48,44.07,58.14,29.68,252.00,541281.44
2000-03-19,1266.96,361.00,2655.64,44.63,51.93,36.13,252.00,543078.38
2000-03-20,1150.66,360.00,2655.78,40.67,51.07,31.10,251.00,544646.63
2000-03-21,1594.40,359.00,2656.00,44.67,61.60,30.39,250.00,547097.00
2000-03-22,1728.92,359.00,2656.24,50.49,69.86,31.73,250.00,549814.19
2000-03-23,1272.30,359.00,2656.40,47.67,59.64,34.24,250.00,551625.69
2000-03-24,1439.33,360.00,2656.59,43.96,59.01,26.85,251.00,553766.50
2000-03-25,2130.46,362.00,2656.90,48.10,64.12,33.14,253.00,557274.19
2000-03-26,1965.94,362.00,2657.18,53.35,68.99,37.31,253.00,560455.56
2000-03-27,2424.95,363.00,2657.54,52.31,69.54,35.42,254.00,564545.38
2000-03-28,2434.36,364.00,2657.90,47.54,55.23,37.54,255.00,568651.88
2000-03-29,2917.53,365.00,2658.34,41.31,50.28,29.13,256.00,573714.75
2000-03-30,2523.66,380.00,2658.71,45.35,59.32,32.43,271.00,577966.63
2000-03-31,2291.00,374.00,2659.04,48.74,65.85,31.88,264.00,581768.94
2000-04-01,1719.04,368.00,2659.27,55.31,74.02,36.29,258.00,584448.69
2000-04-02,1710.50,368.00,2659.50,59.47,73.63,45.01,258.00,587111.50
2000-04-03,2591.25,368.00,2659.88,55.63,72.29,36.76,258.00,591521.25
2000-04-04,3935.09,503.00,2660.46,63.05,83.22,42.81,259.00,598328.69
2000-04-05,3281.31,559.00,2660.92,54.30,66.08,36.68,262.00,603728.31
2000-04-06,3608.15,633.00,2661.42,55.99,63.57,45.88,261.00,609629.44
2000-04-07,2777.64,635.00,2661.78,48.51,63.17,32.59,263.00,613879.31
2000-04-08,2261.41,647.00,2662.05,51.36,70.96,31.10,264.00,617081.44
2000-04-09,2030.60,649.00,2662.28,57.55,65.14,49.73,266.00,619821.81
2000-04-10,1433.22,650.00,2662.41,59.12,75.28,47.45,267.00,621375.31
2000-04-11,1322.21,715.00,2662.51,63.50,78.90,49.34,269.00,622579.69
2000-04-12,1434.42,836.00,2662.61,65.17,80.71,47.21,269.00,623766.63
2000-04-13,1311.19,1012.00,2662.66,60.87,67.50,51.93,272.00,624360.06
2000-04-14,1618.21,1011.00,2662.76,55.64,64.90,45.96,271.00,625564.44
2000-04-15,1613.02,953.00,2662.87,53.55,65.30,43.52,272.00,626873.56
2000-04-16,1729.19,946.00,2663.00,52.84,63.96,44.15,265.00,628427.00
2000-04-17,1584.71,981.00,2663.10,55.09,71.66,39.98,274.00,629624.44
2000-04-18,1834.32,982.00,2663.24,59.84,72.37,50.91,275.00,631315.00
2000-04-19,1470.29,982.00,2663.32,60.22,70.96,48.16,275.00,632283.50
2000-04-20,1223.73,984.00,2663.36,60.12,72.76,48.86,277.00,632759.00
2000-04-21,856.41,1034.00,2663.33,59.97,74.26,43.60,277.00,632406.75
2000-04-22,1685.74,1082.00,2663.43,62.25,67.58,52.40,277.00,633604.25
2000-04-23,1206.28,1082.00,2663.45,51.67,61.21,39.82,277.00,633850.75
2000-04-24,1088.00,1088.00,2663.45,51.43,62.15,38.01,277.00,633850.75
2000-04-25,929.58,1116.00,2663.42,54.79,64.20,48.08,277.00,633481.00
2000-04-26,1161.00,1161.00,2663.42,54.70,69.07,39.19,277.00,633481.00
2000-04-27,1120.83,1183.00,2663.41,62.94,87.94,40.84,277.00,633357.69
2000-04-28,1060.44,1238.00,2663.38,58.64,74.73,49.73,279.00,633005.50
2000-04-29,708.55,1259.00,2663.29,51.93,65.14,36.76,280.00,631913.69
2000-04-30,947.99,1312.00,2663.23,56.33,76.85,35.34,280.00,631191.69
2000-05-01,815.43,1357.00,2663.14,62.86,83.14,41.40,280.00,630117.50
2000-05-02,709.01,1437.00,2663.02,67.02,77.17,57.28,280.00,628673.56
2000-05-03,729.68,1514.00,2662.89,63.05,80.23,44.78,280.00,627117.88
2000-05-04,1143.60,1566.00,2662.82,59.53,69.54,50.91,280.00,626280.06
2000-05-05,643.00,1611.00,2662.66,58.47,68.13,46.98,279.00,624360.06
2000-05-06,486.98,1631.00,2662.47,55.18,63.64,45.96,279.00,622090.94
2000-05-07,909.41,1631.00,2662.35,56.27,64.27,49.41,279.00,620659.69
2000-05-08,907.38,1629.00,2662.23,59.33,70.72,47.61,277.00,619228.38
2000-05-09,528.58,1611.00,2662.05,58.58,71.90,48.08,277.00,617081.44
2000-05-10,1250.83,1611.00,2661.99,50.55,57.12,44.38,277.00,616367.06
2000-05-11,211.54,1579.00,2661.76,49.34,58.22,43.75,277.00,613654.75
2000-05-12,468.98,1549.00,2661.58,51.70,63.49,36.52,276.00,611512.56
2000-05-13,894.76,1548.00,2661.47,59.18,73.08,42.57,275.00,610216.88
2000-05-14,710.84,1547.00,2661.33,62.56,77.56,50.12,274.00,608558.38
2000-05-15,240.51,1547.00,2661.11,64.84,78.35,47.68,274.00,605967.00
2000-05-16,1067.95,1547.00,2661.03,65.14,78.11,55.78,274.00,605016.81
2000-05-17,408.58,1594.00,2660.83,65.67,77.09,56.41,272.00,602665.56
2000-05-18,409.00,1593.00,2660.63,63.38,79.92,45.56,271.00,600317.13
2000-05-19,418.99,1603.00,2660.43,66.35,81.49,49.89,271.00,597968.69
2000-05-20,600.49,1603.00,2660.26,68.62,86.05,49.73,271.00,595980.25
2000-05-21,491.49,1615.00,2660.07,72.90,92.26,52.17,268.00,593751.81
2000-05-22,488.43,1613.00,2659.88,76.23,90.22,62.31,266.00,591521.25
2000-05-23,404.24,1627.00,2659.67,69.33,82.28,51.30,248.00,589095.94
2000-05-24,416.80,1708.00,2659.45,70.85,86.99,52.24,269.00,586534.88
2000-05-25,486.66,1718.00,2659.24,69.44,80.63,56.57,269.00,584092.56
2000-05-26,433.34,1716.00,2659.02,68.76,82.91,53.74,267.00,581548.44
2000-05-27,256.57,1715.00,2658.77,70.11,77.01,60.66,266.00,578655.69
2000-05-28,206.81,1715.00,2658.51,68.32,79.29,58.93,266.00,575664.25
2000-05-29,557.19,1718.00,2658.31,63.65,77.25,46.19,264.00,573361.81
2000-05-30,342.46,1732.00,2658.07,58.19,68.28,45.88,263.00,570605.69
2000-05-31,367.59,1755.00,2657.83,55.73,68.28,40.22,263.00,567853.81
2000-06-01,378.36,1753.00,2657.59,58.76,77.25,37.46,263.00,565127.25
2000-06-02,365.97,1749.00,2657.35,70.15,90.61,45.09,262.00,562384.06
2000-06-03,420.03,1736.00,2657.12,73.32,89.27,52.95,262.00,559773.88
2000-06-04,474.74,1735.00,2656.90,75.45,96.35,49.57,261.00,557274.19
2000-06-05,257.84,1744.00,2656.64,82.23,94.39,68.36,261.00,554326.44
2000-06-06,323.13,1801.00,2656.38,72.40,87.31,51.85,261.00,551395.13
2000-06-07,160.78,1813.00,2656.09,74.66,90.53,53.58,260.00,548118.00
2000-06-08,464.18,1819.00,2655.85,64.27,76.70,54.05,258.00,545430.75
2000-06-09,476.08,1835.00,2655.61,62.46,74.26,53.19,258.00,542735.38
2000-06-10,259.68,1841.00,2655.33,60.40,69.70,50.44,258.00,539598.88
2000-06-11,261.71,1843.00,2655.05,58.16,68.91,43.12,258.00,536462.44
2000-06-12,543.22,1832.00,2654.82,63.74,78.27,54.60,258.00,533906.19
2000-06-13,412.94,1804.00,2654.57,66.16,82.04,47.53,258.00,531147.06
2000-06-14,314.84,1771.00,2654.31,74.79,94.62,53.90,260.00,528258.81
2000-06-15,95.21,1771.00,2654.01,73.17,84.40,63.17,260.00,524934.94
2000-06-16,679.39,1785.00,2653.81,67.97,80.15,56.41,261.00,522742.00
2000-06-17,120.27,1782.00,2653.51,67.94,84.71,48.63,259.00,519446.00
2000-06-18,238.20,1787.00,2653.23,72.85,90.77,48.55,258.00,516374.00
2000-06-19,189.28,1791.00,2652.94,69.25,80.15,56.18,258.00,513197.03
2000-06-20,362.57,1791.00,2652.68,68.87,85.19,48.24,258.00,510363.78
2000-06-21,270.84,1803.00,2652.40,75.86,94.07,50.99,258.00,507324.78
2000-06-22,8.51,1820.00,2652.07,78.52,92.50,57.59,258.00,503731.75
2000-06-23,498.65,1806.00,2651.83,74.92,90.53,53.50,258.00,501138.66
2000-06-24,123.28,1806.00,2651.52,75.56,93.21,52.48,258.00,497801.03
2000-06-25,237.88,1810.00,2651.23,76.21,89.67,60.74,259.00,494682.78
2000-06-26,240.91,1810.00,2650.94,77.13,90.93,54.68,259.00,491570.53
2000-06-27,316.44,1827.00,2650.66,78.28,92.66,57.36,256.00,488574.38
2000-06-28,117.96,1832.00,2650.34,79.68,96.11,57.67,255.00,485174.63
2000-06-29,430.01,1831.00,2650.08,79.77,96.59,56.41,255.00,482395.81
2000-06-30,13.71,1830.00,2649.74,80.96,101.46,56.57,255.00,478793.25
2000-07-01,125.75,1829.00,2649.42,76.82,91.40,61.13,256.00,475414.91
2000-07-02,285.34,1826.00,2649.13,72.23,86.99,52.80,256.00,472359.06
2000-07-03,284.98,1826.00,2648.84,70.29,79.45,61.05,256.00,469302.50
2000-07-04,-15.94,1826.00,2648.49,65.30,79.21,46.51,256.00,465649.06
2000-07-05,452.21,1826.00,2648.23,67.16,79.21,51.93,256.00,462924.19
2000-07-06,139.91,1823.00,2647.91,70.09,82.20,59.48,255.00,459585.84
2000-07-07,142.61,1812.00,2647.59,74.69,89.59,57.43,253.00,456274.66
2000-07-08,129.35,1801.00,2647.28,75.64,89.67,61.84,253.00,452959.00
2000-07-09,127.21,1799.00,2646.95,73.81,90.30,56.49,253.00,449643.06
2000-07-10,239.18,1785.00,2646.72,77.23,92.89,54.52,253.00,446576.97
2000-07-11,2143.20,1783.00,2646.65,79.23,95.49,57.12,253.00,447291.41
2000-07-12,2352.30,1782.00,2646.58,82.30,101.54,61.36,253.00,448422.59
2000-07-13,122.62,1781.00,2646.51,83.99,102.64,61.44,253.00,445133.25
2000-07-14,82.59,1786.00,2646.18,82.62,97.92,58.85,253.00,441754.59
2000-07-15,115.02,1812.00,2645.85,77.51,89.12,59.56,253.00,438388.69
2000-07-16,323.68,1812.00,2645.56,80.57,96.59,56.96,253.00,435436.66
2000-07-17,331.14,1812.00,2645.27,81.94,91.55,70.01,253.00,432499.41
2000-07-18,-31.32,1809.00,2644.94,80.58,92.26,70.01,253.00,428849.19
2000-07-19,732.15,1799.00,2644.70,78.94,94.62,60.74,253.00,426733.13
2000-07-20,128.82,1799.00,2644.37,81.95,97.61,60.89,253.00,423420.38
2000-07-21,167.97,1794.00,2644.05,80.95,101.30,57.51,253.00,420195.19
2000-07-22,138.94,1795.00,2643.72,85.79,103.27,61.52,253.00,416910.44
2000-07-23,336.11,1793.00,2643.43,81.46,96.43,61.05,253.00,414020.75
2000-07-24,87.44,1792.00,2643.09,79.07,95.56,57.67,252.00,410639.81
2000-07-25,248.83,1795.00,2642.78,80.71,99.97,56.41,251.00,407573.03
2000-07-26,252.03,1793.00,2642.47,82.27,96.51,63.09,251.00,404516.56
2000-07-27,165.42,1800.00,2642.14,81.72,96.90,61.13,249.00,401274.41
2000-07-28,181.05,1807.00,2641.81,81.53,101.85,58.69,253.00,398049.38
2000-07-29,180.35,1807.00,2641.48,86.45,105.00,63.41,253.00,394822.97
2000-07-30,330.17,1807.00,2641.18,87.88,105.00,67.42,253.00,391893.72
2000-07-31,146.71,1807.00,2640.84,88.99,106.57,68.36,253.00,388600.59
2000-08-01,246.73,1805.00,2640.52,87.82,103.98,65.92,253.00,385509.81
2000-08-02,145.99,1803.00,2640.18,84.94,102.48,63.49,252.00,382223.19
2000-08-03,577.63,1787.00,2639.93,85.31,102.25,64.67,251.00,379824.44
2000-08-04,-240.25,1784.00,2639.51,87.54,100.36,71.66,250.00,375809.41
2000-08-05,339.10,1784.00,2639.21,80.93,97.53,62.94,250.00,372943.50
2000-08-06,198.48,1784.00,2638.88,79.40,98.87,58.85,250.00,369798.66
2000-08-07,158.49,1782.00,2638.54,81.27,100.44,58.61,250.00,366578.47
2000-08-08,247.21,1774.00,2638.22,81.33,101.15,60.26,250.00,363550.13
2000-08-09,209.74,1772.00,2637.89,85.32,105.94,61.68,250.00,360451.44
2000-08-10,67.33,1768.00,2637.53,85.62,98.79,66.71,250.00,357078.22
2000-08-11,161.95,1767.00,2637.19,79.90,91.95,68.76,250.00,353894.66
2000-08-12,119.53,1765.00,2636.84,76.80,96.19,53.42,250.00,350630.91
2000-08-13,40.29,1765.00,2636.47,79.76,95.88,57.43,250.00,347210.00
2000-08-14,315.58,1763.00,2636.16,75.58,91.79,55.23,250.00,344339.09
2000-08-15,134.73,1763.00,2635.81,77.08,94.46,54.60,250.00,341109.47
2000-08-16,187.82,1762.00,2635.47,75.65,94.86,52.95,249.00,337987.13
2000-08-17,142.93,1764.00,2635.12,76.55,95.80,53.35,249.00,334771.78
2000-08-18,154.43,1764.00,2634.77,78.50,95.72,58.46,249.00,331579.25
2000-08-19,206.82,1764.00,2634.43,73.12,87.70,57.12,250.00,328490.63
2000-08-20,159.43,1763.00,2634.08,70.12,83.14,56.25,250.00,325310.00
2000-08-21,213.96,1762.00,2633.74,70.38,86.52,51.07,249.00,322239.50
2000-08-22,206.22,1758.00,2633.40,71.96,93.76,50.44,248.00,319161.59
2000-08-23,257.81,1757.00,2633.07,77.28,99.18,52.24,248.00,316188.00
2000-08-24,178.79,1757.00,2632.72,81.77,95.72,66.16,248.00,313057.66
2000-08-25,209.56,1739.00,2632.38,78.20,95.88,60.58,248.00,310024.06
2000-08-26,180.04,1716.00,2632.04,78.33,95.33,57.04,248.00,306977.53
2000-08-27,-68.31,1714.00,2631.64,74.46,94.70,52.40,248.00,303442.38
2000-08-28,367.95,1710.00,2631.34,69.03,85.27,49.02,247.00,300780.47
2000-08-29,152.73,1669.00,2631.00,71.95,92.66,48.55,246.00,297773.00
2000-08-30,259.48,1678.00,2630.68,72.96,88.02,55.47,245.00,294959.41
2000-08-31,220.13,1677.00,2630.35,71.56,85.03,53.74,246.00,292069.75
2000-09-01,284.21,1658.00,2630.04,65.42,75.67,55.78,243.00,289344.88
2000-09-02,266.40,1630.00,2629.73,57.41,68.36,48.55,245.00,286640.22
2000-09-03,148.24,1599.00,2629.40,54.16,67.50,44.54,245.00,283762.69
2000-09-04,383.32,1568.00,2629.13,61.48,74.65,48.71,245.00,281412.91
2000-09-05,266.73,1528.00,2628.84,57.09,64.59,48.16,245.00,278911.22
2000-09-06,252.84,1478.00,2628.56,58.42,75.36,45.80,243.00,276481.16
2000-09-07,264.11,1439.00,2628.29,60.65,80.31,42.34,242.00,274150.81
2000-09-08,427.02,1382.00,2628.07,68.98,84.40,53.58,243.00,272256.63
2000-09-09,129.24,1297.00,2627.80,58.76,72.53,45.56,245.00,269940.41
2000-09-10,253.40,1294.00,2627.56,57.09,69.93,41.40,245.00,267876.41
2000-09-11,290.86,1238.00,2627.34,65.22,82.20,47.21,245.00,265997.78
2000-09-12,386.50,1209.00,2627.15,69.38,90.45,49.49,245.00,264366.38
2000-09-13,208.23,1159.00,2626.93,74.40,94.07,56.80,244.00,262480.56
2000-09-14,304.43,1157.00,2626.73,74.75,99.10,55.94,244.00,260789.52
2000-09-15,81.01,1156.00,2626.48,77.53,92.73,61.52,243.00,258657.31
2000-09-16,389.93,1156.00,2626.30,74.66,88.41,57.28,243.00,257137.83
2000-09-17,125.26,1157.00,2626.06,74.08,89.90,60.97,244.00,255091.41
2000-09-18,268.47,1158.00,2625.85,75.72,92.89,59.16,244.00,253327.06
2000-09-19,26.72,1134.00,2625.59,74.25,82.83,63.49,245.00,251130.81
2000-09-20,412.13,1134.00,2625.42,64.22,80.71,47.29,245.00,249699.00
2000-09-21,136.31,1109.00,2625.19,62.25,73.79,50.59,245.00,247769.69
2000-09-22,1.32,1106.00,2624.93,55.63,62.39,49.89,245.00,245578.59
2000-09-23,220.58,1106.00,2624.72,50.78,66.48,37.23,245.00,243822.38
2000-09-24,141.74,1106.00,2624.49,52.46,69.86,36.68,245.00,241909.80
2000-09-25,220.58,1106.00,2624.28,53.34,75.12,34.71,245.00,240153.59
2000-09-26,239.03,1082.00,2624.08,57.50,77.56,39.74,244.00,238481.58
2000-09-27,245.15,1083.00,2623.88,56.78,79.37,37.70,245.00,236819.73
2000-09-28,280.53,1073.00,2623.69,64.10,83.46,48.55,245.00,235247.89
2000-09-29,241.50,1070.00,2623.49,66.49,82.67,49.02,245.00,233604.59
2000-09-30,235.51,1070.00,2623.29,71.66,86.37,54.05,245.00,231949.41
2000-10-01,111.42,1072.00,2623.06,70.40,80.47,54.29,247.00,230044.13
2000-10-02,200.95,1073.00,2622.85,58.46,71.43,44.70,248.00,228314.44
2000-10-03,239.46,1068.00,2622.65,53.23,70.56,37.70,248.00,226671.06
2000-10-04,235.47,1064.00,2622.45,53.48,70.88,36.05,248.00,225027.70
2000-10-05,299.92,1045.00,2622.27,51.25,68.83,36.52,248.00,223549.86
2000-10-06,160.74,1031.00,2622.06,48.39,68.83,32.04,248.00,221823.73
2000-10-07,274.09,1014.00,2621.88,50.11,72.61,33.45,248.00,220356.14
2000-10-08,274.61,1012.00,2621.70,53.00,76.38,35.66,248.00,218893.55
2000-10-09,150.73,1012.00,2621.49,55.35,73.39,36.68,248.00,217185.25
2000-10-10,644.54,969.00,2621.41,53.75,62.70,48.24,248.00,216541.70
2000-10-11,256.91,953.00,2621.24,51.87,61.29,42.65,248.00,215161.02
2000-10-12,416.18,953.00,2621.11,52.91,56.10,50.44,248.00,214096.25
2000-10-13,628.55,953.00,2621.03,55.02,60.74,51.54,248.00,213452.72
2000-10-14,312.52,682.00,2620.94,57.19,65.85,47.53,248.00,212719.86
2000-10-15,360.38,682.00,2620.86,51.98,68.76,38.57,248.00,212081.94
2000-10-16,354.53,682.00,2620.78,54.31,71.19,42.26,248.00,211432.42
2000-10-17,436.40,682.00,2620.72,52.93,75.99,39.90,248.00,210945.28
2000-10-18,360.38,682.00,2620.64,58.35,73.32,43.12,248.00,210307.36
2000-10-19,395.47,682.00,2620.57,60.07,72.69,47.92,248.00,209739.03
2000-10-20,820.47,493.00,2620.65,53.26,64.90,42.81,87.00,210388.55
2000-10-21,-31.03,9.90,2620.64,51.49,57.20,41.71,9.90,210307.36
2000-10-22,332.62,11.00,2620.72,46.41,57.28,36.29,11.00,210945.28
2000-10-23,216.67,12.00,2620.77,42.82,59.64,30.62,12.00,211351.23
2000-10-24,298.53,12.00,2620.84,49.19,66.71,36.52,12.00,211919.56
2000-10-25,211.82,13.00,2620.89,47.97,61.68,36.84,13.00,212313.91
2000-10-26,545.85,13.00,2621.02,51.38,56.57,48.63,13.00,213370.81
2000-10-27,260.76,13.00,2621.08,51.54,61.05,42.97,13.00,213862.23
2000-10-28,296.17,13.00,2621.15,49.54,63.33,38.49,13.00,214423.88
2000-10-29,425.93,13.00,2621.25,46.83,55.39,39.04,13.00,215242.92
2000-10-30,337.46,13.00,2621.33,45.69,58.06,35.18,13.00,215886.47
2000-10-31,178.17,13.00,2621.37,44.99,58.22,33.53,13.00,216214.08
2000-11-01,260.77,13.00,2621.43,44.55,57.67,35.89,13.00,216705.52
2000-11-02,337.45,13.00,2621.51,41.13,55.23,31.88,13.00,217349.06
2000-11-03,303.05,14.00,2621.58,42.96,56.65,32.28,14.00,217922.39
2000-11-04,337.46,13.00,2621.66,43.26,61.68,29.84,13.00,218565.94
2000-11-05,219.46,13.00,2621.71,46.25,52.01,41.95,13.00,218975.45
2000-11-06,343.35,13.00,2621.79,42.98,50.20,36.52,13.00,219630.69
2000-11-07,178.18,13.00,2621.83,40.51,52.32,29.29,13.00,219958.31
2000-11-08,462.33,14.00,2621.94,39.93,44.38,35.73,14.00,220847.56
2000-11-09,260.77,13.00,2622.00,40.76,47.45,34.63,13.00,221339.00
2000-11-10,222.62,14.00,2622.05,35.05,39.04,31.65,14.00,221752.80
2000-11-11,340.83,13.00,2622.13,33.68,41.32,23.63,13.00,222403.05
2000-11-12,264.35,14.00,2622.19,32.78,36.99,23.63,14.00,222899.61
2000-11-13,884.25,14.00,2622.40,36.26,40.84,30.86,14.00,224625.73
2000-11-14,-236.35,14.00,2622.34,35.41,40.69,31.49,14.00,224129.17
2000-11-15,222.62,14.00,2622.39,35.56,40.37,26.22,14.00,224542.97
2000-11-16,216.66,14.00,2622.44,30.87,44.46,23.47,14.00,224944.94
2000-11-17,307.08,15.00,2622.51,27.26,38.80,18.99,15.00,225524.27
2000-11-18,348.79,15.00,2622.59,26.84,32.59,18.91,15.00,226186.33
2000-11-19,140.17,15.00,2622.62,28.89,30.23,28.11,15.00,226434.61
2000-11-20,301.11,15.00,2622.69,27.51,31.57,21.03,15.00,227002.11
2000-11-21,265.34,15.00,2622.75,27.30,37.62,19.38,15.00,227498.66
2000-11-22,342.83,15.00,2622.83,31.98,45.40,20.88,15.00,228148.91
2000-11-23,181.90,15.00,2622.87,31.74,38.33,20.48,15.00,228479.95
2000-11-24,426.28,15.00,2622.97,33.71,49.10,24.73,15.00,229295.72
2000-11-25,392.32,15.00,2623.06,31.49,35.42,26.69,15.00,230044.13
2000-11-26,141.08,15.00,2623.09,36.58,41.00,31.41,15.00,230294.20
2000-11-27,303.17,15.00,2623.16,39.16,53.42,28.74,15.00,230865.78
2000-11-28,393.23,15.00,2623.25,31.23,39.82,24.02,15.00,231615.98
2000-11-29,430.25,16.00,2623.35,39.74,47.29,30.15,16.00,232437.63
2000-11-30,184.10,16.00,2623.39,39.99,50.99,29.45,16.00,232771.05
2000-12-01,394.23,16.00,2623.48,34.18,46.03,27.56,16.00,233521.25
2000-12-02,304.17,16.00,2623.55,32.57,36.05,25.67,16.00,234092.83
2000-12-03,268.14,16.00,2623.61,32.94,36.36,29.05,16.00,234592.95
2000-12-04,346.20,16.00,2623.69,34.58,38.25,30.31,16.00,235247.89
2000-12-05,352.20,16.00,2623.77,34.68,39.04,29.84,16.00,235914.73
2000-12-06,58.03,16.00,2623.78,31.67,34.48,28.03,16.00,235998.09
2000-12-07,430.24,16.00,2623.88,32.91,33.53,31.80,16.00,236819.73
2000-12-08,310.18,16.00,2623.95,32.89,34.24,31.88,16.00,237403.22
2000-12-09,311.03,16.00,2624.02,33.75,35.89,32.35,16.00,237988.41
2000-12-10,392.00,16.00,2624.11,35.66,42.10,32.12,16.00,238734.19
2000-12-11,185.81,16.00,2624.15,29.41,35.58,22.21,16.00,239071.00
2000-12-12,476.90,16.00,2624.26,30.87,34.32,28.19,16.00,239985.19
2000-12-13,271.71,17.00,2624.32,34.41,42.97,29.52,17.00,240490.39
2000-12-14,264.65,16.00,2624.38,46.44,50.75,39.59,16.00,240983.58
2000-12-15,482.97,16.00,2624.49,41.71,49.81,26.77,16.00,241909.80
2000-12-16,57.45,15.00,2624.50,33.88,39.04,25.83,15.00,241994.00
2000-12-17,518.36,15.00,2624.62,41.21,47.21,31.57,15.00,242992.39
2000-12-18,269.72,15.00,2624.68,31.45,41.32,23.39,15.00,243497.61
2000-12-19,178.74,15.00,2624.72,31.56,35.97,23.39,15.00,243822.38
2000-12-20,354.62,15.00,2624.80,32.22,37.23,28.74,15.00,244496.00
2000-12-21,227.25,15.00,2624.85,34.07,40.69,30.15,15.00,244917.00
2000-12-22,15.00,15.00,2624.85,35.03,38.96,29.84,15.00,244917.00
2000-12-23,731.36,15.00,2625.02,36.05,38.41,33.30,15.00,246337.88
2000-12-24,308.64,15.00,2625.09,39.18,48.86,33.38,15.00,246920.31
2000-12-25,314.76,15.00,2625.16,35.15,44.07,27.48,15.00,247514.88
2000-12-26,265.82,15.00,2625.22,30.65,34.40,24.73,15.00,248012.38
2000-12-27,400.40,15.00,2625.31,32.34,35.11,29.52,15.00,248776.81
2000-12-28,186.29,15.00,2625.35,31.30,32.12,30.31,15.00,249116.56
2000-12-29,437.11,15.00,2625.45,31.15,31.96,30.39,15.00,249953.81
2000-12-30,314.76,15.00,2625.52,31.83,33.77,30.31,15.00,250548.38
2000-12-31,351.47,15.00,2625.60,31.75,32.75,30.55,15.00,251215.75
2001-01-01,314.76,15.00,2625.67,32.00,36.52,29.29,15.00,251810.31
2001-01-02,223.00,15.00,2625.72,32.20,34.08,29.52,15.00,252222.88
2001-01-03,315.76,16.00,2625.79,29.19,35.03,23.71,16.00,252817.44
2001-01-04,309.65,16.00,2625.86,30.23,37.54,24.65,16.00,253399.88
2001-01-05,315.76,16.00,2625.93,29.65,40.69,22.37,16.00,253994.44
2001-01-06,315.76,16.00,2626.00,30.38,41.08,21.98,16.00,254589.00
2001-01-07,182.81,16.00,2626.04,28.17,36.68,21.50,16.00,254919.86
