date,fb,mm,mx,mn,af
2012-03-29,5315.75,32.89,40.60,26.50,102168.00
2012-03-30,5315.97,37.98,42.50,33.00,102729.00
2012-03-31,5316.24,42.51,59.30,32.70,103418.00
2012-04-01,5316.49,31.17,40.90,19.20,104059.00
2012-04-02,5316.66,28.75,49.70,8.90,104495.00
2012-04-03,5316.82,35.00,55.30,15.20,104906.00
2012-04-04,5317.00,30.28,40.20,17.90,105371.00
2012-04-05,5317.12,24.70,42.60,6.20,105682.00
2012-04-06,5317.24,25.69,39.20,15.20,105993.00
2012-04-07,5317.34,29.99,49.20,14.80,106251.00
2012-04-08,5317.45,40.13,63.20,21.30,106537.00
2012-04-09,5317.57,40.42,63.10,21.60,106848.00
2012-04-10,5317.72,43.22,69.00,24.60,107240.00
2012-04-11,5317.95,38.97,62.80,27.40,107841.00
2012-04-12,5318.20,38.21,49.20,30.90,108495.00
2012-04-13,5318.42,37.06,51.90,25.20,109073.00
2012-04-14,5318.63,38.36,54.00,24.80,109626.00
2012-04-15,5318.85,34.89,49.10,20.40,110208.00
2012-04-16,5319.09,33.58,43.20,24.90,110843.00
2012-04-17,5319.34,42.22,55.10,33.60,111507.00
2012-04-18,5319.68,40.17,52.60,31.90,112415.00
2012-04-19,5319.97,39.06,50.60,29.40,113192.00
2012-04-20,5320.22,45.78,63.90,34.10,113864.00
2012-04-21,5320.60,46.99,72.00,27.10,114890.00
2012-04-22,5321.09,49.99,79.00,27.80,116218.00
2012-04-23,5321.76,50.57,80.60,31.90,118049.00
2012-04-24,5322.54,49.28,70.40,33.70,120200.00
2012-04-25,5323.30,47.51,70.50,29.80,122314.00
2012-04-26,5324.55,39.90,43.00,34.10,125833.00
2012-04-27,5325.55,32.90,41.60,28.60,128684.00
2012-04-28,5326.18,36.58,51.90,25.60,130499.00
2012-04-29,5326.63,40.69,59.10,24.00,131800.00
2012-04-30,5327.05,38.57,52.40,29.40,133022.00
2012-05-01,5327.44,40.69,52.50,31.30,134161.00
2012-05-02,5327.60,38.98,50.30,29.40,134631.00
2012-05-03,5327.64,37.44,41.60,34.60,134748.00
2012-05-04,5327.66,36.91,47.60,32.30,134807.00
2012-05-05,5327.60,34.15,44.50,28.00,134631.00
2012-05-06,5327.47,38.91,56.70,23.10,134250.00
2012-05-07,5327.43,44.96,67.60,23.90,134133.00
2012-05-08,5327.50,49.01,71.60,27.10,134337.00
2012-05-09,5327.66,50.47,71.80,28.80,134807.00
2012-05-10,5327.89,46.57,55.50,30.50,135482.00
2012-05-11,5327.99,42.94,63.00,23.00,135777.00
2012-05-12,5328.10,47.57,71.10,24.30,136101.00
2012-05-13,5328.27,52.40,78.20,27.30,136602.00
2012-05-14,5328.39,56.81,83.40,30.20,136957.00
2012-05-15,5328.63,59.06,80.30,36.30,137667.00
2012-05-16,5328.94,57.63,79.50,37.90,138587.00
2012-05-17,5329.32,47.61,63.70,37.60,139718.00
2012-05-18,5329.55,48.40,61.80,35.60,140405.00
2012-05-19,5329.72,46.35,65.70,26.80,140915.00
2012-05-20,5329.85,52.31,71.60,34.50,141304.00
2012-05-21,5330.05,55.28,74.70,37.80,141904.00
2012-05-22,5330.45,46.94,55.40,38.30,143109.00
2012-05-23,5330.75,40.50,49.30,34.40,144015.00
2012-05-24,5330.76,39.05,51.20,30.90,144044.00
2012-05-25,5330.77,39.75,53.50,30.80,144075.00
2012-05-26,5330.67,42.69,53.10,31.70,143773.00
2012-05-27,5330.53,42.00,51.30,36.80,143349.00
2012-05-28,5330.35,46.45,62.70,37.40,142807.00
2012-05-29,5330.15,51.48,68.20,33.90,142205.00
2012-05-30,5330.03,51.83,69.00,32.50,141844.00
2012-05-31,5330.13,54.86,72.60,35.40,142145.00
2012-06-01,5330.29,60.09,81.10,39.40,142627.00
2012-06-02,5330.59,59.36,72.80,49.10,143531.00
2012-06-03,5330.92,59.38,76.30,45.40,144529.00
2012-06-04,5331.29,62.69,84.20,46.90,145652.00
2012-06-05,5331.75,42.68,52.10,35.80,147053.00
2012-06-06,5331.97,41.48,54.20,32.50,147726.00
2012-06-07,5332.18,46.08,64.70,27.60,148369.00
2012-06-08,5332.37,46.17,57.80,34.50,148952.00
2012-06-09,5332.54,37.98,50.70,28.70,149474.00
2012-06-10,5332.62,47.02,58.40,38.50,149720.00
2012-06-11,5332.69,50.65,70.30,29.50,149935.00
2012-06-12,5332.82,55.37,73.30,34.30,150335.00
2012-06-13,5332.95,56.16,67.90,38.20,150737.00
2012-06-14,5333.14,53.71,73.80,30.40,151324.00
2012-06-15,5333.30,55.89,75.50,33.90,151818.00
2012-06-16,5333.47,58.53,79.30,34.30,152346.00
2012-06-17,5333.62,59.51,76.90,40.20,152811.00
2012-06-18,5333.67,51.42,62.90,36.60,152965.00
2012-06-19,5333.67,43.72,56.90,29.40,152965.00
2012-06-20,5333.62,52.05,73.10,28.60,152811.00
2012-06-21,5333.57,61.11,86.20,34.50,152654.00
2012-06-22,5333.56,66.54,82.00,49.70,152624.00
2012-06-23,5333.53,61.42,78.80,40.80,152530.00
2012-06-24,5333.47,62.32,82.10,40.20,152346.00
2012-06-25,5333.47,62.63,81.30,40.30,152346.00
2012-06-26,5333.47,49.94,61.00,37.00,152346.00
2012-06-27,5333.45,52.77,75.30,28.60,152283.00
2012-06-28,5333.42,61.13,83.90,34.70,152190.00
2012-06-29,5333.35,60.81,81.90,37.40,151973.00
2012-06-30,5333.29,64.59,86.50,38.50,151787.00
2012-07-01,5333.20,63.34,78.20,46.00,151509.00
2012-07-02,5333.10,64.11,83.40,41.20,151200.00
2012-07-03,5333.00,62.80,76.10,47.10,150891.00
2012-07-04,5332.89,59.82,82.20,33.10,150552.00
2012-07-05,5332.77,64.09,83.90,47.10,150182.00
2012-07-06,5332.64,65.94,87.60,43.60,149782.00
2012-07-07,5332.50,70.49,92.90,46.20,149351.00
2012-07-08,5332.35,70.38,94.80,47.30,148890.00
2012-07-09,5332.20,68.68,94.70,46.90,148431.00
2012-07-10,5332.06,70.51,93.80,48.90,148001.00
2012-07-11,5331.90,70.09,92.60,47.50,147511.00
2012-07-12,5331.72,72.44,96.60,47.70,146962.00
2012-07-13,5331.56,64.26,78.90,51.20,146474.00
2012-07-14,5331.42,65.18,84.80,46.10,146047.00
2012-07-15,5331.22,64.17,80.40,49.20,145440.00
2012-07-16,5330.99,58.50,76.50,44.90,144742.00
2012-07-17,5330.74,64.55,84.90,43.70,143985.00
2012-07-18,5330.47,66.99,88.50,43.00,143170.00
2012-07-19,5330.22,68.74,91.50,45.30,142416.00
2012-07-20,5329.94,72.32,86.20,53.30,141574.00
2012-07-21,5329.68,67.89,89.00,44.40,140795.00
2012-07-22,5329.40,69.71,92.20,44.80,139957.00
2012-07-23,5329.13,67.54,84.00,50.10,139152.00
2012-07-24,5328.84,64.10,84.70,42.00,138289.00
2012-07-25,5328.57,62.41,85.80,41.10,137489.00
2012-07-26,5328.29,69.19,92.00,46.40,136661.00
2012-07-27,5328.00,71.63,90.90,51.00,135806.00
2012-07-28,5327.71,69.72,92.60,46.50,134953.00
2012-07-29,5327.42,70.02,91.70,46.80,134103.00
2012-07-30,5327.12,68.74,91.80,45.30,133227.00
2012-07-31,5326.72,67.49,90.20,43.10,132063.00
2012-08-01,5326.32,65.60,86.00,43.00,130902.00
2012-08-02,5325.91,62.72,83.20,40.90,129720.00
2012-08-03,5325.50,62.31,82.70,40.20,128542.00
2012-08-04,5325.10,64.34,87.60,41.10,127398.00
2012-08-05,5324.70,68.16,93.20,42.80,126260.00
2012-08-06,5324.28,72.76,89.80,58.30,125068.00
2012-08-07,5323.85,69.48,93.90,45.60,123857.00
2012-08-08,5323.45,66.34,88.30,48.70,122734.00
2012-08-09,5323.03,70.00,94.30,47.20,121560.00
2012-08-10,5322.60,67.18,87.00,50.80,120366.00
2012-08-11,5322.17,66.12,89.30,42.30,119177.00
2012-08-12,5321.75,64.92,92.40,38.90,118022.00
2012-08-13,5321.32,66.67,93.40,41.50,116845.00
2012-08-14,5320.85,65.92,90.60,41.10,115567.00
2012-08-15,5320.37,65.57,90.20,40.30,114268.00
2012-08-16,5319.78,66.92,89.20,44.90,112682.00
2012-08-17,5319.18,66.64,91.40,41.80,111083.00
2012-08-18,5318.58,66.65,91.50,45.10,109495.00
2012-08-19,5317.97,67.10,88.30,49.40,107893.00
2012-08-20,5317.35,67.81,87.90,48.00,106277.00
2012-08-21,5316.71,63.50,85.70,45.30,104623.00
2012-08-22,5316.05,62.78,84.80,42.40,102932.00
2012-08-23,5315.38,60.12,83.70,37.80,101230.00
2012-08-24,5314.71,57.03,78.70,35.90,99544.00
2012-08-25,5314.03,57.20,86.10,29.80,97848.00
2012-08-26,5313.35,62.18,85.70,42.20,96170.00
2012-08-27,5312.67,66.32,88.80,47.60,94505.00
2012-08-28,5311.96,63.67,88.50,41.00,92785.00
2012-08-29,5311.26,57.51,78.50,36.90,91105.00
2012-08-30,5310.55,56.98,84.00,31.80,89420.00
2012-08-31,5309.95,58.27,79.80,37.80,88010.00
2012-09-01,5309.34,60.06,79.90,42.60,86589.00
2012-09-02,5308.71,52.72,79.60,28.50,85135.00
2012-09-03,5308.08,54.62,81.60,29.90,83696.00
2012-09-04,5307.70,56.02,80.60,33.30,82834.00
2012-09-05,5307.70,56.67,82.40,33.60,82834.00
2012-09-06,5307.72,52.57,72.70,35.30,82879.00
2012-09-07,5307.72,55.59,81.50,32.30,82879.00
2012-09-08,5307.72,57.70,84.90,32.90,82879.00
2012-09-09,5307.75,58.31,83.70,40.80,82947.00
2012-09-10,5307.76,54.78,73.60,37.30,82969.00
2012-09-11,5307.76,49.06,70.40,29.70,82969.00
2012-09-12,5307.77,49.06,77.70,25.30,82992.00
2012-09-13,5307.77,52.45,83.40,27.60,82992.00
2012-09-14,5307.77,54.60,86.60,30.10,82992.00
2012-09-15,5307.77,55.61,80.50,33.80,82992.00
2012-09-16,5307.78,55.10,77.90,35.60,83014.00
2012-09-17,5307.79,52.85,77.40,30.80,83037.00
2012-09-18,5307.79,54.37,81.40,32.40,83037.00
2012-09-19,5307.78,55.35,83.80,31.50,83014.00
2012-09-20,5307.79,55.16,82.90,32.70,83037.00
2012-09-21,5307.79,53.89,82.00,33.00,83037.00
2012-09-22,5307.80,55.47,84.00,33.00,83060.00
2012-09-23,5307.80,55.12,72.90,47.00,83060.00
2012-09-24,5307.80,54.41,69.40,43.40,83060.00
2012-09-25,5307.83,57.21,74.80,45.90,83128.00
2012-09-26,5307.83,53.86,74.70,41.80,83128.00
2012-09-27,5307.83,52.22,78.40,32.50,83128.00
2012-09-28,5307.68,50.65,72.30,32.80,82789.00
2012-09-29,5307.69,55.39,75.60,36.70,82811.00
2012-09-30,5307.68,52.95,76.50,33.20,82789.00
2012-10-01,5307.69,53.01,79.20,32.10,82811.00
2012-10-02,5307.68,50.42,73.70,31.00,82789.00
2012-10-03,5307.68,42.78,62.20,27.10,82789.00
2012-10-04,5307.68,36.87,57.90,19.20,82789.00
2012-10-05,5307.67,35.91,59.20,18.20,82766.00
2012-10-06,5307.67,36.10,60.30,17.60,82766.00
2012-10-07,5307.66,38.72,65.90,18.50,82744.00
2012-10-08,5307.67,40.67,67.10,20.70,82766.00
2012-10-09,5307.66,43.32,70.40,23.40,82744.00
2012-10-10,5307.66,44.63,70.20,26.30,82744.00
2012-10-11,5307.67,45.26,73.40,26.40,82766.00
2012-10-12,5307.67,46.78,74.80,27.20,82766.00
2012-10-13,5307.69,47.41,57.80,37.30,82811.00
2012-10-14,5307.70,46.39,65.00,32.90,82834.00
2012-10-15,5307.72,47.75,56.70,39.20,82879.00
2012-10-16,5307.84,47.74,54.30,30.30,83150.00
2012-10-17,5307.87,34.60,51.60,21.60,83219.00
2012-10-18,5307.89,38.36,62.40,22.50,83264.00
2012-10-19,5307.90,38.45,48.30,28.70,83286.00
2012-10-20,5307.95,43.69,52.30,32.00,83401.00
2012-10-21,5307.96,36.04,50.30,27.50,83423.00
2012-10-22,5308.01,31.44,35.90,27.90,83536.00
2012-10-23,5308.04,27.68,34.20,21.40,83605.00
2012-10-24,5308.05,28.32,40.20,22.40,83627.00
2012-10-25,5308.07,31.35,41.20,23.70,83672.00
2012-10-26,5308.09,26.36,34.10,19.30,83718.00
2012-10-27,5308.13,32.04,37.70,28.00,83809.00
2012-10-28,5308.26,36.31,40.60,33.00,84105.00
2012-10-29,5308.38,42.09,51.60,36.60,84379.00
2012-10-30,5308.46,42.44,60.80,34.90,84562.00
2012-10-31,5308.49,43.44,66.00,33.60,84631.00
2012-11-01,5308.58,42.04,54.90,36.20,84837.00
2012-11-02,5308.64,37.74,49.90,30.80,84975.00
2012-11-03,5308.68,38.15,49.70,29.70,85067.00
2012-11-04,5308.72,41.94,60.80,31.70,85159.00
2012-11-05,5308.75,41.33,62.80,31.50,85227.00
2012-11-06,5308.79,41.27,63.80,32.70,85319.00
2012-11-07,5308.80,39.01,51.50,31.20,85342.00
2012-11-08,5308.85,38.11,48.40,29.60,85457.00
2012-11-09,5308.87,28.78,33.10,22.70,85503.00
2012-11-10,5308.89,21.42,32.30,11.50,85549.00
2012-11-11,5308.89,17.60,29.50,6.00,85549.00
2012-11-12,5308.91,24.93,32.90,14.20,85596.00
2012-11-13,5308.94,31.38,36.60,28.00,85664.00
2012-11-14,5308.96,33.17,42.40,26.20,85710.00
2012-11-15,5308.97,29.62,45.20,21.50,85734.00
2012-11-16,5309.02,33.37,38.50,27.70,85849.00
2012-11-17,5309.10,36.34,42.10,32.90,86034.00
2012-11-18,5309.15,33.38,39.60,28.90,86149.00
2012-11-19,5309.20,34.79,42.20,28.30,86265.00
2012-11-20,5309.27,37.60,41.20,34.10,86427.00
2012-11-21,5309.38,35.58,43.50,27.30,86681.00
2012-11-22,5309.43,28.05,40.20,21.30,86798.00
2012-11-23,5309.47,28.10,38.90,20.40,86891.00
2012-11-24,5309.53,33.18,36.30,29.70,87030.00
2012-11-25,5309.58,31.64,42.50,18.70,87147.00
2012-11-26,5309.59,21.51,35.20,13.00,87169.00
2012-11-27,5309.60,25.88,39.10,16.00,87193.00
2012-11-28,5309.65,30.64,39.20,23.70,87309.00
2012-11-29,5309.69,36.59,48.10,32.30,87403.00
2012-11-30,5309.96,35.51,38.10,32.80,88033.00
2012-12-01,5310.14,35.88,38.60,33.90,88456.00
2012-12-02,5310.57,35.89,40.40,29.90,89467.00
2012-12-03,5310.74,31.39,36.40,26.50,89870.00
2012-12-04,5310.96,32.10,35.40,27.90,90391.00
2012-12-05,5311.21,35.10,41.40,32.20,90987.00
2012-12-06,5311.37,31.77,35.80,25.50,91369.00
2012-12-07,5311.47,28.80,32.70,25.30,91608.00
2012-12-08,5311.55,23.17,28.20,18.60,91799.00
2012-12-09,5311.64,16.14,24.70,2.60,92016.00
2012-12-10,5311.72,27.31,38.20,16.30,92208.00
2012-12-11,5311.79,31.84,37.90,28.60,92376.00
2012-12-12,5311.88,29.85,34.70,22.90,92592.00
2012-12-13,5311.94,24.31,35.90,16.90,92737.00
2012-12-14,5312.00,26.87,33.40,23.50,92881.00
2012-12-15,5312.05,25.06,28.90,22.90,93002.00
2012-12-16,5312.14,24.68,30.80,19.70,93220.00
2012-12-17,5312.22,29.01,33.00,21.40,93413.00
2012-12-18,5312.27,13.33,28.30,2.20,93534.00
2012-12-19,5312.30,11.92,22.50,2.60,93606.00
2012-12-20,5312.35,19.82,28.40,12.80,93728.00
2012-12-21,5312.40,26.29,32.10,22.10,93849.00
2012-12-22,5312.47,27.25,32.10,20.80,94020.00
2012-12-23,5312.57,23.72,30.40,17.10,94262.00
2012-12-24,5312.60,24.28,31.80,12.20,94335.00
2012-12-25,5312.65,18.69,25.60,9.70,94456.00
2012-12-26,5312.69,22.61,29.70,16.50,94554.00
2012-12-27,5312.72,19.00,34.30,10.60,94628.00
2012-12-28,5312.75,15.95,27.90,5.30,94700.00
2012-12-29,5312.78,12.57,31.70,-1.09,94773.00
2012-12-30,5312.80,11.79,35.40,-1.59,94822.00
2012-12-31,5312.83,7.80,32.30,-4.19,94896.00
2013-01-01,5312.85,7.26,35.80,-6.69,94945.00
2013-01-02,5312.88,5.72,32.30,-7.79,95017.00
2013-01-03,5312.91,6.82,32.90,-7.59,95091.00
2013-01-04,5312.93,8.08,40.40,-6.89,95140.00
2013-01-05,5312.95,11.96,34.10,-4.89,95189.00
2013-01-06,5312.97,23.48,37.50,14.10,95238.00
2013-01-07,5313.03,16.72,23.40,7.40,95384.00
2013-01-08,5313.08,29.19,34.40,23.30,95507.00
2013-01-09,5313.10,30.63,35.00,25.30,95556.00
2013-01-10,5313.17,24.84,33.30,17.00,95727.00
2013-01-11,5313.19,11.42,22.40,-7.39,95776.00
2013-01-12,5313.20,-4.07,21.30,-21.99,95801.00
2013-01-13,5313.22,-5.28,21.80,-21.59,95850.00
2013-01-14,5313.26,-0.33,12.80,-16.19,95948.00
2013-01-15,5313.27,14.84,35.00,4.70,95973.00
2013-01-16,5313.29,8.60,32.20,-8.39,96022.00
2013-01-17,5313.32,9.88,39.50,-8.29,96095.00
2013-01-18,5313.34,10.26,33.90,-6.09,96144.00
2013-01-19,5313.35,10.10,40.20,-7.99,96170.00
2013-01-20,5313.38,11.62,39.20,-7.89,96243.00
2013-01-21,5313.40,14.21,41.50,-2.39,96292.00
2013-01-22,5313.43,12.01,40.30,-7.89,96366.00
2013-01-23,5313.43,16.96,36.50,0.00,96366.00
2013-01-24,5313.47,34.68,44.60,30.90,96465.00
2013-01-25,5313.53,34.12,39.80,31.60,96612.00
2013-01-26,5313.59,33.78,40.40,28.90,96760.00
2013-01-27,5313.60,23.84,35.00,12.60,96785.00
2013-01-28,5313.65,17.06,26.40,6.30,96908.00
2013-01-29,5313.68,26.26,33.20,21.20,96983.00
2013-01-30,5313.71,29.35,40.20,22.80,97056.00
2013-01-31,5313.72,30.88,37.10,25.10,97082.00
2013-02-01,5313.75,32.23,46.30,17.40,97155.00
2013-02-02,5313.76,23.11,52.10,6.00,97180.00
2013-02-03,5313.78,24.56,47.60,13.00,97229.00
2013-02-04,5313.80,29.23,48.90,16.40,97279.00
2013-02-05,5313.83,31.64,45.20,22.00,97353.00
2013-02-06,5313.84,27.65,43.40,14.80,97378.00
2013-02-07,5313.85,22.08,35.60,10.90,97403.00
2013-02-08,5313.88,26.17,41.40,12.30,97477.00
2013-02-09,5313.89,26.92,40.00,17.50,97502.00
2013-02-10,5313.90,20.88,37.10,8.60,97526.00
2013-02-11,5313.92,16.49,40.40,-3.19,97576.00
2013-02-12,5313.93,24.48,39.30,10.30,97601.00
2013-02-13,5313.95,33.30,45.60,27.10,97651.00
2013-02-14,5313.97,27.50,44.80,12.70,97701.00
2013-02-15,5313.97,27.25,55.70,9.70,97701.00
2013-02-16,5314.01,28.84,50.70,9.50,97799.00
2013-02-17,5314.03,26.52,38.90,11.00,97848.00
2013-02-18,5314.04,17.96,37.20,-1.39,97874.00
2013-02-19,5314.07,24.56,40.40,16.10,97948.00
2013-02-20,5314.08,19.16,40.70,2.80,97973.00
2013-02-21,5314.10,14.82,36.60,-8.29,98023.00
2013-02-22,5314.13,25.30,32.00,18.50,98097.00
2013-02-23,5314.17,22.87,30.80,10.90,98197.00
2013-02-24,5314.18,14.61,39.70,-8.49,98222.00
2013-02-25,5314.20,16.22,32.50,2.10,98272.00
2013-02-26,5314.22,16.50,39.50,-0.99,98322.00
2013-02-27,5314.22,18.05,41.30,-1.19,98322.00
2013-02-28,5314.27,25.24,35.30,12.20,98446.00
2013-03-01,5314.30,35.38,45.50,28.60,98520.00
2013-03-02,5314.30,35.03,51.20,23.50,98520.00
2013-03-03,5314.34,31.48,40.80,13.60,98620.00
2013-03-04,5314.35,19.35,39.40,0.90,98645.00
2013-03-05,5314.35,22.52,45.40,2.80,98645.00
2013-03-06,5314.41,29.65,42.30,22.80,98795.00
2013-03-07,5314.43,28.36,42.70,13.10,98845.00
2013-03-08,5314.44,25.25,49.90,3.90,98869.00
2013-03-09,5314.46,29.01,48.50,12.60,98919.00
2013-03-10,5314.46,28.87,50.10,7.80,98919.00
2013-03-11,5314.47,38.12,47.00,30.60,98945.00
2013-03-12,5314.50,35.98,50.50,25.30,99019.00
2013-03-13,5314.52,39.66,59.30,27.70,99069.00
2013-03-14,5314.54,37.65,61.10,21.60,99119.00
2013-03-15,5314.58,38.96,55.20,27.50,99219.00
2013-03-16,5314.63,33.32,51.80,18.50,99344.00
2013-03-17,5314.67,27.23,35.80,19.70,99444.00
2013-03-18,5314.71,24.29,37.90,13.20,99544.00
2013-03-19,5314.72,26.66,47.90,4.10,99570.00
2013-03-20,5314.85,35.49,44.90,30.40,99896.00
2013-03-21,5314.89,26.61,33.60,21.50,99996.00
2013-03-22,5314.94,22.45,32.90,11.70,100121.00
2013-03-23,5314.96,15.83,37.50,-4.59,100172.00
2013-03-24,5314.99,19.14,41.70,-2.19,100248.00
2013-03-25,5315.02,26.07,46.50,6.00,100323.00
2013-03-26,5315.05,36.59,54.30,27.90,100398.00
2013-03-27,5315.09,35.44,51.90,25.10,100499.00
2013-03-28,5315.13,38.88,57.20,24.70,100599.00
2013-03-29,5315.18,41.67,58.50,31.30,100726.00
2013-03-30,5315.25,41.63,63.40,26.10,100902.00
2013-03-31,5315.34,40.62,68.10,20.00,101129.00
2013-04-01,5315.46,40.40,61.30,20.70,101433.00
2013-04-02,5315.60,42.00,62.80,25.30,101788.00
2013-04-03,5315.78,40.71,60.10,26.70,102244.00
2013-04-04,5315.95,38.96,55.30,28.00,102678.00
2013-04-05,5316.19,40.43,49.70,31.40,103290.00
2013-04-06,5316.43,37.07,46.90,31.60,103905.00
2013-04-07,5316.74,34.85,40.60,30.80,104701.00
2013-04-08,5316.96,33.69,45.50,24.10,105268.00
2013-04-09,5317.13,36.85,52.20,25.70,105707.00
2013-04-10,5317.30,37.66,50.30,25.20,106147.00
2013-04-11,5317.47,38.61,54.50,24.60,106589.00
2013-04-12,5317.66,37.90,56.40,20.00,107084.00
2013-04-13,5317.88,35.12,40.40,23.50,107657.00
2013-04-14,5318.03,27.55,41.30,15.10,108049.00
2013-04-15,5318.20,29.47,38.40,23.50,108495.00
2013-04-16,5318.33,31.55,43.30,22.30,108836.00
2013-04-17,5318.46,31.24,44.80,18.10,109178.00
2013-04-18,5318.60,33.15,51.60,15.20,109547.00
2013-04-19,5318.76,36.22,42.00,30.70,109969.00
2013-04-20,5318.92,39.83,50.40,30.50,110392.00
2013-04-21,5319.07,38.02,50.50,25.40,110790.00
2013-04-22,5319.21,36.89,47.90,27.20,111162.00
2013-04-23,5319.34,33.27,47.50,17.00,111507.00
2013-04-24,5319.47,38.50,58.50,20.70,111855.00
2013-04-25,5319.64,41.96,62.60,23.70,112308.00
2013-04-26,5319.82,46.39,69.00,25.90,112789.00
2013-04-27,5320.04,47.82,68.80,27.90,113380.00
2013-04-28,5320.32,47.58,60.40,35.30,114133.00
2013-04-29,5320.62,41.90,51.60,30.30,114944.00
2013-04-30,5320.89,32.61,44.30,19.50,115675.00
2013-05-01,5321.12,35.45,53.40,17.20,116301.00
2013-05-02,5321.35,42.31,64.20,19.80,116928.00
2013-05-03,5321.62,45.17,64.90,28.30,117666.00
2013-05-04,5321.90,47.06,62.40,32.70,118434.00
2013-05-05,5322.22,47.05,67.40,28.80,119316.00
2013-05-06,5322.55,49.86,76.00,29.10,120227.00
2013-05-07,5322.99,49.97,74.40,30.80,121450.00
2013-05-08,5323.50,53.64,73.70,36.60,122874.00
2013-05-09,5324.09,56.11,78.50,33.50,124532.00
2013-05-10,5324.72,56.39,79.80,33.60,126316.00
2013-05-11,5325.40,55.46,78.80,33.70,128255.00
2013-05-12,5326.10,59.45,81.20,38.00,130267.00
2013-05-13,5326.88,60.04,79.30,38.40,132527.00
2013-05-14,5327.69,56.23,70.90,39.10,134894.00
2013-05-15,5328.42,53.00,72.10,34.20,137045.00
2013-05-16,5329.05,51.00,60.60,43.40,138914.00
2013-05-17,5329.65,47.09,54.00,42.10,140705.00
2013-05-18,5330.17,48.27,59.70,37.50,142265.00
2013-05-19,5330.63,45.64,60.20,30.20,143652.00
2013-05-20,5331.05,51.00,71.10,29.90,144923.00
2013-05-21,5331.47,50.43,69.50,30.90,146200.00
2013-05-22,5331.85,39.86,48.70,26.80,147359.00
2013-05-23,5332.18,38.75,59.60,17.70,148369.00
2013-05-24,5332.41,43.14,60.20,25.10,149075.00
2013-05-25,5332.54,50.42,65.10,37.40,149474.00
2013-05-26,5332.68,46.20,60.80,33.30,149905.00
2013-05-27,5332.82,47.68,58.90,40.60,150335.00
2013-05-28,5333.00,46.09,56.70,41.00,150891.00
2013-05-29,5333.17,42.89,56.20,35.30,151416.00
2013-05-30,5333.30,45.09,59.10,33.90,151818.00
2013-05-31,5333.44,47.57,65.80,28.50,152252.00
2013-06-01,5333.60,52.36,71.70,29.40,152748.00
2013-06-02,5333.76,53.23,68.20,37.50,153244.00
2013-06-03,5333.90,51.35,69.00,29.80,153680.00
2013-06-04,5333.91,56.30,75.20,34.00,153712.00
2013-06-05,5333.87,58.42,78.10,35.50,153587.00
2013-06-06,5333.84,61.05,81.70,40.80,153493.00
2013-06-07,5333.79,63.94,81.30,42.40,153338.00
2013-06-08,5333.72,63.19,81.20,39.40,153121.00
2013-06-09,5333.65,63.33,82.40,40.10,152903.00
2013-06-10,5333.57,66.52,85.80,45.80,152654.00
2013-06-11,5333.44,61.55,76.40,43.90,152252.00
2013-06-12,5333.32,58.19,74.60,37.30,151880.00
2013-06-13,5333.20,51.24,62.40,43.70,151509.00
2013-06-14,5333.15,46.98,62.70,33.30,151354.00
2013-06-15,5333.02,54.06,76.40,31.60,150953.00
2013-06-16,5332.87,60.08,83.40,33.90,150490.00
2013-06-17,5332.69,61.83,81.50,38.00,149935.00
2013-06-18,5332.53,61.16,80.80,39.00,149442.00
2013-06-19,5332.39,48.47,58.40,39.50,149013.00
2013-06-20,5332.26,45.52,59.00,36.70,148613.00
2013-06-21,5332.09,45.08,57.70,30.40,148092.00
2013-06-22,5331.92,52.63,68.90,39.40,147572.00
2013-06-23,5331.72,55.24,75.00,34.20,146962.00
2013-06-24,5331.60,55.61,64.90,49.90,146596.00
2013-06-25,5331.49,52.31,58.60,46.50,146261.00
2013-06-26,5331.32,58.58,73.70,50.30,145743.00
2013-06-27,5331.05,64.60,84.90,46.00,144923.00
2013-06-28,5330.76,68.57,93.90,42.70,144044.00
2013-06-29,5330.44,70.95,93.70,50.70,143078.00
2013-06-30,5330.13,73.19,95.20,50.30,142145.00
2013-07-01,5329.81,76.91,98.70,53.20,141184.00
2013-07-02,5329.47,77.37,96.90,56.90,140167.00
2013-07-03,5329.12,75.32,90.70,59.40,139123.00
2013-07-04,5328.77,68.51,86.30,50.50,138082.00
2013-07-05,5328.40,65.26,82.80,44.90,136986.00
2013-07-06,5328.04,63.44,84.30,38.30,135924.00
2013-07-07,5327.68,66.22,86.90,43.30,134866.00
2013-07-08,5327.30,64.01,84.70,43.60,133751.00
2013-07-09,5326.93,65.78,88.60,39.30,132673.00
2013-07-10,5326.55,68.63,92.90,42.50,131568.00
2013-07-11,5326.17,63.54,77.40,49.80,130469.00
2013-07-12,5325.79,63.69,83.40,44.10,129374.00
2013-07-13,5325.41,62.84,82.10,41.90,128284.00
2013-07-14,5325.02,64.61,87.60,41.30,127170.00
2013-07-15,5324.62,67.53,92.40,41.50,126032.00
2013-07-16,5324.27,66.55,92.80,48.00,125041.00
2013-07-17,5323.85,68.96,87.10,52.80,123857.00
2013-07-18,5323.46,66.47,90.00,41.70,122762.00
2013-07-19,5323.05,68.61,92.20,43.30,121616.00
2013-07-20,5322.63,68.61,91.00,45.20,120449.00
2013-07-21,5322.22,66.65,91.10,41.10,119316.00
2013-07-22,5321.80,65.30,89.80,38.50,118159.00
