date,id,fb,qd,mm,mx,mn,af
2012-03-13,572.67,6299.74,0.00,40.62,46.82,36.05,110329.03
2012-03-14,651.67,6299.77,0.00,35.70,39.12,31.96,110546.56
2012-03-15,615.78,6299.79,0.00,38.47,44.30,34.08,110692.91
2012-03-16,985.91,6299.91,0.00,37.03,39.51,32.51,111575.37
2012-03-17,804.25,6299.98,0.00,36.27,44.85,31.65,112091.57
2012-03-18,831.70,6300.06,0.00,33.78,42.42,28.50,112664.20
2012-03-19,723.96,6300.11,0.00,28.15,39.12,19.07,113017.18
2012-03-20,620.74,6300.13,0.00,21.15,26.85,10.03,113159.47
2012-03-21,553.00,6300.13,0.00,33.70,41.87,24.96,113159.47
2012-03-22,613.77,6300.15,0.00,39.22,55.94,23.00,113301.82
2012-03-23,612.92,6300.17,0.00,42.04,56.57,27.48,113444.48
2012-03-24,608.94,6300.19,0.00,40.73,58.61,24.02,113587.18
2012-03-25,641.01,6300.22,0.00,43.31,61.84,26.77,113803.39
2012-03-26,751.09,6300.28,0.00,35.13,51.93,30.15,114230.02
2012-03-27,544.00,6300.28,0.00,35.02,44.38,26.06,114230.02
2012-03-28,614.45,6300.30,0.00,36.27,48.31,25.59,114373.72
2012-03-29,838.82,6300.38,0.00,32.88,36.76,29.29,114950.56
2012-03-30,912.57,6300.48,0.00,37.66,41.00,32.51,115675.66
2012-03-31,873.05,6300.57,0.00,44.64,57.36,33.85,116330.31
2012-04-01,874.74,6300.66,0.00,34.81,51.77,26.06,116992.28
2012-04-02,687.55,6300.70,0.00,30.49,40.84,22.45,117286.93
2012-04-03,719.26,6300.75,0.00,32.92,51.93,15.29,117654.39
2012-04-04,783.76,6300.82,0.00,38.00,55.78,23.39,118171.59
2012-04-05,747.19,6300.88,0.00,34.25,43.05,26.38,118618.25
2012-04-06,1065.73,6301.02,0.00,28.12,33.53,23.86,119666.98
2012-04-07,733.08,6301.07,0.00,26.87,39.59,13.88,120042.02
2012-04-08,691.43,6301.11,0.00,33.44,54.92,12.07,120344.36
2012-04-09,685.75,6301.15,0.00,41.12,63.64,21.11,120647.33
2012-04-10,830.78,6301.23,0.00,46.67,69.15,24.18,121255.81
2012-04-11,825.26,6301.31,0.00,49.33,66.71,29.68,121867.23
2012-04-12,1065.29,6301.45,0.00,35.06,40.84,32.04,122944.82
2012-04-13,1120.41,6301.60,0.00,34.90,43.52,27.40,124107.95
2012-04-14,889.12,6301.69,0.00,36.90,49.10,23.00,124810.33
2012-04-15,893.12,6301.78,0.00,34.63,46.66,27.09,125516.69
2012-04-16,904.10,6301.87,0.00,34.03,48.39,19.30,126230.93
2012-04-17,986.76,6301.98,0.00,40.85,53.50,34.56,127105.16
2012-04-18,1210.37,6302.15,0.00,38.21,45.40,31.17,128424.91
2012-04-19,1277.63,6302.31,0.00,39.49,53.97,27.64,129675.75
2012-04-20,1407.81,6302.45,0.00,46.67,63.49,33.93,130780.16
2012-04-21,1557.91,6302.60,0.00,47.01,66.32,29.13,131972.05
2012-04-22,1767.05,6302.80,0.00,50.40,71.35,30.15,133576.78
2012-04-23,1279.17,6302.88,0.00,54.20,76.30,33.38,134225.72
2012-04-24,1421.24,6302.98,41.10,52.22,70.64,37.46,135041.41
2012-04-25,1524.19,6303.07,160.70,51.43,68.44,34.56,135763.77
2012-04-26,1320.91,6303.09,244.82,48.56,61.13,35.73,135924.25
2012-04-27,1646.57,6303.18,245.01,35.00,39.19,29.13,136651.34
2012-04-28,1339.73,6303.19,251.41,36.23,44.70,29.45,136730.14
2012-04-29,1107.53,6303.14,255.09,38.73,48.16,29.52,136328.55
2012-04-30,1177.25,6303.11,255.02,43.39,53.27,33.30,136085.08
2012-05-01,1047.12,6303.05,254.90,41.53,52.32,33.22,135603.33
2012-05-02,1006.70,6302.98,254.77,41.51,51.54,31.88,135041.41
2012-05-03,1092.94,6302.92,299.71,43.01,54.60,33.38,134551.38
2012-05-04,503.47,6302.71,309.50,44.67,55.47,34.32,132852.48
2012-05-05,1553.66,6302.78,230.65,33.59,41.00,29.29,133415.11
2012-05-06,916.34,6302.71,178.05,37.27,48.47,27.09,132852.48
2012-05-07,938.37,6302.66,143.28,43.91,58.46,29.29,132452.55
2012-05-08,848.37,6302.62,56.81,49.99,67.65,32.28,132131.97
2012-05-09,894.69,6302.61,9.36,54.32,71.59,34.87,132050.03
2012-05-10,888.69,6302.60,9.36,44.72,55.31,35.03,131972.05
2012-05-11,942.00,6302.60,9.36,44.77,57.75,31.57,131972.05
2012-05-12,902.73,6302.59,3.36,48.59,66.32,32.75,131890.20
2012-05-13,937.00,6302.59,0.00,52.47,71.82,33.53,131890.20
2012-05-14,718.83,6302.54,2.57,56.32,74.18,36.13,131493.16
2012-05-15,903.24,6302.55,0.00,61.37,80.39,41.47,131571.00
2012-05-16,899.38,6302.57,0.00,58.23,77.40,43.99,131730.44
2012-05-17,829.00,6302.57,0.00,54.16,66.08,41.55,131730.44
2012-05-18,997.13,6302.61,0.00,45.64,51.77,39.35,132050.03
2012-05-19,924.75,6302.63,0.00,47.30,60.74,33.30,132210.19
2012-05-20,870.36,6302.64,0.00,52.54,67.97,36.36,132292.23
2012-05-21,1268.97,6302.75,0.00,60.18,75.67,40.22,133174.81
2012-05-22,581.36,6302.69,0.00,53.91,65.85,42.34,132691.55
2012-05-23,1375.99,6302.82,0.00,38.11,43.05,33.69,133738.80
2012-05-24,783.31,6302.80,0.00,36.84,44.78,31.41,133576.78
2012-05-25,1326.30,6302.91,0.00,37.69,41.87,33.61,134471.92
2012-05-26,427.70,6302.80,0.00,38.21,45.64,33.30,133576.78
2012-05-27,1371.36,6302.92,0.00,37.16,46.98,32.83,134551.38
2012-05-28,711.81,6302.88,0.00,41.71,51.54,33.30,134225.72
2012-05-29,697.22,6302.84,0.00,51.43,65.22,35.73,133900.86
2012-05-30,793.14,6302.83,0.00,53.62,64.51,45.48,133821.80
2012-05-31,663.96,6302.78,0.00,54.19,66.08,43.20,133415.11
2012-06-01,802.52,6302.76,0.00,58.63,74.18,43.52,133253.50
2012-06-02,877.00,6302.76,0.00,58.95,74.10,44.78,133253.50
2012-06-03,838.33,6302.75,0.00,62.01,73.71,49.89,133174.81
2012-06-04,825.28,6302.74,0.00,67.48,84.24,49.41,133096.02
2012-06-05,824.39,6302.73,0.00,50.38,67.73,33.22,133013.48
2012-06-06,897.00,6302.73,0.00,38.18,49.89,31.73,133013.48
2012-06-07,813.83,6302.71,0.00,47.77,63.25,30.86,132852.48
2012-06-08,845.38,6302.70,0.00,50.75,64.51,43.05,132773.89
2012-06-09,804.98,6302.68,0.00,43.07,52.64,32.28,132613.19
2012-06-10,897.00,6302.68,0.00,39.30,51.22,31.57,132613.19
2012-06-11,884.00,6302.68,0.00,48.40,62.54,34.56,132613.19
2012-06-12,704.18,6302.64,0.00,54.69,68.20,37.39,132292.23
2012-06-13,902.42,6302.65,0.00,56.23,68.28,44.78,132370.41
2012-06-14,654.16,6302.60,0.00,53.79,66.24,38.17,131972.05
2012-06-15,737.19,6302.57,0.00,53.68,66.87,39.82,131730.44
2012-06-16,616.07,6302.51,0.00,58.72,71.90,41.55,131252.56
2012-06-17,610.83,6302.45,0.00,61.79,79.53,45.88,130780.16
2012-06-18,847.00,6302.45,0.00,58.60,70.96,43.91,130780.16
2012-06-19,456.81,6302.35,0.00,47.09,56.73,36.60,129990.36
2012-06-20,705.38,6302.31,46.17,51.82,66.08,38.64,129675.75
2012-06-21,701.77,6302.27,0.00,58.34,75.28,39.43,129361.90
2012-06-22,532.68,6302.19,0.00,67.65,81.26,54.52,128736.48
2012-06-23,675.92,6302.15,0.00,65.96,82.04,51.62,128424.91
2012-06-24,707.38,6302.12,0.00,70.60,85.66,50.20,128193.59
2012-06-25,394.77,6302.01,0.00,69.25,84.32,50.59,127340.25
2012-06-26,780.09,6302.00,0.00,61.33,70.25,49.34,127265.05
2012-06-27,643.61,6301.95,0.00,55.73,71.27,34.87,126867.58
2012-06-28,613.15,6301.89,0.00,65.15,83.93,43.91,126389.86
2012-06-29,415.78,6301.78,0.00,65.69,82.67,45.56,125516.69
2012-06-30,658.36,6301.73,0.00,67.25,84.01,48.86,125124.68
2012-07-01,499.99,6301.64,0.00,68.24,84.01,49.49,124420.52
2012-07-02,777.12,6301.62,0.00,68.02,82.67,52.01,124264.07
2012-07-03,333.93,6301.49,0.00,67.87,80.31,51.46,123254.34
2012-07-04,692.95,6301.45,0.00,64.20,79.68,47.53,122944.82
2012-07-05,679.60,6301.39,0.00,57.90,65.45,52.72,122481.88
2012-07-06,660.53,6301.30,39.81,63.90,84.64,47.84,121788.72
2012-07-07,541.13,6301.17,62.76,65.94,82.28,53.27,120799.23
2012-07-08,724.37,6301.09,62.71,66.93,82.59,51.69,120193.03
2012-07-09,537.61,6300.96,62.65,70.97,88.33,56.73,119216.38
2012-07-10,498.34,6300.80,126.51,72.61,89.12,58.69,118023.00
2012-07-11,306.60,6300.57,188.89,67.34,84.24,58.85,116330.31
2012-07-12,1012.66,6300.53,188.71,69.93,89.83,53.50,116038.06
2012-07-13,320.89,6300.30,188.52,71.72,88.41,60.58,114373.72
2012-07-14,1072.22,6300.27,188.32,61.10,70.96,56.18,114159.94
2012-07-15,685.60,6300.13,188.24,63.15,75.04,53.50,113159.47
2012-07-16,736.42,6300.00,188.07,59.99,72.29,52.80,112239.97
2012-07-17,790.55,6299.89,187.92,63.98,77.80,50.12,111427.84
2012-07-18,562.47,6299.72,187.73,67.30,82.67,51.54,110183.16
2012-07-19,532.28,6299.54,187.46,69.40,85.89,51.38,108878.59
2012-07-20,648.75,6299.39,187.23,71.07,84.40,59.24,107805.03
2012-07-21,505.46,6299.19,186.96,68.50,85.82,53.74,106387.77
2012-07-22,725.43,6299.05,186.72,66.75,87.94,52.48,105406.80
2012-07-23,636.43,6298.88,186.48,67.51,81.10,52.01,104229.48
2012-07-24,673.01,6298.71,186.26,66.20,81.88,55.78,103065.20
2012-07-25,631.69,6298.52,186.01,66.11,83.69,52.01,101779.30
2012-07-26,682.44,6298.34,185.74,68.29,85.34,50.28,100574.23
2012-07-27,667.30,6298.15,185.47,67.09,85.34,56.96,99319.29
2012-07-28,698.35,6297.96,185.21,69.93,87.15,55.70,98066.44
2012-07-29,758.90,6297.79,184.96,71.25,86.99,58.69,96913.84
2012-07-30,823.06,6297.64,184.71,73.03,89.27,55.47,95908.34
2012-07-31,705.15,6297.45,184.44,72.48,88.72,50.52,94649.14
2012-08-01,775.56,6297.27,176.15,79.03,81.50,63.40,93470.08
2012-08-02,728.12,6297.07,194.64,66.49,80.30,50.00,92177.09
2012-08-03,674.93,6296.85,195.15,63.15,76.10,50.70,90778.60
2012-08-04,965.94,6296.71,194.85,62.85,79.40,47.10,89897.82
2012-08-05,814.94,6296.52,194.57,68.27,87.30,48.60,88717.54
2012-08-06,751.34,6296.31,194.26,66.49,81.10,55.00,87430.95
2012-08-07,942.66,6296.16,193.97,67.78,85.40,53.10,86523.82
2012-08-08,677.87,6295.93,193.67,71.11,89.80,52.90,85131.16
2012-08-09,697.32,6295.71,193.35,72.01,87.70,56.60,83777.09
2012-08-10,779.88,6295.52,193.05,66.42,77.80,58.50,82626.44
2012-08-11,847.80,6295.35,192.79,65.93,81.30,53.00,81610.50
2012-08-12,705.80,6295.14,192.49,67.30,84.80,50.80,80372.41
2012-08-13,761.91,6294.96,192.17,68.88,87.70,54.90,79324.95
2012-08-14,663.28,6294.75,191.87,65.97,83.20,48.40,78121.53
2012-08-15,606.01,6294.52,191.57,61.28,73.70,51.40,76824.37
2012-08-16,623.94,6294.30,191.29,65.21,83.40,51.50,75602.43
2012-08-17,621.75,6294.09,191.00,67.84,85.10,52.00,74455.49
2012-08-18,585.35,6293.87,190.70,67.96,82.70,53.30,73256.19
2012-08-19,575.56,6293.66,190.40,66.68,79.40,56.40,72116.81
2012-08-20,473.71,6293.42,190.12,64.04,79.40,53.30,70834.91
2012-08-21,551.47,6293.22,189.83,65.79,82.80,50.90,69786.59
2012-08-22,501.51,6293.01,662.99,64.10,79.10,50.00,68698.68
2012-08-23,460.39,6292.78,551.58,63.58,79.40,47.80,67529.20
2012-08-24,410.42,6292.53,193.37,61.47,76.80,45.60,66280.44
2012-08-25,447.20,6292.29,193.56,57.17,74.30,39.40,65104.64
2012-08-26,533.06,6292.09,193.33,63.44,81.10,47.00,64138.80
2012-08-27,300.54,6291.81,192.39,67.46,82.70,53.20,62804.99
2012-08-28,407.08,6291.59,493.36,68.30,86.00,49.40,61771.77
2012-08-29,352.02,6291.39,93.90,65.04,78.90,48.00,60849.49
2012-08-30,328.45,6291.21,10.73,61.36,79.00,43.70,60029.23
2012-08-31,522.67,6291.11,10.71,61.61,76.90,48.50,59578.33
2012-09-01,523.34,6291.01,249.72,56.42,69.20,49.00,59130.75
2012-09-02,369.88,6290.84,431.76,55.43,69.90,43.50,58378.77
2012-09-03,454.00,6290.70,429.83,56.50,72.40,41.10,57767.87
2012-09-04,388.77,6290.54,260.34,57.10,75.40,39.50,57075.18
2012-09-05,467.94,6290.46,12.78,56.02,71.80,40.60,56731.93
2012-09-06,445.89,6290.41,12.77,52.62,66.00,41.50,56519.49
2012-09-07,452.08,6290.39,12.77,56.21,75.10,41.20,56434.35
2012-09-08,449.02,6290.38,12.77,58.61,78.40,42.10,56390.75
2012-09-09,437.17,6290.36,12.77,59.41,78.50,40.40,56305.80
2012-09-10,470.12,6290.35,12.76,60.81,74.30,48.50,56264.39
2012-09-11,480.08,6290.34,12.76,51.42,68.00,35.40,56220.92
2012-09-12,437.30,6290.32,12.76,49.33,67.10,32.80,56136.23
2012-09-13,522.61,6290.35,17.08,52.35,74.20,33.00,56264.39
2012-09-14,481.80,6290.37,89.05,56.06,76.70,36.30,56349.28
2012-09-15,301.78,6290.31,6.38,59.93,78.50,40.00,56094.95
2012-09-16,647.04,6290.41,6.38,53.35,67.50,42.40,56519.49
2012-09-17,475.99,6290.43,6.39,53.27,70.50,38.00,56604.75
2012-09-18,473.09,6290.45,6.39,52.89,69.90,38.10,56690.21
2012-09-19,464.12,6290.47,6.39,54.97,73.50,38.20,56775.74
2012-09-20,423.00,6290.47,6.39,55.45,76.70,38.70,56775.74
2012-09-21,464.21,6290.49,6.39,57.34,79.90,39.50,56861.45
2012-09-22,436.10,6290.50,6.39,57.34,78.60,39.60,56903.30
2012-09-23,458.28,6290.52,6.39,55.73,69.10,42.80,56989.14
2012-09-24,634.45,6290.62,6.39,53.14,67.00,46.20,57420.45
2012-09-25,530.81,6290.67,6.40,50.57,64.70,43.60,57636.28
2012-09-26,425.00,6290.67,6.40,54.99,71.00,45.10,57636.28
2012-09-27,465.87,6290.69,6.40,54.77,70.30,41.80,57723.29
2012-09-28,564.46,6290.76,6.40,54.28,69.70,40.40,58027.67
2012-09-29,316.99,6290.72,6.40,56.01,70.70,46.40,57855.08
2012-09-30,425.47,6290.73,6.40,55.58,74.10,40.90,57897.66
2012-10-01,487.17,6290.77,6.41,54.97,72.60,39.30,58072.54
2012-10-02,418.55,6290.78,6.41,53.33,69.30,37.70,58115.28
2012-10-03,338.32,6290.75,6.41,39.49,47.90,31.80,57985.00
2012-10-04,482.68,6290.78,6.41,36.29,48.00,28.90,58115.28
2012-10-05,397.45,6290.77,6.41,34.12,48.60,26.20,58072.54
2012-10-06,456.17,6290.79,6.41,34.05,50.20,20.50,58160.15
2012-10-07,457.24,6290.81,6.41,38.31,56.20,23.20,58247.90
2012-10-08,441.61,6290.82,6.41,39.11,54.90,26.20,58290.76
2012-10-09,482.09,6290.85,6.41,41.29,56.90,26.70,58423.84
2012-10-10,425.47,6290.87,6.41,44.21,62.70,30.00,58512.05
2012-10-11,464.49,6290.95,6.41,47.09,66.20,34.40,58866.07
2012-10-12,458.62,6291.06,6.42,49.18,69.00,32.60,59355.23
2012-10-13,438.48,6291.16,6.43,44.27,53.30,35.60,59804.44
2012-10-14,469.55,6291.27,6.43,43.02,57.20,30.60,60301.39
2012-10-15,521.91,6291.40,6.44,43.91,56.50,35.10,60894.27
2012-10-16,576.62,6291.55,6.45,43.71,51.50,37.00,61585.75
2012-10-17,417.86,6291.63,6.46,36.93,46.70,28.70,61958.37
2012-10-18,451.41,6291.73,6.46,35.10,51.00,22.80,62427.28
2012-10-19,473.07,6291.85,6.47,37.88,49.50,28.80,62994.70
2012-10-20,385.67,6291.94,6.48,43.19,52.40,33.60,63422.48
2012-10-21,503.58,6292.08,6.48,39.08,47.00,32.50,64092.05
2012-10-22,625.50,6292.27,6.49,36.08,40.20,33.30,65007.43
2012-10-23,437.92,6292.38,6.50,30.85,34.40,24.60,65542.80
2012-10-24,442.38,6292.49,6.51,28.12,36.80,22.70,66085.04
2012-10-25,517.20,6292.63,6.51,26.03,34.90,18.60,66777.66
2012-10-26,529.09,6292.77,6.52,22.86,27.00,17.20,67479.98
2012-10-27,427.18,6292.87,6.53,28.55,32.90,25.10,67986.13
2012-10-28,578.04,6293.03,6.54,33.98,37.70,31.10,68801.41
2012-10-29,239.51,6293.06,6.54,41.21,52.00,35.50,68957.13
2012-10-30,778.87,6293.30,6.55,39.73,55.70,31.60,70202.50
2012-10-31,441.82,6293.41,6.56,40.48,59.90,30.80,70783.30
2012-11-01,470.13,6293.53,6.57,38.65,48.40,32.20,71418.27
2012-11-02,178.61,6293.54,6.57,36.77,52.90,27.50,71473.03
2012-11-03,666.61,6293.73,6.58,37.34,49.20,28.00,72493.74
2012-11-04,428.19,6293.83,6.59,38.94,50.00,31.10,73037.58
2012-11-05,450.26,6293.94,6.59,37.79,49.10,30.40,73639.08
2012-11-06,385.80,6294.03,6.60,39.77,54.10,31.60,74130.59
2012-11-07,395.61,6294.12,105.17,42.13,53.80,30.20,74619.74
2012-11-08,534.49,6294.26,94.60,39.96,47.30,35.20,75382.36
2012-11-09,433.97,6294.36,8.83,28.57,35.20,20.10,75933.70
2012-11-10,445.03,6294.46,8.83,13.89,21.70,7.30,76489.13
2012-11-11,398.49,6294.54,8.84,12.28,21.00,0.60,76936.38
2012-11-12,392.85,6294.62,8.85,20.68,25.30,16.20,77386.33
2012-11-13,444.35,6294.72,8.85,25.44,29.50,21.50,77952.31
2012-11-14,471.66,6294.83,8.86,28.75,30.90,27.30,78578.41
2012-11-15,389.65,6294.91,8.87,30.45,44.10,23.60,79037.88
2012-11-16,417.53,6295.00,8.88,29.71,41.00,19.40,79556.61
2012-11-17,507.31,6295.12,8.88,35.38,39.50,32.60,80255.40
2012-11-18,540.45,6295.25,8.89,34.31,37.10,31.60,81017.95
2012-11-19,454.74,6295.35,8.90,35.00,38.00,31.80,81610.50
2012-11-20,575.97,6295.49,8.91,37.54,40.30,35.30,82447.46
2012-11-21,516.64,6295.61,8.92,36.20,44.10,26.90,83168.72
2012-11-22,340.77,6295.67,8.92,26.83,38.40,20.30,83533.23
2012-11-23,429.35,6295.76,70.95,27.13,38.80,19.30,84081.37
2012-11-24,460.08,6295.86,86.05,31.43,37.40,25.00,84696.41
2012-11-25,426.76,6295.95,22.35,30.53,35.50,20.90,85255.28
2012-11-26,426.50,6296.04,22.36,21.49,29.80,11.80,85803.70
2012-11-27,419.29,6296.13,22.37,28.64,38.30,22.50,86341.80
2012-11-28,418.44,6296.22,22.39,30.04,46.20,19.30,86886.15
2012-11-29,383.22,6296.30,22.40,33.51,38.70,30.30,87368.57
2012-11-30,667.37,6296.45,22.42,34.25,37.00,30.30,88287.65
2012-12-01,551.10,6296.54,22.44,35.24,38.50,32.90,88841.23
2012-12-02,804.70,6296.71,22.46,36.06,38.70,28.20,89897.82
2012-12-03,642.75,6296.81,22.48,27.66,29.60,24.60,90526.09
2012-12-04,680.18,6296.90,22.50,29.84,32.80,26.30,91093.71
2012-12-05,753.41,6297.01,82.49,35.02,37.20,32.80,91792.70
2012-12-06,525.14,6297.05,22.52,30.53,34.00,26.20,92048.84
2012-12-07,530.45,6297.09,22.53,23.06,25.60,19.20,92305.61
2012-12-08,467.83,6297.11,22.54,18.29,24.60,6.00,92434.20
2012-12-09,506.29,6297.14,22.54,12.60,22.70,4.00,92629.16
2012-12-10,564.11,6297.19,22.55,18.65,26.20,14.70,92950.70
2012-12-11,561.27,6297.24,22.55,23.01,28.00,17.30,93276.52
2012-12-12,484.59,6297.27,22.56,28.35,30.30,26.40,93470.08
2012-12-13,471.74,6297.30,22.56,27.21,31.80,22.00,93663.94
2012-12-14,502.72,6297.34,22.57,29.59,34.80,26.80,93925.20
2012-12-15,504.09,6297.38,22.58,22.18,27.00,19.90,94187.20
2012-12-16,542.50,6297.43,22.58,20.74,28.60,17.80,94517.45
2012-12-17,472.83,6297.46,22.59,24.44,34.20,8.10,94713.48
2012-12-18,487.67,6297.49,22.60,6.56,19.80,0.60,94913.15
2012-12-19,391.00,6297.49,22.60,5.57,11.00,1.10,94913.15
2012-12-20,520.90,6297.53,22.60,11.41,24.00,0.90,95174.77
2012-12-21,422.26,6297.54,22.61,10.22,25.30,2.50,95242.72
2012-12-22,524.94,6297.58,22.61,15.70,27.70,0.00,95508.38
2012-12-23,518.32,6297.62,22.61,24.12,28.80,22.30,95774.80
2012-12-24,412.83,6297.63,22.62,21.74,30.90,8.40,95839.91
2012-12-25,520.78,6297.67,22.62,8.21,15.70,0.20,96107.25
2012-12-26,421.59,6297.68,22.63,16.72,26.40,9.80,96175.86
2012-12-27,450.60,6297.70,22.63,17.20,24.80,12.60,96309.95
2012-12-28,446.65,6297.72,22.63,15.41,18.50,13.70,96444.13
2012-12-29,448.80,6297.74,22.64,13.20,25.50,3.00,96578.60
2012-12-30,417.11,6297.75,22.64,9.90,30.40,-4.99,96644.27
2012-12-31,431.07,6297.76,22.64,5.90,17.90,-5.19,96709.87
2013-01-01,497.83,6297.79,22.64,7.73,15.60,-0.59,96913.84
2013-01-02,426.22,6297.80,22.65,0.68,17.00,-14.79,96979.73
2013-01-03,431.91,6297.81,22.65,-2.09,25.00,-17.99,97048.97
2013-01-04,503.48,6297.84,22.65,0.41,28.60,-15.99,97250.25
2013-01-05,405.00,6297.84,22.65,-0.95,22.70,-15.99,97250.25
2013-01-06,399.00,6297.84,22.66,12.39,27.40,-4.89,97250.25
2013-01-07,501.36,6297.87,22.66,9.53,17.70,-2.89,97455.27
2013-01-08,465.50,6297.89,22.66,20.28,24.70,16.50,97591.14
2013-01-09,596.04,6297.95,22.67,29.47,37.70,23.60,97999.81
2013-01-10,558.50,6298.00,22.68,24.46,31.90,13.10,98339.98
2013-01-11,396.00,6298.00,22.68,4.99,11.80,-1.29,98339.98
2013-01-12,410.00,6298.00,22.68,-0.87,12.20,-15.09,98339.98
2013-01-13,470.64,6298.02,54.07,-11.39,11.60,-28.49,98470.18
2013-01-14,400.00,6298.02,31.76,-10.40,0.40,-30.19,98470.18
2013-01-15,405.00,6298.02,31.76,2.68,10.10,-5.49,98470.18
2013-01-16,442.06,6298.03,18.01,9.43,16.60,2.30,98533.77
2013-01-17,511.54,6298.06,4.54,3.28,27.90,-14.79,98731.20
2013-01-18,440.14,6298.07,4.54,8.09,33.10,-8.69,98794.95
2013-01-19,441.76,6298.08,4.54,5.14,29.80,-14.09,98861.91
2013-01-20,407.00,6298.08,4.54,9.42,34.30,-7.09,98861.91
2013-01-21,542.11,6298.12,4.54,5.38,34.40,-10.69,99123.95
2013-01-22,411.00,6298.12,4.54,8.46,40.00,-12.09,99123.95
2013-01-23,503.48,6298.15,4.54,15.76,33.10,-0.29,99319.29
2013-01-24,402.00,6298.15,4.54,26.58,29.70,21.10,99319.29
2013-01-25,507.32,6298.18,4.54,31.53,34.30,28.60,99518.28
2013-01-26,574.43,6298.23,4.54,33.11,34.50,32.00,99846.41
2013-01-27,605.25,6298.29,4.54,27.47,33.30,20.40,100243.60
2013-01-28,508.59,6298.32,4.55,18.84,27.70,13.60,100441.14
2013-01-29,449.37,6298.33,4.55,16.58,26.70,12.30,100509.32
2013-01-30,484.08,6298.35,4.55,20.33,27.40,14.20,100642.38
2013-01-31,487.18,6298.37,4.55,25.20,29.60,20.60,100775.63
2013-02-01,415.00,6298.37,4.55,26.24,31.50,23.60,100775.63
2013-02-02,443.81,6298.38,4.55,25.59,31.60,16.00,100840.71
2013-02-03,475.36,6298.40,4.55,22.10,30.70,13.50,100974.32
2013-02-04,408.00,6298.40,4.55,23.06,25.80,20.60,100974.32
2013-02-05,520.94,6298.43,4.55,27.88,38.20,17.70,101176.52
2013-02-06,420.00,6298.43,4.55,19.26,28.20,7.30,101176.52
2013-02-07,519.58,6298.46,4.55,24.80,36.20,14.60,101376.01
2013-02-08,448.64,6298.47,4.55,24.22,33.10,12.20,101444.71
2013-02-09,442.03,6298.48,4.55,25.49,32.80,22.00,101510.23
2013-02-10,380.97,6298.47,4.55,18.83,24.00,1.80,101444.71
2013-02-11,400.00,6298.47,4.55,3.70,26.60,-15.79,101444.71
2013-02-12,543.88,6298.51,4.55,16.14,22.00,6.20,101710.26
2013-02-13,410.00,6298.51,4.55,22.21,25.90,18.10,101710.26
2013-02-14,481.94,6298.53,4.55,22.60,35.30,9.90,101845.02
2013-02-15,483.98,6298.55,4.55,20.35,27.40,14.40,101979.86
2013-02-16,547.23,6298.59,4.55,26.82,32.30,23.40,102250.06
2013-02-17,374.73,6298.58,4.55,24.68,34.80,15.20,102184.07
2013-02-18,448.27,6298.59,4.55,14.31,31.50,-2.59,102250.06
2013-02-19,551.64,6298.63,4.56,18.39,32.30,1.30,102521.09
2013-02-20,408.00,6298.63,4.56,25.78,36.00,12.00,102521.09
2013-02-21,475.44,6298.65,4.56,19.38,30.10,3.90,102656.83
2013-02-22,580.35,6298.70,4.56,19.68,25.50,11.40,102998.69
2013-02-23,477.80,6298.72,4.56,21.99,27.00,17.30,103135.16
2013-02-24,443.58,6298.73,4.56,16.84,40.10,-1.99,103201.77
2013-02-25,512.53,6298.76,4.56,17.81,23.50,13.00,103405.13
2013-02-26,411.00,6298.76,4.56,14.45,34.50,-2.39,103405.13
2013-02-27,515.40,6298.79,4.56,17.44,27.50,10.60,103612.20
2013-02-28,480.22,6298.81,4.56,19.81,26.50,14.60,103749.49
2013-03-01,449.78,6298.82,4.56,26.44,32.30,20.50,103816.49
2013-03-02,592.31,6298.87,4.56,32.73,41.40,28.30,104162.22
2013-03-03,553.14,6298.91,4.56,28.66,33.00,13.30,104438.20
2013-03-04,420.00,6298.91,4.56,13.18,32.30,-3.39,104438.20
2013-03-05,526.82,6298.94,4.57,16.03,37.40,-6.89,104644.12
2013-03-06,594.69,6298.99,4.57,25.17,34.30,6.40,104992.60
2013-03-07,511.31,6299.02,4.57,29.06,38.60,22.90,105199.50
2013-03-08,466.22,6299.04,4.57,29.60,43.70,18.10,105338.77
2013-03-09,468.31,6299.06,4.57,25.32,36.30,11.50,105478.23
2013-03-10,503.85,6299.09,4.57,21.49,41.80,-0.19,105686.20
2013-03-11,498.70,6299.12,4.57,31.48,46.00,18.90,105897.84
2013-03-12,395.00,6299.12,4.57,24.66,38.40,6.00,105897.84
2013-03-13,490.27,6299.15,4.57,37.86,48.10,31.60,106106.63
2013-03-14,525.74,6299.19,4.57,37.51,56.90,22.30,106387.77
2013-03-15,377.00,6299.19,4.57,37.51,49.70,28.30,106387.77
2013-03-16,591.37,6299.25,4.58,33.94,48.90,17.50,106810.99
2013-03-17,414.78,6299.26,4.58,27.09,35.40,17.10,106879.97
2013-03-18,429.52,6299.27,4.58,21.28,33.80,11.10,106952.40
2013-03-19,457.45,6299.29,4.58,25.86,39.00,12.90,107094.12
2013-03-20,639.80,6299.36,4.58,27.53,36.00,13.70,107589.59
2013-03-21,464.81,6299.38,4.58,29.02,36.70,19.10,107732.02
2013-03-22,433.81,6299.39,4.58,18.25,34.50,2.70,107805.03
2013-03-23,476.02,6299.41,4.58,14.35,33.90,-0.69,107947.88
