date,id,qu,fb,af,qv,qd
1983-10-28,,,2493.85,,,1970.00
1983-10-29,,,2493.70,,,1840.00
1983-10-30,,,2493.18,,,2010.00
1983-10-31,,,2492.64,,,2050.00
1983-11-01,,,2492.10,,,2110.00
1983-11-02,,,2491.50,,,2290.00
1983-11-03,,,2491.00,,,2440.00
1983-11-04,,,2490.50,,,2290.00
1983-11-05,,,2490.00,,,2270.00
1983-11-06,,,2489.50,,,2290.00
1983-11-07,,,2489.00,,,2600.00
1983-11-08,,,2488.28,,,2780.00
1983-11-09,,,2487.98,,,2380.00
1983-11-10,,,2487.48,,,2340.00
1983-11-11,,,2487.02,,,2740.00
1983-11-12,,,2486.44,,,3470.00
1983-11-13,,,2486.04,,,2990.00
1983-11-14,,,2485.40,,,2850.00
1983-11-15,,,2484.90,,,2330.00
1983-11-16,,,2485.25,,,2380.00
1983-11-17,,,2485.17,,,3410.00
1983-11-18,,,2483.78,,,3130.00
1983-11-19,,,2483.59,,,3130.00
1983-11-20,,,2482.11,,,3270.00
1983-11-21,,,2478.43,,,2910.00
1983-11-22,,,2476.32,,,2610.00
1983-11-23,,,2476.89,,,2240.00
1983-11-24,,,2476.91,,,2240.00
1983-11-25,,,2478.89,,,2270.00
1983-11-26,,,2477.49,,,2280.00
1983-11-27,,,2477.44,,,2260.00
1983-11-28,,,2476.54,,,2240.00
1983-11-29,,,2475.28,,,2220.00
1983-11-30,,,2472.76,,,2190.00
1983-12-01,,,2470.78,,,2140.00
1983-12-02,,,2470.21,,,2130.00
1983-12-03,,,2469.34,,,2120.00
1983-12-04,,,2468.55,,,2100.00
1983-12-05,,,2466.67,,,2080.00
1983-12-06,,,2464.25,,,2030.00
1983-12-07,,,2465.34,,,2020.00
1983-12-08,,,2469.28,,,2080.00
1983-12-09,,,2470.16,,,2120.00
1983-12-10,,,2475.11,,,2150.00
1983-12-11,,,2478.38,,,2230.00
1983-12-12,,,2482.93,,,2330.00
1983-12-13,,,2484.63,,,2210.00
1983-12-14,,,2486.53,,,2520.00
1983-12-15,,,2487.10,,,3310.00
1983-12-16,,,2487.47,,,3090.00
1983-12-17,,,2487.47,,,3030.00
1983-12-18,,,2487.35,,,2920.00
1983-12-19,,,2487.35,,,2920.00
1983-12-20,,,2487.46,,,2690.00
1983-12-21,,,2486.76,,,2270.00
1983-12-22,,,2486.72,,,1940.00
1983-12-23,,,2487.40,,,2230.00
1983-12-24,,,2487.79,,,2120.00
1983-12-25,,,2487.48,,,2110.00
1983-12-26,,,2486.47,,,2860.00
1983-12-27,,,2486.51,,,2850.00
1983-12-28,,,2488.33,,,2620.00
1983-12-29,,,2487.47,,,2430.00
1983-12-30,,,2487.59,,,2610.00
1983-12-31,,,2487.82,,,2710.00
1984-01-01,,,2489.38,,,2780.00
1984-01-02,,,2489.25,,,2770.00
1984-01-03,,,2489.58,,,2490.00
1984-01-04,,,2492.63,,,2140.00
1984-01-05,,,2494.06,,,2380.00
1984-01-06,,,2495.14,,,2850.00
1984-01-07,,,2495.08,,,2840.00
1984-01-08,,,2495.08,,,2740.00
1984-01-09,,,2494.71,,,2890.00
1984-01-10,,,2493.86,,,2890.00
1984-01-11,,,2493.45,,,2750.00
1984-01-12,,,2493.10,,,2370.00
1984-01-13,,,2493.10,,,2020.00
1984-01-14,,,2493.00,,,1930.00
1984-01-15,,,2493.10,,,1740.00
1984-01-16,,,2492.77,,,1620.00
1984-01-17,,,2492.52,,,1570.00
1984-01-18,,,2492.63,,,1580.00
1984-01-19,,,2492.57,,,1580.00
1984-01-20,,,2492.74,,,1610.00
1984-01-21,,,2493.20,,,1610.00
1984-01-22,,,2493.38,,,1840.00
1984-01-23,,,2493.35,,,1910.00
1984-01-24,,,2493.42,,,2060.00
1984-01-25,,,2493.35,,,2260.00
1984-01-26,,,2493.32,,,2350.00
1984-01-27,,,2493.13,,,2270.00
1984-01-28,,,2493.02,,,2220.00
1984-01-29,,,2493.00,,,2140.00
1984-01-30,,,2493.00,,,2080.00
1984-01-31,,,2493.10,,,2000.00
1984-02-01,,,2493.05,,,1990.00
1984-02-02,,,2493.05,,,1990.00
1984-02-03,,,2493.05,,,1970.00
1984-02-04,,,2493.05,,,1870.00
1984-02-05,,,2492.80,,,1660.00
1984-02-06,,,2492.38,,,1660.00
1984-02-07,,,2492.44,,,1560.00
1984-02-08,,,2492.80,,,1490.00
1984-02-09,,,2492.40,,,1450.00
1984-02-10,,,2492.54,,,1340.00
1984-02-11,,,2492.35,,,1410.00
1984-02-12,,,2492.35,,,1370.00
1984-02-13,,,2493.00,,,1810.00
1984-02-14,,,2493.30,,,2990.00
1984-02-15,,,2492.70,,,2670.00
1984-02-16,,,2492.82,,,2300.00
1984-02-17,,,2492.82,,,2180.00
1984-02-18,,,2492.69,,,1950.00
1984-02-19,,,2493.62,,,1780.00
1984-02-20,,,2492.69,,,1690.00
1984-02-21,,,2493.22,,,1710.00
1984-02-22,,,2493.24,,,1780.00
1984-02-23,,,2493.05,,,1750.00
1984-02-24,,,2492.93,,,1710.00
1984-02-25,,,2492.88,,,1700.00
1984-02-26,,,2492.60,,,1690.00
1984-02-27,,,2492.37,,,1630.00
1984-02-28,,,2492.25,,,1590.00
1984-02-29,,,2492.43,,,1590.00
1984-03-01,,,2492.73,,,1610.00
1984-03-02,,,2493.55,,,1700.00
1984-03-03,,,2493.79,,,1930.00
1984-03-04,,,2493.52,,,2000.00
1984-03-05,,,2493.32,,,1940.00
1984-03-06,,,2493.32,,,1920.00
1984-03-07,,,2493.32,,,2040.00
1984-03-08,,,2493.61,,,2090.00
1984-03-09,,,2493.61,,,2400.00
1984-03-10,,,2493.34,,,2900.00
1984-03-11,,,2493.34,,,3230.00
1984-03-12,,,2493.17,,,3560.00
1984-03-13,,,2492.98,,,3480.00
1984-03-14,,,2493.03,,,4440.00
1984-03-15,,,2493.45,,,4720.00
1984-03-16,,,2493.10,,,5300.00
1984-03-17,,,2493.05,,,5760.00
1984-03-18,,,2492.80,,,4780.00
1984-03-19,,,2493.00,,,4120.00
1984-03-20,,,2493.10,,,4150.00
1984-03-21,,,2493.90,,,5690.00
1984-03-22,,,2492.73,,,6160.00
1984-03-23,,,2492.42,,,5220.00
1984-03-24,,,2492.32,,,4880.00
1984-03-25,,,2492.11,,,4650.00
1984-03-26,,,2492.00,,,4360.00
1984-03-27,,,2492.00,,,3980.00
1984-03-28,,,2492.33,,,3630.00
1984-03-29,,,2492.47,,,3470.00
1984-03-30,,,2492.97,,,3610.00
1984-03-31,,,2493.22,,,3950.00
1984-04-01,,,2493.29,,,4080.00
1984-04-02,,,2493.51,,,4240.00
1984-04-03,,,2493.51,,,4440.00
1984-04-04,,,2494.27,,,4350.00
1984-04-05,,,2495.60,,,4380.00
1984-04-06,,,2496.87,,,4900.00
1984-04-07,,,2497.14,,,5180.00
1984-04-08,,,2497.50,,,6280.00
1984-04-09,,,2497.50,,,7250.00
1984-04-10,,,2497.50,,,6140.00
1984-04-11,,,2497.50,,,5500.00
1984-04-12,,,2497.50,,,5220.00
1984-04-13,,,2497.50,,,5990.00
1984-04-14,,,2497.50,,,6460.00
1984-04-15,,,2497.50,,,7040.00
1984-04-16,,,2497.50,,,8930.00
1984-04-17,,,2497.50,,,11400.00
1984-04-18,,,2497.50,,,12400.00
1984-04-19,,,2497.50,,,12200.00
1984-04-20,,,2497.50,,,10700.00
1984-04-21,,,2497.50,,,9430.00
1984-04-22,,,2497.50,,,9300.00
1984-04-23,,,2497.50,,,9750.00
1984-04-24,,,2497.50,,,9680.00
1984-04-25,,,2497.50,,,8840.00
1984-04-26,,,2497.50,,,8010.00
1984-04-27,,,2497.50,,,7400.00
1984-04-28,,,2497.50,,,6950.00
1984-04-29,,,2497.50,,,6550.00
1984-04-30,,,2497.50,,,6250.00
1984-05-01,,,2497.50,,,6320.00
1984-05-02,,,2497.50,,,6980.00
1984-05-03,,,2497.50,,,7180.00
1984-05-04,,,2497.50,,,7110.00
1984-05-05,,,2497.50,,,6830.00
1984-05-06,,,2497.50,,,6470.00
1984-05-07,,,2497.50,,,6150.00
1984-05-08,,,2497.50,,,6160.00
1984-05-09,,,2497.50,,,6750.00
1984-05-10,,,2497.50,,,7770.00
1984-05-11,,,2497.50,,,7890.00
1984-05-12,,,2497.50,,,8540.00
1984-05-13,,,2497.50,,,10900.00
1984-05-14,,,2497.50,,,13500.00
1984-05-15,,,2497.50,,,14800.00
1984-05-16,,,2497.50,,,12900.00
1984-05-17,,,2497.50,,,10400.00
1984-05-18,,,2497.50,,,9010.00
1984-05-19,,,2497.50,,,8770.00
1984-05-20,,,2497.50,,,9520.00
1984-05-21,,,2497.50,,,10300.00
1984-05-22,,,2497.50,,,9440.00
1984-05-23,,,2497.50,,,9370.00
1984-05-24,,,2497.50,,,10600.00
1984-05-25,,,2497.50,,,9890.00
1984-05-26,,,2497.50,,,9500.00
1984-05-27,,,2497.50,,,9740.00
1984-05-28,,,2497.50,,,9700.00
1984-05-29,,,2497.50,,,10200.00
1984-05-30,,,2497.50,,,11900.00
1984-05-31,,,2497.50,,,13800.00
1984-06-01,,,2497.50,,,13100.00
1984-06-02,,,2497.50,,,12000.00
1984-06-03,,,2497.50,,,11200.00
1984-06-04,,,2497.50,,,10600.00
1984-06-05,,,2497.50,,,11900.00
1984-06-06,,,2497.50,,,12200.00
1984-06-07,,,2497.50,,,11900.00
1984-06-08,,,2497.50,,,11500.00
1984-06-09,,,2497.50,,,11200.00
1984-06-10,,,2497.50,,,10600.00
1984-06-11,,,2497.50,,,10300.00
1984-06-12,,,2497.50,,,10200.00
1984-06-13,,,2497.50,,,10200.00
1984-06-14,,,2497.50,,,10400.00
1984-06-15,,,2497.50,,,10600.00
1984-06-16,,,2497.50,,,11300.00
1984-06-17,,,2497.50,,,12000.00
1984-06-18,,,2497.50,,,12200.00
1984-06-19,,,2497.50,,,11900.00
1984-06-20,,,2497.50,,,11600.00
1984-06-21,,,2497.50,,,12700.00
1984-06-22,,,2497.50,,,11300.00
1984-06-23,,,2497.50,,,10300.00
1984-06-24,,,2497.50,,,10000.00
1984-06-25,,,2497.50,,,10400.00
1984-06-26,,,2497.50,,,11700.00
1984-06-27,,,2497.50,,,12700.00
1984-06-28,,,2497.50,,,13200.00
1984-06-29,,,2497.50,,,13000.00
1984-06-30,,,2497.50,,,12800.00
1984-07-01,,,2497.50,,,11600.00
1984-07-02,,,2497.50,,,10800.00
1984-07-03,,,2497.50,,,10400.00
1984-07-04,,,2497.50,,,10200.00
1984-07-05,,,2497.50,,,9850.00
1984-07-06,,,2497.50,,,9580.00
1984-07-07,,,2497.50,,,8210.00
1984-07-08,,,2497.50,,,7660.00
1984-07-09,,,2497.50,,,7340.00
1984-07-10,,,2497.50,,,6210.00
1984-07-11,,,2497.50,,,5190.00
1984-07-12,,,2497.50,,,4140.00
1984-07-13,,,2497.50,,,3550.00
1984-07-14,,,2497.50,,,3110.00
1984-07-15,,,2497.50,,,2820.00
1984-07-16,,,2497.50,,,2500.00
1984-07-17,,,2497.50,,,2250.00
1984-07-18,,,2497.50,,,2190.00
1984-07-19,,,2497.50,,,2160.00
1984-07-20,,,2497.50,,,2060.00
1984-07-21,,,2497.50,,,2030.00
1984-07-22,,,2497.50,,,1920.00
1984-07-23,,,2497.50,,,2030.00
1984-07-24,,,2497.50,,,2320.00
1984-07-25,,,2497.50,,,2120.00
1984-07-26,,,2497.50,,,1970.00
1984-07-27,,,2497.50,,,2100.00
1984-07-28,,,2497.50,,,2210.00
1984-07-29,,,2497.50,,,2440.00
1984-07-30,,,2497.50,,,2090.00
1984-07-31,,,2497.50,,,1860.00
1984-08-01,,,2497.50,,,1900.00
1984-08-02,,,2497.50,,,1930.00
1984-08-03,,,2497.50,,,1910.00
1984-08-04,,,2497.50,,,1840.00
1984-08-05,,,2497.50,,,1890.00
1984-08-06,,,2497.50,,,1870.00
1984-08-07,,,2497.50,,,1870.00
1984-08-08,,,2497.50,,,1870.00
1984-08-09,,,2497.50,,,1830.00
1984-08-10,,,2497.50,,,1820.00
1984-08-11,,,2497.50,,,1750.00
1984-08-12,,,2497.50,,,1780.00
1984-08-13,,,2497.50,,,1840.00
1984-08-14,,,2497.50,,,1810.00
1984-08-15,,,2497.50,,,1920.00
1984-08-16,,,2497.50,,,2020.00
1984-08-17,,,2497.50,,,1960.00
1984-08-18,,,2497.50,,,1900.00
1984-08-19,,,2497.50,,,1850.00
1984-08-20,,,2497.50,,,1860.00
1984-08-21,,,2497.50,,,1840.00
1984-08-22,,,2497.50,,,1840.00
1984-08-23,,,2497.50,,,1840.00
1984-08-24,,,2497.50,,,1850.00
1984-08-25,,,2497.50,,,1810.00
1984-08-26,,,2497.50,,,1790.00
1984-08-27,,,2497.50,,,1780.00
1984-08-28,,,2497.50,,,1800.00
1984-08-29,,,2497.50,,,1830.00
1984-08-30,,,2497.50,,,1850.00
1984-08-31,,,2497.50,,,2230.00
1984-09-01,,,2497.50,,,2310.00
1984-09-02,,,2497.50,,,2080.00
1984-09-03,,,2497.50,,,2010.00
1984-09-04,,,2497.50,,,2040.00
1984-09-05,,,2497.50,,,2090.00
1984-09-06,,,2497.50,,,2290.00
1984-09-07,,,2497.50,,,2540.00
1984-09-08,,,2497.50,,,2420.00
1984-09-09,,,2497.50,,,2480.00
1984-09-10,,,2497.50,,,2350.00
1984-09-11,,,2497.50,,,2250.00
1984-09-12,,,2497.50,,,1870.00
1984-09-13,,,2497.50,,,2010.00
1984-09-14,,,2497.50,,,2300.00
1984-09-15,,,2497.50,,,2360.00
1984-09-16,,,2497.50,,,2330.00
1984-09-17,,,2497.50,,,2630.00
1984-09-18,,,2497.50,,,2290.00
1984-09-19,,,2497.50,,,1990.00
1984-09-20,,,2497.50,,,2000.00
1984-09-21,,,2497.50,,,2210.00
1984-09-22,,,2497.50,,,2170.00
1984-09-23,,,2497.50,,,2090.00
1984-09-24,,,2497.50,,,2180.00
1984-09-25,,,2497.50,,,2050.00
1984-09-26,,,2497.50,,,1880.00
1984-09-27,,,2497.50,,,1830.00
1984-09-28,,,2497.50,,,1820.00
1984-09-29,,,2497.50,,,1860.00
1984-09-30,,,2497.50,,,1880.00
1984-10-01,,,2497.50,,,1930.00
1984-10-02,,,2497.50,,,1940.00
1984-10-03,,,2497.50,,,1890.00
1984-10-04,,,2497.50,,,1930.00
1984-10-05,,,2497.50,,,1940.00
1984-10-06,,,2497.50,,,1930.00
1984-10-07,,,2497.00,,,2140.00
1984-10-08,,,2496.50,,,2100.00
1984-10-09,,,2496.00,,,1900.00
1984-10-10,,,2495.50,,,1830.00
1984-10-11,,,2495.00,,,1910.00
1984-10-12,,,2494.50,,,2250.00
1984-10-13,,,2494.00,,,2260.00
1984-10-14,,,2493.50,,,2610.00
1984-10-15,,,2493.00,,,2370.00
1984-10-16,,,2492.50,,,1960.00
1984-10-17,,,2492.00,,,1790.00
1984-10-18,,,2491.50,,,1740.00
1984-10-19,,,2491.00,,,1670.00
1984-10-20,,,2490.50,,,1640.00
1984-10-21,,,2490.00,,,1620.00
1984-10-22,,,2489.50,,,1630.00
1984-10-23,,,2489.00,,,1580.00
1984-10-24,,,2488.50,,,1600.00
1984-10-25,,,2488.00,,,1610.00
1984-10-26,,,2487.50,,,1630.00
1984-10-27,,,2487.00,,,1820.00
1984-10-28,,,2486.50,,,1720.00
1984-10-29,,,2486.50,,,1600.00
1984-10-30,,,2486.00,,,1710.00
1984-10-31,,,2485.50,,,1520.00
1984-11-01,,,2485.00,,,1280.00
1984-11-02,,,2484.50,,,1250.00
1984-11-03,,,2484.00,,,1710.00
1984-11-04,,,2483.50,,,1780.00
1984-11-05,,,2483.50,,,1350.00
1984-11-06,,,2482.74,,,1460.00
1984-11-07,,,2482.53,,,1390.00
1984-11-08,,,2482.21,,,1380.00
1984-11-09,,,2481.17,,,1570.00
1984-11-10,,,2481.29,,,1340.00
1984-11-11,,,2481.35,,,1350.00
1984-11-12,,,2481.72,,,1350.00
1984-11-13,,,2481.77,,,1870.00
1984-11-14,,,2481.05,,,2330.00
1984-11-15,,,2481.05,,,1810.00
1984-11-16,,,2478.35,,,1930.00
1984-11-17,,,2478.94,,,1350.00
1984-11-18,,,2478.94,,,1360.00
1984-11-19,,,2479.89,,,1190.00
1984-11-20,,,2480.50,,,1210.00
1984-11-21,,,2479.70,,,1470.00
1984-11-22,,,2478.50,,,1600.00
1984-11-23,,,2479.20,,,1180.00
1984-11-24,,,2480.95,,,1190.00
1984-11-25,,,2479.10,,,1860.00
1984-11-26,,,2479.72,,,1190.00
1984-11-27,,,2477.40,,,1600.00
1984-11-28,,,2470.92,,,2210.00
1984-11-29,,,2465.55,,,2100.00
1984-11-30,,,2461.90,,,2000.00
1984-12-01,,,2459.56,,,1710.00
1984-12-02,,,2459.25,,,1330.00
1984-12-03,,,2460.54,,,921.00
1984-12-04,,,2457.14,,,1240.00
1984-12-05,,,2448.70,,,1750.00
1984-12-06,,,2436.75,,,1540.00
1984-12-07,,,2430.60,,,1330.00
1984-12-08,,,2429.00,,,1220.00
1984-12-09,,,2434.00,,,1240.00
1984-12-10,,,2435.40,,,1340.00
1984-12-11,,,2447.75,,,1510.00
1984-12-12,,,2442.30,,,1530.00
1984-12-13,,,2438.10,,,1480.00
1984-12-14,,,2432.00,,,1400.00
1984-12-15,,,2429.00,,,1260.00
1984-12-16,,,2431.00,,,1310.00
1984-12-17,,,2431.75,,,1390.00
1984-12-18,,,2435.25,,,1180.00
1984-12-19,,,2435.50,,,910.00
1984-12-20,,,2426.00,,,810.00
1984-12-21,,,2425.50,,,870.00
1984-12-22,,,2427.50,,,1200.00
1984-12-23,,,2432.50,,,1600.00
1984-12-24,,,2438.00,,,1760.00
1984-12-25,,,2434.00,,,1690.00
1984-12-26,,,2447.00,,,1170.00
1984-12-27,,,2446.00,,,992.00
1984-12-28,,,2454.35,,,1020.00
1984-12-29,,,2460.38,,,1040.00
1984-12-30,,,2464.44,,,1060.00
1984-12-31,,,2467.74,,,1080.00
1985-01-01,,,2469.95,,,1100.00
1985-01-02,,,2470.45,,,1120.00
1985-01-03,,,2471.25,,,1120.00
1985-01-04,,,2469.43,,,1630.00
1985-01-05,,,2470.75,,,1110.00
1985-01-06,,,2470.52,,,1510.00
1985-01-07,,,2473.14,,,1110.00
1985-01-08,,,2475.34,,,1130.00
1985-01-09,,,2477.05,,,1150.00
1985-01-10,,,2478.05,,,1180.00
1985-01-11,,,2478.75,,,1180.00
1985-01-12,,,2479.49,,,1190.00
1985-01-13,,,2479.83,,,1200.00
1985-01-14,,,2480.16,,,1210.00
1985-01-15,,,2480.42,,,1210.00
1985-01-16,,,2480.85,,,1220.00
1985-01-17,,,2479.27,,,1680.00
1985-01-18,,,2478.52,,,1480.00
1985-01-19,,,2479.15,,,1180.00
1985-01-20,,,2479.77,,,1180.00
1985-01-21,,,2479.81,,,1400.00
1985-01-22,,,2478.90,,,1530.00
1985-01-23,,,2481.00,,,948.00
1985-01-24,,,2479.90,,,1590.00
1985-01-25,,,2481.55,,,840.00
1985-01-26,,,2483.40,,,800.00
1985-01-27,,,2480.56,,,1050.00
1985-01-28,,,2480.66,,,1180.00
1985-01-29,,,2481.56,,,1140.00
1985-01-30,,,2481.73,,,1100.00
1985-01-31,,,2480.25,,,1250.00
1985-02-01,,,2480.60,,,1050.00
1985-02-02,,,2481.56,,,973.00
1985-02-03,,,2482.84,,,980.00
1985-02-04,,,2483.25,,,990.00
1985-02-05,,,2483.64,,,1000.00
1985-02-06,,,2483.71,,,1020.00
1985-02-07,,,2483.02,,,1380.00
1985-02-08,,,2483.99,,,1310.00
1985-02-09,,,2484.17,,,1310.00
1985-02-10,,,2484.57,,,1240.00
1985-02-11,,,2485.09,,,1240.00
1985-02-12,,,2485.78,,,1250.00
1985-02-13,,,2486.07,,,1170.00
1985-02-14,,,2486.70,,,1010.00
1985-02-15,,,2487.15,,,1020.00
1985-02-16,,,2487.63,,,1020.00
1985-02-17,,,2488.23,,,980.00
1985-02-18,,,2488.59,,,981.00
1985-02-19,,,2489.12,,,964.00
1985-02-20,,,2489.70,,,965.00
1985-02-21,,,2490.28,,,975.00
1985-02-22,,,2491.05,,,972.00
1985-02-23,,,2492.07,,,987.00
1985-02-24,,,2492.94,,,1030.00
1985-02-25,,,2493.85,,,1060.00
1985-02-26,,,2494.55,,,1080.00
1985-02-27,,,2494.93,,,1100.00
1985-02-28,,,2495.22,,,1140.00
1985-03-01,,,2495.77,,,1120.00
1985-03-02,,,2496.30,,,1090.00
1985-03-03,,,2496.65,,,1090.00
1985-03-04,,,2496.93,,,1050.00
1985-03-05,,,2497.07,,,1140.00
1985-03-06,,,2496.92,,,1240.00
1985-03-07,,,2496.94,,,1140.00
1985-03-08,,,2497.03,,,1150.00
1985-03-09,,,2497.03,,,1210.00
1985-03-10,,,2497.03,,,1260.00
1985-03-11,,,2497.06,,,1300.00
1985-03-12,,,2497.06,,,1390.00
1985-03-13,,,2496.97,,,1500.00
1985-03-14,,,2497.50,,,1530.00
1985-03-15,,,2497.01,,,1680.00
1985-03-16,,,2497.24,,,1730.00
1985-03-17,,,2497.06,,,1990.00
1985-03-18,,,2497.12,,,2130.00
1985-03-19,,,2497.12,,,2330.00
1985-03-20,,,2496.92,,,2470.00
1985-03-21,,,2497.06,,,2560.00
1985-03-22,,,2496.99,,,2320.00
1985-03-23,,,2497.12,,,2120.00
1985-03-24,,,2497.12,,,2290.00
1985-03-25,,,2496.96,,,2370.00
1985-03-26,,,2497.05,,,1980.00
1985-03-27,,,2497.01,,,1970.00
1985-03-28,,,2496.98,,,1880.00
1985-03-29,,,2497.05,,,1770.00
1985-03-30,,,2497.09,,,1720.00
1985-03-31,,,2497.06,,,1710.00
1985-04-01,,,2497.00,,1575.00,1900.00
1985-04-02,,,2496.90,,1545.00,2320.00
1985-04-03,,,2497.08,,1549.00,2900.00
1985-04-04,,,2497.01,,1549.00,3260.00
1985-04-05,,,2496.98,,1545.00,3230.00
1985-04-06,,,2497.02,,1543.00,3430.00
1985-04-07,,,2497.02,,1541.00,3870.00
1985-04-08,,,2497.05,,1536.00,4510.00
1985-04-09,,,2496.96,,1527.00,6000.00
1985-04-10,,,2497.31,,1526.00,6090.00
1985-04-11,,,2497.47,,1525.00,6750.00
1985-04-12,,,2497.50,,1547.00,6860.00
1985-04-13,,,2497.50,,1550.00,6640.00
1985-04-14,,,2497.50,,1547.00,6960.00
1985-04-15,,,2497.50,,1541.00,7850.00
1985-04-16,,,2497.50,,1541.00,7840.00
1985-04-17,,,2497.50,,1559.00,7220.00
1985-04-18,,,2497.50,,1531.00,6700.00
1985-04-19,,,2497.50,,1543.00,6300.00
1985-04-20,,,2497.50,,1552.00,5240.00
1985-04-21,,,2497.50,,1543.00,4440.00
1985-04-22,,,2497.50,,1563.00,4000.00
1985-04-23,,,2497.50,,1565.00,3560.00
1985-04-24,,,2497.50,,1568.00,3050.00
1985-04-25,,,2497.50,,1582.00,2750.00
1985-04-26,,,2497.50,,1587.00,2550.00
1985-04-27,,,2497.50,,1588.00,2500.00
1985-04-28,,,2497.50,,1508.00,2550.00
1985-04-29,,,2497.50,,1565.00,2700.00
1985-04-30,,,2497.50,,1565.00,3120.00
1985-05-01,,,2497.50,,1544.00,3550.00
1985-05-02,,,2497.50,,1533.00,4500.00
1985-05-03,,,2497.50,,1546.00,5150.00
1985-05-04,,,2497.50,,1548.00,5700.00
1985-05-05,,,2497.50,,1552.00,5050.00
1985-05-06,,,2497.50,,1555.00,4500.00
1985-05-07,,,2497.50,,1553.00,4300.00
1985-05-08,,,2497.50,,1550.00,4500.00
1985-05-09,,,2497.50,,1555.00,4500.00
1985-05-10,,,2497.50,,1555.00,4350.00
1985-05-11,,,2497.50,,1559.00,4000.00
1985-05-12,,,2497.50,,1563.00,3700.00
1985-05-13,,,2497.50,,1569.00,3300.00
1985-05-14,,,2497.50,,1572.00,3250.00
1985-05-15,,,2497.50,,1564.00,3700.00
1985-05-16,,,2497.50,,1571.00,3600.00
1985-05-17,,,2497.50,,1549.00,3570.00
1985-05-18,,,2497.50,,1541.00,3800.00
1985-05-19,,,2497.50,,1518.00,4280.00
1985-05-20,,,2497.50,,1553.00,4910.00
1985-05-21,,,2497.50,,1550.00,5200.00
1985-05-22,,,2497.50,,1512.00,5540.00
1985-05-23,,,2497.50,,1494.00,6450.00
1985-05-24,,,2497.50,,1461.00,7510.00
1985-05-25,,,2497.50,,1505.00,8240.00
1985-05-26,,,2497.50,,1497.00,8290.00
1985-05-27,,,2497.50,,1526.00,8050.00
1985-05-28,,,2497.50,,1540.00,7670.00
1985-05-29,,,2497.50,,1535.00,7820.00
1985-05-30,,,2497.50,,1540.00,7800.00
1985-05-31,,,2497.50,,1537.00,7480.00
1985-06-01,,,2497.50,,1538.00,7170.00
1985-06-02,,,2497.50,,1540.00,6980.00
1985-06-03,,,2497.50,,1532.00,6160.00
1985-06-04,,,2497.50,,1523.00,5360.00
1985-06-05,,,2497.50,,1514.00,4750.00
1985-06-06,,,2497.50,,1502.00,4790.00
1985-06-07,,,2497.50,,1504.00,5060.00
1985-06-08,,,2497.50,,1549.00,5210.00
1985-06-09,,,2497.50,,1532.00,5550.00
1985-06-10,,,2497.50,,1523.00,5740.00
1985-06-11,,,2497.50,,1520.00,5360.00
1985-06-12,,,2497.50,,1489.00,5100.00
1985-06-13,,,2497.50,,1487.00,4770.00
1985-06-14,,,2497.50,,1481.00,4080.00
1985-06-15,,,2497.50,,1467.00,3270.00
1985-06-16,,,2497.50,,1499.00,2930.00
1985-06-17,,,2497.50,,1453.00,2670.00
1985-06-18,,,2497.50,,1439.00,2560.00
1985-06-19,,,2497.50,,1416.00,2530.00
1985-06-20,,,2497.50,,1412.00,2410.00
1985-06-21,,,2497.50,,1448.00,2270.00
1985-06-22,,,2497.50,,1453.00,2150.00
1985-06-23,,,2497.50,,1432.00,1910.00
1985-06-24,,,2497.50,,1484.00,1780.00
1985-06-25,,,2497.50,,1400.00,1680.00
1985-06-26,,,2497.50,,1389.00,1670.00
1985-06-27,,,2497.50,,1336.00,1600.00
1985-06-28,,,2497.50,,1388.00,1670.00
1985-06-29,,,2497.50,,1381.00,1670.00
1985-06-30,,,2497.50,,1372.00,1660.00
1985-07-01,,,2497.50,,1426.00,1730.00
1985-07-02,,,2497.50,,1398.00,1750.00
1985-07-03,,,2497.50,,1392.00,1780.00
1985-07-04,,,2497.50,,1376.00,1750.00
1985-07-05,,,2497.50,,1397.00,1710.00
1985-07-06,,,2497.50,,1371.00,1690.00
1985-07-07,,,2497.50,,1337.00,1700.00
1985-07-08,,,2497.50,,1364.00,1730.00
1985-07-09,,,2497.50,,1334.00,1690.00
1985-07-10,,,2497.50,,1364.00,1700.00
1985-07-11,,,2497.50,,1387.00,1690.00
1985-07-12,,,2497.50,,1387.00,1720.00
1985-07-13,,,2497.50,,1400.00,1700.00
1985-07-14,,,2497.50,,1327.00,1630.00
1985-07-15,,,2497.50,,1321.00,1620.00
1985-07-16,,,2497.50,,1370.00,1670.00
1985-07-17,,,2497.50,,1389.00,1710.00
1985-07-18,,,2497.50,,1396.00,1720.00
1985-07-19,,,2497.50,,1375.00,1710.00
1985-07-20,,,2497.50,,1365.00,1690.00
1985-07-21,,,2497.50,,1332.00,1660.00
1985-07-22,,,2497.50,,1347.00,1650.00
1985-07-23,,,2497.50,,1342.00,1650.00
1985-07-24,,,2497.50,,1342.00,1660.00
1985-07-25,,,2497.50,,1332.00,1650.00
1985-07-26,,,2497.50,,1311.00,1630.00
1985-07-27,,,2497.50,,1355.00,1690.00
1985-07-28,,,2497.50,,1361.00,1710.00
1985-07-29,,,2497.50,,1369.00,1730.00
1985-07-30,,,2497.50,,1414.00,1820.00
1985-07-31,,,2497.50,,1462.00,2070.00
