date,qt,qu,fb,mm,mx,mn,af,qj,qd
1990-10-29,,,2153.15,45.39,57.51,35.73,2355.22,,
1990-10-30,,,2153.17,57.22,64.20,49.96,2358.19,,
1990-10-31,,,2153.22,46.48,52.87,41.32,2365.71,,
1990-11-01,,,2153.25,40.46,47.13,31.73,2370.09,,
1990-11-02,,,2153.27,37.01,49.81,26.06,2372.89,,
1990-11-03,,,2153.31,44.31,56.33,34.56,2378.83,,
1990-11-04,,,2153.34,45.57,51.85,39.90,2383.38,,
1990-11-05,,,2153.36,42.23,48.08,35.73,2386.36,,
1990-11-06,,,2153.37,41.04,54.13,27.09,2387.76,,
1990-11-07,,,2153.40,40.31,46.90,33.61,2392.30,,
1990-11-08,,,2153.44,50.37,61.13,41.32,2398.08,,
1990-11-09,,,2153.47,48.67,56.25,41.40,2402.63,,
1990-11-10,,,2153.50,41.99,52.01,32.59,2407.00,,
1990-11-11,,,2153.53,40.94,62.78,32.20,2411.55,,
1990-11-12,,,2153.54,56.19,71.59,29.05,2412.95,,
1990-11-13,,,2153.60,47.06,61.60,37.07,2421.87,,
1990-11-14,,,2153.78,36.91,43.05,30.39,2448.46,,
1990-11-15,,,2154.08,,,,2493.43,,
1990-11-16,,,2154.38,,,,2538.40,,
1990-11-17,,,2154.67,,,,2583.36,,
1990-11-18,,,2154.97,42.85,48.71,39.12,2628.33,,
1990-11-19,,,2155.43,42.52,47.13,36.36,2700.02,,
1990-11-20,,,2155.80,39.80,45.09,35.11,2726.60,,
1990-11-21,,,2156.18,43.13,48.71,39.51,2792.71,,
1990-11-22,,,2156.48,44.16,55.55,35.03,2858.81,,
1990-11-23,,,2156.85,34.59,41.71,29.13,2924.92,,
1990-11-24,,,2157.30,31.72,41.95,25.59,2998.00,,
1990-11-25,,,2157.84,41.03,54.60,35.03,3085.96,,
1990-11-26,,,2158.27,35.66,40.84,32.43,3156.92,,
1990-11-27,,,2158.58,36.49,40.22,31.10,3208.76,,
1990-11-28,,,2158.84,49.97,70.64,29.05,3252.09,,
1990-11-29,,,2159.33,,,,3335.39,,
1990-11-30,,,2159.81,45.96,71.27,27.87,3417.54,,
1990-12-01,,,2160.29,48.14,71.98,27.72,3501.23,,
1990-12-02,,,2160.76,48.35,72.06,32.75,3584.59,,
1990-12-03,,,2161.22,50.98,71.98,28.66,3667.16,,
1990-12-04,,,2161.69,52.45,71.98,39.74,3752.65,,
1990-12-05,,,2162.12,50.09,71.98,30.00,3831.19,,
1990-12-06,,,2162.59,51.74,72.06,31.49,3918.20,,
1990-12-07,,,2163.13,47.65,71.98,27.24,4018.60,,
1990-12-08,,,2163.54,54.41,71.98,30.31,4096.67,,
1990-12-09,,,2163.97,57.04,72.06,44.62,4178.36,,
1990-12-10,,,2165.07,45.97,72.29,38.64,4391.89,,
1990-12-11,,,2166.01,36.09,42.50,29.76,4577.92,,
1990-12-12,,,2166.54,35.70,83.77,28.58,4685.05,,
1990-12-13,,,2167.37,45.89,84.16,27.24,4854.64,,
1990-12-14,,,2168.01,41.12,84.40,25.28,4987.00,,
1990-12-15,,,2168.04,39.44,43.20,35.58,4993.25,,
1990-12-16,,,2168.08,35.21,38.88,32.83,5001.75,,
1990-12-17,,,2168.75,37.80,43.05,33.14,5142.50,,
1990-12-18,,,2169.48,38.62,48.24,30.15,5298.27,,
1990-12-19,,,2170.21,25.80,31.33,22.21,5457.20,,
1990-12-20,,,2170.88,17.40,21.74,7.51,5607.33,,
1990-12-21,,,2171.29,8.22,12.70,1.77,5731.81,,
1990-12-22,,,2171.69,12.20,22.29,1.22,5856.28,,
1990-12-23,,,2172.10,27.76,35.58,13.41,5980.76,,
1990-12-24,,,2172.51,26.55,33.53,17.89,6105.23,,
1990-12-25,,,2172.92,28.18,36.13,19.38,6229.71,,
1990-12-26,,,2173.32,31.92,41.08,27.72,6354.18,,
1990-12-27,,,2173.73,27.91,38.09,22.37,6478.66,,
1990-12-28,,,2174.14,32.53,35.81,28.82,6603.14,,
1990-12-29,,,2174.55,28.04,33.77,17.97,6727.61,,
1990-12-30,,,2174.95,23.71,30.78,13.96,6852.09,,
1990-12-31,,,2175.36,26.23,37.07,17.49,6976.56,,
1991-01-01,,,2175.77,28.80,39.43,20.25,7101.04,,
1991-01-02,,,2176.18,29.22,38.72,20.80,7225.51,,
1991-01-03,,,2176.58,31.18,37.78,24.81,7349.99,,
1991-01-04,,,2176.99,31.08,41.87,22.68,7474.47,,
1991-01-05,,,2177.40,30.27,41.16,22.45,7598.94,,
1991-01-06,,,2177.81,39.37,48.94,26.06,7723.42,,
1991-01-07,,,2178.21,38.88,43.20,31.65,7847.89,,
1991-01-08,,,2178.62,36.70,46.43,23.16,7972.37,,
1991-01-09,,,2179.03,42.97,49.18,33.61,8096.84,,
1991-01-10,,,2179.44,41.70,49.49,37.39,8221.32,,
1991-01-11,,,2179.84,47.96,53.66,44.93,8345.79,,
1991-01-12,,,2180.25,49.75,52.87,46.51,8470.27,,
1991-01-13,,,2180.66,48.13,54.92,43.52,8594.75,,
1991-01-14,,,2181.07,48.19,55.55,44.30,8719.22,,
1991-01-15,,,2181.47,44.92,52.01,33.06,8843.70,,
1991-01-16,,,2181.88,35.35,45.17,27.56,8968.17,,
1991-01-17,,,2182.29,37.63,47.84,29.76,9092.65,,
1991-01-18,,,2182.70,41.01,55.15,33.38,9217.12,,
1991-01-19,,,2183.10,37.43,45.64,31.80,9341.60,,
1991-01-20,,,2183.51,37.83,52.72,25.67,9466.08,,
1991-01-21,,,2183.92,44.38,52.95,34.95,9590.55,,
1991-01-22,,,2184.33,36.90,49.41,29.52,9715.03,,
1991-01-23,,,2184.73,35.58,48.08,25.99,9839.50,,
1991-01-24,,,2185.14,30.87,42.50,23.55,9963.98,,
1991-01-25,,,2185.55,31.50,45.25,20.33,10088.45,,
1991-01-26,,,2185.96,34.40,47.92,23.86,10212.93,,
1991-01-27,,,2186.36,32.65,44.46,20.48,10337.41,,
1991-01-28,,,2186.77,30.69,41.00,21.11,10461.88,,
1991-01-29,,,2187.18,30.88,44.93,20.17,10586.36,,
1991-01-30,,,2187.59,40.60,54.29,21.66,10710.83,,
1991-01-31,,,2187.99,52.70,61.60,45.40,10835.31,,
1991-02-01,,,2188.40,54.10,59.48,43.28,10959.78,,
1991-02-02,,,2188.81,46.57,50.12,43.52,11084.26,,
1991-02-03,,,2189.22,49.13,52.48,45.48,11208.74,,
1991-02-04,,,2189.62,50.01,53.66,46.19,11333.21,,
1991-02-05,,,2190.03,46.70,56.49,39.59,11457.69,,
1991-02-06,,,2190.44,53.30,61.21,47.53,11582.16,,
1991-02-07,,,2190.85,44.83,60.66,33.93,11706.64,,
1991-02-08,,,2191.25,40.15,48.08,32.12,11831.11,,
1991-02-09,,,2191.66,39.27,51.77,29.76,11955.59,,
1991-02-10,,,2192.07,44.38,58.30,34.40,12080.06,,
1991-02-11,,,2192.48,49.84,63.33,36.36,12204.54,,
1991-02-12,,,2192.88,41.11,47.68,34.71,12329.02,,
1991-02-13,,,2193.29,47.77,58.53,41.55,12453.49,,
1991-02-14,,,2193.70,54.66,68.36,42.73,12577.97,,
1991-02-15,,,2194.11,48.54,55.63,43.44,12702.44,,
1991-02-16,,,2194.51,45.61,53.11,40.45,12826.92,,
1991-02-17,,,2194.92,42.53,47.61,38.88,12951.39,,
1991-02-18,,,2195.33,43.91,47.84,38.72,13075.87,,
1991-02-19,,,2195.74,44.06,54.76,33.38,13200.35,,
1991-02-20,,,2196.14,46.63,56.33,38.17,13324.82,,
1991-02-21,,,2196.55,44.48,61.44,35.42,13449.30,,
1991-02-22,,,2196.96,45.24,58.06,33.45,13573.77,,
1991-02-23,,,2197.37,44.05,58.14,32.12,13698.25,,
1991-02-24,,,2197.77,54.15,67.10,34.32,13822.72,,
1991-02-25,,,2198.18,57.98,70.72,44.70,13947.20,,
1991-02-26,,,2198.62,49.57,64.04,34.79,14122.39,,
1991-02-27,,,2199.02,55.36,65.22,39.59,14281.85,,
1991-02-28,,,2199.37,47.96,53.74,42.73,14424.04,,
1991-03-01,,,2199.69,47.42,55.55,42.81,14553.98,,
1991-03-02,,,2200.07,45.85,48.94,40.29,14709.93,,
1991-03-03,,,2202.30,48.98,55.08,41.95,15657.59,,
1991-03-04,,,2204.43,45.07,56.10,33.85,16602.03,,
1991-03-05,,,2205.80,35.54,41.08,31.80,17228.80,,
1991-03-06,,,2206.54,36.86,42.81,33.06,17574.78,,
1991-03-07,,,2207.17,38.32,46.98,32.51,17871.95,,
1991-03-08,,,2207.68,43.49,61.13,27.40,18115.36,,
1991-03-09,,,2207.90,42.16,49.49,35.89,18220.59,,
1991-03-10,,,2208.21,36.49,42.65,32.67,18368.78,,
1991-03-11,,,2208.81,37.85,42.81,28.82,18657.13,,
1991-03-12,,,2209.32,40.65,49.41,34.24,18905.25,,
1991-03-13,,,2209.75,38.35,45.64,32.98,19116.70,,
1991-03-14,,,2210.22,35.11,43.60,31.65,19349.79,,
1991-03-15,,,2210.60,37.54,47.61,31.88,19541.32,,
1991-03-16,,,2210.74,42.32,49.02,30.78,19611.47,,
1991-03-17,,,2210.95,48.92,61.36,42.26,19716.99,,
1991-03-18,,,2211.45,43.82,54.45,37.78,19971.17,,
1991-03-19,,,2211.87,40.97,49.49,35.34,20184.90,,
1991-03-20,,,2212.29,45.61,55.08,40.37,20401.25,,
1991-03-21,,,2212.71,40.03,48.47,33.22,20618.75,,
1991-03-22,,,2213.05,40.26,48.00,31.96,20794.60,,
1991-03-23,,,2213.23,41.28,45.88,36.68,20889.30,,
1991-03-24,,,2213.35,41.24,46.35,33.61,20952.65,,
1991-03-25,,,2213.82,38.08,46.03,34.24,21200.93,,
1991-03-26,,,2214.21,41.19,52.95,30.39,21407.25,,
1991-03-27,,,2214.62,43.57,55.39,32.90,21625.91,,
1991-03-28,,,2215.02,42.98,52.40,34.40,21839.55,,
1991-03-29,,,2215.33,46.45,60.50,32.51,22007.69,,
1991-03-30,,,2215.48,57.74,74.18,36.29,22088.79,,
1991-03-31,,,2215.69,57.84,67.26,45.88,22202.86,,
1991-04-01,,,2216.18,49.29,55.70,42.50,22470.03,,
1991-04-02,,,2216.61,48.72,56.96,39.74,22706.89,,
1991-04-03,,,2217.02,45.78,57.04,36.68,22932.55,,
1991-04-04,,,2217.41,50.48,61.84,39.59,23149.37,,
1991-04-05,,,2217.78,47.11,54.29,39.82,23355.98,,
1991-04-06,,,2218.11,41.06,46.74,35.34,23541.77,,
1991-04-07,,,2218.39,41.36,49.41,34.71,23699.73,,
1991-04-08,,,2218.85,42.06,55.23,30.31,23960.47,,
1991-04-09,,,2219.00,43.57,49.26,37.54,24046.00,,
1991-04-10,,,2219.45,35.09,41.55,30.94,24304.30,,
1991-04-11,,,2219.83,40.36,51.46,32.59,24522.00,,
1991-04-12,,,2220.22,46.60,62.70,31.96,24748.41,,
1991-04-13,,,2220.44,51.42,63.80,38.57,24877.54,,
1991-04-14,,,2220.64,45.44,54.21,34.87,24994.54,,
1991-04-15,,,2221.07,42.12,49.41,38.17,25247.09,,
1991-04-16,,,2221.36,44.26,50.59,39.04,25419.78,,
1991-04-17,,,2221.65,47.16,60.19,35.03,25592.48,,
1991-04-18,,,2221.90,47.83,61.05,34.95,25741.23,,
1991-04-19,,,2222.21,55.86,67.50,41.40,25926.69,,
1991-04-20,,,2222.39,51.85,59.24,45.48,26035.71,,
1991-04-21,,,2222.60,49.08,55.39,44.70,26162.40,,
1991-04-22,,,2223.08,54.27,64.43,48.00,26452.65,,
1991-04-23,,,2223.55,50.37,54.05,44.15,26741.56,,
1991-04-24,,,2224.09,43.77,48.39,37.86,27073.29,,
1991-04-25,,,2224.61,41.17,47.92,36.91,27397.34,,
1991-04-26,,,2225.03,43.95,54.05,35.50,27659.32,,
1991-04-27,,,2225.30,44.81,55.86,32.20,27829.36,,
1991-04-28,,,2225.54,45.67,54.92,35.50,27981.62,,
1991-04-29,,,2225.96,51.58,64.82,37.54,28247.49,,
1991-04-30,,,2226.30,51.31,64.04,39.51,28465.59,,
1991-05-01,,,2226.71,48.30,57.20,41.55,28729.70,,
1991-05-02,,,2227.08,52.41,62.47,44.38,28968.03,,
1991-05-03,,,2227.35,53.15,65.85,38.88,29144.94,,
1991-05-04,,,2227.57,55.93,67.81,42.18,29289.03,,
1991-05-05,,,2227.66,57.85,66.40,47.84,29347.46,,
1991-05-06,,,2227.91,51.13,62.70,41.79,29511.56,,
1991-05-07,,,2228.14,55.06,65.53,43.12,29663.61,,
1991-05-08,,,2228.31,44.67,55.86,38.01,29776.74,,
1991-05-09,,,2228.37,42.62,49.89,36.76,29816.63,,
1991-05-10,,,2228.47,45.58,53.11,38.96,29883.37,,
1991-05-11,,,2228.53,50.74,60.42,42.73,29923.26,,
1991-05-12,,,2228.57,52.52,63.17,44.78,29950.12,,
1991-05-13,,,2228.99,47.48,53.42,44.30,30229.30,,
1991-05-14,,,2229.45,50.97,62.39,42.02,30539.49,,
1991-05-15,,,2229.89,52.43,64.51,38.25,30834.91,,
1991-05-16,,,2230.76,48.98,59.16,42.50,31433.59,,
1991-05-17,,,2232.78,40.99,45.17,38.80,32861.96,,
1991-05-18,,,2233.97,41.12,45.48,36.84,33720.73,,
1991-05-19,,,2234.86,47.39,54.84,41.55,34370.02,,
1991-05-20,,,2235.81,54.55,66.71,46.74,35071.19,,
1991-05-21,,,2236.79,53.96,63.49,45.88,35795.73,,
1991-05-22,,,2237.61,58.07,71.27,49.02,36408.31,,
1991-05-23,,,2238.29,58.43,73.08,42.18,36917.45,,
1991-05-24,,,2238.80,58.06,69.23,47.06,37299.82,,
1991-05-25,,,2239.11,49.94,61.68,40.22,37533.20,,
1991-05-26,,,2239.36,52.00,63.96,39.90,37722.96,,
1991-05-27,,,2239.58,53.20,66.95,38.80,37890.30,,
1991-05-28,,,2239.68,50.94,62.23,37.94,37966.95,,
1991-05-29,,,2239.77,48.69,55.31,42.57,38035.19,,
1991-05-30,,,2239.93,47.68,55.15,41.40,38156.71,,
1991-05-31,,,2240.10,53.64,69.38,36.68,38288.71,,
1991-06-01,,,2240.14,61.82,77.32,44.78,38320.77,,
1991-06-02,,,2240.09,63.47,77.88,48.55,38281.91,,
1991-06-03,,,2240.14,56.25,65.69,46.74,38320.77,,
1991-06-04,,,2240.16,50.55,63.41,37.23,38336.32,,
1991-06-05,,,2240.15,53.44,67.50,37.23,38328.55,,
1991-06-06,,,2240.05,56.71,69.46,40.69,38249.84,,
1991-06-07,,,2239.86,60.68,74.89,45.96,38103.43,,
1991-06-08,,,2239.69,62.94,76.54,47.29,37974.43,,
1991-06-09,,,2239.50,69.01,86.37,51.54,37829.53,,
1991-06-10,,,2239.42,70.15,83.22,56.41,37768.77,,
1991-06-11,,,2239.32,63.33,73.79,53.58,37693.05,,
1991-06-12,,,2239.23,55.35,64.04,44.93,37624.81,,
1991-06-13,,,2239.13,52.43,61.76,45.01,37548.16,,
1991-06-14,,,2238.96,56.42,71.27,38.64,37419.59,,
1991-06-15,,,2238.68,58.28,70.88,43.91,37209.52,,
1991-06-16,,,2238.37,55.82,66.71,47.76,36977.34,,
1991-06-17,,,2238.20,58.22,74.42,40.14,36849.26,,
1991-06-18,,,2238.00,59.68,72.69,46.11,36700.00,,
1991-06-19,,,2237.94,52.05,56.49,48.39,36654.91,,
1991-06-20,,,2237.85,55.23,66.16,46.19,36587.74,,
1991-06-21,,,2237.72,58.10,71.04,43.44,36490.21,,
1991-06-22,,,2237.46,60.23,71.82,47.13,36295.14,,
1991-06-23,,,2237.20,57.61,66.00,46.98,36100.06,,
1991-06-24,,,2237.10,58.89,69.54,50.12,36026.45,,
1991-06-25,,,2236.98,58.70,68.36,52.32,35936.47,,
1991-06-26,,,2236.85,60.49,69.78,52.40,35840.23,,
1991-06-27,,,2236.73,56.64,63.09,51.46,35751.25,,
1991-06-28,,,2236.61,58.38,66.48,52.87,35662.27,,
1991-06-29,,,2236.41,59.86,68.60,53.82,35514.27,,
1991-06-30,,,2236.18,62.50,75.99,47.29,35344.47,,
1991-07-01,,,2236.10,70.50,88.80,53.66,35285.45,,
1991-07-02,,,2236.00,79.28,99.57,60.19,35211.00,,
1991-07-03,,,2235.77,79.85,94.86,63.88,35041.23,,
1991-07-04,,,2235.32,75.61,88.25,62.39,34708.04,,
1991-07-05,,,2234.97,70.57,83.06,56.80,34449.64,,
1991-07-06,,,2234.48,69.44,83.85,52.01,34092.69,,
1991-07-07,,,2233.99,71.85,87.62,55.39,33734.91,,
1991-07-08,,,2233.63,71.77,85.03,56.73,33475.30,,
1991-07-09,,,2233.23,67.77,80.31,53.42,33185.57,,
1991-07-10,,,2232.78,67.12,81.57,49.81,32861.96,,
1991-07-11,,,2232.34,70.45,86.05,53.50,32547.89,,
1991-07-12,,,2231.86,72.18,89.35,58.14,32205.49,,
1991-07-13,,,2231.29,68.32,79.13,57.51,31802.80,,
1991-07-14,,,2230.71,67.82,79.60,53.90,31399.02,,
1991-07-15,,,2230.20,63.36,72.61,54.37,31047.43,,
1991-07-16,,,2229.98,58.24,62.70,54.21,30895.97,,
1991-07-17,,,2229.69,63.61,73.00,56.02,30700.40,,
1991-07-18,,,2229.37,65.86,80.47,50.67,30485.86,,
1991-07-19,,,2228.98,66.74,80.63,52.01,30222.79,,
1991-07-20,,,2228.51,66.90,81.57,50.91,29909.42,,
1991-07-21,,,2228.03,68.56,82.59,52.40,29590.35,,
1991-07-22,,,2227.69,73.30,92.18,56.88,29366.68,,
1991-07-23,,,2227.62,74.83,89.90,57.75,29321.85,,
1991-07-24,,,2227.19,71.22,82.04,58.46,29040.08,,
1991-07-25,,,2226.72,63.38,75.83,50.04,28735.21,,
1991-07-26,,,2226.21,67.46,82.59,51.14,28408.20,,
1991-07-27,,,2225.61,72.49,88.57,56.18,28026.45,,
1991-07-28,,,2225.01,74.56,89.20,58.93,27646.18,,
1991-07-29,,,2224.54,73.66,88.49,57.36,27353.22,,
1991-07-30,,,2224.07,74.03,90.53,57.28,27061.12,,
1991-07-31,,,2223.63,74.55,90.30,58.46,26790.21,,
1991-08-01,,,2223.08,68.91,82.51,50.99,26452.65,,
1991-08-02,,,2222.44,69.99,86.05,52.72,26065.91,,
1991-08-03,,,2221.71,71.87,85.82,56.41,25627.30,,
1991-08-04,,,2220.96,72.71,84.56,58.61,25181.46,,
1991-08-05,,,2220.38,70.41,81.73,56.73,24841.87,,
1991-08-06,,,2219.80,69.36,82.75,57.67,24505.20,,
1991-08-07,,,2219.22,69.89,81.49,54.60,24172.00,,
1991-08-08,,,2218.57,76.57,90.61,63.02,23801.82,,
1991-08-09,,,2217.88,65.78,76.54,56.10,23412.39,,
1991-08-10,,,2217.11,63.98,78.98,49.65,22982.17,,
1991-08-11,,,2216.35,67.60,84.40,50.75,22563.70,,
1991-08-12,,,2215.71,71.13,88.02,51.77,22213.41,,
1991-08-13,,,2215.07,72.55,87.07,56.88,21866.58,,
1991-08-14,,,2214.51,73.03,88.80,56.18,21567.52,,
1991-08-15,,,2213.83,75.79,87.94,60.89,21205.41,,
1991-08-16,,,2212.99,74.43,88.17,59.95,20763.34,,
1991-08-17,,,2212.13,75.49,89.51,61.52,20318.26,,
1991-08-18,,,2211.28,75.41,88.80,61.21,19884.69,,
1991-08-19,,,2210.57,76.55,90.22,62.78,19526.07,,
1991-08-20,,,2209.87,74.52,89.83,63.72,19175.67,,
1991-08-21,,,2209.25,74.99,90.30,58.69,18871.30,,
1991-08-22,,,2208.62,74.97,88.80,60.03,18566.25,,
1991-08-23,,,2207.98,70.06,83.14,57.20,18258.75,,
1991-08-24,,,2207.17,65.92,80.63,51.69,17871.95,,
1991-08-25,,,2206.37,62.63,74.97,49.26,17495.12,,
1991-08-26,,,2205.79,65.01,81.18,47.37,17224.33,,
1991-08-27,,,2205.23,62.60,72.53,49.49,16965.61,,
1991-08-28,,,2204.75,64.20,72.76,59.40,16746.86,,
1991-08-29,,,2204.22,72.16,86.92,58.30,16507.47,,
1991-08-30,,,2203.47,67.82,84.24,54.68,16172.03,,
1991-08-31,,,2202.71,66.30,79.68,52.09,15836.10,,
1991-09-01,,,2201.97,63.89,74.34,55.39,15514.61,,
1991-09-02,,,2201.21,65.63,82.43,50.28,15189.84,,
1991-09-03,,,2200.70,73.69,92.03,54.68,14974.20,,
1991-09-04,,,2200.18,77.16,93.60,62.23,14755.58,,
1991-09-05,,,2199.64,75.87,89.90,63.17,14533.88,,
1991-09-06,,,2198.94,73.38,87.31,60.97,14249.93,,
1991-09-07,,,2198.09,64.26,73.32,54.29,13911.10,,
1991-09-08,,,2197.17,57.50,69.86,46.11,13548.84,,
1991-09-09,,,2196.45,57.86,74.02,42.65,13270.23,,
1991-09-10,,,2195.73,63.53,76.70,51.07,12994.72,,
1991-09-11,,,2194.97,63.90,78.43,49.10,12706.83,,
1991-09-12,,,2193.99,66.41,82.36,52.17,12343.48,,
1991-09-13,,,2193.19,66.43,79.29,54.60,12051.48,,
1991-09-14,,,2192.18,63.37,78.03,49.10,11689.44,,
1991-09-15,,,2191.19,69.48,91.24,48.47,11340.74,,
1991-09-16,,,2190.50,71.45,89.75,55.39,11102.00,,
1991-09-17,,,2189.77,72.97,92.18,56.96,10853.92,,
1991-09-18,,,2189.02,74.39,91.63,58.46,10605.37,,
1991-09-19,,,2188.05,73.06,88.65,59.79,10290.00,,
1991-09-20,,,2187.23,63.77,76.77,52.48,10028.23,,
1991-09-21,,,2186.21,56.83,73.63,40.77,9706.59,,
1991-09-22,,,2185.11,69.09,82.04,49.34,9366.98,,
1991-09-23,,,2184.30,67.01,82.59,51.46,9121.53,,
1991-09-24,,,2183.30,80.82,95.88,68.28,8823.73,,
1991-09-25,,,2174.20,73.45,90.85,57.36,6385.59,,
1991-09-26,,,2172.95,70.49,83.38,60.19,6086.02,,
1991-09-27,,,2172.73,68.44,82.59,55.23,6034.76,,
1991-09-28,,,2172.58,66.10,81.10,53.19,5999.66,,
1991-09-29,,,2172.43,66.67,84.01,49.65,5964.56,,
1991-09-30,,,2172.27,71.43,90.93,55.63,5927.24,,
1991-10-01,,,2172.12,70.30,86.37,57.91,5892.14,,
1991-10-02,,,2172.04,66.18,81.26,52.64,5873.47,,
1991-10-03,,,2172.03,63.78,79.92,48.71,5871.24,,
1991-10-04,,,2172.02,68.14,89.35,45.64,5869.01,,
1991-10-05,,,2171.96,71.54,91.71,50.75,5854.94,,
1991-10-06,,,2171.61,65.77,79.60,54.76,5774.52,,
1991-10-07,,,2171.56,60.74,73.94,47.45,5763.00,,
1991-10-08,,,2171.39,63.10,76.85,51.62,5723.75,,
1991-10-09,,,2171.01,65.80,83.61,47.53,5636.20,,
1991-10-10,,,2170.01,72.86,94.07,53.11,5412.40,,
1991-10-11,,,2168.81,68.03,83.69,53.90,5155.00,,
1991-10-12,,,2167.56,66.17,81.41,53.82,4893.82,,
1991-10-13,,,2166.40,62.40,78.90,49.26,4656.70,,
1991-10-14,,,2165.54,68.19,85.97,50.75,4484.89,,
1991-10-15,,,2164.76,66.63,83.06,54.37,4331.46,,
1991-10-16,,,2163.85,60.94,71.04,50.52,4155.57,,
1991-10-17,,,2163.64,55.70,67.26,46.58,4115.63,,
1991-10-18,,,2164.17,53.67,68.91,41.47,4216.95,,
1991-10-19,,,2164.19,55.86,70.56,43.99,4220.86,,
1991-10-20,,,2164.19,56.76,71.11,44.15,4220.86,,
1991-10-21,,,2164.84,56.74,68.52,44.70,4346.90,,
1991-10-22,,,2165.47,46.01,55.47,39.12,4471.00,,
1991-10-23,,,2166.08,44.18,52.48,39.59,4592.33,,
1991-10-24,,,2166.57,45.78,49.49,39.74,4691.05,,
1991-10-25,,,2166.83,49.01,54.68,43.60,4743.65,,
1991-10-26,,,2166.86,43.73,48.31,38.80,4749.66,,
1991-10-27,,,2166.97,41.03,47.84,36.44,4771.75,,
1991-10-28,,,2167.74,39.14,44.54,32.67,4931.03,,
1991-10-29,,,2168.39,42.38,49.10,34.63,5067.00,,
1991-10-30,,,2168.94,44.60,54.84,35.73,5182.50,,
1991-10-31,,,2169.40,43.06,59.24,29.68,5281.10,,
1991-11-01,,,2169.83,46.09,60.34,34.71,5373.61,,
1991-11-02,,,2169.84,48.89,58.93,37.39,5375.92,,
1991-11-03,,,2169.92,53.72,62.15,44.23,5392.83,,
1991-11-04,,,2170.62,53.96,63.25,46.58,5549.20,,
1991-11-05,,,2171.15,57.56,67.34,51.14,5668.31,,
1991-11-06,,,2171.69,59.09,69.54,53.19,5792.91,,
1991-11-07,,,2172.12,54.19,65.37,45.40,5892.14,,
1991-11-08,,,2172.45,52.59,54.84,50.20,5969.30,,
1991-11-09,,,2172.46,51.81,57.12,45.64,5971.53,,
1991-11-10,,,2172.52,48.36,57.67,39.98,5985.74,,
1991-11-11,,,2172.76,49.59,59.71,40.37,6041.73,,
1991-11-12,,,2173.43,49.27,55.31,41.95,6200.67,,
1991-11-13,,,2174.02,45.21,51.30,38.49,6341.68,,
1991-11-14,,,2174.56,38.65,44.15,31.49,6474.28,,
1991-11-15,,,2174.89,37.18,52.87,25.04,6555.07,,
1991-11-16,,,2174.95,47.19,56.80,39.90,6569.71,,
1991-11-17,,,2175.16,42.00,46.74,38.72,6621.86,,
1991-11-18,,,2175.79,42.78,50.28,36.29,6778.94,,
1991-11-19,,,2176.31,48.43,53.90,43.60,6910.12,,
1991-11-20,,,2176.84,45.99,49.65,41.95,7044.92,,
1991-11-21,,,2177.23,39.79,46.98,31.73,7145.71,,
1991-11-22,,,2177.60,41.27,51.46,27.64,7242.12,,
1991-11-23,,,2177.62,48.12,56.57,35.11,7247.10,,
1991-11-24,,,2177.71,44.51,57.75,40.06,7270.43,,
1991-11-25,,,2178.29,45.48,53.74,39.59,7422.42,,
1991-11-26,,,2178.84,49.01,60.58,39.43,7567.68,,
1991-11-27,,,2179.32,39.64,43.20,36.76,7696.23,,
1991-11-28,,,2179.58,36.23,41.08,31.41,7766.64,,
1991-11-29,,,2180.05,35.90,40.84,27.79,7894.03,,
1991-11-30,,,2180.05,30.53,38.41,21.98,7894.03,,
1991-12-01,,,2180.08,32.66,38.96,24.10,7902.39,,
1991-12-02,,,2180.54,37.04,43.99,30.23,8030.69,,
1991-12-03,,,2181.08,34.29,38.09,31.41,8181.87,,
1991-12-04,,,2181.55,34.38,38.72,31.17,8315.67,,
1991-12-05,,,2182.02,37.46,51.46,31.57,8449.92,,
1991-12-06,,,2182.46,46.14,52.48,40.06,8577.83,,
1991-12-07,,,2182.68,39.98,43.12,35.03,8641.95,,
1991-12-08,,,2182.80,34.41,38.57,30.23,8676.80,,
1991-12-09,,,2183.37,32.45,36.13,30.23,8844.67,,
1991-12-10,,,2183.85,32.88,35.73,29.05,8986.64,,
1991-12-11,,,2184.35,32.66,37.54,26.38,9136.74,,
1991-12-12,,,2184.75,39.04,45.96,33.93,9257.32,,
1991-12-13,,,2185.04,34.67,51.85,26.93,9345.19,,
1991-12-14,,,2185.07,28.81,46.58,23.78,9354.42,,
1991-12-15,,,2185.08,30.13,35.97,25.91,9357.74,,
1991-12-16,,,2185.54,30.90,52.09,22.76,9499.19,,
1991-12-17,,,2185.95,44.97,54.37,30.00,9625.49,,
1991-12-18,,,2186.45,39.85,45.80,33.69,9781.98,,
1991-12-19,,,2186.85,35.81,42.34,30.62,9907.88,,
1991-12-20,,,2187.12,42.64,47.37,38.17,9993.34,,
1991-12-21,,,2187.15,39.83,49.89,0.00,10002.54,,
1991-12-22,,,2187.16,35.37,42.73,28.89,10005.99,,
1991-12-23,,,2187.63,33.83,43.99,26.61,10155.91,,
1991-12-24,,,2188.09,32.13,40.37,23.86,10303.26,,
1991-12-25,,,2188.29,43.84,52.95,30.00,10368.03,,
1991-12-26,,,2188.73,52.22,54.29,49.49,10511.21,,
