date,qd,mm,mx,mn
2005-05-27,2370.00,60.26,81.60,40.30
2005-05-28,2530.00,62.52,83.20,42.50
2005-05-29,2750.00,59.15,76.00,46.50
2005-05-30,2560.00,57.52,74.20,40.30
2005-05-31,2390.00,53.87,71.40,36.80
2005-06-01,2670.00,47.24,52.50,39.70
2005-06-02,2330.00,48.87,61.10,37.10
2005-06-03,1970.00,52.43,66.40,38.30
2005-06-04,1770.00,54.90,73.00,37.70
2005-06-05,1740.00,50.06,60.60,41.80
2005-06-06,1730.00,47.64,60.30,39.50
2005-06-07,1610.00,43.70,52.70,35.00
2005-06-08,1520.00,44.72,56.20,33.90
2005-06-09,1410.00,48.74,68.30,30.80
2005-06-10,1300.00,51.01,69.90,33.70
2005-06-11,1250.00,50.76,67.60,37.40
2005-06-12,1280.00,50.37,60.20,39.60
2005-06-13,1200.00,51.03,71.80,30.40
2005-06-14,1190.00,60.33,82.20,39.30
2005-06-15,1280.00,60.48,78.30,43.90
2005-06-16,1420.00,61.13,79.70,45.70
2005-06-17,1580.00,54.72,63.70,44.40
2005-06-18,1460.00,47.83,59.90,38.50
2005-06-19,1290.00,55.30,78.60,37.80
2005-06-20,1210.00,62.94,89.10,40.30
2005-06-21,1300.00,65.03,93.70,44.40
2005-06-22,1420.00,64.02,84.10,45.80
2005-06-23,1390.00,61.62,82.00,42.40
2005-06-24,1300.00,61.92,85.10,40.70
2005-06-25,1220.00,62.80,80.80,44.80
2005-06-26,1220.00,58.38,76.00,46.70
2005-06-27,1210.00,52.82,58.70,47.40
2005-06-28,1290.00,56.26,67.60,47.80
2005-06-29,1180.00,57.63,75.40,41.90
2005-06-30,1080.00,61.08,81.50,42.80
2005-07-01,1030.00,63.67,85.60,44.10
2005-07-02,997.00,59.75,74.50,44.80
2005-07-03,954.00,57.24,77.10,37.60
2005-07-04,893.00,60.22,83.10,39.60
2005-07-05,846.00,63.07,87.40,41.30
2005-07-06,813.00,65.41,88.90,44.30
2005-07-07,788.00,66.33,86.80,47.80
2005-07-08,766.00,68.98,91.20,49.30
2005-07-09,757.00,58.45,66.50,52.00
2005-07-10,768.00,59.15,72.70,50.40
2005-07-11,729.00,63.50,87.40,45.30
2005-07-12,679.00,69.28,98.40,46.50
2005-07-13,656.00,70.48,90.20,52.50
2005-07-14,640.00,65.04,90.70,43.20
2005-07-15,620.00,66.70,95.20,44.50
2005-07-16,596.00,70.09,88.70,51.10
2005-07-17,585.00,64.26,85.70,44.40
2005-07-18,571.00,64.82,90.90,42.50
2005-07-19,555.00,67.26,93.20,44.50
2005-07-20,539.00,68.01,93.50,46.10
2005-07-21,527.00,70.09,100.20,45.30
2005-07-22,517.00,77.33,96.40,61.40
2005-07-23,504.00,68.89,88.20,50.60
2005-07-24,493.00,66.48,91.10,43.90
2005-07-25,485.00,63.72,82.60,44.00
2005-07-26,478.00,62.40,85.90,40.90
2005-07-27,469.00,64.71,92.40,41.50
2005-07-28,460.00,64.86,91.90,45.10
2005-07-29,450.00,69.12,93.50,50.30
2005-07-30,443.00,67.07,92.70,50.20
2005-07-31,442.00,71.65,94.60,51.80
2005-08-01,435.00,72.61,93.60,58.30
2005-08-02,432.00,67.08,84.50,52.80
2005-08-03,423.00,64.10,88.20,43.90
2005-08-04,410.00,65.60,94.20,42.80
2005-08-05,399.00,67.89,98.40,42.60
2005-08-06,393.00,70.38,99.90,47.00
2005-08-07,388.00,69.53,94.20,49.20
2005-08-08,386.00,71.01,93.80,57.60
2005-08-09,380.00,70.50,95.00,50.70
2005-08-10,372.00,68.78,90.60,52.10
2005-08-11,365.00,63.30,87.40,42.40
2005-08-12,359.00,61.53,83.80,41.70
2005-08-13,357.00,60.89,82.60,41.00
2005-08-14,353.00,61.19,84.50,40.20
2005-08-15,349.00,63.55,90.40,40.20
2005-08-16,343.00,64.86,90.00,43.90
2005-08-17,343.00,64.38,82.20,47.40
2005-08-18,340.00,64.18,80.40,50.00
2005-08-19,335.00,60.72,86.70,38.60
2005-08-20,331.00,65.52,94.90,41.10
2005-08-21,324.00,68.65,97.60,43.40
2005-08-22,321.00,72.00,90.50,55.50
2005-08-23,319.00,64.75,83.20,45.80
2005-08-24,314.00,56.55,78.30,37.20
2005-08-25,314.00,55.98,83.20,33.20
2005-08-26,311.00,60.45,91.60,35.60
2005-08-27,305.00,62.71,90.50,39.60
2005-08-28,301.00,63.10,96.10,38.00
2005-08-29,297.00,62.78,83.00,40.60
2005-08-30,295.00,55.99,71.00,40.10
2005-08-31,298.00,55.43,81.60,33.60
2005-09-01,296.00,58.98,86.80,36.40
2005-09-02,292.00,62.30,94.40,37.60
2005-09-03,286.00,62.04,88.20,39.70
2005-09-04,282.00,58.62,81.30,39.40
2005-09-05,282.00,57.60,82.00,37.20
2005-09-06,281.00,59.04,87.90,36.10
2005-09-07,277.00,61.19,92.30,37.40
2005-09-08,275.00,62.09,92.60,37.70
2005-09-09,273.00,56.92,78.90,44.40
2005-09-10,293.00,45.75,56.80,35.70
2005-09-11,297.00,44.48,67.90,28.60
2005-09-12,292.00,46.51,67.50,27.10
2005-09-13,290.00,54.19,71.00,38.80
2005-09-14,286.00,50.15,74.60,30.20
2005-09-15,282.00,52.73,80.20,31.20
2005-09-16,279.00,52.79,74.40,33.90
2005-09-17,314.00,48.32,60.20,41.80
2005-09-18,329.00,49.08,71.20,36.10
2005-09-19,299.00,49.87,78.60,31.80
2005-09-20,288.00,54.01,82.50,32.30
2005-09-21,281.00,55.74,77.30,42.20
2005-09-22,279.00,52.95,76.10,32.80
2005-09-23,277.00,57.01,73.00,45.70
2005-09-24,306.00,46.83,52.40,37.60
2005-09-25,308.00,45.99,69.10,32.40
2005-09-26,294.00,49.19,75.10,29.90
2005-09-27,285.00,53.72,75.30,40.30
2005-09-28,278.00,49.08,77.50,28.90
2005-09-29,277.00,49.72,79.70,28.00
2005-09-30,275.00,53.70,82.10,34.50
2005-10-01,273.00,50.16,70.40,38.80
2005-10-02,303.00,46.28,61.00,36.00
2005-10-03,297.00,39.39,52.00,31.80
2005-10-04,294.00,39.06,56.00,28.20
2005-10-05,286.00,38.02,61.80,23.60
2005-10-06,284.00,41.28,69.80,24.90
2005-10-07,282.00,45.68,67.30,28.90
2005-10-08,282.00,49.14,63.10,35.60
2005-10-09,285.00,45.31,63.70,34.80
2005-10-10,281.00,41.27,67.10,25.10
2005-10-11,280.00,39.88,52.00,27.90
2005-10-12,281.00,45.70,66.60,34.10
2005-10-13,278.00,46.38,72.90,30.70
2005-10-14,274.00,49.63,84.20,29.90
2005-10-15,271.00,48.95,67.20,37.20
2005-10-16,268.00,43.59,67.80,27.50
2005-10-17,268.00,47.44,74.20,31.40
2005-10-18,267.00,46.99,78.20,29.90
2005-10-19,266.00,44.58,62.50,32.50
2005-10-20,265.00,45.43,65.10,33.70
2005-10-21,264.00,42.38,68.30,26.80
2005-10-22,263.00,43.84,72.80,26.70
2005-10-23,262.00,44.69,75.50,27.20
2005-10-24,259.00,46.31,75.80,27.50
2005-10-25,259.00,48.55,78.90,30.30
2005-10-26,261.00,49.64,63.10,38.90
2005-10-27,303.00,47.13,51.30,45.00
2005-10-28,319.00,43.66,49.70,38.30
2005-10-29,298.00,41.28,54.30,32.30
2005-10-30,287.00,38.71,53.40,28.10
2005-10-31,282.00,34.82,40.60,27.70
2005-11-01,287.00,43.12,52.20,35.90
2005-11-02,308.00,43.02,48.50,39.30
2005-11-03,323.00,37.41,44.60,32.90
2005-11-04,323.00,34.92,40.60,32.90
2005-11-05,314.00,34.49,41.50,31.70
2005-11-06,363.00,33.80,36.40,32.70
2005-11-07,371.00,36.14,40.00,33.50
2005-11-08,413.00,36.41,44.90,28.50
2005-11-09,358.00,30.59,47.10,22.90
2005-11-10,347.00,32.47,50.70,23.30
2005-11-11,361.00,35.54,44.40,29.20
2005-11-12,345.00,36.23,44.70,27.80
2005-11-13,331.00,31.13,34.90,27.20
2005-11-14,344.00,35.30,43.70,21.60
2005-11-15,274.00,25.84,38.80,14.00
2005-11-16,334.00,34.25,48.80,26.90
2005-11-17,318.00,31.55,52.10,23.20
2005-11-18,304.00,28.33,41.40,19.60
2005-11-19,303.00,29.99,51.00,20.20
2005-11-20,303.00,29.83,51.10,20.30
2005-11-21,304.00,29.08,50.70,19.50
2005-11-22,305.00,27.93,48.10,18.40
2005-11-23,304.00,26.82,47.90,17.00
2005-11-24,300.00,26.58,47.80,16.00
2005-11-25,300.00,29.41,33.30,22.80
2005-11-26,320.00,29.44,35.10,18.40
2005-11-27,280.00,22.17,33.70,16.10
2005-11-28,240.00,17.91,25.60,8.30
2005-11-29,280.00,26.17,32.80,20.90
2005-11-30,320.00,26.05,34.80,18.90
2005-12-01,320.00,25.03,34.10,18.90
2005-12-02,340.00,30.85,36.10,25.00
2005-12-03,300.00,27.47,30.70,22.00
2005-12-04,280.00,16.87,28.50,10.40
2005-12-05,240.00,14.60,27.90,4.60
2005-12-06,280.00,16.71,30.60,2.70
2005-12-07,220.00,1.68,17.80,-7.89
2005-12-08,180.00,1.18,18.20,-9.99
2005-12-09,220.00,8.61,26.50,-1.39
2005-12-10,240.00,10.04,28.00,0.90
2005-12-11,260.00,11.62,30.50,2.00
2005-12-12,260.00,12.85,32.00,3.20
2005-12-13,280.00,14.51,28.70,6.90
2005-12-14,260.00,7.84,24.30,-1.69
2005-12-15,240.00,8.13,23.50,-2.79
2005-12-16,240.00,11.21,23.00,-1.19
2005-12-17,240.00,9.46,24.60,0.40
2005-12-18,230.00,7.78,19.60,-6.39
2005-12-19,260.00,26.18,32.20,19.30
2005-12-20,340.00,34.06,40.10,32.30
2005-12-21,340.00,34.03,36.80,33.00
2005-12-22,500.00,34.08,35.70,33.00
2005-12-23,609.00,34.18,49.60,27.20
2005-12-24,486.00,29.89,43.50,22.30
2005-12-25,433.00,28.96,33.20,23.70
2005-12-26,437.00,34.54,38.10,33.00
2005-12-27,436.00,33.24,35.50,32.30
2005-12-28,512.00,34.15,38.70,32.80
2005-12-29,725.00,32.94,38.60,29.10
2005-12-30,566.00,31.77,33.20,30.30
2005-12-31,610.00,33.85,38.20,32.80
2006-01-01,656.00,35.00,43.00,31.70
2006-01-02,566.00,34.23,39.00,32.70
2006-01-03,495.00,34.60,40.80,32.60
2006-01-04,456.00,32.53,42.00,22.60
2006-01-05,414.00,25.09,35.50,17.50
2006-01-06,408.00,26.08,34.40,20.20
2006-01-07,397.00,31.90,36.70,26.50
2006-01-08,385.00,30.99,38.40,22.00
2006-01-09,345.00,25.30,32.50,14.80
2006-01-10,385.00,31.01,33.50,27.50
2006-01-11,450.00,36.24,45.00,30.70
2006-01-12,423.00,32.02,40.80,26.90
2006-01-13,400.00,33.53,38.80,30.40
2006-01-14,401.00,35.04,40.70,33.20
2006-01-15,402.00,29.28,35.50,15.30
2006-01-16,322.00,17.74,25.90,7.00
2006-01-17,390.00,26.49,30.50,23.50
2006-01-18,405.00,34.22,43.30,29.50
2006-01-19,379.00,28.85,35.40,21.60
2006-01-20,370.00,30.16,35.00,27.10
2006-01-21,360.00,28.41,39.00,16.60
2006-01-22,326.00,16.80,28.50,3.30
2006-01-23,300.00,24.79,40.10,16.10
2006-01-24,331.00,21.08,39.30,11.10
2006-01-25,300.00,20.21,39.70,8.90
2006-01-26,300.00,23.25,32.60,12.80
2006-01-27,346.00,30.10,40.40,26.10
2006-01-28,338.00,27.73,35.60,23.10
2006-01-29,333.00,31.21,39.50,24.10
2006-01-30,352.00,32.75,35.00,31.20
2006-01-31,348.00,32.35,38.50,27.70
2006-02-01,338.00,33.15,46.30,25.00
2006-02-02,319.00,30.71,39.10,23.50
2006-02-03,317.00,35.85,50.30,27.60
2006-02-04,309.00,29.39,38.20,22.60
2006-02-05,301.00,28.72,41.80,15.00
2006-02-06,260.00,17.87,36.60,6.10
2006-02-07,240.00,18.37,40.50,4.50
2006-02-08,240.00,22.43,43.40,8.90
2006-02-09,260.00,24.35,47.90,11.40
2006-02-10,240.00,18.29,40.40,4.50
2006-02-11,220.00,16.14,37.90,1.80
2006-02-12,220.00,20.22,42.80,6.70
2006-02-13,240.00,23.40,42.90,7.10
2006-02-14,240.00,28.77,39.00,17.20
2006-02-15,230.00,23.96,37.40,8.40
2006-02-16,220.00,11.00,29.80,-2.49
2006-02-17,210.00,9.52,31.80,-5.49
2006-02-18,200.00,9.95,26.50,-6.99
2006-02-19,220.00,14.44,32.10,3.00
2006-02-20,260.00,13.77,34.80,-2.69
2006-02-21,280.00,21.00,30.20,7.90
2006-02-22,300.00,30.33,41.30,24.70
2006-02-23,320.00,34.30,47.30,27.70
2006-02-24,301.00,36.76,47.20,24.80
2006-02-25,294.00,30.01,54.80,16.30
2006-02-26,295.00,35.66,58.40,23.20
2006-02-27,342.00,36.21,44.50,33.80
2006-02-28,539.00,36.34,44.00,31.50
2006-03-01,548.00,36.57,50.90,25.50
2006-03-02,489.00,32.20,51.80,18.70
2006-03-03,466.00,36.92,54.50,27.60
2006-03-04,454.00,31.66,37.30,21.20
2006-03-05,425.00,28.98,44.20,15.30
2006-03-06,423.00,35.56,40.40,32.90
2006-03-07,421.00,34.56,43.30,29.30
2006-03-08,405.00,32.60,42.70,24.70
2006-03-09,405.00,28.09,34.10,22.80
2006-03-10,373.00,23.19,35.80,7.80
2006-03-11,392.00,28.88,41.40,19.00
2006-03-12,364.00,25.23,41.40,9.80
2006-03-13,375.00,27.24,42.30,18.10
2006-03-14,374.00,30.00,40.40,21.70
2006-03-15,365.00,31.29,39.20,25.00
2006-03-16,357.00,34.48,50.00,25.60
2006-03-17,356.00,34.28,43.20,26.90
2006-03-18,355.00,37.26,46.70,30.70
2006-03-19,353.00,36.74,51.60,24.10
2006-03-20,359.00,34.97,44.70,27.30
2006-03-21,365.00,34.33,41.30,30.00
2006-03-22,357.00,37.08,49.80,28.70
2006-03-23,358.00,36.76,57.70,25.30
2006-03-24,372.00,38.97,57.70,28.20
2006-03-25,432.00,36.39,44.10,32.90
2006-03-26,498.00,35.34,44.00,26.60
2006-03-27,471.00,34.26,58.30,19.80
2006-03-28,494.00,37.85,53.80,27.30
2006-03-29,520.00,38.85,46.10,34.60
2006-03-30,558.00,40.74,55.00,33.90
2006-03-31,637.00,38.70,50.30,34.20
2006-04-01,644.00,35.12,44.70,31.00
2006-04-02,600.00,37.18,50.60,27.70
2006-04-03,578.00,40.01,52.20,33.60
2006-04-04,711.00,40.60,50.70,36.50
2006-04-05,1180.00,39.66,47.40,35.40
2006-04-06,1210.00,43.15,50.40,37.20
2006-04-07,1100.00,43.63,63.10,30.40
2006-04-08,1150.00,41.80,54.80,31.90
2006-04-09,1110.00,40.63,54.10,29.20
2006-04-10,1080.00,42.38,53.50,36.00
2006-04-11,1050.00,41.76,54.80,33.50
2006-04-12,1040.00,42.84,62.80,31.00
2006-04-13,1170.00,46.85,61.00,36.20
2006-04-14,1390.00,42.67,60.80,31.60
2006-04-15,1640.00,43.36,52.90,39.50
2006-04-16,1840.00,37.04,40.60,34.40
2006-04-17,1550.00,36.41,44.80,28.80
2006-04-18,1310.00,36.66,52.90,23.60
2006-04-19,1230.00,40.21,61.90,24.50
2006-04-20,1230.00,45.55,71.50,27.50
2006-04-21,1380.00,49.47,72.60,31.20
2006-04-22,1610.00,51.78,70.20,34.20
2006-04-23,1990.00,51.40,68.30,37.80
2006-04-24,2130.00,42.86,52.70,35.70
2006-04-25,1860.00,45.48,62.70,32.10
2006-04-26,1770.00,47.15,68.40,28.80
2006-04-27,1870.00,49.74,70.70,30.80
2006-04-28,2100.00,51.87,73.10,31.80
2006-04-29,2400.00,54.68,78.60,33.50
2006-04-30,3170.00,51.31,63.40,39.60
2006-05-01,3250.00,47.32,65.30,30.00
2006-05-02,2870.00,42.83,58.80,27.00
2006-05-03,2570.00,44.99,65.30,26.60
2006-05-04,2430.00,46.17,65.70,28.50
2006-05-05,2330.00,49.57,69.90,29.40
2006-05-06,2420.00,49.55,67.80,30.90
2006-05-07,2440.00,45.09,53.60,37.40
2006-05-08,2350.00,47.32,55.50,35.40
2006-05-09,2250.00,42.26,58.10,27.00
2006-05-10,2160.00,47.07,69.20,27.30
2006-05-11,2200.00,55.51,76.90,36.90
2006-05-12,2480.00,52.67,70.40,36.80
2006-05-13,2740.00,53.92,79.40,30.50
2006-05-14,3100.00,58.32,84.20,35.30
2006-05-15,3690.00,60.77,89.20,37.10
2006-05-16,4460.00,61.98,91.30,39.40
2006-05-17,5050.00,63.53,90.40,40.20
2006-05-18,5440.00,59.75,86.70,42.20
2006-05-19,6220.00,63.37,83.20,48.40
2006-05-20,6700.00,60.40,73.00,51.70
2006-05-21,6680.00,59.23,79.10,42.70
2006-05-22,5970.00,57.91,74.00,47.40
2006-05-23,5580.00,54.91,68.30,44.40
2006-05-24,4850.00,55.97,77.70,37.30
2006-05-25,4590.00,56.21,73.60,39.50
2006-05-26,4420.00,51.52,57.20,45.20
2006-05-27,3900.00,44.42,52.70,40.40
2006-05-28,3360.00,44.66,51.80,40.10
2006-05-29,2860.00,45.14,54.50,39.10
2006-05-30,2540.00,49.83,70.00,34.60
2006-05-31,2370.00,55.04,77.20,34.10
2006-06-01,2380.00,62.75,88.80,41.80
2006-06-02,2790.00,61.14,78.80,48.00
2006-06-03,3860.00,60.14,73.50,50.80
2006-06-04,4000.00,60.99,77.90,47.20
2006-06-05,4230.00,59.13,79.50,41.20
2006-06-06,4170.00,62.49,85.80,41.80
2006-06-07,4380.00,64.09,80.70,48.90
2006-06-08,4500.00,63.45,75.60,54.00
2006-06-09,4400.00,56.73,64.90,48.30
2006-06-10,3830.00,57.63,71.30,47.30
2006-06-11,3430.00,59.04,78.20,41.90
2006-06-12,3270.00,65.35,89.30,47.60
2006-06-13,3480.00,59.52,82.20,42.80
2006-06-14,3710.00,52.00,61.40,46.30
2006-06-15,3240.00,54.86,65.80,45.50
2006-06-16,2810.00,56.80,73.20,40.00
2006-06-17,2670.00,57.38,72.60,42.80
2006-06-18,2600.00,57.52,81.10,35.90
2006-06-19,2510.00,60.32,75.00,47.00
2006-06-20,2450.00,55.65,73.20,37.00
2006-06-21,2310.00,56.16,74.90,37.00
2006-06-22,2170.00,57.78,78.70,37.20
2006-06-23,2080.00,60.85,84.70,39.00
2006-06-24,2030.00,62.49,85.90,40.10
2006-06-25,1980.00,64.86,89.70,42.00
2006-06-26,1970.00,67.24,91.70,45.90
2006-06-27,1980.00,68.86,93.80,46.90
2006-06-28,1890.00,69.24,90.60,49.30
2006-06-29,1850.00,62.90,81.50,55.50
2006-06-30,1800.00,66.00,84.90,52.20
2006-07-01,1700.00,68.98,90.60,49.90
2006-07-02,1620.00,70.19,92.70,51.10
2006-07-03,1550.00,70.27,90.30,51.30
2006-07-04,1500.00,66.51,93.30,47.70
2006-07-05,1480.00,65.52,81.20,54.50
2006-07-06,1420.00,65.76,84.00,52.30
2006-07-07,1360.00,65.65,85.50,48.40
2006-07-08,1270.00,65.45,91.00,42.10
2006-07-09,1210.00,67.95,92.70,48.70
2006-07-10,1160.00,68.14,89.60,49.20
2006-07-11,1110.00,70.26,93.90,48.30
2006-07-12,1090.00,66.05,83.00,53.20
2006-07-13,1060.00,63.97,85.30,44.70
2006-07-14,1010.00,67.11,94.10,43.90
2006-07-15,966.00,69.04,94.80,45.60
2006-07-16,937.00,70.34,96.40,47.70
2006-07-17,912.00,71.56,97.50,49.70
2006-07-18,886.00,68.31,90.70,47.90
2006-07-19,861.00,67.63,94.90,43.30
2006-07-20,828.00,71.68,98.60,48.20
2006-07-21,807.00,73.37,100.70,48.90
2006-07-22,784.00,75.79,102.00,52.50
2006-07-23,762.00,79.76,101.90,58.10
2006-07-24,733.00,78.46,97.10,62.00
2006-07-25,722.00,73.90,95.50,54.90
2006-07-26,704.00,71.86,94.50,52.40
2006-07-27,678.00,70.60,99.20,47.10
2006-07-28,660.00,72.11,97.20,50.10
2006-07-29,646.00,69.44,92.10,48.80
2006-07-30,628.00,63.67,79.40,47.40
2006-07-31,615.00,61.33,82.10,40.80
2006-08-01,603.00,61.33,79.60,44.70
2006-08-02,585.00,60.10,83.50,37.60
2006-08-03,565.00,63.68,91.20,39.60
2006-08-04,552.00,66.88,92.60,44.60
2006-08-05,541.00,67.06,91.00,45.60
2006-08-06,528.00,67.68,95.10,46.30
2006-08-07,516.00,70.22,98.10,47.60
2006-08-08,503.00,68.97,88.90,47.50
2006-08-09,497.00,64.88,83.20,48.00
2006-08-10,494.00,67.92,93.00,43.30
2006-08-11,483.00,64.26,81.20,46.70
2006-08-12,480.00,62.14,79.00,45.40
2006-08-13,479.00,60.56,85.60,39.20
2006-08-14,470.00,63.90,92.90,40.20
2006-08-15,458.00,66.16,88.10,47.40
2006-08-16,455.00,66.06,84.90,47.60
2006-08-17,455.00,59.30,78.40,40.90
2006-08-18,451.00,60.73,86.30,39.10
2006-08-19,442.00,62.63,89.60,39.90
2006-08-20,434.00,63.62,91.90,40.30
2006-08-21,428.00,65.65,93.20,42.40
2006-08-22,423.00,65.76,92.40,43.90
2006-08-23,413.00,61.91,85.30,38.90
2006-08-24,414.00,58.33,76.10,39.60
2006-08-25,419.00,61.11,73.30,51.90
2006-08-26,419.00,59.65,80.50,40.00
2006-08-27,413.00,62.81,87.80,42.10
2006-08-28,406.00,64.40,95.60,42.10
2006-08-29,396.00,64.38,88.90,45.90
2006-08-30,389.00,55.29,67.80,42.00
2006-08-31,392.00,50.32,74.80,29.80
2006-09-01,392.00,52.75,81.60,29.70
2006-09-02,388.00,57.70,91.40,33.20
2006-09-03,380.00,62.68,93.70,36.50
2006-09-04,377.00,66.47,95.50,43.30
2006-09-05,377.01,65.55,93.20,46.70
2006-09-06,381.00,63.76,90.60,45.00
2006-09-07,386.00,62.98,81.70,53.80
2006-09-08,397.00,59.17,78.40,47.60
2006-09-09,391.00,57.39,83.60,42.90
2006-09-10,391.00,58.41,82.50,43.80
2006-09-11,379.00,57.60,86.40,37.70
2006-09-12,376.00,58.13,89.70,37.70
2006-09-13,371.00,57.87,83.60,38.90
2006-09-14,376.00,50.69,64.90,36.10
2006-09-15,382.00,43.55,59.20,30.30
2006-09-16,390.00,44.49,53.60,35.00
2006-09-17,395.00,43.61,65.20,29.20
2006-09-18,386.00,49.25,77.70,28.40
2006-09-19,364.00,48.62,65.20,41.20
2006-09-20,401.00,50.70,60.60,44.60
2006-09-21,418.00,47.41,57.70,38.20
2006-09-22,418.00,46.47,63.70,37.00
2006-09-23,390.00,44.98,67.10,28.60
2006-09-24,376.00,47.14,72.90,29.00
2006-09-25,368.00,49.92,77.30,31.00
2006-09-26,363.00,50.98,80.60,31.70
2006-09-27,357.00,52.68,81.50,32.40
2006-09-28,353.00,53.78,81.80,34.20
2006-09-29,349.00,53.04,82.30,33.60
2006-09-30,346.00,51.52,83.10,31.00
2006-10-01,342.00,50.77,77.60,31.30
2006-10-02,341.00,48.10,66.10,33.10
2006-10-03,341.00,50.11,74.00,32.10
2006-10-04,347.00,51.41,69.90,43.40
2006-10-05,369.00,51.70,73.80,39.40
2006-10-06,360.00,53.56,64.60,45.60
2006-10-07,425.00,51.85,66.50,37.80
2006-10-08,387.00,43.78,65.20,29.60
2006-10-09,367.00,42.06,59.60,28.70
2006-10-10,358.00,42.27,64.80,26.00
2006-10-11,352.00,44.97,69.40,29.50
2006-10-12,347.00,43.64,71.80,26.90
2006-10-13,342.00,45.20,75.00,27.80
2006-10-14,340.00,46.02,74.70,28.40
2006-10-15,343.00,41.24,48.90,33.80
2006-10-16,401.00,43.27,50.80,36.10
2006-10-17,371.00,40.74,54.90,30.90
2006-10-18,354.00,38.43,55.10,26.20
2006-10-19,352.00,42.42,45.70,37.60
2006-10-20,365.00,44.59,55.90,30.70
2006-10-21,353.00,36.94,59.00,24.50
2006-10-22,344.00,36.56,62.00,23.00
2006-10-23,339.00,38.88,65.60,23.80
2006-10-24,336.00,39.06,63.10,25.20
2006-10-25,338.00,40.89,51.60,28.70
2006-10-26,330.00,33.57,53.10,22.20
2006-10-27,330.00,35.96,62.60,23.50
2006-10-28,328.00,36.42,63.70,22.60
2006-10-29,327.00,39.21,62.50,22.40
2006-10-30,318.00,31.63,43.60,19.20
2006-10-31,290.00,24.27,44.60,10.40
2006-11-01,306.00,24.92,50.10,8.90
2006-11-02,319.00,31.59,45.10,17.80
2006-11-03,385.00,39.67,47.00,35.50
2006-11-04,388.00,42.30,50.70,38.90
2006-11-05,420.00,41.58,44.20,39.00
2006-11-06,548.00,45.58,48.20,43.00
2006-11-07,587.00,51.37,59.90,45.80
2006-11-08,1100.00,44.04,52.20,29.70
2006-11-09,980.00,32.50,38.60,28.80
2006-11-10,735.00,33.54,42.40,25.00
2006-11-11,656.00,35.73,41.10,30.80
2006-11-12,579.00,33.75,44.30,28.00
2006-11-13,570.00,35.79,44.90,32.80
2006-11-14,555.00,33.95,42.10,24.10
2006-11-15,508.00,30.82,40.00,24.20
2006-11-16,555.00,36.63,47.20,32.80
2006-11-17,529.00,35.96,42.40,32.90
2006-11-18,506.00,35.94,48.20,29.50
2006-11-19,494.00,33.69,44.40,28.20
2006-11-20,502.00,38.54,47.60,33.80
2006-11-21,786.00,41.21,53.60,33.80
2006-11-22,799.00,38.52,55.40,29.30
2006-11-23,634.00,33.14,41.60,27.40
2006-11-24,561.00,32.79,39.60,28.00
2006-11-25,537.00,32.49,38.60,28.20
2006-11-26,516.00,33.19,44.60,25.80
2006-11-27,515.00,29.18,33.60,21.30
2006-11-28,485.00,20.26,28.00,7.00
2006-11-29,300.00,7.50,21.00,-0.99
2006-11-30,330.00,18.45,24.50,5.90
2006-12-01,370.00,22.68,32.20,16.60
2006-12-02,360.00,17.33,28.90,8.20
2006-12-03,300.00,13.64,27.80,4.90
2006-12-04,310.00,16.90,32.20,6.00
2006-12-05,320.00,24.63,37.70,15.30
2006-12-06,330.00,23.90,41.40,15.70
2006-12-07,310.00,22.53,39.90,14.00
2006-12-08,290.00,23.29,38.90,13.50
2006-12-09,300.00,26.31,34.00,16.00
2006-12-10,330.00,29.02,34.10,22.00
2006-12-11,344.00,34.06,41.50,31.60
2006-12-12,356.00,33.62,36.50,32.70
2006-12-13,388.00,33.65,35.30,32.80
2006-12-14,416.00,33.18,34.30,32.70
2006-12-15,497.00,34.77,41.70,27.60
2006-12-16,420.00,20.31,32.90,9.60
2006-12-17,260.00,10.91,27.40,2.30
2006-12-18,240.00,9.94,25.20,1.20
2006-12-19,260.00,13.65,28.80,4.60
2006-12-20,280.00,16.82,34.30,8.40
2006-12-21,310.00,20.33,26.80,12.00
2006-12-22,350.00,26.32,39.10,18.90
2006-12-23,330.00,23.32,27.50,16.60
2006-12-24,340.00,24.13,32.20,19.30
2006-12-25,340.00,29.87,33.90,24.80
2006-12-26,350.00,33.33,35.10,32.40
2006-12-27,399.00,34.70,43.50,30.20
2006-12-28,368.00,26.05,38.50,15.20
2006-12-29,310.00,16.99,30.40,7.80
2006-12-30,300.00,17.38,31.70,10.00
2006-12-31,340.00,23.22,33.30,16.40
2007-01-01,370.00,23.03,34.50,12.70
2007-01-02,350.00,31.42,39.10,25.60
2007-01-03,348.00,32.55,34.70,30.20
2007-01-04,353.00,33.05,39.70,28.90
2007-01-05,335.00,23.27,32.00,14.60
2007-01-06,320.00,24.03,35.40,12.40
2007-01-07,320.00,19.06,27.80,7.00
2007-01-08,330.00,31.80,41.90,27.30
2007-01-09,328.00,27.91,42.00,20.10
2007-01-10,330.00,29.81,38.00,16.90
2007-01-11,290.00,12.95,25.20,2.10
2007-01-12,200.00,3.42,22.60,-7.19
2007-01-13,170.00,5.82,23.80,-7.29
2007-01-14,180.00,9.76,26.60,0.10
2007-01-15,180.00,6.30,25.40,-4.49
2007-01-16,190.00,8.26,29.70,-2.69
2007-01-17,200.00,10.58,29.60,-0.99
