date,bull_trout,lamprey,chinook,avg_temp(C),steelhead,coho,sockeye,shad
2011-06-21,3.0,,443.0,13.4,,,52.0,
2011-06-22,1.0,1.0,495.0,13.7,2.0,,82.0,
2011-06-23,1.0,,547.0,13.4,,,108.0,
2011-06-24,,1.0,415.0,13.3,,,90.0,
2011-06-25,,,301.0,13.6,1.0,,211.0,
2011-06-26,1.0,,318.0,13.8,2.0,,195.0,
2011-06-27,,,285.0,13.7,,,252.0,
2011-06-28,,,244.0,13.8,,,346.0,
2011-06-29,,,392.0,13.7,1.0,,601.0,
2011-06-30,,-1.0,378.0,13.6,1.0,,1126.0,
2011-07-01,,-2.0,593.0,13.7,3.0,,1031.0,
2011-07-02,,,870.0,14.4,4.0,,1903.0,
2011-07-03,,,850.0,14.2,8.0,,2427.0,
2011-07-04,,,1165.0,14.5,9.0,,3973.0,1.0
2011-07-05,,,1550.0,14.6,11.0,,5322.0,4.0
2011-07-06,,1.0,1549.0,14.7,10.0,,7101.0,
2011-07-07,,1.0,1340.0,15.0,8.0,,6031.0,
2011-07-08,,-1.0,1799.0,15.1,12.0,,6495.0,1.0
2011-07-09,,,996.0,14.9,12.0,,6337.0,
2011-07-10,,,1666.0,15.1,23.0,,6748.0,
2011-07-11,2.0,2.0,2294.0,15.3,34.0,,8936.0,
2011-07-12,,,2421.0,15.0,33.0,,8521.0,1.0
2011-07-13,,2.0,1760.0,14.9,16.0,,8665.0,
2011-07-14,,,2015.0,15.0,23.0,,8664.0,
2011-07-15,,,1568.0,15.1,32.0,,7236.0,
2011-07-16,,1.0,1064.0,15.9,40.0,,5306.0,
2011-07-17,,,1737.0,16.1,50.0,,8502.0,1.0
2011-07-18,1.0,2.0,1497.0,15.7,36.0,,6728.0,1.0
2011-07-19,,2.0,866.0,15.8,33.0,,3579.0,1.0
2011-07-20,,,940.0,15.8,40.0,,4700.0,
2011-07-21,,1.0,374.0,16.0,39.0,,2962.0,
2011-07-22,,,749.0,16.0,48.0,,4302.0,2.0
2011-07-23,,,1334.0,16.5,61.0,,4808.0,
2011-07-24,,1.0,1407.0,16.3,66.0,,4032.0,
2011-07-25,,1.0,1257.0,16.5,86.0,,2925.0,
2011-07-26,,,960.0,16.7,76.0,,2662.0,3.0
2011-07-27,,1.0,660.0,16.9,80.0,,1344.0,
2011-07-28,,,487.0,17.2,67.0,,1168.0,1.0
2011-07-29,,,470.0,17.2,59.0,,854.0,
2011-07-30,,,746.0,17.5,96.0,,747.0,
2011-07-31,,1.0,799.0,17.5,91.0,,724.0,
2011-08-01,,,914.0,18.2,123.0,,457.0,1.0
2011-08-02,,,848.0,17.9,114.0,,313.0,1.0
2011-08-03,,,948.0,18.0,139.0,,234.0,
2011-08-04,,2.0,544.0,17.8,152.0,,268.0,
2011-08-05,,3.0,531.0,18.1,161.0,,344.0,
2011-08-06,,3.0,733.0,18.3,181.0,,182.0,
2011-08-07,,3.0,929.0,18.5,221.0,,153.0,
2011-08-08,,8.0,769.0,18.3,212.0,,134.0,
2011-08-09,,6.0,696.0,18.4,235.0,,88.0,1.0
2011-08-10,,11.0,895.0,18.5,258.0,,70.0,
2011-08-11,,3.0,610.0,18.5,330.0,,48.0,3.0
2011-08-12,,8.0,600.0,18.7,230.0,,41.0,
2011-08-13,,8.0,481.0,18.6,362.0,,21.0,1.0
2011-08-14,,3.0,300.0,18.5,362.0,,5.0,
2011-08-15,,8.0,258.0,18.4,390.0,,14.0,
2011-08-16,,,,19.0,,,,
2011-08-17,,,,18.7,,,,
2011-08-18,,,,18.4,,,,
2011-08-19,,,,19.3,1.0,,,
2011-08-20,,,,18.9,,,,
2011-08-21,,,,19.0,,,,
2011-08-22,,,,18.8,,,,
2011-08-23,,,,18.8,,,,
2011-08-24,,,,19.3,,,,
2011-08-25,,,,19.4,,,,
2011-08-26,,,,19.6,,,,
2011-08-27,,,,19.6,,,,
2011-08-28,,,,20.1,,,,
2011-08-29,,,,19.5,,,,
2011-08-30,,,,19.4,,,,
2011-08-31,,,,19.2,,,,
2011-09-01,,90.0,276.0,19.1,260.0,19.0,1.0,
2011-09-02,,48.0,158.0,19.2,248.0,11.0,,
2011-09-03,,32.0,225.0,19.6,276.0,70.0,,
2011-09-04,,35.0,135.0,19.7,383.0,17.0,,
2011-09-05,,57.0,180.0,19.8,255.0,49.0,,
2011-09-06,,52.0,130.0,19.7,357.0,25.0,,
2011-09-07,,32.0,241.0,19.9,241.0,50.0,,
2011-09-08,,52.0,178.0,20.1,210.0,35.0,,2.0
2011-09-09,,34.0,124.0,20.2,281.0,22.0,,
2011-09-10,,28.0,142.0,20.4,282.0,11.0,,
2011-09-11,,46.0,404.0,20.6,250.0,75.0,,
2011-09-12,,72.0,404.0,20.0,323.0,94.0,,
2011-09-13,,69.0,592.0,19.7,222.0,75.0,,
2011-09-14,,83.0,531.0,19.7,284.0,75.0,,
2011-09-15,,85.0,558.0,19.3,406.0,69.0,,
2011-09-16,,17.0,593.0,18.9,215.0,41.0,,
2011-09-17,,47.0,355.0,18.6,225.0,77.0,,
2011-09-18,,55.0,548.0,18.7,115.0,26.0,,
2011-09-19,,35.0,493.0,18.9,195.0,31.0,,
2011-09-20,,35.0,556.0,19.0,291.0,81.0,,
2011-09-21,,46.0,752.0,19.0,167.0,51.0,,
2011-09-22,,48.0,790.0,19.1,217.0,51.0,,
2011-09-23,,60.0,629.0,18.8,212.0,62.0,,
2011-09-24,,51.0,499.0,19.2,210.0,86.0,,
2011-09-25,,49.0,860.0,18.7,217.0,39.0,,
2011-09-26,,28.0,628.0,18.3,173.0,185.0,,
2011-09-27,,48.0,916.0,18.3,248.0,264.0,,
2011-09-28,,28.0,267.0,18.3,142.0,141.0,,
2011-09-29,,30.0,803.0,18.3,121.0,82.0,,
2011-09-30,,41.0,681.0,18.3,142.0,402.0,,
2011-10-01,,58.0,1114.0,18.1,98.0,192.0,,
2011-10-02,,32.0,484.0,17.9,112.0,196.0,,
2011-10-03,,31.0,699.0,17.8,103.0,132.0,,
2011-10-04,,22.0,588.0,17.7,110.0,473.0,,
2011-10-05,,8.0,149.0,17.5,84.0,694.0,,
2011-10-06,,12.0,121.0,17.1,79.0,738.0,,1.0
2011-10-07,,9.0,165.0,16.9,79.0,675.0,,
2011-10-08,,18.0,134.0,17.1,38.0,728.0,,
2011-10-09,,6.0,143.0,17.1,91.0,1009.0,,
2011-10-10,,5.0,129.0,17.0,39.0,876.0,,
2011-10-11,,21.0,209.0,16.9,114.0,951.0,,2.0
2011-10-12,,9.0,22.0,16.8,42.0,965.0,,
2011-10-13,,9.0,146.0,16.8,82.0,657.0,,
2011-10-14,,14.0,81.0,16.6,75.0,878.0,,
2011-10-15,,9.0,11.0,16.8,21.0,1085.0,,
2011-10-16,,7.0,108.0,16.7,68.0,1454.0,,
2011-10-17,,7.0,59.0,16.6,43.0,1364.0,,
2011-10-18,,15.0,117.0,16.4,129.0,1090.0,,
2011-10-19,,5.0,114.0,16.2,54.0,877.0,,
2011-10-20,,11.0,21.0,16.1,24.0,735.0,,
2011-10-21,,8.0,56.0,16.2,39.0,930.0,,2.0
2011-10-22,,5.0,161.0,16.4,49.0,780.0,,
2011-10-23,,9.0,164.0,16.2,68.0,559.0,,
2011-10-24,1.0,4.0,135.0,15.9,44.0,641.0,,2.0
2011-10-25,,11.0,125.0,15.7,41.0,362.0,,
2011-10-26,,3.0,105.0,15.7,24.0,311.0,,
2011-10-27,,3.0,180.0,15.5,46.0,162.0,,
2011-10-28,,4.0,61.0,15.0,13.0,340.0,,
2011-10-29,,9.0,113.0,14.9,14.0,51.0,,
2011-10-30,,2.0,41.0,14.7,7.0,150.0,,
2011-10-31,,1.0,33.0,14.3,9.0,164.0,,
2011-11-01,,2.0,25.0,14.0,2.0,124.0,,
2011-11-02,,1.0,36.0,14.1,9.0,120.0,,
2011-11-03,,5.0,65.0,13.9,17.0,46.0,,
2011-11-04,,,23.0,13.6,3.0,89.0,,
2011-11-05,,2.0,29.0,13.3,5.0,93.0,,
2011-11-06,,3.0,32.0,13.1,6.0,60.0,,
2011-11-07,,,32.0,12.9,-1.0,44.0,,
2011-11-08,,,18.0,12.8,,54.0,,
2011-11-09,,,19.0,12.8,3.0,39.0,,
2011-11-10,,,4.0,12.7,1.0,34.0,,
2011-11-11,,3.0,64.0,12.6,4.0,3.0,,
2011-11-12,,4.0,3.0,12.2,1.0,26.0,,
2011-11-13,,,12.0,12.0,6.0,14.0,,
2011-11-14,,1.0,2.0,11.8,2.0,19.0,,
2011-11-15,,,2.0,11.6,6.0,2.0,,
2012-04-01,,,,4.3,,,,
2012-04-02,,,,4.5,,,,
2012-04-03,,,,4.6,,,,
2012-04-04,,,,4.7,,,,
2012-04-05,,,,4.8,,,,
2012-04-06,,,,4.8,,,,
2012-04-07,,,,4.9,,,,
2012-04-08,,,,4.9,,,,
2012-04-09,,,,5.2,,,,
2012-04-10,,,,5.2,,,,
2012-04-11,,,,5.3,,,,
2012-04-12,,,,5.5,,,,
2012-04-13,,,,5.9,,,,
2012-04-14,,,,5.8,,,,
2012-04-15,,,,6.0,13.0,,,
2012-04-16,,,,6.3,8.0,,,
2012-04-17,,,,6.3,8.0,,,
2012-04-18,,,,6.5,9.0,,,
2012-04-19,,,,6.6,10.0,,,
2012-04-20,,,,6.7,7.0,,,
2012-04-21,,,,7.3,3.0,,,
2012-04-22,,,,7.4,10.0,,,
2012-04-23,,,2.0,7.7,6.0,,,
2012-04-24,,,,7.7,5.0,,,
2012-04-25,,,,8.2,8.0,,,
2012-04-26,,,3.0,8.0,3.0,,,
2012-04-27,,,3.0,7.9,7.0,,,
2012-04-28,,,,8.3,,,,
2012-04-29,,,2.0,8.4,,,,
2012-04-30,,,2.0,8.5,,,,
2012-05-01,,,6.0,8.6,4.0,,,
2012-05-02,,,8.0,8.7,2.0,,,
2012-05-03,,,9.0,8.7,4.0,,,
2012-05-04,,,13.0,8.8,5.0,,,
2012-05-05,,,17.0,8.7,1.0,,,
2012-05-06,,,32.0,9.1,,,,
2012-05-07,,,70.0,9.5,4.0,,,
2012-05-08,,,67.0,9.6,,,,
2012-05-09,,,134.0,9.8,,,,
2012-05-10,,,171.0,10.1,2.0,,,
2012-05-11,,,217.0,10.6,,,,
2012-05-12,,,184.0,10.8,1.0,,,
2012-05-13,,,279.0,10.6,1.0,,,
2012-05-14,,,352.0,11.4,,,,
2012-05-15,,,170.0,11.2,1.0,,,
2012-05-16,,,539.0,11.1,2.0,,,
2012-05-17,,,951.0,11.2,,,,
2012-05-18,,,1271.0,11.3,2.0,,,
2012-05-19,,,1844.0,11.1,,,,
2012-05-20,,,2130.0,11.0,4.0,,,
2012-05-21,,,959.0,10.7,4.0,,,
2012-05-22,,,678.0,10.6,,,,
2012-05-23,,,946.0,10.5,,,,
2012-05-24,,,829.0,10.9,,,,
2012-05-25,,,1586.0,10.8,6.0,,,
2012-05-26,,,1012.0,11.2,2.0,,,
2012-05-27,,,1164.0,11.2,1.0,,,
2012-05-28,,1.0,778.0,11.4,2.0,,,
2012-05-29,,,386.0,11.7,2.0,,,
2012-05-30,,2.0,350.0,12.0,2.0,,,
2012-05-31,,,226.0,12.1,3.0,,,
2012-06-01,,,327.0,12.4,2.0,,1.0,
2012-06-02,,,508.0,12.6,2.0,,,
2012-06-03,,,729.0,13.0,1.0,,,
2012-06-04,,,220.0,12.8,1.0,,,
2012-06-05,,1.0,175.0,12.5,2.0,,,
2012-06-06,,,232.0,12.4,2.0,,,
2012-06-07,,,210.0,12.4,1.0,,,
2012-06-08,,,140.0,12.1,,,,
2012-06-09,,,168.0,11.8,1.0,,1.0,
2012-06-10,,,114.0,11.9,,,,
2012-06-11,,,109.0,12.5,5.0,,3.0,
2012-06-12,2.0,,112.0,12.8,5.0,,1.0,
2012-06-13,,,343.0,13.0,7.0,,5.0,
2012-06-14,,,461.0,13.1,5.0,,2.0,
2012-06-15,,,482.0,13.4,10.0,,26.0,
2012-06-16,,,221.0,13.7,3.0,,36.0,
2012-06-17,,,843.0,13.5,,,99.0,
2012-06-18,,,241.0,13.5,1.0,,115.0,
2012-06-19,,,281.0,13.5,,,330.0,
2012-06-20,,,285.0,13.7,4.0,,274.0,
2012-06-21,,,311.0,14.1,3.0,,457.0,
2012-06-22,,,840.0,13.7,8.0,,933.0,1.0
2012-06-23,,,287.0,13.7,5.0,,1034.0,
2012-06-24,,,494.0,13.7,10.0,,1736.0,
2012-06-25,,,217.0,13.6,6.0,,1457.0,
2012-06-26,,,212.0,13.2,2.0,,2036.0,
2012-06-27,,1.0,53.0,13.0,1.0,,1210.0,
2012-06-28,,,89.0,13.3,5.0,,1700.0,
2012-06-29,,,158.0,13.2,3.0,,487.0,
2012-06-30,,,151.0,13.4,4.0,,952.0,
2012-07-01,,,346.0,13.8,6.0,,1424.0,
2012-07-02,,,1993.0,14.0,35.0,,12596.0,
2012-07-03,,2.0,1236.0,13.9,22.0,,11911.0,1.0
2012-07-04,,2.0,1960.0,14.2,21.0,,18648.0,1.0
2012-07-05,,2.0,2661.0,14.2,19.0,,32537.0,
2012-07-06,,,2245.0,14.7,51.0,,34557.0,
2012-07-07,,,2367.0,14.8,29.0,,28230.0,4.0
2012-07-08,,1.0,2706.0,15.0,77.0,,48049.0,1.0
2012-07-09,,2.0,2094.0,15.4,59.0,,41606.0,18.0
2012-07-10,,1.0,1674.0,15.5,45.0,,33875.0,5.0
2012-07-11,,2.0,788.0,15.9,34.0,,17857.0,8.0
2012-07-12,,4.0,875.0,16.0,49.0,,17635.0,
2012-07-13,,1.0,1179.0,15.9,41.0,,14005.0,11.0
2012-07-14,,1.0,1135.0,16.1,52.0,,14554.0,1.0
2012-07-15,,2.0,2052.0,15.8,91.0,,20691.0,6.0
2012-07-16,,5.0,1190.0,16.3,61.0,,17899.0,1.0
2012-07-17,,,1031.0,16.5,85.0,,11716.0,6.0
2012-07-18,,3.0,1224.0,16.4,77.0,,10634.0,
2012-07-19,,2.0,825.0,16.5,49.0,,8227.0,2.0
2012-07-20,,2.0,1251.0,16.4,62.0,,9497.0,
2012-07-21,,2.0,813.0,16.3,31.0,,5876.0,4.0
2012-07-22,,1.0,1082.0,16.5,65.0,,4875.0,-1.0
2012-07-23,,7.0,1003.0,16.3,68.0,,5368.0,8.0
2012-07-24,,2.0,599.0,16.9,70.0,,3313.0,
2012-07-25,,5.0,607.0,17.1,105.0,1.0,2141.0,2.0
2012-07-26,,3.0,1117.0,17.2,97.0,,1818.0,
2012-07-27,,4.0,1206.0,17.3,78.0,,1847.0,
2012-07-28,,5.0,330.0,17.4,46.0,,1586.0,8.0
2012-07-29,,4.0,1023.0,17.7,122.0,,1224.0,
2012-07-30,,9.0,705.0,17.6,138.0,,782.0,7.0
2012-07-31,,12.0,903.0,18.0,151.0,,411.0,
2012-08-01,,15.0,616.0,18.0,71.0,,396.0,2.0
2012-08-02,,8.0,454.0,17.8,122.0,,310.0,1.0
2012-08-03,,4.0,625.0,18.3,148.0,,239.0,
2012-08-04,,10.0,517.0,19.0,133.0,,277.0,
2012-08-05,,13.0,732.0,18.8,166.0,,120.0,4.0
2012-08-06,,13.0,410.0,18.8,236.0,,202.0,1.0
2012-08-07,,14.0,344.0,18.9,227.0,1.0,105.0,
2012-08-08,,10.0,456.0,18.4,173.0,,32.0,
2012-08-09,,10.0,453.0,18.7,253.0,,8.0,
2012-08-10,,21.0,389.0,18.5,178.0,,29.0,
2012-08-11,,24.0,448.0,18.9,225.0,,3.0,
2012-08-12,,25.0,436.0,19.0,282.0,,38.0,1.0
2012-08-13,,26.0,377.0,18.9,206.0,,9.0,
2012-08-14,,29.0,412.0,18.6,127.0,,30.0,
2012-08-15,,58.0,401.0,19.0,226.0,,34.0,-1.0
2012-08-16,,24.0,216.0,19.5,193.0,,16.0,
2012-08-17,,51.0,734.0,19.2,213.0,,9.0,
2012-08-18,,31.0,273.0,19.4,271.0,,17.0,
2012-08-19,,58.0,222.0,19.6,262.0,,14.0,
2012-08-20,,37.0,224.0,19.1,357.0,,11.0,
2012-08-21,,45.0,268.0,19.0,248.0,,,4.0
2012-08-22,,45.0,161.0,18.9,277.0,,,
2012-08-23,,67.0,306.0,18.5,176.0,,2.0,1.0
2012-08-24,,83.0,194.0,18.5,121.0,,,
2012-08-25,,41.0,138.0,18.7,153.0,,1.0,
2012-08-26,,70.0,192.0,19.0,177.0,,3.0,
2012-08-27,,64.0,159.0,18.6,176.0,,1.0,
2012-08-28,,54.0,240.0,18.7,164.0,,2.0,
2012-08-29,,93.0,271.0,18.7,60.0,,,3.0
2012-08-30,,58.0,71.0,19.0,122.0,,,1.0
2012-08-31,,63.0,156.0,18.9,98.0,,,
2012-09-01,,64.0,82.0,18.5,136.0,,,
2012-09-02,,40.0,171.0,18.4,191.0,2.0,1.0,
2012-09-03,,60.0,111.0,18.7,224.0,5.0,1.0,
2012-09-04,,54.0,250.0,18.9,190.0,1.0,,
2012-09-05,,67.0,139.0,18.8,180.0,20.0,,
2012-09-06,,38.0,128.0,19.3,131.0,30.0,1.0,
2012-09-07,,61.0,340.0,19.6,195.0,106.0,,
2012-09-08,,46.0,93.0,19.7,79.0,393.0,,5.0
2012-09-09,,45.0,101.0,19.1,306.0,82.0,,
2012-09-10,,79.0,520.0,18.8,368.0,108.0,,
2012-09-11,,91.0,184.0,18.7,276.0,114.0,,
2012-09-12,,49.0,158.0,18.7,172.0,173.0,2.0,
2012-09-13,,62.0,205.0,18.6,333.0,309.0,,
2012-09-14,,68.0,151.0,18.5,147.0,420.0,1.0,
2012-09-15,,54.0,162.0,18.4,265.0,346.0,,
2012-09-16,1.0,39.0,245.0,18.6,294.0,327.0,,
2012-09-17,,40.0,445.0,18.5,279.0,312.0,,
2012-09-18,,37.0,383.0,18.4,199.0,318.0,,
2012-09-19,,52.0,340.0,18.4,162.0,365.0,,
2012-09-20,,50.0,602.0,18.4,225.0,117.0,,
2012-09-21,,73.0,448.0,10.6,120.0,181.0,,1.0
2012-09-22,,21.0,475.0,1.5,176.0,69.0,,
2012-09-23,,21.0,759.0,,188.0,189.0,,
2012-09-24,,33.0,940.0,,182.0,119.0,,
2012-09-25,,50.0,589.0,,223.0,180.0,,
2012-09-26,,29.0,885.0,11.7,159.0,136.0,,
2012-09-27,,22.0,829.0,18.5,99.0,101.0,,
2012-09-28,,34.0,720.0,18.3,192.0,79.0,,
2012-09-29,,35.0,716.0,18.0,159.0,64.0,,-3.0
2012-09-30,,25.0,586.0,18.0,130.0,69.0,,1.0
2012-10-01,,31.0,560.0,18.0,109.0,41.0,,
2012-10-02,,21.0,684.0,17.8,153.0,90.0,,
2012-10-03,,16.0,751.0,17.6,147.0,51.0,,
2012-10-04,,10.0,530.0,17.4,112.0,60.0,,
2012-10-05,,18.0,463.0,17.3,72.0,33.0,,
2012-10-06,,22.0,373.0,17.2,82.0,63.0,,
2012-10-07,,20.0,291.0,16.9,52.0,36.0,,
2012-10-08,,19.0,232.0,16.8,34.0,34.0,,
2012-10-09,,12.0,277.0,16.7,48.0,37.0,,
2012-10-10,,7.0,340.0,16.7,35.0,38.0,,
2012-10-11,,21.0,261.0,16.8,41.0,42.0,,
2012-10-12,,15.0,323.0,16.4,35.0,35.0,,
2012-10-13,,17.0,214.0,16.3,20.0,19.0,,
2012-10-14,,11.0,219.0,16.3,29.0,15.0,,
2012-10-15,,15.0,362.0,16.3,41.0,8.0,,
2012-10-16,,4.0,320.0,16.1,29.0,15.0,,
2012-10-17,,11.0,365.0,15.7,27.0,21.0,,
2012-10-18,,11.0,476.0,15.8,53.0,26.0,,
2012-10-19,,7.0,338.0,15.7,27.0,16.0,,
2012-10-20,,6.0,189.0,15.5,28.0,11.0,,
2012-10-21,,9.0,326.0,15.4,20.0,10.0,,
2012-10-22,,3.0,246.0,15.1,21.0,9.0,,
2012-10-23,,1.0,200.0,14.8,25.0,26.0,,
2012-10-24,,1.0,218.0,14.4,14.0,5.0,,
2012-10-25,,4.0,121.0,14.3,6.0,2.0,,
2012-10-26,,3.0,176.0,14.2,17.0,7.0,,
2012-10-27,,5.0,235.0,14.0,19.0,4.0,,
2012-10-28,,1.0,180.0,14.0,12.0,10.0,,
2012-10-29,,2.0,144.0,14.0,28.0,7.0,,
2012-10-30,,1.0,136.0,14.1,20.0,14.0,,
2012-10-31,,2.0,92.0,14.1,14.0,1.0,,
2012-11-01,,3.0,126.0,14.1,31.0,-1.0,,
2012-11-02,,,136.0,14.2,3.0,2.0,,
2012-11-03,,5.0,115.0,14.1,9.0,2.0,,
2012-11-04,,,54.0,14.1,8.0,,,
2012-11-05,,,57.0,14.0,12.0,2.0,,
2012-11-06,,1.0,59.0,14.0,15.0,1.0,,
2012-11-07,,2.0,63.0,14.0,6.0,,,
2012-11-08,,2.0,45.0,13.8,12.0,1.0,,
2012-11-09,,2.0,41.0,13.6,16.0,,,
2012-11-10,,2.0,28.0,13.4,8.0,,,
2012-11-11,,3.0,23.0,13.1,3.0,1.0,,
2012-11-12,,,16.0,12.9,6.0,,,
2012-11-13,,,17.0,12.7,3.0,,,
2012-11-14,,,1.0,12.4,4.0,1.0,,
2012-11-15,,,9.0,12.2,2.0,,,
2013-04-01,,,,6.7,,,,
2013-04-02,,,,6.6,,,,
2013-04-03,,,,6.9,,,,
2013-04-04,,,,6.8,,,,
2013-04-05,,,,7.0,,,,
2013-04-06,,,,7.0,,,,
2013-04-07,,,,7.0,,,,
2013-04-08,,,,7.0,,,,
2013-04-09,,,,6.8,,,,
2013-04-10,,,,6.9,,,,
2013-04-11,,,,6.9,,,,
2013-04-12,,,,6.7,,,,
2013-04-13,,,,6.5,,,,
2013-04-14,,,,6.6,,,,
2013-04-15,,,,6.6,1.0,,,
2013-04-16,,,1.0,6.7,2.0,,,
2013-04-17,,,,-14.0,3.0,,,
2013-04-18,,,,-12.4,1.0,,,
2013-04-19,1.0,,1.0,13.6,2.0,,,
2013-04-20,,,11.0,14.6,6.0,,,
2013-04-21,,,2.0,14.8,4.0,,,
2013-04-22,,,,14.7,1.0,,,
2013-04-23,,,3.0,7.8,1.0,,,
2013-04-24,,,11.0,7.9,1.0,,,
2013-04-25,,,3.0,8.0,1.0,,,
2013-04-26,,,4.0,8.4,3.0,,,
2013-04-27,,,8.0,8.4,2.0,,,
2013-04-28,,,6.0,8.6,3.0,,,
2013-04-29,,,5.0,8.6,6.0,,,
2013-04-30,,,8.0,8.8,1.0,,,
2013-05-01,,,18.0,9.2,,,,
2013-05-02,,,22.0,9.3,,,,
2013-05-03,,,16.0,9.7,,,,
2013-05-04,,,193.0,9.7,3.0,,,
2013-05-05,,,377.0,9.7,3.0,,,
2013-05-06,,,82.0,10.2,1.0,,,
2013-05-07,,,225.0,11.0,3.0,,,
2013-05-08,,,362.0,10.9,6.0,,,
2013-05-09,,,258.0,11.5,4.0,,,
2013-05-10,,,441.0,11.4,1.0,,,
2013-05-11,,1.0,917.0,11.4,2.0,,,
2013-05-12,,,810.0,11.2,6.0,,,
2013-05-13,,,452.0,10.9,2.0,,,
2013-05-14,,,293.0,10.9,1.0,,,
2013-05-15,,,332.0,10.9,1.0,,,
2013-05-16,,,489.0,11.4,,,,
2013-05-17,,,572.0,10.9,,,,
2013-05-18,,,619.0,10.9,12.0,,,
2013-05-19,,,927.0,11.0,19.0,,,
2013-05-20,,,667.0,11.3,,,,
2013-05-21,,,353.0,11.4,1.0,,,
2013-05-22,,,295.0,11.5,,,,
2013-05-23,,,324.0,11.6,2.0,,,
2013-05-24,,,417.0,11.3,,,,
2013-05-25,,,504.0,11.5,3.0,,,
2013-05-26,,,731.0,11.8,1.0,,,
2013-05-27,,,378.0,11.8,2.0,,,
2013-05-28,,,277.0,11.9,1.0,,,
2013-05-29,,,124.0,12.0,1.0,,,
2013-05-30,,,303.0,12.2,,,,
2013-05-31,,,203.0,12.9,4.0,,1.0,
2013-06-01,1.0,,220.0,13.2,,,,
2013-06-02,,,549.0,13.2,,,,
2013-06-03,,1.0,154.0,13.3,4.0,,1.0,
2013-06-04,1.0,,92.0,13.7,,,,
2013-06-05,,1.0,115.0,14.0,2.0,,,
2013-06-06,,,113.0,14.1,,,1.0,
2013-06-07,,2.0,332.0,14.2,1.0,,1.0,1.0
2013-06-08,,3.0,316.0,14.6,1.0,,,
2013-06-09,,1.0,374.0,14.5,1.0,,14.0,
2013-06-10,2.0,1.0,293.0,14.4,2.0,,18.0,
2013-06-11,,,315.0,14.4,2.0,,5.0,
2013-06-12,,,320.0,14.5,2.0,,27.0,
2013-06-13,1.0,2.0,139.0,14.4,,,28.0,
2013-06-14,,,492.0,14.4,,,37.0,
2013-06-15,2.0,1.0,874.0,14.8,9.0,,55.0,
2013-06-16,,,1284.0,14.8,7.0,,160.0,1.0
2013-06-17,2.0,1.0,1317.0,14.5,3.0,,232.0,
2013-06-18,,,824.0,14.6,8.0,,320.0,
2013-06-19,,,1399.0,14.6,9.0,,490.0,
2013-06-20,1.0,1.0,982.0,14.3,2.0,,732.0,
2013-06-21,,,162.0,14.6,1.0,,415.0,
2013-06-22,,,1478.0,14.4,3.0,,1081.0,
2013-06-23,,,1617.0,14.6,3.0,,914.0,
2013-06-24,,,1056.0,14.3,2.0,,1035.0,1.0
2013-06-25,,2.0,780.0,14.3,4.0,,1671.0,2.0
2013-06-26,,,206.0,14.2,6.0,,1335.0,
2013-06-27,,,1000.0,14.7,10.0,,1840.0,
2013-06-28,,2.0,1771.0,15.5,1.0,,2809.0,2.0
2013-06-29,,,2192.0,15.6,41.0,,3726.0,16.0
2013-06-30,,,4055.0,16.1,9.0,,7443.0,1.0
2013-07-01,,,1026.0,16.8,20.0,,3071.0,
2013-07-02,,4.0,2227.0,16.8,79.0,,8174.0,7.0
2013-07-03,,3.0,2233.0,16.8,18.0,,6552.0,
2013-07-04,,3.0,3088.0,16.7,20.0,,5563.0,1.0
2013-07-05,,2.0,2548.0,16.9,7.0,,8531.0,
2013-07-06,,3.0,3555.0,17.6,16.0,,5983.0,36.0
2013-07-07,,6.0,2350.0,17.7,21.0,,7086.0,47.0
2013-07-08,,3.0,1802.0,17.9,25.0,,6703.0,14.0
2013-07-09,,4.0,1853.0,17.9,11.0,,6361.0,
2013-07-10,,4.0,1719.0,17.6,18.0,,7357.0,4.0
2013-07-11,,4.0,1853.0,17.4,11.0,,7089.0,6.0
2013-07-12,,5.0,3156.0,17.5,26.0,,6097.0,2.0
2013-07-13,,4.0,1140.0,17.7,18.0,,5010.0,1.0
2013-07-14,,5.0,1554.0,17.6,21.0,,5248.0,20.0
2013-07-15,,5.0,1311.0,18.0,17.0,,5030.0,4.0
2013-07-16,,6.0,932.0,17.9,11.0,,4561.0,14.0
2013-07-17,,3.0,1080.0,18.3,20.0,,4898.0,
2013-07-18,,2.0,1357.0,18.5,16.0,,3785.0,
2013-07-19,,4.0,1031.0,18.4,23.0,,2791.0,
2013-07-20,,6.0,1361.0,18.5,25.0,,3933.0,17.0
2013-07-21,,9.0,885.0,18.6,34.0,,3220.0,2.0
2013-07-22,,10.0,1109.0,18.8,38.0,,3383.0,
2013-07-23,,10.0,984.0,19.6,46.0,,2991.0,2.0
2013-07-24,,22.0,865.0,19.7,56.0,,1753.0,
2013-07-25,,4.0,1010.0,19.7,24.0,,1341.0,1.0
2013-07-26,,15.0,886.0,19.9,53.0,,870.0,
2013-07-27,,20.0,511.0,19.7,47.0,,640.0,
2013-07-28,,19.0,352.0,19.6,50.0,,655.0,1.0
2013-07-29,,17.0,487.0,19.8,59.0,,482.0,
2013-07-30,,24.0,466.0,19.8,50.0,,410.0,
2013-07-31,,26.0,328.0,19.7,66.0,,414.0,
2013-08-01,,33.0,608.0,19.4,74.0,,212.0,
2013-08-02,,41.0,390.0,19.2,78.0,,319.0,1.0
2013-08-03,,42.0,410.0,20.0,52.0,,290.0,3.0
