date,inflow(m3/d),storage(m3),wse(m),avg air temperature (C),min air temperature (C),max air temperature (C)
1991-05-05,1392001.3320192,221607016.8,889.5588,8.189074400000006,4.472378000000003,13.266892800000004
1991-05-06,1599250.4054784,222692479.20000002,889.671576,5.016826800000004,0.6612364,10.077978400000003
1991-05-07,1581904.2134016,223753272.0,889.7813040000001,2.9668104000000035,-0.9776655999999981,6.339059600000002
1991-05-08,1665821.6165376,224900408.4,889.900176,1.711244800000003,0.18901040000000435,3.694594000000002
1991-05-09,1656231.0561792,226072214.4,890.022096,2.6668079999999996,-0.8998871999999984,6.027946000000004
1991-05-10,1663668.6336,227256355.20000002,890.1440160000001,6.611284000000001,2.0612476000000015,12.800222400000003
1991-05-11,1550221.1122176,228329482.8,890.2537440000001,6.733507200000002,0.4223455999999999,13.655784800000003
1991-05-12,1525535.2055807998,229377940.8,890.3604240000001,6.277948000000002,4.394599599999999,7.116843600000003
1991-05-13,1525535.2055807998,230426398.8,890.4671040000001,5.700165600000002,2.5279179999999997,8.755745600000001
1991-05-14,1658677.6276992,231598204.8,890.585976,5.200161600000001,2.294582800000004,9.144637600000003
1991-05-15,1552667.6837376,232671332.4,890.6957040000001,0.8279044000000049,-4.633250399999998,13.033557600000005
1991-05-16,1540312.4975616,233732125.20000002,890.8023840000001,5.639054000000002,4.472378000000003,8.600188800000002
1991-05-17,1964596.93056,235212301.20000002,890.9517360000001,5.527942000000003,4.316821200000003,7.427957200000002
1991-05-18,1730239.8446592002,236458116.0,891.0767040000001,7.177955200000003,2.6834748000000026,14.200233600000004
1991-05-19,2383988.2205184,238357675.20000002,891.26568,7.494624400000003,3.3057020000000037,12.411330400000004
1991-05-20,2319863.5809792,240195560.4,891.44856,9.289083200000004,2.7612532000000023,17.394703600000007
1991-05-21,2474095.4496,242045780.4,891.6314400000001,8.972414000000004,4.472378000000003,13.4224496
1991-05-22,2615800.8720384003,242983225.20000002,891.72288,6.394615600000002,-1.988784799999996,13.344671200000004
1991-05-23,2660646.528,243131242.8,891.7381200000001,7.0612876000000036,-1.8332279999999983,16.772476400000002
1991-05-24,2302933.3060608,242921551.20000002,891.7167840000001,5.472386000000004,2.2168044000000044,8.755745600000001
1991-05-25,2103121.8100223998,242514502.8,891.67716,4.539045200000004,1.205685200000005,7.505735600000001
1991-05-26,1900986.07104,241922432.4,891.6192480000001,5.527942000000003,-2.0665631999999974,11.944660000000002
1991-05-27,1873878.0585983999,241305692.4,891.5582880000001,5.444608000000002,-3.077682399999997,14.978017600000001
1991-05-28,1803539.1273983999,241058996.4,891.533904,10.183534800000004,-0.7443303999999991,17.783595600000005
1991-05-29,1626970.0607999999,241058996.4,891.533904,6.016834800000002,2.1390260000000048,9.766864800000004
1991-05-30,1820860.85376,241429040.4,891.57048,4.905714800000002,2.0612476000000015,7.661292400000004
1991-05-31,1723805.3615616001,241897762.8,891.6162,8.8946356,0.03345360000000497,17.705817200000006
1991-06-01,1895187.6965376,242674855.20000002,891.6924,11.194654000000003,0.7390148000000032,21.516958800000005
1991-06-02,2109654.1559808,243353269.20000002,891.759456,8.483521200000006,1.3612420000000043,15.678023200000005
1991-06-03,2331582.65856,243945339.6,891.817368,4.083486000000004,1.1279068000000017,8.755745600000001
1991-06-04,1983753.5855616,244192035.6,891.8417519999999,6.339059600000002,-2.4554551999999994,13.889120000000005
1991-06-05,2018323.6411392,244475736.0,891.869184,3.916818000000003,-3.544352799999997,11.400211200000005
1991-06-06,2444222.8113408,244784106.0,891.899664,8.316853200000004,4.627934800000002,13.733563200000003
1991-06-07,2509154.8194815996,244660758.0,891.887472,7.950183600000006,4.627934800000002,11.166876000000006
1991-06-08,2286418.9483008,244229040.0,891.8448000000001,9.877976800000003,5.094605200000004,14.822460800000002
1991-06-09,2294076.7171584,244130361.6,891.835656,10.9613188,1.9056908000000021,21.361402000000005
1991-06-10,2601317.16864,244500405.6,891.872232,14.739126800000001,5.561275600000002,26.655888800000007
1991-06-11,3026311.1073792,244784106.0,891.899664,6.372393200000001,4.394599599999999,8.127962800000006
1991-06-12,2565328.1015808,244352388.0,891.856992,5.4279412000000065,1.9834692000000018,9.6890864
1991-06-13,1902723.1368192001,243970009.20000002,891.820416,4.489044800000002,1.8279124000000024,6.961286800000003
1991-06-14,1663154.8535808,243908335.20000002,891.8143200000001,6.189058400000004,1.5167988000000001,11.711324800000003
1991-06-15,1608204.8572416,244007013.6,891.823464,6.961286800000003,-1.4443359999999998,13.966898400000005
1991-06-16,1579066.1904383998,244130361.6,891.835656,4.305710000000001,2.372361200000004,6.572394800000001
1991-06-17,1522330.1968896,244196969.52,891.8417519999999,8.339075600000001,-0.9776655999999981,16.539141200000003
1991-06-18,1487784.6070272,244229040.0,891.8448000000001,8.961302800000006,-0.35543839999999705,18.561379600000002
1991-06-19,1764075.9287808,244537410.0,891.87528,10.7613172,4.705713200000002,17.705817200000006
1991-06-20,2063046.9685248,244660313.94720003,891.887472,5.500164000000002,3.0723668000000046,7.194622000000006
1991-06-21,2332536.8214527997,244722432.0,891.893568,7.289067200000002,3.772372400000002,12.022438400000006
1991-06-22,1981160.2197504,244506573.0,891.872232,8.244630400000005,4.861270000000005,12.255773600000005
1991-06-23,1975361.845248,244475736.0,891.869184,9.483529200000003,5.639054000000002,13.811341600000002
1991-06-24,1831160.9198592,244315383.6,891.8539440000001,9.150193200000004,3.6168156000000025,16.228027600000004
1991-06-25,1994983.3488383999,244438731.6,891.8661360000001,9.089081600000004,3.227923600000004,13.733563200000003
1991-06-26,2063267.1599616,244537410.0,891.87528,8.994636400000001,1.9056908000000021,15.444688
1991-06-27,2006188.6464,244537410.0,891.87528,11.844659200000002,3.1501452000000043,20.972510000000007
1991-06-28,2249940.5669376,244722432.0,891.893568,15.005795600000006,12.100216800000005,15.678023200000005
1991-06-29,2485912.3900416,244747101.6,891.8966160000001,9.372417200000001,8.127962800000006,10.777984000000004
1991-06-30,2210477.36832,244599084.0,891.881376,12.222440000000002,7.350178800000002,19.728055600000005
1991-07-01,2177913.5013888003,244506573.0,891.872232,22.3558544,22.216964400000002,23.150305200000005
1991-07-02,2446938.505728,244697762.4,891.89052,17.250258000000002,7.816849200000004,29.689246400000002
1991-07-03,2881156.0190976,244882784.4,891.908808,19.839167600000003,8.911302400000004,29.378132800000003
1991-07-04,2648927.4504192,244500405.6,891.872232,16.572474800000002,10.466870400000005,22.2947428
1991-07-05,1994371.7059584,244253709.6,891.8478480000001,16.205805200000007,11.166876000000006,20.428061200000002
1991-07-06,2250136.2926592003,243575295.6,891.780792,22.894747600000002,21.439180400000005,23.61697560000001
1991-07-07,1867443.5755007998,243069568.8,891.732024,22.778080000000003,18.333600000000004,25.555880000000002
1991-07-08,1724832.9216,243069568.8,891.732024,23.194750000000006,14.744682400000002,27.044780800000012
1991-07-09,1885181.2190208,243229921.20000002,891.747264,13.1446696,7.583514000000001,19.96139080000001
1991-07-10,1724832.9216,243229921.20000002,891.747264,13.689118400000005,3.8501508000000015,22.994748400000006
1991-07-11,1663154.8535808,243168247.20000002,891.741168,13.616895600000003,4.394599599999999,19.96139080000001
1991-07-12,1640181.5470079998,243137410.20000002,891.7381200000001,17.766928800000002,7.039065200000003,30.622587200000005
1991-07-13,1830793.9341311997,243377938.8,891.762504,15.211352800000007,10.389092000000005,18.7169364
