date,avg gain (m3/d),outflow(m3/d)
1983-11-03,3912067.86048,6312154.5216
1983-11-04,4149385.29792,6336620.2368
1983-11-05,3806865.28512,6238757.376
1983-11-06,4075988.15232,6507880.243199999
1983-11-07,4257034.4448,6728071.68
1983-11-08,3865583.0016,7070591.6928
1983-11-09,3841117.2864,7731166.0032
1983-11-10,4208103.0144,7853494.5792
1983-11-11,4232568.7296,7706700.288
1983-11-12,4232568.7296,7706700.288
1983-11-13,4232568.7296,7706700.288
1983-11-14,4134705.8688,7608837.4272
1983-11-15,3865583.0016,7339714.56
1983-11-16,3694322.9952,7168454.5536
1983-11-17,4428294.4512,7339714.56
1983-11-18,3669857.28,7119523.1232
1983-11-19,3841117.2864,7290783.1296
1983-11-20,3865583.0016,7315248.8448
1983-11-21,3841117.2864,7290783.1296
1983-11-22,3547528.704,6997194.5472
1983-11-23,3841117.2864,6728071.68
1983-11-24,4000144.4351999997,5994100.223999999
1983-11-25,3726128.42496,5700511.6416
1983-11-26,3677196.99456,5651580.2112
1983-11-27,3481471.2729599997,5455854.4896
1983-11-28,3383608.41216,5357991.6288
1983-11-29,3381161.84064,5357991.6288
1983-11-30,3236814.12096,5211197.3376
1983-12-01,3209901.8342399998,5186731.6224
1983-12-02,3261279.83616,5235663.0528
1983-12-03,3376268.6976,5357991.6288
1983-12-04,3616032.70656,5602648.7808
1983-12-05,3376268.6976,5357991.6288
1983-12-06,3285745.55136,5260128.768
1983-12-07,3251493.55008,5235663.0528
1983-12-08,3322444.12416,5309060.1984
1983-12-09,3342016.69632,5333525.9136
1983-12-10,3368928.98304,5357991.6288
1983-12-11,3439879.55712,5431388.7743999995
1983-12-12,3537742.41792,5529251.6352
1983-12-13,3415413.84192,5406923.0592
1983-12-14,3366482.41152,5357991.6288
1983-12-15,3366482.41152,5357991.6288
1983-12-16,3293085.26592,5284594.4832
1983-12-17,3241707.264,5235663.0528
1983-12-18,3097359.54432,5088868.7616
1983-12-19,2999496.68352,4991005.9008
1983-12-20,2901633.82272,4893143.04
1983-12-21,2798877.81888,4795280.1792
1983-12-22,2519968.6656,4526157.312
1983-12-23,2104051.5072,4110240.1536
1983-12-24,1761531.4944,3767720.1408
1983-12-25,1893646.35648,3914514.432
1983-12-26,1967043.50208,3987911.5776
1983-12-27,2064906.36288,4085774.4384
1983-12-28,2089372.07808,4110240.1536
1983-12-29,2089372.07808,4110240.1536
1983-12-30,2113837.79328,4134705.8688
1983-12-31,2138303.50848,4159171.584
1984-01-01,1967043.50208,3987911.5776
1984-01-02,1869180.6412799999,3890048.7168
1984-01-03,1893646.35648,3914514.432
1984-01-04,1918112.07168,3938980.1472
1984-01-05,1844714.92608,3865583.0016
1984-01-06,2089372.07808,4110240.1536
1984-01-07,2334029.23008,4354897.3056
1984-01-08,2285097.79968,4305965.8752
1984-01-09,2236166.3692799998,4257034.4448
1984-01-10,2138303.50848,4159171.584
1984-01-11,1942577.78688,3963445.8624
1984-01-12,1820249.21088,3841117.2864
1984-01-13,1697920.63488,3718788.7103999997
1984-01-14,1551126.34368,3571994.4192
1984-01-15,1502194.91328,3523062.9888
1984-01-16,1707706.92096,3743254.4255999997
1984-01-17,1585378.34496,3620925.8496
1984-01-18,1389652.62336,3425200.128
1984-01-19,1560912.62976,3596460.1344
1984-01-20,1639202.9184,3474131.5584
1984-01-21,2069799.50592,3571994.4192
1984-01-22,2216593.79712,3718788.7103999997
1984-01-23,2412319.51872,3914514.432
1984-01-24,2167662.36672,3669857.28
1984-01-25,2412319.51872,3914514.432
1984-01-26,2622724.66944,4110240.1536
1984-01-27,2793984.67584,4281500.16
1984-01-28,2720587.5302399998,4208103.0144
1984-01-29,2598258.95424,4085774.4384
1984-01-30,2524861.80864,4012377.2928
1984-01-31,2573793.23904,4061308.7232
1984-02-01,2696121.81504,4183637.2992
1984-02-02,2793984.67584,4281500.16
1984-02-03,3006836.39808,4403828.736
1984-02-04,2960351.5392,4208103.0144
1984-02-05,2838022.9632,4085774.4384
1984-02-06,2972584.3967999998,4232568.7296
1984-02-07,2899187.2512,4159171.584
1984-02-08,2654530.0992,3914514.432
1984-02-09,2630064.384,3890048.7168
1984-02-10,2703461.5296,3963445.8624
1984-02-11,2654530.0992,3914514.432
1984-02-12,2630064.384,3890048.7168
1984-02-13,2630064.384,3890048.7168
1984-02-14,2630064.384,3890048.7168
1984-02-15,2458804.3776,3718788.7103999997
1984-02-16,2581132.9536,3841117.2864
1984-02-17,2556667.2384,3816651.5712
1984-02-18,2507735.808,3767720.1408
1984-02-19,2409872.9472,3669857.28
1984-02-20,2456357.80608,3718788.7103999997
1984-02-21,2649636.95616,3914514.432
1984-02-22,2544434.3808,3792185.856
1984-02-23,2468590.6636799998,3718788.7103999997
1984-02-24,2539541.23776,3792185.856
1984-02-25,2519968.6656,3767720.1408
1984-02-26,2468590.6636799998,3718788.7103999997
1984-02-27,2392746.94656,3645391.5648
1984-02-28,2417212.66176,3669857.28
1984-02-29,2441678.37696,3694322.9952
1984-03-01,2519968.6656,3767720.1408
1984-03-02,2519968.6656,3767720.1408
1984-03-03,2544434.3808,3767720.1408
1984-03-04,2446571.52,3669857.28
1984-03-05,2419659.23328,3645391.5648
1984-03-06,2397640.0896,3620925.8496
1984-03-07,2346262.08768,3571994.4192
1984-03-08,2397640.0896,3620925.8496
1984-03-09,2397640.0896,3620925.8496
1984-03-10,2397640.0896,3620925.8496
1984-03-11,2446571.52,3669857.28
1984-03-12,2541987.80928,3767720.1408
1984-03-13,2578686.38208,3792185.856
1984-03-14,2605598.6688,3816651.5712
1984-03-15,2676549.24288,3890048.7168
1984-03-16,2742606.67392,3963445.8624
1984-03-17,2703461.5296,3914514.432
1984-03-18,2630064.384,3841117.2864
1984-03-19,2605598.6688,3816651.5712
1984-03-20,2576239.81056,3792185.856
1984-03-21,2593365.8112,3816651.5712
1984-03-22,2617831.5264,3841117.2864
1984-03-23,2630064.384,3841117.2864
1984-03-24,2605598.6688,3816651.5712
1984-03-25,2605598.6688,3816651.5712
1984-03-26,2605598.6688,3816651.5712
1984-03-27,2556667.2384,3767720.1408
1984-03-28,2483270.0927999998,3694322.9952
1984-03-29,2456357.80608,3669857.28
1984-03-30,2451464.66304,3669857.28
1984-03-31,2480823.52128,3694322.9952
1984-04-01,2480823.52128,3694322.9952
1984-04-02,2529754.95168,3718788.7103999997
1984-04-03,2578686.38208,3767720.1408
1984-04-04,2573793.23904,3767720.1408
1984-04-05,2691228.672,3890048.7168
1984-04-06,2886954.3936,4085774.4384
1984-04-07,3060660.97152,4257034.4448
1984-04-08,3082680.1152,4281500.16
1984-04-09,3058214.4,4257034.4448
1984-04-10,3087573.25824,4281500.16
1984-04-11,3041088.39936,4232568.7296
1984-04-12,2972584.3967999998,4159171.584
1984-04-13,2872274.96448,4061308.7232
1984-04-14,2847809.24928,4036843.008
1984-04-15,2847809.24928,4036843.008
1984-04-16,3163416.97536,4354897.3056
1984-04-17,3630712.13568,4819745.8944
1984-04-18,4181190.72768,5382457.344
1984-04-19,5013025.04448,6214291.6608
1984-04-20,5208750.7660799995,6410017.3824
1984-04-21,4694970.7468799995,5896237.3632
1984-04-22,4464993.024,5676045.9264
1984-04-23,4327985.01888,5724977.3568
1984-04-24,4310859.01824,6067497.3696
1984-04-25,4274160.44544,6189825.9456
1984-04-26,3767720.1408,6214291.6608
1984-04-27,3425200.128,6165360.2304
1984-04-28,3376268.6976,6483414.528
1984-04-29,3620925.8496,6728071.68
1984-04-30,3571994.4192,6679140.2496
1984-05-01,3253940.1215999997,6654674.5344
1984-05-02,3669857.28,7413111.7056
1984-05-03,3376268.6976,7926891.7248
1984-05-04,3033748.6848,8783191.7568
1984-05-05,3523062.9888,9957546.0864
1984-05-06,3718788.7103999997,10128806.0928
1984-05-07,3327337.2672,9835217.5104
1984-05-08,3620925.8496,9982011.8016
1984-05-09,3767720.1408,10128806.0928
1984-05-10,4354897.3056,10691517.5424
1984-05-11,4893143.04,11229763.2768
1984-05-12,5235663.0528,11572283.2896
1984-05-13,6777003.1104,13113623.3472
1984-05-14,10079874.6624,16440960.6144
1984-05-15,14018854.8096,20404406.4768
1984-05-16,17859972.096,24245523.7632
1984-05-17,16269700.608,22655252.2752
1984-05-18,14459237.6832,20869255.0656
1984-05-19,15021949.1328,21431966.5152
1984-05-20,17737643.52,24172126.6176
1984-05-21,19230052.1472,25689000.96
1984-05-22,17297260.6464,23780675.174399998
1984-05-23,16122906.3168,22630786.56
1984-05-24,19376846.4384,25933658.112
1984-05-25,21309637.9392,27890915.327999998
1984-05-26,17150466.3552,23756209.4592
1984-05-27,15682523.4432,22263800.832
1984-05-28,15437866.291199999,22043609.3952
1984-05-29,15462332.0064,23487086.592
1984-05-30,18324820.6848,28624886.783999998
1984-05-31,23560483.7376,37677201.408
1984-06-01,29823706.8288,45016915.968
1984-06-02,25150755.2256,40368430.08
1984-06-03,22655252.2752,37921858.56
1984-06-04,22019143.68,35964601.344
1984-06-05,20722460.7744,30826801.152
1984-06-06,18275889.2544,28380229.632
1984-06-07,16294166.3232,26422972.416
1984-06-08,15070880.5632,25199686.656
1984-06-09,13554006.2208,23682812.3136
1984-06-10,12648774.7584,22802046.5664
1984-06-11,12599843.328,22802046.5664
1984-06-12,11939269.0176,22117006.5408
1984-06-13,12771103.3344,21701089.3824
1984-06-14,16414048.32768,18838600.704
1984-06-15,15413400.576,17908903.5264
1984-06-16,16881343.487999998,19376846.4384
1984-06-17,18324820.6848,20820323.6352
1984-06-18,17077069.2096,22312732.2624
1984-06-19,17346192.0768,27646258.176
1984-06-20,21578760.8064,28869543.936
1984-06-21,21260706.5088,26422972.416
1984-06-22,20697995.0592,26667629.568
1984-06-23,19597037.8752,27156943.872
1984-06-24,19058792.1408,26667629.568
1984-06-25,19768297.8816,27401601.024
1984-06-26,20893720.7808,28624886.783999998
1984-06-27,22337197.9776,29114201.088
1984-06-28,21750020.8128,27890915.327999998
1984-06-29,21285172.224,27401601.024
1984-06-30,19694900.736,27401601.024
1984-07-01,20746926.4896,29358858.24
1984-07-02,18006766.387199998,27401601.024
1984-07-03,15291072.0,27890915.327999998
1984-07-04,15266606.2848,30337486.848
1984-07-05,16147372.032,32050086.912
1984-07-06,15731454.8736,31560772.608
1984-07-07,14336909.1072,30826801.152
1984-07-08,14312443.391999999,32050086.912
1984-07-09,14116717.6704,33273372.672
1984-07-10,12183926.1696,33273372.672
1984-07-11,12037131.8784,34007344.128
1984-07-12,11425488.998399999,33273372.672
1984-07-13,10715983.2576,32539401.216
1984-07-14,10593654.6816,32539401.216
1984-07-15,9884148.9408,31805429.759999998
1984-07-16,9296971.776,31316115.456
1984-07-17,8758726.0416,30826801.152
1984-07-18,9859683.2256,30337486.848
1984-07-19,12404117.6064,26422972.416
1984-07-20,11768009.0112,20135283.6096
1984-07-21,9663957.504,17272794.9312
1984-07-22,9810751.7952,17321726.3616
1984-07-23,11180831.8464,18691806.4128
1984-07-24,11670146.1504,18838600.704
1984-07-25,10544723.2512,16832412.0576
1984-07-26,9859683.2256,15682523.4432
1984-07-27,9517163.2128,15364469.1456
1984-07-28,9566094.6432,15413400.576
1984-07-29,9027848.9088,14875154.841599999
1984-07-30,8783191.7568,14630497.6896
1984-07-31,8049220.3008,13872060.5184
1984-08-01,8000288.870399999,13823129.088
1984-08-02,7535440.2816,13358280.4992
1984-08-03,7119523.1232,12942363.3408
1984-08-04,6410017.3824,12526446.1824
1984-08-05,6140894.5152,12232857.6
1984-08-06,5871771.648,11939269.0176
1984-08-07,5676045.9264,11988200.447999999
1984-08-08,5137800.192,12134994.7392
1984-08-09,4770814.464,11743543.296
1984-08-10,4624020.1728,11523351.859199999
1984-08-11,4403828.736,11278694.7072
1984-08-12,4477225.8816,11327626.1376
1984-08-13,4354897.3056,11180831.8464
1984-08-14,4477225.8816,11254228.992
1984-08-15,4477225.8816,11107434.7008
1984-08-16,4526157.312,11156366.1312
1984-08-17,4452760.1663999995,11058503.2704
1984-08-18,4354897.3056,10960640.409599999
1984-08-19,4183637.2992,10789380.4032
1984-08-20,3914514.432,10618120.3968
1984-08-21,3767720.1408,10569188.9664
1984-08-22,3694322.9952,10495791.820799999
1984-08-23,3620925.8496,10422394.6752
1984-08-24,3694322.9952,10471326.1056
1984-08-25,3743254.4255999997,10520257.536
1984-08-26,3816651.5712,10618120.3968
1984-08-27,3620925.8496,10471326.1056
1984-08-28,3400734.4128,10226668.9536
1984-08-29,3278405.8368,10079874.6624
1984-08-30,3033748.6848,9982011.8016
1984-08-31,3131611.5456,10275600.384
1984-09-01,3376268.6976,10520257.536
1984-09-02,3351802.9824,10471326.1056
1984-09-03,3278405.8368,10373463.2448
1984-09-04,415917.1584,10324531.8144
1984-09-05,73397.1456,13211486.208
1984-09-06,2495502.9504,15535729.152
1984-09-07,2593365.8112,15486797.7216
1984-09-08,2544434.3808,15364469.1456
1984-09-09,2446571.52,15168743.424
1984-09-10,2275311.5136,14875154.841599999
1984-09-11,2984817.2544,13749731.9424
1984-09-12,3596460.1344,14875154.841599999
1984-09-13,4942074.4704,13162554.7776
1984-09-14,636108.5952,14141183.3856
1984-09-15,1981722.9312,15658057.728
1984-09-16,1859394.3551999999,15682523.4432
1984-09-17,1834928.64,15706989.1584
1984-09-18,1761531.4944,15706989.1584
1984-09-19,1639202.9184,15780386.304
1984-09-20,1810462.9248,16147372.032
1984-09-21,1345614.336,16832412.0576
1984-09-22,1419011.4816,17566383.5136
1984-09-23,1981722.9312,18055697.8176
1984-09-24,1834928.64,18202492.1088
1984-09-25,1859394.3551999999,18129094.9632
1984-09-26,5676045.9264,21676623.6672
1984-09-27,5749443.072,21480897.9456
1984-09-28,5676045.9264,21138377.9328
1984-09-29,5553717.3504,20771392.2048
1984-09-30,11034037.5552,18667340.6976
1984-10-01,7161114.83904,9321437.4912
1984-10-02,5203857.62304,7095057.408
1984-10-03,4482119.0246399995,6361085.952
1984-10-04,4606894.17216,6238757.376
1984-10-05,4212996.15744,5871771.648
1984-10-06,4168957.87008,5822840.2176
1984-10-07,4080881.29536,5724977.3568
1984-10-08,3983018.43456,5627114.496
1984-10-09,4014823.86432,5480320.2047999995
1984-10-10,3951213.0047999998,5333525.9136
1984-10-11,3811758.42816,5186731.6224
1984-10-12,3767720.1408,5137800.192
1984-10-13,3841117.2864,5211197.3376
1984-10-14,3963445.8624,5333525.9136
1984-10-15,3816651.5712,5186731.6224
1984-10-16,3718788.7103999997,5088868.7616
1984-10-17,3743254.4255999997,5113334.4768
1984-10-18,3767720.1408,5137800.192
1984-10-19,3718788.7103999997,5088868.7616
1984-10-20,3647838.13632,5015471.616
1984-10-21,3608692.992,4966540.1855999995
1984-10-22,3633158.7072,4991005.9008
1984-10-23,3660070.99392,5015471.616
1984-10-24,3682090.1376,5039937.3312
1984-10-25,3662517.56544,5015471.616
1984-10-26,3616032.70656,4966540.1855999995
1984-10-27,3743254.4255999997,5088868.7616
1984-10-28,3645391.5648,4991005.9008
1984-10-29,3696769.56672,5039937.3312
1984-10-30,3547528.704,4893143.04
1984-10-31,3743254.4255999997,5088868.7616
1984-11-01,3547528.704,4893143.04
1984-11-02,3645391.5648,4991005.9008
1984-11-03,3985465.0060799997,5333525.9136
1984-11-04,3748147.5686399997,5088868.7616
1984-11-05,3985465.0060799997,4844211.6096
1984-11-06,3459452.12928,4477225.8816
1984-11-07,3009282.9696,4697417.3184
1984-11-08,3090019.82976,4991005.9008
1984-11-09,3422753.55648,5333525.9136
1984-11-10,3295531.83744,5211197.3376
1984-11-11,3417860.41344,5333525.9136
1984-11-12,3466791.8438399998,5382457.344
1984-11-13,3515723.27424,5431388.7743999995
1984-11-14,3638051.85024,5553717.3504
1984-11-15,3513276.70272,5431388.7743999995
1984-11-16,3581780.70528,5211197.3376
1984-11-17,3789739.28448,4795280.1792
1984-11-18,3628265.56416,4354897.3056
1984-11-19,3268619.55072,4061308.7232
1984-11-20,3160970.40384,4085774.4384
1984-11-21,3197668.97664,4257034.4448
1984-11-22,3677196.99456,4281500.16
1984-11-23,2776858.6752,3963445.8624
1984-11-24,3019069.25568,4208103.0144
1984-11-25,3263726.40768,4452760.1663999995
1984-11-26,2842916.10624,4428294.4512
1984-11-27,2674102.67136,4403828.736
1984-11-28,3520616.41728,4770814.464
1984-11-29,2867381.82144,4403828.736
1984-11-30,2943225.53856,4746348.7488
1984-12-01,3275959.26528,5088868.7616
1984-12-02,3129164.97408,4942074.4704
1984-12-03,3036195.25632,4844211.6096
1984-12-04,3087573.25824,4893143.04
1984-12-05,3092466.40128,4893143.04
1984-12-06,3141397.83168,4942074.4704
1984-12-07,3070447.2576,4868677.3248
1984-12-08,3094912.9728,4893143.04
1984-12-09,3143844.4032,4942074.4704
1984-12-10,3217241.5488,5015471.616
1984-12-11,3143844.4032,4942074.4704
1984-12-12,3082680.1152,4893143.04
1984-12-13,3009282.9696,4819745.8944
1984-12-14,2933439.25248,4746348.7488
1984-12-15,3055767.82848,4868677.3248
1984-12-16,3006836.39808,4819745.8944
1984-12-17,3200115.54816,4844211.6096
1984-12-18,3231920.97792,4599554.4576
1984-12-19,2752392.96,4110240.1536
1984-12-20,2539541.23776,3792185.856
1984-12-21,2586026.09664,3669857.28
1984-12-22,2554220.66688,3645391.5648
1984-12-23,2561560.38144,3645391.5648
1984-12-24,2586026.09664,3669857.28
1984-12-25,2463697.52064,3547528.704
1984-12-26,2412319.51872,3498597.2736
1984-12-27,2610491.81184,3694322.9952
1984-12-28,2656976.67072,3743254.4255999997
1984-12-29,2586026.09664,3669857.28
1984-12-30,2752392.96,3841117.2864
1984-12-31,2524861.80864,3620925.8496
1985-01-01,2500396.09344,3596460.1344
1985-01-02,2622724.66944,3718788.7103999997
1985-01-03,2598258.95424,3694322.9952
1985-01-04,2402533.23264,3669857.28
1985-01-05,2319349.80096,3816651.5712
1985-01-06,2588472.66816,4085774.4384
1985-01-07,2661869.81376,4159171.584
1985-01-08,2784198.38976,4281500.16
1985-01-09,2564006.95296,4061308.7232
1985-01-10,2466144.09216,3963445.8624
1985-01-11,2368281.23136,3865583.0016
1985-01-12,2294884.08576,3816651.5712
1985-01-13,2566453.52448,4085774.4384
1985-01-14,2708354.67264,4232568.7296
1985-01-15,2732820.38784,4257034.4448
1985-01-16,2830683.24864,4354897.3056
1985-01-17,2928546.10944,4452760.1663999995
1985-01-18,2977477.5398399998,4501691.5967999995
1985-01-19,3001943.2550399997,4526157.312
1985-01-20,3050874.68544,4575088.7424
1985-01-21,2823343.53408,4354897.3056
1985-01-22,2671656.09984,4208103.0144
1985-01-23,2497949.5219199997,4036843.008
1985-01-24,2620278.09792,4159171.584
1985-01-25,2471037.2352,4012377.2928
1985-01-26,2346262.08768,3890048.7168
1985-01-27,2172555.50976,3718788.7103999997
1985-01-28,2292437.51424,3841117.2864
1985-01-29,2461250.94912,4012377.2928
1985-01-30,2045333.79072,3596460.1344
1985-01-31,1639202.9184,3180542.976
1985-02-01,1773764.352,3302871.552
1985-02-02,1957257.216,3474131.5584
1985-02-03,2030654.3616,3547528.704
1985-02-04,1822695.7824,3327337.2672
1985-02-05,2116284.3648,3620925.8496
1985-02-06,2079585.792,3571994.4192
1985-02-07,2299777.2288,3792185.856
1985-02-08,2605598.6688,4085774.4384
1985-02-09,2654530.0992,4134705.8688
1985-02-10,2764625.8176,4232568.7296
1985-02-11,2813557.248,4281500.16
1985-02-12,2776858.6752,4232568.7296
1985-02-13,2752392.96,4208103.0144
1985-02-14,2703461.5296,4159171.584
1985-02-15,2764625.8176,4208103.0144
1985-02-16,2715694.3871999998,4159171.584
1985-02-17,2532201.5232,3963445.8624
1985-02-18,2556667.2384,3987911.5776
1985-02-19,2566453.52448,3987911.5776
1985-02-20,2507735.808,3718788.7103999997
1985-02-21,2458804.3776,3669857.28
1985-02-22,2507735.808,3718788.7103999997
1985-02-23,2507735.808,3718788.7103999997
1985-02-24,2480823.52128,3694322.9952
1985-02-25,2451464.66304,3669857.28
1985-02-26,2400086.66112,3620925.8496
1985-02-27,2324242.944,3547528.704
1985-02-28,2397640.0896,3620925.8496
1985-03-01,2519968.6656,3743254.4255999997
1985-03-02,2539541.23776,3767720.1408
1985-03-03,2537094.66624,3767720.1408
1985-03-04,2480823.52128,3718788.7103999997
1985-03-05,2429445.51936,3669857.28
1985-03-06,2446571.52,3694322.9952
1985-03-07,2446571.52,3694322.9952
1985-03-08,2397640.0896,3645391.5648
1985-03-09,2343815.51616,3596460.1344
1985-03-10,2392746.94656,3645391.5648
1985-03-11,2392746.94656,3645391.5648
1985-03-12,2368281.23136,3620925.8496
1985-03-13,2387853.80352,3645391.5648
1985-03-14,2404979.80416,3669857.28
1985-03-15,2409872.9472,3669857.28
1985-03-16,2409872.9472,3669857.28
1985-03-17,2407426.37568,3669857.28
1985-03-18,538245.7344,3669857.28
1985-03-19,807368.6015999999,6165360.2304
1985-03-20,1712600.064,7021660.2624
1985-03-21,1957257.216,7217385.984
1985-03-22,1981722.9312,7217385.984
1985-03-23,2030654.3616,7241851.6992
1985-03-24,2055120.0768,7241851.6992
