date,inflow(m3/d),storage(m3),max air temperature (C),min air temperature (C),avg air temperature (C),outflow(m3/d),wse(m)
2021-04-28,1048062.3077376,25409688.0,16.80581,2.0223584000000017,7.894627600000003,574944.3072,1040.873712
2021-04-29,1170195.158016,26081934.6,18.661380400000006,1.5001320000000042,9.483529200000003,577390.87872,1041.02916
2021-04-30,1337907.635712,26910833.16,13.028002000000004,4.872381200000003,8.950191600000004,599410.0224,1041.2181360000002
2021-05-01,1498378.2617088002,27887749.32,9.072414800000004,2.2501379999999997,6.116835600000002,611642.88,1041.437592
2021-05-02,1490573.69856,28849863.72,12.305774000000003,0.10012080000000267,5.844611200000006,623875.7376,1041.650952
2021-05-03,1464713.4375935998,29783472.3972,12.850222800000004,-0.8554423999999976,5.977945600000002,626322.30912,1041.855168
2021-05-04,1451795.539968,30659378.88,13.650229200000005,1.0390172,7.316845200000003,675253.73952,1042.0441440000002
2021-05-05,1587482.3964672,31285986.72,17.939152400000005,-1.905450799999997,7.461290800000004,1103403.75552,1042.178256
2021-05-06,1668439.448064,31853461.528800003,15.178019200000001,3.222368000000003,7.900183200000004,1267324.04736,1042.300176
2021-05-07,1802536.0330752,32389951.32,4.739046800000004,0.2334552000000052,1.8612460000000048,1448370.33984,1042.412952
2021-05-08,1530893.1972096001,32477528.400000002,7.000176000000003,-1.4498915999999973,2.9668104000000035,1663668.6336,1042.4312400000001
2021-05-09,1335754.6527744,32376383.04,11.300210400000005,0.25567760000000206,5.605720400000006,1644096.06144,1042.409904
2021-05-10,1280682.3278592,32403519.6,15.200241600000005,-1.7943387999999985,6.455727200000002,1416564.91008,1042.416
2021-05-11,1227493.8630144,32714356.56,18.405822800000003,-1.3498907999999972,8.177963200000004,1074044.89728,1042.480008
2021-05-12,1352611.5305472,33146074.56,17.905818800000006,4.022374400000004,9.911310400000005,1074044.89728,1042.5714480000001
2021-05-13,1590369.3508608,33812153.76,20.200281600000004,1.2667968000000016,10.194646000000006,1074044.89728,1042.7086080000001
2021-05-14,1846574.3204352,34567043.52,19.9780576,0.7667928000000046,9.994644400000006,1252644.61824,1042.864056
2021-05-15,2036354.8732416,35283695.4,23.16697200000001,0.6779032000000029,11.222432000000005,1458156.62592,1043.01036
2021-05-16,2255494.284288,36160699.68,22.555856,1.5501324000000025,11.922437600000006,1487515.48416,1043.1871440000002
2021-05-17,2573646.4447488002,37289333.88,14.872461200000004,6.016834800000002,10.211312800000005,1502194.91328,1043.412696
2021-05-18,2644621.484544,38410567.2,7.077954400000003,0.5834580000000003,3.8390395999999996,1536446.91456,1043.6352
2021-05-19,2157313.3691904,39007497.511199996,8.366853600000006,-1.1332223999999975,3.077922400000002,1553572.9152,1043.7510240000001
2021-05-20,1783012.3923455998,39229597.92,7.950183600000006,1.150129200000002,3.7668168000000044,1553572.9152,1043.793696
2021-05-21,1572068.9958912,39244399.68,14.011343200000002,0.9334608000000024,6.839063600000003,1551126.34368,1043.7967440000002
2021-05-22,1499821.7389055998,39199994.4,16.4113624,-0.038769199999997284,6.666840000000004,1534000.34304,1043.7876
2021-05-23,1479637.5238656,39135853.44,10.666872000000005,1.2167963999999998,6.633506400000002,1534000.34304,1043.775408
2021-05-24,1463612.4804096,39055677.24,10.950207600000002,4.950159600000003,7.572402800000006,1534000.34304,1043.760168
2021-05-25,1591886.2252032,39103782.96,11.127986800000006,3.6612604000000033,7.900183200000004,1531553.77152,1043.7693120000001
2021-05-26,1804077.3731328,39364084.2444,16.389140000000005,5.494608400000004,10.2446464,1531553.77152,1043.821128
2021-05-27,2065518.0057599999,39877174.92,9.194638000000001,3.922373600000004,6.572394800000001,1548679.77216,1043.918664
2021-05-28,2060257.876992,40586351.9112,11.105764400000005,1.194574000000003,6.011279200000004,1333381.4784,1044.055824
2021-05-29,1861987.7210111998,40955273.4444,20.18917040000001,-2.005451599999997,8.411298400000003,1465496.34048,1044.1259280000002
2021-05-30,1916448.4030464,40939201.2,20.678063200000004,2.4890288,11.811325600000004,1923005.21472,1044.1228800000001
2021-05-31,2209890.1911552,41099553.6,24.1614244,5.200161600000001,14.589125600000003,2042887.2192,1044.15336
2021-06-01,2844139.392,41869171.111200005,29.25035400000001,6.650173200000001,16.744698400000004,2060013.21984,1044.299664
2021-06-02,3601328.8117248,42823958.64,26.544776800000008,9.250194000000004,17.572482800000003,2627617.81248,1044.4794960000002
2021-06-03,3762949.3263359996,43003972.71120001,22.61141200000001,8.394631600000004,16.322472800000007,3552421.84704,1044.513024
2021-06-04,3348426.7137023997,42789421.2,16.911366400000006,8.766856800000003,13.189114400000005,3530402.70336,1044.4734
2021-06-05,2726190.1790207997,42270126.12,10.450203600000005,3.5279260000000043,7.5779584000000035,3222134.69184,1044.375864
2021-06-06,2237365.1893248,41997527.04,6.8279524000000045,1.8390236000000044,3.789039200000005,2471037.2352,1044.3240480000002
2021-06-07,1790180.8468992,41901315.6,10.033533600000005,1.6334664000000032,5.227939600000003,1869180.6412799999,1044.30576
2021-06-08,1450865.8427904,41788797.5544,11.466878400000002,3.3779248000000024,7.166844000000001,1543786.62912,1044.2844240000002
2021-06-09,1373529.7170431998,41788797.5544,13.016890800000002,4.711268800000003,8.372409200000003,1360293.7651199999,1044.2844240000002
2021-06-10,1387548.5718528,41324207.3124,11.161320400000005,2.511251200000004,7.133510400000006,1800676.63872,1044.196032
2021-06-11,1461116.9774592,40201345.7988,9.161304400000006,4.361266000000004,6.733507200000002,2568900.096,1043.982672
2021-06-12,1400784.523776,39151888.68,18.605824400000003,5.911278400000004,12.105772400000003,2431892.09088,1043.778456
2021-06-13,1659387.13344,39023569.755600005,16.2002496,9.433528800000001,12.105772400000003,1766424.63744,1043.754072
2021-06-14,2267433.5533056,40019025.12,12.861334000000003,8.100184800000001,9.939088400000003,1242858.33216,1043.9460960000001
2021-06-15,1847283.8261759998,40923165.96,12.766888800000004,5.527942000000003,9.250194000000004,932143.7491199999,1044.119832
2021-06-16,1616645.5289856,41596646.04,19.500276,1.7501340000000027,10.616871600000003,932143.7491199999,1044.2478480000002
2021-06-17,1561573.2040704,42189875.9112,22.489188800000008,4.216820400000003,13.461338800000004,954162.8928,1044.3606240000001
2021-06-18,1681014.8256768,42414443.28,22.589189600000005,5.755721600000001,14.622459200000002,1419011.4816,1044.403296
2021-06-19,1774840.8434688002,42382372.8,21.683626800000006,6.816841200000006,14.5724588,1783550.63808,1044.3972
2021-06-20,1804199.7017088002,42350302.32,24.989208800000007,8.177963200000004,16.822476800000004,1817802.63936,1044.391104
2021-06-21,1889364.85632,42222020.4,27.155892800000004,8.350186800000003,18.022486400000005,1989062.64576,1044.36672
2021-06-22,1923078.6118655999,41997527.04,25.144765600000007,10.9613188,18.5947132,2126070.65088,1044.3240480000002
2021-06-23,1791379.6669440002,41853098.8668,23.92253360000001,11.561323600000005,18.150265200000007,1920558.6432,1044.296616
2021-06-24,1615153.1203583998,41804869.7988,26.967002400000005,9.555752000000005,18.3169332,1646542.63296,1044.287472
2021-06-25,1589072.6679552,41917350.84,31.378148800000005,11.505767600000006,20.54472880000001,1463049.76896,1044.308808
2021-06-26,1546698.0492288,41981491.8,32.494824400000006,13.1446696,22.7280796,1463049.76896,1044.3210000000001
2021-06-27,1508751.7249535997,42077740.2444,34.7003976,13.428005200000005,24.983653200000006,1404332.05248,1044.3392880000001
2021-06-28,1467208.9405440001,42158113.8012,35.93374080000001,16.605808400000008,27.011447200000006,1374973.1942399999,1044.354528
2021-06-29,1374728.537088,42142041.55680001,37.70597720000001,15.372465200000008,26.555888000000003,1374973.1942399999,1044.35148
2021-06-30,1261452.275712,42029597.52,29.41702200000001,16.855810400000003,23.105860400000005,1360293.7651199999,1044.330144
2021-07-01,1027462.1755392,41837014.2876,22.905858800000004,12.500220000000002,17.622483200000005,1198820.0448,1044.293568
2021-07-02,916436.7599616,41724927.96,25.616991600000006,9.005747600000003,17.239146800000007,1000647.75168,1044.272232
2021-07-03,819405.7334784,41644751.76,28.278124000000005,10.611316000000006,19.0724948,863639.74656,1044.256992
2021-07-04,729371.9015424,41612681.28,27.600340800000012,11.133542400000003,18.5947132,711952.31232,1044.250896
2021-07-05,665198.3305728,41580610.8,26.094773200000006,10.294646800000002,18.461378800000006,643448.30976,1044.2448
2021-07-06,644842.8555264,41532505.08,29.700357600000004,8.272408400000003,19.411386400000005,633662.02368,1044.235656
2021-07-07,575237.8957824,41420258.4,21.211400800000007,14.039121200000007,17.366925600000002,614089.45152,1044.21432
2021-07-08,514244.8677888,41324207.3124,23.76697680000001,7.983517200000001,16.189138400000004,528459.44832,1044.196032
2021-07-09,533107.934208,41292050.4888,30.333696000000003,8.505743600000006,18.644713600000003,486867.73248,1044.1899360000002
2021-07-10,464970.917376,41211800.28,27.405894800000006,11.966882400000003,19.600276800000003,469741.73184,1044.174696
2021-07-11,461349.9915264,41131624.08,29.394799600000006,9.911310400000005,19.211384800000005,469741.73184,1044.159456
2021-07-12,424578.02158079995,41019180.04319999,30.68369880000001,8.866857600000003,19.200273600000003,462402.01728,1044.13812
2021-07-13,424969.47302399995,40907130.72,29.461466800000004,9.8279764,19.689166400000005,462402.01728,1044.116784
2021-07-14,408748.70384639996,40778848.8,26.489220800000012,10.350202800000005,18.7169364,462402.01728,1044.0924
2021-07-15,376674.1512192,40618496.4,22.361410000000006,11.877992800000005,16.80581,462402.01728,1044.06192
2021-07-16,344599.59859199997,40426073.52,18.0669312,11.211320800000003,14.172455600000003,462402.01728,1044.0253440000001
2021-07-17,374447.771136,40265647.1112,22.828080400000005,8.639078000000001,15.878024800000006,462402.01728,1043.994864
2021-07-18,359694.9448704,40093033.92,26.444776000000005,8.644633600000006,17.728039600000002,455062.30272,1043.961336
2021-07-19,345480.3643392,39909245.4,26.161440400000004,9.977977600000003,18.694714000000005,455062.30272,1043.92476
2021-07-20,336158.92684800003,39716945.868,21.605848400000006,10.983541200000005,16.361362000000007,455062.30272,1043.8881840000001
2021-07-21,287741.2764672,39475060.44,16.5169188,6.911286400000002,12.061327600000006,455062.30272,1043.842464
2021-07-22,341052.069888,39244399.68,22.22807560000001,4.289043200000002,13.711340800000002,455062.30272,1043.7967440000002
2021-07-23,293246.0623872,39006338.04,24.072534800000007,7.072398800000002,15.905802800000004,455062.30272,1043.7510240000001
2021-07-24,314262.111744,38775677.28,28.7281276,7.761293200000004,18.216932400000005,447722.58816,1043.705304
2021-07-25,305038.5371136,38538849.12,27.189226400000003,9.900199200000003,18.7891592,447722.58816,1043.659584
2021-07-26,310739.0487552,38306954.88,28.761461200000006,9.255749600000001,18.9502716,447722.58816,1043.613864
2021-07-27,285245.7735168,38072593.68,26.46699840000001,11.133542400000003,18.550268400000007,440382.8736,1043.568144
2021-07-28,326079.0521856,37840699.44,27.483673200000005,9.716864400000006,18.700269600000006,440382.8736,1043.522424
2021-07-29,323436.754944,37613739.12,30.833700000000007,10.916874000000004,20.54472880000001,440382.8736,1043.4767040000002
2021-07-30,66253.1567616,37381955.8932,33.15038520000001,13.000224000000003,22.716968400000006,440382.8736,1043.430984
2021-07-31,285784.0192512,37162248.435600005,23.278084000000007,18.933604800000005,20.66695200000001,433043.15904,1043.388312
2021-08-01,295937.29105919995,36955060.8,27.233671200000003,15.811357600000008,20.655840800000007,433043.15904,1043.34564
2021-08-02,284438.4049152,36736734.84,31.950375600000008,13.605784400000005,21.555848000000005,433043.15904,1043.302968
2021-08-03,267997.44430080004,36492505.8,31.883708400000003,12.794666800000005,21.055844000000008,440382.8736,1043.2542
2021-08-04,232497.6915456,36205104.96,30.072582800000006,11.550212400000003,20.772508400000007,447722.58816,1043.196288
2021-08-05,283068.324864,35968276.8,25.855882400000006,12.444664000000003,19.439164400000003,447722.58816,1043.14752
2021-08-06,262810.7126784,35674708.56,19.05027240000001,14.511347200000003,16.094693200000002,477081.4464,1043.089608
2021-08-07,263887.2041472,35315765.88,18.5947132,11.505767600000006,15.472466000000004,545585.44896,1043.016456
2021-08-08,258773.8696704,34951889.28,14.839127600000005,7.489068800000002,10.677983200000003,545585.44896,1042.9433040000001
2021-08-09,267410.267136,34596647.04,25.294766800000005,5.189050400000006,16.700253600000003,545585.44896,1042.870152
2021-08-10,267410.267136,34241404.8,11.061319600000001,10.316869200000003,11.011319200000003,545585.44896,1042.797
2021-08-11,267410.267136,33900964.32,,,,538245.7344,1042.7268960000001
2021-08-12,267410.267136,33560523.84,,,,538245.7344,1042.656792
2021-08-13,270835.467264,33190479.84,,,,538245.7344,1042.580592
2021-08-14,262614.9869568,32847572.400000002,,,,528459.44832,1042.50744
2021-08-15,265086.024192,32507131.92,,,,528459.44832,1042.4373360000002
2021-08-16,231665.85722879999,32134657.9644,,,,528459.44832,1042.358088
2021-08-17,206319.37628159998,31742374.32,,,,521119.73376,1042.2757920000001
2021-08-18,244192.3034112,31389599.04,,,,521119.73376,1042.199592
2021-08-19,247886.62640639997,31040524.2,,,,521119.73376,1042.12644
2021-08-20,244657.152,30688982.400000002,,,,521119.73376,1042.05024
2021-08-21,231445.66579199999,30331273.2,,,,511333.44768,1041.97404
2021-08-22,243017.9490816,29985898.8,,,,511333.44768,1041.89784
2021-08-23,214050.54228479997,29613387.84,,,,511333.44768,1041.818592
2021-08-24,249892.8150528,29282815.2,,,,503993.73312,1041.7454400000001
2021-08-25,228289.5885312,28931273.400000002,,,,503993.73312,1041.6692400000002
2021-08-26,251678.8122624,28605671.6844,,,,503993.73312,1041.596088
2021-08-27,178991.17240319998,28213388.04,,,,494207.44704,1041.5107440000002
2021-08-28,245537.9177472,27887749.32,,,,494207.44704,1041.437592
2021-08-29,252559.5780096,27575678.88,,,,486867.73248,1041.367488
2021-08-30,209940.3021312,27222903.6,,,,486867.73248,1041.28824
2021-08-31,182612.0982528,26842991.76,,,,486867.73248,1041.202896
2021-09-01,232081.77438719998,26519820.0,,,,477081.4464,1041.129744
2021-09-02,211236.9850368,26176912.56,,,,477081.4464,1041.050496
2021-09-03,228167.25995520002,25853740.8,,,,477081.4464,1040.9773440000001
2021-09-04,216252.4566528,25524401.64,23.322528800000008,13.289115200000005,21.161400400000005,469741.73184,1040.9011440000002
2021-09-05,208080.90777599998,25183961.16,22.522522400000007,12.566887200000004,17.261369200000004,469741.73184,1040.8218960000002
2021-09-06,208080.90777599998,24857088.96,24.7947628,-17.7778,11.739102800000005,469741.73184,1040.745696
2021-09-07,210429.6164352,24530216.76,25.700325600000006,4.922381600000001,13.672451600000002,462402.01728,1040.669496
2021-09-08,210258.3564288,24203344.56,23.178083200000003,12.066883200000003,17.550260400000006,462402.01728,1040.593296
2021-09-09,189291.2385024,23855503.2,24.283647600000002,6.955731200000006,15.522466400000006,462402.01728,1040.5140480000002
2021-09-10,216154.59379199997,23534798.4,13.678007200000003,9.322416800000003,12.0335496,462402.01728,1040.437848
2021-09-11,215053.636608,23220261.0,21.594737200000004,7.250178000000002,13.816897200000003,455062.30272,1040.361648
2021-09-12,214026.0765696,22905723.6,18.2669328,8.616855600000001,13.050224400000005,455062.30272,1040.285448
2021-09-13,205854.5276928,22585018.8,19.761389200000004,4.672379600000003,11.1002088,455062.30272,1040.2092480000001
2021-09-14,248522.7350016,22313653.2,21.833628000000004,2.5779184000000015,11.839103600000005,447722.58816,1040.1391440000002
2021-09-15,149852.5056,21943609.2,14.628014800000003,7.555736000000003,11.355766400000004,447722.58816,1040.0507519999999
2021-09-16,209597.7821184,21636472.68,16.161360400000007,0.4612348000000033,8.255741600000004,447722.58816,1039.974552
2021-09-17,288083.79648,21413212.8,14.544680800000002,4.216820400000003,9.255749600000001,440382.8736,1039.9166400000001
2021-09-18,243189.209088,21141847.2,13.483561200000004,4.466822400000002,7.139066000000003,440382.8736,1039.849584
2021-09-19,289307.08224,20919820.8,10.055756000000006,4.533489599999999,7.111288000000002,440382.8736,1039.79472
2021-09-20,251287.36081919997,20660752.9956,17.183590800000005,4.444600000000001,9.077970400000005,440382.8736,1039.730712
2021-09-21,157608.1373184,20315415.6,22.0780744,3.2112568000000046,9.650197200000001,433043.15904,1039.6423200000002
2021-09-22,206515.10200319998,20019257.052,15.461354800000002,4.555712000000003,9.922421600000003,433043.15904,1039.569168
2021-09-23,214784.5137408,19735680.0,22.983637200000004,2.4890288,10.661316400000004,425703.44448,1039.496016
2021-09-24,215958.8680704,19432132.9068,23.255861600000003,3.039033200000002,11.439100400000004,447722.58816,1039.416768
2021-09-25,233916.70302719998,19118915.3304,22.905858800000004,4.389044000000002,13.250226000000005,469741.73184,1039.334472
2021-09-26,223714.4997888,18797026.3896,18.3447112,10.250202000000005,14.094677200000003,469741.73184,1039.2491280000002
2021-09-27,263300.0269824,18514744.4916,11.027986000000006,4.783491600000001,8.305742000000006,469741.73184,1039.175976
2021-09-28,276487.04747520003,18250409.7276,8.800190400000005,4.533489599999999,6.255725600000002,462402.01728,1039.105872
2021-09-29,247299.4492416,17960677.6104,12.383552400000003,3.355702400000002,8.011295200000003,462402.01728,1039.0296720000001
2021-09-30,326127.98361600004,17749777.2,13.672451600000002,3.5168148000000024,9.794642800000005,462402.01728,1038.97176
2021-10-01,292658.8852224,17505548.16,14.905794800000002,1.3890200000000021,5.750166000000004,462402.01728,1038.904704
2021-10-02,262517.124096,17239116.48,19.3002744,1.6112440000000028,8.100184800000001,455062.30272,1038.8315519999999
2021-10-03,217622.536704,16928279.52,16.161360400000007,4.083486000000004,9.144637600000003,455062.30272,1038.746208
2021-10-04,234601.7430528,16639645.200000001,20.555840000000003,1.527910000000002,9.055748000000001,447722.58816,1038.66696
2021-10-05,231249.94007039999,16351010.88,11.650213200000003,4.622379200000005,8.183518800000002,447722.58816,1038.587712
2021-10-06,226919.50848,16063523.6964,8.355742400000004,1.2612412000000042,4.633490400000007,440382.8736,1038.505416
2021-10-07,222784.8026112,15774975.72,12.239106800000005,-2.188786399999998,3.116811600000002,440382.8736,1038.426168
2021-10-08,219702.122496,15487414.527600002,12.444664000000003,-1.861005999999998,4.300154400000004,440382.8736,1038.343872
2021-10-09,229292.6828544,15213939.6768,8.405742800000006,0.8556824000000027,5.094605200000004,433043.15904,1038.2646240000001
2021-10-10,211310.3821824,14925108.0,7.633514400000003,-0.04988039999999572,4.5057116000000015,433043.15904,1038.17928
2021-10-11,218013.9881472,14648919.4932,6.016834800000002,-3.0110151999999992,1.0779063999999998,425703.44448,1038.100032
2021-10-12,222711.4054656,14407046.4,7.111288000000002,-4.872141199999998,0.6834588000000004,398791.15776,1038.0268800000001
2021-10-13,208472.35921919998,14197354.8,5.133494400000004,0.6334584000000021,2.566807200000003,362092.58496,1037.96592
2021-10-14,141827.75101439998,13977770.690399999,8.683522800000006,1.955691200000004,4.705713200000002,354752.8704,1037.901912
2021-10-15,173412.98933759998,13790306.4,11.544656800000006,4.577934400000004,7.672403600000006,354752.8704,1037.844
2021-10-16,138475.94803200001,13570746.96,16.761365200000007,1.6501332000000026,7.5779584000000035,354752.8704,1037.779992
2021-10-17,157387.9458816,13373390.16,13.833564000000003,0.5279020000000045,6.111280000000004,349859.72736,1037.7190320000002
2021-10-18,134145.5164416,13152782.262,12.522442400000003,-0.16099239999999782,5.055716000000004,349859.72736,1037.651976
2021-10-19,123723.1217664,12926747.052,13.789119200000005,-1.2721123999999975,5.222384000000002,342520.01279999997,1037.58492
2021-10-20,180997.3610496,12759117.120000001,9.422417600000003,2.155692800000004,6.255725600000002,342520.01279999997,1037.533104
2021-10-21,181046.29248,12601281.0192,11.544656800000006,0.6723476000000019,5.811277600000004,330287.1552,1037.4843360000002
2021-10-22,234773.00305919998,12502553.28,8.094629200000004,4.455711200000003,6.233503200000001,330287.1552,1037.453856
2021-10-23,184128.9725952,12356385.9,6.150169200000004,3.0279220000000038,4.583490000000005,325394.01216,1037.408136
2021-10-24,248547.2007168,12273126.0,6.511283200000001,2.983477200000003,4.455711200000003,325394.01216,1037.3807040000002
2021-10-25,228411.9171072,12179578.8768,6.116835600000002,2.939032400000002,4.161264400000004,318054.2976,1037.350224
2021-10-26,339363.9355392,12208368.3,5.2779400000000045,3.4445920000000037,3.833484000000002,305821.44,1037.359368
2021-10-27,405494.7637248,12300879.3,5.627942800000003,1.194574000000003,3.5223704000000033,305821.44,1037.389848
2021-10-28,1035511.39584,13015680.96,11.3779888,3.4279252000000042,9.211304800000004,313161.15456,1037.6123519999999
2021-10-29,1756320.2970624,14436723.9288,8.866857600000003,-1.994340399999997,3.639038000000003,330287.1552,1038.036024
2021-10-30,752834.5224191999,14847398.76,6.183502800000003,-3.2610171999999977,0.8556824000000027,337626.86976,1038.157944
2021-10-31,530000.7883776,15034887.72,7.294622800000006,-1.9165619999999972,1.300130400000004,337626.86976,1038.212808
2021-11-01,463111.52302079997,15154584.6192,5.711276800000004,-2.3665655999999977,0.7945708000000025,337626.86976,1038.2463360000002
2021-11-02,445496.2080768,15255680.64,3.2779240000000023,0.08345400000000325,1.8001344000000046,337626.86976,1038.276816
2021-11-03,486280.55531519995,15393830.4,5.972390000000004,2.461250800000002,3.9779295999999995,342520.01279999997,1038.31644
2021-11-04,733506.6074112,15774975.72,7.239066800000003,2.839031600000002,4.861270000000005,349859.72736,1038.426168
2021-11-05,732332.2530816,16152420.6,5.350162800000003,-1.5498923999999974,1.7501340000000027,349859.72736,1038.5298
2021-11-06,628719.9492096,16406517.48,1.3667976000000017,-1.0998887999999987,-0.19988159999999766,349859.72736,1038.602952
2021-11-07,525132.1110528,16572876.927600002,1.8723571999999997,-1.2276675999999966,-0.08876959999999912,349859.72736,1038.648672
2021-11-08,421519.80718079995,16639645.200000001,3.2445904000000034,-0.6832187999999988,0.2834555999999999,349859.72736,1038.66696
2021-11-09,523028.0595456,16806300.682800002,1.9668024000000024,-0.1387699999999974,0.4612348000000033,349859.72736,1038.71268
2021-11-10,412418.56112639996,16861671.6,2.811253600000004,-1.5554479999999984,0.33345600000000175,349859.72736,1038.72792
2021-11-11,1058411.3052672,17549953.44,2.111248,-0.07210279999999614,0.7834596000000005,366985.728,1038.916896
2021-11-12,6843647.718604799,23957980.7184,4.622379200000005,1.0001280000000001,2.6223632000000023,425703.44448,1040.535384
2021-11-13,3522769.4002176,26366732.797199998,8.527966000000003,-0.5498843999999963,2.533473600000004,966395.7504,1041.093168
2021-11-14,5428795.4085888,29486339.400000002,12.077994400000005,8.855746400000001,10.089089600000001,2287544.3712,1041.79116
2021-11-15,4202989.6799232,31026955.92,10.405758800000001,0.01678680000000199,6.261281200000006,2674102.67136,1042.123392
2021-11-16,2583897.5794176003,30928277.52,2.6223632000000023,-3.0165707999999984,-0.2387707999999975,2705908.10112,1042.102056
2021-11-17,1830353.5512576,30107976.3156,1.6334664000000032,-5.072142799999998,-2.1221191999999984,2678995.8144,1041.925272
2021-11-18,1518391.2167424,29053190.5632,0.777904000000003,-2.561011599999997,-1.5943371999999982,2615384.95488,1041.696672
2021-11-19,1326384.2838528,27887749.32,1.3890200000000021,-2.099896799999998,-0.7443303999999991,2549327.52384,1041.437592
2021-11-20,1058362.3738368,26507485.2,2.8556984000000014,-2.9999039999999972,-0.6554407999999974,2502842.6649599997,1041.126696
2021-11-21,938015.5207679999,25076611.395600002,2.222360000000002,-5.811037599999999,-2.199897599999998,2458804.3776,1040.797512
2021-11-22,855248.0062464,23753025.681599997,6.4335048000000015,-4.894363599999997,-0.42766119999999574,2275311.5136,1040.4866160000001
2021-11-23,724013.9099136,22510972.9956,1.4556871999999998,-2.388787999999998,0.37234520000000515,2069799.50592,1040.187912
2021-11-24,683229.5626751999,21302199.6,1.9168020000000041,-4.022134399999997,-1.4332247999999979,1993955.7888,1039.889208
2021-11-25,672342.3194112,20142728.4,7.827960400000006,-1.7332271999999982,3.0334776000000048,1954810.64448,1039.5996480000001
2021-11-26,956291.4100224,19153477.44,7.744626400000001,1.2167963999999998,3.9668184000000046,1898539.49952,1039.343616
2021-11-27,1318971.1721472,18573741.84,10.3835364,0.08900960000000069,3.272368400000005,1874073.7843199999,1039.1912160000002
2021-11-28,2196776.567808,18863523.2964,9.839087600000003,5.505719600000003,8.127962800000006,1886306.64192,1039.2674160000001
2021-11-29,1790939.2840703998,18748896.0,9.8279764,4.455711200000003,6.933508800000002,1898539.49952,1039.236936
2021-11-30,1519932.5568,18640349.76,10.3835364,7.089065600000001,8.633522400000004,1617183.7747199999,1039.2095040000002
2021-12-01,1395450.9978624,18748896.0,12.522442400000003,7.533513600000006,10.539093200000003,1301576.04864,1039.236936
2021-12-02,1196838.3218688,18748896.0,7.644625600000001,-2.138785999999998,3.6834828000000037,1191480.33024,1039.236936
2021-12-03,1022666.89536,18773565.6,3.494592400000002,-3.0554599999999983,-0.5221063999999984,988414.89408,1039.243032
2021-12-04,1010972.2834944001,18852397.3068,3.0723668000000046,-1.3165571999999983,0.5001240000000031,922357.46304,1039.264368
2021-12-05,898160.8707072,18819290.7036,-0.09432520000000011,-5.355478399999999,-3.038793199999997,915017.74848,1039.255224
2021-12-06,829754.731008,18761230.8,4.033485600000002,-3.894355599999999,0.11123200000000466,863639.74656,1039.239984
2021-12-07,835699.8998015999,18785900.4,4.183486800000004,-0.7943307999999973,1.189018400000002,785349.45792,1039.2460800000001
2021-12-08,823834.0279296,18863523.2964,4.555712000000003,-1.4887807999999971,0.8556824000000027,711952.31232,1039.2674160000001
2021-12-09,779600.0148479999,18896913.6,-1.4054467999999964,-3.0165707999999984,-2.2165643999999975,704612.59776,1039.27656
2021-12-10,768419.1830016,18919116.240000002,0.916794000000003,-3.0165707999999984,-1.2110007999999972,699719.45472,1039.282656
2021-12-11,824837.1222527999,18996825.48,0.7556816000000026,-2.0165627999999973,0.027898000000000422,790242.60096,1039.303992
2021-12-12,711829.983744,18963521.52,-1.2054451999999998,-3.7610211999999983,-2.472121999999997,834280.88832,1039.2948480000002
2021-12-13,736833.9446784001,18963521.52,-2.7776799999999984,-3.322128799999998,-3.1887943999999973,817154.88768,1039.2948480000002
2021-12-14,692012.7544320001,18919116.240000002,-2.9332367999999978,-3.1943499999999982,-3.0665711999999967,809815.1731199999,1039.282656
2021-12-15,628866.7435008,18840173.52,,,,775563.17184,1039.26132
2021-12-16,430865.7103872,18724226.4,-0.35543839999999705,-3.3443511999999966,-1.0665551999999998,599410.0224,1039.2308400000002
2021-12-17,437740.57635839994,18699556.8,-2.233231199999997,-6.383264399999998,-4.205469199999998,508886.87616,1039.224744
2021-12-18,590700.2277888,18852397.3068,2.222360000000002,-6.338819599999999,-2.4165659999999978,477081.4464,1039.264368
2021-12-19,437104.4677632,18885787.6104,-1.4832251999999997,-4.699917599999999,-3.077682399999997,440382.8736,1039.273512
2021-12-20,476249.61208319996,18963521.52,-2.8221247999999974,-4.527693999999997,-3.694353999999997,433043.15904,1039.2948480000002
2021-12-21,420761.37000959995,18996825.48,1.2834636000000046,-4.566583199999997,-2.411010399999997,418363.72992,1039.303992
2021-12-22,529829.5283712,19131274.8,2.0223584000000017,0.21123280000000477,0.9334608000000024,433043.15904,1039.33752
2021-12-23,473338.1919744,19208984.04,1.3779088000000002,-2.8221247999999974,-1.299890399999999,433043.15904,1039.358856
2021-12-24,487919.7582336,19303962.0,-1.6887823999999974,-3.544352799999997,-2.6887903999999985,425703.44448,1039.3832400000001
2021-12-25,478255.80072959996,19387887.9792,-2.5832339999999974,-6.272152399999998,-3.9610227999999967,425703.44448,1039.404576
2021-12-26,402779.06933759997,19399026.3036,-6.249929999999997,-10.705521199999998,-7.6221631999999975,425703.44448,1039.4076240000002
2021-12-27,369261.0395136,19376761.9896,-7.666607999999998,-17.5389092,-11.505527599999999,425703.44448,1039.401528
2021-12-28,355658.1018624,19340966.4,-5.377700799999998,-9.722179999999998,-7.927721199999999,425703.44448,1039.392384
2021-12-29,366790.00227839994,19316296.8,-7.2999383999999985,-11.444415999999999,-9.127730799999998,425703.44448,1039.386288
