date,computed flow(m3/d),inflow(m3/d),wse(m),storage(m3),power discharge (m3/d),outflow(m3/d)
1983-09-05,,,761.238,,,4526157.312
1983-09-06,,,761.238,,,4550623.0272
1983-09-07,,,761.238,,,4648485.888
1983-09-08,,,761.238,,,4746348.7488
1983-09-09,,,761.238,,,4672951.6032
1983-09-10,,,761.238,,,4624020.1728
1983-09-11,,,761.238,,,4721883.0336
1983-09-12,,,761.238,,,4819745.8944
1983-09-13,,,761.238,,,4721883.0336
1983-09-14,,,761.238,,,4721883.0336
1983-09-15,,,761.238,,,4672951.6032
1983-09-16,,,761.238,,,4550623.0272
1983-09-17,,,761.238,,,3938980.1472
1983-09-18,,,761.238,,,5260128.768
1983-09-19,,,761.238,,,5602648.7808
1983-09-20,,,761.238,,,5602648.7808
1983-09-21,,,761.238,,,5431388.7743999995
1983-09-22,,,761.238,,,5235663.0528
1983-09-23,,,761.238,,,4844211.6096
1983-09-24,,,761.238,,,4599554.4576
1983-09-25,,,761.238,,,4648485.888
1983-09-26,,,761.238,,,4868677.3248
1983-09-27,,,761.238,,,5015471.616
1983-09-28,,,761.238,,,5137800.192
1983-09-29,,,761.238,,,4942074.4704
1983-09-30,,,761.238,,,5113334.4768
1983-10-01,,,761.238,,,6018565.9392
1983-10-02,,,761.238,,,5578183.0656
1983-10-03,,,761.238,,,5529251.6352
1983-10-04,,,761.238,,,5113334.4768
1983-10-05,,,761.238,,,4819745.8944
1983-10-06,,,761.238,,,4648485.888
1983-10-07,,,761.238,,,4624020.1728
1983-10-08,,,761.238,,,4819745.8944
1983-10-09,,,761.238,,,4917608.7552
1983-10-10,,,761.238,,,5211197.3376
1983-10-11,,,761.238,,,5137800.192
1983-10-12,,,761.238,,,4966540.1855999995
1983-10-13,,,761.238,,,4672951.6032
1983-10-14,,,761.238,,,4746348.7488
1983-10-15,,,761.0856,,,5651580.2112
1983-10-16,,,760.9332,,,5235663.0528
1983-10-17,,,760.7808,,,5162265.9072
1983-10-18,,,760.6284,,,5113334.4768
1983-10-19,,,760.476,,,5039937.3312
1983-10-20,,,760.3236,,,4917608.7552
1983-10-21,,,760.1712,,,4942074.4704
1983-10-22,,,760.0188,,,4819745.8944
1983-10-23,,,759.8664,,,4893143.04
1983-10-24,,,760.3937040000001,,,3669857.28
1983-10-25,,,760.5857280000001,,,4085774.4384
1983-10-26,,,760.439424,,,4917608.7552
1983-10-27,,,760.27788,,,4893143.04
1983-10-28,,,760.12548,,,4819745.8944
1983-10-29,,,760.07976,,,4501691.5967999995
1983-10-30,,,759.921264,,,4917608.7552
1983-10-31,,,759.756672,,,5015471.616
1983-11-01,,,759.59208,,,5162265.9072
1983-11-02,,,759.4092,,,5602648.7808
1983-11-03,,,759.2568,,,5969634.5088
1983-11-04,,,759.1044,,,5602648.7808
1983-11-05,,,758.952,,,5553717.3504
1983-11-06,,,758.7996,,,5602648.7808
1983-11-07,,,758.6472,,,6361085.952
1983-11-08,,,758.4277440000001,,,6801468.8256
1983-11-09,,,758.336304,,,5822840.2176
1983-11-10,,,758.1839040000001,,,5724977.3568
1983-11-11,,,758.0436960000001,,,6703605.9648
1983-11-12,,,757.8669120000001,,,8489603.1744
1983-11-13,,,757.744992,,,7315248.8448
1983-11-14,,,757.54992,,,6972728.8319999995
1983-11-15,,,757.3975200000001,,,5700511.6416
1983-11-16,,,757.5042000000001,,,5822840.2176
1983-11-17,,,757.479816,,,8342808.8832
1983-11-18,,,757.0561440000001,,,7657768.8576
1983-11-19,,,756.998232,,,7657768.8576
1983-11-20,,,756.547128,,,8000288.870399999
1983-11-21,,,755.425464,,,7119523.1232
1983-11-22,,,754.7823360000001,,,6385551.6672
1983-11-23,,,754.956072,,,5480320.2047999995
1983-11-24,,,754.962168,,,5480320.2047999995
1983-11-25,,,755.565672,,,5553717.3504
1983-11-26,,,755.138952,,,5578183.0656
1983-11-27,,,755.1237120000001,,,5529251.6352
1983-11-28,,,754.8493920000001,,,5480320.2047999995
1983-11-29,,,754.4653440000001,,,5431388.7743999995
1983-11-30,,,753.6972480000001,,,5357991.6288
1983-12-01,,,753.0937440000001,,,5235663.0528
1983-12-02,,,752.920008,,,5211197.3376
1983-12-03,,,752.654832,,,5186731.6224
1983-12-04,,,752.4140400000001,,,5137800.192
1983-12-05,,,751.8410160000001,,,5088868.7616
1983-12-06,,,751.1034000000001,,,4966540.1855999995
1983-12-07,,,751.435632,,,4942074.4704
1983-12-08,,,752.6365440000001,,,5088868.7616
1983-12-09,,,752.904768,,,5186731.6224
1983-12-10,,,754.413528,,,5260128.768
1983-12-11,,,755.4102240000001,,,5455854.4896
1983-12-12,,,756.797064,,,5700511.6416
1983-12-13,,,757.3152240000001,,,5406923.0592
1983-12-14,,,757.894344,,,6165360.2304
1983-12-15,,,758.06808,,,8098151.7312
1983-12-16,,,758.180856,,,7559905.9968
1983-12-17,,,758.180856,,,7413111.7056
1983-12-18,,,758.14428,,,7143988.8384
1983-12-19,,,758.14428,,,7143988.8384
1983-12-20,,,758.177808,,,6581277.3888
1983-12-21,,,757.9644480000001,,,5553717.3504
1983-12-22,,,757.952256,,,4746348.7488
1983-12-23,,,758.15952,,,5455854.4896
1983-12-24,,,758.278392,,,5186731.6224
1983-12-25,,,758.1839040000001,,,5162265.9072
1983-12-26,,,757.876056,,,6997194.5472
1983-12-27,,,757.8882480000001,,,6972728.8319999995
1983-12-28,,,758.442984,,,6410017.3824
1983-12-29,,,758.180856,,,5945168.7935999995
1983-12-30,,,758.217432,,,6385551.6672
1983-12-31,,,758.287536,,,6630208.8192
1984-01-01,,,758.7630240000001,,,6801468.8256
1984-01-02,,,758.7234000000001,,,6777003.1104
1984-01-03,,,758.823984,,,6091963.0848
1984-01-04,,,759.7536240000001,,,5235663.0528
1984-01-05,,,760.189488,,,5822840.2176
1984-01-06,,,760.518672,,,6972728.8319999995
1984-01-07,,,760.500384,,,6948263.1168
1984-01-08,,,760.500384,,,6703605.9648
1984-01-09,,,760.387608,,,7070591.6928
1984-01-10,,,760.1285280000001,,,7070591.6928
1984-01-11,,,760.00356,,,6728071.68
1984-01-12,,,759.89688,,,5798374.5024
1984-01-13,,,759.89688,,,4942074.4704
1984-01-14,,,759.8664,,,4721883.0336
1984-01-15,,,759.89688,,,4257034.4448
1984-01-16,,,759.796296,,,3963445.8624
1984-01-17,,,759.720096,,,3841117.2864
1984-01-18,,,759.7536240000001,,,3865583.0016
1984-01-19,,,759.7353360000001,,,3865583.0016
1984-01-20,,,759.787152,,,3938980.1472
1984-01-21,,,759.92736,,,3938980.1472
1984-01-22,,,759.9822240000001,,,4501691.5967999995
1984-01-23,,,759.97308,,,4672951.6032
1984-01-24,,,759.9944160000001,,,5039937.3312
1984-01-25,,,759.97308,,,5529251.6352
1984-01-26,,,759.9639360000001,,,5749443.072
1984-01-27,,,759.9060240000001,,,5553717.3504
1984-01-28,,,759.8724960000001,,,5431388.7743999995
1984-01-29,,,759.8664,,,5235663.0528
1984-01-30,,,759.8664,,,5088868.7616
1984-01-31,,,759.89688,,,4893143.04
1984-02-01,,,759.8816400000001,,,4868677.3248
1984-02-02,,,759.8816400000001,,,4868677.3248
1984-02-03,,,759.8816400000001,,,4819745.8944
1984-02-04,,,759.8816400000001,,,4575088.7424
1984-02-05,,,759.8054400000001,,,4061308.7232
1984-02-06,,,759.6774240000001,,,4061308.7232
1984-02-07,,,759.6957120000001,,,3816651.5712
1984-02-08,,,759.8054400000001,,,3645391.5648
1984-02-09,,,759.68352,,,3547528.704
1984-02-10,,,759.7261920000001,,,3278405.8368
1984-02-11,,,759.66828,,,3449665.8432
1984-02-12,,,759.66828,,,3351802.9824
1984-02-13,,,759.8664,,,4428294.4512
1984-02-14,,,759.9578400000001,,,7315248.8448
1984-02-15,,,759.77496,,,6532345.9584
1984-02-16,,,759.811536,,,5627114.496
1984-02-17,,,759.811536,,,5333525.9136
1984-02-18,,,759.771912,,,4770814.464
1984-02-19,,,760.055376,,,4354897.3056
1984-02-20,,,759.771912,,,4134705.8688
1984-02-21,,,759.933456,,,4183637.2992
1984-02-22,,,759.9395519999999,,,4354897.3056
1984-02-23,,,759.8816400000001,,,4281500.16
1984-02-24,,,759.845064,,,4183637.2992
1984-02-25,,,759.829824,,,4159171.584
1984-02-26,,,759.7444800000001,,,4134705.8688
1984-02-27,,,759.674376,,,3987911.5776
1984-02-28,,,759.6378000000001,,,3890048.7168
1984-02-29,,,759.692664,,,3890048.7168
1984-03-01,,,759.7841040000001,,,3938980.1472
1984-03-02,,,760.0340400000001,,,4159171.584
1984-03-03,,,760.107192,,,4721883.0336
1984-03-04,,,760.024896,,,4893143.04
1984-03-05,,,759.9639360000001,,,4746348.7488
1984-03-06,,,759.9639360000001,,,4697417.3184
1984-03-07,,,759.9639360000001,,,4991005.9008
1984-03-08,,,760.0523280000001,,,5113334.4768
1984-03-09,,,760.0523280000001,,,5871771.648
1984-03-10,,,759.9700320000001,,,7095057.408
1984-03-11,,,759.9700320000001,,,7902426.0095999995
1984-03-12,,,759.918216,,,8709794.6112
1984-03-13,,,759.860304,,,8514068.8896
1984-03-14,,,759.8755440000001,,,10862777.548799999
1984-03-15,,,760.00356,,,11547817.5744
1984-03-16,,,759.89688,,,12966829.056
1984-03-17,,,759.8816400000001,,,14092251.9552
1984-03-18,,,759.8054400000001,,,11694611.8656
1984-03-19,,,759.8664,,,10079874.6624
1984-03-20,,,759.89688,,,10153271.808
1984-03-21,,,760.1407200000001,,,13920991.9488
1984-03-22,,,759.7841040000001,,,15070880.5632
1984-03-23,,,759.6896160000001,,,12771103.3344
1984-03-24,,,759.6591360000001,,,11939269.0176
1984-03-25,,,759.595128,,,11376557.568
1984-03-26,,,759.5616,,,10667051.8272
1984-03-27,,,759.5616,,,9737354.6496
1984-03-28,,,759.662184,,,8881054.6176
1984-03-29,,,759.704856,,,8489603.1744
1984-03-30,,,759.857256,,,8832123.1872
1984-03-31,,,759.933456,,,9663957.504
1984-04-01,,,759.954792,,,9982011.8016
1984-04-02,,,760.0218480000001,,,10373463.2448
1984-04-03,,,760.0218480000001,,,10862777.548799999
1984-04-04,,,760.253496,,,10642586.112
1984-04-05,,,760.6588800000001,,,10715983.2576
1984-04-06,,,761.045976,,,11988200.447999999
1984-04-07,,,761.128272,,,12673240.4736
1984-04-08,,,761.238,,,15364469.1456
1984-04-09,,,761.238,,,17737643.52
1984-04-10,,,761.238,,,15021949.1328
1984-04-11,,,761.238,,,13456143.36
1984-04-12,,,761.238,,,12771103.3344
1984-04-13,,,761.238,,,14654963.4048
1984-04-14,,,761.238,,,15804852.019199999
1984-04-15,,,761.238,,,17223863.5008
1984-04-16,,,761.238,,,21847883.6736
1984-04-17,,,761.238,,,27890915.327999998
1984-04-18,,,761.238,,,30337486.848
1984-04-19,,,761.238,,,29848172.544
1984-04-20,,,761.238,,,26178315.264
1984-04-21,,,761.238,,,23071169.4336
1984-04-22,,,761.238,,,22753115.136
1984-04-23,,,761.238,,,23854072.32
1984-04-24,,,761.238,,,23682812.3136
1984-04-25,,,761.238,,,21627692.2368
1984-04-26,,,761.238,,,19597037.8752
1984-04-27,,,761.238,,,18104629.248
1984-04-28,,,761.238,,,17003672.064
1984-04-29,,,761.238,,,16025043.456
1984-04-30,,,761.238,,,15291072.0
1984-05-01,,,761.238,,,15462332.0064
1984-05-02,,,761.238,,,17077069.2096
1984-05-03,,,761.238,,,17566383.5136
1984-05-04,,,761.238,,,17395123.5072
1984-05-05,,,761.238,,,16710083.4816
1984-05-06,,,761.238,,,15829317.7344
1984-05-07,,,761.238,,,15046414.848
1984-05-08,,,761.238,,,15070880.5632
1984-05-09,,,761.238,,,16514357.76
1984-05-10,,,761.238,,,19009860.7104
1984-05-11,,,761.238,,,19303449.292799998
1984-05-12,,,761.238,,,20893720.7808
1984-05-13,,,761.238,,,26667629.568
1984-05-14,,,761.238,,,33028715.52
1984-05-15,,,761.238,,,36209258.496
1984-05-16,,,761.238,,,31560772.608
1984-05-17,,,761.238,,,25444343.808
1984-05-18,,,761.238,,,22043609.3952
1984-05-19,,,761.238,,,21456432.2304
1984-05-20,,,761.238,,,23291360.8704
1984-05-21,,,761.238,,,25199686.656
1984-05-22,,,761.238,,,23095635.1488
1984-05-23,,,761.238,,,22924375.1424
1984-05-24,,,761.238,,,25933658.112
1984-05-25,,,761.238,,,24196592.3328
1984-05-26,,,761.238,,,23242429.44
1984-05-27,,,761.238,,,23829606.6048
1984-05-28,,,761.238,,,23731743.744
1984-05-29,,,761.238,,,24955029.504
1984-05-30,,,761.238,,,29114201.088
1984-05-31,,,761.238,,,33762686.975999996
1984-06-01,,,761.238,,,32050086.912
1984-06-02,,,761.238,,,29358858.24
1984-06-03,,,761.238,,,27401601.024
1984-06-04,,,761.238,,,25933658.112
1984-06-05,,,761.238,,,29114201.088
1984-06-06,,,761.238,,,29848172.544
1984-06-07,,,761.238,,,29114201.088
1984-06-08,,,761.238,,,28135572.48
1984-06-09,,,761.238,,,27401601.024
1984-06-10,,,761.238,,,25933658.112
1984-06-11,,,761.238,,,25199686.656
1984-06-12,,,761.238,,,24955029.504
1984-06-13,,,761.238,,,24955029.504
1984-06-14,,,761.238,,,25444343.808
1984-06-15,,,761.238,,,25933658.112
1984-06-16,,,761.238,,,27646258.176
1984-06-17,,,761.238,,,29358858.24
1984-06-18,,,761.238,,,29848172.544
1984-06-19,,,761.238,,,29114201.088
1984-06-20,,,761.238,,,28380229.632
1984-06-21,,,761.238,,,31071458.304
1984-06-22,,,761.238,,,27646258.176
1984-06-23,,,761.238,,,25199686.656
1984-06-24,,,761.238,,,24465715.2
1984-06-25,,,761.238,,,25444343.808
1984-06-26,,,761.238,,,28624886.783999998
1984-06-27,,,761.238,,,31071458.304
1984-06-28,,,761.238,,,32294744.064
1984-06-29,,,761.238,,,31805429.759999998
1984-06-30,,,761.238,,,31316115.456
1984-07-01,,,761.238,,,28380229.632
1984-07-02,,,761.238,,,26422972.416
1984-07-03,,,761.238,,,25444343.808
1984-07-04,,,761.238,,,24955029.504
1984-07-05,,,761.238,,,24098729.472
1984-07-06,,,761.238,,,23438155.1616
1984-07-07,,,761.238,,,20086352.1792
1984-07-08,,,761.238,,,18740737.8432
1984-07-09,,,761.238,,,17957834.9568
1984-07-10,,,761.238,,,15193209.1392
1984-07-11,,,761.238,,,12697706.1888
1984-07-12,,,761.238,,,10128806.0928
1984-07-13,,,761.238,,,8685328.896
1984-07-14,,,761.238,,,7608837.4272
1984-07-15,,,761.238,,,6899331.6864
1984-07-16,,,761.238,,,6116428.8
1984-07-17,,,761.238,,,5504785.92
1984-07-18,,,761.238,,,5357991.6288
1984-07-19,,,761.238,,,5284594.4832
1984-07-20,,,761.238,,,5039937.3312
1984-07-21,,,761.238,,,4966540.1855999995
1984-07-22,,,761.238,,,4697417.3184
1984-07-23,,,761.238,,,4966540.1855999995
1984-07-24,,,761.238,,,5676045.9264
1984-07-25,,,761.238,,,5186731.6224
1984-07-26,,,761.238,,,4819745.8944
1984-07-27,,,761.238,,,5137800.192
1984-07-28,,,761.238,,,5406923.0592
1984-07-29,,,761.238,,,5969634.5088
1984-07-30,,,761.238,,,5113334.4768
1984-07-31,,,761.238,,,4550623.0272
1984-08-01,,,761.238,,,4648485.888
1984-08-02,,,761.238,,,4721883.0336
1984-08-03,,,761.238,,,4672951.6032
1984-08-04,,,761.238,,,4501691.5967999995
1984-08-05,,,761.238,,,4624020.1728
1984-08-06,,,761.238,,,4575088.7424
1984-08-07,,,761.238,,,4575088.7424
1984-08-08,,,761.238,,,4575088.7424
1984-08-09,,,761.238,,,4477225.8816
1984-08-10,,,761.238,,,4452760.1663999995
1984-08-11,,,761.238,,,4281500.16
1984-08-12,,,761.238,,,4354897.3056
1984-08-13,,,761.238,,,4501691.5967999995
1984-08-14,,,761.238,,,4428294.4512
1984-08-15,,,761.238,,,4697417.3184
1984-08-16,,,761.238,,,4942074.4704
1984-08-17,,,761.238,,,4795280.1792
1984-08-18,,,761.238,,,4648485.888
1984-08-19,,,761.238,,,4526157.312
1984-08-20,,,761.238,,,4550623.0272
1984-08-21,,,761.238,,,4501691.5967999995
1984-08-22,,,761.238,,,4501691.5967999995
1984-08-23,,,761.238,,,4501691.5967999995
1984-08-24,,,761.238,,,4526157.312
1984-08-25,,,761.238,,,4428294.4512
1984-08-26,,,761.238,,,4379363.0208
1984-08-27,,,761.238,,,4354897.3056
1984-08-28,,,761.238,,,4403828.736
1984-08-29,,,761.238,,,4477225.8816
1984-08-30,,,761.238,,,4526157.312
1984-08-31,,,761.238,,,5455854.4896
1984-09-01,,,761.238,,,5651580.2112
1984-09-02,,,761.238,,,5088868.7616
1984-09-03,,,761.238,,,4917608.7552
1984-09-04,,,761.238,,,4991005.9008
1984-09-05,,,761.238,,,5113334.4768
1984-09-06,,,761.238,,,5602648.7808
1984-09-07,,,761.238,,,6214291.6608
1984-09-08,,,761.238,,,5920703.0784
1984-09-09,,,761.238,,,6067497.3696
1984-09-10,,,761.238,,,5749443.072
1984-09-11,,,761.238,,,5504785.92
1984-09-12,,,761.238,,,4575088.7424
1984-09-13,,,761.238,,,4917608.7552
1984-09-14,,,761.238,,,5627114.496
1984-09-15,,,761.238,,,5773908.7872
1984-09-16,,,761.238,,,5700511.6416
1984-09-17,,,761.238,,,6434483.0976
1984-09-18,,,761.238,,,5602648.7808
1984-09-19,,,761.238,,,4868677.3248
1984-09-20,,,761.238,,,4893143.04
1984-09-21,,,761.238,,,5406923.0592
1984-09-22,,,761.238,,,5309060.1984
1984-09-23,,,761.238,,,5113334.4768
1984-09-24,,,761.238,,,5333525.9136
1984-09-25,,,761.238,,,5015471.616
1984-09-26,,,761.238,,,4599554.4576
1984-09-27,,,761.238,,,4477225.8816
1984-09-28,,,761.238,,,4452760.1663999995
1984-09-29,,,761.238,,,4550623.0272
1984-09-30,,,761.238,,,4599554.4576
1984-10-01,,,761.238,,,4721883.0336
1984-10-02,,,761.238,,,4746348.7488
1984-10-03,,,761.238,,,4624020.1728
1984-10-04,,,761.238,,,4721883.0336
1984-10-05,,,761.238,,,4746348.7488
1984-10-06,,,761.238,,,4721883.0336
1984-10-07,,,761.0856,,,5235663.0528
1984-10-08,,,760.9332,,,5137800.192
1984-10-09,,,760.7808,,,4648485.888
1984-10-10,,,760.6284,,,4477225.8816
1984-10-11,,,760.476,,,4672951.6032
1984-10-12,,,760.3236,,,5504785.92
1984-10-13,,,760.1712,,,5529251.6352
1984-10-14,,,760.0188,,,6385551.6672
1984-10-15,,,759.8664,,,5798374.5024
1984-10-16,,,759.714,,,4795280.1792
1984-10-17,,,759.5616,,,4379363.0208
1984-10-18,,,759.4092,,,4257034.4448
1984-10-19,,,759.2568,,,4085774.4384
1984-10-20,,,759.1044,,,4012377.2928
1984-10-21,,,758.952,,,3963445.8624
1984-10-22,,,758.7996,,,3987911.5776
1984-10-23,,,758.6472,,,3865583.0016
1984-10-24,,,758.4948,,,3914514.432
1984-10-25,,,758.3424,,,3938980.1472
1984-10-26,,,758.19,,,3987911.5776
1984-10-27,,,758.0376,,,4452760.1663999995
1984-10-28,,,757.8852,,,4208103.0144
1984-10-29,,,757.8852,,,3914514.432
1984-10-30,,,757.7328,,,4183637.2992
1984-10-31,,,757.5804,,,3718788.7103999997
1984-11-01,,,757.428,,,3131611.5456
1984-11-02,,,757.2756,,,3058214.4
1984-11-03,,,757.1232,,,4183637.2992
1984-11-04,,,756.9708,,,4354897.3056
1984-11-05,,,756.9708,,,3302871.552
1984-11-06,,,756.739152,,,3571994.4192
1984-11-07,,,756.675144,,,3400734.4128
1984-11-08,,,756.577608,,,3376268.6976
1984-11-09,,,756.260616,,,3841117.2864
1984-11-10,,,756.297192,,,3278405.8368
1984-11-11,,,756.31548,,,3302871.552
1984-11-12,,,756.428256,,,3302871.552
1984-11-13,,,756.443496,,,4575088.7424
1984-11-14,,,756.2240400000001,,,5700511.6416
1984-11-15,,,756.2240400000001,,,4428294.4512
1984-11-16,,,755.40108,,,4721883.0336
1984-11-17,,,755.580912,,,3302871.552
1984-11-18,,,755.580912,,,3327337.2672
1984-11-19,,,755.870472,,,2911420.1088
1984-11-20,,,756.0564,,,2960351.5392
1984-11-21,,,755.81256,,,3596460.1344
1984-11-22,,,755.4468,,,3914514.432
1984-11-23,,,755.66016,,,2886954.3936
1984-11-24,,,756.1935599999999,,,2911420.1088
1984-11-25,,,755.62968,,,4550623.0272
1984-11-26,,,755.818656,,,2911420.1088
1984-11-27,,,755.11152,,,3914514.432
1984-11-28,,,753.136416,,,5406923.0592
1984-11-29,,,751.4996400000001,,,5137800.192
1984-11-30,,,750.3871200000001,,,4893143.04
1984-12-01,,,749.673888,,,4183637.2992
1984-12-02,,,749.5794000000001,,,3253940.1215999997
1984-12-03,,,749.9725920000001,,,2253292.36992
1984-12-04,,,748.936272,,,3033748.6848
1984-12-05,,,746.36376,,,4281500.16
1984-12-06,,,742.7214,,,3767720.1408
1984-12-07,,,740.84688,,,3253940.1215999997
1984-12-08,,,740.3592,,,2984817.2544
1984-12-09,,,741.8832,,,3033748.6848
1984-12-10,,,742.30992,,,3278405.8368
1984-12-11,,,746.0742,,,3694322.9952
1984-12-12,,,744.4130400000001,,,3743254.4255999997
1984-12-13,,,743.13288,,,3620925.8496
1984-12-14,,,741.2736,,,3425200.128
1984-12-15,,,740.3592,,,3082680.1152
1984-12-16,,,740.9688,,,3205008.6912
1984-12-17,,,741.1974,,,3400734.4128
1984-12-18,,,742.2642000000001,,,2886954.3936
1984-12-19,,,742.3404,,,2226380.0831999998
1984-12-20,,,739.4448,,,1981722.9312
1984-12-21,,,739.2924,,,2128517.2224
1984-12-22,,,739.902,,,2935885.824
1984-12-23,,,741.426,,,3914514.432
1984-12-24,,,743.1024,,,4305965.8752
1984-12-25,,,741.8832,,,4134705.8688
1984-12-26,,,745.8456,,,2862488.6784
1984-12-27,,,745.5408,,,2426998.94784
1984-12-28,,,748.08588,,,2495502.9504
1984-12-29,,,749.9238240000001,,,2544434.3808
1984-12-30,,,751.1613120000001,,,2593365.8112
1984-12-31,,,752.167152,,,2642297.2416
1985-01-01,,,752.8407599999999,,,2691228.672
1985-01-02,,,752.99316,,,2740160.1023999997
1985-01-03,,,753.2370000000001,,,2740160.1023999997
1985-01-04,,,752.682264,,,3987911.5776
1985-01-05,,,753.0846,,,2715694.3871999998
1985-01-06,,,753.014496,,,3694322.9952
1985-01-07,,,753.813072,,,2715694.3871999998
1985-01-08,,,754.4836320000001,,,2764625.8176
1985-01-09,,,755.0048400000001,,,2813557.248
1985-01-10,,,755.3096400000001,,,2886954.3936
1985-01-11,,,755.523,,,2886954.3936
1985-01-12,,,755.748552,,,2911420.1088
1985-01-13,,,755.852184,,,2935885.824
1985-01-14,,,755.952768,,,2960351.5392
1985-01-15,,,756.0320160000001,,,2960351.5392
1985-01-16,,,756.16308,,,2984817.2544
1985-01-17,,,755.681496,,,4110240.1536
1985-01-18,,,755.452896,,,3620925.8496
1985-01-19,,,755.6449200000001,,,2886954.3936
1985-01-20,,,755.833896,,,2886954.3936
1985-01-21,,,755.846088,,,3425200.128
1985-01-22,,,755.5687200000001,,,3743254.4255999997
1985-01-23,,,756.2088,,,2319349.80096
1985-01-24,,,755.8735200000001,,,3890048.7168
1985-01-25,,,756.3764400000001,,,2055120.0768
1985-01-26,,,756.94032,,,1957257.216
1985-01-27,,,756.074688,,,2568900.096
1985-01-28,,,756.105168,,,2886954.3936
1985-01-29,,,756.379488,,,2789091.5328
1985-01-30,,,756.4313040000001,,,2691228.672
1985-01-31,,,755.9802000000001,,,3058214.4
1985-02-01,,,756.0868800000001,,,2568900.096
1985-02-02,,,756.379488,,,2380514.08896
1985-02-03,,,756.7696320000001,,,2397640.0896
1985-02-04,,,756.8946000000001,,,2422105.8048
1985-02-05,,,757.013472,,,2446571.52
1985-02-06,,,757.034808,,,2495502.9504
1985-02-07,,,756.8244960000001,,,3376268.6976
1985-02-08,,,757.120152,,,3205008.6912
1985-02-09,,,757.175016,,,3205008.6912
1985-02-10,,,757.2969360000001,,,3033748.6848
1985-02-11,,,757.4554320000001,,,3033748.6848
1985-02-12,,,757.6657440000001,,,3058214.4
1985-02-13,,,757.7541360000001,,,2862488.6784
1985-02-14,,,757.94616,,,2471037.2352
1985-02-15,,,758.0833200000001,,,2495502.9504
1985-02-16,,,758.2296240000001,,,2495502.9504
1985-02-17,,,758.412504,,,2397640.0896
1985-02-18,,,758.522232,,,2400086.66112
1985-02-19,,,758.683776,,,2358494.94528
1985-02-20,,,758.86056,,,2360941.5168
1985-02-21,,,759.0373440000001,,,2385407.232
1985-02-22,,,759.2720400000001,,,2378067.51744
1985-02-23,,,759.5829360000001,,,2414766.09024
1985-02-24,,,759.848112,,,2519968.6656
1985-02-25,,,760.12548,,,2593365.8112
1985-02-26,,,760.3388400000001,,,2642297.2416
1985-02-27,,,760.454664,,,2691228.672
