date,storage(m3),avg water temperature (C),min air temperature (C),max air temperature (C),avg air temperature (C),power discharge (m3/d)
1994-06-06,329856493.84679997,,9.633530400000005,20.289171200000006,16.0502484,3908055.4831871996
1994-06-07,329015026.1256,,4.783491600000001,15.833580000000005,10.355758400000003,3916863.1406592
1994-06-08,326796883.7112,,1.6390220000000042,18.761381200000002,10.850206800000006,3927383.3981952
1994-06-09,324578741.29679996,,8.450187600000003,24.178091200000004,16.1335824,3916863.1406592
1994-06-10,322360611.21720004,,9.105748400000003,28.3281244,18.80027040000001,3908275.674624
1994-06-11,319861334.0412,,11.161320400000005,32.16704400000001,20.755841600000004,3920606.3950847997
1994-06-12,317976884.9712,,15.439132400000005,28.06145560000001,21.739182800000002,3896605.5284736003
1994-06-13,315266769.0588,,12.339107600000006,23.172527600000002,18.750270000000008,3894892.9284096
1994-06-14,313101259.236,,7.183510800000004,15.833580000000005,11.205765200000005,3904654.7487744
1994-06-15,311154519.426,,5.872389200000004,18.061375600000005,11.850214800000003,3898880.8399871998
1994-06-16,308563755.0384,,5.133494400000004,18.889160000000004,12.166884000000003,3918967.1921663997
1994-06-17,305802585.3888,,5.527942000000003,27.9781216,16.433584800000006,3912018.9290496
1994-06-18,304308705.426,,8.9335248,28.06145560000001,18.811381600000004,3900935.960064
1994-06-19,301054304.1288,,9.761309200000003,32.8670496,21.10028880000001,3914636.760576
1994-06-20,298249604.97,,13.472450000000006,36.71152480000001,25.322544800000003,3935628.3442176003
1994-06-21,295869975.354,,15.528022000000007,33.65594480000001,24.816985200000005,3773689.7753088
1994-06-22,292736294.7444,,15.355798400000005,34.96706640000001,25.089209600000004,3689234.1264384002
1994-06-23,290848798.9788,,14.000232000000004,32.8670496,23.394751600000006,3693589.023744
1994-06-24,288289315.644,,11.861326000000005,31.600372800000002,22.089185600000008,3691778.5608192002
1994-06-25,285321020.03279996,,14.433568800000003,35.40040320000001,24.689206400000003,3684365.4491136
1994-06-26,282587430.996,,14.433568800000003,23.300306400000004,18.889160000000004,3687325.8006528
1994-06-27,279326405.9112,,7.972406000000003,29.855914400000003,18.811381600000004,3690726.5350655997
1994-06-28,277263657.3072,,11.772436400000004,34.96706640000001,23.322528800000008,3682359.2604671996
1994-06-29,273873536.2056,,14.478013600000004,32.9114944,24.255869600000004,3672401.7143808
1994-06-30,271467325.0956,,14.394679600000003,34.350394800000004,24.17253560000001,3664474.822656
1994-07-01,268354872.6768,,13.778008000000003,31.644817600000003,23.239194800000007,3671349.6886271997
1994-07-02,265417660.76160002,,15.044684800000006,25.616991600000006,20.700285600000008,3680450.9346816
1994-07-03,262929497.24040002,,10.022422400000004,24.744762400000006,17.84470720000001,3682359.2604671996
1994-07-04,259780755.84,,9.150193200000004,27.4947844,18.422489600000006,3676414.0916736
1994-07-05,256922782.68,,11.333544000000003,18.978049600000006,14.844683200000006,3672817.6315392
1994-07-06,253773708.24,,8.755745600000001,26.055884000000006,16.866921600000005,
1994-07-07,250297761.6,,11.072430800000003,29.505911600000005,20.372505200000006,
1994-07-08,247191451.91160002,,13.211336800000005,33.7003896,23.105860400000005,
1994-07-09,244218863.79,,14.872461200000004,36.88374840000001,25.744770400000007,
1994-07-10,240731051.0724,,15.616911600000002,31.383704400000006,23.822532800000005,
1994-07-11,237733114.9368,,11.161320400000005,30.944812000000006,21.622515200000002,3669441.3628415996
1994-07-12,235019594.6196,,11.244654400000005,31.033701600000008,21.661404400000002,3690506.3436288
1994-07-13,231952040.8728,,11.861326000000005,30.639254000000008,22.222520000000003,3685123.8862848
1994-07-14,228724948.82279998,,13.955787200000003,32.08371,23.183638800000004,3831306.5346048
1994-07-15,225180272.67720002,,13.911342400000002,33.1726076,23.594753200000007,3919627.7664767997
1994-07-16,221853996.5004,,13.300226400000003,33.78372360000001,23.8391996,3913119.8862336003
1994-07-17,218489186.4084,,14.305790000000002,36.4504116,25.5947692,3906587.5402752
1994-07-18,215122772.7924,,16.311361600000005,32.34482320000001,25.183654800000006,3899639.2771584
1994-07-19,211753152.1284,,15.311353600000004,32.82260480000001,24.60587240000001,3892813.3426176
1994-07-20,208415675.9532,,15.439132400000005,34.4837292,25.200321600000002,3896825.7199104
1994-07-21,205561538.916,,16.839143600000007,37.061527600000005,26.978113600000007,3908667.1260671997
1994-07-22,201210191.52,,17.622483200000005,39.289323200000005,28.000344000000005,3895406.7084288
1994-07-23,197741645.76,,19.9836132,34.96706640000001,26.572554800000006,3882072.8936448
1994-07-24,194297769.6,,17.666928000000006,36.88374840000001,26.894779600000007,3880678.3478784002
1994-07-25,191443040.49240002,,17.972486000000004,36.88374840000001,27.678119200000005,3898978.702848
1994-07-26,188003555.5212,,18.933604800000005,37.32264080000001,28.228123600000004,3889779.5939328
1994-07-27,184595659.9728,,20.4613948,38.06709120000001,29.322576800000007,3911896.6004736
1994-07-28,180878222.61839998,,20.594729200000003,38.328204400000004,28.522570400000006,3915077.1434496
1994-07-29,177214762.3488,,18.366933600000003,38.5448728,27.878120800000012,3913829.3919744
1994-07-30,173390999.01839998,,22.428077200000004,33.78372360000001,27.578118400000008,3913829.3919744
1994-07-31,169461711.47399998,,19.0224944,32.9559392,24.494760400000004,3915077.1434496
1994-08-01,166377604.4256,,17.100256800000004,35.40040320000001,25.63365840000001,3915077.1434496
1994-08-02,162826760.88,,17.011367200000002,36.622635200000005,26.1503292,3915077.1434496
1994-08-03,159178077.7008,,17.316925200000007,38.5893176,27.278116000000004,3915077.1434496
1994-08-04,155166813.0756,,17.928041200000003,36.667080000000006,27.42811720000001,3915077.1434496
1994-08-05,151155548.4504,,18.150265200000007,34.7003976,26.639222000000004,3915077.1434496
1994-08-06,147144283.82520002,,15.266908800000003,32.255933600000006,24.3169812,3915077.1434496
1994-08-07,143133019.2,,14.916906000000004,36.75596960000001,25.3503228,3915077.1434496
1994-08-08,139268020.6332,,19.58916560000001,34.52817400000001,25.739214800000006,3915077.1434496
1994-08-09,135403022.0664,,15.528022000000007,31.555928,23.594753200000007,3915077.1434496
1994-08-10,131538023.49960001,,14.872461200000004,34.26706080000001,23.900311200000004,3907664.031744
1994-08-11,127673024.93280001,,17.144701600000005,33.21705240000001,25.466990400000007,3907664.031744
1994-08-12,124237154.05800001,,17.84470720000001,33.73927880000001,25.328100400000004,3907664.031744
1994-08-13,120216872.694,,16.883588400000008,36.71152480000001,26.87255720000001,3907664.031744
1994-08-14,116363000.11680001,,17.055812000000003,37.978201600000006,27.089225600000006,3907664.031744
1994-08-15,112509139.8744,,16.094693200000002,33.78372360000001,25.311433600000008,3907664.031744
1994-08-16,108655267.2972,,13.433560800000002,32.255933600000006,22.972526000000002,3820101.2370432
1994-08-17,104801394.72,,12.644665600000003,32.77816000000001,22.622523200000003,3706604.7842304
1994-08-18,101866045.35960001,,12.822444800000003,33.917058000000004,23.21697240000001,3706604.7842304
1994-08-19,98471422.056,,13.433560800000002,34.833732000000005,23.855866400000004,3686860.952064
1994-08-20,95016826.9548,,14.961350800000005,33.7003896,24.055868000000004,3683166.6290688002
1994-08-21,91361310.2964,,15.311353600000004,32.03926520000001,23.56697520000001,3677001.2688384
1994-08-22,87926006.8224,,12.600220800000002,24.483649200000002,18.7947148,3680695.5918336003
1994-08-23,84326194.1208,,9.455751200000005,32.8670496,19.928057200000005,3665893.8341376004
1994-08-24,81244097.64479999,,11.989104800000003,31.778152000000006,21.733627200000008,3656034.150912
1994-08-25,77645900.802,,12.383552400000003,32.389268,22.05585200000001,3660976.2253823997
1994-08-26,74447869.5408,,11.555768,29.900359200000004,21.0113992,3660976.2253823997
1994-08-27,71253205.68,,14.089121600000002,32.561491600000004,22.005851600000007,3690579.7407744
1994-08-28,68059725.96000001,,14.739126800000001,31.511483200000008,22.933636800000002,3626430.63552
1994-08-29,64865012.76,,11.027986000000006,27.0614476,19.516942800000002,2457091.7775359997
1994-08-30,63020873.8164,,9.239082800000006,27.405894800000006,18.361378000000002,2020452.1583616
1994-08-31,61708278.409200005,,10.155756800000002,30.511475200000007,19.666944000000008,1663962.2221824
1994-09-01,60553235.402399994,,11.161320400000005,31.20592520000001,20.705841200000002,1460358.540288
1994-09-02,59301943.9512,,11.816881200000005,30.289251200000002,21.02251040000001,1480102.3724544
1994-09-03,58329974.046,,13.211336800000005,24.3947596,20.1336144,1484750.8583424
1994-09-04,57234125.7444,,12.511331200000004,22.822524800000004,17.08359,1482206.4239616
1994-09-05,56073544.4124,,7.533513600000006,28.283679600000006,17.161368400000008,1480322.5638911999
1994-09-06,55013985.0924,,9.805754000000004,32.82260480000001,20.46695040000001,1477044.1580544
1994-09-07,53866170.278400004,,11.555768,34.044836800000006,21.70029360000001,1469728.9092096
1994-09-08,52699964.277600005,,11.244654400000005,31.600372800000002,21.128066800000006,1463636.9461248
1994-09-09,51678297.463199995,,10.0668672,25.050320400000004,17.550260400000006,1463343.3575424
1994-09-10,50623598.0544,,9.283527600000003,23.344751200000005,15.6835788,1463221.0289664
1994-09-11,49581159.4368,,6.355726400000002,22.822524800000004,14.105788400000005,1460970.1831679998
1994-09-12,48136643.3436,,10.677983200000003,24.000312000000008,17.055812000000003,1459379.91168
1994-09-13,47121933.3564,,11.816881200000005,20.94473200000001,16.4780296,1462266.8660735998
1994-09-14,46191531.7272,,11.511323200000003,21.2947348,16.4891408,1464199.6575744
1994-09-15,45040374.182399996,,8.322408800000002,24.000312000000008,16.2113608,1454829.2886528
1994-09-16,44647239.4368,,9.239082800000006,28.589237600000004,18.005819600000002,800200.1470464
1994-09-17,44479942.5444,,10.505759600000001,30.161472400000008,19.111384000000008,740332.541952
1994-09-18,43936249.230000004,,9.5890856,30.333696000000003,19.172495600000005,737103.0675455999
1994-09-19,43597486.282800004,,10.505759600000001,29.461466800000004,19.400275200000003,732527.9788032001
1994-09-20,43265199.1056,,10.155756800000002,28.3281244,18.9002712,734950.0846079999
1994-09-21,42811340.139599994,,9.633530400000005,27.711452800000004,18.405822800000003,732136.52736
1994-09-22,42357493.5084,,9.105748400000003,28.3281244,18.055820000000004,728735.7929472
1994-09-23,41903646.8772,,8.016850800000004,30.2448064,18.022486400000005,724772.3470848
1994-09-24,41449800.246,,9.500196000000003,32.30037840000001,19.094717200000005,729763.3529855999
1994-09-25,40995941.28,,10.111312000000005,30.817033200000004,19.194718,732894.9645312
1994-09-26,40638232.08,,9.850198800000001,30.1170276,18.766936800000003,737445.5875584
1994-09-27,40377967.8,,9.633530400000005,30.161472400000008,18.255821600000004,743953.4678016
1994-09-28,40131271.8,,9.850198800000001,32.16704400000001,19.71138880000001,742730.1820416
1994-09-29,39931756.410000004,,13.516894800000003,20.594729200000003,16.422473600000004,745225.684992
1994-09-30,39602898.3072,,12.294662800000005,19.239162800000003,15.139130000000002,745543.7392896
1994-10-01,39316126.542,,9.850198800000001,21.8169612,15.094685200000008,743610.9477888
1994-10-02,38952607.6512,,8.277964000000004,16.272472400000005,11.800214400000005,741213.3076991999
1994-10-03,38609157.480000004,,1.4612428000000044,8.672411600000004,5.322384800000002,716649.7296384
1994-10-04,38265966.339600004,,1.7279116000000023,16.183582800000003,9.289083200000004,749482.7194367999
1994-10-05,37975148.76,,9.239082800000006,14.566903200000006,11.022430400000005,744883.1649792
1994-10-06,37779666.8496,,6.661284400000003,18.539157200000005,11.694658,736442.4932352
1994-10-07,37544281.8612,,3.5168148000000024,18.933604800000005,10.583538,731671.6787712
1994-10-08,37261025.514,,2.7723644000000043,21.90585080000001,10.927985200000006,731671.6787712
1994-10-09,36973772.691599995,,4.083486000000004,24.916986,13.133558400000005,731671.6787712
1994-10-10,36650625.6012,,7.316845200000003,22.644745600000007,14.133566400000003,696905.8974720001
1994-10-11,36383318.1504,,7.183510800000004,16.9280332,11.722436000000005,725775.441408
1994-10-12,36132761.357999995,,2.3834724000000023,18.32248880000001,9.750198000000001,734020.3874303999
1994-10-13,35904592.2276,,7.927961200000006,17.928041200000003,11.2002096,729494.2301184001
1994-10-14,35711823.9732,,1.9890248000000028,7.972406000000003,5.894611600000001,724307.4984960001
1994-10-15,35515133.2524,,-0.3721052,10.594649200000003,4.072374800000002,723279.9384576
1994-10-16,35286964.122,,2.1612484000000016,14.961350800000005,7.783515600000001,729861.2158464
1994-10-17,35058794.9916,,2.511251200000004,12.950223600000005,7.366845600000001,735781.9189248
1994-10-18,34826691.06,,2.8168092000000016,15.528022000000007,8.177963200000004,729298.5043968
1994-10-19,34582782.7248,,1.2445744000000047,19.239162800000003,8.277964000000004,725237.1956736
1994-10-20,34316375.7144,,2.7723644000000043,15.661356400000003,8.161296400000001,722741.6927232001
1994-10-21,34041914.0796,,3.3390356000000025,14.611348,8.577966400000001,724650.0185088
1994-10-22,33767440.11,,-0.28321559999999835,13.472450000000006,5.583498000000002,725677.5785472001
1994-10-23,33492966.1404,,-0.7665527999999959,16.7946988,6.222392000000006,725702.0442624
1994-10-24,33218504.5056,,1.027906000000005,18.32248880000001,8.022406400000001,723744.7870464
1994-10-25,32988805.86,,1.4223536000000045,20.989176800000003,8.755745600000001,721567.3383936
1994-10-26,32677352.16,,3.733483200000002,14.828016400000003,8.383520400000005,724356.4299264
1994-10-27,32554546.8912,,9.239082800000006,19.32805240000001,13.494672400000002,735317.0703360001
1994-10-28,32297403.3156,,0.5001240000000031,15.616911600000002,8.272408400000003,729518.6958336
1994-10-29,32005734.6348,,-2.466566399999998,9.500196000000003,2.4056948000000027,728001.8214912
1994-10-30,31798497.66,,-3.8221327999999968,9.544640800000003,2.083470000000002,731671.6787712
1994-10-31,31349473.9356,,-0.5887735999999961,7.839071600000004,3.6834828000000037,724601.0870784001
1994-11-01,31349473.9356,,-0.7221079999999986,11.861326000000005,4.577934400000004,718925.0411520001
1994-11-02,30920062.5432,,-4.605472399999998,4.739046800000004,-0.9498875999999967,730741.9815936
1994-11-03,30749459.924399998,,-7.183270799999997,4.827936400000002,-2.138785999999998,739109.256192
1994-11-04,30256622.9904,,-4.172135599999999,4.433488800000003,-0.877664799999998,739109.256192
1994-11-05,30231978.06,,-0.8054419999999958,5.394607600000004,1.4612428000000044,738595.4761728
1994-11-06,30207333.1296,,1.3334640000000029,3.3390356000000025,2.2168044000000044,739500.7076352
1994-11-07,30036730.5108,,-2.466566399999998,6.222392000000006,2.155692800000004,740087.8848
1994-11-08,29612129.6904,,-6.005483599999998,5.6557208000000045,-0.638773999999998,739304.9819136
1994-11-09,29456698.875600003,,0.06678720000000027,4.783491600000001,1.9668024000000024,739818.7619328
1994-11-10,29422580.818800002,,2.0334696,9.633530400000005,5.211272800000003,735047.9474688
1994-11-11,29220709.482,,-0.6776631999999978,7.794626800000003,3.0056996,734289.5102976
1994-11-12,29018850.48,,0.11123200000000466,3.4279252000000042,2.1668040000000026,734999.0160384
1994-11-13,28704054.049200002,,-3.605464399999997,3.6501492000000013,-0.03321359999999629,737200.9304064
1994-11-14,28389269.9532,,-7.666607999999998,2.7723644000000043,-2.749901999999997,732699.2388096
1994-11-15,28074473.522400003,,-4.955475199999999,3.077922400000002,-0.038769199999997284,732136.52736
1994-11-16,28040725.509600002,,-2.949903599999997,1.811245600000003,-0.2887711999999958,736540.3560960001
1994-11-17,28006977.4968,,-5.044364799999997,-2.249897999999998,-3.8999111999999982,752173.9481088
1994-11-18,27654473.5824,,-10.155516799999997,-0.633218399999997,-4.999919999999998,736785.013248
1994-11-19,27353973.1848,,-13.344431199999999,-1.5498923999999974,-7.3666056,738937.9961856
1994-11-20,27039904.5072,,-9.238842799999999,3.4723700000000015,-3.6332423999999968,736124.4389376
1994-11-21,26825599.692,,-14.433328799999998,-3.2554615999999967,-10.011071199999998,736540.3560960001
1994-11-22,26607594.4368,,-15.744450399999998,-4.605472399999998,-11.288859199999997,737103.0675455999
1994-11-23,26227016.5176,,-14.216660399999999,-1.766560799999997,-9.205509199999998,736687.1503872001
1994-11-24,26227016.5176,,-7.666607999999998,-0.32766039999999563,-3.027681999999997,736638.2189568
1994-11-25,25763487.068400003,,-1.7276715999999972,1.7279116000000023,0.1501212000000045,739133.7219072001
1994-11-26,25730676.5004,,-6.527709999999997,-1.244334399999996,-3.6387979999999978,736785.013248
1994-11-27,25617665.0628,,-10.5055196,-3.1221271999999978,-6.533265599999998,370043.9424
1994-11-28,25209370.847999997,,-3.8221327999999968,0.3279004000000043,-1.9721179999999983,487234.718208
1994-11-29,25139062.487999998,,-5.788815199999998,-0.7221079999999986,-3.0721267999999977,742925.9077632
1994-11-30,25068754.128,,-0.8054419999999958,5.133494400000004,1.8556904000000038,739598.570496
1994-12-01,24998445.768,,0.8501268000000017,2.466806400000003,1.7334671999999998,741237.7734144
1994-12-02,24928137.408,,0.6334584000000021,3.733483200000002,1.672355600000003,740577.199104
1994-12-03,24857841.3828,,0.5001240000000031,1.7668008000000022,0.9945724000000027,740577.199104
1994-12-04,24787533.022800002,,-4.216580399999998,0.8501268000000017,-1.294334799999998,740577.199104
1994-12-05,24717224.662800003,,-3.9110223999999967,0.2834555999999999,-1.522114399999996,740528.2676736
1994-12-06,24600574.459200002,,-4.605472399999998,2.8168092000000016,-0.499883999999998,
1994-12-07,24389871.4056,,-9.761069199999998,-2.5554559999999977,-6.811045599999998,
1994-12-08,24179168.352,,-15.788895199999999,-9.061063599999999,-11.9944204,
1994-12-09,24017582.472000003,,-12.688870399999999,-3.9499115999999983,-9.183286799999998,
1994-12-10,23741085.595200002,,-12.7333152,-4.783251599999998,-8.899951199999999,
1994-12-11,23435873.303999998,,-8.099944799999998,-1.8998951999999978,-5.433256799999999,
1994-12-12,23227612.540799998,,-4.388803999999997,0.5001240000000031,-1.7498939999999976,
1994-12-13,22789529.783999998,,-7.405494799999998,0.8945716000000026,-3.1999055999999992,733457.6759808001
1994-12-14,22692578.256,,-6.049928399999999,-0.3721052,-4.538805199999999,731794.0073472001
1994-12-15,22582181.796,,-5.349922799999998,0.23901080000000263,-3.366573599999997,731769.541632
1994-12-16,22390511.338800002,,-5.6999255999999985,0.06678720000000027,-2.8832363999999977,731671.6787712
1994-12-17,22390511.338800002,,-2.377676799999998,2.2501379999999997,-0.04988039999999572,730521.7901568
1994-12-18,22071064.688400004,,-1.110999999999997,3.3390356000000025,1.022350400000004,730130.3387136
1994-12-19,21975235.6272,,-5.916593999999996,1.6390220000000042,-2.6887903999999985,730326.0644352
1994-12-20,21879406.566,,-8.888839999999998,-1.0721107999999973,-5.661036399999999,725065.9356672
1994-12-21,21783577.5048,,-6.833267999999999,-1.5054475999999966,-4.766584799999997,725530.7842560001
1994-12-22,21719683.2408,,-7.183270799999997,0.2834555999999999,-4.222135999999999,723940.5127679999
1994-12-23,21403789.0128,,-6.794378799999999,-0.022102399999997857,-3.544352799999997,724038.3756288
1994-12-24,21258263.042400002,,-1.1998895999999988,3.9557072000000026,1.1056844000000048,723671.3899008001
1994-12-25,21021064.838400003,,-1.5498923999999974,5.133494400000004,1.9056908000000021,723744.7870464
1994-12-26,20972034.0084,,-1.4165579999999984,3.255701600000002,0.5834580000000003,723475.6641792
1994-12-27,20814407.599200003,,0.7223480000000002,4.872381200000003,2.183470800000002,723010.8155903999
1994-12-28,20814407.599200003,,1.2001296000000004,5.7890552000000035,2.6945860000000046,722815.0898688
1994-12-29,20625278.110799998,,-8.977729599999998,1.2001296000000004,-4.138801999999998,723573.52704
1994-12-30,20258663.185200002,,-9.105508399999998,-4.566583199999997,-6.7277115999999975,732576.9102336
1994-12-31,19980784.8108,,-14.305549999999998,-6.527709999999997,-11.211080799999998,733824.6617088
1995-01-01,19525445.6688,,-16.444456,-6.177707199999999,-13.1499852,736271.2332288
1995-01-02,19214830.7352,,-17.8000224,-9.149953199999999,-14.4111064,740577.199104
1995-01-03,18749685.4272,,-16.9666824,-6.616599599999999,-13.155540799999999,740577.199104
1995-01-04,18377569.1808,,-14.127770799999999,1.2445744000000047,-7.1054923999999975,740430.4048128
1995-01-05,18129689.04,,-2.905458799999998,1.155684800000003,-0.9887767999999966,739818.7619328
1995-01-06,18177733.086000003,,-5.349922799999998,-0.8054419999999958,-3.355462399999997,734950.0846079999
1995-01-07,18098481.996,,-5.088809599999998,0.1945660000000018,-1.5110031999999975,734020.3874303999
1995-01-08,18067472.3088,,-1.5498923999999974,1.811245600000003,0.01678680000000199,732479.0473728
1995-01-09,18084704.0244,,0.7667928000000046,2.9056987999999997,1.8445792000000019,731549.3501952
1995-01-10,18098481.996,,1.683466800000005,6.616839600000002,3.7223720000000036,738228.4904448
1995-01-11,18208742.7732,,0.23901080000000263,7.183510800000004,2.7890312000000037,782315.7092352
1995-01-12,18456820.2708,,0.4612348000000033,1.811245600000003,1.050128400000002,747867.9822336
1995-01-13,18642878.393999998,,0.23901080000000263,1.9890248000000028,0.8723492000000022,743341.8249215999
1995-01-14,18718675.740000002,,1.027906000000005,2.8612540000000024,1.7390228000000043,743243.9620608
1995-01-15,18718675.740000002,,-0.9387763999999983,4.477933600000004,1.677911200000004,746767.0250496
1995-01-16,18687666.0528,,-6.616599599999999,3.911262400000002,-2.094341199999997,748455.1593984
1995-01-17,18642878.393999998,,-11.899975199999998,-4.566583199999997,-7.8166091999999985,753054.713856
1995-01-18,18611868.7068,,-5.483257199999999,-0.7665527999999959,-3.0110151999999992,739109.256192
1995-01-19,18656656.3656,,-1.855450399999997,5.833500000000004,-0.0665471999999987,741702.6220032
1995-01-20,18501607.9296,,-8.672171599999999,-0.0665471999999987,-4.866585599999999,735317.0703360001
1995-01-21,18284540.119200002,,-13.911102399999999,-4.566583199999997,-10.199961599999998,738497.6133120001
1995-01-22,17974270.56,,-16.2722324,-6.049928399999999,-11.6999736,740528.2676736
1995-01-23,17745854.733599998,,-12.816649199999999,1.683466800000005,-3.888799999999998,740234.6790912
1995-01-24,17500589.5704,,0.6334584000000021,5.305718000000002,3.4834812000000035,733164.0873984001
1995-01-25,17469937.5924,,2.6890304000000036,6.139058000000002,4.305710000000001,731671.6787712
1995-01-26,17469937.5924,,-0.9387763999999983,5.000160000000005,2.605696400000003,733090.6902528
1995-01-27,17389884.7404,,-3.166571999999997,5.961278800000002,0.5001240000000031,734020.3874303999
1995-01-28,17309831.8884,,-5.527701999999998,2.9056987999999997,-1.7165603999999988,732430.1159424
1995-01-29,17229779.0364,,-0.7665527999999959,3.5612595999999996,1.0723508000000024,731671.6787712
1995-01-30,17149726.1844,,-0.5887735999999961,2.0334696,0.9334608000000024,732430.1159424
1995-01-31,17303010.744,,1.1167956000000032,3.4279252000000042,1.9834692000000018,736785.013248
1995-02-01,17882117.2692,,1.8556904000000038,9.283527600000003,3.0334776000000048,736956.2732544
1995-02-02,18921965.5788,,0.2834555999999999,10.677983200000003,4.3834884000000045,739109.256192
1995-02-03,20327553.0432,,-4.522138399999998,3.911262400000002,-0.9443319999999957,738473.1475967999
1995-02-04,20989549.424399998,,-4.738806799999999,4.389044000000002,-1.016554799999998,740087.8848
1995-02-05,21499630.408800002,,-3.7776879999999977,6.750174000000001,-0.2109927999999961,740577.199104
1995-02-06,21943288.4952,,-4.955475199999999,3.0334776000000048,-1.2665567999999965,740577.199104
1995-02-07,22326617.0748,,-2.949903599999997,8.100184800000001,2.100136800000005,747011.6822015999
1995-02-08,22724895.432000004,,-0.19432599999999667,9.105748400000003,3.077922400000002,740577.199104
1995-02-09,23145018.72,,-4.694361999999998,9.544640800000003,0.5001240000000031,740748.4591103999
1995-02-10,23518467.124799997,,-5.611035999999999,7.927961200000006,0.6223472000000001,741702.6220032
1995-02-11,23920630.944,,-5.566591199999998,1.811245600000003,-3.9610227999999967,746718.0936191999
1995-02-12,24243802.704,,-6.833267999999999,-3.1221271999999978,-5.099920799999998,749776.3080192
1995-02-13,24534953.323200002,,-5.916593999999996,-0.4165499999999973,-3.338795599999999,748993.4051328
1995-02-14,24698993.8284,,-14.394439599999998,-2.377676799999998,-8.038833199999997,747647.7907967999
1995-02-15,24731804.3964,,-16.0055636,-1.8998951999999978,-9.127730799999998,740944.184832
1995-02-16,24764614.964399997,,-12.0777544,1.3779088000000002,-6.0777063999999985,732430.1159424
1995-02-17,24979696.872,,-6.9666023999999975,1.289019200000002,-2.055451999999997,731867.4044928
1995-02-18,25176560.28,,1.1167956000000032,8.711300800000004,4.022374400000004,731157.8987520001
1995-02-19,25387991.0868,,0.06678720000000027,8.061295600000001,2.7890312000000037,724698.9499392
1995-02-20,25632244.7964,,-1.6387819999999955,10.111312000000005,2.9279212000000037,722815.0898688
1995-02-21,25960979.5512,,-1.8110055999999979,8.800190400000005,2.1334704000000038,722815.0898688
1995-02-22,26360035.0008,,-3.9110223999999967,10.022422400000004,1.822356800000005,724772.3470848
1995-02-23,26940140.6448,,-2.6832347999999975,9.977977600000003,2.6390300000000018,726925.3300224
1995-02-24,27654473.5824,,-2.249897999999998,11.3779888,2.889032000000004,731720.6102016
1995-02-25,28565731.602,,-2.5554559999999977,14.433568800000003,3.394591600000002,732332.2530816
1995-02-26,29729655.6648,,-2.338787599999998,11.466878400000002,2.839031600000002,732699.2388096
1995-02-27,30817696.038,,-0.7665527999999959,10.289091200000005,3.911262400000002,737005.2046848
1995-02-28,31783140.834,,-6.311041599999998,9.633530400000005,0.16678800000000038,736540.3560960001
1995-03-01,32658159.2112,,-6.138817999999999,7.883516400000001,-0.22765959999999907,732992.827392
1995-03-02,33498812.835600004,,-3.472129999999998,4.955715200000004,0.6501252000000051,732797.1016703999
1995-03-03,34386449.7132,,0.5890136000000048,4.083486000000004,1.7001336000000045,739671.9676416
1995-03-04,35094195.8676,,0.1945660000000018,6.705729200000004,3.0279220000000038,737151.998976
1995-03-05,35711823.9732,,-3.077682399999997,2.1168036000000043,-0.08321399999999812,735708.5217792
1995-03-06,36152435.364,,-10.938856399999999,3.255701600000002,-4.255469599999998,733115.155968
1995-03-07,36491037.9588,,-11.205525199999999,4.389044000000002,-3.805465999999999,731451.4873344001
1995-03-08,36917920.717199996,,-5.044364799999997,5.9168340000000015,0.4279012000000044,
1995-03-09,37492414.0272,,2.6445856000000028,5.6557208000000045,3.972374000000002,731671.6787712
1995-03-10,38318475.5832,,2.6890304000000036,8.061295600000001,5.177939200000004,731965.2673536
1995-03-11,41562034.5912,,1.811245600000003,9.327972400000004,5.372385200000004,733213.0188288
1995-03-12,45023635.8588,,0.11123200000000466,9.633530400000005,3.883484400000004,738595.4761728
1995-03-13,47159998.5492,,0.1945660000000018,5.394607600000004,1.811245600000003,535334.3142912
1995-03-14,49966128.544800006,,2.339027600000005,9.500196000000003,4.816825200000004,
1995-03-15,52542103.5072,,0.5890136000000048,9.150193200000004,5.6557208000000045,
1995-03-16,54774677.637600005,,-1.244334399999996,10.289091200000005,3.2390348000000024,
1995-03-17,58085436.636,,-2.1610083999999983,12.778000000000002,4.555712000000003,
1995-03-18,60919912.002000004,,1.4223536000000045,8.366853600000006,4.172375600000002,
1995-03-19,63856581.186,,2.0723588,9.939088400000003,5.166828000000002,
1995-03-20,67141757.8092,,0.7667928000000046,4.694602000000003,2.877920800000002,729396.3672576
1995-03-21,70124559.1452,,0.9390163999999999,9.716864400000006,4.277932000000003,735145.8103296
1995-03-22,71807284.896,,-2.338787599999998,6.572394800000001,2.6668079999999996,738840.1333248001
1995-03-23,74985555.8076,,-0.499883999999998,5.7890552000000035,3.0557000000000016,740699.5276799999
1995-03-24,76944026.0124,,-1.766560799999997,3.4279252000000042,0.7501260000000052,740332.541952
1995-03-25,78603475.9956,,-5.655480799999998,7.139066000000003,0.8723492000000022,741409.0334208
1995-03-26,80070342.7464,,-2.377676799999998,7.100176800000003,1.533465600000003,739818.7619328
1995-03-27,81593012.1324,,-3.472129999999998,8.977969600000002,1.9168020000000041,740577.199104
1995-03-28,82572062.2128,,-1.988784799999996,6.833508000000002,1.8279124000000024,740577.199104
1995-03-29,84088995.9168,,-3.9110223999999967,8.405742800000006,2.4834732000000024,739941.0905088
