date,outflow(m3/d),spill(m3/d),avg_temp(C),wse_tail(m)
2019-12-27,4868677.3248,0.0,,937.3362000000001
2019-12-28,4893143.04,0.0,,937.3514400000001
2019-12-29,5039937.3312,0.0,,937.3514400000001
2019-12-30,5137800.192000001,0.0,,937.3697280000001
2019-12-31,5162265.907199999,0.0,,937.378872
2020-01-01,5015471.615999999,0.0,,937.3544880000001
2020-01-02,4917608.755199999,0.0,,937.3453440000001
2020-01-03,4991005.9008,0.0,,937.3514400000001
2020-01-04,5137800.192000001,0.0,,937.36668
2020-01-05,5211197.337599999,0.0,,937.3758240000001
2020-01-06,5357991.628799999,0.0,,937.38192
2020-01-07,6581277.3888,0.0,,937.479456
2020-01-08,5211197.337599999,0.0,,937.360584
2020-01-09,5137800.192000001,0.0,,937.3514400000001
2020-01-10,5480320.2048,0.0,,937.3941120000001
2020-01-11,8318343.168,0.0,,937.6044240000001
2020-01-12,12526446.1824,0.0,,937.866552
2020-01-13,17003672.064,0.0,,938.089056
2020-01-14,20893720.7808,0.0,,938.454816
2020-01-15,22068075.110400002,0.0,,938.6072160000001
2020-01-16,22092540.825600002,0.0,,938.610264
2020-01-17,21701089.382400002,0.0,,938.591976
2020-01-18,16269700.608000001,0.0,,938.314608
2020-01-19,13578471.936,0.0,,938.168304
2020-01-20,12037131.8784,0.0,,938.095152
2020-01-21,11645680.435199998,0.0,,938.0159040000001
2020-01-22,10300066.0992,0.0,,937.9854240000001
2020-01-23,8758726.0416,0.0,,937.893984
2020-01-24,7339714.56,0.0,,937.7934
2020-01-25,6605743.104,0.0,,937.723296
2020-01-26,6116428.8,0.0,,937.68672
2020-01-27,6116428.8,0.0,,937.68672
2020-01-28,6116428.8,0.0,,937.68672
2020-01-29,6214291.6608,0.0,,937.68672
2020-01-30,5920703.078399999,0.0,,937.67148
2020-01-31,5896237.3632000005,0.0,,937.6745280000001
2020-02-01,6116428.8,0.0,,937.68672
2020-02-02,6116428.8,0.0,,937.68672
2020-02-03,8709794.6112,0.0,,937.8909360000001
2020-02-04,9835217.510399997,0.0,,937.9610400000001
2020-02-05,9786286.08,0.0,,937.957992
2020-02-06,9786286.08,0.0,,937.9549440000001
2020-02-07,9810751.7952,0.0,,937.957992
2020-02-08,9786286.08,0.0,,937.957992
2020-02-09,9810751.7952,0.0,,937.9610400000001
2020-02-10,11572283.2896,0.0,,938.046384
2020-02-11,12281789.030399999,0.0,,938.08296
2020-02-12,12257323.3152,0.0,,938.08296
2020-02-13,12232857.6,0.0,,938.08296
2020-02-14,12183926.1696,0.0,,938.076864
2020-02-15,10838311.833600001,0.0,,938.0128559999999
2020-02-16,9761820.3648,0.0,,937.957992
2020-02-17,8685328.896,0.0,,937.893984
2020-02-18,7119523.1232,3400734.4127999996,,937.452024
2020-02-19,6605743.104,6605743.104,,937.0466400000001
2020-02-20,6605743.104,6605743.104,,937.0466400000001
2020-02-21,6679140.2496,4110240.1536,,937.2813360000001
2020-02-22,7070591.6928,0.0,,937.756824
2020-02-23,8318343.168,0.0,,937.8391200000001
2020-02-24,8342808.883200001,0.0,,937.8360720000001
2020-02-25,8293877.452800001,0.0,,937.8391200000001
2020-02-26,8318343.168,0.0,,937.8391200000001
2020-02-27,8318343.168,0.0,,937.8391200000001
2020-02-28,8293877.452800001,0.0,,937.8360720000001
2020-02-29,8318343.168,0.0,,937.8391200000001
2020-03-01,8269411.7376,0.0,,937.8391200000001
2020-03-02,8000288.8704,0.0,,937.8330240000001
2020-03-03,7877960.2944,0.0,,937.8269280000001
2020-03-04,7682234.5728,0.0,,937.8208320000001
2020-03-05,7853494.5792,0.0,,937.8330240000001
2020-03-06,7877960.2944,0.0,,937.8330240000001
2020-03-07,7877960.2944,0.0,,937.8360720000001
2020-03-08,6410017.3824,0.0,,937.7080559999999
2020-03-09,6434483.097599999,0.0,,937.7172
2020-03-10,6483414.528,0.0,,937.7202480000001
2020-03-11,6434483.097599999,0.0,,937.7172
2020-03-12,6361085.952,0.0,,937.6989120000001
2020-03-13,5920703.078399999,0.0,,937.67148
2020-03-14,6312154.5216,0.0,,937.70196
2020-03-15,6972728.832,0.0,,937.759872
2020-03-16,6703605.9648,0.0,,937.7385360000001
2020-03-17,6287688.806399999,0.0,,937.6928160000001
2020-03-18,5969634.508799999,0.0,,937.668432
2020-03-19,5847305.9328,0.0,,937.665384
2020-03-20,5969634.508799999,0.0,,937.67148
2020-03-21,5994100.224,0.0,,937.668432
2020-03-22,5945168.7936,0.0,,937.668432
2020-03-23,5871771.647999999,0.0,,937.6562400000001
2020-03-24,5920703.078399999,0.0,,937.6623360000001
2020-03-25,5871771.647999999,0.0,,937.6623360000001
2020-03-26,5822840.217599999,0.0,,937.6592880000001
2020-03-27,5773908.787199999,0.0,,937.6562400000001
2020-03-28,5798374.5024,0.0,,937.6562400000001
2020-03-29,5724977.356799999,0.0,,937.6501440000001
2020-03-30,5284594.483200001,0.0,,937.6105200000001
2020-03-31,4966540.1855999995,0.0,,937.576992
2020-04-01,4795280.1792,0.0,,937.5708960000001
2020-04-02,5113334.476799999,0.0,,937.6044240000001
2020-04-03,5137800.192000001,0.0,,937.601376
2020-04-04,5186731.622400001,0.0,,937.6044240000001
2020-04-05,5260128.767999999,0.0,,937.619664
2020-04-06,5284594.483200001,0.0,,937.619664
2020-04-07,5064403.046399999,0.0,,937.589184
2020-04-08,4844211.6096,0.0,,937.5678480000001
2020-04-09,4526157.312,0.0,,937.540416
2020-04-10,3938980.1472,0.0,,937.4764080000001
2020-04-11,3180542.976,0.0,,937.3880160000001
2020-04-12,4012377.2927999995,0.0,,937.479456
2020-04-13,8367274.5984,0.0,,937.8574080000001
2020-04-14,10715983.257599998,0.0,,938.00676
2020-04-15,11009571.84,0.0,,938.0311440000002
2020-04-16,10960640.4096,0.0,,938.0311440000002
2020-04-17,11474420.4288,0.0,,938.046384
2020-04-18,11694611.8656,0.0,,938.064672
2020-04-19,11743543.295999998,0.0,,938.061624
2020-04-20,11743543.295999998,0.0,,938.058576
2020-04-21,11694611.8656,0.0,,938.0555280000001
2020-04-22,11596749.0048,0.0,,938.0341920000001
2020-04-23,14092251.9552,0.0,,938.1256320000001
2020-04-24,17346192.0768,0.0,,938.363376
2020-04-25,19817229.312,0.0,,938.503584
2020-04-26,20942652.211200003,0.0,,938.58588
2020-04-27,20967117.926400002,0.0,,938.58588
2020-04-28,21016049.356799997,0.0,,938.591976
2020-04-29,21089446.5024,0.0,,938.591976
2020-04-30,21064980.7872,0.0,,938.598072
2020-05-01,21138377.932800002,0.0,,938.598072
2020-05-02,21113912.217600003,0.0,,938.60112
2020-05-03,21064980.7872,0.0,,938.60112
2020-05-04,21040515.071999997,0.0,,938.60112
2020-05-05,20991583.641599998,0.0,,938.60112
2020-05-06,21040515.071999997,0.0,,938.60112
2020-05-07,21676623.667200003,0.0,,938.628552
2020-05-08,22043609.3952,0.0,,938.6437920000001
2020-05-09,22092540.825600002,0.0,,938.6468400000001
2020-05-10,22117006.540799994,0.0,,938.6437920000001
2020-05-11,22214869.4016,0.0,,938.6468400000001
2020-05-12,22165937.9712,0.0,,938.649888
2020-05-13,22165937.9712,0.0,,938.6437920000001
2020-05-14,22068075.110400002,0.0,,938.6407440000002
2020-05-15,22165937.9712,0.0,,938.6468400000001
2020-05-16,22141472.256,0.0,,938.6468400000001
2020-05-17,22288266.5472,0.0,,938.655984
2020-05-18,22973306.5728,0.0,,938.686464
2020-05-19,23340292.300799996,0.0,,938.69256
2020-05-20,23340292.300799996,0.0,,938.7017040000001
2020-05-21,23364758.016,0.0,,938.7169440000001
2020-05-22,23242429.44,0.0,,938.7230400000001
2020-05-23,23389223.7312,0.0,,938.7230400000001
2020-05-24,23438155.161600005,0.0,,938.7230400000001
2020-05-25,23389223.7312,0.0,,938.7230400000001
2020-05-26,23584949.452800002,2789091.5327999997,,938.5584480000001
2020-05-27,23487086.591999996,4085774.4384,,938.38776
2020-05-28,23022238.0032,0.0,,938.7230400000001
2020-05-29,23071169.4336,0.0,,938.7230400000001
2020-05-30,23193498.0096,0.0,,938.7230400000001
2020-05-31,17370657.792,0.0,,938.3481360000001
2020-06-01,6825934.5408,0.0,,937.6989120000001
2020-06-02,18300354.9696,3009282.9696,,938.1622080000001
2020-06-03,33860549.836799994,14116717.6704,,938.0311440000002
2020-06-04,39463198.617599994,18789669.2736,,938.0128559999999
2020-06-05,40808812.9536,19645969.305599995,,938.040288
2020-06-06,41395990.11840001,19817229.312,,938.0494320000001
2020-06-07,41469387.264,20086352.1792,,938.046384
2020-06-08,36820901.376,15413400.576,,938.1378240000001
2020-06-09,31927758.336000003,10960640.4096,,938.226216
2020-06-10,27474998.1696,5920703.078399999,,938.4304320000001
2020-06-11,24539112.345599998,2789091.5327999997,,938.543208
2020-06-12,22630786.56,1052025.7536,,938.58588
2020-06-13,20893720.7808,415917.1584,,938.5645440000001
2020-06-14,20086352.1792,0.0,,938.54016
2020-06-15,17248329.216,0.0,,938.381664
2020-06-16,14801757.695999999,0.0,,938.2658400000001
2020-06-17,14508169.113599999,0.0,,938.2536480000001
2020-06-18,12281789.030399999,0.0,,938.116488
2020-06-19,12110529.024000002,0.0,,938.0982
2020-06-20,8538534.6048,0.0,,937.8696
2020-06-21,8489603.174400002,0.0,,937.8696
2020-06-22,7584371.712,0.0,,937.8025440000001
2020-06-23,7462043.135999999,0.0,,937.7994960000001
2020-06-24,7168454.5536,0.0,,937.756824
2020-06-25,19988489.3184,1565805.7728,,938.4273840000001
2020-06-26,23609415.168,4452760.1664,,938.4121440000001
2020-06-27,23878538.035199996,3914514.432,,938.5249200000001
2020-06-28,24172126.6176,4183637.2992,,938.454816
2020-06-29,24636975.2064,4893143.04,,938.3359440000002
2020-06-30,22459526.553600002,3180542.976,,938.38776
2020-07-01,16098440.6016,0.0,,938.3359440000002
2020-07-02,13211486.208,0.0,,938.168304
2020-07-03,9321437.4912,0.0,,937.903128
2020-07-04,7364180.275199999,0.0,,937.7812080000001
2020-07-05,7339714.56,0.0,,937.784256
2020-07-06,7266317.4144,0.0,,937.7812080000001
2020-07-07,7241851.6992,0.0,,937.77816
2020-07-08,7168454.5536,0.0,,937.77816
2020-07-09,7241851.6992,0.0,,937.7812080000001
2020-07-10,7339714.56,0.0,,937.784256
2020-07-11,7241851.6992,0.0,,937.7812080000001
2020-07-12,7217385.984,0.0,,937.77816
2020-07-13,7315248.8448,0.0,,937.784256
2020-07-14,7315248.8448,0.0,,937.7873040000001
2020-07-15,7168454.5536,0.0,,937.7812080000001
2020-07-16,7266317.4144,0.0,,937.784256
2020-07-17,7241851.6992,0.0,,937.7873040000001
2020-07-18,7339714.56,0.0,,937.7964480000002
2020-07-19,7290783.1296,0.0,,937.7994960000001
2020-07-20,7315248.8448,0.0,,937.7964480000002
2020-07-21,7339714.56,0.0,,937.7934
2020-07-22,7315248.8448,0.0,,937.7964480000002
2020-07-23,7339714.56,0.0,,937.7994960000001
2020-07-24,7388645.9904,0.0,,937.8086400000001
2020-07-25,7315248.8448,0.0,,937.8025440000001
2020-07-26,7364180.275199999,0.0,,937.8086400000001
2020-07-27,7388645.9904,0.0,,937.8086400000001
2020-07-28,7339714.56,0.0,,937.7994960000001
2020-07-29,7339714.56,0.0,,937.8025440000001
2020-07-30,7339714.56,0.0,,937.7994960000001
2020-07-31,7339714.56,0.0,,937.7994960000001
2020-08-01,6703605.9648,0.0,,937.7476800000001
2020-08-02,6630208.8192,0.0,,937.7476800000001
2020-08-03,6630208.8192,0.0,,937.7476800000001
2020-08-04,6654674.5344,0.0,,937.7476800000001
2020-08-05,6605743.104,0.0,,937.7476800000001
2020-08-06,6605743.104,0.0,,937.7385360000001
2020-08-07,6605743.104,0.0,,937.741584
2020-08-08,6630208.8192,0.0,,937.7446320000001
2020-08-09,6654674.5344,0.0,,937.7446320000001
2020-08-10,6067497.3696,0.0,,937.6806240000001
2020-08-11,5773908.787199999,0.0,,937.6592880000001
2020-08-12,5749443.072,0.0,,937.6623360000001
2020-08-13,5847305.9328,0.0,,937.668432
2020-08-14,5847305.9328,0.0,,937.677576
2020-08-15,5798374.5024,0.0,,937.668432
2020-08-16,5871771.647999999,0.0,,937.6623360000001
2020-08-17,5871771.647999999,0.0,,937.665384
2020-08-18,5871771.647999999,0.0,,937.6623360000001
2020-08-19,5920703.078399999,0.0,,937.665384
2020-08-20,5847305.9328,0.0,,937.6562400000001
2020-08-21,5871771.647999999,0.0,,937.6623360000001
2020-08-22,5822840.217599999,0.0,,937.6562400000001
2020-08-23,5871771.647999999,0.0,,937.6592880000001
2020-08-24,5822840.217599999,0.0,,937.6623360000001
2020-08-25,5871771.647999999,0.0,,937.665384
2020-08-26,5822840.217599999,0.0,,937.6562400000001
2020-08-27,5920703.078399999,0.0,,937.677576
2020-08-28,5871771.647999999,0.0,,937.6745280000001
2020-08-29,5822840.217599999,0.0,,937.67148
2020-08-30,5945168.7936,0.0,,937.683672
2020-08-31,5137800.192000001,0.0,,937.6105200000001
2020-09-01,5137800.192000001,0.0,,937.6044240000001
2020-09-02,5137800.192000001,0.0,,937.607472
2020-09-03,5137800.192000001,0.0,,937.601376
2020-09-04,5137800.192000001,0.0,,937.6044240000001
2020-09-05,5137800.192000001,0.0,,937.6044240000001
2020-09-06,5137800.192000001,0.0,,937.6105200000001
2020-09-07,5137800.192000001,0.0,,937.613568
2020-09-08,5309060.198399999,0.0,,937.62576
2020-09-09,5137800.192000001,0.0,,937.6105200000001
2020-09-10,5137800.192000001,0.0,,937.6044240000001
2020-09-11,5137800.192000001,0.0,,937.598328
2020-09-12,5137800.192000001,0.0,,937.6105200000001
2020-09-13,5137800.192000001,0.0,,937.6105200000001
2020-09-14,5064403.046399999,0.0,,937.607472
2020-09-15,5137800.192000001,0.0,,937.62576
2020-09-16,5260128.767999999,0.0,,937.6440480000001
2020-09-17,5382457.3440000005,0.0,,937.6562400000001
2020-09-18,5382457.3440000005,0.0,,937.6562400000001
2020-09-19,5382457.3440000005,0.0,,937.6562400000001
2020-09-20,5382457.3440000005,0.0,,937.6562400000001
2020-09-21,5382457.3440000005,0.0,,937.6562400000001
2020-09-22,5382457.3440000005,0.0,,937.6562400000001
2020-09-23,5406923.059199999,0.0,,937.6562400000001
2020-09-24,5553717.3504,0.0,,937.6562400000001
2020-09-25,5455854.4896,0.0,,937.6562400000001
2020-09-26,5064403.046399999,0.0,,937.6044240000001
2020-09-27,4893143.04,0.0,,937.58004
2020-09-28,5039937.3312,0.0,,937.619664
2020-09-29,5137800.192000001,0.0,,937.62576
2020-09-30,5357991.628799999,0.0,,937.647096
2020-10-01,5382457.3440000005,0.0,,937.6562400000001
2020-10-02,5382457.3440000005,0.0,,937.6562400000001
2020-10-03,5382457.3440000005,0.0,,937.6562400000001
2020-10-04,5382457.3440000005,0.0,,937.6562400000001
2020-10-05,5602648.7808,0.0,,937.6562400000001
2020-10-06,5627114.495999999,0.0,,937.6592880000001
2020-10-07,5627114.495999999,0.0,,937.6562400000001
2020-10-08,5651580.2112,0.0,,937.668432
2020-10-09,5651580.2112,0.0,,937.668432
2020-10-10,5627114.495999999,0.0,,937.6806240000001
2020-10-11,5578183.065599999,0.0,,937.6592880000001
2020-10-12,5137800.192000001,0.0,,937.6227120000001
2020-10-13,4966540.1855999995,0.0,,937.598328
2020-10-14,4672951.6032,0.0,,937.5648
2020-10-15,4648485.887999999,0.0,,937.5648
2020-10-16,4844211.6096,0.0,,937.583088
2020-10-17,4648485.887999999,0.0,,937.5648
2020-10-18,4648485.887999999,0.0,,937.5648
2020-10-19,4648485.887999999,0.0,,937.561752
2020-10-20,4648485.887999999,0.0,,937.5648
2020-10-21,4648485.887999999,0.0,,937.5648
2020-10-22,4648485.887999999,0.0,,937.5648
2020-10-23,4648485.887999999,0.0,,937.5648
2020-10-24,4697417.3184,0.0,,937.5648
2020-10-25,4942074.4704,0.0,,937.6044240000001
2020-10-26,5382457.3440000005,0.0,,937.6410000000001
2020-10-27,5137800.192000001,0.0,,937.6227120000001
2020-10-28,4893143.04,0.0,,937.58004
2020-10-29,4966540.1855999995,0.0,,937.59528
2020-10-30,4991005.9008,0.0,,937.59528
2020-10-31,4795280.1792,0.0,,937.58004
2020-11-01,4672951.6032,0.0,,937.558704
2020-11-02,4624020.172799999,0.0,,937.5526080000001
2020-11-03,4648485.887999999,0.0,,937.5648
2020-11-04,4648485.887999999,0.0,,937.558704
2020-11-05,4648485.887999999,0.0,,937.54956
2020-11-06,4746348.7488,0.0,,937.5678480000001
2020-11-07,5064403.046399999,0.0,,937.576992
2020-11-08,5039937.3312,0.0,,937.58004
2020-11-09,5039937.3312,0.0,,937.576992
2020-11-10,4354897.3056,0.0,,937.500792
2020-11-11,2642297.2416000003,0.0,,937.3331519999999
2020-11-12,2617831.5264000003,0.0,,937.330104
2020-11-13,2617831.5264000003,0.0,,937.330104
2020-11-14,2568900.0960000004,0.0,,937.324008
2020-11-15,2593365.8112000003,0.0,,937.330104
2020-11-16,2495502.9504,0.0,,937.324008
2020-11-17,2495502.9504,0.0,,937.324008
2020-11-18,2471037.2352,0.0,,937.32096
2020-11-19,2519968.6656,0.0,,937.324008
2020-11-20,2568900.0960000004,0.0,,937.324008
2020-11-21,2593365.8112000003,0.0,,937.3362000000001
2020-11-22,2568900.0960000004,0.0,,937.3331519999999
2020-11-23,2568900.0960000004,0.0,,937.3331519999999
2020-11-24,2544434.3808,0.0,,937.330104
2020-11-25,2691228.6720000003,0.0,,937.3453440000001
2020-11-26,2666762.9568000003,0.0,,937.3392480000001
2020-11-27,2666762.9568000003,0.0,,937.3392480000001
2020-11-28,2642297.2416000003,0.0,,937.3392480000001
2020-11-29,2838022.9631999996,0.0,,937.3514400000001
2020-11-30,3009282.9696,0.0,,937.3697280000001
2020-12-01,3180542.976,0.0,,937.391064
2020-12-02,3278405.8368,0.0,,937.4032559999999
2020-12-03,3938980.1472,0.0,,937.47336
2020-12-04,4208103.0144,0.0,,937.4977440000001
2020-12-05,4232568.729599999,0.0,,937.4977440000001
2020-12-06,5088868.7616,0.0,,937.607472
2020-12-07,6679140.2496,0.0,,937.723296
2020-12-08,3914514.432,0.0,,937.47336
2020-12-09,3400734.4127999996,0.0,,937.4154480000001
2020-12-10,3523062.9888,0.0,,937.4337360000001
2020-12-11,3987911.5775999995,0.0,,937.4977440000001
2020-12-12,4036843.008,0.0,,937.4946960000001
2020-12-13,4085774.4384,0.0,,937.506888
2020-12-14,4183637.2992,0.0,,937.5129840000001
2020-12-15,4305965.8752,0.0,,937.5160320000001
2020-12-16,4232568.729599999,0.0,,937.500792
2020-12-17,4354897.3056,0.0,,937.5099360000002
2020-12-18,4354897.3056,0.0,,937.51908
2020-12-19,4477225.8816,0.0,,937.5221280000001
2020-12-20,4281500.159999999,0.0,,937.5038400000001
2020-12-21,4305965.8752,0.0,,937.5038400000001
2020-12-22,4183637.2992,0.0,,937.4886
2020-12-23,4257034.4448,0.0,,937.4946960000001
2020-12-24,4526157.312,0.0,,937.5312720000001
2020-12-25,5137800.192000001,0.0,,937.5922320000001
2020-12-26,5088868.7616,0.0,,937.5922320000001
2020-12-27,4501691.5968,0.0,,937.5312720000001
2020-12-28,4403828.7360000005,0.0,,937.51908
2020-12-29,4672951.6032,0.0,,937.5526080000001
2020-12-30,4746348.7488,0.0,,937.555656
2020-12-31,4746348.7488,0.0,,937.5648
2021-01-01,4624020.172799999,0.0,,937.5648
2021-01-02,4624020.172799999,0.0,,937.558704
2021-01-03,4477225.8816,0.0,,937.54956
2021-01-04,4477225.8816,0.0,,937.5465120000001
2021-01-05,4624020.172799999,0.0,,937.555656
2021-01-06,4648485.887999999,0.0,,937.555656
2021-01-07,4648485.887999999,0.0,,937.5648
2021-01-08,4819745.8944,0.0,,937.576992
2021-01-09,4966540.1855999995,0.0,,937.589184
2021-01-10,5064403.046399999,0.0,,937.59528
2021-01-11,7486508.8512,0.0,,937.811688
2021-01-12,9150177.4848,0.0,,937.936656
2021-01-13,9345903.2064,0.0,,937.9458000000001
2021-01-14,9248040.345599998,0.0,,937.936656
2021-01-15,9345903.2064,0.0,,937.9427519999999
2021-01-16,9345903.2064,0.0,,937.936656
2021-01-17,9272506.060800001,0.0,,937.9458000000001
2021-01-18,9296971.775999999,0.0,,937.939704
2021-01-19,9272506.060800001,0.0,,937.936656
2021-01-20,9345903.2064,0.0,,937.9427519999999
2021-01-21,9394834.6368,0.0,,937.9488480000001
2021-01-22,9394834.6368,0.0,,937.9458000000001
2021-01-23,12501980.467200002,0.0,,938.1317280000001
2021-01-24,16930274.918399997,0.0,,938.3572800000001
2021-01-25,20967117.926400002,0.0,,938.579784
2021-01-26,21896815.104000002,0.0,,938.6407440000002
2021-01-27,22092540.825600002,0.0,,938.6620800000001
2021-01-28,21750020.8128,0.0,,938.6437920000001
2021-01-29,16954740.6336,0.0,,938.381664
2021-01-30,14165649.100800002,0.0,,938.23536
2021-02-01,12306254.745600002,0.0,,938.1317280000001
2021-02-02,12281789.030399999,0.0,,938.1256320000001
2021-02-03,12257323.3152,0.0,,938.1225840000001
2021-02-04,12281789.030399999,0.0,,938.1225840000001
2021-02-05,12183926.1696,0.0,,938.1042960000001
2021-02-06,12281789.030399999,0.0,,938.110392
2021-02-07,12281789.030399999,0.0,,938.1134400000001
2021-02-08,12404117.606400002,0.0,,938.12868
2021-02-09,12306254.745600002,0.0,,938.1256320000001
2021-02-10,12306254.745600002,0.0,,938.1317280000001
2021-02-11,13089157.632000001,0.0,,938.1835440000001
2021-02-12,17933369.241600003,0.0,,938.4121440000001
2021-02-13,18324820.684800003,0.0,,938.4243360000002
2021-02-14,18349286.400000002,0.0,,938.43348
2021-02-15,18398217.830399998,0.0,,938.4243360000002
2021-02-16,18398217.830399998,0.0,,938.4273840000001
2021-02-17,17199397.7856,0.0,,938.366424
2021-02-18,14654963.4048,0.0,,938.2475519999999
2021-02-19,12330720.4608,0.0,,938.1195360000002
2021-02-20,10985106.1248,0.0,,938.0433360000001
2021-02-21,10985106.1248,0.0,,938.046384
2021-02-22,11034037.555200001,0.0,,938.046384
2021-02-23,11058503.270399997,0.0,,938.0524800000001
2021-02-24,10985106.1248,0.0,,938.0494320000001
2021-02-25,11082968.9856,0.0,,938.0524800000001
2021-02-26,10985106.1248,0.0,,938.0433360000001
2021-02-27,11009571.84,0.0,,938.0494320000001
2021-02-28,11009571.84,0.0,,938.0494320000001
2021-03-01,11058503.270399997,0.0,,938.0494320000001
2021-03-02,11058503.270399997,0.0,,938.046384
2021-03-03,11082968.9856,0.0,,938.0524800000001
2021-03-04,11009571.84,0.0,,938.046384
2021-03-05,9835217.510399997,0.0,,937.9549440000001
2021-03-06,8611931.7504,0.0,,937.887888
2021-03-07,8636397.465599999,0.0,,937.88484
2021-03-08,8563000.319999998,0.0,,937.881792
2021-03-09,8563000.319999998,0.0,,937.887888
2021-03-10,8636397.465599999,0.0,,937.881792
2021-03-11,8587466.0352,0.0,,937.887888
2021-03-12,8636397.465599999,0.0,,937.881792
2021-03-13,7364180.275199999,0.0,,937.77816
2021-03-14,6287688.806399999,0.0,,937.6989120000001
2021-03-15,6263223.0912,0.0,,937.6928160000001
2021-03-16,6189825.945599999,0.0,,937.68672
2021-03-17,5260128.767999999,0.0,,937.601376
2021-03-18,4770814.464,0.0,,937.5526080000001
2021-03-19,4477225.8816,0.0,,937.5312720000001
2021-03-20,3743254.4256,0.0,,937.4642160000001
2021-03-21,3302871.552,0.0,,937.4276400000001
2021-03-22,3205008.6912,0.0,,937.4124
2021-03-23,5186731.622400001,0.0,,937.613568
2021-03-24,6116428.8,0.0,,937.689768
2021-03-25,6091963.0848,0.0,,937.68672
2021-03-26,6850400.255999999,0.0,,937.765968
2021-03-27,7339714.56,0.0,,937.7964480000002
2021-03-28,7339714.56,0.0,,937.7934
2021-03-29,7364180.275199999,0.0,,937.7873040000001
2021-03-30,8244946.022400001,0.0,,937.860456
2021-03-31,8758726.0416,0.0,,937.903128
2021-04-01,9492697.4976,0.0,,937.9488480000001
2021-04-02,9884148.9408,0.0,,937.970184
2021-04-03,9835217.510399997,0.0,,937.97628
2021-04-04,9810751.7952,0.0,,937.97628
2021-04-05,9859683.2256,0.0,,937.970184
2021-04-06,9810751.7952,0.0,,937.97628
2021-04-07,9810751.7952,0.0,,937.97628
2021-04-08,10642586.112,0.0,,938.0311440000002
2021-04-09,12306254.745600002,0.0,,938.1073440000001
2021-04-10,12306254.745600002,0.0,,938.1042960000001
2021-04-11,12355186.175999999,0.0,,938.1073440000001
2021-04-12,12257323.3152,0.0,,938.089056
2021-04-13,12232857.6,0.0,,938.076864
2021-04-14,11107434.7008,0.0,,938.022
2021-04-15,8929986.048,0.0,,937.88484
2021-04-16,7315248.8448,0.0,,937.77816
2021-04-17,7339714.56,0.0,,937.7812080000001
2021-04-18,7339714.56,0.0,,937.77816
2021-04-19,7339714.56,0.0,,937.77816
2021-04-20,7339714.56,0.0,,937.775112
2021-04-21,6091963.0848,0.0,,937.6745280000001
2021-04-22,4942074.4704,0.0,,937.576992
2021-04-23,4966540.1855999995,0.0,,937.598328
2021-04-24,4991005.9008,0.0,,937.589184
2021-04-25,4893143.04,0.0,,937.58004
2021-04-26,4893143.04,0.0,,937.583088
2021-04-27,4917608.755199999,0.0,,937.5708960000001
2021-04-28,4966540.1855999995,0.0,,937.5861360000001
2021-04-29,7143988.8384,0.0,,937.772064
2021-04-30,10838311.833600001,0.0,,938.028096
2021-05-01,13284883.353600001,0.0,,938.15916
2021-05-02,13725266.2272,0.0,,938.1774480000001
2021-05-03,13700800.511999998,0.0,,938.1835440000001
2021-05-04,13700800.511999998,0.0,,938.1957360000001
2021-05-05,13700800.511999998,0.0,,938.198784
2021-05-06,13700800.511999998,0.0,,938.2018320000001
2021-05-07,13823129.088000001,0.0,,938.20488
2021-05-08,13651869.0816,0.0,,938.1957360000001
2021-05-09,13529540.5056,0.0,,938.198784
2021-05-10,13554006.2208,0.0,,938.198784
2021-05-11,13700800.511999998,0.0,,938.207928
2021-05-12,13651869.0816,0.0,,938.198784
2021-05-13,13774197.6576,0.0,,938.2018320000001
2021-05-14,13725266.2272,0.0,,938.198784
2021-05-15,13700800.511999998,0.0,,938.198784
2021-05-16,13749731.9424,0.0,,938.1957360000001
2021-05-17,13676334.7968,0.0,,938.18964
2021-05-18,13725266.2272,0.0,,938.1957360000001
2021-05-19,13700800.511999998,0.0,,938.2018320000001
2021-05-20,13700800.511999998,0.0,,938.2018320000001
2021-05-21,13700800.511999998,0.0,,938.2018320000001
2021-05-22,13749731.9424,0.0,,938.20488
2021-05-23,13725266.2272,0.0,,938.20488
2021-05-24,13749731.9424,0.0,,938.20488
2021-05-25,13798663.372799998,0.0,,938.1957360000001
2021-05-26,13823129.088000001,0.0,,938.198784
2021-05-27,15560194.8672,0.0,,938.305464
2021-05-28,16245234.8928,0.0,,938.3359440000002
2021-05-29,16245234.8928,0.0,,938.3298480000001
2021-05-30,16196303.4624,0.0,,938.3268
2021-05-31,15976112.025600001,0.0,,938.3207040000001
2021-06-01,19230052.1472,0.0,7.79,938.503584
2021-06-02,20967117.926400002,0.0,8.1,938.579784
2021-06-03,20918186.496000003,0.0,8.85,938.5767360000001
2021-06-04,20820323.635199998,0.0,9.52,938.58588
2021-06-05,20624597.913599998,0.0,8.45,938.579784
2021-06-06,20600132.1984,0.0,7.83,938.579784
2021-06-07,20624597.913599998,0.0,8.17,938.58588
2021-06-08,20649063.628799997,0.0,7.94,938.60112
2021-06-09,20771392.204800002,0.0,7.44,938.60112
2021-06-10,20844789.350399997,0.0,8.4,938.604168
2021-06-11,20893720.7808,0.0,8.85,938.60112
2021-06-12,20771392.204800002,0.0,9.41,938.60112
2021-06-13,20722460.774400003,0.0,9.47,938.60112
