date,avg gain (m3/d),computed flow(m3/d),inflow(m3/d),wse(m),outflow(m3/d),total avg discharge (m3/d),spill(m3/d),storage(m3)
2016-06-09,,15561980.8644096,15031955.6103168,930.139872,14752826.2656,14764936.794623999,71953.6684032,314825084.5404
2016-06-10,,15528340.5060096,13187534.2728192,930.209976,14752826.2656,14763591.180287998,63782.1195264,315589829.8056
2016-06-11,,15583314.968063999,12222533.0681856,930.2892240000001,14728360.5504,14718036.0185856,66962.6625024,316455116.0256
2016-06-12,,15515300.279808,10610658.353664,930.362376,14703894.8352,14712849.2869632,70950.57408,317257568.7744
2016-06-13,,15346070.9277696,9094469.0512896,930.420288,14703894.8352,14712041.9183616,73886.459904,317892021.5472
2016-06-14,,15478308.118425598,8829554.287104,930.5635440000001,13896526.2336,13907389.0111488,66962.6625024,319462401.9396
2016-06-15,,15165195.895296,8204406.332313599,930.7159440000001,13480609.075199999,13482908.8524288,78999.7943808,321141784.9596
2016-06-16,,14135042.4910848,8045941.894963199,930.773856,13505074.7904,13497074.501529599,171186.60925439998,321779753.15040004
2016-06-17,,13873308.2698752,7256653.456896001,930.883584,12673240.4736,12662402.161766399,124799.6132352,322990648.1316
2016-06-18,,12848341.5972864,6405589.0879488,930.9354000000001,12281789.0304,12274669.5072768,55194.6534912,323564315.01
2016-06-19,,12688996.394188799,6931871.087616,930.971976,12281789.0304,12283501.630463999,71366.4912384,323969821.56
2016-06-20,,10472329.199923199,6421173.7485312,930.8104320000001,12257323.3152,12258962.5181184,58546.456473599996,322183199.7888
2016-06-21,,11650500.1810944,6328399.756492799,930.8287200000001,11449954.7136,11446480.582041599,55072.324915200006,322384109.0112
2016-06-22,,11575953.146879999,6456184.1869824,930.914064,10642586.112,10632310.511616,54313.887744,323327758.2156
2016-06-23,,10719848.840601599,5987494.480896001,930.941496,10422394.6752,10415715.534950402,44919.0531072,323631885.04440004
2016-06-24,,11032398.3522816,5865312.6991872005,930.99636,10422394.6752,10424914.643865598,59304.893644799995,324239373.9444
2016-06-25,,10801833.4522368,5719570.4337408,931.029888,10422394.6752,10430125.8412032,54020.29916159999,324611083.1424
2016-06-26,,10999834.4853504,5425688.2627584,931.0817040000001,10422394.6752,10426162.3953408,57005.116416000004,325184762.3556
2016-06-27,,10192979.663769599,4971922.642944,931.060368,10422394.6752,10429538.6640384,52381.0962432,324948205.5612
2016-06-28,,11481393.157632,4850303.5726848,931.154856,10422394.6752,10433526.575616,54534.0791808,325994961.3588
2016-06-29,,10612713.4737408,4852016.1727488,931.1731440000001,10397928.959999999,10408987.463270402,55292.516352000006,326198300.53679997
2016-06-30,,9715898.2173696,4396684.7471616,931.1091360000001,10422394.6752,10424376.398131201,51500.330496,325488889.1844
2016-07-01,,10435337.0385408,4533545.9579904,931.1091360000001,10446860.3904,10435337.0385408,49225.018982400004,325488889.1844
2016-07-02,,10557983.6688384,4112637.7936896,931.1213280000001,10422394.6752,10423936.0152576,48906.9646848,325624078.5924
2016-07-03,,10511376.4813824,4179698.3190528,931.1274240000001,10446860.3904,10444462.7503104,60577.1108352,325690834.53000003
2016-07-04,,10445710.501785599,3820052.3056128,931.130472,10422394.6752,10411947.814809598,46289.1331584,325724607.2124
2016-07-05,,10396730.1399552,3526781.7775104,931.1274240000001,10422394.6752,10430492.8269312,53188.46484479999,325690834.53000003
2016-07-06,,10306671.842303999,3466351.4609664,931.11828,10397928.959999999,10407225.931776,53555.4505728,325590268.90559995
2016-07-07,,10315234.842624,3714482.7445247998,931.1091360000001,10422394.6752,10416620.7664128,47023.1046144,325488889.1844
2016-07-08,,9870619.400294399,3066190.2231552,931.0969440000001,10006477.5168,10005792.4767744,58081.607884799996,325353712.11120003
2016-07-09,,9508771.472486401,3173937.2328959997,931.069512,9810751.7952,9812904.7781376,52454.4933888,325049585.2824
2016-07-10,,9764242.4706048,3381553.2920832,931.066464,9786286.08,9798910.389043199,51108.8790528,325015775.59559995
2016-07-11,,9994782.904934399,3636950.8930559997,931.1152320000001,9443766.0672,9454090.5990144,49836.661862400004,325556459.2188
2016-07-12,,8862558.5369088,3182940.6160896,931.1121840000001,8905520.332799999,8896321.223884799,52087.507660799994,325522698.8712
2016-07-13,,8492049.74592,3109665.7990655997,931.099992,8636397.4656,8627247.2881152,44209.5473664,325387509.46320003
2016-07-14,,8471058.1622784,2745297.9025919996,931.084752,8636397.4656,8640042.8571648,39830.1843456,325218522.70320004
2016-07-15,,8863341.4397952,2874574.7417088,931.0817040000001,8905520.332799999,8897104.1267712,48270.8560896,325184762.3556
2016-07-16,,9082064.9336832,2517619.9569408,931.0938960000001,8954451.7632,8946916.3229184,46998.6388992,325319902.42440003
2016-07-17,,8958806.6605056,2610663.0718464,931.0938960000001,8954451.7632,8958806.6605056,48075.130368,325319902.42440003
2016-07-18,,8833933.6501248,2571517.9275264,931.0817040000001,8978917.4784,8969082.2608896,42790.535884799996,325184762.3556
2016-07-19,,8222339.701555201,2584289.0308608,931.008552,9027848.9088,9031102.848921599,56344.542105600005,324374514.01320004
2016-07-20,,8265497.223168,2349564.959232,930.9354000000001,9076780.3392,9075703.8477312,48809.101824,323564315.01
2016-07-21,,9445209.5443968,2332585.7528832,930.9689280000001,9076780.3392,9073330.6733568,48515.5132416,323936061.2124
2016-07-22,,9397085.4825984,2406667.9385088,930.999408,9052314.624,9060265.98144,48588.9103872,324273146.6268
2016-07-23,,9933814.342656,2023510.3727616002,931.078656,9052314.624,9056008.9469952,45457.29884159999,325150952.6688
2016-07-24,,10098615.4002432,2172090.6611711998,931.1731440000001,9052314.624,9051262.598246401,33420.1669632,326198300.53679997
2016-07-25,,8875133.9145216,2150267.2432128,931.1518080000001,9101246.0544,9112280.0919552,53115.0676992,325961164.0068
2016-07-26,,9060021.324288,2298138.0258816,931.14876,9101246.0544,9093784.011264,44405.273087999994,325927391.32440007
2016-07-27,,8332043.968512,2324634.3954431997,931.0817040000001,9076780.3392,9076413.353472,44600.9988096,325184762.3556
2016-07-28,,8008851.87072,1940865.186816,930.984168,9101246.0544,9089429.1139584,43206.4530432,324104196.8712
2016-07-29,,9651822.5092608,2072197.1460096,931.0390320000001,9052314.624,9043580.3636736,49176.087552000005,324712450.5288
2016-07-30,,11094443.4060288,1834096.8056831998,931.228008,9003383.193599999,8997829.4762496,52845.944832,326809058.1588
2016-07-31,,10107618.7834368,2069603.7801984,931.3255440000001,9027848.9088,9021096.371404799,43328.7816192,327895569.0168
2016-08-01,,9456806.293401599,1655864.0704511998,931.365168,9027848.9088,9015934.1054976,45848.75028479999,328336451.77320004
2016-08-02,,8032363.423027201,2014849.5095807998,931.276776,9027848.9088,9016105.365504,46558.2560256,327352714.4688
2016-08-03,,7894817.1721728,1631643.0124032,931.176192,9003383.193599999,9015273.5311872,49689.8675712,326232258.24120003
2016-08-04,,8991125.8702848,1909842.6599424,931.176192,8978917.4784,8991125.8702848,47194.3646208,326232258.24120003
2016-08-05,,8966513.3607936,2089421.0095104,931.1822880000001,8905520.332799999,8898572.0696832,56711.5278336,326300210.65440005
2016-08-06,,8853628.5508608,1845864.8146944,931.17924,8881054.6176,8887586.9635584,52845.944832,326266252.95
2016-08-07,,8756842.1815296,1756369.2284928,931.1640000000001,8929986.048,8926952.299315201,50350.441881599996,326096341.08
2016-08-08,,8479767.9568896,1802413.7044992,931.1274240000001,8881054.6176,8885262.7206144,43597.9044864,325690834.53000003
2016-08-09,,9101099.2601088,1766277.8431488,931.14876,8856588.9024,8864540.25984,39022.815744,325927391.32440007
2016-08-10,,8867794.199961599,1597562.2711296,931.14876,8856588.9024,8867794.199961599,50595.099033599996,325927391.32440007
2016-08-11,,8643174.4687104,1868104.1498111999,931.1335200000001,8807657.472,8812159.1635968,47145.4331904,325758404.5644
2016-08-12,,8521188.4127232,1686177.091584,931.11828,8685328.896,8689316.8075776,45677.4902784,325590268.90559995
2016-08-13,,8243037.6966144,1781152.9979903998,931.0878,8587466.0352,8581471.934976,46974.173184,325252332.39
2016-08-14,,8015971.393843199,1708612.1524224,931.04208,8514068.8896,8522044.7127552,45775.3531392,324746260.21559995
2016-08-15,,6607651.4297856,1586846.2878720001,930.8652960000001,8563000.32,8566376.5886976,43230.9187584,322787901.024
2016-08-16,,4725968.8080384005,1788223.5896832,930.50868,8660863.1808,8653180.9462272,45432.8331264,318860821.4088
2016-08-17,,4627934.687232,1688060.9516544,930.136824,8685328.896,8696925.6450048,44625.464524799994,314791842.2544
2016-08-18,,5048451.4000896,1805789.9731968,929.8045920000001,8660863.1808,8660716.3865088,47610.2817792,311179583.7396
2016-08-19,,5062543.652044799,1591250.116608,929.4815040000001,8563000.32,8555367.0168576,50032.387584,307686245.0316
2016-08-20,,5110814.5081344,1695229.406208,929.16756,8489603.1744,8486691.7542912,48442.116096,304311086.0424
2016-08-21,,5138118.2462976,1656793.7676288001,928.8536160000001,8489603.1744,8494985.631744,41762.9758464,300954219.5616
2016-08-22,,4870414.3905792,1423121.7217535998,928.5122400000001,8489603.1744,8500417.0205184,45946.6131456,297324223.6044
2016-08-23,,4854707.4014208,1547040.5692416,928.170864,8465137.4592,8464599.213465601,44282.944512,293714333.3712
2016-08-24,,3937536.6700032,1587164.3421696,927.7441440000001,8416206.0288,8419288.7089152,45383.901696,289232594.8044
2016-08-25,,3854989.3469184,2549694.509568,927.314376,8342808.8832,8334441.6086016,45726.4217088,284753138.1756
2016-08-26,,3338738.2904832,1645735.2643584,926.8449840000001,8196014.592,8195451.880550399,47952.801792000006,279896421.6888
2016-08-27,,2632486.4898048,1663423.976448,926.3054880000001,8171548.8768,8166166.419456,47463.487488,274362746.7084
2016-08-28,,2648144.5475328,1662102.8278272,925.7629440000001,8147083.1616,8157530.0219904,49616.470425600004,268853445.2928
2016-08-29,,2740991.9367167996,1717150.6870272,925.226496,8147083.1616,8138495.695564799,48026.1989376,263455946.5044
2016-08-30,,2612546.9319168,1473618.9579264,924.677856,8073686.016,8079044.0076288,45897.6817152,257989459.1796
2016-08-31,,2820383.1825408,1591396.9108992,924.1536000000001,8000288.870399999,7995787.1788032,46020.01029119999,252814060.8
2016-09-01,,2710605.5184384002,1527908.3799552,923.617152,7951357.4399999995,7950868.125696001,40221.635788800006,247573522.34160003
2016-09-02,,2566429.0587648,1661491.1849472001,923.065464,7902426.0095999995,7903208.9124864,44185.081651199995,242236735.4388
2016-09-03,,2284217.0339328,1703694.5436672,922.483296,7853494.5792,7855500.7678464,39194.0757504,236665451.6532
2016-09-04,,2380196.0346624,1734105.4276607998,921.907224,7829028.864,7833726.2813184,37016.6270976,231211928.2032
2016-09-05,,2441507.1169535997,2026446.2585856,921.3372480000002,7780097.4336,7779461.325004799,32123.484057600002,225873957.1596
2016-09-06,,2324218.4782848,1708294.0981248,920.767272,7608837.4272,7608201.318604799,34154.138419200004,220590148.2228
2016-09-07,,2295030.8800512,1383658.523136,920.197296,7535440.2816,7524186.052608,41885.304422400004,215361007.1196
2016-09-08,,2836065.705984,1762705.8487296,919.682184,7510974.5664,7512442.509312,48295.3218048,210684625.4088
2016-09-09,,2857986.9868032,1674482.4797184,919.167072,7486508.851199999,7492038.102835201,27646.258176000003,206050564.3968
2016-09-10,,2838463.3460736,1628340.1408511999,918.642816,7510974.5664,7509824.677785601,34300.9327104,201379215.28440002
2016-09-11,,2807587.6134912,1589097.1336704,918.1094160000001,7510974.5664,7510778.8406784,38606.8985856,196676017.7184
2016-09-12,,2660817.7880063998,1690458.591744,917.55468,7510974.5664,7500723.4317312,37236.8185344,191836125.8988
2016-09-13,,2551382.6439167997,2021944.5669888002,916.987752,7437577.4207999995,7444085.301043199,33591.4269696,186943490.4744
2016-09-14,,1034704.0272384001,1450743.5142144,916.240992,7388645.9904,7395692.1163776005,29897.1039744,180582508.1232
2016-09-15,,363658.39073279995,2159882.2692864,915.408888,7339714.56,7335653.2512768,34814.7127296,173610435.11040002
2016-09-16,,371267.22816,1871407.0213632,914.5676400000001,7290783.1296,7298954.6784768,36356.052787199995,166682508.3468
2016-09-17,,267777.252864,1723193.7186816002,913.7020080000001,7266317.4144,7272580.6374912,35059.3698816,159677711.1096
2016-09-18,,372833.03393279994,1830745.0027007998,912.833328,7266317.4144,7276250.494771199,34692.384153599996,152774305.9284
2016-09-19,,284169.282048,1762363.3287168,911.94636,7192920.2688,7204321.292083199,37579.3385472,145853718.37080002
2016-09-20,,285221.30780159996,1998066.0289535997,911.0472000000001,7168454.5536,7167696.1164288,36453.915648,138971257.68
2016-09-21,,-118438.52728319999,1410057.0298368,910.074888,7168454.5536,7170705.3993984,29994.9668352,131682118.6332
2016-09-22,,375475.3311744,2099329.6241664,909.1513440000001,7143988.8384,7154411.233075201,35744.409907199995,124903183.9188
2016-09-23,,364196.6364672,2242087.0723584,908.224752,7021660.2624,7022345.302425601,26471.9038464,118245031.566
2016-09-24,,442707.116544,1994812.088832,907.2981599999999,6948263.1168,6956508.0628224,28478.092492800002,111731233.3776
2016-09-25,,357297.30478079995,1813105.2220416002,906.3380400000001,6948263.1168,6953718.9712896,29334.3925248,105134409.6504
2016-09-26,,397518.9405696,1825044.4910592001,905.3626800000001,6948263.1168,6944177.3423616,27597.3267456,98587751.55479999
2016-09-27,,344085.81857279997,1881462.4303104,904.3629360000001,6899331.6864,6897619.086336,29040.803942399998,92034210.64080001
2016-09-28,,336452.51543040003,1678152.3369983998,903.3388080000001,6874865.9712,6883135.3829376,19230.0521472,85488070.6068
2016-09-29,,289869.7936896,1825460.4082175998,902.281152,6874865.9712,6874963.8340608,32001.1554816,78902989.6092
2016-09-30,,-124016.7103488,1159992.9547776,901.132056,6825934.5408,6823512.4349952005,26569.766707199997,71955462.8484
2016-10-01,,295032.0595968,1649967.8330879998,900.0256320000001,6777003.1104,6778886.9704704,18838.600704,65471601.2196
2016-10-02,,115478.17574400001,1596143.259648,898.849104,6777003.1104,6788844.5165568,34716.849868799996,58798227.7236
2016-10-03,,963288.6045696001,1547578.8149759998,897.7884,6777003.1104,6773675.773132799,27744.1210368,52987833.84
2016-10-04,,2097494.6955264,1595580.5481983998,896.913624,6752537.3952,6741038.509056,30900.1982976,48342770.186400004
2016-10-05,,2077212.6176256,1469288.5263359998,896.032752,6605743.104,6616654.8129792,26667.629568,43803329.4252
2016-10-06,,2183491.6844544,2135905.8683904,895.313424,5773908.7872,5784502.4418816,22728.649420799997,40202320.247999996
2016-10-07,,756846.899712,1682972.0828928,894.8562240000001,3009282.9696,2999643.4778111996,25052.8923648,37959532.9032
2016-10-08,,252804.2351616,1752552.5769216001,894.6276240000001,1360293.7651199999,1359486.3965184,22581.8551296,36853101.3432
2016-10-09,,788896.986624,1564484.6241792,894.536184,1228178.90304,1228570.3544832,20991.5836416,36413538.4104
2016-10-10,,1881364.5674496,1840580.2202112,894.7495440000001,851406.88896,851480.2861056,16856.8777728,37443420.2016
2016-10-11,,1936706.015232,1639031.6583935998,895.0604400000001,423256.87296,422425.0386432,14336.909107200001,38957689.588800006
2016-10-12,,2149777.9289088002,1651998.4874496001,895.3256160000001,844067.1744,844678.81728,19230.0521472,40262711.4288
2016-10-13,,1680574.4428031999,1779978.6436607998,895.4292480000001,1167014.61504,1167577.3264896001,19523.6407296,40775752.7652
2016-10-14,,2306358.5061888,2046336.8850431999,895.6578480000001,1167014.61504,1166916.7521791998,18202.4921088,41915340.26760001
2016-10-15,,2135367.622656,2852335.406592,895.8590160000001,1125422.8991999999,1126352.5963776,21211.775078399998,42924363.912
2016-10-16,,2200177.3022208,2759292.2916864,896.0754240000001,1105850.32704,1105630.1356032,19743.8321664,44019028.0728
2016-10-17,,619692.1003007999,3022518.9215232003,895.996176,1020220.32384,1020220.32384,16245.2348928,43618504.782000005
2016-10-18,,783954.9121536,2885682.1764096,895.99008,814708.31616,814830.644736,15755.920588800001,43587630.777600005
2016-10-19,,1045664.667648,2637134.9756928002,896.0510400000001,736418.02752,737372.1904128,16269.700608000001,43895926.7688
2016-10-20,,959545.3501439999,2333172.930048,896.1120000000001,650788.02432,651252.8729088,14190.114816,44204222.76
2016-10-21,,869584.9153536,2131086.122496,896.1638160000001,604303.16544,604670.151168,14875.1548416,44469149.594399996
2016-10-22,,917048.4028415999,2162255.4436608,896.224776,604303.16544,604914.80832,15609.1262976,44781281.7084
2016-10-23,,932217.1462655999,2124431.4479616,896.2887840000001,604303.16544,604865.8768896,15829.3177344,45108634.9656
2016-10-24,,885683.3559551999,2350201.0678272,896.3436480000001,604303.16544,605159.465472,18055.6978176,45389165.322000004
2016-10-25,,932730.9262848,2672096.4827136,896.407656,604303.16544,605379.6569088,18398.217830399997,45716518.5792
2016-10-26,,934590.3206399999,2575285.6476672,896.471664,604303.16544,604131.9054336,24710.372352,46046980.206
2016-10-27,,840470.7142656,2405053.2013056,896.517384,604303.16544,603789.3854208,18300.3549696,46283672.683199994
2016-10-28,,682422.1940736,2272767.0792192,896.532624,604303.16544,603911.7139968,18080.163532799997,46362183.6852
2016-10-29,,919886.4258048,2778742.5352704,896.5935840000001,604303.16544,604425.4940160001,20110.817894400003,46677769.54319999
2016-10-30,,887934.2017536,2617293.2806655997,896.6484480000001,604303.16544,603887.2482816001,18447.1492608,46961408.269200005
2016-10-31,,951055.7469696,5204102.280192,896.715504,604303.16544,604596.7540224,18667.3406976,47308164.16680001
2016-11-01,,935887.0035455999,4210769.7773568,896.7795120000001,601856.59392,601660.8681984,18936.4635648,47642190.5508
2016-11-02,,928791.9461376,3741125.9083776004,896.837424,626322.30912,216081.19664639997,30313.0211328,47944664.5164
2016-11-03,,877658.6013696,3118889.373696,896.8831440000001,638555.16672,39487.6643328,39487.6643328,48183762.279599994
2016-11-04,,846636.074496,3065676.443136,896.925816,623875.7376,367108.056576,24074.2637568,48406528.76760001
2016-11-05,,904717.6823808,2920227.7662719996,896.983728,601856.59392,594247.7564928,23903.0037504,48709385.112
2016-11-06,,875383.289856,2677478.9400576004,897.0355440000001,604303.16544,604841.4111744,25664.5352448,48980454.676800005
2016-11-07,,842966.217216,2684549.5317504,897.081264,601856.59392,603006.4825344,22973.3065728,49221563.012399994
2016-11-08,,829705.7995776,2380196.0346624,897.1239360000001,604303.16544,604205.3025792,24857.1666432,49446969.1476
2016-11-09,,826867.7766144001,2376110.260224,897.1666080000001,601856.59392,602712.893952,23217.9637248,49671980.5692
2016-11-10,,795062.3468544,2307312.6690816,897.2031840000001,601856.59392,602737.3596672,24172.126617600003,49865180.5416
2016-11-11,,169987.7892096,2315019.3693696,897.120888,604303.16544,604743.5483136,26643.1638528,49430872.2336
2016-11-12,,813215.9075328,2368623.7513727997,897.160512,604303.16544,603813.851136,24441.2494848,49639774.4064
2016-11-13,,799955.4898944,2192568.4647935997,897.197088,606749.73696,606235.9569408,25811.329536,49832986.7136
2016-11-14,,797117.4669312,2099672.1441792003,897.233664,604303.16544,604058.508288,24930.5637888,50025791.972399995
2016-11-15,,135344.3364864,2213755.7741568,897.145272,601856.59392,602737.3596672,22850.9779968,49559277.5016
2016-11-16,,762865.4656512,2339240.4274176,897.175752,601856.59392,603226.6739712,16734.5491968,49720283.646
2016-11-17,,813607.358976,2320915.6067328,897.215376,604303.16544,605061.6026112,12404.117606400001,49929580.5324
2016-11-18,,762474.0142079999,1939201.5181824,897.245856,601856.59392,602492.7025152,11572.2832896,50090191.963199995
2016-11-19,,717016.7153664,2202110.0937216002,897.267192,604303.16544,604523.3568768,12134.9947392,50202895.0308
2016-11-20,,764920.5857279999,2233988.9206272,897.297672,604303.16544,604816.9454592,13431.6776448,50363506.4616
2016-11-21,,751635.7023744001,1951825.8272256,897.325104,606749.73696,605771.108352,16734.5491968,50508403.3572
2016-11-22,,766682.1172224,1990310.3972352,897.355584,604303.16544,604058.508288,13554.0062208,50670790.9992
2016-11-23,,750363.485184,2251506.3727104,897.3830160000001,604303.16544,604401.0283008,13798.6633728,50816859.7008
2016-11-24,,767024.6372351999,2043694.5878016,897.413496,604303.16544,604034.0425728,12550.911897599999,50979592.7172
2016-11-25,,834183.0254591999,2288449.6026624,897.456168,606749.73696,605599.8483456,12868.966195199999,51207021.7596
2016-11-26,,734485.2360192,1696599.4862592001,897.480552,604303.16544,603569.193984,12648.774758399999,51337203.2388
2016-11-27,,734485.2360192,2024709.1928064001,897.504936,604303.16544,604547.822592,14092.2519552,51467384.718
2016-11-28,,799172.5870079999,2186843.4874368003,897.541512,604303.16544,604816.9454592,14434.771968000001,51662262.22319999
2016-11-29,,767024.6372351999,2031363.8673408,897.571992,604303.16544,603397.9339776,14410.3062528,51824995.239599995
2016-11-30,,100236.03517439999,1533535.4944512,897.4775040000001,604303.16544,604572.2883072001,12722.171904,51320921.3028
2016-12-01,,135222.00791040002,1985441.7199104,897.3891120000001,606749.73696,605697.7112064,13749.7319424,50849398.90319999
2016-12-02,,832127.9053824,1533975.8773248,897.431784,604303.16544,605575.3826304,13260.4176384,51077222.659200005
2016-12-03,,929379.1233024,1875443.8643711999,897.4927440000001,604303.16544,603446.865408,13602.937651199998,51402293.9784
2016-12-04,,929354.6575872,2518084.8055296,897.553704,604303.16544,604034.0425728,11841.4061568,51727352.9628
2016-12-05,,1158402.6832896,1778853.2207616002,897.6573360000001,604303.16544,605306.2597632,13969.9233792,52281456.848400004
2016-12-06,,754351.3967615999,1149081.2457984001,897.684768,606749.73696,606725.2712448001,14508.169113599999,52429067.4
2016-12-07,,801668.0899584,1425812.9504256,897.7213440000002,604303.16544,603349.0025472001,12868.966195199999,52626424.2
2016-12-08,,817693.1334144,1404821.366784,897.760968,604303.16544,604278.6997248001,13211.486208,52839816.24
2016-12-09,,867431.932416,2113250.6161152,897.809736,604303.16544,605037.136896,13994.3890944,53102954.528400004
2016-12-10,,1064380.939776,2922013.7634815997,897.89508,604303.16544,604719.0825984,12697.7061888,53563042.5684
2016-12-11,,997491.6744191999,2566477.9901952,897.9682320000001,601856.59392,602786.2910976,11719.0775808,53958681.278400004
2016-12-12,,1016305.809408,2537192.5291008,898.0444320000001,601856.59392,602663.9625216001,11988.200448000001,54373130.558400005
2016-12-13,,1264804.0786944001,1869229.5727104,898.166352,601856.59392,602541.6339456,12379.6518912,55036089.054000005
2016-12-14,,985552.4054016,2189436.853248,898.236456,604303.16544,603569.193984,12599.843328,55417345.3872
2016-12-15,,905182.5309696001,2398936.7725056,898.29132,604303.16544,603936.179712,12550.911897599999,55718228.1636
2016-12-16,,956413.7385984,2728930.3391232,898.3553280000001,604303.16544,604694.6168832,12917.8976256,56070337.3644
2016-12-17,,872153.8154496,1802217.9787776,898.4040960000001,604303.16544,603715.9882752,14116.7176704,56338199.8812
2016-12-18,,841082.3571455999,1530599.6086272001,898.446768,606749.73696,605795.5740672001,15070.8805632,56572524.0768
2016-12-19,,771966.7117055999,1394888.2864128,898.4772480000001,604303.16544,604645.6854528,12942.3633408,56740191.0132
2016-12-20,,1293453.4311936,2277758.08512,898.6022160000001,604303.16544,604352.0968704,12257.3233152,57429336.2892
2016-12-21,,401751.5092992,2108871.2530944,898.5656400000001,604303.16544,604401.0283008,14287.9776768,57226774.2036
2016-12-22,,1026777.1355136,1818658.939392,898.6418400000001,604303.16544,604327.6311552,13162.5547776,57649241.1036
2016-12-23,,942199.1580672,2004206.9234688,898.7028,604303.16544,604327.6311552,13798.6633728,57987128.28
2016-12-24,,1466328.1747968001,2470376.6608896,898.8582480000001,604303.16544,604621.2197376,13774.1976576,58849158.1128
2016-12-25,,367719.699456,1998384.0832512,898.815576,604303.16544,605183.9311872,13431.6776448,58612576.6488
2016-12-26,,365028.47078399995,2042569.1649024,898.772904,601856.59392,602957.551104,12648.774758399999,58375760.8236
2016-12-27,,1453483.6743168,1904949.5169024,898.9253040000001,604303.16544,605061.6026112,13920.991948800001,59224950.129599996
2016-12-28,,1185290.5042944,2263347.7788672,899.028936,604303.16544,603226.6739712,12183.926169600001,59805943.879200004
2016-12-29,,721151.4212352,1789349.0125823999,899.050272,601856.59392,602370.3739392,13309.3490688,59925233.730000004
2016-12-30,,809497.1188224,1781495.5180032,899.0868480000001,604303.16544,603715.9882752,13333.814784,60130435.4628
2016-12-31,,928791.9461376,1908178.9913088002,899.14476,604303.16544,603202.2082560001,12575.377612799999,60454927.0464
2017-01-01,,793227.4182144001,1741763.1965184,899.1782880000001,604303.16544,604719.0825984,14116.7176704,60643846.8432
2017-01-02,,879664.790016,2100822.0327935996,899.227056,604303.16544,604792.479744,14190.114816,60919208.918400005
2017-01-03,,865278.9494784,1823698.8767231998,899.272776,606749.73696,606187.0255104001,13725.2662272,61177746.326400004
2017-01-04,,980634.7966464,2516323.2740352,899.3398320000001,601856.59392,603128.8111104,14263.5119616,61556523.364800006
2017-01-05,,931360.8462336,1989698.7543551999,899.3977440000001,604303.16544,603593.6596992,12281.7890304,61883592.9216
2017-01-06,,810720.4045824,1492849.0100735999,899.4343200000001,604303.16544,605453.0540544,13284.883353599998,62090015.7996
2017-01-07,,846195.6916224,1469117.2663296,899.476992,604303.16544,604694.6168832,12648.774758399999,62331913.5624
2017-01-08,,954016.0985088,2411976.9987072,899.537952,606749.73696,606015.765504,15486.7977216,62679175.1868
2017-01-09,,291802.58519039996,3225021.6462336,899.4830880000001,604303.16544,605110.5340416001,13872.0605184,62366673.028799996
2017-01-10,,1539774.2518272,5118105.291263999,899.64768,601856.59392,602835.222528,12477.514752,63304586.5512
2017-01-11,,363364.8021504,3326187.3785856,899.6050080000001,606749.73696,607239.051264,15046.414848,63061208.612399995
2017-01-12,,1006152.5376,2846512.5663744,899.675112,606749.73696,607703.8998528,12966.829055999999,63460621.7712
2017-01-13,,922112.805888,2309783.7063168,899.729976,609196.30848,608731.4598912,14312.443392,63773543.3124
2017-01-14,,331045.5923712,1941966.144,899.6812080000001,609196.30848,607973.02272,13920.991948800001,63495393.572399996
2017-01-15,,244534.823424,2047902.6908159999,899.6172,609196.30848,608560.1998848,14777.2919808,63130739.88
2017-01-16,,676281.2995584001,1941843.8154240001,899.629392,606749.73696,607312.4484096,13480.6090752,63200283.4824
2017-01-17,,609196.30848,2125140.9537024,899.629392,609196.30848,608633.5970304001,14973.0177024,63200283.4824
2017-01-18,,814928.5075967999,3216532.0430592,899.665968,606749.73696,608046.4198656,14728.360550399999,63408470.23680001
2017-01-19,,852581.2432896,3164126.4811008,899.7086400000001,609196.30848,610615.3199616,17028.1377792,63651848.1756
2017-01-20,,678727.8710784,2654774.756352,899.7208320000001,609196.30848,608437.8713088,16171.837747200001,63721379.4432
2017-01-21,,747843.5165184,2774461.0351104,899.745216,609196.30848,609636.6913536,16783.480627200002,63860034.93
2017-01-22,,730888.7758848,2583579.52512,899.7665519999999,609196.30848,608804.8570368,15315.5377152,63981730.066800006
2017-01-23,,641662.3125503999,2593047.7569023995,899.7726480000001,606749.73696,608095.3512960001,14630.4976896,64016649.8856
2017-01-24,,732014.198784,2398447.4582016002,899.793984,609196.30848,610003.6770816001,16807.9463424,64139467.4892
2017-01-25,,626738.2262784,2390618.4293376,899.7970320000001,609196.30848,608462.337024,14899.620556799999,64157019.9096
2017-01-26,,644280.1440768,2239175.6522496,899.8031280000001,609196.30848,610003.6770816001,15780.386304,64192100.0808
2017-01-27,,624291.6547583999,1813374.3449088002,899.806176,606749.73696,608070.8855808,15462.3320064,64209652.501200005
2017-01-28,,643864.2269184,1963691.6990976,899.812272,609196.30848,609392.0342016,13774.1976576,64244313.2892
2017-01-29,,624291.6547583999,1857779.6179968,899.81532,606749.73696,607948.5570048001,13431.6776448,64261853.374800004
2017-01-30,,644280.1440768,2196018.1306368,899.8214160000001,609196.30848,609367.5684864,15486.7977216,64296945.8808
2017-01-31,,381542.828544,2129373.522432,899.781792,609196.30848,608731.4598912,15755.920588800001,64069282.4772
2017-02-01,,676941.8738688,2693675.24352,899.793984,606749.73696,607801.7627136,13040.2262016,64139467.4892
