date,canal discharge (m3/d),outflow(m3/d)
2016-01-30,,574944.3072
2016-01-31,,555371.7350399999
2016-02-01,,557818.3065599999
2016-02-02,,560264.8780799999
2016-02-03,,565158.02112
2016-02-04,,577390.87872
2016-02-05,,579837.45024
2016-02-06,,560264.8780799999
2016-02-07,,557793.8408448
2016-02-08,,557818.3065599999
2016-02-09,,557818.3065599999
2016-02-10,,557818.3065599999
2016-02-11,,560264.8780799999
2016-02-12,,562711.4495999999
2016-02-13,,562711.4495999999
2016-02-14,,562711.4495999999
2016-02-15,,560264.8780799999
2016-02-16,,562711.4495999999
2016-02-17,,562711.4495999999
2016-02-18,,562711.4495999999
2016-02-19,,557818.3065599999
2016-02-20,,557818.3065599999
2016-02-21,,555371.7350399999
2016-02-22,,557818.3065599999
2016-02-23,,555371.7350399999
2016-02-24,,555371.7350399999
2016-02-25,,557818.3065599999
2016-02-26,,560264.8780799999
2016-02-27,,562711.4495999999
2016-02-28,,562711.4495999999
2016-02-29,,562711.4495999999
2016-03-01,,560264.8780799999
2016-03-02,,562711.4495999999
2016-03-03,,557818.3065599999
2016-03-04,,548032.02048
2016-03-05,,548007.5547648
2016-03-06,,548032.02048
2016-03-07,,548032.02048
2016-03-08,,545585.44896
2016-03-09,,545585.44896
2016-03-10,,545585.44896
2016-03-11,,548032.02048
2016-03-12,,545585.44896
2016-03-13,,545585.44896
2016-03-14,,543138.87744
2016-03-15,,538245.7344
2016-03-16,,543138.87744
2016-03-17,,540692.30592
2016-03-18,,540692.30592
2016-03-19,,540692.30592
2016-03-20,,543138.87744
2016-03-21,,545585.44896
2016-03-22,,545585.44896
2016-03-23,,545585.44896
2016-03-24,,545585.44896
2016-03-25,,543138.87744
2016-03-26,,543138.87744
2016-03-27,,545585.44896
2016-03-28,,545585.44896
2016-03-29,,543138.87744
2016-03-30,,545585.44896
2016-03-31,,545585.44896
2016-04-01,,545585.44896
2016-04-02,,550478.592
2016-04-03,,550478.592
2016-04-04,,584730.59328
2016-04-05,,961502.60736
2016-04-06,,685040.0255999999
2016-04-07,,574944.3072
2016-04-08,,557818.3065599999
2016-04-09,,609196.30848
2016-04-10,,800028.88704
2016-04-11,,905231.4624
2016-04-12,,1054472.32512
2016-04-13,,1548679.77216
2016-04-14,,1759084.92288
2016-04-15,,1174354.3296
2016-04-16,,922357.46304
2016-04-17,,981075.17952
2016-04-18,,1132762.61376
2016-04-19,,1184140.61568
2016-04-20,,1609844.0601599999
2016-04-21,,2409872.9472
2016-04-22,,3131611.5456
2016-04-23,,3474131.5584
2016-04-24,,3571994.4192
2016-04-25,,3229474.4063999997
2016-04-26,,2715694.3871999998
2016-04-27,,2099158.36416
2016-04-28,,1859394.3551999999
2016-04-29,,1705260.34944
2016-04-30,,1940131.21536
2016-05-01,,2011081.78944
2016-05-02,,2182341.79584
2016-05-03,,2302223.80032
2016-05-04,,2519968.6656
2016-05-05,,2789091.5328
2016-05-06,,3058214.4
2016-05-07,,3009282.9696
2016-05-08,,3278405.8368
2016-05-09,,3890048.7168
2016-05-10,,4036843.008
2016-05-11,,3547528.704
2016-05-12,,3425200.128
2016-05-13,,3400734.4128
2016-05-14,,3645391.5648
2016-05-15,,3718788.7103999997
2016-05-16,,3571994.4192
2016-05-17,,3571994.4192
2016-05-18,,3596460.1344
2016-05-19,,3669857.28
2016-05-20,,4721883.0336
2016-05-21,,4550623.0272
2016-05-22,,4208103.0144
2016-05-23,,3156077.2608
2016-05-24,,2400086.66112
2016-05-25,,3009282.9696
2016-05-26,,2789091.5328
2016-05-27,,2471037.2352
2016-05-28,,2397640.0896
2016-05-29,,2336475.8016
2016-05-30,,2495502.9504
2016-05-31,,2642297.2416
2016-06-01,,2519968.6656
2016-06-02,,2593365.8112
2016-06-03,,2666762.9568
2016-06-04,,2715694.3871999998
2016-06-05,,2838022.9632
2016-06-06,,2935885.824
2016-06-07,,2911420.1088
2016-06-08,,2838022.9632
2016-06-09,,2740160.1023999997
2016-06-10,,2495502.9504
2016-06-11,,1979276.35968
2016-06-12,,1423904.62464
2016-06-13,,1027560.0384
2016-06-14,,907678.03392
2016-06-15,,998201.18016
2016-06-16,,912571.17696
2016-06-17,,675253.73952
2016-06-18,,596963.45088
2016-06-19,,574944.3072
2016-06-20,,562711.4495999999
2016-06-21,,565158.02112
2016-06-22,,565158.02112
2016-06-23,,565158.02112
2016-06-24,,562711.4495999999
2016-06-25,,562711.4495999999
2016-06-26,,555371.7350399999
2016-06-27,,557818.3065599999
2016-06-28,,560264.8780799999
2016-06-29,,552925.16352
2016-06-30,,550478.592
2016-07-01,,550478.592
2016-07-02,,711952.31232
2016-07-03,,729053.8472448001
2016-07-04,,738864.59904
2016-07-05,,548032.02048
2016-07-06,,545585.44896
2016-07-07,,545585.44896
2016-07-08,,545585.44896
2016-07-09,,550478.592
2016-07-10,,570051.16416
2016-07-11,,596963.45088
2016-07-12,,570051.16416
2016-07-13,,550478.592
2016-07-14,,557818.3065599999
2016-07-15,,557818.3065599999
2016-07-16,,555371.7350399999
2016-07-17,,555371.7350399999
2016-07-18,,557818.3065599999
2016-07-19,,560264.8780799999
2016-07-20,,560264.8780799999
2016-07-21,,557818.3065599999
2016-07-22,,555371.7350399999
2016-07-23,,552925.16352
2016-07-24,,550478.592
2016-07-25,,550478.592
2016-07-26,,552925.16352
2016-07-27,,545585.44896
2016-07-28,,552925.16352
2016-07-29,,548032.02048
2016-07-30,,545585.44896
2016-07-31,,543138.87744
2016-08-01,,543138.87744
2016-08-02,,543138.87744
2016-08-03,,538245.7344
2016-08-04,,533352.59136
2016-08-05,,530906.01984
2016-08-06,,533352.59136
2016-08-07,,535799.16288
2016-08-08,,530906.01984
2016-08-09,,530906.01984
2016-08-10,,530906.01984
2016-08-11,,528459.44832
2016-08-12,,528459.44832
2016-08-13,,528459.44832
2016-08-14,,530906.01984
2016-08-15,,530906.01984
2016-08-16,,528459.44832
2016-08-17,,523566.30528
2016-08-18,,526012.8768
2016-08-19,,523566.30528
2016-08-20,,518673.16224
2016-08-21,,521119.73376
2016-08-22,,521119.73376
2016-08-23,,521119.73376
2016-08-24,,518673.16224
2016-08-25,,518673.16224
2016-08-26,,518673.16224
2016-08-27,,518673.16224
2016-08-28,,518673.16224
2016-08-29,,521119.73376
2016-08-30,,518673.16224
2016-08-31,,513780.0192
2016-09-01,,513780.0192
2016-09-02,,513780.0192
2016-09-03,,513780.0192
2016-09-04,,511333.44768
2016-09-05,,508886.87616
2016-09-06,,508886.87616
2016-09-07,,511333.44768
2016-09-08,,511333.44768
2016-09-09,,508886.87616
2016-09-10,,508886.87616
2016-09-11,,508886.87616
2016-09-12,,508886.87616
2016-09-13,,503993.73312
2016-09-14,,501547.1616
2016-09-15,,501547.1616
2016-09-16,,503993.73312
2016-09-17,,503993.73312
2016-09-18,,508886.87616
2016-09-19,,516226.59072
2016-09-20,,521119.73376
2016-09-21,,535799.16288
2016-09-22,,535799.16288
2016-09-23,,528459.44832
2016-09-24,,526012.8768
2016-09-25,,528459.44832
2016-09-26,,535799.16288
2016-09-27,,535799.16288
2016-09-28,,538245.7344
2016-09-29,,538245.7344
2016-09-30,,538245.7344
2016-10-01,,538245.7344
2016-10-02,,535799.16288
2016-10-03,,555371.7350399999
2016-10-04,,526012.8768
2016-10-05,,528459.44832
2016-10-06,,523566.30528
2016-10-07,,518673.16224
2016-10-08,,528434.9826048
2016-10-09,,538245.7344
2016-10-10,,538245.7344
2016-10-11,,543138.87744
2016-10-12,,530906.01984
2016-10-13,,530906.01984
2016-10-14,,535799.16288
2016-10-15,,611642.88
2016-10-16,,672807.168
2016-10-17,,538245.7344
2016-10-18,,533352.59136
2016-10-19,,528459.44832
2016-10-20,,528459.44832
2016-10-21,,530906.01984
2016-10-22,,533352.59136
2016-10-23,,533352.59136
2016-10-24,,535799.16288
2016-10-25,,601856.59392
2016-10-26,,528459.44832
2016-10-27,,530906.01984
2016-10-28,,552925.16352
2016-10-29,,1470389.48352
2016-10-30,,1189033.75872
2016-10-31,,1864287.4982399999
2016-11-01,,1203713.18784
2016-11-02,,841620.60288
2016-11-03,,616536.02304
2016-11-04,,562711.4495999999
2016-11-05,,829387.74528
2016-11-06,,1433690.91072
2016-11-07,,1372526.6227199999
2016-11-08,,1323595.19232
2016-11-09,,1286896.61952
2016-11-10,,1259984.3328
2016-11-11,,990861.4656
2016-11-12,,716845.45536
2016-11-13,,552925.16352
2016-11-14,,548032.02048
2016-11-15,,548032.02048
2016-11-16,,557818.3065599999
2016-11-17,,552925.16352
2016-11-18,,555347.2693248
2016-11-19,,555371.7350399999
2016-11-20,,557818.3065599999
2016-11-21,,555371.7350399999
2016-11-22,,545585.44896
2016-11-23,,545585.44896
2016-11-24,,543138.87744
2016-11-25,,550478.592
2016-11-26,,548032.02048
2016-11-27,,552925.16352
2016-11-28,,550478.592
2016-11-29,,550478.592
2016-11-30,,550478.592
2016-12-01,,565158.02112
2016-12-02,,548032.02048
2016-12-03,,545585.44896
2016-12-04,,545585.44896
2016-12-05,,545585.44896
2016-12-06,,550478.592
2016-12-07,,543138.87744
2016-12-08,,548032.02048
2016-12-09,,555371.7350399999
2016-12-10,,548032.02048
2016-12-11,,543138.87744
2016-12-12,,545585.44896
2016-12-13,,545585.44896
2016-12-14,,543138.87744
2016-12-15,,548032.02048
2016-12-16,,557818.3065599999
2016-12-17,,550478.592
2016-12-18,,577390.87872
2016-12-19,,550478.592
2016-12-20,,555371.7350399999
2016-12-21,,560264.8780799999
2016-12-22,,555371.7350399999
2016-12-23,,550478.592
2016-12-24,,550478.592
2016-12-25,,548032.02048
2016-12-26,,545585.44896
2016-12-27,,565158.02112
2016-12-28,,552925.16352
2016-12-29,,552925.16352
2016-12-30,,552925.16352
2016-12-31,,552925.16352
2017-01-01,,550478.592
2017-01-02,,550478.592
2017-01-03,,552925.16352
2017-01-04,,552925.16352
2017-01-05,,530906.01984
2017-01-06,,550478.592
2017-01-07,,550478.592
2017-01-08,,560264.8780799999
2017-01-09,,567604.59264
2017-01-10,,550478.592
2017-01-11,,550478.592
2017-01-12,,548032.02048
2017-01-13,,545585.44896
2017-01-14,,555371.7350399999
2017-01-15,,557818.3065599999
2017-01-16,,560264.8780799999
2017-01-17,,560264.8780799999
2017-01-18,,552925.16352
2017-01-19,,550478.592
2017-01-20,,577390.87872
2017-01-21,,557818.3065599999
2017-01-22,,555371.7350399999
2017-01-23,,555371.7350399999
2017-01-24,,555371.7350399999
2017-01-25,,557818.3065599999
2017-01-26,,565158.02112
2017-01-27,,555371.7350399999
2017-01-28,,555371.7350399999
2017-01-29,,557818.3065599999
2017-01-30,,609196.30848
2017-01-31,,555371.7350399999
2017-02-01,,555371.7350399999
2017-02-02,,555371.7350399999
2017-02-03,,552925.16352
2017-02-04,,552925.16352
2017-02-05,,552925.16352
2017-02-06,,552925.16352
2017-02-07,,557818.3065599999
2017-02-08,,552925.16352
2017-02-09,,579837.45024
2017-02-10,,729078.31296
2017-02-11,,550478.592
2017-02-12,,562711.4495999999
2017-02-13,,557818.3065599999
2017-02-14,,552925.16352
2017-02-15,,552925.16352
2017-02-16,,555371.7350399999
2017-02-17,,562711.4495999999
2017-02-18,,562711.4495999999
2017-02-19,,562711.4495999999
2017-02-20,,562711.4495999999
2017-02-21,,562711.4495999999
2017-02-22,,562711.4495999999
2017-02-23,,560264.8780799999
2017-02-24,,557818.3065599999
2017-02-25,,555371.7350399999
2017-02-26,,550478.592
2017-02-27,,548032.02048
2017-02-28,,548032.02048
2017-03-01,,545585.44896
2017-03-02,,550478.592
2017-03-03,,562711.4495999999
2017-03-04,,562711.4495999999
2017-03-05,,562711.4495999999
2017-03-06,,560264.8780799999
2017-03-07,,552925.16352
2017-03-08,,560264.8780799999
2017-03-09,,565158.02112
2017-03-10,,638555.16672
2017-03-11,,572497.73568
2017-03-12,,560264.8780799999
2017-03-13,,555371.7350399999
2017-03-14,,560264.8780799999
2017-03-15,,560264.8780799999
2017-03-16,,577390.87872
2017-03-17,,582284.02176
2017-03-18,,577390.87872
2017-03-19,,1007987.46624
2017-03-20,,1817802.63936
2017-03-21,,1734619.20768
2017-03-22,,2130963.79392
2017-03-23,,2346262.08768
2017-03-24,,2013528.36096
2017-03-25,,2018421.504
2017-03-26,,1793336.92416
2017-03-27,,1705260.34944
2017-03-28,,1492408.6272
2017-03-29,,1387206.05184
2017-03-30,,1776210.92352
2017-03-31,,1959703.78752
2017-04-01,,2128517.2224
2017-04-02,,2248399.22688
2017-04-03,,1967043.50208
2017-04-04,,1634309.77536
2017-04-05,,1384759.48032
2017-04-06,,1282003.47648
2017-04-07,,1656328.91904
2017-04-08,,2084478.93504
2017-04-09,,1940131.21536
2017-04-10,,1467942.912
2017-04-11,,1225732.33152
2017-04-12,,1184140.61568
2017-04-13,,1783550.63808
2017-04-14,,2378067.51744
2017-04-15,,1822695.7824
2017-04-16,,1651435.776
2017-04-17,,1927898.35776
2017-04-18,,2253292.36992
2017-04-19,,2838022.9632
2017-04-20,,2691228.672
2017-04-21,,2275311.5136
2017-04-22,,1976829.78816
2017-04-23,,2253292.36992
2017-04-24,,2363388.08832
2017-04-25,,2319349.80096
2017-04-26,,2179895.22432
2017-04-27,,2001295.50336
2017-04-28,,1702813.77792
2017-04-29,,1387206.05184
2017-04-30,,1333381.4784
2017-05-01,,1529107.2
2017-05-02,,1785997.2096
2017-05-03,,2025761.21856
2017-05-04,,2519968.6656
2017-05-05,,3571994.4192
2017-05-06,,4624020.1728
2017-05-07,,5211197.3376
2017-05-08,,5357991.6288
2017-05-09,,6116428.8
2017-05-10,,6067497.3696
2017-05-11,,6067497.3696
2017-05-12,,6214291.6608
2017-05-13,,6728071.68
2017-05-14,,5137800.192
2017-05-15,,4208103.0144
2017-05-16,,4159171.584
2017-05-17,,4354897.3056
2017-05-18,,3694322.9952
2017-05-19,,3400734.4128
2017-05-20,,2789091.5328
2017-05-21,,2789091.5328
2017-05-22,,3278405.8368
2017-05-23,,3498597.2736
2017-05-24,,4330431.5904
2017-05-25,,5455854.4896
2017-05-26,,4746348.7488
2017-05-27,,4208103.0144
2017-05-28,,3938980.1472
2017-05-29,,4354897.3056
2017-05-30,,4942074.4704
2017-05-31,,5309060.1984
2017-06-01,,5627114.496
2017-06-02,,5945168.7935999995
2017-06-03,,6189825.9456
2017-06-04,,6385551.6672
2017-06-05,,6385551.6672
2017-06-06,,6630208.8192
2017-06-07,,6458948.8127999995
2017-06-08,,6605743.104
2017-06-09,,6703605.9648
2017-06-10,,6728071.68
2017-06-11,,5504785.92
2017-06-12,,4942074.4704
2017-06-13,,5994100.223999999
2017-06-14,,6825934.5408
2017-06-15,,5235663.0528
2017-06-16,,4721883.0336
2017-06-17,,5113334.4768
2017-06-18,,5406923.0592
2017-06-19,,5137800.192
2017-06-20,,5162265.9072
2017-06-21,,5455854.4896
2017-06-22,,5945168.7935999995
2017-06-23,,5578183.0656
2017-06-24,,4868677.3248
2017-06-25,,4403828.736
2017-06-26,,3987911.5776
2017-06-27,,4183637.2992
2017-06-28,,4281500.16
2017-06-29,,4110240.1536
2017-06-30,,3474131.5584
2017-07-01,,3033748.6848
2017-07-02,,3033748.6848
2017-07-03,,2911420.1088
2017-07-04,,3009282.9696
2017-07-05,,3009282.9696
2017-07-06,,2935885.824
2017-07-07,,2813557.248
2017-07-08,,2417212.66176
2017-07-09,,2253292.36992
2017-07-10,,2050226.93376
2017-07-11,,2138303.50848
2017-07-12,,1834928.64
2017-07-13,,1634309.77536
2017-07-14,,1392099.19488
2017-07-15,,1144995.47136
2017-07-16,,1186587.1872
2017-07-17,,1184140.61568
2017-07-18,,954162.8928
2017-07-19,,966395.7504
2017-07-20,,900338.31936
2017-07-21,,905231.4624
2017-07-22,,829387.74528
2017-07-23,,814708.31616
2017-07-24,,819601.4592
2017-07-25,,807368.6015999999
2017-07-26,,844091.6401152
2017-07-27,,963949.17888
2017-07-28,,949269.74976
2017-07-29,,983521.75104
2017-07-30,,1012880.60928
2017-07-31,,983521.75104
2017-08-01,,929697.1775999999
2017-08-02,,875872.60416
2017-08-03,,831834.3168
2017-08-04,,826941.17376
2017-08-05,,844067.1744
2017-08-06,,858746.60352
2017-08-07,,831834.3168
2017-08-08,,892998.6048
2017-08-09,,907678.03392
2017-08-10,,853853.46048
2017-08-11,,836727.45984
2017-08-12,,819601.4592
2017-08-13,,804922.0300799999
2017-08-14,,844067.1744
2017-08-15,,895445.17632
2017-08-16,,804922.0300799999
2017-08-17,,748650.88512
2017-08-18,,689933.16864
2017-08-19,,579837.45024
2017-08-20,,565158.02112
2017-08-21,,560264.8780799999
2017-08-22,,560264.8780799999
2017-08-23,,562711.4495999999
2017-08-24,,557818.3065599999
2017-08-25,,555371.7350399999
2017-08-26,,552925.16352
2017-08-27,,552925.16352
2017-08-28,,552925.16352
2017-08-29,,577390.87872
2017-08-30,,555371.7350399999
2017-08-31,,552925.16352
2017-09-01,,557818.3065599999
2017-09-02,,555371.7350399999
2017-09-03,,552925.16352
2017-09-04,,552925.16352
2017-09-05,,552925.16352
2017-09-06,,552925.16352
2017-09-07,,552925.16352
2017-09-08,,552925.16352
2017-09-09,,552925.16352
2017-09-10,,555371.7350399999
2017-09-11,,552925.16352
2017-09-12,,552925.16352
2017-09-13,,555371.7350399999
2017-09-14,,562711.4495999999
2017-09-15,,782902.8864
2017-09-16,,667914.02496
2017-09-17,,552925.16352
2017-09-18,,557818.3065599999
2017-09-19,,731524.88448
2017-09-20,,633662.02368
2017-09-21,,824494.60224
2017-09-22,,853853.46048
2017-09-23,,643448.30976
2017-09-24,,567604.59264
2017-09-25,,557818.3065599999
2017-09-26,,552925.16352
2017-09-27,,552925.16352
2017-09-28,,555371.7350399999
2017-09-29,,555371.7350399999
2017-09-30,,557818.3065599999
2017-10-01,,589623.73632
2017-10-02,,557818.3065599999
2017-10-03,,555371.7350399999
2017-10-04,,592070.30784
2017-10-05,,552925.16352
2017-10-06,,548032.02048
2017-10-07,,557818.3065599999
2017-10-08,,562711.4495999999
2017-10-09,,560264.8780799999
2017-10-10,,560264.8780799999
2017-10-11,,562711.4495999999
2017-10-12,,555371.7350399999
2017-10-13,,550478.592
2017-10-14,,550478.592
2017-10-15,,548032.02048
2017-10-16,,961502.60736
2017-10-17,,782902.8864
2017-10-18,,763330.31424
2017-10-19,,555371.7350399999
2017-10-20,,552925.16352
2017-10-21,,545585.44896
2017-10-22,,548032.02048
2017-10-23,,550478.592
2017-10-24,,543138.87744
2017-10-25,,543138.87744
2017-10-26,,543138.87744
2017-10-27,,538245.7344
2017-10-28,,538245.7344
2017-10-29,,538245.7344
2017-10-30,,538245.7344
2017-10-31,,533352.59136
2017-11-01,,530906.01984
2017-11-02,,533352.59136
2017-11-03,,533352.59136
2017-11-04,,535799.16288
2017-11-05,,521119.73376
2017-11-06,,521119.73376
2017-11-07,,521119.73376
2017-11-08,,523566.30528
2017-11-09,,523566.30528
2017-11-10,,528459.44832
2017-11-11,,526012.8768
2017-11-12,,521119.73376
2017-11-13,,521119.73376
2017-11-14,,523566.30528
2017-11-15,,518673.16224
2017-11-16,,548032.02048
2017-11-17,,579837.45024
2017-11-18,,516226.59072
2017-11-19,,508886.87616
2017-11-20,,508886.87616
2017-11-21,,511333.44768
2017-11-22,,533352.59136
2017-11-23,,548032.02048
2017-11-24,,579837.45024
2017-11-25,,570051.16416
2017-11-26,,511333.44768
2017-11-27,,599410.0224
2017-11-28,,614089.45152
2017-11-29,,516226.59072
2017-11-30,,508886.87616
2017-12-01,,503993.73312
2017-12-02,,506440.30464
2017-12-03,,511333.44768
2017-12-04,,511333.44768
2017-12-05,,506440.30464
2017-12-06,,501547.1616
2017-12-07,,508886.87616
2017-12-08,,489314.304
2017-12-09,,496654.01856
2017-12-10,,499100.59008
2017-12-11,,496654.01856
2017-12-12,,508886.87616
2017-12-13,,496654.01856
2017-12-14,,499100.59008
2017-12-15,,501547.1616
2017-12-16,,496654.01856
2017-12-17,,501547.1616
2017-12-18,,518673.16224
2017-12-19,,526012.8768
2017-12-20,,526012.8768
2017-12-21,,518673.16224
2017-12-22,,526012.8768
2017-12-23,,528459.44832
2017-12-24,,533352.59136
2017-12-25,,526012.8768
2017-12-26,,521119.73376
2017-12-27,,511333.44768
2017-12-28,,506440.30464
2017-12-29,,528459.44832
2017-12-30,,530906.01984
2017-12-31,,528459.44832
2018-01-01,,511333.44768
2018-01-02,,518673.16224
2018-01-03,,567604.59264
2018-01-04,,555371.7350399999
2018-01-05,,528459.44832
2018-01-06,,530906.01984
2018-01-07,,530906.01984
2018-01-08,,528459.44832
2018-01-09,,521119.73376
2018-01-10,,521119.73376
2018-01-11,,511333.44768
2018-01-12,,518673.16224
2018-01-13,,526012.8768
2018-01-14,,526012.8768
2018-01-15,,526012.8768
2018-01-16,,523566.30528
2018-01-17,,526012.8768
2018-01-18,,528459.44832
2018-01-19,,521119.73376
2018-01-20,,511333.44768
2018-01-21,,513780.0192
2018-01-22,,523566.30528
2018-01-23,,523566.30528
2018-01-24,,516226.59072
2018-01-25,,511333.44768
2018-01-26,,516226.59072
2018-01-27,,511333.44768
2018-01-28,,521119.73376
2018-01-29,,521119.73376
2018-01-30,,513780.0192
2018-01-31,,511333.44768
2018-02-01,,521119.73376
2018-02-02,,552925.16352
2018-02-03,,560264.8780799999
2018-02-04,,560264.8780799999
2018-02-05,,530906.01984
2018-02-06,,530906.01984
2018-02-07,,530906.01984
2018-02-08,,540692.30592
2018-02-09,,540692.30592
2018-02-10,,530906.01984
2018-02-11,,530906.01984
2018-02-12,,538245.7344
2018-02-13,,538245.7344
2018-02-14,,538245.7344
2018-02-15,,540692.30592
2018-02-16,,535799.16288
2018-02-17,,538245.7344
2018-02-18,,560264.8780799999
2018-02-19,,550478.592
2018-02-20,,589623.73632
2018-02-21,,574944.3072
2018-02-22,,565158.02112
2018-02-23,,552925.16352
2018-02-24,,550478.592
2018-02-25,,555371.7350399999
2018-02-26,,567604.59264
2018-02-27,,584730.59328
2018-02-28,,570051.16416
2018-03-01,,548032.02048
2018-03-02,,543138.87744
2018-03-03,,538245.7344
2018-03-04,,538245.7344
2018-03-05,,533352.59136
2018-03-06,,535799.16288
2018-03-07,,538245.7344
2018-03-08,,540692.30592
2018-03-09,,540692.30592
2018-03-10,,538245.7344
2018-03-11,,543138.87744
2018-03-12,,545585.44896
2018-03-13,,545585.44896
2018-03-14,,545585.44896
2018-03-15,,548032.02048
2018-03-16,,543138.87744
2018-03-17,,535799.16288
2018-03-18,,533352.59136
2018-03-19,,535799.16288
2018-03-20,,535799.16288
2018-03-21,,535799.16288
2018-03-22,,548032.02048
2018-03-23,,584730.59328
2018-03-24,,533352.59136
2018-03-25,,535799.16288
2018-03-26,,530906.01984
2018-03-27,,538245.7344
2018-03-28,,540692.30592
2018-03-29,,540692.30592
2018-03-30,,535799.16288
2018-03-31,,535799.16288
2018-04-01,,543138.87744
2018-04-02,,565158.02112
2018-04-03,,552925.16352
2018-04-04,,543138.87744
2018-04-05,,562711.4495999999
2018-04-06,,631215.45216
2018-04-07,,641001.73824
2018-04-08,,826941.17376
2018-04-09,,572497.73568
2018-04-10,,538245.7344
2018-04-11,,663020.88192
2018-04-12,,900338.31936
2018-04-13,,665467.45344
2018-04-14,,545585.44896
2018-04-15,,538245.7344
2018-04-16,,555371.7350399999
2018-04-17,,614089.45152
2018-04-18,,538245.7344
2018-04-19,,545585.44896
2018-04-20,,670360.59648
2018-04-21,,1162121.472
2018-04-22,,1656328.91904
2018-04-23,,2285097.79968
2018-04-24,,1947470.92992
2018-04-25,,2231273.2262399998
2018-04-26,,2838022.9632
2018-04-27,,3523062.9888
2018-04-28,,4452760.1663999995
2018-04-29,,5088868.7616
2018-04-30,,3914514.432
2018-05-01,,2838022.9632
2018-05-02,,2471037.2352
2018-05-03,,2617831.5264
2018-05-04,,3156077.2608
2018-05-05,,3938980.1472
2018-05-06,,4599554.4576
2018-05-07,,5186731.6224
2018-05-08,,5480320.2047999995
2018-05-09,,5627114.496
2018-05-10,,5602648.7808
2018-05-11,,5553717.3504
2018-05-12,,5039937.3312
2018-05-13,,4942074.4704
2018-05-14,,4550623.0272
2018-05-15,,4428294.4512
2018-05-16,,4599554.4576
2018-05-17,,4281500.16
2018-05-18,,4232568.7296
2018-05-19,,4134705.8688
2018-05-20,,4208103.0144
2018-05-21,,4991005.9008
2018-05-22,,4917608.7552
2018-05-23,,5651580.2112
2018-05-24,,6874865.9712
2018-05-25,,6018565.9392
2018-05-26,,6140894.5152
2018-05-27,,6214291.6608
2018-05-28,,5945168.7935999995
2018-05-29,,5627114.496
2018-05-30,,5700511.6416
2018-05-31,,6018565.9392
2018-06-01,,5896237.3632
2018-06-02,,5455854.4896
2018-06-03,,4746348.7488
2018-06-04,,4575088.7424
2018-06-05,,4819745.8944
2018-06-06,,5088868.7616
2018-06-07,,4819745.8944
2018-06-08,,4624020.1728
2018-06-09,,4501691.5967999995
2018-06-10,,4403828.736
2018-06-11,,3743254.4255999997
2018-06-12,,2740160.1023999997
2018-06-13,,2275311.5136
2018-06-14,,2404979.80416
2018-06-15,,2984817.2544
2018-06-16,,3792185.856
2018-06-17,,3963445.8624
2018-06-18,,4672951.6032
2018-06-19,,4770814.464
2018-06-20,,3694322.9952
2018-06-21,,2862488.6784
2018-06-22,,2789091.5328
2018-06-23,,2740160.1023999997
2018-06-24,,2412319.51872
2018-06-25,,2157876.08064
2018-06-26,,2150536.36608
2018-06-27,,2099158.36416
2018-06-28,,1837375.21152
2018-06-29,,1697920.63488
2018-06-30,,1514427.77088
2018-07-01,,1387206.05184
2018-07-02,,1078938.04032
2018-07-03,,961502.60736
2018-07-04,,809815.1731199999
2018-07-05,,714398.88384
2018-07-06,,663020.88192
2018-07-07,,638555.16672
2018-07-08,,587177.1648
2018-07-09,,555371.7350399999
2018-07-10,,560264.8780799999
2018-07-11,,567604.59264
2018-07-12,,555371.7350399999
2018-07-13,,552925.16352
2018-07-14,,552925.16352
2018-07-15,,552925.16352
2018-07-16,,555371.7350399999
2018-07-17,,552925.16352
2018-07-18,,552925.16352
2018-07-19,,550478.592
2018-07-20,,555371.7350399999
2018-07-21,,552925.16352
2018-07-22,,552925.16352
2018-07-23,,552925.16352
2018-07-24,,555371.7350399999
2018-07-25,,552925.16352
2018-07-26,,550478.592
2018-07-27,,552925.16352
2018-07-28,,562711.4495999999
2018-07-29,,555371.7350399999
2018-07-30,,550478.592
2018-07-31,,555371.7350399999
2018-08-01,,557818.3065599999
2018-08-02,,574944.3072
2018-08-03,,579837.45024
2018-08-04,,552925.16352
2018-08-05,,555371.7350399999
2018-08-06,,552925.16352
2018-08-07,,552925.16352
2018-08-08,,552925.16352
2018-08-09,,555371.7350399999
2018-08-10,,552925.16352
2018-08-11,,557818.3065599999
2018-08-12,,555371.7350399999
2018-08-13,,552925.16352
2018-08-14,,552925.16352
2018-08-15,,550478.592
2018-08-16,,552925.16352
2018-08-17,,548032.02048
2018-08-18,,543138.87744
2018-08-19,,545585.44896
2018-08-20,,543163.3431552
2018-08-21,,548007.5547648
2018-08-22,,545585.44896
2018-08-23,,543138.87744
2018-08-24,,545585.44896
2018-08-25,,545585.44896
2018-08-26,,545585.44896
2018-08-27,,638555.16672
2018-08-28,,636108.5952
2018-08-29,,535799.16288
2018-08-30,,538245.7344
2018-08-31,,545585.44896
2018-09-01,,543138.87744
2018-09-02,,543138.87744
2018-09-03,,543138.87744
2018-09-04,,545585.44896
2018-09-05,,540692.30592
2018-09-06,,538245.7344
2018-09-07,,545585.44896
2018-09-08,,543138.87744
2018-09-09,,538245.7344
2018-09-10,,535799.16288
2018-09-11,,535799.16288
2018-09-12,,535799.16288
2018-09-13,,535799.16288
2018-09-14,,535799.16288
2018-09-15,,538245.7344
