date,inflow(m3/d),power discharge (m3/d),wse(m),storage(m3)
1983-08-28,,,1085.0636160000001,4275439036.8
1983-08-29,,,1085.030088,4272318332.4
1983-08-30,,,1084.99656,4269197628.0
1983-08-31,,,1084.9447440000001,4264374721.2000003
1983-09-01,,,1084.911216,4261254016.8
1983-09-02,,,1084.877688,4258133312.4
1983-09-03,,,1084.853304,4255863709.2000003
1983-09-04,,,1084.8106320000002,4251891903.6
1983-09-05,,,1084.7892960000001,4249906000.8
1983-09-06,,,1084.764912,4247562388.8
1983-09-07,,,1084.7283360000001,4244009966.4
1983-09-08,,,1084.700904,4241345649.6
1983-09-09,,,1084.545456,4226247854.4
1983-09-10,,,1084.390008,4211507768.4
1983-09-11,,,1084.20408,4194202044.0
1983-09-12,,,1084.0425360000002,4179165922.8
1983-09-13,,,1083.835272,4159874295.6
1983-09-14,,,1083.643248,4141507778.4
1983-09-15,,,1083.460368,4124559763.2000003
1983-09-16,,,1083.268344,4105909545.6
1983-09-17,,,1083.0763200000001,4087999416.0
1983-09-18,,,1082.8782,4069558890.0
1983-09-19,,,1082.734944,4056224971.2000003
1983-09-20,,,1082.579496,4041756250.8
1983-09-21,,,1082.347848,4020195020.4
1983-09-22,,,1082.13144,4000052292.0
1983-09-23,,,1082.027808,3990406478.4
1983-09-24,,,1081.988184,3986718373.2000003
1983-09-25,,,1081.945512,3982746567.6
1983-09-26,,,1081.854072,3974235555.6
1983-09-27,,,1081.698624,3959766835.2000003
1983-09-28,,,1081.482216,3939624106.8
1983-09-29,,,1081.2475200000001,3918519264.0
1983-09-30,,,1081.028064,3898586227.2000003
1983-10-01,,,1080.8604240000002,3882982705.2000003
1983-10-02,,,1080.7019280000002,3868711341.6
1983-10-03,,,1080.5403840000001,3854328964.8
1983-10-04,,,1080.4215120000001,3843745706.4
1983-10-05,,,1080.192912,3823393286.4
1983-10-06,,,1079.955168,3802226769.6
1983-10-07,,,1079.732664,3782417080.8
1983-10-08,,,1079.485776,3760905189.6
1983-10-09,,,1079.2846080000002,3743759817.6
1983-10-10,,,1079.062104,3723950128.8
1983-10-11,,,1078.8396,3704140440.0
1983-10-12,,,1078.601856,3683319297.6
1983-10-13,,,1078.354968,3662337802.8
1983-10-14,,,1078.132464,3643428554.4
1983-10-15,,,1078.089792,3639802123.2000003
1983-10-16,,,1078.044072,3635780978.4
1983-10-17,,,1078.0014,3631981860.0
1983-10-18,,,1077.9648240000001,3628318424.4
1983-10-19,,,1077.919104,3624654988.8
1983-10-20,,,1077.87948,3621127236.0
1983-10-21,,,1077.83376,3617056752.0
1983-10-22,,,1077.809376,3614885827.2000003
1983-10-23,,,1077.760608,3610593316.8
1983-10-24,,,1077.717936,3606966885.6
1983-10-25,,,1077.6874559999999,3604376577.6
1983-10-26,,,1077.65088,3601268208.0
1983-10-27,,,1077.60516,3597382746.0
1983-10-28,,,1077.565536,3594015345.6
1983-10-29,,,1077.519816,3590129883.6
1983-10-30,,,1077.4771440000002,3586503452.4
1983-10-31,,,1077.425328,3582099928.8
1983-11-01,,,1077.388752,3578991559.2000003
1983-11-02,,,1077.3552240000001,3576142220.4
1983-11-03,,,1077.312552,3572515789.2000003
1983-11-04,,,1077.2973120000001,3571220635.2000003
1983-11-05,,,1077.3156000000001,3572774820.0
1983-11-06,,,1077.370464,3577437374.4
1983-11-07,,,1077.4192320000002,3581581867.2000003
1983-11-08,,,1077.464952,3585467329.2000003
1983-11-09,,,1077.501528,3588575698.8
1983-11-10,,,1077.5442,3592202130.0
1983-11-11,,,1077.617352,3598418869.2000003
1983-11-12,,,1077.663072,3602304331.2000003
1983-11-13,,,1077.724032,3607484947.2000003
1983-11-14,,,1077.784992,3612714902.4
1983-11-15,,,1077.80328,3615699924.0
1983-11-16,,,1077.86424,3619770408.0
1983-11-17,,,1077.8886240000002,3621941332.8
1983-11-18,,,1077.922152,3624926354.4
1983-11-19,,,1077.9465360000002,3627097279.2000003
1983-11-20,,,1077.967872,3628996838.4
1983-11-21,,,1077.977016,3629810935.2000003
1983-11-22,,,1077.973968,3629539569.6
1983-11-23,,,1077.977016,3629810935.2000003
1983-11-24,,,1077.977016,3629810935.2000003
1983-11-25,,,1077.97092,3629268204.0
1983-11-26,,,1077.952632,3627640010.4
1983-11-27,,,1077.94044,3626554548.0
1983-11-28,,,1077.919104,3624654988.8
1983-11-29,,,1077.89472,3622484064.0
1983-11-30,,,1077.8490000000002,3618413580.0
1983-12-01,,,1077.7941360000002,3613528999.2000003
1983-12-02,,,1077.733176,3608262039.6
1983-12-03,,,1077.68136,3603858516.0
1983-12-04,,,1077.632592,3599714023.2000003
1983-12-05,,,1077.602112,3597123715.2000003
1983-12-06,,,1077.5533440000002,3592979222.4
1983-12-07,,,1077.501528,3588575698.8
1983-12-08,,,1077.48324,3587021514.0
1983-12-09,,,1077.449712,3584172175.2000003
1983-12-10,,,1077.4192320000002,3581581867.2000003
1983-12-11,,,1077.385704,3578732528.4
1983-12-12,,,1077.352176,3575883189.6
1983-12-13,,,1077.306456,3571997727.6
1983-12-14,,,1077.263784,3568371296.4
1983-12-15,,,1077.2211120000002,3564744865.2000003
1983-12-16,,,1077.172344,3560600372.4
1983-12-17,,,1077.108336,3555160725.6
1983-12-18,,,1077.0260400000002,3548166894.0
1983-12-19,,,1076.84316,3532625046.0
1983-12-20,,,1076.58408,3510607428.0
1983-12-21,,,1076.321952,3488330779.2000003
1983-12-22,,,1076.068968,3466831222.8
1983-12-23,,,1075.803792,3444295543.2000003
1983-12-24,,,1075.53252,3421241802.0
1983-12-25,,,1075.267344,3398977488.0
1983-12-26,,,1075.002168,3377514936.0
1983-12-27,,,1074.75528,3357532560.0
1983-12-28,,,1074.487056,3335823312.0
1983-12-29,,,1074.2096880000001,3312522874.8
1983-12-30,,,1073.9323200000001,3289691160.0
1983-12-31,,,1073.676288,3269511427.2000003
1984-01-01,,,1073.6214240000002,3265292925.6
1984-01-02,,,1073.569608,3261308785.2000003
1984-01-03,,,1073.487312,3254907024.0
1984-01-04,,,1073.453784,3252193368.0
1984-01-05,,,1073.4446400000002,3251453280.0
1984-01-06,,,1073.511696,3256855922.4
1984-01-07,,,1073.609232,3264355480.8
1984-01-08,,,1073.700672,3271386316.8
1984-01-09,,,1073.7799200000002,3277479708.0
1984-01-10,,,1073.853072,3283277064.0
1984-01-11,,,1073.91708,3288457680.0
1984-01-12,,,1073.9749920000002,3293144904.0
1984-01-13,,,1074.005472,3295611864.0
1984-01-14,,,1074.005472,3295611864.0
1984-01-15,,,1073.987184,3294131688.0
1984-01-16,,,1073.8957440000001,3286730808.0
1984-01-17,,,1073.64276,3266933454.0
1984-01-18,,,1073.435496,3250713192.0
1984-01-19,,,1073.341008,3243065616.0
1984-01-20,,,1073.1520320000002,3227770464.0
1984-01-21,,,1072.9173360000002,3208774872.0
1984-01-22,,,1072.658256,3187805712.0
1984-01-23,,,1072.417464,3169019811.6
1984-01-24,,,1072.1644800000001,3149567832.0
1984-01-25,,,1072.0730400000002,3142536996.0
1984-01-26,,,1072.069992,3142302634.8
1984-01-27,,,1072.069992,3142302634.8
1984-01-28,,,1072.082184,3143240079.6
1984-01-29,,,1072.082184,3143240079.6
1984-01-30,,,1072.069992,3142302634.8
1984-01-31,,,1072.063896,3141833912.4
1984-02-01,,,1072.0456080000001,3140427745.2
1984-02-02,,,1072.0090320000002,3137615410.8
1984-02-03,,,1071.92064,3130572240.0
1984-02-04,,,1071.902352,3129092064.0
1984-02-05,,,1071.877968,3127118496.0
1984-02-06,,,1071.8505360000001,3124898232.0
1984-02-07,,,1071.70728,3113303520.0
1984-02-08,,,1071.442104,3092790747.6
1984-02-09,,,1071.15864,3070995156.0
1984-02-10,,,1070.881272,3049668286.8
1984-02-11,,,1070.603904,3028341417.6
1984-02-12,,,1070.3356800000001,3007717632.0
1984-02-13,,,1070.18328,2995999572.0
1984-02-14,,,1070.110128,2990374903.2
1984-02-15,,,1070.03088,2984281512.0
1984-02-16,,,1069.957728,2978656843.2
1984-02-17,,,1069.918104,2975610147.6
1984-02-18,,,1069.89372,2973735258.0
1984-02-19,,,1069.857144,2970922923.6
1984-02-20,,,1069.8236160000001,2968344950.4
1984-02-21,,,1069.7870400000002,2965532616.0
1984-02-22,,,1069.6194,2952642750.0
1984-02-23,,,1069.3146000000002,2929206630.0
1984-02-24,,,1069.006752,2906473593.6
1984-02-25,,,1068.7080480000002,2883802231.2
1984-02-26,,,1068.403248,2861278886.4
1984-02-27,,,1068.092352,2838632193.6
1984-02-28,,,1067.769264,2815097395.2
1984-02-29,,,1067.446176,2791562596.8
1984-03-01,,,1067.1291840000001,2768471851.2
1984-03-02,,,1066.818288,2746984629.6
1984-03-03,,,1066.473864,2723203135.2
1984-03-04,,,1066.150776,2699828689.2
1984-03-05,,,1065.842928,2678649837.6
1984-03-06,,,1065.623472,2663552042.4
1984-03-07,,,1065.525936,2656841911.2
1984-03-08,,,1065.4375440000001,2650760854.8
1984-03-09,,,1065.388776,2647405789.2
1984-03-10,,,1065.346104,2644470106.8
1984-03-11,,,1065.30648,2641744116.0
1984-03-12,,,1065.2820960000001,2640066583.2
1984-03-13,,,1065.251616,2637969667.2
1984-03-14,,,1065.211992,2635243676.4
1984-03-15,,,1065.172368,2632517685.6
1984-03-16,,,1065.114456,2628533545.2
1984-03-17,,,1065.0687360000002,2625388171.2
1984-03-18,,,1065.035208,2623081563.6
1984-03-19,,,1065.007776,2621194339.2
1984-03-20,,,1064.9071920000001,2614533547.2
1984-03-21,,,1064.885856,2613152049.6
1984-03-22,,,1064.855376,2611178481.6
1984-03-23,,,1064.824896,2609204913.6
1984-03-24,,,1064.815752,2608612843.2
1984-03-25,,,1064.8127040000002,2608415486.4
1984-03-26,,,1064.809656,2608218129.6
1984-03-27,,,1064.7944160000002,2607231345.6
1984-03-28,,,1064.779176,2606244561.6
1984-03-29,,,1064.7578400000002,2604863064.0
1984-03-30,,,1064.7304080000001,2603086852.8
1984-03-31,,,1064.715168,2602100068.8
1984-04-01,,,1064.699928,2601507998.4
1984-04-02,,,1064.678592,2599731787.2
1984-04-03,,,1064.6664,2598942360.0
1984-04-04,,,1064.645064,2597474518.8
1984-04-05,,,1064.638968,2597055135.6
1984-04-06,,,1064.52924,2589506238.0
1984-04-07,,,1064.504856,2587828705.2
1984-04-08,,,1064.523144,2589086854.8
1984-04-09,,,1064.541432,2590345004.4
1984-04-10,,,1064.486568,2586570555.6
1984-04-11,,,1064.49876,2587409322.0
1984-04-12,,,1064.507904,2588038396.8
1984-04-13,,,1064.5140000000001,2588457780.0
1984-04-14,,,1064.5140000000001,2588457780.0
1984-04-15,,,1064.532288,2589715929.6
1984-04-16,,,1064.614584,2595377602.8
1984-04-17,,,1064.843184,2610389054.4
1984-04-18,,,1065.13884,2630211078.0
1984-04-19,,,1065.471072,2653067462.4
1984-04-20,,,1065.845976,2678859529.2
1984-04-21,,,1066.153824,2700038380.8
1984-04-22,,,1066.419,2719206660.0
1984-04-23,,,1066.711608,2739645423.6
1984-04-24,,,1066.8762000000002,2750968770.0
1984-04-25,,,1067.022504,2761033966.8
1984-04-26,,,1067.1291840000001,2768471851.2
1984-04-27,,,1067.238912,2776464801.6
1984-04-28,,,1067.36388,2793560834.4
1984-04-29,,,1067.4248400000001,2793560834.4
1984-04-30,,,1067.4096,2788898280.0
1984-05-01,,,1067.199288,2773578458.4
1984-05-02,,,1066.995072,2759146742.4
1984-05-03,,,1066.8,2745726480.0
1984-05-04,,,1066.690272,2738177582.4
1984-05-05,,,1066.787808,2744887713.6
1984-05-06,,,1066.873152,2750759078.4
1984-05-07,,,1066.909728,2753275377.6
1984-05-08,,,1067.010312,2759555024.28
1984-05-09,,,1066.9158240000002,2752815289.56
1984-05-10,,,1066.949352,2755207007.28
1984-05-11,,,1066.985928,2758517667.6
1984-05-12,,,1067.13528,2768915904.0
1984-05-13,,,1067.30292,2781127356.0
1984-05-14,,,1067.382168,2786900042.4
1984-05-15,,,1067.586384,2801775811.2
1984-05-16,,,1067.970432,2829751137.6
1984-05-17,,,1068.266088,2851287698.4
1984-05-18,,,1068.5068800000001,2868827784.0
1984-05-19,,,1068.87264,2896457736.0
1984-05-20,,,1069.29936,2935534382.4
1984-05-21,,,1069.7870400000002,2965532616.0
1984-05-22,,,1070.09184,2988968736.0
1984-05-23,,,1070.469792,3018029524.8
1984-05-24,,,1070.79288,3042871812.0
1984-05-25,,,1071.027576,3060917624.4
1984-05-26,,,1071.31104,3083329956.0
1984-05-27,,,1071.58536,3103805724.0
1984-05-28,,,1071.847488,3124651536.0
1984-05-29,,,1072.155336,3148864748.4
1984-05-30,,,1072.722264,3192986328.0
1984-05-31,,,1073.417208,3249233016.0
1984-06-01,,,1073.9384160000002,3290184552.0
1984-06-02,,,1074.29808,3320034768.0
1984-06-03,,,1074.621168,3346677936.0
1984-06-04,,,1074.93816,3372334320.0
1984-06-05,,,1075.2703920000001,3399224184.0
1984-06-06,,,1075.587384,3425904356.4
1984-06-07,,,1075.904376,3452843559.6
1984-06-08,,,1076.1756480000001,3475897300.8
1984-06-09,,,1076.43168,3497655888.0
1984-06-10,,,1076.681616,3518896413.6
1984-06-11,,,1076.9224080000001,3539359846.8
1984-06-12,,,1077.187584,3561895526.4
1984-06-13,,,1077.468,3585726360.0
1984-06-14,,,1077.7728,3611629440.0
1984-06-15,,,1078.132464,3643428554.4
1984-06-16,,,1078.568328,3680469958.8
1984-06-17,,,1078.9676160000001,3715537795.2000003
1984-06-18,,,1079.308992,3745881403.2000003
1984-06-19,,,1081.1316960000001,3771562456.8
1984-06-20,,,1079.924688,3799513113.6
1984-06-21,,,1080.314832,3834247910.4
1984-06-22,,,1080.711072,3869525438.4
1984-06-23,,,1081.03416,3899153628.0
1984-06-24,,,1081.335912,3926388866.4
1984-06-25,,,1081.610232,3951539523.6
1984-06-26,,,1081.8967440000001,3978207361.2000003
1984-06-27,,,1082.1375360000002,4000619692.8
1984-06-28,,,1082.326512,4018209117.6
1984-06-29,,,1082.503296,4034663740.8
1984-06-30,,,1082.7288480000002,4055657570.4
1984-07-01,,,1082.926968,4074098096.4
1984-07-02,,,1083.0580320000001,4086297213.6
1984-07-03,,,1083.210432,4100482233.6
1984-07-04,,,1083.35064,4113902496.0
1984-07-05,,,1083.521328,4130480467.2000003
1984-07-06,,,1083.661536,4143703372.8
1984-07-07,,,1083.7865040000001,4155335089.2000003
1984-07-08,,,1083.893184,4165264603.2000003
1984-07-09,,,1084.0029120000002,4175477817.6
1984-07-10,,,1084.1004480000001,4184556230.4
1984-07-11,,,1084.185792,4192499841.6
1984-07-12,,,1084.26504,4199876052.0
1984-07-13,,,1084.350384,4207819663.2000003
1984-07-14,,,1084.429632,4215195873.6
1984-07-15,,,1084.496688,4221511291.2000003
1984-07-16,,,1084.545456,4226247854.4
1984-07-17,,,1084.603368,4231872523.2000003
1984-07-18,,,1084.667376,4238089262.4
1984-07-19,,,1084.72224,4243417896.0
1984-07-20,,,1084.774056,4248450494.4
1984-07-21,,,1084.816728,4252459304.4
1984-07-22,,,1084.8594,4256431110.0
1984-07-23,,,1084.9051200000001,4260686616.0
1984-07-24,,,1084.947792,4264658421.6
1984-07-25,,,1084.984368,4268062826.4
1984-07-26,,,1085.0057040000002,4270048729.2000003
1984-07-27,,,1085.008752,4270332429.6
1984-07-28,,,1085.0453280000002,4273736834.4
1984-07-29,,,1085.078856,4276857538.8
1984-07-30,,,1085.0819040000001,4277141239.2000003
1984-07-31,,,1085.084952,4277424939.6
1984-08-01,,,1085.075808,4276573838.4
1984-08-02,,,1085.0453280000002,4273736834.4
1984-08-03,,,1085.051424,4270603795.2000003
1984-08-04,,,1085.07276,4276290138.0
1984-08-05,,,1085.100192,4278892780.8
1984-08-06,,,1085.115432,4280372956.8
1984-08-07,,,1085.13372,4282149168.0
1984-08-08,,,1085.1459120000002,4283333308.8
1984-08-09,,,1085.1642000000002,4285109520.0
1984-08-10,,,1085.176392,4286293660.8
1984-08-11,,,1085.1855360000002,4287181766.4
1984-08-12,,,1085.173344,4285997625.6
1984-08-13,,,1085.1824880000001,4286885731.2000003
1984-08-14,,,1085.1855360000002,4287181766.4
1984-08-15,,,1085.1855360000002,4287181766.4
1984-08-16,,,1085.17944,4286589696.0
1984-08-17,,,1085.1642000000002,4285109520.0
1984-08-18,,,1085.155056,4284221414.4
1984-08-19,,,1085.142864,4283037273.6
1984-08-20,,,1085.130672,4281853132.8
1984-08-21,,,1085.0453280000002,4273736834.4
1984-08-22,,,1084.892928,4259551814.4
1984-08-23,,,1084.69176,4240457544.0
1984-08-24,,,1084.484496,4220327150.4
1984-08-25,,,1084.374768,4210089266.4
1984-08-26,,,1084.28028,4201294554.0
1984-08-27,,,1084.0608240000001,4180868125.2000003
1984-08-28,,,1083.8261280000002,4159023194.4
1984-08-29,,,1083.612768,4139164166.4
1984-08-30,,,1083.3902640000001,4117750953.6
1984-08-31,,,1083.192144,4098780031.2000003
1984-09-01,,,1083.097656,4089985318.8
1984-09-02,,,1083.006216,4081474306.8
1984-09-03,,,1082.9635440000002,4077502501.2000003
1984-09-04,,,1082.798952,4062182679.6
1984-09-05,,,1082.613024,4044876955.2000003
1984-09-06,,,1082.411856,4026152728.8
1984-09-07,,,1082.189352,4005442599.6
1984-09-08,,,1082.1375360000002,4000619692.8
1984-09-09,,,1082.067432,3994094583.6
1984-09-10,,,1082.000376,3987853174.8
1984-09-11,,,1081.924176,3980760664.8
1984-09-12,,,1081.8388320000001,3972817053.6
1984-09-13,,,1081.7352,3963171240.0
1984-09-14,,,1081.631568,3953525426.4
1984-09-15,,,1081.555368,3946432916.4
1984-09-16,,,1081.390776,3931273447.2000003
1984-09-17,,,1081.1682720000001,3911463758.4
1984-09-18,,,1080.997584,3895749223.2000003
1984-09-19,,,1080.829944,3880145701.2000003
1984-09-20,,,1080.8147040000001,3878751868.8
1984-09-21,,,1080.7964160000001,3877123675.2000003
1984-09-22,,,1080.7750800000001,3875224116.0
1984-09-23,,,1080.765936,3873867288.0
1984-09-24,,,1080.7354559999999,3871696363.2000003
1984-09-25,,,1080.6836400000002,3867083148.0
1984-09-26,,,1080.662304,3865183588.8
1984-09-27,,,1080.6196320000001,3861384470.4
1984-09-28,,,1080.573912,3857313986.4
1984-09-29,,,1080.53124,3853514868.0
1984-09-30,,,1080.491616,3849987115.2000003
1984-10-01,,,1080.357504,3838047028.8
1984-10-02,,,1080.2112,3825021480.0
1984-10-03,,,1080.031368,3809010909.6
1984-10-04,,,1079.8302,3790829414.4
1984-10-05,,,1079.589408,3769712236.8
1984-10-06,,,1079.546736,3766085805.6
1984-10-07,,,1079.513208,3763236466.8
1984-10-08,,,1079.47968,3760387128.0
1984-10-09,,,1079.43396,3756501666.0
1984-10-10,,,1079.257176,3741317527.2000003
1984-10-11,,,1079.2206,3738061140.0
1984-10-12,,,1079.056008,3723407397.6
1984-10-13,,,1079.0133360000002,3719608279.2000003
1984-10-14,,,1078.992,3717708720.0
1984-10-15,,,1078.970664,3715809160.8
1984-10-16,,,1078.9493280000002,3713909601.6
1984-10-17,,,1078.924944,3711738676.8
1984-10-18,,,1078.8914160000002,3708753655.2000003
1984-10-19,,,1078.863984,3706311364.8
1984-10-20,,,1078.836552,3703869074.4
1984-10-21,,,1078.799976,3700612687.2000003
1984-10-22,,,1078.7725440000002,3698170396.8
1984-10-23,,,1078.735968,3694914009.6
1984-10-24,,,1078.7115840000001,3692743084.8
1984-10-25,,,1078.6872,3690572160.0
1984-10-26,,,1078.684152,3690313129.2000003
1984-10-27,,,1078.6963440000002,3691386256.8
1984-10-28,,,1078.699392,3691657622.4
1984-10-29,,,1078.690248,3690843525.6
1984-10-30,,,1078.681104,3690054098.4
1984-10-31,,,1078.6323360000001,3685909605.6
1984-11-01,,,1078.611,3684096390.0
1984-11-02,,,1078.598808,3683060266.8
1984-11-03,,,1078.577472,3681247051.2000003
1984-11-04,,,1078.58052,3681395068.8
1984-11-05,,,1078.568328,3680469958.8
1984-11-06,,,1078.5530880000001,3679174804.8
1984-11-07,,,1078.540896,3678138681.6
1984-11-08,,,1078.522608,3676584496.8
1984-11-09,,,1078.4982240000002,3674512250.4
1984-11-10,,,1078.482984,3673217096.4
1984-11-11,,,1078.4616480000002,3671403880.8
1984-11-12,,,1078.452504,3670626788.4
1984-11-13,,,1078.4403120000002,3669590665.2000003
1984-11-14,,,1078.44336,3669849696.0
1984-11-15,,,1078.437264,3669331634.4
1984-11-16,,,1078.4220240000002,3668036480.4
1984-11-17,,,1078.41288,3667259388.0
1984-11-18,,,1078.3824,3664669080.0
1984-11-19,,,1078.364112,3663114895.2000003
1984-11-20,,,1078.3397280000002,3661042648.8
1984-11-21,,,1078.330584,3659229433.2000003
1984-11-22,,,1078.287912,3656639125.2000003
1984-11-23,,,1078.2391440000001,3652494632.4
1984-11-24,,,1078.217808,3650681416.8
1984-11-25,,,1078.187328,3648091108.8
1984-11-26,,,1078.1690400000002,3645241770.0
1984-11-27,,,1078.120272,3642392431.2000003
1984-11-28,,,1078.089792,3639802123.2000003
1984-11-29,,,1078.056264,3636866440.8
1984-11-30,,,1078.019688,3633610053.6
1984-12-01,,,1077.980064,3630082300.8
1984-12-02,,,1077.937392,3626283182.4
1984-12-03,,,1077.882528,3621398601.6
1984-12-04,,,1077.821568,3615971289.6
1984-12-05,,,1077.74232,3609039132.0
1984-12-06,,,1077.669168,3602822392.8
1984-12-07,,,1077.592968,3596346622.8
1984-12-08,,,1077.565536,3594015345.6
1984-12-09,,,1077.535056,3591425037.6
1984-12-10,,,1077.507624,3589093760.4
1984-12-11,,,1077.4771440000002,3586503452.4
1984-12-12,,,1077.431424,3582617990.4
1984-12-13,,,1077.388752,3578991559.2000003
1984-12-14,,,1077.352176,3575883189.6
1984-12-15,,,1077.2973120000001,3571220635.2000003
1984-12-16,,,1077.227208,3565262926.8
1984-12-17,,,1077.022992,3547907863.2000003
1984-12-18,,,1076.818776,3530552799.6
1984-12-19,,,1076.61456,3510689762.79
1984-12-20,,,1076.364624,3489583994.88
1984-12-21,,,1076.169552,3475379239.2000003
1984-12-22,,,1075.925712,3452775718.2000003
1984-12-23,,,1075.6849200000001,3432651492.0
1984-12-24,,,1075.44108,3412396825.29
1984-12-25,,,1075.172856,3390180617.01
1984-12-26,,,1074.93816,3370824540.48
1984-12-27,,,1074.874152,3365565598.5
1984-12-28,,,1074.8223360000002,3362959872.0
1984-12-29,,,1074.691272,3352351944.0
1984-12-30,,,1074.6059280000002,3345444456.0
1984-12-31,,,1074.477912,3335083224.0
1985-01-01,,,1074.349896,3324438291.6
1985-01-02,,,1074.2279760000001,3314077059.6
1985-01-03,,,1073.999376,3295118472.0
1985-01-04,,,1073.87136,3284757240.0
1985-01-05,,,1073.7433440000002,3274667373.6
1985-01-06,,,1073.6031360000002,3263886758.4
1985-01-07,,,1073.392824,3247259448.0
1985-01-08,,,1073.26176,3236651520.0
1985-01-09,,,1073.1246,3225550200.0
1985-01-10,,,1073.00268,3215682360.0
1985-01-11,,,1072.627776,3205074432.0
