date,computed flow(m3/d),wse(m),outflow(m3/d),avg air temperature (C),max air temperature (C),min air temperature (C),storage(m3)
2014-02-05,743243.9620608,1919.1091920000001,10960.6404096,-22.9278412,-18.1611364,-27.1612084,107721374.91960001
2014-02-06,835186.1197824,1919.121384,10960.6404096,-20.916714,-7.333271999999997,-34.0501524,108025649.766
2014-02-07,969282.7047936,1919.1396720000002,10960.6404096,-11.511083199999998,-6.277707999999999,-18.7722524,108483603.8856
2014-02-08,1031572.4156928,1919.161008,10985.1061248,-7.427717199999998,-1.999895999999998,-10.611075999999997,109018527.1572
2014-02-09,862758.9808128,1919.1762480000002,10985.1061248,-3.322128799999998,3.3890360000000044,-9.555511999999998,109401757.0584
2014-02-10,778645.8519552,1919.1884400000001,10985.1061248,-2.5499003999999967,5.222384000000002,-5.8888159999999985,109710657.4548
2014-02-11,704049.8863104,1919.197584,10985.1061248,-4.822140799999998,-2.4998999999999985,-10.999967999999999,109944956.9808
2014-02-12,1257488.8298496,1919.2280640000001,10985.1061248,-1.5998927999999957,1.166796000000005,-9.222175999999997,110722925.1516
2014-02-13,939140.9436672,1919.2463520000001,10985.1061248,-0.42766119999999574,6.500172000000006,-8.888839999999998,111192325.9656
2014-02-14,715524.3067391999,1919.2554960000002,11009.57184,-4.194357999999998,-0.6665519999999958,-9.944403999999999,111425873.0688
2014-02-15,949587.8040576,1919.273784,11009.57184,-0.5165507999999974,1.666800000000002,-4.055467999999998,111898382.25240001
2014-02-16,707205.9635712,1919.282928,11009.57184,-1.672115599999998,2.000136000000005,-12.333312,112133397.19680001
2014-02-17,791392.4895744,1919.29512,11009.57184,-3.311017599999998,3.833484000000002,-11.722195999999999,112450142.526
2014-02-18,787380.1122815999,1919.307312,11009.57184,-1.849894799999996,1.6112440000000028,-7.555496,112767775.9608
2014-02-19,710435.4379776,1919.3164560000002,11009.57184,-3.5721307999999983,0.5001240000000031,-9.888848,113008477.24800001
2014-02-20,724234.1013503999,1919.3256000000001,11009.57184,-8.761061199999999,-3.611019999999998,-17.22224,113245835.8044
2014-02-21,872643.1297536,1919.34084,11009.57184,-7.561051599999997,3.500148000000003,-17.22224,113634061.2996
2014-02-22,889964.8561152,1919.3560800000002,11034.037555199999,-9.305509999999998,-1.166556,-15.333336,114027381.0672
2014-02-23,740038.9533696,1919.3652240000001,11034.037555199999,-6.799934399999998,0.6112360000000017,-17.277796,114260989.8444
2014-02-24,809032.2702336,1919.377416,11034.037555199999,-0.2887711999999958,6.611284000000001,-5.222143999999997,114575810.94479999
2014-02-25,732723.7045248001,1919.3865600000001,11034.037555199999,-5.572146799999999,0.16678800000000038,-17.333351999999998,114814328.97240001
2014-02-26,744100.2620928,1919.395704,11034.037555199999,-8.999951999999999,8.389076000000003,-25.438972399999997,115049541.27360001
2014-02-27,979680.6337536,1919.413992,11034.037555199999,-3.4832411999999984,12.111328000000004,-14.222216,115525232.8356
2014-02-28,969551.8276608001,1919.4322800000002,11034.037555199999,-1.816561199999997,2.9445879999999995,-13.388876,116003021.3136
2014-03-01,833277.7939968,1919.4444720000001,11058.503270399999,-14.433328799999998,-12.333312,-16.3889,116322517.30319999
2014-03-02,844042.7086848,1919.4566640000003,11058.503270399999,-5.605480399999998,0.11123200000000466,-15.944451999999998,116643000.0768
2014-03-03,913672.134144,1919.471904,11058.503270399999,0.9834612000000043,2.111248,0.2223440000000032,117042881.958
2014-03-04,819014.2820351999,1919.4840960000001,11058.503270399999,1.1223512000000042,9.722420000000003,-3.222127999999998,117365239.62120001
2014-03-05,822463.9478784,1919.4962880000003,11058.503270399999,0.43345680000000186,4.833492000000003,-4.055467999999998,117688608.738
2014-03-06,1398166.6922496,1919.5298160000002,11058.503270399999,1.300130400000004,2.9445879999999995,0.16678800000000038,118580340.7692
2014-03-07,748528.5565439999,1919.53896,11082.9689856,1.2390188000000002,8.444632000000006,-5.222143999999997,118827320.4696
2014-03-08,742412.1277439999,1919.548104,11082.9689856,-1.7554495999999986,6.000168000000002,-9.444399999999998,119070624.39960001
2014-03-09,986653.3625855999,1919.5663920000002,11082.9689856,1.4556871999999998,5.889056000000004,-1.8887839999999976,119563078.9548
2014-03-10,1321784.7293952,1919.5968720000003,11082.9689856,1.3723532000000027,3.6668160000000043,-1.4443359999999998,120388215.4008
2014-03-11,835577.5712256,1919.6090640000002,11082.9689856,-1.261001199999999,3.1112560000000045,-7.777719999999999,120719787.1596
2014-03-12,1013051.8692863999,1919.627352,11082.9689856,-4.372137199999999,6.611284000000001,-14.722219999999998,121219062.8592
2014-03-13,837216.7741439999,1919.6395440000001,11107.4347008,-3.744354399999997,7.833516000000003,-13.444431999999999,121542505.9848
2014-03-14,837657.1570176,1919.651736,11107.4347008,-1.8943395999999986,9.000192000000006,-11.833307999999999,121868823.1188
2014-03-15,672366.7851264,1919.657832,11107.4347008,0.7556816000000026,7.611292000000006,-6.166595999999998,122032308.55800001
2014-03-16,1082338.7747328,1919.6791680000001,11107.4347008,1.150129200000002,10.166868000000001,-7.222159999999999,122608195.7004
2014-03-17,997956.5230079999,1919.697456,11107.4347008,-0.5609955999999983,4.333488000000003,-4.222135999999999,123102167.436
2014-03-18,683816.7398399999,1919.703552,11107.4347008,-3.0999047999999974,4.833492000000003,-11.166635999999999,123267318.0732
2014-03-19,772162.4374272,1919.7126960000003,11107.4347008,-5.261033199999998,3.833484000000002,-17.000016,123513471.342
2014-03-20,772529.4231552,1919.7218400000002,11131.900415999999,-1.4498915999999973,7.944628000000002,-9.833291999999998,123759994.6548
2014-03-21,870514.6125311999,1919.734032,11131.900415999999,-4.911030399999998,1.7779120000000042,-15.333336,124092257.1624
2014-03-22,792468.9810432,1919.7431760000002,11131.900415999999,-4.105468399999998,4.277932000000003,-9.944403999999999,124344035.10000001
2014-03-23,786425.9493888,1919.75232,11131.900415999999,-4.522138399999998,6.111280000000004,-14.222216,124592211.276
2014-03-24,867847.8495744001,1919.764512,11131.900415999999,-1.027666,7.666848000000002,-11.999975999999998,124926706.3824
2014-03-25,863859.9379967999,1919.7767039999999,11131.900415999999,2.155692800000004,12.666888000000004,-9.166619999999998,125262114.264
2014-03-26,771134.8773888,1919.7858480000002,11131.900415999999,1.3945756000000031,5.611276000000004,-1.166556,125512128.3252
2014-03-27,1125667.556352,1919.807184,11131.900415999999,-1.7943387999999985,0.2779000000000025,-3.9999119999999966,126104433.08639999
2014-03-28,704979.583488,1919.8132800000003,11156.366131199999,-0.7832195999999989,3.6668160000000043,-5.5554799999999975,126273604.86840001
2014-03-29,1125080.3791872,1919.834616,11156.366131199999,2.050136400000003,5.500164000000002,-0.11099199999999598,126865329.89400001
2014-03-30,1391340.7577088,1919.8650960000002,11156.366131199999,-0.22210399999999808,2.1668040000000026,-2.111007999999998,127718429.3316
2014-03-31,704685.9949056,1919.871192,11156.366131199999,-2.377676799999998,2.3890279999999997,-7.777719999999999,127889772.03840001
2014-04-01,788603.3980415999,1919.880336,11156.366131199999,-1.5776703999999988,7.444624000000001,-12.222199999999999,128145016.05479999
2014-04-02,1044881.7647616,1919.8986240000002,11156.366131199999,-2.0721187999999984,0.2779000000000025,-4.388803999999997,128661437.1264
2014-04-03,794377.3068288,1919.907768,11156.366131199999,-0.9665543999999961,7.666848000000002,-6.611043999999998,128922466.164
2014-04-04,886833.2445696,1919.91996,11180.8318464,-1.8332279999999983,4.500156000000004,-8.833283999999997,129268605.3216
2014-04-05,880276.432896,1919.932152,11180.8318464,1.8390236000000044,9.166860000000003,-0.9998879999999986,129615521.5716
2014-04-06,610859.9771136,1919.9352000000001,11180.8318464,1.416798,8.000184,-1.8887839999999976,129700372.66080001
2014-04-07,958004.0100864,1919.95044,11180.8318464,2.222360000000002,12.000216000000005,-7.499939999999999,130122568.19520001
2014-04-08,873695.1555072,1919.9626320000002,11180.8318464,4.272376400000002,15.278020000000005,-6.055483999999998,130462909.9968
2014-04-09,1040844.9217536,1919.98092,11180.8318464,6.039057200000002,16.111360000000005,-2.7221239999999973,130975285.25400001
2014-04-10,966322.3532544001,1919.9961600000001,11180.8318464,4.183486800000004,11.277988,-2.666567999999998,131405819.1132
2014-04-11,1150475.7915648,1920.0174960000002,11205.2975616,5.827944400000003,14.500236000000008,-2.5554559999999977,132005808.4548
2014-04-12,1586797.3564416,1920.0540720000001,11205.2975616,3.8112616000000017,13.000224000000003,-1.110999999999997,133044571.302
2014-04-13,819063.2134655999,1920.063216,11205.2975616,-2.0665631999999974,0.7223480000000002,-5.999927999999999,133303380.0756
2014-04-14,1275740.2533888002,1920.0876,11205.2975616,-1.8387835999999975,7.333512000000006,-11.999975999999998,134001739.4472
2014-04-15,830733.359616,1920.096744,11205.2975616,1.3556863999999997,8.277964000000004,-2.7776799999999984,134262410.77560002
2014-04-16,1363865.7595392,1920.124176,11229.7632768,1.433464800000003,8.833524000000004,-6.722155999999998,135056216.8296
2014-04-17,999742.5202175999,1920.1394160000002,11229.7632768,3.916818000000003,11.222432000000005,-5.999927999999999,135495705.7536
2014-04-18,1805056.0017408,1920.1820880000002,11229.7632768,4.705713200000002,8.277964000000004,1.3890200000000021,136740484.43039998
2014-04-19,1276621.019136,1920.2064720000003,11229.7632768,5.889056000000004,14.055788000000003,-2.9999039999999972,137456840.2752
2014-04-20,1268155.8816768,1920.2308560000001,11254.228991999998,5.616831600000001,13.222448000000004,-1.5554479999999984,138176958.234
2014-04-21,1612584.2202623999,1920.267432,11254.228991999998,6.6723956000000015,15.500244000000002,-3.0554599999999983,139239070.8576
2014-04-22,1886159.8476288002,1920.313152,11278.6947072,6.439060400000006,15.333576000000008,0.5556800000000024,140577186.966
2014-04-23,2190611.2075776,1920.3680160000001,11278.6947072,1.0779063999999998,5.7779440000000015,-3.1110159999999993,142192848.40919998
2014-04-24,2315239.5608064,1920.4259279999999,11303.1604224,-0.17210359999999625,2.4445840000000025,-4.111023999999997,143920916.8848
2014-04-25,2063071.4342399999,1920.4746960000002,11327.6261376,3.0279220000000038,7.444624000000001,0.6112360000000017,145394358.084
2014-04-26,2068356.0287231999,1920.523464,11327.6261376,2.327916400000003,6.222392000000006,0.6112360000000017,146882872.4088
2014-04-27,1871455.9527935998,1920.566136,11352.091852799998,1.4723540000000028,5.333496000000004,-1.7776719999999955,148176928.6116
2014-04-28,2245341.01248,1920.621,11376.557568,-0.2998823999999978,3.1112560000000045,-5.111031999999998,149842422.6468
2014-04-29,1325209.9295231998,1920.6392880000003,11376.557568,0.8001263999999999,5.389052000000003,-5.8332599999999974,150401855.166
2014-04-30,1667216.162304,1920.657576,11376.557568,3.4390364000000027,11.055764000000003,-6.388819999999997,150963211.914
2014-05-01,1957110.4217088001,1920.672816,299925.2026368,7.433512800000006,17.333592000000003,-3.277683999999997,151430355.4596
2014-05-02,2342249.7103872,1920.6758640000003,1024306.0982784,9.044636800000003,19.000272000000002,-0.7221079999999986,151526653.2432
2014-05-03,2538440.280576,1920.678912,1253207.3296896,11.133542400000003,19.666944000000008,-0.22210399999999808,151618510.4988
2014-05-04,3037100.4877823996,1920.6972,1253574.3154175999,10.122423200000004,15.833580000000005,4.500156000000004,152184566.80560002
2014-05-05,2426998.94784,1920.6972,673394.3451648001,7.133510400000006,13.778008000000003,0.5001240000000031,152184566.80560002
2014-05-06,1910870.2199807998,1920.6819600000001,45579.62741759999,4.066819200000005,7.055732000000006,1.5001320000000042,151714931.6304
2014-05-07,1633698.13248,1920.657576,45555.1617024,2.5501404000000036,5.389052000000003,0.11123200000000466,150963211.914
2014-05-08,1637221.1954688001,1920.633192,45530.6959872,4.927937200000002,11.333544000000003,-1.999895999999998,150215032.2852
2014-05-09,2486279.3757696,1920.63624,45530.6959872,1.9168020000000041,5.333496000000004,0.3890120000000046,150306112.4484
2014-05-10,2323680.2325504,1920.633192,45530.6959872,1.4223536000000045,4.500156000000004,0.33345600000000175,150215032.2852
2014-05-11,1392099.19488,1920.599664,45506.230272,2.7223640000000024,5.611276000000004,-0.5554399999999973,149194808.6424
2014-05-12,1932962.7608064,1920.5844240000001,45481.7645568,2.6779192000000016,6.111280000000004,-1.4443359999999998,148730132.0568
2014-05-13,1406974.3497216,1920.556992,160617.42028800002,5.483497200000002,13.055780000000002,-2.944347999999998,147903379.752
2014-05-14,1457177.997312,1920.5478480000002,45408.36741119999,8.450187600000003,15.889136000000008,-0.22210399999999808,147625945.43039998
2014-05-15,1389603.6919296,1920.541752,25370.946662399998,11.511323200000003,21.000288000000005,1.7779120000000042,147444845.8968
2014-05-16,1811417.0876928,1920.5508960000002,11352.091852799998,9.800198400000003,18.666936,4.8890480000000025,147719825.5932
2014-05-17,1558466.05824,1920.5508960000002,11352.091852799998,11.511323200000003,18.166932000000003,5.9446120000000064,147719825.5932
2014-05-18,1474377.3950976,1920.5478480000002,11352.091852799998,10.1057564,17.000256000000007,4.222376000000004,147625945.43039998
2014-05-19,1476359.1180288,1920.5448000000001,11352.091852799998,7.266844800000001,13.055780000000002,2.5556960000000046,147536505.7956
2014-05-20,1647912.7130111998,1920.5478480000002,11352.091852799998,9.844643200000004,15.778024000000002,2.6668079999999996,147625945.43039998
2014-05-21,1997650.1117952,1920.563088,11352.091852799998,11.972438000000004,19.55583200000001,7.000176000000003,148087155.9372
2014-05-22,1929880.0806911997,1920.5844240000001,33591.4269696,13.605784400000005,23.555864000000007,4.444600000000001,148730132.0568
2014-05-23,2188776.2789376,1920.621,51157.8104832,14.855794400000008,23.889200000000002,5.889056000000004,149842422.6468
2014-05-24,1815478.3964159999,1920.6453840000001,51206.741913599995,13.655784800000003,20.94473200000001,6.333504000000001,150588739.7208
2014-05-25,1931225.6950272,1920.6758640000003,190000.7442432,13.966898400000005,20.94473200000001,5.666832000000003,151526653.2432
2014-05-26,1605513.6285696,1920.694152,34203.069849600004,15.494688400000001,23.778088000000004,6.1668360000000035,152092364.1756
2014-05-27,1719572.792832,1920.7154880000003,62167.3823232,15.711356800000004,23.000304000000007,6.277948000000002,152752559.676
2014-05-28,2209254.08256,1920.7520640000002,39952.5129216,16.655808800000003,24.944764000000006,7.555736000000003,153895107.5304
2014-05-29,1542905.8633728,1920.767304,39976.9786368,11.194654000000003,17.055812000000003,4.833492000000003,154371317.154
2014-05-30,1549291.4150399999,1920.782544,40001.444352000006,13.161336400000003,22.88919200000001,2.6668079999999996,154849019.2884
2014-05-31,1948963.3385472,1920.809976,40025.9100672,13.039113200000003,19.055828000000005,8.555744000000004,155719054.4064
2014-06-01,1674971.7940224,1920.8282640000002,40050.3757824,10.722428,16.444696000000008,6.944620000000004,156300418.2
2014-06-02,1460260.6774272,1920.8404560000001,40050.3757824,14.316901200000004,21.333624000000007,7.222400000000004,156689075.4132
2014-06-03,1835246.6942976,1920.8648400000002,40074.8414976,13.933564800000003,20.722508000000005,10.555760000000003,157452722.88120002
2014-06-04,1183993.8213888,1920.8678880000002,40074.8414976,11.7946588,18.111376,6.889064000000001,157550426.832
2014-06-05,1282272.5993472,1920.873984,40074.8414976,13.816897200000003,22.278076,4.333488000000003,157741517.5536
2014-06-06,1287214.6738176,1920.8800800000001,40074.8414976,13.278004000000003,20.444728000000005,6.722396000000003,157932669.9492
2014-06-07,1184678.8614144002,1920.883128,40074.8414976,13.922453600000004,21.666960000000003,8.000184,158026167.73319998
2014-06-08,1866220.2897408,1920.907512,40074.8414976,11.661324400000005,19.444720000000004,5.500164000000002,158793873.3504
2014-06-09,1007008.8376320001,1920.9044640000002,40074.8414976,14.161344400000004,21.555848000000005,4.944604000000002,158699931.51360002
2014-06-10,1273880.8590336,1920.91056,40074.8414976,15.316909200000005,20.889176,7.611292000000006,158892416.06759998
2014-06-11,1182599.2756224,1920.913608,40074.8414976,13.666896000000005,21.166956,6.389060000000004,158986296.2304
2014-06-12,1861106.955264,1920.9379920000001,40074.8414976,16.572474800000002,24.555872000000008,8.111296000000003,159758676.73680001
2014-06-13,598162.2709248,1920.922752,40074.8414976,14.794682800000004,18.27804400000001,8.166852000000006,159277903.2372
2014-06-14,1195076.7903744,1920.9258000000002,40074.8414976,8.911302400000004,15.444688,3.2779240000000023,159372030.096
2014-06-15,1236888.6976512,1920.9288480000002,40074.8414976,9.627974800000004,16.055804000000002,2.9445879999999995,159466366.6464
2014-06-16,1723144.7872511998,1920.947136,40074.8414976,7.5779584000000035,12.389108000000004,4.055708000000003,160046965.68240002
2014-06-17,1334213.3127168,1920.953232,40074.8414976,6.205725200000003,11.055764000000003,3.2779240000000023,160241078.43
2014-06-18,1450963.7056512,1920.9623760000002,40074.8414976,4.594601200000003,10.000200000000003,0.777904000000003,160534807.02240002
2014-06-19,1568741.6586240001,1920.974568,80320.9430016,9.322416800000003,15.944692000000003,3.8890400000000014,160924290.6672
2014-06-20,1164568.04352,1920.974568,40074.8414976,15.344687200000003,23.44475200000001,5.889056000000004,160924290.6672
2014-06-21,1318163.8035455998,1920.9806640000002,40074.8414976,15.805802000000007,23.44475200000001,8.389076000000003,161119476.5424
2014-06-22,1685125.0658304,1920.998952,40074.8414976,13.083558000000004,19.778056,9.666864000000004,161706082.62600002
2014-06-23,827112.4337664,1920.989808,40074.8414976,14.783571600000002,23.555864000000007,7.277956000000003,161410207.7784
2014-06-24,1583274.2934528,1921.0050480000002,40074.8414976,17.605816400000002,25.666992000000008,11.000208,161897407.7088
2014-06-25,1083831.18336,1921.0050480000002,40074.8414976,16.405806800000008,23.555864000000007,10.777984000000004,161897407.7088
2014-06-26,1103403.75552,1921.0050480000002,40074.8414976,14.739126800000001,19.611388000000005,10.833540000000003,161897407.7088
2014-06-27,2197926.4564224,1921.0385760000001,40074.8414976,9.883532400000004,12.277996000000005,7.333512000000006,162982142.3556
2014-06-28,1530648.5400576,1921.050768,40074.8414976,11.044652800000005,19.611388000000005,5.7779440000000015,163377571.37399998
2014-06-29,1043682.9447167999,1921.04772,40074.8414976,13.372449200000005,20.778064000000008,4.333488000000003,163276253.32680002
2014-06-30,1238968.2834432,1921.050768,40074.8414976,14.222456000000008,21.000288000000005,7.777960000000004,163377571.37399998
2014-07-01,1283446.9536768,1921.04772,40074.8414976,15.850246800000008,25.444768000000003,6.944620000000004,163276253.32680002
2014-07-02,1359192.807936,1921.026384,40074.8414976,19.111384000000008,30.000360000000008,11.555768,162587675.45160002
2014-07-03,1261623.5357183998,1920.9959039999999,40074.8414976,19.216940400000006,27.278116000000004,11.444656000000005,161605800.702
2014-07-04,1145607.11424,1920.9623760000002,40074.8414976,20.2113928,29.333688000000002,10.889096000000006,160534807.02240002
2014-07-05,1101666.6897408,1920.9288480000002,40074.8414976,20.633618400000003,28.444792000000007,11.222432000000005,159466366.6464
2014-07-06,997565.0715648,1920.8922720000003,40074.8414976,21.37806880000001,29.722580000000008,12.333552000000005,158315838.1764
2014-07-07,1162635.2520192,1920.8617920000002,40074.8414976,20.2613932,27.50034000000001,12.500220000000002,157359743.1588
2014-07-08,1059634.5910272,1920.8191199999999,281135.53336319997,21.5391812,29.333688000000002,15.722468,156007059.6516
2014-07-09,393408.70041600004,1920.736824,762547.4113536,20.122503200000004,28.389236000000004,11.833548,153415641.5196
2014-07-10,1637074.4011776,1920.694152,761470.9198848,20.011391200000006,25.889216000000005,14.778016000000008,152092364.1756
2014-07-11,1360856.4765696,1920.6423360000001,760418.8941312,19.755833600000003,29.833692000000006,12.389108000000004,150492873.6552
2014-07-12,763110.1228032,1920.5691840000002,759366.8683776,19.166940000000004,27.667008000000003,14.555792000000004,148271166.48360002
2014-07-13,1173913.9467264,1920.5112720000002,758290.3769088,21.155844800000004,29.000352000000007,12.555776000000005,146509201.9776
2014-07-14,759709.3883904,1920.441168,757116.0225792,19.666944000000008,22.222520000000003,16.166916000000008,144381967.0392
2014-07-15,1060344.096768,1920.380208,756112.928256,18.3169332,27.333672000000007,11.333544000000003,142555355.8464
2014-07-16,817130.4219648,1920.310104,754987.5053567999,18.155820800000008,24.333648000000004,11.389100000000003,140485527.0672
2014-07-17,1023621.0582527999,1920.2460960000003,753886.5481728,17.68915040000001,27.000336000000004,10.500204000000004,138622195.1748
2014-07-18,1092345.2522496001,1920.185136,752761.1252736,19.31138560000001,26.833668000000003,10.666872000000005,136827580.4532
2014-07-19,914773.091328,1920.1180800000002,751537.8395136,18.894715600000005,26.222552000000007,10.277980000000003,134879866.194
2014-07-20,804530.5786367999,1920.047976,750290.0880384,19.411386400000005,27.22256000000001,10.611316000000006,132870847.9788
2014-07-21,1005614.2918655999,1919.983968,749066.8022784,18.261377200000005,24.278092000000008,13.833564000000003,131062899.3384
2014-07-22,979362.579456,1919.916912,747867.9822336,19.139162000000006,27.22256000000001,10.389092000000005,129179782.42680001
2014-07-23,610664.251392,1919.8376640000001,746913.8193408,21.70029360000001,29.722580000000008,14.666904000000002,126952425.9168
2014-07-24,922528.7230464,1919.76756,745225.684992,17.92248560000001,23.778088000000004,11.222432000000005,125012470.2468
2014-07-25,1001112.6002687999,1919.697456,743880.070656,15.039129200000005,23.278084000000007,5.444608000000002,123102167.436
2014-07-26,1213523.9396352,1919.6334480000003,742632.3191808,17.889152000000003,26.94478000000001,8.111296000000003,121379809.9728
2014-07-27,1119159.6761087999,1919.5663920000002,741384.5677055999,20.5336176,29.333688000000002,10.389092000000005,119563078.9548
2014-07-28,1110352.0186367999,1919.4962880000003,740136.8162304,22.41141040000001,30.944812000000006,17.278036000000007,117688608.738
2014-07-29,1532336.6744064002,1919.438376,738864.59904,18.00026400000001,24.166980000000002,13.555784000000003,116162719.9692
2014-07-30,1254357.218304,1919.3652240000001,737690.2447104,18.650269200000004,24.611428000000004,12.833556000000005,114260989.8444
2014-07-31,1418620.0301568,1919.29512,736418.02752,18.028042000000006,26.38922,10.055756000000006,112450142.526
2014-08-01,1404405.4496256,1919.2280640000001,735145.8103296,17.655816800000004,27.444784000000006,12.277996000000005,110722925.1516
2014-08-02,1628340.1408511999,1919.164056,733971.456,18.255821600000004,26.94478000000001,10.444648,109097321.85960001
2014-08-03,1599030.2140416,1919.0970000000002,732772.6359552,20.305838,28.167012000000007,12.111328000000004,107417951.1744
2014-08-04,2397958.1438976,1919.057376,731745.0759168,14.828016400000003,17.833596,12.833556000000005,106439628.8472
2014-08-05,2224202.6345472,1919.008608,731011.1044608001,14.744682400000002,18.666936,12.666888000000004,105238638.7104
2014-08-06,1969808.1278976,1918.9506960000003,729934.6129920001,14.366901600000006,18.611380000000004,11.777992000000005,103807703.232
2014-08-07,1425715.0875648,1918.8866880000003,430376.3960832,15.178019200000001,22.778080000000003,9.833532000000005,102248596.8468
2014-08-08,1672500.7567872,1918.8562080000002,16343.0977536,14.878016800000005,24.389204000000007,9.111304000000004,101513664.7932
2014-08-09,1191284.6045184,1918.804392,16343.0977536,16.539141200000003,24.278092000000008,8.889080000000003,100277939.85960001
2014-08-10,1155050.8803072001,1918.752576,16318.6320384,18.894715600000005,27.77812000000001,10.111312000000005,99057362.0604
2014-08-11,1162023.6091391998,1918.7038080000002,15829.3177344,20.528062000000006,29.500356000000004,12.222440000000002,97914727.86240001
2014-08-12,1553426.1209088,1918.6702800000003,,19.794722800000002,27.555896000000004,12.222440000000002,97126780.8384
2014-08-13,1187003.1043584,1918.621512,,17.833596,25.944772000000007,12.722444000000003,95989549.2828
2014-08-14,1352244.5448192002,1918.5788400000001,,17.539149200000004,23.389196,12.389108000000004,95005306.2516
2014-08-15,1144457.2256256,1918.5270240000002,,17.705817200000006,25.166988000000003,10.222424000000004,93825519.63599999
2014-08-16,1116957.7617408,1918.47216,,17.672483600000007,25.166988000000003,9.555752000000005,92593766.508
2014-08-17,259825.89542400002,1918.3776720000003,,18.683602800000003,26.778112000000007,9.555752000000005,90497553.5916
2014-08-18,2074570.3203840002,1918.3654800000002,,18.155820800000008,28.722572000000007,11.555768,90228297.2424
2014-08-19,1973306.7251711998,1918.3471920000002,,15.411354400000008,24.222536000000005,9.389084000000004,89825985.4056
2014-08-20,1718716.4928,1918.316712,,12.083550000000002,20.333616,7.944628000000002,89159301.80039999
2014-08-21,1153778.6631168,1918.261848,,11.261321200000005,16.111360000000005,9.166860000000003,87971707.25639999
2014-08-22,1495711.498752,1918.2496560000002,,10.600204800000004,15.055796000000008,7.944628000000002,87713231.5224
2014-08-23,1216753.4140416,1918.2374640000003,,8.700189600000002,10.555760000000003,6.500172000000006,87452251.824
2014-08-24,1160800.3233792,1918.222224,,9.000192000000006,14.278012000000004,3.500148000000003,87125527.6416
2014-08-25,1101397.5668736,1918.203936,,10.389092000000005,16.222472000000003,6.222392000000006,86736969.1068
2014-08-26,1100688.0611328,1918.1856480000001,,13.139114000000003,21.333624000000007,6.000168000000002,86350137.444
2014-08-27,1066387.1284224,1918.1673600000001,,14.894683600000008,23.778088000000004,6.777952000000006,85968153.35759999
2014-08-28,1363205.1852288002,1918.1643119999999,,15.383576400000003,23.278084000000007,7.722404000000001,85902569.226
2014-08-29,888227.790336,1918.1368800000002,,16.083582000000007,24.222536000000005,10.111312000000005,85330185.1668
2014-08-30,1684219.8343679998,1918.1460240000001,,10.8224288,14.778016000000008,7.277956000000003,85519561.3512
2014-08-31,1849705.9319808,1918.161264,,8.694634000000004,13.389116000000005,6.277948000000002,85840155.13800001
2014-09-01,1439171.2309248,1918.158216,,10.694650000000003,16.278028,5.889056000000004,85774682.0196
2014-09-02,1229940.4345344,1918.1460240000001,,12.677999200000006,20.444728000000005,4.333488000000003,85519561.3512
2014-09-03,819161.0763263999,1918.124688,,12.000216000000005,18.389156,5.055716000000004,85076297.9784
2014-09-04,1309331.6803583999,1918.1338320000002,,9.755753600000006,17.555816000000007,3.1112560000000045,85265094.4272
2014-09-05,1005834.4833024,1918.127736,,11.711324800000003,21.50029200000001,5.000160000000005,85138157.00039999
2014-09-06,1093617.46944,1918.127736,381689.6228352,13.650229200000005,23.500308000000004,5.222384000000002,85138157.00039999
2014-09-07,1146365.5514112,1918.1307840000002,,14.8502388,25.778104000000006,6.611284000000001,85203136.72680001
2014-09-08,1006617.3861888,1918.127736,,15.289131200000007,24.500316000000005,6.277948000000002,85138157.00039999
2014-09-09,1193633.3131776,1918.1338320000002,2902269.9313152,13.961342800000004,22.000296,9.500196000000003,85265094.4272
2014-09-10,584534.8675583999,1918.1094480000002,,8.350186800000003,15.666912000000004,3.222368000000003,84758454.852
2014-09-11,1221181.7084928,1918.118592,930724.7376384,4.1279308000000015,7.666848000000002,0.2223440000000032,84949631.9172
2014-09-12,1148053.68576,1918.12164,,5.816833200000001,15.500244000000002,-1.999895999999998,85011404.59560001
2014-09-13,949930.3240704,1918.115544,,9.811309600000001,20.444728000000005,0.2223440000000032,84884837.2128
2014-09-14,1047132.61056,1918.115544,,12.839111600000003,24.500316000000005,3.3890360000000044,84884837.2128
2014-09-15,888937.2960768,1918.1094480000002,,14.355790400000004,25.444768000000003,5.500164000000002,84758454.852
2014-09-16,1022666.89536,1918.1094480000002,,14.661348400000001,24.555872000000008,6.666840000000004,84758454.852
2014-09-17,946407.2610816,1918.1064000000001,1462046.6746368,16.2891392,26.000328000000003,7.333512000000006,84696867.1956
2014-09-18,1206918.1965312,1918.118592,946333.863936,14.878016800000005,21.333624000000007,10.833540000000003,84949631.9172
2014-09-19,1146879.3314304,1918.124688,946480.6582272,13.611340000000006,20.778064000000008,6.4446160000000035,85076297.9784
2014-09-20,826305.0651648,1918.115544,,14.461346800000001,24.500316000000005,6.111280000000004,84884837.2128
2014-09-21,1007987.46624,1918.115544,,16.989144800000005,24.333648000000004,10.833540000000003,84884837.2128
2014-09-22,1122315.7533696,1918.12164,,12.233551200000004,17.000256000000007,10.555760000000003,85011404.59560001
2014-09-23,946211.53536,1918.118592,,13.116891600000002,20.278060000000004,8.500188000000001,84949631.9172
2014-09-24,690862.8658175999,1918.103352,,15.716912400000005,24.833652000000008,9.222416000000003,84634958.8344
