date,inflow(m3/d),outflow(m3/d),total avg discharge (m3/d),avg air temperature (C),max air temperature (C),min air temperature (C)
2019-12-23,12140646.319411201,949269.74976,949269.74976,4.539045200000004,8.450187600000003,0.9667944000000048
2019-12-24,11674036.1991168,990861.4656,990861.4656,2.5890296,7.639070000000004,-0.28321559999999835
2019-12-25,13324444.4150784,988414.89408,988414.89408,-1.6221151999999996,0.5167908000000025,-4.366581599999998
2019-12-26,12181014.749491202,988414.89408,988414.89408,-2.9332367999999978,-1.3110015999999973,-4.749917999999997
2019-12-27,12364776.7363584,990861.4656,990861.4656,-4.766584799999997,-3.7110207999999982,-6.249929999999997
2019-12-28,12454835.034009598,990861.4656,990861.4656,-4.194357999999998,2.616807600000005,-8.399947199999998
2019-12-29,11412546.6350592,990861.4656,990861.4656,-6.472153999999998,-5.3110335999999965,-8.6277268
2019-12-30,10762492.5821952,990861.4656,990861.4656,-5.916593999999996,-0.5554399999999973,-12.6499812
2019-12-31,12454835.034009598,990861.4656,990861.4656,-3.2387947999999973,-0.5443287999999988,-8.638837999999998
2020-01-01,10545310.428364798,1003094.3232,1003094.3232,0.8612380000000002,4.850158800000003,-1.7276715999999972
2020-01-02,11058478.8046848,998201.18016,998201.18016,0.7834596000000005,3.500148000000003,-1.1221111999999955
2020-01-03,13473611.8806528,998201.18016,998201.18016,2.372361200000004,6.627950800000004,-4.088801599999998
2020-01-04,12131594.0047872,998201.18016,998201.18016,-0.4776615999999976,5.422385600000002,-5.3165891999999975
2020-01-05,9583220.64384,998201.18016,998201.18016,-2.805457999999998,-0.04988039999999572,-5.249921999999998
2020-01-06,16332797.6875008,1000647.75168,1000647.75168,0.8112376000000019,3.355702400000002,-1.7776719999999955
2020-01-07,14209956.511027198,1005540.89472,1005540.89472,4.027930000000001,7.289067200000002,-1.7165603999999988
2020-01-08,10909164.5448192,1005540.89472,1005540.89472,1.583466000000005,4.833492000000003,-1.9665623999999973
2020-01-09,14762539.1545344,1007987.46624,1007987.46624,-1.3054459999999999,0.9334608000000024,-4.666583999999997
2020-01-10,13106014.5097728,1003094.3232,1003094.3232,-3.5832419999999967,0.9056828000000046,-7.255493599999998
2020-01-11,9887745.4009344,1012856.1435648,1012856.1435648,-1.0943331999999977,1.7834676000000016,-3.2999063999999994
2020-01-12,12346133.861376,1007987.46624,1007987.46624,-1.4387803999999988,-0.03321359999999629,-3.2387947999999973
2020-01-13,16462221.320908798,1012880.60928,1012880.60928,-1.8721171999999981,1.677911200000004,-5.044364799999997
2020-01-14,11075604.805324798,1012880.60928,1012880.60928,-0.8498867999999966,1.5001320000000042,-3.888799999999998
2020-01-15,12913542.7282944,1007987.46624,1007987.46624,-7.3166052,-3.611019999999998,-12.161088399999999
2020-01-16,9507768.3781632,1025113.46688,1025113.46688,-2.6943459999999977,5.766832800000003,-9.633290399999998
2020-01-17,13835826.7941888,1049579.18208,1049579.18208,-1.155444799999998,5.494608400000004,-6.2665967999999985
2020-01-18,13100778.84672,1042263.9332352,1042263.9332352,-4.377692799999997,-0.3943275999999969,-8.322168799999998
2020-01-19,13247524.206489598,1042239.46752,1042239.46752,-7.205493199999998,-0.8554423999999976,-12.422201599999998
2020-01-20,11503387.8355968,1042239.46752,1042239.46752,-4.4665823999999965,0.7112368000000018,-10.316629199999998
2020-01-21,10849272.4740096,1086277.75488,1086277.75488,1.6501332000000026,6.855730400000006,-2.516566799999998
2020-01-22,15888353.5051776,1049579.18208,1049579.18208,2.5779184000000015,6.339059600000002,0.1223432000000031
2020-01-23,12344421.261312,1066705.18272,1066705.18272,1.2167963999999998,2.8612540000000024,-1.6110039999999977
2020-01-24,12193957.112832,1064258.6112,1064258.6112,0.37234520000000515,3.8112616000000017,-3.0721267999999977
2020-01-25,13528586.342707198,1064258.6112,1064258.6112,2.8168092000000016,6.244614400000003,0.1223432000000031
2020-01-26,12198850.255872,1069151.75424,1069151.75424,2.477917600000005,4.572378800000003,0.533457600000002
2020-01-27,14987721.5972352,1071598.32576,1071598.32576,2.811253600000004,7.044620800000004,0.20567720000000023
2020-01-28,13173270.7608576,1071598.32576,1071598.32576,2.6556968000000047,4.272376400000002,0.8001263999999999
2020-01-29,13777671.7891584,1071598.32576,1071598.32576,0.7112368000000018,2.200137600000005,0.17789920000000237
2020-01-30,13780118.3606784,1074044.89728,1074044.89728,1.1223512000000042,3.6668160000000043,-1.0776663999999982
2020-01-31,12422050.975641599,1076491.4688,1076491.4688,0.7612372000000001,4.027930000000001,-2.188786399999998
2020-02-01,15236855.9751168,1076491.4688,1076491.4688,3.2001456000000026,7.989072800000006,-2.6443455999999994
2020-02-02,12798137.949696,1091170.89792,1091170.89792,2.6556968000000047,8.333520000000004,-3.733243199999997
2020-02-03,17253564.8790528,1078938.04032,1078938.04032,-6.044372799999998,-2.3943435999999974,-13.183318799999999
2020-02-04,12013767.120384,1076491.4688,1076491.4688,-10.6832988,-4.055467999999998,-18.0778024
2020-02-05,13878739.6586496,1081384.61184,1081384.61184,-3.3999071999999977,-0.24988199999999594,-5.066587199999999
2020-02-06,10971380.8585728,1086277.75488,1086277.75488,2.889032000000004,5.683498800000002,-1.0776663999999982
2020-02-07,11278131.995750401,2020868.07552,2020868.07552,5.255717600000004,9.505751600000004,3.4168140000000022
2020-02-08,14964136.6477824,2568900.096,2568900.096,3.7001495999999996,6.816841200000006,-0.7165523999999976
2020-02-09,14492951.4387456,2568900.096,2568900.096,-0.9665543999999961,5.094605200000004,-5.188810399999998
2020-02-10,14964136.6477824,2568900.096,2568900.096,-1.7221159999999998,2.4112504000000037,-6.872157199999998
2020-02-11,15208182.156902399,2593365.8112,2593365.8112,-2.099896799999998,6.355726400000002,-8.838839599999998
2020-02-12,9970610.7783168,2617831.5264,2617831.5264,-2.749901999999997,5.300162400000001,-8.055499999999999
2020-02-13,15406550.175743999,2617831.5264,2617831.5264,-1.6221151999999996,5.7779440000000015,-5.861037999999999
2020-02-14,6615553.8557952,2617831.5264,2617831.5264,2.1334704000000038,5.389052000000003,-5.3665895999999975
2020-02-15,15860682.7812864,2593365.8112,2593365.8112,0.7056812000000043,7.000176000000003,-5.616591599999998
2020-02-16,18125155.9830528,2617831.5264,2617831.5264,1.8501348000000029,4.433488800000003,-0.9387763999999983
2020-02-17,9970610.7783168,2617831.5264,2617831.5264,-1.4887807999999971,2.0390252000000046,-4.405470799999998
2020-02-18,13432166.959104,2568900.096,2568900.096,-4.883252399999998,0.8001263999999999,-9.711068799999998
2020-02-19,12057854.339174401,2593365.8112,2593365.8112,-6.749933999999998,-1.2221119999999956,-11.405526799999997
2020-02-20,11568173.049446398,2593365.8112,2593365.8112,-7.2999383999999985,-0.3943275999999969,-12.655536799999998
2020-02-21,10776071.0541312,2617831.5264,2617831.5264,-5.3610339999999965,2.7945868000000047,-11.649973199999998
2020-02-22,12269605.1042304,2642297.2416,2642297.2416,-3.599908799999998,4.683490800000001,-9.572178799999998
2020-02-23,17678216.2977792,2666762.9568,2666762.9568,0.7167924000000028,11.9335488,-8.899951199999999
2020-02-24,5726494.2311424,3767720.1408,3767720.1408,0.3779008000000026,5.827944400000003,-3.4887967999999976
2020-02-25,13575022.2701568,5406923.0592,5406923.0592,-5.611035999999999,-3.4387963999999993,-8.138833999999997
2020-02-26,12269580.6385152,5309060.1984,5309060.1984,0.5223464,6.694618000000002,-5.777703999999996
2020-02-27,12440840.6449152,5480320.2047999995,5480320.2047999995,-1.0943331999999977,11.7557696,-8.077722399999997
2020-02-28,12514237.790515201,5553717.3504,5553717.3504,-0.02765799999999885,10.061311600000003,-7.027713999999998
2020-02-29,11998671.7741056,5700511.6416,5700511.6416,4.7501580000000025,12.605776400000003,-2.1721195999999985
2020-03-01,14182750.6357248,5896237.3632,5896237.3632,-0.2665487999999989,4.933492800000003,-6.427709199999999
2020-03-02,10604003.679129599,5798374.5024,5798374.5024,0.6612364,7.833516000000003,-7.966610399999999
2020-03-03,12046355.4530304,5749443.072,5749443.072,5.7890552000000035,11.639102000000005,1.2390188000000002
2020-03-04,11998671.7741056,5700511.6416,5700511.6416,7.900183200000004,14.150233200000002,0.777904000000003
2020-03-05,15950936.804659199,5676045.9264,5676045.9264,3.605704400000004,14.989128800000003,-2.805457999999998
2020-03-06,14182138.9928448,5676045.9264,5676045.9264,7.766848800000002,16.266916800000004,-0.10543639999999854
2020-03-07,8427533.6549376,5724977.3568,5724977.3568,9.433528800000001,14.666904000000002,0.6501252000000051
2020-03-08,17015219.8815744,5700511.6416,5700511.6416,4.683490800000001,9.744642400000004,-0.8332199999999972
2020-03-09,14989850.1144576,5700511.6416,5700511.6416,3.8890400000000014,9.1724156,-0.9109983999999969
2020-03-10,13543608.29184,5773908.7872,5773908.7872,4.255709599999999,11.750214000000003,-1.805449999999997
2020-03-11,7908738.1641216,10104340.3776,10104340.3776,6.022390400000006,16.605808400000008,-2.844347199999998
2020-03-12,21007192.7678976,11719077.5808,11719077.5808,4.833492000000003,11.011319200000003,-0.9554431999999977
2020-03-13,11621214.72,11621214.72,11621214.72,1.6612444000000046,9.244638400000003,-6.361041999999998
2020-03-14,27134900.2626048,11596749.0048,11596749.0048,4.861270000000005,7.739070800000004,1.4945763999999997
2020-03-15,12899719.5992064,11547817.5744,11547817.5744,5.183494800000002,9.255749600000001,1.583466000000005
2020-03-16,16494907.516416,11596749.0048,11596749.0048,5.766832800000003,12.455775200000005,1.427909200000002
2020-03-17,13098258.8780544,13774197.6576,13774197.6576,6.4446160000000035,13.405782800000004,1.811245600000003
2020-03-18,16269700.608,16269700.608,16269700.608,3.922373600000004,8.439076400000001,0.3445672000000002
2020-03-19,20046473.063424002,17174932.0704,17174932.0704,4.489044800000002,9.583530000000003,1.2723524000000026
2020-03-20,17174932.0704,17174932.0704,17174932.0704,5.161272400000001,11.116875600000004,0.9556832000000028
2020-03-21,19177083.873792,17150466.3552,17150466.3552,6.077946400000002,9.922421600000003,2.5501404000000036
2020-03-22,16474527.5756544,17150466.3552,17150466.3552,6.094613200000001,13.722452000000004,-0.35543839999999705
2020-03-23,17150466.3552,17150466.3552,17150466.3552,6.455727200000002,11.761325200000005,1.533465600000003
2020-03-24,17174932.0704,17174932.0704,17174932.0704,6.072390800000004,11.350210800000003,1.8390236000000044
2020-03-25,16523459.0060544,17199397.7856,17199397.7856,3.8612620000000035,9.405750800000003,-0.11654759999999698
2020-03-26,16500216.5766144,17174932.0704,17174932.0704,1.4779096000000003,7.127954800000001,-2.516566799999998
2020-03-27,16158748.589567998,17003672.064,17003672.064,1.711244800000003,7.866849600000002,-6.0277059999999985
2020-03-28,17775198.392832,16930274.9184,16930274.9184,5.322384800000002,10.511315200000006,0.7001255999999998
2020-03-29,17580524.6969856,16905809.2032,16905809.2032,5.711276800000004,9.266860800000003,2.3112496
2020-03-30,17043502.2483456,16367563.468799999,16367563.468799999,6.316837200000002,14.105788400000005,0.25567760000000206
2020-03-31,16505256.5139456,15829317.7344,15829317.7344,6.627950800000004,10.555760000000003,3.4445920000000037
2020-04-01,16673017.923072001,15829317.7344,15829317.7344,2.083470000000002,4.483489200000005,-0.5443287999999988
2020-04-02,17807003.822592,15780386.304,15780386.304,0.43901240000000286,6.983509200000004,-3.283239599999998
2020-04-03,19828948.3895808,16930274.9184,16930274.9184,1.150129200000002,8.083518000000002,-4.622139199999998
2020-04-04,20863456.6910976,17272794.9312,17272794.9312,5.722388000000002,13.350226800000005,-3.455463199999997
2020-04-05,21228754.2847488,16954740.6336,16954740.6336,6.427949200000004,10.877984800000004,0.4223455999999999
2020-04-06,20594333.823897596,17003672.064,17003672.064,7.272400400000006,12.966890400000004,3.8612620000000035
2020-04-07,21454279.247462403,20086352.1792,20086352.1792,9.583530000000003,17.933596800000004,1.0834620000000044
2020-04-08,24172126.6176,24172126.6176,24172126.6176,9.144637600000003,16.4891408,1.439020400000004
2020-04-09,25199686.656,25199686.656,25199686.656,10.361314000000004,20.63917400000001,1.3890200000000021
2020-04-10,25689000.96,25689000.96,25689000.96,13.128002800000004,19.666944000000008,7.805738000000002
2020-04-11,26227711.5429888,26912286.72,26912286.72,10.744650400000005,16.52803,3.4779256000000025
2020-04-12,25374127.205376,26912286.72,26912286.72,1.711244800000003,4.622379200000005,-2.094341199999997
2020-04-13,24859784.474726398,26912286.72,26912286.72,0.4556792000000023,5.194606000000004,-4.6110279999999975
2020-04-14,26228934.8287488,26912286.72,26912286.72,4.083486000000004,13.200225600000003,-5.322144799999997
2020-04-15,29648140.8565248,26912286.72,26912286.72,5.044604800000002,9.244638400000003,1.2001296000000004
2020-04-16,29176613.1274752,26912286.72,26953878.43584,2.9223656000000027,9.255749600000001,0.050120400000004395
2020-04-17,29859965.018726397,26912286.72,26953878.43584,5.2779400000000045,13.789119200000005,-3.5332415999999967
2020-04-18,31523168.8037376,27890915.327999998,27932507.04384,7.822404800000001,17.266924800000005,-1.822116799999998
2020-04-19,32695834.9989888,28380229.632,28421821.34784,10.283535600000004,17.494704400000003,4.277932000000003
2020-04-20,32746454.563737597,29114201.088,29155792.80384,10.266868800000001,19.3447192,1.161240400000004
2020-04-21,29978305.6831488,30582144.0,30662880.86016,10.950207600000002,20.11139200000001,1.0779063999999998
2020-04-22,32287697.9380224,30826801.152,30919770.86976,12.444664000000003,18.461378800000006,4.922381600000001
2020-04-23,32287697.9380224,30826801.152,30919770.86976,11.683546800000006,16.6502532,8.211296800000003
2020-04-24,32337094.2170112,31560772.608,31653742.32576,10.3835364,16.4113624,5.900167200000002
2020-04-25,34171753.734144,32539401.216,32632370.93376,11.705769200000002,20.34472720000001,1.9390244000000045
2020-04-26,33315722.825011197,32539401.216,32632370.93376,14.233567200000003,21.400291200000005,8.994636400000001
2020-04-27,32632370.93376,32539401.216,32632370.93376,12.772444400000005,19.800278400000003,4.489044800000002
2020-04-28,32727028.7858688,33273372.672,33410380.67712,13.033557600000005,21.983629200000003,4.089041600000002
2020-04-29,32849626.484736,34252001.28,34389009.28512,14.944684000000002,25.544768800000007,3.872373200000002
2020-04-30,33154126.7761152,35719944.192,35888757.62688,16.822476800000004,22.272520400000005,11.061319600000001
2020-05-01,34204733.5182336,36943229.952,37112043.38688,13.033557600000005,20.16139240000001,8.439076400000001
2020-05-02,36479311.0603776,37677201.408,37846014.84288,11.872437200000004,19.31138560000001,3.127922800000004
2020-05-03,36500669.629747204,37187887.104,37356700.53888,12.405774800000003,15.444688,8.922413600000006
2020-05-04,36373178.78784,36209258.496,36373178.78784,11.066875200000005,17.594705200000007,5.066827200000002
2020-05-05,35274399.0524928,34252001.28,34418368.14336,11.722436000000005,20.71695240000001,2.7834756000000027
2020-05-06,31849737.1702272,32539401.216,32705768.07936,10.139090000000003,20.022502400000008,5.394607600000004
2020-05-07,30136598.8604928,29114201.088,29280567.95136,8.100184800000001,16.255805600000002,-0.0665471999999987
2020-05-08,27571172.8960512,26667629.568,26887821.0048,11.344655200000005,22.5725228,0.5445688000000004
2020-05-09,27471157.0523136,25199686.656,25419878.0928,12.155772800000005,20.3836164,3.8612620000000035
2020-05-10,26714603.741184,24955029.504,25175220.9408,14.122455200000005,24.40587080000001,5.183494800000002
2020-05-11,24782081.363251198,23878538.0352,24098729.472,16.378028800000003,26.378108800000007,9.339083600000006
2020-05-12,24930857.3773824,23315826.5856,23562930.30912,15.466910400000003,20.861398,11.000208
2020-05-13,25053381.679104,23266895.1552,23513998.87872,11.505767600000006,16.833588000000006,7.927961200000006
2020-05-14,25418948.395622402,23805140.8896,24052244.61312,11.455767200000004,16.711364800000005,7.550180400000006
2020-05-15,27424867.9191552,24955029.504,25202133.22752,11.044652800000005,17.622483200000005,5.466830400000006
2020-05-16,27499292.6247936,25199686.656,25446790.37952,10.350202800000005,17.8669296,1.5501324000000025
2020-05-17,28158839.3751552,25689000.96,25936104.68352,16.783587600000004,25.922549600000004,7.877960800000004
2020-05-18,27960471.3563136,25689000.96,25909192.3968,16.878032800000007,24.861430000000006,9.233527200000001
2020-05-19,27326515.7440512,26422972.416,26643163.8528,10.677983200000003,20.578062400000007,4.922381600000001
2020-05-20,25081199.197286397,26912286.72,27132478.156799998,7.866849600000002,10.683538800000001,5.4112744000000035
2020-05-21,24470314.754457597,25689000.96,25838241.82272,10.522426400000004,18.078042400000008,5.561275600000002
2020-05-22,27818105.3595648,24955029.504,25082251.22304,7.122399200000004,9.850198800000001,4.966826400000002
2020-05-23,29673731.994624,28135572.48,28135572.48,6.766840800000004,13.039113200000003,2.889032000000004
2020-05-24,29482679.2246272,30337486.848,30337486.848,10.927985200000006,17.816929199999997,6.339059600000002
2020-05-25,31466750.8644864,33518029.824,33518029.824,14.050232400000002,22.194742000000005,4.3834884000000045
2020-05-26,30192796.6083072,35964601.344,36006193.05984,18.32248880000001,24.294758800000004,13.866897600000005
2020-05-27,30022417.367654398,31560772.608,31732032.6144,18.305822000000006,26.378108800000007,10.450203600000005
2020-05-28,28598072.3601408,29358858.24,29623087.96416,17.9558192,28.850350800000008,7.739070800000004
2020-05-29,28670026.028544,29603515.392,29867745.116159998,20.839175600000004,29.8392476,12.283551600000003
2020-05-30,27394261.309439998,27890915.327999998,28155145.05216,22.722524000000007,31.605928400000003,12.583554000000003
2020-05-31,25249156.3321344,25933658.112,26197887.83616,19.844723200000004,26.494776400000006,12.939112400000003
2020-06-01,25269878.792908803,25689000.96,25953230.684159998,17.994708400000007,25.878104800000003,11.639102000000005
2020-06-02,24709124.600524798,26667629.568,26931859.29216,18.966938400000004,27.58367400000001,11.889104000000003
2020-06-03,24501630.8699136,27156943.872,27408940.73856,19.805834000000004,29.2836876,11.355766400000004
2020-06-04,27408940.73856,27156943.872,27408940.73856,19.478053600000003,27.083670000000005,11.1779872
2020-06-05,29703066.3871488,30092829.696,30386418.2784,21.2947348,32.094821200000005,10.439092400000003
2020-06-06,34729572.040704004,33028715.52,33190189.24032,16.816921200000003,25.43921240000001,10.972430000000003
2020-06-07,37219545.7394688,32784058.368,32945532.08832,9.1724156,12.577998400000006,4.989048800000003
2020-06-08,39321444.2637312,33518029.824,33679503.54432,7.8557384000000035,12.339107600000006,4.344599200000005
2020-06-09,40031610.5788416,34741315.584,34902789.30432,12.389108000000004,20.250282000000006,2.744586400000003
2020-06-10,35406318.1888512,34496658.432,34721743.01184,16.911366400000006,26.694778000000007,7.439068400000004
2020-06-11,33297838.387199998,33028715.52,33297838.387199998,19.750278,29.133686400000002,9.177971200000005
2020-06-12,23662163.2499712,27646258.176,27937400.18688,22.822524800000004,30.617031600000004,12.005771600000003
2020-06-13,21391280.0308224,26912286.72,27203428.73088,18.47804560000001,24.67809520000001,10.977985600000004
2020-06-14,16676100.6031872,27156943.872,27448085.88288,13.633562400000002,20.572506800000006,8.977969600000002
2020-06-15,17632147.3560576,28624886.783999998,28916028.79488,15.183574800000002,24.483649200000002,4.966826400000002
2020-06-16,18910236.3181056,31560772.608,31851914.61888,11.939104400000005,15.144685600000003,9.327972400000004
2020-06-17,22922099.830886398,36943229.952,37109596.81536,8.889080000000003,11.889104000000003,6.750174000000001
2020-06-18,25569999.7212672,40123772.928,40263227.50464,11.939104400000005,19.478053600000003,5.011271200000003
2020-06-19,25831073.3681664,39879115.776,40018570.35264,15.655800800000002,25.366989600000004,5.5446088000000024
2020-06-20,28586573.4739968,38411172.864,38550627.44064,18.578046400000005,26.644777600000005,9.027970000000003
2020-06-21,29372240.9862144,37677201.408,37816655.98464,19.78916720000001,27.478117600000004,13.716896400000003
2020-06-22,28114580.8963584,34252001.28,34503998.14656,19.794722800000002,26.95033560000001,12.289107200000004
2020-06-23,25262074.22976,29114201.088,29405343.09888,19.78916720000001,28.97257400000001,10.072422800000005
2020-06-24,20456445.0530304,29114201.088,29405343.09888,20.805842000000005,32.1614884,11.077986400000004
2020-06-25,18301553.7896448,29114201.088,29405343.09888,20.339171600000007,26.889224000000006,17.0058116
2020-06-26,16146662.5262592,29114201.088,29405343.09888,20.4891728,31.111480000000007,10.594649200000003
2020-06-27,19281405.6834048,30092829.696,30383971.70688,23.36697360000001,33.0948292,13.533561600000002
2020-06-28,19812947.81184,31316115.456,31580345.18016,12.661332400000003,18.911382400000008,8.6557448
2020-06-29,22814206.0268544,34252001.28,34516231.00416,9.972422000000005,14.528014000000006,7.350178800000002
2020-06-30,32138212.4181504,36698572.8,36869832.8064,12.239106800000005,17.328036400000002,8.289075200000003
2020-07-01,36172046.1431808,36698572.8,36825794.519039996,16.983589200000004,25.033653600000008,7.989072800000006
2020-07-02,40252413.6585216,36698572.8,36825794.519039996,19.011383200000004,25.694770000000005,12.383552400000003
2020-07-03,35807409.12384,36453915.648,36622729.08288,21.5725148,29.044796800000007,13.161336400000003
2020-07-04,28108024.0846848,36698572.8,36918764.2368,20.82250880000001,31.9837092,12.305774000000003
2020-07-05,24435524.5074432,36453915.648,36674107.0848,20.700285600000008,31.23925880000001,11.472434000000003
2020-07-06,23501032.049664002,36943229.952,37207459.67616,20.405838800000005,30.5948092,10.216868400000003
2020-07-07,19195310.831616,38655830.016,38939632.31232,20.061391600000007,27.35033880000001,11.905770800000003
2020-07-08,15245370.0440064,39879115.776,40162918.07232,18.3447112,27.589229600000003,9.011303200000004
2020-07-09,13306339.7858304,39879115.776,40162918.07232,19.494720400000006,29.955915200000007,8.805746000000003
2020-07-10,12139471.9650816,39879115.776,40162918.07232,20.316949200000003,28.81146160000001,11.1002088
2020-07-11,10648335.555072,39879115.776,40145792.07168,21.07251080000001,32.47260200000001,10.211312800000005
2020-07-12,9817357.538304,39879115.776,40099307.212799996,22.655856800000002,31.805930000000004,13.744674400000005
2020-07-13,9136476.684288,39879115.776,40099307.212799996,20.2113928,27.667008000000003,13.639118000000003
2020-07-14,9165835.542528,39879115.776,40128666.07104,18.3947116,27.66145240000001,8.577966400000001
2020-07-15,8699103.0936576,38900487.168,39150037.46304,19.255829600000006,28.9614628,7.794626800000003
2020-07-16,9043849.4865408,35719944.192,35969494.48704,20.43917240000001,32.36149,8.844635200000006
2020-07-17,8902364.2555392,35230629.888,35480180.18304,22.528078,35.0392892,11.716880400000004
2020-07-18,9363689.7813504,35230629.888,35480180.18304,22.8503028,30.989256800000007,14.966906400000006
2020-07-19,10911146.267750401,35475287.04,35697925.04832,21.389180000000003,31.81148560000001,10.739094800000004
2020-07-20,13513344.2021376,35230629.888,35453267.89632,22.116963600000005,32.139266,12.539109200000002
2020-07-21,13108240.889856,33518029.824,33740667.83232,22.111408000000004,32.928161200000005,10.566871200000005
2020-07-22,11888282.4671232,32784058.368,33006696.37632,20.400283200000004,27.917010000000005,13.061335600000003
2020-07-23,12416644.0525824,33028715.52,33251353.52832,20.366949600000005,27.161448400000005,15.139130000000002
2020-07-24,12558496.269312,33028715.52,33251353.52832,20.711396800000003,30.889256000000003,11.433544800000004
2020-07-25,12785440.243507199,33028715.52,33251353.52832,21.600292800000005,32.85593840000001,11.900215200000005
2020-07-26,13582264.121856,33028715.52,33251353.52832,21.533625600000008,32.93927240000001,11.722436000000005
2020-07-27,14766869.5861248,33028715.52,33197528.95488,22.622523200000003,33.50594360000001,11.989104800000003
2020-07-28,13049400.8448,32784058.368,32955318.3744,21.928073200000007,26.094773200000006,16.5169188
2020-07-29,13235658.3346176,32784058.368,32955318.3744,20.911398400000003,31.41148240000001,12.261329200000002
2020-07-30,12700324.020326398,32784058.368,32955318.3744,23.2058612,32.972606000000006,14.555792000000004
2020-07-31,11639930.992128,32294744.064,32466004.0704,26.5392212,34.600396800000006,17.889152000000003
2020-08-01,12582252.4787712,31560772.608,31732032.6144,25.278100000000002,39.839327600000004,14.861350000000002
2020-08-02,11840500.9253376,31316115.456,31487375.4624,24.755873600000008,38.07820240000001,13.600228800000004
2020-08-03,11510360.564428799,31560772.608,31732032.6144,24.266980800000006,33.9781696,16.678031200000007
2020-08-04,10932994.151424,30092829.696,30264089.7024,23.0058596,33.19483,14.100232800000004
2020-08-05,10996702.8738048,29848172.544,30019432.5504,22.000296,33.50594360000001,11.111320000000003
2020-08-06,11004385.1083776,27890915.327999998,28062175.3344,25.16143240000001,33.328164400000006,15.305798000000003
2020-08-07,5933963.4960384,28135572.48,28306832.4864,21.044732800000006,28.528126,15.750246000000004
2020-08-08,10269973.269504,27401601.024,27528822.74304,21.478069600000005,32.58371400000001,11.244654400000005
2020-08-09,8256077.922816,26912286.72,27039508.439039998,21.950295600000004,32.18371080000001,11.033541600000003
2020-08-10,11772681.9628032,25689000.96,25860260.9664,21.755849600000005,31.378148800000005,12.050216400000004
2020-08-11,9385048.35072,25199686.656,25370946.6624,22.350298800000004,33.644833600000005,9.761309200000003
2020-08-12,10624677.2084736,25199686.656,25370946.6624,23.92253360000001,31.833708,15.783579600000003
2020-08-13,8751019.341312,25199686.656,25370946.6624,21.955851200000005,31.628150800000007,14.083566000000005
2020-08-14,8525739.0357504,25444343.808,25615603.8144,21.205845200000006,31.044812800000003,12.644665600000003
2020-08-15,8194350.9233664,25689000.96,25860260.9664,21.10028880000001,34.083726000000006,8.772412400000004
2020-08-16,9561054.7058688,25689000.96,25860260.9664,21.955851200000005,33.17816320000001,11.622435200000005
2020-08-17,10414614.5777664,25689000.96,25860260.9664,24.466982400000006,38.77265240000001,12.066883200000003
2020-08-18,10003859.685273599,25689000.96,25860260.9664,28.144789600000003,38.69487400000001,18.733603200000005
2020-08-19,9759202.5332736,25444343.808,25615603.8144,28.289235200000007,36.20040960000001,21.239178800000005
2020-08-20,9894082.0211712,25689000.96,25860260.9664,23.461418800000004,32.328156400000005,15.189130400000003
2020-08-21,10027297.840435201,25689000.96,25860260.9664,19.661388400000007,31.03925720000001,10.516870800000003
2020-08-22,10026099.0203904,25689000.96,25857814.39488,20.855842400000007,31.650373200000004,11.061319600000001
2020-08-23,10177761.988915201,24955029.504,25123842.93888,20.82250880000001,32.3559344,13.244670400000008
2020-08-24,10601190.1218816,24465715.2,24636975.2064,22.072518800000005,31.567039200000004,12.800222400000003
2020-08-25,11097256.9632768,24441249.4848,24612509.4912,22.7558576,32.283711600000004,17.505815600000005
2020-08-26,11734564.378521599,24343386.623999998,24514646.6304,20.700285600000008,29.505911600000005,14.200233600000004
2020-08-27,11069928.7593984,24465715.2,24636975.2064,22.5725228,31.28370360000001,15.033573600000004
2020-08-28,10109478.177792002,24710372.351999998,24881632.3584,20.016946800000007,30.461474800000005,11.716880400000004
2020-08-29,9135204.4670976,24245523.7632,24416783.7696,22.428077200000004,32.2003776,13.883564400000004
2020-08-30,10506385.4754816,23707278.0288,23878538.0352,18.550268400000007,24.789207200000007,12.800222400000003
2020-08-31,10524685.830451202,23389223.7312,23606968.59648,13.494672400000002,20.644729600000005,8.611300000000004
2020-09-01,10674611.7331968,21725555.097599998,21896815.104,14.428013200000002,23.878088800000008,4.455711200000003
2020-09-02,11470359.1200768,20820323.6352,20991583.641599998,20.078058400000003,30.867033600000006,8.539077200000001
2020-09-03,11467472.165683199,20722460.7744,20893720.7808,22.239186800000006,34.49484040000001,11.444656000000005
2020-09-04,10811008.0954368,20159749.3248,20331009.3312,20.800286400000005,33.128162800000005,9.661308400000003
2020-09-05,10726063.1322624,19548106.4448,19719366.4512,21.516958800000005,38.18375880000001,9.822420800000003
2020-09-06,9287625.8727936,19572572.16,19743832.1664,22.944748000000004,34.05039240000001,12.516886800000005
2020-09-07,9380130.741964798,19572572.16,19743832.1664,18.916938000000002,29.478133600000007,5.827944400000003
2020-09-08,9923685.536563199,19474709.2992,19645969.3056,9.866865600000004,15.139130000000002,6.227947600000004
2020-09-09,10329889.806028798,19327915.008,19450243.584,11.011319200000003,20.528062000000006,0.789015200000005
2020-09-10,11119936.681267198,19254517.8624,19376846.4384,13.605784400000005,24.789207200000007,3.1001448000000025
2020-09-11,14058293.5425024,19230052.1472,19352380.7232,18.578046400000005,28.167012000000007,9.5890856
