date,max_temp(C),min_temp(C),avg_temp(C)
2017-10-04 00:00:00+00:00,14.1,12.7,13.3
2017-10-05 00:00:00+00:00,13.6,12.5,13.0
2017-10-06 00:00:00+00:00,13.4,12.4,12.8
2017-10-07 00:00:00+00:00,14.3,13.3,13.6
2017-10-08 00:00:00+00:00,14.0,13.1,13.4
2017-10-09 00:00:00+00:00,13.2,12.2,12.6
2017-10-10 00:00:00+00:00,12.7,11.8,12.1
2017-10-11 00:00:00+00:00,12.4,11.0,11.7
2017-10-12 00:00:00+00:00,11.7,10.2,10.8
2017-10-13 00:00:00+00:00,12.2,9.9,10.7
2017-10-14 00:00:00+00:00,11.9,9.0,10.3
2017-10-15 00:00:00+00:00,11.3,9.2,10.2
2017-10-16 00:00:00+00:00,10.9,9.2,9.9
2017-10-17 00:00:00+00:00,10.5,9.7,10.1
2017-10-18 00:00:00+00:00,11.3,10.2,10.6
2017-10-19 00:00:00+00:00,12.3,11.2,11.6
2017-10-20 00:00:00+00:00,12.5,11.3,11.8
2017-10-21 00:00:00+00:00,12.8,11.0,11.5
2017-10-22 00:00:00+00:00,13.9,12.8,13.4
2017-10-23 00:00:00+00:00,14.7,12.3,13.1
2017-10-24 00:00:00+00:00,14.6,11.6,12.8
2017-10-25 00:00:00+00:00,13.9,10.9,12.4
2017-10-26 00:00:00+00:00,14.6,12.0,13.2
2017-10-27 00:00:00+00:00,14.0,11.7,12.9
2017-10-28 00:00:00+00:00,13.9,11.9,13.0
2017-10-29 00:00:00+00:00,13.1,12.0,12.4
2017-10-30 00:00:00+00:00,12.0,10.5,11.1
2017-10-31 00:00:00+00:00,10.7,8.8,9.8
2017-11-01 00:00:00+00:00,11.0,9.6,10.3
2017-11-02 00:00:00+00:00,10.5,9.9,10.2
2017-11-03 00:00:00+00:00,10.2,8.9,9.6
2017-11-04 00:00:00+00:00,9.5,8.8,9.0
2017-11-05 00:00:00+00:00,9.7,8.2,8.7
2017-11-06 00:00:00+00:00,9.1,8.0,8.5
2017-11-07 00:00:00+00:00,8.0,6.4,7.2
2017-11-08 00:00:00+00:00,7.6,6.6,7.0
2017-11-09 00:00:00+00:00,8.5,7.1,7.8
2017-11-10 00:00:00+00:00,9.4,8.5,9.0
2017-11-11 00:00:00+00:00,10.3,9.0,9.6
2017-11-12 00:00:00+00:00,11.0,9.8,10.3
2017-11-13 00:00:00+00:00,10.9,10.0,10.5
2017-11-14 00:00:00+00:00,10.2,9.4,9.8
2017-11-15 00:00:00+00:00,9.8,9.3,9.6
2017-11-16 00:00:00+00:00,9.7,9.2,9.4
2017-11-17 00:00:00+00:00,9.6,8.8,9.1
2017-11-18 00:00:00+00:00,9.6,8.2,8.7
2017-11-19 00:00:00+00:00,9.1,8.0,8.4
2017-11-20 00:00:00+00:00,10.0,8.3,9.4
2017-11-21 00:00:00+00:00,10.8,9.9,10.2
2017-11-22 00:00:00+00:00,12.1,10.8,11.5
2017-11-23 00:00:00+00:00,13.4,12.0,12.7
2017-11-24 00:00:00+00:00,12.0,10.3,11.4
2017-11-25 00:00:00+00:00,10.3,9.4,9.7
2017-11-26 00:00:00+00:00,10.0,9.4,9.7
2017-11-27 00:00:00+00:00,9.9,9.2,9.6
2017-11-28 00:00:00+00:00,9.2,8.7,8.9
