date,computed flow(m3/d),wse(m),outflow(m3/d),storage(m3)
2015-12-21,232546.62297599998,950.4822240000001,10520.257536,5875065.24
2015-12-22,128934.31910400001,950.543184,10520.257536,5993479.32
2015-12-23,178526.3238144,950.6285280000001,10764.914688,6161232.6
2015-12-24,271275.8501376,950.759592,11009.57184,6421496.88
2015-12-25,184177.9040256,950.8449360000001,11498.886144,6594184.08
2015-12-26,233769.90873599998,950.954664,10520.257536,6817443.96
2015-12-27,162721.47179520002,951.027816,12232.8576,6967928.5200000005
2015-12-28,195529.9958784,951.116208,11743.543296,7151717.04
2015-12-29,126707.9390208,951.171072,11988.200448000001,7266430.68
2015-12-30,120542.5787904,951.222888,11988.200448000001,7374976.92
2015-12-31,-45995.544576,951.195456,11988.200448000001,7317003.36
2016-01-01,212313.4765056,951.2899440000001,12477.514752,7516827.12
2016-01-02,128420.53908480001,951.3448080000001,12477.514752,7632774.24
2016-01-03,-84113.12885760001,951.299088,12722.171904,7535946.0600000005
2016-01-04,51573.727641599995,951.317376,12722.171904,7574800.68
2016-01-05,76871.2771584,951.347856,12722.171904,7638941.64
2016-01-06,221414.72256,951.4453920000001,12966.829055999999,7847399.76
2016-01-07,295423.51104,951.576456,12966.829055999999,8129866.68
2016-01-08,272009.82159360003,951.6953280000001,12966.829055999999,8388897.48
2016-01-09,362043.65352959995,951.853824,12966.829055999999,8737972.32
2016-01-10,401751.5092992,952.02756,13211.486208,9126518.52
2016-01-11,193377.01294080002,952.0702320000001,13211.486208,9306680.608800001
2016-01-12,31316.115456,952.0824240000001,13456.14336,9324541.3992
2016-01-13,31805.42976,952.0946160000001,13945.457664,9342402.1896
2016-01-14,31805.42976,952.1068080000001,13945.457664,9360262.98
2016-01-15,31805.42976,952.119,13945.457664,9378123.770399999
2016-01-16,32050.086912,952.131192,14190.114816,9395984.560800001
2016-01-17,32319.209779200002,952.143384,14434.771968000001,9413857.686
2016-01-18,32294.744064,952.155576,14434.771968000001,9431718.476400001
2016-01-19,32539.401216000002,952.167768,14679.42912,9449579.2668
2016-01-20,162330.020352,952.2348240000001,14190.114816,9597707.88
2016-01-21,265330.681344,952.344552,13700.800512,9849337.8
2016-01-22,225378.16842240002,952.435992,13211.486208,10061496.36
2016-01-23,262614.9869568,952.542672,13456.14336,10310659.32
2016-01-24,322066.6748928,952.6737360000001,13700.800512,10619029.32
2016-01-25,129888.48199680001,952.7225040000001,13945.457664,10734976.44
2016-01-26,231274.40578559999,952.8139440000001,14190.114816,10952068.92
2016-01-27,241403.2118784,952.9084320000001,14434.771968000001,11179029.24
2016-01-28,232546.62297599998,952.999872,11743.543296,11399822.16
2016-01-29,232546.62297599998,953.091312,11743.543296,11620615.08
2016-01-30,190343.264256,953.164464,11498.886144,11799469.68
2016-01-31,213781.41941759997,953.24676,11498.886144,12001760.4
2016-02-01,191591.0157312,953.319912,11498.886144,12181848.48
2016-02-02,178012.5437952,953.386968,11498.886144,12348368.28
2016-02-03,147185.74264319998,953.4418320000001,11498.886144,12484051.08
2016-02-04,210331.7535744,953.52108,11743.543296,12682641.36
2016-02-05,195285.3387264,953.5942320000001,11498.886144,12866429.88
2016-02-06,195285.3387264,953.667384,11498.886144,13050218.4
2016-02-07,197511.71880960002,953.7405360000001,11254.228991999998,13236473.88
2016-02-08,189853.949952,953.8106400000001,11009.57184,13415328.48
2016-02-09,173828.90649599998,953.8746480000001,11009.57184,13578147.84
2016-02-10,214539.8565888,953.953896,11009.57184,13781672.040000001
2016-02-11,231812.65151999998,954.0392400000001,11009.57184,14002464.96
2016-02-12,233035.93727999998,954.124584,11009.57184,14224491.36
2016-02-13,282627.94199039997,954.2282160000001,11254.228991999998,14495856.96
2016-02-14,504874.49886720005,954.4141440000001,12722.171904,14988015.48
2016-02-15,644500.3355136,954.6488400000001,12966.829055999999,15619557.24
2016-02-16,798927.929856,954.935352,13211.486208,16405284.0
2016-02-17,828286.788096,955.224912,15413.400576,17218147.32
2016-02-18,874135.5383808,955.3590240000001,491760.87552,17600526.12
2016-02-19,907824.8282112,955.36512,890552.03328,17617794.84
2016-02-20,752883.4538496,955.3376880000001,831834.3168,17538852.12
2016-02-21,611202.4971264,955.3194000000001,663020.88192,17487045.96
2016-02-22,518379.5736576,955.3072080000001,552925.16352,17452508.52
2016-02-23,461105.3343744,955.30416,469741.73184,17443874.16
2016-02-24,339412.86696959997,955.276728,418363.72992,17364931.44
2016-02-25,387708.1887744,955.27368,396344.58624,17356297.080000002
2016-02-26,395194.6976256,955.276728,386558.30016,17364931.44
2016-02-27,398937.9520512,955.2828240000001,381665.15712,17382200.16
2016-02-28,456505.7799168,955.291968,430596.58752,17408103.240000002
2016-02-29,409580.53816319996,955.2828240000001,435489.73056,17382200.16
2016-03-01,455209.0970112,955.2889200000001,437936.30208,17399468.88
2016-03-02,435489.73056,955.2889200000001,435489.73056,17399468.88
2016-03-03,422106.9843456,955.291968,413470.58688,17408103.240000002
2016-03-04,386558.30016,955.291968,386558.30016,17408103.240000002
2016-03-05,339779.85269759997,955.279776,374325.44256,17373565.8
2016-03-06,438083.0963712,955.285872,420810.30144,17390834.52
2016-03-07,574161.4043136,955.30416,521119.73376,17443874.16
2016-03-08,464628.39736319997,955.295016,491760.87552,17416737.6
2016-03-09,428003.2217088,955.2889200000001,445276.01664,17399468.88
2016-03-10,467295.16031999997,955.2889200000001,467295.16031999997,17399468.88
2016-03-11,588987.6277248,955.313304,518673.16224,17469777.240000002
2016-03-12,654678.0730367999,955.3224480000001,628768.88064,17495680.32
2016-03-13,715989.155328,955.3376880000001,672807.168,17538852.12
2016-03-14,775783.3632767999,955.3468320000001,748650.88512,17565988.68
2016-03-15,629258.194944,955.3163519999999,716845.45536,17478411.6
2016-03-16,674103.8509055999,955.3194000000001,665467.45344,17487045.96
2016-03-17,654237.6901632,955.310256,680146.8825599999,17461142.88
2016-03-18,559971.2894975999,955.298064,594516.87936,17426605.44
2016-03-19,502623.6530688,955.291968,521119.73376,17408103.240000002
2016-03-20,411757.986816,955.2706320000001,472188.30336,17347662.72
2016-03-21,506733.8932224,955.2828240000001,472188.30336,17382200.16
2016-03-22,481827.7951488,955.276728,499100.59008,17364931.44
2016-03-23,424259.9672832,955.267584,450169.15968,17339028.36
2016-03-24,414473.68120319996,955.2584400000001,440382.8736,17313125.28
2016-03-25,399941.0463744,955.255392,408577.44384,17304490.92
2016-03-26,391451.4432,955.255392,391451.4432,17304490.92
2016-03-27,373028.7596544,955.2523440000001,381665.15712,17295856.56
2016-03-28,365689.0450944,955.2492960000001,374325.44256,17287222.2
2016-03-29,317760.7090176,955.237104,352306.29888,17252684.76
2016-03-30,313161.15456,955.237104,313161.15456,17252684.76
2016-03-31,299631.6140544,955.234056,308268.01152,17244050.4
2016-04-01,299778.4083456,955.237104,291142.01088,17252684.76
2016-04-02,304671.5513856,955.240152,296035.15392,17261319.12
2016-04-03,309564.6944256,955.2432,300928.29696,17269953.48
2016-04-04,320500.86912,955.2432,320500.86912,17269953.48
2016-04-05,320500.86912,955.2432,320500.86912,17269953.48
2016-04-06,331583.8381056,955.2462480000002,322947.44064,17278587.84
2016-04-07,277465.67608319997,955.237104,303374.86848,17252684.76
2016-04-08,248253.6121344,955.234056,256890.0096,17244050.4
2016-04-09,226087.6741632,955.224912,251996.86656,17218147.32
2016-04-10,317197.997568,955.240152,274016.01024,17261319.12
2016-04-11,369725.8881024,955.2523440000001,335180.29824,17295856.56
2016-04-12,429593.4931968,955.261488,403684.30079999997,17321759.64
2016-04-13,526453.2596736,955.279776,474634.87488,17373565.8
2016-04-14,496507.2242688,955.27368,513780.0192,17356297.080000002
2016-04-15,447428.9995776,955.261488,481974.58944,17321759.64
2016-04-16,386411.5058688,955.255392,403684.30079999997,17304490.92
2016-04-17,319057.3919232,955.2462480000002,344966.58432,17278587.84
2016-04-18,308268.01152,955.2462480000002,308268.01152,17278587.84
2016-04-19,254149.8494976,955.234056,288695.43936,17244050.4
2016-04-20,247103.72352,955.234056,247103.72352,17244050.4
2016-04-21,288842.2336512,955.240152,271569.43872,17261319.12
2016-04-22,421373.01288959995,955.2645360000001,352306.29888,17330394.0
2016-04-23,455062.30272,955.2645360000001,455062.30272,17330394.0
2016-04-24,340807.412736,955.2432,401237.72927999997,17269953.48
2016-04-25,306677.740032,955.2279599999999,349859.72736,17226781.68
2016-04-26,224790.9912576,955.215768,259336.58112,17192244.240000002
2016-04-27,172189.70357759998,955.203576,207958.5792,17156473.32
2016-04-28,176153.14944,955.203576,176153.14944,17156473.32
2016-04-29,171260.00639999998,955.203576,171260.00639999998,17156473.32
2016-04-30,140457.67096319998,955.1944320000001,166366.86336,17130570.240000002
2016-05-01,151344.9142272,955.1791920000001,193279.15008,17088631.92
2016-05-02,129521.4962688,955.173096,146794.2912,17071363.2
2016-05-03,177303.0380544,955.1700480000001,185939.43552,17062728.84
2016-05-04,132848.833536,955.148712,193279.15008,17002288.32
2016-05-05,129105.57911040001,955.1243280000001,198172.29312,16933213.44
2016-05-06,337480.0754688,955.1700480000001,207958.5792,17062728.84
2016-05-07,472188.30336,955.221864,325394.01216,17209512.96
2016-05-08,612352.3857408,955.2523440000001,526012.8768,17295856.56
2016-05-09,620254.8117504,955.255392,611618.4142848001,17304490.92
2016-05-10,411464.3982336,955.221864,506440.30464,17209512.96
2016-05-11,285735.0878208,955.2005280000001,347413.15584,17147838.96
2016-05-12,158244.24591360003,955.167,251996.86656,17054094.48
2016-05-13,136298.4993792,955.1365200000001,222638.00832,16967750.88
2016-05-14,156531.6458496,955.081656,310714.58304,16813565.88
2016-05-15,388491.0916608,955.1121360000001,303374.86848,16898676.0
2016-05-16,421666.60147199995,955.148712,318054.2976,17002288.32
2016-05-17,368575.999488,955.163952,325394.01216,17045460.12
2016-05-18,313014.3602688,955.157856,330287.1552,17028191.4
2016-05-19,295741.5653376,955.145664,330287.1552,16993653.96
2016-05-20,389567.5831296,955.1700480000001,320500.86912,17062728.84
2016-05-21,441018.9821952,955.19748,364539.15648,17139204.6
2016-05-22,525376.7682048,955.221864,455062.30272,17209512.96
2016-05-23,564301.721088,955.237104,521119.73376,17252684.76
2016-05-24,460689.41721600003,955.215768,521119.73376,17192244.240000002
2016-05-25,480531.1122432,955.206624,506440.30464,17166341.16
2016-05-26,392234.3460864,955.188336,445276.01664,17113301.52
2016-05-27,286762.64785919996,955.157856,371878.87104,17028191.4
2016-05-28,228118.3285248,955.1304240000001,305821.44,16950482.16
2016-05-29,183737.52115199997,955.087752,303374.86848,16830834.6
2016-05-30,127025.9933184,955.026792,298481.72544,16659380.88
2016-05-31,119759.675904,954.96888,281355.72479999997,16497795.0
2016-06-01,109533.00695040001,954.9444960000001,176153.14944,16431187.08
2016-06-02,90841.2005376,954.904872,200618.86463999999,16321407.36
2016-06-03,105520.6296576,954.8652480000001,215298.29376,16211627.64
2016-06-04,95660.946432,954.822576,212851.72224,16094447.040000001
2016-06-05,73519.474176,954.773808,207958.5792,15959997.72
2016-06-06,130279.93344,954.746376,205512.00768,15884755.44
2016-06-07,122866.8217344,954.715896,205512.00768,15802112.28
2016-06-08,97911.79223040001,954.66408,239764.00896,15660262.08
2016-06-09,97789.4636544,954.606168,254443.43808,15503610.120000001
2016-06-10,54631.94204159999,954.5330160000001,251996.86656,15306253.32
2016-06-11,82987.70595840001,954.469008,254443.43808,15134799.6
2016-06-12,94070.674944,954.4080480000001,256890.0096,14971980.24
2016-06-13,61996.1223168,954.3348960000001,256890.0096,14777090.4
2016-06-14,42252.2901504,954.2526,259336.58112,14559997.92
2016-06-15,45922.1474304,954.1703040000001,261783.15264,14344138.92
2016-06-16,38533.50144,954.08496,261783.15264,14120879.040000001
2016-06-17,98939.3522688,954.020952,264229.72416,13955592.72
2016-06-18,106352.4639744,953.959992,264229.72416,13797707.28
2016-06-19,114988.86144,953.9020800000001,264229.72416,13648456.200000001
2016-06-20,76748.9485824,953.8289280000001,264229.72416,13460967.24
2016-06-21,85385.34604799999,953.7588240000001,264229.72416,13282112.64
2016-06-22,63561.9280896,953.697864,217744.86528,13127927.64
2016-06-23,35548.684185599996,953.643,173706.57792,12989777.88
2016-06-24,59574.016512,953.5668000000001,251996.86656,12797355.0
2016-06-25,63072.6137856,953.481456,276462.58176,12583962.96
2016-06-26,45750.887424,953.386968,281355.72479999997,12348368.28
2016-06-27,69140.11115520001,953.298576,288695.43936,12128808.84
2016-06-28,78828.5343744,953.2040880000001,310714.58304,11896914.6
2016-06-29,106792.846848,953.100456,359646.01344,11644051.2
2016-06-30,-10397.92896,952.948056,359646.01344,11274007.2
2016-07-01,30361.9525632,952.8139440000001,352306.29888,10952068.92
2016-07-02,78632.8086528,952.707264,332733.72672,10697972.040000001
2016-07-03,83550.417408,952.600584,335180.29824,10446342.120000001
2016-07-04,82327.131648,952.493904,332733.72672,10195945.68
2016-07-05,82351.5973632,952.3872240000001,330287.1552,9948016.2
2016-07-06,58962.373632,952.2714000000001,325394.01216,9681584.52
2016-07-07,82571.7888,952.173864,305821.44,9458324.64
2016-07-08,91183.7205504,952.079376,305821.44,9243699.120000001
2016-07-09,116799.3243648,951.978792,342520.01279999997,9017972.28
2016-07-10,76308.5657088,951.872112,315607.72608,8778677.16
2016-07-11,44478.6702336,951.762384,286248.86784,8536915.08
2016-07-12,93874.9492224,951.6770400000001,281355.72479999997,8349426.12
2016-07-13,79073.1915264,951.5856,278909.15327999997,8149602.36
2016-07-14,72932.29701119999,951.491112,276462.58176,7946078.16
2016-07-15,61873.7937408,951.393576,271569.43872,7736386.5600000005
2016-07-16,66791.402496,951.2960400000001,274016.01024,7529161.92
2016-07-17,72712.10557439999,951.186312,303374.86848,7298501.16
2016-07-18,97618.203648,951.100968,276462.58176,7119646.5600000005
2016-07-19,100187.10374400001,951.0217200000001,264229.72416,6955593.72
2016-07-20,51916.247654399995,950.9089440000001,283802.29632,6723699.48
2016-07-21,7437.5774208,950.7687360000001,291142.01088,6439999.08
2016-07-22,2250.8457984,950.607192,322947.44064,6119294.28
2016-07-23,77311.660032,950.4700320000001,344966.58432,5851629.12
2016-07-24,77385.0571776,950.3359200000001,335180.29824,5593831.8
2016-07-25,63831.0509568,950.192664,332733.72672,5324933.16
2016-07-26,-3914.514432,950.01588,322947.44064,4998060.96
2016-07-27,50423.839027199996,949.869576,313161.15456,4735329.72
2016-07-28,54216.0248832,949.729368,303374.86848,4486166.76
2016-07-29,50595.099033599996,949.58916,293588.5824,4243171.2
2016-07-30,35866.7384832,949.442856,283802.29632,3995241.72
2016-07-31,-24514.6466304,949.259976,276462.58176,3694272.6
2016-08-01,41885.304422400004,949.0953840000001,300928.29696,3435241.8000000003
2016-08-02,24710.372352,948.9186000000001,291142.01088,3168810.12
2016-08-03,18618.4092672,948.7357200000001,281355.72479999997,2906078.88
2016-08-04,29774.7753984,948.555888,276462.58176,2659382.88
2016-08-05,32294.744064,948.373008,269122.8672,2422554.72
2016-08-06,31071.458303999996,948.177936,269122.8672,2184493.08
2016-08-07,12477.514752,947.9432400000001,278909.15327999997,1918061.4000000001
2016-08-08,19964.0236032,947.705496,269122.8672,1668898.44
2016-08-09,21260.706508799998,947.458608,261783.15264,1428369.84
2016-08-10,20086.352179200003,947.1934320000001,254443.43808,1194008.6400000001
2016-08-11,22606.3208448,946.909968,247103.72352,969515.28
2016-08-12,15291.072,946.5899280000001,237317.43744,747488.88
2016-08-13,31389.5126016,946.2516,229977.72288,548898.6
2016-08-14,24172.126617600003,945.8706000000001,207958.5792,365110.08
2016-08-15,13235.9519232,945.379872,188386.00704,189955.92
2016-08-16,-5015.471616,944.401464,156580.57728,28370.04
2016-08-17,10862.7775488,944.0052240000001,29358.85824,9867.84
2016-08-18,8563.00032,944.0052240000001,8563.00032,9867.84
2016-08-19,6605.743104,944.0052240000001,6605.743104,9867.84
2016-08-20,5627.114495999999,944.0052240000001,5627.114495999999,9867.84
2016-08-21,4893.14304,944.0052240000001,4893.14304,9867.84
2016-08-22,3914.514432,944.0052240000001,3914.514432,9867.84
2016-08-23,3669.85728,944.0052240000001,3669.85728,9867.84
2016-08-24,3425.200128,944.0052240000001,3425.200128,9867.84
2016-08-25,3180.542976,944.0052240000001,3180.542976,9867.84
2016-08-26,2935.885824,944.0052240000001,2935.885824,9867.84
2016-08-27,2935.885824,944.0052240000001,2935.885824,9867.84
2016-08-28,2691.228672,944.0052240000001,2691.228672,9867.84
2016-08-29,2446.57152,944.0052240000001,2446.57152,9867.84
2016-08-30,2422.1058048,944.0052240000001,2422.1058048,9867.84
2016-08-31,2446.57152,944.0052240000001,2446.57152,9867.84
2016-09-01,2275.3115136,944.0052240000001,2275.3115136,9867.84
2016-09-02,2104.0515072,944.0052240000001,2104.0515072,9867.84
2016-09-03,1957.257216,944.0052240000001,1957.257216,9867.84
2016-09-04,1737.0657792,944.0052240000001,1737.0657792,9867.84
2016-09-05,1688.1343487999998,944.0052240000001,1688.1343487999998,9867.84
2016-09-06,1785.9972096,944.0052240000001,1785.9972096,9867.84
2016-09-07,1810.4629247999999,944.0052240000001,1810.4629247999999,9867.84
2016-09-08,1516.8743424,944.0052240000001,1516.8743424,9867.84
2016-09-09,1296.6829056000001,944.0052240000001,1296.6829056000001,9867.84
2016-09-10,1149.8886143999998,944.0052240000001,1149.8886143999998,9867.84
2016-09-11,1076.4914688,944.0052240000001,1076.4914688,9867.84
2016-09-12,954.1628928,944.0052240000001,954.1628928,9867.84
2016-09-13,880.7657472,944.0052240000001,880.7657472,9867.84
2016-09-14,856.300032,944.0052240000001,856.300032,9867.84
2016-09-15,880.7657472,944.0052240000001,880.7657472,9867.84
2016-09-16,856.300032,944.0052240000001,856.300032,9867.84
2016-09-17,782.9028864,944.0052240000001,782.9028864,9867.84
2016-09-18,880.7657472,944.0052240000001,880.7657472,9867.84
2016-09-19,733.971456,944.0052240000001,733.971456,9867.84
2016-09-20,685.0400256,944.0052240000001,685.0400256,9867.84
2016-09-21,660.5743104000001,944.0052240000001,660.5743104000001,9867.84
2016-09-22,660.5743104000001,944.008272,660.5743104000001,9867.84
2016-09-23,660.5743104000001,944.008272,660.5743104000001,9867.84
2016-09-24,660.5743104000001,944.0052240000001,660.5743104000001,9867.84
2016-09-25,636.1085952,944.0052240000001,636.1085952,9867.84
2016-09-26,611.64288,944.0052240000001,611.64288,9867.84
2016-09-27,587.1771648,944.0052240000001,587.1771648,9867.84
2016-09-28,587.1771648,944.0052240000001,587.1771648,9867.84
2016-09-29,587.1771648,944.0052240000001,587.1771648,9867.84
2016-09-30,587.1771648,944.0052240000001,587.1771648,9867.84
2016-10-01,-636.1085952,944.002176,587.1771648,8634.36
2016-10-02,562.7114496,944.002176,562.7114496,8634.36
2016-10-03,1761.5314944,944.0052240000001,538.2457344,9867.84
2016-10-04,538.2457344,944.0052240000001,538.2457344,9867.84
2016-10-05,538.2457344,944.0052240000001,538.2457344,9867.84
2016-10-06,1100.957184,944.0052240000001,1100.957184,9867.84
2016-10-07,2691.228672,944.0052240000001,2691.228672,9867.84
2016-10-08,3669.85728,944.0052240000001,3669.85728,9867.84
2016-10-09,4159.171584,944.0052240000001,4159.171584,9867.84
2016-10-10,4648.485888,944.0052240000001,4648.485888,9867.84
2016-10-11,10030.943232,944.0052240000001,10030.943232,9867.84
2016-10-12,9786.28608,944.0052240000001,9786.28608,9867.84
2016-10-13,6116.4288,944.002176,7339.71456,8634.36
2016-10-14,11254.228991999998,944.0052240000001,10030.943232,9867.84
2016-10-15,13700.800512,944.0052240000001,13700.800512,9867.84
2016-10-16,19327.915008,944.0052240000001,19327.915008,9867.84
2016-10-17,36698.5728,944.0052240000001,36698.5728,9867.84
2016-10-18,39145.14432,944.0052240000001,39145.14432,9867.84
2016-10-19,46484.85888,944.0052240000001,46484.85888,9867.84
2016-10-20,56271.14496,944.0052240000001,56271.14496,9867.84
2016-10-21,51378.00192,944.0052240000001,51378.00192,9867.84
2016-10-22,53824.57344,944.0052240000001,53824.57344,9867.84
2016-10-23,66057.43104,944.0052240000001,66057.43104,9867.84
2016-10-24,63610.85952,944.0052240000001,63610.85952,9867.84
2016-10-25,61164.288,944.0052240000001,61164.288,9867.84
2016-10-26,66057.43104,944.0052240000001,66057.43104,9867.84
2016-10-27,132408.4506624,944.5812960000001,97862.8608,44405.28
2016-10-28,110413.7726976,944.876952,73397.1456,81409.68000000001
2016-10-29,121814.7959808,945.4012080000001,7095.057408,196123.32
2016-10-30,109728.732672,945.709056,6116.4288,299735.64
2016-10-31,120836.1673728,945.983376,6116.4288,414449.28
2016-11-01,135393.26791680002,946.242456,5871.771648,543964.68
2016-11-02,110731.8269952,946.4314320000001,4648.485888,650043.96
2016-11-03,104566.4667648,946.596024,3425.200128,751189.3200000001
2016-11-04,98156.4493824,946.73928,3180.542976,846167.28
2016-11-05,91746.432,946.8642480000001,2935.885824,934977.84
2016-11-06,99404.20085760001,946.992264,3180.542976,1031189.28
2016-11-07,93214.374912,947.1050400000001,3180.542976,1121233.32
2016-11-08,89275.3947648,947.208672,2935.885824,1207576.92
2016-11-09,86804.35752959999,947.3062080000001,2935.885824,1291453.56
2016-11-10,91012.460544,947.4037440000001,3425.200128,1379030.6400000001
2016-11-11,87049.01468159999,947.495184,3180.542976,1462907.28
2016-11-12,82131.4059264,947.57748,3180.542976,1541850.0
2016-11-13,89764.70906879999,947.665872,3425.200128,1628193.6
2016-11-14,89764.70906879999,947.7512160000001,3425.200128,1714537.2
2016-11-15,125778.24184319998,947.8670400000001,3669.85728,1836651.72
2016-11-16,126022.8989952,947.979816,3914.514432,1958766.24
2016-11-17,106303.532544,948.071256,3914.514432,2061145.08
2016-11-18,87538.3289856,948.1444080000001,3669.85728,2145021.72
2016-11-19,104566.4667648,948.229752,3425.200128,2246167.08
2016-11-20,112224.2356224,948.3181440000001,3669.85728,2354713.32
2016-11-21,98645.7636864,948.3943440000002,3669.85728,2449691.2800000003
2016-11-22,101850.7723776,948.4705440000001,3180.542976,2548369.68
2016-11-23,103343.1810048,948.5467440000001,3425.200128,2648281.56
2016-11-24,93214.374912,948.6138000000001,3180.542976,2738325.6
2016-11-25,103098.5238528,948.686952,3180.542976,2838237.48
2016-11-26,100627.4866176,948.757056,3180.542976,2935682.4
2016-11-27,103587.8381568,948.82716,3669.85728,3035594.2800000003
2016-11-28,105055.78106879999,948.897264,3914.514432,3136739.64
2016-11-29,98645.7636864,948.961272,3669.85728,3231717.6
2016-11-30,109508.5412352,949.031376,3425.200128,3337796.88
2016-12-01,105814.21824,949.0984320000001,3425.200128,3440175.72
2016-12-02,107282.161152,949.165488,3669.85728,3543788.04
2016-12-03,121349.947392,949.2386400000001,4159.171584,3660968.64
2016-12-04,141313.97099519998,949.323984,4403.828736,3797884.92
2016-12-05,73984.32276479999,949.366656,3669.85728,3868193.2800000003
2016-12-06,90009.3662208,949.4184720000001,3669.85728,3954536.88
2016-12-07,60405.8508288,949.452,4893.14304,4010043.48
2016-12-08,82596.2545152,949.4977200000001,4893.14304,4087752.72
2016-12-09,80369.874432,949.540392,7584.371712,4160528.04
2016-12-10,127955.690496,949.610496,8318.343168,4280175.6
2016-12-11,134879.48789760002,949.6836480000001,7829.028864,4407224.04
2016-12-12,145986.9225984,949.7628960000001,7829.028864,4545373.8
2016-12-13,149191.9312896,949.8421440000001,8563.00032,4685990.5200000005
2016-12-14,166195.60335360002,949.9305360000001,8318.343168,4843875.96
2016-12-15,97373.546496,949.9793040000001,8563.00032,4932686.5200000005
2016-12-16,124506.0246528,950.043312,8563.00032,5048633.64
2016-12-17,104493.0696192,950.095128,9517.1632128,5143611.6
2016-12-18,95391.8235648,950.1408480000001,10275.600384,5228721.72
2016-12-19,89422.18905599999,950.18352,11988.200448000001,5306159.5944
2016-12-20,111906.1813248,950.2353360000001,14190.114816,5403875.88
2016-12-21,91868.76057599999,950.27496,16636.686336,5479118.16
2016-12-22,125925.0361344,950.3328720000001,16147.372032,5588897.88
2016-12-23,119759.675904,950.3877360000001,16147.372032,5692510.2
2016-12-24,106915.175424,950.433456,18104.629248,5781320.76
2016-12-25,95342.8921344,950.4761280000001,13920.991948800001,5862730.44
2016-12-26,119050.17016319999,950.5309920000001,11743.543296,5970043.2
2016-12-27,126683.4733056,950.5889040000001,13211.486208,6083523.36
2016-12-28,98229.846528,950.631576,20061.886464,6161688.9876
2016-12-29,100798.746624,950.6712,17370.657791999998,6245109.24
2016-12-30,107453.4211584,950.719968,14654.9634048,6337903.9404
2016-12-31,116970.5843712,950.7748320000001,12208.391884800001,6442675.7316000005
2017-01-01,116750.39293439999,950.8266480000001,11988.200448000001,6547447.522799999
2017-01-02,116750.39293439999,950.881512,11988.200448000001,6652219.314
2017-01-03,117484.3643904,950.9333280000001,12722.171904,6756991.1052
2017-01-04,130402.262016,950.9820960000001,13211.486208,6874184.04
2017-01-05,113129.46708480001,951.030864,13211.486208,6974095.92
2017-01-06,120518.11307519999,951.08268,13211.486208,7081408.68
2017-01-07,121765.8645504,951.134496,13211.486208,7189954.92
2017-01-08,127441.91047680001,951.18936,12722.171904,7304668.5600000005
2017-01-09,101043.40377599999,951.2320320000001,11009.57184,7394712.600000001
2017-01-10,67770.031104,951.259464,9786.28608,7452686.16
2017-01-11,89691.31192319999,951.2960400000001,13211.486208,7529161.92
2017-01-12,90914.59768319999,951.332616,13211.486208,7606871.16
2017-01-13,104493.0696192,951.3752880000001,13211.486208,7698148.68
2017-01-14,116823.79007999999,951.424056,13211.486208,7801761.0
2017-01-15,118047.07584,951.4728240000001,13211.486208,7906606.8
2017-01-16,118047.07584,951.521592,13211.486208,8011452.600000001
2017-01-17,145204.019712,951.582552,13211.486208,8143434.96
2017-01-18,158758.0259328,951.6496080000001,13211.486208,8288985.600000001
2017-01-19,88443.56044799999,951.6831360000001,14434.771968000001,8362994.4
2017-01-20,115576.03860480001,951.728856,15658.057728,8462906.28
2017-01-21,93140.9777664,951.7654320000001,12966.829055999999,8543082.48
2017-01-22,100798.746624,951.805056,13211.486208,8630659.56
2017-01-23,108187.3926144,951.8477280000001,13211.486208,8725637.52
2017-01-24,107233.2297216,951.8904,13480.6090752,8819382.0
2017-01-25,123967.7789184,951.939168,14190.114816,8929161.72
2017-01-26,122989.1503104,951.9879360000001,14434.771968000001,9037707.96
2017-01-27,97079.9579136,952.0245120000001,14434.771968000001,9120351.120000001
2017-01-28,124212.4360704,952.0732800000001,14434.771968000001,9230130.84
2017-01-29,124212.4360704,952.1220480000001,14434.771968000001,9339910.56
2017-01-30,132848.833536,952.173864,14434.771968000001,9458324.64
2017-01-31,146427.305472,952.231776,14434.771968000001,9590307.0
2017-02-01,140261.94524159998,952.2866400000001,14434.771968000001,9716121.96
2017-02-02,155063.7029376,952.3476,14434.771968000001,9856738.68
2017-02-03,162941.663232,952.4116080000001,14924.086271999999,10004756.28
2017-02-04,142463.85960959998,952.466472,15413.400576,10131804.72
2017-02-05,158733.5602176,952.5274320000001,15658.057728,10274888.4
2017-02-06,179700.678144,952.5975360000001,15658.057728,10438941.24
2017-02-07,224130.4169472,952.6859280000001,15682.5234432,10647399.36
2017-02-08,284560.7334912,952.798704,15658.057728,10916298.0
2017-02-09,411831.3839616,952.963296,17126.00064,11311011.6
2017-02-10,708111.1950336,953.24676,17370.657791999998,12001760.4
2017-02-11,766584.2543615999,953.5485120000001,16636.686336,12751716.24
2017-02-12,843064.0800768,953.8746480000001,16636.686336,13578147.84
2017-02-13,957759.3529344001,954.23736,16612.2206208,14519293.08
2017-02-14,985919.3911296,954.600072,17639.780659199998,15487574.88
2017-02-15,825546.6279936,954.8957280000001,17615.314944,16295504.28
2017-02-16,755648.0796672,955.157856,18104.629248,17033051.3112
2017-02-17,836702.9941248,955.3346400000001,337626.86976,17532117.3192
2017-02-18,1263825.4500864001,955.401696,1069151.75424,17726797.467600003
