date,total avg discharge (m3/d),inflow(m3/d),wse(m),avg air temperature (C),max air temperature (C),min air temperature (C),storage(m3),canal discharge (m3/d),outflow(m3/d)
2018-03-30,10569.188966400001,235042.12592639998,676.966896,11.094653200000003,19.261385200000007,4.050152400000002,31104665.16,0.0,10569.188966400001
2018-03-31,10569.188966400001,230124.51717120002,677.058336,13.200225600000003,19.661388400000007,6.239058800000002,31324224.6,0.0,10569.188966400001
2018-04-01,10569.188966400001,231347.8029312,677.149776,10.127978800000001,15.6446896,3.5612595999999996,31545017.52,0.0,10569.188966400001
2018-04-02,10569.188966400001,222711.4054656,677.238168,6.383504400000003,10.766872800000005,1.716800400000004,31757176.080000002,0.0,10569.188966400001
2018-04-03,10569.188966400001,256033.70956800002,677.338752,7.400179200000004,16.344695200000004,-1.905450799999997,32002638.6,0.0,10569.188966400001
2018-04-04,10569.188966400001,248620.5978624,677.436288,12.561331600000003,18.3947116,6.939064400000003,32240700.240000002,0.0,10569.188966400001
2018-04-05,10569.188966400001,241231.95187199998,677.530776,12.105772400000003,14.772460400000007,9.511307200000001,32471361.0,0.0,10569.188966400001
2018-04-06,10569.188966400001,281918.4362496,677.6405040000001,11.605768400000002,15.394687600000005,9.039081200000005,32742726.6,0.0,10569.188966400001
2018-04-07,10593.654681600001,358422.72768,677.780712,11.666880000000003,13.911342400000002,7.655736800000003,33090567.96,0.0,10593.654681600001
2018-04-08,10569.188966400001,297967.9454208,677.8965360000001,9.605752400000004,14.100232800000004,4.850158800000003,33377968.8,0.0,10569.188966400001
2018-04-09,10569.188966400001,295496.9081856,678.009312,12.639110000000002,24.500316000000005,1.1112400000000022,33662902.68,0.0,10569.188966400001
2018-04-10,10569.188966400001,248620.5978624,678.1038,13.733563200000003,17.972486000000004,6.216836400000002,33900964.32,0.0,10569.188966400001
2018-04-11,10593.654681600001,242479.7033472,678.1952400000001,8.050184400000003,15.889136000000008,3.189034400000004,34132858.56,0.0,10593.654681600001
2018-04-12,10569.188966400001,259728.0325632,678.292776,4.561267600000004,8.644633600000006,1.7390228000000043,34382021.52,0.0,10569.188966400001
2018-04-13,11205.2975616,260364.1411584,678.390312,8.144629600000002,13.055780000000002,2.144581600000002,34631184.480000004,0.0,11205.2975616
2018-04-14,11376.557568,239568.2832384,678.478704,9.333528000000001,16.316917200000006,3.7668168000000044,34859378.28,0.0,11376.557568
2018-04-15,10642.586111999999,247470.709248,678.5701440000001,6.639062000000006,8.761301200000005,2.9556992000000015,35096206.44,0.0,10642.586111999999
2018-04-16,10887.243264,281013.20478719997,678.673776,4.100152800000004,7.3279564000000015,1.4223536000000045,35366338.56,0.0,10887.243264
2018-04-17,11082.9689856,281208.93050879997,678.777408,6.655728800000002,11.227987600000006,1.9945804000000038,35636470.68,0.0,11082.9689856
2018-04-18,11449.954713599998,285270.23923199996,678.8810400000001,7.133510400000006,11.244654400000005,3.927929200000005,35910303.24,0.0,11449.954713599998
2018-04-19,11401.0232832,260559.86688,678.975528,8.061295600000001,14.416902000000007,1.3834644000000047,36159466.2,0.0,11401.0232832
2018-04-20,11449.954713599998,244559.28913919997,679.06392,11.3390996,19.68361080000001,2.5890296,36392593.92,0.0,11449.954713599998
2018-04-21,10936.174694399999,215689.7452032,679.14012,11.622435200000005,18.094709200000004,3.916818000000003,36597351.6,0.0,10936.174694399999
2018-04-22,11009.57184,208374.4963584,679.213272,10.705761200000005,18.578046400000005,2.4834732000000024,36794708.4,0.0,11009.57184
2018-04-23,42668.2073088,214123.9394304,679.27728,15.916914000000006,25.555880000000002,4.416822000000003,36966162.12,29114.201088,13554.0062208
2018-04-24,74791.6913664,189511.4299392,679.319952,20.605840400000005,28.200345600000006,15.6835788,37080875.76,49273.9504128,25517.740953599998
2018-04-25,87562.79470079999,194869.42156800002,679.359576,19.4224976,30.305918000000005,10.3835364,37188188.52,56026.487808,31536.3068928
2018-04-26,88101.04043519999,178159.33808639998,679.393104,19.028050000000007,27.755897600000004,10.300202400000003,37278232.56,56026.487808,32074.5526272
2018-04-27,88247.8347264,163479.9089664,679.4205360000001,10.783539600000001,14.8502388,7.177955200000003,37353474.84,56026.487808,32221.3469184
2018-04-28,88101.04043519999,204044.064768,679.463208,7.905738800000002,11.305766000000006,5.333496000000004,37469421.96,56026.487808,32074.5526272
2018-04-29,87954.246144,238442.86033919998,679.518072,8.166852000000006,12.261329200000002,5.527942000000003,37619906.52,56026.487808,31927.758336000003
2018-04-30,94437.660672,219017.0824704,679.563792,7.605736400000001,11.255765600000004,4.722380000000005,37744488.0,62656.6966272,31780.9640448
2018-05-01,110340.375552,192985.5614976,679.594272,9.0335256,14.366901600000006,5.394607600000004,37827131.160000004,78119.0286336,32221.3469184
2018-05-02,112444.4270592,171651.45784319998,679.6156080000001,12.289107200000004,21.666960000000003,3.3501468000000045,37886338.2,80223.0801408,32221.3469184
2018-05-03,103489.97529599999,219432.9996288,679.65828,16.178027200000002,23.9614228,7.589069600000002,38002285.32,71268.62837759999,32221.3469184
2018-05-04,125655.9132672,200887.98750719998,679.6857120000001,16.2891392,24.033645600000007,8.872413200000004,38077527.6,93434.5663488,32221.3469184
2018-05-05,139356.7137792,188704.0613376,679.7040000000001,17.250258000000002,26.344775200000008,11.255765600000004,38126866.8,107135.3668608,32221.3469184
2018-05-06,151516.1742336,168788.9691648,679.710096,17.294702800000003,23.2836396,11.950215600000003,38144135.52,119294.82731519999,32221.3469184
2018-05-07,174954.3293952,167565.6834048,679.7070480000001,16.522474400000007,24.466982400000006,7.950183600000006,38136734.64,142732.9824768,32221.3469184
2018-05-08,194331.17583360002,135124.1450496,679.6857120000001,16.972478000000002,23.411418400000002,10.522426400000004,38077527.6,162109.82891520002,32221.3469184
2018-05-09,213512.29655039997,121007.4273792,679.652184,15.700245600000002,20.583618,11.866881600000003,37985016.6,181290.94963199997,32221.3469184
2018-05-10,223567.7054976,98963.81798400001,679.606464,12.594665200000005,15.983581200000003,9.794642800000005,37860435.12,191493.1528704,32074.5526272
2018-05-11,228044.9313792,112126.3727616,679.563792,10.433536800000006,15.544688800000003,6.494616400000002,37744488.0,197046.87022080002,30998.0611584
2018-05-12,236534.5345536,145252.95114239998,679.530264,13.705785200000005,22.316965200000006,4.7501580000000025,37653210.480000004,199175.3874432,37359.1471104
2018-05-13,240375.65184,147870.7826688,679.496736,18.2669328,26.3392196,9.055748000000001,37560699.480000004,199322.1817344,41053.470105600005
2018-05-14,253024.4265984,145742.2654464,679.457112,20.644729600000005,30.017026800000004,11.289099200000003,37453386.72,211970.9564928,41053.470105600005
2018-05-15,264670.10703360004,173412.98933759998,679.423584,17.278036000000007,25.933660800000006,11.877992800000005,37362109.2,223616.63692800002,41053.470105600005
2018-05-16,257672.9124864,173804.4407808,679.393104,13.383560400000007,15.372465200000008,12.572442800000005,37278232.56,216619.4423808,41053.470105600005
2018-05-17,251972.4008448,177963.61236479998,679.365672,15.194686000000004,21.4947364,11.000208,37204223.76,210918.93073919998,41053.470105600005
2018-05-18,244657.152,154623.320064,679.3321440000001,16.644697600000008,23.855866400000004,8.350186800000003,37114179.72,203603.68189439998,41053.470105600005
2018-05-19,239910.8032512,132604.176384,679.2925200000001,15.722468,23.044748800000008,8.200185600000001,37006866.96,198857.3331456,41053.470105600005
2018-05-20,248914.1864448,142855.3110528,679.2528960000001,13.911342400000002,19.12805080000001,8.383520400000005,36900787.68,207860.71633919998,41053.470105600005
2018-05-21,272181.0816,108138.461184,679.191936,16.4113624,24.305870000000006,8.855746400000001,36736734.84,231127.6114944,41053.470105600005
2018-05-22,288010.3993344,107918.2697472,679.12488,19.639166000000003,28.86146200000001,9.511307200000001,36556646.76,246956.9292288,41053.470105600005
2018-05-23,291435.5994624,127392.9790464,679.06392,18.366933600000003,25.028098,14.578014400000008,36392593.92,250357.6636416,41077.9358208
2018-05-24,274382.99596800003,146109.2511744,679.015152,18.561379600000002,25.23365520000001,13.033557600000005,36264312.0,233329.5258624,41053.470105600005
2018-05-25,247886.62640639997,143051.03677439998,678.975528,14.161344400000004,16.761365200000007,10.539093200000003,36159466.2,206833.1563008,41053.470105600005
2018-05-26,234381.55161599998,202331.464704,678.9633360000001,11.1779872,16.472474000000005,7.116843600000003,36127395.72,193328.0815104,41053.470105600005
2018-05-27,235286.7830784,185963.9012352,678.9450480000002,14.722460000000005,23.489196800000002,4.833492000000003,36078056.52,194233.3129728,41053.470105600005
2018-05-28,235335.71450879998,171211.0749696,678.920664,18.5113792,26.644777600000005,9.561307600000003,36013915.56,194282.2444032,41053.470105600005
2018-05-29,244583.7548544,123698.6560512,678.8749440000001,15.278020000000005,21.083622000000005,9.3113056,35893034.52,202404.8618496,42178.8930048
2018-05-30,264474.381312,134952.8850432,678.826176,13.355782400000002,17.772484400000003,9.050192400000004,35763519.12,207469.26489599998,57005.116416000004
2018-05-31,277245.4846464,141558.62814719998,678.77436,10.727983600000005,15.050240400000007,7.744626400000001,35627836.32,213977.14513919997,63268.3395072
2018-06-01,283141.7220096,157314.548736,678.725592,15.478021600000005,23.078082400000007,7.272400400000006,35502021.36,222784.8026112,60356.9193984
2018-06-02,285906.3478272,158855.88879360002,678.6768240000001,19.494720400000006,29.067019200000004,9.000192000000006,35374972.92,231665.85722879999,54240.49059840001
2018-06-03,285710.6221056,117949.2129792,678.6128160000001,20.128058800000005,27.394783600000004,12.750222000000004,35207219.64,231470.13150719999,54240.49059840001
2018-06-04,295423.51104,121496.74168319999,678.54576,15.905802800000004,21.583626000000002,8.261297200000001,35033298.96,241183.0204416,54240.49059840001
2018-06-05,316659.7518336,125484.6532608,678.472608,15.478021600000005,22.644745600000007,6.461282800000003,34842109.56,252021.3322752,64638.419558400004
2018-06-06,327620.3922432,133974.2564352,678.3964080000001,18.072486800000007,25.389212000000008,9.366861600000004,34648453.2,251996.86656,75623.5256832
2018-06-07,352330.76459519996,116725.9272192,678.304968,17.794706800000007,24.411426400000003,10.172423600000005,34412858.52,251996.86656,100333.89803519999
2018-06-08,352502.0246016,110756.29271040001,678.21048,15.716912400000005,24.566983200000003,8.250186000000003,34171096.44,242797.75764479997,109704.26695680001
2018-06-09,313723.8660096,152127.8171136,678.146472,9.811309600000001,13.166892000000004,7.816849200000004,34009510.56,217035.35953919997,96688.50647040001
2018-06-10,301564.4055552,162183.22606080002,678.0916080000001,11.700213600000005,17.728039600000002,4.7723804000000065,33870127.32,209891.3707008,91673.0348544
2018-06-11,303546.1284864,149363.191296,678.0306480000002,16.616919600000003,23.316973200000007,10.161312400000003,33715942.32,210405.15072,93140.9777664
2018-06-12,317662.8461568,141265.0395648,677.9605440000001,19.916946000000003,29.083686,10.033533600000005,33539554.68,219702.122496,97960.7236608
2018-06-13,342764.66995199997,104713.26105599999,677.866056,18.844715200000003,25.600324800000003,10.333536000000006,33301493.04,235091.0573568,107673.6125952
2018-06-14,344526.20144639997,102780.46955519999,677.7685200000001,16.722476000000007,23.372529200000002,11.677991200000005,33059730.96,234821.9344896,109704.26695680001
2018-06-15,344354.94143999997,109997.8555392,677.6740320000001,14.6891264,21.75029400000001,7.089065600000001,32825369.76,234650.67448319998,109704.26695680001
2018-06-16,344354.94143999997,117410.9672448,677.582592,14.022454400000004,20.828064400000002,6.4446160000000035,32598409.44,234650.67448319998,109704.26695680001
2018-06-17,349566.13877759996,133729.5992832,677.4942,15.739134800000002,24.278092000000008,8.444632000000006,32382550.44,239861.8718208,109704.26695680001
2018-06-18,364147.7050368,133484.9421312,677.399712,18.194710000000008,27.239226800000004,8.727967600000003,32151889.68,254443.43808,109704.26695680001
2018-06-19,363903.0478848,132016.9992192,677.3052240000001,22.7725244,31.9837092,12.944668000000004,31919995.44,254198.78092800002,109704.26695680001
2018-06-20,380344.0084992,174367.15223039998,677.21988,21.0113992,30.889256000000003,15.383576400000003,31714004.28,270615.2758272,109728.732672
2018-06-21,377701.7112576,143344.6253568,677.1223440000001,20.7669528,28.69479400000001,12.5891096,31479643.080000002,267997.44430080004,109704.26695680001
2018-06-22,373933.9911168,108750.104064,677.0126160000001,20.244726400000005,27.417006,12.200217600000006,31214444.88,264229.72416,109704.26695680001
2018-06-23,373885.0596864,125973.9675648,676.908984,19.850278800000005,27.58367400000001,10.677983200000003,30966515.400000002,264180.7927296,109704.26695680001
2018-06-24,373273.4168064,129056.64768,676.805352,24.861430000000006,35.28373560000001,12.050216400000004,30722286.36,263569.1498496,109704.26695680001
2018-06-25,375034.9483008,93801.55207680001,676.68648,19.27805200000001,24.989208800000007,12.705777200000004,30441052.92,262859.6441088,112175.304192
2018-06-26,399084.74634240003,121545.6731136,676.5676080000001,18.67804720000001,27.361450000000005,8.300186400000001,30163519.92,265501.9413504,133582.804992
2018-06-27,418632.8527872,99159.54370560001,676.4304480000001,19.061383600000006,26.278108000000003,10.611316000000006,29844048.6,268511.22432,150121.6284672
2018-06-28,427049.058816,103881.4267392,676.29024,17.505815600000005,23.672531600000006,9.911310400000005,29520876.84,270248.2900992,156800.7687168
2018-06-29,429006.316032,113227.3299456,676.15308,19.40583080000001,27.0947812,9.877976800000003,29205105.96,270737.6044032,158268.7116288
2018-06-30,427880.89313279995,100994.4723456,676.0098240000001,21.689182400000007,30.2448064,11.650213200000003,28878233.76,269612.181504,158268.7116288
2018-07-01,427440.5102592,96859.76647680001,675.8635200000001,21.528070000000007,29.2892432,13.578006400000003,28547661.12,269171.7986304,158268.7116288
