date,inflow(m3/d),avg gain (m3/d),outflow(m3/d)
2017-10-09,12396680.028979199,1712600.064,11963734.7328
2017-10-10,12106957.0295808,1370080.0511999999,10911708.9792
2017-10-11,11266339.521024,1296682.9056,10838311.8336
2017-10-12,11830225.3249536,1296682.9056,10813846.1184
2017-10-13,10625337.782784,1223285.76,10789380.4032
2017-10-14,11619942.502809599,1345614.336,10887243.264
2017-10-15,12508047.964569598,1272217.1904,10887243.264
2017-10-16,11125514.8643328,1247751.4752,10862777.548799999
2017-10-17,11437379.3359872,1198820.0448,10887243.264
2017-10-18,10917262.6965504,1198820.0448,10838311.8336
2017-10-19,10769024.9281536,1174354.3296,10862777.548799999
2017-10-20,11315662.4028672,1247751.4752,10838311.8336
2017-10-21,10669938.7815936,1198820.0448,10764914.688
2017-10-22,10261239.009177601,1247751.4752,10813846.1184
2017-10-23,12717303.226675201,1125422.8991999999,10789380.4032
2017-10-24,11240210.137190402,1027560.0384,10569188.9664
2017-10-25,10378821.2364288,1052025.7536,10471326.1056
2017-10-26,10397928.959999999,978628.608,10397928.959999999
2017-10-27,10686575.467929598,978628.608,10397928.959999999
2017-10-28,10295539.941887999,978628.608,10397928.959999999
2017-10-29,10637644.037529599,978628.608,10348997.5296
2017-10-30,10570828.1693184,905231.4624,10373463.2448
2017-10-31,10471326.1056,978628.608,10471326.1056
2017-11-01,9868564.280217601,2079585.792,10275600.384
2017-11-02,12872097.8067456,1149888.6144,7755631.7184
2017-11-03,13623072.9348096,978628.608,7633303.1424
2017-11-04,14248661.2724736,1100957.184,7755631.7184
2017-11-05,14972308.1966592,1027560.0384,7657768.8576
2017-11-06,11298169.4164992,954162.8928,7608837.4272
2017-11-07,12321350.0918784,929697.1775999999,7535440.2816
2017-11-08,10291233.9760128,1076491.4688,7364180.2752
2017-11-09,9983871.1959552,954162.8928,7241851.6992
2017-11-10,10774529.7140736,1003094.3232,7241851.6992
2017-11-11,11139851.77344,978628.608,7217385.984
2017-11-12,10733011.3953792,978628.608,7192920.2688
2017-11-13,9864649.765785601,978628.608,7192920.2688
2017-11-14,10628151.340032,1027560.0384,7192920.2688
2017-11-15,10807436.1010176,954162.8928,7143988.8384
2017-11-16,12387554.3172096,538245.7344,7584371.712
2017-11-17,15709386.798489599,1003094.3232,8611931.7504
2017-11-18,12549615.214694401,929697.1775999999,8563000.32
2017-11-19,10476341.577216,954162.8928,8538534.6048
2017-11-20,10480035.9002112,929697.1775999999,8538534.6048
2017-11-21,10972604.1443328,782902.8864,8636397.4656
2017-11-22,11926962.762854401,1003094.3232,9272506.0608
2017-11-23,12056068.3419648,1052025.7536,9321437.4912
2017-11-24,14545430.397849599,1174354.3296,9443766.0672
2017-11-25,15103175.307264,1174354.3296,9419300.352
2017-11-26,13655881.4588928,1076491.4688,9321437.4912
2017-11-27,12127190.176051201,513780.0192,9370368.9216
2017-11-28,13982670.0168192,954162.8928,11107434.7008
2017-11-29,11586644.6644224,1003094.3232,11180831.8464
2017-11-30,11164195.160063999,954162.8928,11254228.992
2017-12-01,11224429.7508864,1100957.184,11425488.998399999
2017-12-02,11365670.324736001,1003094.3232,11352091.8528
2017-12-03,11313436.022784,1052025.7536,11401023.2832
2017-12-04,11950327.5208704,1027560.0384,11352091.8528
2017-12-05,10199560.9411584,1003094.3232,11278694.7072
2017-12-06,9751887.2844288,954162.8928,11229763.2768
2017-12-07,9253936.5829632,905231.4624,11205297.5616
2017-12-08,10322941.542912,1737065.7792,11107434.7008
2017-12-09,8818569.1809792,1027560.0384,9125711.7696
2017-12-10,9101246.0544,978628.608,9101246.0544
2017-12-11,8810152.9749504,954162.8928,9101246.0544
2017-12-12,9150177.4848,1027560.0384,9150177.4848
2017-12-13,9076780.3392,1003094.3232,9076780.3392
2017-12-14,9861273.497088,1027560.0384,9076780.3392
2017-12-15,9292445.618688,1003094.3232,9101246.0544
2017-12-16,9067336.5731328,1052025.7536,9174643.2
2017-12-17,10218570.801868798,1027560.0384,9125711.7696
2017-12-18,8591820.9325056,1027560.0384,9101246.0544
2017-12-19,9670073.9328,978628.608,9076780.3392
2017-12-20,9442518.3157248,1003094.3232,9150177.4848
2017-12-21,10068498.104832001,954162.8928,9076780.3392
2017-12-22,8794103.4657792,709505.7408,9101246.0544
2017-12-23,10191291.5294208,905231.4624,9884148.9408
2017-12-24,8733917.806387201,856300.032,9810751.7952
2017-12-25,8680900.6015488,929697.1775999999,9957546.0864
2017-12-26,9299467.2789504,831834.3168,9884148.9408
2017-12-27,9196711.2751104,856300.032,10079874.6624
2017-12-28,9690918.7221504,1247751.4752,9982011.8016
2017-12-29,9057452.424192,929697.1775999999,9174643.2
2017-12-30,8908015.8357504,929697.1775999999,9199108.9152
2017-12-31,9582927.0552576,905231.4624,9174643.2
2018-01-01,8085478.4907264,856300.032,9174643.2
2018-01-02,8124745.9636224,856300.032,9199108.9152
2018-01-03,7528981.3327872,905231.4624,9199108.9152
2018-01-04,8444830.915584,1272217.1904,9125711.7696
2018-01-05,8645205.123072,1076491.4688,8171548.8768
2018-01-06,9120304.8465408,1027560.0384,8147083.1616
2018-01-07,9321364.094054399,1052025.7536,8147083.1616
2018-01-08,8613546.487603199,1003094.3232,8122617.4464
2018-01-09,9065623.9730688,1052025.7536,8196014.592
2018-01-10,10917703.079424,1198820.0448,8269411.7376
2018-01-11,12042000.5557248,1100957.184,8196014.592
2018-01-12,10379702.002176,954162.8928,8293877.4528
2018-01-13,10768682.408140799,978628.608,8685328.896
2018-01-14,8709794.6112,1027560.0384,8709794.6112
2018-01-15,8876528.460288,978628.608,8685328.896
2018-01-16,8378186.3073792,978628.608,8685328.896
2018-01-17,8342001.5145984,929697.1775999999,8734260.3264
2018-01-18,8072903.1131136,978628.608,8758726.0416
2018-01-19,8945399.448576,685040.0255999999,8856588.9024
2018-01-20,9183719.9803392,954162.8928,9566094.6432
2018-01-21,9148146.8304384,929697.1775999999,9541628.928
2018-01-22,8095778.556825601,954162.8928,9566094.6432
2018-01-23,8803596.1632768,978628.608,9590560.3584
2018-01-24,8630281.036799999,954162.8928,9517163.2128
2018-01-25,8466042.690662399,978628.608,9541628.928
2018-01-26,8236798.9392384,954162.8928,9517163.2128
2018-01-27,8732670.054911999,954162.8928,9517163.2128
2018-01-28,9129846.4754688,978628.608,9517163.2128
2018-01-29,9434518.0268544,978628.608,9517163.2128
2018-01-30,8542718.2420992,954162.8928,9517163.2128
2018-01-31,8261264.6544384,929697.1775999999,9541628.928
2018-02-01,8495426.0146176,954162.8928,9566094.6432
2018-02-02,8657633.7063936,1003094.3232,9639491.7888
2018-02-03,9539573.8079232,1003094.3232,9639491.7888
2018-02-04,10279270.24128,1052025.7536,9688423.2192
2018-02-05,10068962.9534208,1198820.0448,9761820.3648
2018-02-06,10577751.96672,1100957.184,9688423.2192
2018-02-07,8782017.4024704,1076491.4688,9663957.504
2018-02-08,9274169.7294336,1052025.7536,9663957.504
2018-02-09,9249704.0142336,1076491.4688,9639491.7888
2018-02-10,9142397.387366401,1052025.7536,9639491.7888
2018-02-11,8179059.851366401,1052025.7536,9639491.7888
2018-02-12,8164258.0936704,1076491.4688,9639491.7888
2018-02-13,8593288.8754176,1003094.3232,9663957.504
2018-02-14,8191170.3803904,1100957.184,9663957.504
2018-02-15,8909679.504384,1076491.4688,9590560.3584
2018-02-16,9033035.6404224,1052025.7536,9590560.3584
2018-02-17,8450629.2900864,1052025.7536,9615026.0736
2018-02-18,9818752.0840704,1125422.8991999999,9737354.6496
2018-02-19,9543488.3223552,1076491.4688,9615026.0736
2018-02-20,8214192.618393599,1027560.0384,9566094.6432
2018-02-21,7546694.510592,1003094.3232,9590560.3584
2018-02-22,7752671.3668607995,1027560.0384,9590560.3584
2018-02-23,8174117.776896,1076491.4688,9639491.7888
2018-02-24,7826068.5124608,1052025.7536,9663957.504
2018-02-25,8531415.0816768,1076491.4688,9688423.2192
2018-02-26,8893042.818048,1100957.184,9663957.504
2018-02-27,8821064.6839296,1052025.7536,9566094.6432
2018-02-28,8293143.4813439995,1027560.0384,9566094.6432
2018-03-01,7409564.176896,1003094.3232,9615026.0736
2018-03-02,8605619.5958784,1125422.8991999999,9663957.504
2018-03-03,8990465.2959744,1125422.8991999999,9663957.504
2018-03-04,10500048.855244799,1100957.184,9688423.2192
2018-03-05,7795486.3684608,220191.4368,10373463.2448
2018-03-06,7862669.2224,48931.4304,12820034.7648
2018-03-07,7806447.0088704,1003094.3232,14385840.5376
2018-03-08,7366113.066700799,415917.1584,14532634.8288
2018-03-09,8166802.528051199,562711.4495999999,17028137.7792
2018-03-10,8851842.5536512,1052025.7536,17566383.5136
2018-03-11,8057685.4382592,1100957.184,17688712.0896
2018-03-12,8966586.7579392,1198820.0448,17859972.096
2018-03-13,8772084.3220992,1149888.6144,17811040.665599998
2018-03-14,9490201.9946496,1394545.7664,18080163.5328
2018-03-15,9709757.3228544,1419011.4816,18080163.5328
2018-03-16,10540099.231027199,1370080.0511999999,18055697.8176
2018-03-17,10456230.7593216,1419011.4816,18055697.8176
2018-03-18,9972886.0898304,1296682.9056,17884437.8112
2018-03-19,9260762.517504,1321148.6208,17933369.2416
2018-03-20,8297449.4472192,97862.8608,18520546.4064
2018-03-21,8826471.6069888,146794.2912,22386129.408
2018-03-22,10683712.9792512,978628.608,25689000.96
2018-03-23,15223399.8317568,1712600.064,26667629.568
2018-03-24,14472595.9636992,1223285.76,26178315.264
2018-03-25,13478407.160832,1223285.76,26178315.264
2018-03-26,12428289.7330176,1223285.76,25933658.112
2018-03-27,11064864.356352001,1223285.76,25689000.96
2018-03-28,10728118.2523392,1223285.76,25689000.96
2018-03-29,11303723.133849598,978628.608,25444343.808
2018-03-30,10919293.350912001,1223285.76,25689000.96
2018-03-31,10990855.567872,1223285.76,25689000.96
2018-04-01,12554899.8091776,1223285.76,25689000.96
2018-04-02,12799141.0440192,978628.608,25689000.96
2018-04-03,13334450.8925952,1223285.76,25689000.96
2018-04-04,12397022.548992,1223285.76,25689000.96
2018-04-05,9387005.607936,-2691228.672,26912286.72
2018-04-06,15206127.0368256,-489314.304,38655830.016
2018-04-07,18044419.1228928,244657.152,39389801.472
2018-04-08,20974359.778099198,489314.304,39634458.624
2018-04-09,19192790.8629504,-1467942.912,39389801.472
2018-04-10,17541085.9640832,244657.152,44282944.512
2018-04-11,19280720.6433792,733971.456,44527601.664
2018-04-12,25392672.2174976,1467942.912,45261573.12
2018-04-13,24083095.879987203,978628.608,44772258.816
2018-04-14,18605589.2324352,733971.456,44282944.512
2018-04-15,18140569.3836288,489314.304,44282944.512
2018-04-16,18420995.411251202,-244657.152,44527601.664
2018-04-17,21003351.6506112,244657.152,48442116.096
2018-04-18,20438927.6009472,1223285.76,50154716.16
2018-04-19,19950053.6798208,978628.608,49910059.008
2018-04-20,22178415.485952,3180542.976,48197458.944
2018-04-21,24894427.9274496,489314.304,40368430.08
2018-04-22,28499402.130739197,489314.304,39389801.472
2018-04-23,34235144.4022272,978628.608,40123772.928
2018-04-24,33922203.439104,733971.456,39634458.624
2018-04-25,31886607.0030336,1223285.76,34496658.432
2018-04-26,33432889.135104,978628.608,39145144.32
2018-04-27,36559778.7976704,1223285.76,39145144.32
2018-04-28,41601061.7432064,1467942.912,39879115.776
2018-04-29,48263565.3064704,2446571.52,40857744.383999996
2018-04-30,48798043.3207296,1712600.064,40368430.08
2018-05-01,44292143.6209152,1957257.216,40368430.08
2018-05-02,37881441.1984896,489314.304,35964601.344
2018-05-03,34442050.9556736,244657.152,35719944.192
2018-05-04,35751211.3760256,244657.152,35964601.344
2018-05-05,40159297.1464704,733971.456,36453915.648
2018-05-06,46757602.6730496,978628.608,36698572.8
2018-05-07,55899412.883251205,1957257.216,37677201.408
2018-05-08,64345467.084595196,2201914.368,37921858.56
2018-05-09,67498730.7881472,733971.456,38900487.168
2018-05-10,73001167.999488,2446571.52,43059658.752
2018-05-11,76614411.6145152,2201914.368,42570344.448
2018-05-12,75415836.2268672,1467942.912,42081030.144
2018-05-13,72831693.9902976,1467942.912,42081030.144
2018-05-14,66128112.4912128,1223285.76,41591715.839999996
2018-05-15,63375792.9283584,978628.608,41347058.688
2018-05-16,65110485.533184,1223285.76,41591715.839999996
2018-05-17,67907601.8205696,978628.608,41347058.688
2018-05-18,65808198.7992576,733971.456,41347058.688
2018-05-19,67107499.536384,1223285.76,41591715.839999996
2018-05-20,66090239.564083196,733971.456,41102401.536
2018-05-21,66430361.9367936,-489314.304,42325687.296
2018-05-22,72826262.6015232,1223285.76,46729516.032
2018-05-23,76595817.6709632,1467942.912,47463487.488
2018-05-24,87155807.528448,1957257.216,49665401.856
2018-05-25,94606033.7240064,1957257.216,49665401.856
2018-05-26,90383398.07477759,1712600.064,49420744.703999996
2018-05-27,90445883.51139839,1712600.064,49176087.552
2018-05-28,87873631.612416,1467942.912,48931430.4
2018-05-29,84019400.7026688,1223285.76,48442116.096
2018-05-30,80727245.13392639,489314.304,48442116.096
2018-05-31,84193523.1977472,978628.608,51378001.92
2018-06-01,87192677.36125441,1223285.76,53824573.44
2018-06-02,81888485.84017919,1712600.064,56515802.111999996
2018-06-03,71678967.3529344,1712600.064,56515802.111999996
2018-06-04,67753614.6091008,1957257.216,56271144.96
2018-06-05,70760842.458624,1712600.064,56271144.96
2018-06-06,74712104.3948544,1957257.216,56515802.111999996
2018-06-07,73515192.67584,1957257.216,56271144.96
2018-06-08,70653486.9003264,1712600.064,55537173.504
2018-06-09,69082029.5473152,1712600.064,55537173.504
2018-06-10,67696829.68412161,2201914.368,55537173.504
2018-06-11,63076748.491468795,2446571.52,51622659.072
2018-06-12,52981166.8399104,978628.608,46240201.728
2018-06-13,47324326.4999424,1223285.76,44772258.816
2018-06-14,45047938.4948736,0.0,41591715.839999996
2018-06-15,48307261.0738176,-978628.608,42570344.448
2018-06-16,50998905.662976,489314.304,45506230.272
2018-06-17,49944335.474995196,-733971.456,46240201.728
2018-06-18,61495529.3180928,244657.152,53090601.984
2018-06-19,72780903.1655424,2691228.672,56760459.264
2018-06-20,62061323.447808005,2935885.824,53579916.288
2018-06-21,53745231.125606395,2691228.672,47952801.791999996
2018-06-22,47379203.099135995,1712600.064,41591715.839999996
2018-06-23,46554561.7026048,489314.304,37677201.408
2018-06-24,45089995.0593024,1957257.216,37432544.256
2018-06-25,42229243.446681604,978628.608,33028715.52
2018-06-26,38909784.139776,-1957257.216,36453915.648
2018-06-27,41070816.2976768,733971.456,42081030.144
2018-06-28,40746743.434137605,244657.152,40857744.383999996
2018-06-29,37981261.3165056,244657.152,40857744.383999996
2018-06-30,38299511.3398272,244657.152,40857744.383999996
2018-07-01,34642229.43744,244657.152,40857744.383999996
2018-07-02,32055909.7522176,1467942.912,38900487.168
2018-07-03,30834874.838015996,1957257.216,34741315.584
2018-07-04,30925911.7642752,1223285.76,31071458.304
2018-07-05,29343738.4280064,978628.608,30582144.0
2018-07-06,28953950.65344,978628.608,30582144.0
2018-07-07,28745502.759935997,978628.608,30582144.0
2018-07-08,29353598.111232,978628.608,30582144.0
2018-07-09,27836405.7145344,733971.456,30582144.0
2018-07-10,27556420.069785602,733971.456,30582144.0
2018-07-11,27040829.5876608,733971.456,30582144.0
2018-07-12,25738274.9104128,489314.304,30582144.0
2018-07-13,24212079.1305216,733971.456,31071458.304
2018-07-14,22718324.8889856,733971.456,31071458.304
2018-07-15,22366777.0272768,733971.456,31071458.304
2018-07-16,21097544.6541312,733971.456,31071458.304
2018-07-17,21209793.355468802,733971.456,31071458.304
2018-07-18,21842501.216255996,1223285.76,30337486.848
2018-07-19,20329834.9768704,733971.456,30092829.696
2018-07-20,18985346.063769598,1223285.76,30092829.696
2018-07-21,18671940.2520576,1223285.76,28624886.783999998
2018-07-22,18063820.4350464,1223285.76,28624886.783999998
2018-07-23,17688858.883891203,1467942.912,28624886.783999998
2018-07-24,17443663.4861568,1957257.216,26667629.568
2018-07-25,16985983.3519104,1223285.76,25933658.112
2018-07-26,16956379.8365184,1223285.76,25933658.112
2018-07-27,17127835.56864,1565805.7728,25933658.112
2018-07-28,15883582.690713601,1688134.3488,24710372.351999998
2018-07-29,15534701.5919616,1296682.9056,24392318.0544
2018-07-30,14803250.1046272,1443477.1968,24392318.0544
2018-07-31,15223179.64032,1443477.1968,23438155.1616
2018-08-01,13728593.5644672,1223285.76,23242429.44
2018-08-02,13617005.43744,-269122.8672,23756209.4592
2018-08-03,14868206.5784832,733971.456,27401601.024
2018-08-04,12585041.570303999,733971.456,27401601.024
2018-08-05,13005656.1460224,489314.304,27401601.024
2018-08-06,12932870.6433024,489314.304,27401601.024
2018-08-07,12675075.40224,489314.304,27401601.024
2018-08-08,12140988.839424,489314.304,27401601.024
2018-08-09,12513503.8190592,244657.152,27401601.024
2018-08-10,12358073.1303936,733971.456,27401601.024
2018-08-11,11791055.7149184,244657.152,26912286.72
2018-08-12,11481882.471936,489314.304,27156943.872
2018-08-13,11898362.341785599,489314.304,26912286.72
2018-08-14,10874570.023526398,489314.304,26912286.72
2018-08-15,10983124.4018688,244657.152,26912286.72
2018-08-16,10664874.3785472,244657.152,26912286.72
2018-08-17,10593777.010176001,489314.304,27156943.872
2018-08-18,10576504.2152448,244657.152,27156943.872
2018-08-19,9851218.0881408,244657.152,27156943.872
2018-08-20,11686636.0424448,244657.152,27156943.872
2018-08-21,11343284.195328,489314.304,26912286.72
2018-08-22,11458346.453913601,733971.456,25689000.96
2018-08-23,12626829.0118656,929697.1775999999,25199686.656
2018-08-24,11031028.272230402,1149888.6144,23976400.895999998
2018-08-25,10037744.7008256,807368.6015999999,22386129.408
2018-08-26,10358857.2128256,733971.456,22337197.9776
2018-08-27,10953007.1064576,831834.3168,22679717.9904
2018-08-28,17047441.2284928,880765.7472,22704183.7056
2018-08-29,12356507.3246208,1272217.1904,22557389.4144
2018-08-30,11388325.577011202,929697.1775999999,20918186.496
2018-08-31,10590865.590067199,831834.3168,20844789.3504
2018-09-01,10855658.0256768,831834.3168,20893720.7808
2018-09-02,10375029.050572801,807368.6015999999,20991583.641599998
2018-09-03,10550374.831411202,905231.4624,21113912.2176
2018-09-04,10180330.8890112,929697.1775999999,21113912.2176
2018-09-05,10274499.426816,1003094.3232,21211775.0784
2018-09-06,10020594.2344704,1027560.0384,21040515.072
2018-09-07,9950304.234700799,1027560.0384,21187309.3632
2018-09-08,10073048.727859199,954162.8928,21260706.5088
2018-09-09,9924199.3165824,978628.608,21358569.369599998
2018-09-10,10241617.5055872,978628.608,21456432.2304
2018-09-11,9602254.9702656,1027560.0384,21358569.369599998
2018-09-12,9755826.264576001,880765.7472,21285172.224
2018-09-13,7598072.512511999,978628.608,21480897.9456
2018-09-14,11521174.410547199,978628.608,21554295.0912
2018-09-15,9593031.3956352,954162.8928,21431966.5152
2018-09-16,9388057.6336896,905231.4624,21456432.2304
2018-09-17,8885825.432063999,1198820.0448,21334103.6544
2018-09-18,9834092.0875008,905231.4624,20477803.6224
2018-09-19,9307418.6363904,880765.7472,20624597.9136
2018-09-20,9495902.5062912,1565805.7728,20355475.0464
2018-09-21,9468427.5081216,1027560.0384,18324820.6848
2018-09-22,9022319.657164799,1027560.0384,18275889.2544
2018-09-23,9653437.246464,978628.608,18178026.3936
2018-09-24,9425049.795072,1296682.9056,18202492.1088
2018-09-25,9164930.311065601,1100957.184,17297260.6464
2018-09-26,9341719.569100799,1027560.0384,17248329.216
2018-09-27,9473296.1854464,1223285.76,17297260.6464
2018-09-28,10070479.8277632,1174354.3296,16832412.0576
2018-09-29,9908272.1359872,1149888.6144,16759014.912
2018-09-30,8467363.8392832,1223285.76,16783480.6272
2018-10-01,9800525.1262464,1296682.9056,16514357.76
2018-10-02,9766591.179264,1223285.76,16440960.6144
2018-10-03,9787778.488627201,1149888.6144,16416494.8992
2018-10-04,10798212.5263872,1443477.1968,16538823.4752
2018-10-05,12085280.4059136,1810462.9248,15584660.5824
2018-10-06,11294793.1478016,1467942.912,15266606.2848
2018-10-07,10532294.6678784,1443477.1968,15291072.0
2018-10-08,10328177.2059648,1516874.3424,15364469.1456
2018-10-09,10072388.1535488,1883860.0704,14679429.12
2018-10-10,10066614.2447616,1981722.9312,14483703.3984
2018-10-11,10246168.1286144,2519968.6656,12624309.0432
2018-10-12,10613227.25376,2201914.368,11352091.8528
2018-10-13,9939686.114303999,2079585.792,10471326.1056
2018-10-14,10096119.8972928,1785997.2096,10202203.2384
2018-10-15,9165468.5568,1908325.7856,10275600.384
2018-10-16,9486116.2202112,2177448.6528,9394834.6368
2018-10-17,9646219.86048,1810462.9248,8978917.4784
2018-10-18,9833064.5274624,1908325.7856,8465137.4592
2018-10-19,9366796.9271808,1614737.2031999999,8171548.8768
2018-10-20,9313143.6137472,1590271.488,8244946.0224
2018-10-21,9443888.395776,1565805.7728,8244946.0224
2018-10-22,9638366.3659008,1663668.6336,8147083.1616
2018-10-23,10015578.7628544,1785997.2096,7731166.0032
2018-10-24,10110946.120703999,1688134.3488,7535440.2816
2018-10-25,10612322.0222976,1761531.4944,7021660.2624
2018-10-26,9708582.968524799,1639202.9184,6825934.5408
2018-10-27,9096524.171366401,1834928.64,6263223.0912
2018-10-28,8952763.6288512,1663668.6336,5455854.4896
2018-10-29,9189175.8348288,1443477.1968,5211197.3376
2018-10-30,10511033.961369598,1516874.3424,4966540.1855999995
2018-10-31,8736242.0493312,1394545.7664,4795280.1792
2018-11-01,9051825.309696,1443477.1968,4819745.8944
2018-11-02,10411507.431936,1663668.6336,4477225.8816
2018-11-03,10633484.8659456,1419011.4816,3890048.7168
2018-11-04,10419483.255091202,1389652.62336,3816651.5712
2018-11-05,10307430.2794752,1247751.4752,3792185.856
2018-11-06,9485504.5773312,1255091.18976,3694322.9952
2018-11-07,9180025.657343999,1149888.6144,3645391.5648
2018-11-08,8796207.5172864,1198820.0448,3669857.28
2018-11-09,8193445.691903999,1149888.6144,3620925.8496
2018-11-10,7929680.816332799,1233072.04608,3596460.1344
2018-11-11,7631981.9937792,1142548.89984,3498597.2736
2018-11-12,7419839.77728,1110743.4700799999,3498597.2736
2018-11-13,7001476.04736,1181694.04416,3523062.9888
2018-11-14,7400511.862272,1159674.90048,3449665.8432
2018-11-15,7690577.3816832,1140102.32832,3425200.128
2018-11-16,7977976.1381376,1147442.04288,3425200.128
2018-11-17,8362405.921075201,1171907.75808,3474131.5584
2018-11-18,7940763.7853184,1157228.32896,3449665.8432
2018-11-19,7228028.570111999,1159674.90048,3425200.128
2018-11-20,7346638.3574016,1164568.04352,3400734.4128
2018-11-21,7346834.0831232,1142548.89984,3376268.6976
2018-11-22,8436830.6267136,1201266.61632,3425200.128
2018-11-23,9358233.9268608,1191480.33024,3425200.128
2018-11-24,9773319.250944,1242858.33216,3498597.2736
2018-11-25,9234486.3393792,1220839.18848,3474131.5584
2018-11-26,7207257.1779072005,1162121.472,3400734.4128
2018-11-27,7293180.7696896,1184140.61568,3449665.8432
2018-11-28,8616727.0305792,1321148.6208,3596460.1344
2018-11-29,9398749.151232,1262430.90432,3449665.8432
2018-11-30,8420193.9403776,1289343.19104,3498597.2736
2018-12-01,8585680.0379904,1233072.04608,3474131.5584
2018-12-02,7985169.0584064005,1233072.04608,3449665.8432
2018-12-03,7159573.4989824,1252644.61824,3498597.2736
2018-12-04,7950036.2913792,1274663.76192,3523062.9888
2018-12-05,6810080.7573504,1125422.8991999999,3400734.4128
2018-12-06,6945963.339571199,1233072.04608,3523062.9888
2018-12-07,6497188.7256576,1201266.61632,3498597.2736
2018-12-08,7135719.426662399,1259984.3328,3547528.704
2018-12-09,8046235.4835456,1228178.90304,3523062.9888
2018-12-10,6709135.216435201,1230625.47456,3523062.9888
2018-12-11,8222633.2901376,1313808.90624,3523062.9888
2018-12-12,8030601.891532799,1284450.048,3474131.5584
2018-12-13,7600739.2754688,1167014.61504,3400734.4128
2018-12-14,7231306.9759488,1206159.75936,3474131.5584
2018-12-15,7089454.7592192,1272217.1904,3474131.5584
2018-12-16,7363690.960896,1230625.47456,3425200.128
2018-12-17,7095840.310886401,1171907.75808,3449665.8432
2018-12-18,7802018.7144192,1323595.19232,3523062.9888
2018-12-19,8585068.3951104,1299129.47712,3547528.704
2018-12-20,7584494.040576001,1225732.33152,3425200.128
2018-12-21,7025525.8454016,1215921.5797248,3449665.8432
2018-12-22,7830570.2040576,1257537.76128,3498597.2736
2018-12-23,7059851.2438272005,1242858.33216,3474131.5584
2018-12-24,7613069.9959296,1350507.47904,3547528.704
2018-12-25,8185812.3887616,1301600.5143551999,3498597.2736
2018-12-26,8100500.4398592,1301576.04864,3523062.9888
2018-12-27,7167989.7050112,1269770.61888,3523062.9888
2018-12-28,7335751.1141376,1299129.47712,3523062.9888
2018-12-29,7197813.41184,1304022.62016,3498597.2736
2018-12-30,8198974.9435392,1404332.05248,3547528.704
2018-12-31,8805431.0919168,1299129.47712,3449665.8432
2019-01-01,6426458.3430143995,1198820.0448,3400734.4128
2019-01-02,5951774.536703999,1186587.1872,3376268.6976
2019-01-03,6588054.3919104,1223285.76,3400734.4128
2019-01-04,6032780.519731199,1233072.04608,3425200.128
2019-01-05,7370076.5125632,1235518.6176,3400734.4128
2019-01-06,7386737.664614399,1277110.33344,3474131.5584
2019-01-07,9040840.2035712,1267324.04736,3474131.5584
2019-01-08,7594157.99808,1267324.04736,3449665.8432
2019-01-09,7031691.205631999,1311362.33472,3449665.8432
2019-01-10,7210560.0494592,1299129.47712,3449665.8432
2019-01-11,7554694.799462399,1252644.61824,3449665.8432
2019-01-12,7739508.8120832,1250198.04672,3474131.5584
2019-01-13,6259748.9596416,1198820.0448,3425200.128
2019-01-14,6575503.4800128,1230625.47456,3425200.128
2019-01-15,6463254.7786752,1223285.76,3425200.128
2019-01-16,6952740.3426816,1220839.18848,3449665.8432
2019-01-17,8649608.951808,1284450.048,3498597.2736
2019-01-18,8704094.0995584,1259984.3328,3474131.5584
2019-01-19,8748695.098368,1233072.04608,3449665.8432
2019-01-20,7852785.0734592,1245304.90368,3498597.2736
2019-01-21,7869030.308352,1250222.5124352,3474131.5584
2019-01-22,8432916.1122816,1198820.0448,3449665.8432
2019-01-23,7524871.092633599,1272217.1904,3474131.5584
2019-01-24,8203501.1008512,1235518.6176,3449665.8432
2019-01-25,6990980.2555392,1237965.18912,3449665.8432
2019-01-26,7647199.6686336,1245304.90368,3449665.8432
2019-01-27,6881202.591436801,1240411.76064,3449665.8432
2019-01-28,7708877.7366528,1240411.76064,3449665.8432
2019-01-29,6496577.0827776,1208606.33088,3425200.128
2019-01-30,6045111.240192,1225732.33152,3425200.128
2019-01-31,6989952.695500799,1218392.61696,3425200.128
2019-02-01,6753124.5723648,1250198.04672,3425200.128
2019-02-02,7224309.7814016,1279556.90496,3425200.128
2019-02-03,8256542.771404799,1316255.47776,3449665.8432
2019-02-04,9954830.3920128,1318702.04928,3474131.5584
2019-02-05,9824085.609984,1318702.04928,3474131.5584
2019-02-06,8528112.2101248,1272217.1904,3425200.128
2019-02-07,6955431.571353599,1184140.61568,3425200.128
2019-02-08,6271859.4886656,1255091.18976,3449665.8432
2019-02-09,6327567.922176001,1228178.90304,3425200.128
2019-02-10,7829762.835456001,1267324.04736,3449665.8432
2019-02-11,7769528.244633599,1235518.6176,3425200.128
2019-02-12,7288654.6123776,1223285.76,3400734.4128
2019-02-13,8204944.578048,1272217.1904,3425200.128
2019-02-14,10679088.9590784,1274663.76192,3449665.8432
2019-02-15,9738773.6610816,1306469.19168,3498597.2736
2019-02-16,8233104.616243199,1259984.3328,3449665.8432
2019-02-17,7618623.71328,1252644.61824,3474131.5584
2019-02-18,6800000.882688,1230625.47456,3425200.128
2019-02-19,7166350.502092799,1235518.6176,3425200.128
2019-02-20,6936911.0249472,1220839.18848,3425200.128
2019-02-21,6827133.360844799,1228178.90304,3425200.128
