date,storage(m3),wse(m),outflow(m3/d),inflow(m3/d),avg air temperature (C),min air temperature (C),max air temperature (C)
2005-09-26,17749777.2,,455062.30272,144763.6368384,,,
2005-09-27,17478411.6,,447722.58816,176348.87516159998,,,
2005-09-28,17231715.6,,440382.8736,194649.2301312,,,
2005-09-29,17281054.8,,440382.8736,489730.22115839995,,,
2005-09-30,19228719.72,,447722.58816,2397982.6096127997,,,
2005-10-01,21018499.2,,469741.73184,2253292.36992,,,
2005-10-02,22165635.6,,455062.30272,1603115.98848,,,
2005-10-03,22942728.0,,455062.30272,1230331.8859776,,,
2005-10-04,23423785.2,,455062.30272,933758.4863232,,,
2005-10-05,23796419.507999998,,447722.58816,822317.1535872,,,
2005-10-06,24151538.4,,455062.30272,807539.8616064,,,
2005-10-07,24496912.8,,447722.58816,795894.1811712,,,
2005-10-08,25002639.6,,447722.58816,955019.1928320001,,,
2005-10-09,25430657.16,,447722.58816,877854.3270912,,,
2005-10-10,25730331.126000002,,447722.58816,748381.7622527999,,,
2005-10-11,25927749.6,,447722.58816,645136.4441088,,,
2005-10-12,26208983.04,,447722.58816,729225.1072512,,,
2005-10-13,26310251.748,,447722.58816,550943.4405888,,,
2005-10-14,26383841.1648,,447722.58816,521315.45948160003,,,
2005-10-15,26458022.652000003,,447722.58816,521902.6366464,,,
2005-10-16,26507485.2,,447722.58816,497192.2642944,,,
2005-10-17,26662903.68,,447722.58816,603153.2768256,,,
2005-10-18,26988480.726,,425703.44448,769887.1259136,,,
2005-10-19,27370921.2,,440382.8736,824005.287936,,,
2005-10-20,28024665.6,,447722.58816,1102033.6754688,,,
2005-10-21,28777088.400000002,,447722.58816,1202171.8477824,,,
2005-10-22,29308779.954,,440382.8736,975619.3250304,,,
2005-10-23,29723167.56,,447722.58816,859015.7263872001,,,
2005-10-24,29973564.0,,447722.58816,698129.1832320001,,,
2005-10-25,30280638.846,,440382.8736,749947.5680255999,,,
2005-10-26,30306603.6,,440382.8736,466340.9974272,,,
2005-10-27,30479290.8,,440382.8736,613600.137216,,,
2005-10-28,30528630.0,,440382.8736,489950.41259519994,,,
2005-10-29,30631193.862000003,,447722.58816,547665.034752,,,
2005-10-30,30709100.458800003,,447722.58816,525621.4253568,,,
2005-10-31,31421287.1412,,447722.58816,1157693.1775488,,,
2005-11-01,32264136.36,,440382.8736,1285795.6623359998,,,
2005-11-02,32873475.48,,440382.8736,1049725.9763712,,,
2005-11-03,33538321.2,,447722.58816,1112456.070144,,,
2005-11-04,34208100.84,,455062.30272,1122731.670528,,,
2005-11-05,34921052.28,,462402.01728,1176727.5039744,,,
2005-11-06,35516823.12,,469741.73184,1065286.1712384,,,
2005-11-07,35970743.76,,469741.73184,923654.1459455999,,,
2005-11-08,36385193.04,,469741.73184,872447.404032,,,
2005-11-09,36747836.160000004,,447722.58816,810377.8845696,,,
2005-11-10,37110861.6588,,445276.01664,810744.8702975999,,,
2005-11-11,37784082.708,,445276.01664,1123636.9019904,,,
2005-11-12,38328109.062,,450169.15968,998910.6859008,,,
2005-11-13,39175078.104,,450169.15968,1302040.8972288002,,,
2005-11-14,40218848.88,,447722.58816,1495613.6358911998,,,
2005-11-15,41022288.4128,,447722.58816,1258491.9241728,,,
2005-11-16,41772774.6492,,445276.01664,1205548.11648,,,
2005-11-17,42524223.0,,452615.7312,1211811.3395712,,,
2005-11-18,43287747.12,,442829.44512,1220692.3941888,,,
2005-11-19,44116645.68,,442829.44512,1283960.733696,,,
2005-11-20,45035588.28,,440382.8736,1376636.8628735999,,,
2005-11-21,45954530.88,,447722.58816,1373162.7313152,,,
2005-11-22,46847570.4,,447722.58816,1340770.1243904,,,
2005-11-23,47688803.76,,455062.30272,1293282.1711872001,,,
2005-11-24,48426424.8,,455062.30272,1192679.1502848,,,
2005-11-25,49215852.0,,455062.30272,1244497.5350784,,,
2005-11-26,49951006.08,,455062.30272,1192850.4102912,,,
2005-11-27,50481402.480000004,,462402.01728,992794.2571008,,,
2005-11-28,50957266.729200006,,455062.30272,933489.363456,,,
2005-11-29,51596468.4,,455062.30272,1094278.0437504,,,
2005-11-30,52018318.56,,455062.30272,876924.6299136,,,
2005-12-01,52413032.160000004,,455062.30272,849767.6860416,,,
2005-12-02,52864362.492000006,,455062.30272,906381.3510144,,,
2005-12-03,53160521.04,,455062.30272,751219.785216,,,
2005-12-04,53394882.24,,455062.30272,689908.7029248,,,
2005-12-05,53609248.729200006,,455062.30272,670580.7879167999,,,
2005-12-06,53826600.24,,462402.01728,679755.4311167999,,,
2005-12-07,53989419.6,,462402.01728,625221.351936,,,
2005-12-08,54067313.862,,455062.30272,530979.4169856,,,
2005-12-09,54171185.2128,,447722.58816,551579.549184,,,
2005-12-10,54275586.96,,447722.58816,552117.7949184,,,
2005-12-11,54329860.08,,447722.58816,501987.5444736,,,
2005-12-12,54438406.32,,447722.58816,556276.9665024,,,
2005-12-13,54465542.88,,447722.58816,474855.0663168,,,
2005-12-14,54546952.56,,447722.58816,529144.4883456,,,
2005-12-15,54574089.12,,447722.58816,476543.2006656,,,
2005-12-16,54574089.12,,447722.58816,447722.58816,,,
2005-12-17,54519816.0,,447722.58816,394827.7118976,,,
2005-12-18,54438406.32,,447722.58816,369383.36808959994,,,
2005-12-19,54492679.44,,447722.58816,501987.5444736,,,
2005-12-20,54574089.12,,447722.58816,529144.4883456,,,
2005-12-21,54655498.800000004,,447722.58816,529144.4883456,,,
2005-12-22,55114353.36,,447722.58816,908460.9368064,,,
2005-12-23,55972855.44,,455062.30272,1314126.9605375999,,,
2005-12-24,58321401.36,,455062.30272,2804725.1248128,,,
2005-12-25,62211932.9628,,455062.30272,4348462.8225024,,,
2005-12-26,66098431.085999995,,455062.30272,4342199.5994112,,,
2005-12-27,69790298.4,,455062.30272,4144687.8806016,,,
2005-12-28,72855496.2,,447722.58816,3514573.3856256,,,
2005-12-29,75236112.6,,455062.30272,2837240.0603136,,,
2005-12-30,77518050.6,,462402.01728,2744490.5339904,,,
2005-12-31,79331266.2,,469741.73184,2282969.2824576,,,
2006-01-01,80842279.2,,469741.73184,1983166.4083968,,,
2006-01-02,82168270.2,,477081.4464,1803074.2788096,,,
2006-01-03,83435609.226,,462402.01728,1728160.2588672,,,
2006-01-04,84429091.0224,,440382.8736,1433862.1707264,,,
2006-01-05,85411089.12,,440382.8736,1422387.7502976,,,
2006-01-06,87046683.6,,447722.58816,2082595.0749696,,,
2006-01-07,89251997.8224,,447722.58816,2653037.6905728,,,
2006-01-08,91490233.626,,447722.58816,2688684.2376192003,,,
2006-01-09,94148913.42240001,,455062.30272,3115537.5707136,,,
2006-01-10,97797695.28,,477081.4464,4129078.754304,,,
2006-01-11,102330166.8792,,462402.01728,4996510.68672,,,
2006-01-12,105734571.6792,,440382.8736,3844787.1436799997,,,
2006-01-13,108442627.68,,440382.8736,3150009.7634304,,,
2006-01-14,110653023.84,,447722.58816,2658126.5593344,,,
2006-01-15,112414433.28,,447722.58816,2209131.753984,,,
2006-01-16,114363948.42,,447722.58816,2397248.6381568,,,
2006-01-17,115801569.36,,447722.58816,1885352.4790272,,,
2006-01-18,116962890.78,,447722.58816,1609036.6915584,,,
2006-01-19,118083421.0164,,447722.58816,1568252.34432,,,
2006-01-20,119357692.2,,447722.58816,1721994.8986368,,,
2006-01-21,120321212.76720001,,447722.58816,1411255.8498816001,,,
2006-01-22,121026590.64,,447722.58816,1153093.6230912,,,
2006-01-23,121849321.8,,447722.58816,1270455.6589056,,,
2006-01-24,122564740.2,,447722.58816,1163149.0320384,,,
2006-01-25,123208000.02,,447722.58816,1090975.1721984001,,,
2006-01-26,123852579.66360001,,447722.58816,1092296.3208192,,,
2006-01-27,124532140.8,,447722.58816,1127282.2935551999,,,
2006-01-28,125438748.60000001,,447722.58816,1354324.1306112,,,
2006-01-29,126555048.0,,447722.58816,1564019.7755904,,,
2006-01-30,127714334.178,,447722.58816,1607666.6115072,,,
2006-01-31,128873990.4,,455062.30272,1615324.3803648,,,
2006-02-01,130255488.0,,455062.30272,1838133.6486912,,,
2006-02-02,131390289.60000001,,440382.8736,1591543.7051904,,,
2006-02-03,132463417.2,,447722.58816,1519785.7625088,,,
2006-02-04,133450201.2,,440382.8736,1428724.3705344,,,
2006-02-05,134473989.6,,440382.8736,1467184.4748288002,,,
2006-02-06,135288086.4,,447722.58816,1261819.26144,,,
2006-02-07,135991170.0,,447722.58816,1150818.3115776,,,
2006-02-08,136768262.4,,447722.58816,1224827.1000576,,,
2006-02-09,137323328.4,,447722.58816,1002800.7346176,,,
2006-02-10,137878394.4,,447722.58816,1002800.7346176,,,
2006-02-11,138495134.4,,447722.58816,1064454.3369216,,,
2006-02-12,138889848.0,,447722.58816,842427.9714816,,,
2006-02-13,139296896.4,,447722.58816,854783.1576576,,,
2006-02-14,139790288.4,,447722.58816,942345.9523584,,,
2006-02-15,140160332.4,,447722.58816,817766.53056,,,
2006-02-16,140493372.0,,447722.58816,780774.3691776,,,
2006-02-17,140715398.4,,447722.58816,669455.3650176,,,
2006-02-18,140986764.0,,447722.58816,716820.9896448,,,
2006-02-19,141208790.4,,440382.8736,663485.7305088,,,
2006-02-20,141430816.8,,440382.8736,662409.23904,,,
2006-02-21,141887204.4,,440382.8736,899359.6907520001,,,
2006-02-22,142146235.2,,447722.58816,704147.7491712,,,
2006-02-23,142861653.6,,447722.58816,1164812.700672,,,
2006-02-24,143083680.0,,447722.58816,669748.9536,,,
2006-02-25,143392050.0,,447722.58816,756088.4625408,,,
2006-02-26,143577072.0,,445276.01664,635374.623744,,,
2006-02-27,143885442.0,,452615.7312,760296.5655552,,,
2006-02-28,144300446.346,,445276.01664,865376.8123391999,,,
2006-03-01,144563856.0,,452615.7312,715230.7181567999,,,
2006-03-02,144861124.68,,450169.15968,751880.3595264,,,
2006-03-03,145090551.96,,450169.15968,684501.7798655999,,,
2006-03-04,145357662.05400002,,450169.15968,722007.7212672001,,,
2006-03-05,145625882.28,,447722.58816,723279.9384576,,,
2006-03-06,145893547.44,,440382.8736,717873.0153984,,,
2006-03-07,146081307.7656,,440382.8736,635472.4866048,,,
2006-03-08,146493018.72,,440382.8736,862416.4608,,,
2006-03-09,147028349.04,,445276.01664,988904.208384,,,
2006-03-10,147219822.1404,,445276.01664,646530.9898752,,,
2006-03-11,147448867.0416,,445276.01664,684110.3284224,,,
2006-03-12,147601917.24,,442829.44512,608119.8170112,,,
2006-03-13,147716630.88,,442829.44512,569782.0412928,,,
2006-03-14,147869582.4,,442829.44512,608021.9541504,,,
2006-03-15,148061240.52240002,,435489.73056,640145.4382079999,,,
2006-03-16,148251961.2,,425703.44448,634469.3922815999,,,
2006-03-17,148443150.6,,425703.44448,634983.1723008,,,
2006-03-18,148596102.12,,425703.44448,596841.122304,,,
2006-03-19,148672577.88,,430596.58752,524202.41387519997,,,
2006-03-20,148787291.52,,430596.58752,562442.3267328,,,
2006-03-21,148940243.04,,430596.58752,597036.8480256,,,
2006-03-22,149093379.582,,423256.87296,594370.0850688,,,
2006-03-23,149169115.254,,428150.016,522807.8681088,,,
2006-03-24,149437335.48,,428150.016,715793.4296064,,,
2006-03-25,149705000.64000002,,428150.016,715206.2524416,,,
2006-03-26,150011458.746,,425703.44448,753641.8910208,,,
2006-03-27,150240330.96,,433043.15904,680905.3197312,,,
2006-03-28,150622709.76,,433043.15904,834770.2026239999,,,
2006-03-29,151043610.1404,,425703.44448,870636.9411072,,,
2006-03-30,151616894.64000002,,423256.87296,1021003.2267264,,,
2006-03-31,152273106.0,,430596.58752,1110767.9357952,,,
2006-04-01,153502885.56,,437936.30208,1691535.0832127999,,,
2006-04-02,154509405.24,,435489.73056,1472322.2750207998,,,
2006-04-03,155477687.04,,435489.73056,1434155.7593088,,,
2006-04-04,156445968.84,,435489.73056,1429115.8219776,,,
2006-04-05,157567387.18199998,,435489.73056,1582491.3905664,,,
2006-04-06,158689767.63840002,,433043.15904,1585280.4820992001,,,
2006-04-07,160098303.12,,440382.8736,1848923.0290944001,,,
2006-04-08,161541844.764,,440382.8736,1883933.4675456,,,
2006-04-09,163184470.08,,447722.58816,2090350.706688,,,
2006-04-10,164837135.9232,,447722.58816,2129740.50816,,,
2006-04-11,166574270.4768,,455062.30272,2190709.0704384,,,
2006-04-12,168508268.4384,,455062.30272,2389052.6235648,,,
2006-04-13,170495404.7184,,447722.58816,2438424.4368384,,,
2006-04-14,172819083.6816,,440382.8736,2765604.446208,,,
2006-04-15,175094952.96,,440382.8736,2713027.6242432003,,,
2006-04-16,177112926.24,,440382.8736,2458241.6661504,,,
2006-04-17,178721001.7812,,440382.8736,2048465.4022656,,,
2006-04-18,180258300.24,,440382.8736,1977686.088192,,,
2006-04-19,181756978.44,,440382.8736,1941892.7468544,,,
2006-04-20,183426074.23680001,,447722.58816,2115941.8447872,,,
2006-04-21,185786757.6,,447722.58816,2805801.6162815997,,,
2006-04-22,188200677.96,,447722.58816,2861632.378368,,,
2006-04-23,190678739.28,,447722.58816,2925781.4836223996,,,
2006-04-24,193362791.76,,455062.30272,3137385.4543871996,,,
2006-04-25,196434156.96,,455062.30272,3526439.2574976003,,,
2006-04-26,199944850.73160002,,455062.30272,3965770.1053440003,,,
2006-04-27,203731424.64000002,,455062.30272,4241792.304230399,,,
2006-04-28,208884904.08,,462402.01728,5614930.5698304,,,
2006-04-29,216129724.1904,,462402.01728,7707238.5337344,,,
2006-04-30,222883668.6,,469741.73184,7221814.2784512,,,
2006-05-01,228267808.8,,469741.73184,5856749.6988672,,,
2006-05-02,232424636.4,,477081.4464,4634320.2388992,,,
2006-05-03,236081904.6,,462402.01728,4117090.553856,,,
2006-05-04,239670097.92000002,,462402.01728,4039167.250944,,,
2006-05-05,243710978.4,,477081.4464,4495917.6880128,,,
2006-05-06,248042960.16,,477081.4464,4787035.2331776,,,
2006-05-07,252079141.0812,,753544.02816,4775560.8127488,,,
2006-05-08,256012363.4268,,658127.73888,4569657.3536256,,,
2006-05-09,259593266.88,,477081.4464,4032341.3164032,,,
2006-05-10,262866922.8,,469741.73184,3722752.1562623996,,,
2006-05-11,266381107.32,,469741.73184,3961904.5223423997,,,
2006-05-12,270148155.24,,469741.73184,4214782.1546496,,,
2006-05-13,273600665.76,,469741.73184,3900299.8514688,,,
2006-05-14,277308950.6928,,469741.73184,4158144.0239616,,,
2006-05-15,282701281.2,,477081.4464,5843954.1298176,,,
2006-05-16,292790567.8644,,477081.4464,10543402.1025792,,,
2006-05-17,308177170.0716,,486867.73248,15847300.035072,,,
2006-05-18,325651054.8,,494207.44704,17940611.0932992,,,
2006-05-19,340901801.52,,503993.73312,15724286.419046398,,,
2006-05-20,354243121.2,,511333.44768,13824523.6337664,,,
2006-05-21,364749903.84000003,,521119.73376,10999516.4310528,,,
2006-05-22,374596774.68,,521119.73376,10341608.883609599,,,
2006-05-23,384224086.08,,521119.73376,10125576.6183936,,,
2006-05-24,392939855.76,,528459.44832,9218534.6930688,,,
2006-05-25,401098363.84559995,,511333.44768,8666808.3495936,,,
2006-05-26,407630602.56,,494207.44704,7040547.794534399,,,
2006-05-27,413087518.08,,494207.44704,5966013.5829504,,,
2006-05-28,418033772.88,,494207.44704,5457420.2953728,,,
2006-05-29,422885049.72,,494207.44704,5361196.6374912,,,
2006-05-30,427986525.64320004,,494207.44704,5612826.5183232,,,
2006-05-31,433765576.8,,494207.44704,6291358.66368,,,
2006-06-01,440983901.76,,486867.73248,7718321.50272,,,
2006-06-02,450555706.56,,477081.4464,10066027.0675968,,,
2006-06-03,459700616.2668,,477081.4464,9643186.1117952,,,
2006-06-04,468478170.96,,486867.73248,9278010.84672,,,
2006-06-05,477842751.12,,486867.73248,9867365.4601728,,,
2006-06-06,486398168.40000004,,462402.01728,9032546.3261184,,,
2006-06-07,494896845.6,,462402.01728,8980116.2984448,,,
2006-06-08,502014025.2,,477081.4464,7615516.5674495995,,,
2006-06-09,508124685.12,,503993.73312,6628765.342003199,,,
2006-06-10,513624624.4224,,503993.73312,6017073.5305728,,,
2006-06-11,518984403.3924,,494207.44704,5873826.7680768,,,
2006-06-12,526850145.0,,545585.44896,8401502.1339648,,,
2006-06-13,534220188.0,,1382312.9088,8829774.4785408,,,
2006-06-14,536351641.44,,4834425.32352,6881202.591436801,,,
2006-06-15,536529262.56,,6116428.8,6050542.6289664,,,
2006-06-16,536768755.03679997,,5517018.7776,5546402.1015552,,,
2006-06-17,537488910.0,,5274808.19712,5774422.5672192,,,
2006-06-18,537548117.04,,5208750.7660799995,5055326.2660608,,,
2006-06-19,537548117.04,,4636253.0304,4431744.1170432,,,
2006-06-20,537725738.16,,3992804.72064,3982749.3116928004,,,
2006-06-21,537903667.65,,3816651.5712,3798644.8048128,,,
2006-06-22,537844312.5924,,3914514.432,3853325.6782848,,,
2006-06-23,537725738.16,,3914514.432,3792675.170304,,,
2006-06-24,537903667.65,,3855796.71552,4026787.5990528003,,,
2006-06-25,538495429.6800001,,3914514.432,4515049.8772992,,,
2006-06-26,536946178.8,,5428942.20288,3916496.1549311997,,,
2006-06-27,536950532.9844,,5517018.7776,5546866.950143999,,,
2006-06-28,537725738.16,,4526157.312,5302307.661004799,,,
2006-06-29,538475694.0,,4570195.59936,5318503.9644672,,,
2006-06-30,537846619.2,,4729222.74816,4098007.296,,,
2006-07-01,536477456.40000004,,4800173.32224,3431194.228224,,,
2006-07-02,534812258.40000004,,4959200.47104,3276350.7167232,,,
2006-07-03,532929967.92,,5272361.6256,3359485.2169728,,,
2006-07-04,531034762.90440005,,5453407.91808,3539357.1551232003,,,
2006-07-05,529272354.34559995,,5521911.92064,3728232.4764671996,,,
2006-07-06,527082039.24,,5460747.6326399995,3239652.1439232,,,
2006-07-07,524145123.36,,5597755.63776,2628278.3867904,,,
2006-07-08,520571657.7912,,5967187.93728,2346775.8676992,,,
2006-07-09,516651732.36,,6265669.66272,2295642.5229312,,,
2006-07-10,512639221.92,,6270562.80576,2193742.8191231997,,,
2006-07-11,508465125.6,,6397784.5248,2165460.452352,,,
2006-07-12,504083804.64,,6576384.24576,2119807.4277888,,,
2006-07-13,499540897.8,,6605743.104,1985857.6370688002,,,
2006-07-14,494845039.44,,6684033.39264,1901989.1653632,,,
2006-07-15,489531207.6,,7080377.97888,1683485.862912,,,
2006-07-16,483674644.56,,7476722.565119999,1528520.0228352,,,
2006-07-17,477672530.88,,7635749.71392,1521938.7454464,,,
2006-07-18,471047509.8,,7990502.584319999,1256754.8583935997,,,
2006-07-19,464084515.2,,8374614.31296,1301257.9943424,,,
2006-07-20,456782313.6,,8729367.18336,1307814.8060159998,,,
2006-07-21,449295090.0,,8841909.47328,1224117.5943168,,,
2006-07-22,441857205.6,,8795424.6144,1217683.1112191998,,,
2006-07-23,434690686.8,,8665756.32384,1362887.1309311998,,,
2006-07-24,427400820.0,,8697561.7536,1277966.633472,,,
2006-07-25,419901261.6,,8920199.76192,1267299.5816448,,,
2006-07-26,412130337.6,,9103692.62592,1155564.6603264,,,
2006-07-27,404359413.6,,9079226.91072,1135282.5824256,,,
2006-07-28,396539150.4,,9086566.62528,1091097.5007744,,,
2006-07-29,388361178.0,,9179536.34304,802622.2528511999,,,
2006-07-30,380405232.0,,9128158.341119999,986384.2397184001,,,
2006-07-31,372387612.0,,8927539.47648,713640.4466688,,,
2006-08-01,364653692.4,,8717134.32576,797606.7812352,,,
2006-08-02,356660742.0,,8744046.61248,562417.8610175999,,,
2006-08-03,348865148.4,,8717134.32576,745445.8764287999,,,
2006-08-04,340896867.6,,8636397.4656,483075.54662399995,,,
2006-08-05,333002595.6,,8690222.03904,608658.0627456,,,
2006-08-06,324972640.8,,8717134.32576,495968.9785344,,,
2006-08-07,317053699.2,,8663309.752319999,543628.191744,,,
2006-08-08,309048414.0,,8663309.752319999,482806.4237568,,,
2006-08-09,301018459.2,,8744046.61248,705517.8292224,,,
2006-08-10,293124187.2,,8604592.03584,710973.683712,,,
2006-08-11,285464276.4,,8357488.31232,719952.6011904,,,
2006-08-12,277903044.0,,8218033.73568,660378.5846784001,,,
2006-08-13,270514498.8,,8105491.44576,745054.4249855999,,,
2006-08-14,263138288.4,,8019861.44256,661919.924736,,,
2006-08-15,255737408.4,,7907319.15264,542625.0974208,,,
2006-08-16,248533885.20000002,,7794776.86272,632903.5865088,,,
2006-08-17,241441375.20000002,,7655322.28608,594492.4136448,,,
2006-08-18,234632565.6,,7422897.99168,662898.553344,,,
2006-08-19,227959438.8,,7246744.84224,628964.6063616,,,
2006-08-20,221372655.6,,7168454.5536,622163.137536,,,
2006-08-21,214884550.8,,7065698.54976,629086.9349375999,,,
2006-08-22,208371776.4,,6962942.5459199995,506171.1817728,,,
2006-08-23,201834332.4,,6960495.9744,491198.1640704,,,
2006-08-24,195358562.4,,6906671.40096,495773.25281279994,,,
2006-08-25,189277506.0,,6681586.8211199995,682006.2769151999,,,
2006-08-26,183134775.6,,6554365.10208,488971.7839872,,,
2006-08-27,177103058.4,,6476074.81344,536386.3400448,,,
2006-08-28,171577068.0,,5957401.6512,521315.45948160003,,,
2006-08-29,166963852.8,,5128013.90592,605232.8626176,,,
2006-08-30,162473985.6,,4817299.32288,404834.18941439997,,,
2006-08-31,158144470.8,,4746348.7488,505999.9217664,,,
2006-09-01,153962973.6,,4457653.30944,302298.3770112,,,
2006-09-02,150126850.8,,4127366.15424,326079.0521856,,,
2006-09-03,146574428.4,,3792185.856,302200.5141504,,,
2006-09-04,143281036.8,,3457005.5577599998,242650.9633536,,,
2006-09-05,140345354.4,,3063107.54304,225060.1141248,,,
2006-09-06,137915398.8,,2564006.95296,239959.7346816,,,
2006-09-07,135954165.6,,2123624.07936,280083.5076096,,,
2006-09-08,134325972.0,,1847161.4976,330972.1952256,,,
2006-09-09,132784122.0,,1580485.20192,163333.11467520002,,,
2006-09-10,131612316.0,,1274663.76192,239812.94039039998,,,
2006-09-11,130884562.8,,890552.03328,296818.05680639995,,,
2006-09-12,130477514.4,,614089.45152,251850.0722688,,,
2006-09-13,130043329.44,,545585.44896,110413.7726976,,,
2006-09-14,129749761.2,,545585.44896,249697.0893312,,,
2006-09-15,129530904.8436,,545585.44896,322849.5777792,,,
2006-09-16,129170025.60000001,,538245.7344,176153.14944,,,
2006-09-17,128802275.87280001,,538245.7344,169278.2834688,,,
2006-09-18,128587995.7272,,528459.44832,315827.9175168,,,
2006-09-19,128294254.8,,528459.44832,230564.9000448,,,
2006-09-20,127967382.60000001,,528459.44832,199664.7017472,,,
2006-09-21,127641053.1312,,528459.44832,202037.87612159998,,,
2006-09-22,127346942.16,,528459.44832,236901.52028159998,,,
2006-09-23,127132316.64,,538245.7344,320133.883392,,,
2006-09-24,126881488.482,,528459.44832,277979.4561024,,,
2006-09-25,126592052.4,,604303.16544,239030.037504,,,
2006-09-26,126370026.0,,562711.4495999999,320892.3205632,,,
2006-09-27,126154167.0,,535799.16288,329822.3066112,,,
2006-09-28,125868616.38,,535799.16288,258431.3496576,,,
2006-09-29,125581832.28,,535799.16288,258798.3353856,,,
2006-09-30,125367206.76,,535799.16288,330776.469504,,,
2006-10-01,125001134.56560001,,528459.44832,179431.5552768,,,
2006-10-02,124675224.48,,528459.44832,215445.0880512,,,
2006-10-03,124353286.2,,521119.73376,215273.82804479997,,,
2006-10-04,124067735.58,,521119.73376,251483.08654080002,,,
2006-10-05,123745180.56,,521119.73376,214466.4594432,,,
2006-10-06,123459013.2,,521119.73376,250846.9779456,,,
2006-10-07,123065533.08,,521119.73376,143002.105344,,,
2006-10-08,122707823.88,,521119.73376,177400.9009152,,,
2006-10-09,122350028.33639999,,521119.73376,180777.1696128,,,
2006-10-10,122028176.4,,521119.73376,215885.47092479997,,,
2006-10-11,121634609.9364,,521119.73376,143466.9539328,,,
2006-10-12,121312758.0,,521119.73376,215175.965184,,,
2006-10-13,120955048.8,,521119.73376,179309.2267008,,,
2006-10-14,120668881.44,,521119.73376,250846.9779456,,,
2006-10-15,120459695.56680001,,521119.73376,327840.58368,,,
2006-10-16,120144652.44,,521119.73376,221977.4340096,,,
2006-10-17,119822541.4728,,521119.73376,214906.8423168,,,
2006-10-18,119500775.88,,521119.73376,215249.3623296,,,
2006-10-19,119214608.52,,521119.73376,246883.5320832,,,
2006-10-20,118971612.96000001,,521119.73376,294151.2938496,,,
2006-10-21,118797605.9364,,528459.44832,370337.5309824,,,
2006-10-22,118583325.7908,,528459.44832,330507.3466368,,,
2006-10-23,118332670.32000001,,521119.73376,289747.4651136,,,
2006-10-24,118296899.4,,528459.44832,507051.94752,,,
2006-10-25,118118044.8,,521119.73376,361432.01064959995,,,
2006-10-26,117910314.4332,,521119.73376,332684.7952896,,,
2006-10-27,117665357.64,,521119.73376,295154.3881728,,,
2006-10-28,117414961.2,,528459.44832,294616.1424384,,,
2006-10-29,117450732.12,,528459.44832,578638.6301952,,,
2006-10-30,117207736.56,,528459.44832,302591.9655936,,,
2006-10-31,116998748.04360001,,528459.44832,335694.07825920003,,,
2006-11-01,116783592.1272,,528459.44832,327718.255104,,,
2006-11-02,116747734.86360002,,521119.73376,502281.133056,,,
2006-11-03,116747734.86360002,,521119.73376,538416.9944064,,,
2006-11-04,117876529.416,,521119.73376,1669075.5566592,,,
2006-11-05,121849321.8,,528459.44832,4519135.651737601,,,
2006-11-06,153005238.05400002,,572497.73568,31740889.203302402,,,
2006-11-07,190636800.96,,545585.44896,38197636.1017344,,,
2006-11-08,204570191.04,,538245.7344,14483801.2612608,,,
2006-11-09,210623395.4616,,538245.7344,6568065.902592,,,
2006-11-10,214847965.7832,,562711.4495999999,4760563.3293312,,,
2006-11-11,218190486.8916,,562711.4495999999,3879552.9249792,,,
2006-11-12,221200178.09160003,,579837.45024,3562379.3931263997,,,
2006-11-13,224351509.8,,572497.73568,3700341.5611392,,,
2006-11-14,226436091.0,,562711.4495999999,2621599.2465407997,,,
2006-11-15,229008106.4916,,562711.4495999999,3110032.7847936,,,
2006-11-16,232911861.0,,562711.4495999999,4440771.965952,,,
2006-11-17,235995561.0,,562711.4495999999,3622516.121088,,,
2006-11-18,238249128.96,,562711.4495999999,2790583.9414271996,,,
2006-11-19,240368247.6,,562711.4495999999,2659349.8450944,,,
2006-11-20,242290342.47959998,,562711.4495999999,2459122.4318976,,,
2006-11-21,244066220.64000002,,562711.4495999999,2314970.4379392,,,
2006-11-22,245576752.5828,,562711.4495999999,2047560.1708032,,,
2006-11-23,247643645.6796,,562711.4495999999,2605256.1487871995,,,
2006-11-24,249115643.70720002,,562711.4495999999,2012990.1152255998,,,
2006-11-25,250332299.04,,562711.4495999999,1756002.2427648,,,
2006-11-26,251497826.6268,,572497.73568,1710520.4782079998,,,
2006-11-27,252488422.08,,562711.4495999999,1528789.1457024,,,
2006-11-28,253161902.16,,562711.4495999999,1210514.6566656,,,
2006-11-29,253934060.64000002,,562711.4495999999,1310554.9661184,,,
2006-11-30,254834501.04,,555371.7350399999,1446192.8911872,,,
2006-12-01,255419170.56,,545585.44896,1130267.1108096,,,
2006-12-02,255966601.3188,,545585.44896,1093030.2922752,,,
2006-12-03,256457760.72,,545585.44896,1036734.6816,,,
2006-12-04,257049831.12,,545585.44896,1137655.7568,,,
2006-12-05,257369302.44,,545585.44896,865058.7580416,,,
2006-12-06,257780051.28,,545585.44896,956340.3414528,,,
2006-12-07,258137316.42720002,,545585.44896,902858.2880255999,,,
2006-12-08,258726130.44,,545585.44896,1134401.8166784,,,
2006-12-09,258909018.5196,,545585.44896,728466.67008,,,
2006-12-10,259092029.94720003,,545585.44896,728613.4643712,,,
2006-12-11,259775821.92000002,,545585.44896,1229818.1059584,,,
2006-12-12,260495964.54839998,,555371.7350399999,1271972.5332479998,,,
2006-12-13,262182341.4,,545585.44896,2239053.3236736,,,
2006-12-14,263733948.2268,,545585.44896,2105739.6415488003,,,
