date,total avg discharge (m3/d),wse(m),storage(m3)
1982-05-06,467295.16031999997,,
1982-05-07,467295.16031999997,,
1982-05-08,467295.16031999997,,
1982-05-09,472188.30336,,
1982-05-10,477081.4464,,
1982-05-11,459955.44576,,
1982-05-12,386558.30016,,
1982-05-13,327840.58368,,
1982-05-14,327840.58368,,
1982-05-15,327840.58368,,
1982-05-16,327840.58368,,
1982-05-17,325394.01216,,
1982-05-18,330287.1552,,
1982-05-19,313161.15456,,
1982-05-20,281355.72479999997,,
1982-05-21,305821.44,,
1982-05-22,308268.01152,,
1982-05-23,305821.44,,
1982-05-24,325394.01216,,
1982-05-25,364539.15648,,
1982-05-26,374325.44256,,
1982-05-27,379218.5856,,
1982-05-28,352306.29888,,
1982-05-29,347413.15584,,
1982-05-30,349859.72736,,
1982-05-31,349859.72736,,
1982-06-01,347413.15584,,
1982-06-02,296035.15392,,
1982-06-03,278909.15327999997,,
1982-06-04,271569.43872,,
1982-06-05,261783.15264,,
1982-06-06,264229.72416,,
1982-06-07,259336.58112,,
1982-06-08,249550.29504,,
1982-06-09,283802.29632,,
1982-06-10,325394.01216,,
1982-06-11,359646.01344,,
1982-06-12,374325.44256,,
1982-06-13,352306.29888,,
1982-06-14,278909.15327999997,,
1982-06-15,212851.72224,,
1982-06-16,171260.00639999998,,
1982-06-17,203065.43615999998,,
1982-06-18,271569.43872,,
1982-06-19,352306.29888,,
1982-06-20,330287.1552,,
1982-06-21,242210.58048,,
1982-06-22,201352.83609599998,,
1982-06-23,220191.4368,,
1982-06-24,271569.43872,,
1982-06-25,242210.58048,,
1982-06-26,232424.29439999998,,
1982-06-27,234870.86592,,
1982-06-28,220191.4368,,
1982-06-29,168813.43488,,
1982-06-30,129668.29056,,
1982-07-01,80736.86016,,
1982-07-02,44772.258816,,
1982-07-03,27890.915328,,
1982-07-04,29848.172543999997,,
1982-07-05,29603.515391999998,,
1982-07-06,29358.85824,,
1982-07-07,45016.915967999994,,
1982-07-08,61164.288,,
1982-07-09,124775.14752,,
1982-07-10,200618.86463999999,,
1982-07-11,215298.29376,,
1982-07-12,296035.15392,,
1982-07-13,389004.87168,,
1982-07-14,374325.44256,,
1982-07-15,362092.58496,,
1982-07-16,359646.01344,,
1982-07-17,366985.728,,
1982-07-18,371878.87104,,
1982-07-19,384111.72864,,
1982-07-20,393898.01472,,
1982-07-21,393898.01472,,
1982-07-22,401237.72927999997,,
1982-07-23,398791.15776,,
1982-07-24,398791.15776,,
1982-07-25,401237.72927999997,,
1982-07-26,406130.87231999997,,
1982-07-27,398791.15776,,
1982-07-28,391451.4432,,
1982-07-29,401237.72927999997,,
1982-07-30,396344.58624,,
1982-07-31,369432.29952,,
1982-08-01,366985.728,,
1982-08-02,362092.58496,,
1982-08-03,325394.01216,,
1982-08-04,296035.15392,,
1982-08-05,281355.72479999997,,
1982-08-06,288695.43936,,
1982-08-07,291142.01088,,
1982-08-08,286248.86784,,
1982-08-09,296035.15392,,
1982-08-10,296035.15392,,
1982-08-11,281355.72479999997,,
1982-08-12,259336.58112,,
1982-08-13,220191.4368,,
1982-08-14,190832.57856,,
1982-08-15,183492.864,,
1982-08-16,249550.29504,,
1982-08-17,264229.72416,,
1982-08-18,278909.15327999997,,
1982-08-19,264229.72416,,
1982-08-20,256890.0096,,
1982-08-21,266676.29568,,
1982-08-22,269122.8672,,
1982-08-23,269122.8672,,
1982-08-24,271569.43872,,
1982-08-25,269122.8672,,
1982-08-26,269122.8672,,
1982-08-27,249550.29504,,
1982-08-28,247103.72352,,
1982-08-29,237317.43744,,
1982-08-30,200618.86463999999,,
1982-08-31,151687.43424,,
1982-09-01,124775.14752,,
1982-09-02,117435.43296,,
1982-09-03,102756.00384,,
1982-09-04,102756.00384,,
1982-09-05,107649.14688,,
1982-09-06,119882.00448,,
1982-09-07,127221.71904,,
1982-09-08,146794.2912,,
1982-09-09,154134.00576,,
1982-09-10,146794.2912,,
1982-09-11,137008.00512,,
1982-09-12,137008.00512,,
1982-09-13,129668.29056,,
1982-09-14,121839.26169599999,,
1982-09-15,103489.97529599999,,
1982-09-16,98596.832256,,
1982-09-17,88076.57472,,
1982-09-18,80736.86016,,
1982-09-19,78290.28864,,
1982-09-20,73397.1456,,
1982-09-21,73397.1456,,
1982-09-22,63366.202368,,
1982-09-23,59207.030783999995,,
1982-09-24,59207.030783999995,,
1982-09-25,59207.030783999995,,
1982-09-26,59207.030783999995,,
1982-09-27,58473.059327999996,,
1982-09-28,57494.43072,,
1982-09-29,51622.659072,,
1982-09-30,39389.80147200001,,
1982-10-01,42815.001599999996,,
1982-10-02,60674.973696,,
1982-10-03,60674.973696,,
1982-10-04,59941.00224,,
1982-10-05,48442.116096,,
1982-10-06,41102.401536,,
1982-10-07,38655.830016,,
1982-10-08,38655.830016,,
1982-10-09,41102.401536,,
1982-10-10,41102.401536,,
1982-10-11,41102.401536,,
1982-10-12,44527.601663999994,,
1982-10-13,52601.28768,,
1982-10-14,67280.7168,,
1982-10-15,77067.00288,,
1982-10-16,77067.00288,,
1982-10-17,60674.973696,,
1982-10-18,20306.543616000003,,
1982-10-19,20306.543616000003,,
1982-10-20,20306.543616000003,,
1982-10-21,19327.915008,,
1982-10-22,19327.915008,,
1982-10-23,19327.915008,,
1982-10-24,15168.743424,,
1982-10-25,13700.800512,,
1982-10-26,12722.171904,,
1982-10-27,13211.486208,,
1982-10-28,14434.771968000001,,
1982-10-29,15168.743424,,
1982-10-30,14434.771968000001,,
1982-10-31,14434.771968000001,,
1982-11-01,14434.771968000001,,
1982-11-02,14434.771968000001,,
1982-11-03,15168.743424,,
1982-11-04,15168.743424,,
1982-11-05,16147.372032,,
1982-11-06,16147.372032,,
1982-11-07,16147.372032,,
1982-11-08,16147.372032,,
1982-11-09,17126.00064,,
1982-11-10,17126.00064,,
1982-11-11,16147.372032,,
1982-11-12,16147.372032,,
1982-11-13,17126.00064,,
1982-11-14,16147.372032,,
1982-11-15,16147.372032,,
1982-11-16,16147.372032,,
1982-11-17,16147.372032,,
1982-11-18,17126.00064,,
1982-11-19,17126.00064,,
1982-11-20,17126.00064,,
1982-11-21,17126.00064,,
1982-11-22,17126.00064,,
1982-11-23,17126.00064,,
1982-11-24,16147.372032,,
1982-11-25,16147.372032,,
1982-11-26,16147.372032,,
1982-11-27,18349.2864,,
1982-11-28,18349.2864,,
1982-11-29,16147.372032,,
1982-11-30,16147.372032,,
1982-12-01,16147.372032,,
1982-12-02,16147.372032,,
1982-12-03,16147.372032,,
1982-12-04,16147.372032,,
1982-12-05,17126.00064,,
1982-12-06,17126.00064,,
1982-12-07,17126.00064,,
1982-12-08,17126.00064,,
1982-12-09,17126.00064,,
1982-12-10,17126.00064,,
1982-12-11,17126.00064,,
1982-12-12,17126.00064,,
1982-12-13,17126.00064,,
1982-12-14,73397.1456,,
1982-12-15,119882.00448,,
1982-12-16,124775.14752,,
1982-12-17,124775.14752,,
1982-12-18,403684.30079999997,,
1982-12-19,543138.87744,,
1982-12-20,313161.15456,,
1982-12-21,183492.864,,
1982-12-22,183492.864,,
1982-12-23,146794.2912,,
1982-12-24,78290.28864,,
1982-12-25,78290.28864,,
1982-12-26,78290.28864,,
1982-12-27,78290.28864,,
1982-12-28,80736.86016,,
1982-12-29,80736.86016,,
1982-12-30,80736.86016,,
1982-12-31,80736.86016,,
1983-01-01,80736.86016,,
1983-01-02,80736.86016,,
1983-01-03,80736.86016,,
1983-01-04,80736.86016,,
1983-01-05,80736.86016,,
1983-01-06,80736.86016,,
1983-01-07,80736.86016,,
1983-01-08,83183.43168,,
1983-01-09,85630.00319999999,,
1983-01-10,83183.43168,,
1983-01-11,83183.43168,,
1983-01-12,83183.43168,,
1983-01-13,144347.71968,,
1983-01-14,244657.152,,
1983-01-15,239764.00896,,
1983-01-16,239764.00896,,
1983-01-17,239764.00896,,
1983-01-18,159027.1488,,
1983-01-19,124775.14752,,
1983-01-20,124775.14752,,
1983-01-21,124775.14752,,
1983-01-22,124775.14752,,
1983-01-23,124775.14752,,
1983-01-24,124775.14752,,
1983-01-25,124775.14752,,
1983-01-26,124775.14752,,
1983-01-27,212851.72224,,
1983-01-28,288695.43936,,
1983-01-29,288695.43936,,
1983-01-30,288695.43936,,
1983-01-31,288695.43936,,
1983-02-01,288695.43936,,
1983-02-02,288695.43936,,
1983-02-03,291142.01088,,
1983-02-04,176153.14944,,
1983-02-05,137008.00512,,
1983-02-06,137008.00512,,
1983-02-07,137008.00512,,
1983-02-08,137008.00512,,
1983-02-09,83183.43168,,
1983-02-10,63610.85952,,
1983-02-11,63610.85952,,
1983-02-12,63610.85952,,
1983-02-13,63610.85952,,
1983-02-14,63610.85952,,
1983-02-15,63610.85952,,
1983-02-16,63610.85952,,
1983-02-17,66057.43104,,
1983-02-18,366985.728,,
1983-02-19,616536.02304,,
1983-02-20,616536.02304,,
1983-02-21,621429.16608,,
1983-02-22,851406.88896,,
1983-02-23,1052025.7536,,
1983-02-24,1052025.7536,,
1983-02-25,1052025.7536,,
1983-02-26,1052025.7536,,
1983-02-27,1052025.7536,,
1983-02-28,1052025.7536,,
1983-03-01,1052025.7536,,
1983-03-02,709505.7408,,
1983-03-03,1052025.7536,,
1983-03-04,905231.4624,,
1983-03-05,851406.88896,,
1983-03-06,875872.60416,,
1983-03-07,888105.46176,,
1983-03-08,888105.46176,,
1983-03-09,892998.6048,,
1983-03-10,892998.6048,,
1983-03-11,900338.31936,,
1983-03-12,900338.31936,,
1983-03-13,905231.4624,,
1983-03-14,961502.60736,,
1983-03-15,1088724.3264,,
1983-03-16,1088724.3264,,
1983-03-17,1088724.3264,,
1983-03-18,1088724.3264,,
1983-03-19,1088724.3264,,
1983-03-20,1088724.3264,,
1983-03-21,1010434.03776,,
1983-03-22,667914.02496,,
1983-03-23,276462.58176,,
1983-03-24,276462.58176,,
1983-03-25,168813.43488,,
1983-03-26,97862.8608,,
1983-03-27,97862.8608,,
1983-03-28,97862.8608,,
1983-03-29,472188.30336,,
1983-03-30,917464.32,,
1983-03-31,853853.46048,,
1983-04-01,1108296.89856,,
1983-04-02,1113190.0415999999,,
1983-04-03,1113190.0415999999,,
1983-04-04,1113190.0415999999,,
1983-04-05,1113190.0415999999,,
1983-04-06,1108296.89856,,
1983-04-07,1096064.04096,,
1983-04-08,1100957.184,,
1983-04-09,1096064.04096,,
1983-04-10,1096064.04096,,
1983-04-11,1096064.04096,,
1983-04-12,1088724.3264,,
1983-04-13,1083831.18336,,
1983-04-14,1083831.18336,,
1983-04-15,755990.59968,,
1983-04-16,631215.45216,,
1983-04-17,631215.45216,,
1983-04-18,631215.45216,,
1983-04-19,631215.45216,,
1983-04-20,631215.45216,,
1983-04-21,890552.03328,,
1983-04-22,1076491.4688,,
1983-04-23,1076491.4688,,
1983-04-24,1081384.61184,,
1983-04-25,1081384.61184,,
1983-04-26,785349.45792,,
1983-04-27,682593.4540799999,,
1983-04-28,682593.4540799999,,
1983-04-29,513780.0192,,
1983-04-30,450169.15968,,
1983-05-01,452615.7312,,
1983-05-02,447722.58816,,
1983-05-03,445276.01664,,
1983-05-04,342520.01279999997,,
1983-05-05,665467.45344,,
1983-05-06,944376.60672,,
1983-05-07,944376.60672,,
1983-05-08,944376.60672,,
1983-05-09,941930.0352,,
1983-05-10,946823.17824,,
1983-05-11,687486.5971199999,,
1983-05-12,379218.5856,,
1983-05-13,384111.72864,,
1983-05-14,376772.01408,,
1983-05-15,386558.30016,,
1983-05-16,396344.58624,,
1983-05-17,398791.15776,,
1983-05-18,398791.15776,,
1983-05-19,327840.58368,,
1983-05-20,205512.00768,,
1983-05-21,225084.57984,,
1983-05-22,220191.4368,,
1983-05-23,278909.15327999997,,
1983-05-24,420810.30144,,
1983-05-25,626322.30912,,
1983-05-26,663020.88192,,
1983-05-27,601856.59392,,
1983-05-28,557818.3065599999,,
1983-05-29,555371.7350399999,,
1983-05-30,557818.3065599999,,
1983-05-31,562711.4495999999,,
1983-06-01,491760.87552,,
1983-06-02,430596.58752,,
1983-06-03,389004.87168,,
1983-06-04,379218.5856,,
1983-06-05,396344.58624,,
1983-06-06,413470.58688,,
1983-06-07,398791.15776,,
1983-06-08,393898.01472,,
1983-06-09,396344.58624,,
1983-06-10,344966.58432,,
1983-06-11,300928.29696,,
1983-06-12,281355.72479999997,,
1983-06-13,139454.57663999998,,
1983-06-14,100309.43231999999,,
1983-06-15,168813.43488,,
1983-06-16,188386.00704,,
1983-06-17,210405.15072,,
1983-06-18,254443.43808,,
1983-06-19,254443.43808,,
1983-06-20,269122.8672,,
1983-06-21,318054.2976,,
1983-06-22,283802.29632,,
1983-06-23,276462.58176,,
1983-06-24,308268.01152,,
1983-06-25,291142.01088,,
1983-06-26,291142.01088,,
1983-06-27,315607.72608,,
1983-06-28,313161.15456,,
1983-06-29,185939.43552,,
1983-06-30,215298.29376,,
1983-07-01,234870.86592,,
1983-07-02,183492.864,,
1983-07-03,127221.71904,,
1983-07-04,127221.71904,,
1983-07-05,163920.29184,,
1983-07-06,281355.72479999997,,
1983-07-07,352306.29888,,
1983-07-08,335180.29824,,
1983-07-09,332733.72672,,
1983-07-10,332733.72672,,
1983-07-11,332733.72672,,
1983-07-12,337626.86976,,
1983-07-13,318054.2976,,
1983-07-14,300928.29696,,
1983-07-15,325394.01216,,
1983-07-16,308268.01152,,
1983-07-17,298481.72544,,
1983-07-18,286248.86784,,
1983-07-19,261783.15264,,
1983-07-20,237317.43744,,
1983-07-21,251996.86656,,
1983-07-22,296035.15392,,
1983-07-23,330287.1552,,
1983-07-24,327840.58368,,
1983-07-25,310714.58304,,
1983-07-26,298481.72544,,
1983-07-27,269122.8672,,
1983-07-28,251996.86656,,
1983-07-29,259336.58112,,
1983-07-30,247103.72352,,
1983-07-31,234870.86592,,
1983-08-01,234870.86592,,
1983-08-02,234870.86592,,
1983-08-03,229977.72288,,
1983-08-04,229977.72288,,
1983-08-05,261783.15264,,
1983-08-06,264229.72416,,
1983-08-07,264229.72416,,
1983-08-08,271569.43872,,
1983-08-09,239764.00896,,
1983-08-10,242210.58048,,
1983-08-11,274016.01024,,
1983-08-12,371878.87104,,
1983-08-13,352306.29888,,
1983-08-14,357199.44192,,
1983-08-15,352306.29888,,
1983-08-16,300928.29696,,
1983-08-17,325394.01216,,
1983-08-18,362092.58496,,
1983-08-19,342520.01279999997,,
1983-08-20,344966.58432,,
1983-08-21,337626.86976,,
1983-08-22,283802.29632,,
1983-08-23,276462.58176,,
1983-08-24,281355.72479999997,,
1983-08-25,305821.44,,
1983-08-26,315607.72608,,
1983-08-27,269122.8672,,
1983-08-28,266676.29568,,
1983-08-29,259336.58112,,
1983-08-30,225084.57984,,
1983-08-31,183492.864,,
1983-09-01,195725.7216,,
1983-09-02,171260.00639999998,,
1983-09-03,156580.57728,,
1983-09-04,156580.57728,,
1983-09-05,146794.2912,,
1983-09-06,137008.00512,,
1983-09-07,156580.57728,,
1983-09-08,178599.72096,,
1983-09-09,181046.29248,,
1983-09-10,176153.14944,,
1983-09-11,183492.864,,
1983-09-12,173706.57792,,
1983-09-13,183492.864,,
1983-09-14,244657.152,,
1983-09-15,278909.15327999997,,
1983-09-16,296035.15392,,
1983-09-17,320500.86912,,
1983-09-18,320500.86912,,
1983-09-19,318054.2976,,
1983-09-20,291142.01088,,
1983-09-21,266676.29568,,
1983-09-22,247103.72352,,
1983-09-23,234870.86592,,
1983-09-24,242210.58048,,
1983-09-25,229977.72288,,
1983-09-26,185939.43552,,
1983-09-27,181046.29248,,
1983-09-28,178599.72096,,
1983-09-29,168813.43488,,
1983-09-30,146794.2912,,
1983-10-01,146794.2912,946.9831200000001,30676647.6
1983-10-02,146794.2912,946.9526400000001,30577969.2
1983-10-03,124775.14752,946.92216,30479290.8
1983-10-04,137741.976576,946.8916800000001,30380612.400000002
1983-10-05,146794.2912,946.8612,30281934.0
1983-10-06,148262.234112,946.8002400000001,30096912.0
1983-10-07,159761.120256,946.7088,29800876.8
1983-10-08,166122.20620800002,946.6783200000001,29702198.400000002
1983-10-09,160495.091712,946.6478400000001,29603520.0
1983-10-10,131136.233472,946.61736,29517176.400000002
1983-10-11,89544.517632,946.5868800000001,29418498.0
1983-10-12,74131.117056,946.5564,29319819.6
1983-10-13,74131.117056,946.52592,29221141.2
1983-10-14,74131.117056,946.4954400000001,29122462.8
1983-10-15,74131.117056,946.4954400000001,29122462.8
1983-10-16,55292.516352000006,946.46496,29036119.2
1983-10-17,18593.943552,946.46496,29036119.2
1983-10-18,20306.543616000003,946.46496,29036119.2
1983-10-19,19572.57216,946.46496,29036119.2
1983-10-20,20306.543616000003,946.46496,29036119.2
1983-10-21,19572.57216,946.46496,29036119.2
1983-10-22,19572.57216,946.4954400000001,29122462.8
1983-10-23,19572.57216,946.4954400000001,29122462.8
1983-10-24,18593.943552,946.4954400000001,29122462.8
1983-10-25,18593.943552,946.4954400000001,29122462.8
1983-10-26,18593.943552,946.4954400000001,29122462.8
1983-10-27,17859.972095999998,946.4954400000001,29122462.8
1983-10-28,18593.943552,946.4954400000001,29122462.8
1983-10-29,18593.943552,946.4954400000001,29122462.8
1983-10-30,18593.943552,946.4954400000001,29122462.8
1983-10-31,17859.972095999998,946.4954400000001,29122462.8
1983-11-01,17859.972095999998,946.52592,29221141.2
1983-11-02,17859.972095999998,946.52592,29221141.2
1983-11-03,17859.972095999998,946.52592,29221141.2
1983-11-04,17859.972095999998,946.5564,29319819.6
1983-11-05,17859.972095999998,946.5564,29319819.6
1983-11-06,17859.972095999998,946.5564,29319819.6
1983-11-07,17859.972095999998,946.5868800000001,29418498.0
1983-11-08,17859.972095999998,946.61736,29517176.400000002
1983-11-09,17859.972095999998,946.61736,29517176.400000002
1983-11-10,17859.972095999998,946.6478400000001,29603520.0
1983-11-11,17859.972095999998,946.6478400000001,29603520.0
1983-11-12,17859.972095999998,946.6783200000001,29702198.400000002
1983-11-13,17859.972095999998,946.6783200000001,29702198.400000002
1983-11-14,17859.972095999998,946.7088,29800876.8
1983-11-15,17859.972095999998,946.7088,29800876.8
1983-11-16,17859.972095999998,946.73928,29899555.2
1983-11-17,17859.972095999998,946.76976,29998233.6
1983-11-18,17859.972095999998,946.8002400000001,30096912.0
1983-11-19,17859.972095999998,946.8916800000001,30380612.400000002
1983-11-20,17859.972095999998,946.8916800000001,30380612.400000002
1983-11-21,17859.972095999998,946.8916800000001,30380612.400000002
1983-11-22,17859.972095999998,946.8916800000001,30380612.400000002
1983-11-23,17859.972095999998,946.8916800000001,30380612.400000002
1983-11-24,17859.972095999998,946.92216,30479290.8
1983-11-25,17859.972095999998,946.92216,30479290.8
1983-11-26,17859.972095999998,946.92216,30479290.8
1983-11-27,17859.972095999998,946.9526400000001,30577969.2
1983-11-28,17859.972095999998,946.9831200000001,30676647.6
1983-11-29,17859.972095999998,947.04408,30874004.400000002
1983-11-30,17859.972095999998,947.07456,30972682.8
1983-12-01,17859.972095999998,947.13552,31170039.6
1983-12-02,17859.972095999998,947.166,31268718.0
1983-12-03,17859.972095999998,947.1964800000001,31367396.400000002
1983-12-04,17859.972095999998,947.1964800000001,31367396.400000002
1983-12-05,17859.972095999998,947.22696,31466074.8
1983-12-06,17859.972095999998,947.22696,31466074.8
1983-12-07,17859.972095999998,947.2574400000001,31564753.2
1983-12-08,17859.972095999998,947.2879200000001,31663431.6
1983-12-09,17859.972095999998,947.3184,31762110.0
1983-12-10,17859.972095999998,947.4098400000001,32058145.2
1983-12-11,17859.972095999998,947.5012800000001,32366515.2
1983-12-12,18593.943552,947.5927200000001,32662550.400000002
1983-12-13,18593.943552,947.6232,32773563.6
1983-12-14,244657.152,947.7756,33266955.6
1983-12-15,594516.87936,947.95848,33883695.6
1983-12-16,357199.44192,948.0194400000001,34093387.2
1983-12-17,227531.15136,948.0194400000001,34093387.2
1983-12-18,229977.72288,948.0194400000001,34093387.2
1983-12-19,229977.72288,948.0194400000001,34093387.2
1983-12-20,229977.72288,948.0194400000001,34093387.2
1983-12-21,229977.72288,947.98896,33982374.0
1983-12-22,227531.15136,947.95848,33883695.6
1983-12-23,220191.4368,948.0011519999999,34024990.734
1983-12-24,220191.4368,948.040776,34166273.5332
1983-12-25,220191.4368,948.0834480000001,34307568.6672
1983-12-26,220191.4368,948.1261200000001,34448851.4664
1983-12-27,220191.4368,948.1657440000001,34590146.6004
1983-12-28,220191.4368,948.208416,34731429.3996
1983-12-29,149240.86272,948.2480400000001,34872724.5336
1983-12-30,20306.543616000003,948.2907120000001,35014007.3328
1983-12-31,20306.543616000003,948.333384,35155302.4668
1984-01-01,19572.57216,948.373008,35296585.266
1984-01-02,19572.57216,948.4156800000001,35437880.4
1984-01-03,85630.00319999999,948.44616,35536558.8
1984-01-04,124775.14752,948.4766400000001,35647572.0
1984-01-05,198172.29312,948.56808,35955942.0
1984-01-06,342520.01279999997,948.65952,36276646.8
1984-01-07,423256.87296,948.69,36375325.2
1984-01-08,428150.016,948.69,36375325.2
1984-01-09,428150.016,948.69,36375325.2
1984-01-10,433043.15904,948.6290400000001,36165633.6
1984-01-11,433043.15904,948.6290400000001,36165633.6
1984-01-12,433043.15904,948.6290400000001,36165633.6
1984-01-13,352306.29888,948.6290400000001,36165633.6
1984-01-14,212851.72224,948.6290400000001,36165633.6
1984-01-15,212851.72224,948.59856,36066955.2
1984-01-16,212851.72224,948.56808,35955942.0
1984-01-17,212851.72224,948.5376,35857263.6
1984-01-18,212851.72224,948.5376,35857263.6
1984-01-19,161473.72032,948.5071200000001,35746250.4
1984-01-20,88076.57472,948.5376,35857263.6
1984-01-21,85630.00319999999,948.56808,35955942.0
1984-01-22,85630.00319999999,948.59856,36066955.2
1984-01-23,85630.00319999999,948.65952,36276646.8
1984-01-24,85630.00319999999,948.7204800000001,36486338.4
1984-01-25,127221.71904,948.7814400000001,36696030.0
1984-01-26,212851.72224,948.8424,36918056.4
1984-01-27,212851.72224,948.87288,37016734.8
1984-01-28,215298.29376,948.8424,36918056.4
1984-01-29,220191.4368,948.8424,36918056.4
1984-01-30,220191.4368,948.87288,37016734.8
1984-01-31,220191.4368,948.87288,37016734.8
1984-02-01,220191.4368,948.87288,37016734.8
1984-02-02,220191.4368,948.90336,37127748.0
1984-02-03,220191.4368,948.90336,37127748.0
1984-02-04,220191.4368,948.90336,37127748.0
1984-02-05,220191.4368,948.9338400000001,37226426.4
1984-02-06,220191.4368,948.9338400000001,37226426.4
1984-02-07,220191.4368,948.9338400000001,37226426.4
1984-02-08,124775.14752,948.96432,37337439.6
1984-02-09,24465.7152,949.05576,37670479.2
1984-02-10,24465.7152,949.1472,37991184.0
1984-02-11,24465.7152,949.2996,38336558.4
1984-02-12,26912.28672,949.452,38805280.8
1984-02-13,26912.28672,949.6044,39619377.6
1984-02-14,239764.00896,950.12256,41518936.8
1984-02-15,491760.87552,950.3664,42431712.0
1984-02-16,658127.73888,950.48832,42888099.6
1984-02-17,570051.16416,950.5188,42999112.8
1984-02-18,413470.58688,950.57976,43233474.0
1984-02-19,413470.58688,950.6102400000001,43344487.2
1984-02-20,413470.58688,950.6407200000001,43455500.4
1984-02-21,418363.72992,950.7626400000001,43924222.8
1984-02-22,418363.72992,950.8236,44158584.0
1984-02-23,418363.72992,950.88456,44392945.2
1984-02-24,418363.72992,950.9150400000001,44503958.4
1984-02-25,418363.72992,950.9455200000001,44627306.4
1984-02-26,418363.72992,950.976,44738319.6
1984-02-27,418363.72992,950.976,44738319.6
1984-02-28,418363.72992,951.00648,44861667.6
1984-02-29,418363.72992,951.03696,44972680.8
1984-03-01,418363.72992,951.0674400000001,45096028.8
1984-03-02,418363.72992,951.0674400000001,45096028.8
1984-03-03,418363.72992,951.09792,45207042.0
1984-03-04,418363.72992,951.1284,45330390.0
1984-03-05,418363.72992,951.1588800000001,45441403.2
1984-03-06,418363.72992,951.18936,45564751.2
1984-03-07,418363.72992,951.18936,45564751.2
1984-03-08,418363.72992,951.2198400000001,45675764.4
1984-03-09,423256.87296,951.34176,46156821.6
1984-03-10,423256.87296,951.5246400000001,46872240.0
1984-03-11,423256.87296,951.738,47711006.4
1984-03-12,428150.016,951.95136,48562107.6
1984-03-13,521119.73376,952.0732800000001,49052403.5652
1984-03-14,623875.7376,952.40856,50408010.42
1984-03-15,1081384.61184,952.5914400000001,51155943.352800004
1984-03-16,1088724.3264,952.7743200000001,51910956.4608
1984-03-17,1088724.3264,952.83528,52163869.2
1984-03-18,1088724.3264,952.8962400000001,52422900.0
1984-03-19,1088724.3264,952.8962400000001,52422900.0
1984-03-20,1088724.3264,952.8962400000001,52422900.0
1984-03-21,1093617.46944,953.01816,52928626.800000004
1984-03-22,1093617.46944,953.2620000000001,53952415.2
1984-03-23,1100957.184,953.3534400000001,54347128.800000004
1984-03-24,1100957.184,953.3839200000001,54470476.800000004
1984-03-25,1100957.184,953.44488,54741842.4
1984-03-26,1105850.32704,953.5058400000001,55000873.2
1984-03-27,1105850.32704,953.62776,55518934.800000004
1984-03-28,1113190.0415999999,953.6887200000001,55790300.4
1984-03-29,1113190.0415999999,953.7192,55925983.2
1984-03-30,1113190.0415999999,953.6887200000001,55790300.4
1984-03-31,1113190.0415999999,953.6582400000001,55654617.6
1984-04-01,1113190.0415999999,953.7192,55925983.2
1984-04-02,1113190.0415999999,953.6887200000001,55790300.4
1984-04-03,1113190.0415999999,953.62776,55518934.800000004
1984-04-04,1113190.0415999999,953.62776,55518934.800000004
1984-04-05,1113190.0415999999,953.5668000000001,55259904.0
1984-04-06,1113190.0415999999,953.533272,55116080.232
1984-04-07,1113190.0415999999,953.4997440000001,54971935.7592
1984-04-08,1113190.0415999999,953.5759440000002,55300522.4964
1984-04-09,1113190.0415999999,953.615568,55472025.5556
1984-04-10,1113190.0415999999,953.661288,55670924.2056
1984-04-11,1113190.0415999999,953.6887200000001,55790300.4
1984-04-12,1113190.0415999999,953.710056,55883539.15319999
1984-04-13,1118083.1846399999,953.7252960000001,55949986.7208
1984-04-14,1118083.1846399999,953.7405360000001,56015965.566
1984-04-15,1118083.1846399999,953.8106400000001,56320339.0908
1984-04-16,1125422.8991999999,953.93256,56853560.160000004
1984-04-17,1127869.47072,954.042288,57337405.0248
1984-04-18,1169461.18656,954.1215360000001,57687010.2612
1984-04-19,1394545.7664,954.1581120000001,57848867.5068
1984-04-20,1401885.48096,954.14592,57794767.074
1984-04-21,1308915.7632,954.1184880000001,57673466.6508
1984-04-22,1247751.4752,954.1002000000001,57592575.0324
1984-04-23,1186587.1872,954.08496,57525214.6896
1984-04-24,1149888.6144,954.05448,57391073.739599995
1984-04-25,1135209.18528,954.0118080000001,57202992.7092
1984-04-26,1130316.04224,953.9630400000001,56987812.1232
1984-04-27,1130316.04224,953.895984,56693183.0904
1984-04-28,1130316.04224,953.7984480000001,56267237.77680001
1984-04-29,1122976.3276799999,953.700912,55843525.062
1984-04-30,1115636.6131199999,953.621664,55498483.7016
1984-05-01,1113190.0415999999,953.55156,55195035.286800005
1984-05-02,1113190.0415999999,953.4997440000001,54971935.7592
1984-05-03,1040918.3188992,953.438784,54710536.677600004
1984-05-04,760883.74272,953.4204960000001,54632272.3716
1984-05-05,543138.87744,953.457072,54788541.9528
1984-05-06,543138.87744,953.5119360000001,55024383.3288
1984-05-07,425703.44448,953.563752,55247803.5612
1984-05-08,327840.58368,953.639952,55578030.8268
1984-05-09,503993.73312,953.682624,55763644.8972
1984-05-10,501547.1616,953.7344400000001,55989532.0896
1984-05-11,711952.31232,953.743584,56029225.475999996
1984-05-12,888105.46176,953.710056,55883539.15319999
1984-05-13,885658.89024,953.6765280000001,55737384.107999995
1984-05-14,885658.89024,953.6521440000001,55631070.466800004
1984-05-15,885658.89024,953.62776,55524954.182399996
1984-05-16,883212.31872,953.5759440000002,55300522.4964
