date,avg gain (m3/d),computed flow(m3/d),wse(m),storage(m3)
2020-07-28,12480670.8292608,17324882.4388608,1710.052968,1294682810.64
2020-07-29,12918362.474188799,17787039.7989888,1709.94324,1288077525.24
2020-07-30,11725560.995328,16594238.320128,1709.82132,1280573032.92
2020-07-31,11819289.1502592,16663500.7598592,1709.7054960000003,1273455853.32
2020-08-01,11249825.163263999,16094036.772863999,1709.580528,1265818145.16
2020-08-02,11023272.640512,15843018.534912001,1709.4494640000003,1257856031.76
2020-08-03,10690441.0509312,15510186.945331201,1709.312304,1249585548.3600001
2020-08-04,10315675.2254976,15159886.8350976,1709.1660000000002,1240817972.52
2020-08-05,10230559.0023168,15074770.611916801,1709.0196960000003,1232112070.68
2020-08-06,10132916.3329536,14977127.9425536,1708.870344,1223284054.32
2020-08-07,9859903.4170368,14704115.0266368,1708.7118480000001,1213987315.56
2020-08-08,9833407.0474752,14677618.6570752,1708.5503039999999,1204590664.92
2020-08-09,9436817.8040832,14281029.4136832,1708.3826640000002,1194870842.52
2020-08-10,9546179.5510272,14365925.4454272,1708.22112,1185358244.76
2020-08-11,9110567.4918912,13905847.6710912,1708.0504320000002,1175385558.96
2020-08-12,9193212.6778368,13939561.4266368,1707.879744,1165495516.32
2020-08-13,9547256.042496,14244673.360896,1707.706008,1155519130.08
2020-08-14,9454163.99616,14127115.59936,1707.5200800000002,1144935871.68
2020-08-15,9200063.0780928,13873014.6812928,1707.328056,1134098516.4
2020-08-16,8632654.211174399,13305605.8143744,1707.1238400000002,1122693760.32
2020-08-17,8609020.3302912,13257506.2182912,1706.916576,1111240898.52
2020-08-18,8569973.048832,13218458.936832001,1706.7062640000001,1099504336.32
2020-08-19,8438592.158208,13062612.331007998,1706.492904,1087856584.68
2020-08-20,8085625.2850176,12685179.7426176,1706.2764960000002,1075831388.16
2020-08-21,7991236.555776,12566325.298176,1706.0570400000001,1063932006.6
2020-08-22,8727850.3090176,13278473.3362176,1705.8436800000002,1052500113.96
2020-08-23,8677279.6756992,13227902.702899199,1705.6272720000002,1041017648.64
2020-08-24,8753123.3928192,13279280.7048192,1705.413912,1029831218.52
2020-08-25,8744291.269632,13245982.866432,1705.200552,1018611484.44
2020-08-26,8576285.203353599,13053511.0849536,1704.9932880000001,1007786463.96
2020-08-27,8150288.170291199,12603048.3366912,1704.7890720000003,997220474.28
2020-08-28,8265007.908864,12693302.360064,1704.5818080000001,986622414.12
2020-08-29,8550963.1881216,12954791.9241216,1704.377592,976285851.72
2020-08-30,8396388.799488,12775751.820287999,1704.164232,965598981.0
2020-08-31,8024265.271296,12403628.292096,1703.944776,954735722.64
2020-09-01,8099937.7284095995,12454835.034009598,1703.7222720000002,943703477.52
2020-09-02,8550180.2852352,12635954.7236352,1703.5058640000002,932974668.48
2020-09-03,7446556.3382784,11018550.7574784,1703.2803119999999,921925154.64
2020-09-04,7596751.3638912,11021951.491891202,1703.079144,912175728.72
2020-09-05,8091790.6452480005,11516990.773247998,1702.8871199999999,902970267.48
2020-09-06,7986123.2212992,11411323.3492992,1702.692048,893708066.16
2020-09-07,7925913.0961919995,11351113.224192,1702.487832,884116525.6800001
2020-09-08,8523341.395660799,11948541.5236608,1702.29276,875024544.6
2020-09-09,8322477.8738688,11747678.0018688,1702.0976880000003,865756175.88
2020-09-10,7059484.2580992,10484684.3860992,1701.908712,856864018.5600001
2020-09-11,6660693.1003392,10085893.2283392,1701.762408,850044107.64
2020-09-12,7524332.8468992,10925067.2596992,1701.6374400000002,844259086.44
2020-09-13,7403643.4738176,10804377.8866176,1701.509424,838377853.8000001
2020-09-14,7737943.0063104,11138677.4191104,1701.3814080000002,832537326.0
2020-09-15,7777650.86208,10933728.12288,1701.2442480000002,826320586.8000001
2020-09-16,8081515.044864,10968469.438463999,1701.1040400000002,820016270.52
2020-09-17,7580726.320435201,10467680.7140352,1700.9546880000003,813357945.48
2020-09-18,7309768.5245952,10196722.918195201,1700.79924,806477594.04
2020-09-19,7474227.0621696,10361181.455769598,1700.652936,799810634.64
2020-09-20,7527048.5412864005,10414002.9348864,1700.506632,793172045.28
2020-09-21,7531158.78144,10418113.17504,1700.360328,786586495.5600001
2020-09-22,6878389.0341888005,9765343.4277888,1700.214024,780057685.92
2020-09-23,6416769.9197952,9303724.3133952,1700.092104,774657510.48
2020-09-24,6674956.6123008,9561911.0059008,1699.97628,769564471.5600001
2020-09-25,7154606.9587968,9723507.0547968,1699.863504,764633018.52
2020-09-26,7272458.308915201,9674991.5415552,1699.7476800000002,759604120.5600001
2020-09-27,7343629.074432,9751055.450112,1699.6318560000002,754602359.16
2020-09-28,7383116.738764799,9790543.1144448,1699.5160320000002,749640069.12
2020-09-29,7365036.575232,9774909.522432,1699.400208,744711083.04
2020-09-30,7639444.036915201,9674991.5415552,1699.281336,739682185.08
2020-10-01,7280067.1463423995,8818960.632422399,1699.147224,733797252.0
2020-10-02,7586108.7777792,8525592.2414592,1699.007016,727643420.28
2020-10-03,7168821.5393280005,7915025.8529280005,1698.851568,720879015.96
2020-10-04,6921522.0900864005,7667726.4036864005,1698.686976,713793906.84
2020-10-05,6771865.310208,7520516.195328,1698.5162880000003,706512674.4
2020-10-06,6795743.848243199,7546841.3048832,1698.3456,699306684.24
2020-10-07,6841592.5985280005,7595136.626688,1698.174912,692173469.4
2020-10-08,6761663.1069696,7520100.2781696,1698.001176,684989681.88
2020-10-09,7101932.2739712,7862816.0166911995,1697.833536,678124132.2
2020-10-10,6590256.3062784,7353586.6205184,1697.656752,670773824.88
2020-10-11,7210706.8437504,7976483.7295103995,1697.498256,664046424.96
2020-10-12,6485714.3052288,8173848.6540288,1697.342808,657516381.84
2020-10-13,6461737.9043328,7229961.3616128,1697.1873600000001,651045545.76
2020-10-14,5819586.2774784,6587809.7347584,1697.059344,645767484.84
2020-10-15,5778165.8216448,6543942.7074048,1696.9526640000001,641399732.16
2020-10-16,5991947.2410624,6760170.6983424,1696.8734160000001,638177882.4
2020-10-17,6169812.9905664,6945376.1624064,1696.80636,635459292.48
2020-10-18,5528688.9237504,6304252.0955904,1696.7606400000002,633616473.36
2020-10-19,6114422.6113535995,6894878.9262336,1696.7362560000001,632633389.8
2020-10-20,6456771.3641472,7242120.8220672,1696.71492,631777354.6800001
2020-10-21,6746469.8978304,7534265.927270399,1696.6966320000001,631042200.6
2020-10-22,4790435.9675904,5578231.9970304,1696.678344,630308280.0
2020-10-23,5619040.8099839995,6409283.410944,1696.7240640000002,632142464.76
2020-10-24,7396083.5678208,8188772.7403008,1696.812456,635707221.96
2020-10-25,6492613.6369152,7290195.9524352,1696.8764640000002,638299996.92
2020-10-26,6075155.1384576,6882523.7400576,1696.92828,640411714.6800001
2020-10-27,5859489.8589696,6666858.4605696,1696.986192,642772595.4
2020-10-28,6359397.8176512,7166766.4192512,1697.071536,646269511.2
2020-10-29,6241448.604672,7053710.349312,1697.147736,649408717.8
2020-10-30,6661891.920383999,7476600.236543999,1697.2330800000002,652946338.44
2020-10-31,6342027.1598592,7159182.0475392,1697.3092800000002,656117615.52
2020-11-01,6553606.6649088,7373208.1241088,1697.388528,659429509.32
2020-11-02,6167048.3647488,6984203.2524288,1697.4708240000002,662890654.2
2020-11-03,6271492.5029376,7093540.5336576,1697.571408,667146160.2
2020-11-04,6343862.0884992,7168356.6907391995,1697.671992,671427569.28
2020-11-05,6331139.9165952,7158081.090355201,1697.772576,675649771.32
2020-11-06,6493592.2655232,7322980.010803199,1697.8792560000002,679987920.48
2020-11-07,6680877.3153792,7510265.0606592,1697.988984,684488889.0
2020-11-08,6471010.410393599,7305291.298713599,1698.0926160000001,688760430.24
2020-11-09,6748573.9493376,7585301.4091776,1698.202344,693311971.44
2020-11-10,6442532.3179008,7279259.7777408,1698.321216,698281662.36
2020-11-11,6551502.6134016,7385783.5017216,1698.443136,703411705.6800001
2020-11-12,6451682.4953856,7288409.9552256,1698.562008,708454171.92
2020-11-13,6206389.2347904,7043116.6946304,1698.674784,713270911.32
2020-11-14,6369184.1037312,7210804.706611199,1698.790608,718248003.12
2020-11-15,6814386.7232256,7648667.6115456,1698.915576,723660513.36
2020-11-16,6472551.7504512,7311725.7818112,1699.0314,728711613.96
2020-11-17,6192933.0914304,7034553.6943104,1699.141128,733527119.88
2020-11-18,6613718.9271552,7460232.6730752,1699.26,738785445.12
2020-11-19,6391545.7674239995,7240506.084864,1699.3788720000002,743802008.28
2020-11-20,6208689.0120192,7062542.4724992,1699.4916480000002,748599012.0
2020-11-21,5606563.295232,6460416.755712,1699.5891840000002,752774341.8
2020-11-22,5502853.1284992,6359153.1604992,1699.6836720000001,756833724.48
2020-11-23,4885999.051161599,5742299.0831616,1699.76292,760261565.4
2020-11-24,5546059.5815424,6399913.0420224,1699.857408,764366586.84
2020-11-25,5701441.3387776,6550401.6562176,1699.954944,768624559.8
2020-11-26,5750617.4263296,6594684.6007296,1700.0524800000003,772912136.28
2020-11-27,5503880.6885376,6345501.291417601,1700.14392,776948082.84
2020-11-28,5266930.2368256,6108550.8397056,1700.2292640000003,780732399.48
2020-11-29,5205986.1402624,6047606.7431424,1700.3146080000001,784541385.72
2020-11-30,4929792.6813696,5768966.7127296,1700.3938560000001,788088874.2
2020-12-01,5360315.871743999,6201936.474624,1700.4822480000003,792069314.16
2020-12-02,5519440.8834048,6353721.7717248,1700.5736880000002,796211340.0
2020-12-03,4984057.6376832,5818338.5260032,1700.652936,799810634.64
2020-12-04,4877876.4337152,5712157.322035201,1700.729136,803291515.2
2020-12-05,4985231.9920128,5817066.3088128,1700.8083840000002,806884642.44
2020-12-06,4611542.658048,5443376.974848,1700.881536,810111426.12
2020-12-07,4787720.2732032,5617108.018483199,1700.957736,813489927.84
2020-12-08,4654626.7825152,5484014.5277952,1701.0308880000002,816750015.48
2020-12-09,4663238.7142656,5492626.4595456,1701.1040400000002,820016270.52
2020-12-10,5230672.0468992,6064952.9352192,1701.189384,823852393.32
2020-12-11,5387277.089894399,6219111.406694399,1701.2777760000001,827840234.16
2020-12-12,5389821.5242752,6219209.269555201,1701.366168,831840409.8000001
2020-12-13,5023300.644863999,5847795.247103999,1701.445416,835452039.24
2020-12-14,719683.4783232,1549071.2236032,1701.430176,834760056.96
2020-12-15,5298442.0780032,6125383.251763199,1701.51552,838656620.28
2020-12-16,5472295.450214399,6291896.909414399,1701.603912,842717236.44
2020-12-17,5674186.532044799,6493787.991244799,1701.695352,846933271.08
2020-12-18,5662198.3315968,6479353.2192768,1701.786792,851178909.24
2020-12-19,5374921.9037184,6192076.7913984,1701.872136,855151948.32
2020-12-20,5683336.7095296,6498045.0256896,1701.963576,859438291.32
2020-12-21,5861985.36192,6676693.67808,1702.0580640000003,863878819.32
2020-12-22,5467231.047168001,6281939.3633280005,1702.1434080000001,867919699.8000001
2020-12-23,5199478.2600192,6011740.0046592,1702.2226560000001,871680580.32
2020-12-24,4645598.9336064,5462753.821286401,1702.289712,874882694.4
2020-12-25,4435903.2886272,5253058.1763072,1702.35372,877875116.88
2020-12-26,5415216.9366528,6234818.3958527995,1702.4390640000001,881839521.6
2020-12-27,5858095.3132032,6680143.3439232,1702.533552,886254146.52
2020-12-28,4892188.877107199,5711790.336307201,1702.606704,889690621.8000001
2020-12-29,4129078.754304,4948680.213504,1702.664616,892415379.12
2020-12-30,4008120.2583552,4827721.7175552,1702.7194800000002,895009387.5600001
2020-12-31,4875258.6021888,5697306.6329088,1702.7926320000001,898470532.44
2021-01-01,5171440.5504,5993488.58112,1702.8718800000001,902244981.24
2021-01-02,5046787.731456,5866389.190656001,1702.9480800000001,905884980.72
2021-01-03,5481103.1076864,6303151.138406401,1703.0334240000002,909976433.88
2021-01-04,5475133.473177601,6294734.9323776,1703.118768,914086389.24
2021-01-05,5553643.9532544,6370798.8409343995,1703.204112,918221014.2
2021-01-06,5150057.5153152,5959872.688435201,1703.2803119999999,921925154.64
2021-01-07,4845581.6896512,5719007.7222911995,1703.350416,925346828.16
2021-01-08,5210218.708992,6169274.744832,1703.4296640000002,929226122.76
2021-01-09,4946160.2448384,5905216.2806784,1703.5028160000002,932829117.84
2021-01-10,4519233.5145984,5478289.5504384,1703.5668240000002,935988060.12
2021-01-11,4406789.0875392,5365845.1233792,1703.627784,939010086.12
2021-01-12,4504749.8112,5466252.41856,1703.691792,942191231.04
2021-01-13,5659923.020083199,6621425.6274432,1703.780184,946603389.0
2021-01-14,4920740.3667456,5879796.4025856005,1703.853336,950239688.04
2021-01-15,4716084.6590976,5680033.8379776,1703.92344,953681097.24
2021-01-16,4845899.7439488005,5809848.9228288,1703.996592,957289026.24
2021-01-17,4978112.4688896,5942061.6477696,1704.0727920000002,961058541.12
2021-01-18,5023520.8363008,5985023.443660799,1704.1489920000001,964844091.24
2021-01-19,5073773.4153216,6030382.8796416,1704.225192,968643209.64
2021-01-20,4787573.478912,5749076.086271999,1704.2952960000002,972151226.76
2021-01-21,5274661.4028288005,6236164.0101888,1704.374544,976129199.76
2021-01-22,4807366.2425088,5766422.2783488,1704.4446480000001,979664353.44
2021-01-23,4740207.8542848,5760428.178124799,1704.514752,983213075.4
2021-01-24,4708500.2873856,5767865.7555456,1704.5848560000002,986774132.16
2021-01-25,4881179.3052672,5942991.3449472,1704.658008,990507876.12
2021-01-26,4116356.5823999997,5175722.05056,1704.7159199999999,993469461.6
2021-01-27,4893558.9571584,5952924.4253184,1704.7890720000003,997220474.28
2021-01-28,5094422.4789504,6151341.3755904,1704.8652720000002,1001147874.6
2021-01-29,5070079.0923264,6124551.4174464,1704.9414720000002,1005090076.6800001
2021-01-30,5138705.423462399,6193177.748582399,1705.0176720000002,1009047080.52
2021-01-31,4826767.5546624,5881239.8797824,1705.087776,1012709282.64
2021-02-01,4533032.1779712,5587504.503091199,1705.1517840000001,1016058180.84
2021-02-02,4633512.8702976005,5690431.7669376,1705.2188400000002,1019573598.84
2021-02-03,5491696.762368,6548615.659008,1705.301136,1023910514.52
2021-02-04,5041234.0141056,6095706.3392256005,1705.3742880000002,1027767606.48
2021-02-05,5972350.2031872,7024375.956787201,1705.465728,1032536240.16
2021-02-06,5185483.8709248,6235063.053004799,1705.541928,1036530248.4
2021-02-07,4699692.6299136,5751718.3835136,1705.608984,1040060468.16
2021-02-08,4532053.549363201,5581632.731443199,1705.672992,1043437736.4
2021-02-09,4533374.697984,5587847.023104,1705.737,1046826105.96
2021-02-10,4721931.9650304,5776404.2901504,1705.8040560000002,1050383462.28
2021-02-11,5045270.8571136,6099743.1822336,1705.877208,1054286193.0
2021-02-12,5727228.2025984,6781700.5277184,1705.962552,1058851302.48
2021-02-13,5003948.2641408,6146497.1639808,1706.035704,1062786103.6800001
2021-02-14,5104502.353612799,6303322.398412799,1706.1119039999999,1066897292.52
2021-02-15,5295555.1236096,6496821.7399296,1706.191152,1071184869.0
2021-02-16,5010456.144384,6211722.760704,1706.264304,1075165308.96
2021-02-17,4840346.0265984,6039166.0713984,1706.3344080000002,1078990330.44
2021-02-18,4866157.3561344,6064977.400934399,1706.404512,1082828920.2
2021-02-19,5229913.609728,6431180.226048,1706.480712,1087016584.8
2021-02-20,5282637.225984,6481457.270783999,1706.556912,1091220284.64
2021-02-21,4799023.4336256,6002736.6214656,1706.623968,1094928125.52
2021-02-22,4894757.7772032,6100917.5365632,1706.6940720000002,1098824688.84
2021-02-23,4774826.8412928,5980986.6006528,1706.761128,1102567067.16
2021-02-24,4597328.0775168,5803487.8368768,1706.825136,1106146626.1200001
2021-02-25,4419829.3137408,5633328.7876608,1706.8860960000002,1109563365.72
2021-02-26,5020536.019046401,6238928.6360064,1706.9592480000001,1113583277.04
2021-02-27,4862756.6217216,6078702.6671616,1707.029352,1117455170.76
2021-02-28,4399963.1529984,5611016.0553984,1707.090312,1120834905.96
2021-03-01,4553094.0644352,5764146.966835201,1707.1543199999999,1124389795.32
2021-03-02,4577657.642496,5786263.973376,1707.218328,1127957019.48
2021-03-03,4443047.2774656,5656546.7513856,1707.2792880000002,1131370058.64
2021-03-04,4433260.9913856,5646760.4653056,1707.3402480000002,1134783097.8
2021-03-05,4753101.2861952,5969047.3316352,1707.4073039999998,1138560013.56
2021-03-06,4372267.963392,5588214.008831999,1707.468264,1141995255.3600001
2021-03-07,4832810.5863168,6048756.6317568,1707.53532,1145795607.24
2021-03-08,4295200.960512,5511147.005952,1707.5932320000002,1149082831.44
2021-03-09,5189422.851071999,6402922.324992,1707.666384,1153256927.76
2021-03-10,4823268.9573888,6036768.4313088,1707.7334400000002,1157086883.16
2021-03-11,4451096.4977664,5664595.9716864005,1707.7944,1160586265.92
2021-03-12,4445004.5346816,5658504.008601599,1707.85536,1164089349.1200001
2021-03-13,4468393.7584128,5681893.2323328,1707.91632,1167608467.56
2021-03-14,4501520.3367936,5717466.382233599,1707.9772800000003,1171141154.28
2021-03-15,4866548.8075776,6080048.2814976005,1708.044336,1175029083.24
2021-03-16,4705001.690111999,5918501.164032,1708.108344,1178757893.28
2021-03-17,4950025.82784,6161078.7302399995,1708.1754,1182680359.68
2021-03-18,5121628.354252799,6330234.6851328,1708.245504,1186791548.52
2021-03-19,4919590.4781312,6128196.8090111995,1708.31256,1190732517.1200001
2021-03-20,5850780.0643584,7056939.8237184,1708.3948560000001,1195592428.32
2021-03-21,5421333.3654528,6625046.5532928,1708.471056,1200000885.84
2021-03-22,5440905.9376128,6642172.5539328,1708.547256,1204409343.3600001
2021-03-23,5279358.8201472005,6483072.0079872,1708.620408,1208661148.92
2021-03-24,5106728.733696001,6307995.350016001,1708.690512,1212745201.2
2021-03-25,4927957.7527296,6126777.7975296,1708.757568,1216660266.72
2021-03-26,4968497.4428159995,6164870.916096,1708.824624,1220596301.4
2021-03-27,4772575.9954944,5964056.325734399,1708.8886320000001,1224360882.3600001
2021-03-28,5197692.2628096,6386726.0215296,1708.958736,1228499207.76
2021-03-29,5650405.8568704,6841886.1871104,1709.0288400000002,1232649867.96
2021-03-30,4913816.569344,6119976.3287039995,1709.0684640000002,1235002114.32
2021-03-31,4770447.478271999,5969267.523072,1709.1050400000001,1237179206.52
2021-04-01,4957903.7881344,6151830.6898944,1709.1446640000001,1239538853.76
2021-04-02,5151549.923942399,6343030.254182399,1709.187336,1242089690.4
2021-04-03,5887919.020032,7079399.350272,1709.2422000000001,1245376914.6
2021-04-04,6760415.3554944,7951895.6857344,1709.312304,1249585548.3600001
2021-04-05,8077600.530432,9273974.003712,1709.403744,1255091803.08
2021-04-06,8848564.147814399,10049830.7641344,1709.507376,1261373916.72
2021-04-07,8164894.202265601,9327015.6742656,1709.5988160000002,1266933211.08
2021-04-08,8202742.66368,9169138.41408,1709.687208,1272334620.0
2021-04-09,8446372.2556416,9192576.5692416,1709.7756000000002,1277759465.04
2021-04-10,8486814.0828672,9196319.8236672,1709.8518000000001,1282454089.92
2021-04-11,8555195.7568512,9267148.0691712,1709.903616,1285653737.04
2021-04-12,8812305.957888,9541384.270848,1709.961528,1289176555.92
2021-04-13,8226425.4759936,8957950.3604736,1710.0102960000002,1292115938.76
2021-04-14,8308092.0333312,9044510.0608512,1710.056016,1294872766.56
2021-04-15,8400841.5596544,9132366.4441344,1710.0864960000001,1296714352.2
2021-04-16,7848258.9161472,8574890.6575872,1710.0956400000002,1297264484.28
2021-04-17,7560860.1596928,8285045.3296128,1710.092592,1297084396.2
2021-04-18,8029036.08576,8755667.8272,1710.0864960000001,1296714352.2
2021-04-19,8420169.474662399,9151694.3591424,1710.06516,1295419198.2
2021-04-20,8360326.335283199,9089404.6482432,1710.043824,1294135145.52
2021-04-21,8029452.0029184,8746297.4582784,1710.016392,1292483515.8
2021-04-22,8096683.788288,8813529.243648,1709.9889600000001,1290825718.68
2021-04-23,8651737.4690304,9368582.9243904,1709.9706720000001,1289722987.56
2021-04-24,8687310.6189312,9404156.0742912,1709.9523840000002,1288631357.76
2021-04-25,9521200.055808,10235598.939647999,1709.9310480000001,1287343604.64
2021-04-26,9598071.3329664,10310023.6452864,1709.909712,1286032415.4
2021-04-27,9243807.7768704,9950866.9461504,1709.8822800000003,1284337613.88
2021-04-28,9587428.7468544,10294487.9161344,1709.8426560000003,1281885455.64
2021-04-29,9842312.567808,10546925.165568,1709.8060800000003,1279636821.6
2021-04-30,11127765.7101312,11827485.164851202,1709.7908400000001,1278693209.4
2021-05-01,13499618.9359104,14199338.390630402,1709.796936,1279069420.8
2021-05-02,15102319.007232001,15799591.890432,1709.827416,1280948010.84
2021-05-03,16141329.000345599,16838601.8835456,1709.873136,1283767746.1200001
2021-05-04,15020040.8070144,15712420.5471744,1709.900568,1285461314.16
2021-05-05,14946105.41568,15633592.0128,1709.900568,1285461314.16
2021-05-06,15999917.1664896,16684957.192089599,1709.860944,1283014089.84
2021-05-07,17956097.8910208,18641137.9166208,1709.787792,1278510654.3600001
2021-05-08,20243593.3307904,20931079.927910402,1709.7024480000002,1273263430.44
2021-05-09,20099196.67968,20774450.4192,1709.6140560000001,1267859554.56
2021-05-10,18289565.5891968,18952586.4711168,1709.495184,1260633828.72
2021-05-11,17044921.2598272,17700602.4271872,1709.354976,1252156120.68
2021-05-12,15218873.674444798,15867215.127244798,1709.187336,1242089690.4
2021-05-13,14604686.360064,15654265.542143999,1709.010552,1231565639.04
2021-05-14,15589235.6711424,17150148.3009024,1708.836816,1221314186.76
2021-05-15,17492619.382272,19454769.741312,1708.684416,1212388725.48
2021-05-16,19400186.7307008,21533597.096140802,1708.5624960000002,1205297448.96
2021-05-17,20762878.1359104,22910967.9304704,1708.468008,1199828198.64
2021-05-18,22875981.9577344,25041197.752934396,1708.4100960000003,1196489168.28
2021-05-19,24394617.8316288,26586745.9135488,1708.3796160000002,1194695688.3600001
2021-05-20,30864062.4362496,33087995.9479296,1708.46496,1199648110.56
2021-05-21,27541691.7092352,29790090.9361152,1708.489344,1201057978.2
2021-05-22,30575562.7226112,34147557.1418112,1708.5929760000001,1207069959.72
2021-05-23,34161820.6537728,38736909.3961728,1708.778904,1217915949.3600001
2021-05-24,32453257.432780802,37101743.3207808,1708.931304,1226882115.48
2021-05-25,28306710.157824002,33004127.476224,1709.0136,1231750661.04
2021-05-26,27188333.3846016,31934682.1334016,1709.077608,1235549779.44
2021-05-27,26414678.5385472,32310915.9017472,1709.147712,1239725109.24
2021-05-28,25373686.8225024,33055921.3953024,1709.230008,1244645460.96
2021-05-29,24007178.7657216,31909604.7753216,1709.297064,1248664138.8
2021-05-30,24346787.3584128,32298144.7984128,1709.370216,1253071362.84
2021-05-31,24643825.606655996,32619648.761855997,1709.452512,1258044754.2
2021-06-01,25165997.366169598,33190751.951769598,1709.543952,1263589246.8
2021-06-02,26782912.018022403,34832132.3188224,1709.6536800000001,1270285809.72
2021-06-03,30296213.186457597,38369899.2024576,1709.784744,1278318231.48
2021-06-04,33433867.763712,41507553.779712,1709.946288,1288265014.2
2021-06-05,35230018.24512,43328169.97632,1710.14136,1300032413.4
2021-06-06,36968796.624384,45066948.355584,1710.366912,1313783248.44
2021-06-07,36034255.235174395,44132406.966374405,1710.571128,1326354876.6
2021-06-08,32606363.878502402,41340624.204902396,1710.732672,1336379368.56
2021-06-09,30102762.7763712,39326337.4067712,1710.8606880000002,1344389587.68
2021-06-10,29116623.1938048,38315732.109004796,1710.96432,1350899895.1200001
2021-06-11,26723509.2615168,35947083.8919168,1711.022232,1354552229.4
2021-06-12,24112454.7382272,33311563.653427202,1711.0344240000002,1355324387.88
2021-06-13,22321784.577024,31496427.777024,1711.016136,1354036758.108
2021-06-14,21750681.3871104,30925324.5871104,1710.9887039999999,1352178027.096
2021-06-15,21555787.499827202,30730430.6998272,1710.9582240000002,1350124406.2440002
2021-06-16,21827381.4042624,30977558.8890624,1710.927744,1348073252.352
2021-06-17,21041028.8520192,30166740.6216192,1710.88812,1345455931.14
2021-06-18,20549096.7164928,29650342.7708928,1710.836304,1342077565.1028001
2021-06-19,19574015.6371968,28650795.9763968,1710.7722960000003,1337944309.3056
2021-06-20,17923215.969792,26951064.878592,1710.6808560000002,1332111318.0684001
2021-06-21,17980979.5233792,26984362.7169792,1710.589416,1326311618.4564
2021-06-22,17329922.376192,26308839.854592,1710.482736,1319591755.0992
2021-06-23,16507409.496883199,25461861.2600832,1710.357768,1311780249.6072
2021-06-24,16588611.205632001,25518597.253632,1710.2328,1304025471.8604
2021-06-25,15728690.2477824,24634210.580582403,1710.092592,1295386313.6232002
2021-06-26,15254813.810073601,24135868.4276736,1709.94324,1286248817.1311998
2021-06-27,14212745.60256,23069334.50496,1709.7756000000002,1275800131.3992
2021-06-28,13934815.077887999,22742472.549888,1709.6018640000002,1265024573.4672
2021-06-29,12705535.217664,21488726.974464003,1709.40984,1253239930.2168
2021-06-30,13203779.507712001,21962505.549312,1709.223912,1241929078.9692001
2021-07-01,12239781.3974016,22001601.7622016,1709.0288400000002,1230167995.1868
2021-07-02,12909628.213862399,23160762.8826624,1708.83072,1218342795.114
2021-07-03,12690219.6799488,22867957.2031488,1708.61736,1205735470.0428
2021-07-04,12819056.136192001,22947862.228992,1708.3948560000001,1192718740.6248
2021-07-05,11945360.9806848,22025235.643084798,1708.1601600000001,1178779380.5016
2021-07-06,11847987.434188798,21903396.381388802,1707.91632,1164473516.4659998
2021-07-07,10766431.5623424,22461043.427942403,1707.666384,1149991338.7992
2021-07-08,11032422.8179968,23705663.2915968,1707.422544,1136019809.5176
2021-07-09,10734430.4068608,23309808.0196608,1707.142128,1120184479.6211998
2021-07-10,10760412.996403199,23286859.178803198,1706.840376,1103347576.2996001
2021-07-11,10663161.778483199,23116210.815283198,1706.5416720000003,1086584681.7779999
2021-07-12,9650207.7720576,22054325.3784576,1706.218584,1068759896.6592001
2021-07-13,10162691.108352,22493411.569152,1705.898544,1051374205.7508
2021-07-14,10436878.3785984,23012255.9913984,1705.5876480000002,1034752001.958
2021-07-15,6140600.9266176,18862772.8306176,1705.1944560000002,1013980334.4408
2021-07-16,8977718.6583552,21577561.9863552,1704.850032,995923445.3903999
2021-07-17,8564125.7428992,21115037.640499197,1704.490368,977404026.0096
2021-07-18,8887586.9635584,21365101.7155584,1704.133752,959379343.1220001
2021-07-19,8766065.75616,21170183.36256,1703.767992,941159733.39
2021-07-20,8648483.5289088,21248326.856908802,1703.399184,922773603.858
2021-07-21,10044595.1010816,22717835.5746816,1703.0486640000001,905612332.3008
2021-07-22,9126592.5353472,21701970.1481472,1702.664616,887190542.862
2021-07-23,9667284.8412672,22169265.308467202,1702.2836160000002,869236044.9864001
2021-07-24,8050247.8608384,20454365.4672384,1701.875184,849811300.6248
2021-07-25,8593337.806848,20875126.837247998,1701.466752,830807320.9607999
2021-07-26,8817052.306636801,21025444.1914368,1701.052224,811953653.1696
2021-07-27,8085845.4764543995,20612291.6588544,1700.6255039999999,792686843.5872
2021-07-28,7942402.9882368,20566712.0314368,1700.1987840000002,773374444.5840001
2021-07-29,8281448.8694784,20856826.4822784,1699.796448,755575451.5320001
2021-07-30,9331982.2144512,21809496.966451198,1699.4184960000002,739218445.9392
2021-07-31,9252321.845759999,21656439.45216,1699.040544,722708377.8132
2021-08-01,8183145.6258048,20513866.0866048,1698.641256,705300385.5864
2021-08-02,9099802.5772032,21308194.462003198,1698.251112,688686729.8100001
2021-08-03,9280579.746816,21807025.929215997,1697.85792,672327257.2572
2021-08-04,7469456.2477056,20069299.575705603,1697.458632,655453324.8659999
2021-08-05,7879623.9630336,20357138.715033602,1697.0928720000002,640090528.8228
2021-08-06,7938953.3223936,20343070.9287936,1696.7240640000002,624958319.5308
2021-08-07,8982465.007104,21288719.752704002,1696.376592,611016418.4388
2021-08-08,8039042.5632768,20271900.1632768,1696.0138800000002,596302358.8668
2021-08-09,6431669.540352,18517732.849152,1695.626784,580568087.9868
2021-08-10,7217508.312576001,18667463.026176002,1695.245784,565472858.4252
