date,avg gain (m3/d),inflow(m3/d),max discharge (m3/d),outflow(m3/d)
1983-04-18,8269411.7376,14549247.0494208,,19939557.888
1983-04-19,10128806.0928,16432911.3940992,,21847883.6736
1983-04-20,12746637.6192,21505363.6608,,24465715.2
1983-04-21,16440960.6144,26902084.5167616,,28135572.48
1983-04-22,21285172.224,35989067.0592,,33028715.52
1983-04-23,26374040.9856,44315361.58464,,37432544.256
1983-04-24,32784058.368,53902056.36003839,,44527601.664
1983-04-25,41004538.6752,65735804.7479808,,52845944.832
1983-04-26,37138955.6736,56423150.4485376,,54313887.744
1983-04-27,31144855.4496,47831696.50176,,50644030.464
1983-04-28,26447438.1312,40381176.717619196,,46240201.728
1983-04-29,23217963.724799998,35070795.3705984,,42570344.448
1983-04-30,21236240.7936,32134909.5465984,,39634458.624
1983-05-01,20722460.7744,32052631.3463808,,39145144.32
1983-05-02,20208680.7552,31982806.1952,,40123772.928
1983-05-03,20673529.344,32225432.6928384,,40613087.232
1983-05-04,21505363.6608,34928894.2224384,,41836372.992
1983-05-05,22581855.1296,35856242.6913792,,44527601.664
1983-05-06,25003960.9344,43234686.4785408,,47218830.336
1983-05-07,30704472.576,48928983.82848,,43304315.904
1983-05-08,33028715.52,50863218.8064768,,39145144.32
1983-05-09,29897103.9744,47708144.64,,47708144.64
1983-05-10,28062175.3344,44530048.23552,,50154716.16
1983-05-11,26031520.972799998,40023267.7699584,,43304315.904
1983-05-12,23560483.7376,36219558.562099196,,36453915.648
1983-05-13,22435060.8384,34038244.326297596,,34741315.584
1983-05-14,22630786.56,33332702.03136,,29114201.088
1983-05-15,23120100.864,33505381.0492416,,29114201.088
1983-05-16,23731743.744,35491605.6720384,,33518029.824
1983-05-17,23951935.1808,37642533.4895616,,41836372.992
1983-05-18,28624886.783999998,45076049.60163839,,37921858.56
1983-05-19,30875732.582399998,46321770.4224768,,36453915.648
1983-05-20,29799241.1136,47269400.9693184,,35230629.888
1983-05-21,33359002.6752,52521896.434176,,34007344.128
1983-05-22,42059011.00032,67030261.273497604,,42570344.448
1983-05-23,48760170.3936,80712418.9105152,,54069230.592
1983-05-24,60601576.5504,100849733.17447679,,65078802.432
1983-05-25,70950574.08,116807495.91367678,,74375774.208
1983-05-26,81184582.74816,137222129.0594304,,81715488.76799999
1983-05-27,87310797.83424,142228401.5665152,,87831917.568
1983-05-28,84614676.0192,135762724.6820352,,85140688.896
1983-05-29,83863578.56255999,137249016.8804352,,84406717.44
1983-05-30,87526096.128,140659855.63361278,,88076574.72
1983-05-31,82676991.37536,129031912.8419328,,83183431.67999999
1983-06-01,68895454.0032,107445078.3495168,,69971945.472
1983-06-02,60652954.552319996,93553445.25895679,,61408945.152
1983-06-03,54644174.8992,87735106.7329536,,55047859.199999996
1983-06-04,56109671.23968,92336080.2020352,,56515802.111999996
1983-06-05,54423983.4624,86676352.9076736,,54803202.048
1983-06-06,51977411.9424,82749605.6180736,,52356630.528
1983-06-07,51967625.65632,84377798.9646336,,52356630.528
1983-06-08,52934021.40672,84542330.8993536,,53335259.136
1983-06-09,54384838.31808,89019948.2323968,,54803202.048
1983-06-10,54631942.0416,88820552.65351678,,55047859.199999996
1983-06-11,53413549.42464,86339117.48935679,,53824573.44
1983-06-12,48055557.79584,75393670.288896,,48442116.096
1983-06-13,41721384.130559996,64493362.332979195,,42081030.144
1983-06-14,37065558.528,56724176.6083584,,37432544.256
1983-06-15,36096716.20608,56880365.734195195,,36453915.648
1983-06-16,37085131.10016,57291585.4752768,,37432544.256
1983-06-17,34633666.43712,53152671.5034624,,34985972.736
1983-06-18,36561564.79488,62713114.5664512,,36943229.952
1983-06-19,37576891.97568,60753582.0389376,,37921858.56
1983-06-20,33664824.1152,51596774.34531839,,34007344.128
1983-06-21,29762542.540799998,43994151.209779195,,30092829.696
1983-06-22,26777725.286399998,40774560.95232,,27156943.872
1983-06-23,25309782.3744,39306618.04032,,25689000.96
1983-06-24,28424267.91936,43104015.093657605,,30337486.848
1983-06-25,29745416.54016,46041735.8462976,,30092829.696
1983-06-26,27793052.4672,41753189.56032,,28135572.48
1983-06-27,25126289.5104,42773409.88416,,35964601.344
1983-06-28,28551489.6384,49582732.2043392,,43304315.904
1983-06-29,28527023.9232,48783119.234457605,,44527601.664
1983-06-30,32270278.3488,54673142.3059968,,46729516.032
1983-07-01,30068363.9808,50620592.3088384,,38655830.016
1983-07-02,29040803.9424,48865372.96896,,45016915.968
1983-07-03,29040803.9424,50511915.60192,,42815001.6
1983-07-04,31218252.5952,49726566.144,,42325687.296
1983-07-05,27426066.7392,46971726.61248,,41347058.688
1983-07-06,26863355.2896,42122621.85984,,48931430.4
1983-07-07,27034615.296,41298127.2576,,47218830.336
1983-07-08,27108012.4416,42122621.85984,,48931430.4
1983-07-09,26594232.4224,39311511.18336,,36943229.952
1983-07-10,26180761.83552,37865587.41504,,26912286.72
1983-07-11,21187309.3632,34327844.99712,,31071458.304
1983-07-12,20697995.0592,33092326.37952,,31316115.456
1983-07-13,20257612.1856,32050086.912,,32050086.912
1983-07-14,27377135.3088,43690874.20416,,44282944.512
1983-07-15,35915669.9136,49293522.98496,,52845944.832
1983-07-16,30998061.1584,44104344.791039996,,47952801.791999996
1983-07-17,28086641.0496,39096212.8896,,45016915.968
1983-07-18,25860260.9664,35798234.48064,,38166515.712
1983-07-19,23364758.016,32373034.35264,,34741315.584
1983-07-20,23609415.168,33053181.2352,,30092829.696
1983-07-21,23462620.8768,32228686.63296,,28380229.632
1983-07-22,21774486.528,30220051.41504,,26667629.568
1983-07-23,20233146.470399998,28752108.50304,,25199686.656
1983-07-24,20061886.464,28211416.19712,,24955029.504
1983-07-25,19939557.888,28637119.641599998,,27156943.872
1983-07-26,19303449.292799998,26320216.412159998,,26912286.72
1983-07-27,17859972.096,24852273.50016,,25444343.808
1983-07-28,16661152.0512,22493778.55488,,24269989.4784
1983-07-29,14532634.8288,20832556.4928,,22312732.2624
1983-07-30,15929627.16672,20920633.06752,,17664246.3744
1983-07-31,14060446.52544,18899764.992,,14459237.6832
1983-08-01,12575377.6128,18239190.6816,,19719366.4512
1983-08-02,13015760.486399999,18212278.39488,,19988489.3184
1983-08-03,12771103.3344,18381091.82976,,20453337.9072
1983-08-04,12648774.7584,17287474.360319998,,18471614.976
1983-08-05,12232857.6,16624453.4784,,18104629.248
1983-08-06,12712385.61792,16171837.7472,,13211486.208
1983-08-07,11317839.85152,14456791.11168,,11792474.7264
1983-08-08,10715983.2576,15132044.8512,,16612220.6208
1983-08-09,10373463.2448,15315537.7152,,15315537.7152
1983-08-10,10373463.2448,12546018.75456,,13138089.0624
1983-08-11,10422394.6752,15335110.28736,,15927180.5952
1983-08-12,10980212.981759999,14089805.383679999,,11425488.998399999
1983-08-13,10495791.820799999,12120315.31008,,10936174.6944
1983-08-14,9223574.6304,13700800.512,,10740448.9728
1983-08-15,9321437.4912,14062893.09696,,14654963.4048
1983-08-16,9566094.6432,10664605.25568,,13920991.9488
1983-08-17,8220480.3072,11388790.4256,,12868966.1952
1983-08-18,7486508.851199999,10202203.2384,,13162554.7776
1983-08-19,7755631.7184,10618120.3968,,13578471.936
1983-08-20,8876161.47456,10835865.26208,,11131900.416
1983-08-21,7261424.27136,9673743.79008,,8489603.1744
1983-08-22,7168454.5536,9367922.35008,,12624309.0432
1983-08-23,6654674.5344,8927539.47648,,12183926.1696
1983-08-24,7241851.6992,9974672.08704,,10862777.548799999
1983-08-25,7364180.2752,9832770.93888,,13089157.632
1983-08-26,7143988.8384,8602145.46432,,12746637.6192
1983-08-27,6923797.4015999995,9566094.6432,,12526446.1824
1983-08-28,6703605.9648,8556467.9740416,,12306254.7456
1983-08-29,6507880.243199999,8989829.1873792,,12110529.024
1983-08-30,6361085.952,8255857.7313792,,11376557.568
1983-08-31,6189825.9456,7018504.1851392,,11841406.1568
1983-09-01,6140894.5152,8647309.1745792,,11768009.0112
1983-09-02,6336620.2368,8843034.8961792,,11963734.7328
1983-09-03,6556811.6736,9278206.5724416,,11547817.5744
1983-09-04,6434483.0976,7355813.0006016,,11327626.1376
1983-09-05,6777003.1104,9586376.7211008,,11572283.2896
1983-09-06,6899331.6864,9448854.9359616,,11792474.7264
1983-09-07,6507880.243199999,8582572.89216,,12134994.7392
1983-09-08,6165360.2304,9128158.341119999,,11792474.7264
1983-09-09,4379363.0208,6016119.36768,,21113912.2176
1983-09-10,6091963.0848,8502349.8120192,,23242429.44
1983-09-11,6214291.6608,11074503.8481408,,28380229.632
1983-09-12,6361085.952,8450971.8100992,,23487086.592
1983-09-13,6287688.8064,9088597.2796416,,28380229.632
1983-09-14,6581277.3888,8790409.142784,,27156943.872
1983-09-15,5431388.7743999995,8007016.9420799995,,24955029.504
1983-09-16,5724977.3568,7038786.26304,,25689000.96
1983-09-17,5651580.2112,7778874.14784,,25689000.96
1983-09-18,5602648.7808,7248457.442303999,,25689000.96
1983-09-19,7168454.5536,9468133.9195392,,22802046.5664
1983-09-20,3718788.7103999997,5397430.361702399,,19866160.742399998
1983-09-21,5137800.192,6085014.821683199,,27646258.176
1983-09-22,5137800.192,7503512.523263999,,27646258.176
1983-09-23,6801468.8256,8336472.262963199,,17982300.672
1983-09-24,4942074.4704,6563025.9652608,,10251134.6688
1983-09-25,4770814.464,6499512.968601599,,10471326.1056
1983-09-26,4085774.4384,5899295.5775999995,,14410306.252799999
1983-09-27,2886954.3936,3122118.8481023996,,17590849.2288
1983-09-28,4672951.6032,6769541.067263999,,26912286.72
1983-09-29,4770814.464,6052083.969024,,27156943.872
1983-09-30,4917608.7552,6979236.712243199,,26912286.72
1983-10-01,4599554.4576,5608251.4295808,,21211775.0784
1983-10-02,4526157.312,6181972.4510208,,20453337.9072
1983-10-03,4305965.8752,6829384.2066432,,21211775.0784
1983-10-04,4159171.584,6493812.45696,,17077069.2096
1983-10-05,4648485.888,7049184.192,,27401601.024
1983-10-06,4721883.0336,6235087.51872,,27401601.024
1983-10-07,4477225.8816,7347250.000281599,,27156943.872
1983-10-08,4501691.5967999995,5645047.8652416,,27156943.872
1983-10-09,4428294.4512,7809652.0175616,,24955029.504
1983-10-10,4575088.7424,7591907.1522816,,27401601.024
1983-10-11,4599554.4576,7591907.1522816,,27401601.024
1983-10-12,4624020.1728,6580445.5544831995,,27401601.024
1983-10-13,4403828.736,6175440.1050624,,27156943.872
1983-10-14,4452760.1663999995,8492343.334502399,,27401601.024
1983-10-15,6165360.2304,8581961.24928,,12208391.8848
1983-10-16,4281500.16,6083204.3587584,,10104340.3776
1983-10-17,4183637.2992,6207367.8633984,,10006477.5168
1983-10-18,4281500.16,6416427.3997824,,10079874.6624
1983-10-19,4232568.7296,6343030.254182399,,10006477.5168
1983-10-20,4110240.1536,6380854.2498816,,9908614.656
1983-10-21,4061308.7232,5789199.8592,,9859683.2256
1983-10-22,4061308.7232,7688766.9187584,,9859683.2256
1983-10-23,4281500.16,5787364.93056,,10079874.6624
1983-10-24,4672951.6032,6844895.47008,,10471326.1056
1983-10-25,4746348.7488,7954415.6544,,10544723.2512
1983-10-26,4624020.1728,7314025.55904,,10422394.6752
1983-10-27,4526157.312,6439058.1863424,,10324531.8144
1983-10-28,4379363.0208,6834791.1297023995,,10202203.2384
1983-10-29,4330431.5904,6267798.179942399,,10153271.808
1983-10-30,4257034.4448,6453444.02688,,10079874.6624
1983-10-31,4208103.0144,5627408.0845824,,10030943.232
1983-11-01,4257034.4448,6971505.54624,,10079874.6624
1983-11-02,4428294.4512,7377318.364262399,,10226668.9536
1983-11-03,4526157.312,6747032.6092799995,,10373463.2448
1983-11-04,5260128.768,9836734.3847424,,11131900.416
1983-11-05,9869469.51168,13053070.70208,,11498886.144
1983-11-06,9622365.78816,14815825.482239999,,10153271.808
1983-11-07,10821185.83296,15496584.007679999,,11352091.8528
1983-11-08,10649925.82656,15066305.4744576,,11180831.8464
1983-11-09,9813198.36672,13750955.22816,,10642586.112
1983-11-10,9054761.19552,13070196.70272,,9443766.0672
1983-11-11,9071887.19616,17201844.35712,,10985106.1248
1983-11-12,9458445.49632,14161074.0120576,,10275600.384
1983-11-13,8925092.904959999,14722244.1216,,9541628.928
1983-11-14,8570340.03456,15089645.7667584,,9859683.2256
1983-11-15,8315896.59648,12575573.3385216,,9590560.3584
1983-11-16,7907319.15264,13391920.8576,,9321437.4912
1983-11-17,7860834.29376,11541285.2284416,,9370368.9216
1983-11-18,7802116.57728,12306450.4713216,,9321437.4912
1983-11-19,7437577.4207999995,11345559.5068416,,9174643.2
1983-11-20,7422897.99168,11636921.7091584,,9737354.6496
1983-11-21,7080377.97888,10208931.31008,,9394834.6368
1983-11-22,6605743.104,9123460.9238016,,9394834.6368
1983-11-23,6410017.3824,9764071.2105984,,9492697.4976
1983-11-24,6140894.5152,9663957.504,,9663957.504
1983-11-25,6165360.2304,9414823.1261184,,9957546.0864
1983-11-26,5896237.3632,8280421.30944,,9908614.656
1983-11-27,5847305.9328,9263527.1433216,,10348997.5296
1983-11-28,5676045.9264,8253704.748441599,,10153271.808
1983-11-29,5455854.4896,7762164.0643584,,9933080.371199999
1983-11-30,4526157.312,5617939.8527999995,,9688423.2192
1983-12-01,3620925.8496,5611211.7811199995,,10495791.820799999
1983-12-02,3547528.704,5644754.2766592,,10911708.9792
1983-12-03,4305965.8752,6826228.1293824,,11229763.2768
1983-12-04,4721883.0336,6620422.53312,,10764914.688
1983-12-05,4599554.4576,7929949.9392,,10520257.536
1983-12-06,4624020.1728,6375765.38112,,10520257.536
1983-12-07,4428294.4512,5920996.666982399,,10324531.8144
1983-12-08,4232568.7296,8525690.104319999,,10079874.6624
1983-12-09,4330431.5904,7328386.933862399,,10177737.5232
1983-12-10,4942074.4704,8223538.5216,,10813846.1184
1983-12-11,4991005.9008,7988961.244262399,,10838311.8336
1983-12-12,4721883.0336,7744304.092262399,,10593654.6816
1983-12-13,4624020.1728,6634783.907942399,,10520257.536
1983-12-14,4501691.5967999995,6747032.6092799995,,10373463.2448
1983-12-15,4403828.736,6575772.60288,,10202203.2384
1983-12-16,4159171.584,5910916.79232,,10055408.9472
1983-12-17,2789091.5328,3857313.5898623997,,9296971.776
1983-12-18,2495502.9504,3404086.2157823998,,10397928.959999999
1983-12-19,807368.6015999999,3272289.408,,18814134.9888
1983-12-20,2886954.3936,3916031.3063423997,,25933658.112
1983-12-21,2838022.9632,3656988.3138048,,25933658.112
1983-12-22,2691228.672,4434092.8257024,,25933658.112
1983-12-23,2838022.9632,3887284.0909824,,26422972.416
1983-12-24,2838022.9632,3369222.5716223996,,26422972.416
1983-12-25,2838022.9632,4158657.8039808,,26422972.416
1983-12-26,3253940.1215999997,5449738.0608,,26912286.72
1983-12-27,3449665.8432,7174570.9824,,27156943.872
1983-12-28,3205008.6912,5203025.7887232,,26912286.72
1983-12-29,3205008.6912,3611849.0692608,,26912286.72
1983-12-30,3449665.8432,4325220.3930624,,27156943.872
1983-12-31,3669857.28,7221863.2098816,,27401601.024
1984-01-01,5749443.072,8405808.09984,,12624309.0432
1984-01-02,4036843.008,5924470.7985408,,9908614.656
1984-01-03,4036843.008,7543685.2276224,,13945457.663999999
1984-01-04,4305965.8752,7586402.366361599,,10300066.0992
1984-01-05,5724977.3568,9657841.0752,,10397928.959999999
1984-01-06,8384400.59904,15555913.367039999,,10153271.808
1984-01-07,10231562.09664,18288929.4806016,,10789380.4032
1984-01-08,11523351.859199999,19092432.4992,,12061597.5936
1984-01-09,10789380.4032,17421008.2338816,,11327626.1376
1984-01-10,9840110.65344,16170810.1871616,,10373463.2448
1984-01-11,9260273.2032,14942435.5584,,9761820.3648
1984-01-12,8766065.75616,13959721.175961599,,9272506.0608
1984-01-13,7740952.28928,12400031.8319616,,9933080.371199999
1984-01-14,7388645.9904,10006477.5168,,10006477.5168
1984-01-15,5700511.6416,8550767.4624,,10030943.232
1984-01-16,4477225.8816,8795424.6144,,16196303.4624
1984-01-17,6091963.0848,9072180.7847424,,28869543.936
1984-01-18,6067497.3696,8490092.488704,,24710372.351999998
1984-01-19,7217385.984,8817835.2095232,,16465426.329599999
1984-01-20,4966540.1855999995,6210205.8863616,,21505363.6608
1984-01-21,6458948.8127999995,10363261.0415616,,29358858.24
1984-01-22,6703605.9648,8634342.345523199,,29603515.392
1984-01-23,6948263.1168,11062270.9905408,,29848172.544
1984-01-24,6899331.6864,10396191.8942208,,29848172.544
1984-01-25,8905520.332799999,15599951.6544,,22630786.56
1984-01-26,7853494.5792,12022966.2292992,,12257323.3152
1984-01-27,7290783.1296,11694611.8656,,11694611.8656
1984-01-28,7364180.2752,12705461.8205184,,11768009.0112
1984-01-29,7584371.712,11988200.447999999,,11988200.447999999
1984-01-30,7241851.6992,10708227.6258816,,11645680.4352
1984-01-31,6777003.1104,10712117.6745984,,11180831.8464
1984-02-01,6410017.3824,9407679.13728,,10813846.1184
1984-02-02,5822840.2176,8882277.90336,,11694611.8656
1984-02-03,6116428.8,8541494.9563392,,15584660.5824
1984-02-04,5896237.3632,8819890.3296,,10300066.0992
1984-02-05,5602648.7808,8032901.6687616,,10006477.5168
1984-02-06,5406923.0592,7590488.1408,,9810751.7952
1984-02-07,3987911.5776,5947199.4479616,,17541917.7984
1984-02-08,5700511.6416,8601411.492864,,29114201.088
1984-02-09,5724977.3568,7318600.647782399,,29114201.088
1984-02-10,5773908.7872,7787314.819583999,,29114201.088
1984-02-11,5798374.5024,7787314.819583999,,29114201.088
1984-02-12,5553717.3504,8245753.3910016,,28869543.936
1984-02-13,7095057.408,9762823.4591232,,21480897.9456
1984-02-14,5284594.4832,8002735.44192,,13627403.3664
1984-02-15,4232568.7296,6139475.5037184,,12232857.6
1984-02-16,4942074.4704,7586818.28352,,13211486.208
1984-02-17,4844211.6096,6372609.3038592,,9419300.352
1984-02-18,4624020.1728,7324227.7622784,,9199108.9152
1984-02-19,4305965.8752,6264446.37696,,9076780.3392
1984-02-20,4403828.736,7159377.7732608,,9737354.6496
1984-02-21,4624020.1728,7145212.12416,,9957546.0864
1984-02-22,3351802.9824,3967017.8568192,,16856877.7728
1984-02-23,5162265.9072,5433419.4287616,,28869543.936
1984-02-24,4917608.7552,6136490.686464,,28869543.936
1984-02-25,4893143.04,6198168.7544832,,28869543.936
1984-02-26,4942074.4704,6346186.3314432,,28869543.936
1984-02-27,4991005.9008,6467487.347404799,,29114201.088
1984-02-28,4868677.3248,5579381.885644799,,29114201.088
1984-02-29,4942074.4704,5579381.885644799,,29114201.088
1984-03-01,4991005.9008,6023434.6165248,,29114201.088
1984-03-02,4991005.9008,7626966.522163199,,29114201.088
1984-03-03,4648485.888,5577351.2312832,,29358858.24
1984-03-04,4648485.888,5984411.8007808,,29358858.24
1984-03-05,4893143.04,6222732.332544,,27401601.024
1984-03-06,4477225.8816,6921350.83008,,22019143.68
1984-03-07,5602648.7808,7822496.5180416,,14532634.8288
1984-03-08,3571994.4192,4439206.1601792,,10520257.536
1984-03-09,4232568.7296,6137640.5750784,,9492697.4976
1984-03-10,4232568.7296,6605938.8297216,,9541628.928
1984-03-11,4232568.7296,7011360.1963008,,9737354.6496
1984-03-12,4672951.6032,8426799.6834816,,10104340.3776
1984-03-13,4672951.6032,8203158.5808384,,10300066.0992
1984-03-14,3669857.28,8650563.1147008,,11376557.568
1984-03-15,3865583.0016,8332508.8171008,,11058503.2704
1984-03-16,,6952030.8369408,,10936174.6944
1984-03-17,4183637.2992,7595063.2295424,,10740448.9728
1984-03-18,4893143.04,7699874.3534592,,10006477.5168
1984-03-19,4550623.0272,7434201.1521024,,9321437.4912
