date,inflow(m3/d),outflow(m3/d)
2019-08-03,-115698.36718079999,177865.749504
2019-08-04,-30582.144,177865.749504
2019-08-05,-78461.5486464,178110.40665599998
2019-08-06,-30337.486848,178110.40665599998
2019-08-07,-78461.5486464,178110.40665599998
2019-08-08,-618713.4716927999,178110.40665599998
2019-08-09,-66130.8281856,178110.40665599998
2019-08-10,422351.6414976,178110.40665599998
2019-08-11,6410.0173824,177865.749504
2019-08-12,-78950.86295040001,177621.09235199998
2019-08-13,6165.3602304,177621.09235199998
2019-08-14,-147038.948352,177376.4352
2019-08-15,-58962.373632,177865.749504
2019-08-16,-35034.9041664,178355.063808
2019-08-17,-106572.6554112,178355.063808
2019-08-18,-94241.93495040001,178355.063808
2019-08-19,-69335.8368768,178599.72096
2019-08-20,-23682.8123136,178599.72096
2019-08-21,-33615.8926848,214319.66515199997
2019-08-22,-629796.4406784,234870.86592
2019-08-23,-144298.78824959998,235604.83737599998
2019-08-24,366349.6194048,235604.83737599998
2019-08-25,-548643.66336,235849.494528
2019-08-26,-109043.6926464,236338.80883199998
2019-08-27,6654.6745344,236094.15168
2019-08-28,-38484.5700096,236583.465984
2019-08-29,-95979.0007296,237072.780288
2019-08-30,-38973.8843136,237317.43744
2019-08-31,-96712.9721856,236338.80883199998
2019-09-01,-61922.72517119999,236583.465984
2019-09-02,-73764.13132799999,237072.780288
2019-09-03,-61433.4108672,237072.780288
2019-09-04,-106817.31256319999,237317.43744
2019-09-05,-20967.117926400002,236828.12313599998
2019-09-06,73274.817024,207713.922048
2019-09-07,25517.740953599998,193279.15008
2019-09-08,37359.1471104,194013.121536
2019-09-09,-7046.1259776,194013.121536
2019-09-10,-12134.9947392,154378.662912
2019-09-11,-56858.3221248,133093.490688
2019-09-12,-1590.271488,132848.833536
2019-09-13,31952.2240512,133093.490688
2019-09-14,367964.356608,132359.519232
2019-09-15,-494990.3499264,131625.547776
2019-09-16,-72589.7769984,95171.632128
2019-09-17,-69604.95974399999,63610.85952
2019-09-18,130475.6591616,63855.516672000005
2019-09-19,-59500.6193664,63855.516672000005
2019-09-20,31046.9925888,64344.830976
2019-09-21,-35573.149900799996,64344.830976
2019-09-22,-36796.435660799994,64344.830976
2019-09-23,64589.488128,64589.488128
2019-09-24,-35328.492748799996,64589.488128
2019-09-25,-91819.8291456,64834.14528
2019-09-26,64589.488128,64589.488128
2019-09-27,-36551.7785088,64589.488128
2019-09-28,-35083.835596799996,64834.14528
2019-09-29,455845.2056064,64834.14528
2019-09-30,64834.14528,64834.14528
2019-10-01,-36307.1213568,64834.14528
2019-10-02,-24221.058048,64589.488128
2019-10-03,-27230.3410176,39389.80147200001
2019-10-04,8881.054617599999,8881.054617599999
2019-10-05,-59035.770777599995,8807.657472
2019-10-06,8758.7260416,8758.7260416
2019-10-07,8734.260326399999,8734.260326399999
2019-10-08,-91208.1862656,8709.7946112
2019-10-09,8685.328895999999,8685.328895999999
2019-10-10,-24783.769497600002,8514.0688896
2019-10-11,-26104.9181184,8440.671744000001
2019-10-12,8440.671744000001,8440.671744000001
2019-10-13,-24832.700928000002,8465.1374592
2019-10-14,-24857.1666432,8440.671744000001
2019-10-15,8391.740313600001,8391.740313600001
2019-10-16,-24881.6323584,8416.2060288
2019-10-17,-24685.9066368,8611.9317504
2019-10-18,8587.4660352,8587.4660352
2019-10-19,-25884.7266816,8660.8631808
2019-10-20,109802.1298176,8660.8631808
2019-10-21,-24612.509491200002,8685.328895999999
2019-10-22,-24636.9752064,8660.8631808
2019-10-23,-25884.7266816,8660.8631808
2019-10-24,-13578.471936,8636.3974656
2019-10-25,30802.3354368,8587.4660352
2019-10-26,-13602.937651199998,8611.9317504
2019-10-27,8563.00032,8563.00032
2019-10-28,-90180.6262272,8489.603174400001
2019-10-29,8440.671744000001,8440.671744000001
2019-10-30,-25003.960934400002,8293.8774528
2019-10-31,-23829.6066048,8244.9460224
2019-11-01,8244.9460224,8244.9460224
2019-11-02,8244.9460224,8244.9460224
2019-11-03,8269.4117376,8269.4117376
2019-11-04,8342.8088832,8342.8088832
2019-11-05,8318.343168,8318.343168
2019-11-06,8318.343168,8318.343168
2019-11-07,8220.4803072,8220.4803072
2019-11-08,8171.5488768,8171.5488768
2019-11-09,8147.0831616000005,8147.0831616000005
2019-11-10,8196.014592,8196.014592
2019-11-11,8147.0831616000005,8147.0831616000005
2019-11-12,-23878.5380352,8196.014592
2019-11-13,40295.0329344,8220.4803072
2019-11-14,40221.635788800006,8147.0831616000005
2019-11-15,-23854.07232,8220.4803072
2019-11-16,8244.9460224,8244.9460224
2019-11-17,40270.5672192,8220.4803072
2019-11-18,8318.343168,8318.343168
2019-11-19,-23658.3465984,8416.2060288
2019-11-20,73861.9941888,8489.603174400001
2019-11-21,-56882.78784,8489.603174400001
2019-11-22,40564.1558016,8489.603174400001
2019-11-23,8489.603174400001,8489.603174400001
2019-11-24,8440.671744000001,8440.671744000001
2019-11-25,73837.5284736,8465.1374592
2019-11-26,164996.7833088,8342.8088832
2019-11-27,-59451.687936,8391.740313600001
2019-11-28,-13798.6633728,8416.2060288
2019-11-29,65127.733862400004,8391.740313600001
2019-11-30,41518.3186944,8220.4803072
2019-12-01,-25150.755225599998,8147.0831616000005
2019-12-02,74767.2256512,8147.0831616000005
2019-12-03,8147.0831616000005,8147.0831616000005
2019-12-04,41444.921548800005,8147.0831616000005
2019-12-05,41469.387264,8147.0831616000005
2019-12-06,-58473.059327999996,8147.0831616000005
2019-12-07,175908.492288,8147.0831616000005
2019-12-08,41493.852979200004,8196.014592
2019-12-09,8171.5488768,8171.5488768
2019-12-10,41444.921548800005,8147.0831616000005
2019-12-11,8147.0831616000005,8147.0831616000005
2019-12-12,266162.51566080004,8367.2745984
2019-12-13,174832.00081919998,8318.343168
2019-12-14,-24808.235212800002,8489.603174400001
2019-12-15,142806.37962239998,8367.2745984
2019-12-16,41542.7844096,8244.9460224
2019-12-17,109508.5412352,8367.2745984
2019-12-18,-59574.016512,8269.4117376
2019-12-19,8196.014592,8196.014592
2019-12-20,76039.4428416,8196.014592
2019-12-21,-26202.7809792,8342.8088832
2019-12-22,-58228.402176,8391.740313600001
2019-12-23,41787.4415616,8489.603174400001
2019-12-24,98645.7636864,8611.9317504
2019-12-25,8367.2745984,8367.2745984
2019-12-26,41640.6472704,8342.8088832
2019-12-27,41762.9758464,8465.1374592
2019-12-28,8563.00032,8563.00032
2019-12-29,41885.304422400004,8587.4660352
2019-12-30,8734.260326399999,8734.260326399999
2019-12-31,76528.7571456,8685.328895999999
2020-01-01,-856.300032,8832.123187199999
2020-01-02,-905.2314623999999,8783.191756799999
2020-01-03,-905.2314623999999,8783.191756799999
2020-01-04,-880.7657472,8807.657472
2020-01-05,-856.300032,8832.123187199999
2020-01-06,-831.8343168,8856.5889024
2020-01-07,-807.3686016,8881.054617599999
2020-01-08,110046.7869696,8905.5203328
2020-01-09,108970.2955008,9052.314624
2020-01-10,42350.1530112,9052.314624
2020-01-11,77091.4685952,9248.040345599999
2020-01-12,75794.7856896,9174.6432
2020-01-13,77262.7286016,9419.300352
2020-01-14,199420.04459520002,9468.2317824
2020-01-15,9321.4374912,9321.4374912
2020-01-16,42668.2073088,9370.3689216
2020-01-17,-23805.1408896,9492.6974976
2020-01-18,42790.535884799996,9492.6974976
2020-01-19,76161.7714176,9541.628928
2020-01-20,9590.5603584,9590.5603584
2020-01-21,42961.795891199996,9663.957504
2020-01-22,43035.193036799996,9737.3546496
2020-01-23,9761.8203648,9761.8203648
2020-01-24,144274.3225344,9835.217510399998
2020-01-25,-23413.6894464,9884.1489408
2020-01-26,98865.9551232,10055.408947200001
2020-01-27,38557.9671552,4012.3772928
2020-01-28,201230.50751999998,171.2600064
2020-01-29,171.2600064,171.2600064
2020-01-30,66791.402496,171.2600064
2020-01-31,100089.2408832,171.2600064
2020-02-01,59378.290790399995,171.2600064
2020-02-02,59378.290790399995,171.2600064
2020-02-03,59353.8250752,146.7942912
2020-02-04,59304.893644799995,97.8628608
2020-02-05,59304.893644799995,97.8628608
2020-02-06,59402.7565056,195.7257216
2020-02-07,59353.8250752,146.7942912
2020-02-08,59353.8250752,146.7942912
2020-02-09,59353.8250752,146.7942912
2020-02-10,59353.8250752,146.7942912
2020-02-11,59329.35936,122.328576
2020-02-12,59329.35936,122.328576
2020-02-13,-31927.758336000003,146.7942912
2020-02-14,32221.3469184,146.7942912
2020-02-15,30924.6640128,97.8628608
2020-02-16,157975.12304639997,97.8628608
2020-02-17,63048.1480704,146.7942912
2020-02-18,-31976.6897664,97.8628608
2020-02-19,32172.415488,97.8628608
2020-02-20,62999.21664,97.8628608
2020-02-21,53139.53341439999,97.8628608
2020-02-22,30924.6640128,97.8628608
2020-02-23,146.7942912,146.7942912
2020-02-24,97.8628608,97.8628608
2020-02-25,32123.484057600002,48.9314304
2020-02-26,30851.266867199996,24.4657152
2020-02-27,32123.484057600002,48.9314304
2020-02-28,30826.801152,0.0
2020-02-29,62974.7509248,73.3971456
2020-03-01,32172.415488,97.8628608
2020-03-02,62999.21664,97.8628608
2020-03-03,97.8628608,97.8628608
2020-03-04,62974.7509248,73.3971456
2020-03-05,32172.415488,97.8628608
2020-03-06,21089.4465024,122.328576
2020-03-07,125973.9675648,146.7942912
2020-03-08,32221.3469184,146.7942912
2020-03-09,156800.7687168,146.7942912
2020-03-10,95147.1664128,171.2600064
2020-03-11,97618.203648,171.2600064
2020-03-12,118585.32157439999,171.2600064
2020-03-13,97618.203648,171.2600064
2020-03-14,292536.55664639996,195.7257216
2020-03-15,248155.7492736,220.1914368
2020-03-16,259263.1839744,220.1914368
2020-03-17,184006.64401919997,220.1914368
2020-03-18,260486.4697344,220.1914368
2020-03-19,118585.32157439999,171.2600064
2020-03-20,195065.14728960002,171.2600064
2020-03-21,227139.69991680002,171.2600064
2020-03-22,281404.65623039997,171.2600064
2020-03-23,227139.69991680002,171.2600064
2020-03-24,345553.7614848,171.2600064
2020-03-25,227115.2342016,146.7942912
2020-03-26,223371.979776,122.328576
2020-03-27,201181.5760896,122.328576
2020-03-28,223347.51406080002,97.8628608
2020-03-29,235727.16595199998,122.328576
2020-03-30,323289.9606528,122.328576
2020-03-31,436835.344896,171.2600064
2020-04-01,513290.70489600004,171.2600064
2020-04-02,269049.4700544,146.7942912
2020-04-03,356563.3333248,122.328576
2020-04-04,201181.5760896,122.328576
2020-04-05,394827.7118976,122.328576
2020-04-06,642812.2011648,171.2600064
2020-04-07,609514.3627776,171.2600064
2020-04-08,838929.3742079999,195.7257216
2020-04-09,975863.9821824,171.2600064
2020-04-10,1213915.3910784,171.2600064
2020-04-11,972145.1934720001,171.2600064
2020-04-12,769813.7287679999,122.328576
2020-04-13,524226.8795904,2471.0372352
2020-04-14,523737.5652864,29114.201088
2020-04-15,442682.6508288,75109.745664
2020-04-16,448896.9424896,130646.919168
2020-04-17,394509.6576,173706.57792
2020-04-18,378435.6827136,206979.95059199998
2020-04-19,380197.214208,233402.923008
2020-04-20,369114.2452224,259336.58112
2020-04-21,391133.3889024,281355.72479999997
2020-04-22,416846.85557759996,305821.44
2020-04-23,554637.763584,347413.15584
2020-04-24,463013.66015999997,389004.87168
2020-04-25,480139.6608,406130.87231999997
2020-04-26,408577.44384,408577.44384
2020-04-27,408577.44384,408577.44384
2020-04-28,366667.6737024,403684.30079999997
2020-04-29,322335.79776,396344.58624
2020-04-30,460567.08864,386558.30016
2020-05-01,344648.5300224,381665.15712
2020-05-02,332415.6724224,369432.29952
2020-05-03,232742.34869759998,342520.01279999997
2020-05-04,186061.764096,320500.86912
2020-05-05,187456.3098624,298481.72544
2020-05-06,122328.576,269122.8672
2020-05-07,249794.95219199997,241965.923328
2020-05-08,233133.8001408,225329.236992
2020-05-09,218234.179584,210405.15072
2020-05-10,207469.26489599998,199640.236032
2020-05-11,194967.2844288,187162.72128
2020-05-12,176642.463744,168813.43488
2020-05-13,167834.806272,160005.77740800002
2020-05-14,162183.22606080002,154378.662912
2020-05-15,156825.234432,148996.205568
2020-05-16,169278.2834688,143369.091072
2020-05-17,31927.758336000003,135540.062208
2020-05-18,436223.702016,138965.26233599999
2020-05-19,545047.2032256,194747.092992
2020-05-20,506146.7160576,247103.72352
2020-05-21,449019.2710656,293588.5824
2020-05-22,544949.3403648001,325394.01216
2020-05-23,280817.4790656,344966.58432
2020-05-24,174856.46653439998,330287.1552
2020-05-25,228118.3285248,305821.44
2020-05-26,161718.377472,278909.15327999997
2020-05-27,179186.89812479998,256890.0096
2020-05-28,127246.1847552,243189.209088
2020-05-29,126610.07616,230222.380032
2020-05-30,64026.776678400005,219457.465344
2020-05-31,75109.745664,192300.521472
2020-06-01,137913.2365824,176153.14944
2020-06-02,86706.49466879999,164409.606144
2020-06-03,6165.3602304,149240.86272
2020-06-04,19841.6950272,135784.71936
2020-06-05,8342.8088832,124285.83321599998
2020-06-06,71611.1483904,111074.347008
2020-06-07,227041.837056,109851.061248
2020-06-08,65250.062438400004,104713.26105599999
2020-06-09,22606.3208448,100309.43231999999
2020-06-10,95171.632128,95171.632128
2020-06-11,-59280.4279296,96150.260736
2020-06-12,-48148.5275136,93703.689216
2020-06-13,72907.831296,72907.831296
2020-06-14,-52111.973376,65078.802432000004
2020-06-15,96468.3150336,57005.116416000004
2020-06-16,137399.4565632,59696.345087999995
2020-06-17,-19964.0236032,57739.087872000004
2020-06-18,-23878.5380352,53824.57344
2020-06-19,48197.458944,48197.458944
2020-06-20,-36111.3956352,41591.71584
2020-06-21,-3987.9115776,35475.28704
2020-06-22,-74962.9513728,261783.15264
2020-06-23,-34080.7412736,535799.16288
2020-06-24,116383.40720639999,538245.7344
2020-06-25,-96933.1636224,530906.01984
2020-06-26,-27793.0524672,374325.44256
2020-06-27,-39389.80147200001,286248.86784
2020-06-28,60528.179404799994,286248.86784
2020-06-29,59280.4279296,286248.86784
2020-06-30,-2397.6400896,286248.86784
2020-07-01,-51720.5219328,286248.86784
2020-07-02,-43059.658752,283802.29632
2020-07-03,-80076.2858496,283802.29632
2020-07-04,-92407.0063104,283802.29632
2020-07-05,-35671.0127616,283802.29632
2020-07-06,-147895.248384,281355.72479999997
2020-07-07,27230.3410176,283802.29632
2020-07-08,-36894.2985216,281355.72479999997
2020-07-09,-12208.391884800001,281355.72479999997
2020-07-10,-147895.248384,281355.72479999997
2020-07-11,-39340.87004159999,278909.15327999997
2020-07-12,24783.769497600002,281355.72479999997
2020-07-13,-76333.031424,278909.15327999997
2020-07-14,-51671.5905024,278909.15327999997
2020-07-15,-2324.242944,278909.15327999997
2020-07-16,-80002.88870400001,276462.58176
2020-07-17,276462.58176,276462.58176
2020-07-18,-139209.91948799998,276462.58176
2020-07-19,241916.99189759998,276462.58176
2020-07-20,240693.70613759998,276462.58176
2020-07-21,-25199.686656,211628.43648
2020-07-22,-839761.2085248,179089.035264
2020-07-23,-129276.83911680001,179089.035264
2020-07-24,-58228.402176,178599.72096
2020-07-25,-34545.5898624,178844.37811199998
2020-07-26,-71293.0940928,177865.749504
2020-07-27,13309.3490688,178599.72096
2020-07-28,-34790.2470144,178599.72096
2020-07-29,-730986.6387455999,178110.40665599998
2020-07-30,143858.40537599998,178379.52952319998
2020-07-31,-131992.533504,177621.09235199998
2020-08-01,-52063.0419456,177376.4352
2020-08-02,4942.0744704,177621.09235199998
2020-08-03,-224252.7455232,177865.749504
2020-08-04,4697.4173184,177376.4352
2020-08-05,-51573.727641599995,177865.749504
2020-08-06,44772.258816,251996.86656
2020-08-07,23413.6894464,298481.72544
2020-08-08,-329357.4580224,298481.72544
2020-08-09,130720.3163136,298481.72544
2020-08-10,120518.11307519999,220436.093952
2020-08-11,-531199.6084224,184226.835456
2020-08-12,239494.8860928,183982.178304
2020-08-13,-240571.3775616,183737.52115199997
2020-08-14,-174465.0150912,183248.206848
2020-08-15,-241060.6918656,183248.206848
2020-08-16,82106.94021120001,182024.921088
2020-08-17,-19768.2978816,181290.94963199997
2020-08-18,-42472.481587199996,182024.921088
2020-08-19,-86119.317504,181535.606784
2020-08-20,78681.74008319998,179823.00672
2020-08-21,-201328.3703808,179823.00672
2020-08-22,-67623.2368128,180312.321024
2020-08-23,245195.3977344,181046.29248
2020-08-24,267410.267136,179823.00672
2020-08-25,-578026.9873151999,179333.69241599998
2020-08-26,-177621.09235199998,178844.37811199998
2020-08-27,92015.5548672,178355.063808
2020-08-28,-48858.0332544,178110.40665599998
2020-08-29,307631.9029248,178110.40665599998
2020-08-30,-147283.605504,177131.778048
2020-08-31,-384111.72864,177131.778048
2020-09-01,-1268498.4016896,177131.778048
2020-09-02,429006.316032,177376.4352
2020-09-03,671021.1707903999,177621.09235199998
2020-09-04,-189217.8413568,178355.063808
2020-09-05,-840250.5228288,178599.72096
2020-09-06,-231127.6114944,178379.52952319998
2020-09-07,-222271.022592,177376.4352
2020-09-08,31805.42976,178599.72096
2020-09-09,-43426.64448,177376.4352
2020-09-10,-65127.733862400004,176642.463744
2020-09-11,-43646.8359168,175908.492288
2020-09-12,-7143.9888384,176642.463744
2020-09-13,-89299.86048,175908.492288
2020-09-14,36209.258496,67036.059648
2020-09-15,6703.6059648,6703.6059648
2020-09-16,-53310.7934208,7119.523123200001
2020-09-17,7119.523123200001,7119.523123200001
2020-09-18,251385.22368,7143.9888384
2020-09-19,-298750.8483072,7143.9888384
2020-09-20,-165559.4947584,7119.523123200001
2020-09-21,26863.3552896,7119.523123200001
2020-09-22,-12599.843328,7143.9888384
2020-09-23,-23707.2780288,7119.523123200001
2020-09-24,-85360.8803328,7143.9888384
2020-09-25,-23707.2780288,7119.523123200001
2020-09-26,-22459.5265536,7143.9888384
2020-09-27,-54534.0791808,7143.9888384
2020-09-28,-54558.544896,7119.523123200001
2020-09-29,-22483.992268799997,7119.523123200001
2020-09-30,-23707.2780288,7119.523123200001
2020-10-01,-54558.544896,7119.523123200001
2020-10-02,-12624.3090432,7119.523123200001
2020-10-03,-23707.2780288,7119.523123200001
2020-10-04,7119.523123200001,7119.523123200001
2020-10-05,-23707.2780288,7119.523123200001
2020-10-06,7119.523123200001,7119.523123200001
2020-10-07,-85385.34604799999,7119.523123200001
2020-10-08,37970.7899904,7119.523123200001
2020-10-09,-53310.7934208,7119.523123200001
2020-10-10,-23560.483737600003,7266.3174144
2020-10-11,67843.4282496,7413.111705599999
2020-10-12,-22165.9379712,7437.5774208
2020-10-13,-2226.3800832,59451.687936
2020-10-14,-42374.618726400004,141411.83385599998
2020-10-15,-32514.9355008,141411.83385599998
2020-10-16,19058.7921408,141191.6424192
2020-10-17,-103318.71528959999,140922.519552
2020-10-18,27695.1896064,139943.890944
2020-10-19,-13015.7604864,139943.890944
2020-10-20,17077.069209600002,140433.20524799998
2020-10-21,-93923.8806528,140433.20524799998
2020-10-22,-42129.9615744,140433.20524799998
2020-10-23,-38655.830016,140188.54809599998
2020-10-24,32123.484057600002,140677.86239999998
2020-10-25,-126732.404736,140922.519552
2020-10-26,-56931.7192704,140433.20524799998
2020-10-27,21285.172223999998,139699.233792
2020-10-28,-39145.14432,139699.233792
2020-10-29,21774.486528,140188.54809599998
2020-10-30,-58155.005030399996,140433.20524799998
2020-10-31,-7829.028864,140188.54809599998
2020-11-01,20795.85792,140433.20524799998
2020-11-02,-56931.7192704,140433.20524799998
2020-11-03,-8807.657472,140433.20524799998
2020-11-04,-27083.5467264,140677.86239999998
2020-11-05,110585.03270400001,140188.54809599998
2020-11-06,-126977.061888,140677.86239999998
2020-11-07,111808.31846400001,141411.83385599998
2020-11-08,-55463.776358400006,141901.14816
2020-11-09,22997.772288,142635.11961599998
2020-11-10,-4403.828736,142390.462464
2020-11-11,26936.7524352,141656.49100799998
2020-11-12,7462.043135999999,141901.14816
2020-11-13,190245.40139520002,142145.805312
2020-11-14,-50521.701887999996,141901.14816
2020-11-15,-2422.1058048,141901.14816
2020-11-16,-16025.043456,88810.54617599999
2020-11-17,56980.6507008,8881.054617599999
2020-11-18,9003.3831936,9003.3831936
2020-11-19,-20551.200768,9052.314624
2020-11-20,9076.7803392,9076.7803392
2020-11-21,38753.6928768,9150.1774848
2020-11-22,123894.3817728,9174.6432
2020-11-23,-105496.16394239999,9223.5746304
2020-11-24,65984.0338944,9248.040345599999
2020-11-25,-19132.1892864,9248.040345599999
2020-11-26,9248.040345599999,9248.040345599999
2020-11-27,37628.2699776,9248.040345599999
2020-11-28,-47487.9532032,9248.040345599999
2020-11-29,65984.0338944,9248.040345599999
2020-11-30,9272.5060608,9272.5060608
2020-12-01,-19132.1892864,9248.040345599999
2020-12-02,95563.0835712,9223.5746304
2020-12-03,-48711.2389632,9248.040345599999
2020-12-04,38851.5557376,9248.040345599999
2020-12-05,-20404.4064768,9199.108915199999
2020-12-06,-19034.3264256,9345.9032064
2020-12-07,67354.1139456,9370.3689216
2020-12-08,67329.6482304,9345.9032064
2020-12-09,-48613.376102400005,9370.3689216
2020-12-10,153644.691456,9321.4374912
2020-12-11,-48833.567539200005,9150.1774848
2020-12-12,37334.6813952,8954.4517632
2020-12-13,95220.5635584,8881.054617599999
2020-12-14,8856.5889024,8856.5889024
2020-12-15,38411.172864,8807.657472
2020-12-16,37138.9556736,8758.7260416
2020-12-17,56833.8564096,8734.260326399999
2020-12-18,153008.5828608,8685.328895999999
2020-12-19,-77678.64576,8660.8631808
2020-12-20,65347.925299200004,8611.9317504
2020-12-21,-67892.35968,8587.4660352
2020-12-22,56687.062118400005,8587.4660352
2020-12-23,94853.57783040001,8514.0688896
2020-12-24,8489.603174400001,8489.603174400001
2020-12-25,-77874.3714816,8465.1374592
2020-12-26,152837.3228544,8514.0688896
2020-12-27,8367.2745984,8367.2745984
2020-12-28,8342.8088832,8342.8088832
2020-12-29,36698.5728,8318.343168
2020-12-30,-49714.3332864,8269.4117376
2020-12-31,95905.60358400001,8318.343168
2021-01-01,37921.85856,8318.343168
2021-01-02,67427.5110912,8220.4803072
2021-01-03,8293.8774528,8293.8774528
2021-01-04,98376.6408192,8342.8088832
2021-01-05,87318.13754879999,8367.2745984
2021-01-06,8293.8774528,8293.8774528
2021-01-07,8318.343168,8318.343168
2021-01-08,37872.9271296,8269.4117376
2021-01-09,67476.4425216,8269.4117376
2021-01-10,37823.9956992,8220.4803072
2021-01-11,8196.014592,8196.014592
2021-01-12,-21334.1036544,8269.4117376
2021-01-13,38019.7214208,8416.2060288
2021-01-14,38019.7214208,8416.2060288
2021-01-15,67574.3053824,8367.2745984
2021-01-16,8440.671744000001,8440.671744000001
2021-01-17,68870.988288,8440.671744000001
2021-01-18,8440.671744000001,8440.671744000001
2021-01-19,38019.7214208,8416.2060288
2021-01-20,-21211.775078399998,8391.740313600001
2021-01-21,37970.7899904,8367.2745984
2021-01-22,67574.3053824,8367.2745984
2021-01-23,8416.2060288,8416.2060288
2021-01-24,97202.2864896,8391.740313600001
2021-01-25,8514.0688896,8514.0688896
2021-01-26,55757.3649408,6410.0173824
2021-01-27,67354.1139456,8147.0831616000005
2021-01-28,5871.771648,5871.771648
2021-01-29,34667.9184384,5064.4030464
2021-01-30,95220.5635584,5186.731622400001
2021-01-31,7853.4945792,7853.4945792
2021-02-01,34937.041305599996,5333.5259136
2021-02-02,64173.5709696,4966.5401856
2021-02-03,37408.078540799994,7804.5631488
2021-02-04,67011.5939328,7804.5631488
2021-02-05,-51402.4676352,7804.5631488
2021-02-06,7755.6317184,7755.6317184
2021-02-07,-21847.883673599998,7755.6317184
2021-02-08,66987.1282176,7780.0974336
2021-02-09,-21896.815103999998,7706.700288
2021-02-10,7706.700288,7706.700288
2021-02-11,37310.21568,7706.700288
2021-02-12,126145.2275712,7731.1660032
2021-02-13,88027.64328959999,7853.4945792
2021-02-14,7804.5631488,7804.5631488
2021-02-15,185523.5183616,7902.4260096
2021-02-16,-51255.673343999995,7951.35744
2021-02-17,7829.028864,7829.028864
2021-02-18,67011.5939328,7804.5631488
2021-02-19,96712.9721856,7902.4260096
2021-02-20,67109.4567936,7902.4260096
2021-02-21,88052.1090048,7877.960294400001
2021-02-22,67011.5939328,7804.5631488
2021-02-23,-51426.933350399995,7780.0974336
2021-02-24,-41689.5787008,7657.7688576
2021-02-25,116212.14719999999,7657.7688576
2021-02-26,7780.0974336,7780.0974336
2021-02-27,66913.73107200001,7706.700288
2021-02-28,37114.4899584,7510.974566399999
2021-03-01,66644.6082048,7437.5774208
2021-03-02,33933.9469824,4330.4315904
2021-03-03,-58888.9764864,318.0542976
2021-03-04,29799.241113599997,195.7257216
2021-03-05,179137.9666944,293.5885824
2021-03-06,197536.1845248,171.2600064
2021-03-07,-167541.21768960002,220.1914368
2021-03-08,-29456.721100799998,146.7942912
2021-03-09,59353.8250752,146.7942912
2021-03-10,228411.9171072,220.1914368
2021-03-11,-119515.018752,122.328576
2021-03-12,119833.07304959999,195.7257216
2021-03-13,-119441.6216064,195.7257216
2021-03-14,146.7942912,146.7942912
2021-03-15,149338.7255808,97.8628608
2021-03-16,227090.7684864,122.328576
2021-03-17,149338.7255808,97.8628608
2021-03-18,-29481.186816,122.328576
2021-03-19,118560.8558592,146.7942912
2021-03-20,275214.8302848,146.7942912
2021-03-21,-123233.80746239999,122.328576
2021-03-22,296157.482496,122.328576
2021-03-23,214760.0480256,122.328576
2021-03-24,172801.34645759998,122.328576
2021-03-25,61800.3965952,122.328576
2021-03-26,-88932.874752,2348.7086592
2021-03-27,122524.3017216,415.9171584
2021-03-28,91697.50056959999,415.9171584
2021-03-29,123845.45034239998,489.314304
2021-03-30,112738.0156416,489.314304
2021-03-31,60870.69941759999,440.3828736
2021-04-01,215078.1023232,440.3828736
2021-04-02,265697.667072,489.314304
2021-04-03,275532.88458240003,464.8485888
2021-04-04,327277.87223040004,415.9171584
2021-04-05,480188.5922304,366.985728
2021-04-06,248253.6121344,318.0542976
2021-04-07,115037.79287040001,318.0542976
2021-04-08,253195.6866048,342.5200128
2021-04-09,367890.9594624,318.0542976
2021-04-10,251972.4008448,342.5200128
2021-04-11,147112.3454976,318.0542976
2021-04-12,158195.3144832,318.0542976
2021-04-13,190245.40139520002,293.5885824
2021-04-14,63146.0109312,244.657152
2021-04-15,209915.83641599998,220.1914368
2021-04-16,188948.7184896,220.1914368
2021-04-17,95196.0978432,220.1914368
2021-04-18,220.1914368,220.1914368
2021-04-19,32368.141209600002,293.5885824
2021-04-20,367744.1651712,171.2600064
2021-04-21,-126879.1990272,171.2600064
2021-04-22,190123.0728192,146.7942912
2021-04-23,125973.9675648,171.2600064
2021-04-24,84039.73171200001,171.2600064
2021-04-25,126022.8989952,195.7257216
2021-04-26,32294.744064,220.1914368
2021-04-27,31046.9925888,220.1914368
2021-04-28,127270.65047040001,220.1914368
2021-04-29,269.1228672,269.1228672
2021-04-30,65617.0481664,244.657152
2021-05-01,86559.7003776,220.1914368
2021-05-02,161816.2403328,220.1914368
2021-05-03,33542.495539200005,244.657152
2021-05-04,64369.2966912,220.1914368
2021-05-05,220.1914368,220.1914368
2021-05-06,129717.22199040001,195.7257216
2021-05-07,-64002.3109632,146.7942912
2021-05-08,161742.8431872,146.7942912
2021-05-09,54485.1477504,195.7257216
2021-05-10,32294.744064,220.1914368
2021-05-11,244.657152,244.657152
2021-05-12,-2226.3800832,148262.234112
2021-05-13,-11254.228991999998,313161.15456
2021-05-14,-219702.122496,313161.15456
2021-05-15,218185.24815360003,313161.15456
2021-05-16,226846.1113344,310714.58304
2021-05-17,27010.149580799996,310714.58304
2021-05-18,42032.0987136,283802.29632
2021-05-19,-121790.3302656,256890.0096
2021-05-20,-18153.5606784,254443.43808
2021-05-21,4036.843008,256890.0096
2021-05-22,44747.793100799994,254443.43808
2021-05-23,68161.4825472,256890.0096
2021-05-24,193988.65582080002,256890.0096
2021-05-25,-16954.7406336,256890.0096
2021-05-26,-29260.9953792,254443.43808
