date,total avg discharge (m3/d),computed flow(m3/d),avg air temperature (C),max air temperature (C),min air temperature (C),wse(m),storage(m3)
1983-06-16,,,,,,1293.9582960000002,121246088.406
1983-06-17,,,,,,1294.000968,123290223.7968
1983-06-18,,,,,,1294.010112,123728972.6328
1983-06-19,,,,,,1293.9552480000002,121097935.1232
1983-06-20,,,,,,1293.9522000000002,120956886.6852
1983-06-21,,,,,,1293.9704880000002,121826650.4376
1983-06-22,,,,,,1293.9461039999999,120668388.04800001
1983-06-23,,,,,,1293.924768,119667357.354
1983-06-24,,,,,,1293.9186720000002,119381930.08199999
1983-06-25,,,,,,1293.903432,118667720.4924
1983-06-26,,,,,,1293.8942880000002,118246906.45560001
1983-06-27,,,,,,1293.876,117402589.3956
1983-06-28,,,,,,1293.8820960000003,117683280.1044
1983-06-29,,,,,,1293.863808,116791067.016
1983-06-30,,,,,,1293.8820960000003,117683280.1044
1983-07-01,,,,,,1293.8820960000003,117683280.1044
1983-07-02,,,,,,1293.863808,116791067.016
1983-07-03,,,,,,1293.8820960000003,117683280.1044
1983-07-04,,,,,,1293.8820960000003,117683280.1044
1983-07-05,,,,,,1293.869904,117096550.6728
1983-07-06,,,,,,1293.8820960000003,117683280.1044
1983-07-07,,,,,,1293.876,117402589.3956
1983-07-08,,,,,,1293.86076,116642371.00199999
1983-07-09,,,,,,1293.8516160000001,116182640.6712
1983-07-10,,,,,,1293.857712,116486520.804
1983-07-11,,,,,,1293.933912,120093339.67199999
1983-07-12,,,,,,1294.01316,123880456.3116
1983-07-13,,,,,,1294.0710720000002,126719779.25400001
1983-07-14,,,,,,1294.04364,125361520.4172
1983-07-15,,,,,,1294.01316,123880456.3116
1983-07-16,,,,,,1293.99792,123139455.53639999
1983-07-17,,,,,,1293.9674400000001,121677806.406
1983-07-18,,,,,,1293.9278160000001,119806888.6116
1983-07-19,,,,,,1293.8912400000002,118102317.93
1983-07-20,,,,,,1293.836376,115430316.5496
1983-07-21,,,,,,1293.787608,113043841.11960001
1983-07-22,,,,,,1293.757128,111577344.4128
1983-07-23,,,,,,1293.796752,113491051.6284
1983-07-24,,,,,,1293.8516160000001,116182640.6712
1983-07-25,,,,,,1293.8820960000003,117683280.1044
1983-07-26,,,,,,1293.8942880000002,118246906.45560001
1983-07-27,,,,,,1293.90648,118812999.7668
1983-07-28,,,,,,1293.8912400000002,118102317.93
1983-07-29,,,,,,1293.876,117402589.3956
1983-07-30,,,,,,1293.8790480000002,117539493.3408
1983-07-31,,,,,,1293.8790480000002,117539493.3408
1983-08-01,,,,,,1293.8942880000002,118246906.45560001
1983-08-02,,,,,,1293.8942880000002,118246906.45560001
1983-08-03,,,,,,1293.90648,118812999.7668
1983-08-04,,,,,,1293.8912400000002,118102317.93
1983-08-05,,,,,,1293.866856,116947336.5972
1983-08-06,,,,,,1293.8546640000002,116338071.486
1983-08-07,,,,,,1293.824184,114828945.7104
1983-08-08,,,,,,1293.8424720000003,115732210.77960001
1983-08-09,,,,,,1293.796752,113491051.6284
1983-08-10,,,,,,1293.824184,114828945.7104
1983-08-11,,,,,,1293.833328,115276082.2104
1983-08-12,,,,,,1293.8180880000002,114529518.44039999
1983-08-13,,,,,,1293.8089439999999,114078114.0996
1983-08-14,,,,,,1293.802848,113780623.3932
1983-08-15,,,,,,1293.796752,113491051.6284
1983-08-16,,,,,,1293.78456,112899906.3384
1983-08-17,,,,,,1293.787608,113043841.11960001
1983-08-18,,,,,,1293.8180880000002,114529518.44039999
1983-08-19,,,,,,1293.839424,115577359.7004
1983-08-20,,,,,,1293.863808,116791067.016
1983-08-21,,,,,,1293.8790480000002,117539493.3408
1983-08-22,,,,,,1293.8881920000001,117964760.2404
1983-08-23,,,,,,1293.8912400000002,118102317.93
1983-08-24,,,,,,1293.885144,117820504.7544
1983-08-25,,,,,,1293.8790480000002,117539493.3408
1983-08-26,,,,,,1293.869904,117096550.6728
1983-08-27,,,,,,1293.8485680000001,116034697.08
1983-08-28,,,,,,1293.833328,115276082.2104
1983-08-29,,,,,,1293.833328,115276082.2104
1983-08-30,,,,,,1293.8455199999999,115879648.64400001
1983-08-31,,,,,,1293.8485680000001,116034697.08
1983-09-01,,,,,,1293.8180880000002,114529518.44039999
1983-09-02,,,,,,1293.8485680000001,116034697.08
1983-09-03,,,,,,1293.86076,116642371.00199999
1983-09-04,,,,,,1293.857712,116486520.804
1983-09-05,,,,,,1293.86076,116642371.00199999
1983-09-06,,,,,,1293.866856,116947336.5972
1983-09-07,,,,,,1293.876,117402589.3956
1983-09-08,,,,,,1293.857712,116486520.804
1983-09-09,,,,,,1293.8424720000003,115732210.77960001
1983-09-10,,,,,,1293.8485680000001,116034697.08
1983-09-11,,,,,,1293.8516160000001,116182640.6712
1983-09-12,,,,,,1293.872952,117253214.9676
1983-09-13,,,,,,1293.885144,117820504.7544
1983-09-14,,,,,,1293.8820960000003,117683280.1044
1983-09-15,,,,,,1293.8790480000002,117539493.3408
1983-09-16,,,,,,1293.863808,116791067.016
1983-09-17,,,,,,1293.8485680000001,116034697.08
1983-09-18,,,,,,1293.821136,114675525.46800001
1983-09-19,,,,,,1293.876,117402589.3956
1983-09-20,,,,,,1293.8485680000001,116034697.08
1983-09-21,,,,,,1293.872952,117253214.9676
1983-09-22,,,,,,1293.885144,117820504.7544
1983-09-23,,,,,,1293.8912400000002,118102317.93
1983-09-24,,,,,,1293.8942880000002,118246906.45560001
1983-09-25,,,,,,1293.897336,118384673.83680001
1983-09-26,,,,,,1293.9186720000002,119381930.08199999
1983-09-27,,,,,,1293.897336,118384673.83680001
1983-09-28,,,,,,1293.900384,118529620.0716
1983-09-29,,,,,,1293.909528,118951433.2272
1983-09-30,,,,,,1293.8881920000001,117964760.2404
1983-10-01,,,,,,1293.869904,117096550.6728
1983-10-02,,,,,,1293.8516160000001,116182640.6712
1983-10-03,,,,,,1293.857712,116486520.804
1983-10-04,,,,,,1293.869904,117096550.6728
1983-10-05,,,,,,1293.8820960000003,117683280.1044
1983-10-06,,,,,,1293.8790480000002,117539493.3408
1983-10-07,,,,,,1293.8820960000003,117683280.1044
1983-10-08,,,,,,1293.872952,117253214.9676
1983-10-09,,,,,,1293.86076,116642371.00199999
1983-10-10,,,,,,1293.824184,114828945.7104
1983-10-11,,,,,,1293.836376,115430316.5496
1983-10-12,,,,,,1293.763224,111869173.446
1983-10-13,,,,,,1293.680928,107997403.074
1983-10-14,,,,,,1293.766272,112018856.244
1983-10-15,,,,,,1293.7998,113635849.84560001
1983-10-16,,,,,,1293.802848,113780623.3932
1983-10-17,,,,,,1293.802848,113780623.3932
1983-10-18,,,,,,1293.802848,113780623.3932
1983-10-19,,,,,,1293.802848,113780623.3932
1983-10-20,,,,,,1293.7998,113635849.84560001
1983-10-21,,,,,,1293.796752,113491051.6284
1983-10-22,,,,,,1293.802848,113780623.3932
1983-10-23,,,,,,1293.7998,113635849.84560001
1983-10-24,,,,,,1293.8058960000003,113932958.1732
1983-10-25,,,,,,1293.8180880000002,114529518.44039999
1983-10-26,,,,,,1293.8089439999999,114078114.0996
1983-10-27,,,,,,1293.802848,113780623.3932
1983-10-28,,,,,,1293.8058960000003,113932958.1732
1983-10-29,,,,,,1293.8089439999999,114078114.0996
1983-10-30,,,,,,1293.7998,113635849.84560001
1983-10-31,,,,,,1293.7784640000002,112605486.9972
1983-11-01,,,,,,1293.699216,108846826.7412
1983-11-02,,,,,,1293.690072,108424742.22
1983-11-03,,,,,,1293.6778800000002,107859993.402
1983-11-04,,,,,,1293.6748320000002,107715663.9072
1983-11-05,,,,,,1293.6748320000002,107715663.9072
1983-11-06,,,,,,1293.668736,107434874.52
1983-11-07,,,,,,1293.66264,107154714.2076
1983-11-08,,,,,,1293.66264,107154714.2076
1983-11-09,,,,,,1293.644352,106325186.5728
1983-11-10,,,,,,1293.604728,104532311.05800001
1983-11-11,,,,,,1293.58644,103716573.72960001
1983-11-12,,,,,,1293.528528,100971451.6548
1983-11-13,,,,,,1293.54072,101559587.25360002
1983-11-14,,,,,,1293.5590080000002,102448223.25
1983-11-15,,,,,,1293.51024,100095730.194
1983-11-16,,,,,,1293.4584240000002,97658657.4144
1983-11-17,,,,,,1293.409656,95422789.89240001
1983-11-18,,,,,,1293.315168,91226194.8972
1983-11-19,,,,,,1293.2450640000002,88111374.19680001
1983-11-20,,,,,,1293.1962960000003,85816040.604
1983-11-21,,,,,,1293.1292400000002,82757195.226
1983-11-22,,,,,,1293.016464,77865990.6384
1983-11-23,,,,,,1292.955504,75296035.0584
1983-11-24,,,,,,1292.937216,74427973.50840001
1983-11-25,,,,,,1292.9433119999999,74716139.10599999
1983-11-26,,,,,,1292.9494080000002,75005562.8532
1983-11-27,,,,,,1292.937216,74427973.50840001
1983-11-28,,,,,,1292.894544,72441059.2548
1983-11-29,,,,,,1292.882352,71889928.056
1983-11-30,,,,,,1292.857968,70786925.5704
1983-12-01,,,,,,1292.8427279999999,70102886.9016
1983-12-02,,,,,,1292.8488240000001,70374375.8496
1983-12-03,,,,,,1292.836632,69832446.4116
1983-12-04,,,,,,1292.861016,70920511.4544
1983-12-05,,,,,,1292.857968,70786925.5704
1983-12-06,,,,,,1292.830536,69563042.0448
1983-12-07,,,,,,1292.8396800000003,69970768.8588
1983-12-08,,,,,,1292.85492,70646987.2644
1983-12-09,,,,,,1292.857968,70786925.5704
1983-12-10,,,,,,1292.864064,71061128.1744
1983-12-11,,,,,,1292.861016,70920511.4544
1983-12-12,,,,,,1292.873208,71471025.91319999
1983-12-13,,,,,,1292.857968,70786925.5704
1983-12-14,,,,,,1292.87016,71336329.8972
1983-12-15,,,,,,1292.861016,70920511.4544
1983-12-16,,,,,,1292.9524560000002,75154209.528
1983-12-17,,,,,,1292.998176,77098988.1048
1983-12-18,,,,,,1293.0042720000001,77353812.738
1983-12-19,,,,,,1293.013416,77734439.9964
1983-12-20,,,,,,1293.00732,77478431.2224
1983-12-21,,,,,,1292.9920800000002,76845076.2468
1983-12-22,,,,,,1292.995128,76968806.6256
1983-12-23,,,,,,1292.970744,75959647.2984
1983-12-24,,,,,,1292.90064,72721601.946
1983-12-25,,,,,,1292.9158800000002,73431259.9944
1983-12-26,,,,,,1292.918928,73569841.4724
1983-12-27,,,,,,1292.9250240000001,73854750.6828
1983-12-28,,,,,,1292.9250240000001,73854750.6828
1983-12-29,,,,,,1292.921976,73715638.8084
1983-12-30,,,,,,1292.921976,73715638.8084
1983-12-31,,,,,,1292.918928,73569841.4724
1984-01-01,,,,,,1292.9250240000001,73854750.6828
1984-01-02,,,,,,1292.940264,74575473.0468
1984-01-03,,,,,,1292.9433119999999,74716139.10599999
1984-01-04,,,,,,1292.9433119999999,74716139.10599999
1984-01-05,,,,,,1292.973792,76088126.57519999
1984-01-06,,,,,,1293.0042720000001,77353812.738
1984-01-07,,,,,,1293.013416,77734439.9964
1984-01-08,,,,,,1293.0195119999998,77991435.5544
1984-01-09,,,,,,1293.0195119999998,77991435.5544
1984-01-10,,,,,,1293.02256,78123343.9056
1984-01-11,,,,,,1293.02256,78123343.9056
1984-01-12,,,,,,1293.02256,78123343.9056
1984-01-13,,,,,,1293.02256,78123343.9056
1984-01-14,,,,,,1293.0256080000001,78249208.20480001
1984-01-15,,,,,,1293.02256,78123343.9056
1984-01-16,,,,,,1293.02256,78123343.9056
1984-01-17,,,,,,1293.0256080000001,78249208.20480001
1984-01-18,,,,,,1293.0195119999998,77991435.5544
1984-01-19,,,,,,1293.02256,78123343.9056
1984-01-20,,,,,,1293.0195119999998,77991435.5544
1984-01-21,,,,,,1293.010368,77609550.1464
1984-01-22,,,,,,1293.00732,77478431.2224
1984-01-23,,,,,,1293.0195119999998,77991435.5544
1984-01-24,,,,,,1293.0256080000001,78249208.20480001
1984-01-25,,,,,,1293.0256080000001,78249208.20480001
1984-01-26,,,,,,1293.0378,78767245.1352
1984-01-27,,,,,,1293.031704,78507770.2824
1984-01-28,,,,,,1293.034752,78640542.0696
1984-01-29,,,,,,1293.0378,78767245.1352
1984-01-30,,,,,,1293.0256080000001,78249208.20480001
1984-01-31,,,,,,1293.02256,78123343.9056
1984-02-01,,,,,,1293.0195119999998,77991435.5544
1984-02-02,,,,,,1292.97684,76210635.8088
1984-02-03,,,,,,1292.934168,74287702.1628
1984-02-04,,,,,,1292.921976,73715638.8084
1984-02-05,,,,,,1292.918928,73569841.4724
1984-02-06,,,,,,1292.87016,71336329.8972
1984-02-07,,,,,,1292.7360480000002,65520730.728
1984-02-08,,,,,,1292.617176,60446181.6732
1984-02-09,,,,,,1292.562312,57945547.6692
1984-02-10,,,,,,1292.537928,56867658.8364
1984-02-11,,,,,,1292.544024,57135163.644
1984-02-12,,,,,,1292.537928,56867658.8364
1984-02-13,,,,,,1292.537928,56867658.8364
1984-02-14,,,,,,1292.547072,57272758.338
1984-02-15,,,,,,1292.5348800000002,56737539.03120001
1984-02-16,,,,,,1292.48916,54777835.3464
1984-02-17,,,,,,1292.486112,54646297.0392
1984-02-18,,,,,,1292.4922080000001,54903403.610400006
1984-02-19,,,,,,1292.4922080000001,54903403.610400006
1984-02-20,,,,,,1292.48916,54777835.3464
1984-02-21,,,,,,1292.470872,54011807.262
1984-02-22,,,,,,1292.461728,53629773.8364
1984-02-23,,,,,,1292.4586800000002,53507067.246
1984-02-24,,,,,,1292.4525840000001,53256448.779599994
1984-02-25,,,,,,1292.4282,52265791.652399994
1984-02-26,,,,,,1292.4160080000001,51777358.242000006
1984-02-27,,,,,,1292.406864,51417021.7296
1984-02-28,,,,,,1292.385528,50576207.7528
1984-02-29,,,,,,1292.3763840000001,50224172.5608
1984-03-01,,,,,,1292.3733359999999,50103562.8864
1984-03-02,,,,,,1292.364192,49754882.76
1984-03-03,,,,,,1292.361144,49635346.213199995
1984-03-04,,,,,,1292.361144,49635346.213199995
1984-03-05,,,,,,1292.3580960000002,49521878.388
1984-03-06,,,,,,1292.3580960000002,49521878.388
1984-03-07,,,,,,1292.3580960000002,49521878.388
1984-03-08,,,,,,1292.352,49289922.47400001
1984-03-09,,,,,,1292.3550480000001,49289860.8
1984-03-10,,,,,,1292.3580960000002,49521878.388
1984-03-11,,,,,,1292.294088,46555901.7192
1984-03-12,,,,,,1292.327616,48118239.822000004
1984-03-13,,,,,,1292.391624,50814220.0536
1984-03-14,,,,,,1292.449536,53128610.9124
1984-03-15,,,,,,1292.44344,52879756.322399996
1984-03-16,,,,,,1292.431248,52385599.5648
1984-03-17,,,,,,1292.385528,50576207.7528
1984-03-18,,,,,,1292.3733359999999,50103562.8864
1984-03-19,,,,,,1292.3580960000002,49521878.388
1984-03-20,,,,,,1292.352,49289922.47400001
1984-03-21,,,,,,1292.345904,48994331.3268
1984-03-22,,,,,,1292.3702880000003,49989021.9336
1984-03-23,,,,,,1292.4190560000002,51902001.396
1984-03-24,,,,,,1292.4922080000001,54903403.610400006
1984-03-25,,,,,,1292.574504,58492151.9964
1984-03-26,,,,,,1292.6598480000002,62433034.2528
1984-03-27,,,,,,1292.781768,67451176.2672
1984-03-28,,,,,,1292.940264,74575473.0468
1984-03-29,,,,,,1293.0652320000002,79942282.8528
1984-03-30,,,,,,1293.1444800000002,83445958.1232
1984-03-31,,,,,,1293.2206800000001,86956220.17680001
1984-04-01,,,,,,1293.2816400000002,89777608.32000001
1984-04-02,,,,,,1293.31212,91090586.10599999
1984-04-03,,,,,,1293.351744,92822971.7616
1984-04-04,,,,,,1293.37308,93774576.912
1984-04-05,,,,,,1293.3761279999999,93907558.39080001
1984-04-06,,,,,,1293.391368,94595087.80800001
1984-04-07,,,,,,1293.467568,98088389.5116
1984-04-08,,,,,,1293.5254800000002,100828552.9968
1984-04-09,,,,,,1293.623016,105354487.152
1984-04-10,,,,,,1293.6352080000001,105906222.756
1984-04-11,,,,,,1293.699216,108846826.7412
1984-04-12,,,,,,1293.70836,109277533.2876
1984-04-13,,,,,,1293.7418880000002,110854845.8376
1984-04-14,,,,,,1293.7510320000001,111286378.81560001
1984-04-15,,,,,,1293.7540800000002,111435284.5212
1984-04-16,,,,,,1293.757128,111577344.4128
1984-04-17,,,,,,1293.757128,111577344.4128
1984-04-18,,,,,,1293.7693199999999,112161680.8932
1984-04-19,,,,,,1293.717504,109702923.53520001
1984-04-20,,,,,,1293.802848,113780623.3932
1984-04-21,,,,,,1293.821136,114675525.46800001
1984-04-22,,,,,,1293.8119920000001,114230732.58
1984-04-23,,,,,,1293.781512,112748953.056
1984-04-24,,,,,,1293.821136,114675525.46800001
1984-04-25,,,,,,1293.903432,118667720.4924
1984-04-26,,,,,,1293.9186720000002,119381930.08199999
1984-04-27,,,,,,1293.8881920000001,117964760.2404
1984-04-28,,,,,,1293.8485680000001,116034697.08
1984-04-29,,,,,,1293.86076,116642371.00199999
1984-04-30,,,,,,1293.863808,116791067.016
1984-05-01,,,,,,1293.86076,116642371.00199999
1984-05-02,,,,,,1293.876,117402589.3956
1984-05-03,,,,,,1293.8790480000002,117539493.3408
1984-05-04,,,,,,1293.866856,116947336.5972
1984-05-05,,,,,,1293.8790480000002,117539493.3408
1984-05-06,,,,,,1293.8790480000002,117539493.3408
1984-05-07,,,,,,1293.8942880000002,118246906.45560001
1984-05-08,,,,,,1293.8790480000002,117539493.3408
1984-05-09,,,,,,1293.8516160000001,116182640.6712
1984-05-10,,,,,,1293.86076,116642371.00199999
1984-05-11,,,,,,1293.863808,116791067.016
1984-05-12,,,,,,1293.863808,116791067.016
1984-05-13,,,,,,1293.863808,116791067.016
1984-05-14,,,,,,1293.821136,114675525.46800001
1984-05-15,,,,,,1293.8516160000001,116182640.6712
1984-05-16,,,,,,1293.86076,116642371.00199999
1984-05-17,,,,,,1293.863808,116791067.016
1984-05-18,,,,,,1293.903432,118667720.4924
1984-05-19,,,,,,1293.9582960000002,121246088.406
1984-05-20,,,,,,1294.016208,124025032.50240001
1984-05-21,,,,,,1294.0314480000002,124763985.70080002
1984-05-22,,,,,,1294.040592,125215390.0416
1984-05-23,,,,,,1294.025352,124473649.17840001
1984-05-24,,,,,,1294.025352,124473649.17840001
1984-05-25,,,,,,1294.0314480000002,124763985.70080002
1984-05-26,,,,,,1294.0314480000002,124763985.70080002
1984-05-27,,,,,,1294.0314480000002,124763985.70080002
1984-05-28,,,,,,1294.0314480000002,124763985.70080002
1984-05-29,,,,,,1294.0314480000002,124763985.70080002
1984-05-30,,,,,,1294.0344960000002,124916739.86400001
1984-05-31,,,,,,1294.025352,124692493.2
1984-06-01,,,,,,1294.000968,123290223.7968
1984-06-02,,,,,,1293.99792,123139455.53639999
1984-06-03,,,,,,1293.9857279999999,122552627.42639999
1984-06-04,,,,,,1293.98268,122410000.134
1984-06-05,,,,,,1294.000968,123290223.7968
1984-06-06,,,,,,1294.01316,123880456.3116
1984-06-07,,,,,,1294.016208,124025032.50240001
1984-06-08,,,,,,1294.0466880000001,125514891.3204
1984-06-09,,,,,,1294.0314480000002,124763985.70080002
1984-06-10,,,,,,1294.0314480000002,124763985.70080002
1984-06-11,,,,,,1294.04364,125361520.4172
1984-06-12,,,,,,1294.025352,124473649.17840001
1984-06-13,,,,,,1294.0588800000003,126115781.1024
1984-06-14,,,,,,1294.0588800000003,126115781.1024
1984-06-15,,,,,,1294.07412,126867439.14479999
1984-06-16,,,,,,1294.07412,126867439.14479999
1984-06-17,,,,,,1294.0710720000002,126719779.25400001
1984-06-18,,,,,,1294.0619279999999,126262836.58800001
1984-06-19,,,,,,1294.0649760000001,126417305.28840001
1984-06-20,,,,,,1294.0588800000003,126116138.8116
1984-06-21,,,,,,1294.052784,125814972.33479999
1984-06-22,,,,,,1294.049736,125661243.72240001
1984-06-23,,,,,,1294.0466880000001,125514891.3204
1984-06-24,,,,,,1294.0284000000001,124618792.77
1984-06-25,,,,,,1293.9552480000002,121097935.1232
1984-06-26,,,,,,1293.9522000000002,120956886.6852
1984-06-27,,,,,,1293.964392,121535956.206
1984-06-28,,,,,,1293.98268,122410000.134
1984-06-29,,,,,,1293.964392,121535956.206
1984-06-30,,,,,,1293.93696,120240259.47479999
1984-07-01,,,,,,1293.924768,119667357.354
1984-07-02,,,,,,1293.90648,118812999.7668
1984-07-03,,,,,,1293.8820960000003,117683280.1044
1984-07-04,,,,,,1293.876,117402589.3956
1984-07-05,,,,,,1293.8912400000002,118102317.93
1984-07-06,,,,,,1293.8790480000002,117539493.3408
1984-07-07,,,,,,1293.86076,116642371.00199999
1984-07-08,,,,,,1293.8424720000003,115732210.77960001
1984-07-09,,,,,,1293.8302800000001,115129298.0904
1984-07-10,,,,,,1293.857712,116486520.804
1984-07-11,,,,,,1293.876,117402589.3956
1984-07-12,,,,,,1293.872952,117253214.9676
1984-07-13,,,,,,1293.8546640000002,116338071.486
1984-07-14,,,,,,1293.872952,117253214.9676
1984-07-15,,,,,,1293.872952,117253214.9676
1984-07-16,,,,,,1293.8516160000001,116182640.6712
1984-07-17,,,,,,1293.8455199999999,115879648.64400001
1984-07-18,,,,,,1293.8424720000003,115732210.77960001
1984-07-19,,,,,,1293.869904,117096550.6728
1984-07-20,,,,,,1293.8942880000002,118246906.45560001
1984-07-21,,,,,,1293.9308640000002,119953463.04
1984-07-22,,,,,,1293.9278160000001,119806888.6116
1984-07-23,,,,,,1293.9552480000002,121097935.1232
1984-07-24,,,,,,1293.9522000000002,120956886.6852
1984-07-25,,,,,,1293.9308640000002,119953463.04
1984-07-26,,,,,,1293.924768,119667357.354
1984-07-27,,,,,,1293.8942880000002,118246906.45560001
1984-07-28,,,,,,1293.909528,118951433.2272
1984-07-29,,,,,,1293.912576,119097070.2108
1984-07-30,,,,,,1293.9156240000002,119236058.7372
1984-07-31,,,,,,1293.90648,118812999.7668
1984-08-01,,,,,,1293.912576,119097070.2108
1984-08-02,,,,,,1293.8881920000001,117964760.2404
1984-08-03,,,,,,1293.885144,117820504.7544
1984-08-04,,,,,,1293.869904,117096550.6728
1984-08-05,,,,,,1293.866856,116947336.5972
1984-08-06,,,,,,1293.866856,116947336.5972
1984-08-07,,,,,,1293.866856,116947336.5972
1984-08-08,,,,,,1293.866856,116947336.5972
1984-08-09,,,,,,1293.872952,117253214.9676
1984-08-10,,,,,,1293.8516160000001,116182640.6712
1984-08-11,,,,,,1293.8424720000003,115732210.77960001
1984-08-12,,,,,,1293.8150400000002,114376480.5768
1984-08-13,,,,,,1293.781512,112748953.056
1984-08-14,,,,,,1293.772368,112311844.7484
1984-08-15,,,,,,1293.793704,113339407.5972
1984-08-16,,,,,,1293.8302800000001,115129298.0904
1984-08-17,,,,,,1293.839424,115577359.7004
1984-08-18,,,,,,1293.8485680000001,116034697.08
1984-08-19,,,,,,1293.8424720000003,115732210.77960001
1984-08-20,,,,,,1293.8424720000003,115732210.77960001
1984-08-21,,,,,,1293.8424720000003,115732210.77960001
1984-08-22,,,,,,1293.827232,114975347.4516
1984-08-23,,,,,,1293.833328,115276082.2104
1984-08-24,,,,,,1293.8424720000003,115732210.77960001
1984-08-25,,,,,,1293.8546640000002,116338071.486
1984-08-26,,,,,,1293.863808,116791067.016
1984-08-27,,,,,,1293.8790480000002,117539493.3408
1984-08-28,,,,,,1293.885144,117820504.7544
1984-08-29,,,,,,1293.897336,118384673.83680001
1984-08-30,,,,,,1293.869904,117096550.6728
1984-08-31,,,,,,1293.8516160000001,116182640.6712
1984-09-01,,,,,,1293.8790480000002,117539493.3408
1984-09-02,,,,,,1293.885144,117820504.7544
1984-09-03,,,,,,1293.876,117402589.3956
1984-09-04,,,,,,1293.821136,114675525.46800001
1984-09-05,,,,,,1293.8119920000001,114230732.58
1984-09-06,,,,,,1293.763224,111869173.446
