date,avg water temperature (C),min_temp(C),max_temp(C),outflow(m3/d)
1984-05-06,,,,1088724.3264
1984-05-07,,,,919910.89152
1984-05-08,,,,812261.7446399999
1984-05-09,,,,792689.17248
1984-05-10,,,,704612.59776
1984-05-11,,,,704612.59776
1984-05-12,,,,753544.02816
1984-05-13,,,,704612.59776
1984-05-14,,,,694826.31168
1984-05-15,,,,584730.59328
1984-05-16,,,,499100.59008
1984-05-17,,,,418363.72992
1984-05-18,,,,374325.44256
1984-05-19,,,,344966.58432
1984-05-20,,,,337626.86976
1984-05-21,,,,315607.72608
1984-05-22,,,,281355.72479999997
1984-05-23,,,,455062.30272
1984-05-24,,,,433043.15904
1984-05-25,,,,389004.87168
1984-05-26,,,,425703.44448
1984-05-27,,,,389004.87168
1984-05-28,,,,352306.29888
1984-05-29,,,,322947.44064
1984-05-30,,,,296035.15392
1984-05-31,,,,269122.8672
1984-06-01,,,,234870.86592
1984-06-02,,,,210405.15072
1984-06-03,,,,195725.7216
1984-06-04,,,,222638.00832
1984-06-05,,,,352306.29888
1984-06-06,,,,655681.16736
1984-06-07,,,,1619630.3462399999
1984-06-08,,,,1751745.20832
1984-06-09,,,,1296682.9056
1984-06-10,,,,988414.89408
1984-06-11,,,,773116.60032
1984-06-12,,,,628768.88064
1984-06-13,,,,636108.5952
1984-06-14,,,,499100.59008
1984-06-15,,,,403684.30079999997
1984-06-16,,,,330287.1552
1984-06-17,,,,276462.58176
1984-06-18,,,,234870.86592
1984-06-19,,,,205512.00768
1984-06-20,,,,210405.15072
1984-06-21,,,,222638.00832
1984-06-22,,,,200618.86463999999
1984-06-23,,,,176153.14944
1984-06-24,,,,156580.57728
1984-06-25,,,,139454.57663999998
1984-06-26,,,,124775.14752
1984-06-27,,,,117435.43296
1984-06-28,,,,105202.57536
1984-06-29,,,,102756.00384
1984-06-30,,,,97862.8608
1984-07-01,,,,88076.57472
1984-07-02,,,,73397.1456
1984-07-03,,,,70950.57408
1984-07-04,,,,63610.85952
1984-07-05,,,,51378.00192
1984-07-06,,,,31805.42976
1984-07-07,,,,31805.42976
1984-07-08,,,,24465.7152
1984-07-09,,,,24465.7152
1984-07-10,,,,23242.42944
1984-07-11,,,,21040.515072
1984-07-12,,,,18593.943552
1984-07-13,,,,18593.943552
1984-07-14,,,,18593.943552
1984-07-15,,,,14924.086271999999
1984-07-16,,,,12966.829055999999
1984-07-17,,,,11254.228991999998
1984-07-18,,,,11254.228991999998
1984-07-19,,,,9786.28608
1984-07-20,,,,8563.00032
1984-07-21,,,,7339.71456
1984-07-22,,,,8563.00032
1984-07-23,,,,8563.00032
1984-07-24,,,,9786.28608
1984-07-25,,,,9786.28608
1984-07-26,,,,8563.00032
1984-07-27,,,,9786.28608
1984-07-28,,,,9786.28608
1984-07-29,,,,9786.28608
1984-07-30,,,,9786.28608
1984-07-31,,,,8563.00032
1984-08-01,,,,9786.28608
1984-08-02,,,,23242.42944
1984-08-03,,,,24465.7152
1984-08-04,,,,16636.686336
1984-08-05,,,,14924.086271999999
1984-08-06,,,,12966.829055999999
1984-08-07,,,,11254.228991999998
1984-08-08,,,,9786.28608
1984-08-09,,,,7339.71456
1984-08-10,,,,6116.4288
1984-08-11,,,,6116.4288
1984-08-12,,,,3914.514432
1984-08-13,,,,4893.14304
1984-08-14,,,,6116.4288
1984-08-15,,,,4893.14304
1984-08-16,,,,4893.14304
1984-08-17,,,,4893.14304
1984-08-18,,,,4893.14304
1984-08-19,,,,6116.4288
1984-08-20,,,,4893.14304
1984-08-21,,,,4893.14304
1984-08-22,,,,3914.514432
1984-08-23,,,,3180.542976
1984-08-24,,,,2446.57152
1984-08-25,,,,3180.542976
1984-08-26,,,,3180.542976
1984-08-27,,,,3180.542976
1984-08-28,,,,3180.542976
1984-08-29,,,,3180.542976
1984-08-30,,,,6116.4288
1984-08-31,,,,11254.228991999998
1984-09-01,,,,11254.228991999998
1984-09-02,,,,11254.228991999998
1984-09-03,,,,8563.00032
1984-09-04,,,,8563.00032
1984-09-05,,,,6116.4288
1984-09-06,,,,7339.71456
1984-09-07,,,,11254.228991999998
1984-09-08,,,,14924.086271999999
1984-09-09,,,,14924.086271999999
1984-09-10,,,,12966.829055999999
1984-09-11,,,,12966.829055999999
1984-09-12,,,,11254.228991999998
1984-09-13,,,,9786.28608
1984-09-14,,,,9786.28608
1984-09-15,,,,8563.00032
1984-09-16,,,,8563.00032
1984-09-17,,,,7339.71456
1984-09-18,,,,4893.14304
1984-09-19,,,,4893.14304
1984-09-20,,,,4893.14304
1984-09-21,,,,6116.4288
1984-09-22,,,,8563.00032
1984-09-23,,,,11254.228991999998
1984-09-24,,,,12966.829055999999
1984-09-25,,,,12966.829055999999
1984-09-26,,,,12966.829055999999
1984-09-27,,,,11254.228991999998
1984-09-28,,,,9786.28608
1984-09-29,,,,9786.28608
1984-09-30,,,,9786.28608
1984-10-01,,,,8563.00032
1984-10-02,,,,8563.00032
1984-10-03,,,,8563.00032
1984-10-04,,,,7119.523123200001
1984-10-05,,,,6605.743104
1984-10-06,,,,7168.4545536000005
1984-10-07,,,,6116.4288
1984-10-08,,,,6116.4288
1984-10-09,,,,6116.4288
1984-10-10,,,,6116.4288
1984-10-11,,,,9786.28608
1984-10-12,,,,14410.3062528
1984-10-13,,,,14141.183385600001
1984-10-14,,,,14924.086271999999
1984-10-15,,,,14924.086271999999
1984-10-16,,,,14924.086271999999
1984-10-17,,,,14924.086271999999
1984-10-18,,,,14018.854809600001
1984-10-19,,,,14924.086271999999
1984-10-20,,,,14924.086271999999
1984-10-21,,,,13113.6233472
1984-10-22,,,,12966.829055999999
1984-10-23,,,,12966.829055999999
1984-10-24,,,,12966.829055999999
1984-10-25,,,,12795.5690496
1984-10-26,,,,20086.352179200003
1984-10-27,,,,25199.686656
1984-10-28,,,,38900.487168
1984-10-29,,,,53090.601984
1984-10-30,,,,48197.458944
1984-10-31,,,,46240.20172799999
1984-11-01,,,,44038.28736
1984-11-02,,,,44527.601663999994
1984-11-03,,,,46484.85888
1984-11-04,,,,46484.85888
1984-11-05,,,,46484.85888
1984-11-06,,,,46484.85888
1984-11-07,,,,46484.85888
1984-11-08,,,,46974.173184
1984-11-09,,,,62876.888064
1984-11-10,,,,84406.71744
1984-11-11,,,,134072.119296
1984-11-12,,,,170281.37779199998
1984-11-13,,,,158293.177344
1984-11-14,,,,185694.778368
1984-11-15,,,,153400.034304
1984-11-16,,,,136029.376512
1984-11-17,,,,116212.14719999999
1984-11-18,,,,107649.14688
1984-11-19,,,,100798.746624
1984-11-20,,,,109117.089792
1984-11-21,,,,169792.063488
1984-11-22,,,,187896.692736
1984-11-23,,,,183982.178304
1984-11-24,,,,315607.72608
1984-11-25,,,,308268.01152
1984-11-26,,,,243433.86624
1984-11-27,,,,218968.15104
1984-11-28,,,,208692.55065599998
1984-11-29,,,,293588.5824
1984-11-30,,,,347413.15584
1984-12-01,,,,342520.01279999997
1984-12-02,,,,276462.58176
1984-12-03,,,,221659.379712
1984-12-04,,,,183248.206848
1984-12-05,,,,153889.348608
1984-12-06,,,,130646.919168
1984-12-07,,,,114010.23283200001
1984-12-08,,,,107404.489728
1984-12-09,,,,125019.804672
1984-12-10,,,,303374.86848
1984-12-11,,,,347413.15584
1984-12-12,,,,352306.29888
1984-12-13,,,,330287.1552
1984-12-14,,,,305821.44
1984-12-15,,,,303374.86848
1984-12-16,,,,288695.43936
1984-12-17,,,,259336.58112
1984-12-18,,,,220191.4368
1984-12-19,,,,195725.7216
1984-12-20,,,,195725.7216
1984-12-21,,,,244657.152
1984-12-22,,,,344966.58432
1984-12-23,,,,660574.3104
1984-12-24,,,,685040.0255999999
1984-12-25,,,,528459.44832
1984-12-26,,,,408577.44384
1984-12-27,,,,357199.44192
1984-12-28,,,,308268.01152
1984-12-29,,,,259336.58112
1984-12-30,,,,243189.209088
1984-12-31,,,,247103.72352
1985-01-01,,,,228020.46566400002
1985-01-02,,,,207713.922048
1985-01-03,,,,177376.4352
1985-01-04,,,,152910.72
1985-01-05,,,,144592.376832
1985-01-06,,,,136029.376512
1985-01-07,,,,126243.090432
1985-01-08,,,,116701.461504
1985-01-09,,,,106181.203968
1985-01-10,,,,98107.51795200001
1985-01-11,,,,90523.14624
1985-01-12,,,,73152.48844799999
1985-01-13,,,,79268.917248
1985-01-14,,,,78045.631488
1985-01-15,,,,75599.059968
1985-01-16,,,,68259.345408
1985-01-17,,,,63610.85952
1985-01-18,,,,73641.802752
1985-01-19,,,,91991.089152
1985-01-20,,,,190832.57856
1985-01-21,,,,276462.58176
1985-01-22,,,,261783.15264
1985-01-23,,,,247103.72352
1985-01-24,,,,224105.951232
1985-01-25,,,,200863.52179199998
1985-01-26,,,,181535.606784
1985-01-27,,,,161963.034624
1985-01-28,,,,151932.091392
1985-01-29,,,,143858.40537599998
1985-01-30,,,,122817.890304
1985-01-31,,,,132114.86208
1985-02-01,,,,132114.86208
1985-02-02,,,,122328.576
1985-02-03,,,,88076.57472
1985-02-04,,,,78290.28864
1985-02-05,,,,117435.43296
1985-02-06,,,,122328.576
1985-02-07,,,,134561.4336
1985-02-08,,,,134561.4336
1985-02-09,,,,134561.4336
1985-02-10,,,,134561.4336
1985-02-11,,,,239764.00896
1985-02-12,,,,244657.152
1985-02-13,,,,256890.0096
1985-02-14,,,,283802.29632
1985-02-15,,,,420810.30144
1985-02-16,,,,423256.87296
1985-02-17,,,,371878.87104
1985-02-18,,,,337626.86976
1985-02-19,,,,320500.86912
1985-02-20,,,,349859.72736
1985-02-21,,,,315607.72608
1985-02-22,,,,643448.30976
1985-02-23,,,,848960.31744
1985-02-24,,,,966395.7504
1985-02-25,,,,1113190.0415999999
1985-02-26,,,,797582.31552
1985-02-27,,,,606749.73696
1985-02-28,,,,555371.7350399999
1985-03-01,,,,809815.1731199999
1985-03-02,,,,731524.88448
1985-03-03,,,,555371.7350399999
1985-03-04,,,,494207.44704
1985-03-05,,,,428150.016
1985-03-06,,,,384111.72864
1985-03-07,,,,352306.29888
1985-03-08,,,,335180.29824
1985-03-09,,,,330287.1552
1985-03-10,,,,352306.29888
1985-03-11,,,,379218.5856
1985-03-12,,,,393898.01472
1985-03-13,,,,386558.30016
1985-03-14,,,,411024.01536
1985-03-15,,,,474634.87488
1985-03-16,,,,557818.3065599999
1985-03-17,,,,685040.0255999999
1985-03-18,,,,804922.0300799999
1985-03-19,,,,834280.88832
1985-03-20,,,,836727.45984
1985-03-21,,,,910124.60544
1985-03-22,,,,716845.45536
1985-03-23,,,,609196.30848
1985-03-24,,,,692379.74016
1985-03-25,,,,653234.59584
1985-03-26,,,,589623.73632
1985-03-27,,,,521119.73376
1985-03-28,,,,462402.01728
1985-03-29,,,,420810.30144
1985-03-30,,,,342520.01279999997
1985-03-31,,,,342520.01279999997
1985-04-01,,,,403684.30079999997
1985-04-02,,,,403684.30079999997
1985-04-03,,,,685040.0255999999
1985-04-04,,,,1431244.3392
1985-04-05,,,,1286896.61952
1985-04-06,,,,1321148.6208
1985-04-07,,,,1282003.47648
1985-04-08,,,,1259984.3328
1985-04-09,,,,1272217.1904
1985-04-10,,,,1343167.76448
1985-04-11,,,,1414118.33856
1985-04-12,,,,1203713.18784
1985-04-13,,,,1025113.46688
1985-04-14,,,,944376.60672
1985-04-15,,,,863639.74656
1985-04-16,,,,755990.59968
1985-04-17,,,,592070.30784
1985-04-18,,,,491760.87552
1985-04-19,,,,455062.30272
1985-04-20,,,,374325.44256
1985-04-21,,,,337626.86976
1985-04-22,,,,318054.2976
1985-04-23,,,,352306.29888
1985-04-24,,,,337626.86976
1985-04-25,,,,357199.44192
1985-04-26,,,,398791.15776
1985-04-27,,,,401237.72927999997
1985-04-28,,,,411024.01536
1985-04-29,,,,393898.01472
1985-04-30,,,,335180.29824
1985-05-01,,,,283802.29632
1985-05-02,,,,276462.58176
1985-05-03,,,,235604.83737599998
1985-05-04,,,,207958.5792
1985-05-05,,,,188630.664192
1985-05-06,,,,166856.17766400002
1985-05-07,,,,156091.262976
1985-05-08,,,,145815.662592
1985-05-09,,,,141167.176704
1985-05-10,,,,129178.976256
1985-05-11,,,,117190.77580799999
1985-05-12,,,,128689.661952
1985-05-13,,,,123796.518912
1985-05-14,,,,110095.7184
1985-05-15,,,,101777.375232
1985-05-16,,,,96394.917888
1985-05-17,,,,92480.40345599999
1985-05-18,,,,89299.86048
1985-05-19,,,,85874.660352
1985-05-20,,,,78045.631488
1985-05-21,,,,73641.802752
1985-05-22,,,,76577.688576
1985-05-23,,,,75843.71712
1985-05-24,,,,75843.71712
1985-05-25,,,,75843.71712
1985-05-26,,,,70950.57408
1985-05-27,,,,66057.43104
1985-05-28,,,,61164.288
1985-05-29,,,,56271.14496
1985-05-30,,,,53824.57344
1985-05-31,,,,58717.71648
1985-06-01,,,,66057.43104
1985-06-02,,,,75843.71712
1985-06-03,,,,75843.71712
1985-06-04,,,,66057.43104
1985-06-05,,,,66057.43104
1985-06-06,,,,66057.43104
1985-06-07,,,,66057.43104
1985-06-08,,,,63610.85952
1985-06-09,,,,58717.71648
1985-06-10,,,,53824.57344
1985-06-11,,,,51378.00192
1985-06-12,,,,48931.4304
1985-06-13,,,,53824.57344
1985-06-14,,,,61164.288
1985-06-15,,,,68504.00256
1985-06-16,,,,68504.00256
1985-06-17,,,,61164.288
1985-06-18,,,,56271.14496
1985-06-19,,,,50154.716159999996
1985-06-20,,,,22263.800831999997
1985-06-21,,,,16759.014912
1985-06-22,,,,11254.228991999998
1985-06-23,,,,11890.337587200002
1985-06-24,,,,12795.5690496
1985-06-25,,,,9786.28608
1985-06-26,,,,9786.28608
1985-06-27,,,,9223.5746304
1985-06-28,,,,9052.314624
1985-06-29,,,,9394.8346368
1985-06-30,,,,7339.71456
1985-07-01,,,,7339.71456
1985-07-02,,,,6752.537395199999
1985-07-03,,,,6116.4288
1985-07-04,,,,5896.2373632
1985-07-05,,,,5945.168793600001
1985-07-06,,,,6116.4288
1985-07-07,,,,5700.5116416
1985-07-08,,,,4330.4315904
1985-07-09,,,,3058.2144
1985-07-10,,,,2373.1743744
1985-07-11,,,,2299.7772287999996
1985-07-12,,,,2299.7772287999996
1985-07-13,,,,2079.585792
1985-07-14,,,,685.0400256
1985-07-15,,,,1149.8886143999998
1985-07-16,,,,1981.7229312000002
1985-07-17,,,,2495.5029504
1985-07-18,,,,3351.8029824
1985-07-19,,,,3425.200128
1985-07-20,,,,3253.9401216
1985-07-21,,,,3816.6515712
1985-07-22,,,,2691.228672
1985-07-23,,,,1223.28576
1985-07-24,,,,48.9314304
1985-07-25,,,,73.3971456
1985-07-26,,,,97.8628608
1985-07-27,,,,0.0
1985-07-28,,,,0.0
1985-07-29,,,,220.1914368
1985-07-30,,,,0.0
1985-07-31,,,,538.2457344
1985-08-01,,,,1810.4629247999999
1985-08-02,,,,2813.5572479999996
1985-08-03,,,,4036.843008
1985-08-04,,,,3914.514432
1985-08-05,,,,3865.5830016
1985-08-06,,,,2789.0915327999996
1985-08-07,,,,1712.600064
1985-08-08,,,,2348.7086592
1985-08-09,,,,2544.4343808
1985-08-10,,,,3009.2829696
1985-08-11,,,,4452.7601664
1985-08-12,,,,4061.3087232
1985-08-13,,,,3620.9258495999998
1985-08-14,,,,3253.9401216
1985-08-15,,,,3253.9401216
1985-08-16,,,,3107.1458304
1985-08-17,,,,2813.5572479999996
1985-08-18,,,,2691.228672
1985-08-19,,,,2666.7629568
1985-08-20,,,,3033.7486848
1985-08-21,,,,3009.2829696
1985-08-22,,,,3302.871552
1985-08-23,,,,2886.9543936
1985-08-24,,,,2152.9829376
1985-08-25,,,,1883.8600704
1985-08-26,,,,1737.0657792
1985-08-27,,,,733.971456
1985-08-28,,,,489.314304
1985-08-29,,,,464.8485888
1985-08-30,,,,415.9171584
1985-08-31,,,,489.314304
1985-09-01,,,,24.4657152
1985-09-02,,,,366.985728
1985-09-03,,,,929.6971776
1985-09-04,,,,2104.0515072
1985-09-05,,,,1712.600064
1985-09-06,,,,3571.9944192
1985-09-07,,,,6899.3316864
1985-09-08,,,,9394.8346368
1985-09-09,,,,14361.3748224
1985-09-10,,,,16000.5777408
1985-09-11,,,,18031.2321024
1985-09-12,,,,23291.3608704
1985-09-13,,,,20918.186496000002
1985-09-14,,,,23829.6066048
1985-09-15,,,,13260.4176384
1985-09-16,,,,11449.954713599998
1985-09-17,,,,12061.5975936
1985-09-18,,,,11254.228991999998
1985-09-19,,,,11254.228991999998
1985-09-20,,,,10838.311833599999
1985-09-21,,,,9541.628928
1985-09-22,,,,14287.9776768
1985-09-23,,,,18593.943552
1985-09-24,,,,17762.109235199998
1985-09-25,,,,16636.686336
1985-09-26,,,,16636.686336
1985-09-27,,,,16489.8920448
1985-09-28,,,,16636.686336
1985-09-29,,,,17982.300671999998
1985-09-30,,,,17541.917798399998
1985-10-01,,,,18593.943552
1985-10-02,,,,18593.943552
1985-10-03,,,,18593.943552
1985-10-04,,,,18691.8064128
1985-10-05,,,,18593.943552
1985-10-06,,,,18838.600704
1985-10-07,,,,32050.086912
1985-10-08,,,,35964.601343999995
1985-10-09,,,,35964.601343999995
1985-10-10,,,,32784.058368
1985-10-11,,,,29358.85824
1985-10-12,,,,29358.85824
1985-10-13,,,,29358.85824
1985-10-14,,,,27156.943872
1985-10-15,,,,26912.28672
1985-10-16,,,,26912.28672
1985-10-17,,,,26912.28672
1985-10-18,,,,26912.28672
1985-10-19,,,,26178.315263999997
1985-10-20,,,,23927.4694656
1985-10-21,,,,23829.6066048
1985-10-22,,,,26667.629568
1985-10-23,,,,31805.42976
1985-10-24,,,,35719.944191999995
1985-10-25,,,,37677.201408
1985-10-26,,,,39145.14432
1985-10-27,,,,38166.515712
1985-10-28,,,,36698.5728
1985-10-29,,,,36698.5728
1985-10-30,,,,37432.544256
1985-10-31,,,,36698.5728
1985-11-01,,,,36698.5728
1985-11-02,,,,36698.5728
1985-11-03,,,,36698.5728
1985-11-04,,,,36698.5728
1985-11-05,,,,41347.058688
1985-11-06,,,,41591.71584
1985-11-07,,,,44038.28736
1985-11-08,,,,81470.831616
1985-11-09,,,,90033.83193599999
1985-11-10,,,,93703.689216
1985-11-11,,,,95171.632128
1985-11-12,,,,96394.917888
1985-11-13,,,,141656.49100799998
1985-11-14,,,,85630.00319999999
1985-11-15,,,,85630.00319999999
1985-11-16,,,,134561.4336
1985-11-17,,,,190832.57856
1985-11-18,,,,156580.57728
1985-11-19,,,,129668.29056
1985-11-20,,,,112542.28992
1985-11-21,,,,97862.8608
1985-11-22,,,,85630.00319999999
1985-11-23,,,,73397.1456
1985-11-24,,,,73397.1456
1985-11-25,,,,90523.14624
1985-11-26,,,,141901.14816
1985-11-27,,,,110095.7184
1985-11-28,,,,85630.00319999999
1985-11-29,,,,73397.1456
1985-11-30,,,,70950.57408
1985-12-01,,,,68504.00256
1985-12-02,,,,70950.57408
1985-12-03,,,,80736.86016
1985-12-04,,,,117435.43296
1985-12-05,,,,159027.1488
1985-12-06,,,,215298.29376
1985-12-07,,,,293588.5824
1985-12-08,,,,269122.8672
1985-12-09,,,,244657.152
1985-12-10,,,,220191.4368
1985-12-11,,,,190832.57856
1985-12-12,,,,146794.2912
1985-12-13,,,,127221.71904
1985-12-14,,,,102756.00384
1985-12-15,,,,78290.28864
1985-12-16,,,,58717.71648
1985-12-17,,,,56271.14496
1985-12-18,,,,56271.14496
1985-12-19,,,,58717.71648
1985-12-20,,,,58717.71648
1985-12-21,,,,58717.71648
1985-12-22,,,,58717.71648
1985-12-23,,,,58717.71648
1985-12-24,,,,58717.71648
1985-12-25,,,,58717.71648
1985-12-26,,,,58717.71648
1985-12-27,,,,58717.71648
1985-12-28,,,,58717.71648
1985-12-29,,,,58717.71648
1985-12-30,,,,58717.71648
1985-12-31,,,,58717.71648
1986-01-01,,,,63610.85952
1986-01-02,,,,66057.43104
1986-01-03,,,,68504.00256
1986-01-04,,,,54313.887744
1986-01-05,,,,53824.57344
1986-01-06,,,,63366.202368
1986-01-07,,,,66546.745344
1986-01-08,,,,74620.43136
1986-01-09,,,,95416.28928
1986-01-10,,,,206735.29344
1986-01-11,,,,251996.86656
1986-01-12,,,,242699.894784
1986-01-13,,,,215787.608064
1986-01-14,,,,199884.89318400002
1986-01-15,,,,188141.349888
1986-01-16,,,,212851.72224
1986-01-17,,,,330287.1552
1986-01-18,,,,352306.29888
1986-01-19,,,,430596.58752
1986-01-20,,,,457508.87424
1986-01-21,,,,371878.87104
1986-01-22,,,,305821.44
1986-01-23,,,,286248.86784
1986-01-24,,,,266676.29568
1986-01-25,,,,238051.40889599998
1986-01-26,,,,215542.95091199997
1986-01-27,,,,200863.52179199998
1986-01-28,,,,205512.00768
1986-01-29,,,,276462.58176
1986-01-30,,,,993308.03712
1986-01-31,,,,1096064.04096
1986-02-01,,,,932143.7491199999
1986-02-02,,,,802475.4585599999
1986-02-03,,,,675253.73952
1986-02-04,,,,579837.45024
1986-02-05,,,,685040.0255999999
1986-02-06,,,,663020.88192
1986-02-07,,,,565158.02112
1986-02-08,,,,455062.30272
1986-02-09,,,,344966.58432
1986-02-10,,,,281355.72479999997
1986-02-11,,,,244167.837696
1986-02-12,,,,222148.694016
1986-02-13,,,,201352.83609599998
1986-02-14,,,,184226.835456
1986-02-15,,,,189609.2928
1986-02-16,,,,543138.87744
1986-02-17,,,,1250198.04672
1986-02-18,,,,1847161.4976
1986-02-19,,,,1428797.76768
1986-02-20,,,,1069151.75424
1986-02-21,,,,981075.17952
1986-02-22,,,,2617831.5264
1986-02-23,,,,9492697.4976
1986-02-24,,,,4501691.5967999995
1986-02-25,,,,2593365.8112
1986-02-26,,,,1903432.64256
1986-02-27,,,,1526660.62848
1986-02-28,,,,1279556.90496
1986-03-01,,,,1118083.1846399999
1986-03-02,,,,983521.75104
1986-03-03,,,,844067.1744
1986-03-04,,,,738864.59904
1986-03-05,,,,692379.74016
1986-03-06,,,,675253.73952
1986-03-07,,,,888105.46176
1986-03-08,,,,885658.89024
1986-03-09,,,,1208606.33088
1986-03-10,,,,1304022.62016
1986-03-11,,,,1169461.18656
1986-03-12,,,,1059365.46816
1986-03-13,,,,978628.608
1986-03-14,,,,978628.608
1986-03-15,,,,905231.4624
1986-03-16,,,,856300.032
1986-03-17,,,,807368.6015999999
1986-03-18,,,,738864.59904
1986-03-19,,,,716845.45536
1986-03-20,,,,663020.88192
1986-03-21,,,,631215.45216
1986-03-22,,,,587177.1648
1986-03-23,,,,543138.87744
1986-03-24,,,,665467.45344
1986-03-25,,,,643448.30976
1986-03-26,,,,599410.0224
1986-03-27,,,,572497.73568
1986-03-28,,,,548032.02048
1986-03-29,,,,521119.73376
1986-03-30,,,,506440.30464
1986-03-31,,,,462402.01728
1986-04-01,,,,418363.72992
1986-04-02,,,,411024.01536
1986-04-03,,,,381665.15712
1986-04-04,,,,362092.58496
1986-04-05,,,,340073.44127999997
1986-04-06,,,,318054.2976
1986-04-07,,,,293588.5824
1986-04-08,,,,271569.43872
1986-04-09,,,,251996.86656
1986-04-10,,,,233158.26585599998
1986-04-11,,,,216032.265216
1986-04-12,,,,218968.15104
1986-04-13,,,,234626.208768
1986-04-14,,,,232179.637248
1986-04-15,,,,259336.58112
1986-04-16,,,,308268.01152
1986-04-17,,,,340073.44127999997
1986-04-18,,,,396344.58624
1986-04-19,,,,379218.5856
1986-04-20,,,,349859.72736
1986-04-21,,,,318054.2976
1986-04-22,,,,296035.15392
1986-04-23,,,,274016.01024
1986-04-24,,,,249550.29504
1986-04-25,,,,234870.86592
1986-04-26,,,,220191.4368
1986-04-27,,,,215298.29376
1986-04-28,,,,305821.44
1986-04-29,,,,278909.15327999997
1986-04-30,,,,293588.5824
1986-05-01,,,,266676.29568
1986-05-02,,,,200618.86463999999
1986-05-03,,,,220191.4368
1986-05-04,,,,229977.72288
1986-05-05,,,,225084.57984
1986-05-06,,,,322947.44064
1986-05-07,,,,435489.73056
1986-05-08,,,,494207.44704
1986-05-09,,,,457508.87424
1986-05-10,,,,450169.15968
1986-05-11,,,,420810.30144
1986-05-12,,,,381665.15712
1986-05-13,,,,288695.43936
1986-05-14,,,,256890.0096
1986-05-15,,,,225084.57984
1986-05-16,,,,200618.86463999999
1986-05-17,,,,173706.57792
1986-05-18,,,,156580.57728
1986-05-19,,,,144347.71968
1986-05-20,,,,132114.86208
1986-05-21,,,,225084.57984
1986-05-22,,,,293588.5824
1986-05-23,,,,249550.29504
1986-05-24,,,,215298.29376
1986-05-25,,,,215298.29376
1986-05-26,,,,183492.864
1986-05-27,,,,156580.57728
1986-05-28,,,,144347.71968
1986-05-29,,,,127221.71904
1986-05-30,,,,110095.7184
1986-05-31,,,,95416.28928
1986-06-01,,,,80736.86016
1986-06-02,,,,68504.00256
1986-06-03,,,,63610.85952
1986-06-04,,,,56271.14496
1986-06-05,,,,51378.00192
1986-06-06,,,,48931.4304
1986-06-07,,,,48931.4304
1986-06-08,,,,48931.4304
1986-06-09,,,,36698.5728
1986-06-10,,,,34252.00128
1986-06-11,,,,31805.42976
1986-06-12,,,,26912.28672
1986-06-13,,,,23242.42944
1986-06-14,,,,19572.57216
1986-06-15,,,,19572.57216
1986-06-16,,,,16392.029184
1986-06-17,,,,13700.800512
1986-06-18,,,,12232.8576
1986-06-19,,,,10764.914688
1986-06-20,,,,9296.971776
1986-06-21,,,,9052.314624
1986-06-22,,,,8807.657472
1986-06-23,,,,8563.00032
1986-06-24,,,,8318.343168
1986-06-25,,,,7829.028864
1986-06-26,,,,7584.371712
1986-06-27,,,,7339.71456
1986-06-28,,,,7339.71456
1986-06-29,,,,7339.71456
1986-06-30,,,,6850.400256
1986-07-01,,,,6361.085952
1986-07-02,,,,5871.771648
1986-07-03,,,,5871.771648
1986-07-04,,,,7339.71456
1986-07-05,,,,8563.00032
1986-07-06,,,,7584.371712
1986-07-07,,,,6972.728832
1986-07-08,,,,6850.400256
1986-07-09,,,,7095.057408
1986-07-10,,,,7413.111705599999
1986-07-11,,,,7804.5631488
