date,inflow(m3/d),avg air temperature (C),max air temperature (C),min air temperature (C),canal discharge (m3/d),outflow(m3/d)
2017-07-18,-18324.8206848,21.3669576,32.77816000000001,10.677983200000003,229977.72288,44038.28736
2017-07-19,-8318.343168,21.14473360000001,31.955931200000002,11.716880400000004,212851.72224,46484.85888
2017-07-20,3816.6515712,19.55583200000001,29.778136000000003,11.094653200000003,234870.86592,46484.85888
2017-07-21,-14630.4976896,20.366949600000005,31.250370000000004,9.644641600000003,229977.72288,44038.28736
2017-07-22,-9615.0260736,23.044748800000008,33.800390400000005,11.705769200000002,220191.4368,46484.85888
2017-07-23,-7070.591692800001,25.289211200000004,35.5948492,14.878016800000005,210405.15072,46484.85888
2017-07-24,-24294.4551936,24.889208000000004,34.500396,16.116915600000006,203065.43615999998,46484.85888
2017-07-25,-16954.7406336,24.366981600000003,35.078178400000006,14.328012400000006,210405.15072,46484.85888
2017-07-26,-26031.5209728,22.994748400000006,33.07260680000001,17.694706000000004,264229.72416,46484.85888
2017-07-27,-6532.345958399999,23.105860400000005,32.80038240000001,13.922453600000004,276462.58176,63610.85952
2017-07-28,-17077.069209600002,23.133638400000002,34.400395200000006,13.228003600000005,229977.72288,44038.28736
2017-07-29,-18226.957824,23.383640400000004,34.0670592,12.916890000000002,217744.86528,44038.28736
2017-07-30,-13309.3490688,23.77253240000001,34.3448392,12.666888000000004,220191.4368,44038.28736
2017-07-31,-1076.4914688,25.08365400000001,37.43930840000001,12.916890000000002,229977.72288,46484.85888
2017-08-01,1223.28576,26.650333200000006,39.21710040000001,15.294686800000008,249550.29504,48931.4304
2017-08-02,-1321.1486208000001,26.000328000000003,38.58376200000001,14.200233600000004,254443.43808,51378.00192
2017-08-03,7168.4545536000005,25.666992000000008,38.02820200000001,14.211344800000003,274016.01024,48931.4304
2017-08-04,-3914.514432,24.483649200000002,36.17818720000001,14.211344800000003,271569.43872,48931.4304
2017-08-05,-2593.3658112000003,23.76697680000001,35.717072400000006,12.550220400000004,264229.72416,46484.85888
2017-08-06,1174.3543296,22.966970400000008,33.62816680000001,14.278012000000004,259336.58112,44038.28736
2017-08-07,-11131.900415999999,25.1503212,35.861518000000004,16.261361200000003,256890.0096,41591.71584
2017-08-08,4868.6773248,24.700317599999998,35.45040360000001,13.844675200000005,259336.58112,44038.28736
2017-08-09,-7535.4402816,24.88365240000001,37.061527600000005,14.666904000000002,264229.72416,46484.85888
2017-08-10,-13627.4033664,24.639206,37.539309200000005,14.922461600000005,259336.58112,44038.28736
2017-08-11,-1223.28576,24.20031360000001,34.13928200000001,15.289131200000007,249550.29504,44038.28736
2017-08-12,-19645.9693056,23.678087200000007,32.455935200000006,17.772484400000003,242210.58048,41591.71584
2017-08-13,-3547.528704,18.494712400000004,26.1503292,12.044660800000003,237317.43744,41591.71584
2017-08-14,-7217.3859840000005,16.789143200000005,26.378108800000007,7.539069200000004,232424.29439999998,41591.71584
2017-08-15,-5088.8687616,18.683602800000003,29.233687200000006,8.777968000000001,269122.8672,46484.85888
2017-08-16,-269.1228672,20.283615600000005,31.21148080000001,9.166860000000003,281355.72479999997,46484.85888
2017-08-17,2519.9686656,21.0891776,32.36149,10.983541200000005,244657.152,44038.28736
2017-08-18,-7095.057408,20.355838400000003,31.467038400000007,9.516862800000006,212851.72224,46484.85888
2017-08-19,-3327.3372672,18.889160000000004,27.8170092,9.955755200000006,205512.00768,46484.85888
2017-08-20,-8220.4803072,19.839167600000003,30.417030000000004,8.866857600000003,203065.43615999998,44038.28736
2017-08-21,-5749.443072,20.933620800000007,32.7559376,10.972430000000003,203065.43615999998,44038.28736
2017-08-22,-9590.5603584,22.316965200000006,34.28928320000001,12.422441600000003,220191.4368,41591.71584
2017-08-23,22312.732262399997,21.5225144,31.20592520000001,16.4891408,244657.152,39145.14432
2017-08-24,5039.9373312,19.43360880000001,28.544792800000003,12.839111600000003,244657.152,39145.14432
2017-08-25,1467.942912,17.900263200000005,29.983693200000005,6.877952800000006,229977.72288,39145.14432
2017-08-26,-4648.485888,20.500284000000008,33.717056400000004,8.972414000000004,222638.00832,39145.14432
2017-08-27,10202.2032384,23.316973200000007,37.28930720000001,11.433544800000004,220191.4368,36698.5728
2017-08-28,1639.2029184,25.928105200000005,37.555976,16.705809200000004,212851.72224,34252.00128
2017-08-29,4159.171584,24.089201600000003,37.42819720000001,14.316901200000004,207958.5792,31805.42976
2017-08-30,-19376.8464384,20.34472720000001,28.794794800000005,13.244670400000008,217744.86528,34252.00128
2017-08-31,6728.07168,19.43360880000001,30.944812000000006,8.883524400000006,198172.29312,31805.42976
2017-09-01,-4061.3087232,23.389196,37.017082800000004,11.433544800000004,156580.57728,34252.00128
2017-09-02,-14924.086271999999,24.472538,37.59486520000001,13.766896800000005,129668.29056,31805.42976
2017-09-03,-8709.7946112,24.822540800000006,36.444856,15.1280188,122328.576,34252.00128
2017-09-04,-8709.7946112,24.500316000000005,38.02820200000001,14.989128800000003,122328.576,34252.00128
2017-09-05,-73.3971456,23.244750400000008,34.272616400000004,13.966898400000005,122328.576,34252.00128
2017-09-06,-7462.043135999999,20.978065600000008,29.667024000000012,14.228011600000002,122328.576,34252.00128
2017-09-07,7437.5774208,20.022502400000008,33.4226096,15.133574400000008,105202.57536,39145.14432
2017-09-08,-3571.9944192,19.783611600000008,28.394791600000005,13.805786000000005,90523.14624,41591.71584
2017-09-09,-22068.075110399997,18.9947164,28.3281244,12.139106000000005,90523.14624,41591.71584
2017-09-10,5064.4030464,18.883604400000003,29.244798400000008,10.283535600000004,90523.14624,41591.71584
2017-09-11,-12208.391884800001,20.722508000000005,33.922613600000005,9.705753200000004,90523.14624,41591.71584
2017-09-12,-9663.957504,21.661404400000002,32.805938000000005,14.628014800000003,80736.86016,44038.28736
2017-09-13,-5969.6345088,18.139154000000005,28.100344800000002,10.733539200000003,83183.43168,36674.1070848
2017-09-14,-23340.292300799996,14.733571200000007,22.205853200000007,8.561299600000002,105202.57536,31805.42976
2017-09-15,-7217.3859840000005,12.616887600000005,22.13363040000001,3.7612612000000034,95416.28928,31805.42976
2017-09-16,-20673.529344,14.111344000000003,22.10585240000001,5.766832800000003,78290.28864,34252.00128
2017-09-17,-29309.9268096,13.966898400000005,20.172503600000006,7.266844800000001,78290.28864,34252.00128
2017-09-18,-12037.1318784,11.461322800000005,15.911358400000005,7.016842800000006,78290.28864,34252.00128
2017-09-19,-19694.900736000003,8.394631600000004,12.7279996,5.850166800000004,78045.631488,34252.00128
2017-09-20,-6825.9345408,8.7946348,12.677999200000006,4.2390428000000036,73641.802752,34252.00128
2017-09-21,-11229.7632768,7.644625600000001,13.622451200000004,0.8334600000000023,69237.97401600001,34252.00128
2017-09-22,-1834.92864,7.255733600000003,12.155772800000005,2.616807600000005,68748.65971200001,34252.00128
2017-09-23,-11719.0775808,9.316861200000005,19.316941200000002,3.122367200000003,68748.65971200001,34252.00128
2017-09-24,-16905.8092032,10.477981600000003,21.878072800000005,2.183470800000002,70950.57408,34252.00128
2017-09-25,-9174.6432,12.633554400000005,22.022518400000003,5.644609600000003,63855.516672000005,31805.42976
2017-09-26,-5455.8544896,15.105796400000003,26.011439199999998,6.372393200000001,58962.373632,31805.42976
2017-09-27,-6654.6745344,15.955803200000005,26.483665200000004,6.583506000000003,58962.373632,29358.85824
2017-09-28,-6654.6745344,16.722476000000007,29.144797600000004,6.355726400000002,58962.373632,29358.85824
2017-09-29,-25640.0695296,13.261337200000003,20.23917080000001,7.344623200000001,58473.059327999996,29358.85824
2017-09-30,-16025.043456,9.572418800000001,16.950255600000006,3.0334776000000048,58228.402176,29358.85824
2017-10-01,1247.7514752,8.489076800000003,14.639126000000005,3.494592400000002,58228.402176,29358.85824
2017-10-02,-13627.4033664,6.800174400000003,14.328012400000006,2.9334768000000047,15658.057728,21285.172223999998
2017-10-03,-9761.8203648,6.761285200000003,17.666928000000006,-1.3110015999999973,0.0,16147.372032
2017-10-04,-9761.8203648,7.833516000000003,17.711372800000007,0.533457600000002,0.0,16147.372032
2017-10-05,-2104.0515072,8.561299600000002,19.783611600000008,0.005675600000000003,0.0,15168.743424
2017-10-06,-17908.9035264,11.544656800000006,23.750310000000006,1.9001352000000047,0.0,16636.686336
2017-10-07,-8293.8774528,9.6890864,16.166916000000008,4.816825200000004,0.0,17615.314944
2017-10-08,-9272.5060608,8.427965200000003,16.339139600000003,3.4279252000000042,0.0,16636.686336
2017-10-09,-18642.8749824,8.577966400000001,18.32248880000001,-0.6609963999999984,0.0,15902.71488
2017-10-10,-18642.8749824,10.589093600000005,16.644697600000008,5.9279452000000035,0.0,15902.71488
2017-10-11,-8758.7260416,4.144597600000004,9.389084000000004,0.3001224000000029,0.0,15902.71488
2017-10-12,15902.71488,2.6556968000000047,6.289059200000004,-1.7221159999999998,0.0,15902.71488
2017-10-13,33175.5098112,2.7779200000000017,6.105724400000003,-0.4221055999999983,0.0,15902.71488
2017-10-14,-1370.0800512,3.605704400000004,11.400211200000005,-2.599900799999997,0.0,15902.71488
2017-10-15,-1370.0800512,7.177955200000003,16.6891424,-0.5387731999999978,0.0,15902.71488
2017-10-16,-9517.1632128,10.355758400000003,24.32809240000001,2.7223640000000024,0.0,16392.029184
2017-10-17,-17664.246374399998,10.100200800000003,23.178083200000003,4.611268000000003,0.0,16881.343488000002
2017-10-18,-391.4514432,11.1002088,20.361394000000004,6.322392800000003,0.0,16881.343488000002
2017-10-19,25517.740953599998,11.433544800000004,19.478053600000003,4.327932400000002,0.0,16881.343488000002
2017-10-20,-16416.4948992,4.944604000000002,9.539085200000006,1.0945732000000028,0.0,16881.343488000002
2017-10-21,8244.9460224,6.977953600000003,13.578006400000003,2.155692800000004,0.0,16881.343488000002
2017-10-22,16881.343488000002,12.116883600000005,16.116915600000006,6.083502000000006,0.0,16881.343488000002
2017-10-23,-9027.8489088,9.166860000000003,18.472490000000008,2.361250000000002,0.0,16881.343488000002
2017-10-24,8244.9460224,10.800206400000004,24.822540800000006,2.183470800000002,0.0,16881.343488000002
2017-10-25,-9027.8489088,11.505767600000006,22.778080000000003,4.666824000000002,0.0,16881.343488000002
2017-10-26,-391.4514432,12.200217600000006,21.705849200000003,7.077954400000003,0.0,16881.343488000002
2017-10-27,-391.4514432,8.650189200000003,18.455823200000005,3.4890368000000045,0.0,16881.343488000002
2017-10-28,8244.9460224,9.939088400000003,21.739182800000002,3.2112568000000046,0.0,16881.343488000002
2017-10-29,-7780.0974336,10.061311600000003,18.989160800000008,4.7557136000000035,0.0,16881.343488000002
2017-10-30,-9027.8489088,5.833500000000004,13.344671200000004,-1.394335599999998,0.0,16881.343488000002
2017-10-31,-1125.4228992,4.716824400000004,16.311361600000005,-3.511019199999998,0.0,16147.372032
2017-11-01,-2593.3658112000003,7.972406000000003,16.4891408,2.4390284000000015,0.0,14679.42912
2017-11-02,-6483.414527999999,7.766848800000002,12.177995200000005,4.066819200000005,0.0,9541.628928
2017-11-03,16954.7406336,2.5779184000000015,5.7834996000000025,-2.2054531999999973,0.0,8318.343168
2017-11-04,-17590.8492288,0.3667896000000006,7.155732800000006,-4.216580399999998,0.0,8318.343168
2017-11-05,8318.343168,1.711244800000003,4.7557136000000035,-0.18877039999999567,0.0,8318.343168
2017-11-06,-8954.4517632,0.5445688000000004,5.772388400000004,-2.383232399999997,0.0,8318.343168
2017-11-07,-26227.2466944,1.8779128000000043,6.322392800000003,-4.694361999999998,0.0,8318.343168
2017-11-08,34227.5355648,0.33901160000000274,6.377948800000002,-2.4832331999999973,0.0,8318.343168
2017-11-09,16954.7406336,3.927929200000005,11.1779872,-0.5276619999999959,0.0,8318.343168
2017-11-10,8318.343168,5.7946108000000045,11.050208400000002,2.183470800000002,0.0,8318.343168
2017-11-11,-318.0542976,6.111280000000004,11.683546800000006,2.6556968000000047,0.0,8318.343168
2017-11-12,42863.933030399996,6.794618800000002,12.494664400000005,3.2112568000000046,0.0,8318.343168
2017-11-13,-52111.973376,7.355734400000003,10.227979600000001,3.316813200000002,0.0,8318.343168
2017-11-14,16954.7406336,4.622379200000005,11.133542400000003,-0.499883999999998,0.0,8318.343168
2017-11-15,16954.7406336,7.016842800000006,12.372441200000004,2.2612492000000017,0.0,8318.343168
2017-11-16,8318.343168,3.594593200000002,8.144629600000002,-0.7443303999999991,0.0,8318.343168
2017-11-17,-8954.4517632,1.6445776000000016,7.733515200000003,-2.5332335999999973,0.0,8318.343168
2017-11-18,660.5743104000001,2.2890271999999996,8.639078000000001,-2.327676399999998,0.0,8073.686016
2017-11-19,7829.028864,5.216828400000004,11.672435600000004,-0.749886,0.0,7829.028864
2017-11-20,23609.415168,8.889080000000003,14.044676800000005,6.2946148000000015,0.0,7584.371712
2017-11-21,24612.509491200002,12.500220000000002,16.333584000000002,8.083518000000002,0.0,7339.71456
2017-11-22,33248.9069568,15.200241600000005,18.855826400000005,11.194654000000003,0.0,7339.71456
2017-11-23,16000.5777408,12.839111600000003,17.628038800000006,7.161288400000004,0.0,7364.180275199999
2017-11-24,24612.509491200002,3.6001487999999995,10.983541200000005,-0.32766039999999563,0.0,7339.71456
2017-11-25,14752.8262656,7.016842800000006,15.172463600000007,-0.35543839999999705,0.0,7339.71456
2017-11-26,24612.509491200002,11.122431200000005,16.578030400000003,2.7279196,0.0,7339.71456
2017-11-27,6361.085952,2.422361600000002,10.027978000000001,-1.144333599999996,0.0,6361.085952
2017-11-28,14018.854809600001,1.6112440000000028,6.005723600000003,-1.8276723999999973,0.0,5382.457344
2017-11-29,22655.2522752,1.3223528000000044,7.672403600000006,-2.3498987999999983,0.0,5382.457344
2017-11-30,22655.2522752,1.583466000000005,3.9890408000000015,-1.5943371999999982,0.0,5382.457344
2017-12-01,14018.854809600001,3.1501452000000043,9.366861600000004,-0.48321719999999857,0.0,5382.457344
2017-12-02,5382.457344,2.4501396,6.839063600000003,-0.8943315999999975,0.0,5382.457344
2017-12-03,21407.500799999998,-0.1332143999999964,4.816825200000004,-4.227691599999998,0.0,5382.457344
2017-12-04,5382.457344,-2.0721187999999984,4.677935200000004,-5.916593999999996,0.0,5382.457344
2017-12-05,-10642.586111999999,-1.7332271999999982,6.089057600000004,-4.977697599999999,0.0,5382.457344
2017-12-06,5382.457344,-2.799902399999997,5.005715600000002,-7.755497599999998,0.0,5382.457344
2017-12-07,5382.457344,-6.172151599999998,1.3112416000000024,-9.433288799999998,0.0,5382.457344
2017-12-08,-3253.9401216,-6.744378399999999,0.533457600000002,-11.111079999999998,0.0,5382.457344
2017-12-09,14018.854809600001,-5.716592399999998,-0.633218399999997,-7.7332752,0.0,5382.457344
2017-12-10,-3253.9401216,-5.999927999999999,3.5445928000000038,-11.705529199999999,0.0,5382.457344
2017-12-11,22655.2522752,-5.822148799999999,1.811245600000003,-10.738854799999999,0.0,5382.457344
2017-12-12,-11890.337587200002,-0.6609963999999984,5.366829600000003,-5.994372399999998,0.0,5382.457344
2017-12-13,5382.457344,-4.883252399999998,-0.07210279999999614,-8.027721999999997,0.0,5382.457344
2017-12-14,5382.457344,-5.966594399999996,-0.9554431999999977,-8.938840399999998,0.0,5382.457344
2017-12-15,5382.457344,0.5223464,3.733483200000002,-8.122167199999998,0.0,5382.457344
2017-12-16,30043.898265599997,-1.0721107999999973,5.811277600000004,-5.3665895999999975,0.0,5382.457344
2017-12-17,-2030.6543616,1.8834684000000017,6.455727200000002,-3.8665775999999976,0.0,5382.457344
2017-12-18,12795.5690496,3.4501476000000046,8.561299600000002,0.7112368000000018,0.0,5382.457344
2017-12-19,14018.854809600001,5.500164000000002,12.755777600000005,-1.244334399999996,0.0,5382.457344
2017-12-20,14018.854809600001,-0.9721099999999971,2.3556944000000044,-4.322136799999999,0.0,5382.457344
2017-12-21,5382.457344,-1.4610027999999957,3.255701600000002,-6.233263199999998,0.0,5382.457344
2017-12-22,22655.2522752,0.8112376000000019,2.9668104000000035,-0.24988199999999594,0.0,5382.457344
2017-12-23,22655.2522752,-3.094349199999998,0.13345440000000508,-5.3110335999999965,0.0,5382.457344
2017-12-24,14018.854809600001,-6.377708799999999,-1.9665623999999973,-9.599956799999998,0.0,5382.457344
2017-12-25,14018.854809600001,-1.3554463999999982,4.5223784000000045,-6.4554871999999985,0.0,5382.457344
2017-12-26,-3253.9401216,-6.383264399999998,0.050120400000004395,-10.6277428,0.0,5382.457344
2017-12-27,14018.854809600001,1.3779088000000002,8.572410800000004,-2.1554527999999973,0.0,5382.457344
2017-12-28,5406.923059199999,1.300130400000004,7.289067200000002,-3.649909199999998,0.0,5406.923059199999
2017-12-29,14018.854809600001,9.022414400000006,16.461362800000003,2.0056916000000022,0.0,5382.457344
2017-12-30,56197.7478144,2.427917200000003,8.727967600000003,-2.6332343999999974,0.0,5627.114495999999
2017-12-31,-10397.92896,-1.5887815999999972,6.539061200000006,-5.3721451999999985,0.0,5627.114495999999
2018-01-01,21627.692236799998,-3.0054595999999982,-1.4054467999999964,-4.488804799999997,0.0,5602.6487808
2018-01-02,14263.5119616,-2.666567999999998,-1.3498907999999972,-3.338795599999999,0.0,5627.114495999999
2018-01-03,14263.5119616,-2.988792799999997,-1.8665615999999972,-3.688798399999998,0.0,5627.114495999999
2018-01-04,22899.909427199997,-0.8109975999999968,6.589061600000004,-3.422129599999998,0.0,5627.114495999999
2018-01-05,40172.704358400006,0.5723468000000018,2.7834756000000027,-1.799894399999996,0.0,5627.114495999999
2018-01-06,22875.443712,1.1167956000000032,6.122391200000006,-0.627662799999996,0.0,5602.6487808
2018-01-07,31536.3068928,3.083478000000003,7.394623600000006,-0.5665511999999957,0.0,5627.114495999999
2018-01-08,38900.487168,5.2668288000000025,10.844651200000005,0.7223480000000002,0.0,5602.6487808
2018-01-09,66057.43104,5.066827200000002,8.100184800000001,-0.3443271999999986,0.0,5627.114495999999
2018-01-10,40172.704358400006,1.7723564000000032,5.577942400000001,-1.4332247999999979,0.0,5627.114495999999
2018-01-11,66057.43104,5.7834996000000025,12.150217200000004,1.6890224000000025,0.0,5627.114495999999
2018-01-12,66057.43104,3.3501468000000045,8.644633600000006,0.533457600000002,0.0,5627.114495999999
2018-01-13,40172.704358400006,5.344607200000002,13.039113200000003,0.400123200000003,0.0,5627.114495999999
2018-01-14,56197.7478144,2.1056924000000024,6.777952000000006,-0.46655039999999914,0.0,5627.114495999999
2018-01-15,48809.101824,1.0723508000000024,3.9557072000000026,-0.37766079999999747,0.0,5627.114495999999
2018-01-16,66057.43104,3.566815200000004,9.627974800000004,1.027906000000005,0.0,5627.114495999999
2018-01-17,49029.2932608,9.527974000000004,13.750230000000006,1.577910400000004,0.0,5847.3059328
2018-01-18,119588.4158976,4.855714400000004,12.455775200000005,-0.36099399999999804,0.0,6116.4288
2018-01-19,83795.07456,0.3001224000000029,5.500164000000002,-2.572122799999997,0.0,6091.963084800001
2018-01-20,66546.745344,0.011231200000004549,7.361290000000004,-3.083237999999998,0.0,6116.4288
2018-01-21,67770.031104,2.505695600000003,6.605728400000004,-2.616567599999998,0.0,6091.963084800001
2018-01-22,49298.416128,2.0279140000000027,9.050192400000004,-1.2721123999999975,0.0,6116.4288
2018-01-23,40417.3615104,3.9779295999999995,8.011295200000003,-0.9776655999999981,0.0,5871.771648
2018-01-24,93459.032064,5.7890552000000035,11.2002096,-0.4721059999999966,0.0,5871.771648
2018-01-25,66522.2796288,1.6890224000000025,6.700173600000003,-1.4221135999999959,0.0,6091.963084800001
2018-01-26,59158.099353599995,1.7334671999999998,5.466830400000006,-2.338787599999998,0.0,6116.4288
2018-01-27,67794.4968192,5.144605600000002,10.350202800000005,0.1945660000000018,0.0,6116.4288
2018-01-28,66302.088192,7.822404800000001,14.2557896,3.3223687999999996,0.0,5871.771648
2018-01-29,33248.9069568,10.177979200000003,18.328044400000003,4.866825600000002,0.0,6116.4288
2018-01-30,110952.018432,4.400155200000004,10.250202000000005,-2.088785599999998,0.0,6116.4288
2018-01-31,59158.099353599995,0.9945724000000027,6.455727200000002,-3.2110167999999977,0.0,6116.4288
2018-02-01,50521.701887999996,5.9168340000000015,12.077994400000005,1.139018,0.0,6116.4288
2018-02-02,93703.689216,9.905754800000004,17.2058132,5.011271200000003,0.0,6116.4288
2018-02-03,94926.974976,7.961294800000001,16.778032000000003,2.6334744000000043,0.0,6116.4288
2018-02-04,110952.018432,7.244622400000004,16.094693200000002,2.6390300000000018,0.0,6116.4288
2018-02-05,113423.0556672,5.744610400000006,13.928009200000005,-0.1443255999999984,0.0,6116.4288
2018-02-06,103563.37244159999,3.5279260000000043,13.539117200000003,-2.572122799999997,0.0,6116.4288
2018-02-07,94926.974976,7.072398800000002,17.133590400000003,0.539013200000003,0.0,6116.4288
2018-02-08,86290.5775104,7.516846800000003,18.633602400000008,1.0779063999999998,0.0,6116.4288
2018-02-09,77654.1800448,3.133478400000005,11.700213600000005,-0.6943299999999972,0.0,6116.4288
2018-02-10,86290.5775104,1.1834628000000045,8.300186400000001,-2.949903599999997,0.0,6116.4288
2018-02-11,59158.099353599995,0.8612380000000002,5.4057188000000025,-1.9276731999999974,0.0,6116.4288
2018-02-12,51744.987647999995,-2.9610147999999974,3.2834795999999997,-8.333279999999998,0.0,6116.4288
2018-02-13,50521.701887999996,-0.505439599999999,10.094645200000006,-10.011071199999998,0.0,6116.4288
2018-02-14,69017.78257920001,1.3167972,5.477941600000001,-1.538781199999999,0.0,6116.4288
2018-02-15,59158.099353599995,-0.2998823999999978,7.572402800000006,-4.938808399999997,0.0,6116.4288
2018-02-16,43133.055897599996,0.49456840000000213,6.200169600000002,-3.5721307999999983,0.0,6116.4288
2018-02-17,77654.1800448,4.450155600000002,11.977993600000005,-1.6943379999999983,0.0,6116.4288
2018-02-18,60381.3851136,-0.9721099999999971,2.333472000000004,-4.138801999999998,0.0,6116.4288
2018-02-19,6116.4288,-6.838823599999998,-2.5443447999999975,-10.594409199999998,0.0,6116.4288
2018-02-20,41885.304422400004,-4.699917599999999,1.2334632000000028,-10.6055204,0.0,6116.4288
2018-02-21,69017.78257920001,-4.966586399999999,-1.7776719999999955,-7.788831199999997,0.0,6116.4288
2018-02-22,14752.8262656,-6.388819999999997,-1.961006799999998,-12.499979999999999,0.0,6116.4288
2018-02-23,51744.987647999995,-6.349930799999997,0.394567600000002,-13.8833244,0.0,6116.4288
2018-02-24,77654.1800448,-1.144333599999996,2.7779200000000017,-3.9999119999999966,0.0,6116.4288
2018-02-25,70265.53405439999,-0.010991199999995871,6.122391200000006,-5.722147999999999,0.0,6116.4288
2018-02-26,33248.9069568,-3.094349199999998,2.950143600000004,-8.911062399999997,0.0,6116.4288
2018-02-27,14752.8262656,-4.522138399999998,5.6501652000000036,-13.0388732,0.0,6116.4288
2018-02-28,78926.3972352,1.539021200000004,4.072374800000002,-1.9221175999999982,0.0,6140.8945152
2018-03-01,33248.9069568,2.850142800000004,5.055716000000004,-1.110999999999997,0.0,6116.4288
2018-03-02,60626.0422656,0.38345640000000003,5.2612732000000015,-4.633250399999998,0.0,6361.085952
2018-03-03,43377.7130496,-0.15543679999999682,6.455727200000002,-3.2499059999999993,0.0,6361.085952
2018-03-04,42129.9615744,0.5612355999999998,7.016842800000006,-3.1554607999999984,0.0,6361.085952
2018-03-05,43377.7130496,0.911238400000002,9.439084400000006,-5.3110335999999965,0.0,6361.085952
2018-03-06,23633.8808832,2.2723604000000037,14.072454800000003,-6.0165947999999965,0.0,6361.085952
2018-03-07,80614.53158400001,5.183494800000002,12.405774800000003,-1.822116799999998,0.0,6605.743104
2018-03-08,60870.69941759999,9.161304400000006,13.889120000000005,4.394599599999999,0.0,6605.743104
2018-03-09,52478.959103999994,6.572394800000001,15.050240400000007,0.28901120000000446,0.0,6850.400256
2018-03-10,79635.902976,5.566831200000006,14.094677200000003,-1.672115599999998,0.0,6850.400256
2018-03-11,99355.2694272,6.783507600000004,16.633586400000006,-1.2721123999999975,0.0,6850.400256
2018-03-12,125264.461824,8.539077200000001,18.7447144,-2.3554543999999975,0.0,6850.400256
2018-03-13,181975.98965759997,10.0668672,17.261369200000004,3.5445928000000038,0.0,6825.9345408
2018-03-14,293025.8709504,4.033485600000002,9.561307600000003,-0.42766119999999574,0.0,6850.400256
2018-03-15,267116.67855360004,2.4445840000000025,9.089081600000004,-2.716568399999998,0.0,6850.400256
2018-03-16,231347.8029312,1.9890248000000028,8.294630800000004,-1.8776727999999974,0.0,6850.400256
2018-03-17,259703.56684800002,0.6056804000000042,6.261281200000006,-0.9721099999999971,0.0,6850.400256
2018-03-18,194331.17583360002,1.694578,9.239082800000006,-3.616575599999999,0.0,6850.400256
2018-03-19,205438.61053439998,4.150153200000002,10.561315600000004,-1.6554487999999985,0.0,6850.400256
2018-03-20,215298.29376,6.944620000000004,13.655784800000003,0.8779048000000031,0.0,6850.400256
2018-03-21,216546.0452352,8.839079600000002,15.278020000000005,4.5223784000000045,0.0,6850.400256
2018-03-22,254785.9580928,5.389052000000003,10.672427600000002,-1.522114399999996,0.0,6850.400256
2018-03-23,275753.0760192,3.2001456000000026,7.777960000000004,-1.3387795999999987,0.0,6850.400256
2018-03-24,267116.67855360004,2.4945844000000044,8.150185200000003,-2.8221247999999974,0.0,6850.400256
2018-03-25,248620.5978624,2.4890288,9.389084000000004,-1.1998895999999988,0.0,6850.400256
2018-03-26,210380.68500479998,2.705697200000003,9.872421200000005,-3.1221271999999978,0.0,6850.400256
2018-03-27,201988.9446912,5.800166400000002,12.933556800000005,-0.9443319999999957,0.0,7095.057408
2018-03-28,192373.9186176,7.416846000000003,15.083574000000006,0.13345440000000508,0.0,7339.71456
2018-03-29,203456.88760319998,8.250186000000003,17.9113744,-0.23321520000000007,0.0,7339.71456
2018-03-30,194331.17583360002,8.166852000000006,18.211376800000004,0.1945660000000018,0.0,6850.400256
2018-03-31,203212.2304512,7.789071200000006,13.333560000000006,2.661252400000002,0.0,7095.057408
2018-04-01,196043.7758976,6.033501600000005,15.466910400000003,-0.14988119999999583,0.0,7315.2488448
2018-04-02,204704.6390784,2.3001384000000016,9.255749600000001,-4.388803999999997,0.0,7339.71456
2018-04-03,177547.69520639998,5.200161600000001,14.822460800000002,-3.5832419999999967,0.0,7315.2488448
2018-04-04,196068.2416128,9.727975600000004,17.200257600000008,3.9890408000000015,0.0,7339.71456
2018-04-05,197291.5273728,9.644641600000003,14.105788400000005,7.111288000000002,0.0,7339.71456
2018-04-06,238002.4774656,11.555768,16.950255600000006,7.505735600000001,0.0,7339.71456
2018-04-07,239250.2289408,10.844651200000005,13.966898400000005,6.927953200000001,0.0,7364.180275199999
2018-04-08,279936.7133184,7.839071600000004,13.578006400000003,2.2723604000000037,0.0,7339.71456
2018-04-09,281184.4647936,9.711308800000001,20.855842400000007,-0.4054387999999989,0.0,7339.71456
2018-04-10,231078.68006400001,9.883532400000004,17.372481200000003,5.716832400000001,0.0,7829.028864
2018-04-11,303619.525632,5.705721200000006,11.577990400000004,2.0668032000000025,0.0,7584.371712
2018-04-12,285123.4449408,3.1445895999999998,8.283519600000002,-1.388779999999997,0.0,7584.371712
2018-04-13,275483.953152,5.200161600000001,11.505767600000006,-1.0443327999999958,0.0,7829.028864
2018-04-14,255764.58670080002,8.666856000000003,15.216908400000001,3.6779272000000027,0.0,7829.028864
2018-04-15,318665.94048,6.705729200000004,9.005747600000003,1.566799200000002,0.0,7829.028864
2018-04-16,258235.623936,3.255701600000002,8.355742400000004,-1.5998927999999957,0.0,7829.028864
2018-04-17,269318.5929216,4.055708000000003,11.094653200000003,-2.6387899999999984,0.0,7829.028864
2018-04-18,238491.7917696,4.233487200000003,10.166868000000001,0.28901120000000446,0.0,7829.028864
2018-04-19,259703.56684800002,7.666848000000002,15.255797600000001,2.5223624000000022,0.0,8073.686016
2018-04-20,229855.39430400002,9.800198400000003,21.389180000000003,0.10012080000000267,0.0,7829.028864
