date,inflow(m3/d),outflow(m3/d),wse(m),storage(m3)
2020-07-12,27010.149580799996,27010.149580799996,2197.644576,18772332.12
2020-07-13,21064.9807872,24759.3037824,2197.641528,18768631.68
2020-07-14,15095.3462784,22508.457983999997,2197.635432,18761230.8
2020-07-15,20257.6121856,20257.6121856,2197.635432,18761230.8
2020-07-16,20257.6121856,20257.6121856,2197.635432,18761230.8
2020-07-17,27670.7238912,20257.6121856,2197.641528,18768631.68
2020-07-18,1981.7229312000002,18006.7663872,2197.629336,18752596.44
2020-07-19,15755.920588800001,15755.920588800001,2197.629336,18752596.44
2020-07-20,18006.7663872,18006.7663872,2197.629336,18752596.44
2020-07-21,10764.914688,114377.21856,2197.5470400000004,18648984.12
2020-07-22,7021.6602624,198221.2245504,2197.39464,18457794.72
2020-07-23,10275.600384,197756.3759616,2197.245288,18270305.76
2020-07-24,3645.3915647999997,197291.5273728,2197.092888,18076649.4
2020-07-25,-3033.7486848,196802.2130688,2196.934392,17876825.64
2020-07-26,6361.085952,196312.8987648,2196.781992,17686869.72
2020-07-27,8342.8088832,195823.58446080002,2196.6295920000002,17499380.76
2020-07-28,12771.103334399999,195334.27015680002,2196.4802400000003,17316825.72
2020-07-29,33273.372672,194869.42156800002,2196.346128,17155239.84
2020-07-30,11865.871872,194429.0386944,2196.193728,16972684.8
2020-07-31,11376.557568,193939.7243904,2196.041328,16790129.76
2020-08-01,-5137.800192,193450.4100864,2195.8828320000002,16591539.48
2020-08-02,-5651.5802112,192936.6300672,2195.721288,16392949.200000001
2020-08-03,0.0,192422.85004800002,2195.562792,16200526.32
2020-08-04,1957.257216,191909.0700288,2195.404296,16010570.4
2020-08-05,2666.7629568,191395.2900096,2195.2458,15821847.96
2020-08-06,929.6971776,190881.5099904,2195.084256,15631892.040000001
2020-08-07,2862.4886783999996,190343.264256,2194.922712,15444403.08
2020-08-08,4795.2801792,189829.4842368,2194.761168,15259381.08
2020-08-09,6728.07168,189291.2385024,2194.599624,15076826.040000001
2020-08-10,-1174.3543296,188777.4584832,2194.4380800000004,14886870.120000001
2020-08-11,-2960.3515392,188239.2127488,2194.276536,14695680.72
2020-08-12,2666.7629568,187700.9670144,2194.1180400000003,14510658.72
2020-08-13,-5260.128768,187162.72128,2193.9504,14318235.84
2020-08-14,-7046.1259776,186600.0098304,2193.779712,14124579.48
2020-08-15,4746.3487488,186061.764096,2193.618168,13943257.92
2020-08-16,6654.6745344,185499.05264639997,2193.456624,13764403.32
2020-08-17,-1859.3943552,107918.2697472,2193.35604,13654623.6
2020-08-18,9859.6832256,0.0,2193.365184,13664491.44
2020-08-19,13578.471936,0.0,2193.377376,13678059.72
2020-08-20,0.0,0.0,2193.377376,13678059.72
2020-08-21,6165.3602304,0.0,2193.383472,13684227.120000001
2020-08-22,3694.3229952,0.0,2193.38652,13687927.56
2020-08-23,7413.111705599999,0.0,2193.392616,13695328.44
2020-08-24,6165.3602304,0.0,2193.398712,13701495.84
2020-08-25,9859.6832256,0.0,2193.4078560000003,13711363.68
2020-08-26,9859.6832256,0.0,2193.417,13721231.52
2020-08-27,7413.111705599999,0.0,2193.4230960000004,13728632.4
2020-08-28,6165.3602304,0.0,2193.429192,13734799.8
2020-08-29,3694.3229952,0.0,2193.43224,13738500.24
2020-08-30,3694.3229952,0.0,2193.435288,13742200.68
2020-08-31,9859.6832256,0.0,2193.4444320000002,13752068.52
2020-09-01,6165.3602304,0.0,2193.450528,13758235.92
2020-09-02,6165.3602304,0.0,2193.456624,13764403.32
2020-09-03,3694.3229952,0.0,2193.4596720000004,13768103.76
2020-09-04,9859.6832256,0.0,2193.468816,13777971.6
2020-09-05,7413.111705599999,0.0,2193.474912,13785372.48
2020-09-06,2471.0372352,0.0,2193.47796,13787839.44
2020-09-07,17272.7949312,0.0,2193.4932,13805108.16
2020-09-08,3694.3229952,0.0,2193.4962480000004,13808808.6
2020-09-09,3694.3229952,0.0,2193.4992960000004,13812509.040000001
2020-09-10,6165.3602304,0.0,2193.505392,13818676.44
2020-09-11,3694.3229952,0.0,2193.50844,13822376.88
2020-09-12,6165.3602304,0.0,2193.514536,13828544.28
2020-09-13,3694.3229952,0.0,2193.517584,13832244.72
2020-09-14,6165.3602304,0.0,2193.5236800000002,13838412.120000001
2020-09-15,7413.111705599999,0.0,2193.529776,13845813.0
2020-09-16,3694.3229952,0.0,2193.5328240000003,13849513.44
2020-09-17,6165.3602304,0.0,2193.53892,13855680.84
2020-09-18,6165.3602304,0.0,2193.545016,13861848.24
2020-09-19,11107.4347008,0.0,2193.55416,13872949.56
2020-09-20,13578.471936,0.0,2193.566352,13886517.84
2020-09-21,6165.3602304,0.0,2193.5724480000003,13892685.24
2020-09-22,7413.111705599999,0.0,2193.578544,13900086.120000001
2020-09-23,6165.3602304,0.0,2193.58464,13906253.52
2020-09-24,7413.111705599999,0.0,2193.590736,13913654.4
2020-09-25,2471.0372352,0.0,2193.593784,13916121.36
2020-09-26,11107.4347008,0.0,2193.602928,13927222.68
2020-09-27,0.0,0.0,2193.602928,13927222.68
2020-09-28,2471.0372352,0.0,2193.6059760000003,13929689.64
2020-09-29,7413.111705599999,0.0,2193.6120720000004,13937090.52
2020-09-30,3694.3229952,0.0,2193.61512,13940790.96
2020-10-01,6165.3602304,0.0,2193.621216,13946958.36
2020-10-02,7413.111705599999,0.0,2193.627312,13954359.24
2020-10-03,2471.0372352,0.0,2193.63036,13956826.200000001
2020-10-04,7413.111705599999,0.0,2193.636456,13964227.08
2020-10-05,3694.3229952,0.0,2193.6395039999998,13967927.52
2020-10-06,6165.3602304,0.0,2193.6456000000003,13974094.92
2020-10-07,3694.3229952,0.0,2193.6486480000003,13977795.36
2020-10-08,6165.3602304,0.0,2193.654744,13983962.76
2020-10-09,0.0,0.0,2193.654744,13983962.76
2020-10-10,24661.4409216,0.0,2193.67608,14008632.36
2020-10-11,27132.4781568,0.0,2193.700464,14035768.92
2020-10-12,6165.3602304,0.0,2193.70656,14041936.32
2020-10-13,17272.7949312,0.0,2193.7218000000003,14059205.040000001
2020-10-14,-6165.3602304,0.0,2193.715704,14053037.64
2020-10-15,2471.0372352,0.0,2193.718752,14055504.6
2020-10-16,3694.3229952,0.0,2193.7218000000003,14059205.040000001
2020-10-17,9859.6832256,0.0,2193.730944,14069072.88
2020-10-18,14801.757695999999,0.0,2193.743136,14083874.64
2020-10-19,2471.0372352,0.0,2193.746184,14086341.6
2020-10-20,7413.111705599999,0.0,2193.75228,14093742.48
2020-10-21,6165.3602304,0.0,2193.758376,14099909.88
2020-10-22,-2471.0372352,0.0,2193.755328,14097442.92
2020-10-23,6165.3602304,0.0,2193.7614240000003,14103610.32
2020-10-24,24661.4409216,0.0,2193.78276,14128279.92
2020-10-25,0.0,0.0,2193.78276,14128279.92
2020-10-26,3694.3229952,0.0,2193.785808,14131980.36
2020-10-27,2471.0372352,0.0,2193.788856,14134447.32
2020-10-28,7413.111705599999,0.0,2193.794952,14141848.200000001
2020-10-29,3694.3229952,0.0,2193.7980000000002,14145548.64
2020-10-30,6165.3602304,0.0,2193.8040960000003,14151716.040000001
2020-10-31,0.0,0.0,2193.8040960000003,14151716.040000001
2020-11-01,3694.3229952,0.0,2193.807144,14155416.48
2020-11-02,7413.111705599999,0.0,2193.81324,14162817.36
2020-11-03,6165.3602304,0.0,2193.819336,14168984.76
2020-11-04,-20967.117926400002,0.0,2193.8010480000003,14148015.6
2020-11-05,11107.4347008,0.0,2193.810192,14159116.92
2020-11-06,13578.471936,0.0,2193.822384,14172685.200000001
2020-11-07,20967.117926400002,0.0,2193.8406720000003,14193654.36
2020-11-08,13578.471936,0.0,2193.8528640000004,14207222.64
2020-11-09,-3694.3229952,0.0,2193.849816,14203522.200000001
2020-11-10,20967.117926400002,0.0,2193.868104,14224491.36
2020-11-11,34545.5898624,0.0,2193.898584,14259028.8
2020-11-12,3694.3229952,0.0,2193.901632,14262729.24
2020-11-13,28380.229632,0.0,2193.9260160000003,14291099.28
2020-11-14,6165.3602304,0.0,2193.932112,14297266.68
2020-11-15,32074.5526272,0.0,2193.959544,14329337.16
2020-11-16,9859.6832256,0.0,2193.9686880000004,14339205.0
2020-11-17,3694.3229952,0.0,2193.971736,14342905.44
2020-11-18,20967.117926400002,0.0,2193.990024,14363874.6
2020-11-19,3694.3229952,0.0,2193.993072,14367575.040000001
2020-11-20,3694.3229952,0.0,2193.99612,14371275.48
2020-11-21,2471.0372352,0.0,2193.9991680000003,14373742.44
2020-11-22,11107.4347008,0.0,2194.008312,14384843.76
2020-11-23,7413.111705599999,0.0,2194.014408,14392244.64
2020-11-24,2471.0372352,0.0,2194.017456,14394711.6
2020-11-25,28380.229632,0.0,2194.0418400000003,14423081.64
2020-11-26,7413.111705599999,0.0,2194.047936,14430482.52
2020-11-27,3694.3229952,0.0,2194.050984,14434182.96
2020-11-28,6165.3602304,0.0,2194.05708,14440350.36
2020-11-29,7413.111705599999,0.0,2194.063176,14447751.24
2020-11-30,13578.471936,0.0,2194.0753680000003,14461319.52
2020-12-01,3694.3229952,0.0,2194.0784160000003,14465019.96
2020-12-02,3694.3229952,0.0,2194.0814640000003,14468720.4
2020-12-03,7413.111705599999,0.0,2194.08756,14476121.28
2020-12-04,7413.111705599999,0.0,2194.093656,14483522.16
2020-12-05,6165.3602304,0.0,2194.099752,14489689.56
2020-12-06,3694.3229952,0.0,2194.1028,14493390.0
2020-12-07,7413.111705599999,0.0,2194.108896,14500790.88
2020-12-08,7413.111705599999,0.0,2194.1149920000003,14508191.76
2020-12-09,6165.3602304,0.0,2194.1210880000003,14514359.16
2020-12-10,7413.111705599999,0.0,2194.127184,14521760.040000001
2020-12-11,13578.471936,0.0,2194.139376,14535328.32
2020-12-12,0.0,0.0,2194.139376,14535328.32
2020-12-13,18496.080691199997,0.0,2194.1546160000003,14553830.52
2020-12-14,3694.3229952,0.0,2194.1576640000003,14557530.96
2020-12-15,13578.471936,0.0,2194.169856,14571099.24
2020-12-16,18496.080691199997,0.0,2194.185096,14589601.44
2020-12-17,28380.229632,0.0,2194.2094800000004,14617971.48
2020-12-18,3694.3229952,0.0,2194.212528,14621671.92
2020-12-19,9859.6832256,0.0,2194.221672,14631539.76
2020-12-20,28380.229632,0.0,2194.2460560000004,14659909.8
2020-12-21,28380.229632,0.0,2194.2704400000002,14688279.84
2020-12-22,7413.111705599999,0.0,2194.276536,14695680.72
2020-12-23,0.0,0.0,2194.276536,14695680.72
2020-12-24,7413.111705599999,0.0,2194.2826320000004,14703081.6
2020-12-25,11107.4347008,0.0,2194.291776,14714182.92
2020-12-26,28380.229632,0.0,2194.31616,14742552.96
2020-12-27,7413.111705599999,0.0,2194.3222560000004,14749953.84
2020-12-28,7413.111705599999,0.0,2194.328352,14757354.72
2020-12-29,3694.3229952,0.0,2194.3314,14761055.16
2020-12-30,13578.471936,0.0,2194.343592,14774623.44
2020-12-31,3694.3229952,0.0,2194.34664,14778323.88
2021-01-01,7413.111705599999,0.0,2194.352736,14785724.76
2021-01-02,14801.757695999999,0.0,2194.364928,14800526.52
2021-01-03,24661.4409216,0.0,2194.386264,14825196.120000001
2021-01-04,18496.080691199997,0.0,2194.401504,14843698.32
2021-01-05,14801.757695999999,0.0,2194.413696,14858500.08
2021-01-06,6165.3602304,0.0,2194.419792,14864667.48
2021-01-07,14801.757695999999,0.0,2194.4319840000003,14879469.24
2021-01-08,3694.3229952,0.0,2194.4350320000003,14883169.68
2021-01-09,7413.111705599999,0.0,2194.441128,14890570.56
2021-01-10,3694.3229952,0.0,2194.444176,14894271.0
2021-01-11,3694.3229952,0.0,2194.447224,14897971.44
2021-01-12,17272.7949312,0.0,2194.462464,14915240.16
2021-01-13,18496.080691199997,0.0,2194.477704,14933742.36
2021-01-14,0.0,0.0,2194.477704,14933742.36
2021-01-15,14801.757695999999,0.0,2194.489896,14948544.120000001
2021-01-16,3694.3229952,0.0,2194.492944,14952244.56
2021-01-17,18496.080691199997,0.0,2194.5081840000003,14970746.76
2021-01-18,3694.3229952,0.0,2194.5112320000003,14974447.200000001
2021-01-19,7413.111705599999,0.0,2194.517328,14981848.08
2021-01-20,6165.3602304,0.0,2194.523424,14988015.48
2021-01-21,18496.080691199997,0.0,2194.538664,15006517.68
2021-01-22,11107.4347008,0.0,2194.5478080000003,15017619.0
2021-01-23,3694.3229952,0.0,2194.5508560000003,15021319.44
2021-01-24,11107.4347008,0.0,2194.56,15032420.76
2021-01-25,3694.3229952,0.0,2194.563048,15036121.200000001
2021-01-26,3694.3229952,0.0,2194.5660960000005,15039821.64
2021-01-27,6165.3602304,0.0,2194.572192,15045989.040000001
2021-01-28,13578.471936,0.0,2194.5843840000002,15059557.32
2021-01-29,9859.6832256,0.0,2194.593528,15069425.16
2021-01-30,14801.757695999999,0.0,2194.60572,15084226.92
2021-01-31,2471.0372352,0.0,2194.608768,15086693.88
2021-02-01,7413.111705599999,0.0,2194.614864,15094094.76
2021-02-02,6165.3602304,0.0,2194.62096,15100262.16
2021-02-03,28380.229632,0.0,2194.645344,15128632.200000001
2021-02-04,13578.471936,0.0,2194.657536,15142200.48
2021-02-05,20967.117926400002,0.0,2194.675824,15163169.64
2021-02-06,20967.117926400002,0.0,2194.694112,15184138.8
2021-02-07,2471.0372352,0.0,2194.69716,15186605.76
2021-02-08,3694.3229952,0.0,2194.700208,15190306.200000001
2021-02-09,3694.3229952,0.0,2194.7032560000002,15194006.64
2021-02-10,3694.3229952,0.0,2194.706304,15197707.08
2021-02-11,17272.7949312,0.0,2194.721544,15214975.8
2021-02-12,27132.4781568,0.0,2194.745928,15242112.36
2021-02-13,7413.111705599999,0.0,2194.7520240000003,15249513.24
2021-02-14,7413.111705599999,0.0,2194.75812,15256914.120000001
2021-02-15,19743.8321664,0.0,2194.776408,15276649.8
2021-02-16,14801.757695999999,0.0,2194.7886000000003,15291451.56
2021-02-17,2471.0372352,0.0,2194.7916480000004,15293918.52
2021-02-18,3694.3229952,0.0,2194.7946960000004,15297618.96
2021-02-19,17272.7949312,0.0,2194.809936,15314887.68
2021-02-20,20967.117926400002,0.0,2194.8282240000003,15335856.84
2021-02-21,0.0,0.0,2194.8282240000003,15335856.84
2021-02-22,20967.117926400002,0.0,2194.846512,15356826.0
2021-02-23,3694.3229952,0.0,2194.84956,15360526.44
2021-02-24,0.0,0.0,2194.84956,15360526.44
2021-02-25,13578.471936,0.0,2194.8617520000003,15374094.72
2021-02-26,32074.5526272,0.0,2194.889184,15406165.200000001
2021-02-27,0.0,0.0,2194.889184,15406165.200000001
2021-02-28,3694.3229952,0.0,2194.892232,15409865.64
2021-03-01,3694.3229952,0.0,2194.89528,15413566.08
2021-03-02,6165.3602304,0.0,2194.9013760000003,15419733.48
2021-03-03,3694.3229952,0.0,2194.9044240000003,15423433.92
2021-03-04,0.0,0.0,2194.9044240000003,15423433.92
2021-03-05,3694.3229952,0.0,2194.9074720000003,15427134.36
2021-03-06,7413.111705599999,0.0,2194.913568,15434535.24
2021-03-07,0.0,0.0,2194.913568,15434535.24
2021-03-08,13578.471936,0.0,2194.92576,15448103.52
2021-03-09,11107.4347008,0.0,2194.934904,15459204.84
2021-03-10,0.0,0.0,2194.934904,15459204.84
2021-03-11,3694.3229952,0.0,2194.937952,15462905.28
2021-03-12,3694.3229952,0.0,2194.9410000000003,15466605.72
2021-03-13,2471.0372352,0.0,2194.9440480000003,15469072.68
2021-03-14,7413.111705599999,0.0,2194.950144,15476473.56
2021-03-15,3694.3229952,0.0,2194.953192,15480174.0
2021-03-16,3694.3229952,0.0,2194.95624,15483874.44
2021-03-17,0.0,0.0,2194.95624,15483874.44
2021-03-18,3694.3229952,0.0,2194.959288,15487574.88
2021-03-19,6165.3602304,0.0,2194.965384,15493742.28
2021-03-20,35768.875622399995,0.0,2194.995864,15529513.200000001
2021-03-21,7413.111705599999,0.0,2195.00196,15536914.08
2021-03-22,13578.471936,0.0,2195.014152,15550482.36
2021-03-23,0.0,0.0,2195.014152,15550482.36
2021-03-24,11107.4347008,0.0,2195.0232960000003,15561583.68
2021-03-25,13578.471936,0.0,2195.0354880000004,15575151.96
2021-03-26,0.0,0.0,2195.0354880000004,15575151.96
2021-03-27,3694.3229952,0.0,2195.038536,15578852.4
2021-03-28,14801.757695999999,0.0,2195.050728,15593654.16
2021-03-29,-3694.3229952,0.0,2195.04768,15589953.72
2021-03-30,0.0,0.0,2195.04768,15589953.72
2021-03-31,0.0,0.0,2195.04768,15589953.72
2021-04-01,6165.3602304,0.0,2195.053776,15596121.120000001
2021-04-02,7413.111705599999,0.0,2195.0598720000003,15603522.0
2021-04-03,3694.3229952,0.0,2195.06292,15607222.44
2021-04-04,11107.4347008,0.0,2195.0720640000004,15618323.76
2021-04-05,9859.6832256,0.0,2195.081208,15628191.6
2021-04-06,11107.4347008,0.0,2195.090352,15639292.92
2021-04-07,7413.111705599999,0.0,2195.0964480000002,15646693.8
2021-04-08,3694.3229952,0.0,2195.0994960000003,15650394.24
2021-04-09,3694.3229952,0.0,2195.102544,15654094.68
2021-04-10,6165.3602304,0.0,2195.1086400000004,15660262.08
2021-04-11,7413.111705599999,0.0,2195.114736,15667662.96
2021-04-12,3694.3229952,0.0,2195.117784,15671363.4
2021-04-13,3694.3229952,0.0,2195.120832,15675063.84
2021-04-14,7413.111705599999,0.0,2195.126928,15682464.72
2021-04-15,6165.3602304,0.0,2195.133024,15688632.120000001
2021-04-16,3694.3229952,0.0,2195.1360720000002,15692332.56
2021-04-17,7413.111705599999,0.0,2195.142168,15699733.44
2021-04-18,11107.4347008,0.0,2195.151312,15710834.76
2021-04-19,7413.111705599999,0.0,2195.157408,15718235.64
2021-04-20,6165.3602304,0.0,2195.163504,15724403.040000001
2021-04-21,11107.4347008,0.0,2195.172648,15735504.36
2021-04-22,14801.757695999999,0.0,2195.1848400000003,15750306.120000001
2021-04-23,9859.6832256,0.0,2195.193984,15760173.96
2021-04-24,14801.757695999999,0.0,2195.206176,15774975.72
2021-04-25,28380.229632,0.0,2195.23056,15803345.76
2021-04-26,22214.8694016,0.0,2195.248848,15825548.4
2021-04-27,7413.111705599999,0.0,2195.2549440000003,15832949.28
2021-04-28,11107.4347008,0.0,2195.2640880000004,15844050.6
2021-04-29,13578.471936,0.0,2195.27628,15857618.88
2021-04-30,25909.1923968,0.0,2195.2976160000003,15883521.96
2021-05-01,32074.5526272,0.0,2195.325048,15915592.44
2021-05-02,29603.515391999998,0.0,2195.349432,15945195.96
2021-05-03,28380.229632,0.0,2195.3738160000003,15973566.0
2021-05-04,39463.1986176,0.0,2195.407344,16013037.36
2021-05-05,25909.1923968,0.0,2195.4286800000004,16038940.44
2021-05-06,40710.9500928,0.0,2195.462208,16079645.28
2021-05-07,46876.3103232,0.0,2195.5018320000004,16126517.52
2021-05-08,48099.5960832,0.0,2195.5414560000004,16174623.24
2021-05-09,40710.9500928,0.0,2195.5749840000003,16215328.08
2021-05-10,37016.6270976,0.0,2195.605464,16252332.48
2021-05-11,33297.8383872,0.0,2195.632896,16285636.44
2021-05-12,29603.515391999998,0.0,2195.6572800000004,16315239.96
2021-05-13,40710.9500928,0.0,2195.6908080000003,16355944.8
2021-05-14,51818.3847936,0.0,2195.7334800000003,16407750.96
2021-05-15,60430.316543999994,0.0,2195.782248,16468191.48
2021-05-16,67843.4282496,0.0,2195.837112,16536032.88
2021-05-17,86339.50894079999,0.0,2195.907216,16622376.48
2021-05-18,98670.2294016,0.0,2195.986464,16721054.88
2021-05-19,107306.6268672,0.0,2196.071808,16828367.64
2021-05-20,101141.2666368,0.0,2196.157152,16929513.0
2021-05-21,181315.4153472,0.0,2196.309552,17110834.56
2021-05-22,235604.83737599998,0.0,2196.504624,17346429.240000002
2021-05-23,280010.110464,0.0,2196.733224,17626429.2
2021-05-24,223249.6512,0.0,2196.9130560000003,17849689.080000002
2021-05-25,222026.36544,0.0,2197.08984,18071715.48
2021-05-26,249158.8435968,0.0,2197.284912,18320878.44
2021-05-27,217084.2909696,0.0,2197.4586480000003,18537970.92
2021-05-28,214637.7194496,0.0,2197.629336,18752596.44
2021-05-29,196312.8987648,59402.7565056,2197.7390640000003,18889512.72
2021-05-30,196753.2816384,138769.53661439999,2197.784784,18947486.28
2021-05-31,196386.2959104,176642.463744,2197.800024,18967221.96
2021-06-01,204582.3105024,193474.8758016,2197.809168,18978323.28
2021-06-02,220900.94254080002,206099.18484479998,2197.82136,18993125.04
2021-06-03,205903.45912319998,244143.3719808,2197.79088,18954887.16
2021-06-04,183566.2611456,240302.2546944,2197.74516,18898147.080000002
2021-06-05,181975.98965759997,209108.4678144,2197.723824,18871010.52
2021-06-06,163210.7860992,190343.264256,2197.7024880000004,18843873.96
2021-06-07,163577.7718272,174685.206528,2197.6933440000003,18832772.64
2021-06-08,146794.2912,165290.3718912,2197.678104,18814270.44
2021-06-09,144837.033984,157167.7544448,2197.66896,18801935.64
2021-06-10,131111.7677568,145913.5254528,2197.6567680000003,18787133.88
2021-06-11,124359.2303616,139160.9880576,2197.644576,18772332.12
2021-06-12,112664.618496,132408.4506624,2197.629336,18752596.44
2021-06-13,75134.2113792,112150.83847680001,2197.598856,18715592.04
2021-06-14,70681.4512128,102756.00384,2197.5744720000002,18683521.56
2021-06-15,64516.090982400005,102756.00384,2197.543992,18645283.68
2021-06-16,60821.7679872,102756.00384,2197.5104640000004,18603345.36
2021-06-17,60821.7679872,102756.00384,2197.476936,18561407.04
2021-06-18,32221.3469184,55659.50208,2197.4586480000003,18537970.92
2021-06-19,27132.4781568,0.0,2197.479984,18565107.48
2021-06-20,7413.111705599999,0.0,2197.48608,18572508.36
2021-06-21,19743.8321664,0.0,2197.50132,18592244.04
2021-06-22,18496.080691199997,0.0,2197.51656,18610746.240000002
2021-06-23,12330.7204608,0.0,2197.525704,18623081.04
2021-06-24,5357.9916287999995,97862.8608,2197.452552,18530570.04
2021-06-25,6997.1945472,270957.79584,2197.24224,18266605.32
2021-06-26,-4477.2258816,270590.810112,2197.0258320000003,17991539.28
2021-06-27,7853.4945792,270590.810112,2196.81552,17728808.04
2021-06-28,4183.6372992,268144.238592,2196.60216,17464843.32
2021-06-29,2935.885824,268144.238592,2196.382704,17199645.12
2021-06-30,19474.7092992,267410.267136,2196.17544,16951715.64
2021-07-01,-3205.0086912,265697.667072,2195.955984,16682817.0
2021-07-02,-6410.0173824,264963.695616,2195.736528,16411451.4
2021-07-03,-1467.942912,264963.695616,2195.517072,16145019.72
2021-07-04,-2691.228672,262517.124096,2195.2945680000003,15879821.52
2021-07-05,1027.5600384,262517.124096,2195.0720640000004,15618323.76
2021-07-06,-1419.0114815999998,260070.552576,2194.846512,15356826.0
2021-07-07,3498.5972736,260070.552576,2194.62096,15100262.16
2021-07-08,-8318.343168,259336.58112,2194.3923600000003,14832597.0
2021-07-09,-11278.6947072,257623.981056,2194.16376,14563698.36
2021-07-10,-9541.628928,256890.0096,2193.932112,14297266.68
2021-07-11,1198.8200448,256523.023872,2193.70656,14041936.32
2021-07-12,342.5200128,254443.43808,2193.47796,13787839.44
2021-07-13,2813.5572479999996,254443.43808,2193.2463119999998,13536209.52
2021-07-14,-2104.0515072,251996.86656,2193.0116160000002,13282112.64
2021-07-15,-9492.6974976,251996.86656,2192.7799680000003,13020614.88
2021-07-16,-5406.923059199999,251165.0322432,2192.54832,12764051.040000001
2021-07-17,-5773.9087872,249550.29504,2192.3136240000003,12508720.68
2021-07-18,-1590.271488,248816.323584,2192.078928,12258324.24
2021-07-19,-1076.4914688,246859.066368,2191.841184,12010394.76
2021-07-20,-538.2457344,211628.43648,2191.63392,11798236.2
2021-07-21,13920.991948800001,164409.606144,2191.4876160000003,11647751.64
2021-07-22,-3841.1172864,163920.29184,2191.332168,11479998.36
2021-07-23,-4550.6230272,161963.034624,2191.17672,11313478.56
2021-07-24,1614.7372032,161963.034624,2191.02432,11153126.16
2021-07-25,2348.7086592,161473.72032,2190.87192,10994007.24
2021-07-26,6043.031654400001,161473.72032,2190.71952,10838588.76
2021-07-27,7290.7831295999995,161473.72032,2190.56712,10684403.76
2021-07-28,-440.3828736,51378.00192,2190.515304,10632597.6
2021-07-29,12330.7204608,0.0,2190.527496,10644932.4
2021-07-30,12330.7204608,0.0,2190.5396880000003,10657267.2
2021-07-31,8636.3974656,0.0,2190.548832,10665901.56
2021-08-01,6165.3602304,0.0,2190.554928,10672068.96
2021-08-02,14801.757695999999,0.0,2190.570168,10686870.72
2021-08-03,9859.6832256,0.0,2190.579312,10696738.56
2021-08-04,6165.3602304,0.0,2190.585408,10702905.96
2021-08-05,8636.3974656,0.0,2190.594552,10711540.32
2021-08-06,6165.3602304,0.0,2190.600648,10717707.72
2021-08-07,6165.3602304,0.0,2190.606744,10723875.120000001
2021-08-08,12330.7204608,0.0,2190.618936,10736209.92
2021-08-09,-6165.3602304,0.0,2190.6128400000002,10730042.52
2021-08-10,3694.3229952,0.0,2190.6158880000003,10733742.96
2021-08-11,6165.3602304,0.0,2190.621984,10739910.36
2021-08-12,8636.3974656,0.0,2190.631128,10748544.72
2021-08-13,3694.3229952,0.0,2190.634176,10752245.16
2021-08-14,2471.0372352,0.0,2190.637224,10754712.120000001
2021-08-15,6165.3602304,0.0,2190.64332,10760879.52
2021-08-16,6165.3602304,0.0,2190.649416,10767046.92
2021-08-17,12330.7204608,0.0,2190.6616080000003,10779381.72
2021-08-18,16025.043456,0.0,2190.676848,10795416.96
2021-08-19,20967.117926400002,0.0,2190.6981840000003,10816386.120000001
2021-08-20,18496.080691199997,0.0,2190.716472,10834888.32
2021-08-21,18496.080691199997,0.0,2190.7347600000003,10853390.52
2021-08-22,22214.8694016,0.0,2190.756096,10875593.16
2021-08-23,2471.0372352,0.0,2190.759144,10878060.120000001
2021-08-24,7413.111705599999,0.0,2190.76524,10885461.0
2021-08-25,6165.3602304,0.0,2190.7713360000002,10891628.4
2021-08-26,6165.3602304,0.0,2190.7774320000003,10897795.8
2021-08-27,6165.3602304,0.0,2190.783528,10903963.2
2021-08-28,2471.0372352,0.0,2190.786576,10906430.16
2021-08-29,6165.3602304,0.0,2190.792672,10912597.56
2021-08-30,6165.3602304,0.0,2190.798768,10918764.96
2021-08-31,3694.3229952,0.0,2190.801816,10922465.4
2021-09-01,6165.3602304,0.0,2190.807912,10928632.8
2021-09-02,2471.0372352,0.0,2190.8109600000003,10931099.76
2021-09-03,3694.3229952,0.0,2190.8140080000003,10934800.2
2021-09-04,3694.3229952,0.0,2190.8170560000003,10938500.64
2021-09-05,6165.3602304,0.0,2190.823152,10944668.040000001
2021-09-06,2471.0372352,0.0,2190.8262,10947135.0
2021-09-07,3694.3229952,0.0,2190.829248,10950835.44
2021-09-08,2471.0372352,0.0,2190.832296,10953302.4
2021-09-09,6165.3602304,0.0,2190.838392,10959469.8
2021-09-10,9859.6832256,0.0,2190.847536,10969337.64
2021-09-11,3694.3229952,0.0,2190.8505840000003,10973038.08
2021-09-12,6165.3602304,0.0,2190.8566800000003,10979205.48
2021-09-13,0.0,0.0,2190.8566800000003,10979205.48
2021-09-14,6165.3602304,0.0,2190.862776,10985372.88
2021-09-15,0.0,0.0,2190.862776,10985372.88
2021-09-16,0.0,0.0,2190.862776,10985372.88
2021-09-17,0.0,0.0,2190.862776,10985372.88
2021-09-18,14801.757695999999,0.0,2190.878016,11000174.64
2021-09-19,32074.5526272,0.0,2190.9084960000005,11032245.120000001
2021-09-20,6165.3602304,0.0,2190.914592,11038412.52
2021-09-21,3694.3229952,0.0,2190.91764,11042112.96
2021-09-22,6165.3602304,0.0,2190.923736,11048280.36
2021-09-23,2471.0372352,0.0,2190.926784,11050747.32
2021-09-24,6165.3602304,0.0,2190.9328800000003,11056914.72
2021-09-25,9859.6832256,0.0,2190.942024,11066782.56
2021-09-26,0.0,0.0,2190.942024,11066782.56
