date,inflow(m3/d),storage(m3),outflow(m3/d),wse(m),avg air temperature (C),min air temperature (C),max air temperature (C)
1982-08-26,117215.24152319999,223921025.28,1624523.4892799999,685.443384,18.150265200000007,16.111360000000005,24.300314400000005
1982-08-27,111098.8127232,222414946.20000002,1617183.7747199999,685.3702320000001,14.583570000000002,12.778000000000002,18.305822000000006
1982-08-28,108652.24120319998,220908867.12,1614737.2031999999,685.2787920000001,15.889136000000008,16.666920000000005,22.666968000000004
1982-08-29,107428.95544319999,219401554.56,1614737.2031999999,685.178208,13.416894000000003,11.666880000000003,17.372481200000003
1982-08-30,98865.9551232,217895475.48,1604950.9171199999,685.086768,12.872445200000005,10.000200000000003,15.894691600000002
1982-08-31,95196.0978432,216388162.92000002,1602504.3456,685.016664,15.105796400000003,15.000240000000005,20.250282000000006
1982-09-01,89079.66904319999,214882083.84,1595164.63104,684.9252240000001,17.939152400000005,16.666920000000005,27.02255840000001
1982-09-02,118683.18443519999,213405608.28,1595164.63104,684.82464,19.400275200000003,16.666920000000005,30.989256800000007
1982-09-03,136494.2251008,212010542.4,1531553.77152,684.7332,14.428013200000002,12.222440000000002,21.028066000000003
1982-09-04,153179.8428672,210710454.48,1453263.48288,684.6783360000001,13.250226000000005,12.778000000000002,16.5169188
1982-09-05,250724.6493696,209520146.28,1441030.62528,684.586896,15.328020400000007,13.889120000000005,24.611428000000004
1982-09-06,240938.3632896,208329838.08,1431244.3392,684.5137440000001,15.800246400000006,14.444680000000005,23.522530400000008
1982-09-07,231152.07720960001,207139529.88,1421458.05312,684.449736,18.1613764,17.222480000000004,24.1447576
1982-09-08,222393.35116800002,205779001.44,1582931.77344,684.330864,16.544696800000004,15.555800000000005,21.966962400000007
1982-09-09,189462.4985088,204280323.24,1688134.3488,684.266856,10.705761200000005,10.000200000000003,13.172447600000005
1982-09-10,189462.4985088,202781645.04,1688134.3488,684.160176,8.627966800000003,9.444640000000003,10.7613172
1982-09-11,189462.4985088,201282966.84,1688134.3488,684.1327440000001,8.372409200000003,7.222400000000004,11.850214800000003
1982-09-12,184569.3554688,199784288.64000002,1683241.20576,684.0474,10.011311200000005,10.555760000000003,15.194686000000004
1982-09-13,177229.64090879998,198285610.44,1675901.4912,683.9498639999999,8.877968800000001,9.444640000000003,18.305822000000006
1982-09-14,172336.49786879998,196786932.24,1671008.34816,683.873664,10.127978800000001,8.333520000000004,17.061367600000004
1982-09-15,169889.92634879999,195288254.04,1668561.77664,683.7761280000001,7.350178800000002,6.666840000000004,15.039129200000005
1982-09-16,160103.6402688,193789575.84,1658775.49056,683.690784,10.939096400000004,9.444640000000003,22.433632800000005
1982-09-17,157657.0687488,192290897.64000002,1656328.91904,683.565816,12.200217600000006,12.222440000000002,25.466990400000007
1982-09-18,153962.7457536,190790985.96,1653882.34752,683.49876,13.850230800000002,13.333560000000006,26.322552800000004
1982-09-19,147870.7826688,189292307.76,1646542.63296,683.404272,13.622451200000004,12.778000000000002,20.950287600000003
1982-09-20,147870.7826688,187793629.56,1646542.63296,683.31588,15.522466400000006,12.222440000000002,17.7613732
1982-09-21,140531.06810879998,186294951.36,1639202.9184,683.242728,12.4891088,10.000200000000003,21.966962400000007
1982-09-22,135637.9250688,184796273.16,1634309.77536,683.050704,12.166884000000003,8.889080000000003,22.511411200000005
1982-09-23,130744.7820288,183297594.96,1629416.63232,682.971456,12.794666800000005,11.666880000000003,23.44475200000001
1982-09-24,130744.7820288,181798916.76,1629416.63232,682.895256,11.061319600000001,10.000200000000003,14.728015600000006
1982-09-25,123405.06746879999,180300238.56,1622076.9177599999,682.7916240000001,9.716864400000006,10.555760000000003,13.172447600000005
1982-09-26,118511.92442879999,178801560.36,1617183.7747199999,682.7032320000001,8.555744000000004,8.889080000000003,13.172447600000005
1982-09-27,239445.9546624,177431164.08,1609844.0601599999,682.593504,9.905754800000004,8.333520000000004,13.328004400000005
1982-09-28,244388.0291328,176657772.12,1017773.75232,682.566072,5.600164800000002,4.444600000000001,8.583522000000006
1982-09-29,230711.694336,176303763.36,584730.59328,682.529496,8.450187600000003,7.777960000000004,17.8391516
1982-09-30,258994.0611072,176115040.92000002,447722.58816,682.5142559999999,9.1724156,8.333520000000004,19.861390000000007
1982-10-01,276462.58176,175767199.56,623875.7376,682.495968,,3.3334800000000016,16.111360000000005
1982-10-02,440162.6821632,175297243.68,910124.60544,682.474632,,8.333520000000004,10.555760000000003
1982-10-03,438939.3964032,174826054.32,910124.60544,682.453296,,3.8890400000000014,11.111320000000003
1982-10-04,457288.6828032,174356098.44,927250.6060799999,682.404528,,2.7779200000000017,12.222440000000002
1982-10-05,356098.484736,174073631.52,638555.16672,682.38624,,-1.110999999999997,12.778000000000002
1982-10-06,330409.48377600004,173939182.2,464848.58879999997,682.364904,,5.000160000000005,8.889080000000003
1982-10-07,331632.76953600004,173805966.36,464848.58879999997,682.343568,,3.8890400000000014,5.000160000000005
1982-10-08,330409.48377600004,173671517.04,464848.58879999997,682.3405200000001,,2.7779200000000017,5.000160000000005
1982-10-09,330409.48377600004,173537067.72,464848.58879999997,682.3405200000001,,3.3334800000000016,9.444640000000003
1982-10-10,331632.76953600004,173403851.88,464848.58879999997,682.337472,,3.3334800000000016,15.000240000000005
1982-10-11,330409.48377600004,173269402.56,464848.58879999997,682.334424,,2.222360000000002,3.8890400000000014
1982-10-12,718949.5068672,173523499.44,464848.58879999997,682.3222320000001,,4.444600000000001,18.889160000000004
1982-10-13,344917.65288959997,173814600.72,53824.57344,682.316136,,3.3334800000000016,19.444720000000004
1982-10-14,295986.2224896,174105702.0,4893.14304,682.3100400000001,,3.3334800000000016,19.444720000000004
1982-10-15,294762.9367296,174395569.8,4893.14304,682.313088,,3.3334800000000016,16.666920000000005
1982-10-16,295986.2224896,174686671.08,4893.14304,682.343568,,4.444600000000001,11.666880000000003
1982-10-17,295986.2224896,174977772.36,4893.14304,682.35576,,-1.666559999999997,3.3334800000000016
1982-10-18,295986.2224896,175268873.64000002,4893.14304,682.3588080000001,,-3.333239999999998,7.777960000000004
1982-10-19,295986.2224896,175559974.92000002,4893.14304,682.361856,,-4.444359999999998,9.444640000000003
1982-10-20,294762.9367296,175849842.72,4893.14304,682.367952,,-4.444359999999998,7.777960000000004
1982-10-21,295986.2224896,176140944.0,4893.14304,682.3923360000001,,0.0001200000000025625,6.111280000000004
1982-10-22,295986.2224896,176432045.28,4893.14304,682.4106240000001,,4.444600000000001,8.333520000000004
1982-10-23,295986.2224896,176723146.56,4893.14304,682.41672,,5.555720000000004,13.333560000000006
1982-10-24,295986.2224896,177014247.84,4893.14304,682.441104,,5.000160000000005,12.778000000000002
1982-10-25,295986.2224896,177305349.12,4893.14304,682.459392,,5.000160000000005,11.666880000000003
1982-10-26,294762.9367296,177595216.92000002,4893.14304,682.5173040000001,,2.7779200000000017,7.222400000000004
1982-10-27,295986.2224896,177886318.2,4893.14304,682.5325440000001,,3.3334800000000016,7.222400000000004
1982-10-28,295986.2224896,178177419.48,4893.14304,682.611792,,-0.5554399999999973,4.444600000000001
1982-10-29,295986.2224896,178468520.76,4893.14304,682.642272,,-0.5554399999999973,5.555720000000004
1982-10-30,295986.2224896,178759622.04,4893.14304,682.66056,,-1.110999999999997,4.444600000000001
1982-10-31,294762.9367296,179049489.84,4893.14304,682.666656,,2.7779200000000017,6.666840000000004
1982-11-01,295986.2224896,179340591.12,4893.14304,682.6788480000001,,-2.7776799999999984,5.555720000000004
1982-11-02,295986.2224896,179631692.4,4893.14304,682.718472,,-3.333239999999998,7.222400000000004
1982-11-03,295986.2224896,179922793.68,4893.14304,682.7611440000001,,-1.666559999999997,7.222400000000004
1982-11-04,461276.5943808,180379181.28,4893.14304,682.770288,,0.0001200000000025625,5.000160000000005
1982-11-05,1084198.169088,181458476.28,4893.14304,682.85868,,-0.5554399999999973,2.222360000000002
1982-11-06,461276.5943808,181914863.88,4893.14304,682.8739200000001,,0.0001200000000025625,3.8890400000000014
1982-11-07,460053.3086208,182370018.0,4893.14304,682.916592,,-2.2221199999999968,4.444600000000001
1982-11-08,388515.55737600004,182753630.28,4893.14304,682.916592,,-2.7776799999999984,5.000160000000005
1982-11-09,388515.55737600004,183137242.56,4893.14304,682.96536,,-5.5554799999999975,7.222400000000004
1982-11-10,340391.49557759997,183472749.12,4893.14304,682.9684080000001,,-5.5554799999999975,5.555720000000004
1982-11-11,341639.24705279997,183809489.16,4893.14304,682.9836480000001,,-4.999919999999998,6.111280000000004
1982-11-12,340391.49557759997,184144995.72,4893.14304,683.029368,,-5.5554799999999975,3.3334800000000016
1982-11-13,362606.3649792,184502704.92000002,4893.14304,683.0385120000001,,-4.444359999999998,4.444600000000001
1982-11-14,362606.3649792,184860414.12,4893.14304,683.04156,,-7.222159999999999,2.222360000000002
1982-11-15,363829.6507392,185219356.8,4893.14304,683.044608,,-7.222159999999999,0.0001200000000025625
1982-11-16,362606.3649792,185577066.0,4893.14304,683.105568,,-3.333239999999998,-1.110999999999997
1982-11-17,331755.098112,185903938.2,4893.14304,683.1421440000001,,-1.110999999999997,2.7779200000000017
1982-11-18,266382.7070976,186165435.96,4893.14304,683.169576,,-0.5554399999999973,2.222360000000002
1982-11-19,267630.4585728,186428167.2,4893.14304,683.1787200000001,,-2.2221199999999968,1.1112400000000022
1982-11-20,263936.1355776,186689664.96,2446.57152,683.1970080000001,,-2.2221199999999968,2.222360000000002
1982-11-21,263936.1355776,186951162.72,2446.57152,683.200056,,-5.5554799999999975,0.5556800000000024
1982-11-22,265183.8870528,187213893.96,2446.57152,683.206152,,-8.888839999999998,-0.5554399999999973
1982-11-23,263936.1355776,187475391.72,2446.57152,683.2152960000001,,-11.666639999999997,-0.5554399999999973
1982-11-24,263936.1355776,187736889.48,2446.57152,683.2335840000001,,-11.666639999999997,-4.444359999999998
1982-11-25,265183.8870528,187999620.72,2446.57152,683.2366320000001,,-6.666599999999999,-4.444359999999998
1982-11-26,220778.6139648,188217946.68,2446.57152,683.2884480000001,,-6.111039999999997,-3.333239999999998
1982-11-27,194869.42156800002,188410369.56,2446.57152,683.297592,,-4.999919999999998,-1.666559999999997
1982-11-28,196092.70732800002,188604025.92000002,2446.57152,683.30064,,-2.2221199999999968,2.222360000000002
1982-11-29,194869.42156800002,188796448.8,2446.57152,683.303688,,-0.5554399999999973,1.666800000000002
1982-11-30,192422.85004800002,188988871.68,0.0,683.334168,,0.0001200000000025625,1.666800000000002
1982-12-01,377457.0541056,189366316.56,0.0,683.3433120000001,,-0.5554399999999973,3.3334800000000016
1982-12-02,1513473.6079872,190879796.52,0.0,683.410368,,-1.110999999999997,-0.5554399999999973
1982-12-03,2856714.7696128003,193734069.24,2446.57152,683.6298240000001,,-0.5554399999999973,3.3334800000000016
1982-12-04,2783929.2668928,196513099.68,4893.14304,683.8248960000001,,-2.7776799999999984,3.3334800000000016
1982-12-05,2017932.189696,198526139.04,4893.14304,683.92548,,-4.444359999999998,2.222360000000002
1982-12-06,943593.7038336,199467284.28,2446.57152,683.983392,,-4.999919999999998,0.5556800000000024
1982-12-07,652500.624384,200117328.24,2446.57152,684.0382559999999,,-9.999959999999998,-1.666559999999997
1982-12-08,652500.624384,200767372.2,2446.57152,684.0626400000001,,-10.555519999999998,-5.5554799999999975
1982-12-09,402094.02931199997,201167019.72,2446.57152,684.096168,,-8.333279999999998,-3.888799999999998
1982-12-10,402094.02931199997,201566667.24,2446.57152,684.1114080000001,,-11.666639999999997,-2.7776799999999984
1982-12-11,302176.0484352,201866402.88,2446.57152,684.1296960000001,,-12.777759999999999,-3.333239999999998
1982-12-12,526673.4511104,202390631.88,2446.57152,684.18456,,-8.333279999999998,-4.999919999999998
1982-12-13,526673.4511104,202914860.88,2446.57152,684.193704,,-0.5554399999999973,2.222360000000002
1982-12-14,701823.5062272,203614244.04,2446.57152,684.236376,,-1.666559999999997,-0.5554399999999973
1982-12-15,731427.0216191999,204343230.72,2446.57152,684.2912400000001,,-0.5554399999999973,0.0001200000000025625
1982-12-16,730203.7358591999,205070983.92000002,2446.57152,684.324768,,0.0001200000000025625,3.3334800000000016
1982-12-17,557524.7179775999,205626049.92000002,2446.57152,684.358296,,-0.5554399999999973,2.222360000000002
1982-12-18,557524.7179775999,206181115.92000002,2446.57152,684.400968,,1.1112400000000022,2.222360000000002
1982-12-19,482268.1780224,206660939.64000002,2446.57152,684.425352,,-0.5554399999999973,0.5556800000000024
1982-12-20,329308.526592,206987811.84,2446.57152,684.440592,,-2.2221199999999968,-0.5554399999999973
1982-12-21,255299.738112,207240675.24,2446.57152,684.4527840000001,,-2.7776799999999984,-0.5554399999999973
1982-12-22,254076.452352,207492305.16,2446.57152,684.471072,,-3.888799999999998,0.0001200000000025625
1982-12-23,250382.1293568,207740234.64000002,2446.57152,684.5076480000001,,-3.888799999999998,1.1112400000000022
1982-12-24,250382.1293568,207988164.12,2446.57152,684.541176,,-3.888799999999998,0.5556800000000024
1982-12-25,249134.3778816,208234860.12,2446.57152,684.547272,,-4.999919999999998,-1.666559999999997
1982-12-26,250382.1293568,208482789.6,2446.57152,684.5594639999999,,-7.777719999999999,-1.110999999999997
1982-12-27,250382.1293568,208730719.08,2446.57152,684.571656,,-12.777759999999999,-4.444359999999998
1982-12-28,250382.1293568,208978648.56,2446.57152,684.5808000000001,,-15.0,-4.999919999999998
1982-12-29,250382.1293568,209226578.04,2446.57152,684.586896,,-14.444439999999998,-7.777719999999999
1982-12-30,249134.3778816,209473274.04,2446.57152,684.5899440000001,,-13.333319999999999,-11.111079999999998
1982-12-31,250382.1293568,209721203.52,2446.57152,684.617376,,-11.111079999999998,-8.888839999999998
1983-01-01,250382.1293568,209969133.0,2446.57152,684.6204240000001,,-10.555519999999998,-7.222159999999999
1983-01-02,460077.77433600003,210426754.08,2446.57152,684.6478559999999,,-8.333279999999998,-6.666599999999999
1983-01-03,778303.3319424,211202613.0,2446.57152,684.696624,,-7.222159999999999,-2.2221199999999968
1983-01-04,1106413.0384896,212306577.6,2446.57152,684.7606320000001,,-3.888799999999998,-0.5554399999999973
1983-01-05,1425886.3475711998,213730013.52,2446.57152,684.845976,,-1.110999999999997,4.444600000000001
1983-01-06,2193057.7790976,215915740.08,7339.71456,684.9557040000001,,-1.110999999999997,-3.888799999999998
1983-01-07,2887492.6393344,218793448.92000002,9786.28608,685.147728,,1.1112400000000022,6.666840000000004
1983-01-08,3632375.8043136,222398910.96,26912.28672,685.452528,,-0.5554399999999973,3.3334800000000016
1983-01-09,3623812.8039936,226005606.48,17126.00064,685.52568,,-0.5554399999999973,2.7779200000000017
1983-01-10,3241364.7439872,229220055.36,26912.28672,685.78476,,4.444600000000001,6.666840000000004
1983-01-11,2449556.3372544,231652477.92000002,17126.00064,685.9036320000001,,-2.7776799999999984,13.889120000000005
1983-01-12,1947593.258496,233592741.96,7339.71456,686.0164080000001,,-5.5554799999999975,6.666840000000004
1983-01-13,1263042.5472,234850891.56,4893.14304,686.08956,,-3.333239999999998,5.555720000000004
1983-01-14,1110082.8957696,235956089.64000002,4893.14304,686.153568,,-5.5554799999999975,3.8890400000000014
1983-01-15,1002800.7346176,236956441.92000002,2446.57152,686.21148,,-6.111039999999997,2.7779200000000017
1983-01-16,608095.3512960001,237562080.6,2446.57152,686.238912,,-2.7776799999999984,0.0001200000000025625
1983-01-17,608095.3512960001,238167719.28,2446.57152,686.2815840000001,,-2.2221199999999968,-0.5554399999999973
1983-01-18,687021.7485312,238852300.68,2446.57152,686.339496,,-1.110999999999997,0.0001200000000025625
1983-01-19,687021.7485312,239536882.08,2446.57152,686.36388,,-0.5554399999999973,0.0001200000000025625
