date,canal discharge (m3/d),wse(m),avg air temperature (C),max air temperature (C),min air temperature (C),outflow(m3/d),storage(m3)
2021-09-11,21945.7465344,544.7355120000001,18.944716,24.500316000000005,14.905794800000002,101239.1294976,957180.48
2021-09-12,27695.1896064,544.7355120000001,18.111376,25.222544000000006,12.322440800000003,101165.732352,957180.48
2021-09-13,23903.0037504,544.7355120000001,17.3224808,22.500300000000003,13.100224800000003,100896.6094848,957180.48
2021-09-14,25566.672383999998,544.7355120000001,16.989144800000005,25.444768000000003,9.950199600000001,101239.1294976,957180.48
2021-09-15,21407.500799999998,544.7355120000001,19.566943200000004,23.722532000000008,15.472466000000004,101679.5123712,957180.48
2021-09-16,24000.8666112,544.7355120000001,14.122455200000005,18.8724932,9.527974000000004,101924.16952319999,957180.48
2021-09-17,18202.4921088,544.7355120000001,15.700245600000002,23.389196,8.577966400000001,100970.0066304,957180.48
2021-09-18,13505.074790399998,544.7355120000001,15.516910800000005,19.250274000000005,10.727983600000005,100847.67805439999,957180.48
2021-09-19,12673.240473599999,544.7355120000001,12.861334000000003,17.294702800000003,10.266868800000001,100847.67805439999,957180.48
2021-09-20,12404.117606400001,544.7355120000001,14.600236800000005,18.8724932,11.227987600000006,100847.67805439999,957180.48
2021-09-21,15731.4548736,544.7355120000001,14.766904800000006,24.389204000000007,7.633514400000003,100749.81519359999,957180.48
2021-09-22,16783.480627200002,544.7355120000001,17.8391516,24.889208000000004,11.322432800000005,100798.746624,957180.48
2021-09-23,18887.5321344,544.7355120000001,16.655808800000003,23.222528000000004,11.022430400000005,100921.07519999999,957180.48
2021-09-24,19548.1064448,544.7355120000001,17.439148400000008,27.111448000000003,10.305758,100921.07519999999,957180.48
2021-09-25,19230.0521472,544.7355120000001,19.922501600000004,29.000352000000007,12.989112800000004,100921.07519999999,957180.48
2021-09-26,22190.4036864,544.7355120000001,19.31138560000001,27.333672000000007,12.427997200000004,101190.19806719999,957180.48
2021-09-27,15144.2777088,544.7355120000001,16.139138000000003,24.666984000000006,11.055764000000003,100896.6094848,957180.48
2021-09-28,11449.954713599998,544.7355120000001,11.172431600000003,15.278020000000005,8.577966400000001,100896.6094848,957180.48
2021-09-29,10397.92896,544.7355120000001,11.816881200000005,19.000272000000002,6.633506400000002,100554.089472,957180.48
2021-09-30,14679.42912,544.7355120000001,15.150241200000004,25.166988000000003,7.455735200000003,100015.84373760001,957180.48
2021-10-01,,544.7355120000001,15.383576400000003,19.239162800000003,11.233543200000003,100015.84373760001,957180.48
2021-10-02,,544.7355120000001,13.578006400000003,21.555848000000005,6.677951200000006,100015.84373760001,957180.48
2021-10-03,,544.7355120000001,15.439132400000005,23.611420000000003,8.872413200000004,100015.84373760001,957180.48
2021-10-04,,544.7355120000001,15.839135600000006,22.166964000000007,9.650197200000001,100015.84373760001,957180.48
2021-10-05,,544.7355120000001,17.400259200000008,24.666984000000006,11.861326000000005,100089.2408832,957180.48
2021-10-06,,544.7355120000001,9.977977600000003,14.578014400000008,6.689062400000001,102389.018112,957180.48
2021-10-07,,544.7355120000001,7.972406000000003,14.961350800000005,1.3390196000000003,102462.4152576,957180.48
2021-10-08,,544.7355120000001,9.216860400000005,11.766880800000003,6.211280800000004,103881.4267392,957180.48
2021-10-09,,544.7355120000001,10.805762000000005,16.578030400000003,5.511275200000004,105471.6982272,957180.48
2021-10-10,,544.7355120000001,11.227987600000006,15.889136000000008,6.744618400000004,105496.16394239999,957180.48
2021-10-11,,544.7355120000001,6.761285200000003,11.144653600000005,2.4112504000000037,105496.16394239999,957180.48
2021-10-12,,544.7355120000001,5.611276000000004,11.500212000000005,-0.09432520000000011,105496.16394239999,957180.48
2021-10-13,,544.732464,5.161272400000001,6.894619600000002,3.3057020000000037,105496.16394239999,955947.0
2021-10-14,,544.7355120000001,7.133510400000006,11.700213600000005,2.8334760000000045,105202.57536,957180.48
2021-10-15,,544.7355120000001,10.327980400000005,18.261377200000005,5.333496000000004,103954.8238848,957180.48
2021-10-16,,544.7355120000001,13.500228000000003,21.50029200000001,6.689062400000001,103979.2896,957180.48
2021-10-17,,544.7355120000001,14.855794400000008,22.833636,9.189082400000004,103979.2896,957180.48
2021-10-18,,544.7355120000001,12.355774400000005,16.550252400000005,8.411298400000003,103979.2896,957180.48
2021-10-19,,544.7355120000001,10.461314800000004,18.27804400000001,4.839047600000004,103979.2896,957180.48
2021-10-20,,544.7355120000001,12.772444400000005,18.922493600000003,10.200201600000003,103979.2896,957180.48
2021-10-21,,544.732464,13.489116800000005,21.111400000000003,8.183518800000002,103979.2896,955947.0
2021-10-22,,544.7355120000001,12.339107600000006,16.578030400000003,9.439084400000006,103979.2896,957180.48
2021-10-23,,544.7355120000001,9.933532800000005,13.978009600000004,7.177955200000003,103930.35816959999,957180.48
2021-10-24,,544.7355120000001,9.639086000000006,13.455783200000003,5.9168340000000015,103881.4267392,957180.48
2021-10-25,,544.7355120000001,9.000192000000006,12.066883200000003,6.589061600000004,103832.49530879999,957180.48
2021-10-26,,544.7355120000001,8.983525200000006,12.666888000000004,6.344615200000003,103832.49530879999,957180.48
2021-10-27,,544.7355120000001,10.811317600000002,13.311337600000005,8.139074,103832.49530879999,957180.48
2021-10-28,,544.7355120000001,11.344655200000005,18.578046400000005,7.722404000000001,103832.49530879999,957180.48
2021-10-29,,544.7355120000001,11.7946588,16.8446992,5.566831200000006,103856.961024,957180.48
2021-10-30,,544.7355120000001,4.327932400000002,7.555736000000003,1.8779128000000043,103979.2896,957180.48
2021-10-31,,544.7355120000001,3.5890376000000046,6.777952000000006,0.9223496000000004,104028.2210304,957180.48
2021-11-01,1712.600064,544.7355120000001,5.127938800000003,10.744650400000005,1.055684000000003,104126.0838912,957180.48
2021-11-02,1419.0114815999998,544.7355120000001,7.905738800000002,13.083558000000004,5.566831200000006,104052.6867456,957180.48
2021-11-03,1394.5457663999998,544.7355120000001,10.683538800000001,14.739126800000001,7.961294800000001,104126.0838912,957180.48
2021-11-04,1174.3543296,544.7355120000001,10.466870400000005,12.005771600000003,8.783523600000006,104003.75531519999,957180.48
2021-11-05,1076.4914688,544.7355120000001,7.900183200000004,12.083550000000002,4.866825600000002,103979.2896,957180.48
2021-11-06,856.300032,544.732464,5.005715600000002,7.555736000000003,3.1945900000000016,103905.89245439999,955947.0
2021-11-07,929.6971776,544.732464,3.7390387999999994,7.961294800000001,0.050120400000004395,104028.2210304,955947.0
2021-11-08,880.7657472,544.732464,4.8946036000000035,10.511315200000006,1.0056836000000047,104150.5496064,955947.0
2021-11-09,733.971456,544.732464,5.883500400000006,10.183534800000004,3.6723716000000017,104126.0838912,955947.0
2021-11-10,782.9028864,544.732464,5.0223824000000015,9.761309200000003,1.305686000000005,104175.01532159999,955947.0
2021-11-11,685.0400256,544.732464,3.5168148000000024,5.594609200000004,1.8890240000000027,103881.4267392,955947.0
2021-11-12,733.971456,544.7355120000001,9.422417600000003,13.411338400000005,4.939048400000004,103685.7010176,957180.48
2021-11-13,758.4371712,544.732464,9.527974000000004,11.605768400000002,7.372401200000006,103759.09816319999,955947.0
2021-11-14,807.3686016,544.732464,14.600236800000005,19.044716800000003,8.200185600000001,103881.4267392,955947.0
2021-11-15,831.8343168,544.7355120000001,11.161320400000005,17.80026240000001,7.172399600000002,103954.8238848,957180.48
2021-11-16,905.2314623999999,544.7355120000001,4.455711200000003,7.605736400000001,1.6390220000000042,104126.0838912,957180.48
2021-11-17,978.628608,544.7355120000001,0.9779056000000033,5.9335008000000045,-2.277675999999998,104150.5496064,957180.48
2021-11-18,807.3686016,544.732464,2.8668096,4.650157200000002,0.5223464,104175.01532159999,955947.0
2021-11-19,856.300032,544.732464,4.094597200000003,7.272400400000006,2.4945844000000044,103881.4267392,955947.0
2021-11-20,758.4371712,544.732464,3.6001487999999995,6.477949600000002,1.666800000000002,104003.75531519999,955947.0
2021-11-21,758.4371712,544.732464,3.127922800000004,6.416838000000002,0.5279020000000045,104175.01532159999,955947.0
2021-11-22,856.300032,544.7355120000001,4.600156800000004,12.200217600000006,0.46679040000000427,104248.4124672,957180.48
2021-11-23,758.4371712,544.732464,2.3890279999999997,6.089057600000004,-0.25543759999999693,103954.8238848,955947.0
2021-11-24,709.5057407999999,544.7355120000001,3.1390340000000023,5.450163600000003,0.46679040000000427,104175.01532159999,957180.48
2021-11-25,636.1085952,544.732464,5.822388800000002,8.450187600000003,2.5501404000000036,104199.4810368,955947.0
2021-11-26,685.0400256,544.732464,9.150193200000004,12.455775200000005,5.689054400000003,104199.4810368,955947.0
2021-11-27,685.0400256,544.732464,6.4501716000000044,8.511299200000003,3.7279276000000046,104321.8096128,955947.0
2021-11-28,685.0400256,544.7355120000001,11.839103600000005,14.216900400000007,8.661300400000005,104395.2067584,957180.48
2021-11-29,685.0400256,544.732464,8.166852000000006,12.444664000000003,5.2723844000000035,104321.8096128,955947.0
2021-11-30,660.5743104000001,544.732464,7.833516000000003,11.439100400000004,4.805714000000002,103538.9067264,955947.0
2021-12-01,685.0400256,544.732464,13.078002400000003,17.5613716,7.194622000000006,103832.49530879999,955947.0
2021-12-02,733.971456,544.7355120000001,11.3390996,14.755793600000004,5.733499200000004,104248.4124672,957180.48
2021-12-03,660.5743104000001,544.7355120000001,4.811269600000003,7.483513200000004,1.9390244000000045,104297.3438976,957180.48
2021-12-04,660.5743104000001,544.732464,4.589045600000002,6.366837600000004,2.9556992000000015,104199.4810368,955947.0
2021-12-05,685.0400256,544.732464,2.144581600000002,5.827944400000003,-1.994340399999997,104199.4810368,955947.0
2021-12-06,660.5743104000001,544.732464,-0.9221095999999989,0.11123200000000466,-2.283231599999997,104199.4810368,955947.0
2021-12-07,636.1085952,544.732464,1.6279108000000022,4.8890480000000025,-0.12765879999999896,104199.4810368,955947.0
2021-12-08,807.3686016,544.7355120000001,5.939056400000002,9.4113064,1.6501332000000026,104199.4810368,957180.48
2021-12-09,831.8343168,544.732464,0.9056828000000046,2.9168100000000017,-0.7276635999999961,104199.4810368,955947.0
2021-12-10,880.7657472,544.732464,1.0612396000000004,3.9945964000000025,-1.911006399999998,104199.4810368,955947.0
2021-12-11,758.4371712,544.732464,4.544600800000001,5.850166800000004,2.3834724000000023,104199.4810368,955947.0
2021-12-12,685.0400256,544.732464,2.6501412000000037,5.666832000000003,0.5890136000000048,104199.4810368,955947.0
2021-12-13,733.971456,544.732464,2.466806400000003,4.7723804000000065,0.22789960000000065,104370.74104319999,955947.0
2021-12-14,709.5057407999999,544.732464,1.5167988000000001,4.355710400000007,-1.0832219999999957,104444.13818879999,955947.0
2021-12-15,685.0400256,544.7355120000001,-2.199897599999998,-0.46655039999999914,-3.511019199999998,104713.26105599999,957180.48
2021-12-16,660.5743104000001,544.7355120000001,-0.872109199999997,1.3779088000000002,-2.3165651999999994,104615.39819519999,957180.48
2021-12-17,636.1085952,544.73856,-3.2054611999999967,-0.35543839999999705,-5.005475599999999,104615.39819519999,958413.96
2021-12-18,758.4371712,544.73856,0.08345400000000325,5.072382800000003,-4.122135199999999,104615.39819519999,957180.48
2021-12-19,636.1085952,544.7355120000001,1.5223544000000047,5.905722800000003,-0.010991199999995871,104615.39819519999,957180.48
2021-12-20,636.1085952,544.7355120000001,-0.3887719999999959,1.189018400000002,-1.6221151999999996,104615.39819519999,957180.48
2021-12-21,660.5743104000001,544.7355120000001,-0.9776655999999981,-0.5387731999999978,-1.5610035999999958,104615.39819519999,957180.48
2021-12-22,660.5743104000001,544.7355120000001,1.2556856000000032,3.8890400000000014,-0.9554431999999977,104615.39819519999,957180.48
2021-12-23,685.0400256,544.7355120000001,2.9334768000000047,6.205725200000003,1.7223560000000049,104615.39819519999,957180.48
2021-12-24,636.1085952,544.7355120000001,1.816801200000004,2.977921600000002,-0.010991199999995871,105006.8496384,957180.48
2021-12-25,611.64288,544.7355120000001,2.533473600000004,5.716832400000001,-0.3721052,105031.3153536,957180.48
2021-12-26,636.1085952,544.7355120000001,-1.7443383999999966,1.6056884000000018,-4.488804799999997,105153.64392959999,957180.48
2021-12-27,636.1085952,545.070792,-7.611051999999997,-4.122135199999999,-12.177755199999998,105178.1096448,1055858.8800000001
2021-12-28,660.5743104000001,544.930584,-9.011063199999999,-6.838823599999998,-11.3221928,105178.1096448,1013920.56
2021-12-29,685.0400256,544.7934240000001,-8.949951599999999,-6.5388211999999974,-12.8944276,105178.1096448,974449.2000000001
2021-12-30,636.1085952,544.78428,-8.388836,-5.655480799999998,-11.5610836,105178.1096448,970748.76
2021-12-31,807.3686016,544.756848,-10.077738399999998,-6.849934799999998,-16.1166756,105178.1096448,963347.88
2022-01-01,733.971456,544.750752,-14.2611052,-8.316613199999997,-19.200033599999998,105178.1096448,962114.4
2022-01-02,709.5057407999999,544.750752,-6.533265599999998,-3.427685199999999,-9.566623199999999,105178.1096448,962114.4
2022-01-03,929.6971776,544.732464,-1.9721179999999983,2.516806800000005,-8.633282399999997,105178.1096448,955947.0
2022-01-04,880.7657472,544.732464,-0.07210279999999614,2.2612492000000017,-1.8998951999999978,105178.1096448,955947.0
2022-01-05,831.8343168,544.756848,-1.016554799999998,0.06678720000000027,-2.516566799999998,105178.1096448,963347.88
2022-01-06,758.4371712,544.775136,-0.8443311999999956,1.9056908000000021,-2.388787999999998,105178.1096448,968281.8
2022-01-07,856.300032,544.732464,3.644593600000004,7.700181600000004,1.189018400000002,103294.24957439999,955947.0
2022-01-08,733.971456,544.7355120000001,-0.016546799999996864,2.3945836000000043,-3.9665783999999977,100138.1723136,957180.48
2022-01-09,758.4371712,544.7355120000001,-2.2221199999999968,0.5779024000000028,-4.955475199999999,100505.15804159999,957180.48
2022-01-10,782.9028864,544.73856,-2.3610099999999985,1.1279068000000017,-4.705473199999997,100358.3637504,958413.96
2022-01-11,733.971456,544.732464,1.1223512000000042,5.372385200000004,-3.2110167999999977,99232.94085120001,955947.0
2022-01-12,807.3686016,544.732464,3.777928000000003,6.4335048000000015,1.8390236000000044,97911.79223040001,955947.0
2022-01-13,709.5057407999999,544.732464,2.8168092000000016,5.7890552000000035,0.8890160000000051,99135.07799040001,955947.0
2022-01-14,709.5057407999999,544.732464,2.0668032000000025,5.433496800000004,-0.8443311999999956,99232.94085120001,955947.0
2022-01-15,685.0400256,544.7355120000001,,,,99232.94085120001,957180.48
2022-01-16,709.5057407999999,544.732464,,,,98547.9008256,955947.0
2022-01-17,758.4371712,544.732464,0.7167924000000028,5.183494800000002,-1.3776687999999986,98425.5722496,955947.0
2022-01-18,685.0400256,544.732464,1.666800000000002,3.927929200000005,0.050120400000004395,98425.5722496,955947.0
2022-01-19,685.0400256,544.7355120000001,2.739030800000002,5.100160800000001,1.1834628000000045,98425.5722496,957180.48
2022-01-20,685.0400256,544.732464,5.389052000000003,8.155740800000004,2.189026400000003,98425.5722496,955947.0
2022-01-21,685.0400256,544.732464,3.500148000000003,6.061279600000002,0.2667888000000005,98425.5722496,955947.0
2022-01-22,831.8343168,544.732464,-0.9498875999999967,1.3667976000000017,-1.9221175999999982,98425.5722496,955947.0
2022-01-23,660.5743104000001,544.7355120000001,-0.45543919999999716,4.033485600000002,-2.9332367999999978,98425.5722496,957180.48
2022-01-24,733.971456,544.732464,-1.244334399999996,0.8167932000000029,-2.461010799999997,98425.5722496,955947.0
2022-01-25,660.5743104000001,544.732464,-0.30543799999999877,3.089033600000004,-3.1554607999999984,98498.9693952,955947.0
2022-01-26,709.5057407999999,544.732464,-1.4276691999999969,0.1223432000000031,-2.983237199999998,98180.91509760001,955947.0
2022-01-27,636.1085952,544.732464,-1.911006399999998,-0.2387707999999975,-3.3443511999999966,97862.8608,955947.0
2022-01-28,660.5743104000001,544.732464,-1.8776727999999974,3.3390356000000025,-5.183254799999997,97862.8608,955947.0
2022-01-29,660.5743104000001,544.732464,-1.994340399999997,4.033485600000002,-5.5554799999999975,97862.8608,955947.0
2022-01-30,709.5057407999999,544.732464,-0.27765999999999735,5.611276000000004,-4.233247199999999,97862.8608,955947.0
2022-01-31,709.5057407999999,544.732464,2.7168084000000015,4.8890480000000025,-0.010991199999995871,47634.7474944,955947.0
2022-02-01,2519.9686656,544.732464,-0.749886,2.6334744000000043,-3.1165715999999968,3180.542976,955947.0
2022-02-02,2519.9686656,544.732464,-4.899919199999998,-1.383224399999996,-8.655504799999997,3253.9401216,955947.0
2022-02-03,2715.6943872,544.732464,-2.283231599999997,0.17234360000000493,-4.827696399999999,3058.2144,955947.0
2022-02-04,2324.242944,544.732464,2.5279179999999997,5.066827200000002,-1.3110015999999973,3107.1458304,955947.0
2022-02-05,2568.900096,544.732464,4.700157600000004,9.155748800000001,1.066795200000005,3205.0086912,955947.0
2022-02-06,2617.8315264000003,544.732464,2.9334768000000047,8.150185200000003,-0.7276635999999961,3058.2144,955947.0
2022-02-07,2666.7629568,544.732464,7.066843200000001,14.216900400000007,1.066795200000005,3156.0772608,955947.0
2022-02-08,2666.7629568,544.732464,3.9945964000000025,7.783515600000001,-0.08321399999999812,3156.0772608,955947.0
2022-02-09,2862.4886783999996,544.732464,6.039057200000002,11.944660000000002,2.472362000000004,3156.0772608,955947.0
2022-02-10,2373.1743744,544.732464,6.061279600000002,13.739118800000004,1.6390220000000042,3229.4744064,955947.0
2022-02-11,2373.1743744,544.7355120000001,4.200153600000004,10.794650800000003,-0.3221047999999982,3156.0772608,957180.48
2022-02-12,2715.6943872,544.7355120000001,2.1334704000000038,9.077970400000005,-2.577678399999998,3180.542976,957180.48
2022-02-13,2275.3115136,544.7355120000001,3.400147200000003,9.916866000000006,-1.4498915999999973,3156.0772608,957180.48
2022-02-14,2177.4486528,544.732464,3.6168156000000025,6.894619600000002,1.8779128000000043,3131.6115456,955947.0
2022-02-15,2617.8315264000003,544.732464,3.5223704000000033,5.361274000000002,1.6612444000000046,3131.6115456,955947.0
2022-02-16,2275.3115136,544.732464,4.611268000000003,8.166852000000006,1.189018400000002,3131.6115456,955947.0
2022-02-17,2275.3115136,544.7355120000001,3.261257200000003,7.911294400000003,-1.7443383999999966,3131.6115456,957180.48
2022-02-18,2128.5172224,544.732464,4.833492000000003,11.227987600000006,0.050120400000004395,3131.6115456,955947.0
2022-02-19,1883.8600704,544.732464,6.6723956000000015,11.7946588,2.294582800000004,3131.6115456,955947.0
2022-02-20,1590.271488,544.732464,4.2390428000000036,8.033517600000003,0.6834588000000004,2935.885824,955947.0
2022-02-21,1981.7229312000002,544.732464,-0.4054387999999989,4.044596800000004,-5.266588799999997,3058.2144,955947.0
2022-02-22,1981.7229312000002,544.732464,-7.322160799999997,-4.361025999999999,-9.966626399999999,3082.6801152,955947.0
2022-02-23,2324.242944,544.7355120000001,-8.916617999999998,-5.805481999999998,-12.816649199999999,3229.4744064,957180.48
2022-02-24,2519.9686656,544.732464,-7.205493199999998,-4.288803199999997,-9.788847199999998,3253.9401216,955947.0
2022-02-25,3694.3229952,544.732464,-6.383264399999998,-0.3332159999999966,-12.049976399999998,3571.9944192,955947.0
2022-02-26,3302.871552,544.7355120000001,-1.4165579999999984,4.5057116000000015,-8.055499999999999,3425.200128,957180.48
2022-02-27,2471.0372352,544.7355120000001,1.583466000000005,5.955723200000001,-1.9221175999999982,3253.9401216,957180.48
2022-02-28,2275.3115136,544.732464,5.977945600000002,9.644641600000003,1.3667976000000017,3082.6801152,955947.0
2022-03-01,513.7800192,544.7355120000001,9.511307200000001,16.428029200000005,5.283495600000002,2935.885824,957180.48
2022-03-02,513.7800192,544.732464,7.644625600000001,10.466870400000005,5.566831200000006,2813.5572479999996,955947.0
2022-03-03,440.3828736,544.732464,6.150169200000004,7.483513200000004,2.5945852000000045,2740.1601024,955947.0
2022-03-04,513.7800192,544.732464,2.883476400000003,6.911286400000002,0.15567680000000195,2789.0915327999996,955947.0
2022-03-05,538.2457344,544.732464,4.055708000000003,8.827968400000003,-0.12765879999999896,2935.885824,955947.0
2022-03-06,538.2457344,544.732464,3.6001487999999995,7.494624400000003,0.7445704000000042,3009.2829696,955947.0
2022-03-07,489.314304,544.732464,4.322376800000004,11.289099200000003,-1.0943331999999977,3131.6115456,955947.0
2022-03-08,440.3828736,544.732464,3.983485200000004,6.289059200000004,-0.2609931999999979,2886.9543936,955947.0
2022-03-09,562.7114496,544.732464,-1.394335599999998,1.6334664000000032,-3.894355599999999,3082.6801152,955947.0
2022-03-10,489.314304,544.732464,-1.161000399999999,4.216820400000003,-6.511043199999998,3082.6801152,955947.0
2022-03-11,489.314304,544.732464,2.9334768000000047,7.266844800000001,-0.24988199999999594,3009.2829696,955947.0
2022-03-12,611.64288,544.7355120000001,9.494640400000005,15.650245200000008,3.6223712000000035,3180.542976,957180.48
2022-03-13,562.7114496,544.732464,7.939072400000004,10.633538400000003,4.2445984000000045,2935.885824,955947.0
2022-03-14,611.64288,544.7355120000001,8.605744400000006,12.183550800000003,4.627934800000002,3156.0772608,957180.48
2022-03-15,538.2457344,544.732464,9.527974000000004,13.389116000000005,5.316829200000004,2960.3515392,955947.0
2022-03-16,685.0400256,544.7355120000001,7.183510800000004,11.111320000000003,4.122375200000004,3131.6115456,957180.48
2022-03-17,685.0400256,544.7355120000001,6.250170000000004,13.133558400000005,0.4445680000000003,3229.4744064,957180.48
2022-03-18,807.3686016,544.7355120000001,8.839079600000002,14.016898800000003,5.0334936000000035,3253.9401216,957180.48
2022-03-19,782.9028864,544.732464,6.427949200000004,9.944644000000004,3.9557072000000026,3327.3372672,955947.0
2022-03-20,856.300032,544.7355120000001,5.111272000000003,8.183518800000002,1.7001336000000045,3327.3372672,957180.48
2022-03-21,880.7657472,544.7964720000001,5.522386400000002,9.027970000000003,2.000136000000005,3425.200128,974449.2000000001
2022-03-22,1223.28576,544.954968,8.911302400000004,14.6891264,4.927937200000002,3400.7344127999995,1021321.4400000001
2022-03-23,1614.7372032,545.095176,11.322432800000005,19.383608400000007,4.550156400000002,4036.843008,1063259.76
2022-03-24,2275.3115136,545.2841520000001,10.750206000000006,14.816905200000008,7.405734800000001,4868.6773248,1122466.8
2022-03-25,1981.7229312000002,545.4243600000001,8.739078800000001,14.628014800000003,4.300154400000004,3547.528704,1165638.6
2022-03-26,2471.0372352,545.601144,10.250202000000005,16.700253600000003,5.2723844000000035,3547.528704,1222378.68
2022-03-27,3082.6801152,545.741352,12.100216800000005,18.305822000000006,6.750174000000001,3547.528704,1268017.44
2022-03-28,1100.957184,545.890704,10.211312800000005,13.322448800000004,8.244630400000005,3547.528704,1318590.12
2022-03-29,440.3828736,546.040056,10.611316000000006,15.678023200000005,5.555720000000004,3547.528704,1369162.8
2022-03-30,1296.6829056000001,546.265608,8.433520800000004,13.200225600000003,4.194598000000003,3547.528704,1448105.52
2022-03-31,1712.600064,546.436296,6.905730800000004,9.750198000000001,4.433488800000003,3547.528704,1509779.52
2022-04-01,2471.0372352,546.5917440000001,6.494616400000002,12.822444800000003,0.3279004000000043,3547.528704,1566519.6
2022-04-02,1296.6829056000001,546.70452,8.116851600000004,11.877992800000005,4.972382000000003,3547.528704,1608457.92
2022-04-03,2984.8172544,546.832536,7.472402000000006,13.394671600000002,1.9390244000000045,3547.528704,1656563.6400000001
2022-04-04,1076.4914688,546.9392160000001,7.822404800000001,11.722436000000005,4.322376800000004,3547.528704,1698501.96
2022-04-05,2471.0372352,547.027608,6.066835200000003,10.211312800000005,2.477917600000005,3547.528704,1731805.92
2022-04-06,3865.5830016,547.13124,6.366837600000004,12.155772800000005,0.38345640000000003,3547.528704,1773744.24
2022-04-07,5651.5802112,547.167816,10.539093200000003,20.755841600000004,2.044580800000002,3547.528704,1787312.52
2022-04-08,3474.1315584,547.2013440000001,10.861318,14.633570400000004,5.7946108000000045,3547.528704,1800880.8
2022-04-09,3498.5972736,547.228776,5.361274000000002,9.383528400000003,2.1723596,3547.528704,1811982.12
2022-04-10,3620.9258495999998,547.2623040000001,2.2501379999999997,5.644609600000003,-0.1387699999999974,3547.528704,1825550.4000000001
2022-04-11,2104.0515072,547.3110720000001,0.9223496000000004,2.977921600000002,-0.38321639999999846,3547.528704,1845286.08
2022-04-12,2789.0915327999996,547.326312,0.7667928000000046,4.722380000000005,-1.6221151999999996,3547.528704,1851453.48
2022-04-13,2324.242944,547.381176,1.961246800000005,6.633506400000002,-1.2776679999999985,3547.528704,1873656.12
2022-04-14,1688.1343487999998,547.4177520000001,1.2001296000000004,4.577934400000004,-0.8554423999999976,3547.528704,1888457.8800000001
2022-04-15,4061.3087232,547.448232,1.8779128000000043,6.527950000000004,-2.3998991999999983,3547.528704,1900792.68
2022-04-16,1639.2029184,547.484808,2.3056940000000026,6.661284400000003,0.20567720000000023,3547.528704,1915594.44
2022-04-17,2250.8457984,547.521384,5.500164000000002,9.889088000000001,0.9945724000000027,3547.528704,1930396.2
2022-04-18,2740.1601024,547.54272,8.394631600000004,14.394679600000003,4.077930400000003,3547.528704,1939030.56
2022-04-19,2764.6258175999997,547.5732,7.055732000000006,10.933540800000003,3.466814400000004,3547.528704,1951365.36
2022-04-20,2201.914368,547.600632,7.777960000000004,14.383568400000001,2.3556944000000044,,1962466.68
2022-04-21,2593.3658112000003,547.75608,9.066859200000003,13.200225600000003,5.733499200000004,,2027841.12
2022-04-22,3792.185856,547.911528,8.444632000000006,14.544680800000002,2.461250800000002,,2093215.56
2022-04-23,4183.6372992,548.042592,10.283535600000004,15.728023600000007,5.077938400000004,,2149955.64
2022-04-24,8342.8088832,548.188896,10.716872400000003,18.411378400000004,3.705705200000004,,2214096.6
2022-04-25,6091.963084800001,548.338248,12.533553600000005,19.083606000000003,6.750174000000001,,2280704.52
2022-04-26,3278.4058368,548.505888,8.550188400000003,11.944660000000002,5.7946108000000045,,2355946.8
2022-04-27,3351.8029824,548.65524,6.983509200000004,9.855754400000006,3.127922800000004,,2425021.68
2022-04-28,3645.3915647999997,548.7588720000001,7.616847600000003,13.366893600000004,2.894587600000005,,2471893.92
2022-04-29,2862.4886783999996,548.9143200000001,9.305750000000003,12.455775200000005,5.750166000000004,,2544669.24
2022-04-30,2030.6543616,549.0819600000001,8.005739600000002,11.827992400000003,5.2668288000000025,,2623611.96
2022-05-01,4330.4315904,549.182544,9.866865600000004,13.728007600000005,6.689062400000001,,2672951.16
2022-05-02,3474.1315584,549.3075120000001,8.144629600000002,13.200225600000003,5.611276000000004,,2733391.68
2022-05-03,4305.9658752,549.37152,10.366869600000001,14.550236400000003,6.527950000000004,,2764228.68
2022-05-04,4942.0744704,549.4446720000001,13.366893600000004,21.389180000000003,6.394615600000002,,2799999.6
2022-05-05,4012.3772928,549.5604960000001,13.711340800000002,16.439140400000007,11.205765200000005,,2857973.16
2022-05-06,3474.1315584,549.6214560000001,11.372433200000003,13.844675200000005,8.177963200000004,,2888810.16
2022-05-07,2226.3800832,549.6885120000001,9.4113064,12.900223200000003,7.050176400000002,,2922114.12
2022-05-08,3571.9944192,549.731184,6.511283200000001,10.022422400000004,3.2390348000000024,,2944316.7600000002
2022-05-09,3302.871552,549.7769040000001,7.350178800000002,11.511323200000003,2.8223648000000026,,2967752.88
2022-05-10,4501.6915968,549.7494720000001,7.783515600000001,11.977993600000005,2.883476400000003,,2952951.12
2022-05-11,5113.3344768,549.7677600000001,9.044636800000003,15.200241600000005,3.6557048000000023,,2962818.96
2022-05-12,4697.4173184,549.7677600000001,9.355750400000005,16.278028,4.961270800000001,2960.3515392,2962818.96
2022-05-13,3498.5972736,549.764712,8.555744000000004,12.455775200000005,3.7668168000000044,3816.6515712,2961585.48
2022-05-14,2495.5029504,549.746424,10.227979600000001,14.561347600000005,6.633506400000002,,2951717.64
2022-05-15,4257.0344448,549.761664,14.378012800000008,22.166964000000007,9.139082000000005,,2959118.52
2022-05-16,3302.871552,549.764712,14.066899200000005,17.294702800000003,12.155772800000005,,2961585.48
2022-05-17,4526.157312,549.75252,12.6279988,16.605808400000008,7.694626000000003,,2954184.6
